year,month,rank_ME,rank_Resid11_6,nstocks,ret_vw
1969,6,3,4,338,-7.2718
1969,6,3,5,249,-7.6412
1969,7,1,1,334,-12.2620
1969,7,1,2,387,-10.7280
1969,7,1,3,384,-10.2003
1969,7,1,4,387,-10.7166
1969,7,1,5,288,-11.0507
1969,7,2,1,159,-11.3801
1969,7,2,2,223,-9.1052
1969,7,2,3,220,-8.4840
1969,7,2,4,216,-8.7714
1969,7,2,5,180,-8.1157
1969,7,3,1,225,-5.8654
1969,7,3,2,336,-6.2821
1969,7,3,3,358,-5.4535
1969,7,3,4,338,-6.0751
1969,7,3,5,238,-6.2249
1969,8,1,1,343,4.3551
1969,8,1,2,394,3.6563
1969,8,1,3,398,3.8240
1969,8,1,4,394,4.7980
1969,8,1,5,291,4.2854
1969,8,2,1,162,6.1290
1969,8,2,2,223,5.9303
1969,8,2,3,221,5.4303
1969,8,2,4,224,5.8449
1969,8,2,5,173,7.5421
1969,8,3,1,221,5.3271
1969,8,3,2,327,4.3223
1969,8,3,3,363,4.2943
1969,8,3,4,342,4.6145
1969,8,3,5,243,5.4598
1969,9,1,1,348,-2.8419
1969,9,1,2,410,-3.3969
1969,9,1,3,420,-2.5183
1969,9,1,4,404,-3.1220
1969,9,1,5,298,-2.8924
1969,9,2,1,158,-0.4031
1969,9,2,2,230,-0.5368
1969,9,2,3,225,-0.6740
1969,9,2,4,212,-0.7225
1969,9,2,5,175,-0.4428
1969,9,3,1,225,-1.3984
1969,9,3,2,326,-3.2298
1969,9,3,3,356,-3.1360
1969,9,3,4,342,-2.9298
1969,9,3,5,247,-3.1255
1969,10,1,1,344,10.6563
1969,10,1,2,417,9.7989
1969,10,1,3,416,8.7926
1969,10,1,4,413,10.0809
1969,10,1,5,310,10.7392
1969,10,2,1,167,7.3575
1969,10,2,2,236,7.1424
1969,10,2,3,218,7.9253
1969,10,2,4,215,8.0305
1969,10,2,5,173,6.4452
1969,10,3,1,232,5.1952
1969,10,3,2,320,5.7036
1969,10,3,3,358,4.6836
1969,10,3,4,344,4.4591
1969,10,3,5,241,5.0514
1969,11,1,1,349,-7.2231
1969,11,1,2,416,-6.9897
1969,11,1,3,435,-6.5091
1969,11,1,4,411,-7.0519
1969,11,1,5,315,-6.1729
1969,11,2,1,168,-5.0676
1969,11,2,2,234,-4.6454
1969,11,2,3,227,-4.6529
1969,11,2,4,217,-5.8406
1969,11,2,5,171,-3.8440
1969,11,3,1,239,-2.9780
1969,11,3,2,327,-3.6672
1969,11,3,3,358,-3.3962
1969,11,3,4,352,-2.1165
1969,11,3,5,249,-3.0224
1969,12,1,1,346,-9.0775
1969,12,1,2,401,-8.6866
1969,12,1,3,444,-7.6819
1969,12,1,4,427,-8.0483
1969,12,1,5,319,-7.8155
1969,12,2,1,171,-6.5624
1969,12,2,2,232,-4.9597
1969,12,2,3,233,-4.2890
1969,12,2,4,224,-6.8338
1969,12,2,5,175,-4.5307
1969,12,3,1,237,-0.6198
1969,12,3,2,337,-0.7041
1969,12,3,3,357,-1.8008
1969,12,3,4,339,-2.4508
1969,12,3,5,256,-1.5088
1970,1,1,1,343,-2.5359
1970,1,1,2,410,-2.3645
1970,1,1,3,450,-1.6189
1970,1,1,4,445,-1.4587
1970,1,1,5,325,-3.9042
1970,1,2,1,182,-5.5535
1970,1,2,2,229,-6.3615
1970,1,2,3,234,-5.3358
1970,1,2,4,226,-4.8486
1970,1,2,5,177,-7.6575
1970,1,3,1,242,-8.8840
1970,1,3,2,342,-7.5107
1970,1,3,3,366,-7.9434
1970,1,3,4,336,-7.0637
1970,1,3,5,264,-7.2695
1970,2,1,1,344,2.2273
1970,2,1,2,425,3.9744
1970,2,1,3,457,3.3590
1970,2,1,4,448,3.1881
1970,2,1,5,325,2.0502
1970,2,2,1,184,3.6626
1970,2,2,2,228,3.8309
1970,2,2,3,230,2.9654
1970,2,2,4,221,3.8497
1970,2,2,5,187,5.0219
1970,2,3,1,241,4.3288
1970,2,3,2,340,4.9447
1970,2,3,3,368,6.3969
1970,2,3,4,336,7.0217
1970,2,3,5,267,6.6918
1970,3,1,1,347,-0.4419
1970,3,1,2,424,-2.3994
1970,3,1,3,450,-2.8058
1970,3,1,4,445,-2.9910
1970,3,1,5,323,-4.3977
1970,3,2,1,191,-0.8480
1970,3,2,2,218,-0.6514
1970,3,2,3,224,-1.6166
1970,3,2,4,222,-2.3713
1970,3,2,5,177,-2.1054
1970,3,3,1,234,0.2795
1970,3,3,2,327,-0.1361
1970,3,3,3,358,0.1964
1970,3,3,4,331,0.3959
1970,3,3,5,263,-0.9325
1970,4,1,1,334,-15.6579
1970,4,1,2,438,-16.4423
1970,4,1,3,437,-17.0987
1970,4,1,4,435,-18.4730
1970,4,1,5,313,-19.8883
1970,4,2,1,186,-14.4663
1970,4,2,2,219,-14.8459
1970,4,2,3,221,-13.7447
1970,4,2,4,215,-14.2481
1970,4,2,5,178,-16.5916
1970,4,3,1,229,-9.0504
1970,4,3,2,328,-9.6038
1970,4,3,3,351,-9.0173
1970,4,3,4,345,-9.5156
1970,4,3,5,258,-9.7870
1970,5,1,1,338,-8.1843
1970,5,1,2,443,-8.5864
1970,5,1,3,444,-9.0786
1970,5,1,4,426,-9.8586
1970,5,1,5,301,-10.1653
1970,5,2,1,190,-10.4764
1970,5,2,2,223,-10.0862
1970,5,2,3,227,-9.9240
1970,5,2,4,211,-8.3175
1970,5,2,5,177,-9.0647
1970,5,3,1,222,-2.5735
1970,5,3,2,320,-6.0578
1970,5,3,3,363,-6.6410
1970,5,3,4,357,-6.5008
1970,5,3,5,269,-6.9856
1970,6,1,1,376,-9.4715
1970,6,1,2,462,-8.7785
1970,6,1,3,445,-8.8323
1970,6,1,4,408,-8.7330
1970,6,1,5,288,-10.3745
1970,6,2,1,196,-7.1146
1970,6,2,2,227,-7.0273
1970,6,2,3,230,-8.0363
1970,6,2,4,214,-6.6314
1970,6,2,5,179,-6.5675
1970,6,3,1,228,-5.3761
1970,6,3,2,327,-5.7194
1970,6,3,3,370,-4.2811
1970,6,3,4,365,-4.8026
1970,6,3,5,269,-3.9931
1970,7,1,1,375,2.6968
1970,7,1,2,465,4.7756
1970,7,1,3,429,4.5132
1970,7,1,4,395,4.2237
1970,7,1,5,258,4.9676
1970,7,2,1,198,7.9840
1970,7,2,2,222,7.6641
1970,7,2,3,226,8.0468
1970,7,2,4,214,8.2066
1970,7,2,5,179,6.3196
1970,7,3,1,224,9.2593
1970,7,3,2,323,7.2452
1970,7,3,3,363,6.2291
1970,7,3,4,362,7.3320
1970,7,3,5,278,7.0657
1970,8,1,1,370,5.7208
1970,8,1,2,458,6.7489
1970,8,1,3,427,6.4726
1970,8,1,4,392,5.9578
1970,8,1,5,248,5.8238
1970,8,2,1,192,9.5688
1970,8,2,2,221,7.5998
1970,8,2,3,231,6.1977
1970,8,2,4,203,5.2641
1970,8,2,5,177,5.9897
1970,8,3,1,227,6.5794
1970,8,3,2,321,5.2657
1970,8,3,3,350,4.6361
1970,8,3,4,359,4.8257
1970,8,3,5,277,3.2610
1970,9,1,1,378,16.1447
1970,9,1,2,464,14.1758
1970,9,1,3,429,13.8047
1970,9,1,4,392,13.8693
1970,9,1,5,239,13.2390
1970,9,2,1,189,15.1188
1970,9,2,2,227,11.4041
1970,9,2,3,220,9.7315
1970,9,2,4,209,9.3931
1970,9,2,5,167,8.9886
1970,9,3,1,220,4.9542
1970,9,3,2,308,4.0677
1970,9,3,3,351,3.2708
1970,9,3,4,343,2.1357
1970,9,3,5,272,3.2214
1970,10,1,1,362,-10.1113
1970,10,1,2,455,-8.2012
1970,10,1,3,439,-7.6615
1970,10,1,4,396,-5.7165
1970,10,1,5,255,-5.3967
1970,10,2,1,185,-7.9077
1970,10,2,2,224,-5.4881
1970,10,2,3,216,-4.4391
1970,10,2,4,217,-3.6329
1970,10,2,5,171,-3.1289
1970,10,3,1,215,0.3938
1970,10,3,2,320,-1.5957
1970,10,3,3,360,-1.9824
1970,10,3,4,337,-1.3117
1970,10,3,5,272,-1.1029
1970,11,1,1,381,-0.7841
1970,11,1,2,458,-1.6385
1970,11,1,3,452,-1.6814
1970,11,1,4,402,-0.1918
1970,11,1,5,285,-2.1548
1970,11,2,1,190,3.3871
1970,11,2,2,229,4.0503
1970,11,2,3,236,4.2166
1970,11,2,4,227,2.8672
1970,11,2,5,195,2.8299
1970,11,3,1,234,5.1199
1970,11,3,2,346,5.4596
1970,11,3,3,366,5.2396
1970,11,3,4,351,5.6283
1970,11,3,5,283,5.7573
1970,12,1,1,383,9.3398
1970,12,1,2,441,9.9005
1970,12,1,3,453,8.6890
1970,12,1,4,411,9.0540
1970,12,1,5,289,9.3486
1970,12,2,1,194,9.7615
1970,12,2,2,222,9.0818
1970,12,2,3,241,7.6556
1970,12,2,4,226,8.4628
1970,12,2,5,194,7.7672
1970,12,3,1,238,5.4352
1970,12,3,2,356,6.2879
1970,12,3,3,374,6.0927
1970,12,3,4,355,6.4057
1970,12,3,5,272,5.5625
1971,1,1,1,368,16.4603
1971,1,1,2,436,15.6941
1971,1,1,3,457,15.5318
1971,1,1,4,410,15.6248
1971,1,1,5,306,14.4912
1971,1,2,1,184,9.0552
1971,1,2,2,218,11.1642
1971,1,2,3,245,9.8473
1971,1,2,4,218,10.7981
1971,1,2,5,197,10.3129
1971,1,3,1,241,4.2586
1971,1,3,2,344,5.2935
1971,1,3,3,366,4.7297
1971,1,3,4,361,4.3752
1971,1,3,5,265,3.9564
1971,2,1,1,376,5.8622
1971,2,1,2,439,5.2374
1971,2,1,3,460,4.3190
1971,2,1,4,407,4.1203
1971,2,1,5,312,5.0861
1971,2,2,1,188,2.4314
1971,2,2,2,220,2.3822
1971,2,2,3,240,2.4870
1971,2,2,4,221,2.4737
1971,2,2,5,183,3.1037
1971,2,3,1,244,0.5801
1971,2,3,2,345,0.8122
1971,2,3,3,365,1.6328
1971,2,3,4,346,1.9390
1971,2,3,5,254,2.5722
1971,3,1,1,376,4.1379
1971,3,1,2,440,5.4943
1971,3,1,3,458,5.7861
1971,3,1,4,421,6.6894
1971,3,1,5,321,6.5983
1971,3,2,1,190,6.2331
1971,3,2,2,212,5.0262
1971,3,2,3,240,5.3833
1971,3,2,4,213,5.1850
1971,3,2,5,178,6.3956
1971,3,3,1,260,4.2430
1971,3,3,2,348,4.1709
1971,3,3,3,363,3.6538
1971,3,3,4,345,3.8338
1971,3,3,5,245,3.5626
1971,4,1,1,357,1.3034
1971,4,1,2,433,0.9816
1971,4,1,3,474,0.5272
1971,4,1,4,420,2.9855
1971,4,1,5,319,2.6858
1971,4,2,1,177,2.4992
1971,4,2,2,203,4.6743
1971,4,2,3,236,3.6451
1971,4,2,4,209,4.6600
1971,4,2,5,174,3.3132
1971,4,3,1,257,3.0096
1971,4,3,2,348,2.6384
1971,4,3,3,353,4.0627
1971,4,3,4,341,4.6090
1971,4,3,5,238,4.8753
1971,5,1,1,351,-7.4619
1971,5,1,2,429,-6.9989
1971,5,1,3,464,-6.9465
1971,5,1,4,444,-6.5838
1971,5,1,5,326,-6.1507
1971,5,2,1,177,-5.1363
1971,5,2,2,207,-3.7179
1971,5,2,3,234,-3.7837
1971,5,2,4,210,-3.6853
1971,5,2,5,173,-4.5821
1971,5,3,1,251,-3.5670
1971,5,3,2,343,-3.5937
1971,5,3,3,359,-3.0796
1971,5,3,4,337,-3.3217
1971,5,3,5,233,-4.1176
1971,6,1,1,352,-3.9673
1971,6,1,2,436,-3.2160
1971,6,1,3,456,-2.4383
1971,6,1,4,455,-2.7239
1971,6,1,5,322,-2.2861
1971,6,2,1,164,-2.7206
1971,6,2,2,214,-1.6651
1971,6,2,3,233,0.0748
1971,6,2,4,216,-0.5504
1971,6,2,5,162,0.4621
1971,6,3,1,252,-0.0146
1971,6,3,2,330,0.5930
1971,6,3,3,359,1.0193
1971,6,3,4,334,0.8539
1971,6,3,5,219,0.4814
1971,7,1,1,343,-6.4065
1971,7,1,2,419,-5.3391
1971,7,1,3,452,-6.2372
1971,7,1,4,447,-6.0740
1971,7,1,5,302,-6.6093
1971,7,2,1,155,-6.4102
1971,7,2,2,217,-4.3712
1971,7,2,3,229,-3.5701
1971,7,2,4,222,-3.2141
1971,7,2,5,165,-4.9339
1971,7,3,1,255,-4.4836
1971,7,3,2,334,-4.6888
1971,7,3,3,348,-4.0730
1971,7,3,4,325,-3.5367
1971,7,3,5,225,-3.6601
1971,8,1,1,323,3.5115
1971,8,1,2,414,4.4191
1971,8,1,3,470,4.1738
1971,8,1,4,444,5.3752
1971,8,1,5,304,4.6648
1971,8,2,1,155,5.6180
1971,8,2,2,216,4.7261
1971,8,2,3,227,3.9158
1971,8,2,4,219,5.1638
1971,8,2,5,170,5.8975
1971,8,3,1,251,2.8908
1971,8,3,2,343,4.6431
1971,8,3,3,337,4.3051
1971,8,3,4,326,4.2386
1971,8,3,5,230,3.6991
1971,9,1,1,313,-1.5036
1971,9,1,2,411,-2.0720
1971,9,1,3,480,-1.2060
1971,9,1,4,450,-0.7144
1971,9,1,5,311,1.5687
1971,9,2,1,155,-0.9276
1971,9,2,2,215,-1.2174
1971,9,2,3,228,-1.6813
