year,month,rank_ME,rank_IM_12,nstocks,ret_vw
1968,6,3,2,482,0.7231
1968,6,3,3,545,0.3167
1968,6,3,4,358,-1.1556
1968,6,3,5,160,0.1443
1968,7,1,1,367,-3.4043
1968,7,1,2,586,-3.9467
1968,7,1,3,791,-3.3787
1968,7,1,4,680,-3.5517
1968,7,1,5,397,-4.2306
1968,7,2,1,238,-4.3458
1968,7,2,2,358,-4.7055
1968,7,2,3,432,-3.2644
1968,7,2,4,342,-2.8153
1968,7,2,5,195,-4.5100
1968,7,3,1,395,-4.0842
1968,7,3,2,503,-3.9180
1968,7,3,3,536,-3.3780
1968,7,3,4,356,-4.5242
1968,7,3,5,162,-7.2137
1968,8,1,1,356,3.6303
1968,8,1,2,644,2.7810
1968,8,1,3,784,4.5055
1968,8,1,4,670,4.6295
1968,8,1,5,455,3.4882
1968,8,2,1,229,2.5446
1968,8,2,2,380,2.7832
1968,8,2,3,438,2.9901
1968,8,2,4,338,3.5012
1968,8,2,5,219,4.7967
1968,8,3,1,350,2.2346
1968,8,3,2,513,1.7392
1968,8,3,3,556,2.1102
1968,8,3,4,357,1.8687
1968,8,3,5,181,0.8409
1968,9,1,1,359,8.0655
1968,9,1,2,652,6.5524
1968,9,1,3,780,7.0416
1968,9,1,4,615,7.5318
1968,9,1,5,452,8.0610
1968,9,2,1,241,6.2179
1968,9,2,2,387,6.1697
1968,9,2,3,418,6.7990
1968,9,2,4,306,7.1760
1968,9,2,5,213,7.9201
1968,9,3,1,349,5.7628
1968,9,3,2,521,5.0252
1968,9,3,3,533,5.1686
1968,9,3,4,308,6.2982
1968,9,3,5,184,6.7783
1968,10,1,1,353,-0.5792
1968,10,1,2,654,-0.2255
1968,10,1,3,771,-0.0719
1968,10,1,4,613,-0.3144
1968,10,1,5,418,0.3046
1968,10,2,1,242,0.3372
1968,10,2,2,386,1.1588
1968,10,2,3,414,1.3313
1968,10,2,4,318,0.0176
1968,10,2,5,199,-0.6892
1968,10,3,1,348,0.2908
1968,10,3,2,531,0.5161
1968,10,3,3,519,0.3626
1968,10,3,4,327,-0.2106
1968,10,3,5,166,1.2286
1968,11,1,1,361,5.1180
1968,11,1,2,664,6.0896
1968,11,1,3,786,6.3503
1968,11,1,4,695,6.4153
1968,11,1,5,417,6.9181
1968,11,2,1,244,8.2216
1968,11,2,2,392,7.4640
1968,11,2,3,430,8.0719
1968,11,2,4,354,8.1454
1968,11,2,5,201,7.1306
1968,11,3,1,357,7.3526
1968,11,3,2,528,5.8727
1968,11,3,3,549,5.3375
1968,11,3,4,384,6.7152
1968,11,3,5,170,6.3072
1968,12,1,1,348,1.8182
1968,12,1,2,625,3.5257
1968,12,1,3,780,2.5813
1968,12,1,4,830,3.9676
1968,12,1,5,442,2.9992
1968,12,2,1,236,-1.1853
1968,12,2,2,367,-0.2537
1968,12,2,3,439,-1.1710
1968,12,2,4,441,-0.7127
1968,12,2,5,220,1.2225
1968,12,3,1,338,-2.0389
1968,12,3,2,496,-2.3380
1968,12,3,3,555,-3.4834
1968,12,3,4,549,-3.4117
1968,12,3,5,215,-3.1219
1969,1,1,1,379,-1.0938
1969,1,1,2,706,-0.2522
1969,1,1,3,777,-1.2606
1969,1,1,4,761,-0.4783
1969,1,1,5,440,0.1025
1969,1,2,1,243,-0.1954
1969,1,2,2,398,-0.6961
1969,1,2,3,437,-1.2228
1969,1,2,4,421,-1.2846
1969,1,2,5,230,-1.2640
1969,1,3,1,337,-2.5011
1969,1,3,2,522,-1.4753
1969,1,3,3,553,-0.7948
1969,1,3,4,507,-1.2841
1969,1,3,5,219,-1.5622
1969,2,1,1,412,-9.5832
1969,2,1,2,697,-9.8818
1969,2,1,3,781,-9.7486
1969,2,1,4,756,-10.2059
1969,2,1,5,469,-11.0320
1969,2,2,1,259,-8.4644
1969,2,2,2,397,-9.2239
1969,2,2,3,428,-8.1398
1969,2,2,4,418,-8.3904
1969,2,2,5,250,-10.1120
1969,2,3,1,361,-5.8798
1969,2,3,2,522,-5.7342
1969,2,3,3,559,-6.0647
1969,2,3,4,509,-7.1096
1969,2,3,5,251,-7.2610
1969,3,1,1,424,0.9939
1969,3,1,2,777,1.8259
1969,3,1,3,791,1.7510
1969,3,1,4,771,2.8531
1969,3,1,5,496,1.3250
1969,3,2,1,262,1.3534
1969,3,2,2,423,1.8994
1969,3,2,3,441,1.7012
1969,3,2,4,427,2.4869
1969,3,2,5,267,0.2812
1969,3,3,1,361,0.7882
1969,3,3,2,539,1.9438
1969,3,3,3,571,2.5652
1969,3,3,4,512,1.5221
1969,3,3,5,280,2.3867
1969,4,1,1,458,-2.8012
1969,4,1,2,767,-0.4630
1969,4,1,3,796,0.3521
1969,4,1,4,779,0.2728
1969,4,1,5,489,-1.2260
1969,4,2,1,272,-1.4189
1969,4,2,2,423,0.8677
1969,4,2,3,450,0.1659
1969,4,2,4,435,0.7518
1969,4,2,5,262,0.4919
1969,4,3,1,348,-0.6833
1969,4,3,2,527,1.4344
1969,4,3,3,563,1.2182
1969,4,3,4,537,0.5766
1969,4,3,5,273,0.9585
1969,5,1,1,476,0.7874
1969,5,1,2,797,1.5096
1969,5,1,3,789,1.5396
1969,5,1,4,776,2.0173
1969,5,1,5,494,0.9025
1969,5,2,1,266,-1.2967
1969,5,2,2,432,0.0546
1969,5,2,3,454,0.8271
1969,5,2,4,439,-0.2253
1969,5,2,5,258,-2.1231
1969,5,3,1,327,-2.5719
1969,5,3,2,533,-0.3654
1969,5,3,3,562,-0.1948
1969,5,3,4,540,-0.2774
1969,5,3,5,303,-1.3440
1969,6,1,1,494,-12.6819
1969,6,1,2,796,-12.6500
1969,6,1,3,779,-13.2426
1969,6,1,4,756,-13.2722
1969,6,1,5,485,-12.8110
1969,6,2,1,254,-12.6590
1969,6,2,2,435,-11.0434
1969,6,2,3,457,-10.7365
1969,6,2,4,444,-10.8140
1969,6,2,5,263,-12.2647
1969,6,3,1,272,-8.4082
1969,6,3,2,526,-7.5271
1969,6,3,3,543,-7.5530
1969,6,3,4,534,-8.3827
1969,6,3,5,304,-9.5923
1969,7,1,1,492,-13.8506
1969,7,1,2,803,-10.8946
1969,7,1,3,781,-10.3071
1969,7,1,4,788,-10.6861
1969,7,1,5,546,-12.3800
1969,7,2,1,244,-8.8050
1969,7,2,2,431,-8.5574
1969,7,2,3,461,-8.3176
1969,7,2,4,459,-8.6731
1969,7,2,5,296,-9.5532
1969,7,3,1,246,-8.0655
1969,7,3,2,523,-5.9632
1969,7,3,3,542,-5.6200
1969,7,3,4,545,-5.6169
1969,7,3,5,354,-6.8653
1969,8,1,1,454,7.9346
1969,8,1,2,790,4.8178
1969,8,1,3,846,4.3470
1969,8,1,4,769,4.0718
1969,8,1,5,538,5.3389
1969,8,2,1,223,5.3586
1969,8,2,2,422,6.3245
1969,8,2,3,467,6.2446
1969,8,2,4,450,6.5696
1969,8,2,5,294,7.6727
1969,8,3,1,217,6.6712
1969,8,3,2,519,5.0856
1969,8,3,3,560,5.9387
1969,8,3,4,543,5.4475
1969,8,3,5,351,7.4658
1969,9,1,1,452,-3.4433
1969,9,1,2,795,-2.4767
1969,9,1,3,840,-2.5015
1969,9,1,4,789,-2.4286
1969,9,1,5,543,-1.0755
1969,9,2,1,217,1.9188
1969,9,2,2,418,1.0675
1969,9,2,3,464,0.3689
1969,9,2,4,452,-0.6184
1969,9,2,5,298,-0.0427
1969,9,3,1,213,-1.4123
1969,9,3,2,512,-0.5735
1969,9,3,3,548,-0.6641
1969,9,3,4,549,-1.0631
1969,9,3,5,356,-0.4235
1969,10,1,1,477,14.1428
1969,10,1,2,797,10.3834
1969,10,1,3,822,10.5423
1969,10,1,4,857,11.1588
1969,10,1,5,539,9.4947
1969,10,2,1,231,6.9771
1969,10,2,2,423,6.7542
1969,10,2,3,465,8.3321
1969,10,2,4,473,7.7124
1969,10,2,5,299,8.5709
1969,10,3,1,245,8.1995
1969,10,3,2,505,6.6807
1969,10,3,3,550,7.1743
1969,10,3,4,565,7.0786
1969,10,3,5,355,6.5874
1969,11,1,1,481,-8.3580
1969,11,1,2,856,-6.4873
1969,11,1,3,850,-6.3705
1969,11,1,4,909,-6.6395
1969,11,1,5,511,-5.7680
1969,11,2,1,236,-5.4269
1969,11,2,2,454,-4.8962
1969,11,2,3,475,-4.2234
1969,11,2,4,506,-4.2917
1969,11,2,5,290,-3.8096
1969,11,3,1,249,-3.2336
1969,11,3,2,534,-2.8722
1969,11,3,3,560,-3.5525
1969,11,3,4,603,-2.9927
1969,11,3,5,352,-1.7189
1969,12,1,1,472,-8.2781
1969,12,1,2,862,-8.2287
1969,12,1,3,775,-6.9498
1969,12,1,4,910,-6.8876
1969,12,1,5,476,-7.1888
1969,12,2,1,232,-4.6707
1969,12,2,2,454,-5.1288
1969,12,2,3,437,-5.4391
1969,12,2,4,507,-5.4185
1969,12,2,5,267,-4.9039
1969,12,3,1,242,1.3160
1969,12,3,2,534,-2.3435
1969,12,3,3,542,-1.8390
1969,12,3,4,610,-1.1207
1969,12,3,5,344,-0.8159
1970,1,1,1,507,-4.1499
1970,1,1,2,865,-2.6136
1970,1,1,3,845,-3.6512
1970,1,1,4,885,-4.1569
1970,1,1,5,432,-3.1984
1970,1,2,1,255,-7.1845
1970,1,2,2,456,-4.9325
1970,1,2,3,471,-6.6787
1970,1,2,4,485,-6.5304
1970,1,2,5,255,-4.7739
1970,1,3,1,268,-13.6181
1970,1,3,2,534,-6.6141
1970,1,3,3,557,-8.3295
1970,1,3,4,596,-7.0251
1970,1,3,5,327,-7.8238
1970,2,1,1,473,2.8377
1970,2,1,2,777,2.7222
1970,2,1,3,845,2.3062
1970,2,1,4,735,2.8361
1970,2,1,5,400,3.0859
1970,2,2,1,230,2.4265
1970,2,2,2,412,3.3403
1970,2,2,3,468,3.2278
1970,2,2,4,418,3.9160
1970,2,2,5,241,2.8503
1970,2,3,1,246,3.2637
1970,2,3,2,449,7.1713
1970,2,3,3,553,5.7216
1970,2,3,4,520,6.0882
1970,2,3,5,321,4.1131
1970,3,1,1,463,-3.7091
1970,3,1,2,720,-3.8633
1970,3,1,3,817,-3.7805
1970,3,1,4,697,-3.6638
1970,3,1,5,332,-3.6498
1970,3,2,1,220,-2.9720
1970,3,2,2,382,-1.5068
1970,3,2,3,457,-3.2847
1970,3,2,4,409,-2.5315
1970,3,2,5,209,-2.7041
1970,3,3,1,232,-4.3067
1970,3,3,2,414,-1.1215
1970,3,3,3,489,-0.6957
1970,3,3,4,513,-2.1739
1970,3,3,5,277,-2.8431
1970,4,1,1,421,-21.8455
1970,4,1,2,748,-17.5409
1970,4,1,3,866,-17.3345
1970,4,1,4,744,-17.8096
1970,4,1,5,458,-19.9596
1970,4,2,1,210,-19.0372
1970,4,2,2,395,-15.9724
1970,4,2,3,483,-16.5187
1970,4,2,4,429,-16.9171
1970,4,2,5,289,-18.0583
1970,4,3,1,227,-16.0561
1970,4,3,2,427,-10.7510
1970,4,3,3,508,-12.5935
1970,4,3,4,550,-12.0322
1970,4,3,5,419,-11.3043
1970,5,1,1,409,-10.4223
1970,5,1,2,777,-8.9638
1970,5,1,3,862,-9.5537
1970,5,1,4,773,-9.9762
1970,5,1,5,458,-9.0581
1970,5,2,1,205,-11.2594
1970,5,2,2,416,-10.7698
1970,5,2,3,491,-11.5992
1970,5,2,4,447,-10.3268
1970,5,2,5,287,-7.0759
1970,5,3,1,225,-9.4434
1970,5,3,2,432,-9.1933
1970,5,3,3,521,-9.2616
1970,5,3,4,573,-8.7746
1970,5,3,5,426,-6.7865
1970,6,1,1,401,-9.4470
1970,6,1,2,781,-10.2071
1970,6,1,3,897,-8.9933
1970,6,1,4,772,-9.1330
1970,6,1,5,441,-9.0588
1970,6,2,1,196,-9.2029
1970,6,2,2,408,-7.2540
1970,6,2,3,508,-7.9146
1970,6,2,4,457,-7.4679
1970,6,2,5,282,-6.3685
1970,6,3,1,225,-8.9037
1970,6,3,2,434,-4.9983
1970,6,3,3,553,-5.2558
1970,6,3,4,575,-4.8064
1970,6,3,5,395,-2.8507
1970,7,1,1,464,2.2264
1970,7,1,2,777,4.2239
1970,7,1,3,916,4.0710
1970,7,1,4,810,3.1134
1970,7,1,5,430,5.4154
1970,7,2,1,202,7.9820
1970,7,2,2,404,6.9624
1970,7,2,3,511,8.6789
1970,7,2,4,475,5.9471
1970,7,2,5,277,5.5806
1970,7,3,1,225,8.6918
1970,7,3,2,432,7.3234
1970,7,3,3,555,8.3179
1970,7,3,4,585,5.4081
1970,7,3,5,394,4.2030
1970,8,1,1,472,7.8074
1970,8,1,2,781,5.1593
1970,8,1,3,875,5.1677
1970,8,1,4,814,4.5258
1970,8,1,5,493,4.5077
1970,8,2,1,206,6.6352
1970,8,2,2,410,6.0903
1970,8,2,3,486,6.3331
1970,8,2,4,449,6.1474
1970,8,2,5,310,4.1382
1970,8,3,1,227,7.0897
1970,8,3,2,433,6.2244
1970,8,3,3,555,4.7370
1970,8,3,4,502,4.0586
1970,8,3,5,464,1.4258
1970,9,1,1,469,8.2969
1970,9,1,2,779,16.3837
1970,9,1,3,909,14.6760
1970,9,1,4,797,12.7470
1970,9,1,5,530,10.3021
1970,9,2,1,203,16.2660
1970,9,2,2,413,13.5742
1970,9,2,3,485,11.9835
1970,9,2,4,428,12.0081
1970,9,2,5,325,8.4862
1970,9,3,1,224,15.8327
1970,9,3,2,437,6.6061
1970,9,3,3,552,6.4410
1970,9,3,4,489,7.0984
1970,9,3,5,474,8.8526
1970,10,1,1,525,-9.3694
1970,10,1,2,780,-8.4061
1970,10,1,3,947,-6.8094
1970,10,1,4,781,-6.7262
1970,10,1,5,521,-5.6938
1970,10,2,1,228,-7.5496
1970,10,2,2,411,-6.8647
1970,10,2,3,500,-5.6824
1970,10,2,4,447,-3.7140
1970,10,2,5,329,-3.3829
1970,10,3,1,236,-7.8465
1970,10,3,2,434,-4.4617
1970,10,3,3,581,-4.0377
1970,10,3,4,572,-2.3836
1970,10,3,5,470,-0.5064
1970,11,1,1,569,-2.6439
1970,11,1,2,704,-2.8284
1970,11,1,3,954,-2.2350
1970,11,1,4,819,-1.4360
1970,11,1,5,546,-1.2941
1970,11,2,1,257,0.5417
1970,11,2,2,371,1.7407
1970,11,2,3,498,0.8384
1970,11,2,4,458,1.3894
1970,11,2,5,336,2.3632
1970,11,3,1,258,4.6038
1970,11,3,2,390,6.4084
1970,11,3,3,571,4.8932
1970,11,3,4,577,5.6221
1970,11,3,5,476,5.7482
1970,12,1,1,579,8.4462
1970,12,1,2,715,8.2698
1970,12,1,3,981,9.6141
1970,12,1,4,791,8.4843
1970,12,1,5,493,7.1131
1970,12,2,1,258,7.3459
1970,12,2,2,378,7.0450
1970,12,2,3,521,9.4308
1970,12,2,4,442,7.8151
1970,12,2,5,316,7.4677
1970,12,3,1,276,4.0602
1970,12,3,2,396,6.5752
1970,12,3,3,597,7.3526
1970,12,3,4,582,5.8429
1970,12,3,5,435,4.3130
1971,1,1,1,567,15.3396
1971,1,1,2,729,15.5694
1971,1,1,3,997,15.3855
1971,1,1,4,916,13.8816
1971,1,1,5,560,13.6413
1971,1,2,1,260,10.6485
1971,1,2,2,376,11.8166
1971,1,2,3,521,10.8438
1971,1,2,4,477,9.5948
1971,1,2,5,329,9.3017
1971,1,3,1,288,10.5678
1971,1,3,2,434,8.9679
1971,1,3,3,604,6.1717
1971,1,3,4,595,5.6139
1971,1,3,5,473,5.3756
1971,2,1,1,537,9.3151
1971,2,1,2,853,5.8974
1971,2,1,3,984,6.8805
1971,2,1,4,942,6.7090
1971,2,1,5,644,3.9870
1971,2,2,1,248,6.1323
1971,2,2,2,431,2.7754
1971,2,2,3,513,3.5676
1971,2,2,4,488,4.0989
1971,2,2,5,355,4.4061
1971,2,3,1,271,2.9715
1971,2,3,2,498,4.0117
1971,2,3,3,593,3.3222
1971,2,3,4,593,2.8346
1971,2,3,5,494,3.5192
1971,3,1,1,555,8.5556
1971,3,1,2,817,6.6319
1971,3,1,3,917,5.5805
1971,3,1,4,962,5.5693
1971,3,1,5,625,4.2946
1971,3,2,1,279,6.3790
1971,3,2,2,418,6.4926
1971,3,2,3,462,6.5756
1971,3,2,4,492,6.4956
1971,3,2,5,346,4.9873
1971,3,3,1,360,6.7189
1971,3,3,2,521,5.0307
1971,3,3,3,501,4.9576
1971,3,3,4,592,3.9946
1971,3,3,5,452,4.7373
1971,4,1,1,628,0.2424
1971,4,1,2,861,2.8318
1971,4,1,3,932,2.4041
1971,4,1,4,956,1.4605
1971,4,1,5,591,1.6547
1971,4,2,1,304,0.8573
1971,4,2,2,427,3.0682
1971,4,2,3,453,3.4136
1971,4,2,4,489,2.1848
1971,4,2,5,323,2.3979
1971,4,3,1,386,3.6650
1971,4,3,2,547,5.6453
1971,4,3,3,502,4.9437
1971,4,3,4,592,4.8307
1971,4,3,5,427,5.7614
1971,5,1,1,599,-7.1167
1971,5,1,2,890,-6.0374
1971,5,1,3,909,-5.1600
1971,5,1,4,983,-5.2955
1971,5,1,5,627,-6.7149
1971,5,2,1,313,-5.3929
1971,5,2,2,439,-6.4306
1971,5,2,3,422,-3.2262
1971,5,2,4,494,-4.6706
1971,5,2,5,323,-5.6858
1971,5,3,1,377,-0.8001
1971,5,3,2,553,-3.0200
1971,5,3,3,460,-2.3858
1971,5,3,4,599,-2.4988
1971,5,3,5,418,-3.1473
1971,6,1,1,610,-2.1695
1971,6,1,2,845,-3.3361
1971,6,1,3,906,-2.5454
1971,6,1,4,977,-2.7452
1971,6,1,5,627,-2.4041
1971,6,2,1,322,-2.0067
1971,6,2,2,438,-1.3541
1971,6,2,3,415,-0.3931
1971,6,2,4,490,-0.3660
1971,6,2,5,318,-1.0931
1971,6,3,1,394,0.0957
1971,6,3,2,550,0.1321
1971,6,3,3,472,1.1091
1971,6,3,4,597,0.0299
1971,6,3,5,421,0.5412
1971,7,1,1,660,-6.9619
1971,7,1,2,841,-6.3843
1971,7,1,3,905,-6.5758
1971,7,1,4,988,-6.1593
1971,7,1,5,617,-5.2089
1971,7,2,1,352,-6.1599
1971,7,2,2,436,-5.7241
1971,7,2,3,413,-6.9275
1971,7,2,4,496,-6.1549
1971,7,2,5,319,-4.7162
1971,7,3,1,416,-7.6256
1971,7,3,2,549,-5.4894
1971,7,3,3,480,-5.3850
1971,7,3,4,606,-4.8836
1971,7,3,5,415,-6.9500
1971,8,1,1,663,1.2494
1971,8,1,2,867,2.1890
1971,8,1,3,983,4.1765
1971,8,1,4,968,3.0147
1971,8,1,5,599,2.4622
1971,8,2,1,358,2.1178
1971,8,2,2,440,4.0586
1971,8,2,3,444,6.0772
1971,8,2,4,484,5.8206
1971,8,2,5,309,4.4543
1971,8,3,1,415,4.4543
1971,8,3,2,554,4.6610
1971,8,3,3,498,5.5670
1971,8,3,4,593,5.7692
1971,8,3,5,409,5.8518
1971,9,1,1,602,-1.3719
1971,9,1,2,879,-1.7778
1971,9,1,3,953,-0.5175
1971,9,1,4,961,0.4705
1971,9,1,5,635,-0.2121
1971,9,2,1,342,-2.9707
1971,9,2,2,436,-1.6164
1971,9,2,3,425,-0.8163
