year,month,rank_ME,rank_dEF_1,nstocks,ret_vw
1976,9,2,5,23,3.6781
1976,9,3,1,57,3.8043
1976,9,3,2,74,0.1193
1976,9,3,3,71,3.8197
1976,9,3,4,66,2.2004
1976,9,3,5,63,4.6584
1976,10,1,1,12,-2.5052
1976,10,1,2,1,-13.2075
1976,10,1,3,1,-7.4074
1976,10,1,4,4,-0.7552
1976,10,1,5,18,-1.8791
1976,10,2,1,25,-2.0742
1976,10,2,2,16,-1.8306
1976,10,2,3,19,-3.7388
1976,10,2,4,18,-5.3382
1976,10,2,5,37,-2.5160
1976,10,3,1,71,-4.5518
1976,10,3,2,80,-2.2249
1976,10,3,3,90,-1.5156
1976,10,3,4,81,-3.1103
1976,10,3,5,61,-1.6459
1976,11,1,1,10,5.2563
1976,11,1,2,2,5.4084
1976,11,1,3,1,0.0000
1976,11,1,4,2,18.1565
1976,11,1,5,5,-3.1603
1976,11,2,1,18,10.6257
1976,11,2,2,10,8.3440
1976,11,2,3,8,5.1405
1976,11,2,4,8,1.0760
1976,11,2,5,19,1.8376
1976,11,3,1,57,2.2679
1976,11,3,2,67,-1.5104
1976,11,3,3,70,-1.0036
1976,11,3,4,76,0.2439
1976,11,3,5,62,2.5503
1976,12,1,1,13,5.9243
1976,12,1,2,2,8.5925
1976,12,1,3,1,0.0000
1976,12,1,4,0,
1976,12,1,5,12,17.2876
1976,12,2,1,27,9.1094
1976,12,2,2,19,10.5718
1976,12,2,3,5,9.3717
1976,12,2,4,8,10.2835
1976,12,2,5,25,8.7882
1976,12,3,1,53,7.6539
1976,12,3,2,63,5.8655
1976,12,3,3,72,3.9123
1976,12,3,4,74,4.3658
1976,12,3,5,54,7.2985
1977,1,1,1,22,1.8870
1977,1,1,2,4,-8.4120
1977,1,1,3,4,-10.6139
1977,1,1,4,3,-1.4664
1977,1,1,5,11,7.6312
1977,1,2,1,35,0.2635
1977,1,2,2,23,-2.3990
1977,1,2,3,17,-5.9293
1977,1,2,4,20,0.1349
1977,1,2,5,43,-0.6798
1977,1,3,1,70,-4.5163
1977,1,3,2,80,-6.2239
1977,1,3,3,95,-4.5691
1977,1,3,4,88,-3.6154
1977,1,3,5,71,-4.4169
1977,2,1,1,10,-3.6429
1977,2,1,2,5,-2.1034
1977,2,1,3,2,1.6884
1977,2,1,4,2,-5.2654
1977,2,1,5,12,-5.9812
1977,2,2,1,33,-0.8424
1977,2,2,2,18,-2.9943
1977,2,2,3,8,-3.6523
1977,2,2,4,17,0.4699
1977,2,2,5,27,-2.9015
1977,2,3,1,62,-3.1016
1977,2,3,2,76,-1.4471
1977,2,3,3,90,-1.5602
1977,2,3,4,79,-1.7740
1977,2,3,5,72,-2.5670
1977,3,1,1,12,-0.5713
1977,3,1,2,1,6.3009
1977,3,1,3,1,5.2632
1977,3,1,4,1,3.0303
1977,3,1,5,7,-0.9101
1977,3,2,1,13,-0.1673
1977,3,2,2,7,0.6397
1977,3,2,3,7,0.6378
1977,3,2,4,7,-1.5070
1977,3,2,5,13,-2.9002
1977,3,3,1,21,-2.4255
1977,3,3,2,27,-3.3573
1977,3,3,3,28,-2.5016
1977,3,3,4,31,-3.1117
1977,3,3,5,24,2.8605
1977,4,1,1,9,1.0278
1977,4,1,2,2,8.8689
1977,4,1,3,0,
1977,4,1,4,1,-0.7519
1977,4,1,5,4,-1.1590
1977,4,2,1,21,2.5209
1977,4,2,2,10,4.4847
1977,4,2,3,6,-0.7820
1977,4,2,4,3,1.3259
1977,4,2,5,20,3.4511
1977,4,3,1,38,1.8657
1977,4,3,2,52,-1.1538
1977,4,3,3,54,0.2162
1977,4,3,4,53,-1.8051
1977,4,3,5,43,0.1955
1977,5,1,1,10,-1.9335
1977,5,1,2,3,-3.3472
1977,5,1,3,3,-0.2143
1977,5,1,4,2,-7.9333
1977,5,1,5,7,-0.2322
1977,5,2,1,32,-1.4900
1977,5,2,2,16,-2.2063
1977,5,2,3,16,-1.7734
1977,5,2,4,12,-0.6810
1977,5,2,5,35,3.5438
1977,5,3,1,64,-5.0361
1977,5,3,2,83,-2.5330
1977,5,3,3,84,-0.1465
1977,5,3,4,86,-1.0687
1977,5,3,5,70,-1.0930
1977,6,1,1,13,6.3931
1977,6,1,2,3,6.8962
1977,6,1,3,2,7.7574
1977,6,1,4,0,
1977,6,1,5,9,11.2223
1977,6,2,1,26,7.7830
1977,6,2,2,16,5.8912
1977,6,2,3,10,8.2565
1977,6,2,4,14,6.7597
1977,6,2,5,23,6.8976
1977,6,3,1,54,3.8685
1977,6,3,2,75,5.2273
1977,6,3,3,78,4.5342
1977,6,3,4,68,5.0427
1977,6,3,5,59,3.5770
1977,7,1,1,22,0.0879
1977,7,1,2,3,0.9014
1977,7,1,3,1,-1.5152
1977,7,1,4,7,0.3988
1977,7,1,5,17,3.6395
1977,7,2,1,36,-1.4360
1977,7,2,2,24,-2.1756
1977,7,2,3,11,0.4036
1977,7,2,4,20,0.2002
1977,7,2,5,42,0.2642
1977,7,3,1,75,-4.3129
1977,7,3,2,90,-1.6374
1977,7,3,3,100,-1.7616
1977,7,3,4,99,-0.5348
1977,7,3,5,69,-1.9943
1977,8,1,1,14,1.1686
1977,8,1,2,1,-5.8394
1977,8,1,3,0,
1977,8,1,4,2,-3.4738
1977,8,1,5,8,-0.6151
1977,8,2,1,29,-3.0598
1977,8,2,2,11,-1.2124
1977,8,2,3,6,-3.1836
1977,8,2,4,6,6.7304
1977,8,2,5,29,-0.6164
1977,8,3,1,53,-0.8190
1977,8,3,2,67,-0.8081
1977,8,3,3,68,-1.7723
1977,8,3,4,68,-0.2288
1977,8,3,5,49,-0.3123
1977,9,1,1,7,-3.3128
1977,9,1,2,2,6.2175
1977,9,1,3,0,
1977,9,1,4,1,-26.3158
1977,9,1,5,9,2.5709
1977,9,2,1,31,-1.7123
1977,9,2,2,15,5.3763
1977,9,2,3,9,-2.5266
1977,9,2,4,10,8.4108
1977,9,2,5,34,5.3847
1977,9,3,1,62,-3.5116
1977,9,3,2,77,-0.0799
1977,9,3,3,82,-0.2525
1977,9,3,4,87,0.9571
1977,9,3,5,62,0.6298
1977,10,1,1,13,-4.8247
1977,10,1,2,4,1.6184
1977,10,1,3,0,
1977,10,1,4,6,-2.4797
1977,10,1,5,13,-3.3252
1977,10,2,1,37,-3.2502
1977,10,2,2,20,2.3586
1977,10,2,3,12,-4.8625
1977,10,2,4,24,-2.8344
1977,10,2,5,45,-3.6850
1977,10,3,1,68,-5.4528
1977,10,3,2,94,-4.6918
1977,10,3,3,95,-3.2603
1977,10,3,4,98,-3.9621
1977,10,3,5,70,-3.8894
1977,11,1,1,14,9.2544
1977,11,1,2,2,10.4756
1977,11,1,3,0,
1977,11,1,4,2,-2.9985
1977,11,1,5,13,11.4816
1977,11,2,1,23,5.6593
1977,11,2,2,8,2.7872
1977,11,2,3,6,13.5510
1977,11,2,4,17,9.9097
1977,11,2,5,27,8.3524
1977,11,3,1,46,4.0681
1977,11,3,2,66,2.1181
1977,11,3,3,68,3.0954
1977,11,3,4,59,4.6212
1977,11,3,5,49,5.4829
1977,12,1,1,21,3.1399
1977,12,1,2,5,1.4504
1977,12,1,3,1,19.3548
1977,12,1,4,3,9.4909
1977,12,1,5,13,4.6222
1977,12,2,1,48,-0.0301
1977,12,2,2,28,-0.1537
1977,12,2,3,24,1.0279
1977,12,2,4,33,2.1801
1977,12,2,5,46,2.5714
1977,12,3,1,67,-0.1307
1977,12,3,2,91,0.6129
1977,12,3,3,91,-0.0319
1977,12,3,4,93,1.0756
1977,12,3,5,80,1.1269
1978,1,1,1,15,-5.6262
1978,1,1,2,2,-4.5110
1978,1,1,3,3,-3.7476
1978,1,1,4,2,-3.7419
1978,1,1,5,16,-3.9199
1978,1,2,1,33,-2.6694
1978,1,2,2,30,-3.9785
1978,1,2,3,17,-7.8138
1978,1,2,4,13,-5.4200
1978,1,2,5,41,-4.9958
1978,1,3,1,68,-5.3184
1978,1,3,2,84,-6.3580
1978,1,3,3,87,-5.2368
1978,1,3,4,98,-7.1000
1978,1,3,5,74,-5.1852
1978,2,1,1,10,1.3281
1978,2,1,2,3,-3.4074
1978,2,1,3,3,-0.0690
1978,2,1,4,0,
1978,2,1,5,13,1.9208
1978,2,2,1,24,-4.1223
1978,2,2,2,21,-0.3627
1978,2,2,3,9,1.0882
1978,2,2,4,17,1.7191
1978,2,2,5,31,2.4854
1978,2,3,1,70,-2.3455
1978,2,3,2,71,-2.8274
1978,2,3,3,80,-2.6884
1978,2,3,4,71,1.2117
1978,2,3,5,59,-2.0541
1978,3,1,1,12,5.1990
1978,3,1,2,1,-0.8536
1978,3,1,3,1,-10.7911
1978,3,1,4,2,14.8303
1978,3,1,5,15,4.8949
1978,3,2,1,26,5.3641
1978,3,2,2,12,4.3711
1978,3,2,3,6,5.9342
1978,3,2,4,11,5.8431
1978,3,2,5,26,10.2562
1978,3,3,1,20,4.2712
1978,3,3,2,32,3.8780
1978,3,3,3,35,0.7347
1978,3,3,4,36,1.7687
1978,3,3,5,22,6.1283
1978,4,1,1,17,13.1768
1978,4,1,2,5,4.6985
1978,4,1,3,5,5.7731
1978,4,1,4,2,18.7995
1978,4,1,5,19,7.4555
1978,4,2,1,36,7.3823
1978,4,2,2,26,9.7477
1978,4,2,3,8,7.8361
1978,4,2,4,21,9.3895
1978,4,2,5,52,13.4038
1978,4,3,1,73,6.7924
1978,4,3,2,82,7.8669
1978,4,3,3,90,10.4978
1978,4,3,4,87,6.7694
1978,4,3,5,64,11.2063
1978,5,1,1,11,7.5747
1978,5,1,2,5,6.9090
1978,5,1,3,1,20.6540
1978,5,1,4,1,10.3226
1978,5,1,5,14,7.6306
1978,5,2,1,39,7.2113
1978,5,2,2,26,7.5448
1978,5,2,3,14,6.2914
1978,5,2,4,19,9.0421
1978,5,2,5,40,9.1127
1978,5,3,1,65,1.0880
1978,5,3,2,81,1.7132
1978,5,3,3,90,0.6933
1978,5,3,4,85,1.9219
1978,5,3,5,65,5.7271
1978,6,1,1,30,0.1414
1978,6,1,2,10,-0.2957
1978,6,1,3,1,7.5451
1978,6,1,4,8,-1.9779
1978,6,1,5,23,-1.5376
1978,6,2,1,47,0.7263
1978,6,2,2,43,-1.4957
1978,6,2,3,12,1.8231
1978,6,2,4,27,-0.8522
1978,6,2,5,61,-0.0364
1978,6,3,1,71,-2.7792
1978,6,3,2,92,-2.3759
1978,6,3,3,112,-1.4786
1978,6,3,4,104,-0.9354
1978,6,3,5,63,0.8864
1978,7,1,1,19,3.7767
1978,7,1,2,9,5.6654
1978,7,1,3,5,8.0475
1978,7,1,4,6,5.1112
1978,7,1,5,16,9.0311
1978,7,2,1,51,7.6675
1978,7,2,2,37,5.3552
1978,7,2,3,13,10.8412
1978,7,2,4,26,6.3926
1978,7,2,5,54,10.8122
1978,7,3,1,73,5.2220
1978,7,3,2,93,3.7280
1978,7,3,3,102,7.2457
1978,7,3,4,91,5.4068
1978,7,3,5,67,8.9743
1978,8,1,1,43,7.4059
1978,8,1,2,11,8.0936
1978,8,1,3,11,15.9773
1978,8,1,4,12,10.6696
1978,8,1,5,24,8.0616
1978,8,2,1,71,6.4307
1978,8,2,2,50,11.1034
1978,8,2,3,29,6.6048
1978,8,2,4,55,8.5341
1978,8,2,5,95,7.7580
1978,8,3,1,78,4.2343
1978,8,3,2,111,1.5182
1978,8,3,3,130,2.8462
1978,8,3,4,104,4.9034
1978,8,3,5,70,5.9717
1978,9,1,1,39,0.3461
1978,9,1,2,5,5.4198
1978,9,1,3,6,-3.7235
1978,9,1,4,13,-1.6358
1978,9,1,5,24,-1.8514
1978,9,2,1,52,-3.8560
1978,9,2,2,34,-0.3619
1978,9,2,3,21,-2.8432
1978,9,2,4,39,-2.2272
1978,9,2,5,65,-3.3424
1978,9,3,1,73,0.5588
1978,9,3,2,95,-2.2020
1978,9,3,3,101,-0.5275
1978,9,3,4,96,-0.7511
1978,9,3,5,73,-2.2435
1978,10,1,1,42,-23.9844
1978,10,1,2,7,-28.5941
1978,10,1,3,1,-4.4776
1978,10,1,4,9,-21.0289
1978,10,1,5,28,-23.1861
1978,10,2,1,48,-20.2502
1978,10,2,2,29,-17.9739
1978,10,2,3,25,-19.4299
1978,10,2,4,48,-20.7605
1978,10,2,5,58,-21.2520
1978,10,3,1,75,-13.5394
1978,10,3,2,96,-10.3316
1978,10,3,3,97,-8.0519
1978,10,3,4,91,-9.1503
1978,10,3,5,70,-11.9524
1978,11,1,1,47,7.4390
1978,11,1,2,6,11.2175
1978,11,1,3,9,6.3523
1978,11,1,4,11,11.3998
1978,11,1,5,33,12.0805
1978,11,2,1,46,9.8210
1978,11,2,2,28,5.3530
1978,11,2,3,23,8.0777
1978,11,2,4,43,6.8871
1978,11,2,5,54,8.6685
1978,11,3,1,69,2.9995
1978,11,3,2,87,3.2612
1978,11,3,3,108,2.5677
1978,11,3,4,86,2.7631
1978,11,3,5,70,3.4699
1978,12,1,1,58,-0.6544
1978,12,1,2,17,2.8736
1978,12,1,3,12,4.2856
1978,12,1,4,10,4.0305
1978,12,1,5,46,3.3436
1978,12,2,1,76,0.6583
1978,12,2,2,62,1.7227
1978,12,2,3,30,1.7624
1978,12,2,4,46,3.4006
1978,12,2,5,74,3.7725
1978,12,3,1,65,-1.1072
1978,12,3,2,95,1.5027
1978,12,3,3,114,2.9964
1978,12,3,4,117,0.1181
1978,12,3,5,79,2.4761
1979,1,1,1,59,9.5797
1979,1,1,2,15,12.2424
1979,1,1,3,8,6.1324
1979,1,1,4,13,15.0170
1979,1,1,5,35,11.7859
1979,1,2,1,75,9.1553
1979,1,2,2,61,10.2359
1979,1,2,3,19,6.8866
1979,1,2,4,33,7.5650
1979,1,2,5,54,10.1871
1979,1,3,1,47,7.1646
1979,1,3,2,92,5.5749
1979,1,3,3,118,3.5823
1979,1,3,4,113,4.2404
1979,1,3,5,68,6.2341
1979,2,1,1,63,-2.7206
1979,2,1,2,22,-5.4434
1979,2,1,3,4,-2.0779
1979,2,1,4,12,-2.1159
1979,2,1,5,41,-3.3774
1979,2,2,1,79,-2.7926
1979,2,2,2,43,-4.6615
1979,2,2,3,30,-3.2063
1979,2,2,4,42,-4.3431
1979,2,2,5,72,-3.1670
1979,2,3,1,47,-0.8927
1979,2,3,2,108,-2.6659
1979,2,3,3,116,-2.7281
1979,2,3,4,103,-5.7021
1979,2,3,5,62,-2.2388
1979,3,1,1,32,10.9081
1979,3,1,2,22,7.7283
1979,3,1,3,8,5.6666
1979,3,1,4,10,13.6297
1979,3,1,5,32,11.5917
1979,3,2,1,49,7.2233
1979,3,2,2,44,8.7435
1979,3,2,3,22,14.0582
1979,3,2,4,36,8.5558
1979,3,2,5,48,13.0364
1979,3,3,1,39,9.0860
1979,3,3,2,59,8.1799
1979,3,3,3,72,5.8390
1979,3,3,4,61,5.9616
1979,3,3,5,44,9.1977
1979,4,1,1,46,1.9998
1979,4,1,2,7,6.7550
1979,4,1,3,3,-4.8925
1979,4,1,4,14,3.5511
1979,4,1,5,31,3.7524
1979,4,2,1,53,2.9252
1979,4,2,2,26,2.6121
1979,4,2,3,34,3.2468
1979,4,2,4,33,3.3250
1979,4,2,5,33,2.2406
1979,4,3,1,38,-1.0253
1979,4,3,2,78,1.6097
1979,4,3,3,87,-0.8456
1979,4,3,4,78,2.0033
1979,4,3,5,52,-1.5040
1979,5,1,1,74,-2.0677
1979,5,1,2,12,-3.6011
1979,5,1,3,12,-2.2427
1979,5,1,4,20,-2.5429
1979,5,1,5,48,0.5959
1979,5,2,1,69,-2.7256
1979,5,2,2,45,-2.5314
1979,5,2,3,45,-2.4412
1979,5,2,4,69,-2.1681
1979,5,2,5,61,-1.5209
1979,5,3,1,64,-2.4131
1979,5,3,2,129,-1.7006
1979,5,3,3,128,-0.8274
1979,5,3,4,103,-3.7652
1979,5,3,5,79,-1.1881
1979,6,1,1,52,6.4674
1979,6,1,2,12,8.3341
1979,6,1,3,9,6.4800
1979,6,1,4,17,5.1488
1979,6,1,5,34,9.5496
1979,6,2,1,72,5.9927
1979,6,2,2,36,4.0542
1979,6,2,3,42,2.9672
1979,6,2,4,62,4.3274
1979,6,2,5,60,4.5076
1979,6,3,1,70,5.7413
1979,6,3,2,125,1.5061
1979,6,3,3,118,4.1208
1979,6,3,4,105,4.8317
1979,6,3,5,80,5.5949
1979,7,1,1,58,1.1044
1979,7,1,2,14,-0.5128
1979,7,1,3,11,-0.6247
1979,7,1,4,19,3.9680
1979,7,1,5,52,2.6294
1979,7,2,1,76,3.3754
1979,7,2,2,37,3.9981
1979,7,2,3,44,2.7030
1979,7,2,4,49,2.3719
1979,7,2,5,62,5.1732
1979,7,3,1,66,2.1851
1979,7,3,2,118,-0.4028
1979,7,3,3,118,0.4854
1979,7,3,4,109,2.4473
1979,7,3,5,73,2.1173
1979,8,1,1,92,5.3593
1979,8,1,2,10,8.4029
1979,8,1,3,8,5.1181
1979,8,1,4,9,11.8745
1979,8,1,5,44,11.8800
1979,8,2,1,76,8.2812
1979,8,2,2,51,5.5901
1979,8,2,3,41,8.8877
1979,8,2,4,62,10.8474
1979,8,2,5,74,9.9364
1979,8,3,1,57,4.5009
1979,8,3,2,122,4.4719
1979,8,3,3,126,7.4345
1979,8,3,4,102,7.5627
1979,8,3,5,72,7.2003
1979,9,1,1,83,-3.1712
1979,9,1,2,22,-4.1396
1979,9,1,3,14,0.7579
1979,9,1,4,22,-2.5002
1979,9,1,5,47,0.1806
1979,9,2,1,76,-2.4032
1979,9,2,2,60,-1.9892
1979,9,2,3,47,-0.7208
1979,9,2,4,77,1.2811
1979,9,2,5,67,1.8074
1979,9,3,1,67,-1.6766
1979,9,3,2,115,-2.7283
1979,9,3,3,127,-0.8558
1979,9,3,4,118,1.0029
1979,9,3,5,84,4.4905
1979,10,1,1,78,-14.4610
1979,10,1,2,19,-9.4653
1979,10,1,3,8,-12.8459
1979,10,1,4,12,-11.7134
1979,10,1,5,51,-10.9232
1979,10,2,1,72,-11.7773
1979,10,2,2,66,-10.2659
1979,10,2,3,23,-9.6995
1979,10,2,4,56,-8.1693
1979,10,2,5,76,-8.7544
1979,10,3,1,45,-11.9027
1979,10,3,2,104,-7.8581
1979,10,3,3,138,-6.1223
1979,10,3,4,109,-6.6468
1979,10,3,5,83,-4.7421
1979,11,1,1,61,6.0888
1979,11,1,2,6,14.2724
1979,11,1,3,7,7.2271
1979,11,1,4,15,6.3087
1979,11,1,5,40,11.9524
1979,11,2,1,59,5.3213
1979,11,2,2,57,7.6662
1979,11,2,3,26,7.7840
1979,11,2,4,38,9.3639
1979,11,2,5,70,12.4444
1979,11,3,1,63,3.5267
1979,11,3,2,93,5.6039
1979,11,3,3,117,5.3732
1979,11,3,4,102,5.9413
1979,11,3,5,66,7.6734
1979,12,1,1,78,3.9062
1979,12,1,2,13,10.4467
1979,12,1,3,10,5.3027
1979,12,1,4,13,9.8487
1979,12,1,5,40,5.8253
1979,12,2,1,77,6.5778
1979,12,2,2,68,1.5138
1979,12,2,3,52,5.2113
1979,12,2,4,42,3.9161
1979,12,2,5,64,8.0351
1979,12,3,1,61,1.1439
1979,12,3,2,103,0.9080
1979,12,3,3,122,1.5584
1979,12,3,4,115,3.7951
1979,12,3,5,82,3.4303
1980,1,1,1,92,7.3308
1980,1,1,2,22,7.4480
1980,1,1,3,5,11.4301
1980,1,1,4,14,4.9152
1980,1,1,5,40,8.9312
1980,1,2,1,74,6.3638
1980,1,2,2,55,6.7886
1980,1,2,3,43,5.6288
1980,1,2,4,39,6.7934
1980,1,2,5,79,7.6693
1980,1,3,1,59,8.3139
1980,1,3,2,107,4.9709
1980,1,3,3,123,2.7848
1980,1,3,4,119,10.0417
1980,1,3,5,86,11.8059
1980,2,1,1,86,-2.9172
1980,2,1,2,19,-0.0689
1980,2,1,3,7,-3.8763
1980,2,1,4,7,6.0294
1980,2,1,5,46,-4.5414
1980,2,2,1,63,-4.8936
1980,2,2,2,53,-3.8047
1980,2,2,3,29,-2.5060
1980,2,2,4,39,-3.9720
1980,2,2,5,78,-2.7325
1980,2,3,1,45,-4.5917
1980,2,3,2,98,-1.4271
1980,2,3,3,118,-0.4575
1980,2,3,4,112,-1.7078
1980,2,3,5,74,0.6818
1980,3,1,1,36,-19.9967
1980,3,1,2,15,-16.5884
1980,3,1,3,3,-20.5503
1980,3,1,4,6,-15.9811
1980,3,1,5,19,-14.7845
1980,3,2,1,31,-16.0621
1980,3,2,2,34,-13.6927
1980,3,2,3,17,-15.7421
1980,3,2,4,28,-11.9611
1980,3,2,5,39,-18.0244
1980,3,3,1,20,-11.5870
1980,3,3,2,43,-6.8237
1980,3,3,3,54,-8.7370
1980,3,3,4,45,-10.7983
1980,3,3,5,30,-17.4267
1980,4,1,1,59,5.0469
1980,4,1,2,18,6.7886
1980,4,1,3,11,5.3620
1980,4,1,4,17,3.8387
1980,4,1,5,34,5.0211
1980,4,2,1,54,-0.2581
1980,4,2,2,46,2.4799
1980,4,2,3,39,4.2953
1980,4,2,4,54,6.3079
1980,4,2,5,51,7.7177
1980,4,3,1,48,1.6976
1980,4,3,2,93,5.2195
1980,4,3,3,102,4.1155
1980,4,3,4,91,5.4015
1980,4,3,5,75,5.4513
1980,5,1,1,61,6.4083
1980,5,1,2,17,6.4836
1980,5,1,3,11,13.2787
1980,5,1,4,13,4.1136
1980,5,1,5,39,9.6729
1980,5,2,1,71,10.1292
1980,5,2,2,60,10.5144
1980,5,2,3,28,7.0474
1980,5,2,4,42,9.1463
1980,5,2,5,65,9.3748
1980,5,3,1,51,3.7885
1980,5,3,2,84,5.7125
1980,5,3,3,121,4.1409
1980,5,3,4,112,5.9349
1980,5,3,5,83,5.6163
1980,6,1,1,57,3.1876
1980,6,1,2,12,3.3044
1980,6,1,3,11,5.5000
1980,6,1,4,14,6.4501
1980,6,1,5,36,6.2266
1980,6,2,1,80,3.0197
1980,6,2,2,65,2.1700
1980,6,2,3,47,4.2464
1980,6,2,4,47,3.7625
1980,6,2,5,88,5.4146
1980,6,3,1,67,1.6661
1980,6,3,2,119,3.2169
1980,6,3,3,118,1.4031
1980,6,3,4,119,4.0468
1980,6,3,5,74,3.8442
1980,7,1,1,112,11.8955
1980,7,1,2,38,14.4928
1980,7,1,3,9,11.9763
1980,7,1,4,11,12.2672
1980,7,1,5,39,16.5301
1980,7,2,1,70,10.0629
1980,7,2,2,72,11.6570
1980,7,2,3,53,10.0239
1980,7,2,4,59,13.6344
1980,7,2,5,83,14.4620
1980,7,3,1,52,12.1032
1980,7,3,2,103,8.6740
1980,7,3,3,137,8.0863
1980,7,3,4,132,9.1390
1980,7,3,5,101,5.6196
1980,8,1,1,64,8.5769
1980,8,1,2,19,8.9455
1980,8,1,3,12,10.0502
1980,8,1,4,4,10.0728
1980,8,1,5,37,8.5987
1980,8,2,1,71,4.7995
1980,8,2,2,50,3.4181
1980,8,2,3,47,3.7802
1980,8,2,4,41,5.2795
1980,8,2,5,76,9.5492
1980,8,3,1,55,0.9571
1980,8,3,2,93,-0.2149
1980,8,3,3,115,0.4999
1980,8,3,4,127,2.2180
1980,8,3,5,87,3.1047
1980,9,1,1,75,1.7218
1980,9,1,2,24,1.4303
1980,9,1,3,11,-1.9841
1980,9,1,4,9,0.6508
1980,9,1,5,36,4.6778
1980,9,2,1,68,0.7557
1980,9,2,2,69,4.3697
1980,9,2,3,63,2.9688
1980,9,2,4,49,4.2623
1980,9,2,5,63,3.6523
1980,9,3,1,55,0.0100
1980,9,3,2,89,0.5280
1980,9,3,3,116,1.7887
1980,9,3,4,124,2.3978
1980,9,3,5,98,5.3195
1980,10,1,1,90,3.3130
1980,10,1,2,23,3.7037
1980,10,1,3,9,4.0657
1980,10,1,4,6,5.2323
1980,10,1,5,47,2.7419
1980,10,2,1,70,0.4705
1980,10,2,2,68,0.2236
1980,10,2,3,52,1.6416
1980,10,2,4,50,3.5783
1980,10,2,5,75,5.9194
1980,10,3,1,43,-2.1493
1980,10,3,2,101,-0.1406
1980,10,3,3,123,-0.9967
1980,10,3,4,132,3.4554
1980,10,3,5,89,5.4433
1980,11,1,1,52,2.5235
1980,11,1,2,19,3.1036
1980,11,1,3,7,10.8824
1980,11,1,4,5,10.6452
1980,11,1,5,38,5.1081
1980,11,2,1,70,6.4746
1980,11,2,2,65,1.8394
1980,11,2,3,36,2.1112
1980,11,2,4,45,9.2371
1980,11,2,5,67,9.9286
1980,11,3,1,69,3.1258
1980,11,3,2,105,9.5235
1980,11,3,3,118,10.7612
1980,11,3,4,118,13.7512
