year,month,rank_ME,rank_R11_12,nstocks,ret_vw
1967,10,2,5,261,-1.6579
1967,10,3,1,284,-4.8806
1967,10,3,2,399,-4.4207
1967,10,3,3,450,-3.5359
1967,10,3,4,454,-2.4696
1967,10,3,5,297,0.8757
1967,11,1,1,613,-0.7021
1967,11,1,2,615,0.2383
1967,11,1,3,610,0.4369
1967,11,1,4,609,0.4256
1967,11,1,5,534,0.3667
1967,11,2,1,233,0.3301
1967,11,2,2,298,1.0795
1967,11,2,3,307,0.5455
1967,11,2,4,309,1.1601
1967,11,2,5,276,2.3471
1967,11,3,1,309,-0.9995
1967,11,3,2,418,0.1531
1967,11,3,3,470,0.0915
1967,11,3,4,464,1.3859
1967,11,3,5,308,2.2856
1967,12,1,1,613,8.9105
1967,12,1,2,626,8.6528
1967,12,1,3,641,9.0361
1967,12,1,4,631,10.2706
1967,12,1,5,579,13.2835
1967,12,2,1,241,5.7768
1967,12,2,2,309,6.2478
1967,12,2,3,325,5.9566
1967,12,2,4,323,6.0452
1967,12,2,5,294,8.6149
1967,12,3,1,327,2.4719
1967,12,3,2,433,2.2715
1967,12,3,3,482,2.9098
1967,12,3,4,480,2.7020
1967,12,3,5,317,3.2421
1968,1,1,1,593,5.8321
1968,1,1,2,611,4.7024
1968,1,1,3,636,3.2801
1968,1,1,4,633,3.2868
1968,1,1,5,572,0.7307
1968,1,2,1,243,2.0950
1968,1,2,2,312,1.0704
1968,1,2,3,326,1.0806
1968,1,2,4,321,-0.7445
1968,1,2,5,297,-4.6287
1968,1,3,1,318,-2.2540
1968,1,3,2,426,-2.7125
1968,1,3,3,477,-4.3828
1968,1,3,4,475,-5.5773
1968,1,3,5,320,-7.5887
1968,2,1,1,557,-6.2381
1968,2,1,2,579,-4.1550
1968,2,1,3,627,-4.7564
1968,2,1,4,628,-6.5719
1968,2,1,5,571,-9.3759
1968,2,2,1,232,-2.6331
1968,2,2,2,300,-2.6167
1968,2,2,3,321,-3.6325
1968,2,2,4,308,-5.3112
1968,2,2,5,293,-8.9483
1968,2,3,1,319,-2.2183
1968,2,3,2,421,-2.0539
1968,2,3,3,477,-2.7836
1968,2,3,4,453,-3.4500
1968,2,3,5,302,-5.3183
1968,3,1,1,540,-1.6011
1968,3,1,2,558,-1.2817
1968,3,1,3,624,-1.2731
1968,3,1,4,631,-0.9105
1968,3,1,5,598,-1.0309
1968,3,2,1,232,-2.3132
1968,3,2,2,283,-2.1175
1968,3,2,3,316,-0.4848
1968,3,2,4,311,-0.8532
1968,3,2,5,296,-0.6412
1968,3,3,1,336,-0.6843
1968,3,3,2,425,-0.1147
1968,3,3,3,474,0.5971
1968,3,3,4,426,1.9601
1968,3,3,5,288,4.3354
1968,4,1,1,524,14.3704
1968,4,1,2,524,12.5420
1968,4,1,3,613,14.6294
1968,4,1,4,646,15.7825
1968,4,1,5,607,19.5207
1968,4,2,1,232,10.4714
1968,4,2,2,273,10.2410
1968,4,2,3,321,12.6907
1968,4,2,4,319,14.4110
1968,4,2,5,296,17.9506
1968,4,3,1,343,6.3697
1968,4,3,2,431,7.9030
1968,4,3,3,475,8.8680
1968,4,3,4,412,10.1228
1968,4,3,5,269,13.7974
1968,5,1,1,492,9.5431
1968,5,1,2,495,9.1554
1968,5,1,3,616,9.7989
1968,5,1,4,642,11.3854
1968,5,1,5,607,14.5443
1968,5,2,1,223,5.9863
1968,5,2,2,274,4.4629
1968,5,2,3,322,5.7615
1968,5,2,4,325,6.8951
1968,5,2,5,301,9.4075
1968,5,3,1,338,0.3931
1968,5,3,2,428,1.1129
1968,5,3,3,468,1.3757
1968,5,3,4,383,3.4514
1968,5,3,5,266,4.8049
1968,6,1,1,464,0.6650
1968,6,1,2,480,2.0946
1968,6,1,3,606,1.5470
1968,6,1,4,641,0.3184
1968,6,1,5,613,-0.4107
1968,6,2,1,214,-0.5617
1968,6,2,2,269,1.1120
1968,6,2,3,318,1.2263
1968,6,2,4,314,0.6987
1968,6,2,5,307,-0.4815
1968,6,3,1,340,2.3425
1968,6,3,2,429,1.4982
1968,6,3,3,450,0.6629
1968,6,3,4,369,0.0517
1968,6,3,5,259,-0.8404
1968,7,1,1,411,-2.7831
1968,7,1,2,463,-1.4413
1968,7,1,3,588,-2.6510
1968,7,1,4,639,-3.0073
1968,7,1,5,629,-4.3213
1968,7,2,1,207,-3.2525
1968,7,2,2,273,-2.5321
1968,7,2,3,320,-2.9811
1968,7,2,4,310,-3.3377
1968,7,2,5,313,-4.9683
1968,7,3,1,343,-0.7338
1968,7,3,2,426,-1.4415
1968,7,3,3,433,-1.5284
1968,7,3,4,361,-3.7028
1968,7,3,5,243,-5.8532
1968,8,1,1,374,3.6023
1968,8,1,2,441,3.3767
1968,8,1,3,578,4.3166
1968,8,1,4,634,4.5022
1968,8,1,5,633,5.5004
1968,8,2,1,204,1.1662
1968,8,2,2,269,3.1410
1968,8,2,3,320,4.5137
1968,8,2,4,306,4.0397
1968,8,2,5,310,4.3638
1968,8,3,1,350,1.5207
1968,8,3,2,429,1.3340
1968,8,3,3,436,1.7067
1968,8,3,4,359,1.0620
1968,8,3,5,243,1.8692
1968,9,1,1,364,6.5911
1968,9,1,2,439,5.8468
1968,9,1,3,565,5.7802
1968,9,1,4,623,7.0933
1968,9,1,5,640,7.5623
1968,9,2,1,207,6.7421
1968,9,2,2,268,6.5948
1968,9,2,3,314,6.3245
1968,9,2,4,308,6.6443
1968,9,2,5,315,7.5095
1968,9,3,1,351,4.3909
1968,9,3,2,439,4.2337
1968,9,3,3,454,4.4196
1968,9,3,4,354,2.5043
1968,9,3,5,242,4.6699
1968,10,1,1,356,1.1727
1968,10,1,2,429,1.7698
1968,10,1,3,549,1.3713
1968,10,1,4,622,0.2752
1968,10,1,5,645,-0.4130
1968,10,2,1,208,1.0585
1968,10,2,2,267,1.8724
1968,10,2,3,305,2.1982
1968,10,2,4,318,1.1582
1968,10,2,5,313,-0.3943
1968,10,3,1,350,1.7638
1968,10,3,2,441,2.4469
1968,10,3,3,456,1.7314
1968,10,3,4,358,-2.2621
1968,10,3,5,235,-0.3562
1968,11,1,1,371,6.1231
1968,11,1,2,420,5.5644
1968,11,1,3,538,6.2080
1968,11,1,4,604,6.7374
1968,11,1,5,651,8.7841
1968,11,2,1,211,8.2983
1968,11,2,2,272,7.1001
1968,11,2,3,300,7.4361
1968,11,2,4,314,8.2926
1968,11,2,5,309,8.4946
1968,11,3,1,358,6.7970
1968,11,3,2,440,4.8365
1968,11,3,3,462,4.5065
1968,11,3,4,363,6.0802
1968,11,3,5,232,7.5581
1968,12,1,1,377,0.8759
1968,12,1,2,433,2.6817
1968,12,1,3,536,2.1535
1968,12,1,4,604,2.6521
1968,12,1,5,635,2.9036
1968,12,2,1,224,-2.0168
1968,12,2,2,272,-0.8484
1968,12,2,3,301,-0.2676
1968,12,2,4,318,-0.7860
1968,12,2,5,318,-1.5545
1968,12,3,1,359,-4.3954
1968,12,3,2,452,-2.9492
1968,12,3,3,461,-3.7356
1968,12,3,4,365,-4.3549
1968,12,3,5,233,-4.3014
1969,1,1,1,415,0.4126
1969,1,1,2,439,-0.9028
1969,1,1,3,531,-0.8671
1969,1,1,4,596,-0.5774
1969,1,1,5,629,-0.9039
1969,1,2,1,226,-0.5778
1969,1,2,2,272,-0.3412
1969,1,2,3,308,-0.3609
1969,1,2,4,322,-1.0863
1969,1,2,5,315,-1.9951
1969,1,3,1,363,0.0121
1969,1,3,2,455,-0.3238
1969,1,3,3,452,-0.7062
1969,1,3,4,376,-2.0570
1969,1,3,5,247,-1.6578
1969,2,1,1,428,-10.9248
1969,2,1,2,432,-8.3955
1969,2,1,3,510,-8.3852
1969,2,1,4,584,-9.5913
1969,2,1,5,627,-11.0516
1969,2,2,1,221,-9.6156
1969,2,2,2,272,-6.2862
1969,2,2,3,301,-7.2789
1969,2,2,4,329,-7.8534
1969,2,2,5,307,-9.4622
1969,2,3,1,352,-5.8272
1969,2,3,2,456,-4.5198
1969,2,3,3,460,-4.1054
1969,2,3,4,376,-4.0844
1969,2,3,5,251,-6.9355
1969,3,1,1,431,0.7537
1969,3,1,2,444,1.0080
1969,3,1,3,507,1.7368
1969,3,1,4,577,2.4488
1969,3,1,5,624,3.6156
1969,3,2,1,221,0.5726
1969,3,2,2,269,0.3277
1969,3,2,3,311,1.6405
1969,3,2,4,320,2.7240
1969,3,2,5,312,4.0392
1969,3,3,1,351,1.3631
1969,3,3,2,446,2.3231
1969,3,3,3,458,3.9357
1969,3,3,4,381,4.9462
1969,3,3,5,256,5.4145
1969,4,1,1,428,-1.0576
1969,4,1,2,458,-1.7485
1969,4,1,3,506,-0.6295
1969,4,1,4,576,-0.4118
1969,4,1,5,613,0.1062
1969,4,2,1,221,0.7185
1969,4,2,2,267,-0.0831
1969,4,2,3,315,0.3279
1969,4,2,4,319,0.0138
1969,4,2,5,318,1.7645
1969,4,3,1,349,2.9256
1969,4,3,2,443,1.8421
1969,4,3,3,465,1.6525
1969,4,3,4,387,2.3815
1969,4,3,5,264,2.5963
1969,5,1,1,448,-0.9556
1969,5,1,2,464,0.0626
1969,5,1,3,507,0.4335
1969,5,1,4,570,1.4214
1969,5,1,5,602,1.8692
1969,5,2,1,228,-1.1032
1969,5,2,2,264,-0.0695
1969,5,2,3,322,0.7589
1969,5,2,4,328,0.4920
1969,5,2,5,320,1.0162
1969,5,3,1,343,-0.9143
1969,5,3,2,447,0.7778
1969,5,3,3,470,1.0319
1969,5,3,4,409,0.2681
1969,5,3,5,273,1.1174
1969,6,1,1,498,-14.1920
1969,6,1,2,474,-12.1796
1969,6,1,3,520,-11.4591
1969,6,1,4,556,-12.5223
1969,6,1,5,598,-14.4166
1969,6,2,1,239,-11.7503
1969,6,2,2,278,-9.2113
1969,6,2,3,328,-10.2840
1969,6,2,4,337,-11.0470
1969,6,2,5,324,-12.7817
1969,6,3,1,342,-5.7098
1969,6,3,2,444,-4.4966
1969,6,3,3,467,-6.4478
1969,6,3,4,432,-6.1323
1969,6,3,5,271,-9.9094
1969,7,1,1,512,-11.9832
1969,7,1,2,508,-9.8253
1969,7,1,3,510,-9.5091
1969,7,1,4,557,-10.3234
1969,7,1,5,593,-11.9923
1969,7,2,1,240,-10.9329
1969,7,2,2,283,-7.8526
1969,7,2,3,324,-7.5910
1969,7,2,4,335,-9.0534
1969,7,2,5,322,-10.3901
1969,7,3,1,323,-7.3740
1969,7,3,2,444,-4.9324
1969,7,3,3,460,-5.9501
1969,7,3,4,435,-6.1745
1969,7,3,5,277,-7.2316
1969,8,1,1,545,3.8111
1969,8,1,2,533,4.1849
1969,8,1,3,504,3.3555
1969,8,1,4,550,4.3897
1969,8,1,5,573,5.7862
1969,8,2,1,248,6.3547
1969,8,2,2,288,3.9574
1969,8,2,3,320,4.1362
1969,8,2,4,334,5.6557
1969,8,2,5,315,9.0967
1969,8,3,1,313,4.6897
1969,8,3,2,442,3.7103
1969,8,3,3,462,4.0368
1969,8,3,4,444,5.5028
1969,8,3,5,289,8.9686
1969,9,1,1,581,-2.7423
1969,9,1,2,578,-3.5411
1969,9,1,3,518,-3.0634
1969,9,1,4,549,-1.8142
1969,9,1,5,548,-2.6213
1969,9,2,1,255,-0.4246
1969,9,2,2,286,-1.3298
1969,9,2,3,316,-1.3251
1969,9,2,4,337,-1.4770
1969,9,2,5,313,-0.1524
1969,9,3,1,299,-1.9299
1969,9,3,2,436,-2.3300
1969,9,3,3,464,-3.4217
1969,9,3,4,462,-2.9016
1969,9,3,5,314,-3.7190
1969,10,1,1,621,12.2587
1969,10,1,2,610,9.1153
1969,10,1,3,516,8.4883
1969,10,1,4,537,8.2153
1969,10,1,5,524,10.2021
1969,10,2,1,256,10.6269
1969,10,2,2,289,7.2346
1969,10,2,3,327,6.8207
1969,10,2,4,329,6.9769
1969,10,2,5,307,6.1860
1969,10,3,1,284,7.0546
1969,10,3,2,434,5.3328
1969,10,3,3,467,4.1997
1969,10,3,4,463,4.6645
1969,10,3,5,331,5.2978
1969,11,1,1,638,-7.6660
1969,11,1,2,637,-6.4913
1969,11,1,3,532,-6.0460
1969,11,1,4,522,-5.7427
1969,11,1,5,508,-5.7718
1969,11,2,1,266,-6.4038
1969,11,2,2,310,-4.7051
1969,11,2,3,327,-4.1103
1969,11,2,4,326,-4.2970
1969,11,2,5,314,-3.5567
1969,11,3,1,273,-4.6928
1969,11,3,2,429,-3.0584
1969,11,3,3,462,-3.5994
1969,11,3,4,471,-3.1154
1969,11,3,5,346,-2.0344
1969,12,1,1,660,-10.4519
1969,12,1,2,658,-7.6005
1969,12,1,3,539,-7.0952
1969,12,1,4,528,-5.9387
1969,12,1,5,484,-6.1366
1969,12,2,1,268,-7.2806
1969,12,2,2,319,-5.6408
1969,12,2,3,323,-4.2997
1969,12,2,4,326,-4.3856
1969,12,2,5,300,-4.0472
1969,12,3,1,261,-4.2368
1969,12,3,2,428,-1.9423
1969,12,3,3,479,-1.7902
1969,12,3,4,481,-1.3965
1969,12,3,5,357,-1.7339
1970,1,1,1,694,-0.9688
1970,1,1,2,666,-1.7226
1970,1,1,3,540,-1.9403
1970,1,1,4,518,-2.6052
1970,1,1,5,473,-5.9854
1970,1,2,1,267,-6.7307
1970,1,2,2,320,-4.6848
1970,1,2,3,326,-4.4710
1970,1,2,4,329,-5.1578
1970,1,2,5,299,-7.0604
1970,1,3,1,249,-9.8691
1970,1,3,2,417,-8.3971
1970,1,3,3,478,-7.8565
1970,1,3,4,484,-7.0562
1970,1,3,5,356,-8.4316
1970,2,1,1,720,3.0524
1970,2,1,2,676,3.0073
1970,2,1,3,534,2.7829
1970,2,1,4,499,2.3070
1970,2,1,5,461,3.0036
1970,2,2,1,263,3.7551
1970,2,2,2,332,3.2491
1970,2,2,3,335,3.9655
1970,2,2,4,325,3.7367
1970,2,2,5,300,4.5143
1970,2,3,1,227,4.7393
1970,2,3,2,411,5.9850
1970,2,3,3,466,6.4582
1970,2,3,4,489,6.2766
1970,2,3,5,370,5.7067
1970,3,1,1,729,-3.3040
1970,3,1,2,693,-2.6013
1970,3,1,3,526,-2.0210
1970,3,1,4,485,-3.3736
1970,3,1,5,434,-5.3341
1970,3,2,1,263,-2.9031
1970,3,2,2,344,-1.0680
1970,3,2,3,332,-0.0158
1970,3,2,4,324,-0.7653
1970,3,2,5,296,-3.6332
1970,3,3,1,209,-2.3470
1970,3,3,2,388,0.0793
1970,3,3,3,455,0.8824
1970,3,3,4,482,1.4899
1970,3,3,5,369,-1.5030
1970,4,1,1,748,-19.0384
1970,4,1,2,696,-16.2927
1970,4,1,3,534,-14.2667
1970,4,1,4,454,-15.7516
1970,4,1,5,393,-21.5274
1970,4,2,1,267,-19.0790
1970,4,2,2,344,-14.4675
1970,4,2,3,328,-12.1527
1970,4,2,4,328,-12.8803
1970,4,2,5,277,-17.8424
1970,4,3,1,189,-14.0092
1970,4,3,2,375,-8.9059
1970,4,3,3,453,-8.9422
1970,4,3,4,474,-8.5442
1970,4,3,5,376,-10.2702
1970,5,1,1,769,-8.4128
1970,5,1,2,706,-9.2791
1970,5,1,3,532,-9.7731
1970,5,1,4,423,-9.4346
1970,5,1,5,333,-12.1340
1970,5,2,1,272,-11.6291
1970,5,2,2,345,-9.9126
1970,5,2,3,335,-8.3551
1970,5,2,4,321,-8.4434
1970,5,2,5,268,-10.7944
1970,5,3,1,171,-7.4639
1970,5,3,2,349,-3.3368
1970,5,3,3,450,-4.1975
1970,5,3,4,481,-5.9180
1970,5,3,5,390,-6.7822
1970,6,1,1,791,-10.9612
1970,6,1,2,719,-8.2518
1970,6,1,3,531,-6.8645
1970,6,1,4,409,-6.4109
1970,6,1,5,311,-7.1849
1970,6,2,1,282,-9.7844
1970,6,2,2,358,-8.6600
1970,6,2,3,344,-6.5697
1970,6,2,4,316,-5.2293
1970,6,2,5,268,-5.2406
1970,6,3,1,162,-9.0169
1970,6,3,2,344,-4.5380
1970,6,3,3,448,-4.7552
1970,6,3,4,492,-4.7735
1970,6,3,5,403,-4.9309
1970,7,1,1,798,3.2282
1970,7,1,2,711,4.3168
1970,7,1,3,528,4.6476
1970,7,1,4,372,5.1536
1970,7,1,5,274,5.2601
1970,7,2,1,290,7.6287
1970,7,2,2,363,8.3327
1970,7,2,3,342,7.0382
1970,7,2,4,313,7.9736
1970,7,2,5,262,6.7887
1970,7,3,1,158,10.9961
1970,7,3,2,335,10.0535
1970,7,3,3,440,9.0514
1970,7,3,4,487,8.5766
1970,7,3,5,411,4.9201
1970,8,1,1,802,6.9771
1970,8,1,2,730,5.1021
1970,8,1,3,524,4.8783
1970,8,1,4,370,4.3071
1970,8,1,5,238,3.5971
1970,8,2,1,294,10.3139
1970,8,2,2,361,7.4427
1970,8,2,3,337,5.3502
1970,8,2,4,310,4.7957
1970,8,2,5,243,4.1986
1970,8,3,1,159,9.2936
1970,8,3,2,330,7.0621
1970,8,3,3,436,6.0587
1970,8,3,4,481,4.9719
1970,8,3,5,409,3.4043
1970,9,1,1,803,17.2818
1970,9,1,2,725,13.4846
1970,9,1,3,512,9.6940
1970,9,1,4,369,9.5656
1970,9,1,5,223,14.5105
1970,9,2,1,292,17.4522
1970,9,2,2,366,11.0347
1970,9,2,3,346,8.0079
1970,9,2,4,320,6.9780
1970,9,2,5,232,9.9757
1970,9,3,1,155,9.4485
1970,9,3,2,334,3.7004
1970,9,3,3,437,3.1346
1970,9,3,4,485,1.2570
1970,9,3,5,401,5.5926
1970,10,1,1,812,-10.1843
1970,10,1,2,730,-6.2699
1970,10,1,3,526,-3.6914
1970,10,1,4,364,-2.7714
1970,10,1,5,221,-5.4445
1970,10,2,1,290,-9.3543
1970,10,2,2,366,-5.0241
1970,10,2,3,352,-3.0603
1970,10,2,4,313,-1.7770
1970,10,2,5,225,-2.5992
1970,10,3,1,158,-5.9619
1970,10,3,2,335,-1.8642
1970,10,3,3,447,-0.7654
1970,10,3,4,493,-1.7376
1970,10,3,5,409,-0.3220
1970,11,1,1,807,-2.7106
1970,11,1,2,741,-1.3960
1970,11,1,3,521,0.0341
1970,11,1,4,357,0.4422
1970,11,1,5,225,0.9790
1970,11,2,1,286,1.7717
1970,11,2,2,375,2.7693
1970,11,2,3,357,3.5132
1970,11,2,4,314,3.9170
1970,11,2,5,233,3.1416
1970,11,3,1,158,4.6307
1970,11,3,2,320,5.0653
1970,11,3,3,451,5.3824
1970,11,3,4,498,6.0983
1970,11,3,5,416,5.1809
1970,12,1,1,816,8.1338
1970,12,1,2,734,9.1795
1970,12,1,3,495,9.7960
1970,12,1,4,338,10.3230
1970,12,1,5,213,10.0121
1970,12,2,1,281,7.7496
1970,12,2,2,381,9.2965
1970,12,2,3,353,8.8845
1970,12,2,4,306,8.3762
1970,12,2,5,236,7.1459
1970,12,3,1,161,5.4849
1970,12,3,2,315,6.5808
1970,12,3,3,462,6.8077
1970,12,3,4,504,6.5928
1970,12,3,5,414,4.7769
1971,1,1,1,813,18.8117
1971,1,1,2,729,15.1743
1971,1,1,3,505,12.1673
1971,1,1,4,337,10.4184
1971,1,1,5,207,9.8549
1971,1,2,1,287,14.3837
1971,1,2,2,374,10.9297
1971,1,2,3,353,9.0395
1971,1,2,4,304,8.0414
1971,1,2,5,241,6.4502
1971,1,3,1,162,10.2506
1971,1,3,2,321,6.7443
1971,1,3,3,469,4.1028
1971,1,3,4,504,4.8162
1971,1,3,5,425,3.4861
1971,2,1,1,813,6.6335
1971,2,1,2,729,4.7677
1971,2,1,3,510,3.9049
1971,2,1,4,332,4.3711
1971,2,1,5,214,6.2562
1971,2,2,1,291,2.8165
1971,2,2,2,379,2.7288
1971,2,2,3,349,2.8279
1971,2,2,4,292,2.2532
1971,2,2,5,246,3.1064
1971,2,3,1,165,1.2267
1971,2,3,2,334,2.3075
1971,2,3,3,479,2.2225
1971,2,3,4,512,0.0001
1971,2,3,5,430,2.0369
1971,3,1,1,823,5.7604
1971,3,1,2,748,5.9614
1971,3,1,3,517,5.7639
1971,3,1,4,330,6.9584
1971,3,1,5,233,7.1424
1971,3,2,1,290,7.3620
1971,3,2,2,379,6.0836
1971,3,2,3,344,5.3498
1971,3,2,4,293,4.9458
1971,3,2,5,256,6.4675
1971,3,3,1,172,7.3624
1971,3,3,2,347,5.1993
1971,3,3,3,486,4.0601
1971,3,3,4,514,2.9803
1971,3,3,5,437,4.0575
1971,4,1,1,817,2.4865
1971,4,1,2,760,2.6623
1971,4,1,3,528,1.0105
1971,4,1,4,354,0.6004
1971,4,1,5,270,1.3374
1971,4,2,1,293,4.7096
1971,4,2,2,367,3.4495
1971,4,2,3,339,2.6999
1971,4,2,4,303,2.8511
1971,4,2,5,251,3.5137
1971,4,3,1,177,7.0031
1971,4,3,2,365,5.2574
1971,4,3,3,502,3.3961
1971,4,3,4,516,3.3665
1971,4,3,5,424,3.5283
1971,5,1,1,827,-7.9115
1971,5,1,2,774,-6.5013
1971,5,1,3,551,-5.1963
1971,5,1,4,415,-4.5172
1971,5,1,5,311,-4.6977
1971,5,2,1,286,-6.4433
1971,5,2,2,377,-4.1967
1971,5,2,3,351,-4.0726
1971,5,2,4,307,-3.2975
1971,5,2,5,272,-2.4824
1971,5,3,1,192,-3.2375
1971,5,3,2,392,-3.3978
1971,5,3,3,514,-3.8417
1971,5,3,4,530,-3.2877
1971,5,3,5,428,-3.2506
1971,6,1,1,822,-3.9445
1971,6,1,2,789,-2.9750
1971,6,1,3,573,-1.7552
1971,6,1,4,451,-0.9104
1971,6,1,5,346,-1.0493
1971,6,2,1,293,-2.8751
1971,6,2,2,379,-1.3017
1971,6,2,3,354,-0.2470
1971,6,2,4,317,0.6952
1971,6,2,5,284,1.8208
1971,6,3,1,232,-0.7488
1971,6,3,2,425,-0.5774
1971,6,3,3,525,0.7231
1971,6,3,4,535,0.6625
1971,6,3,5,434,1.0789
1971,7,1,1,805,-7.4029
1971,7,1,2,786,-5.6755
1971,7,1,3,603,-4.4619
1971,7,1,4,492,-4.3520
1971,7,1,5,368,-6.6691
1971,7,2,1,292,-7.6950
1971,7,2,2,369,-5.1055
1971,7,2,3,354,-4.0948
1971,7,2,4,329,-3.2258
1971,7,2,5,297,-4.4400
1971,7,3,1,251,-9.6267
1971,7,3,2,430,-5.5999
1971,7,3,3,525,-4.1714
1971,7,3,4,537,-3.6508
1971,7,3,5,439,-3.1178
1971,8,1,1,811,3.4492
1971,8,1,2,779,4.1272
1971,8,1,3,624,4.7643
1971,8,1,4,502,5.4297
1971,8,1,5,394,5.0757
1971,8,2,1,295,4.9218
1971,8,2,2,363,4.3179
1971,8,2,3,356,4.6482
1971,8,2,4,329,4.5924
1971,8,2,5,298,5.7918
1971,8,3,1,259,5.5627
1971,8,3,2,443,4.6304
1971,8,3,3,534,4.2208
1971,8,3,4,536,4.1762
1971,8,3,5,437,4.3708
1971,9,1,1,822,-1.7990
1971,9,1,2,772,-0.9022
1971,9,1,3,638,-0.5749
1971,9,1,4,523,0.5762
1971,9,1,5,409,1.8452
1971,9,2,1,286,-2.2869
1971,9,2,2,354,-1.4059
1971,9,2,3,356,-1.4836
1971,9,2,4,326,-0.1545
