year,month,rank_ME,rank_Resid11_12,nstocks,ret_vw
1969,6,3,4,436,-6.4285
1969,6,3,5,346,-6.6125
1969,7,1,1,428,-12.0671
1969,7,1,2,520,-10.5740
1969,7,1,3,533,-10.2939
1969,7,1,4,531,-10.7715
1969,7,1,5,428,-11.1405
1969,7,2,1,234,-11.3150
1969,7,2,2,306,-9.3507
1969,7,2,3,307,-8.1679
1969,7,2,4,290,-8.6861
1969,7,2,5,245,-9.0682
1969,7,3,1,344,-6.6156
1969,7,3,2,453,-5.8537
1969,7,3,3,479,-5.4974
1969,7,3,4,446,-6.1314
1969,7,3,5,334,-5.9740
1969,8,1,1,437,4.2072
1969,8,1,2,538,3.8184
1969,8,1,3,544,4.2988
1969,8,1,4,549,4.4886
1969,8,1,5,425,4.7625
1969,8,2,1,230,6.2626
1969,8,2,2,305,6.3240
1969,8,2,3,313,5.6809
1969,8,2,4,310,5.6466
1969,8,2,5,244,7.8890
1969,8,3,1,348,4.8868
1969,8,3,2,453,4.6711
1969,8,3,3,483,4.4169
1969,8,3,4,449,4.5241
1969,8,3,5,341,5.2695
1969,9,1,1,458,-2.7379
1969,9,1,2,551,-3.4948
1969,9,1,3,567,-2.3500
1969,9,1,4,537,-1.9725
1969,9,1,5,418,-2.8690
1969,9,2,1,228,-0.1573
1969,9,2,2,307,-0.8291
1969,9,2,3,322,-1.4047
1969,9,2,4,306,-0.6426
1969,9,2,5,245,-0.8441
1969,9,3,1,349,-1.4025
1969,9,3,2,458,-2.5430
1969,9,3,3,487,-3.3092
1969,9,3,4,456,-3.0604
1969,9,3,5,345,-3.2501
1969,10,1,1,473,10.2606
1969,10,1,2,558,9.2870
1969,10,1,3,565,8.6675
1969,10,1,4,537,10.0740
1969,10,1,5,441,10.4842
1969,10,2,1,240,8.0783
1969,10,2,2,311,7.4171
1969,10,2,3,316,6.3724
1969,10,2,4,311,7.3370
1969,10,2,5,253,6.1172
1969,10,3,1,338,5.3065
1969,10,3,2,454,4.9662
1969,10,3,3,484,4.9664
1969,10,3,4,466,4.9144
1969,10,3,5,349,5.1138
1969,11,1,1,479,-6.7010
1969,11,1,2,571,-6.6351
1969,11,1,3,575,-6.3261
1969,11,1,4,542,-6.3258
1969,11,1,5,452,-5.9720
1969,11,2,1,253,-4.5779
1969,11,2,2,312,-4.8611
1969,11,2,3,324,-4.9313
1969,11,2,4,311,-5.1556
1969,11,2,5,255,-4.2966
1969,11,3,1,339,-2.8831
1969,11,3,2,460,-3.1950
1969,11,3,3,485,-3.0982
1969,11,3,4,474,-2.8911
1969,11,3,5,351,-3.2143
1969,12,1,1,492,-8.8723
1969,12,1,2,582,-7.7688
1969,12,1,3,577,-7.5061
1969,12,1,4,554,-7.3381
1969,12,1,5,459,-7.6120
1969,12,2,1,243,-6.0714
1969,12,2,2,322,-4.9739
1969,12,2,3,328,-4.7816
1969,12,2,4,311,-5.7337
1969,12,2,5,259,-4.3366
1969,12,3,1,345,-0.4344
1969,12,3,2,458,-1.0526
1969,12,3,3,485,-1.7123
1969,12,3,4,472,-2.1371
1969,12,3,5,358,-1.9895
1970,1,1,1,491,-2.1843
1970,1,1,2,576,-2.2429
1970,1,1,3,587,-2.0167
1970,1,1,4,570,-2.1507
1970,1,1,5,459,-5.0943
1970,1,2,1,244,-5.6233
1970,1,2,2,319,-5.4675
1970,1,2,3,322,-5.0886
1970,1,2,4,314,-5.4622
1970,1,2,5,260,-6.8891
1970,1,3,1,337,-8.3783
1970,1,3,2,458,-7.6661
1970,1,3,3,485,-7.5972
1970,1,3,4,457,-7.4896
1970,1,3,5,357,-7.5390
1970,2,1,1,505,2.4876
1970,2,1,2,583,3.6822
1970,2,1,3,594,2.7985
1970,2,1,4,568,3.5670
1970,2,1,5,460,2.7541
1970,2,2,1,245,4.1637
1970,2,2,2,326,3.8359
1970,2,2,3,315,3.7941
1970,2,2,4,318,4.3868
1970,2,2,5,263,4.4636
1970,2,3,1,336,4.0115
1970,2,3,2,454,5.5895
1970,2,3,3,482,6.7347
1970,2,3,4,456,6.2047
1970,2,3,5,363,6.6462
1970,3,1,1,509,-1.4103
1970,3,1,2,593,-2.6489
1970,3,1,3,590,-2.7713
1970,3,1,4,575,-2.9988
1970,3,1,5,458,-3.9088
1970,3,2,1,251,-1.4180
1970,3,2,2,324,-0.8328
1970,3,2,3,323,-1.2300
1970,3,2,4,314,-1.6864
1970,3,2,5,259,-1.8549
1970,3,3,1,333,-0.3073
1970,3,3,2,448,-0.0850
1970,3,3,3,474,0.1568
1970,3,3,4,453,0.4675
1970,3,3,5,372,-0.4935
1970,4,1,1,502,-16.6328
1970,4,1,2,594,-16.6038
1970,4,1,3,588,-17.0223
1970,4,1,4,576,-17.6701
1970,4,1,5,444,-19.8969
1970,4,2,1,252,-15.0419
1970,4,2,2,328,-14.2889
1970,4,2,3,322,-13.7180
1970,4,2,4,321,-14.5328
1970,4,2,5,256,-16.2303
1970,4,3,1,339,-9.8641
1970,4,3,2,456,-9.4741
1970,4,3,3,472,-8.8554
1970,4,3,4,458,-9.1174
1970,4,3,5,366,-9.8334
1970,5,1,1,515,-8.5687
1970,5,1,2,600,-8.4534
1970,5,1,3,599,-9.2701
1970,5,1,4,575,-9.8430
1970,5,1,5,440,-10.1056
1970,5,2,1,260,-11.1013
1970,5,2,2,330,-9.8412
1970,5,2,3,329,-8.9625
1970,5,2,4,320,-8.4817
1970,5,2,5,264,-9.0671
1970,5,3,1,341,-4.2615
1970,5,3,2,455,-5.6191
1970,5,3,3,481,-6.1494
1970,5,3,4,466,-5.8711
1970,5,3,5,377,-6.8680
1970,6,1,1,540,-8.6562
1970,6,1,2,598,-8.4394
1970,6,1,3,608,-8.7885
1970,6,1,4,568,-8.7457
1970,6,1,5,429,-10.3844
1970,6,2,1,265,-7.3532
1970,6,2,2,328,-6.8614
1970,6,2,3,335,-7.0670
1970,6,2,4,322,-6.7937
1970,6,2,5,266,-6.6899
1970,6,3,1,336,-5.6307
1970,6,3,2,465,-5.0772
1970,6,3,3,487,-4.3785
1970,6,3,4,470,-5.0350
1970,6,3,5,377,-3.9462
1970,7,1,1,526,3.1317
1970,7,1,2,606,4.4874
1970,7,1,3,604,4.2346
1970,7,1,4,561,4.4481
1970,7,1,5,415,4.1181
1970,7,2,1,279,8.2245
1970,7,2,2,325,7.3917
1970,7,2,3,334,7.7125
1970,7,2,4,326,7.7888
1970,7,2,5,268,6.1747
1970,7,3,1,342,8.2579
1970,7,3,2,466,7.4558
1970,7,3,3,488,7.1555
1970,7,3,4,468,7.6606
1970,7,3,5,385,6.8441
1970,8,1,1,516,5.5882
1970,8,1,2,608,6.0526
1970,8,1,3,600,5.9603
1970,8,1,4,566,5.5891
1970,8,1,5,413,5.8824
1970,8,2,1,279,7.8842
1970,8,2,2,322,7.0615
1970,8,2,3,330,5.8423
1970,8,2,4,317,5.5295
1970,8,2,5,270,6.3460
1970,8,3,1,345,6.4233
1970,8,3,2,465,5.2097
1970,8,3,3,486,4.7861
1970,8,3,4,473,4.7246
1970,8,3,5,384,3.7738
1970,9,1,1,510,14.1987
1970,9,1,2,611,13.5338
1970,9,1,3,600,13.0832
1970,9,1,4,562,13.8844
1970,9,1,5,408,13.2723
1970,9,2,1,283,13.3004
1970,9,2,2,324,10.5419
1970,9,2,3,318,8.9881
1970,9,2,4,318,9.3309
1970,9,2,5,267,8.9222
1970,9,3,1,337,4.5880
1970,9,3,2,461,4.0227
1970,9,3,3,487,3.5373
1970,9,3,4,471,2.5468
1970,9,3,5,379,3.2890
1970,10,1,1,500,-7.9640
1970,10,1,2,610,-7.7844
1970,10,1,3,597,-7.1128
1970,10,1,4,562,-6.1882
1970,10,1,5,418,-6.5019
1970,10,2,1,280,-6.0472
1970,10,2,2,322,-4.5588
1970,10,2,3,321,-4.0325
1970,10,2,4,313,-4.1826
1970,10,2,5,264,-3.3947
1970,10,3,1,332,0.0545
1970,10,3,2,456,-1.1045
1970,10,3,3,490,-1.7992
1970,10,3,4,473,-1.5444
1970,10,3,5,377,-1.3217
1970,11,1,1,495,-0.7495
1970,11,1,2,605,-1.0510
1970,11,1,3,594,-1.2886
1970,11,1,4,562,-0.5375
1970,11,1,5,435,-1.6627
1970,11,2,1,283,3.4397
1970,11,2,2,323,3.7181
1970,11,2,3,337,3.9566
1970,11,2,4,319,3.4500
1970,11,2,5,275,3.1205
1970,11,3,1,339,5.2997
1970,11,3,2,470,5.4255
1970,11,3,3,492,5.3843
1970,11,3,4,477,5.6269
1970,11,3,5,388,5.5024
1970,12,1,1,512,9.1960
1970,12,1,2,608,9.5924
1970,12,1,3,600,8.9912
1970,12,1,4,565,8.8194
1970,12,1,5,427,9.4017
1970,12,2,1,286,9.4064
1970,12,2,2,323,8.3270
1970,12,2,3,332,8.2526
1970,12,2,4,318,8.3176
1970,12,2,5,277,7.3022
1970,12,3,1,340,5.0264
1970,12,3,2,469,5.8103
1970,12,3,3,494,6.0709
1970,12,3,4,485,6.5649
1970,12,3,5,389,6.2462
1971,1,1,1,504,16.2201
1971,1,1,2,604,15.1880
1971,1,1,3,595,15.0394
1971,1,1,4,559,15.2539
1971,1,1,5,419,14.4061
1971,1,2,1,283,9.3259
1971,1,2,2,314,10.7581
1971,1,2,3,334,9.8792
1971,1,2,4,309,10.5663
1971,1,2,5,276,10.1641
1971,1,3,1,342,3.3525
1971,1,3,2,465,5.0804
1971,1,3,3,493,5.2989
1971,1,3,4,478,4.8058
1971,1,3,5,386,4.1589
1971,2,1,1,505,5.5130
1971,2,1,2,598,5.5340
1971,2,1,3,605,4.4712
1971,2,1,4,554,4.8164
1971,2,1,5,413,4.3193
1971,2,2,1,280,2.8453
1971,2,2,2,323,2.8549
1971,2,2,3,336,2.5099
1971,2,2,4,307,2.2556
1971,2,2,5,272,2.4281
1971,2,3,1,342,2.0444
1971,2,3,2,458,1.1789
1971,2,3,3,489,1.0086
1971,2,3,4,479,1.4522
1971,2,3,5,385,1.5796
1971,3,1,1,518,4.4275
1971,3,1,2,615,5.6102
1971,3,1,3,609,5.9268
1971,3,1,4,565,6.1886
1971,3,1,5,411,5.8867
1971,3,2,1,276,5.8724
1971,3,2,2,321,4.8353
1971,3,2,3,334,5.4681
1971,3,2,4,306,5.5116
1971,3,2,5,271,6.3719
1971,3,3,1,359,4.4665
1971,3,3,2,461,4.1414
1971,3,3,3,490,3.5955
1971,3,3,4,472,3.7082
1971,3,3,5,380,3.4817
1971,4,1,1,503,1.2405
1971,4,1,2,612,1.5670
1971,4,1,3,630,1.6913
1971,4,1,4,571,2.4959
1971,4,1,5,421,1.8211
1971,4,2,1,272,3.5651
1971,4,2,2,316,4.4456
1971,4,2,3,333,3.7693
1971,4,2,4,312,3.9796
1971,4,2,5,270,3.3115
1971,4,3,1,361,3.6243
1971,4,3,2,473,3.1041
1971,4,3,3,498,3.8606
1971,4,3,4,469,4.0363
1971,4,3,5,374,4.1661
1971,5,1,1,506,-6.9407
1971,5,1,2,598,-7.1599
1971,5,1,3,631,-6.6118
1971,5,1,4,584,-6.5800
1971,5,1,5,431,-6.4459
1971,5,2,1,272,-4.7952
1971,5,2,2,318,-4.0449
1971,5,2,3,333,-3.5963
1971,5,2,4,319,-3.7811
1971,5,2,5,271,-4.0969
1971,5,3,1,360,-3.9679
1971,5,3,2,485,-3.4314
1971,5,3,3,500,-3.3358
1971,5,3,4,461,-3.1755
1971,5,3,5,371,-3.5901
1971,6,1,1,496,-3.4106
1971,6,1,2,588,-3.2154
1971,6,1,3,620,-2.6518
1971,6,1,4,589,-2.1243
1971,6,1,5,431,-1.9220
1971,6,2,1,263,-1.4172
1971,6,2,2,317,-1.3493
1971,6,2,3,336,-0.6696
1971,6,2,4,317,-0.5125
1971,6,2,5,266,0.1932
1971,6,3,1,365,0.1201
1971,6,3,2,486,0.5568
1971,6,3,3,503,0.9063
1971,6,3,4,468,0.6872
1971,6,3,5,354,0.4288
1971,7,1,1,484,-5.6466
1971,7,1,2,581,-5.2009
1971,7,1,3,621,-6.1199
1971,7,1,4,586,-6.3921
1971,7,1,5,432,-6.7498
1971,7,2,1,248,-5.7869
1971,7,2,2,311,-4.2082
1971,7,2,3,334,-3.9519
1971,7,2,4,320,-4.6261
1971,7,2,5,264,-5.0144
1971,7,3,1,365,-5.0670
1971,7,3,2,472,-4.3447
1971,7,3,3,490,-4.0163
1971,7,3,4,465,-3.0773
1971,7,3,5,358,-3.7744
1971,8,1,1,489,3.9564
1971,8,1,2,579,4.2240
1971,8,1,3,629,4.2315
1971,8,1,4,577,5.1783
1971,8,1,5,438,4.9882
1971,8,2,1,246,5.7599
1971,8,2,2,310,5.0939
1971,8,2,3,328,4.7403
1971,8,2,4,321,5.4305
1971,8,2,5,256,5.8235
1971,8,3,1,361,3.4112
1971,8,3,2,477,4.2656
1971,8,3,3,489,3.5801
1971,8,3,4,459,4.1743
1971,8,3,5,353,4.4128
1971,9,1,1,483,-0.9264
1971,9,1,2,580,-1.3768
1971,9,1,3,629,-0.9424
1971,9,1,4,575,-0.4640
1971,9,1,5,444,0.3744
1971,9,2,1,245,-0.4188
1971,9,2,2,296,-1.0269
1971,9,2,3,328,-1.6350
