year,month,rank_ME,rank_SIM_1,nstocks,ret_vw
1981,4,2,3,116,0.3289
1981,4,2,4,65,4.4116
1981,4,2,5,88,2.0306
1981,4,3,1,169,-5.2082
1981,4,3,2,211,-0.5980
1981,4,3,3,123,-0.4939
1981,4,3,4,74,0.7879
1981,4,3,5,110,-1.5100
1981,5,1,1,231,1.2819
1981,5,1,2,232,2.4924
1981,5,1,3,291,5.6855
1981,5,1,4,328,2.9818
1981,5,1,5,660,3.1269
1981,5,2,1,140,1.6226
1981,5,2,2,74,4.4271
1981,5,2,3,114,6.1788
1981,5,2,4,95,4.3788
1981,5,2,5,182,4.1677
1981,5,3,1,231,-2.1342
1981,5,3,2,101,1.1923
1981,5,3,3,108,3.8873
1981,5,3,4,110,0.9796
1981,5,3,5,131,2.9830
1981,6,1,1,201,-6.3627
1981,6,1,2,246,2.4964
1981,6,1,3,256,1.1886
1981,6,1,4,547,0.5793
1981,6,1,5,484,-2.4646
1981,6,2,1,113,-4.6818
1981,6,2,2,93,1.1388
1981,6,2,3,98,-2.1881
1981,6,2,4,162,-0.3258
1981,6,2,5,139,-4.2719
1981,6,3,1,130,-0.2031
1981,6,3,2,146,4.8559
1981,6,3,3,87,-2.1770
1981,6,3,4,170,-3.6663
1981,6,3,5,146,-4.8558
1981,7,1,1,294,-4.3661
1981,7,1,2,282,-3.5455
1981,7,1,3,360,-3.8282
1981,7,1,4,464,-2.4185
1981,7,1,5,336,-1.0710
1981,7,2,1,77,-4.0939
1981,7,2,2,109,-0.1032
1981,7,2,3,105,-4.1861
1981,7,2,4,163,-2.3376
1981,7,2,5,131,1.0796
1981,7,3,1,91,-3.7204
1981,7,3,2,134,-1.4403
1981,7,3,3,114,-2.4936
1981,7,3,4,115,1.6240
1981,7,3,5,223,3.9856
1981,8,1,1,323,-7.1590
1981,8,1,2,522,-11.6951
1981,8,1,3,339,-9.8297
1981,8,1,4,566,-7.3600
1981,8,1,5,354,-7.5882
1981,8,2,1,101,-5.7844
1981,8,2,2,136,-8.6777
1981,8,2,3,92,-9.5685
1981,8,2,4,151,-7.5764
1981,8,2,5,145,-5.2365
1981,8,3,1,120,-6.8020
1981,8,3,2,120,-5.7151
1981,8,3,3,81,-7.8402
1981,8,3,4,142,-6.5332
1981,8,3,5,231,-3.8288
1981,9,1,1,371,-10.0447
1981,9,1,2,336,-9.7033
1981,9,1,3,287,-12.7404
1981,9,1,4,422,-10.7187
1981,9,1,5,668,-7.9176
1981,9,2,1,79,-7.9511
1981,9,2,2,109,-7.3267
1981,9,2,3,93,-11.5065
1981,9,2,4,147,-7.4722
1981,9,2,5,199,-5.3784
1981,9,3,1,75,-3.0349
1981,9,3,2,118,-4.6150
1981,9,3,3,109,-10.2622
1981,9,3,4,178,-5.6224
1981,9,3,5,214,-6.3105
1981,10,1,1,388,5.1114
1981,10,1,2,145,6.9736
1981,10,1,3,372,9.3870
1981,10,1,4,707,8.6256
1981,10,1,5,454,10.5644
1981,10,2,1,135,5.9094
1981,10,2,2,63,6.5858
1981,10,2,3,105,7.2795
1981,10,2,4,197,7.6694
1981,10,2,5,119,9.5727
1981,10,3,1,222,6.5802
1981,10,3,2,79,4.0504
1981,10,3,3,95,4.8695
1981,10,3,4,187,5.3015
1981,10,3,5,109,5.1967
1981,11,1,1,192,2.7609
1981,11,1,2,246,2.6529
1981,11,1,3,458,-0.9639
1981,11,1,4,553,1.3265
1981,11,1,5,620,2.6088
1981,11,2,1,78,3.7155
1981,11,2,2,71,2.2535
1981,11,2,3,116,0.9498
1981,11,2,4,159,2.7180
1981,11,2,5,185,5.1648
1981,11,3,1,97,4.9329
1981,11,3,2,66,6.2818
1981,11,3,3,109,4.4804
1981,11,3,4,134,1.8679
1981,11,3,5,286,5.0714
1981,12,1,1,423,-0.6653
1981,12,1,2,306,-0.4642
1981,12,1,3,622,-1.4789
1981,12,1,4,351,-4.5672
1981,12,1,5,350,-3.1853
1981,12,2,1,109,0.0476
1981,12,2,2,84,-0.3445
1981,12,2,3,165,0.2121
1981,12,2,4,114,-3.4733
1981,12,2,5,138,-2.5467
1981,12,3,1,116,-0.6742
1981,12,3,2,101,-0.7257
1981,12,3,3,156,-1.6820
1981,12,3,4,119,-5.4495
1981,12,3,5,202,-3.4417
1982,1,1,1,388,-3.6029
1982,1,1,2,527,-1.5333
1982,1,1,3,475,-0.3891
1982,1,1,4,344,-1.9114
1982,1,1,5,311,-1.2521
1982,1,2,1,138,-5.0296
1982,1,2,2,155,-4.7289
1982,1,2,3,124,-4.0006
1982,1,2,4,94,-4.1890
1982,1,2,5,92,-2.3020
1982,1,3,1,234,-4.5297
1982,1,3,2,169,-3.0478
1982,1,3,3,131,0.9630
1982,1,3,4,81,-1.1525
1982,1,3,5,73,2.3348
1982,2,1,1,234,-5.8324
1982,2,1,2,371,-10.4232
1982,2,1,3,290,-2.2607
1982,2,1,4,827,-4.2878
1982,2,1,5,318,-4.0805
1982,2,2,1,78,-9.3597
1982,2,2,2,96,-11.6439
1982,2,2,3,127,-1.7280
1982,2,2,4,219,-3.7314
1982,2,2,5,72,-2.9766
1982,2,3,1,97,-8.7591
1982,2,3,2,92,-10.9309
1982,2,3,3,214,-3.4013
1982,2,3,4,207,-2.6663
1982,2,3,5,79,-4.1317
1982,3,1,1,340,-3.2182
1982,3,1,2,208,-0.5656
1982,3,1,3,606,-1.8983
1982,3,1,4,671,-0.7945
1982,3,1,5,220,-1.3192
1982,3,2,1,130,-2.6547
1982,3,2,2,63,1.2139
1982,3,2,3,138,-4.3964
1982,3,2,4,163,0.7668
1982,3,2,5,92,0.2824
1982,3,3,1,234,-0.9054
1982,3,3,2,100,0.2474
1982,3,3,3,102,-1.1853
1982,3,3,4,160,-1.4755
1982,3,3,5,87,1.3900
1982,4,1,1,238,1.7300
1982,4,1,2,340,3.5059
1982,4,1,3,369,5.6387
1982,4,1,4,581,7.2413
1982,4,1,5,517,5.0074
1982,4,2,1,73,1.4478
1982,4,2,2,108,3.9732
1982,4,2,3,108,5.4976
1982,4,2,4,146,7.3687
1982,4,2,5,139,8.3219
1982,4,3,1,95,2.9850
1982,4,3,2,187,2.1697
1982,4,3,3,111,5.4811
1982,4,3,4,133,5.8014
1982,4,3,5,149,5.5041
1982,5,1,1,160,-3.2712
1982,5,1,2,361,-2.7925
1982,5,1,3,381,-0.4126
1982,5,1,4,596,-2.6869
1982,5,1,5,527,-2.8923
1982,5,2,1,61,-6.1098
1982,5,2,2,106,-4.3347
1982,5,2,3,134,-2.1301
1982,5,2,4,160,-3.0485
1982,5,2,5,115,-4.2916
1982,5,3,1,54,-8.8138
1982,5,3,2,130,-4.7138
1982,5,3,3,201,-2.2755
1982,5,3,4,166,0.4914
1982,5,3,5,120,-4.0197
1982,6,1,1,179,-3.1379
1982,6,1,2,313,-4.4885
1982,6,1,3,455,-5.5989
1982,6,1,4,449,-2.3812
1982,6,1,5,609,-3.4405
1982,6,2,1,69,-4.1504
1982,6,2,2,85,-3.5139
1982,6,2,3,113,-3.5014
1982,6,2,4,132,-1.2817
1982,6,2,5,174,-2.1886
1982,6,3,1,68,-2.9706
1982,6,3,2,91,-1.8065
1982,6,3,3,146,-1.6436
1982,6,3,4,118,-0.4036
1982,6,3,5,252,-2.9391
1982,7,1,1,347,-4.7304
1982,7,1,2,217,-1.0445
1982,7,1,3,286,-3.9827
1982,7,1,4,718,-0.1016
1982,7,1,5,407,-0.7274
1982,7,2,1,105,-5.8408
1982,7,2,2,97,-1.8729
1982,7,2,3,66,-0.5087
1982,7,2,4,187,0.6289
1982,7,2,5,116,0.0926
1982,7,3,1,128,-5.5801
1982,7,3,2,186,-2.1435
1982,7,3,3,55,-3.0334
1982,7,3,4,172,-0.4924
1982,7,3,5,128,0.8246
1982,8,1,1,313,6.8547
1982,8,1,2,359,7.2170
1982,8,1,3,328,5.2964
1982,8,1,4,810,4.7837
1982,8,1,5,422,5.7429
1982,8,2,1,113,9.6845
1982,8,2,2,104,9.3415
1982,8,2,3,85,11.2390
1982,8,2,4,211,10.3468
1982,8,2,5,91,9.2731
1982,8,3,1,189,11.8611
1982,8,3,2,127,11.0753
1982,8,3,3,94,13.3098
1982,8,3,4,170,13.4063
1982,8,3,5,93,14.2381
1982,9,1,1,488,-0.1531
1982,9,1,2,731,5.7502
1982,9,1,3,352,2.9691
1982,9,1,4,473,2.8085
1982,9,1,5,195,2.8927
1982,9,2,1,118,1.9626
1982,9,2,2,164,4.8017
1982,9,2,3,103,1.7250
1982,9,2,4,122,3.6179
1982,9,2,5,84,3.1642
1982,9,3,1,213,1.7518
1982,9,3,2,141,1.7256
1982,9,3,3,106,-0.3912
1982,9,3,4,90,-0.8993
1982,9,3,5,120,1.1287
1982,10,1,1,225,9.2012
1982,10,1,2,275,13.9617
1982,10,1,3,578,12.9057
1982,10,1,4,440,15.0184
1982,10,1,5,677,15.9261
1982,10,2,1,64,8.7956
1982,10,2,2,76,17.6207
1982,10,2,3,170,13.8064
1982,10,2,4,111,15.3777
1982,10,2,5,186,14.2715
1982,10,3,1,69,12.5956
1982,10,3,2,76,14.9069
1982,10,3,3,234,8.3641
1982,10,3,4,119,10.5570
1982,10,3,5,171,13.8048
1982,11,1,1,239,7.8725
1982,11,1,2,221,7.3412
1982,11,1,3,477,12.4848
1982,11,1,4,555,10.9627
1982,11,1,5,670,7.4719
1982,11,2,1,109,4.9464
1982,11,2,2,72,4.2269
1982,11,2,3,113,11.8427
1982,11,2,4,151,11.2461
1982,11,2,5,166,8.2175
1982,11,3,1,194,-0.8297
1982,11,3,2,81,4.1143
1982,11,3,3,74,9.4807
1982,11,3,4,188,8.3998
1982,11,3,5,135,4.6594
1982,12,1,1,226,2.3490
1982,12,1,2,226,1.9103
1982,12,1,3,242,3.7223
1982,12,1,4,463,1.7384
1982,12,1,5,1018,1.6564
1982,12,2,1,97,2.3413
1982,12,2,2,73,0.7091
1982,12,2,3,69,3.9552
1982,12,2,4,138,0.3873
1982,12,2,5,224,1.7463
1982,12,3,1,184,3.5595
1982,12,3,2,65,2.0311
1982,12,3,3,67,1.8192
1982,12,3,4,168,-0.7950
1982,12,3,5,192,1.9600
1983,1,1,1,692,11.2297
1983,1,1,2,525,12.0192
1983,1,1,3,443,8.9774
1983,1,1,4,229,8.7941
1983,1,1,5,258,10.5807
1983,1,2,1,187,7.7049
1983,1,2,2,154,7.3944
1983,1,2,3,96,5.3562
1983,1,2,4,71,5.8439
1983,1,2,5,108,5.4145
1983,1,3,1,188,3.1209
1983,1,3,2,138,6.8995
1983,1,3,3,95,4.7567
1983,1,3,4,51,4.0846
1983,1,3,5,200,2.8442
1983,2,1,1,284,8.6289
1983,2,1,2,713,1.8447
1983,2,1,3,410,5.9182
1983,2,1,4,239,7.0327
1983,2,1,5,462,6.2798
1983,2,2,1,105,7.7849
1983,2,2,2,192,3.4016
1983,2,2,3,136,5.7879
1983,2,2,4,64,7.7879
1983,2,2,5,134,3.8715
1983,2,3,1,100,4.4466
1983,2,3,2,251,2.8836
1983,2,3,3,123,1.1668
1983,2,3,4,60,3.8321
1983,2,3,5,135,2.8759
1983,3,1,1,253,4.2384
1983,3,1,2,432,4.1130
1983,3,1,3,396,3.5712
1983,3,1,4,713,4.7080
1983,3,1,5,327,5.8990
1983,3,2,1,111,2.5641
1983,3,2,2,122,3.3735
1983,3,2,3,96,1.8092
1983,3,2,4,184,4.7322
1983,3,2,5,84,5.7243
1983,3,3,1,175,3.2693
1983,3,3,2,144,1.2826
1983,3,3,3,93,0.7059
1983,3,3,4,187,5.0668
1983,3,3,5,74,4.6276
1983,4,1,1,374,5.6394
1983,4,1,2,236,5.5214
1983,4,1,3,402,7.9676
1983,4,1,4,394,8.6636
1983,4,1,5,701,8.5153
1983,4,2,1,125,5.3996
1983,4,2,2,86,6.1116
1983,4,2,3,110,6.3405
1983,4,2,4,121,6.5356
1983,4,2,5,155,8.3927
1983,4,3,1,185,6.5731
1983,4,3,2,119,8.5095
1983,4,3,3,140,4.3942
1983,4,3,4,83,6.9938
1983,4,3,5,146,8.9232
1983,5,1,1,372,11.8348
1983,5,1,2,462,10.8704
1983,5,1,3,308,9.6942
1983,5,1,4,719,10.8979
1983,5,1,5,223,10.2602
1983,5,2,1,106,7.5439
1983,5,2,2,140,5.9619
1983,5,2,3,100,6.4833
1983,5,2,4,193,6.4557
1983,5,2,5,69,4.2720
1983,5,3,1,100,1.9178
1983,5,3,2,177,1.7235
1983,5,3,3,106,-1.0647
1983,5,3,4,207,-0.6023
1983,5,3,5,81,0.0277
1983,6,1,1,269,5.9187
1983,6,1,2,688,4.8453
1983,6,1,3,296,5.8625
1983,6,1,4,448,2.9686
1983,6,1,5,362,4.4370
1983,6,2,1,102,5.6250
1983,6,2,2,175,4.1484
1983,6,2,3,107,4.2153
1983,6,2,4,144,5.4536
1983,6,2,5,77,5.1452
1983,6,3,1,129,2.9182
1983,6,3,2,150,6.3266
1983,6,3,3,135,3.3260
1983,6,3,4,176,3.0773
1983,6,3,5,87,5.2664
1983,7,1,1,311,-0.6818
1983,7,1,2,474,-1.5080
1983,7,1,3,493,-2.7321
1983,7,1,4,424,-3.7528
1983,7,1,5,336,-4.6069
1983,7,2,1,65,0.0195
1983,7,2,2,144,-0.9009
1983,7,2,3,119,-3.8495
1983,7,2,4,157,-3.3684
1983,7,2,5,111,-4.6771
1983,7,3,1,80,-2.4236
1983,7,3,2,164,-3.3722
1983,7,3,3,106,-3.2548
1983,7,3,4,202,-3.6927
1983,7,3,5,117,-2.9864
1983,8,1,1,802,-4.4967
1983,8,1,2,696,-3.8267
1983,8,1,3,234,-6.0300
1983,8,1,4,248,-3.0882
1983,8,1,5,294,-2.4464
1983,8,2,1,236,-4.3395
1983,8,2,2,159,-4.4352
1983,8,2,3,73,-4.3353
1983,8,2,4,81,-1.6029
1983,8,2,5,100,-1.7408
1983,8,3,1,230,-1.0903
1983,8,3,2,141,3.2706
1983,8,3,3,61,-0.6830
1983,8,3,4,93,1.1187
1983,8,3,5,158,2.7367
1983,9,1,1,383,-0.5662
1983,9,1,2,862,-0.5117
1983,9,1,3,459,-1.5011
1983,9,1,4,245,0.2707
1983,9,1,5,312,0.7402
1983,9,2,1,106,5.0542
1983,9,2,2,252,1.5370
1983,9,2,3,119,-0.9899
1983,9,2,4,62,3.5882
1983,9,2,5,111,3.1001
1983,9,3,1,98,3.5825
1983,9,3,2,201,3.0331
1983,9,3,3,125,0.7088
1983,9,3,4,55,3.7276
1983,9,3,5,191,-0.2359
1983,10,1,1,247,-5.6376
1983,10,1,2,513,-6.3462
1983,10,1,3,475,-7.4667
1983,10,1,4,252,-10.1411
1983,10,1,5,755,-6.8566
1983,10,2,1,83,-5.2269
1983,10,2,2,163,-4.3006
1983,10,2,3,111,-7.3096
1983,10,2,4,77,-9.0799
1983,10,2,5,219,-7.8279
1983,10,3,1,118,-0.9524
1983,10,3,2,197,-1.0824
1983,10,3,3,93,-1.5299
1983,10,3,4,86,-3.7067
1983,10,3,5,172,-1.8474
1983,11,1,1,927,2.2271
1983,11,1,2,501,4.9117
1983,11,1,3,289,5.8846
1983,11,1,4,256,3.7800
1983,11,1,5,262,3.5150
1983,11,2,1,222,5.6418
1983,11,2,2,143,6.5402
1983,11,2,3,72,5.0050
1983,11,2,4,91,5.8706
1983,11,2,5,117,4.0595
1983,11,3,1,171,4.0092
1983,11,3,2,107,1.6559
1983,11,3,3,75,3.2906
1983,11,3,4,119,1.8590
1983,11,3,5,189,1.2470
1983,12,1,1,448,-2.7826
1983,12,1,2,555,-2.6234
1983,12,1,3,566,-3.2205
1983,12,1,4,353,-1.3306
1983,12,1,5,320,-2.6488
1983,12,2,1,123,-1.3722
1983,12,2,2,181,-2.9007
1983,12,2,3,159,-2.0206
1983,12,2,4,87,0.7938
1983,12,2,5,83,-0.0709
1983,12,3,1,204,-0.3550
1983,12,3,2,213,-1.3965
1983,12,3,3,82,-0.0619
1983,12,3,4,89,-0.3195
1983,12,3,5,74,-1.6695
1984,1,1,1,508,0.2870
1984,1,1,2,683,-0.3955
1984,1,1,3,463,0.2486
1984,1,1,4,341,-1.1806
1984,1,1,5,239,0.7689
1984,1,2,1,164,-4.3372
1984,1,2,2,163,-4.9486
1984,1,2,3,132,0.2180
1984,1,2,4,103,-4.3881
1984,1,2,5,53,2.3111
1984,1,3,1,185,-4.4640
1984,1,3,2,111,0.1310
1984,1,3,3,174,-2.0973
1984,1,3,4,90,-5.2160
1984,1,3,5,105,6.5846
1984,2,1,1,487,-8.3292
1984,2,1,2,749,-7.3029
1984,2,1,3,327,-5.6459
1984,2,1,4,286,-6.5019
1984,2,1,5,366,-4.5795
1984,2,2,1,145,-7.1953
1984,2,2,2,193,-5.6425
1984,2,2,3,97,-4.6131
1984,2,2,4,67,-5.3428
1984,2,2,5,109,-2.4890
1984,2,3,1,135,-4.1803
1984,2,3,2,137,-5.6226
1984,2,3,3,105,-5.0198
1984,2,3,4,77,-6.5831
1984,2,3,5,207,-0.6798
1984,3,1,1,184,1.7398
1984,3,1,2,230,1.3672
1984,3,1,3,718,0.7923
1984,3,1,4,607,1.1103
1984,3,1,5,450,-0.9452
1984,3,2,1,31,0.7449
1984,3,2,2,77,0.2716
1984,3,2,3,160,0.1500
1984,3,2,4,207,1.5249
1984,3,2,5,141,-0.2903
1984,3,3,1,57,5.6831
1984,3,3,2,57,0.3245
1984,3,3,3,97,3.1600
1984,3,3,4,213,2.3694
1984,3,3,5,231,0.0572
1984,4,1,1,690,-2.9929
1984,4,1,2,659,-2.1002
1984,4,1,3,265,-2.0791
1984,4,1,4,324,-1.3935
1984,4,1,5,264,-1.5180
1984,4,2,1,216,-1.2094
1984,4,2,2,140,0.7858
1984,4,2,3,72,0.7207
1984,4,2,4,95,1.0006
1984,4,2,5,76,-0.1963
1984,4,3,1,231,-0.2554
1984,4,3,2,128,2.4045
1984,4,3,3,86,0.7333
1984,4,3,4,95,-0.1885
1984,4,3,5,111,-0.4461
1984,5,1,1,250,-3.3794
1984,5,1,2,781,-5.7709
1984,5,1,3,301,-5.2070
1984,5,1,4,508,-6.0020
1984,5,1,5,352,-3.6007
1984,5,2,1,68,-6.0298
1984,5,2,2,191,-4.3394
1984,5,2,3,61,-7.3526
1984,5,2,4,124,-5.0190
1984,5,2,5,145,-3.5501
1984,5,3,1,96,-4.0408
1984,5,3,2,169,-6.2436
1984,5,3,3,73,-5.6910
1984,5,3,4,131,-5.3222
1984,5,3,5,183,-3.9397
1984,6,1,1,189,2.2627
1984,6,1,2,311,1.1530
1984,6,1,3,518,1.4369
1984,6,1,4,672,0.7285
1984,6,1,5,486,2.7844
1984,6,2,1,42,3.3227
1984,6,2,2,84,2.4549
1984,6,2,3,118,3.0649
1984,6,2,4,191,3.5897
1984,6,2,5,155,4.0212
1984,6,3,1,54,1.7676
1984,6,3,2,83,2.7939
1984,6,3,3,131,1.8530
1984,6,3,4,190,1.9539
1984,6,3,5,192,4.0715
1984,7,1,1,368,-5.5021
1984,7,1,2,343,-4.6619
1984,7,1,3,312,-5.9487
1984,7,1,4,315,-4.0757
1984,7,1,5,808,-5.2505
1984,7,2,1,116,-6.3428
1984,7,2,2,81,-6.4292
1984,7,2,3,90,-4.8574
1984,7,2,4,85,-2.4807
1984,7,2,5,216,-4.1993
1984,7,3,1,171,-4.4713
1984,7,3,2,85,-3.2168
1984,7,3,3,98,0.5429
1984,7,3,4,77,1.6520
1984,7,3,5,218,-1.4781
1984,8,1,1,222,9.6158
1984,8,1,2,421,10.2233
1984,8,1,3,714,10.0448
1984,8,1,4,1022,10.7983
1984,8,1,5,358,9.2571
1984,8,2,1,59,10.2254
1984,8,2,2,80,12.1230
1984,8,2,3,168,12.9365
1984,8,2,4,213,14.7859
1984,8,2,5,123,13.5903
1984,8,3,1,71,13.7746
1984,8,3,2,75,10.8787
1984,8,3,3,216,9.2388
1984,8,3,4,163,11.4878
1984,8,3,5,144,10.8979
1984,9,1,1,426,0.7766
1984,9,1,2,1098,-0.8085
1984,9,1,3,327,-0.1946
1984,9,1,4,481,-1.8416
1984,9,1,5,393,-2.1088
1984,9,2,1,122,1.4059
1984,9,2,2,229,-1.2051
1984,9,2,3,80,-0.5070
1984,9,2,4,118,-2.7150
1984,9,2,5,85,-3.4324
1984,9,3,1,173,1.8136
1984,9,3,2,208,-0.7436
1984,9,3,3,84,-0.5497
1984,9,3,4,102,-1.8168
1984,9,3,5,105,0.1556
1984,10,1,1,613,-3.5437
1984,10,1,2,329,-1.1777
1984,10,1,3,379,-3.7709
1984,10,1,4,523,-2.5164
1984,10,1,5,853,-2.6516
1984,10,2,1,117,-3.4894
1984,10,2,2,102,0.6971
1984,10,2,3,75,-4.2242
1984,10,2,4,124,-1.6944
1984,10,2,5,202,-0.6763
1984,10,3,1,91,0.6691
1984,10,3,2,139,2.5452
1984,10,3,3,86,-1.5230
1984,10,3,4,69,-0.2491
1984,10,3,5,284,-0.4356
1984,11,1,1,206,-4.1363
1984,11,1,2,510,-2.0807
1984,11,1,3,827,-4.0749
1984,11,1,4,891,-4.0377
1984,11,1,5,227,-3.2791
1984,11,2,1,46,-2.2336
1984,11,2,2,141,-1.3834
1984,11,2,3,155,-2.3027
1984,11,2,4,209,-2.9755
1984,11,2,5,78,-2.0521
1984,11,3,1,59,-1.0390
1984,11,3,2,210,0.5095
1984,11,3,3,128,-0.6859
1984,11,3,4,182,-2.1174
1984,11,3,5,84,-1.5310
1984,12,1,1,1294,0.2685
1984,12,1,2,387,0.2738
1984,12,1,3,426,-0.9279
1984,12,1,4,286,-1.0010
1984,12,1,5,239,2.4092
1984,12,2,1,255,2.2356
1984,12,2,2,83,2.9035
1984,12,2,3,99,0.2750
1984,12,2,4,70,0.1449
1984,12,2,5,119,2.9948
1984,12,3,1,200,2.7291
1984,12,3,2,103,3.1493
1984,12,3,3,94,1.1784
1984,12,3,4,70,0.8150
1984,12,3,5,196,2.1342
1985,1,1,1,378,8.1727
1985,1,1,2,225,13.7141
1985,1,1,3,460,14.5220
1985,1,1,4,610,15.7707
1985,1,1,5,942,15.4358
1985,1,2,1,116,8.5254
1985,1,2,2,56,11.4342
1985,1,2,3,87,12.5738
1985,1,2,4,152,14.0968
1985,1,2,5,210,12.6819
1985,1,3,1,202,4.4002
1985,1,3,2,84,7.0813
1985,1,3,3,77,10.9938
1985,1,3,4,129,8.5202
1985,1,3,5,171,11.2402
1985,2,1,1,302,2.4861
1985,2,1,2,337,2.9526
1985,2,1,3,423,3.5929
1985,2,1,4,752,3.4187
1985,2,1,5,778,3.2901
1985,2,2,1,101,1.3758
1985,2,2,2,103,1.5568
1985,2,2,3,104,3.3577
1985,2,2,4,150,2.1021
1985,2,2,5,153,2.0532
1985,2,3,1,190,2.3265
1985,2,3,2,103,1.3361
1985,2,3,3,93,2.9762
1985,2,3,4,153,0.3137
1985,2,3,5,127,1.0466
1985,3,1,1,494,-5.7530
1985,3,1,2,332,-3.4483
1985,3,1,3,397,-2.0104
1985,3,1,4,946,-0.7045
1985,3,1,5,393,-0.1452
1985,3,2,1,111,-7.6697
1985,3,2,2,83,-2.2737
1985,3,2,3,93,-3.8036
1985,3,2,4,244,-1.7756
1985,3,2,5,88,-0.2457
1985,3,3,1,97,-4.7946
1985,3,3,2,78,-3.1862
1985,3,3,3,91,-0.3538
1985,3,3,4,264,1.6477
1985,3,3,5,128,3.1312
1985,4,1,1,257,-4.4428
1985,4,1,2,389,-1.5375
1985,4,1,3,532,-2.0746
1985,4,1,4,990,-1.8796
1985,4,1,5,367,0.3545
1985,4,2,1,65,-6.5511
1985,4,2,2,93,-2.1476
1985,4,2,3,99,-3.6594
1985,4,2,4,247,-1.2075
1985,4,2,5,114,1.1692
1985,4,3,1,63,-3.0900
1985,4,3,2,76,-0.9424
1985,4,3,3,77,-2.9921
1985,4,3,4,240,-0.5671
1985,4,3,5,202,1.1804
1985,5,1,1,328,1.9100
1985,5,1,2,487,0.2784
1985,5,1,3,741,2.1643
1985,5,1,4,710,2.7329
1985,5,1,5,229,3.5657
1985,5,2,1,73,3.3765
1985,5,2,2,113,1.5326
1985,5,2,3,176,4.1979
1985,5,2,4,165,3.9955
1985,5,2,5,105,5.3583
1985,5,3,1,73,5.3864
1985,5,3,2,83,4.8687
1985,5,3,3,126,7.0270
1985,5,3,4,175,8.0448
1985,5,3,5,205,5.1544
1985,6,1,1,654,-1.7220
1985,6,1,2,214,-1.1684
1985,6,1,3,320,0.1346
1985,6,1,4,937,1.1792
1985,6,1,5,342,0.2903
1985,6,2,1,163,1.6427
1985,6,2,2,48,0.2860
1985,6,2,3,64,0.9645
1985,6,2,4,230,1.7540
1985,6,2,5,118,-0.1228
1985,6,3,1,220,1.3179
1985,6,3,2,51,0.7744
1985,6,3,3,54,3.6204
1985,6,3,4,212,1.7103
1985,6,3,5,121,2.5088
1985,7,1,1,310,3.7731
1985,7,1,2,279,4.4055
1985,7,1,3,387,0.7729
1985,7,1,4,1137,2.7074
1985,7,1,5,304,2.0111
1985,7,2,1,71,4.0087
1985,7,2,2,76,4.4769
1985,7,2,3,130,0.3771
1985,7,2,4,265,3.4704
1985,7,2,5,77,2.1901
1985,7,3,1,93,-1.1401
1985,7,3,2,80,3.8489
1985,7,3,3,181,-1.8068
1985,7,3,4,207,-1.0627
1985,7,3,5,92,0.6459
1985,8,1,1,940,-0.2051
1985,8,1,2,625,-1.0716
1985,8,1,3,690,-0.7940
1985,8,1,4,204,-1.4845
1985,8,1,5,263,-0.6445
1985,8,2,1,237,-1.0143
1985,8,2,2,141,-0.3235
1985,8,2,3,149,-1.5247
1985,8,2,4,48,-2.0501
1985,8,2,5,71,-0.2034
1985,8,3,1,267,0.5509
1985,8,3,2,164,-0.3308
1985,8,3,3,124,-0.9680
1985,8,3,4,43,-3.3880
1985,8,3,5,63,-1.7360
1985,9,1,1,461,-5.8213
1985,9,1,2,416,-6.2336
1985,9,1,3,690,-6.7360
1985,9,1,4,768,-5.8570
1985,9,1,5,362,-4.8021
1985,9,2,1,88,-7.8711
1985,9,2,2,95,-5.9539
1985,9,2,3,142,-6.2784
1985,9,2,4,187,-6.2926
1985,9,2,5,127,-3.2168
1985,9,3,1,70,-4.0886
1985,9,3,2,95,-3.6565
1985,9,3,3,85,-4.0643
1985,9,3,4,211,-3.9842
1985,9,3,5,199,-2.0807
1985,10,1,1,977,1.9215
1985,10,1,2,482,1.6418
1985,10,1,3,565,2.3344
1985,10,1,4,380,3.3885
1985,10,1,5,279,0.4530
1985,10,2,1,243,4.7930
1985,10,2,2,96,1.6173
1985,10,2,3,113,3.3480
1985,10,2,4,80,5.1749
1985,10,2,5,108,3.5531
1985,10,3,1,206,3.9338
1985,10,3,2,88,1.5897
1985,10,3,3,93,3.6622
1985,10,3,4,105,4.4387
1985,10,3,5,160,5.6159
1985,11,1,1,203,3.9858
1985,11,1,2,353,5.7075
1985,11,1,3,808,6.1364
1985,11,1,4,1028,5.6357
1985,11,1,5,243,5.8791
1985,11,2,1,60,6.2569
1985,11,2,2,84,7.1195
1985,11,2,3,163,6.1314
1985,11,2,4,241,9.1467
1985,11,2,5,103,7.6636
1985,11,3,1,57,8.0822
1985,11,3,2,71,8.4794
1985,11,3,3,152,7.9268
1985,11,3,4,205,9.2663
1985,11,3,5,166,2.7244
1985,12,1,1,348,0.7001
1985,12,1,2,335,2.3178
1985,12,1,3,477,4.4837
1985,12,1,4,825,5.1748
1985,12,1,5,612,4.8683
1985,12,2,1,109,3.2678
1985,12,2,2,90,4.4241
1985,12,2,3,135,4.1563
1985,12,2,4,177,5.1411
1985,12,2,5,133,5.5562
1985,12,3,1,180,2.0931
1985,12,3,2,82,3.3146
1985,12,3,3,131,4.5791
1985,12,3,4,131,5.5458
1985,12,3,5,132,6.3289
1986,1,1,1,416,2.5502
