year,month,rank_ME,rank_Abr_6,nstocks,ret_vw
1984,1,2,1,335,-3.0573
1984,1,2,2,287,-2.8918
1984,1,2,3,269,-2.7844
1984,1,2,4,317,-1.7788
1984,1,2,5,318,-3.7728
1984,1,3,1,249,-0.4684
1984,1,3,2,311,-0.1618
1984,1,3,3,305,-0.4403
1984,1,3,4,316,-1.4835
1984,1,3,5,266,-4.0511
1984,2,1,1,920,-7.5728
1984,2,1,2,664,-6.8700
1984,2,1,3,583,-5.7387
1984,2,1,4,538,-5.8847
1984,2,1,5,825,-7.1284
1984,2,2,1,335,-5.6648
1984,2,2,2,283,-4.7664
1984,2,2,3,274,-4.8007
1984,2,2,4,301,-4.8410
1984,2,2,5,315,-6.1941
1984,2,3,1,271,-3.7807
1984,2,3,2,318,-3.4415
1984,2,3,3,310,-2.9233
1984,2,3,4,322,-3.4754
1984,2,3,5,289,-4.5381
1984,3,1,1,1001,-0.0586
1984,3,1,2,733,1.2655
1984,3,1,3,655,1.2527
1984,3,1,4,624,0.2900
1984,3,1,5,880,0.2038
1984,3,2,1,370,0.7263
1984,3,2,2,319,0.7129
1984,3,2,3,305,1.3100
1984,3,2,4,317,1.0081
1984,3,2,5,345,0.3479
1984,3,3,1,296,1.5499
1984,3,3,2,361,1.9637
1984,3,3,3,346,2.0860
1984,3,3,4,346,1.1331
1984,3,3,5,319,0.9892
1984,4,1,1,985,-2.7718
1984,4,1,2,734,-1.2827
1984,4,1,3,652,-1.1724
1984,4,1,4,594,-0.7491
1984,4,1,5,876,-2.5303
1984,4,2,1,343,-0.6713
1984,4,2,2,291,0.0245
1984,4,2,3,283,1.5078
1984,4,2,4,283,0.5445
1984,4,2,5,306,0.8284
1984,4,3,1,252,0.7500
1984,4,3,2,308,1.3101
1984,4,3,3,286,-0.0509
1984,4,3,4,294,0.4500
1984,4,3,5,275,0.7116
1984,5,1,1,1043,-6.4589
1984,5,1,2,780,-4.7314
1984,5,1,3,671,-4.6811
1984,5,1,4,645,-3.9588
1984,5,1,5,906,-5.6840
1984,5,2,1,345,-6.6628
1984,5,2,2,308,-4.1023
1984,5,2,3,297,-4.2799
1984,5,2,4,301,-4.5465
1984,5,2,5,357,-5.2640
1984,5,3,1,297,-5.7791
1984,5,3,2,342,-5.2008
1984,5,3,3,343,-4.2278
1984,5,3,4,329,-4.6879
1984,5,3,5,304,-4.6993
1984,6,1,1,1130,2.0961
1984,6,1,2,821,2.2683
1984,6,1,3,729,2.6273
1984,6,1,4,781,2.2883
1984,6,1,5,1006,1.9507
1984,6,2,1,350,3.7441
1984,6,2,2,318,2.3205
1984,6,2,3,307,2.9141
1984,6,2,4,317,3.8002
1984,6,2,5,397,4.5627
1984,6,3,1,309,3.2789
1984,6,3,2,354,1.9839
1984,6,3,3,360,2.5178
1984,6,3,4,342,2.6654
1984,6,3,5,320,3.1688
1984,7,1,1,1082,-7.2136
1984,7,1,2,772,-4.5671
1984,7,1,3,688,-4.5463
1984,7,1,4,776,-3.5483
1984,7,1,5,976,-4.7325
1984,7,2,1,331,-6.1828
1984,7,2,2,297,-4.3707
1984,7,2,3,284,-4.4818
1984,7,2,4,298,-4.3427
1984,7,2,5,380,-4.4759
1984,7,3,1,280,-1.8752
1984,7,3,2,333,-1.2572
1984,7,3,3,322,-1.6501
1984,7,3,4,315,-1.9461
1984,7,3,5,292,-2.3373
1984,8,1,1,1090,11.5471
1984,8,1,2,787,10.3585
1984,8,1,3,657,10.5653
1984,8,1,4,794,9.0393
1984,8,1,5,963,11.2288
1984,8,2,1,333,14.3426
1984,8,2,2,317,11.9573
1984,8,2,3,277,12.7832
1984,8,2,4,292,11.8061
1984,8,2,5,388,13.1647
1984,8,3,1,300,10.8241
1984,8,3,2,351,11.1089
1984,8,3,3,344,10.6906
1984,8,3,4,344,11.4339
1984,8,3,5,306,11.0553
1984,9,1,1,1175,-1.6007
1984,9,1,2,885,-0.4999
1984,9,1,3,708,-0.2260
1984,9,1,4,804,-0.0184
1984,9,1,5,1033,-1.6559
1984,9,2,1,351,-2.4549
1984,9,2,2,325,-0.4260
1984,9,2,3,294,-1.2489
1984,9,2,4,305,-0.5896
1984,9,2,5,401,-1.6987
1984,9,3,1,308,-0.8770
1984,9,3,2,371,-0.0835
1984,9,3,3,349,-0.1217
1984,9,3,4,353,-0.8850
1984,9,3,5,310,-0.0060
1984,10,1,1,1115,-3.4933
1984,10,1,2,809,-2.6471
1984,10,1,3,629,-2.0671
1984,10,1,4,757,-2.9215
1984,10,1,5,967,-2.1335
1984,10,2,1,300,-2.7028
1984,10,2,2,279,-1.5105
1984,10,2,3,263,-0.6963
1984,10,2,4,275,-1.0669
1984,10,2,5,369,-1.1521
1984,10,3,1,261,-0.8204
1984,10,3,2,310,1.1030
1984,10,3,3,310,0.5657
1984,10,3,4,302,0.8623
1984,10,3,5,251,-0.8633
1984,11,1,1,1072,-5.0852
1984,11,1,2,808,-3.1476
1984,11,1,3,633,-2.9982
1984,11,1,4,751,-2.1163
1984,11,1,5,953,-3.7765
1984,11,2,1,318,-3.6644
1984,11,2,2,307,-1.9893
1984,11,2,3,288,-1.0978
1984,11,2,4,305,-0.7378
1984,11,2,5,395,-3.3003
1984,11,3,1,288,-1.3196
1984,11,3,2,334,-0.6947
1984,11,3,3,348,-1.0635
1984,11,3,4,346,-0.7396
1984,11,3,5,289,-1.2529
1984,12,1,1,1172,-0.1973
1984,12,1,2,881,0.1647
1984,12,1,3,668,1.2841
1984,12,1,4,794,1.5405
1984,12,1,5,1025,0.8051
1984,12,2,1,337,1.6097
1984,12,2,2,335,1.1559
1984,12,2,3,292,3.0783
1984,12,2,4,319,2.7000
1984,12,2,5,399,2.6128
1984,12,3,1,288,1.6527
1984,12,3,2,342,2.0218
1984,12,3,3,364,2.0254
1984,12,3,4,358,2.4601
1984,12,3,5,299,2.9459
1985,1,1,1,1109,16.3934
1985,1,1,2,825,12.7352
1985,1,1,3,611,13.7036
1985,1,1,4,711,11.9645
1985,1,1,5,971,14.9034
1985,1,2,1,304,13.1524
1985,1,2,2,315,11.4608
1985,1,2,3,267,10.4660
1985,1,2,4,284,11.4074
1985,1,2,5,346,13.5912
1985,1,3,1,236,9.6860
1985,1,3,2,291,8.0448
1985,1,3,3,307,7.5587
1985,1,3,4,304,7.4029
1985,1,3,5,258,7.0658
1985,2,1,1,1043,2.4848
1985,2,1,2,784,3.5162
1985,2,1,3,599,3.1216
1985,2,1,4,652,2.6376
1985,2,1,5,957,4.6050
1985,2,2,1,294,1.2017
1985,2,2,2,289,2.0193
1985,2,2,3,275,2.0953
1985,2,2,4,275,3.2799
1985,2,2,5,353,2.2851
1985,2,3,1,247,1.1173
1985,2,3,2,321,1.3238
1985,2,3,3,331,1.8697
1985,2,3,4,329,1.7145
1985,2,3,5,278,1.2830
1985,3,1,1,1118,-3.9449
1985,3,1,2,804,-1.8156
1985,3,1,3,607,-0.6240
1985,3,1,4,727,-1.1052
1985,3,1,5,1071,-2.3850
1985,3,2,1,306,-2.6028
1985,3,2,2,311,-1.9085
1985,3,2,3,293,-1.0448
1985,3,2,4,298,-3.6266
1985,3,2,5,380,-3.3932
1985,3,3,1,263,0.4283
1985,3,3,2,329,0.2466
1985,3,3,3,357,-0.0623
1985,3,3,4,367,0.8045
1985,3,3,5,312,-0.8061
1985,4,1,1,1094,-3.3611
1985,4,1,2,737,-0.4788
1985,4,1,3,585,-1.3163
1985,4,1,4,706,-1.2411
1985,4,1,5,1074,-2.0215
1985,4,2,1,271,-2.6766
1985,4,2,2,273,-1.0161
1985,4,2,3,285,-1.7675
1985,4,2,4,274,-1.6669
1985,4,2,5,360,-1.7687
1985,4,3,1,222,-1.4378
1985,4,3,2,285,-0.7152
1985,4,3,3,301,0.5948
1985,4,3,4,313,-1.4118
1985,4,3,5,269,-0.6806
1985,5,1,1,1130,1.4213
1985,5,1,2,736,2.3975
1985,5,1,3,601,2.4657
1985,5,1,4,694,3.1863
1985,5,1,5,1082,3.5720
1985,5,2,1,306,3.4016
1985,5,2,2,313,2.9134
1985,5,2,3,303,3.7817
1985,5,2,4,291,3.7398
1985,5,2,5,385,4.2060
1985,5,3,1,243,5.9848
1985,5,3,2,336,6.5823
1985,5,3,3,351,5.3791
1985,5,3,4,354,6.0621
1985,5,3,5,310,6.2820
1985,6,1,1,1221,-1.0457
1985,6,1,2,808,0.5689
1985,6,1,3,692,1.0615
1985,6,1,4,718,0.8887
1985,6,1,5,1122,0.6500
1985,6,2,1,325,-0.6040
1985,6,2,2,323,0.5622
1985,6,2,3,305,1.6726
1985,6,2,4,315,1.8869
1985,6,2,5,396,1.1778
1985,6,3,1,250,1.5183
1985,6,3,2,349,2.4705
1985,6,3,3,361,1.1293
1985,6,3,4,360,1.8784
1985,6,3,5,321,2.3747
1985,7,1,1,1164,2.3118
1985,7,1,2,723,2.5989
1985,7,1,3,653,2.0716
1985,7,1,4,690,2.3601
1985,7,1,5,1086,3.2489
1985,7,2,1,318,3.5447
1985,7,2,2,302,3.2207
1985,7,2,3,283,1.9005
1985,7,2,4,291,2.5759
1985,7,2,5,374,2.6402
1985,7,3,1,230,-0.0027
1985,7,3,2,310,-0.6098
1985,7,3,3,325,-0.3559
1985,7,3,4,319,0.1133
1985,7,3,5,282,0.0012
1985,8,1,1,1157,-1.4911
1985,8,1,2,743,-0.4124
1985,8,1,3,631,-0.7420
1985,8,1,4,693,-0.5645
1985,8,1,5,1098,-1.2486
1985,8,2,1,320,-1.2993
1985,8,2,2,305,-0.8569
1985,8,2,3,297,-1.3523
1985,8,2,4,290,-0.4104
1985,8,2,5,390,-1.5179
1985,8,3,1,273,-0.7181
1985,8,3,2,343,-0.5358
1985,8,3,3,338,-0.0923
1985,8,3,4,343,-0.6506
1985,8,3,5,299,-0.0974
1985,9,1,1,1192,-6.2540
1985,9,1,2,774,-5.3379
1985,9,1,3,695,-4.8661
1985,9,1,4,717,-5.2751
1985,9,1,5,1142,-6.5049
1985,9,2,1,330,-7.2310
1985,9,2,2,313,-4.5621
1985,9,2,3,301,-5.4059
1985,9,2,4,298,-5.0176
1985,9,2,5,395,-7.0954
1985,9,3,1,278,-4.1134
1985,9,3,2,353,-3.3410
1985,9,3,3,348,-3.5707
1985,9,3,4,345,-2.9422
1985,9,3,5,298,-3.3724
1985,10,1,1,1117,1.1186
1985,10,1,2,705,1.7276
1985,10,1,3,656,2.7572
1985,10,1,4,664,2.7266
1985,10,1,5,1043,2.9627
1985,10,2,1,296,2.5608
1985,10,2,2,273,2.7839
1985,10,2,3,282,3.7130
1985,10,2,4,274,3.5286
1985,10,2,5,350,5.3780
1985,10,3,1,233,4.6565
1985,10,3,2,288,3.2426
1985,10,3,3,295,3.4494
1985,10,3,4,277,4.7824
1985,10,3,5,254,5.2703
1985,11,1,1,1096,6.0779
1985,11,1,2,725,5.5782
1985,11,1,3,708,5.6542
1985,11,1,4,662,5.3670
1985,11,1,5,1014,6.7234
1985,11,2,1,322,7.6762
1985,11,2,2,288,6.7730
1985,11,2,3,295,7.1729
1985,11,2,4,303,7.2416
1985,11,2,5,358,8.6552
1985,11,3,1,273,6.4948
1985,11,3,2,340,8.0980
1985,11,3,3,347,7.7702
1985,11,3,4,328,6.3251
1985,11,3,5,287,5.9678
1985,12,1,1,1184,3.4315
1985,12,1,2,787,4.1807
1985,12,1,3,749,4.0391
1985,12,1,4,686,5.0071
1985,12,1,5,1075,4.3618
1985,12,2,1,335,3.6022
1985,12,2,2,301,4.1893
1985,12,2,3,292,5.2910
1985,12,2,4,308,4.8365
1985,12,2,5,378,5.4029
1985,12,3,1,269,4.6572
1985,12,3,2,337,5.2405
1985,12,3,3,363,3.6563
1985,12,3,4,346,4.7924
1985,12,3,5,301,3.7236
1986,1,1,1,1101,1.5819
1986,1,1,2,733,1.2366
1986,1,1,3,701,2.4467
1986,1,1,4,627,3.0177
1986,1,1,5,1021,3.8709
1986,1,2,1,306,1.8430
1986,1,2,2,275,-0.1064
1986,1,2,3,265,0.4379
1986,1,2,4,279,0.7587
1986,1,2,5,350,2.3150
1986,1,3,1,227,0.8935
1986,1,3,2,276,0.8883
1986,1,3,3,303,0.8112
1986,1,3,4,300,0.1993
1986,1,3,5,247,-0.3089
1986,2,1,1,1051,4.8013
1986,2,1,2,679,6.4612
1986,2,1,3,661,6.1567
1986,2,1,4,602,6.2420
1986,2,1,5,997,6.9433
1986,2,2,1,313,7.9601
1986,2,2,2,264,5.8719
1986,2,2,3,260,6.0343
1986,2,2,4,291,7.9409
1986,2,2,5,357,6.7607
1986,2,3,1,248,7.5542
1986,2,3,2,294,8.4411
1986,2,3,3,322,8.1786
1986,2,3,4,325,7.0594
1986,2,3,5,278,7.0979
1986,3,1,1,1115,4.4885
1986,3,1,2,732,4.1051
1986,3,1,3,697,5.1561
1986,3,1,4,632,5.7325
1986,3,1,5,1043,5.0205
1986,3,2,1,338,4.7879
1986,3,2,2,294,5.2662
1986,3,2,3,278,6.5560
1986,3,2,4,324,6.0096
1986,3,2,5,388,4.8355
1986,3,3,1,275,4.8589
1986,3,3,2,328,6.1202
1986,3,3,3,346,5.9129
1986,3,3,4,350,5.3761
1986,3,3,5,301,4.6028
1986,4,1,1,1097,0.0091
1986,4,1,2,678,1.6264
1986,4,1,3,659,1.7120
1986,4,1,4,565,2.2318
1986,4,1,5,1013,3.0653
1986,4,2,1,325,0.8082
1986,4,2,2,262,0.8274
1986,4,2,3,236,0.5734
1986,4,2,4,287,1.9809
1986,4,2,5,367,3.5373
1986,4,3,1,214,1.2935
1986,4,3,2,271,-0.7842
1986,4,3,3,296,-1.3111
1986,4,3,4,313,-0.8400
1986,4,3,5,268,-0.0009
1986,5,1,1,1123,3.3424
1986,5,1,2,686,5.0409
1986,5,1,3,663,3.2135
1986,5,1,4,562,2.4404
1986,5,1,5,1050,4.0730
1986,5,2,1,352,3.3278
1986,5,2,2,299,3.1125
1986,5,2,3,259,4.3675
1986,5,2,4,302,4.5247
1986,5,2,5,391,3.2544
1986,5,3,1,263,4.4165
1986,5,3,2,293,6.4082
1986,5,3,3,332,4.7030
1986,5,3,4,355,5.2603
1986,5,3,5,297,6.3009
1986,6,1,1,1201,-0.8023
1986,6,1,2,793,0.1814
1986,6,1,3,737,-0.4761
1986,6,1,4,637,0.2148
1986,6,1,5,1133,0.5278
1986,6,2,1,373,-1.6892
1986,6,2,2,335,-0.3363
1986,6,2,3,286,1.0563
1986,6,2,4,318,1.3940
1986,6,2,5,410,-0.6605
1986,6,3,1,272,0.3523
1986,6,3,2,311,2.6743
1986,6,3,3,351,1.2136
1986,6,3,4,368,2.1403
1986,6,3,5,303,1.7504
1986,7,1,1,1161,-10.2317
1986,7,1,2,771,-8.6933
1986,7,1,3,707,-7.2563
1986,7,1,4,593,-8.3228
1986,7,1,5,1088,-9.7580
1986,7,2,1,364,-11.3915
1986,7,2,2,316,-7.6662
1986,7,2,3,275,-7.2483
1986,7,2,4,304,-9.3004
1986,7,2,5,383,-10.8114
1986,7,3,1,246,-7.0766
1986,7,3,2,280,-4.6070
1986,7,3,3,324,-5.7370
1986,7,3,4,327,-4.1121
1986,7,3,5,279,-5.8732
1986,8,1,1,1181,1.3029
1986,8,1,2,787,1.2670
1986,8,1,3,691,0.7997
1986,8,1,4,593,1.5271
1986,8,1,5,1062,1.3862
1986,8,2,1,375,4.3897
1986,8,2,2,337,3.8661
1986,8,2,3,298,4.7596
1986,8,2,4,317,3.7775
1986,8,2,5,388,4.2790
1986,8,3,1,265,7.6451
1986,8,3,2,304,7.9845
1986,8,3,3,353,7.1358
1986,8,3,4,339,6.9008
1986,8,3,5,303,5.5629
1986,9,1,1,1253,-6.7844
1986,9,1,2,838,-5.8707
1986,9,1,3,755,-6.2300
1986,9,1,4,649,-5.7417
1986,9,1,5,1085,-7.0141
1986,9,2,1,381,-6.4613
1986,9,2,2,358,-5.3488
1986,9,2,3,314,-5.7398
1986,9,2,4,324,-6.3687
1986,9,2,5,397,-7.1017
1986,9,3,1,265,-6.7526
1986,9,3,2,317,-6.2762
1986,9,3,3,361,-7.5010
1986,9,3,4,347,-9.2076
1986,9,3,5,295,-8.6917
1986,10,1,1,1169,2.1063
1986,10,1,2,801,3.2375
1986,10,1,3,703,2.7324
1986,10,1,4,621,2.1052
1986,10,1,5,1029,3.1810
1986,10,2,1,348,4.0839
1986,10,2,2,332,4.0568
1986,10,2,3,283,3.5648
1986,10,2,4,298,4.0560
1986,10,2,5,345,6.4673
1986,10,3,1,228,3.5114
1986,10,3,2,281,5.9259
1986,10,3,3,307,5.3916
1986,10,3,4,296,6.6470
1986,10,3,5,249,7.7804
1986,11,1,1,1179,0.2257
1986,11,1,2,802,0.2548
1986,11,1,3,668,-0.5265
1986,11,1,4,631,-0.4907
1986,11,1,5,1037,-1.4292
1986,11,2,1,358,-0.2075
1986,11,2,2,338,0.4808
1986,11,2,3,284,0.2560
1986,11,2,4,321,0.4517
1986,11,2,5,365,0.6513
1986,11,3,1,251,2.4066
1986,11,3,2,300,2.4723
1986,11,3,3,335,2.2569
1986,11,3,4,331,2.6233
1986,11,3,5,293,2.7475
1986,12,1,1,1274,-3.0773
1986,12,1,2,863,-2.8519
1986,12,1,3,718,-3.5463
1986,12,1,4,723,-2.2253
1986,12,1,5,1122,-3.1775
1986,12,2,1,369,-2.7139
1986,12,2,2,341,-0.9272
1986,12,2,3,300,-1.3468
1986,12,2,4,320,-3.0694
1986,12,2,5,376,-2.9969
1986,12,3,1,264,-4.2083
1986,12,3,2,314,-2.5605
1986,12,3,3,344,-2.7632
1986,12,3,4,337,-2.7919
1986,12,3,5,311,-2.2887
1987,1,1,1,1206,10.4431
1987,1,1,2,796,10.8221
1987,1,1,3,686,11.0293
1987,1,1,4,660,11.5891
1987,1,1,5,1070,12.5989
1987,1,2,1,325,12.3056
1987,1,2,2,307,12.6170
1987,1,2,3,271,11.4700
1987,1,2,4,287,12.0008
1987,1,2,5,345,16.2707
1987,1,3,1,221,13.0639
1987,1,3,2,264,12.9152
1987,1,3,3,291,12.7585
1987,1,3,4,288,12.9948
1987,1,3,5,262,16.7362
1987,2,1,1,1191,9.2908
1987,2,1,2,763,7.5844
1987,2,1,3,596,7.9264
1987,2,1,4,619,7.7760
1987,2,1,5,1028,8.9880
1987,2,2,1,330,9.3118
1987,2,2,2,287,8.0452
1987,2,2,3,273,8.1688
1987,2,2,4,268,8.2712
1987,2,2,5,349,9.0586
1987,2,3,1,235,6.1302
1987,2,3,2,287,2.2989
1987,2,3,3,303,4.6188
1987,2,3,4,305,3.8570
1987,2,3,5,272,5.1397
1987,3,1,1,1285,1.7705
1987,3,1,2,799,3.4516
1987,3,1,3,640,4.0558
1987,3,1,4,702,2.4814
1987,3,1,5,1121,2.7737
1987,3,2,1,355,2.3687
1987,3,2,2,316,2.2015
1987,3,2,3,290,3.0531
1987,3,2,4,299,2.4498
1987,3,2,5,388,1.3709
1987,3,3,1,264,4.9341
1987,3,3,2,319,2.7177
1987,3,3,3,323,2.7165
1987,3,3,4,340,2.4650
1987,3,3,5,300,2.8206
1987,4,1,1,1276,-3.2822
1987,4,1,2,745,-3.1367
1987,4,1,3,609,-2.7335
1987,4,1,4,713,-2.5022
1987,4,1,5,1098,-1.7975
1987,4,2,1,342,-2.5638
1987,4,2,2,287,-3.7717
1987,4,2,3,266,-2.5914
1987,4,2,4,274,-2.8108
1987,4,2,5,366,-1.5798
1987,4,3,1,219,-0.5907
1987,4,3,2,287,-2.1084
1987,4,3,3,289,-1.0832
1987,4,3,4,290,-0.5100
1987,4,3,5,258,0.2444
1987,5,1,1,1272,0.2575
1987,5,1,2,733,0.2165
1987,5,1,3,590,-0.1503
1987,5,1,4,752,-0.2916
1987,5,1,5,1101,0.6505
1987,5,2,1,356,0.6629
1987,5,2,2,307,-0.0076
1987,5,2,3,277,-0.0883
1987,5,2,4,311,0.6381
1987,5,2,5,388,-0.1929
1987,5,3,1,260,1.9650
1987,5,3,2,307,0.8938
1987,5,3,3,316,0.3144
1987,5,3,4,338,0.4624
1987,5,3,5,300,1.3504
1987,6,1,1,1374,1.9071
1987,6,1,2,813,3.0150
1987,6,1,3,680,2.5269
1987,6,1,4,854,1.8050
1987,6,1,5,1207,2.6072
1987,6,2,1,372,2.4735
1987,6,2,2,330,3.8008
1987,6,2,3,291,3.0501
1987,6,2,4,332,3.0945
1987,6,2,5,389,1.8916
1987,6,3,1,271,3.9739
1987,6,3,2,319,5.4878
1987,6,3,3,328,4.8705
1987,6,3,4,351,5.0560
1987,6,3,5,314,3.3790
1987,7,1,1,1327,2.5012
1987,7,1,2,798,2.6423
1987,7,1,3,652,3.7488
1987,7,1,4,836,2.6867
1987,7,1,5,1143,3.4460
1987,7,2,1,358,3.7315
1987,7,2,2,320,4.1641
1987,7,2,3,264,4.2586
1987,7,2,4,326,4.6827
1987,7,2,5,363,3.1540
1987,7,3,1,240,5.3682
1987,7,3,2,280,5.2793
1987,7,3,3,302,4.8718
1987,7,3,4,319,4.4515
1987,7,3,5,289,4.7226
1987,8,1,1,1316,1.6859
1987,8,1,2,785,1.4973
1987,8,1,3,696,2.4726
1987,8,1,4,836,2.4520
1987,8,1,5,1157,2.1156
1987,8,2,1,375,3.4310
1987,8,2,2,336,3.4302
1987,8,2,3,299,3.2443
1987,8,2,4,324,4.2827
1987,8,2,5,375,3.4484
1987,8,3,1,274,3.4675
1987,8,3,2,316,3.4065
1987,8,3,3,327,3.6554
1987,8,3,4,363,4.3492
1987,8,3,5,303,4.2173
1987,9,1,1,1412,-2.0041
1987,9,1,2,825,-1.5300
1987,9,1,3,756,-1.1745
1987,9,1,4,876,-0.7453
1987,9,1,5,1242,-0.8880
1987,9,2,1,380,-1.6542
1987,9,2,2,343,-1.7855
1987,9,2,3,312,-1.8088
1987,9,2,4,329,-1.8695
1987,9,2,5,380,-1.3675
1987,9,3,1,270,-2.1356
1987,9,3,2,323,-2.2833
1987,9,3,3,332,-2.4153
1987,9,3,4,379,-1.7506
1987,9,3,5,308,-2.2111
1987,10,1,1,1334,-32.5898
1987,10,1,2,790,-30.1722
1987,10,1,3,726,-29.2364
1987,10,1,4,823,-31.3601
1987,10,1,5,1198,-31.2860
1987,10,2,1,356,-30.5607
1987,10,2,2,310,-27.6973
1987,10,2,3,295,-28.5636
1987,10,2,4,304,-30.8619
1987,10,2,5,341,-32.4069
1987,10,3,1,228,-23.3549
1987,10,3,2,279,-20.1642
1987,10,3,3,284,-19.8407
1987,10,3,4,319,-21.9466
1987,10,3,5,267,-23.7849
1987,11,1,1,1363,-7.4533
1987,11,1,2,960,-4.6449
1987,11,1,3,805,-5.1325
1987,11,1,4,850,-4.7222
1987,11,1,5,1175,-6.4346
1987,11,2,1,409,-5.2562
1987,11,2,2,354,-3.4892
1987,11,2,3,320,-3.3932
1987,11,2,4,327,-5.1756
1987,11,2,5,352,-6.2492
1987,11,3,1,286,-7.6155
1987,11,3,2,316,-8.3336
1987,11,3,3,327,-7.5369
1987,11,3,4,347,-7.0875
1987,11,3,5,334,-7.9303
1987,12,1,1,1425,5.0602
1987,12,1,2,1061,5.6109
1987,12,1,3,921,4.8986
1987,12,1,4,952,5.2984
1987,12,1,5,1269,6.4480
1987,12,2,1,412,9.9504
1987,12,2,2,368,8.3613
1987,12,2,3,357,9.9191
1987,12,2,4,357,10.2803
1987,12,2,5,392,13.5124
1987,12,3,1,288,9.0732
1987,12,3,2,327,8.5869
1987,12,3,3,347,7.4853
1987,12,3,4,367,7.2768
1987,12,3,5,344,8.5372
1988,1,1,1,1349,6.6779
1988,1,1,2,1023,5.4701
1988,1,1,3,881,4.7249
1988,1,1,4,893,5.8827
1988,1,1,5,1203,5.5275
1988,1,2,1,378,2.4953
1988,1,2,2,334,3.2187
1988,1,2,3,330,2.7535
1988,1,2,4,318,1.9855
1988,1,2,5,363,3.0093
1988,1,3,1,241,2.6022
1988,1,3,2,281,3.8815
1988,1,3,3,300,3.0385
1988,1,3,4,311,3.7490
1988,1,3,5,295,3.8929
1988,2,1,1,1279,7.8025
1988,2,1,2,1019,7.9181
1988,2,1,3,837,8.0756
1988,2,1,4,827,8.4410
1988,2,1,5,1174,8.4579
1988,2,2,1,364,9.9381
1988,2,2,2,338,9.4762
1988,2,2,3,334,9.4601
1988,2,2,4,304,9.9058
1988,2,2,5,356,9.6867
1988,2,3,1,228,7.7050
1988,2,3,2,301,5.8631
1988,2,3,3,337,4.2489
1988,2,3,4,338,4.9360
1988,2,3,5,301,5.1290
1988,3,1,1,1415,4.9476
1988,3,1,2,1135,5.5513
1988,3,1,3,893,6.0982
1988,3,1,4,842,4.8715
1988,3,1,5,1287,6.8459
1988,3,2,1,395,4.1636
1988,3,2,2,377,3.0735
1988,3,2,3,373,4.0926
1988,3,2,4,331,3.9099
1988,3,2,5,393,4.9985
1988,3,3,1,277,-1.3195
1988,3,3,2,355,-2.1641
1988,3,3,3,376,-3.0871
1988,3,3,4,359,-2.1318
1988,3,3,5,320,-2.6184
1988,4,1,1,1253,1.6235
1988,4,1,2,1037,2.1116
1988,4,1,3,849,1.7151
1988,4,1,4,830,1.9503
1988,4,1,5,1237,1.9934
1988,4,2,1,351,1.6965
1988,4,2,2,341,1.8540
1988,4,2,3,336,3.0434
1988,4,2,4,312,1.8562
1988,4,2,5,376,1.8960
1988,4,3,1,240,0.9602
1988,4,3,2,303,0.5700
1988,4,3,3,334,0.9502
1988,4,3,4,309,1.6002
1988,4,3,5,256,1.0160
1988,5,1,1,1264,-3.3838
1988,5,1,2,972,-2.6962
1988,5,1,3,793,-2.0841
1988,5,1,4,791,-1.8224
1988,5,1,5,1277,-2.5331
1988,5,2,1,363,-1.5025
1988,5,2,2,353,-1.0550
1988,5,2,3,340,-1.2478
1988,5,2,4,318,-2.0759
1988,5,2,5,421,-2.1465
1988,5,3,1,275,-0.6145
1988,5,3,2,344,0.0133
1988,5,3,3,369,-0.4776
1988,5,3,4,349,1.1063
1988,5,3,5,286,0.1822
1988,6,1,1,1395,6.6023
1988,6,1,2,1009,6.8814
1988,6,1,3,820,6.4864
1988,6,1,4,878,6.8882
1988,6,1,5,1399,7.5228
1988,6,2,1,373,8.1582
1988,6,2,2,356,7.2466
1988,6,2,3,351,7.0153
1988,6,2,4,335,8.2949
1988,6,2,5,449,8.5684
1988,6,3,1,281,7.0256
1988,6,3,2,346,5.0173
1988,6,3,3,366,4.7077
1988,6,3,4,358,3.9813
1988,6,3,5,302,4.4811
1988,7,1,1,1348,-0.5350
1988,7,1,2,872,-0.6551
1988,7,1,3,711,0.1695
1988,7,1,4,795,-0.8670
1988,7,1,5,1365,-0.4885
1988,7,2,1,352,-1.9836
1988,7,2,2,319,-0.7508
1988,7,2,3,311,-1.3101
1988,7,2,4,319,-1.8405
1988,7,2,5,437,-2.2958
1988,7,3,1,260,-2.2329
1988,7,3,2,323,-1.1780
1988,7,3,3,331,-1.1157
1988,7,3,4,315,-0.1790
1988,7,3,5,258,-1.0030
1988,8,1,1,1318,-2.1809
1988,8,1,2,724,-1.3562
1988,8,1,3,642,-2.3204
1988,8,1,4,757,-2.2862
1988,8,1,5,1365,-3.1173
1988,8,2,1,347,-2.6109
1988,8,2,2,311,-2.7806
1988,8,2,3,301,-3.2262
1988,8,2,4,317,-3.4060
1988,8,2,5,445,-3.5138
1988,8,3,1,262,-3.6084
1988,8,3,2,318,-3.1042
1988,8,3,3,334,-2.6737
1988,8,3,4,339,-3.0701
1988,8,3,5,260,-2.9834
1988,9,1,1,1334,2.2518
1988,9,1,2,735,2.1543
1988,9,1,3,678,2.5104
1988,9,1,4,806,2.9772
1988,9,1,5,1442,3.1343
1988,9,2,1,349,2.9030
1988,9,2,2,322,3.2479
1988,9,2,3,315,2.2388
1988,9,2,4,337,3.0036
1988,9,2,5,455,3.2366
