year,month,rank_ME,rank_R11_6,nstocks,ret_vw
1967,10,2,5,207,-1.1112
1967,10,3,1,232,-4.3968
1967,10,3,2,324,-4.3259
1967,10,3,3,361,-3.8556
1967,10,3,4,329,-1.4720
1967,10,3,5,214,1.1495
1967,11,1,1,410,-1.1092
1967,11,1,2,379,-0.1257
1967,11,1,3,423,0.6872
1967,11,1,4,448,0.6416
1967,11,1,5,445,0.5786
1967,11,2,1,157,0.3366
1967,11,2,2,197,1.1627
1967,11,2,3,210,-0.0726
1967,11,2,4,231,1.2806
1967,11,2,5,218,1.7730
1967,11,3,1,244,-0.1461
1967,11,3,2,328,0.0424
1967,11,3,3,364,0.3953
1967,11,3,4,296,1.6382
1967,11,3,5,214,1.9590
1967,12,1,1,368,6.7643
1967,12,1,2,362,7.4175
1967,12,1,3,427,7.8507
1967,12,1,4,440,10.3407
1967,12,1,5,487,14.1809
1967,12,2,1,150,5.2214
1967,12,2,2,197,5.9099
1967,12,2,3,220,6.6417
1967,12,2,4,224,6.0454
1967,12,2,5,224,9.2661
1967,12,3,1,251,2.6436
1967,12,3,2,336,2.2525
1967,12,3,3,354,2.6735
1967,12,3,4,283,2.6779
1967,12,3,5,207,3.7969
1968,1,1,1,298,6.3334
1968,1,1,2,340,5.3623
1968,1,1,3,420,4.1775
1968,1,1,4,451,4.4601
1968,1,1,5,496,2.0739
1968,1,2,1,141,1.8444
1968,1,2,2,202,1.4960
1968,1,2,3,215,0.8655
1968,1,2,4,216,-0.6942
1968,1,2,5,233,-3.7748
1968,1,3,1,249,-1.0913
1968,1,3,2,319,-3.1398
1968,1,3,3,320,-5.6318
1968,1,3,4,274,-7.2818
1968,1,3,5,193,-8.1892
1968,2,1,1,248,-5.1519
1968,2,1,2,321,-3.2732
1968,2,1,3,409,-4.3606
1968,2,1,4,447,-6.2336
1968,2,1,5,500,-9.2196
1968,2,2,1,134,-2.0274
1968,2,2,2,193,-2.4003
1968,2,2,3,214,-3.5645
1968,2,2,4,211,-5.3332
1968,2,2,5,230,-9.0452
1968,2,3,1,249,-2.4961
1968,2,3,2,308,-2.0934
1968,2,3,3,309,-3.0728
1968,2,3,4,264,-3.4007
1968,2,3,5,185,-6.3739
1968,3,1,1,236,-2.0180
1968,3,1,2,319,-1.6616
1968,3,1,3,406,-1.0876
1968,3,1,4,449,-1.7536
1968,3,1,5,534,-0.8326
1968,3,2,1,134,-2.7108
1968,3,2,2,190,-2.3807
1968,3,2,3,209,-0.3908
1968,3,2,4,214,-1.2167
1968,3,2,5,232,-0.3964
1968,3,3,1,266,-1.3130
1968,3,3,2,311,0.2486
1968,3,3,3,311,0.9995
1968,3,3,4,249,3.0630
1968,3,3,5,183,4.6642
1968,4,1,1,213,12.4544
1968,4,1,2,289,11.8440
1968,4,1,3,402,13.1659
1968,4,1,4,461,15.1637
1968,4,1,5,546,19.1138
1968,4,2,1,136,8.7270
1968,4,2,2,195,10.4971
1968,4,2,3,216,13.6808
1968,4,2,4,228,13.9134
1968,4,2,5,234,18.3613
1968,4,3,1,277,5.4801
1968,4,3,2,326,8.1883
1968,4,3,3,322,9.2371
1968,4,3,4,247,11.0658
1968,4,3,5,173,14.8663
1968,5,1,1,219,8.8525
1968,5,1,2,280,8.3575
1968,5,1,3,404,8.6415
1968,5,1,4,433,11.2198
1968,5,1,5,543,15.5005
1968,5,2,1,139,6.4508
1968,5,2,2,193,5.0718
1968,5,2,3,217,5.0995
1968,5,2,4,226,6.7237
1968,5,2,5,229,8.8238
1968,5,3,1,270,0.8867
1968,5,3,2,330,1.1750
1968,5,3,3,309,1.0923
1968,5,3,4,247,3.5776
1968,5,3,5,169,5.4149
1968,6,1,1,226,-0.2465
1968,6,1,2,282,2.3188
1968,6,1,3,401,2.1486
1968,6,1,4,444,0.8570
1968,6,1,5,530,-0.1484
1968,6,2,1,144,-0.9900
1968,6,2,2,189,1.0867
1968,6,2,3,214,1.4197
1968,6,2,4,219,1.0960
1968,6,2,5,238,-0.4646
1968,6,3,1,270,2.5569
1968,6,3,2,333,1.4354
1968,6,3,3,298,0.7032
1968,6,3,4,253,-0.0984
1968,6,3,5,169,-0.5709
1968,7,1,1,237,-4.7034
1968,7,1,2,277,-1.6859
1968,7,1,3,381,-2.5694
1968,7,1,4,435,-2.7939
1968,7,1,5,534,-3.8057
1968,7,2,1,143,-4.0250
1968,7,2,2,192,-2.6720
1968,7,2,3,219,-3.1796
1968,7,2,4,217,-3.3096
1968,7,2,5,239,-4.3743
1968,7,3,1,265,-2.0624
1968,7,3,2,319,-1.6215
1968,7,3,3,298,-0.3952
1968,7,3,4,259,-3.3412
1968,7,3,5,170,-5.4949
1968,8,1,1,236,3.1025
1968,8,1,2,268,2.7369
1968,8,1,3,369,4.0282
1968,8,1,4,427,4.4152
1968,8,1,5,536,5.9940
1968,8,2,1,141,0.5998
1968,8,2,2,189,2.9630
1968,8,2,3,213,4.3065
1968,8,2,4,214,4.3564
1968,8,2,5,232,4.2764
1968,8,3,1,260,1.5360
1968,8,3,2,325,1.0965
1968,8,3,3,319,1.7635
1968,8,3,4,248,0.9931
1968,8,3,5,168,2.4672
1968,9,1,1,255,6.1041
1968,9,1,2,270,5.9975
1968,9,1,3,375,6.2269
1968,9,1,4,420,6.9219
1968,9,1,5,529,7.6039
1968,9,2,1,144,6.9279
1968,9,2,2,190,6.0903
1968,9,2,3,205,6.0067
1968,9,2,4,210,6.2620
1968,9,2,5,229,7.1944
1968,9,3,1,254,5.1218
1968,9,3,2,326,4.1107
1968,9,3,3,333,3.5607
1968,9,3,4,252,2.6971
1968,9,3,5,166,5.5185
1968,10,1,1,270,0.7473
1968,10,1,2,289,1.3564
1968,10,1,3,378,1.1698
1968,10,1,4,427,0.7056
1968,10,1,5,526,-0.3640
1968,10,2,1,148,0.4894
1968,10,2,2,187,2.2316
1968,10,2,3,215,2.0957
1968,10,2,4,224,0.6574
1968,10,2,5,230,0.2443
1968,10,3,1,250,2.0271
1968,10,3,2,331,2.3452
1968,10,3,3,343,1.5596
1968,10,3,4,262,-2.0741
1968,10,3,5,174,-0.0907
1968,11,1,1,281,6.6598
1968,11,1,2,284,5.8637
1968,11,1,3,359,6.4001
1968,11,1,4,423,6.0500
1968,11,1,5,521,8.6121
1968,11,2,1,148,8.4893
1968,11,2,2,185,7.0275
1968,11,2,3,220,7.5821
1968,11,2,4,218,8.3988
1968,11,2,5,224,8.5057
1968,11,3,1,259,6.8007
1968,11,3,2,332,4.2205
1968,11,3,3,342,5.5034
1968,11,3,4,279,5.8979
1968,11,3,5,169,7.8153
1968,12,1,1,277,0.6738
1968,12,1,2,289,2.9253
1968,12,1,3,347,3.2825
1968,12,1,4,407,3.2405
1968,12,1,5,522,2.4831
1968,12,2,1,146,-1.6689
1968,12,2,2,183,-0.2490
1968,12,2,3,223,-0.4318
1968,12,2,4,226,-1.1544
1968,12,2,5,235,-1.6580
1968,12,3,1,252,-4.0872
1968,12,3,2,344,-3.4513
1968,12,3,3,355,-3.6454
1968,12,3,4,281,-4.3563
1968,12,3,5,156,-3.9705
1969,1,1,1,313,-0.4066
1969,1,1,2,305,-1.1312
1969,1,1,3,341,-0.9170
1969,1,1,4,405,-1.0191
1969,1,1,5,507,-0.2914
1969,1,2,1,143,-1.3995
1969,1,2,2,186,-0.7577
1969,1,2,3,223,-0.1019
1969,1,2,4,231,-0.5342
1969,1,2,5,236,-1.7431
1969,1,3,1,243,-0.8881
1969,1,3,2,342,-0.0525
1969,1,3,3,348,-0.4218
1969,1,3,4,285,-1.8017
1969,1,3,5,163,-1.6516
1969,2,1,1,337,-11.4365
1969,2,1,2,305,-8.5640
1969,2,1,3,327,-8.1164
1969,2,1,4,404,-9.3699
1969,2,1,5,494,-10.7969
1969,2,2,1,149,-10.1440
1969,2,2,2,189,-6.6633
1969,2,2,3,212,-6.7657
1969,2,2,4,240,-8.0758
1969,2,2,5,232,-9.2570
1969,2,3,1,247,-6.0430
1969,2,3,2,343,-4.1171
1969,2,3,3,349,-4.2472
1969,2,3,4,289,-4.8261
1969,2,3,5,175,-7.1413
1969,3,1,1,341,-0.0126
1969,3,1,2,318,0.1935
1969,3,1,3,322,1.7936
1969,3,1,4,405,1.7416
1969,3,1,5,482,3.9274
1969,3,2,1,155,-0.1718
1969,3,2,2,183,0.1734
1969,3,2,3,234,1.3607
1969,3,2,4,240,2.5891
1969,3,2,5,238,4.8549
1969,3,3,1,250,1.6300
1969,3,3,2,343,2.3039
1969,3,3,3,350,3.7883
1969,3,3,4,288,4.8233
1969,3,3,5,183,5.6298
1969,4,1,1,346,-1.2731
1969,4,1,2,337,-1.2927
1969,4,1,3,316,-0.0207
1969,4,1,4,395,-0.2298
1969,4,1,5,470,-0.3509
1969,4,2,1,151,-0.0948
1969,4,2,2,179,-0.1353
1969,4,2,3,231,-0.1714
1969,4,2,4,233,-0.6334
1969,4,2,5,242,2.3284
1969,4,3,1,243,2.5868
1969,4,3,2,331,2.5408
1969,4,3,3,345,1.5638
1969,4,3,4,285,1.8060
1969,4,3,5,184,2.8447
1969,5,1,1,364,-1.0643
1969,5,1,2,342,0.3882
1969,5,1,3,336,0.1978
1969,5,1,4,380,0.7937
1969,5,1,5,465,2.0488
1969,5,2,1,168,-1.6203
1969,5,2,2,183,-0.8701
1969,5,2,3,228,0.2624
1969,5,2,4,237,0.3904
1969,5,2,5,252,1.5123
1969,5,3,1,233,-1.1476
1969,5,3,2,339,0.5615
1969,5,3,3,345,1.1288
1969,5,3,4,305,0.6344
1969,5,3,5,193,1.5617
1969,6,1,1,423,-14.3559
1969,6,1,2,360,-12.0478
1969,6,1,3,354,-11.0370
1969,6,1,4,392,-11.4449
1969,6,1,5,439,-14.3355
1969,6,2,1,183,-12.1639
1969,6,2,2,197,-9.3775
1969,6,2,3,227,-9.8359
1969,6,2,4,237,-10.7028
1969,6,2,5,243,-12.5537
1969,6,3,1,231,-5.4806
1969,6,3,2,342,-3.6292
1969,6,3,3,352,-6.5862
1969,6,3,4,336,-7.3755
1969,6,3,5,206,-10.5694
1969,7,1,1,430,-12.4703
1969,7,1,2,388,-10.1607
1969,7,1,3,356,-9.5417
1969,7,1,4,399,-10.2257
1969,7,1,5,434,-11.8679
1969,7,2,1,184,-11.7678
1969,7,2,2,198,-8.4073
1969,7,2,3,230,-7.2613
1969,7,2,4,236,-8.5959
1969,7,2,5,238,-9.4702
1969,7,3,1,223,-8.0176
1969,7,3,2,335,-4.7988
1969,7,3,3,358,-6.0634
1969,7,3,4,333,-6.1071
1969,7,3,5,213,-6.7920
1969,8,1,1,460,3.8922
1969,8,1,2,419,3.6848
1969,8,1,3,356,3.1790
1969,8,1,4,380,4.3910
1969,8,1,5,423,5.6180
1969,8,2,1,187,6.5608
1969,8,2,2,205,4.3644
1969,8,2,3,234,3.4526
1969,8,2,4,227,5.4213
1969,8,2,5,226,8.8823
1969,8,3,1,203,5.1315
1969,8,3,2,332,4.1169
1969,8,3,3,356,3.7178
1969,8,3,4,352,4.7351
1969,8,3,5,228,8.8791
1969,9,1,1,493,-3.6871
1969,9,1,2,471,-3.9702
1969,9,1,3,363,-2.9060
1969,9,1,4,364,-1.4175
1969,9,1,5,395,-2.5981
1969,9,2,1,189,-0.6233
1969,9,2,2,211,-1.1944
1969,9,2,3,216,-1.1296
1969,9,2,4,233,-0.9000
1969,9,2,5,219,0.4792
1969,9,3,1,181,-2.8118
1969,9,3,2,305,-2.1718
1969,9,3,3,354,-3.1158
1969,9,3,4,371,-2.8715
1969,9,3,5,248,-3.5245
1969,10,1,1,531,13.3413
1969,10,1,2,491,9.2904
1969,10,1,3,359,9.1208
1969,10,1,4,335,7.8308
1969,10,1,5,341,9.4406
1969,10,2,1,192,10.7485
1969,10,2,2,208,7.2702
1969,10,2,3,220,7.1599
1969,10,2,4,226,6.8043
1969,10,2,5,197,6.5718
1969,10,3,1,158,8.1386
1969,10,3,2,292,5.4719
1969,10,3,3,347,4.6254
1969,10,3,4,353,4.3205
1969,10,3,5,265,4.5936
1969,11,1,1,558,-8.0474
1969,11,1,2,520,-6.9492
1969,11,1,3,362,-6.8023
1969,11,1,4,310,-5.7155
1969,11,1,5,274,-5.6369
1969,11,2,1,195,-6.9394
1969,11,2,2,221,-4.8936
1969,11,2,3,225,-4.1418
1969,11,2,4,221,-4.0248
1969,11,2,5,198,-3.0364
1969,11,3,1,139,-5.9310
1969,11,3,2,266,-3.6956
1969,11,3,3,340,-3.6912
1969,11,3,4,366,-2.9904
1969,11,3,5,284,-1.7383
1969,12,1,1,567,-10.5875
1969,12,1,2,539,-8.6346
1969,12,1,3,367,-7.6065
1969,12,1,4,310,-5.6803
1969,12,1,5,263,-5.2406
1969,12,2,1,200,-6.9253
1969,12,2,2,231,-6.5999
1969,12,2,3,222,-4.1340
1969,12,2,4,223,-3.8455
1969,12,2,5,190,-4.1795
1969,12,3,1,126,-5.9082
1969,12,3,2,257,-3.4033
1969,12,3,3,350,-1.5702
1969,12,3,4,366,-1.3435
1969,12,3,5,293,-0.8403
1970,1,1,1,608,-1.6139
1970,1,1,2,541,-1.5141
1970,1,1,3,363,-2.3752
1970,1,1,4,277,-3.4920
1970,1,1,5,225,-5.6867
1970,1,2,1,204,-7.4277
1970,1,2,2,242,-5.8381
1970,1,2,3,226,-5.3975
1970,1,2,4,223,-5.4529
1970,1,2,5,192,-6.3584
1970,1,3,1,114,-10.6114
1970,1,3,2,243,-9.8342
1970,1,3,3,336,-8.1196
1970,1,3,4,365,-6.5498
1970,1,3,5,295,-7.6149
1970,2,1,1,638,2.8049
1970,2,1,2,531,3.2735
1970,2,1,3,351,3.1295
1970,2,1,4,261,2.9794
1970,2,1,5,176,1.9222
1970,2,2,1,203,3.5192
1970,2,2,2,250,2.7949
1970,2,2,3,230,3.7633
1970,2,2,4,224,3.9558
1970,2,2,5,183,4.8110
1970,2,3,1,106,5.3283
1970,2,3,2,228,6.7635
1970,2,3,3,316,6.1348
1970,2,3,4,354,6.3952
1970,2,3,5,301,5.0483
1970,3,1,1,638,-3.1406
1970,3,1,2,520,-2.7881
1970,3,1,3,338,-2.2010
1970,3,1,4,272,-3.9768
1970,3,1,5,162,-5.8682
1970,3,2,1,204,-2.4968
1970,3,2,2,261,-1.6498
1970,3,2,3,237,-0.4506
1970,3,2,4,222,-0.6008
1970,3,2,5,180,-4.3868
1970,3,3,1,105,-2.5699
1970,3,3,2,224,0.1996
1970,3,3,3,301,1.1950
1970,3,3,4,338,2.4295
1970,3,3,5,292,-2.0077
1970,4,1,1,649,-18.5822
1970,4,1,2,514,-16.6587
1970,4,1,3,346,-14.4172
1970,4,1,4,265,-16.5026
1970,4,1,5,154,-22.1290
1970,4,2,1,193,-18.5495
1970,4,2,2,262,-14.8305
1970,4,2,3,225,-12.1971
1970,4,2,4,220,-13.2133
1970,4,2,5,169,-18.6984
1970,4,3,1,103,-13.4075
1970,4,3,2,220,-8.8388
1970,4,3,3,299,-9.0383
1970,4,3,4,331,-8.4004
1970,4,3,5,288,-10.3638
1970,5,1,1,657,-7.9535
1970,5,1,2,517,-9.3905
1970,5,1,3,350,-10.2942
1970,5,1,4,246,-10.2902
1970,5,1,5,154,-12.7350
1970,5,2,1,190,-11.2967
1970,5,2,2,259,-9.8250
1970,5,2,3,236,-8.4816
1970,5,2,4,220,-8.8137
1970,5,2,5,164,-10.9114
1970,5,3,1,101,-5.5343
1970,5,3,2,210,-1.0764
1970,5,3,3,291,-3.8609
1970,5,3,4,338,-6.2698
1970,5,3,5,301,-7.8339
1970,6,1,1,689,-11.2752
1970,6,1,2,515,-8.2190
1970,6,1,3,337,-6.7851
1970,6,1,4,223,-6.2608
1970,6,1,5,127,-6.1371
1970,6,2,1,196,-9.4865
1970,6,2,2,274,-9.0672
1970,6,2,3,251,-6.9965
1970,6,2,4,218,-5.2018
1970,6,2,5,165,-5.0608
1970,6,3,1,111,-8.8609
1970,6,3,2,216,-3.9894
1970,6,3,3,306,-5.4072
1970,6,3,4,366,-4.8625
1970,6,3,5,310,-4.7531
1970,7,1,1,687,3.3379
1970,7,1,2,506,4.7029
1970,7,1,3,346,4.4406
1970,7,1,4,219,5.5588
1970,7,1,5,125,5.6039
1970,7,2,1,202,7.7251
1970,7,2,2,268,8.5872
1970,7,2,3,249,7.8674
1970,7,2,4,218,7.9822
1970,7,2,5,159,5.8102
1970,7,3,1,111,11.5309
1970,7,3,2,227,10.7772
1970,7,3,3,313,9.2582
1970,7,3,4,373,8.8035
1970,7,3,5,327,4.2681
1970,8,1,1,667,7.2917
1970,8,1,2,537,5.7731
1970,8,1,3,365,4.7505
1970,8,1,4,221,4.6189
1970,8,1,5,137,3.0169
1970,8,2,1,209,12.0279
1970,8,2,2,270,7.9799
1970,8,2,3,241,5.1571
1970,8,2,4,205,4.5045
1970,8,2,5,159,3.4013
1970,8,3,1,120,9.4567
1970,8,3,2,229,7.2008
1970,8,3,3,316,6.2084
1970,8,3,4,373,5.0769
1970,8,3,5,319,2.9439
1970,9,1,1,669,19.0931
1970,9,1,2,537,13.5017
1970,9,1,3,355,9.7353
1970,9,1,4,210,9.4455
1970,9,1,5,130,14.6977
1970,9,2,1,204,19.1676
1970,9,2,2,263,11.7374
1970,9,2,3,240,8.5464
1970,9,2,4,207,7.0860
1970,9,2,5,151,8.5096
1970,9,3,1,114,8.3644
1970,9,3,2,232,4.7231
1970,9,3,3,314,4.1053
1970,9,3,4,374,1.6110
1970,9,3,5,313,4.6983
1970,10,1,1,682,-11.9405
1970,10,1,2,538,-6.0635
1970,10,1,3,357,-3.2127
1970,10,1,4,207,-1.1703
1970,10,1,5,133,-3.3807
1970,10,2,1,208,-10.9509
1970,10,2,2,251,-5.2861
1970,10,2,3,248,-3.2728
1970,10,2,4,203,-1.6054
1970,10,2,5,136,-1.0766
1970,10,3,1,112,-6.2009
1970,10,3,2,233,-3.1177
1970,10,3,3,327,-0.7082
1970,10,3,4,370,-1.4126
1970,10,3,5,312,-0.1052
1970,11,1,1,679,-3.1432
1970,11,1,2,545,-1.2775
1970,11,1,3,338,-0.4593
1970,11,1,4,204,0.7600
1970,11,1,5,126,0.9687
1970,11,2,1,206,1.5942
1970,11,2,2,251,2.4382
1970,11,2,3,247,3.5976
1970,11,2,4,198,3.5943
1970,11,2,5,146,3.6912
1970,11,3,1,111,5.2258
1970,11,3,2,224,4.7849
1970,11,3,3,327,5.1251
1970,11,3,4,376,5.6948
1970,11,3,5,316,5.5628
1970,12,1,1,676,8.4535
1970,12,1,2,562,8.7152
1970,12,1,3,336,10.5286
1970,12,1,4,208,10.1137
1970,12,1,5,131,10.1603
1970,12,2,1,204,8.2071
1970,12,2,2,260,9.2098
1970,12,2,3,235,9.1590
1970,12,2,4,191,8.9977
1970,12,2,5,151,6.5291
1970,12,3,1,108,6.2125
1970,12,3,2,219,7.8126
1970,12,3,3,337,6.4904
1970,12,3,4,374,6.1428
1970,12,3,5,309,4.6281
1971,1,1,1,671,19.2553
1971,1,1,2,567,16.0594
1971,1,1,3,345,12.0501
1971,1,1,4,224,10.5869
1971,1,1,5,131,9.7334
1971,1,2,1,204,14.1108
1971,1,2,2,256,11.3086
1971,1,2,3,237,8.6097
1971,1,2,4,195,7.9460
1971,1,2,5,162,6.8167
1971,1,3,1,113,11.6491
1971,1,3,2,220,8.7973
1971,1,3,3,333,4.0996
1971,1,3,4,367,4.4435
1971,1,3,5,307,3.0510
1971,2,1,1,700,6.7784
1971,2,1,2,557,4.6882
1971,2,1,3,334,3.8387
1971,2,1,4,217,4.3150
1971,2,1,5,134,7.2203
1971,2,2,1,212,2.6225
1971,2,2,2,255,2.6560
1971,2,2,3,241,3.0351
1971,2,2,4,192,2.2992
1971,2,2,5,168,3.5941
1971,2,3,1,108,0.9582
1971,2,3,2,234,1.3081
1971,2,3,3,350,1.5500
1971,2,3,4,371,0.4995
1971,2,3,5,307,2.3888
1971,3,1,1,713,5.5037
1971,3,1,2,553,6.1318
1971,3,1,3,353,6.4185
1971,3,1,4,231,7.2216
1971,3,1,5,158,6.8267
1971,3,2,1,215,7.9803
1971,3,2,2,257,6.1400
1971,3,2,3,234,4.7753
1971,3,2,4,192,4.6598
1971,3,2,5,179,6.2478
1971,3,3,1,125,9.0300
1971,3,3,2,249,5.5897
1971,3,3,3,363,4.1455
1971,3,3,4,387,3.1137
1971,3,3,5,308,3.4827
1971,4,1,1,699,2.2519
1971,4,1,2,566,3.0878
1971,4,1,3,369,0.9780
1971,4,1,4,260,0.4138
1971,4,1,5,198,0.7152
1971,4,2,1,214,4.0627
1971,4,2,2,259,3.3517
1971,4,2,3,228,2.3432
1971,4,2,4,204,3.0482
1971,4,2,5,196,4.2348
1971,4,3,1,124,6.1110
1971,4,3,2,267,4.3760
1971,4,3,3,382,2.7891
1971,4,3,4,384,3.4812
1971,4,3,5,297,4.4051
1971,5,1,1,704,-8.0880
1971,5,1,2,590,-6.5150
1971,5,1,3,404,-5.5781
1971,5,1,4,322,-4.7415
1971,5,1,5,256,-4.0763
1971,5,2,1,212,-6.9003
1971,5,2,2,270,-4.3995
1971,5,2,3,238,-3.7174
1971,5,2,4,225,-3.4658
1971,5,2,5,216,-2.5702
1971,5,3,1,137,-3.5489
1971,5,3,2,299,-3.5258
1971,5,3,3,410,-3.4569
1971,5,3,4,408,-2.9714
1971,5,3,5,309,-3.6487
1971,6,1,1,698,-4.6102
1971,6,1,2,598,-3.1041
1971,6,1,3,426,-1.4925
1971,6,1,4,355,-1.3532
1971,6,1,5,298,-1.3693
1971,6,2,1,214,-3.8543
1971,6,2,2,255,-1.1569
1971,6,2,3,247,-0.8662
1971,6,2,4,241,0.6552
1971,6,2,5,223,2.0137
1971,6,3,1,178,-1.5914
1971,6,3,2,333,-0.4514
1971,6,3,3,422,0.8137
1971,6,3,4,417,0.8826
1971,6,3,5,313,1.2356
1971,7,1,1,669,-7.0157
1971,7,1,2,582,-5.8555
1971,7,1,3,447,-4.8460
1971,7,1,4,389,-4.9185
1971,7,1,5,318,-7.7776
1971,7,2,1,211,-6.7470
1971,7,2,2,253,-5.3523
1971,7,2,3,248,-3.7098
1971,7,2,4,248,-3.2954
1971,7,2,5,232,-4.7104
1971,7,3,1,193,-7.3440
1971,7,3,2,339,-4.5914
1971,7,3,3,424,-3.6113
1971,7,3,4,417,-3.7222
1971,7,3,5,311,-4.1745
1971,8,1,1,623,2.8485
1971,8,1,2,557,3.6879
1971,8,1,3,480,4.2689
1971,8,1,4,407,5.5481
1971,8,1,5,351,5.4988
1971,8,2,1,205,4.0363
1971,8,2,2,236,3.4481
1971,8,2,3,243,3.3115
1971,8,2,4,246,5.0419
1971,8,2,5,236,6.7492
1971,8,3,1,207,3.2431
1971,8,3,2,337,3.2907
1971,8,3,3,419,4.4614
1971,8,3,4,398,5.0163
1971,8,3,5,281,5.2105
1971,9,1,1,598,-2.8053
1971,9,1,2,545,-1.1188
1971,9,1,3,478,-0.7314
1971,9,1,4,422,0.6954
1971,9,1,5,356,2.0567
1971,9,2,1,188,-2.0534
1971,9,2,2,224,-2.2161
1971,9,2,3,246,-2.0259
