year,month,rank_ME,rank_dEF_6,nstocks,ret_vw
1976,3,1,1,9,1.8696
1976,3,1,2,1,-6.0976
1976,3,1,3,2,-9.1943
1976,3,1,4,7,-2.8411
1976,3,1,5,8,2.0521
1976,3,2,1,15,1.9746
1976,3,2,2,11,-0.9067
1976,3,2,3,7,1.4582
1976,3,2,4,2,-4.0290
1976,3,2,5,18,0.7982
1976,3,3,1,24,-3.3161
1976,3,3,2,36,4.8454
1976,3,3,3,33,-0.1198
1976,3,3,4,35,2.4356
1976,3,3,5,25,6.4964
1976,4,1,1,12,-0.9813
1976,4,1,2,4,-1.3381
1976,4,1,3,2,-6.0714
1976,4,1,4,8,-6.3109
1976,4,1,5,12,-2.3886
1976,4,2,1,36,0.0922
1976,4,2,2,15,-1.7827
1976,4,2,3,8,1.5683
1976,4,2,4,14,-1.4986
1976,4,2,5,33,-1.3455
1976,4,3,1,61,-4.0501
1976,4,3,2,89,-2.3616
1976,4,3,3,82,-0.8313
1976,4,3,4,77,-2.6472
1976,4,3,5,59,-1.5495
1976,5,1,1,20,-3.1004
1976,5,1,2,4,-7.9754
1976,5,1,3,5,-1.0925
1976,5,1,4,8,-7.0978
1976,5,1,5,19,-4.9378
1976,5,2,1,49,-1.5082
1976,5,2,2,21,-1.4347
1976,5,2,3,17,-5.8674
1976,5,2,4,29,4.1685
1976,5,2,5,61,-5.5769
1976,5,3,1,108,-0.4567
1976,5,3,2,144,-1.6520
1976,5,3,3,144,-0.5461
1976,5,3,4,137,-2.2103
1976,5,3,5,102,-2.2755
1976,6,1,1,25,6.7735
1976,6,1,2,5,-1.2672
1976,6,1,3,6,0.3116
1976,6,1,4,11,2.4565
1976,6,1,5,23,3.8004
1976,6,2,1,64,5.1081
1976,6,2,2,29,7.3286
1976,6,2,3,27,6.7316
1976,6,2,4,41,8.6943
1976,6,2,5,72,6.1652
1976,6,3,1,148,6.2153
1976,6,3,2,184,4.2908
1976,6,3,3,185,4.0612
1976,6,3,4,175,4.6755
1976,6,3,5,141,3.5765
1976,7,1,1,43,-0.1330
1976,7,1,2,5,-0.6935
1976,7,1,3,6,4.1202
1976,7,1,4,13,0.2212
1976,7,1,5,26,0.2315
1976,7,2,1,79,-1.5823
1976,7,2,2,37,-1.9291
1976,7,2,3,36,-0.5527
1976,7,2,4,52,-2.1593
1976,7,2,5,88,-1.1068
1976,7,3,1,180,-2.2901
1976,7,3,2,221,-1.0121
1976,7,3,3,223,-0.3883
1976,7,3,4,222,-1.9831
1976,7,3,5,176,-2.0350
1976,8,1,1,49,-7.2822
1976,8,1,2,5,-0.2390
1976,8,1,3,10,-0.6844
1976,8,1,4,13,-0.0309
1976,8,1,5,29,-1.9425
1976,8,2,1,95,-2.9607
1976,8,2,2,49,-3.3424
1976,8,2,3,43,-5.0008
1976,8,2,4,64,-2.3124
1976,8,2,5,105,-2.4607
1976,8,3,1,214,-1.8249
1976,8,3,2,250,0.3387
1976,8,3,3,262,0.2619
1976,8,3,4,265,-0.3076
1976,8,3,5,208,-0.7780
1976,9,1,1,43,-0.7036
1976,9,1,2,6,2.9470
1976,9,1,3,8,1.3391
1976,9,1,4,7,1.1245
1976,9,1,5,25,-0.1200
1976,9,2,1,107,2.5234
1976,9,2,2,42,5.2061
1976,9,2,3,41,5.2376
1976,9,2,4,76,5.1136
1976,9,2,5,110,2.7541
1976,9,3,1,225,3.1964
1976,9,3,2,255,1.6342
1976,9,3,3,275,2.9684
1976,9,3,4,273,2.3440
1976,9,3,5,218,4.0783
1976,10,1,1,46,-2.7164
1976,10,1,2,3,-8.8245
1976,10,1,3,9,0.7684
1976,10,1,4,8,-1.2900
1976,10,1,5,38,-4.6016
1976,10,2,1,106,-3.3748
1976,10,2,2,51,-4.5534
1976,10,2,3,53,-3.8534
1976,10,2,4,78,-4.9666
1976,10,2,5,123,-3.5331
1976,10,3,1,236,-3.6044
1976,10,3,2,270,-2.2064
1976,10,3,3,286,-2.6516
1976,10,3,4,278,-2.1857
1976,10,3,5,221,-1.6406
1976,11,1,1,48,3.9897
1976,11,1,2,5,-0.6379
1976,11,1,3,7,5.0519
1976,11,1,4,9,1.2531
1976,11,1,5,32,4.3298
1976,11,2,1,110,5.6265
1976,11,2,2,54,4.2990
1976,11,2,3,50,4.7394
1976,11,2,4,71,4.9437
1976,11,2,5,117,4.1694
1976,11,3,1,226,2.1952
1976,11,3,2,270,-0.7322
1976,11,3,3,284,-0.4355
1976,11,3,4,268,0.5302
1976,11,3,5,218,1.2551
1976,12,1,1,50,12.2435
1976,12,1,2,7,16.7826
1976,12,1,3,7,13.7400
1976,12,1,4,7,10.5165
1976,12,1,5,38,13.4249
1976,12,2,1,109,8.8362
1976,12,2,2,61,7.7885
1976,12,2,3,47,8.2027
1976,12,2,4,67,8.4288
1976,12,2,5,121,9.1086
1976,12,3,1,213,5.8077
1976,12,3,2,265,4.8539
1976,12,3,3,277,4.2814
1976,12,3,4,262,4.6079
1976,12,3,5,224,7.4375
1977,1,1,1,56,0.8542
1977,1,1,2,11,5.3900
1977,1,1,3,10,-4.0137
1977,1,1,4,8,0.0879
1977,1,1,5,43,5.8359
1977,1,2,1,119,-1.1832
1977,1,2,2,73,-3.6453
1977,1,2,3,51,-1.8746
1977,1,2,4,67,-1.8384
1977,1,2,5,128,-0.4624
1977,1,3,1,213,-4.6838
1977,1,3,2,264,-5.7049
1977,1,3,3,287,-4.6500
1977,1,3,4,262,-4.4678
1977,1,3,5,231,-3.7584
1977,2,1,1,53,-3.9667
1977,2,1,2,16,-2.1939
1977,2,1,3,9,0.1018
1977,2,1,4,10,-3.0419
1977,2,1,5,46,-1.1502
1977,2,2,1,115,-1.6379
1977,2,2,2,73,-2.3337
1977,2,2,3,48,-2.0860
1977,2,2,4,66,-1.7349
1977,2,2,5,126,-2.0677
1977,2,3,1,208,-1.9182
1977,2,3,2,252,-1.8466
1977,2,3,3,280,-1.2713
1977,2,3,4,244,-1.0869
1977,2,3,5,226,-2.6136
1977,3,1,1,57,1.5880
1977,3,1,2,15,5.8488
1977,3,1,3,9,2.0886
1977,3,1,4,10,3.0953
1977,3,1,5,49,1.6694
1977,3,2,1,105,0.7739
1977,3,2,2,76,0.9534
1977,3,2,3,48,0.4097
1977,3,2,4,59,1.1857
1977,3,2,5,119,-0.8180
1977,3,3,1,191,-0.7699
1977,3,3,2,240,-2.5109
1977,3,3,3,267,-1.4356
1977,3,3,4,237,-1.5763
1977,3,3,5,220,-0.2704
1977,4,1,1,54,-0.7432
1977,4,1,2,16,-2.9513
1977,4,1,3,8,1.3417
1977,4,1,4,8,-1.3319
1977,4,1,5,40,0.2511
1977,4,2,1,106,1.3321
1977,4,2,2,71,2.1306
1977,4,2,3,41,1.2928
1977,4,2,4,50,0.6913
1977,4,2,5,103,1.2468
1977,4,3,1,180,1.0482
1977,4,3,2,232,-0.5930
1977,4,3,3,253,-1.3214
1977,4,3,4,236,0.6093
1977,4,3,5,225,2.3845
1977,5,1,1,55,0.0360
1977,5,1,2,16,0.9468
1977,5,1,3,10,2.8348
1977,5,1,4,9,-0.7033
1977,5,1,5,41,1.6576
1977,5,2,1,113,0.3321
1977,5,2,2,75,-1.0229
1977,5,2,3,45,0.2194
1977,5,2,4,51,-1.0168
1977,5,2,5,114,-0.5674
1977,5,3,1,176,-3.8454
1977,5,3,2,238,-2.7128
1977,5,3,3,273,-1.2759
1977,5,3,4,249,-0.7165
1977,5,3,5,226,-0.3986
1977,6,1,1,49,6.4468
1977,6,1,2,17,5.3710
1977,6,1,3,12,12.2060
1977,6,1,4,9,10.5914
1977,6,1,5,39,7.8587
1977,6,2,1,105,6.5757
1977,6,2,2,74,7.4545
1977,6,2,3,49,7.3572
1977,6,2,4,55,7.0487
1977,6,2,5,114,8.3714
1977,6,3,1,179,2.5520
1977,6,3,2,260,4.2616
1977,6,3,3,276,4.7710
1977,6,3,4,253,5.6208
1977,6,3,5,237,5.3672
1977,7,1,1,53,1.3479
1977,7,1,2,15,2.0295
1977,7,1,3,9,2.4904
1977,7,1,4,13,2.3299
1977,7,1,5,47,1.9719
1977,7,2,1,112,-1.8770
1977,7,2,2,71,-1.2258
1977,7,2,3,45,-0.7904
1977,7,2,4,60,-0.2490
1977,7,2,5,119,0.3239
1977,7,3,1,195,-4.0494
1977,7,3,2,264,-2.2282
1977,7,3,3,280,-1.4404
1977,7,3,4,267,-0.8969
1977,7,3,5,240,-2.1036
1977,8,1,1,56,1.4289
1977,8,1,2,12,-0.7886
1977,8,1,3,7,1.8565
1977,8,1,4,13,1.0529
1977,8,1,5,42,-1.9000
1977,8,2,1,113,-0.6173
1977,8,2,2,62,0.0787
1977,8,2,3,44,-0.7432
1977,8,2,4,54,1.7060
1977,8,2,5,118,0.8464
1977,8,3,1,195,-1.1120
1977,8,3,2,268,-1.2575
1977,8,3,3,263,-0.7998
1977,8,3,4,271,-0.7989
1977,8,3,5,225,-1.3423
1977,9,1,1,53,-1.0555
1977,9,1,2,12,-0.9091
1977,9,1,3,6,-7.2663
1977,9,1,4,13,-1.3669
1977,9,1,5,43,2.4568
1977,9,2,1,120,-0.3184
1977,9,2,2,67,1.5998
1977,9,2,3,45,1.0632
1977,9,2,4,58,5.1412
1977,9,2,5,128,3.4148
1977,9,3,1,205,-2.2424
1977,9,3,2,286,-0.4799
1977,9,3,3,280,0.5735
1977,9,3,4,300,0.1712
1977,9,3,5,241,-0.4796
1977,10,1,1,54,-2.1773
1977,10,1,2,12,-0.8294
1977,10,1,3,6,0.5999
1977,10,1,4,16,-1.7004
1977,10,1,5,49,-1.1969
1977,10,2,1,125,-2.9365
1977,10,2,2,75,0.0841
1977,10,2,3,48,-3.6792
1977,10,2,4,73,-2.5811
1977,10,2,5,143,-4.0014
1977,10,3,1,212,-4.7487
1977,10,3,2,302,-4.5407
1977,10,3,3,289,-3.8830
1977,10,3,4,316,-3.9478
1977,10,3,5,242,-4.2346
1977,11,1,1,59,9.4997
1977,11,1,2,11,11.1819
1977,11,1,3,3,-2.3985
1977,11,1,4,14,4.4694
1977,11,1,5,55,11.0378
1977,11,2,1,126,6.9484
1977,11,2,2,71,7.9857
1977,11,2,3,43,8.6813
1977,11,2,4,75,8.8197
1977,11,2,5,133,9.8209
1977,11,3,1,200,3.6356
1977,11,3,2,286,3.2629
1977,11,3,3,274,3.2153
1977,11,3,4,307,3.7546
1977,11,3,5,232,5.0691
1977,12,1,1,68,4.1640
1977,12,1,2,14,2.0081
1977,12,1,3,2,7.5035
1977,12,1,4,16,4.7620
1977,12,1,5,62,3.5751
1977,12,2,1,131,-0.2915
1977,12,2,2,83,0.9036
1977,12,2,3,52,2.8474
1977,12,2,4,83,2.3872
1977,12,2,5,145,1.9516
1977,12,3,1,207,-0.3447
1977,12,3,2,289,0.5493
1977,12,3,3,289,0.5863
1977,12,3,4,310,0.6613
1977,12,3,5,248,0.3095
1978,1,1,1,66,-3.0567
1978,1,1,2,14,-6.6458
1978,1,1,3,4,-10.2943
1978,1,1,4,12,-4.1869
1978,1,1,5,59,-3.7202
1978,1,2,1,123,-3.1810
1978,1,2,2,87,-4.4111
1978,1,2,3,55,-7.1990
1978,1,2,4,76,-6.3411
1978,1,2,5,139,-6.0673
1978,1,3,1,193,-5.6147
1978,1,3,2,284,-6.1706
1978,1,3,3,285,-5.3432
1978,1,3,4,308,-6.4805
1978,1,3,5,235,-6.2349
1978,2,1,1,66,2.6242
1978,2,1,2,15,-1.3557
1978,2,1,3,7,-7.8007
1978,2,1,4,10,3.1584
1978,2,1,5,62,2.4284
1978,2,2,1,122,-0.1732
1978,2,2,2,95,0.4811
1978,2,2,3,60,1.0849
1978,2,2,4,80,2.5279
1978,2,2,5,138,3.0111
1978,2,3,1,202,-3.7494
1978,2,3,2,278,-3.0926
1978,2,3,3,297,-1.8030
1978,2,3,4,308,-0.6061
1978,2,3,5,245,-0.9006
1978,3,1,1,74,7.2980
1978,3,1,2,15,7.6897
1978,3,1,3,7,-3.0768
1978,3,1,4,10,7.3366
1978,3,1,5,63,6.6542
1978,3,2,1,119,5.8612
1978,3,2,2,93,4.8546
1978,3,2,3,60,7.5014
1978,3,2,4,80,6.2801
1978,3,2,5,139,8.2621
1978,3,3,1,186,4.1476
1978,3,3,2,268,3.0480
1978,3,3,3,273,1.4540
1978,3,3,4,284,2.1447
1978,3,3,5,222,4.5784
1978,4,1,1,77,9.3472
1978,4,1,2,15,7.6310
1978,4,1,3,12,14.2445
1978,4,1,4,9,11.3386
1978,4,1,5,67,11.2852
1978,4,2,1,122,8.0177
1978,4,2,2,97,10.2796
1978,4,2,3,56,11.0972
1978,4,2,4,83,10.9340
1978,4,2,5,149,11.9314
1978,4,3,1,189,7.2111
1978,4,3,2,260,8.2640
1978,4,3,3,285,9.9089
1978,4,3,4,275,9.4030
1978,4,3,5,229,10.4023
1978,5,1,1,75,8.9529
1978,5,1,2,18,5.1099
1978,5,1,3,13,4.2258
1978,5,1,4,9,10.9920
1978,5,1,5,67,8.4566
1978,5,2,1,132,7.4058
1978,5,2,2,105,6.1177
1978,5,2,3,63,5.2268
1978,5,2,4,81,5.8882
1978,5,2,5,157,7.1378
1978,5,3,1,199,1.9660
1978,5,3,2,270,2.1162
1978,5,3,3,287,1.4203
1978,5,3,4,291,1.5153
1978,5,3,5,232,3.0719
1978,6,1,1,77,-1.2406
1978,6,1,2,21,-1.3754
1978,6,1,3,13,4.5726
1978,6,1,4,13,1.8373
1978,6,1,5,74,-2.5202
1978,6,2,1,139,-0.3021
1978,6,2,2,109,-1.8936
1978,6,2,3,52,0.2457
1978,6,2,4,80,0.5520
1978,6,2,5,165,1.4928
1978,6,3,1,200,-2.6115
1978,6,3,2,281,-1.7694
1978,6,3,3,296,-1.3377
1978,6,3,4,302,-0.9749
1978,6,3,5,222,-0.3194
1978,7,1,1,77,5.6182
1978,7,1,2,26,6.4314
1978,7,1,3,16,6.5602
1978,7,1,4,14,2.8127
1978,7,1,5,74,7.0631
1978,7,2,1,149,5.2704
1978,7,2,2,121,6.1491
1978,7,2,3,52,9.6881
1978,7,2,4,93,8.0913
1978,7,2,5,170,9.8693
1978,7,3,1,206,5.1029
1978,7,3,2,279,5.4399
1978,7,3,3,300,6.3527
1978,7,3,4,299,5.3910
1978,7,3,5,215,8.7336
1978,8,1,1,99,7.4107
1978,8,1,2,34,5.2928
1978,8,1,3,24,12.9959
1978,8,1,4,25,11.2872
1978,8,1,5,86,11.0317
1978,8,2,1,181,7.3411
1978,8,2,2,142,8.8183
1978,8,2,3,68,6.8843
1978,8,2,4,122,8.8177
1978,8,2,5,213,9.2254
1978,8,3,1,212,3.6411
1978,8,3,2,299,2.8580
1978,8,3,3,331,3.5051
1978,8,3,4,313,2.9993
1978,8,3,5,222,4.7369
1978,9,1,1,109,0.3532
1978,9,1,2,37,1.7389
1978,9,1,3,29,-5.5306
1978,9,1,4,36,-1.8528
1978,9,1,5,89,-1.5984
1978,9,2,1,190,-2.5018
1978,9,2,2,153,-1.4196
1978,9,2,3,81,-0.6717
1978,9,2,4,136,-2.5043
1978,9,2,5,227,-2.8287
1978,9,3,1,218,0.8688
1978,9,3,2,324,-0.4716
1978,9,3,3,349,-1.2067
1978,9,3,4,332,-0.7356
1978,9,3,5,247,-2.7043
1978,10,1,1,126,-25.2432
1978,10,1,2,41,-24.6025
1978,10,1,3,25,-19.6784
1978,10,1,4,43,-23.3263
1978,10,1,5,100,-25.3349
1978,10,2,1,203,-22.0230
1978,10,2,2,158,-20.1733
1978,10,2,3,92,-19.7279
1978,10,2,4,158,-20.5029
1978,10,2,5,233,-21.3140
1978,10,3,1,216,-12.9264
1978,10,3,2,324,-9.5333
1978,10,3,3,352,-8.1500
1978,10,3,4,329,-9.3624
1978,10,3,5,245,-13.3563
1978,11,1,1,155,7.2334
1978,11,1,2,42,11.3868
1978,11,1,3,32,4.1884
1978,11,1,4,48,11.3453
1978,11,1,5,113,13.4311
1978,11,2,1,198,9.7895
1978,11,2,2,159,6.0970
1978,11,2,3,102,7.3585
1978,11,2,4,171,6.7674
1978,11,2,5,238,7.5705
1978,11,3,1,222,3.6639
1978,11,3,2,319,3.2120
1978,11,3,3,365,2.4749
1978,11,3,4,326,3.1112
1978,11,3,5,244,4.4253
1978,12,1,1,174,0.8938
1978,12,1,2,46,0.1227
1978,12,1,3,42,2.8528
1978,12,1,4,48,4.4266
1978,12,1,5,136,3.6322
1978,12,2,1,223,1.8650
1978,12,2,2,168,1.7774
1978,12,2,3,114,1.6278
1978,12,2,4,186,2.8107
1978,12,2,5,244,3.6756
1978,12,3,1,212,0.1682
1978,12,3,2,322,1.5457
1978,12,3,3,366,1.6509
1978,12,3,4,330,0.6972
1978,12,3,5,233,1.7511
1979,1,1,1,201,11.2278
1979,1,1,2,49,9.8026
1979,1,1,3,45,7.7227
1979,1,1,4,54,12.2357
1979,1,1,5,153,10.5346
1979,1,2,1,231,8.1112
1979,1,2,2,182,7.9806
1979,1,2,3,117,7.1510
1979,1,2,4,183,7.7508
1979,1,2,5,248,8.4024
1979,1,3,1,195,6.6340
1979,1,3,2,313,4.4174
1979,1,3,3,370,3.9240
1979,1,3,4,329,5.0844
1979,1,3,5,232,6.2502
1979,2,1,1,213,-3.9748
1979,2,1,2,58,-5.3650
1979,2,1,3,38,-3.1321
1979,2,1,4,53,-2.5627
1979,2,1,5,167,-2.7895
1979,2,2,1,227,-3.1214
1979,2,2,2,177,-4.2803
1979,2,2,3,116,-3.8962
1979,2,2,4,171,-4.0666
1979,2,2,5,243,-3.0897
1979,2,3,1,183,-1.1441
1979,2,3,2,304,-2.2314
1979,2,3,3,350,-3.1468
1979,2,3,4,329,-3.8694
1979,2,3,5,222,-3.9447
1979,3,1,1,218,10.3039
1979,3,1,2,77,11.6953
1979,3,1,3,40,8.3530
1979,3,1,4,50,10.5309
1979,3,1,5,171,10.9075
1979,3,2,1,221,9.5913
1979,3,2,2,176,10.0298
1979,3,2,3,116,10.9959
1979,3,2,4,174,9.5372
1979,3,2,5,229,11.3484
1979,3,3,1,178,8.2408
1979,3,3,2,298,6.2954
1979,3,3,3,350,4.8079
1979,3,3,4,326,5.6357
1979,3,3,5,228,9.0763
1979,4,1,1,220,2.0361
1979,4,1,2,77,1.3021
1979,4,1,3,41,0.6463
1979,4,1,4,57,1.9482
1979,4,1,5,167,2.5849
1979,4,2,1,223,1.4366
1979,4,2,2,182,2.9061
1979,4,2,3,120,1.6478
1979,4,2,4,173,3.4194
1979,4,2,5,221,2.8833
1979,4,3,1,174,-0.2833
1979,4,3,2,293,0.9010
1979,4,3,3,355,-0.0230
1979,4,3,4,330,0.2846
1979,4,3,5,222,-1.0816
1979,5,1,1,237,-1.1022
1979,5,1,2,80,-2.2827
1979,5,1,3,38,-4.0330
1979,5,1,4,66,-2.9237
1979,5,1,5,180,0.0280
1979,5,2,1,244,-1.5422
1979,5,2,2,196,-2.7476
1979,5,2,3,138,-3.0595
1979,5,2,4,196,-2.3180
1979,5,2,5,229,-1.3921
1979,5,3,1,180,-0.9374
1979,5,3,2,330,-2.0968
1979,5,3,3,359,-1.4905
1979,5,3,4,332,-2.2916
1979,5,3,5,228,-2.3570
1979,6,1,1,233,5.6019
1979,6,1,2,75,4.8617
1979,6,1,3,35,6.6971
1979,6,1,4,68,4.9899
1979,6,1,5,173,5.3699
1979,6,2,1,247,5.6250
1979,6,2,2,185,3.2390
1979,6,2,3,151,3.4192
1979,6,2,4,202,3.9780
1979,6,2,5,227,3.6283
1979,6,3,1,194,6.3653
1979,6,3,2,352,4.0734
1979,6,3,3,367,3.3094
1979,6,3,4,337,3.6173
1979,6,3,5,227,4.0243
1979,7,1,1,226,1.2374
1979,7,1,2,74,0.2575
1979,7,1,3,39,1.6180
1979,7,1,4,73,4.5141
1979,7,1,5,180,3.9480
1979,7,2,1,246,3.8393
1979,7,2,2,171,5.0591
1979,7,2,3,157,2.5806
1979,7,2,4,214,4.0188
1979,7,2,5,228,3.3815
1979,7,3,1,200,2.0185
1979,7,3,2,353,0.9193
1979,7,3,3,375,0.7778
1979,7,3,4,330,1.0164
1979,7,3,5,223,2.3987
1979,8,1,1,238,7.5161
1979,8,1,2,65,8.9141
1979,8,1,3,43,12.0447
1979,8,1,4,69,12.4488
1979,8,1,5,185,10.0687
1979,8,2,1,243,6.9658
1979,8,2,2,171,7.3767
1979,8,2,3,162,9.8355
1979,8,2,4,227,9.9702
1979,8,2,5,234,9.0162
1979,8,3,1,201,6.5461
1979,8,3,2,351,5.3565
1979,8,3,3,383,6.6013
1979,8,3,4,325,7.2524
1979,8,3,5,222,7.7497
1979,9,1,1,254,-1.7420
1979,9,1,2,64,-3.0433
1979,9,1,3,48,-0.7440
1979,9,1,4,78,-0.7499
1979,9,1,5,188,0.4270
1979,9,2,1,252,-0.4687
1979,9,2,2,179,-0.7793
1979,9,2,3,174,0.4334
1979,9,2,4,239,0.9948
1979,9,2,5,239,0.9379
1979,9,3,1,202,-2.3533
1979,9,3,2,366,-1.6280
1979,9,3,3,392,-0.8135
1979,9,3,4,341,2.0581
1979,9,3,5,232,2.8179
1979,10,1,1,251,-12.7037
1979,10,1,2,71,-12.1158
1979,10,1,3,51,-10.5623
1979,10,1,4,77,-9.9246
1979,10,1,5,205,-11.0573
1979,10,2,1,265,-10.7100
1979,10,2,2,189,-9.7285
1979,10,2,3,169,-9.0678
1979,10,2,4,250,-9.0513
1979,10,2,5,251,-9.8385
1979,10,3,1,195,-8.8753
1979,10,3,2,376,-7.1554
1979,10,3,3,405,-5.9928
1979,10,3,4,348,-6.3235
1979,10,3,5,248,-6.8563
1979,11,1,1,246,7.7660
1979,11,1,2,69,6.7529
1979,11,1,3,50,5.6310
1979,11,1,4,75,6.2874
1979,11,1,5,193,10.6925
1979,11,2,1,262,7.4392
1979,11,2,2,198,7.8405
1979,11,2,3,164,7.9909
1979,11,2,4,223,8.4693
1979,11,2,5,259,10.3637
1979,11,3,1,199,4.1373
1979,11,3,2,370,5.5744
1979,11,3,3,404,5.4934
1979,11,3,4,351,5.7761
1979,11,3,5,244,6.0327
1979,12,1,1,259,4.9985
1979,12,1,2,65,5.6116
1979,12,1,3,53,7.1125
1979,12,1,4,68,6.4488
1979,12,1,5,196,8.6516
1979,12,2,1,259,6.7136
1979,12,2,2,214,4.2777
1979,12,2,3,174,4.5887
1979,12,2,4,213,4.9007
1979,12,2,5,262,7.8944
1979,12,3,1,189,1.4728
1979,12,3,2,363,0.8390
1979,12,3,3,404,2.0892
1979,12,3,4,354,3.2078
1979,12,3,5,252,5.0107
1980,1,1,1,283,8.1338
1980,1,1,2,71,9.3771
1980,1,1,3,45,6.9002
1980,1,1,4,70,8.7197
1980,1,1,5,186,10.7401
1980,1,2,1,248,5.8334
1980,1,2,2,219,5.5947
1980,1,2,3,171,4.7507
1980,1,2,4,215,6.6280
1980,1,2,5,263,8.4895
1980,1,3,1,186,6.8621
1980,1,3,2,340,4.3711
1980,1,3,3,400,3.4118
1980,1,3,4,362,9.2054
1980,1,3,5,253,12.1284
1980,2,1,1,281,-3.6226
1980,2,1,2,75,-3.8496
1980,2,1,3,47,-1.4827
1980,2,1,4,65,0.4301
1980,2,1,5,190,-2.2833
1980,2,2,1,233,-3.7325
1980,2,2,2,217,-2.8504
1980,2,2,3,157,-3.1114
1980,2,2,4,201,-3.6935
1980,2,2,5,262,-2.3490
1980,2,3,1,178,-5.1581
1980,2,3,2,329,-3.0462
1980,2,3,3,386,-2.5783
1980,2,3,4,361,0.2127
1980,2,3,5,249,4.7898
1980,3,1,1,265,-18.7254
1980,3,1,2,69,-16.4203
1980,3,1,3,38,-16.8067
1980,3,1,4,53,-17.3171
1980,3,1,5,175,-16.8520
1980,3,2,1,218,-17.4747
1980,3,2,2,207,-15.4791
1980,3,2,3,143,-14.0626
1980,3,2,4,179,-13.9692
1980,3,2,5,262,-17.4110
1980,3,3,1,162,-11.1452
1980,3,3,2,306,-9.5338
1980,3,3,3,376,-6.9570
1980,3,3,4,348,-11.9437
1980,3,3,5,233,-16.3414
1980,4,1,1,261,4.5916
1980,4,1,2,68,5.3933
1980,4,1,3,41,5.2445
1980,4,1,4,55,2.9989
1980,4,1,5,170,7.2518
1980,4,2,1,218,2.7420
1980,4,2,2,201,5.5581
1980,4,2,3,153,4.7318
1980,4,2,4,179,5.7585
1980,4,2,5,241,6.7306
1980,4,3,1,170,2.3115
1980,4,3,2,315,5.1731
1980,4,3,3,359,4.0619
1980,4,3,4,345,4.1312
1980,4,3,5,237,5.7174
1980,5,1,1,263,7.1764
1980,5,1,2,72,6.7548
1980,5,1,3,42,6.5752
1980,5,1,4,55,8.3156
1980,5,1,5,172,7.7154
1980,5,2,1,224,10.1703
1980,5,2,2,203,9.4985
1980,5,2,3,152,8.5959
1980,5,2,4,185,8.7625
1980,5,2,5,238,7.7124
1980,5,3,1,166,5.0462
1980,5,3,2,312,5.6988
1980,5,3,3,358,5.3562
1980,5,3,4,352,5.4510
1980,5,3,5,233,5.9625
1980,6,1,1,255,3.6256
1980,6,1,2,74,3.0393
1980,6,1,3,44,4.8933
1980,6,1,4,57,2.9469
1980,6,1,5,167,3.3631
1980,6,2,1,229,3.1480
1980,6,2,2,203,3.7228
1980,6,2,3,147,4.4490
1980,6,2,4,187,3.4350
1980,6,2,5,257,3.8554
1980,6,3,1,180,2.8551
1980,6,3,2,321,3.3515
1980,6,3,3,362,1.7616
1980,6,3,4,353,3.4724
1980,6,3,5,238,4.1274
1980,7,1,1,260,11.2860
1980,7,1,2,89,12.2191
1980,7,1,3,46,11.4096
1980,7,1,4,56,12.2890
1980,7,1,5,169,15.2003
1980,7,2,1,220,11.7439
1980,7,2,2,218,11.6199
1980,7,2,3,152,9.5904
1980,7,2,4,195,13.1627
1980,7,2,5,260,13.5238
1980,7,3,1,172,10.1563
1980,7,3,2,326,7.9143
1980,7,3,3,378,7.6206
1980,7,3,4,362,9.6218
1980,7,3,5,241,6.9890
1980,8,1,1,247,8.0557
1980,8,1,2,88,6.9901
1980,8,1,3,47,7.5779
1980,8,1,4,54,9.5474
1980,8,1,5,162,6.9227
1980,8,2,1,227,3.8728
1980,8,2,2,221,3.4888
1980,8,2,3,163,5.2510
1980,8,2,4,189,5.2255
1980,8,2,5,257,6.3182
1980,8,3,1,167,1.7301
1980,8,3,2,317,0.7846
1980,8,3,3,384,0.9894
1980,8,3,4,364,1.8163
1980,8,3,5,234,2.9957
1980,9,1,1,262,2.3630
1980,9,1,2,95,1.2554
1980,9,1,3,54,1.5033
1980,9,1,4,56,0.0715
1980,9,1,5,175,2.9685
1980,9,2,1,240,1.3763
1980,9,2,2,238,2.9314
1980,9,2,3,194,4.5140
1980,9,2,4,198,3.7510
1980,9,2,5,264,3.6939
1980,9,3,1,163,0.1913
1980,9,3,2,327,0.8265
1980,9,3,3,387,1.2185
1980,9,3,4,380,4.3242
1980,9,3,5,252,4.9420
1980,10,1,1,269,2.4602
1980,10,1,2,101,2.5847
1980,10,1,3,52,4.3058
1980,10,1,4,46,5.8010
1980,10,1,5,181,5.5832
1980,10,2,1,240,0.1837
1980,10,2,2,243,0.9288
1980,10,2,3,197,0.6620
1980,10,2,4,187,3.3730
1980,10,2,5,275,5.0119
1980,10,3,1,153,-1.8939
1980,10,3,2,324,0.2057
1980,10,3,3,396,-0.3523
1980,10,3,4,384,2.1737
1980,10,3,5,262,5.4329
1980,11,1,1,267,3.1567
1980,11,1,2,102,4.2092
1980,11,1,3,47,4.8487
1980,11,1,4,42,8.5295
1980,11,1,5,181,4.5480
1980,11,2,1,242,5.6760
1980,11,2,2,245,3.7477
1980,11,2,3,202,4.1813
1980,11,2,4,196,6.3128
1980,11,2,5,275,9.5793
1980,11,3,1,168,1.2528
1980,11,3,2,329,6.7714
1980,11,3,3,394,7.2370
