year,month,rank_ME,rank_P52W_12,nstocks,ret_vw
1967,1,1,1,447,26.5350
1967,1,1,2,157,18.2283
1967,1,1,3,124,16.4060
1967,1,1,4,83,11.0952
1967,1,1,5,61,11.6944
1967,1,2,1,94,24.5309
1967,1,2,2,87,17.2551
1967,1,2,3,84,13.7067
1967,1,2,4,68,9.7248
1967,1,2,5,60,10.9862
1967,1,3,1,58,13.8413
1967,1,3,2,89,15.0227
1967,1,3,3,113,7.3354
1967,1,3,4,155,7.1005
1967,1,3,5,188,4.9867
1967,2,1,1,492,4.3655
1967,2,1,2,249,3.8444
1967,2,1,3,201,5.9674
1967,2,1,4,161,5.0292
1967,2,1,5,114,8.3262
1967,2,2,1,115,0.8002
1967,2,2,2,132,2.7364
1967,2,2,3,126,2.0309
1967,2,2,4,106,2.2764
1967,2,2,5,105,4.0169
1967,2,3,1,76,-1.5387
1967,2,3,2,140,-0.8048
1967,2,3,3,177,0.3946
1967,2,3,4,225,0.7648
1967,2,3,5,240,2.7500
1967,3,1,1,502,6.2085
1967,3,1,2,324,6.3671
1967,3,1,3,284,7.8705
1967,3,1,4,219,7.1040
1967,3,1,5,170,8.2023
1967,3,2,1,129,6.8458
1967,3,2,2,157,5.8340
1967,3,2,3,166,5.0360
1967,3,2,4,139,5.8235
1967,3,2,5,139,7.1309
1967,3,3,1,94,3.6441
1967,3,3,2,176,5.2285
1967,3,3,3,227,3.7966
1967,3,3,4,285,4.5248
1967,3,3,5,286,4.4047
1967,4,1,1,533,2.7521
1967,4,1,2,400,4.4786
1967,4,1,3,334,5.4888
1967,4,1,4,274,5.6192
1967,4,1,5,229,6.7747
1967,4,2,1,143,2.1890
1967,4,2,2,190,2.7687
1967,4,2,3,202,3.8442
1967,4,2,4,179,4.0363
1967,4,2,5,167,4.8669
1967,4,3,1,115,9.4960
1967,4,3,2,205,4.1765
1967,4,3,3,277,3.9865
1967,4,3,4,333,2.6029
1967,4,3,5,326,4.0373
1967,5,1,1,564,-0.4044
1967,5,1,2,470,1.3759
1967,5,1,3,385,0.8111
1967,5,1,4,324,0.3030
1967,5,1,5,286,-2.1041
1967,5,2,1,161,-2.4372
1967,5,2,2,221,-1.4461
1967,5,2,3,228,-1.1494
1967,5,2,4,207,-1.2321
1967,5,2,5,216,-1.3439
1967,5,3,1,123,-6.3052
1967,5,3,2,237,-3.8263
1967,5,3,3,322,-3.6326
1967,5,3,4,378,-4.1035
1967,5,3,5,382,-4.1384
1967,6,1,1,612,10.4479
1967,6,1,2,538,11.5448
1967,6,1,3,435,11.3499
1967,6,1,4,369,11.5797
1967,6,1,5,325,13.1578
1967,6,2,1,191,5.8430
1967,6,2,2,260,7.2452
1967,6,2,3,260,6.7875
1967,6,2,4,234,7.3565
1967,6,2,5,245,8.2065
1967,6,3,1,143,0.9195
1967,6,3,2,292,1.1226
1967,6,3,3,381,2.1691
1967,6,3,4,408,1.4610
1967,6,3,5,414,3.2153
1967,7,1,1,628,11.5328
1967,7,1,2,574,8.5788
1967,7,1,3,495,8.9002
1967,7,1,4,405,7.9500
1967,7,1,5,409,7.3415
1967,7,2,1,201,8.5452
1967,7,2,2,281,8.2355
1967,7,2,3,288,7.0222
1967,7,2,4,259,6.9249
1967,7,2,5,297,6.9085
1967,7,3,1,169,8.3220
1967,7,3,2,344,6.0272
1967,7,3,3,425,4.6588
1967,7,3,4,452,3.0595
1967,7,3,5,434,3.9692
1967,8,1,1,655,1.2655
1967,8,1,2,618,0.2817
1967,8,1,3,548,0.1389
1967,8,1,4,461,0.0416
1967,8,1,5,492,0.0670
1967,8,2,1,219,-0.0348
1967,8,2,2,299,-0.4551
1967,8,2,3,312,0.3865
1967,8,2,4,291,-0.1859
1967,8,2,5,338,-0.6218
1967,8,3,1,212,0.1249
1967,8,3,2,383,-0.8380
1967,8,3,3,450,-0.5303
1967,8,3,4,474,-0.7558
1967,8,3,5,479,-0.9953
1967,9,1,1,698,8.4708
1967,9,1,2,653,7.9692
1967,9,1,3,593,7.8214
1967,9,1,4,499,8.4103
1967,9,1,5,542,8.9963
1967,9,2,1,241,3.5764
1967,9,2,2,323,3.6277
1967,9,2,3,338,4.9572
1967,9,2,4,311,5.0811
1967,9,2,5,363,6.0534
1967,9,3,1,238,4.6678
1967,9,3,2,416,3.3597
1967,9,3,3,476,2.6525
1967,9,3,4,498,1.9418
1967,9,3,5,500,3.5124
1967,10,1,1,717,-1.3325
1967,10,1,2,679,-1.0580
1967,10,1,3,644,-1.9271
1967,10,1,4,534,-1.6129
1967,10,1,5,596,-1.5026
1967,10,2,1,256,-4.5850
1967,10,2,2,335,-2.5570
1967,10,2,3,350,-2.0543
1967,10,2,4,331,-2.1952
1967,10,2,5,386,-1.9299
1967,10,3,1,257,-5.7556
1967,10,3,2,432,-4.2580
1967,10,3,3,488,-3.3140
1967,10,3,4,523,-3.1680
1967,10,3,5,533,-0.4273
1967,11,1,1,722,-0.0975
1967,11,1,2,713,0.0495
1967,11,1,3,685,-0.2104
1967,11,1,4,573,-0.0747
1967,11,1,5,611,1.2246
1967,11,2,1,273,0.9419
1967,11,2,2,338,1.1129
1967,11,2,3,369,0.8004
1967,11,2,4,348,0.7109
1967,11,2,5,399,1.9158
1967,11,3,1,280,-0.6505
1967,11,3,2,451,0.6446
1967,11,3,3,509,0.3534
1967,11,3,4,537,0.2017
1967,11,3,5,543,1.6708
1967,12,1,1,733,11.1099
1967,12,1,2,737,11.0969
1967,12,1,3,692,10.2150
1967,12,1,4,598,9.2039
1967,12,1,5,623,10.8492
1967,12,2,1,282,7.6981
1967,12,2,2,352,7.1585
1967,12,2,3,378,6.2680
1967,12,2,4,370,5.6960
1967,12,2,5,411,6.5736
1967,12,3,1,287,2.6231
1967,12,3,2,462,2.7066
1967,12,3,3,519,2.9271
1967,12,3,4,545,2.6749
1967,12,3,5,553,2.5541
1968,1,1,1,730,4.1523
1968,1,1,2,733,3.7138
1968,1,1,3,697,3.5623
1968,1,1,4,623,2.8684
1968,1,1,5,660,1.6591
1968,1,2,1,280,-0.1672
1968,1,2,2,358,0.2468
1968,1,2,3,373,0.0307
1968,1,2,4,376,-0.7697
1968,1,2,5,427,-2.1011
1968,1,3,1,292,-4.4989
1968,1,3,2,461,-2.6579
1968,1,3,3,516,-3.4040
1968,1,3,4,545,-3.7281
1968,1,3,5,546,-5.6405
1968,2,1,1,713,-8.0429
1968,2,1,2,733,-6.5318
1968,2,1,3,708,-6.3237
1968,2,1,4,641,-6.0988
1968,2,1,5,666,-6.6488
1968,2,2,1,296,-5.3353
1968,2,2,2,359,-4.3889
1968,2,2,3,364,-4.8008
1968,2,2,4,379,-5.2502
1968,2,2,5,418,-5.4834
1968,2,3,1,315,-3.1008
1968,2,3,2,477,-2.9066
1968,2,3,3,517,-3.0678
1968,2,3,4,539,-2.9069
1968,2,3,5,539,-2.9642
1968,3,1,1,726,-1.7570
1968,3,1,2,748,-1.4440
1968,3,1,3,710,-1.4720
1968,3,1,4,643,-0.5952
1968,3,1,5,669,-0.2050
1968,3,2,1,300,-2.1969
1968,3,2,2,355,-1.7038
1968,3,2,3,371,-0.8541
1968,3,2,4,375,-0.7664
1968,3,2,5,419,-0.7698
1968,3,3,1,317,-0.3143
1968,3,3,2,485,0.0313
1968,3,3,3,516,-0.0363
1968,3,3,4,530,0.6620
1968,3,3,5,532,2.2796
1968,4,1,1,731,16.2392
1968,4,1,2,748,15.3131
1968,4,1,3,702,15.6997
1968,4,1,4,631,16.0821
1968,4,1,5,652,17.9871
1968,4,2,1,298,14.4998
1968,4,2,2,349,13.0808
1968,4,2,3,377,13.0869
1968,4,2,4,362,13.3448
1968,4,2,5,413,14.0327
1968,4,3,1,310,9.7730
1968,4,3,2,483,7.5422
1968,4,3,3,512,7.7853
1968,4,3,4,514,8.8458
1968,4,3,5,520,9.6674
1968,5,1,1,717,11.7708
1968,5,1,2,728,12.3333
1968,5,1,3,697,11.6314
1968,5,1,4,631,11.2092
1968,5,1,5,633,12.6097
1968,5,2,1,293,7.8676
1968,5,2,2,343,6.2150
1968,5,2,3,379,5.7544
1968,5,2,4,366,6.4280
1968,5,2,5,405,7.6264
1968,5,3,1,306,1.4460
1968,5,3,2,473,0.9759
1968,5,3,3,509,1.7805
1968,5,3,4,503,2.1005
1968,5,3,5,490,2.5568
1968,6,1,1,691,-0.1943
1968,6,1,2,715,0.9873
1968,6,1,3,696,1.4943
1968,6,1,4,643,0.1502
1968,6,1,5,658,0.4399
1968,6,2,1,280,-2.0202
1968,6,2,2,329,0.9669
1968,6,2,3,371,1.2286
1968,6,2,4,367,1.3417
1968,6,2,5,406,0.3511
1968,6,3,1,301,0.0777
1968,6,3,2,456,1.9993
1968,6,3,3,509,2.0493
1968,6,3,4,489,0.8931
1968,6,3,5,484,0.1168
1968,7,1,1,657,-4.8145
1968,7,1,2,708,-3.4799
1968,7,1,3,689,-2.5805
1968,7,1,4,618,-2.4055
1968,7,1,5,638,-2.6870
1968,7,2,1,267,-5.7177
1968,7,2,2,331,-3.3879
1968,7,2,3,374,-3.1235
1968,7,2,4,359,-2.8068
1968,7,2,5,396,-3.0596
1968,7,3,1,291,-3.7391
1968,7,3,2,450,-1.9535
1968,7,3,3,501,-1.8393
1968,7,3,4,488,-1.8332
1968,7,3,5,489,-1.6722
1968,8,1,1,650,3.1215
1968,8,1,2,704,4.7590
1968,8,1,3,683,4.9255
1968,8,1,4,608,4.8832
1968,8,1,5,621,5.9027
1968,8,2,1,269,2.3252
1968,8,2,2,351,3.1742
1968,8,2,3,380,4.0500
1968,8,2,4,351,3.8807
1968,8,2,5,376,4.4209
1968,8,3,1,287,0.8581
1968,8,3,2,448,1.7260
1968,8,3,3,500,1.5687
1968,8,3,4,481,1.2906
1968,8,3,5,476,1.4510
1968,9,1,1,638,6.8861
1968,9,1,2,712,7.1784
1968,9,1,3,685,6.5957
1968,9,1,4,606,6.9127
1968,9,1,5,617,6.7485
1968,9,2,1,260,7.1898
1968,9,2,2,347,6.6707
1968,9,2,3,381,6.4434
1968,9,2,4,362,6.6886
1968,9,2,5,372,7.0074
1968,9,3,1,279,6.5890
1968,9,3,2,440,4.7761
1968,9,3,3,503,3.8460
1968,9,3,4,479,3.1425
1968,9,3,5,467,3.3434
1968,10,1,1,637,-0.3103
1968,10,1,2,706,-0.0587
1968,10,1,3,677,0.1193
1968,10,1,4,603,1.4938
1968,10,1,5,598,1.1015
1968,10,2,1,256,-0.9104
1968,10,2,2,341,1.4111
1968,10,2,3,368,1.9820
1968,10,2,4,357,1.3555
1968,10,2,5,379,1.1257
1968,10,3,1,273,1.5119
1968,10,3,2,437,1.7997
1968,10,3,3,493,1.1211
1968,10,3,4,472,0.9109
1968,10,3,5,471,0.2725
1968,11,1,1,654,7.1329
1968,11,1,2,702,7.0726
1968,11,1,3,659,7.1749
1968,11,1,4,590,7.5089
1968,11,1,5,594,8.1297
1968,11,2,1,262,8.9989
1968,11,2,2,342,7.9334
1968,11,2,3,365,7.9060
1968,11,2,4,357,7.3179
1968,11,2,5,373,7.6195
1968,11,3,1,265,8.2884
1968,11,3,2,433,6.6156
1968,11,3,3,497,4.9142
1968,11,3,4,471,5.0690
1968,11,3,5,493,5.3507
1968,12,1,1,644,3.3391
1968,12,1,2,701,4.0617
1968,12,1,3,648,2.1329
1968,12,1,4,587,1.7441
1968,12,1,5,598,0.3432
1968,12,2,1,262,-1.7692
1968,12,2,2,346,-0.6268
1968,12,2,3,366,-0.6009
1968,12,2,4,359,-0.6617
1968,12,2,5,382,-1.7792
1968,12,3,1,256,-4.1764
1968,12,3,2,436,-3.8281
1968,12,3,3,497,-3.4600
1968,12,3,4,475,-3.6670
1968,12,3,5,502,-4.1550
1969,1,1,1,630,0.4649
1969,1,1,2,705,-0.8550
1969,1,1,3,646,-0.9501
1969,1,1,4,576,-1.0375
1969,1,1,5,590,-1.7920
1969,1,2,1,255,-1.6177
1969,1,2,2,349,-0.7097
1969,1,2,3,368,-0.4574
1969,1,2,4,356,-0.7571
1969,1,2,5,377,-1.5816
1969,1,3,1,260,-1.4683
1969,1,3,2,448,-0.1679
1969,1,3,3,505,-0.6661
1969,1,3,4,480,-0.8916
1969,1,3,5,493,-0.9742
1969,2,1,1,649,-12.1291
1969,2,1,2,707,-10.1817
1969,2,1,3,648,-9.2862
1969,2,1,4,575,-8.5676
1969,2,1,5,581,-8.9479
1969,2,2,1,251,-10.1515
1969,2,2,2,352,-8.5887
1969,2,2,3,365,-7.7091
1969,2,2,4,350,-7.5146
1969,2,2,5,378,-7.5425
1969,2,3,1,259,-7.2102
1969,2,3,2,455,-5.3022
1969,2,3,3,519,-4.3395
1969,2,3,4,500,-4.2580
1969,2,3,5,508,-4.4067
1969,3,1,1,677,0.7130
1969,3,1,2,723,2.3952
1969,3,1,3,643,2.6570
1969,3,1,4,571,3.6131
1969,3,1,5,578,3.1765
1969,3,2,1,259,0.4723
1969,3,2,2,356,1.8699
1969,3,2,3,367,2.2446
1969,3,2,4,357,3.1022
1969,3,2,5,374,3.1173
1969,3,3,1,258,1.0635
1969,3,3,2,454,2.9792
1969,3,3,3,525,3.2204
1969,3,3,4,503,3.5407
1969,3,3,5,514,4.1392
1969,4,1,1,675,-1.4995
1969,4,1,2,719,-0.6102
1969,4,1,3,631,-0.1955
1969,4,1,4,559,0.5040
1969,4,1,5,579,0.2016
1969,4,2,1,259,-0.2291
1969,4,2,2,353,0.8418
1969,4,2,3,372,0.9178
1969,4,2,4,358,1.2894
1969,4,2,5,376,0.8871
1969,4,3,1,255,2.1838
1969,4,3,2,452,2.7819
1969,4,3,3,527,2.3801
1969,4,3,4,502,1.9418
1969,4,3,5,519,1.6875
1969,5,1,1,682,0.2367
1969,5,1,2,729,1.2992
1969,5,1,3,620,1.2714
1969,5,1,4,537,0.9730
1969,5,1,5,554,1.0738
1969,5,2,1,254,-1.3042
1969,5,2,2,353,0.6174
1969,5,2,3,374,0.5405
1969,5,2,4,355,1.8701
1969,5,2,5,373,0.3678
1969,5,3,1,252,-2.1520
1969,5,3,2,442,0.1613
1969,5,3,3,521,0.7976
1969,5,3,4,498,0.7671
1969,5,3,5,516,0.8327
1969,6,1,1,682,-14.8591
1969,6,1,2,724,-13.9032
1969,6,1,3,601,-12.5130
1969,6,1,4,519,-11.8826
1969,6,1,5,485,-11.8831
1969,6,2,1,256,-13.1970
1969,6,2,2,342,-11.6964
1969,6,2,3,364,-10.7760
1969,6,2,4,357,-10.3234
1969,6,2,5,356,-10.1093
1969,6,3,1,239,-8.1265
1969,6,3,2,412,-5.2241
1969,6,3,3,504,-4.6266
1969,6,3,4,487,-5.4638
1969,6,3,5,499,-7.3409
1969,7,1,1,693,-12.6707
1969,7,1,2,714,-11.4031
1969,7,1,3,589,-10.4800
1969,7,1,4,497,-9.7811
1969,7,1,5,467,-9.3167
1969,7,2,1,262,-12.1216
1969,7,2,2,350,-9.9199
1969,7,2,3,356,-8.9425
1969,7,2,4,352,-8.4263
1969,7,2,5,347,-7.3773
1969,7,3,1,225,-9.5733
1969,7,3,2,394,-6.4003
1969,7,3,3,499,-5.2728
1969,7,3,4,499,-5.4626
1969,7,3,5,493,-5.9505
1969,8,1,1,702,4.1838
1969,8,1,2,704,4.0716
1969,8,1,3,568,4.3318
1969,8,1,4,474,5.7618
1969,8,1,5,457,6.0294
1969,8,2,1,266,7.1207
1969,8,2,2,344,6.3764
1969,8,2,3,349,5.9638
1969,8,2,4,351,5.9215
1969,8,2,5,343,5.9812
1969,8,3,1,212,5.8987
1969,8,3,2,394,5.0513
1969,8,3,3,494,4.9635
1969,8,3,4,504,3.9496
1969,8,3,5,497,4.8816
1969,9,1,1,715,-3.5643
1969,9,1,2,703,-3.4358
1969,9,1,3,563,-2.1413
1969,9,1,4,450,-1.6071
1969,9,1,5,432,-1.0386
1969,9,2,1,260,-1.0401
1969,9,2,2,349,-1.2918
1969,9,2,3,338,-0.5807
1969,9,2,4,342,-0.6540
1969,9,2,5,338,-0.3735
1969,9,3,1,201,-2.5530
1969,9,3,2,377,-2.2383
1969,9,3,3,485,-2.8530
1969,9,3,4,495,-2.7841
1969,9,3,5,503,-3.1155
1969,10,1,1,734,12.7676
1969,10,1,2,694,9.3104
1969,10,1,3,539,8.5619
1969,10,1,4,426,7.6979
1969,10,1,5,395,8.5917
1969,10,2,1,259,10.6739
1969,10,2,2,339,7.1056
1969,10,2,3,344,6.4625
1969,10,2,4,342,6.1012
1969,10,2,5,321,6.5469
1969,10,3,1,187,7.7474
1969,10,3,2,357,6.1145
1969,10,3,3,475,4.9974
1969,10,3,4,491,4.5331
1969,10,3,5,491,4.7798
1969,11,1,1,748,-7.8114
1969,11,1,2,691,-7.1698
1969,11,1,3,534,-5.3212
1969,11,1,4,408,-4.4553
1969,11,1,5,379,-4.2589
1969,11,2,1,266,-6.4321
1969,11,2,2,338,-4.9039
1969,11,2,3,349,-4.4174
1969,11,2,4,336,-3.8866
1969,11,2,5,313,-2.8959
1969,11,3,1,183,-5.6369
1969,11,3,2,346,-3.7494
1969,11,3,3,467,-3.4519
1969,11,3,4,485,-3.3724
1969,11,3,5,483,-2.2327
1969,12,1,1,741,-9.8705
1969,12,1,2,678,-8.7876
1969,12,1,3,525,-6.4124
1969,12,1,4,395,-4.6172
1969,12,1,5,334,-3.4038
1969,12,2,1,263,-7.2435
1969,12,2,2,340,-6.2505
1969,12,2,3,354,-4.8010
1969,12,2,4,319,-3.5651
1969,12,2,5,275,-2.8605
1969,12,3,1,177,-5.0665
1969,12,3,2,331,-3.4949
1969,12,3,3,458,-1.9847
1969,12,3,4,481,-2.0129
1969,12,3,5,450,-0.4502
1970,1,1,1,747,-1.5603
1970,1,1,2,666,-2.3392
1970,1,1,3,502,-3.3149
1970,1,1,4,365,-4.6430
1970,1,1,5,276,-4.3408
1970,1,2,1,258,-7.9714
1970,1,2,2,341,-5.7713
1970,1,2,3,347,-5.4144
1970,1,2,4,310,-5.5922
1970,1,2,5,262,-4.4621
1970,1,3,1,161,-10.5945
1970,1,3,2,308,-9.6120
1970,1,3,3,445,-8.4159
1970,1,3,4,473,-7.1579
1970,1,3,5,447,-7.0944
1970,2,1,1,750,2.9948
1970,2,1,2,674,2.7757
1970,2,1,3,490,2.5135
1970,2,1,4,328,3.2202
1970,2,1,5,239,2.8491
1970,2,2,1,260,3.2716
1970,2,2,2,332,3.0848
1970,2,2,3,344,3.5808
1970,2,2,4,301,5.3390
1970,2,2,5,254,4.4319
1970,2,3,1,150,5.2526
1970,2,3,2,296,5.1645
1970,2,3,3,417,6.3013
1970,2,3,4,475,6.8118
1970,2,3,5,432,5.3805
1970,3,1,1,756,-3.9217
1970,3,1,2,678,-2.6351
1970,3,1,3,482,-2.3241
1970,3,1,4,328,-3.2319
1970,3,1,5,237,-4.5807
1970,3,2,1,258,-3.2759
1970,3,2,2,331,-1.7243
1970,3,2,3,340,-0.8372
1970,3,2,4,298,-0.4513
1970,3,2,5,252,-2.9118
1970,3,3,1,147,-2.6538
1970,3,3,2,290,-0.5863
1970,3,3,3,412,0.9094
1970,3,3,4,473,1.4131
1970,3,3,5,430,-0.7838
1970,4,1,1,772,-19.6356
1970,4,1,2,678,-17.4511
1970,4,1,3,474,-14.7414
1970,4,1,4,313,-14.7585
1970,4,1,5,224,-18.4182
1970,4,2,1,250,-19.9564
1970,4,2,2,333,-15.0308
1970,4,2,3,347,-13.5112
1970,4,2,4,292,-12.7228
1970,4,2,5,245,-16.3154
1970,4,3,1,138,-15.0309
1970,4,3,2,281,-9.6638
1970,4,3,3,408,-9.3117
1970,4,3,4,475,-8.9675
1970,4,3,5,433,-9.4559
1970,5,1,1,775,-8.4628
1970,5,1,2,685,-9.8804
1970,5,1,3,464,-9.9086
1970,5,1,4,306,-10.3159
1970,5,1,5,191,-10.6582
1970,5,2,1,264,-11.5841
1970,5,2,2,340,-9.6593
1970,5,2,3,348,-9.5904
1970,5,2,4,290,-8.5013
1970,5,2,5,233,-10.1128
1970,5,3,1,137,-6.5522
1970,5,3,2,277,-3.4869
1970,5,3,3,415,-4.1708
1970,5,3,4,481,-6.0507
1970,5,3,5,431,-6.8349
1970,6,1,1,793,-11.3393
1970,6,1,2,677,-8.0003
1970,6,1,3,451,-7.0872
1970,6,1,4,272,-5.1210
1970,6,1,5,168,-4.9491
1970,6,2,1,263,-9.8276
1970,6,2,2,346,-9.1221
1970,6,2,3,348,-6.6227
1970,6,2,4,290,-5.0588
1970,6,2,5,225,-4.0224
1970,6,3,1,138,-9.3279
1970,6,3,2,285,-5.5931
1970,6,3,3,420,-4.8913
1970,6,3,4,488,-4.5160
1970,6,3,5,437,-4.8287
1970,7,1,1,799,3.2412
1970,7,1,2,691,4.9894
1970,7,1,3,449,4.5503
1970,7,1,4,282,4.7828
1970,7,1,5,166,4.7741
1970,7,2,1,269,7.2564
1970,7,2,2,347,8.7351
1970,7,2,3,353,7.6978
1970,7,2,4,292,6.9559
1970,7,2,5,219,6.5211
1970,7,3,1,133,11.7034
1970,7,3,2,290,10.2210
1970,7,3,3,422,9.0701
1970,7,3,4,503,7.6454
1970,7,3,5,433,5.9330
1970,8,1,1,813,7.0479
1970,8,1,2,702,5.1527
1970,8,1,3,454,4.3183
1970,8,1,4,284,3.2907
1970,8,1,5,165,3.9814
1970,8,2,1,276,11.1038
1970,8,2,2,350,7.2547
1970,8,2,3,360,5.5451
1970,8,2,4,300,4.3503
1970,8,2,5,223,2.9518
1970,8,3,1,135,9.4828
1970,8,3,2,294,7.7861
1970,8,3,3,433,6.5171
1970,8,3,4,509,5.4382
1970,8,3,5,440,3.3411
1970,9,1,1,817,17.8692
1970,9,1,2,695,13.1827
1970,9,1,3,451,9.7992
1970,9,1,4,295,8.5828
1970,9,1,5,159,10.2728
1970,9,2,1,272,18.1979
1970,9,2,2,349,11.3870
1970,9,2,3,359,8.1911
1970,9,2,4,302,6.2471
1970,9,2,5,216,7.3207
1970,9,3,1,133,9.9930
1970,9,3,2,294,4.9015
1970,9,3,3,436,3.7787
1970,9,3,4,513,2.8413
1970,9,3,5,441,3.6888
1970,10,1,1,814,-10.5080
1970,10,1,2,708,-5.8105
1970,10,1,3,467,-3.4458
1970,10,1,4,306,-1.9255
1970,10,1,5,178,-2.6329
1970,10,2,1,272,-9.6813
1970,10,2,2,352,-4.9201
1970,10,2,3,359,-2.8287
1970,10,2,4,299,-1.8930
1970,10,2,5,222,-1.0140
1970,10,3,1,139,-6.1411
1970,10,3,2,289,-2.7385
1970,10,3,3,437,-0.8451
1970,10,3,4,512,-1.2310
1970,10,3,5,449,-0.6623
1970,11,1,1,816,-2.6018
1970,11,1,2,706,-1.6576
1970,11,1,3,454,-0.2279
1970,11,1,4,300,1.5085
1970,11,1,5,177,1.7527
1970,11,2,1,270,1.2903
1970,11,2,2,350,2.5248
1970,11,2,3,357,3.3929
1970,11,2,4,301,4.3848
1970,11,2,5,223,3.9597
1970,11,3,1,135,3.7628
1970,11,3,2,281,5.3615
1970,11,3,3,444,5.0154
1970,11,3,4,510,5.4620
1970,11,3,5,452,5.7523
1970,12,1,1,823,8.1149
1970,12,1,2,693,8.9668
1970,12,1,3,454,10.3651
1970,12,1,4,293,9.7407
1970,12,1,5,169,11.3431
1970,12,2,1,268,7.0513
1970,12,2,2,344,9.6325
1970,12,2,3,352,9.1828
1970,12,2,4,295,8.0597
1970,12,2,5,233,7.4321
1970,12,3,1,124,5.2411
1970,12,3,2,281,6.3399
1970,12,3,3,440,6.7486
1970,12,3,4,504,6.5697
1970,12,3,5,467,5.1567
1971,1,1,1,810,18.8239
1971,1,1,2,685,14.5498
1971,1,1,3,463,11.1760
1971,1,1,4,286,11.4685
1971,1,1,5,172,9.0995
1971,1,2,1,264,14.0046
1971,1,2,2,342,10.5811
1971,1,2,3,345,8.8721
1971,1,2,4,289,7.3112
1971,1,2,5,238,7.3299
1971,1,3,1,128,9.5775
1971,1,3,2,285,7.6358
1971,1,3,3,431,4.5224
1971,1,3,4,514,4.7156
1971,1,3,5,458,3.6485
1971,2,1,1,818,6.5548
1971,2,1,2,713,4.7430
1971,2,1,3,473,4.4927
1971,2,1,4,294,4.5982
1971,2,1,5,228,6.1638
1971,2,2,1,274,2.8644
1971,2,2,2,348,2.7317
1971,2,2,3,343,2.9637
1971,2,2,4,292,2.7779
1971,2,2,5,261,2.8533
1971,2,3,1,135,0.7889
1971,2,3,2,289,2.0718
1971,2,3,3,441,2.7124
1971,2,3,4,516,1.1662
1971,2,3,5,484,0.9331
1971,3,1,1,823,5.8507
1971,3,1,2,729,5.6536
1971,3,1,3,486,6.2194
1971,3,1,4,318,7.1711
1971,3,1,5,248,6.6168
1971,3,2,1,265,7.9360
1971,3,2,2,346,5.8531
1971,3,2,3,352,5.4403
1971,3,2,4,293,5.2470
1971,3,2,5,273,5.1467
1971,3,3,1,146,7.7317
1971,3,3,2,309,5.7568
1971,3,3,3,452,4.6727
1971,3,3,4,519,3.3274
1971,3,3,5,479,3.4496
1971,4,1,1,823,2.1597
1971,4,1,2,745,2.8683
1971,4,1,3,500,1.1521
1971,4,1,4,349,1.0004
1971,4,1,5,301,1.1878
1971,4,2,1,265,4.0365
1971,4,2,2,353,3.9440
1971,4,2,3,362,3.1406
1971,4,2,4,297,3.2055
1971,4,2,5,283,2.6624
1971,4,3,1,148,6.6368
1971,4,3,2,318,6.0528
1971,4,3,3,469,3.0189
1971,4,3,4,524,3.0416
1971,4,3,5,494,3.5902
1971,5,1,1,855,-7.8604
1971,5,1,2,765,-6.3752
1971,5,1,3,526,-5.1419
1971,5,1,4,380,-4.4111
1971,5,1,5,356,-4.2712
1971,5,2,1,280,-6.3601
1971,5,2,2,371,-3.6683
1971,5,2,3,379,-4.1414
1971,5,2,4,321,-3.5525
1971,5,2,5,299,-2.7870
1971,5,3,1,175,-3.0593
1971,5,3,2,348,-3.0166
1971,5,3,3,479,-3.7697
1971,5,3,4,537,-3.5011
1971,5,3,5,520,-3.4193
1971,6,1,1,862,-4.0309
1971,6,1,2,777,-2.6157
1971,6,1,3,543,-1.7412
1971,6,1,4,398,-0.6377
1971,6,1,5,390,-0.9143
1971,6,2,1,285,-3.0929
1971,6,2,2,387,-0.8790
1971,6,2,3,383,-0.2371
1971,6,2,4,327,0.9790
1971,6,2,5,318,1.5758
1971,6,3,1,175,-0.8846
1971,6,3,2,360,-0.8062
1971,6,3,3,495,0.2165
1971,6,3,4,549,1.0840
1971,6,3,5,538,0.6992
1971,7,1,1,868,-7.6737
1971,7,1,2,785,-6.1615
1971,7,1,3,556,-4.2867
1971,7,1,4,402,-4.6578
1971,7,1,5,400,-5.2396
1971,7,2,1,280,-8.2314
1971,7,2,2,386,-5.0213
1971,7,2,3,397,-4.5135
1971,7,2,4,331,-3.4813
1971,7,2,5,333,-3.5157
1971,7,3,1,177,-10.0307
1971,7,3,2,358,-6.3189
1971,7,3,3,506,-4.5803
1971,7,3,4,548,-3.3257
1971,7,3,5,550,-3.2007
1971,8,1,1,880,3.2353
1971,8,1,2,784,5.0859
1971,8,1,3,570,5.1705
1971,8,1,4,410,4.8606
1971,8,1,5,413,5.3855
1971,8,2,1,280,4.9364
1971,8,2,2,393,5.0808
1971,8,2,3,400,4.9423
1971,8,2,4,342,4.7452
1971,8,2,5,337,4.9427
1971,8,3,1,181,6.4919
1971,8,3,2,374,4.6921
1971,8,3,3,509,3.6408
1971,8,3,4,553,3.3966
1971,8,3,5,558,4.3094
1971,9,1,1,890,-1.6295
1971,9,1,2,793,-0.0583
1971,9,1,3,571,0.3099
1971,9,1,4,423,0.4090
1971,9,1,5,429,2.0176
1971,9,2,1,286,-2.4110
1971,9,2,2,401,-0.8467
1971,9,2,3,396,-0.5786
1971,9,2,4,345,0.3397
1971,9,2,5,347,0.0039
1971,9,3,1,182,-3.3157
