year,month,rank_ME,rank_ATOq_1,nstocks,ret_vw
1985,6,3,3,130,2.5405
1985,6,3,4,115,1.3614
1985,6,3,5,128,1.9463
1985,7,1,1,335,1.0092
1985,7,1,2,410,2.7554
1985,7,1,3,367,3.5377
1985,7,1,4,364,2.7827
1985,7,1,5,504,2.8537
1985,7,2,1,108,0.1661
1985,7,2,2,112,3.2703
1985,7,2,3,126,3.2099
1985,7,2,4,129,3.2521
1985,7,2,5,168,3.2446
1985,7,3,1,145,-2.7617
1985,7,3,2,151,2.4099
1985,7,3,3,130,0.7448
1985,7,3,4,110,-2.2728
1985,7,3,5,130,-1.4585
1985,8,1,1,306,-1.2021
1985,8,1,2,387,-1.8357
1985,8,1,3,342,-0.8886
1985,8,1,4,368,-0.0440
1985,8,1,5,466,-0.9922
1985,8,2,1,111,1.6154
1985,8,2,2,122,-2.4247
1985,8,2,3,123,-2.4294
1985,8,2,4,126,-0.9595
1985,8,2,5,172,-0.7978
1985,8,3,1,145,1.7773
1985,8,3,2,143,-1.1428
1985,8,3,3,129,-1.3006
1985,8,3,4,123,-0.4047
1985,8,3,5,125,-0.0586
1985,9,1,1,324,-6.8561
1985,9,1,2,391,-6.6704
1985,9,1,3,328,-5.9495
1985,9,1,4,392,-5.1117
1985,9,1,5,484,-5.8533
1985,9,2,1,106,-6.9812
1985,9,2,2,113,-6.7578
1985,9,2,3,125,-5.6821
1985,9,2,4,126,-5.5247
1985,9,2,5,173,-5.4379
1985,9,3,1,147,-6.0380
1985,9,3,2,138,-3.5783
1985,9,3,3,129,-2.4385
1985,9,3,4,128,-2.7917
1985,9,3,5,125,-3.0473
1985,10,1,1,324,1.0143
1985,10,1,2,390,0.7058
1985,10,1,3,327,2.9584
1985,10,1,4,401,2.0950
1985,10,1,5,480,3.6257
1985,10,2,1,103,1.7056
1985,10,2,2,117,2.1760
1985,10,2,3,126,3.8335
1985,10,2,4,126,4.8986
1985,10,2,5,171,5.5799
1985,10,3,1,145,5.9060
1985,10,3,2,136,3.2528
1985,10,3,3,125,3.5575
1985,10,3,4,130,5.0391
1985,10,3,5,124,3.8155
1985,11,1,1,284,3.9958
1985,11,1,2,387,6.7194
1985,11,1,3,335,6.5700
1985,11,1,4,364,6.7289
1985,11,1,5,470,6.2321
1985,11,2,1,100,4.9271
1985,11,2,2,111,9.4232
1985,11,2,3,130,6.9106
1985,11,2,4,127,8.8638
1985,11,2,5,179,8.5058
1985,11,3,1,141,4.4012
1985,11,3,2,130,7.9904
1985,11,3,3,121,7.5138
1985,11,3,4,126,6.5096
1985,11,3,5,115,7.6326
1985,12,1,1,293,0.1055
1985,12,1,2,392,4.1912
1985,12,1,3,338,4.8617
1985,12,1,4,387,4.6115
1985,12,1,5,450,7.1954
1985,12,2,1,102,1.6399
1985,12,2,2,110,4.9594
1985,12,2,3,121,5.0667
1985,12,2,4,131,4.9450
1985,12,2,5,182,4.9489
1985,12,3,1,138,4.8574
1985,12,3,2,133,4.0629
1985,12,3,3,125,5.0834
1985,12,3,4,125,4.1012
1985,12,3,5,117,4.0952
1986,1,1,1,302,-0.6434
1986,1,1,2,395,2.3478
1986,1,1,3,361,2.1198
1986,1,1,4,377,2.7698
1986,1,1,5,447,3.8127
1986,1,2,1,103,-0.0713
1986,1,2,2,110,-0.2299
1986,1,2,3,115,0.1330
1986,1,2,4,132,2.7158
1986,1,2,5,177,1.9519
1986,1,3,1,133,2.9667
1986,1,3,2,131,1.1070
1986,1,3,3,124,-1.1751
1986,1,3,4,125,-1.2618
1986,1,3,5,116,2.0102
1986,2,1,1,288,2.1679
1986,2,1,2,369,5.7742
1986,2,1,3,364,6.6268
1986,2,1,4,346,5.5655
1986,2,1,5,444,7.6150
1986,2,2,1,94,3.1965
1986,2,2,2,116,5.4962
1986,2,2,3,117,5.4984
1986,2,2,4,134,8.9592
1986,2,2,5,185,8.5766
1986,2,3,1,129,6.7245
1986,2,3,2,131,8.8049
1986,2,3,3,120,8.1253
1986,2,3,4,119,5.9391
1986,2,3,5,122,8.8419
1986,3,1,1,299,4.2410
1986,3,1,2,366,2.8074
1986,3,1,3,387,5.4930
1986,3,1,4,337,4.9408
1986,3,1,5,450,6.1347
1986,3,2,1,99,4.4601
1986,3,2,2,118,4.9686
1986,3,2,3,118,4.3444
1986,3,2,4,143,6.0647
1986,3,2,5,186,5.1541
1986,3,3,1,132,4.6669
1986,3,3,2,130,5.5111
1986,3,3,3,120,4.1751
1986,3,3,4,110,3.7230
1986,3,3,5,127,9.7935
1986,4,1,1,325,1.5633
1986,4,1,2,351,0.7758
1986,4,1,3,405,1.5068
1986,4,1,4,345,1.9405
1986,4,1,5,455,2.1464
1986,4,2,1,91,1.0893
1986,4,2,2,117,2.3220
1986,4,2,3,124,2.5358
1986,4,2,4,146,1.9116
1986,4,2,5,179,1.7369
1986,4,3,1,140,-3.0454
1986,4,3,2,123,-1.5010
1986,4,3,3,122,0.2640
1986,4,3,4,111,1.6251
1986,4,3,5,134,-1.3337
1986,5,1,1,307,4.4414
1986,5,1,2,357,2.1511
1986,5,1,3,382,2.7850
1986,5,1,4,355,2.5191
1986,5,1,5,467,5.1817
1986,5,2,1,104,2.9338
1986,5,2,2,111,1.3981
1986,5,2,3,124,3.2975
1986,5,2,4,153,3.4681
1986,5,2,5,189,5.8779
1986,5,3,1,140,3.7493
1986,5,3,2,135,4.4688
1986,5,3,3,127,5.6017
1986,5,3,4,116,5.2502
1986,5,3,5,131,7.9218
1986,6,1,1,342,-1.6983
1986,6,1,2,366,-0.6909
1986,6,1,3,397,-0.6300
1986,6,1,4,355,-0.6756
1986,6,1,5,475,1.2064
1986,6,2,1,101,-0.1902
1986,6,2,2,117,-1.6071
1986,6,2,3,114,-0.5686
1986,6,2,4,157,0.4209
1986,6,2,5,202,0.3587
1986,6,3,1,141,3.9041
1986,6,3,2,137,-0.2984
1986,6,3,3,128,1.3352
1986,6,3,4,119,1.9782
1986,6,3,5,123,2.9147
1986,7,1,1,334,-8.7908
1986,7,1,2,363,-10.1834
1986,7,1,3,394,-8.1212
1986,7,1,4,359,-8.8723
1986,7,1,5,481,-8.9282
1986,7,2,1,102,-8.6755
1986,7,2,2,123,-9.7387
1986,7,2,3,109,-9.7153
1986,7,2,4,152,-10.4205
1986,7,2,5,195,-9.7280
1986,7,3,1,142,1.4233
1986,7,3,2,142,-7.3843
1986,7,3,3,117,-6.6028
1986,7,3,4,116,-5.6231
1986,7,3,5,129,-7.3053
1986,8,1,1,290,3.5353
1986,8,1,2,367,1.3378
1986,8,1,3,364,0.9692
1986,8,1,4,397,0.7837
1986,8,1,5,442,1.4969
1986,8,2,1,96,6.7172
1986,8,2,2,124,6.2697
1986,8,2,3,111,5.6658
1986,8,2,4,161,3.6632
1986,8,2,5,183,2.5633
1986,8,3,1,146,8.6695
1986,8,3,2,136,7.6280
1986,8,3,3,123,8.0082
1986,8,3,4,106,5.6106
1986,8,3,5,128,3.9680
1986,9,1,1,279,-5.6152
1986,9,1,2,361,-6.5579
1986,9,1,3,434,-6.1400
1986,9,1,4,410,-7.1827
1986,9,1,5,466,-6.9510
1986,9,2,1,96,-4.5687
1986,9,2,2,130,-6.4683
1986,9,2,3,107,-5.1925
1986,9,2,4,158,-5.3824
1986,9,2,5,184,-7.3893
1986,9,3,1,140,-8.7960
1986,9,3,2,138,-5.9074
1986,9,3,3,132,-6.5147
1986,9,3,4,105,-9.3487
1986,9,3,5,124,-9.7680
1986,10,1,1,282,0.6561
1986,10,1,2,369,1.4208
1986,10,1,3,436,2.3513
1986,10,1,4,410,4.3108
1986,10,1,5,469,4.3372
1986,10,2,1,99,3.9067
1986,10,2,2,125,3.1668
1986,10,2,3,112,4.8243
1986,10,2,4,154,4.3660
1986,10,2,5,182,6.3055
1986,10,3,1,144,4.8306
1986,10,3,2,134,3.8431
1986,10,3,3,130,7.0940
1986,10,3,4,109,7.1010
1986,10,3,5,126,7.2638
1986,11,1,1,262,-2.7269
1986,11,1,2,372,-0.5175
1986,11,1,3,417,0.4015
1986,11,1,4,388,0.7744
1986,11,1,5,503,0.7161
1986,11,2,1,93,-4.0408
1986,11,2,2,119,0.0520
1986,11,2,3,107,-0.9142
1986,11,2,4,166,0.9334
1986,11,2,5,169,1.7930
1986,11,3,1,146,1.3086
1986,11,3,2,132,2.2740
1986,11,3,3,128,3.7132
1986,11,3,4,107,2.6517
1986,11,3,5,122,2.0513
1986,12,1,1,292,-4.5822
1986,12,1,2,389,-4.3186
1986,12,1,3,431,-0.8697
1986,12,1,4,397,-2.9138
1986,12,1,5,504,-3.2118
1986,12,2,1,92,-3.0379
1986,12,2,2,119,-2.8693
1986,12,2,3,110,-3.2078
1986,12,2,4,169,-1.8148
1986,12,2,5,177,-1.3979
1986,12,3,1,140,-3.1479
1986,12,3,2,137,-3.2435
1986,12,3,3,125,-0.9623
1986,12,3,4,110,-3.2765
1986,12,3,5,120,-4.3442
1987,1,1,1,293,11.9802
1987,1,1,2,381,10.8908
1987,1,1,3,418,11.5650
1987,1,1,4,417,10.1999
1987,1,1,5,517,11.5043
1987,1,2,1,89,9.9122
1987,1,2,2,113,13.7336
1987,1,2,3,113,13.8316
1987,1,2,4,165,12.6906
1987,1,2,5,176,13.6225
1987,1,3,1,134,10.1150
1987,1,3,2,135,12.6869
1987,1,3,3,122,16.6784
1987,1,3,4,108,12.5147
1987,1,3,5,120,14.4531
1987,2,1,1,261,6.2073
1987,2,1,2,382,7.7608
1987,2,1,3,373,9.1773
1987,2,1,4,407,8.3521
1987,2,1,5,514,9.5445
1987,2,2,1,95,5.8273
1987,2,2,2,116,8.7781
1987,2,2,3,104,8.3727
1987,2,2,4,157,9.2778
1987,2,2,5,176,10.4051
1987,2,3,1,130,-1.0683
1987,2,3,2,142,5.7165
1987,2,3,3,121,4.0870
1987,2,3,4,109,4.9538
1987,2,3,5,123,6.8789
1987,3,1,1,277,5.2837
1987,3,1,2,389,1.1469
1987,3,1,3,384,2.0112
1987,3,1,4,418,2.2449
1987,3,1,5,508,3.0435
1987,3,2,1,94,6.8647
1987,3,2,2,116,0.8623
1987,3,2,3,116,1.4706
1987,3,2,4,153,1.7685
1987,3,2,5,188,2.9774
1987,3,3,1,133,0.3804
1987,3,3,2,146,4.3180
1987,3,3,3,113,4.3145
1987,3,3,4,122,1.6060
1987,3,3,5,125,2.5046
1987,4,1,1,300,-1.4187
1987,4,1,2,399,-3.6670
1987,4,1,3,393,-3.4510
1987,4,1,4,433,-2.0486
1987,4,1,5,515,-2.9571
1987,4,2,1,97,-2.3131
1987,4,2,2,111,-3.2568
1987,4,2,3,113,-2.0020
1987,4,2,4,150,-2.6872
1987,4,2,5,192,-3.1696
1987,4,3,1,134,-3.2716
1987,4,3,2,145,-0.5110
1987,4,3,3,111,0.5569
1987,4,3,4,114,0.2126
1987,4,3,5,129,-2.0936
1987,5,1,1,299,1.3442
1987,5,1,2,368,0.7545
1987,5,1,3,401,-0.4520
1987,5,1,4,389,-0.5042
1987,5,1,5,558,-0.8080
1987,5,2,1,117,0.2666
1987,5,2,2,118,-0.6157
1987,5,2,3,108,0.8378
1987,5,2,4,156,-0.1515
1987,5,2,5,191,0.2082
1987,5,3,1,133,-0.3894
1987,5,3,2,142,0.4920
1987,5,3,3,125,2.3300
1987,5,3,4,114,0.4391
1987,5,3,5,130,1.0113
1987,6,1,1,332,1.7684
1987,6,1,2,392,2.9603
1987,6,1,3,422,1.6670
1987,6,1,4,387,2.7648
1987,6,1,5,598,2.8452
1987,6,2,1,115,2.9992
1987,6,2,2,116,2.4491
1987,6,2,3,112,2.4314
1987,6,2,4,140,4.6955
1987,6,2,5,191,3.3698
1987,6,3,1,135,3.8736
1987,6,3,2,143,3.8495
1987,6,3,3,128,5.7342
1987,6,3,4,115,4.0852
1987,6,3,5,130,5.6947
1987,7,1,1,328,4.1767
1987,7,1,2,406,2.1014
1987,7,1,3,410,1.5856
1987,7,1,4,408,4.2488
1987,7,1,5,582,2.9682
1987,7,2,1,115,4.9074
1987,7,2,2,118,4.0153
1987,7,2,3,113,5.8905
1987,7,2,4,139,3.6190
1987,7,2,5,201,2.1455
1987,7,3,1,134,1.8702
1987,7,3,2,141,4.5776
1987,7,3,3,126,5.7724
1987,7,3,4,110,5.6247
1987,7,3,5,122,5.6690
1987,8,1,1,297,-1.9352
1987,8,1,2,361,2.4855
1987,8,1,3,442,3.1450
1987,8,1,4,414,2.6482
1987,8,1,5,569,3.7686
1987,8,2,1,119,0.8224
1987,8,2,2,117,3.6340
1987,8,2,3,113,4.0577
1987,8,2,4,148,5.1365
1987,8,2,5,186,3.7224
1987,8,3,1,132,3.7633
1987,8,3,2,136,2.3137
1987,8,3,3,131,3.9699
1987,8,3,4,111,5.3493
1987,8,3,5,127,4.1670
1987,9,1,1,316,-3.2596
1987,9,1,2,374,-1.2055
1987,9,1,3,463,-2.8505
1987,9,1,4,419,1.0047
1987,9,1,5,604,-0.2991
1987,9,2,1,110,-1.7230
1987,9,2,2,114,-0.8377
1987,9,2,3,111,-1.5261
1987,9,2,4,149,-1.3154
1987,9,2,5,185,-2.3513
1987,9,3,1,132,0.0389
1987,9,3,2,141,-1.9238
1987,9,3,3,129,-2.7689
1987,9,3,4,114,-1.1721
1987,9,3,5,130,-4.6656
1987,10,1,1,332,-30.0334
1987,10,1,2,385,-31.3255
1987,10,1,3,465,-30.7894
1987,10,1,4,419,-31.7498
1987,10,1,5,616,-31.2608
1987,10,2,1,108,-23.5019
1987,10,2,2,117,-30.5364
1987,10,2,3,107,-31.4608
1987,10,2,4,147,-31.4510
1987,10,2,5,187,-31.9857
1987,10,3,1,126,-10.1763
1987,10,3,2,138,-24.4391
1987,10,3,3,130,-21.8383
1987,10,3,4,114,-23.6429
1987,10,3,5,130,-24.5772
1987,11,1,1,333,-6.4760
1987,11,1,2,363,-8.3945
1987,11,1,3,430,-5.1409
1987,11,1,4,413,-5.1926
1987,11,1,5,621,-6.6908
1987,11,2,1,105,-1.3104
1987,11,2,2,113,-2.2433
1987,11,2,3,129,-7.1716
1987,11,2,4,157,-5.3502
1987,11,2,5,193,-6.2341
1987,11,3,1,134,-4.2947
1987,11,3,2,132,-7.1057
1987,11,3,3,123,-8.0788
1987,11,3,4,106,-10.1865
1987,11,3,5,129,-8.4439
1987,12,1,1,319,2.4545
1987,12,1,2,419,4.9922
1987,12,1,3,445,7.6078
1987,12,1,4,423,5.3069
1987,12,1,5,623,8.5722
1987,12,2,1,106,5.9746
1987,12,2,2,110,9.3953
1987,12,2,3,135,11.1499
1987,12,2,4,164,11.4293
1987,12,2,5,192,13.1674
1987,12,3,1,136,1.7737
1987,12,3,2,135,8.2866
1987,12,3,3,127,9.0298
1987,12,3,4,104,9.3946
1987,12,3,5,123,9.4837
1988,1,1,1,317,9.1683
1988,1,1,2,432,7.9518
1988,1,1,3,434,5.2628
1988,1,1,4,423,7.0018
1988,1,1,5,624,4.4319
1988,1,2,1,113,6.0389
1988,1,2,2,110,2.5481
1988,1,2,3,130,3.3587
1988,1,2,4,157,2.3932
1988,1,2,5,191,0.9445
1988,1,3,1,135,9.7283
1988,1,3,2,140,1.3917
1988,1,3,3,125,0.9519
1988,1,3,4,109,4.0925
1988,1,3,5,121,5.0194
1988,2,1,1,321,5.6354
1988,2,1,2,405,8.4170
1988,2,1,3,416,8.9605
1988,2,1,4,391,9.7578
1988,2,1,5,622,9.0489
1988,2,2,1,105,5.6079
1988,2,2,2,117,9.6640
1988,2,2,3,120,11.5477
1988,2,2,4,158,11.0698
1988,2,2,5,190,11.1374
1988,2,3,1,132,0.0149
1988,2,3,2,131,5.8528
1988,2,3,3,129,6.0833
1988,2,3,4,108,6.0977
1988,2,3,5,115,6.0241
1988,3,1,1,354,5.4721
1988,3,1,2,425,5.1039
1988,3,1,3,406,6.9599
1988,3,1,4,401,4.7658
1988,3,1,5,639,6.3009
1988,3,2,1,114,1.2651
1988,3,2,2,106,2.9081
1988,3,2,3,123,5.3003
1988,3,2,4,148,3.7449
1988,3,2,5,199,5.5544
1988,3,3,1,138,-3.3255
1988,3,3,2,135,-1.7012
1988,3,3,3,128,-3.4809
1988,3,3,4,112,-2.3226
1988,3,3,5,117,-1.9294
1988,4,1,1,355,0.5864
1988,4,1,2,432,1.3987
1988,4,1,3,408,1.0774
1988,4,1,4,407,3.0185
1988,4,1,5,648,2.0039
1988,4,2,1,114,1.3132
1988,4,2,2,105,0.8618
1988,4,2,3,135,2.8944
1988,4,2,4,161,2.3550
1988,4,2,5,196,2.1112
1988,4,3,1,131,-0.5216
1988,4,3,2,140,0.8875
1988,4,3,3,128,1.4222
1988,4,3,4,107,1.4335
1988,4,3,5,123,2.1207
1988,5,1,1,332,-3.1160
1988,5,1,2,388,-2.7342
1988,5,1,3,417,-1.8979
1988,5,1,4,411,-1.3514
1988,5,1,5,641,-2.7401
1988,5,2,1,123,-1.2339
1988,5,2,2,98,-1.2486
1988,5,2,3,142,-2.4136
1988,5,2,4,144,-2.2093
1988,5,2,5,212,-0.5340
1988,5,3,1,131,2.8536
1988,5,3,2,143,-0.3280
1988,5,3,3,122,-0.4154
1988,5,3,4,123,-0.0776
1988,5,3,5,117,-0.3779
1988,6,1,1,355,6.6653
1988,6,1,2,402,6.8901
1988,6,1,3,430,5.5694
1988,6,1,4,399,6.7232
1988,6,1,5,644,8.3747
1988,6,2,1,120,5.3912
1988,6,2,2,112,8.3289
1988,6,2,3,137,8.9734
1988,6,2,4,154,8.0529
1988,6,2,5,210,9.3522
1988,6,3,1,138,3.6560
1988,6,3,2,135,5.5192
1988,6,3,3,123,5.4764
1988,6,3,4,120,3.4024
1988,6,3,5,117,6.2127
1988,7,1,1,332,-1.2965
1988,7,1,2,373,-1.2403
1988,7,1,3,447,-0.0967
1988,7,1,4,410,0.0382
1988,7,1,5,645,-0.3890
1988,7,2,1,115,0.2289
1988,7,2,2,105,-1.8562
1988,7,2,3,135,-1.0143
1988,7,2,4,154,-1.4842
1988,7,2,5,203,-2.3495
1988,7,3,1,138,-0.8885
1988,7,3,2,138,-0.3027
1988,7,3,3,131,-0.8708
1988,7,3,4,113,-1.9165
1988,7,3,5,128,-0.6017
1988,8,1,1,277,-2.9447
1988,8,1,2,378,-1.5204
1988,8,1,3,420,-3.4504
1988,8,1,4,421,-1.1681
1988,8,1,5,614,-2.9155
1988,8,2,1,106,-2.6041
1988,8,2,2,105,-3.2765
1988,8,2,3,140,-1.5131
1988,8,2,4,159,-4.0436
1988,8,2,5,197,-3.7489
1988,8,3,1,141,-1.4599
1988,8,3,2,130,-4.4599
1988,8,3,3,133,-2.7004
1988,8,3,4,108,-3.8150
1988,8,3,5,130,-2.6924
1988,9,1,1,264,0.8265
1988,9,1,2,395,2.3487
1988,9,1,3,426,1.7423
1988,9,1,4,436,2.4765
1988,9,1,5,622,4.2706
1988,9,2,1,109,3.1950
1988,9,2,2,105,2.7161
1988,9,2,3,132,2.6458
1988,9,2,4,172,2.4605
1988,9,2,5,198,3.6541
1988,9,3,1,137,3.9518
1988,9,3,2,129,4.4148
1988,9,3,3,138,1.8590
1988,9,3,4,112,5.3801
1988,9,3,5,124,6.3242
1988,10,1,1,267,-1.5358
1988,10,1,2,395,-2.5357
1988,10,1,3,420,-1.6408
1988,10,1,4,450,-1.7331
1988,10,1,5,634,-0.8786
1988,10,2,1,108,1.6920
1988,10,2,2,100,-1.3722
1988,10,2,3,121,-2.5282
1988,10,2,4,176,-1.3259
1988,10,2,5,196,-0.9167
1988,10,3,1,136,2.0097
1988,10,3,2,128,4.8217
1988,10,3,3,135,0.8517
1988,10,3,4,112,2.4523
1988,10,3,5,123,2.6747
1988,11,1,1,232,-4.2957
1988,11,1,2,360,-3.8279
1988,11,1,3,409,-5.3303
1988,11,1,4,409,-3.5790
1988,11,1,5,633,-3.2746
1988,11,2,1,114,-0.9083
1988,11,2,2,90,-3.2401
1988,11,2,3,128,-3.6900
1988,11,2,4,168,-3.2449
1988,11,2,5,205,-2.6111
1988,11,3,1,137,-0.7575
1988,11,3,2,124,-0.8662
1988,11,3,3,134,-1.8076
1988,11,3,4,109,-1.0655
1988,11,3,5,122,-2.9256
1988,12,1,1,242,2.8536
1988,12,1,2,387,4.3301
1988,12,1,3,426,4.5176
1988,12,1,4,431,3.7322
1988,12,1,5,673,4.6453
1988,12,2,1,115,4.7279
1988,12,2,2,95,4.8156
1988,12,2,3,122,5.6340
1988,12,2,4,161,3.6955
1988,12,2,5,201,5.9458
1988,12,3,1,139,0.9980
1988,12,3,2,123,1.9327
1988,12,3,3,135,3.1442
1988,12,3,4,112,2.2300
1988,12,3,5,118,2.5370
1989,1,1,1,244,4.1441
1989,1,1,2,374,4.2874
1989,1,1,3,426,3.3400
1989,1,1,4,436,5.4570
1989,1,1,5,686,6.0500
1989,1,2,1,113,6.4335
1989,1,2,2,100,3.6614
1989,1,2,3,127,5.7527
1989,1,2,4,157,5.0568
1989,1,2,5,193,4.2610
1989,1,3,1,142,4.8681
1989,1,3,2,118,7.1490
1989,1,3,3,135,6.9770
1989,1,3,4,111,7.1445
1989,1,3,5,117,6.9502
1989,2,1,1,246,0.6651
1989,2,1,2,362,0.3922
1989,2,1,3,402,1.3591
1989,2,1,4,385,-0.6571
1989,2,1,5,652,0.8120
1989,2,2,1,109,1.3277
1989,2,2,2,98,-0.0396
1989,2,2,3,134,0.8057
1989,2,2,4,161,1.7988
1989,2,2,5,190,0.7927
1989,2,3,1,140,-1.4375
1989,2,3,2,116,-1.8468
1989,2,3,3,133,-2.6135
1989,2,3,4,112,-2.8612
1989,2,3,5,117,-2.3349
1989,3,1,1,297,1.7599
1989,3,1,2,353,3.4780
1989,3,1,3,406,2.6584
1989,3,1,4,404,2.7798
1989,3,1,5,641,4.1980
1989,3,2,1,110,2.4919
1989,3,2,2,97,2.6832
1989,3,2,3,127,1.7097
1989,3,2,4,164,1.6118
1989,3,2,5,189,3.1443
1989,3,3,1,145,2.0001
1989,3,3,2,112,2.1975
1989,3,3,3,136,1.0585
1989,3,3,4,101,1.6912
1989,3,3,5,118,2.5113
1989,4,1,1,301,2.0497
1989,4,1,2,382,2.6563
1989,4,1,3,399,1.6017
1989,4,1,4,399,3.8356
1989,4,1,5,646,4.7735
1989,4,2,1,108,4.2009
1989,4,2,2,106,4.8513
1989,4,2,3,121,4.8069
1989,4,2,4,164,5.0804
1989,4,2,5,196,6.3267
1989,4,3,1,144,6.0039
1989,4,3,2,115,4.2399
1989,4,3,3,128,5.2249
1989,4,3,4,105,5.5865
1989,4,3,5,124,6.0057
1989,5,1,1,273,1.6793
1989,5,1,2,340,3.0147
1989,5,1,3,404,2.2527
1989,5,1,4,396,3.6109
1989,5,1,5,657,5.0746
1989,5,2,1,98,4.7404
1989,5,2,2,107,5.7249
1989,5,2,3,123,3.6745
1989,5,2,4,158,3.5883
1989,5,2,5,211,6.7455
1989,5,3,1,146,6.2767
1989,5,3,2,126,2.4725
1989,5,3,3,117,3.7640
1989,5,3,4,117,3.2529
1989,5,3,5,119,5.9162
1989,6,1,1,290,-1.7421
1989,6,1,2,377,0.7246
1989,6,1,3,411,-2.8187
1989,6,1,4,395,-1.7315
1989,6,1,5,690,-2.2652
1989,6,2,1,98,0.1010
1989,6,2,2,108,-3.8615
1989,6,2,3,132,-3.1295
1989,6,2,4,147,-3.0381
1989,6,2,5,213,-2.4385
1989,6,3,1,144,0.6621
1989,6,3,2,123,0.1232
1989,6,3,3,121,-1.8470
1989,6,3,4,117,-0.9735
1989,6,3,5,121,-2.7204
1989,7,1,1,288,2.3778
1989,7,1,2,364,2.3563
1989,7,1,3,396,3.4157
1989,7,1,4,397,3.1952
1989,7,1,5,705,3.7288
1989,7,2,1,97,4.8850
1989,7,2,2,104,4.4214
1989,7,2,3,123,3.6748
1989,7,2,4,145,4.1103
1989,7,2,5,207,4.3469
1989,7,3,1,140,7.4753
1989,7,3,2,125,7.2508
1989,7,3,3,113,7.8343
1989,7,3,4,119,10.6596
1989,7,3,5,124,9.2247
1989,8,1,1,251,1.2497
1989,8,1,2,356,2.4948
1989,8,1,3,362,1.4074
1989,8,1,4,419,1.6537
1989,8,1,5,661,0.9272
1989,8,2,1,100,1.8902
1989,8,2,2,101,2.3293
1989,8,2,3,123,1.4395
1989,8,2,4,154,3.6538
1989,8,2,5,206,3.4507
1989,8,3,1,133,0.2219
1989,8,3,2,127,3.1627
1989,8,3,3,113,3.5680
1989,8,3,4,118,1.0366
1989,8,3,5,125,3.1710
1989,9,1,1,250,1.8962
1989,9,1,2,353,-0.7593
1989,9,1,3,376,-0.9307
1989,9,1,4,464,0.1560
1989,9,1,5,645,1.0555
1989,9,2,1,103,0.5709
1989,9,2,2,107,0.6703
1989,9,2,3,123,-0.0191
1989,9,2,4,154,-0.5223
1989,9,2,5,205,1.7145
1989,9,3,1,132,0.6816
1989,9,3,2,120,-1.8227
1989,9,3,3,119,-0.8402
1989,9,3,4,123,0.5215
1989,9,3,5,119,-1.1390
1989,10,1,1,252,-5.3333
1989,10,1,2,347,-6.8195
1989,10,1,3,379,-6.4094
1989,10,1,4,460,-5.2507
1989,10,1,5,650,-5.6313
1989,10,2,1,105,-3.9266
1989,10,2,2,112,-7.0963
1989,10,2,3,118,-6.3533
1989,10,2,4,159,-6.8275
1989,10,2,5,198,-5.6609
1989,10,3,1,133,-1.2431
1989,10,3,2,119,-3.7898
1989,10,3,3,120,-2.2803
1989,10,3,4,121,-1.1787
1989,10,3,5,124,-2.8018
1989,11,1,1,232,0.4150
1989,11,1,2,318,-0.9674
1989,11,1,3,366,-0.6371
1989,11,1,4,468,-0.9932
1989,11,1,5,618,-1.0538
1989,11,2,1,100,3.5992
1989,11,2,2,111,2.2603
1989,11,2,3,119,-0.0101
1989,11,2,4,169,0.4014
1989,11,2,5,199,0.2920
1989,11,3,1,134,3.9441
1989,11,3,2,118,1.9953
1989,11,3,3,118,1.6013
1989,11,3,4,116,1.9819
1989,11,3,5,122,1.5740
1989,12,1,1,262,-0.9632
1989,12,1,2,319,-1.2677
1989,12,1,3,394,-0.1376
1989,12,1,4,444,-0.6630
1989,12,1,5,640,-1.2216
1989,12,2,1,105,4.3575
1989,12,2,2,108,1.0142
1989,12,2,3,123,-0.7486
1989,12,2,4,170,1.3856
1989,12,2,5,197,1.7196
1989,12,3,1,135,5.6144
1989,12,3,2,120,1.5824
1989,12,3,3,125,1.4764
1989,12,3,4,109,3.2622
1989,12,3,5,119,2.2324
1990,1,1,1,269,-5.1521
1990,1,1,2,327,-7.0298
1990,1,1,3,408,-8.3937
1990,1,1,4,433,-7.8554
1990,1,1,5,631,-7.6621
1990,1,2,1,106,-8.5604
1990,1,2,2,104,-11.1470
1990,1,2,3,124,-8.6955
1990,1,2,4,173,-8.4932
1990,1,2,5,191,-8.8270
1990,1,3,1,142,-7.6106
1990,1,3,2,119,-5.2937
1990,1,3,3,123,-6.2669
1990,1,3,4,112,-8.0250
1990,1,3,5,120,-5.7158
1990,2,1,1,267,0.1111
1990,2,1,2,333,0.8992
1990,2,1,3,352,2.1035
1990,2,1,4,426,2.7650
1990,2,1,5,632,3.0224
1990,2,2,1,90,3.3728
1990,2,2,2,113,2.4776
1990,2,2,3,118,3.8521
1990,2,2,4,159,3.9299
1990,2,2,5,192,3.7831
1990,2,3,1,140,-0.0316
1990,2,3,2,115,2.2226
1990,2,3,3,121,2.5587
1990,2,3,4,113,0.6318
1990,2,3,5,118,2.3642
1990,3,1,1,265,0.2403
1990,3,1,2,343,2.6518
1990,3,1,3,357,5.3031
1990,3,1,4,437,4.9494
1990,3,1,5,641,4.8719
1990,3,2,1,91,1.8668
1990,3,2,2,114,4.2424
1990,3,2,3,126,4.9343
1990,3,2,4,163,5.3908
1990,3,2,5,196,6.7264
1990,3,3,1,148,1.4020
