year,month,rank_ME,rank_COP,nstocks,ret_vw
1979,7,2,2,109,1.5499
1979,7,2,3,91,3.5965
1979,7,2,4,104,3.9519
1979,7,2,5,128,3.1021
1979,7,3,1,62,2.5519
1979,7,3,2,85,1.9392
1979,7,3,3,114,1.6906
1979,7,3,4,135,2.6125
1979,7,3,5,145,-0.4118
1979,8,1,1,623,8.4244
1979,8,1,2,338,7.9470
1979,8,1,3,255,7.1972
1979,8,1,4,211,8.6618
1979,8,1,5,260,8.6041
1979,8,2,1,133,7.7766
1979,8,2,2,109,8.2700
1979,8,2,3,91,8.1940
1979,8,2,4,102,9.1809
1979,8,2,5,123,9.3228
1979,8,3,1,61,7.9000
1979,8,3,2,85,6.6907
1979,8,3,3,113,5.7642
1979,8,3,4,135,9.0693
1979,8,3,5,145,5.8605
1979,9,1,1,617,-1.6861
1979,9,1,2,337,-0.7436
1979,9,1,3,253,-1.0851
1979,9,1,4,208,0.1307
1979,9,1,5,257,0.0456
1979,9,2,1,132,0.3621
1979,9,2,2,109,0.1615
1979,9,2,3,92,-0.2451
1979,9,2,4,101,0.5582
1979,9,2,5,123,0.4025
1979,9,3,1,61,0.1830
1979,9,3,2,84,-0.9975
1979,9,3,3,113,-0.9001
1979,9,3,4,135,1.9109
1979,9,3,5,145,0.3196
1979,10,1,1,614,-11.8600
1979,10,1,2,335,-10.1875
1979,10,1,3,251,-10.4151
1979,10,1,4,206,-11.1838
1979,10,1,5,256,-9.3138
1979,10,2,1,132,-10.0821
1979,10,2,2,108,-10.0325
1979,10,2,3,92,-9.9450
1979,10,2,4,101,-11.6308
1979,10,2,5,122,-9.0175
1979,10,3,1,61,-10.1638
1979,10,3,2,83,-9.0126
1979,10,3,3,112,-6.0361
1979,10,3,4,135,-6.2784
1979,10,3,5,145,-5.6876
1979,11,1,1,613,9.1854
1979,11,1,2,332,8.4814
1979,11,1,3,251,6.0239
1979,11,1,4,207,8.0804
1979,11,1,5,257,8.1249
1979,11,2,1,133,10.0831
1979,11,2,2,108,9.4746
1979,11,2,3,92,5.8171
1979,11,2,4,101,8.2666
1979,11,2,5,122,9.7781
1979,11,3,1,61,7.3910
1979,11,3,2,83,5.8112
1979,11,3,3,112,4.9156
1979,11,3,4,135,5.5510
1979,11,3,5,145,5.2496
1979,12,1,1,607,7.6452
1979,12,1,2,328,8.5534
1979,12,1,3,251,7.7040
1979,12,1,4,207,8.2684
1979,12,1,5,254,7.7410
1979,12,2,1,132,7.5727
1979,12,2,2,108,6.6483
1979,12,2,3,92,4.3044
1979,12,2,4,100,6.5920
1979,12,2,5,122,6.1736
1979,12,3,1,60,5.8460
1979,12,3,2,83,4.0910
1979,12,3,3,111,1.8878
1979,12,3,4,135,3.8772
1979,12,3,5,145,0.9070
1980,1,1,1,600,12.8140
1980,1,1,2,326,13.8161
1980,1,1,3,249,7.7442
1980,1,1,4,204,8.5350
1980,1,1,5,252,10.7191
1980,1,2,1,130,9.3270
1980,1,2,2,106,8.7851
1980,1,2,3,92,6.9299
1980,1,2,4,97,7.0882
1980,1,2,5,122,5.6615
1980,1,3,1,60,6.2983
1980,1,3,2,82,10.0091
1980,1,3,3,111,4.7155
1980,1,3,4,134,8.0484
1980,1,3,5,145,6.7650
1980,2,1,1,595,-0.5815
1980,2,1,2,323,-1.0466
1980,2,1,3,246,-1.2816
1980,2,1,4,203,-0.0974
1980,2,1,5,248,-1.8123
1980,2,2,1,128,-1.2553
1980,2,2,2,106,-1.3496
1980,2,2,3,90,-3.0024
1980,2,2,4,97,-1.9456
1980,2,2,5,122,-1.0134
1980,2,3,1,60,-2.0078
1980,2,3,2,82,-3.4097
1980,2,3,3,109,1.5847
1980,2,3,4,133,2.7352
1980,2,3,5,144,0.1207
1980,3,1,1,591,-20.9904
1980,3,1,2,320,-18.1823
1980,3,1,3,241,-17.0106
1980,3,1,4,202,-19.9246
1980,3,1,5,248,-19.3683
1980,3,2,1,128,-20.1077
1980,3,2,2,105,-18.9602
1980,3,2,3,90,-16.1967
1980,3,2,4,96,-17.8876
1980,3,2,5,121,-16.4433
1980,3,3,1,59,-13.3449
1980,3,3,2,82,-12.9060
1980,3,3,3,109,-9.8465
1980,3,3,4,133,-12.1390
1980,3,3,5,143,-10.3726
1980,4,1,1,589,5.6887
1980,4,1,2,318,7.1886
1980,4,1,3,240,5.0114
1980,4,1,4,200,6.5562
1980,4,1,5,249,6.4880
1980,4,2,1,127,7.6919
1980,4,2,2,103,4.7741
1980,4,2,3,90,4.6194
1980,4,2,4,96,3.5766
1980,4,2,5,121,4.6218
1980,4,3,1,59,3.8145
1980,4,3,2,81,4.0269
1980,4,3,3,109,5.3571
1980,4,3,4,133,4.8878
1980,4,3,5,143,2.7270
1980,5,1,1,587,6.2487
1980,5,1,2,317,5.8852
1980,5,1,3,243,6.8796
1980,5,1,4,200,8.5708
1980,5,1,5,247,7.2146
1980,5,2,1,127,7.8173
1980,5,2,2,102,8.4292
1980,5,2,3,90,8.1474
1980,5,2,4,95,10.7469
1980,5,2,5,120,8.3954
1980,5,3,1,60,7.3632
1980,5,3,2,81,7.1703
1980,5,3,3,109,6.1077
1980,5,3,4,133,5.3667
1980,5,3,5,143,4.8885
1980,6,1,1,584,3.6422
1980,6,1,2,317,3.1294
1980,6,1,3,242,4.7554
1980,6,1,4,198,4.8474
1980,6,1,5,244,4.6605
1980,6,2,1,126,6.1198
1980,6,2,2,104,3.6983
1980,6,2,3,89,4.1487
1980,6,2,4,95,4.0980
1980,6,2,5,119,3.8251
1980,6,3,1,59,1.7585
1980,6,3,2,81,3.5390
1980,6,3,3,109,2.1521
1980,6,3,4,133,2.1999
1980,6,3,5,143,3.6975
1980,7,1,1,597,10.6042
1980,7,1,2,290,11.9440
1980,7,1,3,231,12.0996
1980,7,1,4,231,9.7580
1980,7,1,5,268,12.0428
1980,7,2,1,146,11.3988
1980,7,2,2,102,10.0486
1980,7,2,3,99,11.6341
1980,7,2,4,111,11.7632
1980,7,2,5,141,11.8868
1980,7,3,1,63,9.7573
1980,7,3,2,85,8.1923
1980,7,3,3,122,9.7631
1980,7,3,4,125,8.3179
1980,7,3,5,148,7.5302
1980,8,1,1,593,8.2911
1980,8,1,2,289,8.9264
1980,8,1,3,231,10.5249
1980,8,1,4,231,8.7064
1980,8,1,5,268,9.1271
1980,8,2,1,146,4.5368
1980,8,2,2,101,5.7645
1980,8,2,3,97,7.9492
1980,8,2,4,111,6.4977
1980,8,2,5,141,7.6918
1980,8,3,1,63,4.3110
1980,8,3,2,85,0.7010
1980,8,3,3,122,1.5890
1980,8,3,4,125,1.6179
1980,8,3,5,148,2.0895
1980,9,1,1,587,4.5095
1980,9,1,2,289,1.7073
1980,9,1,3,229,4.9311
1980,9,1,4,231,2.6302
1980,9,1,5,266,3.2382
1980,9,2,1,145,3.1308
1980,9,2,2,102,1.4031
1980,9,2,3,97,4.5798
1980,9,2,4,110,4.7238
1980,9,2,5,139,5.1163
1980,9,3,1,63,2.6963
1980,9,3,2,85,3.1266
1980,9,3,3,122,3.2002
1980,9,3,4,125,3.8322
1980,9,3,5,147,3.7993
1980,10,1,1,585,4.8434
1980,10,1,2,288,5.2781
1980,10,1,3,227,3.9216
1980,10,1,4,228,6.0091
1980,10,1,5,263,6.1967
1980,10,2,1,145,5.5318
1980,10,2,2,101,2.7776
1980,10,2,3,97,3.6692
1980,10,2,4,109,3.3036
1980,10,2,5,136,3.0526
1980,10,3,1,63,1.6396
1980,10,3,2,85,1.9062
1980,10,3,3,121,2.5964
1980,10,3,4,124,1.9692
1980,10,3,5,147,2.8019
1980,11,1,1,583,6.4047
1980,11,1,2,286,5.4847
1980,11,1,3,227,7.6596
1980,11,1,4,227,8.2731
1980,11,1,5,259,10.0431
1980,11,2,1,144,11.7939
1980,11,2,2,101,7.3226
1980,11,2,3,96,7.7773
1980,11,2,4,109,6.0166
1980,11,2,5,136,8.0828
1980,11,3,1,63,10.8437
1980,11,3,2,85,14.1610
1980,11,3,3,120,13.8121
1980,11,3,4,123,11.8207
1980,11,3,5,147,13.3699
1980,12,1,1,578,-4.3998
1980,12,1,2,285,-5.9350
1980,12,1,3,227,-5.3538
1980,12,1,4,225,-4.2731
1980,12,1,5,259,-5.4005
1980,12,2,1,142,-4.3915
1980,12,2,2,100,-2.9604
1980,12,2,3,95,-1.9621
1980,12,2,4,109,-3.3917
1980,12,2,5,135,-3.7785
1980,12,3,1,63,-3.0751
1980,12,3,2,85,-3.9339
1980,12,3,3,120,-2.3417
1980,12,3,4,123,-3.4766
1980,12,3,5,147,-5.4837
1981,1,1,1,576,-0.6323
1981,1,1,2,284,1.6186
1981,1,1,3,224,-1.3393
1981,1,1,4,223,0.1590
1981,1,1,5,261,-1.6509
1981,1,2,1,142,-3.1105
1981,1,2,2,100,-0.1658
1981,1,2,3,94,-1.5510
1981,1,2,4,109,-0.4864
1981,1,2,5,135,-0.5869
1981,1,3,1,63,-5.8248
1981,1,3,2,85,-5.3139
1981,1,3,3,120,-5.1163
1981,1,3,4,123,-4.2792
1981,1,3,5,147,-6.3117
1981,2,1,1,571,-0.5541
1981,2,1,2,282,1.0110
1981,2,1,3,219,0.9684
1981,2,1,4,222,-0.4955
1981,2,1,5,257,-1.1491
1981,2,2,1,142,0.5650
1981,2,2,2,100,4.2829
1981,2,2,3,93,1.6359
1981,2,2,4,108,2.2071
1981,2,2,5,135,1.7702
1981,2,3,1,63,-0.2482
1981,2,3,2,84,2.4385
1981,2,3,3,119,1.6766
1981,2,3,4,123,3.9725
1981,2,3,5,147,1.6730
1981,3,1,1,568,9.6534
1981,3,1,2,278,8.3197
1981,3,1,3,217,10.0159
1981,3,1,4,221,6.8642
1981,3,1,5,255,8.6326
1981,3,2,1,142,6.4202
1981,3,2,2,99,9.8749
1981,3,2,3,92,5.4121
1981,3,2,4,108,8.4575
1981,3,2,5,132,8.0322
1981,3,3,1,63,9.5569
1981,3,3,2,83,6.9728
1981,3,3,3,117,6.1191
1981,3,3,4,123,3.8771
1981,3,3,5,147,1.5837
1981,4,1,1,567,4.7335
1981,4,1,2,278,4.0055
1981,4,1,3,215,4.3058
1981,4,1,4,220,2.5992
1981,4,1,5,255,5.5811
1981,4,2,1,138,1.3388
1981,4,2,2,99,1.7404
1981,4,2,3,91,1.5843
1981,4,2,4,107,4.0472
1981,4,2,5,132,3.4831
1981,4,3,1,63,-0.4898
1981,4,3,2,84,-1.0880
1981,4,3,3,117,-2.5488
1981,4,3,4,123,-3.0584
1981,4,3,5,146,-2.9169
1981,5,1,1,563,3.3259
1981,5,1,2,276,5.0468
1981,5,1,3,213,5.3600
1981,5,1,4,218,4.0964
1981,5,1,5,255,4.4062
1981,5,2,1,138,1.9926
1981,5,2,2,99,4.2478
1981,5,2,3,90,3.4388
1981,5,2,4,107,3.0850
1981,5,2,5,131,4.0018
1981,5,3,1,63,1.9534
1981,5,3,2,82,-0.2306
1981,5,3,3,119,-1.0744
1981,5,3,4,121,-0.1717
1981,5,3,5,145,-0.5122
1981,6,1,1,563,-2.1400
1981,6,1,2,276,-1.5497
1981,6,1,3,211,-2.0094
1981,6,1,4,218,-0.8908
1981,6,1,5,253,-0.3895
1981,6,2,1,136,-2.8522
1981,6,2,2,99,-2.3384
1981,6,2,3,88,-2.8463
1981,6,2,4,105,-3.0297
1981,6,2,5,131,-3.6604
1981,6,3,1,63,-4.0379
1981,6,3,2,82,-4.1140
1981,6,3,3,119,-0.6772
1981,6,3,4,119,-0.5070
1981,6,3,5,145,0.0088
1981,7,1,1,663,-3.9899
1981,7,1,2,297,-2.3481
1981,7,1,3,232,-2.7836
1981,7,1,4,213,-2.4953
1981,7,1,5,294,-3.3725
1981,7,2,1,141,-2.7306
1981,7,2,2,100,-0.7078
1981,7,2,3,101,-1.6499
1981,7,2,4,90,-2.4792
1981,7,2,5,129,-1.5991
1981,7,3,1,80,-1.7985
1981,7,3,2,96,0.0129
1981,7,3,3,97,1.2297
1981,7,3,4,138,-0.1808
1981,7,3,5,139,1.0143
1981,8,1,1,659,-9.3640
1981,8,1,2,295,-7.6055
1981,8,1,3,231,-7.8818
1981,8,1,4,212,-8.2763
1981,8,1,5,290,-10.0567
1981,8,2,1,141,-7.1344
1981,8,2,2,100,-9.6705
1981,8,2,3,100,-8.3486
1981,8,2,4,90,-8.2723
1981,8,2,5,128,-6.6553
1981,8,3,1,78,-8.7204
1981,8,3,2,96,-7.2595
1981,8,3,3,97,-6.1485
1981,8,3,4,136,-5.5057
1981,8,3,5,139,-6.1355
1981,9,1,1,645,-10.4167
1981,9,1,2,295,-8.2076
1981,9,1,3,229,-8.5651
1981,9,1,4,207,-8.2151
1981,9,1,5,289,-9.1055
1981,9,2,1,141,-9.3087
1981,9,2,2,100,-8.9421
1981,9,2,3,100,-6.5852
1981,9,2,4,90,-7.5761
1981,9,2,5,126,-7.3615
1981,9,3,1,77,-6.5995
1981,9,3,2,95,-9.1511
1981,9,3,3,97,-4.7645
1981,9,3,4,133,-5.5272
1981,9,3,5,139,-6.6331
1981,10,1,1,639,7.2770
1981,10,1,2,295,8.0263
1981,10,1,3,228,8.1143
1981,10,1,4,205,9.2704
1981,10,1,5,284,9.4476
1981,10,2,1,139,7.3291
1981,10,2,2,100,7.8737
1981,10,2,3,100,6.6336
1981,10,2,4,90,7.6724
1981,10,2,5,126,8.2655
1981,10,3,1,77,4.5614
1981,10,3,2,95,4.4313
1981,10,3,3,96,5.1545
1981,10,3,4,131,7.3442
1981,10,3,5,139,4.9966
1981,11,1,1,638,-0.2230
1981,11,1,2,295,2.6264
1981,11,1,3,228,2.1335
1981,11,1,4,206,2.2645
1981,11,1,5,284,2.1408
1981,11,2,1,138,0.5985
1981,11,2,2,100,3.4270
1981,11,2,3,99,2.0142
1981,11,2,4,89,4.0086
1981,11,2,5,126,2.9311
1981,11,3,1,77,3.2045
1981,11,3,2,95,5.8365
1981,11,3,3,96,3.8592
1981,11,3,4,131,5.0466
1981,11,3,5,138,4.6694
1981,12,1,1,635,-3.7269
1981,12,1,2,292,-0.4260
1981,12,1,3,227,-0.9066
1981,12,1,4,205,-0.4541
1981,12,1,5,281,-0.5399
1981,12,2,1,138,-0.9787
1981,12,2,2,99,-2.7852
1981,12,2,3,98,-2.3652
1981,12,2,4,89,-1.1736
1981,12,2,5,125,0.4901
1981,12,3,1,77,-3.8862
1981,12,3,2,95,-2.8466
1981,12,3,3,95,-2.4615
1981,12,3,4,131,-3.4988
1981,12,3,5,138,-2.4020
1982,1,1,1,633,-1.4370
1982,1,1,2,290,-2.2685
1982,1,1,3,223,-2.1647
1982,1,1,4,206,-1.9894
1982,1,1,5,280,-0.9049
1982,1,2,1,138,-4.0201
1982,1,2,2,97,-5.0966
1982,1,2,3,97,-4.1150
1982,1,2,4,89,-2.9593
1982,1,2,5,124,-5.8209
1982,1,3,1,77,-2.2045
1982,1,3,2,95,-4.8325
1982,1,3,3,95,-2.4030
1982,1,3,4,130,-3.3220
1982,1,3,5,137,-1.2399
1982,2,1,1,632,-4.6081
1982,2,1,2,290,-3.6432
1982,2,1,3,222,-2.7061
1982,2,1,4,204,-4.8054
1982,2,1,5,279,-4.5361
1982,2,2,1,136,-4.4970
1982,2,2,2,98,-6.3485
1982,2,2,3,97,-4.5952
1982,2,2,4,89,-5.1446
1982,2,2,5,124,-5.5728
1982,2,3,1,77,-6.3928
1982,2,3,2,95,-4.9527
1982,2,3,3,94,-5.2748
1982,2,3,4,130,-5.9491
1982,2,3,5,137,-5.8616
1982,3,1,1,627,-1.5564
1982,3,1,2,289,-1.1497
1982,3,1,3,221,-0.5400
1982,3,1,4,200,0.3225
1982,3,1,5,275,-2.2450
1982,3,2,1,134,-1.1359
1982,3,2,2,98,-2.3307
1982,3,2,3,96,-0.6218
1982,3,2,4,89,-0.2569
1982,3,2,5,123,0.3162
1982,3,3,1,77,-1.9128
1982,3,3,2,95,-2.4577
1982,3,3,3,94,-1.4417
1982,3,3,4,130,-0.6582
1982,3,3,5,137,-0.9530
1982,4,1,1,623,4.1509
1982,4,1,2,287,6.6830
1982,4,1,3,221,5.3930
1982,4,1,4,199,5.1330
1982,4,1,5,271,8.2006
1982,4,2,1,132,5.2104
1982,4,2,2,98,5.7524
1982,4,2,3,96,5.8794
1982,4,2,4,89,6.1488
1982,4,2,5,120,7.2212
1982,4,3,1,76,4.3077
1982,4,3,2,94,4.2915
1982,4,3,3,94,4.0703
1982,4,3,4,129,4.6487
1982,4,3,5,136,5.4990
1982,5,1,1,614,-2.0703
1982,5,1,2,286,-1.1196
1982,5,1,3,220,-1.7004
1982,5,1,4,199,-1.3576
1982,5,1,5,269,-1.4951
1982,5,2,1,132,-4.7910
1982,5,2,2,98,-3.8366
1982,5,2,3,96,-3.2984
1982,5,2,4,89,-3.0902
1982,5,2,5,120,-1.6508
1982,5,3,1,76,-6.0982
1982,5,3,2,94,-4.2543
1982,5,3,3,94,-3.8724
1982,5,3,4,128,-1.9635
1982,5,3,5,136,-1.3456
1982,6,1,1,604,-2.5929
1982,6,1,2,284,-2.8223
1982,6,1,3,217,-2.1896
1982,6,1,4,199,-1.6077
1982,6,1,5,268,-2.0832
1982,6,2,1,131,-3.1068
1982,6,2,2,98,-0.8720
1982,6,2,3,96,-1.0520
1982,6,2,4,88,-0.7848
1982,6,2,5,120,-2.0881
1982,6,3,1,77,-3.6656
1982,6,3,2,94,-2.2367
1982,6,3,3,94,-0.3772
1982,6,3,4,128,-0.8479
1982,6,3,5,136,-2.4824
1982,7,1,1,720,-2.9645
1982,7,1,2,296,0.5165
1982,7,1,3,274,-1.2341
1982,7,1,4,208,-1.3564
1982,7,1,5,243,-1.3639
1982,7,2,1,110,-2.4381
1982,7,2,2,110,-1.0065
1982,7,2,3,97,-0.1390
1982,7,2,4,100,-3.4793
1982,7,2,5,108,0.0248
1982,7,3,1,59,-6.1879
1982,7,3,2,84,-2.4522
1982,7,3,3,105,-4.1028
1982,7,3,4,128,-2.5358
1982,7,3,5,138,-0.3804
1982,8,1,1,715,4.8574
1982,8,1,2,295,6.0537
1982,8,1,3,274,6.2329
1982,8,1,4,207,6.9289
1982,8,1,5,242,5.1760
1982,8,2,1,109,8.5628
1982,8,2,2,109,7.7647
1982,8,2,3,96,10.0334
1982,8,2,4,100,10.8027
1982,8,2,5,106,10.0714
1982,8,3,1,59,16.7784
1982,8,3,2,84,16.4250
1982,8,3,3,105,12.3945
1982,8,3,4,127,12.6170
1982,8,3,5,138,10.6992
1982,9,1,1,716,1.2680
1982,9,1,2,296,3.2489
1982,9,1,3,271,5.4648
1982,9,1,4,204,3.8602
1982,9,1,5,243,4.5237
1982,9,2,1,109,3.2218
1982,9,2,2,109,4.2812
1982,9,2,3,96,4.5841
1982,9,2,4,99,2.2930
1982,9,2,5,105,2.3574
1982,9,3,1,59,-1.0300
1982,9,3,2,84,0.1966
1982,9,3,3,104,0.3727
1982,9,3,4,129,1.8552
1982,9,3,5,136,1.4289
1982,10,1,1,714,13.0209
1982,10,1,2,291,13.8930
1982,10,1,3,265,12.3861
1982,10,1,4,203,14.6151
1982,10,1,5,241,14.8992
1982,10,2,1,108,15.9937
1982,10,2,2,109,11.1366
1982,10,2,3,94,14.0729
1982,10,2,4,98,14.4884
1982,10,2,5,103,11.0543
1982,10,3,1,59,14.6621
1982,10,3,2,84,14.9204
1982,10,3,3,104,11.2872
1982,10,3,4,128,10.3476
1982,10,3,5,136,11.1207
1982,11,1,1,702,9.8775
1982,11,1,2,291,10.3234
1982,11,1,3,266,10.1600
1982,11,1,4,202,10.5722
1982,11,1,5,241,8.3016
1982,11,2,1,104,7.7411
1982,11,2,2,109,8.2337
1982,11,2,3,94,9.1586
1982,11,2,4,98,9.8464
1982,11,2,5,101,8.7558
1982,11,3,1,59,5.4899
1982,11,3,2,84,8.4131
1982,11,3,3,104,1.4854
1982,11,3,4,127,3.7692
1982,11,3,5,136,6.4642
1982,12,1,1,697,1.8194
1982,12,1,2,293,2.5803
1982,12,1,3,269,2.2814
1982,12,1,4,201,2.0698
1982,12,1,5,241,1.7482
1982,12,2,1,105,1.1019
1982,12,2,2,109,2.1635
1982,12,2,3,93,0.9861
1982,12,2,4,98,0.1972
1982,12,2,5,101,2.7541
1982,12,3,1,59,0.3620
1982,12,3,2,84,-1.0324
1982,12,3,3,104,2.6316
1982,12,3,4,126,1.4794
1982,12,3,5,136,2.6011
1983,1,1,1,692,11.1820
1983,1,1,2,292,8.6447
1983,1,1,3,267,8.3577
1983,1,1,4,200,9.7525
1983,1,1,5,239,9.9595
1983,1,2,1,104,8.2273
1983,1,2,2,108,5.2235
1983,1,2,3,93,6.2517
1983,1,2,4,97,5.5128
1983,1,2,5,100,6.1417
1983,1,3,1,59,6.4907
1983,1,3,2,83,4.5764
1983,1,3,3,104,2.2740
1983,1,3,4,125,3.9081
1983,1,3,5,135,2.8852
1983,2,1,1,684,3.5994
1983,2,1,2,289,7.5882
1983,2,1,3,264,6.8335
1983,2,1,4,194,8.3382
1983,2,1,5,237,5.6814
1983,2,2,1,104,2.9415
1983,2,2,2,108,7.9053
1983,2,2,3,92,5.7601
1983,2,2,4,95,6.7634
1983,2,2,5,99,5.6824
1983,2,3,1,59,1.9900
1983,2,3,2,83,4.7036
1983,2,3,3,104,2.1787
1983,2,3,4,124,3.1012
1983,2,3,5,135,2.7619
1983,3,1,1,678,5.6596
1983,3,1,2,289,4.3860
1983,3,1,3,263,6.5454
1983,3,1,4,193,5.6373
1983,3,1,5,232,6.7643
1983,3,2,1,104,4.9523
1983,3,2,2,108,3.2967
1983,3,2,3,91,6.2868
1983,3,2,4,95,3.1414
1983,3,2,5,99,5.3653
1983,3,3,1,58,3.9737
1983,3,3,2,83,4.4234
1983,3,3,3,103,4.0555
1983,3,3,4,124,2.9760
1983,3,3,5,136,2.0459
1983,4,1,1,674,8.2820
1983,4,1,2,287,7.0771
1983,4,1,3,261,6.2189
1983,4,1,4,192,7.5317
1983,4,1,5,231,7.4298
1983,4,2,1,103,6.5542
1983,4,2,2,108,6.2906
1983,4,2,3,91,6.8392
1983,4,2,4,95,8.3781
1983,4,2,5,99,7.5198
1983,4,3,1,57,5.8031
1983,4,3,2,83,6.0779
1983,4,3,3,103,9.3192
1983,4,3,4,124,6.5799
1983,4,3,5,135,6.9199
1983,5,1,1,667,11.4873
1983,5,1,2,287,9.4727
1983,5,1,3,259,9.8776
1983,5,1,4,190,9.9423
1983,5,1,5,228,10.7959
1983,5,2,1,103,6.6581
1983,5,2,2,108,6.1394
1983,5,2,3,91,4.1225
1983,5,2,4,95,5.9608
1983,5,2,5,99,3.8189
1983,5,3,1,57,4.7337
1983,5,3,2,83,0.1552
1983,5,3,3,103,-0.2035
1983,5,3,4,124,-0.7352
1983,5,3,5,135,-0.7955
1983,6,1,1,661,4.1350
1983,6,1,2,284,4.4084
1983,6,1,3,258,4.5521
1983,6,1,4,190,5.1742
1983,6,1,5,229,5.2190
1983,6,2,1,102,5.6225
1983,6,2,2,106,5.5823
1983,6,2,3,91,7.7110
1983,6,2,4,95,8.0318
1983,6,2,5,99,5.5723
1983,6,3,1,57,2.3845
1983,6,3,2,83,4.1068
1983,6,3,3,103,3.9598
1983,6,3,4,123,6.5681
1983,6,3,5,135,5.0818
1983,7,1,1,850,-3.9910
1983,7,1,2,346,-2.7435
1983,7,1,3,260,-0.8630
1983,7,1,4,184,-0.4573
1983,7,1,5,274,-1.8537
1983,7,2,1,125,-4.6052
1983,7,2,2,106,-3.3122
1983,7,2,3,111,-1.3144
1983,7,2,4,80,-3.1214
1983,7,2,5,111,-3.2283
1983,7,3,1,69,-4.9655
1983,7,3,2,86,-4.3011
1983,7,3,3,110,-3.0202
1983,7,3,4,125,-2.9595
1983,7,3,5,139,-3.6170
1983,8,1,1,843,-4.8760
1983,8,1,2,344,-2.6612
1983,8,1,3,258,-4.1136
1983,8,1,4,184,-3.7700
1983,8,1,5,274,-2.1225
1983,8,2,1,122,-4.1103
1983,8,2,2,105,-3.5906
1983,8,2,3,111,-3.4589
1983,8,2,4,80,-4.2865
1983,8,2,5,111,-2.1055
1983,8,3,1,69,0.9529
1983,8,3,2,86,0.5404
1983,8,3,3,110,2.1644
1983,8,3,4,124,1.8457
1983,8,3,5,139,0.3965
1983,9,1,1,837,-2.6758
1983,9,1,2,341,0.4178
1983,9,1,3,256,0.9406
1983,9,1,4,184,2.3585
1983,9,1,5,272,-0.3076
1983,9,2,1,121,1.8174
1983,9,2,2,105,3.0161
1983,9,2,3,110,3.3204
1983,9,2,4,78,2.8381
1983,9,2,5,110,1.0551
1983,9,3,1,69,0.6854
1983,9,3,2,86,1.6837
1983,9,3,3,110,1.0047
1983,9,3,4,124,0.8547
1983,9,3,5,138,2.7109
1983,10,1,1,829,-7.8906
1983,10,1,2,339,-6.1527
1983,10,1,3,253,-5.3072
1983,10,1,4,182,-7.8441
1983,10,1,5,271,-5.9181
1983,10,2,1,121,-7.4536
1983,10,2,2,105,-5.7638
1983,10,2,3,109,-6.6965
1983,10,2,4,77,-6.0780
1983,10,2,5,110,-7.0630
1983,10,3,1,68,-3.3056
1983,10,3,2,85,-3.4021
1983,10,3,3,110,-2.9371
1983,10,3,4,122,0.7219
1983,10,3,5,138,-2.4937
1983,11,1,1,823,2.0338
1983,11,1,2,339,3.6250
1983,11,1,3,253,4.8099
1983,11,1,4,182,4.9085
1983,11,1,5,271,4.5839
1983,11,2,1,120,6.5118
1983,11,2,2,104,5.8675
1983,11,2,3,109,6.1514
1983,11,2,4,76,5.5112
1983,11,2,5,110,6.2219
1983,11,3,1,68,7.8636
1983,11,3,2,85,4.5028
1983,11,3,3,110,3.3453
1983,11,3,4,122,1.6892
1983,11,3,5,138,0.7734
1983,12,1,1,815,-3.0111
1983,12,1,2,340,-1.1840
1983,12,1,3,255,-1.0892
1983,12,1,4,183,-0.0333
1983,12,1,5,267,-0.8204
1983,12,2,1,119,-2.0810
1983,12,2,2,104,-1.8688
1983,12,2,3,109,-0.6009
1983,12,2,4,76,-0.2001
1983,12,2,5,110,-1.6116
1983,12,3,1,68,-2.3478
1983,12,3,2,85,-1.8364
1983,12,3,3,110,-0.5201
1983,12,3,4,122,0.8439
1983,12,3,5,138,0.0700
1984,1,1,1,804,-0.5059
1984,1,1,2,338,0.6976
1984,1,1,3,255,-0.1460
1984,1,1,4,182,-2.0956
1984,1,1,5,264,0.7854
1984,1,2,1,119,-3.7729
1984,1,2,2,104,-3.6425
1984,1,2,3,109,-3.5994
1984,1,2,4,76,-2.2287
1984,1,2,5,109,-2.8759
1984,1,3,1,68,-3.2713
1984,1,3,2,85,-1.0565
1984,1,3,3,109,0.3107
1984,1,3,4,122,0.1153
1984,1,3,5,138,-3.7644
1984,2,1,1,790,-5.8330
1984,2,1,2,335,-6.7782
1984,2,1,3,251,-5.1562
1984,2,1,4,177,-6.9459
1984,2,1,5,263,-6.5982
1984,2,2,1,119,-6.0113
1984,2,2,2,103,-4.3696
1984,2,2,3,109,-4.7073
1984,2,2,4,76,-5.3643
1984,2,2,5,108,-6.7290
1984,2,3,1,68,-4.8371
1984,2,3,2,85,-5.1604
1984,2,3,3,109,-3.1386
1984,2,3,4,122,-2.1963
1984,2,3,5,138,-3.8814
1984,3,1,1,783,0.4473
1984,3,1,2,334,1.0834
1984,3,1,3,250,0.6236
1984,3,1,4,176,1.4377
1984,3,1,5,260,2.7236
1984,3,2,1,116,2.4052
1984,3,2,2,101,0.8839
1984,3,2,3,108,0.6160
1984,3,2,4,75,0.9467
1984,3,2,5,107,1.6030
1984,3,3,1,68,3.2293
1984,3,3,2,84,2.9872
1984,3,3,3,109,1.0553
1984,3,3,4,121,1.7299
1984,3,3,5,138,1.7347
1984,4,1,1,780,-4.1052
1984,4,1,2,334,-1.9971
1984,4,1,3,250,-0.5681
