year,month,rank_ME,rank_EG_1,nstocks,ret_vw
1981,4,1,2,356,3.3505
1981,4,1,3,250,3.1016
1981,4,1,4,270,4.7133
1981,4,1,5,366,6.4556
1981,4,2,1,121,1.2723
1981,4,2,2,127,2.3419
1981,4,2,3,100,2.5925
1981,4,2,4,112,4.4927
1981,4,2,5,98,4.0840
1981,4,3,1,83,-2.2223
1981,4,3,2,108,-1.9869
1981,4,3,3,134,-1.2772
1981,4,3,4,126,-4.5224
1981,4,3,5,113,-1.7220
1981,5,1,1,435,3.0507
1981,5,1,2,317,2.3764
1981,5,1,3,281,3.6969
1981,5,1,4,288,2.8147
1981,5,1,5,367,4.9437
1981,5,2,1,121,3.7988
1981,5,2,2,115,3.5066
1981,5,2,3,99,3.6120
1981,5,2,4,112,5.1679
1981,5,2,5,129,3.6342
1981,5,3,1,100,-0.1746
1981,5,3,2,130,-2.4198
1981,5,3,3,128,0.3125
1981,5,3,4,117,0.3191
1981,5,3,5,85,1.3790
1981,6,1,1,420,-4.3711
1981,6,1,2,321,-1.0195
1981,6,1,3,294,-0.0132
1981,6,1,4,308,1.3818
1981,6,1,5,347,2.2089
1981,6,2,1,128,-7.4832
1981,6,2,2,115,-2.3262
1981,6,2,3,93,-1.9168
1981,6,2,4,99,-0.3341
1981,6,2,5,143,-1.8519
1981,6,3,1,102,-2.5870
1981,6,3,2,126,0.0527
1981,6,3,3,131,-1.0840
1981,6,3,4,116,-1.1846
1981,6,3,5,78,-2.3954
1981,7,1,1,418,-4.7482
1981,7,1,2,322,-2.0258
1981,7,1,3,308,-3.8579
1981,7,1,4,309,-2.3232
1981,7,1,5,340,-2.4924
1981,7,2,1,124,-3.5533
1981,7,2,2,115,-1.8042
1981,7,2,3,82,-1.2780
1981,7,2,4,108,-0.9331
1981,7,2,5,134,-1.7217
1981,7,3,1,97,-0.4681
1981,7,3,2,131,2.1931
1981,7,3,3,131,0.2708
1981,7,3,4,115,-0.1349
1981,7,3,5,74,-1.2547
1981,8,1,1,434,-12.0636
1981,8,1,2,383,-9.4732
1981,8,1,3,317,-7.2342
1981,8,1,4,248,-6.5657
1981,8,1,5,320,-8.0927
1981,8,2,1,137,-10.4714
1981,8,2,2,111,-7.7618
1981,8,2,3,100,-6.4134
1981,8,2,4,104,-5.5677
1981,8,2,5,115,-8.2686
1981,8,3,1,97,-8.0213
1981,8,3,2,132,-7.2025
1981,8,3,3,131,-5.5950
1981,8,3,4,109,-5.1464
1981,8,3,5,74,-6.8640
1981,9,1,1,460,-11.8920
1981,9,1,2,389,-9.9730
1981,9,1,3,295,-8.4240
1981,9,1,4,233,-6.3194
1981,9,1,5,308,-6.9535
1981,9,2,1,138,-10.6687
1981,9,2,2,117,-8.4785
1981,9,2,3,107,-5.4619
1981,9,2,4,96,-6.4412
1981,9,2,5,104,-7.4292
1981,9,3,1,94,-9.8288
1981,9,3,2,129,-7.8586
1981,9,3,3,127,-6.8157
1981,9,3,4,117,-3.8970
1981,9,3,5,78,-5.2049
1981,10,1,1,472,9.3318
1981,10,1,2,395,7.8741
1981,10,1,3,288,5.1398
1981,10,1,4,225,6.9084
1981,10,1,5,299,12.9713
1981,10,2,1,130,7.2054
1981,10,2,2,118,7.1148
1981,10,2,3,101,6.4838
1981,10,2,4,100,7.1374
1981,10,2,5,108,10.8559
1981,10,3,1,90,6.1920
1981,10,3,2,129,7.6564
1981,10,3,3,127,6.8056
1981,10,3,4,114,2.8478
1981,10,3,5,77,2.7254
1981,11,1,1,512,-0.0908
1981,11,1,2,404,1.5604
1981,11,1,3,289,1.1782
1981,11,1,4,234,2.8975
1981,11,1,5,255,3.5833
1981,11,2,1,131,1.1359
1981,11,2,2,116,1.4814
1981,11,2,3,95,3.3546
1981,11,2,4,107,5.5696
1981,11,2,5,105,2.6307
1981,11,3,1,91,3.7196
1981,11,3,2,123,4.9607
1981,11,3,3,122,4.6458
1981,11,3,4,114,3.0211
1981,11,3,5,88,6.3068
1981,12,1,1,511,-4.5184
1981,12,1,2,391,-0.0700
1981,12,1,3,298,-0.2575
1981,12,1,4,245,0.4394
1981,12,1,5,236,-0.9983
1981,12,2,1,123,-1.9517
1981,12,2,2,114,-0.6304
1981,12,2,3,96,-0.1081
1981,12,2,4,102,-0.8101
1981,12,2,5,115,-0.8548
1981,12,3,1,89,-3.3682
1981,12,3,2,119,-4.4690
1981,12,3,3,122,-1.3140
1981,12,3,4,117,-1.7673
1981,12,3,5,91,-3.7527
1982,1,1,1,515,-2.4503
1982,1,1,2,365,-2.3908
1982,1,1,3,313,-1.2439
1982,1,1,4,248,-1.6983
1982,1,1,5,248,-1.2677
1982,1,2,1,120,-5.4566
1982,1,2,2,126,-6.2284
1982,1,2,3,92,-2.8156
1982,1,2,4,94,-4.4249
1982,1,2,5,113,-3.2032
1982,1,3,1,88,-2.7781
1982,1,3,2,116,-4.3944
1982,1,3,3,121,1.7657
1982,1,3,4,120,-3.8113
1982,1,3,5,87,-4.5222
1982,2,1,1,520,-7.7876
1982,2,1,2,330,-4.4297
1982,2,1,3,282,-3.9456
1982,2,1,4,285,-3.3254
1982,2,1,5,282,-3.1162
1982,2,2,1,124,-7.5252
1982,2,2,2,117,-4.8787
1982,2,2,3,94,-3.5259
1982,2,2,4,99,-5.7126
1982,2,2,5,106,-2.6235
1982,2,3,1,80,-9.5847
1982,2,3,2,122,-6.6498
1982,2,3,3,116,-4.2365
1982,2,3,4,125,-5.8387
1982,2,3,5,90,-5.1013
1982,3,1,1,484,-1.9318
1982,3,1,2,322,-1.7219
1982,3,1,3,287,-0.2813
1982,3,1,4,286,0.3398
1982,3,1,5,318,-1.1661
1982,3,2,1,127,-2.8196
1982,3,2,2,104,-2.5103
1982,3,2,3,106,-0.8704
1982,3,2,4,92,0.7310
1982,3,2,5,106,0.3985
1982,3,3,1,65,-2.0885
1982,3,3,2,118,-3.2451
1982,3,3,3,119,-0.5239
1982,3,3,4,122,-0.8144
1982,3,3,5,101,-0.4708
1982,4,1,1,482,4.7168
1982,4,1,2,345,5.1572
1982,4,1,3,287,5.0921
1982,4,1,4,267,5.9058
1982,4,1,5,317,5.2464
1982,4,2,1,124,4.6839
1982,4,2,2,107,6.0485
1982,4,2,3,104,7.3012
1982,4,2,4,87,6.5632
1982,4,2,5,101,6.7743
1982,4,3,1,67,5.8487
1982,4,3,2,114,2.8022
1982,4,3,3,116,4.5880
1982,4,3,4,123,5.1700
1982,4,3,5,101,6.3393
1982,5,1,1,479,-2.6223
1982,5,1,2,343,-2.7837
1982,5,1,3,335,-2.1614
1982,5,1,4,285,0.2378
1982,5,1,5,333,-2.1134
1982,5,2,1,120,-5.5315
1982,5,2,2,90,-5.3169
1982,5,2,3,113,-2.7518
1982,5,2,4,85,-3.8050
1982,5,2,5,117,-1.3688
1982,5,3,1,67,-3.5397
1982,5,3,2,112,-2.9917
1982,5,3,3,106,-2.2515
1982,5,3,4,129,-3.1177
1982,5,3,5,109,-2.0575
1982,6,1,1,447,-6.4029
1982,6,1,2,349,-2.9118
1982,6,1,3,317,-3.2566
1982,6,1,4,318,-3.0930
1982,6,1,5,323,-1.0687
1982,6,2,1,112,-4.6453
1982,6,2,2,101,-2.9493
1982,6,2,3,110,-3.5080
1982,6,2,4,93,-1.6609
1982,6,2,5,114,-1.5497
1982,6,3,1,63,-6.3852
1982,6,3,2,109,-2.3853
1982,6,3,3,114,-0.1950
1982,6,3,4,132,-0.2553
1982,6,3,5,108,-2.0008
1982,7,1,1,432,-3.2902
1982,7,1,2,350,-3.5306
1982,7,1,3,325,-0.9974
1982,7,1,4,316,-0.3599
1982,7,1,5,312,0.7832
1982,7,2,1,112,-3.2086
1982,7,2,2,99,-2.6788
1982,7,2,3,116,1.4137
1982,7,2,4,91,-2.1017
1982,7,2,5,106,-0.8127
1982,7,3,1,57,-6.1964
1982,7,3,2,107,-4.8222
1982,7,3,3,109,-2.2257
1982,7,3,4,129,-1.3233
1982,7,3,5,112,-0.4265
1982,8,1,1,411,6.3371
1982,8,1,2,345,4.7278
1982,8,1,3,341,7.3855
1982,8,1,4,347,5.3871
1982,8,1,5,316,5.9255
1982,8,2,1,98,10.3799
1982,8,2,2,98,7.8717
1982,8,2,3,104,10.7478
1982,8,2,4,107,10.1534
1982,8,2,5,103,8.4821
1982,8,3,1,57,14.5892
1982,8,3,2,93,14.8763
1982,8,3,3,127,13.0587
1982,8,3,4,122,11.7851
1982,8,3,5,120,11.0412
1982,9,1,1,415,-1.7810
1982,9,1,2,339,3.5814
1982,9,1,3,336,2.9155
1982,9,1,4,369,4.9598
1982,9,1,5,318,6.0709
1982,9,2,1,106,-1.2113
1982,9,2,2,100,4.5577
1982,9,2,3,97,4.7762
1982,9,2,4,99,4.1486
1982,9,2,5,109,3.8553
1982,9,3,1,57,-2.3678
1982,9,3,2,95,0.0036
1982,9,3,3,120,2.4394
1982,9,3,4,124,1.6821
1982,9,3,5,115,1.3510
1982,10,1,1,420,14.4386
1982,10,1,2,322,13.8979
1982,10,1,3,331,11.4607
1982,10,1,4,359,12.5261
1982,10,1,5,323,14.8928
1982,10,2,1,101,15.1744
1982,10,2,2,105,13.0775
1982,10,2,3,91,12.5225
1982,10,2,4,111,14.0350
1982,10,2,5,112,13.3388
1982,10,3,1,54,11.1697
1982,10,3,2,97,13.7755
1982,10,3,3,122,10.9192
1982,10,3,4,120,10.9334
1982,10,3,5,118,11.9238
1982,11,1,1,418,8.4297
1982,11,1,2,366,9.4482
1982,11,1,3,348,9.0912
1982,11,1,4,325,10.7093
1982,11,1,5,318,10.0709
1982,11,2,1,99,3.5119
1982,11,2,2,101,7.7709
1982,11,2,3,101,10.1380
1982,11,2,4,104,10.8576
1982,11,2,5,108,9.5691
1982,11,3,1,63,3.7573
1982,11,3,2,87,4.4867
1982,11,3,3,118,2.8703
1982,11,3,4,132,4.0815
1982,11,3,5,114,7.7217
1982,12,1,1,423,0.9451
1982,12,1,2,365,2.0812
1982,12,1,3,349,2.6378
1982,12,1,4,326,1.1626
1982,12,1,5,323,3.0134
1982,12,2,1,94,0.0545
1982,12,2,2,91,2.7351
1982,12,2,3,99,1.7355
1982,12,2,4,108,1.7469
1982,12,2,5,111,2.2894
1982,12,3,1,65,2.5624
1982,12,3,2,94,1.7354
1982,12,3,3,117,0.5832
1982,12,3,4,135,0.9454
1982,12,3,5,111,2.9615
1983,1,1,1,421,10.7884
1983,1,1,2,378,9.8973
1983,1,1,3,346,8.7645
1983,1,1,4,319,10.3380
1983,1,1,5,312,11.8962
1983,1,2,1,90,8.5440
1983,1,2,2,93,6.5293
1983,1,2,3,110,6.5874
1983,1,2,4,107,5.2384
1983,1,2,5,116,5.4702
1983,1,3,1,63,6.1838
1983,1,3,2,94,4.0366
1983,1,3,3,117,3.6149
1983,1,3,4,136,3.1801
1983,1,3,5,107,2.6127
1983,2,1,1,414,2.5761
1983,2,1,2,366,3.3828
1983,2,1,3,359,6.4808
1983,2,1,4,313,7.0788
1983,2,1,5,328,7.9901
1983,2,2,1,86,2.9564
1983,2,2,2,105,5.9956
1983,2,2,3,113,4.6064
1983,2,2,4,122,7.2934
1983,2,2,5,112,7.0230
1983,2,3,1,66,1.9581
1983,2,3,2,89,2.9173
1983,2,3,3,119,3.0564
1983,2,3,4,124,3.9740
1983,2,3,5,115,2.4870
1983,3,1,1,408,2.7798
1983,3,1,2,398,5.6385
1983,3,1,3,341,3.8437
1983,3,1,4,321,6.3922
1983,3,1,5,328,6.6455
1983,3,2,1,76,3.7928
1983,3,2,2,109,2.2368
1983,3,2,3,106,3.7784
1983,3,2,4,107,8.3256
1983,3,2,5,109,4.9492
1983,3,3,1,71,1.2261
1983,3,3,2,101,3.6506
1983,3,3,3,132,4.3169
1983,3,3,4,123,2.4090
1983,3,3,5,94,3.4208
1983,4,1,1,398,6.7617
1983,4,1,2,411,7.9437
1983,4,1,3,339,6.5928
1983,4,1,4,318,7.1480
1983,4,1,5,324,9.0902
1983,4,2,1,74,3.1312
1983,4,2,2,115,6.2022
1983,4,2,3,102,8.2814
1983,4,2,4,108,7.9906
1983,4,2,5,113,7.3894
1983,4,3,1,68,7.1982
1983,4,3,2,100,6.5359
1983,4,3,3,130,5.1137
1983,4,3,4,125,7.6140
1983,4,3,5,98,9.8165
1983,5,1,1,570,12.4141
1983,5,1,2,400,10.8276
1983,5,1,3,330,9.6118
1983,5,1,4,235,10.4692
1983,5,1,5,368,9.9059
1983,5,2,1,106,8.8136
1983,5,2,2,108,6.1280
1983,5,2,3,104,5.3064
1983,5,2,4,111,7.4690
1983,5,2,5,114,5.2983
1983,5,3,1,70,4.7020
1983,5,3,2,102,3.1069
1983,5,3,3,137,-0.3595
1983,5,3,4,124,-1.9980
1983,5,3,5,95,-0.6774
1983,6,1,1,613,3.8337
1983,6,1,2,376,5.0717
1983,6,1,3,297,3.5048
1983,6,1,4,222,4.3298
1983,6,1,5,399,6.8035
1983,6,2,1,118,6.4372
1983,6,2,2,99,4.8714
1983,6,2,3,104,5.0421
1983,6,2,4,112,5.6102
1983,6,2,5,111,6.4494
1983,6,3,1,83,2.7116
1983,6,3,2,105,2.7528
1983,6,3,3,120,5.5650
1983,6,3,4,125,5.6287
1983,6,3,5,102,5.6930
1983,7,1,1,636,-4.5815
1983,7,1,2,370,-2.1350
1983,7,1,3,275,-1.9507
1983,7,1,4,230,-1.6925
1983,7,1,5,396,-0.5605
1983,7,2,1,123,-5.6196
1983,7,2,2,97,-2.7884
1983,7,2,3,100,-2.9321
1983,7,2,4,111,-2.2537
1983,7,2,5,101,-1.6175
1983,7,3,1,77,-5.9545
1983,7,3,2,104,-4.5088
1983,7,3,3,118,-4.8543
1983,7,3,4,128,-3.7802
1983,7,3,5,103,-0.8386
1983,8,1,1,702,-5.6153
1983,8,1,2,330,-3.3796
1983,8,1,3,269,-3.1842
1983,8,1,4,239,-3.1471
1983,8,1,5,392,-3.0250
1983,8,2,1,129,-4.4911
1983,8,2,2,99,-3.4192
1983,8,2,3,98,-2.6937
1983,8,2,4,108,-2.7874
1983,8,2,5,100,-4.5217
1983,8,3,1,74,2.6542
1983,8,3,2,110,0.7431
1983,8,3,3,124,-0.0592
1983,8,3,4,125,2.1554
1983,8,3,5,98,1.1376
1983,9,1,1,759,-3.7183
1983,9,1,2,317,-0.0813
1983,9,1,3,235,3.2986
1983,9,1,4,227,1.3230
1983,9,1,5,397,1.6183
1983,9,2,1,112,-0.6529
1983,9,2,2,98,4.0130
1983,9,2,3,95,3.4543
1983,9,2,4,115,3.0861
1983,9,2,5,112,2.8965
1983,9,3,1,82,-0.4166
1983,9,3,2,105,1.0134
1983,9,3,3,124,1.9534
1983,9,3,4,118,1.5315
1983,9,3,5,94,2.2108
1983,10,1,1,771,-9.6468
1983,10,1,2,307,-5.2395
1983,10,1,3,239,-5.1780
1983,10,1,4,212,-4.5214
1983,10,1,5,403,-6.2777
1983,10,2,1,118,-9.1550
1983,10,2,2,102,-7.8469
1983,10,2,3,93,-5.4195
1983,10,2,4,121,-6.3125
1983,10,2,5,106,-7.0722
1983,10,3,1,82,-5.1408
1983,10,3,2,103,-3.3647
1983,10,3,3,123,-3.2950
1983,10,3,4,113,-1.2191
1983,10,3,5,93,0.2219
1983,11,1,1,852,1.4851
1983,11,1,2,296,4.3443
1983,11,1,3,200,5.5140
1983,11,1,4,216,5.0499
1983,11,1,5,411,5.5913
1983,11,2,1,137,5.6010
1983,11,2,2,106,5.5300
1983,11,2,3,99,6.6322
1983,11,2,4,101,5.8681
1983,11,2,5,97,6.3348
1983,11,3,1,78,6.3836
1983,11,3,2,95,5.1612
1983,11,3,3,123,3.5506
1983,11,3,4,115,2.7357
1983,11,3,5,101,-0.7141
1983,12,1,1,865,-3.7658
1983,12,1,2,312,-1.2180
1983,12,1,3,187,-0.1320
1983,12,1,4,216,-1.7207
1983,12,1,5,403,-0.8017
1983,12,2,1,136,-3.4540
1983,12,2,2,107,-0.0308
1983,12,2,3,94,-0.8550
1983,12,2,4,98,-1.3444
1983,12,2,5,95,-1.2212
1983,12,3,1,79,0.6903
1983,12,3,2,104,-1.8691
1983,12,3,3,119,-0.9935
1983,12,3,4,117,0.1346
1983,12,3,5,93,0.5344
1984,1,1,1,863,-0.0730
1984,1,1,2,308,1.1011
1984,1,1,3,213,-1.4791
1984,1,1,4,205,-0.3035
1984,1,1,5,393,-0.2367
1984,1,2,1,137,-4.4282
1984,1,2,2,113,-2.7689
1984,1,2,3,84,-3.9363
1984,1,2,4,96,-2.4416
1984,1,2,5,92,-2.4473
1984,1,3,1,90,-3.2733
1984,1,3,2,102,-3.4329
1984,1,3,3,126,-0.1854
1984,1,3,4,111,-1.0711
1984,1,3,5,88,-2.1660
1984,2,1,1,882,-7.0598
1984,2,1,2,316,-5.7688
1984,2,1,3,208,-6.2767
1984,2,1,4,188,-4.0839
1984,2,1,5,395,-7.0544
1984,2,2,1,128,-6.4630
1984,2,2,2,114,-4.1945
1984,2,2,3,84,-3.2616
1984,2,2,4,91,-4.8628
1984,2,2,5,93,-7.3158
1984,2,3,1,82,-5.0323
1984,2,3,2,111,-4.5471
1984,2,3,3,116,-3.2467
1984,2,3,4,120,-2.5165
1984,2,3,5,90,-3.7951
1984,3,1,1,890,-0.2537
1984,3,1,2,315,1.3204
1984,3,1,3,226,1.5932
1984,3,1,4,184,2.2178
1984,3,1,5,368,2.2604
1984,3,2,1,123,1.1476
1984,3,2,2,115,-0.9655
1984,3,2,3,78,2.1048
1984,3,2,4,88,0.2315
1984,3,2,5,106,1.5923
1984,3,3,1,77,1.2403
1984,3,3,2,121,1.3641
1984,3,3,3,112,1.3258
1984,3,3,4,122,2.4496
1984,3,3,5,82,2.5734
1984,4,1,1,896,-3.9729
1984,4,1,2,313,-1.0810
1984,4,1,3,211,-0.5829
1984,4,1,4,181,0.0245
1984,4,1,5,390,-2.1408
1984,4,2,1,125,-1.7145
1984,4,2,2,110,0.8855
1984,4,2,3,77,0.5564
1984,4,2,4,85,2.5484
1984,4,2,5,97,1.7764
1984,4,3,1,74,-0.7048
1984,4,3,2,121,0.5894
1984,4,3,3,114,1.0577
1984,4,3,4,124,2.2324
1984,4,3,5,82,0.3625
1984,5,1,1,994,-6.3168
1984,5,1,2,282,-3.7493
1984,5,1,3,225,-4.1043
1984,5,1,4,173,-5.0156
1984,5,1,5,370,-4.7346
1984,5,2,1,139,-7.5971
1984,5,2,2,109,-4.0126
1984,5,2,3,90,-3.9828
1984,5,2,4,90,-4.8271
1984,5,2,5,74,-3.8389
1984,5,3,1,72,-7.0498
1984,5,3,2,99,-4.9463
1984,5,3,3,128,-6.2610
1984,5,3,4,122,-4.0435
1984,5,3,5,96,-5.4930
1984,6,1,1,1022,0.0815
1984,6,1,2,265,2.0928
1984,6,1,3,225,1.9147
1984,6,1,4,167,3.1569
1984,6,1,5,352,2.8146
1984,6,2,1,139,3.7292
1984,6,2,2,115,3.1232
1984,6,2,3,91,2.7685
1984,6,2,4,80,2.7317
1984,6,2,5,79,5.8295
1984,6,3,1,72,3.5058
1984,6,3,2,95,3.9536
1984,6,3,3,125,3.4299
1984,6,3,4,119,3.3222
1984,6,3,5,105,0.7195
1984,7,1,1,983,-6.7728
1984,7,1,2,266,-4.5366
1984,7,1,3,223,-4.1570
1984,7,1,4,166,-1.8054
1984,7,1,5,349,-4.6572
1984,7,2,1,153,-7.6267
1984,7,2,2,103,-4.2367
1984,7,2,3,87,-3.5950
1984,7,2,4,87,-4.2445
1984,7,2,5,76,-4.6579
1984,7,3,1,62,-5.4390
1984,7,3,2,99,-2.1821
1984,7,3,3,123,-1.7401
1984,7,3,4,115,-3.2980
1984,7,3,5,112,-0.2064
1984,8,1,1,981,9.9168
1984,8,1,2,298,9.3904
1984,8,1,3,198,11.1333
1984,8,1,4,143,12.9406
1984,8,1,5,366,11.7451
1984,8,2,1,152,14.8549
1984,8,2,2,103,11.6234
1984,8,2,3,98,12.8458
1984,8,2,4,87,14.5949
1984,8,2,5,68,11.6298
1984,8,3,1,50,13.6230
1984,8,3,2,96,10.5175
1984,8,3,3,115,11.0361
1984,8,3,4,126,11.0872
1984,8,3,5,119,12.1540
1984,9,1,1,966,-2.4528
1984,9,1,2,309,0.1449
1984,9,1,3,191,0.4939
1984,9,1,4,159,0.6137
1984,9,1,5,351,-0.0242
1984,9,2,1,145,-3.3816
1984,9,2,2,106,-0.8597
1984,9,2,3,97,-0.5383
1984,9,2,4,82,-0.2220
1984,9,2,5,79,-2.8236
1984,9,3,1,61,-1.7371
1984,9,3,2,90,-1.9172
1984,9,3,3,111,-0.1592
1984,9,3,4,124,-1.4210
1984,9,3,5,118,-0.6611
1984,10,1,1,951,-3.6093
1984,10,1,2,324,-2.9678
1984,10,1,3,192,-2.0369
1984,10,1,4,163,-2.4809
1984,10,1,5,333,-2.5426
1984,10,2,1,138,-3.0714
1984,10,2,2,113,-2.3071
1984,10,2,3,96,-1.4202
1984,10,2,4,72,-2.8644
1984,10,2,5,75,-1.6063
1984,10,3,1,54,-3.8431
1984,10,3,2,90,1.4186
1984,10,3,3,107,-0.9500
1984,10,3,4,133,0.0195
1984,10,3,5,120,1.0706
1984,11,1,1,962,-4.7856
1984,11,1,2,294,-2.3768
1984,11,1,3,161,-2.2327
1984,11,1,4,177,-2.1832
1984,11,1,5,365,-3.9639
1984,11,2,1,139,-6.2338
1984,11,2,2,109,-2.4138
1984,11,2,3,93,-1.8595
1984,11,2,4,76,-0.3470
1984,11,2,5,91,-1.9102
1984,11,3,1,56,-2.9370
1984,11,3,2,90,-1.3783
1984,11,3,3,109,-1.3507
1984,11,3,4,130,-1.2709
1984,11,3,5,117,-1.3836
1984,12,1,1,933,-0.2780
1984,12,1,2,301,1.0579
1984,12,1,3,173,3.2442
1984,12,1,4,184,1.1545
1984,12,1,5,354,0.4305
1984,12,2,1,132,1.0156
1984,12,2,2,121,1.6902
1984,12,2,3,89,2.7933
1984,12,2,4,75,3.1831
1984,12,2,5,90,2.9781
1984,12,3,1,48,1.8608
1984,12,3,2,81,0.5051
1984,12,3,3,109,1.6563
1984,12,3,4,138,1.4764
1984,12,3,5,115,3.1218
1985,1,1,1,918,14.4496
1985,1,1,2,319,14.0843
1985,1,1,3,180,11.0797
1985,1,1,4,173,11.5298
1985,1,1,5,347,12.5210
1985,1,2,1,130,12.7806
1985,1,2,2,125,12.6007
1985,1,2,3,82,12.5948
1985,1,2,4,75,11.3100
1985,1,2,5,93,12.8471
1985,1,3,1,44,12.0622
1985,1,3,2,86,8.6876
1985,1,3,3,109,8.2711
1985,1,3,4,133,7.6042
1985,1,3,5,121,8.1323
1985,2,1,1,906,2.9332
1985,2,1,2,354,3.1348
1985,2,1,3,197,2.7576
1985,2,1,4,164,3.4158
1985,2,1,5,334,5.9473
1985,2,2,1,122,0.8826
1985,2,2,2,121,1.1952
1985,2,2,3,80,3.3523
1985,2,2,4,82,3.4418
1985,2,2,5,87,1.8039
1985,2,3,1,58,-0.8925
1985,2,3,2,87,0.3384
1985,2,3,3,109,1.7531
1985,2,3,4,122,1.7470
1985,2,3,5,129,1.8217
1985,3,1,1,899,-3.7402
1985,3,1,2,323,-1.8952
1985,3,1,3,218,0.4173
1985,3,1,4,193,-1.4697
1985,3,1,5,317,-1.4989
1985,3,2,1,134,-5.6830
1985,3,2,2,115,-3.1244
1985,3,2,3,92,-4.1894
1985,3,2,4,81,-2.0088
1985,3,2,5,77,-1.4942
1985,3,3,1,60,-1.1741
1985,3,3,2,82,-0.8421
1985,3,3,3,106,-1.3825
1985,3,3,4,121,0.4011
1985,3,3,5,131,-0.5619
1985,4,1,1,913,-3.9946
1985,4,1,2,307,-1.3831
1985,4,1,3,224,-1.8499
1985,4,1,4,191,-1.1391
1985,4,1,5,312,-0.2761
1985,4,2,1,135,-3.5119
1985,4,2,2,114,-2.3183
1985,4,2,3,92,-1.5993
1985,4,2,4,81,-2.2720
1985,4,2,5,84,-1.5101
1985,4,3,1,56,-0.8169
1985,4,3,2,92,-2.2088
1985,4,3,3,100,-0.9407
1985,4,3,4,118,0.2199
1985,4,3,5,130,-0.7272
1985,5,1,1,968,-0.0945
1985,5,1,2,302,1.4095
1985,5,1,3,234,3.0841
1985,5,1,4,178,1.8318
1985,5,1,5,396,3.4789
1985,5,2,1,141,2.3299
1985,5,2,2,122,4.0836
1985,5,2,3,101,3.5246
1985,5,2,4,78,3.4759
1985,5,2,5,95,4.6682
1985,5,3,1,53,3.3009
1985,5,3,2,99,6.3991
1985,5,3,3,91,6.2173
1985,5,3,4,134,5.4936
1985,5,3,5,130,5.8533
1985,6,1,1,973,-1.9175
1985,6,1,2,332,0.4084
1985,6,1,3,239,0.6942
1985,6,1,4,169,1.3042
1985,6,1,5,384,1.8058
1985,6,2,1,128,-0.0841
1985,6,2,2,135,-0.5841
1985,6,2,3,104,1.2762
1985,6,2,4,66,-0.0454
1985,6,2,5,97,1.8294
1985,6,3,1,51,0.7876
1985,6,3,2,82,1.3437
1985,6,3,3,100,1.7765
1985,6,3,4,133,1.8508
1985,6,3,5,138,0.8426
1985,7,1,1,968,1.3284
1985,7,1,2,321,3.4622
1985,7,1,3,236,1.6268
1985,7,1,4,166,6.0661
1985,7,1,5,380,5.8839
1985,7,2,1,128,3.5821
1985,7,2,2,129,1.8363
1985,7,2,3,98,4.2135
1985,7,2,4,68,3.5553
1985,7,2,5,102,3.9081
1985,7,3,1,46,-0.6000
1985,7,3,2,89,1.2240
1985,7,3,3,100,-0.6464
1985,7,3,4,128,1.6008
1985,7,3,5,140,0.6769
1985,8,1,1,970,-1.8556
1985,8,1,2,335,-0.5022
1985,8,1,3,219,-1.1006
1985,8,1,4,186,1.1270
1985,8,1,5,365,-0.1885
1985,8,2,1,128,-1.7750
1985,8,2,2,119,-1.5146
1985,8,2,3,103,-2.8218
1985,8,2,4,82,-0.1914
1985,8,2,5,108,0.0535
1985,8,3,1,56,1.1515
1985,8,3,2,89,-2.0743
1985,8,3,3,103,-0.4410
1985,8,3,4,121,-0.1917
1985,8,3,5,138,-0.7302
1985,9,1,1,978,-7.1323
1985,9,1,2,346,-5.2651
1985,9,1,3,202,-3.8745
1985,9,1,4,191,-4.2258
1985,9,1,5,365,-5.5886
1985,9,2,1,135,-8.9963
1985,9,2,2,106,-4.8111
1985,9,2,3,99,-5.4463
1985,9,2,4,91,-5.1305
1985,9,2,5,100,-5.3140
1985,9,3,1,55,-4.2333
1985,9,3,2,89,-4.2953
1985,9,3,3,106,-2.7848
1985,9,3,4,111,-2.2325
1985,9,3,5,142,-2.4890
1985,10,1,1,979,0.4543
1985,10,1,2,359,2.0048
1985,10,1,3,199,3.2761
1985,10,1,4,191,2.8508
1985,10,1,5,360,4.6582
1985,10,2,1,134,3.0341
1985,10,2,2,108,1.3162
1985,10,2,3,101,5.0225
1985,10,2,4,90,2.9520
1985,10,2,5,98,7.4499
1985,10,3,1,53,3.1405
1985,10,3,2,86,3.0030
1985,10,3,3,103,3.6079
1985,10,3,4,111,4.0473
1985,10,3,5,146,4.4072
1985,11,1,1,981,5.1678
1985,11,1,2,366,4.9353
1985,11,1,3,246,5.7860
1985,11,1,4,174,6.2194
1985,11,1,5,343,6.4146
1985,11,2,1,134,7.5787
1985,11,2,2,118,8.4392
1985,11,2,3,106,7.8519
1985,11,2,4,82,6.7124
1985,11,2,5,94,8.1632
1985,11,3,1,50,8.2956
1985,11,3,2,95,8.1754
1985,11,3,3,102,8.1136
1985,11,3,4,108,7.1085
1985,11,3,5,142,6.9965
1985,12,1,1,998,4.6863
1985,12,1,2,346,4.5391
1985,12,1,3,252,1.5852
1985,12,1,4,167,5.2882
1985,12,1,5,348,4.8226
1985,12,2,1,143,4.7294
1985,12,2,2,112,4.8173
1985,12,2,3,105,3.7566
1985,12,2,4,80,4.7637
