year,month,rank_ME,rank_CTOq_1,nstocks,ret_vw
1985,10,1,1,345,2.2003
1985,10,1,2,364,0.7529
1985,10,1,3,317,1.2577
1985,10,1,4,375,2.6625
1985,10,1,5,535,3.4924
1985,10,2,1,109,2.6596
1985,10,2,2,128,1.8686
1985,10,2,3,112,3.1191
1985,10,2,4,124,4.1720
1985,10,2,5,174,6.2701
1985,10,3,1,150,6.1208
1985,10,3,2,142,3.4319
1985,10,3,3,132,3.7415
1985,10,3,4,124,3.6973
1985,10,3,5,115,4.7630
1985,11,1,1,292,4.4478
1985,11,1,2,351,7.0968
1985,11,1,3,334,5.9178
1985,11,1,4,385,6.1451
1985,11,1,5,500,6.4232
1985,11,2,1,116,6.3259
1985,11,2,2,119,7.9834
1985,11,2,3,114,8.5301
1985,11,2,4,126,7.9450
1985,11,2,5,180,8.3654
1985,11,3,1,150,4.6394
1985,11,3,2,139,8.1107
1985,11,3,3,134,6.3919
1985,11,3,4,119,8.6204
1985,11,3,5,119,7.3294
1985,12,1,1,316,1.0607
1985,12,1,2,355,4.3314
1985,12,1,3,337,4.6359
1985,12,1,4,376,4.8547
1985,12,1,5,497,6.5780
1985,12,2,1,119,2.0614
1985,12,2,2,120,5.0698
1985,12,2,3,106,5.0400
1985,12,2,4,125,4.5168
1985,12,2,5,186,5.2041
1985,12,3,1,143,4.6686
1985,12,3,2,138,3.4196
1985,12,3,3,146,4.9394
1985,12,3,4,120,4.8199
1985,12,3,5,118,3.9346
1986,1,1,1,321,0.3176
1986,1,1,2,360,3.3202
1986,1,1,3,342,1.2132
1986,1,1,4,382,2.3039
1986,1,1,5,501,4.0807
1986,1,2,1,117,0.4676
1986,1,2,2,120,-1.2469
1986,1,2,3,103,0.2770
1986,1,2,4,127,3.4187
1986,1,2,5,179,1.6161
1986,1,3,1,141,2.9463
1986,1,3,2,136,0.4803
1986,1,3,3,146,-0.8713
1986,1,3,4,116,0.2037
1986,1,3,5,118,1.9010
1986,2,1,1,315,2.7734
1986,2,1,2,324,3.4346
1986,2,1,3,354,7.6494
1986,2,1,4,363,6.9183
1986,2,1,5,480,7.5263
1986,2,2,1,107,3.0360
1986,2,2,2,131,5.9432
1986,2,2,3,96,6.6575
1986,2,2,4,144,8.1340
1986,2,2,5,179,8.3792
1986,2,3,1,142,6.2737
1986,2,3,2,125,8.8643
1986,2,3,3,141,9.5653
1986,2,3,4,123,5.8911
1986,2,3,5,117,7.9839
1986,3,1,1,325,4.6719
1986,3,1,2,344,2.7596
1986,3,1,3,362,4.3806
1986,3,1,4,367,5.1527
1986,3,1,5,464,6.5936
1986,3,2,1,111,4.6647
1986,3,2,2,125,5.2395
1986,3,2,3,115,3.7624
1986,3,2,4,141,5.0409
1986,3,2,5,183,6.4265
1986,3,3,1,141,4.5688
1986,3,3,2,131,5.9161
1986,3,3,3,132,4.6775
1986,3,3,4,125,4.2672
1986,3,3,5,117,9.1810
1986,4,1,1,350,1.6285
1986,4,1,2,336,2.0395
1986,4,1,3,373,0.1132
1986,4,1,4,369,2.3534
1986,4,1,5,477,1.8435
1986,4,2,1,104,1.6254
1986,4,2,2,123,2.4812
1986,4,2,3,121,2.6398
1986,4,2,4,140,1.4354
1986,4,2,5,180,1.4535
1986,4,3,1,145,-3.0676
1986,4,3,2,130,-1.5727
1986,4,3,3,133,0.0255
1986,4,3,4,124,1.1344
1986,4,3,5,125,-0.3199
1986,5,1,1,318,4.5958
1986,5,1,2,353,2.8305
1986,5,1,3,368,2.6577
1986,5,1,4,347,3.3403
1986,5,1,5,503,4.1566
1986,5,2,1,111,2.5064
1986,5,2,2,125,2.8878
1986,5,2,3,126,1.6471
1986,5,2,4,130,4.1497
1986,5,2,5,195,5.7343
1986,5,3,1,140,4.3542
1986,5,3,2,136,3.6930
1986,5,3,3,147,6.2658
1986,5,3,4,112,4.6994
1986,5,3,5,120,9.0772
1986,6,1,1,357,-1.7618
1986,6,1,2,353,-1.6457
1986,6,1,3,373,-0.9631
1986,6,1,4,362,0.0801
1986,6,1,5,513,2.0859
1986,6,2,1,112,-0.0596
1986,6,2,2,122,-1.3021
1986,6,2,3,130,-1.6212
1986,6,2,4,128,0.6416
1986,6,2,5,204,0.7895
1986,6,3,1,137,3.8249
1986,6,3,2,140,-0.4790
1986,6,3,3,145,1.5277
1986,6,3,4,118,1.2692
1986,6,3,5,112,4.7673
1986,7,1,1,347,-9.4079
1986,7,1,2,356,-11.3350
1986,7,1,3,358,-8.4506
1986,7,1,4,377,-8.3055
1986,7,1,5,516,-8.0403
1986,7,2,1,111,-7.8481
1986,7,2,2,118,-10.1480
1986,7,2,3,133,-11.6487
1986,7,2,4,124,-9.4943
1986,7,2,5,197,-9.3821
1986,7,3,1,137,1.5819
1986,7,3,2,144,-7.9520
1986,7,3,3,140,-5.3484
1986,7,3,4,115,-6.7761
1986,7,3,5,114,-7.1487
1986,8,1,1,295,3.8881
1986,8,1,2,379,1.8189
1986,8,1,3,331,0.7617
1986,8,1,4,387,-0.1212
1986,8,1,5,489,1.5789
1986,8,2,1,106,6.6120
1986,8,2,2,119,6.2940
1986,8,2,3,135,4.5989
1986,8,2,4,129,4.0503
1986,8,2,5,189,2.6449
1986,8,3,1,145,8.6784
1986,8,3,2,136,8.0363
1986,8,3,3,135,6.4602
1986,8,3,4,120,6.5388
1986,8,3,5,111,2.9668
1986,9,1,1,289,-7.1790
1986,9,1,2,383,-6.5873
1986,9,1,3,377,-6.4545
1986,9,1,4,416,-5.6121
1986,9,1,5,507,-7.0267
1986,9,2,1,107,-5.2172
1986,9,2,2,118,-6.3347
1986,9,2,3,131,-5.9351
1986,9,2,4,134,-5.1998
1986,9,2,5,186,-6.8924
1986,9,3,1,146,-8.9426
1986,9,3,2,134,-5.1250
1986,9,3,3,141,-8.7445
1986,9,3,4,117,-8.6629
1986,9,3,5,110,-9.4193
1986,10,1,1,302,0.7965
1986,10,1,2,387,2.4517
1986,10,1,3,383,2.1952
1986,10,1,4,396,3.5745
1986,10,1,5,517,4.0711
1986,10,2,1,110,4.4729
1986,10,2,2,118,3.2008
1986,10,2,3,133,4.8733
1986,10,2,4,134,4.1827
1986,10,2,5,178,5.9970
1986,10,3,1,148,4.9763
1986,10,3,2,131,3.4715
1986,10,3,3,145,7.4927
1986,10,3,4,115,7.0127
1986,10,3,5,112,8.2160
1986,11,1,1,293,-3.1878
1986,11,1,2,354,-0.1658
1986,11,1,3,363,1.2977
1986,11,1,4,401,-0.5346
1986,11,1,5,553,1.2712
1986,11,2,1,108,-3.6013
1986,11,2,2,110,-0.8691
1986,11,2,3,135,0.6854
1986,11,2,4,136,0.5904
1986,11,2,5,175,1.9050
1986,11,3,1,147,1.1899
1986,11,3,2,137,2.5891
1986,11,3,3,138,3.2187
1986,11,3,4,113,2.7796
1986,11,3,5,115,2.3374
1986,12,1,1,315,-4.3985
1986,12,1,2,388,-4.3270
1986,12,1,3,363,-1.8967
1986,12,1,4,445,-2.0349
1986,12,1,5,519,-2.8614
1986,12,2,1,102,-3.5758
1986,12,2,2,117,-2.5228
1986,12,2,3,146,-2.5048
1986,12,2,4,126,-1.5847
1986,12,2,5,187,-1.8886
1986,12,3,1,142,-3.0478
1986,12,3,2,140,-2.6013
1986,12,3,3,134,-1.1388
1986,12,3,4,119,-4.2582
1986,12,3,5,112,-5.0588
1987,1,1,1,319,13.2742
1987,1,1,2,383,10.4622
1987,1,1,3,351,12.5731
1987,1,1,4,458,9.2266
1987,1,1,5,531,11.1025
1987,1,2,1,101,10.7945
1987,1,2,2,111,13.4228
1987,1,2,3,142,15.1816
1987,1,2,4,126,14.2314
1987,1,2,5,186,11.2937
1987,1,3,1,137,10.0840
1987,1,3,2,138,13.3426
1987,1,3,3,132,16.2051
1987,1,3,4,113,13.9285
1987,1,3,5,114,12.8225
1987,2,1,1,295,8.1250
1987,2,1,2,379,7.3084
1987,2,1,3,325,9.9876
1987,2,1,4,449,8.0004
1987,2,1,5,508,8.5573
1987,2,2,1,103,7.3612
1987,2,2,2,106,7.7165
1987,2,2,3,140,8.7864
1987,2,2,4,126,9.9495
1987,2,2,5,182,9.3352
1987,2,3,1,135,-0.3622
1987,2,3,2,136,5.4796
1987,2,3,3,139,4.6088
1987,2,3,4,116,4.0435
1987,2,3,5,114,8.1865
1987,3,1,1,314,4.1366
1987,3,1,2,377,1.1672
1987,3,1,3,344,2.4603
1987,3,1,4,442,2.3969
1987,3,1,5,526,2.9823
1987,3,2,1,106,5.5255
1987,3,2,2,108,1.3204
1987,3,2,3,136,1.0979
1987,3,2,4,139,1.9744
1987,3,2,5,187,3.2746
1987,3,3,1,141,0.1850
1987,3,3,2,135,3.8519
1987,3,3,3,133,4.5279
1987,3,3,4,120,2.4024
1987,3,3,5,125,1.5792
1987,4,1,1,347,-1.9885
1987,4,1,2,371,-4.2444
1987,4,1,3,375,-2.4718
1987,4,1,4,434,-2.3285
1987,4,1,5,542,-2.7653
1987,4,2,1,107,-2.9218
1987,4,2,2,101,-1.4486
1987,4,2,3,135,-2.7753
1987,4,2,4,142,-2.5205
1987,4,2,5,186,-3.5506
1987,4,3,1,143,-3.2075
1987,4,3,2,132,-0.4330
1987,4,3,3,128,0.5293
1987,4,3,4,119,0.3455
1987,4,3,5,125,-2.7966
1987,5,1,1,347,1.1783
1987,5,1,2,341,0.4014
1987,5,1,3,371,0.4254
1987,5,1,4,415,-0.6282
1987,5,1,5,574,-1.1898
1987,5,2,1,119,0.1190
1987,5,2,2,119,-0.7861
1987,5,2,3,130,1.5927
1987,5,2,4,142,0.1946
1987,5,2,5,184,-0.2030
1987,5,3,1,140,-0.4944
1987,5,3,2,139,1.3648
1987,5,3,3,129,1.1316
1987,5,3,4,118,0.1079
1987,5,3,5,123,1.8389
1987,6,1,1,349,3.6226
1987,6,1,2,408,1.2676
1987,6,1,3,391,1.8018
1987,6,1,4,409,1.9242
1987,6,1,5,600,3.0871
1987,6,2,1,118,2.7473
1987,6,2,2,117,2.8855
1987,6,2,3,125,1.7120
1987,6,2,4,141,4.7250
1987,6,2,5,175,3.8362
1987,6,3,1,134,3.8877
1987,6,3,2,141,4.2275
1987,6,3,3,135,4.7507
1987,6,3,4,129,4.4702
1987,6,3,5,116,6.5982
1987,7,1,1,346,2.7627
1987,7,1,2,414,2.2191
1987,7,1,3,386,2.2218
1987,7,1,4,422,3.5036
1987,7,1,5,592,3.7324
1987,7,2,1,119,4.2828
1987,7,2,2,113,4.2632
1987,7,2,3,123,4.9419
1987,7,2,4,146,3.6655
1987,7,2,5,185,2.7305
1987,7,3,1,133,1.5410
1987,7,3,2,137,5.2028
1987,7,3,3,137,4.8868
1987,7,3,4,122,6.9405
1987,7,3,5,108,4.6975
1987,8,1,1,314,-2.1785
1987,8,1,2,398,2.1561
1987,8,1,3,369,2.7635
1987,8,1,4,448,4.0663
1987,8,1,5,575,3.6413
1987,8,2,1,125,1.1730
1987,8,2,2,113,4.5905
1987,8,2,3,125,5.7508
1987,8,2,4,152,3.5346
1987,8,2,5,170,2.9161
1987,8,3,1,135,3.7887
1987,8,3,2,136,2.9537
1987,8,3,3,140,3.9386
1987,8,3,4,123,4.9255
1987,8,3,5,108,4.1819
1987,9,1,1,333,-2.5388
1987,9,1,2,398,-2.6420
1987,9,1,3,396,-1.3122
1987,9,1,4,459,-0.8038
1987,9,1,5,612,0.0808
1987,9,2,1,117,-1.9652
1987,9,2,2,119,-0.2842
1987,9,2,3,110,-1.6599
1987,9,2,4,154,-2.0752
1987,9,2,5,173,-2.0046
1987,9,3,1,137,-0.0862
1987,9,3,2,137,-3.1103
1987,9,3,3,147,-1.7336
1987,9,3,4,124,-1.2970
1987,9,3,5,107,-5.4574
1987,10,1,1,351,-30.3009
1987,10,1,2,421,-31.2633
1987,10,1,3,369,-32.1195
1987,10,1,4,482,-30.6825
1987,10,1,5,617,-31.0386
1987,10,2,1,119,-24.2476
1987,10,2,2,117,-31.3043
1987,10,2,3,116,-31.4109
1987,10,2,4,148,-31.1718
1987,10,2,5,172,-31.8885
1987,10,3,1,133,-10.4952
1987,10,3,2,137,-22.4922
1987,10,3,3,142,-22.8435
1987,10,3,4,127,-24.5548
1987,10,3,5,103,-25.0384
1987,11,1,1,340,-7.7635
1987,11,1,2,387,-7.4438
1987,11,1,3,367,-5.5042
1987,11,1,4,456,-5.0798
1987,11,1,5,638,-6.2158
1987,11,2,1,124,-0.8158
1987,11,2,2,119,-3.6114
1987,11,2,3,122,-6.8124
1987,11,2,4,158,-4.8855
1987,11,2,5,182,-6.0711
1987,11,3,1,141,-4.3683
1987,11,3,2,129,-8.3645
1987,11,3,3,136,-8.0611
1987,11,3,4,129,-8.2761
1987,11,3,5,105,-8.9645
1987,12,1,1,366,3.8292
1987,12,1,2,388,3.9095
1987,12,1,3,393,8.1814
1987,12,1,4,497,6.3556
1987,12,1,5,607,7.3565
1987,12,2,1,129,6.3111
1987,12,2,2,116,9.3797
1987,12,2,3,124,13.3113
1987,12,2,4,167,12.2552
1987,12,2,5,181,11.5505
1987,12,3,1,141,1.9994
1987,12,3,2,137,6.7831
1987,12,3,3,138,10.8421
1987,12,3,4,130,9.0683
1987,12,3,5,96,9.9252
1988,1,1,1,359,10.1643
1988,1,1,2,424,5.9615
1988,1,1,3,364,6.4801
1988,1,1,4,512,5.2543
1988,1,1,5,595,5.3263
1988,1,2,1,131,5.4687
1988,1,2,2,116,2.0771
1988,1,2,3,111,2.2821
1988,1,2,4,167,2.9380
1988,1,2,5,184,1.4362
1988,1,3,1,141,9.4433
1988,1,3,2,139,1.6616
1988,1,3,3,142,1.6570
1988,1,3,4,135,3.5912
1988,1,3,5,90,6.6632
1988,2,1,1,352,5.1599
1988,2,1,2,387,8.7935
1988,2,1,3,373,10.0308
1988,2,1,4,476,9.4161
1988,2,1,5,597,8.7855
1988,2,2,1,125,5.6062
1988,2,2,2,108,10.5582
1988,2,2,3,123,10.1759
1988,2,2,4,161,10.8636
1988,2,2,5,181,12.3289
1988,2,3,1,137,0.1812
1988,2,3,2,135,5.2461
1988,2,3,3,135,5.9477
1988,2,3,4,132,6.0352
1988,2,3,5,94,8.6166
1988,3,1,1,395,4.2275
1988,3,1,2,415,5.3978
1988,3,1,3,373,6.1068
1988,3,1,4,453,5.9436
1988,3,1,5,617,6.8936
1988,3,2,1,131,1.3311
1988,3,2,2,106,3.1039
1988,3,2,3,120,4.0152
1988,3,2,4,152,4.6501
1988,3,2,5,190,6.1677
1988,3,3,1,141,-2.9162
1988,3,3,2,143,-1.0230
1988,3,3,3,136,-3.9405
1988,3,3,4,127,-2.1083
1988,3,3,5,101,-1.3467
1988,4,1,1,394,-1.2123
1988,4,1,2,413,2.4521
1988,4,1,3,401,1.4781
1988,4,1,4,435,3.0910
1988,4,1,5,634,2.1385
1988,4,2,1,135,1.9155
1988,4,2,2,104,1.8645
1988,4,2,3,132,3.0917
1988,4,2,4,151,1.1839
1988,4,2,5,198,2.4158
1988,4,3,1,140,-0.2949
1988,4,3,2,141,0.7539
1988,4,3,3,135,1.8875
1988,4,3,4,120,0.4099
1988,4,3,5,110,2.4247
1988,5,1,1,372,-4.1640
1988,5,1,2,388,-2.8191
1988,5,1,3,381,-1.7630
1988,5,1,4,452,-2.0544
1988,5,1,5,625,-1.7590
1988,5,2,1,133,-1.2484
1988,5,2,2,102,-1.2057
1988,5,2,3,135,-2.9031
1988,5,2,4,154,-1.4809
1988,5,2,5,199,-0.6959
1988,5,3,1,137,2.6624
1988,5,3,2,145,-0.2917
1988,5,3,3,136,0.0525
1988,5,3,4,124,-0.4450
1988,5,3,5,101,-1.0695
1988,6,1,1,386,5.9175
1988,6,1,2,404,6.7759
1988,6,1,3,382,7.0041
1988,6,1,4,438,7.5968
1988,6,1,5,643,7.4130
1988,6,2,1,128,5.2906
1988,6,2,2,107,8.3164
1988,6,2,3,140,9.5442
1988,6,2,4,160,7.9834
1988,6,2,5,201,9.1083
1988,6,3,1,138,3.6101
1988,6,3,2,137,4.9984
1988,6,3,3,141,4.8721
1988,6,3,4,122,4.4704
1988,6,3,5,99,7.0303
1988,7,1,1,361,-2.6868
1988,7,1,2,402,-0.3626
1988,7,1,3,377,-1.2481
1988,7,1,4,442,0.6542
1988,7,1,5,644,0.1563
1988,7,2,1,124,-0.2315
1988,7,2,2,103,-2.9477
1988,7,2,3,132,-1.6504
1988,7,2,4,161,-1.9773
1988,7,2,5,197,-0.7059
1988,7,3,1,139,-0.9479
1988,7,3,2,144,0.0215
1988,7,3,3,145,-1.0860
1988,7,3,4,123,-2.3020
1988,7,3,5,100,-0.5699
1988,8,1,1,305,-3.1011
1988,8,1,2,387,-1.9040
1988,8,1,3,364,-3.3564
1988,8,1,4,476,-1.6483
1988,8,1,5,597,-2.5416
1988,8,2,1,116,-1.9684
1988,8,2,2,108,-4.1647
1988,8,2,3,131,-1.6576
1988,8,2,4,156,-3.8169
1988,8,2,5,200,-3.6908
1988,8,3,1,146,-1.4773
1988,8,3,2,130,-4.0270
1988,8,3,3,141,-3.0425
1988,8,3,4,129,-3.9301
1988,8,3,5,99,-2.5130
1988,9,1,1,300,0.4272
1988,9,1,2,405,2.2253
1988,9,1,3,370,2.9657
1988,9,1,4,464,2.5834
1988,9,1,5,619,3.6488
1988,9,2,1,123,3.5667
1988,9,2,2,107,2.1881
1988,9,2,3,124,2.0929
1988,9,2,4,173,3.2548
1988,9,2,5,194,3.3815
1988,9,3,1,144,3.8977
1988,9,3,2,130,3.8715
1988,9,3,3,145,2.7987
1988,9,3,4,129,5.3098
1988,9,3,5,96,6.8378
1988,10,1,1,305,-1.8106
1988,10,1,2,404,-2.9480
1988,10,1,3,368,-2.0200
1988,10,1,4,463,-1.0256
1988,10,1,5,640,-0.6519
1988,10,2,1,123,1.4058
1988,10,2,2,104,-1.9639
1988,10,2,3,121,-2.8729
1988,10,2,4,165,-1.4986
1988,10,2,5,193,-0.1977
1988,10,3,1,141,1.8406
1988,10,3,2,128,4.6648
1988,10,3,3,141,0.9913
1988,10,3,4,131,1.9770
1988,10,3,5,96,4.2118
1988,11,1,1,259,-4.8786
1988,11,1,2,380,-4.5075
1988,11,1,3,328,-4.1967
1988,11,1,4,439,-4.0736
1988,11,1,5,657,-3.0997
1988,11,2,1,120,-0.5489
1988,11,2,2,110,-4.1319
1988,11,2,3,110,-3.5364
1988,11,2,4,171,-3.0204
1988,11,2,5,202,-2.5715
1988,11,3,1,150,-0.6058
1988,11,3,2,123,-0.8882
1988,11,3,3,139,-1.4656
1988,11,3,4,121,-1.5994
1988,11,3,5,106,-2.9803
1988,12,1,1,285,2.2363
1988,12,1,2,394,5.5171
1988,12,1,3,370,4.0529
1988,12,1,4,466,4.0194
1988,12,1,5,667,4.3844
1988,12,2,1,123,5.0487
1988,12,2,2,103,4.3929
1988,12,2,3,110,7.2409
1988,12,2,4,168,4.1721
1988,12,2,5,196,4.6615
1988,12,3,1,148,1.4747
1988,12,3,2,125,1.4664
1988,12,3,3,140,2.8139
1988,12,3,4,125,3.1484
1988,12,3,5,102,2.0538
1989,1,1,1,290,4.6654
1989,1,1,2,379,3.6455
1989,1,1,3,380,4.6059
1989,1,1,4,462,4.7819
1989,1,1,5,678,6.0471
1989,1,2,1,122,6.1250
1989,1,2,2,110,3.7698
1989,1,2,3,112,4.9114
1989,1,2,4,162,5.2195
1989,1,2,5,190,4.6721
1989,1,3,1,150,5.7585
1989,1,3,2,119,6.7236
1989,1,3,3,141,7.3151
1989,1,3,4,126,6.9018
1989,1,3,5,101,6.2383
1989,2,1,1,269,0.4777
1989,2,1,2,380,-0.2910
1989,2,1,3,351,1.6764
1989,2,1,4,447,0.2495
1989,2,1,5,628,0.5632
1989,2,2,1,124,1.8017
1989,2,2,2,99,-0.4597
1989,2,2,3,106,1.2677
1989,2,2,4,177,1.0355
1989,2,2,5,193,0.9226
1989,2,3,1,143,-1.3920
1989,2,3,2,124,-1.9075
1989,2,3,3,138,-2.9057
1989,2,3,4,128,-2.4647
1989,2,3,5,98,-2.2298
1989,3,1,1,309,1.7007
1989,3,1,2,370,2.8886
1989,3,1,3,357,2.7846
1989,3,1,4,462,3.1241
1989,3,1,5,634,4.3160
1989,3,2,1,120,3.4805
1989,3,2,2,102,1.0406
1989,3,2,3,109,1.6969
1989,3,2,4,170,1.0006
1989,3,2,5,193,3.8223
1989,3,3,1,153,1.9737
1989,3,3,2,120,2.5688
1989,3,3,3,138,0.7266
1989,3,3,4,119,2.5655
1989,3,3,5,96,1.7347
1989,4,1,1,308,1.9890
1989,4,1,2,392,2.6762
1989,4,1,3,369,2.9221
1989,4,1,4,460,3.4437
1989,4,1,5,625,4.3111
1989,4,2,1,117,4.2890
1989,4,2,2,107,4.1106
1989,4,2,3,110,6.9705
1989,4,2,4,173,4.6830
1989,4,2,5,194,5.9208
1989,4,3,1,149,6.1003
1989,4,3,2,125,4.6243
1989,4,3,3,133,4.3720
1989,4,3,4,117,6.9171
1989,4,3,5,104,5.4700
1989,5,1,1,296,1.3956
1989,5,1,2,341,3.4441
1989,5,1,3,361,2.6604
1989,5,1,4,439,3.2370
1989,5,1,5,655,4.9277
1989,5,2,1,112,5.0663
1989,5,2,2,103,6.1884
1989,5,2,3,116,5.4054
1989,5,2,4,165,3.2098
1989,5,2,5,205,5.6579
1989,5,3,1,152,6.0395
1989,5,3,2,125,2.6348
1989,5,3,3,132,3.4323
1989,5,3,4,118,4.4984
1989,5,3,5,101,5.3824
1989,6,1,1,326,-1.3071
1989,6,1,2,357,-1.5697
1989,6,1,3,384,-1.3998
1989,6,1,4,461,-2.2548
1989,6,1,5,653,-1.5933
1989,6,2,1,115,0.3224
1989,6,2,2,100,-3.3016
1989,6,2,3,115,-4.1012
1989,6,2,4,165,-3.2073
1989,6,2,5,206,-2.2497
1989,6,3,1,152,0.9395
1989,6,3,2,124,-0.0475
1989,6,3,3,139,-1.9992
1989,6,3,4,114,-1.2598
1989,6,3,5,100,-1.9896
1989,7,1,1,314,2.6319
1989,7,1,2,346,2.1200
1989,7,1,3,386,3.6321
1989,7,1,4,453,2.9519
1989,7,1,5,665,3.7652
1989,7,2,1,109,4.6692
1989,7,2,2,98,4.3638
1989,7,2,3,114,3.8903
1989,7,2,4,158,3.2351
1989,7,2,5,201,5.4064
1989,7,3,1,145,7.3260
1989,7,3,2,127,7.3320
1989,7,3,3,135,8.8555
1989,7,3,4,113,10.0065
1989,7,3,5,105,9.2627
1989,8,1,1,275,0.9196
1989,8,1,2,344,1.6374
1989,8,1,3,349,1.3718
1989,8,1,4,445,2.4264
1989,8,1,5,651,0.8385
1989,8,2,1,97,2.0896
1989,8,2,2,117,2.1438
1989,8,2,3,108,2.4065
1989,8,2,4,170,3.5949
1989,8,2,5,196,2.8793
1989,8,3,1,137,0.4796
1989,8,3,2,128,2.8206
1989,8,3,3,135,2.6995
1989,8,3,4,117,2.0247
1989,8,3,5,101,2.8299
1989,9,1,1,268,2.7142
1989,9,1,2,356,-0.7142
1989,9,1,3,371,-0.3386
1989,9,1,4,481,-0.4043
1989,9,1,5,627,0.7205
1989,9,2,1,99,1.3457
1989,9,2,2,125,-0.1212
1989,9,2,3,105,-0.0583
1989,9,2,4,177,0.6665
1989,9,2,5,192,1.0065
1989,9,3,1,140,0.5822
1989,9,3,2,125,-1.4796
1989,9,3,3,130,-0.4910
1989,9,3,4,125,0.0064
1989,9,3,5,99,-1.4540
1989,10,1,1,263,-6.0664
1989,10,1,2,362,-5.6867
1989,10,1,3,365,-7.2508
1989,10,1,4,469,-5.6628
1989,10,1,5,645,-5.3714
1989,10,2,1,102,-3.0614
1989,10,2,2,120,-6.2947
1989,10,2,3,112,-7.5219
1989,10,2,4,178,-5.9787
1989,10,2,5,186,-6.4972
1989,10,3,1,139,-1.0527
1989,10,3,2,121,-3.0290
1989,10,3,3,138,-1.7209
1989,10,3,4,124,-2.8521
1989,10,3,5,101,-2.7911
1989,11,1,1,244,0.0825
1989,11,1,2,321,0.2351
1989,11,1,3,345,-1.6882
1989,11,1,4,464,-0.3569
1989,11,1,5,652,-1.3572
1989,11,2,1,104,3.4089
1989,11,2,2,112,1.9523
1989,11,2,3,114,0.1693
1989,11,2,4,184,1.2552
1989,11,2,5,195,-0.4460
1989,11,3,1,144,3.8560
1989,11,3,2,127,1.8499
1989,11,3,3,131,2.0647
1989,11,3,4,116,1.5393
1989,11,3,5,107,1.8198
1989,12,1,1,265,0.7282
1989,12,1,2,338,-1.7264
1989,12,1,3,354,-0.8708
1989,12,1,4,468,0.5370
1989,12,1,5,657,-1.4895
1989,12,2,1,108,3.7368
1989,12,2,2,111,0.8487
1989,12,2,3,108,1.0273
1989,12,2,4,189,0.8425
1989,12,2,5,196,1.4000
1989,12,3,1,145,5.5249
1989,12,3,2,128,1.1950
1989,12,3,3,130,2.3767
1989,12,3,4,116,3.1220
1989,12,3,5,106,1.6482
1990,1,1,1,272,-5.3780
1990,1,1,2,343,-6.7947
1990,1,1,3,381,-8.1704
1990,1,1,4,437,-8.4734
1990,1,1,5,658,-7.8077
1990,1,2,1,110,-7.7214
1990,1,2,2,104,-11.7009
1990,1,2,3,110,-8.3176
1990,1,2,4,188,-8.1238
1990,1,2,5,194,-9.6368
1990,1,3,1,149,-7.6892
1990,1,3,2,131,-4.5610
1990,1,3,3,133,-6.9510
1990,1,3,4,115,-7.8395
1990,1,3,5,106,-6.4923
1990,2,1,1,265,0.7967
1990,2,1,2,334,1.3558
1990,2,1,3,365,1.8706
1990,2,1,4,415,3.2678
1990,2,1,5,651,2.3963
1990,2,2,1,102,2.7888
1990,2,2,2,110,3.9940
1990,2,2,3,107,3.6534
1990,2,2,4,173,3.8018
1990,2,2,5,195,3.3883
1990,2,3,1,147,0.2082
1990,2,3,2,128,1.6205
1990,2,3,3,138,2.1859
1990,2,3,4,106,1.3591
1990,2,3,5,104,1.5215
1990,3,1,1,272,1.2998
1990,3,1,2,341,2.2676
1990,3,1,3,366,4.8359
1990,3,1,4,448,5.7559
1990,3,1,5,637,4.3490
1990,3,2,1,106,2.1350
1990,3,2,2,109,4.7510
1990,3,2,3,115,4.1172
1990,3,2,4,171,6.1069
1990,3,2,5,201,6.0214
1990,3,3,1,154,1.1675
1990,3,3,2,125,2.3778
1990,3,3,3,133,2.7885
1990,3,3,4,108,4.5923
1990,3,3,5,104,5.5625
1990,4,1,1,272,-4.2670
1990,4,1,2,345,-3.8450
1990,4,1,3,366,-2.8825
1990,4,1,4,447,-1.0944
1990,4,1,5,634,-1.7509
1990,4,2,1,110,-6.0677
1990,4,2,2,108,-3.7679
1990,4,2,3,131,-2.3140
1990,4,2,4,160,-3.7652
1990,4,2,5,207,-2.7484
1990,4,3,1,150,-3.7321
1990,4,3,2,130,-3.9926
1990,4,3,3,130,-1.1533
1990,4,3,4,112,-1.4733
1990,4,3,5,107,-0.0008
1990,5,1,1,245,3.1211
1990,5,1,2,318,5.1718
1990,5,1,3,332,5.3575
1990,5,1,4,447,6.3941
1990,5,1,5,622,7.5047
1990,5,2,1,108,9.0373
1990,5,2,2,105,9.7794
1990,5,2,3,139,8.6638
1990,5,2,4,177,8.7529
1990,5,2,5,214,10.0480
1990,5,3,1,155,7.2893
1990,5,3,2,128,8.9373
1990,5,3,3,128,9.3057
1990,5,3,4,115,10.0311
1990,5,3,5,104,12.9285
1990,6,1,1,278,-0.3676
1990,6,1,2,326,0.6288
1990,6,1,3,342,1.4121
1990,6,1,4,468,0.8467
1990,6,1,5,634,3.1481
1990,6,2,1,108,-1.0512
1990,6,2,2,120,-1.5945
1990,6,2,3,139,1.7940
1990,6,2,4,180,0.6781
1990,6,2,5,204,1.9592
1990,6,3,1,157,-1.5624
1990,6,3,2,130,-0.9430
1990,6,3,3,130,-0.2197
1990,6,3,4,123,-0.2599
1990,6,3,5,103,2.9583
