year,month,rank_ME,rank_CLAq_12,nstocks,ret_vw
1988,4,2,5,387,1.6216
1988,4,3,1,174,1.1511
1988,4,3,2,267,1.9095
1988,4,3,3,303,2.3024
1988,4,3,4,331,1.8121
1988,4,3,5,321,-0.2672
1988,5,1,1,2231,-3.0383
1988,5,1,2,1441,-1.9461
1988,5,1,3,1211,-1.8063
1988,5,1,4,1043,-2.3191
1988,5,1,5,1283,-2.2050
1988,5,2,1,433,-2.0997
1988,5,2,2,373,-1.3398
1988,5,2,3,386,-1.9513
1988,5,2,4,380,-2.1258
1988,5,2,5,411,-1.9340
1988,5,3,1,195,0.7951
1988,5,3,2,286,-0.3227
1988,5,3,3,321,-0.7266
1988,5,3,4,352,-0.0704
1988,5,3,5,339,-0.5186
1988,6,1,1,2201,5.4166
1988,6,1,2,1448,6.7968
1988,6,1,3,1229,6.9188
1988,6,1,4,1063,6.7273
1988,6,1,5,1275,7.0953
1988,6,2,1,432,8.4283
1988,6,2,2,378,7.5302
1988,6,2,3,394,7.5139
1988,6,2,4,387,8.9742
1988,6,2,5,411,8.7093
1988,6,3,1,192,4.8516
1988,6,3,2,285,5.6046
1988,6,3,3,323,4.3251
1988,6,3,4,348,5.2559
1988,6,3,5,336,5.0934
1988,7,1,1,2055,-0.5390
1988,7,1,2,1309,-1.0438
1988,7,1,3,1100,-0.8443
1988,7,1,4,946,-0.1057
1988,7,1,5,1170,0.2660
1988,7,2,1,397,-1.6912
1988,7,2,2,347,-1.8571
1988,7,2,3,372,-1.6977
1988,7,2,4,349,-2.0290
1988,7,2,5,392,-2.3385
1988,7,3,1,177,-0.6074
1988,7,3,2,265,-1.2628
1988,7,3,3,304,-0.7552
1988,7,3,4,319,-1.0567
1988,7,3,5,318,-1.3317
1988,8,1,1,2116,-3.2623
1988,8,1,2,1426,-2.2979
1988,8,1,3,1211,-1.5574
1988,8,1,4,1081,-2.0161
1988,8,1,5,1278,-1.7744
1988,8,2,1,419,-3.3186
1988,8,2,2,372,-2.7446
1988,8,2,3,411,-3.6471
1988,8,2,4,377,-4.5408
1988,8,2,5,407,-3.5312
1988,8,3,1,184,-3.5854
1988,8,3,2,287,-4.2658
1988,8,3,3,318,-3.6866
1988,8,3,4,341,-3.5755
1988,8,3,5,337,-2.6563
1988,9,1,1,2105,1.9404
1988,9,1,2,1434,1.9977
1988,9,1,3,1218,3.1833
1988,9,1,4,1097,2.8819
1988,9,1,5,1280,3.3378
1988,9,2,1,421,2.1565
1988,9,2,2,371,3.0755
1988,9,2,3,403,2.7318
1988,9,2,4,379,3.3331
1988,9,2,5,406,3.6371
1988,9,3,1,186,4.2895
1988,9,3,2,283,3.4630
1988,9,3,3,318,3.4001
1988,9,3,4,341,3.6942
1988,9,3,5,339,4.4882
1988,10,1,1,2040,-2.7010
1988,10,1,2,1320,-2.3583
1988,10,1,3,1117,-1.3908
1988,10,1,4,1010,-1.4461
1988,10,1,5,1182,-0.3901
1988,10,2,1,398,-0.3599
1988,10,2,2,351,-0.9482
1988,10,2,3,358,-0.4285
1988,10,2,4,349,-1.8295
1988,10,2,5,386,-0.8722
1988,10,3,1,175,2.3170
1988,10,3,2,249,3.5198
1988,10,3,3,303,1.6862
1988,10,3,4,324,1.8992
1988,10,3,5,317,1.5368
1988,11,1,1,2141,-5.3325
1988,11,1,2,1464,-3.8267
1988,11,1,3,1205,-4.4063
1988,11,1,4,1090,-3.4550
1988,11,1,5,1265,-3.4146
1988,11,2,1,427,-3.1710
1988,11,2,2,371,-2.8899
1988,11,2,3,378,-2.9337
1988,11,2,4,387,-3.5078
1988,11,2,5,400,-3.3025
1988,11,3,1,190,-1.3684
1988,11,3,2,263,-2.0110
1988,11,3,3,321,-1.7241
1988,11,3,4,340,-1.3002
1988,11,3,5,323,-1.9419
1988,12,1,1,2121,3.0612
1988,12,1,2,1465,4.1678
1988,12,1,3,1187,4.0793
1988,12,1,4,1088,3.8021
1988,12,1,5,1263,4.6310
1988,12,2,1,422,5.3572
1988,12,2,2,370,6.3351
1988,12,2,3,376,4.6148
1988,12,2,4,377,4.9128
1988,12,2,5,394,4.9255
1988,12,3,1,187,2.3515
1988,12,3,2,260,2.5213
1988,12,3,3,319,2.2440
1988,12,3,4,337,2.6231
1988,12,3,5,323,2.7261
1989,1,1,1,2032,5.2559
1989,1,1,2,1378,5.3302
1989,1,1,3,1085,4.0464
1989,1,1,4,1026,4.8934
1989,1,1,5,1196,5.5849
1989,1,2,1,403,5.9484
1989,1,2,2,349,4.3431
1989,1,2,3,352,4.6559
1989,1,2,4,358,4.4342
1989,1,2,5,375,4.3351
1989,1,3,1,174,6.4455
1989,1,3,2,234,5.9951
1989,1,3,3,302,6.8444
1989,1,3,4,321,7.5137
1989,1,3,5,299,6.8292
1989,2,1,1,2088,0.1095
1989,2,1,2,1464,0.6549
1989,2,1,3,1180,0.8041
1989,2,1,4,1109,0.5069
1989,2,1,5,1291,0.6382
1989,2,2,1,424,1.6117
1989,2,2,2,375,0.5048
1989,2,2,3,375,0.6730
1989,2,2,4,380,0.9813
1989,2,2,5,392,1.3436
1989,2,3,1,187,-1.7109
1989,2,3,2,245,-2.2475
1989,2,3,3,312,-2.3671
1989,2,3,4,326,-2.8395
1989,2,3,5,310,-2.0423
1989,3,1,1,2078,1.7605
1989,3,1,2,1461,3.0745
1989,3,1,3,1192,3.4077
1989,3,1,4,1116,3.5484
1989,3,1,5,1275,3.4487
1989,3,2,1,419,2.8207
1989,3,2,2,371,2.9953
1989,3,2,3,378,2.9440
1989,3,2,4,375,2.2022
1989,3,2,5,389,3.0720
1989,3,3,1,185,2.1798
1989,3,3,2,251,1.7397
1989,3,3,3,311,1.4179
1989,3,3,4,325,1.7500
1989,3,3,5,307,2.3554
1989,4,1,1,1993,2.3767
1989,4,1,2,1387,2.8026
1989,4,1,3,1107,2.7816
1989,4,1,4,1018,3.7323
1989,4,1,5,1202,4.1357
1989,4,2,1,392,5.4253
1989,4,2,2,361,4.8480
1989,4,2,3,355,5.3645
1989,4,2,4,355,5.1541
1989,4,2,5,368,6.1588
1989,4,3,1,183,4.8934
1989,4,3,2,230,4.6359
1989,4,3,3,286,5.1220
1989,4,3,4,307,5.3934
1989,4,3,5,289,5.1240
1989,5,1,1,2065,3.0580
1989,5,1,2,1479,2.7419
1989,5,1,3,1174,3.2062
1989,5,1,4,1116,4.3342
1989,5,1,5,1288,4.5768
1989,5,2,1,408,4.4349
1989,5,2,2,395,4.2312
1989,5,2,3,378,4.4414
1989,5,2,4,373,4.6633
1989,5,2,5,385,5.6792
1989,5,3,1,202,4.2760
1989,5,3,2,252,3.9077
1989,5,3,3,293,3.6769
1989,5,3,4,322,3.2836
1989,5,3,5,300,4.0803
1989,6,1,1,2066,-2.7118
1989,6,1,2,1488,-1.6272
1989,6,1,3,1196,-0.8876
1989,6,1,4,1129,-0.8739
1989,6,1,5,1281,-2.1956
1989,6,2,1,409,-3.3659
1989,6,2,2,397,-3.7411
1989,6,2,3,384,-2.4012
1989,6,2,4,373,-2.7306
1989,6,2,5,389,-3.4128
1989,6,3,1,203,-1.1881
1989,6,3,2,254,-1.3394
1989,6,3,3,296,-0.8303
1989,6,3,4,325,-0.9821
1989,6,3,5,303,-2.2380
1989,7,1,1,1903,3.8793
1989,7,1,2,1337,3.2680
1989,7,1,3,1040,2.7355
1989,7,1,4,1022,3.6457
1989,7,1,5,1207,4.7861
1989,7,2,1,378,4.0337
1989,7,2,2,358,4.5213
1989,7,2,3,345,4.4606
1989,7,2,4,331,5.2003
1989,7,2,5,371,4.3370
1989,7,3,1,175,7.8441
1989,7,3,2,223,7.1519
1989,7,3,3,271,8.7781
1989,7,3,4,292,8.3307
1989,7,3,5,280,10.2680
1989,8,1,1,2009,1.5825
1989,8,1,2,1430,0.9817
1989,8,1,3,1137,1.8738
1989,8,1,4,1105,1.6374
1989,8,1,5,1305,1.7927
1989,8,2,1,395,3.2252
1989,8,2,2,397,2.3183
1989,8,2,3,368,3.1079
1989,8,2,4,347,4.5387
1989,8,2,5,404,2.6694
1989,8,3,1,189,1.6738
1989,8,3,2,238,3.3870
1989,8,3,3,288,2.3189
1989,8,3,4,312,1.5592
1989,8,3,5,290,1.9077
1989,9,1,1,2009,-0.0129
1989,9,1,2,1443,0.0389
1989,9,1,3,1150,-0.0735
1989,9,1,4,1077,-0.3995
1989,9,1,5,1324,0.4390
1989,9,2,1,396,0.6545
1989,9,2,2,395,-0.1031
1989,9,2,3,363,0.3487
1989,9,2,4,348,1.3667
1989,9,2,5,404,1.5340
1989,9,3,1,186,-0.9853
1989,9,3,2,236,-2.3128
1989,9,3,3,291,-0.9870
1989,9,3,4,314,-0.2470
1989,9,3,5,292,-0.0441
1989,10,1,1,1932,-6.3530
1989,10,1,2,1344,-6.3507
1989,10,1,3,1033,-4.7742
1989,10,1,4,946,-5.7402
1989,10,1,5,1245,-5.6064
1989,10,2,1,379,-7.3953
1989,10,2,2,375,-6.8560
1989,10,2,3,337,-5.8892
1989,10,2,4,326,-4.8424
1989,10,2,5,385,-4.7996
1989,10,3,1,178,-4.1265
1989,10,3,2,223,-3.2856
1989,10,3,3,275,-2.3901
1989,10,3,4,299,-2.0589
1989,10,3,5,279,-0.9698
1989,11,1,1,2013,-1.3240
1989,11,1,2,1421,-0.8284
1989,11,1,3,1152,0.3745
1989,11,1,4,1042,0.0882
1989,11,1,5,1329,-0.4789
1989,11,2,1,402,0.9093
1989,11,2,2,393,2.0256
1989,11,2,3,370,1.5294
1989,11,2,4,361,1.3624
1989,11,2,5,396,0.8270
1989,11,3,1,191,1.3935
1989,11,3,2,243,2.1785
1989,11,3,3,293,1.4348
1989,11,3,4,319,2.1374
1989,11,3,5,297,1.9735
1989,12,1,1,1998,-1.9928
1989,12,1,2,1415,-0.2907
1989,12,1,3,1155,1.1172
1989,12,1,4,1033,0.2475
1989,12,1,5,1326,0.4512
1989,12,2,1,397,-0.1862
1989,12,2,2,394,0.7320
1989,12,2,3,373,1.6394
1989,12,2,4,353,1.9247
1989,12,2,5,399,0.4850
1989,12,3,1,192,0.5235
1989,12,3,2,246,1.5064
1989,12,3,3,290,3.6790
1989,12,3,4,322,4.1610
1989,12,3,5,293,1.6195
1990,1,1,1,1918,-7.7062
1990,1,1,2,1344,-7.8297
1990,1,1,3,1088,-7.6471
1990,1,1,4,953,-7.2047
1990,1,1,5,1244,-8.0739
1990,1,2,1,370,-9.2460
1990,1,2,2,361,-7.1471
1990,1,2,3,354,-7.9611
1990,1,2,4,336,-9.1351
1990,1,2,5,388,-9.4610
1990,1,3,1,181,-6.3884
1990,1,3,2,236,-5.9422
1990,1,3,3,278,-6.6266
1990,1,3,4,311,-6.9277
1990,1,3,5,280,-6.1068
1990,2,1,1,1980,1.2323
1990,2,1,2,1424,2.3925
1990,2,1,3,1148,2.5896
1990,2,1,4,1058,2.9571
1990,2,1,5,1330,3.1906
1990,2,2,1,387,3.0057
1990,2,2,2,374,2.1101
1990,2,2,3,378,3.2147
1990,2,2,4,357,3.9472
1990,2,2,5,404,4.0277
1990,2,3,1,193,1.7149
1990,2,3,2,249,1.7988
1990,2,3,3,297,1.8828
1990,2,3,4,327,1.7233
1990,2,3,5,289,0.1577
1990,3,1,1,1972,3.3197
1990,3,1,2,1434,3.3800
1990,3,1,3,1154,4.5817
1990,3,1,4,1063,4.2118
1990,3,1,5,1334,5.3857
1990,3,2,1,394,5.0400
1990,3,2,2,381,4.2691
1990,3,2,3,380,5.2971
1990,3,2,4,360,4.4906
1990,3,2,5,403,5.9632
1990,3,3,1,196,4.0703
1990,3,3,2,250,3.4541
1990,3,3,3,299,2.8130
1990,3,3,4,331,3.0591
1990,3,3,5,291,3.9866
1990,4,1,1,1886,-2.9645
1990,4,1,2,1337,-2.6183
1990,4,1,3,1059,-2.5918
1990,4,1,4,983,-1.8761
1990,4,1,5,1269,-1.8208
1990,4,2,1,377,-4.1745
1990,4,2,2,351,-4.0013
1990,4,2,3,363,-2.3803
1990,4,2,4,341,-2.2851
1990,4,2,5,380,-1.5187
1990,4,3,1,182,-2.6094
1990,4,3,2,236,-2.5239
1990,4,3,3,281,-2.6959
1990,4,3,4,313,-1.4641
1990,4,3,5,271,-0.6655
1990,5,1,1,1964,6.2595
1990,5,1,2,1384,5.4212
1990,5,1,3,1161,6.5437
1990,5,1,4,1054,7.1627
1990,5,1,5,1338,8.1724
1990,5,2,1,397,8.0512
1990,5,2,2,371,7.3938
1990,5,2,3,387,8.9298
1990,5,2,4,379,8.8356
1990,5,2,5,420,9.8122
1990,5,3,1,196,9.6855
1990,5,3,2,252,8.7026
1990,5,3,3,303,9.3014
1990,5,3,4,329,9.1888
1990,5,3,5,292,11.3283
1990,6,1,1,1964,1.0571
1990,6,1,2,1382,1.4083
1990,6,1,3,1165,1.1718
1990,6,1,4,1072,1.8587
1990,6,1,5,1336,1.7920
1990,6,2,1,401,0.3921
1990,6,2,2,370,-0.6041
1990,6,2,3,398,-0.3003
1990,6,2,4,389,0.1195
1990,6,2,5,424,0.5933
1990,6,3,1,198,0.1219
1990,6,3,2,260,-0.0052
1990,6,3,3,312,-1.1723
1990,6,3,4,329,-0.6912
1990,6,3,5,290,0.7474
1990,7,1,1,1813,-5.2385
1990,7,1,2,1246,-3.6290
1990,7,1,3,1054,-4.3859
1990,7,1,4,953,-3.3037
1990,7,1,5,1216,-5.6340
1990,7,2,1,376,-5.2048
1990,7,2,2,351,-2.6513
1990,7,2,3,369,-3.6007
1990,7,2,4,360,-3.3572
1990,7,2,5,398,-4.2713
1990,7,3,1,187,-1.4622
1990,7,3,2,234,-0.1411
1990,7,3,3,289,0.6700
1990,7,3,4,306,0.9094
1990,7,3,5,276,-0.8283
1990,8,1,1,1898,-15.3105
1990,8,1,2,1335,-13.7190
1990,8,1,3,1159,-13.4458
1990,8,1,4,1051,-13.1020
1990,8,1,5,1316,-14.2914
1990,8,2,1,404,-15.2443
1990,8,2,2,376,-12.9404
1990,8,2,3,402,-12.5120
1990,8,2,4,399,-14.0003
1990,8,2,5,433,-14.9263
1990,8,3,1,201,-10.9368
1990,8,3,2,255,-8.8335
1990,8,3,3,311,-7.6923
1990,8,3,4,326,-7.3378
1990,8,3,5,289,-9.4534
1990,9,1,1,1896,-9.6427
1990,9,1,2,1334,-8.2142
1990,9,1,3,1158,-8.2327
1990,9,1,4,1056,-9.3334
1990,9,1,5,1322,-9.5437
1990,9,2,1,403,-10.9110
1990,9,2,2,391,-9.2140
1990,9,2,3,405,-8.3923
1990,9,2,4,400,-9.2780
1990,9,2,5,436,-9.3028
1990,9,3,1,200,-6.6555
1990,9,3,2,251,-6.2424
1990,9,3,3,309,-4.5623
1990,9,3,4,327,-3.3142
1990,9,3,5,297,-4.7239
1990,10,1,1,1817,-7.1925
1990,10,1,2,1242,-7.2943
1990,10,1,3,1071,-6.6723
1990,10,1,4,975,-6.2981
1990,10,1,5,1259,-6.1541
1990,10,2,1,382,-8.3687
1990,10,2,2,363,-7.9332
1990,10,2,3,385,-7.0012
1990,10,2,4,385,-4.6220
1990,10,2,5,422,-5.4098
1990,10,3,1,183,-3.2474
1990,10,3,2,238,-2.3371
1990,10,3,3,290,-1.4499
1990,10,3,4,311,-0.0209
1990,10,3,5,294,0.3876
1990,11,1,1,1914,3.1516
1990,11,1,2,1326,3.9352
1990,11,1,3,1135,4.0870
1990,11,1,4,1069,4.9522
1990,11,1,5,1339,5.8845
1990,11,2,1,406,10.0725
1990,11,2,2,395,7.8536
1990,11,2,3,414,7.9574
1990,11,2,4,408,9.0495
1990,11,2,5,448,10.4067
1990,11,3,1,189,8.6574
1990,11,3,2,257,8.4187
1990,11,3,3,310,5.6527
1990,11,3,4,327,5.5181
1990,11,3,5,310,8.3391
1990,12,1,1,1908,-0.8375
1990,12,1,2,1337,0.7828
1990,12,1,3,1128,1.8222
1990,12,1,4,1070,1.8588
1990,12,1,5,1345,2.4390
1990,12,2,1,408,4.0701
1990,12,2,2,399,4.4634
1990,12,2,3,418,5.0699
1990,12,2,4,416,5.7774
1990,12,2,5,447,6.6694
1990,12,3,1,192,3.1823
1990,12,3,2,257,2.5353
1990,12,3,3,313,2.7882
1990,12,3,4,332,2.4649
1990,12,3,5,311,3.6403
1991,1,1,1,1837,8.3611
1991,1,1,2,1254,9.1381
1991,1,1,3,1042,8.3797
1991,1,1,4,992,10.1963
1991,1,1,5,1280,11.6812
1991,1,2,1,392,7.6760
1991,1,2,2,384,7.7847
1991,1,2,3,385,7.5851
1991,1,2,4,401,9.9377
1991,1,2,5,446,13.0278
1991,1,3,1,177,6.8013
1991,1,3,2,243,5.4931
1991,1,3,3,303,2.8518
1991,1,3,4,315,4.9151
1991,1,3,5,295,6.3387
1991,2,1,1,1910,12.9935
1991,2,1,2,1343,11.7009
1991,2,1,3,1122,12.1994
1991,2,1,4,1074,12.0261
1991,2,1,5,1334,13.1892
1991,2,2,1,415,9.9405
1991,2,2,2,406,10.2644
1991,2,2,3,429,10.5052
1991,2,2,4,423,10.5324
1991,2,2,5,462,10.8151
1991,2,3,1,188,7.8849
1991,2,3,2,258,8.7046
1991,2,3,3,326,6.5414
1991,2,3,4,337,7.1727
1991,2,3,5,304,7.5722
1991,3,1,1,1910,8.2737
1991,3,1,2,1341,6.7482
1991,3,1,3,1137,6.7447
1991,3,1,4,1083,8.5028
1991,3,1,5,1345,9.7519
1991,3,2,1,415,6.0197
1991,3,2,2,415,5.9792
1991,3,2,3,435,5.2558
1991,3,2,4,425,5.8415
1991,3,2,5,457,7.1503
1991,3,3,1,191,2.9867
1991,3,3,2,261,2.2473
1991,3,3,3,332,1.9919
1991,3,3,4,340,2.1726
1991,3,3,5,308,2.9958
1991,4,1,1,1843,1.0531
1991,4,1,2,1220,0.8747
1991,4,1,3,1050,0.8006
1991,4,1,4,988,0.2290
1991,4,1,5,1270,0.6380
1991,4,2,1,400,-0.7420
1991,4,2,2,390,-0.0302
1991,4,2,3,410,-0.0690
1991,4,2,4,402,0.3996
1991,4,2,5,444,-0.6758
1991,4,3,1,182,0.5703
1991,4,3,2,255,0.9189
1991,4,3,3,310,0.8168
1991,4,3,4,328,0.1089
1991,4,3,5,293,-0.9350
1991,5,1,1,1892,2.6597
1991,5,1,2,1297,3.2406
1991,5,1,3,1151,3.0969
1991,5,1,4,1101,4.2868
1991,5,1,5,1331,4.0347
1991,5,2,1,429,5.0514
1991,5,2,2,407,3.9082
1991,5,2,3,433,4.4291
1991,5,2,4,438,4.2662
1991,5,2,5,469,3.9393
1991,5,3,1,195,6.7529
1991,5,3,2,268,4.5214
1991,5,3,3,334,4.1261
1991,5,3,4,350,2.9507
1991,5,3,5,310,4.6368
1991,6,1,1,1901,-4.2169
1991,6,1,2,1315,-4.2126
1991,6,1,3,1174,-4.1914
1991,6,1,4,1133,-5.3724
1991,6,1,5,1332,-5.1375
1991,6,2,1,435,-4.4102
1991,6,2,2,429,-4.2523
1991,6,2,3,443,-5.6076
1991,6,2,4,448,-3.9817
1991,6,2,5,472,-5.5648
1991,6,3,1,205,-5.1721
1991,6,3,2,271,-5.1746
1991,6,3,3,341,-4.9823
1991,6,3,4,352,-3.9648
1991,6,3,5,311,-4.7749
1991,7,1,1,1747,2.7370
1991,7,1,2,1190,2.4828
1991,7,1,3,1037,2.7550
1991,7,1,4,1032,2.9698
1991,7,1,5,1257,3.4475
1991,7,2,1,414,3.5183
1991,7,2,2,399,4.6754
1991,7,2,3,414,3.4324
1991,7,2,4,410,4.6425
1991,7,2,5,450,4.9558
1991,7,3,1,184,4.9594
1991,7,3,2,250,5.1852
1991,7,3,3,319,4.5364
1991,7,3,4,337,4.5969
1991,7,3,5,300,6.0495
1991,8,1,1,1824,2.8411
1991,8,1,2,1296,3.0620
1991,8,1,3,1140,1.8806
1991,8,1,4,1126,2.5713
1991,8,1,5,1317,3.9829
1991,8,2,1,432,3.4780
1991,8,2,2,434,2.5889
1991,8,2,3,444,2.4094
1991,8,2,4,428,3.0108
1991,8,2,5,466,4.1365
1991,8,3,1,201,3.6910
1991,8,3,2,277,1.6741
1991,8,3,3,340,2.8974
1991,8,3,4,354,1.9503
1991,8,3,5,320,3.5074
1991,9,1,1,1816,2.6057
1991,9,1,2,1304,0.3812
1991,9,1,3,1135,1.5295
1991,9,1,4,1120,0.8402
1991,9,1,5,1320,0.4282
1991,9,2,1,439,0.6994
1991,9,2,2,442,-0.2594
1991,9,2,3,457,0.3625
1991,9,2,4,433,-0.6599
1991,9,2,5,474,-0.7512
1991,9,3,1,201,-2.0531
1991,9,3,2,276,-2.9155
1991,9,3,3,341,-2.4216
1991,9,3,4,359,-2.0586
1991,9,3,5,329,-1.6840
1991,10,1,1,1752,3.2717
1991,10,1,2,1209,3.5796
1991,10,1,3,1041,2.5608
1991,10,1,4,1042,2.8352
1991,10,1,5,1255,4.4835
1991,10,2,1,428,0.9467
1991,10,2,2,417,0.8674
1991,10,2,3,429,1.5866
1991,10,2,4,413,1.5536
1991,10,2,5,460,2.1040
1991,10,3,1,188,-0.0231
1991,10,3,2,254,1.1717
1991,10,3,3,319,1.6853
1991,10,3,4,340,1.4940
1991,10,3,5,316,2.7354
1991,11,1,1,1839,-3.2654
1991,11,1,2,1284,-3.6676
1991,11,1,3,1111,-3.5853
1991,11,1,4,1136,-2.8260
1991,11,1,5,1334,-3.5376
1991,11,2,1,438,-6.0914
1991,11,2,2,442,-6.0456
1991,11,2,3,452,-5.5099
1991,11,2,4,431,-5.0996
1991,11,2,5,482,-4.8599
1991,11,3,1,205,-3.5495
1991,11,3,2,277,-5.7901
1991,11,3,3,336,-4.6312
1991,11,3,4,358,-3.6513
1991,11,3,5,331,-1.5068
1991,12,1,1,1834,2.6552
1991,12,1,2,1264,4.2155
1991,12,1,3,1089,5.3948
1991,12,1,4,1137,6.0633
1991,12,1,5,1330,4.9007
1991,12,2,1,440,8.6715
1991,12,2,2,445,7.9127
1991,12,2,3,464,8.1695
1991,12,2,4,433,10.2849
1991,12,2,5,481,10.9751
1991,12,3,1,204,11.4955
1991,12,3,2,280,11.2115
1991,12,3,3,340,10.1571
1991,12,3,4,361,11.0875
1991,12,3,5,336,13.5997
1992,1,1,1,1764,13.6205
1992,1,1,2,1192,13.9381
1992,1,1,3,1001,12.1998
1992,1,1,4,1073,12.9040
1992,1,1,5,1271,14.2102
1992,1,2,1,420,7.7560
1992,1,2,2,411,6.4239
1992,1,2,3,440,6.1127
1992,1,2,4,410,6.7529
1992,1,2,5,454,8.2352
1992,1,3,1,195,0.2633
1992,1,3,2,267,0.3984
1992,1,3,3,320,0.0202
1992,1,3,4,345,-1.8550
1992,1,3,5,328,-2.7945
1992,2,1,1,1836,3.7522
1992,2,1,2,1271,5.0773
1992,2,1,3,1083,5.6240
1992,2,1,4,1139,6.2096
1992,2,1,5,1350,4.9271
1992,2,2,1,440,2.8765
1992,2,2,2,435,2.3912
1992,2,2,3,470,3.7885
1992,2,2,4,445,3.3232
1992,2,2,5,492,2.9226
1992,2,3,1,207,0.7074
1992,2,3,2,285,1.9265
1992,2,3,3,346,0.5728
1992,2,3,4,357,1.2314
1992,2,3,5,343,0.5949
1992,3,1,1,1812,-3.0656
1992,3,1,2,1277,-2.1283
1992,3,1,3,1097,-1.8321
1992,3,1,4,1138,-2.5528
1992,3,1,5,1349,-3.6956
1992,3,2,1,446,-4.6395
1992,3,2,2,440,-3.8185
1992,3,2,3,464,-3.5833
1992,3,2,4,445,-4.0566
1992,3,2,5,499,-6.0575
1992,3,3,1,211,-2.4639
1992,3,3,2,287,-0.9026
1992,3,3,3,349,-2.2910
1992,3,3,4,360,-1.6721
1992,3,3,5,348,-3.3957
1992,4,1,1,1732,-7.4789
1992,4,1,2,1196,-4.9914
1992,4,1,3,1000,-3.9968
1992,4,1,4,1067,-3.6891
1992,4,1,5,1275,-5.7870
1992,4,2,1,425,-4.6442
1992,4,2,2,405,-3.0850
1992,4,2,3,432,-3.6368
1992,4,2,4,430,-2.4344
1992,4,2,5,462,-4.4180
1992,4,3,1,207,-0.2456
1992,4,3,2,273,2.7000
1992,4,3,3,333,4.3879
1992,4,3,4,341,3.1347
1992,4,3,5,335,-0.0363
1992,5,1,1,1833,-1.1002
1992,5,1,2,1251,0.6221
1992,5,1,3,1058,0.2601
1992,5,1,4,1148,-0.4602
1992,5,1,5,1332,-0.7975
1992,5,2,1,448,-0.7114
1992,5,2,2,424,0.0095
1992,5,2,3,456,0.4147
1992,5,2,4,460,0.2020
1992,5,2,5,481,-0.1505
1992,5,3,1,220,0.3661
1992,5,3,2,284,0.6131
1992,5,3,3,344,-0.0100
1992,5,3,4,359,0.6433
1992,5,3,5,348,0.5654
1992,6,1,1,1814,-7.3302
1992,6,1,2,1246,-4.9147
1992,6,1,3,1060,-5.1603
1992,6,1,4,1155,-5.4611
1992,6,1,5,1315,-7.3173
1992,6,2,1,452,-6.1046
1992,6,2,2,422,-3.4830
1992,6,2,3,451,-4.4616
1992,6,2,4,469,-4.1127
1992,6,2,5,491,-4.9029
1992,6,3,1,220,-2.5302
1992,6,3,2,288,-2.8221
1992,6,3,3,343,-2.2830
1992,6,3,4,360,-2.7730
1992,6,3,5,353,-3.6214
1992,7,1,1,1680,0.8158
1992,7,1,2,1084,2.2184
1992,7,1,3,926,2.2281
1992,7,1,4,1025,1.9502
1992,7,1,5,1204,1.5625
1992,7,2,1,428,3.4420
1992,7,2,2,380,3.8711
1992,7,2,3,409,1.8784
1992,7,2,4,442,3.3098
1992,7,2,5,466,3.1996
1992,7,3,1,207,3.9771
1992,7,3,2,268,2.6621
1992,7,3,3,318,4.1267
1992,7,3,4,335,4.5639
1992,7,3,5,345,4.9216
1992,8,1,1,1770,-3.7556
1992,8,1,2,1176,-2.6857
1992,8,1,3,1025,-2.2482
1992,8,1,4,1093,-3.2436
1992,8,1,5,1298,-2.6953
1992,8,2,1,451,-3.6921
1992,8,2,2,403,-2.1854
1992,8,2,3,418,-3.4917
1992,8,2,4,474,-2.2962
1992,8,2,5,498,-2.1720
1992,8,3,1,225,-1.3889
1992,8,3,2,288,-1.7816
1992,8,3,3,343,-0.9008
1992,8,3,4,351,-1.8389
1992,8,3,5,362,-1.8297
1992,9,1,1,1761,1.4207
1992,9,1,2,1161,1.7238
1992,9,1,3,1007,1.5629
1992,9,1,4,1088,1.8855
1992,9,1,5,1301,2.2399
1992,9,2,1,448,1.3363
1992,9,2,2,406,1.5500
1992,9,2,3,414,0.6957
1992,9,2,4,471,3.1850
1992,9,2,5,499,3.5560
1992,9,3,1,224,1.7375
1992,9,3,2,290,0.8135
1992,9,3,3,345,1.9153
1992,9,3,4,355,1.0367
1992,9,3,5,361,-0.1415
1992,10,1,1,1701,1.8301
1992,10,1,2,1064,1.1249
1992,10,1,3,896,2.3540
1992,10,1,4,1017,2.9511
1992,10,1,5,1228,3.6956
1992,10,2,1,428,2.8385
1992,10,2,2,378,1.6639
1992,10,2,3,380,2.9481
1992,10,2,4,445,3.0119
1992,10,2,5,469,5.5349
1992,10,3,1,209,2.0486
1992,10,3,2,269,-0.0851
1992,10,3,3,321,-0.8196
1992,10,3,4,338,1.2314
1992,10,3,5,347,1.9810
1992,11,1,1,1784,8.6983
1992,11,1,2,1160,8.3489
1992,11,1,3,984,8.9847
1992,11,1,4,1086,8.6256
1992,11,1,5,1307,11.1957
1992,11,2,1,454,8.1233
1992,11,2,2,405,4.9347
1992,11,2,3,406,6.5244
1992,11,2,4,463,7.8477
1992,11,2,5,500,9.3073
1992,11,3,1,224,4.9442
1992,11,3,2,293,4.1059
1992,11,3,3,340,2.6918
1992,11,3,4,352,3.1413
1992,11,3,5,369,3.5571
1992,12,1,1,1789,2.8426
1992,12,1,2,1154,3.8291
1992,12,1,3,989,3.1016
1992,12,1,4,1085,4.1096
1992,12,1,5,1309,3.3277
