year,month,rank_ME,rank_OLAq_12,nstocks,ret_vw
1987,11,3,1,112,-5.1703
1987,11,3,2,188,-7.2107
1987,11,3,3,248,-8.2984
1987,11,3,4,264,-8.4169
1987,11,3,5,267,-8.6793
1987,12,1,1,1807,2.4543
1987,12,1,2,1144,6.1175
1987,12,1,3,919,6.6501
1987,12,1,4,844,6.0465
1987,12,1,5,821,7.6617
1987,12,2,1,268,6.5702
1987,12,2,2,258,10.2619
1987,12,2,3,299,11.1155
1987,12,2,4,293,12.4172
1987,12,2,5,346,14.4029
1987,12,3,1,114,8.2955
1987,12,3,2,186,9.2537
1987,12,3,3,243,8.7695
1987,12,3,4,261,7.9538
1987,12,3,5,268,9.8104
1988,1,1,1,1768,7.6965
1988,1,1,2,1086,5.5792
1988,1,1,3,875,4.8778
1988,1,1,4,794,4.3663
1988,1,1,5,772,2.7401
1988,1,2,1,255,4.5349
1988,1,2,2,251,4.7696
1988,1,2,3,292,2.0299
1988,1,2,4,279,1.0201
1988,1,2,5,336,0.3692
1988,1,3,1,107,2.8328
1988,1,3,2,184,3.2200
1988,1,3,3,242,3.9053
1988,1,3,4,253,3.3359
1988,1,3,5,267,0.3735
1988,2,1,1,1828,6.3141
1988,2,1,2,1175,8.2895
1988,2,1,3,923,8.6627
1988,2,1,4,869,8.6026
1988,2,1,5,806,9.2413
1988,2,2,1,259,9.8042
1988,2,2,2,274,8.9263
1988,2,2,3,296,11.4551
1988,2,2,4,300,12.2764
1988,2,2,5,347,10.7536
1988,2,3,1,113,8.0311
1988,2,3,2,194,7.1141
1988,2,3,3,246,6.0251
1988,2,3,4,259,5.4070
1988,2,3,5,269,6.1825
1988,3,1,1,1834,4.6812
1988,3,1,2,1186,5.9678
1988,3,1,3,941,5.8989
1988,3,1,4,874,7.0280
1988,3,1,5,811,5.4365
1988,3,2,1,254,4.7794
1988,3,2,2,284,3.8357
1988,3,2,3,298,4.3579
1988,3,2,4,300,4.8934
1988,3,2,5,342,4.1032
1988,3,3,1,113,-1.3802
1988,3,3,2,195,-0.9424
1988,3,3,3,245,-1.7569
1988,3,3,4,262,-2.8639
1988,3,3,5,273,-3.4222
1988,4,1,1,1798,1.8794
1988,4,1,2,1133,2.4006
1988,4,1,3,892,3.0151
1988,4,1,4,825,1.6343
1988,4,1,5,763,1.4302
1988,4,2,1,246,3.0036
1988,4,2,2,277,2.7033
1988,4,2,3,290,2.1339
1988,4,2,4,289,3.2261
1988,4,2,5,332,1.0898
1988,4,3,1,106,2.2643
1988,4,3,2,173,1.9382
1988,4,3,3,232,2.4080
1988,4,3,4,244,1.4378
1988,4,3,5,269,0.0439
1988,5,1,1,1900,-3.4560
1988,5,1,2,1227,-1.4174
1988,5,1,3,963,-1.7307
1988,5,1,4,885,-1.9971
1988,5,1,5,809,-2.3904
1988,5,2,1,260,-0.7323
1988,5,2,2,295,-1.3183
1988,5,2,3,315,-2.4365
1988,5,2,4,315,-1.6590
1988,5,2,5,341,-2.6648
1988,5,3,1,119,1.9563
1988,5,3,2,181,-0.8243
1988,5,3,3,244,-0.1172
1988,5,3,4,260,-0.1214
1988,5,3,5,272,-0.6771
1988,6,1,1,1880,4.3539
1988,6,1,2,1215,7.3398
1988,6,1,3,963,6.8587
1988,6,1,4,880,8.2483
1988,6,1,5,812,7.1082
1988,6,2,1,260,6.6007
1988,6,2,2,295,8.7104
1988,6,2,3,313,8.5805
1988,6,2,4,322,7.9699
1988,6,2,5,338,8.9331
1988,6,3,1,118,3.5790
1988,6,3,2,181,4.8763
1988,6,3,3,242,3.3474
1988,6,3,4,261,5.1623
1988,6,3,5,267,6.4587
1988,7,1,1,1758,-0.0967
1988,7,1,2,1140,-0.6126
1988,7,1,3,885,-0.9250
1988,7,1,4,804,-0.2949
1988,7,1,5,755,-0.6914
1988,7,2,1,244,-0.4392
1988,7,2,2,286,-0.1880
1988,7,2,3,299,-1.8840
1988,7,2,4,304,-2.2065
1988,7,2,5,315,-3.6078
1988,7,3,1,103,-0.2805
1988,7,3,2,170,-1.1061
1988,7,3,3,228,-0.2009
1988,7,3,4,243,-1.0861
1988,7,3,5,252,-1.8116
1988,8,1,1,1870,-3.2024
1988,8,1,2,1224,-2.4611
1988,8,1,3,961,-1.5045
1988,8,1,4,846,-2.0564
1988,8,1,5,788,-1.8362
1988,8,2,1,259,-3.1604
1988,8,2,2,308,-1.2525
1988,8,2,3,320,-3.4572
1988,8,2,4,318,-4.0923
1988,8,2,5,317,-4.6879
1988,8,3,1,108,-1.8179
1988,8,3,2,184,-3.5190
1988,8,3,3,240,-3.3817
1988,8,3,4,250,-3.7174
1988,8,3,5,259,-3.5024
1988,9,1,1,1863,1.3541
1988,9,1,2,1218,2.4074
1988,9,1,3,971,2.8864
1988,9,1,4,839,3.9650
1988,9,1,5,779,3.2221
1988,9,2,1,259,2.6978
1988,9,2,2,300,3.0218
1988,9,2,3,318,3.3550
1988,9,2,4,318,3.4518
1988,9,2,5,325,2.5640
1988,9,3,1,107,1.9388
1988,9,3,2,185,2.3535
1988,9,3,3,239,3.4971
1988,9,3,4,248,3.9282
1988,9,3,5,258,4.7167
1988,10,1,1,1804,-3.1944
1988,10,1,2,1151,-1.7215
1988,10,1,3,925,-1.0006
1988,10,1,4,792,-0.9661
1988,10,1,5,749,-0.9871
1988,10,2,1,239,-0.0415
1988,10,2,2,281,0.6141
1988,10,2,3,304,-0.4607
1988,10,2,4,306,-1.9130
1988,10,2,5,311,-1.5807
1988,10,3,1,99,1.4068
1988,10,3,2,179,2.6287
1988,10,3,3,227,3.0394
1988,10,3,4,240,3.2501
1988,10,3,5,250,0.2905
1988,11,1,1,1870,-5.5422
1988,11,1,2,1198,-3.9774
1988,11,1,3,1010,-4.1898
1988,11,1,4,843,-3.7715
1988,11,1,5,794,-2.9791
1988,11,2,1,253,-2.0313
1988,11,2,2,297,-2.8697
1988,11,2,3,322,-2.9099
1988,11,2,4,319,-2.8418
1988,11,2,5,323,-4.3100
1988,11,3,1,108,0.1697
1988,11,3,2,186,-1.4807
1988,11,3,3,232,-1.4548
1988,11,3,4,253,-1.2301
1988,11,3,5,258,-2.3746
1988,12,1,1,1861,2.8722
1988,12,1,2,1181,4.4651
1988,12,1,3,1005,4.7262
1988,12,1,4,836,3.7279
1988,12,1,5,789,3.9111
1988,12,2,1,249,6.3122
1988,12,2,2,293,4.7533
1988,12,2,3,317,4.8137
1988,12,2,4,311,5.3532
1988,12,2,5,320,5.0155
1988,12,3,1,104,1.9323
1988,12,3,2,186,3.1517
1988,12,3,3,226,1.9663
1988,12,3,4,255,2.0614
1988,12,3,5,257,3.3848
1989,1,1,1,1782,6.2560
1989,1,1,2,1106,4.1421
1989,1,1,3,930,3.7085
1989,1,1,4,779,4.4716
1989,1,1,5,747,5.8174
1989,1,2,1,239,6.5487
1989,1,2,2,277,4.5979
1989,1,2,3,305,5.0879
1989,1,2,4,297,4.2300
1989,1,2,5,302,4.0015
1989,1,3,1,99,5.8602
1989,1,3,2,176,6.2668
1989,1,3,3,222,6.7867
1989,1,3,4,245,7.2867
1989,1,3,5,246,7.2510
1989,2,1,1,1820,0.3941
1989,2,1,2,1183,1.2908
1989,2,1,3,994,0.3202
1989,2,1,4,812,0.1296
1989,2,1,5,794,0.0604
1989,2,2,1,247,2.0133
1989,2,2,2,293,1.4062
1989,2,2,3,306,0.7133
1989,2,2,4,306,0.7409
1989,2,2,5,318,0.6519
1989,2,3,1,111,-1.3880
1989,2,3,2,183,-2.0091
1989,2,3,3,231,-2.5351
1989,2,3,4,251,-2.7613
1989,2,3,5,250,-2.2222
1989,3,1,1,1813,1.3397
1989,3,1,2,1187,3.0859
1989,3,1,3,994,3.2975
1989,3,1,4,810,3.2823
1989,3,1,5,798,4.4684
1989,3,2,1,248,4.2684
1989,3,2,2,289,2.8607
1989,3,2,3,302,2.1157
1989,3,2,4,300,3.0004
1989,3,2,5,314,2.1831
1989,3,3,1,111,3.4044
1989,3,3,2,188,2.1364
1989,3,3,3,235,1.1888
1989,3,3,4,247,1.9962
1989,3,3,5,252,1.8825
1989,4,1,1,1749,2.3883
1989,4,1,2,1105,3.0038
1989,4,1,3,951,2.7681
1989,4,1,4,750,3.1478
1989,4,1,5,754,4.3677
1989,4,2,1,239,5.2132
1989,4,2,2,268,4.9459
1989,4,2,3,291,4.7764
1989,4,2,4,290,4.6347
1989,4,2,5,309,6.8711
1989,4,3,1,105,5.8609
1989,4,3,2,167,4.8538
1989,4,3,3,224,4.7890
1989,4,3,4,242,5.1633
1989,4,3,5,248,5.4345
1989,5,1,1,1812,2.6140
1989,5,1,2,1173,3.5363
1989,5,1,3,1014,4.1007
1989,5,1,4,802,3.3136
1989,5,1,5,798,4.4741
1989,5,2,1,256,4.3049
1989,5,2,2,282,3.5075
1989,5,2,3,317,4.2443
1989,5,2,4,315,4.2485
1989,5,2,5,310,6.2265
1989,5,3,1,117,5.0068
1989,5,3,2,176,4.3951
1989,5,3,3,232,3.1966
1989,5,3,4,256,2.9718
1989,5,3,5,257,4.3156
1989,6,1,1,1795,-1.9033
1989,6,1,2,1174,-1.1369
1989,6,1,3,1016,-1.6930
1989,6,1,4,809,-1.8537
1989,6,1,5,798,-2.7962
1989,6,2,1,253,-3.0700
1989,6,2,2,279,-2.5200
1989,6,2,3,317,-2.5919
1989,6,2,4,314,-3.1761
1989,6,2,5,307,-3.9441
1989,6,3,1,117,0.1662
1989,6,3,2,176,-0.9431
1989,6,3,3,229,-0.6599
1989,6,3,4,258,-0.5391
1989,6,3,5,258,-2.6848
1989,7,1,1,1682,2.5368
1989,7,1,2,1059,3.2000
1989,7,1,3,945,4.9391
1989,7,1,4,729,4.3319
1989,7,1,5,751,4.6328
1989,7,2,1,229,3.8581
1989,7,2,2,260,3.8847
1989,7,2,3,294,5.4211
1989,7,2,4,288,4.7014
1989,7,2,5,290,4.3903
1989,7,3,1,93,7.1639
1989,7,3,2,163,7.6849
1989,7,3,3,204,6.9822
1989,7,3,4,239,9.5543
1989,7,3,5,240,9.4019
1989,8,1,1,1766,1.6322
1989,8,1,2,1139,1.1300
1989,8,1,3,1022,1.7914
1989,8,1,4,796,1.4765
1989,8,1,5,804,1.6166
1989,8,2,1,240,2.3888
1989,8,2,2,278,3.6713
1989,8,2,3,313,3.2031
1989,8,2,4,309,3.4088
1989,8,2,5,307,2.9939
1989,8,3,1,100,1.7512
1989,8,3,2,172,4.0437
1989,8,3,3,219,2.1094
1989,8,3,4,252,1.1092
1989,8,3,5,253,2.4141
1989,9,1,1,1756,-0.0806
1989,9,1,2,1137,-0.1886
1989,9,1,3,1028,-0.3773
1989,9,1,4,794,0.1615
1989,9,1,5,820,0.6433
1989,9,2,1,243,-0.7510
1989,9,2,2,278,-0.7931
1989,9,2,3,312,0.7855
1989,9,2,4,309,1.4706
1989,9,2,5,307,2.1382
1989,9,3,1,98,-0.5412
1989,9,3,2,168,-2.7001
1989,9,3,3,219,-1.4493
1989,9,3,4,253,-0.2381
1989,9,3,5,254,-0.0124
1989,10,1,1,1699,-6.4623
1989,10,1,2,1070,-5.9347
1989,10,1,3,959,-5.9246
1989,10,1,4,752,-5.2315
1989,10,1,5,781,-5.3540
1989,10,2,1,235,-6.7798
1989,10,2,2,268,-7.0839
1989,10,2,3,303,-7.4525
1989,10,2,4,290,-5.6823
1989,10,2,5,306,-4.1258
1989,10,3,1,94,-4.7800
1989,10,3,2,162,-3.5781
1989,10,3,3,212,-2.2636
1989,10,3,4,249,-2.3571
1989,10,3,5,246,-0.9041
1989,11,1,1,1751,-1.3900
1989,11,1,2,1150,0.0424
1989,11,1,3,1020,-0.3229
1989,11,1,4,807,-0.9101
1989,11,1,5,843,-0.0591
1989,11,2,1,238,2.1554
1989,11,2,2,278,1.8336
1989,11,2,3,321,2.0218
1989,11,2,4,307,0.6470
1989,11,2,5,320,0.5349
1989,11,3,1,98,2.6290
1989,11,3,2,166,2.1114
1989,11,3,3,220,2.0880
1989,11,3,4,263,1.6218
1989,11,3,5,249,1.8075
1989,12,1,1,1739,-1.9502
1989,12,1,2,1155,-0.2980
1989,12,1,3,1014,-0.1471
1989,12,1,4,808,0.5224
1989,12,1,5,839,0.9525
1989,12,2,1,237,-0.3932
1989,12,2,2,277,0.7475
1989,12,2,3,313,1.0025
1989,12,2,4,310,1.4469
1989,12,2,5,319,1.0896
1989,12,3,1,98,1.2800
1989,12,3,2,167,2.5626
1989,12,3,3,219,3.5657
1989,12,3,4,270,3.6221
1989,12,3,5,247,1.5618
1990,1,1,1,1654,-6.8160
1990,1,1,2,1102,-7.1057
1990,1,1,3,949,-7.7392
1990,1,1,4,753,-8.1743
1990,1,1,5,809,-9.1161
1990,1,2,1,225,-7.9721
1990,1,2,2,268,-7.6077
1990,1,2,3,297,-8.0866
1990,1,2,4,292,-8.0541
1990,1,2,5,313,-10.2860
1990,1,3,1,95,-6.9646
1990,1,3,2,162,-5.6937
1990,1,3,3,208,-7.1140
1990,1,3,4,262,-6.7406
1990,1,3,5,239,-5.9076
1990,2,1,1,1709,0.7130
1990,2,1,2,1139,3.5833
1990,2,1,3,996,2.7325
1990,2,1,4,836,2.2699
1990,2,1,5,854,2.9816
1990,2,2,1,228,2.5201
1990,2,2,2,283,2.2584
1990,2,2,3,318,3.0200
1990,2,2,4,317,3.9399
1990,2,2,5,325,4.1278
1990,2,3,1,101,2.3807
1990,2,3,2,170,2.0594
1990,2,3,3,217,1.9033
1990,2,3,4,269,1.1911
1990,2,3,5,250,0.8770
1990,3,1,1,1696,3.2813
1990,3,1,2,1131,2.6794
1990,3,1,3,1004,4.0006
1990,3,1,4,836,5.0221
1990,3,1,5,850,5.8242
1990,3,2,1,231,3.8462
1990,3,2,2,287,5.0262
1990,3,2,3,321,4.5277
1990,3,2,4,317,4.7108
1990,3,2,5,322,6.2438
1990,3,3,1,100,2.2167
1990,3,3,2,171,2.7531
1990,3,3,3,216,2.1503
1990,3,3,4,269,3.6546
1990,3,3,5,251,3.9812
1990,4,1,1,1652,-2.9028
1990,4,1,2,1077,-2.6144
1990,4,1,3,930,-2.5966
1990,4,1,4,778,-2.3635
1990,4,1,5,796,-1.5752
1990,4,2,1,217,-4.2404
1990,4,2,2,272,-3.6756
1990,4,2,3,308,-2.6980
1990,4,2,4,295,-2.0398
1990,4,2,5,314,-2.2481
1990,4,3,1,94,-5.0715
1990,4,3,2,163,-4.0381
1990,4,3,3,206,-2.9379
1990,4,3,4,259,-1.0933
1990,4,3,5,245,-0.4098
1990,5,1,1,1737,5.1030
1990,5,1,2,1135,6.0460
1990,5,1,3,1003,6.3529
1990,5,1,4,832,6.7890
1990,5,1,5,855,9.5451
1990,5,2,1,239,5.9795
1990,5,2,2,290,7.9902
1990,5,2,3,331,8.1459
1990,5,2,4,324,9.0485
1990,5,2,5,349,10.3927
1990,5,3,1,107,10.2356
1990,5,3,2,177,8.1884
1990,5,3,3,225,8.0425
1990,5,3,4,281,9.3616
1990,5,3,5,261,11.4449
1990,6,1,1,1716,0.6064
1990,6,1,2,1130,0.7713
1990,6,1,3,1000,1.6538
1990,6,1,4,836,2.3715
1990,6,1,5,847,2.1683
1990,6,2,1,237,-0.3148
1990,6,2,2,289,0.2565
1990,6,2,3,338,0.2489
1990,6,2,4,331,0.1527
1990,6,2,5,350,0.0392
1990,6,3,1,111,-2.4539
1990,6,3,2,178,-1.9146
1990,6,3,3,229,-1.0869
1990,6,3,4,281,0.5273
1990,6,3,5,258,0.3387
1990,7,1,1,1574,-4.9441
1990,7,1,2,1014,-2.3039
1990,7,1,3,905,-4.0269
1990,7,1,4,761,-4.7586
1990,7,1,5,786,-6.3167
1990,7,2,1,223,-4.6752
1990,7,2,2,270,-2.5123
1990,7,2,3,318,-3.2597
1990,7,2,4,312,-2.8985
1990,7,2,5,326,-5.3360
1990,7,3,1,98,-3.6038
1990,7,3,2,170,-0.2372
1990,7,3,3,209,1.9491
1990,7,3,4,261,0.9852
1990,7,3,5,245,-1.0945
1990,8,1,1,1663,-14.5400
1990,8,1,2,1075,-12.8367
1990,8,1,3,962,-13.0158
1990,8,1,4,839,-13.8196
1990,8,1,5,844,-15.9553
1990,8,2,1,239,-13.5042
1990,8,2,2,287,-12.2598
1990,8,2,3,339,-14.1283
1990,8,2,4,334,-13.7462
1990,8,2,5,355,-15.3358
1990,8,3,1,98,-9.6267
1990,8,3,2,176,-9.1010
1990,8,3,3,230,-7.1623
1990,8,3,4,271,-7.2570
1990,8,3,5,251,-9.6782
1990,9,1,1,1655,-9.5838
1990,9,1,2,1071,-7.3006
1990,9,1,3,952,-8.2409
1990,9,1,4,845,-8.5723
1990,9,1,5,853,-11.0094
1990,9,2,1,241,-11.2370
1990,9,2,2,287,-8.6843
1990,9,2,3,343,-7.8853
1990,9,2,4,327,-8.4020
1990,9,2,5,358,-10.6609
1990,9,3,1,94,-8.5305
1990,9,3,2,178,-7.3425
1990,9,3,3,225,-3.6436
1990,9,3,4,268,-3.3002
1990,9,3,5,253,-5.0060
1990,10,1,1,1593,-8.5131
1990,10,1,2,1001,-6.9623
1990,10,1,3,891,-6.6448
1990,10,1,4,802,-5.4341
1990,10,1,5,815,-5.1063
1990,10,2,1,230,-10.2090
1990,10,2,2,272,-8.3155
1990,10,2,3,342,-7.0796
1990,10,2,4,317,-5.3234
1990,10,2,5,352,-4.4205
1990,10,3,1,89,-4.1485
1990,10,3,2,172,-4.5693
1990,10,3,3,215,-1.5438
1990,10,3,4,260,-0.0143
1990,10,3,5,251,0.6509
1990,11,1,1,1655,2.1641
1990,11,1,2,1047,2.8832
1990,11,1,3,958,5.2537
1990,11,1,4,872,4.8969
1990,11,1,5,843,7.3991
1990,11,2,1,239,8.3461
1990,11,2,2,292,7.7853
1990,11,2,3,357,7.2297
1990,11,2,4,346,8.8540
1990,11,2,5,371,11.7558
1990,11,3,1,98,7.2451
1990,11,3,2,177,8.1143
1990,11,3,3,225,5.4443
1990,11,3,4,274,5.7507
1990,11,3,5,257,8.3518
1990,12,1,1,1654,-1.9680
1990,12,1,2,1055,0.2616
1990,12,1,3,957,1.8157
1990,12,1,4,879,3.1780
1990,12,1,5,847,3.5457
1990,12,2,1,244,3.0451
1990,12,2,2,294,3.7301
1990,12,2,3,355,5.1247
1990,12,2,4,362,5.6977
1990,12,2,5,374,6.9640
1990,12,3,1,98,2.6745
1990,12,3,2,175,2.4906
1990,12,3,3,223,2.3452
1990,12,3,4,275,2.8823
1990,12,3,5,261,3.4012
1991,1,1,1,1623,8.0842
1991,1,1,2,969,8.2809
1991,1,1,3,891,9.4819
1991,1,1,4,809,10.0411
1991,1,1,5,808,11.9023
1991,1,2,1,239,6.1246
1991,1,2,2,283,7.3069
1991,1,2,3,332,8.4599
1991,1,2,4,347,8.8447
1991,1,2,5,372,13.2890
1991,1,3,1,95,3.1557
1991,1,3,2,167,5.6842
1991,1,3,3,210,2.6471
1991,1,3,4,259,3.8110
1991,1,3,5,260,7.0735
1991,2,1,1,1677,13.9418
1991,2,1,2,1027,12.1938
1991,2,1,3,952,11.0383
1991,2,1,4,860,11.9330
1991,2,1,5,861,12.5791
1991,2,2,1,252,11.3502
1991,2,2,2,310,10.7405
1991,2,2,3,356,9.8423
1991,2,2,4,360,9.8474
1991,2,2,5,392,10.5594
1991,2,3,1,99,9.5153
1991,2,3,2,172,7.3147
1991,2,3,3,230,6.7770
1991,2,3,4,273,7.8768
1991,2,3,5,270,7.0378
1991,3,1,1,1676,7.8442
1991,3,1,2,1022,6.2912
1991,3,1,3,956,7.5936
1991,3,1,4,858,8.1220
1991,3,1,5,860,10.3603
1991,3,2,1,259,4.9739
1991,3,2,2,312,4.7043
1991,3,2,3,357,5.7141
1991,3,2,4,364,7.6008
1991,3,2,5,390,6.7603
1991,3,3,1,100,1.5180
1991,3,3,2,170,0.4088
1991,3,3,3,233,2.9531
1991,3,3,4,274,3.1873
1991,3,3,5,274,2.1978
1991,4,1,1,1619,1.3375
1991,4,1,2,951,0.4758
1991,4,1,3,887,0.6177
1991,4,1,4,769,0.1310
1991,4,1,5,805,0.7891
1991,4,2,1,249,-0.2276
1991,4,2,2,296,-0.0543
1991,4,2,3,335,-0.6479
1991,4,2,4,348,-0.1096
1991,4,2,5,379,-0.2566
1991,4,3,1,94,0.4011
1991,4,3,2,167,0.1106
1991,4,3,3,228,0.9454
1991,4,3,4,270,0.9368
1991,4,3,5,270,-0.9413
1991,5,1,1,1667,1.6843
1991,5,1,2,1075,4.0456
1991,5,1,3,944,4.2730
1991,5,1,4,814,3.6982
1991,5,1,5,833,4.3343
1991,5,2,1,269,3.9399
1991,5,2,2,317,4.9888
1991,5,2,3,357,4.8998
1991,5,2,4,370,4.0582
1991,5,2,5,388,3.8642
1991,5,3,1,100,3.7360
1991,5,3,2,181,7.1047
1991,5,3,3,239,2.7222
1991,5,3,4,288,3.4288
1991,5,3,5,284,4.8690
1991,6,1,1,1668,-4.6602
1991,6,1,2,1081,-2.8375
1991,6,1,3,943,-4.1701
1991,6,1,4,817,-5.0872
1991,6,1,5,832,-5.7232
1991,6,2,1,274,-3.8282
1991,6,2,2,316,-3.5107
1991,6,2,3,362,-3.6158
1991,6,2,4,366,-4.9226
1991,6,2,5,396,-6.6691
1991,6,3,1,100,-5.8183
1991,6,3,2,183,-7.2586
1991,6,3,3,239,-4.0358
1991,6,3,4,293,-3.5388
1991,6,3,5,288,-5.0887
1991,7,1,1,1536,1.5984
1991,7,1,2,986,3.0102
1991,7,1,3,851,3.5549
1991,7,1,4,747,3.4222
1991,7,1,5,783,3.6579
1991,7,2,1,256,3.5171
1991,7,2,2,302,4.0333
1991,7,2,3,338,3.2943
1991,7,2,4,355,4.4663
1991,7,2,5,374,5.2111
1991,7,3,1,89,3.0766
1991,7,3,2,166,4.0938
1991,7,3,3,234,4.3639
1991,7,3,4,277,4.9094
1991,7,3,5,278,6.0052
1991,8,1,1,1609,2.3127
1991,8,1,2,1068,2.3822
1991,8,1,3,936,3.0176
1991,8,1,4,822,2.6627
1991,8,1,5,831,4.3710
1991,8,2,1,273,2.6433
1991,8,2,2,332,3.3937
1991,8,2,3,348,2.5545
1991,8,2,4,378,2.7590
1991,8,2,5,391,4.2828
1991,8,3,1,97,1.0264
1991,8,3,2,185,1.7990
1991,8,3,3,254,2.2195
1991,8,3,4,293,2.6681
1991,8,3,5,286,3.1606
1991,9,1,1,1603,1.5957
1991,9,1,2,1055,0.6739
1991,9,1,3,926,1.5518
1991,9,1,4,837,1.1282
1991,9,1,5,837,1.2934
1991,9,2,1,274,0.8321
1991,9,2,2,338,0.3863
1991,9,2,3,353,-0.2454
1991,9,2,4,383,0.3807
1991,9,2,5,397,-1.3232
1991,9,3,1,96,-2.5667
1991,9,3,2,183,-2.7338
1991,9,3,3,256,-2.2860
1991,9,3,4,298,-2.5949
1991,9,3,5,292,-1.7025
1991,10,1,1,1561,2.7587
1991,10,1,2,993,3.3062
1991,10,1,3,872,4.2259
1991,10,1,4,776,2.0849
1991,10,1,5,808,4.7784
1991,10,2,1,270,1.5169
1991,10,2,2,327,0.8723
1991,10,2,3,328,0.4679
1991,10,2,4,370,0.4771
1991,10,2,5,388,3.0558
1991,10,3,1,88,1.1555
1991,10,3,2,176,0.1861
1991,10,3,3,241,1.3073
1991,10,3,4,295,1.3506
1991,10,3,5,282,2.5341
1991,11,1,1,1597,-2.9116
1991,11,1,2,1044,-2.6306
1991,11,1,3,945,-2.8797
1991,11,1,4,827,-3.8802
1991,11,1,5,858,-4.5589
1991,11,2,1,280,-5.6756
1991,11,2,2,341,-6.3334
1991,11,2,3,345,-5.7132
1991,11,2,4,384,-4.9632
1991,11,2,5,413,-5.1891
1991,11,3,1,97,-6.2880
1991,11,3,2,182,-7.3726
1991,11,3,3,265,-5.6936
1991,11,3,4,305,-3.4530
1991,11,3,5,289,-1.5210
1991,12,1,1,1585,1.6161
1991,12,1,2,1042,2.3396
1991,12,1,3,943,4.9167
1991,12,1,4,830,5.8632
1991,12,1,5,864,7.7869
1991,12,2,1,277,6.8453
1991,12,2,2,341,7.1310
1991,12,2,3,355,7.6622
1991,12,2,4,388,10.2250
1991,12,2,5,413,12.1852
1991,12,3,1,94,8.6364
1991,12,3,2,183,9.2785
1991,12,3,3,265,9.3823
1991,12,3,4,306,11.0609
1991,12,3,5,295,13.8119
1992,1,1,1,1513,15.9242
1992,1,1,2,977,13.8857
1992,1,1,3,886,12.0758
1992,1,1,4,779,10.1533
1992,1,1,5,824,13.2579
1992,1,2,1,266,8.8357
1992,1,2,2,317,6.1674
1992,1,2,3,329,7.0975
1992,1,2,4,370,6.2396
1992,1,2,5,400,7.4771
1992,1,3,1,87,5.3649
1992,1,3,2,169,2.6008
1992,1,3,3,251,-0.4289
1992,1,3,4,295,-1.5741
1992,1,3,5,294,-2.7411
1992,2,1,1,1564,5.3322
1992,2,1,2,1049,5.8496
1992,2,1,3,955,4.8521
1992,2,1,4,828,5.1293
1992,2,1,5,874,3.4690
1992,2,2,1,281,4.0164
1992,2,2,2,338,2.7158
1992,2,2,3,344,3.8522
1992,2,2,4,392,2.9876
1992,2,2,5,430,2.1774
1992,2,3,1,99,3.0016
1992,2,3,2,182,3.3443
1992,2,3,3,259,0.7570
1992,2,3,4,314,0.5277
1992,2,3,5,303,0.6945
1992,3,1,1,1553,-1.7439
1992,3,1,2,1051,-1.9243
1992,3,1,3,948,-1.8852
1992,3,1,4,849,-3.1342
1992,3,1,5,870,-5.2795
1992,3,2,1,281,-3.7766
1992,3,2,2,337,-2.4604
1992,3,2,3,341,-3.0833
1992,3,2,4,397,-5.2853
1992,3,2,5,430,-6.3561
1992,3,3,1,98,-2.5151
1992,3,3,2,183,-1.2183
1992,3,3,3,265,-2.4715
1992,3,3,4,311,-1.3647
1992,3,3,5,309,-3.1419
1992,4,1,1,1488,-7.0437
1992,4,1,2,990,-4.1375
1992,4,1,3,875,-3.1427
1992,4,1,4,791,-4.1761
1992,4,1,5,849,-7.3345
1992,4,2,1,265,-4.3559
1992,4,2,2,316,-2.2526
1992,4,2,3,325,-3.2642
1992,4,2,4,378,-3.4168
1992,4,2,5,430,-4.5502
1992,4,3,1,87,1.5614
1992,4,3,2,180,3.6061
1992,4,3,3,258,3.8069
1992,4,3,4,304,3.5693
1992,4,3,5,299,0.0253
1992,5,1,1,1557,-1.4716
1992,5,1,2,1074,-0.3880
1992,5,1,3,939,0.5399
1992,5,1,4,848,1.1351
1992,5,1,5,897,-0.7608
1992,5,2,1,286,-0.2851
1992,5,2,2,322,-0.2929
1992,5,2,3,356,0.5467
1992,5,2,4,390,-0.4573
1992,5,2,5,444,0.2177
1992,5,3,1,99,-1.2246
1992,5,3,2,192,0.4198
1992,5,3,3,274,0.3295
1992,5,3,4,313,0.6816
1992,5,3,5,308,0.4260
1992,6,1,1,1521,-6.7505
1992,6,1,2,1074,-4.6619
1992,6,1,3,934,-5.4958
1992,6,1,4,846,-5.7793
1992,6,1,5,887,-7.9024
1992,6,2,1,282,-4.1492
1992,6,2,2,317,-4.6023
1992,6,2,3,358,-5.5294
1992,6,2,4,384,-4.0558
1992,6,2,5,448,-4.8896
1992,6,3,1,101,-1.8443
1992,6,3,2,192,-3.1658
1992,6,3,3,273,-3.0519
1992,6,3,4,316,-1.8593
1992,6,3,5,308,-3.4146
1992,7,1,1,1366,0.7257
1992,7,1,2,944,1.6426
1992,7,1,3,823,1.8972
1992,7,1,4,766,2.4690
1992,7,1,5,839,1.9468
1992,7,2,1,256,2.8498
1992,7,2,2,294,3.3216
1992,7,2,3,321,4.2152
1992,7,2,4,357,3.1653
1992,7,2,5,431,2.7004
1992,7,3,1,91,2.5524
1992,7,3,2,177,2.4241
1992,7,3,3,252,4.1124
1992,7,3,4,291,4.4389
1992,7,3,5,297,4.8194
1992,8,1,1,1431,-4.3795
