year,month,rank_ME,rank_RNAq_12,nstocks,ret_vw
1976,7,1,4,171,-1.8514
1976,7,1,5,183,-0.7126
1976,7,2,1,97,-1.1181
1976,7,2,2,105,-0.2270
1976,7,2,3,106,-0.2144
1976,7,2,4,134,-0.5607
1976,7,2,5,120,-0.3457
1976,7,3,1,83,-1.3946
1976,7,3,2,114,-1.6531
1976,7,3,3,163,-1.9488
1976,7,3,4,159,-0.8481
1976,7,3,5,199,-1.3369
1976,8,1,1,306,-3.8839
1976,8,1,2,257,-3.4161
1976,8,1,3,225,-2.9094
1976,8,1,4,203,-2.6319
1976,8,1,5,218,-3.0257
1976,8,2,1,128,-3.4694
1976,8,2,2,146,-3.1397
1976,8,2,3,150,-1.8068
1976,8,2,4,181,-2.4402
1976,8,2,5,167,-1.6846
1976,8,3,1,111,-2.3069
1976,8,3,2,162,0.0288
1976,8,3,3,222,-1.2491
1976,8,3,4,241,-0.9840
1976,8,3,5,266,-0.0529
1976,9,1,1,331,0.3261
1976,9,1,2,272,2.8839
1976,9,1,3,241,1.8918
1976,9,1,4,213,2.7546
1976,9,1,5,238,2.6333
1976,9,2,1,137,1.6116
1976,9,2,2,155,3.6397
1976,9,2,3,160,3.5747
1976,9,2,4,185,2.7872
1976,9,2,5,179,2.8327
1976,9,3,1,115,2.3663
1976,9,3,2,166,2.2104
1976,9,3,3,232,3.1608
1976,9,3,4,248,1.8935
1976,9,3,5,272,2.8550
1976,10,1,1,422,-2.1384
1976,10,1,2,337,-2.7171
1976,10,1,3,299,-2.5217
1976,10,1,4,265,-1.9918
1976,10,1,5,283,-3.0415
1976,10,2,1,141,-3.9901
1976,10,2,2,165,-1.1754
1976,10,2,3,164,-2.1988
1976,10,2,4,190,-2.1568
1976,10,2,5,184,-2.7278
1976,10,3,1,117,-4.4108
1976,10,3,2,170,-2.0086
1976,10,3,3,237,-1.2842
1976,10,3,4,253,-2.1617
1976,10,3,5,279,-2.9549
1976,11,1,1,489,1.7336
1976,11,1,2,417,2.9772
1976,11,1,3,355,2.4130
1976,11,1,4,323,3.2693
1976,11,1,5,330,3.4594
1976,11,2,1,167,5.5089
1976,11,2,2,192,4.5890
1976,11,2,3,198,4.7457
1976,11,2,4,210,3.6729
1976,11,2,5,208,3.9061
1976,11,3,1,129,1.4590
1976,11,3,2,200,1.2636
1976,11,3,3,262,0.7040
1976,11,3,4,294,-0.5053
1976,11,3,5,302,-0.7001
1976,12,1,1,511,9.9811
1976,12,1,2,443,10.5817
1976,12,1,3,374,10.4668
1976,12,1,4,344,10.1703
1976,12,1,5,340,11.1005
1976,12,2,1,182,8.9984
1976,12,2,2,202,9.5011
1976,12,2,3,207,8.4098
1976,12,2,4,223,9.7970
1976,12,2,5,223,9.9459
1976,12,3,1,132,6.5475
1976,12,3,2,204,6.2156
1976,12,3,3,268,5.8753
1976,12,3,4,300,5.7295
1976,12,3,5,306,5.0719
1977,1,1,1,503,5.6787
1977,1,1,2,426,5.2536
1977,1,1,3,360,4.0870
1977,1,1,4,335,3.2699
1977,1,1,5,333,2.7685
1977,1,2,1,175,3.4735
1977,1,2,2,199,1.7964
1977,1,2,3,199,1.8804
1977,1,2,4,208,1.6888
1977,1,2,5,223,-1.2163
1977,1,3,1,129,-3.8065
1977,1,3,2,203,-3.9272
1977,1,3,3,259,-5.1402
1977,1,3,4,297,-6.0349
1977,1,3,5,295,-4.7633
1977,2,1,1,537,-1.4835
1977,2,1,2,472,-1.3146
1977,2,1,3,405,-0.5370
1977,2,1,4,372,-0.0745
1977,2,1,5,354,-0.5431
1977,2,2,1,187,-1.7169
1977,2,2,2,220,-1.0533
1977,2,2,3,219,-0.4517
1977,2,2,4,229,-1.7230
1977,2,2,5,234,-1.1118
1977,2,3,1,137,-1.6644
1977,2,3,2,220,-1.8089
1977,2,3,3,282,-1.6409
1977,2,3,4,315,-2.3258
1977,2,3,5,306,-1.6400
1977,3,1,1,557,0.7531
1977,3,1,2,493,1.5956
1977,3,1,3,429,1.4301
1977,3,1,4,385,0.0370
1977,3,1,5,364,1.1364
1977,3,2,1,198,-0.8748
1977,3,2,2,224,1.2242
1977,3,2,3,224,-0.1578
1977,3,2,4,238,-1.0144
1977,3,2,5,234,0.6239
1977,3,3,1,141,-0.4810
1977,3,3,2,220,-2.0968
1977,3,3,3,283,-1.5384
1977,3,3,4,314,-1.7115
1977,3,3,5,303,-1.3317
1977,4,1,1,553,0.9061
1977,4,1,2,485,1.7622
1977,4,1,3,417,0.9927
1977,4,1,4,368,1.8546
1977,4,1,5,351,1.7460
1977,4,2,1,195,1.1029
1977,4,2,2,220,1.9240
1977,4,2,3,221,2.2366
1977,4,2,4,231,2.2832
1977,4,2,5,226,1.6303
1977,4,3,1,136,0.9817
1977,4,3,2,214,1.5243
1977,4,3,3,272,0.5292
1977,4,3,4,304,0.6768
1977,4,3,5,295,-1.6828
1977,5,1,1,584,0.6196
1977,5,1,2,521,-0.2364
1977,5,1,3,469,0.2641
1977,5,1,4,399,0.1139
1977,5,1,5,380,-0.5142
1977,5,2,1,212,-1.3835
1977,5,2,2,233,0.1451
1977,5,2,3,239,0.2343
1977,5,2,4,249,0.2452
1977,5,2,5,250,-0.3679
1977,5,3,1,143,-3.1526
1977,5,3,2,229,-1.4729
1977,5,3,3,304,-2.6711
1977,5,3,4,322,-1.5720
1977,5,3,5,309,-1.7806
1977,6,1,1,594,7.6020
1977,6,1,2,533,7.1150
1977,6,1,3,479,6.9475
1977,6,1,4,416,7.9361
1977,6,1,5,386,8.0784
1977,6,2,1,213,8.4308
1977,6,2,2,233,8.5359
1977,6,2,3,243,7.8121
1977,6,2,4,255,6.8414
1977,6,2,5,259,6.8516
1977,6,3,1,143,2.9874
1977,6,3,2,229,4.3634
1977,6,3,3,303,3.8766
1977,6,3,4,323,4.5929
1977,6,3,5,310,6.4619
1977,7,1,1,576,-1.0649
1977,7,1,2,514,-0.1778
1977,7,1,3,444,-0.5502
1977,7,1,4,388,-0.6701
1977,7,1,5,364,0.2780
1977,7,2,1,206,-1.3754
1977,7,2,2,227,-1.3169
1977,7,2,3,239,-1.5911
1977,7,2,4,233,-1.6765
1977,7,2,5,246,-0.9779
1977,7,3,1,136,-4.3408
1977,7,3,2,222,-1.6198
1977,7,3,3,285,-2.4362
1977,7,3,4,288,-1.7553
1977,7,3,5,278,-1.4424
1977,8,1,1,604,-2.9523
1977,8,1,2,549,-2.2572
1977,8,1,3,473,-1.0599
1977,8,1,4,414,-1.2613
1977,8,1,5,388,-0.5010
1977,8,2,1,215,-2.2528
1977,8,2,2,243,-0.8056
1977,8,2,3,249,-1.8646
1977,8,2,4,250,-0.4528
1977,8,2,5,256,0.7033
1977,8,3,1,140,-2.4212
1977,8,3,2,241,-2.7984
1977,8,3,3,305,-1.9048
1977,8,3,4,308,-0.4113
1977,8,3,5,287,-0.8473
1977,9,1,1,604,0.7023
1977,9,1,2,540,1.2680
1977,9,1,3,475,1.6333
1977,9,1,4,416,1.2947
1977,9,1,5,387,2.2581
1977,9,2,1,217,-0.6610
1977,9,2,2,246,0.8921
1977,9,2,3,254,2.0143
1977,9,2,4,254,1.8261
1977,9,2,5,257,1.1401
1977,9,3,1,138,-3.1459
1977,9,3,2,244,-0.5221
1977,9,3,3,308,-0.3280
1977,9,3,4,312,-0.0662
1977,9,3,5,291,-0.5448
1977,10,1,1,591,-3.5210
1977,10,1,2,492,-2.4746
1977,10,1,3,441,-2.5951
1977,10,1,4,392,-1.9834
1977,10,1,5,371,-2.8641
1977,10,2,1,215,-4.1544
1977,10,2,2,240,-3.5148
1977,10,2,3,240,-1.8332
1977,10,2,4,244,-1.6853
1977,10,2,5,246,-3.8378
1977,10,3,1,132,-3.5497
1977,10,3,2,231,-4.3438
1977,10,3,3,289,-4.6719
1977,10,3,4,293,-4.1334
1977,10,3,5,280,-3.3252
1977,11,1,1,609,8.9526
1977,11,1,2,529,10.1264
1977,11,1,3,488,10.3520
1977,11,1,4,423,9.8000
1977,11,1,5,389,10.5326
1977,11,2,1,233,8.5082
1977,11,2,2,253,9.0097
1977,11,2,3,252,10.1256
1977,11,2,4,264,9.6289
1977,11,2,5,259,8.9895
1977,11,3,1,194,4.1182
1977,11,3,2,258,5.2059
1977,11,3,3,317,5.1740
1977,11,3,4,319,3.4236
1977,11,3,5,293,3.4970
1977,12,1,1,618,0.6606
1977,12,1,2,535,2.2943
1977,12,1,3,495,2.1804
1977,12,1,4,430,1.8868
1977,12,1,5,387,3.4896
1977,12,2,1,235,0.7461
1977,12,2,2,250,1.5617
1977,12,2,3,254,2.3901
1977,12,2,4,271,1.1515
1977,12,2,5,261,1.5348
1977,12,3,1,193,0.4686
1977,12,3,2,256,-0.3762
1977,12,3,3,319,0.2382
1977,12,3,4,316,-0.0986
1977,12,3,5,292,1.5290
1978,1,1,1,593,0.6546
1978,1,1,2,501,-0.8552
1978,1,1,3,471,-1.4690
1978,1,1,4,410,-3.1750
1978,1,1,5,365,-3.2294
1978,1,2,1,225,-1.4044
1978,1,2,2,240,-3.7226
1978,1,2,3,240,-4.3303
1978,1,2,4,271,-4.6404
1978,1,2,5,250,-5.9305
1978,1,3,1,187,-4.5572
1978,1,3,2,246,-6.3675
1978,1,3,3,312,-7.1098
1978,1,3,4,295,-6.6515
1978,1,3,5,281,-5.6561
1978,2,1,1,607,2.9108
1978,2,1,2,517,3.0029
1978,2,1,3,491,2.8032
1978,2,1,4,432,3.3863
1978,2,1,5,373,3.5714
1978,2,2,1,236,1.0711
1978,2,2,2,254,3.1122
1978,2,2,3,254,1.8881
1978,2,2,4,281,1.4606
1978,2,2,5,257,1.6155
1978,2,3,1,202,-3.2054
1978,2,3,2,282,-2.3007
1978,2,3,3,338,-1.6395
1978,2,3,4,307,-1.6306
1978,2,3,5,298,-2.1486
1978,3,1,1,602,8.3222
1978,3,1,2,516,8.1233
1978,3,1,3,492,8.4719
1978,3,1,4,440,8.2394
1978,3,1,5,371,7.3768
1978,3,2,1,234,7.0530
1978,3,2,2,256,6.0947
1978,3,2,3,255,6.4552
1978,3,2,4,280,6.4722
1978,3,2,5,258,6.4333
1978,3,3,1,202,3.9249
1978,3,3,2,282,3.3309
1978,3,3,3,340,3.9668
1978,3,3,4,316,3.3866
1978,3,3,5,296,1.6021
1978,4,1,1,580,7.6647
1978,4,1,2,500,7.8881
1978,4,1,3,478,8.1717
1978,4,1,4,421,9.1219
1978,4,1,5,350,8.5641
1978,4,2,1,221,5.1927
1978,4,2,2,246,7.3542
1978,4,2,3,243,8.0750
1978,4,2,4,267,9.2663
1978,4,2,5,257,9.3066
1978,4,3,1,186,5.6990
1978,4,3,2,269,7.8863
1978,4,3,3,326,9.3591
1978,4,3,4,308,10.2101
1978,4,3,5,288,10.2560
1978,5,1,1,591,6.7531
1978,5,1,2,539,8.5915
1978,5,1,3,506,8.6511
1978,5,1,4,448,8.3330
1978,5,1,5,373,7.5086
1978,5,2,1,226,5.4039
1978,5,2,2,264,5.2524
1978,5,2,3,266,6.5992
1978,5,2,4,276,6.0382
1978,5,2,5,270,6.3517
1978,5,3,1,192,1.5604
1978,5,3,2,296,1.1496
1978,5,3,3,347,1.9573
1978,5,3,4,322,2.7393
1978,5,3,5,293,1.7989
1978,6,1,1,587,-0.3853
1978,6,1,2,544,0.3528
1978,6,1,3,509,0.1239
1978,6,1,4,440,0.1666
1978,6,1,5,373,0.6698
1978,6,2,1,224,2.6287
1978,6,2,2,260,-0.4084
1978,6,2,3,265,-0.4268
1978,6,2,4,279,-0.5863
1978,6,2,5,271,-0.3510
1978,6,3,1,189,-2.1662
1978,6,3,2,297,-1.6437
1978,6,3,3,342,-1.5988
1978,6,3,4,322,-0.7238
1978,6,3,5,293,-1.6157
1978,7,1,1,555,5.4812
1978,7,1,2,493,5.8740
1978,7,1,3,476,6.0087
1978,7,1,4,421,6.3711
1978,7,1,5,363,6.6370
1978,7,2,1,214,5.6318
1978,7,2,2,253,7.3367
1978,7,2,3,250,6.7044
1978,7,2,4,265,7.2454
1978,7,2,5,258,6.1332
1978,7,3,1,188,5.5542
1978,7,3,2,275,5.5478
1978,7,3,3,323,6.5875
1978,7,3,4,312,5.9647
1978,7,3,5,283,6.5668
1978,8,1,1,568,8.7581
1978,8,1,2,518,8.4821
1978,8,1,3,506,10.0710
1978,8,1,4,448,8.8034
1978,8,1,5,366,10.4360
1978,8,2,1,227,7.9482
1978,8,2,2,265,7.1646
1978,8,2,3,266,8.0018
1978,8,2,4,274,8.1476
1978,8,2,5,281,9.0431
1978,8,3,1,197,1.4292
1978,8,3,2,302,2.8285
1978,8,3,3,347,4.1294
1978,8,3,4,341,2.7387
1978,8,3,5,292,4.2472
1978,9,1,1,562,0.6795
1978,9,1,2,518,-0.9178
1978,9,1,3,510,-1.0856
1978,9,1,4,461,-1.0113
1978,9,1,5,367,-2.5342
1978,9,2,1,225,-0.5572
1978,9,2,2,268,-1.3284
1978,9,2,3,272,-1.5502
1978,9,2,4,279,-2.3221
1978,9,2,5,296,-2.7778
1978,9,3,1,193,0.2981
1978,9,3,2,298,-0.9215
1978,9,3,3,353,-0.2707
1978,9,3,4,339,-0.9612
1978,9,3,5,293,-1.5425
1978,10,1,1,534,-24.1910
1978,10,1,2,497,-23.0115
1978,10,1,3,494,-24.2330
1978,10,1,4,445,-24.3358
1978,10,1,5,360,-23.5786
1978,10,2,1,213,-21.4959
1978,10,2,2,257,-21.0955
1978,10,2,3,266,-20.5926
1978,10,2,4,273,-20.1778
1978,10,2,5,291,-19.8375
1978,10,3,1,185,-9.5304
1978,10,3,2,281,-10.8430
1978,10,3,3,333,-10.6694
1978,10,3,4,326,-11.1183
1978,10,3,5,288,-8.8251
1978,11,1,1,536,6.1822
1978,11,1,2,522,7.0028
1978,11,1,3,528,8.3152
1978,11,1,4,465,8.6982
1978,11,1,5,379,9.3278
1978,11,2,1,225,5.5498
1978,11,2,2,272,7.3627
1978,11,2,3,288,7.1785
1978,11,2,4,287,7.1660
1978,11,2,5,299,7.2897
1978,11,3,1,198,2.5097
1978,11,3,2,301,3.3144
1978,11,3,3,355,3.3134
1978,11,3,4,341,3.2695
1978,11,3,5,304,3.2200
1978,12,1,1,536,-2.5331
1978,12,1,2,521,0.8538
1978,12,1,3,527,2.4526
1978,12,1,4,465,2.2856
1978,12,1,5,379,1.7211
1978,12,2,1,234,0.4257
1978,12,2,2,275,2.0869
1978,12,2,3,287,1.9926
1978,12,2,4,293,3.4750
1978,12,2,5,299,2.6360
1978,12,3,1,197,-1.5134
1978,12,3,2,301,-0.6108
1978,12,3,3,352,1.1870
1978,12,3,4,338,1.4235
1978,12,3,5,302,3.6429
1979,1,1,1,517,12.8526
1979,1,1,2,500,10.5941
1979,1,1,3,495,9.6222
1979,1,1,4,441,9.5640
1979,1,1,5,365,9.9338
1979,1,2,1,232,10.6629
1979,1,2,2,263,8.8504
1979,1,2,3,275,8.1430
1979,1,2,4,281,7.0002
1979,1,2,5,292,7.0789
1979,1,3,1,190,8.4675
1979,1,3,2,293,6.2025
1979,1,3,3,336,4.5022
1979,1,3,4,323,3.9068
1979,1,3,5,298,3.1860
1979,2,1,1,528,-2.6195
1979,2,1,2,520,-1.9628
1979,2,1,3,520,-1.3468
1979,2,1,4,445,-2.6215
1979,2,1,5,376,-2.8018
1979,2,2,1,238,-0.4532
1979,2,2,2,272,-2.1355
1979,2,2,3,294,-3.4442
1979,2,2,4,288,-3.8106
1979,2,2,5,294,-3.7315
1979,2,3,1,202,-2.8182
1979,2,3,2,297,-2.3586
1979,2,3,3,340,-2.4798
1979,2,3,4,342,-3.6673
1979,2,3,5,305,-3.1138
1979,3,1,1,536,9.0736
1979,3,1,2,524,8.4206
1979,3,1,3,522,9.7621
1979,3,1,4,450,9.2395
1979,3,1,5,379,9.9328
1979,3,2,1,239,10.1418
1979,3,2,2,273,10.2730
1979,3,2,3,294,9.1787
1979,3,2,4,289,10.1589
1979,3,2,5,291,11.3253
1979,3,3,1,200,4.7154
1979,3,3,2,294,6.8258
1979,3,3,3,339,8.1016
1979,3,3,4,339,6.5464
1979,3,3,5,307,5.7023
1979,4,1,1,520,2.8130
1979,4,1,2,498,2.1048
1979,4,1,3,485,2.5010
1979,4,1,4,425,2.3926
1979,4,1,5,363,1.6724
1979,4,2,1,219,2.6888
1979,4,2,2,268,2.1771
1979,4,2,3,274,3.0879
1979,4,2,4,279,2.4880
1979,4,2,5,279,1.8688
1979,4,3,1,190,-2.4846
1979,4,3,2,281,-0.6209
1979,4,3,3,316,1.3772
1979,4,3,4,325,1.1464
1979,4,3,5,298,1.0002
1979,5,1,1,534,-0.7637
1979,5,1,2,521,-1.6449
1979,5,1,3,520,-0.8694
1979,5,1,4,447,-0.5817
1979,5,1,5,369,-0.5872
1979,5,2,1,225,-0.2819
1979,5,2,2,281,-0.0232
1979,5,2,3,300,-0.9232
1979,5,2,4,286,-1.7848
1979,5,2,5,287,-2.7315
1979,5,3,1,192,-0.2294
1979,5,3,2,296,-1.0672
1979,5,3,3,339,-2.2495
1979,5,3,4,333,-1.6640
1979,5,3,5,306,-1.9695
1979,6,1,1,535,6.4547
1979,6,1,2,518,5.6328
1979,6,1,3,512,4.6253
1979,6,1,4,449,4.4860
1979,6,1,5,372,4.3299
1979,6,2,1,227,7.4000
1979,6,2,2,281,5.2937
1979,6,2,3,305,3.8142
1979,6,2,4,292,4.8847
1979,6,2,5,289,3.1688
1979,6,3,1,194,4.4698
1979,6,3,2,299,5.9572
1979,6,3,3,335,5.5389
1979,6,3,4,333,3.9134
1979,6,3,5,305,2.9296
1979,7,1,1,515,1.1095
1979,7,1,2,482,1.8693
1979,7,1,3,477,2.4160
1979,7,1,4,418,2.8134
1979,7,1,5,358,3.3332
1979,7,2,1,214,3.4305
1979,7,2,2,261,3.2735
1979,7,2,3,285,3.1622
1979,7,2,4,273,3.5025
1979,7,2,5,275,2.7430
1979,7,3,1,186,2.0331
1979,7,3,2,289,1.5411
1979,7,3,3,311,1.8081
1979,7,3,4,317,1.8097
1979,7,3,5,294,0.3314
1979,8,1,1,546,7.2658
1979,8,1,2,504,8.3793
1979,8,1,3,501,8.1935
1979,8,1,4,425,8.3786
1979,8,1,5,370,9.0822
1979,8,2,1,227,7.4021
1979,8,2,2,283,7.7249
1979,8,2,3,291,8.0930
1979,8,2,4,278,8.3817
1979,8,2,5,280,9.7249
1979,8,3,1,194,4.1746
1979,8,3,2,313,6.0957
1979,8,3,3,341,8.6471
1979,8,3,4,343,7.1554
1979,8,3,5,301,5.9780
1979,9,1,1,549,-0.2855
1979,9,1,2,508,-1.1178
1979,9,1,3,500,-0.4369
1979,9,1,4,417,-0.3138
1979,9,1,5,374,-0.5717
1979,9,2,1,231,1.2729
1979,9,2,2,287,-0.2191
1979,9,2,3,299,-0.5887
1979,9,2,4,286,0.0917
1979,9,2,5,276,-0.2616
1979,9,3,1,194,-1.9155
1979,9,3,2,314,0.2673
1979,9,3,3,340,1.1893
1979,9,3,4,342,1.1013
1979,9,3,5,304,0.1701
1979,10,1,1,522,-11.6929
1979,10,1,2,473,-10.1862
1979,10,1,3,455,-11.3399
1979,10,1,4,399,-10.7425
1979,10,1,5,361,-8.8088
1979,10,2,1,213,-10.1182
1979,10,2,2,271,-10.1227
1979,10,2,3,289,-10.5066
1979,10,2,4,271,-9.1400
1979,10,2,5,266,-9.1312
1979,10,3,1,184,-7.4048
1979,10,3,2,287,-7.8275
1979,10,3,3,313,-6.7827
1979,10,3,4,320,-5.7682
1979,10,3,5,295,-6.1637
1979,11,1,1,541,8.5192
1979,11,1,2,513,7.7230
1979,11,1,3,479,8.5389
1979,11,1,4,425,8.8990
1979,11,1,5,375,8.2592
1979,11,2,1,222,8.9929
1979,11,2,2,293,8.4692
1979,11,2,3,303,8.8590
1979,11,2,4,284,8.1496
1979,11,2,5,274,9.0809
1979,11,3,1,188,5.2430
1979,11,3,2,306,6.7312
1979,11,3,3,331,6.7943
1979,11,3,4,334,5.6198
1979,11,3,5,307,5.2227
1979,12,1,1,546,7.1367
1979,12,1,2,515,7.1383
1979,12,1,3,479,9.0132
1979,12,1,4,420,8.0709
1979,12,1,5,366,8.2721
1979,12,2,1,231,7.0744
1979,12,2,2,295,6.1213
1979,12,2,3,307,6.1255
1979,12,2,4,287,5.9426
1979,12,2,5,279,6.2971
1979,12,3,1,192,0.8934
1979,12,3,2,307,2.7249
1979,12,3,3,335,3.1502
1979,12,3,4,335,3.2809
1979,12,3,5,307,1.6245
1980,1,1,1,528,10.6409
1980,1,1,2,490,10.6079
1980,1,1,3,442,10.7754
1980,1,1,4,404,10.7582
1980,1,1,5,348,9.4286
1980,1,2,1,227,7.8595
1980,1,2,2,288,7.1835
1980,1,2,3,293,6.4398
1980,1,2,4,274,7.0494
1980,1,2,5,270,6.0965
1980,1,3,1,187,3.5668
1980,1,3,2,294,5.9511
1980,1,3,3,323,9.5674
1980,1,3,4,318,7.3315
1980,1,3,5,295,6.3280
1980,2,1,1,544,-0.9744
1980,2,1,2,519,-1.7766
1980,2,1,3,467,-2.3370
1980,2,1,4,418,-3.0090
1980,2,1,5,349,-1.9784
1980,2,2,1,236,0.6815
1980,2,2,2,295,-1.1056
1980,2,2,3,305,-2.1696
1980,2,2,4,298,-3.4923
1980,2,2,5,278,-2.4470
1980,2,3,1,204,-2.6573
1980,2,3,2,306,-0.0058
1980,2,3,3,340,2.0791
1980,2,3,4,341,2.1981
1980,2,3,5,305,-0.7183
1980,3,1,1,538,-20.0309
1980,3,1,2,524,-17.7299
1980,3,1,3,476,-18.3970
1980,3,1,4,416,-17.6726
1980,3,1,5,349,-18.8041
1980,3,2,1,230,-18.4013
1980,3,2,2,298,-16.4874
1980,3,2,3,312,-17.6401
1980,3,2,4,300,-16.1081
1980,3,2,5,283,-15.7121
1980,3,3,1,207,-9.1542
1980,3,3,2,307,-12.6159
1980,3,3,3,341,-12.7023
1980,3,3,4,342,-11.4511
1980,3,3,5,304,-10.6662
1980,4,1,1,521,4.9348
1980,4,1,2,489,5.6418
1980,4,1,3,454,6.5010
1980,4,1,4,394,5.9246
1980,4,1,5,340,8.7336
1980,4,2,1,220,7.5389
1980,4,2,2,287,7.4202
1980,4,2,3,282,5.4425
1980,4,2,4,288,4.5399
1980,4,2,5,274,5.4396
1980,4,3,1,194,8.6563
1980,4,3,2,298,6.8637
1980,4,3,3,324,5.0051
1980,4,3,4,326,4.6861
1980,4,3,5,300,2.5729
1980,5,1,1,536,6.7050
1980,5,1,2,516,6.6420
1980,5,1,3,490,5.8702
1980,5,1,4,401,6.0918
1980,5,1,5,346,7.6012
1980,5,2,1,225,7.8863
1980,5,2,2,298,8.0305
1980,5,2,3,311,8.3302
1980,5,2,4,292,8.5255
1980,5,2,5,287,8.3023
1980,5,3,1,198,5.2095
1980,5,3,2,310,6.3392
1980,5,3,3,341,5.9840
1980,5,3,4,347,5.7168
1980,5,3,5,306,5.2411
1980,6,1,1,531,3.3572
1980,6,1,2,518,3.3555
1980,6,1,3,483,3.3176
1980,6,1,4,404,3.1454
1980,6,1,5,345,4.9162
1980,6,2,1,225,4.6424
1980,6,2,2,302,3.7274
1980,6,2,3,319,4.2293
1980,6,2,4,287,4.0927
1980,6,2,5,284,4.1455
1980,6,3,1,200,3.2489
1980,6,3,2,313,3.6719
1980,6,3,3,344,3.2977
1980,6,3,4,348,4.1026
1980,6,3,5,305,3.1712
1980,7,1,1,512,9.5716
1980,7,1,2,465,11.3194
1980,7,1,3,443,12.3907
1980,7,1,4,377,12.6405
1980,7,1,5,328,13.5053
1980,7,2,1,213,7.6519
1980,7,2,2,274,8.9173
1980,7,2,3,300,12.3180
1980,7,2,4,281,14.6446
1980,7,2,5,280,12.1798
1980,7,3,1,193,4.0739
1980,7,3,2,297,6.1515
1980,7,3,3,321,7.8568
1980,7,3,4,325,6.9133
1980,7,3,5,297,8.8846
1980,8,1,1,533,6.5754
1980,8,1,2,490,7.4260
1980,8,1,3,455,7.6390
1980,8,1,4,378,9.7607
1980,8,1,5,334,8.9746
1980,8,2,1,225,3.7981
1980,8,2,2,292,4.7217
1980,8,2,3,316,5.6298
1980,8,2,4,289,5.2695
1980,8,2,5,282,6.2042
1980,8,3,1,200,-0.3691
1980,8,3,2,309,0.4423
1980,8,3,3,336,1.5899
1980,8,3,4,346,2.0349
1980,8,3,5,311,1.9027
1980,9,1,1,536,2.8310
1980,9,1,2,497,3.3274
1980,9,1,3,464,3.3963
1980,9,1,4,387,3.7034
1980,9,1,5,332,3.5838
1980,9,2,1,230,0.8599
1980,9,2,2,297,2.5115
1980,9,2,3,312,2.6883
1980,9,2,4,297,4.0229
1980,9,2,5,285,5.2335
1980,9,3,1,201,-0.2058
1980,9,3,2,308,0.7297
