year,month,rank_ME,rank_dROA_6,nstocks,ret_vw
1985,2,3,4,308,1.7182
1985,2,3,5,202,-0.2823
1985,3,1,1,1031,-3.7717
1985,3,1,2,568,-2.0139
1985,3,1,3,434,-0.7725
1985,3,1,4,515,-0.6503
1985,3,1,5,823,-2.3670
1985,3,2,1,281,-2.8104
1985,3,2,2,287,-1.9798
1985,3,2,3,241,-1.2584
1985,3,2,4,262,-2.5223
1985,3,2,5,271,-3.6630
1985,3,3,1,216,-0.0426
1985,3,3,2,314,1.7546
1985,3,3,3,322,0.6817
1985,3,3,4,328,-0.7888
1985,3,3,5,231,-1.6025
1985,4,1,1,975,-3.6725
1985,4,1,2,546,-1.6959
1985,4,1,3,389,-0.7769
1985,4,1,4,492,0.2479
1985,4,1,5,826,-1.0821
1985,4,2,1,265,-3.4477
1985,4,2,2,253,-1.2755
1985,4,2,3,227,-0.5628
1985,4,2,4,237,-0.5774
1985,4,2,5,254,-2.8595
1985,4,3,1,196,-1.3666
1985,4,3,2,281,0.0715
1985,4,3,3,277,-0.1391
1985,4,3,4,286,-0.7791
1985,4,3,5,211,-2.2527
1985,5,1,1,1017,1.4342
1985,5,1,2,580,1.4776
1985,5,1,3,393,3.3328
1985,5,1,4,489,4.6452
1985,5,1,5,914,2.2832
1985,5,2,1,284,3.1247
1985,5,2,2,285,3.9649
1985,5,2,3,259,3.4207
1985,5,2,4,252,4.5684
1985,5,2,5,282,3.3451
1985,5,3,1,223,4.9929
1985,5,3,2,311,6.2731
1985,5,3,3,323,6.7586
1985,5,3,4,339,6.2126
1985,5,3,5,246,5.2551
1985,6,1,1,1088,-0.9098
1985,6,1,2,638,0.5830
1985,6,1,3,438,0.6107
1985,6,1,4,505,1.3625
1985,6,1,5,973,0.3317
1985,6,2,1,285,-0.4017
1985,6,2,2,303,1.1625
1985,6,2,3,259,2.2291
1985,6,2,4,257,1.2882
1985,6,2,5,291,0.5689
1985,6,3,1,223,1.1733
1985,6,3,2,318,1.7356
1985,6,3,3,325,2.1898
1985,6,3,4,349,1.5218
1985,6,3,5,256,1.9594
1985,7,1,1,1027,1.5259
1985,7,1,2,602,2.6069
1985,7,1,3,421,2.8213
1985,7,1,4,470,3.1044
1985,7,1,5,938,3.8901
1985,7,2,1,269,2.7927
1985,7,2,2,278,2.6545
1985,7,2,3,250,1.8796
1985,7,2,4,238,2.1199
1985,7,2,5,284,4.3549
1985,7,3,1,195,2.3531
1985,7,3,2,283,-0.5412
1985,7,3,3,290,-1.4615
1985,7,3,4,319,0.0692
1985,7,3,5,230,-1.6023
1985,8,1,1,1028,-1.6813
1985,8,1,2,598,-1.0296
1985,8,1,3,407,0.5231
1985,8,1,4,455,0.1384
1985,8,1,5,972,-1.0003
1985,8,2,1,280,-1.4207
1985,8,2,2,291,-0.9783
1985,8,2,3,265,0.3715
1985,8,2,4,241,-0.8676
1985,8,2,5,296,-2.1154
1985,8,3,1,225,-1.6467
1985,8,3,2,290,0.2912
1985,8,3,3,307,-0.5074
1985,8,3,4,340,-0.0923
1985,8,3,5,238,-0.2437
1985,9,1,1,1054,-6.5247
1985,9,1,2,621,-4.5423
1985,9,1,3,427,-4.3763
1985,9,1,4,473,-3.8856
1985,9,1,5,1000,-6.4375
1985,9,2,1,291,-7.3144
1985,9,2,2,285,-4.7633
1985,9,2,3,262,-4.3996
1985,9,2,4,249,-5.9328
1985,9,2,5,302,-6.3806
1985,9,3,1,224,-3.2370
1985,9,3,2,284,-2.4342
1985,9,3,3,319,-4.0439
1985,9,3,4,343,-3.4319
1985,9,3,5,245,-3.6136
1985,10,1,1,1007,1.3247
1985,10,1,2,576,1.7668
1985,10,1,3,372,2.2241
1985,10,1,4,374,3.7622
1985,10,1,5,948,2.9635
1985,10,2,1,271,2.3313
1985,10,2,2,261,2.7700
1985,10,2,3,226,4.0900
1985,10,2,4,212,3.6194
1985,10,2,5,272,5.5732
1985,10,3,1,188,3.5734
1985,10,3,2,235,4.6604
1985,10,3,3,260,4.3638
1985,10,3,4,282,5.4715
1985,10,3,5,204,2.1422
1985,11,1,1,1002,5.8787
1985,11,1,2,610,5.9492
1985,11,1,3,395,5.5971
1985,11,1,4,371,6.0195
1985,11,1,5,927,6.1051
1985,11,2,1,283,7.6069
1985,11,2,2,276,6.0422
1985,11,2,3,226,6.9152
1985,11,2,4,240,7.4603
1985,11,2,5,282,8.0971
1985,11,3,1,213,6.8802
1985,11,3,2,279,6.1864
1985,11,3,3,301,7.4277
1985,11,3,4,319,6.9971
1985,11,3,5,230,7.6854
1985,12,1,1,1068,4.0038
1985,12,1,2,652,5.1071
1985,12,1,3,438,3.8549
1985,12,1,4,401,4.7781
1985,12,1,5,965,3.2892
1985,12,2,1,291,4.9079
1985,12,2,2,278,3.9795
1985,12,2,3,233,4.6325
1985,12,2,4,240,4.9023
1985,12,2,5,288,4.5875
1985,12,3,1,211,5.3343
1985,12,3,2,279,3.7172
1985,12,3,3,312,4.1151
1985,12,3,4,320,4.4859
1985,12,3,5,234,4.5303
1986,1,1,1,1007,1.4892
1986,1,1,2,576,0.1833
1986,1,1,3,407,2.8997
1986,1,1,4,384,1.7950
1986,1,1,5,916,4.1832
1986,1,2,1,275,-0.9768
1986,1,2,2,242,0.5898
1986,1,2,3,203,1.4626
1986,1,2,4,210,1.3435
1986,1,2,5,273,2.8494
1986,1,3,1,186,0.0676
1986,1,3,2,236,0.5204
1986,1,3,3,267,1.4497
1986,1,3,4,272,-0.1171
1986,1,3,5,196,1.0643
1986,2,1,1,989,5.1938
1986,2,1,2,574,5.9212
1986,2,1,3,377,6.0992
1986,2,1,4,375,6.8852
1986,2,1,5,906,6.7326
1986,2,2,1,270,7.8651
1986,2,2,2,249,6.6606
1986,2,2,3,203,7.7859
1986,2,2,4,223,6.5613
1986,2,2,5,276,6.7235
1986,2,3,1,195,6.7610
1986,2,3,2,256,7.7921
1986,2,3,3,291,8.6250
1986,2,3,4,296,7.6653
1986,2,3,5,219,7.5006
1986,3,1,1,1026,4.1755
1986,3,1,2,633,5.1920
1986,3,1,3,423,4.9090
1986,3,1,4,406,5.3220
1986,3,1,5,948,5.3439
1986,3,2,1,294,2.8109
1986,3,2,2,272,5.7482
1986,3,2,3,215,6.3848
1986,3,2,4,243,6.5393
1986,3,2,5,299,6.6692
1986,3,3,1,213,2.0067
1986,3,3,2,273,4.3851
1986,3,3,3,330,5.9959
1986,3,3,4,317,6.2964
1986,3,3,5,233,7.0056
1986,4,1,1,982,0.4160
1986,4,1,2,595,1.4173
1986,4,1,3,404,1.5508
1986,4,1,4,403,1.4239
1986,4,1,5,900,2.9992
1986,4,2,1,276,1.2870
1986,4,2,2,242,0.9629
1986,4,2,3,199,-0.6173
1986,4,2,4,218,1.9766
1986,4,2,5,290,2.8597
1986,4,3,1,185,1.0485
1986,4,3,2,247,-0.6321
1986,4,3,3,296,-1.5280
1986,4,3,4,283,0.0251
1986,4,3,5,192,-0.8066
1986,5,1,1,1040,2.7707
1986,5,1,2,599,3.3597
1986,5,1,3,401,3.5716
1986,5,1,4,407,4.1091
1986,5,1,5,952,4.3308
1986,5,2,1,319,2.0855
1986,5,2,2,262,3.9922
1986,5,2,3,235,3.2060
1986,5,2,4,246,4.3548
1986,5,2,5,319,4.2219
1986,5,3,1,217,4.7587
1986,5,3,2,299,4.8659
1986,5,3,3,339,5.1733
1986,5,3,4,321,5.2159
1986,5,3,5,219,7.0058
1986,6,1,1,1085,-1.9910
1986,6,1,2,629,0.5974
1986,6,1,3,435,0.1930
1986,6,1,4,448,0.8967
1986,6,1,5,1013,1.0375
1986,6,2,1,323,-2.5355
1986,6,2,2,280,-0.5126
1986,6,2,3,241,1.4076
1986,6,2,4,259,1.8423
1986,6,2,5,326,-0.3536
1986,6,3,1,230,-2.0678
1986,6,3,2,314,0.0513
1986,6,3,3,344,3.4386
1986,6,3,4,325,2.6403
1986,6,3,5,223,1.8637
1986,7,1,1,1046,-11.2024
1986,7,1,2,610,-7.5624
1986,7,1,3,405,-6.5487
1986,7,1,4,423,-7.7623
1986,7,1,5,975,-8.7769
1986,7,2,1,312,-11.7729
1986,7,2,2,265,-7.9217
1986,7,2,3,219,-6.6325
1986,7,2,4,247,-7.6488
1986,7,2,5,309,-10.1781
1986,7,3,1,204,-8.2334
1986,7,3,2,296,-6.2335
1986,7,3,3,314,-4.4488
1986,7,3,4,288,-4.0151
1986,7,3,5,202,-5.7926
1986,8,1,1,1043,1.0835
1986,8,1,2,606,1.5595
1986,8,1,3,408,2.1406
1986,8,1,4,428,1.7777
1986,8,1,5,967,1.2086
1986,8,2,1,316,4.3248
1986,8,2,2,289,4.2664
1986,8,2,3,230,4.4196
1986,8,2,4,258,3.9540
1986,8,2,5,313,4.2396
1986,8,3,1,210,7.8300
1986,8,3,2,318,6.9513
1986,8,3,3,329,6.2651
1986,8,3,4,307,6.7857
1986,8,3,5,219,7.9977
1986,9,1,1,1070,-6.6972
1986,9,1,2,637,-4.5419
1986,9,1,3,431,-5.5810
1986,9,1,4,432,-5.4448
1986,9,1,5,1005,-6.8405
1986,9,2,1,331,-5.1783
1986,9,2,2,288,-5.4178
1986,9,2,3,240,-6.2438
1986,9,2,4,258,-6.4739
1986,9,2,5,317,-6.9038
1986,9,3,1,213,-5.0551
1986,9,3,2,325,-7.4344
1986,9,3,3,332,-9.2595
1986,9,3,4,312,-8.7932
1986,9,3,5,220,-7.1264
1986,10,1,1,1020,1.4324
1986,10,1,2,522,1.4448
1986,10,1,3,381,4.0789
1986,10,1,4,393,2.5773
1986,10,1,5,958,3.4883
1986,10,2,1,301,3.5659
1986,10,2,2,256,3.9602
1986,10,2,3,212,4.0199
1986,10,2,4,213,5.1766
1986,10,2,5,289,5.1422
1986,10,3,1,171,4.4692
1986,10,3,2,281,4.9081
1986,10,3,3,276,6.7536
1986,10,3,4,264,6.7827
1986,10,3,5,193,6.4512
1986,11,1,1,1025,-0.3262
1986,11,1,2,536,1.0769
1986,11,1,3,400,-0.6300
1986,11,1,4,416,-0.6903
1986,11,1,5,931,-0.5281
1986,11,2,1,320,-0.4833
1986,11,2,2,266,0.7538
1986,11,2,3,234,0.1229
1986,11,2,4,246,0.6878
1986,11,2,5,297,0.8619
1986,11,3,1,192,2.1421
1986,11,3,2,300,2.6222
1986,11,3,3,311,2.5760
1986,11,3,4,297,1.8904
1986,11,3,5,211,3.0395
1986,12,1,1,1086,-2.3517
1986,12,1,2,572,-2.9531
1986,12,1,3,429,-1.5419
1986,12,1,4,459,-2.7652
1986,12,1,5,969,-3.7826
1986,12,2,1,324,-1.6553
1986,12,2,2,265,-1.7499
1986,12,2,3,238,-2.0093
1986,12,2,4,244,-2.3533
1986,12,2,5,311,-2.6736
1986,12,3,1,191,-3.6214
1986,12,3,2,300,-3.4281
1986,12,3,3,320,-2.5988
1986,12,3,4,302,-2.7608
1986,12,3,5,211,-1.8317
1987,1,1,1,1011,9.8789
1987,1,1,2,536,9.3823
1987,1,1,3,387,10.1920
1987,1,1,4,427,10.9624
1987,1,1,5,921,12.7352
1987,1,2,1,288,13.2356
1987,1,2,2,240,13.2263
1987,1,2,3,216,11.0943
1987,1,2,4,209,11.0486
1987,1,2,5,265,15.0894
1987,1,3,1,168,12.4415
1987,1,3,2,246,12.8668
1987,1,3,3,274,12.3206
1987,1,3,4,250,12.7166
1987,1,3,5,182,18.1062
1987,2,1,1,975,8.1337
1987,2,1,2,531,6.3381
1987,2,1,3,374,6.6507
1987,2,1,4,405,8.8253
1987,2,1,5,912,10.7917
1987,2,2,1,288,8.4805
1987,2,2,2,247,7.1674
1987,2,2,3,230,7.1221
1987,2,2,4,214,8.6456
1987,2,2,5,264,9.4956
1987,2,3,1,185,5.4938
1987,2,3,2,271,4.4287
1987,2,3,3,285,2.8473
1987,2,3,4,263,3.8891
1987,2,3,5,203,6.0480
1987,3,1,1,1020,1.5457
1987,3,1,2,590,2.4876
1987,3,1,3,393,3.0058
1987,3,1,4,464,2.8099
1987,3,1,5,969,3.1363
1987,3,2,1,292,3.0484
1987,3,2,2,275,1.5655
1987,3,2,3,257,1.7024
1987,3,2,4,241,1.0531
1987,3,2,5,272,2.1487
1987,3,3,1,206,5.7862
1987,3,3,2,295,2.6339
1987,3,3,3,305,1.3465
1987,3,3,4,288,1.4344
1987,3,3,5,224,4.4294
1987,4,1,1,983,-3.2960
1987,4,1,2,534,-4.2293
1987,4,1,3,366,-3.2033
1987,4,1,4,443,-2.6974
1987,4,1,5,929,-1.4493
1987,4,2,1,268,-2.4460
1987,4,2,2,255,-4.6244
1987,4,2,3,233,-4.2493
1987,4,2,4,231,-1.2481
1987,4,2,5,248,-1.2344
1987,4,3,1,177,2.2589
1987,4,3,2,261,-1.1726
1987,4,3,3,271,-2.4734
1987,4,3,4,253,-2.1596
1987,4,3,5,195,0.6329
1987,5,1,1,1044,1.6452
1987,5,1,2,563,-0.8073
1987,5,1,3,382,0.2923
1987,5,1,4,447,0.1772
1987,5,1,5,963,0.2238
1987,5,2,1,303,1.6397
1987,5,2,2,292,0.3053
1987,5,2,3,259,1.4442
1987,5,2,4,249,0.3670
1987,5,2,5,276,-0.9895
1987,5,3,1,221,1.3092
1987,5,3,2,314,1.5208
1987,5,3,3,303,0.5006
1987,5,3,4,299,0.4042
1987,5,3,5,223,0.5213
1987,6,1,1,1117,2.0239
1987,6,1,2,605,1.7694
1987,6,1,3,420,2.9771
1987,6,1,4,486,3.9441
1987,6,1,5,1042,2.5316
1987,6,2,1,310,1.6371
1987,6,2,2,304,3.8003
1987,6,2,3,273,3.9715
1987,6,2,4,262,4.0149
1987,6,2,5,283,2.4447
1987,6,3,1,230,3.4042
1987,6,3,2,314,5.4499
1987,6,3,3,308,5.7178
1987,6,3,4,312,4.5597
1987,6,3,5,231,4.2133
1987,7,1,1,1069,2.8930
1987,7,1,2,587,3.0404
1987,7,1,3,396,3.0754
1987,7,1,4,494,3.3822
1987,7,1,5,993,3.7763
1987,7,2,1,303,4.1232
1987,7,2,2,287,3.7761
1987,7,2,3,259,3.8574
1987,7,2,4,252,4.0717
1987,7,2,5,257,4.5889
1987,7,3,1,217,4.4588
1987,7,3,2,296,4.7515
1987,7,3,3,282,3.1180
1987,7,3,4,280,5.3764
1987,7,3,5,210,6.8535
1987,8,1,1,1089,0.8767
1987,8,1,2,590,2.2369
1987,8,1,3,396,2.5600
1987,8,1,4,512,2.9153
1987,8,1,5,979,2.7780
1987,8,2,1,308,3.4308
1987,8,2,2,302,3.1403
1987,8,2,3,268,4.3056
1987,8,2,4,261,3.3980
1987,8,2,5,261,3.4107
1987,8,3,1,228,3.9952
1987,8,3,2,324,3.2044
1987,8,3,3,310,3.3528
1987,8,3,4,300,3.6124
1987,8,3,5,227,5.1049
1987,9,1,1,1147,-1.8145
1987,9,1,2,618,-0.4985
1987,9,1,3,417,-1.1461
1987,9,1,4,540,0.0576
1987,9,1,5,1007,-0.8731
1987,9,2,1,311,-2.4316
1987,9,2,2,304,-0.7838
1987,9,2,3,258,-1.7290
1987,9,2,4,267,-2.3063
1987,9,2,5,262,-0.3546
1987,9,3,1,227,-4.0462
1987,9,3,2,322,-2.0331
1987,9,3,3,312,-2.3564
1987,9,3,4,306,-1.8338
1987,9,3,5,227,-0.8327
1987,10,1,1,1105,-32.2902
1987,10,1,2,523,-29.5203
1987,10,1,3,381,-28.6066
1987,10,1,4,494,-29.7080
1987,10,1,5,946,-31.5804
1987,10,2,1,284,-31.8266
1987,10,2,2,256,-26.9248
1987,10,2,3,217,-27.2034
1987,10,2,4,225,-28.0853
1987,10,2,5,231,-33.1328
1987,10,3,1,186,-22.8185
1987,10,3,2,250,-19.9716
1987,10,3,3,262,-17.8572
1987,10,3,4,252,-22.2306
1987,10,3,5,186,-25.8108
1987,11,1,1,1106,-7.6870
1987,11,1,2,529,-4.0573
1987,11,1,3,395,-3.7779
1987,11,1,4,534,-2.5885
1987,11,1,5,948,-6.0121
1987,11,2,1,291,-6.3703
1987,11,2,2,265,-3.6929
1987,11,2,3,235,-2.9985
1987,11,2,4,241,-3.9139
1987,11,2,5,255,-4.5198
1987,11,3,1,199,-8.1567
1987,11,3,2,280,-7.4402
1987,11,3,3,293,-8.0345
1987,11,3,4,291,-7.3528
1987,11,3,5,224,-7.7492
1987,12,1,1,1163,3.2322
1987,12,1,2,575,5.8665
1987,12,1,3,434,6.9594
1987,12,1,4,563,6.2310
1987,12,1,5,975,6.0323
1987,12,2,1,297,8.7932
1987,12,2,2,271,8.5414
1987,12,2,3,252,10.0261
1987,12,2,4,255,10.4424
1987,12,2,5,263,12.0543
1987,12,3,1,205,8.8515
1987,12,3,2,292,6.5603
1987,12,3,3,298,6.5879
1987,12,3,4,284,9.2815
1987,12,3,5,226,9.0880
1988,1,1,1,1104,6.8438
1988,1,1,2,560,4.6967
1988,1,1,3,409,6.4200
1988,1,1,4,525,4.5977
1988,1,1,5,929,5.8291
1988,1,2,1,269,1.9908
1988,1,2,2,245,3.9942
1988,1,2,3,222,3.4066
1988,1,2,4,228,2.9414
1988,1,2,5,246,2.0998
1988,1,3,1,168,4.9648
1988,1,3,2,256,5.2929
1988,1,3,3,259,5.0214
1988,1,3,4,244,3.9280
1988,1,3,5,195,-1.0894
1988,2,1,1,1075,7.9414
1988,2,1,2,520,7.7234
1988,2,1,3,405,8.2474
1988,2,1,4,531,8.2335
1988,2,1,5,910,8.4041
1988,2,2,1,271,9.6960
1988,2,2,2,242,9.1303
1988,2,2,3,237,8.9498
1988,2,2,4,231,9.9032
1988,2,2,5,251,10.5644
1988,2,3,1,186,6.4895
1988,2,3,2,274,4.3087
1988,2,3,3,269,3.6655
1988,2,3,4,267,5.6602
1988,2,3,5,224,7.0139
1988,3,1,1,1153,4.5181
1988,3,1,2,602,5.3689
1988,3,1,3,428,5.9112
1988,3,1,4,561,5.3518
1988,3,1,5,977,5.6659
1988,3,2,1,294,3.1440
1988,3,2,2,272,2.0977
1988,3,2,3,242,2.9811
1988,3,2,4,242,5.3895
1988,3,2,5,276,4.8583
1988,3,3,1,206,-2.3084
1988,3,3,2,293,-1.8107
1988,3,3,3,299,-3.2040
1988,3,3,4,293,-2.7318
1988,3,3,5,237,-2.2113
1988,4,1,1,1109,0.6543
1988,4,1,2,575,1.8006
1988,4,1,3,418,1.9514
1988,4,1,4,527,2.6499
1988,4,1,5,970,3.1386
1988,4,2,1,273,1.2838
1988,4,2,2,250,2.3449
1988,4,2,3,233,1.6342
1988,4,2,4,235,1.3560
1988,4,2,5,265,2.8809
1988,4,3,1,182,0.1421
1988,4,3,2,257,0.0619
1988,4,3,3,254,1.3572
1988,4,3,4,253,1.0424
1988,4,3,5,213,2.0654
1988,5,1,1,1143,-3.1379
1988,5,1,2,574,-2.4142
1988,5,1,3,421,-1.7889
1988,5,1,4,523,-1.6936
1988,5,1,5,1004,-2.5512
1988,5,2,1,300,-1.3887
1988,5,2,2,257,-1.6823
1988,5,2,3,256,-1.9232
1988,5,2,4,269,-0.4710
1988,5,2,5,286,-1.8673
1988,5,3,1,203,-0.1570
1988,5,3,2,290,0.9771
1988,5,3,3,295,1.1042
1988,5,3,4,297,-0.8688
1988,5,3,5,242,0.0505
1988,6,1,1,1229,6.5230
1988,6,1,2,610,6.7988
1988,6,1,3,438,6.3846
1988,6,1,4,578,7.2444
1988,6,1,5,1035,6.9817
1988,6,2,1,315,7.5928
1988,6,2,2,265,7.5151
1988,6,2,3,258,7.5618
1988,6,2,4,284,8.1515
1988,6,2,5,290,8.1307
1988,6,3,1,201,6.1066
1988,6,3,2,291,4.4524
1988,6,3,3,293,4.7563
1988,6,3,4,303,4.3611
1988,6,3,5,242,5.4585
1988,7,1,1,1156,-1.3144
1988,7,1,2,592,-0.6547
1988,7,1,3,427,-0.5548
1988,7,1,4,555,0.4499
1988,7,1,5,970,0.1859
1988,7,2,1,289,-2.4975
1988,7,2,2,254,-1.8334
1988,7,2,3,251,-1.6007
1988,7,2,4,276,-1.1032
1988,7,2,5,277,-1.3058
1988,7,3,1,180,-2.3296
1988,7,3,2,269,-0.3041
1988,7,3,3,271,-0.3004
1988,7,3,4,277,-1.1881
1988,7,3,5,219,-1.3941
1988,8,1,1,1121,-2.4528
1988,8,1,2,554,-2.0018
1988,8,1,3,416,-1.8301
1988,8,1,4,555,-1.8979
1988,8,1,5,979,-2.6210
1988,8,2,1,294,-3.2574
1988,8,2,2,261,-2.7306
1988,8,2,3,256,-2.4326
1988,8,2,4,294,-3.2100
1988,8,2,5,292,-3.4133
1988,8,3,1,191,-3.0622
1988,8,3,2,266,-2.2343
1988,8,3,3,294,-2.8599
1988,8,3,4,296,-2.8161
1988,8,3,5,228,-4.8957
1988,9,1,1,1172,1.3546
1988,9,1,2,564,2.4034
1988,9,1,3,447,3.0120
1988,9,1,4,561,2.9910
1988,9,1,5,1014,3.3705
1988,9,2,1,300,1.4821
1988,9,2,2,268,3.4592
1988,9,2,3,258,3.7300
1988,9,2,4,293,3.5152
1988,9,2,5,297,2.6394
1988,9,3,1,200,3.5008
1988,9,3,2,274,4.6864
1988,9,3,3,307,4.7022
1988,9,3,4,304,3.9281
1988,9,3,5,229,3.2295
1988,10,1,1,1136,-2.4622
1988,10,1,2,490,-1.3007
1988,10,1,3,400,-0.4957
1988,10,1,4,500,-0.2017
1988,10,1,5,963,-2.5494
1988,10,2,1,272,-1.5180
1988,10,2,2,241,1.2480
1988,10,2,3,231,0.0753
1988,10,2,4,263,0.3488
1988,10,2,5,278,-2.2218
1988,10,3,1,154,3.0017
1988,10,3,2,242,4.9505
1988,10,3,3,269,2.8217
1988,10,3,4,251,1.0197
1988,10,3,5,192,1.4256
1988,11,1,1,1136,-4.9783
1988,11,1,2,490,-3.6512
1988,11,1,3,421,-3.1315
1988,11,1,4,501,-2.9395
1988,11,1,5,952,-4.0177
1988,11,2,1,271,-2.6796
1988,11,2,2,260,-2.7368
1988,11,2,3,248,-2.9669
1988,11,2,4,278,-2.9228
1988,11,2,5,293,-2.8896
1988,11,3,1,176,-1.6716
1988,11,3,2,271,-0.9617
1988,11,3,3,311,-1.7004
1988,11,3,4,283,-1.1556
1988,11,3,5,221,-1.4761
1988,12,1,1,1214,4.0271
1988,12,1,2,567,3.0219
1988,12,1,3,456,2.5782
1988,12,1,4,540,4.2323
1988,12,1,5,1027,5.3065
1988,12,2,1,275,5.1572
1988,12,2,2,267,3.6547
1988,12,2,3,254,4.3713
1988,12,2,4,276,4.5175
1988,12,2,5,298,5.9241
1988,12,3,1,175,2.4563
1988,12,3,2,280,1.4740
1988,12,3,3,321,1.2682
1988,12,3,4,291,2.7387
1988,12,3,5,227,3.4769
1989,1,1,1,1152,4.2087
1989,1,1,2,533,4.9217
1989,1,1,3,413,4.8926
1989,1,1,4,498,4.6706
1989,1,1,5,978,5.9645
1989,1,2,1,252,5.1627
1989,1,2,2,243,4.3075
1989,1,2,3,227,4.2374
1989,1,2,4,237,3.4441
1989,1,2,5,282,6.2938
1989,1,3,1,157,7.4382
1989,1,3,2,241,6.4140
1989,1,3,3,280,6.0663
1989,1,3,4,248,6.5961
1989,1,3,5,206,7.5649
1989,2,1,1,1126,0.9002
1989,2,1,2,510,0.6099
1989,2,1,3,396,0.8089
1989,2,1,4,470,-0.5152
1989,2,1,5,983,0.6489
1989,2,2,1,261,0.6832
1989,2,2,2,245,1.2311
1989,2,2,3,237,1.0305
1989,2,2,4,241,0.2767
1989,2,2,5,283,1.3633
1989,2,3,1,174,-2.4068
1989,2,3,2,257,-1.9207
1989,2,3,3,293,-2.5095
1989,2,3,4,266,-2.5394
1989,2,3,5,210,-1.5401
1989,3,1,1,1185,0.9357
1989,3,1,2,555,2.8745
1989,3,1,3,443,2.1205
1989,3,1,4,533,3.2173
1989,3,1,5,1020,4.7479
1989,3,2,1,276,2.3163
1989,3,2,2,265,2.4906
1989,3,2,3,249,1.8159
1989,3,2,4,272,3.1568
1989,3,2,5,301,3.4405
1989,3,3,1,189,-0.3710
1989,3,3,2,281,1.7375
1989,3,3,3,308,1.5721
1989,3,3,4,293,2.5353
1989,3,3,5,226,2.5901
1989,4,1,1,1147,2.3845
1989,4,1,2,542,2.7821
1989,4,1,3,413,2.9473
1989,4,1,4,521,3.0662
1989,4,1,5,998,4.5700
1989,4,2,1,261,4.6583
1989,4,2,2,250,3.8009
1989,4,2,3,232,5.1117
1989,4,2,4,261,4.9109
1989,4,2,5,273,6.8806
1989,4,3,1,164,4.2452
1989,4,3,2,249,4.7403
1989,4,3,3,263,5.7037
1989,4,3,4,253,5.4189
1989,4,3,5,198,6.0477
1989,5,1,1,1140,2.5958
1989,5,1,2,545,3.1663
1989,5,1,3,410,3.2290
1989,5,1,4,543,3.1360
1989,5,1,5,1047,4.5835
1989,5,2,1,281,5.0094
1989,5,2,2,264,4.5782
1989,5,2,3,244,5.6510
1989,5,2,4,286,4.6941
1989,5,2,5,292,4.5302
1989,5,3,1,185,4.0751
1989,5,3,2,287,3.4949
1989,5,3,3,303,4.8205
1989,5,3,4,290,4.2377
1989,5,3,5,222,3.7460
1989,6,1,1,1201,-2.6666
1989,6,1,2,616,-1.2931
1989,6,1,3,469,-1.0771
1989,6,1,4,609,0.1870
1989,6,1,5,1126,-2.0149
1989,6,2,1,292,-2.8195
1989,6,2,2,282,-1.1126
1989,6,2,3,254,-0.9824
1989,6,2,4,304,-1.7570
1989,6,2,5,307,-4.5328
1989,6,3,1,196,-0.4327
1989,6,3,2,299,0.2355
1989,6,3,3,320,-0.7239
1989,6,3,4,299,-0.4768
1989,6,3,5,219,-2.6239
1989,7,1,1,1132,2.2901
1989,7,1,2,587,2.8835
1989,7,1,3,425,2.5074
1989,7,1,4,581,3.9853
1989,7,1,5,1079,4.8361
1989,7,2,1,276,3.4896
1989,7,2,2,272,4.1580
1989,7,2,3,238,4.7267
1989,7,2,4,286,5.2557
1989,7,2,5,286,5.1296
1989,7,3,1,176,7.2777
1989,7,3,2,273,6.3791
1989,7,3,3,287,8.5849
1989,7,3,4,274,10.3051
1989,7,3,5,198,9.5688
1989,8,1,1,1132,0.2403
1989,8,1,2,588,2.2144
1989,8,1,3,421,2.0175
1989,8,1,4,573,2.6807
1989,8,1,5,1074,2.1423
1989,8,2,1,278,3.0151
1989,8,2,2,286,2.4196
1989,8,2,3,236,2.3705
1989,8,2,4,293,2.8265
1989,8,2,5,302,3.8222
1989,8,3,1,194,2.3155
1989,8,3,2,294,1.7617
1989,8,3,3,312,1.6972
1989,8,3,4,292,1.8984
1989,8,3,5,204,3.3022
1989,9,1,1,1184,-0.5221
1989,9,1,2,630,-0.2224
1989,9,1,3,417,0.6240
1989,9,1,4,589,-0.0954
1989,9,1,5,1110,1.1671
1989,9,2,1,284,0.4746
1989,9,2,2,287,0.1500
1989,9,2,3,249,0.0942
1989,9,2,4,302,0.8437
1989,9,2,5,309,2.0854
1989,9,3,1,197,-0.8095
1989,9,3,2,296,-0.9095
1989,9,3,3,312,-0.6748
1989,9,3,4,302,-0.6296
1989,9,3,5,207,0.7051
1989,10,1,1,1091,-6.8488
1989,10,1,2,609,-4.5309
1989,10,1,3,368,-4.9912
1989,10,1,4,511,-4.9341
1989,10,1,5,1076,-5.9315
1989,10,2,1,264,-6.6989
1989,10,2,2,267,-5.7941
1989,10,2,3,217,-3.9369
1989,10,2,4,266,-5.6827
1989,10,2,5,296,-5.6226
1989,10,3,1,168,-1.4803
1989,10,3,2,254,-2.6664
1989,10,3,3,276,-2.5414
1989,10,3,4,253,-1.8954
1989,10,3,5,176,-2.2600
1989,11,1,1,1065,-1.8148
1989,11,1,2,607,-0.7391
1989,11,1,3,381,-0.6223
1989,11,1,4,515,0.3354
1989,11,1,5,1035,0.1094
1989,11,2,1,272,1.5174
1989,11,2,2,287,0.1209
1989,11,2,3,234,0.9203
