year,month,rank_ME,rank_Fq_12,nstocks,ret_vw
1989,8,2,4,309,3.3641
1989,8,2,5,275,3.0771
1989,8,3,1,152,3.7568
1989,8,3,2,206,1.2260
1989,8,3,3,290,1.4878
1989,8,3,4,290,2.5080
1989,8,3,5,264,4.5197
1989,9,1,1,1169,-0.0058
1989,9,1,2,1123,-0.5323
1989,9,1,3,1186,0.6753
1989,9,1,4,1056,0.7569
1989,9,1,5,894,0.0095
1989,9,2,1,233,2.1230
1989,9,2,2,301,0.2640
1989,9,2,3,354,0.1401
1989,9,2,4,302,1.8647
1989,9,2,5,275,1.0550
1989,9,3,1,150,-0.9644
1989,9,3,2,209,0.1019
1989,9,3,3,294,0.0304
1989,9,3,4,288,-0.4412
1989,9,3,5,266,-0.6454
1989,10,1,1,1076,-6.1458
1989,10,1,2,1005,-5.9740
1989,10,1,3,1079,-5.2077
1989,10,1,4,972,-5.6105
1989,10,1,5,815,-4.2435
1989,10,2,1,221,-5.9473
1989,10,2,2,268,-5.5021
1989,10,2,3,319,-6.3797
1989,10,2,4,277,-5.0225
1989,10,2,5,263,-5.4029
1989,10,3,1,139,-4.0185
1989,10,3,2,188,-1.7587
1989,10,3,3,260,-1.5827
1989,10,3,4,255,-2.8325
1989,10,3,5,246,-2.8275
1989,11,1,1,1199,-1.0987
1989,11,1,2,1117,-0.3708
1989,11,1,3,1190,-0.5020
1989,11,1,4,1068,-0.3828
1989,11,1,5,902,0.8153
1989,11,2,1,247,0.3535
1989,11,2,2,306,1.5833
1989,11,2,3,354,1.2741
1989,11,2,4,308,0.5663
1989,11,2,5,282,2.5250
1989,11,3,1,154,0.1525
1989,11,3,2,217,0.4024
1989,11,3,3,300,2.0196
1989,11,3,4,275,2.0120
1989,11,3,5,259,2.4226
1989,12,1,1,1200,-2.1918
1989,12,1,2,1131,-0.5914
1989,12,1,3,1198,0.4904
1989,12,1,4,1067,0.3439
1989,12,1,5,904,1.2239
1989,12,2,1,256,-1.2559
1989,12,2,2,304,0.9595
1989,12,2,3,347,1.2845
1989,12,2,4,302,1.1544
1989,12,2,5,286,2.1258
1989,12,3,1,157,2.5985
1989,12,3,2,223,3.4017
1989,12,3,3,300,2.4613
1989,12,3,4,275,2.7037
1989,12,3,5,258,3.6739
1990,1,1,1,1111,-7.7870
1990,1,1,2,1039,-7.4013
1990,1,1,3,1096,-7.7134
1990,1,1,4,954,-7.3979
1990,1,1,5,824,-7.6054
1990,1,2,1,241,-9.2275
1990,1,2,2,286,-8.1369
1990,1,2,3,315,-9.1765
1990,1,2,4,266,-7.7566
1990,1,2,5,270,-8.3565
1990,1,3,1,154,-6.0962
1990,1,3,2,199,-6.6291
1990,1,3,3,264,-6.8569
1990,1,3,4,245,-8.3456
1990,1,3,5,230,-8.2761
1990,2,1,1,1222,0.8453
1990,2,1,2,1167,2.5120
1990,2,1,3,1202,2.1123
1990,2,1,4,1042,2.2240
1990,2,1,5,887,3.4599
1990,2,2,1,270,2.8129
1990,2,2,2,314,3.0568
1990,2,2,3,352,3.5650
1990,2,2,4,288,3.0555
1990,2,2,5,291,3.5140
1990,2,3,1,169,0.4948
1990,2,3,2,232,0.6202
1990,2,3,3,284,0.8520
1990,2,3,4,265,1.7377
1990,2,3,5,251,2.3016
1990,3,1,1,1238,2.3287
1990,3,1,2,1173,4.2243
1990,3,1,3,1216,3.8126
1990,3,1,4,1039,3.6666
1990,3,1,5,892,4.7484
1990,3,2,1,279,4.8452
1990,3,2,2,314,5.4571
1990,3,2,3,360,5.2171
1990,3,2,4,290,6.0524
1990,3,2,5,294,5.2624
1990,3,3,1,172,3.6704
1990,3,3,2,234,3.1389
1990,3,3,3,287,3.4701
1990,3,3,4,263,3.9937
1990,3,3,5,251,3.3958
1990,4,1,1,1165,-3.4079
1990,4,1,2,1090,-3.1513
1990,4,1,3,1109,-2.1660
1990,4,1,4,933,-2.9461
1990,4,1,5,805,-1.8203
1990,4,2,1,262,-3.7872
1990,4,2,2,292,-3.9204
1990,4,2,3,334,-2.8781
1990,4,2,4,262,-2.9248
1990,4,2,5,269,-1.8554
1990,4,3,1,152,-2.3356
1990,4,3,2,217,-2.3938
1990,4,3,3,247,-1.8591
1990,4,3,4,219,-2.2943
1990,4,3,5,217,-2.1209
1990,5,1,1,1282,6.1752
1990,5,1,2,1209,5.8549
1990,5,1,3,1230,7.0170
1990,5,1,4,1040,6.1046
1990,5,1,5,894,6.4339
1990,5,2,1,289,8.8300
1990,5,2,2,332,8.3098
1990,5,2,3,387,8.4248
1990,5,2,4,308,9.5437
1990,5,2,5,302,8.5663
1990,5,3,1,165,9.7539
1990,5,3,2,261,8.9643
1990,5,3,3,277,11.3102
1990,5,3,4,254,10.1748
1990,5,3,5,248,9.2443
1990,6,1,1,1285,0.4539
1990,6,1,2,1218,1.6277
1990,6,1,3,1231,1.2180
1990,6,1,4,1040,2.1014
1990,6,1,5,903,1.9158
1990,6,2,1,291,-0.4503
1990,6,2,2,338,0.8424
1990,6,2,3,392,0.5118
1990,6,2,4,314,-0.7199
1990,6,2,5,304,0.6096
1990,6,3,1,166,-0.7365
1990,6,3,2,265,-0.7326
1990,6,3,3,280,-0.2192
1990,6,3,4,260,-1.7036
1990,6,3,5,248,-0.6110
1990,7,1,1,1208,-4.8399
1990,7,1,2,1122,-4.3262
1990,7,1,3,1120,-4.1241
1990,7,1,4,944,-4.5376
1990,7,1,5,835,-3.5859
1990,7,2,1,282,-5.4773
1990,7,2,2,329,-3.4948
1990,7,2,3,386,-4.2558
1990,7,2,4,305,-2.4225
1990,7,2,5,286,-1.3981
1990,7,3,1,158,-1.6225
1990,7,3,2,253,-0.2352
1990,7,3,3,278,0.0237
1990,7,3,4,245,-1.9100
1990,7,3,5,239,1.2206
1990,8,1,1,1317,-15.5113
1990,8,1,2,1191,-13.9897
1990,8,1,3,1218,-14.0502
1990,8,1,4,1048,-13.9509
1990,8,1,5,904,-11.5673
1990,8,2,1,316,-15.2056
1990,8,2,2,359,-14.6954
1990,8,2,3,408,-13.7498
1990,8,2,4,339,-12.7874
1990,8,2,5,318,-12.3204
1990,8,3,1,198,-10.4492
1990,8,3,2,280,-9.0590
1990,8,3,3,304,-8.3949
1990,8,3,4,280,-9.1070
1990,8,3,5,264,-8.0266
1990,9,1,1,1317,-9.2641
1990,9,1,2,1198,-8.9669
1990,9,1,3,1221,-8.7537
1990,9,1,4,1065,-8.5934
1990,9,1,5,910,-8.3993
1990,9,2,1,325,-9.8083
1990,9,2,2,352,-9.5082
1990,9,2,3,406,-9.7619
1990,9,2,4,339,-8.0391
1990,9,2,5,319,-8.5040
1990,9,3,1,192,-6.0472
1990,9,3,2,279,-5.4720
1990,9,3,3,301,-4.6137
1990,9,3,4,287,-3.5993
1990,9,3,5,263,-3.3713
1990,10,1,1,1241,-7.1039
1990,10,1,2,1114,-6.9818
1990,10,1,3,1119,-5.8818
1990,10,1,4,1000,-5.7689
1990,10,1,5,858,-5.9500
1990,10,2,1,314,-7.9999
1990,10,2,2,319,-7.1589
1990,10,2,3,388,-5.9339
1990,10,2,4,319,-6.5380
1990,10,2,5,296,-5.3729
1990,10,3,1,169,-1.7422
1990,10,3,2,257,-0.6480
1990,10,3,3,282,-0.9986
1990,10,3,4,267,0.9676
1990,10,3,5,240,-1.2481
1990,11,1,1,1328,3.6306
1990,11,1,2,1208,5.2622
1990,11,1,3,1226,4.4035
1990,11,1,4,1068,6.4328
1990,11,1,5,936,4.5959
1990,11,2,1,332,10.6467
1990,11,2,2,352,10.2792
1990,11,2,3,420,8.5966
1990,11,2,4,351,7.1215
1990,11,2,5,318,8.1905
1990,11,3,1,188,7.5728
1990,11,3,2,288,7.2642
1990,11,3,3,303,6.3463
1990,11,3,4,297,5.1623
1990,11,3,5,260,5.7350
1990,12,1,1,1334,-0.1060
1990,12,1,2,1223,0.7488
1990,12,1,3,1232,1.6007
1990,12,1,4,1075,2.2632
1990,12,1,5,946,2.6672
1990,12,2,1,334,4.5646
1990,12,2,2,359,5.2388
1990,12,2,3,422,5.7164
1990,12,2,4,355,5.8015
1990,12,2,5,321,6.2598
1990,12,3,1,191,4.9269
1990,12,3,2,287,4.1905
1990,12,3,3,308,3.3252
1990,12,3,4,296,1.6471
1990,12,3,5,264,2.0313
1991,1,1,1,1263,11.4148
1991,1,1,2,1146,10.5411
1991,1,1,3,1141,8.9491
1991,1,1,4,991,8.5833
1991,1,1,5,863,7.6770
1991,1,2,1,314,9.4757
1991,1,2,2,345,8.7013
1991,1,2,3,395,9.4076
1991,1,2,4,344,9.7422
1991,1,2,5,314,8.8630
1991,1,3,1,180,6.6594
1991,1,3,2,263,5.6151
1991,1,3,3,285,3.9787
1991,1,3,4,272,3.7737
1991,1,3,5,242,3.3155
1991,2,1,1,1354,13.8399
1991,2,1,2,1234,12.1457
1991,2,1,3,1237,12.6242
1991,2,1,4,1088,11.4578
1991,2,1,5,927,11.4517
1991,2,2,1,328,11.2681
1991,2,2,2,378,11.3083
1991,2,2,3,432,10.0752
1991,2,2,4,375,10.6668
1991,2,2,5,334,10.6821
1991,2,3,1,187,6.7839
1991,2,3,2,287,7.0614
1991,2,3,3,307,6.2219
1991,2,3,4,300,6.7702
1991,2,3,5,265,7.2285
1991,3,1,1,1355,9.7173
1991,3,1,2,1232,7.5856
1991,3,1,3,1227,8.1983
1991,3,1,4,1091,8.5072
1991,3,1,5,932,7.8113
1991,3,2,1,332,6.2092
1991,3,2,2,385,5.7448
1991,3,2,3,426,6.0720
1991,3,2,4,376,5.8937
1991,3,2,5,324,5.7372
1991,3,3,1,192,1.9083
1991,3,3,2,286,2.5871
1991,3,3,3,311,3.1388
1991,3,3,4,302,3.2588
1991,3,3,5,267,2.3451
1991,4,1,1,1269,1.0171
1991,4,1,2,1120,0.1311
1991,4,1,3,1141,1.1713
1991,4,1,4,994,0.9898
1991,4,1,5,860,0.0379
1991,4,2,1,302,-1.5868
1991,4,2,2,356,0.3020
1991,4,2,3,408,-0.9470
1991,4,2,4,355,-0.6616
1991,4,2,5,306,0.0094
1991,4,3,1,172,0.5144
1991,4,3,2,269,0.4310
1991,4,3,3,291,0.0642
1991,4,3,4,282,0.4257
1991,4,3,5,238,0.7906
1991,5,1,1,1339,1.8263
1991,5,1,2,1229,2.2942
1991,5,1,3,1231,3.9455
1991,5,1,4,1096,4.2747
1991,5,1,5,965,4.2319
1991,5,2,1,327,4.9898
1991,5,2,2,386,3.8946
1991,5,2,3,437,4.3289
1991,5,2,4,377,5.0611
1991,5,2,5,335,4.9778
1991,5,3,1,195,7.2640
1991,5,3,2,296,5.4062
1991,5,3,3,327,3.3086
1991,5,3,4,313,2.6277
1991,5,3,5,265,3.8443
1991,6,1,1,1348,-3.7878
1991,6,1,2,1228,-5.0014
1991,6,1,3,1250,-5.1704
1991,6,1,4,1097,-4.7907
1991,6,1,5,976,-4.2354
1991,6,2,1,338,-5.7587
1991,6,2,2,386,-4.1247
1991,6,2,3,443,-4.1343
1991,6,2,4,389,-5.8373
1991,6,2,5,334,-5.1216
1991,6,3,1,195,-5.5835
1991,6,3,2,299,-4.6012
1991,6,3,3,331,-3.7997
1991,6,3,4,318,-4.0214
1991,6,3,5,263,-5.1751
1991,7,1,1,1206,3.8426
1991,7,1,2,1085,3.8878
1991,7,1,3,1118,3.9406
1991,7,1,4,1001,3.2743
1991,7,1,5,897,3.9474
1991,7,2,1,318,2.7558
1991,7,2,2,358,5.4371
1991,7,2,3,405,3.5751
1991,7,2,4,344,3.9645
1991,7,2,5,309,4.9094
1991,7,3,1,184,4.3198
1991,7,3,2,265,4.6639
1991,7,3,3,305,4.5246
1991,7,3,4,295,5.3802
1991,7,3,5,230,5.4649
1991,8,1,1,1334,3.8998
1991,8,1,2,1196,3.9304
1991,8,1,3,1207,2.5149
1991,8,1,4,1068,2.5370
1991,8,1,5,936,2.3862
1991,8,2,1,369,4.3999
1991,8,2,2,388,3.6375
1991,8,2,3,431,2.2635
1991,8,2,4,372,2.5424
1991,8,2,5,315,3.3060
1991,8,3,1,227,2.2996
1991,8,3,2,295,2.0632
1991,8,3,3,339,2.1553
1991,8,3,4,310,2.6716
1991,8,3,5,246,3.6168
1991,9,1,1,1328,1.7118
1991,9,1,2,1205,0.7712
1991,9,1,3,1226,0.4410
1991,9,1,4,1066,1.9422
1991,9,1,5,932,0.1077
1991,9,2,1,365,0.2160
1991,9,2,2,391,-0.3814
1991,9,2,3,443,-0.5459
1991,9,2,4,374,-0.5730
1991,9,2,5,317,0.4421
1991,9,3,1,229,-2.3952
1991,9,3,2,295,-2.5512
1991,9,3,3,341,-2.0128
1991,9,3,4,309,-2.3854
1991,9,3,5,246,-1.5974
1991,10,1,1,1244,4.5341
1991,10,1,2,1147,3.0085
1991,10,1,3,1144,3.2909
1991,10,1,4,990,3.7312
1991,10,1,5,876,3.2484
1991,10,2,1,343,2.6843
1991,10,2,2,368,1.5951
1991,10,2,3,414,1.1482
1991,10,2,4,348,1.8138
1991,10,2,5,289,2.3489
1991,10,3,1,216,0.8091
1991,10,3,2,270,2.2946
1991,10,3,3,323,2.4783
1991,10,3,4,277,1.9404
1991,10,3,5,226,2.9900
1991,11,1,1,1333,-2.9774
1991,11,1,2,1242,-3.4229
1991,11,1,3,1258,-3.4502
1991,11,1,4,1081,-3.0044
1991,11,1,5,955,-2.9877
1991,11,2,1,371,-5.3086
1991,11,2,2,404,-4.7106
1991,11,2,3,441,-5.4725
1991,11,2,4,371,-4.5414
1991,11,2,5,321,-5.8407
1991,11,3,1,232,-4.3776
1991,11,3,2,296,-3.8162
1991,11,3,3,367,-3.7974
1991,11,3,4,292,-3.8586
1991,11,3,5,243,-3.3238
1991,12,1,1,1321,3.0720
1991,12,1,2,1242,4.3735
1991,12,1,3,1253,5.4132
1991,12,1,4,1095,4.8394
1991,12,1,5,951,7.3687
1991,12,2,1,374,10.6290
1991,12,2,2,402,8.6241
1991,12,2,3,449,9.5962
1991,12,2,4,371,10.2417
1991,12,2,5,329,8.9611
1991,12,3,1,233,11.2044
1991,12,3,2,296,11.9531
1991,12,3,3,368,11.3729
1991,12,3,4,299,11.9658
1991,12,3,5,242,13.1904
1992,1,1,1,1230,15.1706
1992,1,1,2,1143,13.2597
1992,1,1,3,1156,11.6643
1992,1,1,4,1023,12.1243
1992,1,1,5,884,11.0970
1992,1,2,1,358,9.4278
1992,1,2,2,372,7.2143
1992,1,2,3,420,5.4717
1992,1,2,4,345,5.8548
1992,1,2,5,303,6.3997
1992,1,3,1,213,1.8391
1992,1,3,2,279,-1.2684
1992,1,3,3,347,-1.3018
1992,1,3,4,277,-1.8414
1992,1,3,5,223,-3.4169
1992,2,1,1,1288,3.6874
1992,2,1,2,1228,5.3811
1992,2,1,3,1258,4.4877
1992,2,1,4,1116,5.4544
1992,2,1,5,979,4.9392
1992,2,2,1,384,2.9700
1992,2,2,2,401,3.0587
1992,2,2,3,462,3.2648
1992,2,2,4,389,3.1124
1992,2,2,5,334,1.9218
1992,2,3,1,228,1.9022
1992,2,3,2,291,0.3862
1992,2,3,3,375,0.4318
1992,2,3,4,311,0.5507
1992,2,3,5,254,1.3848
1992,3,1,1,1288,-3.1571
1992,3,1,2,1230,-2.6215
1992,3,1,3,1250,-1.9065
1992,3,1,4,1119,-2.6513
1992,3,1,5,987,-3.3974
1992,3,2,1,391,-5.6902
1992,3,2,2,402,-4.5695
1992,3,2,3,468,-3.6557
1992,3,2,4,386,-4.1801
1992,3,2,5,341,-3.2658
1992,3,3,1,234,-2.6243
1992,3,3,2,294,-2.3366
1992,3,3,3,380,-1.4617
1992,3,3,4,309,-2.8230
1992,3,3,5,255,-2.7031
1992,4,1,1,1206,-7.7619
1992,4,1,2,1167,-5.0317
1992,4,1,3,1164,-4.9959
1992,4,1,4,1039,-5.1959
1992,4,1,5,925,-4.2656
1992,4,2,1,374,-5.9789
1992,4,2,2,371,-4.9418
1992,4,2,3,441,-3.1561
1992,4,2,4,361,-2.8578
1992,4,2,5,318,-2.4644
1992,4,3,1,226,0.8385
1992,4,3,2,275,3.3877
1992,4,3,3,356,2.2670
1992,4,3,4,284,1.9102
1992,4,3,5,230,1.0855
1992,5,1,1,1279,-0.6746
1992,5,1,2,1272,-0.2304
1992,5,1,3,1277,-0.3415
1992,5,1,4,1150,0.1812
1992,5,1,5,1015,-0.7184
1992,5,2,1,400,0.2394
1992,5,2,2,403,-0.5639
1992,5,2,3,483,-0.1794
1992,5,2,4,398,0.9444
1992,5,2,5,349,-0.4102
1992,5,3,1,246,0.3083
1992,5,3,2,298,-0.6557
1992,5,3,3,380,-0.0192
1992,5,3,4,311,0.8584
1992,5,3,5,283,1.7405
1992,6,1,1,1251,-7.0629
1992,6,1,2,1268,-5.8047
1992,6,1,3,1262,-5.8339
1992,6,1,4,1142,-6.0448
1992,6,1,5,1034,-5.9550
1992,6,2,1,394,-5.4862
1992,6,2,2,401,-4.6125
1992,6,2,3,480,-3.6147
1992,6,2,4,406,-4.4886
1992,6,2,5,353,-4.2214
1992,6,3,1,243,-3.0381
1992,6,3,2,299,-2.7025
1992,6,3,3,377,-2.7327
1992,6,3,4,310,-3.4468
1992,6,3,5,287,-3.8434
1992,7,1,1,1082,1.4484
1992,7,1,2,1110,1.6337
1992,7,1,3,1131,1.7547
1992,7,1,4,986,2.2736
1992,7,1,5,905,2.8282
1992,7,2,1,371,3.5363
1992,7,2,2,377,2.3469
1992,7,2,3,438,2.3956
1992,7,2,4,370,3.6911
1992,7,2,5,317,4.6940
1992,7,3,1,230,4.3078
1992,7,3,2,286,4.6785
1992,7,3,3,343,4.6831
1992,7,3,4,292,4.9680
1992,7,3,5,261,4.6016
1992,8,1,1,1173,-4.3910
1992,8,1,2,1180,-2.8678
1992,8,1,3,1205,-2.2223
1992,8,1,4,1065,-2.5378
1992,8,1,5,978,-2.9491
1992,8,2,1,383,-4.8273
1992,8,2,2,398,-3.2610
1992,8,2,3,481,-2.4573
1992,8,2,4,388,-1.1168
1992,8,2,5,346,-2.1399
1992,8,3,1,249,-3.7091
1992,8,3,2,312,-1.7571
1992,8,3,3,374,-1.8550
1992,8,3,4,316,-1.5721
1992,8,3,5,300,-0.9348
1992,9,1,1,1157,1.7029
1992,9,1,2,1173,1.5062
1992,9,1,3,1206,1.6159
1992,9,1,4,1066,2.7065
1992,9,1,5,979,2.6111
1992,9,2,1,379,1.5233
1992,9,2,2,400,1.7462
1992,9,2,3,481,1.6713
1992,9,2,4,390,2.3009
1992,9,2,5,349,2.2697
1992,9,3,1,248,1.3723
1992,9,3,2,317,0.4330
1992,9,3,3,372,1.5106
1992,9,3,4,321,0.4095
1992,9,3,5,295,0.7664
1992,10,1,1,1043,2.2203
1992,10,1,2,1066,3.2700
1992,10,1,3,1130,1.6175
1992,10,1,4,992,2.8690
1992,10,1,5,933,3.6041
1992,10,2,1,338,2.6748
1992,10,2,2,373,2.5721
1992,10,2,3,448,3.6619
1992,10,2,4,373,2.4995
1992,10,2,5,341,3.5481
1992,10,3,1,208,1.3567
1992,10,3,2,287,0.7327
1992,10,3,3,339,1.2741
1992,10,3,4,292,2.0411
1992,10,3,5,287,2.6155
1992,11,1,1,1118,8.6245
1992,11,1,2,1137,9.3686
1992,11,1,3,1233,8.6075
1992,11,1,4,1075,9.2780
1992,11,1,5,1004,8.8682
1992,11,2,1,361,6.8373
1992,11,2,2,398,7.4887
1992,11,2,3,476,7.3803
1992,11,2,4,410,7.6236
1992,11,2,5,358,7.0522
1992,11,3,1,223,3.0958
1992,11,3,2,304,2.8105
1992,11,3,3,372,3.3242
1992,11,3,4,330,3.5351
1992,11,3,5,317,3.2246
1992,12,1,1,1119,2.0595
1992,12,1,2,1141,3.0233
1992,12,1,3,1229,3.9385
1992,12,1,4,1060,3.5817
1992,12,1,5,999,3.7281
1992,12,2,1,365,2.4217
1992,12,2,2,394,2.5806
1992,12,2,3,469,3.2686
1992,12,2,4,410,2.8710
1992,12,2,5,360,5.4860
1992,12,3,1,223,-0.5147
1992,12,3,2,307,1.1478
1992,12,3,3,369,2.3121
1992,12,3,4,328,0.8979
1992,12,3,5,321,1.2032
1993,1,1,1,1036,4.1349
1993,1,1,2,1034,5.6257
1993,1,1,3,1148,5.5118
1993,1,1,4,959,5.0257
1993,1,1,5,946,5.6460
1993,1,2,1,328,0.1653
1993,1,2,2,364,1.6784
1993,1,2,3,425,2.4615
1993,1,2,4,382,3.3766
1993,1,2,5,330,1.9581
1993,1,3,1,198,-0.9539
1993,1,3,2,277,-0.8419
1993,1,3,3,331,0.5567
1993,1,3,4,309,-0.2446
1993,1,3,5,310,-0.9582
1993,2,1,1,1144,-4.8997
1993,2,1,2,1088,-3.8143
1993,2,1,3,1240,-2.4127
1993,2,1,4,1054,-2.2892
1993,2,1,5,1022,-1.8437
1993,2,2,1,356,-2.7182
1993,2,2,2,383,-2.4333
1993,2,2,3,449,-2.6409
1993,2,2,4,418,-2.3547
1993,2,2,5,357,-1.3863
1993,2,3,1,208,-0.6541
1993,2,3,2,298,-0.1940
1993,2,3,3,353,1.3892
1993,2,3,4,350,0.2391
1993,2,3,5,346,1.2649
1993,3,1,1,1152,1.5436
1993,3,1,2,1100,2.4998
1993,3,1,3,1236,2.1178
1993,3,1,4,1049,2.3100
1993,3,1,5,1023,2.4928
1993,3,2,1,350,0.6394
1993,3,2,2,377,1.7170
1993,3,2,3,449,2.6545
1993,3,2,4,411,2.5439
1993,3,2,5,357,2.7297
1993,3,3,1,209,-0.1368
1993,3,3,2,296,1.2627
1993,3,3,3,353,2.7577
1993,3,3,4,350,2.4745
1993,3,3,5,344,2.8062
1993,4,1,1,1093,-3.0227
1993,4,1,2,1012,-2.3843
1993,4,1,3,1140,-3.2689
1993,4,1,4,953,-2.4878
1993,4,1,5,935,-2.5785
1993,4,2,1,323,-3.7783
1993,4,2,2,356,-3.4797
1993,4,2,3,424,-2.0313
1993,4,2,4,377,-2.6596
1993,4,2,5,340,-3.1237
1993,4,3,1,197,-3.7230
1993,4,3,2,269,-2.5270
1993,4,3,3,325,-1.0923
1993,4,3,4,324,-3.1585
1993,4,3,5,327,-2.6343
1993,5,1,1,1201,6.0913
1993,5,1,2,1157,4.9137
1993,5,1,3,1244,3.6546
1993,5,1,4,1044,4.9701
1993,5,1,5,1037,4.2038
1993,5,2,1,347,7.3282
1993,5,2,2,388,7.4052
1993,5,2,3,463,5.5727
1993,5,2,4,403,5.3799
1993,5,2,5,374,5.6136
1993,5,3,1,218,3.8189
1993,5,3,2,299,3.5805
1993,5,3,3,351,3.5195
1993,5,3,4,354,3.4189
1993,5,3,5,354,3.1960
1993,6,1,1,1210,-0.5725
1993,6,1,2,1164,-0.4901
1993,6,1,3,1248,0.6712
1993,6,1,4,1054,0.1080
1993,6,1,5,1035,0.8517
1993,6,2,1,346,-1.8825
1993,6,2,2,388,-0.5165
1993,6,2,3,452,0.4071
1993,6,2,4,410,-0.1665
1993,6,2,5,384,1.7752
1993,6,3,1,220,-3.9203
1993,6,3,2,293,-1.5750
1993,6,3,3,358,-0.6524
1993,6,3,4,360,0.3947
1993,6,3,5,357,0.1346
1993,7,1,1,1113,0.2361
1993,7,1,2,1033,0.5424
1993,7,1,3,1122,1.0271
1993,7,1,4,952,1.6790
1993,7,1,5,952,0.5107
1993,7,2,1,317,-0.7628
1993,7,2,2,346,-0.4756
1993,7,2,3,418,0.5054
1993,7,2,4,373,-0.1466
1993,7,2,5,365,2.1371
1993,7,3,1,196,-3.1611
1993,7,3,2,254,-2.5352
1993,7,3,3,334,-1.5515
1993,7,3,4,333,-1.2137
1993,7,3,5,329,0.2729
1993,8,1,1,1264,3.9642
1993,8,1,2,1125,4.3633
1993,8,1,3,1216,3.4613
1993,8,1,4,1036,4.0078
1993,8,1,5,1017,4.4000
1993,8,2,1,357,4.9135
1993,8,2,2,377,3.6937
1993,8,2,3,459,4.7644
1993,8,2,4,403,4.4250
1993,8,2,5,381,4.7785
1993,8,3,1,214,3.6330
1993,8,3,2,290,4.0936
1993,8,3,3,369,4.0538
1993,8,3,4,361,4.2109
1993,8,3,5,350,5.1083
1993,9,1,1,1274,2.6746
1993,9,1,2,1135,3.1330
1993,9,1,3,1222,1.9158
1993,9,1,4,1038,2.6169
1993,9,1,5,1015,2.2355
1993,9,2,1,361,1.4971
1993,9,2,2,375,1.0668
1993,9,2,3,460,2.2463
1993,9,2,4,405,1.2773
1993,9,2,5,385,2.9249
1993,9,3,1,219,-2.7314
1993,9,3,2,294,-1.9914
1993,9,3,3,374,-1.1082
1993,9,3,4,359,-0.3237
1993,9,3,5,351,-0.1589
1993,10,1,1,1212,5.4300
1993,10,1,2,1054,4.2372
1993,10,1,3,1130,3.4814
1993,10,1,4,966,3.5318
1993,10,1,5,944,4.0299
1993,10,2,1,349,4.5650
1993,10,2,2,348,1.7318
1993,10,2,3,416,1.1443
1993,10,2,4,385,2.8586
1993,10,2,5,359,2.2678
1993,10,3,1,197,3.8545
1993,10,3,2,267,2.0272
1993,10,3,3,341,2.8319
1993,10,3,4,342,1.6591
1993,10,3,5,338,2.0613
1993,11,1,1,1331,-3.9853
1993,11,1,2,1190,-2.3305
1993,11,1,3,1242,-2.2599
1993,11,1,4,1069,-2.6169
1993,11,1,5,993,-1.8181
1993,11,2,1,375,-2.1200
1993,11,2,2,384,-1.3819
1993,11,2,3,456,-2.0870
1993,11,2,4,415,-2.8401
1993,11,2,5,380,-3.0824
1993,11,3,1,229,2.5316
1993,11,3,2,292,1.5428
1993,11,3,3,375,-0.3804
1993,11,3,4,376,-1.8337
1993,11,3,5,365,-1.9562
1993,12,1,1,1338,-0.4245
1993,12,1,2,1185,1.3164
1993,12,1,3,1240,1.7086
1993,12,1,4,1070,2.3372
1993,12,1,5,999,3.0988
1993,12,2,1,375,2.0977
1993,12,2,2,384,5.5517
1993,12,2,3,447,4.4742
1993,12,2,4,413,5.5757
1993,12,2,5,378,5.7767
1993,12,3,1,225,-0.9578
1993,12,3,2,288,1.1067
1993,12,3,3,382,1.7761
1993,12,3,4,380,1.2517
1993,12,3,5,368,1.6552
1994,1,1,1,1262,3.7532
1994,1,1,2,1110,4.9195
1994,1,1,3,1140,4.9133
1994,1,1,4,993,6.0340
1994,1,1,5,936,5.9632
1994,1,2,1,354,4.8153
1994,1,2,2,361,1.8912
1994,1,2,3,419,2.4682
1994,1,2,4,378,3.2577
1994,1,2,5,356,2.8018
1994,1,3,1,207,2.5007
1994,1,3,2,267,4.2861
1994,1,3,3,352,2.8245
1994,1,3,4,352,2.7858
1994,1,3,5,338,3.0740
1994,2,1,1,1375,-1.7352
1994,2,1,2,1232,0.1316
1994,2,1,3,1279,-0.6612
1994,2,1,4,1069,0.2288
1994,2,1,5,1004,0.3755
1994,2,2,1,377,0.0001
1994,2,2,2,402,0.9240
1994,2,2,3,459,1.0808
1994,2,2,4,402,1.1403
1994,2,2,5,383,1.5024
1994,2,3,1,227,-1.2207
1994,2,3,2,301,-1.5161
1994,2,3,3,393,-1.5512
1994,2,3,4,378,-1.5796
1994,2,3,5,370,-1.8480
1994,3,1,1,1367,-5.0947
1994,3,1,2,1249,-5.2263
1994,3,1,3,1258,-4.9912
1994,3,1,4,1063,-5.0643
1994,3,1,5,994,-5.3209
1994,3,2,1,387,-7.2803
1994,3,2,2,412,-5.6621
1994,3,2,3,460,-5.4252
1994,3,2,4,406,-5.6542
1994,3,2,5,382,-5.6311
1994,3,3,1,226,-4.9764
1994,3,3,2,306,-5.1641
1994,3,3,3,392,-4.1203
1994,3,3,4,378,-4.4648
1994,3,3,5,370,-3.7983
1994,4,1,1,1291,-3.0169
1994,4,1,2,1162,-1.7925
1994,4,1,3,1168,-0.9744
1994,4,1,4,975,-0.5411
1994,4,1,5,916,0.7166
1994,4,2,1,373,-1.6162
1994,4,2,2,381,-0.5591
