year,month,rank_ME,rank_GLAq_12,nstocks,ret_vw
1987,4,3,2,254,-2.1080
1987,4,3,3,222,1.3103
1987,4,3,4,223,-0.1002
1987,4,3,5,230,-1.4692
1987,5,1,1,1290,0.7701
1987,5,1,2,939,0.4582
1987,5,1,3,1191,0.1204
1987,5,1,4,1131,0.1728
1987,5,1,5,1080,-0.1218
1987,5,2,1,248,1.0266
1987,5,2,2,250,0.1904
1987,5,2,3,298,-0.5483
1987,5,2,4,354,0.5627
1987,5,2,5,340,0.5733
1987,5,3,1,214,0.4005
1987,5,3,2,263,0.3364
1987,5,3,3,234,0.1165
1987,5,3,4,229,1.4481
1987,5,3,5,237,1.5582
1987,6,1,1,1300,2.1811
1987,6,1,2,936,2.3402
1987,6,1,3,1205,2.1975
1987,6,1,4,1134,1.6018
1987,6,1,5,1081,1.7632
1987,6,2,1,244,1.7252
1987,6,2,2,245,2.9567
1987,6,2,3,298,2.6901
1987,6,2,4,348,2.6294
1987,6,2,5,337,3.5090
1987,6,3,1,212,3.2298
1987,6,3,2,264,4.5302
1987,6,3,3,236,5.1107
1987,6,3,4,236,4.5646
1987,6,3,5,239,5.2292
1987,7,1,1,1207,4.0261
1987,7,1,2,846,3.6101
1987,7,1,3,1132,2.1249
1987,7,1,4,1057,2.8610
1987,7,1,5,1034,3.4576
1987,7,2,1,230,4.0510
1987,7,2,2,226,5.2314
1987,7,2,3,275,3.9616
1987,7,2,4,331,3.5835
1987,7,2,5,328,3.9945
1987,7,3,1,202,4.6097
1987,7,3,2,250,3.3236
1987,7,3,3,212,5.5776
1987,7,3,4,217,4.9876
1987,7,3,5,229,4.9412
1987,8,1,1,1279,-1.3207
1987,8,1,2,913,1.1562
1987,8,1,3,1209,1.5664
1987,8,1,4,1119,4.4440
1987,8,1,5,1081,2.6904
1987,8,2,1,242,2.2546
1987,8,2,2,253,2.0585
1987,8,2,3,302,2.9979
1987,8,2,4,329,5.5297
1987,8,2,5,344,4.2864
1987,8,3,1,220,2.9736
1987,8,3,2,257,2.0426
1987,8,3,3,224,4.0447
1987,8,3,4,231,4.9227
1987,8,3,5,229,4.5553
1987,9,1,1,1285,-2.3234
1987,9,1,2,922,-1.6778
1987,9,1,3,1209,-1.0383
1987,9,1,4,1126,-0.6639
1987,9,1,5,1084,-0.4902
1987,9,2,1,239,-2.7779
1987,9,2,2,257,-0.4928
1987,9,2,3,303,0.2878
1987,9,2,4,325,-2.1352
1987,9,2,5,344,-2.5482
1987,9,3,1,218,-1.9580
1987,9,3,2,254,-0.8872
1987,9,3,3,225,-1.6764
1987,9,3,4,235,-2.3900
1987,9,3,5,227,-3.7609
1987,10,1,1,1224,-32.1994
1987,10,1,2,880,-28.5225
1987,10,1,3,1175,-31.3225
1987,10,1,4,1077,-30.7212
1987,10,1,5,1053,-31.6596
1987,10,2,1,225,-29.0560
1987,10,2,2,246,-27.0784
1987,10,2,3,296,-31.2599
1987,10,2,4,314,-30.0842
1987,10,2,5,330,-31.2117
1987,10,3,1,210,-18.9277
1987,10,3,2,242,-18.0129
1987,10,3,3,212,-23.2599
1987,10,3,4,229,-22.9410
1987,10,3,5,222,-22.5539
1987,11,1,1,1301,-6.6110
1987,11,1,2,983,-4.9631
1987,11,1,3,1245,-5.2558
1987,11,1,4,1135,-4.9829
1987,11,1,5,1093,-5.7627
1987,11,2,1,245,-2.8661
1987,11,2,2,264,-0.7818
1987,11,2,3,304,-4.8284
1987,11,2,4,334,-4.7503
1987,11,2,5,345,-7.5457
1987,11,3,1,215,-4.6555
1987,11,3,2,258,-6.7693
1987,11,3,3,220,-7.7890
1987,11,3,4,238,-8.6003
1987,11,3,5,231,-9.0351
1987,12,1,1,1281,2.2212
1987,12,1,2,986,4.5087
1987,12,1,3,1251,4.8501
1987,12,1,4,1121,6.4335
1987,12,1,5,1102,7.4487
1987,12,2,1,249,5.0867
1987,12,2,2,268,6.4266
1987,12,2,3,303,11.0333
1987,12,2,4,335,12.0554
1987,12,2,5,346,14.1899
1987,12,3,1,214,4.0819
1987,12,3,2,256,5.9638
1987,12,3,3,220,9.0250
1987,12,3,4,234,9.4204
1987,12,3,5,230,9.0077
1988,1,1,1,1238,7.5476
1988,1,1,2,914,5.9933
1988,1,1,3,1202,5.2990
1988,1,1,4,1085,4.7093
1988,1,1,5,1073,4.6757
1988,1,2,1,242,4.5518
1988,1,2,2,256,4.8621
1988,1,2,3,299,3.7441
1988,1,2,4,317,1.5762
1988,1,2,5,342,0.5939
1988,1,3,1,208,6.6687
1988,1,3,2,251,6.9404
1988,1,3,3,211,2.7700
1988,1,3,4,226,0.5739
1988,1,3,5,230,3.0160
1988,2,1,1,1308,5.2675
1988,2,1,2,987,7.2623
1988,2,1,3,1249,7.2783
1988,2,1,4,1151,8.9470
1988,2,1,5,1111,9.3423
1988,2,2,1,251,6.1332
1988,2,2,2,266,7.3831
1988,2,2,3,318,10.4744
1988,2,2,4,331,10.4529
1988,2,2,5,348,11.4967
1988,2,3,1,217,2.3792
1988,2,3,2,257,3.9494
1988,2,3,3,218,5.5771
1988,2,3,4,229,6.1750
1988,2,3,5,228,6.2674
1988,3,1,1,1310,3.6728
1988,3,1,2,983,4.6703
1988,3,1,3,1242,5.4234
1988,3,1,4,1170,7.1960
1988,3,1,5,1100,5.0502
1988,3,2,1,245,1.7891
1988,3,2,2,265,1.4072
1988,3,2,3,320,3.9962
1988,3,2,4,332,4.4977
1988,3,2,5,341,5.0141
1988,3,3,1,214,-2.3501
1988,3,3,2,256,-0.3882
1988,3,3,3,221,-2.7489
1988,3,3,4,229,-3.5688
1988,3,3,5,231,-3.3699
1988,4,1,1,1265,1.3064
1988,4,1,2,935,2.8539
1988,4,1,3,1184,1.7680
1988,4,1,4,1129,2.4257
1988,4,1,5,1073,2.1049
1988,4,2,1,243,0.9766
1988,4,2,2,247,2.3368
1988,4,2,3,306,1.3338
1988,4,2,4,321,2.8697
1988,4,2,5,339,1.8032
1988,4,3,1,205,0.3571
1988,4,3,2,245,1.9280
1988,4,3,3,215,1.8683
1988,4,3,4,218,0.7777
1988,4,3,5,231,0.0800
1988,5,1,1,1381,-3.0949
1988,5,1,2,1011,-2.5087
1988,5,1,3,1266,-1.5581
1988,5,1,4,1213,-1.7958
1988,5,1,5,1131,-3.0258
1988,5,2,1,255,-0.4334
1988,5,2,2,264,-0.2773
1988,5,2,3,313,-1.7079
1988,5,2,4,335,-2.9656
1988,5,2,5,346,-1.8792
1988,5,3,1,215,1.9737
1988,5,3,2,262,1.2562
1988,5,3,3,220,-0.5066
1988,5,3,4,223,-0.2936
1988,5,3,5,240,-0.4700
1988,6,1,1,1359,4.3416
1988,6,1,2,1011,6.3464
1988,6,1,3,1255,6.2590
1988,6,1,4,1202,7.4920
1988,6,1,5,1131,7.3989
1988,6,2,1,252,4.9347
1988,6,2,2,266,5.8633
1988,6,2,3,314,8.0935
1988,6,2,4,326,8.1597
1988,6,2,5,345,9.9127
1988,6,3,1,216,4.6665
1988,6,3,2,259,2.1758
1988,6,3,3,218,6.3812
1988,6,3,4,218,6.7319
1988,6,3,5,237,4.6876
1988,7,1,1,1231,-0.9883
1988,7,1,2,936,0.6460
1988,7,1,3,1171,0.7424
1988,7,1,4,1150,-0.4035
1988,7,1,5,1079,-1.1110
1988,7,2,1,239,-0.4083
1988,7,2,2,248,-0.7766
1988,7,2,3,294,-0.2330
1988,7,2,4,312,-2.5803
1988,7,2,5,331,-3.5857
1988,7,3,1,211,-0.1444
1988,7,3,2,250,0.1678
1988,7,3,3,198,-1.2929
1988,7,3,4,220,-2.3133
1988,7,3,5,227,-1.1290
1988,8,1,1,1295,-2.9391
1988,8,1,2,1003,-2.6602
1988,8,1,3,1207,-2.9466
1988,8,1,4,1219,-1.9423
1988,8,1,5,1135,-1.7876
1988,8,2,1,249,-2.9017
1988,8,2,2,259,-2.7759
1988,8,2,3,305,-2.5826
1988,8,2,4,321,-4.0342
1988,8,2,5,340,-3.3703
1988,8,3,1,215,-1.4635
1988,8,3,2,259,-2.5452
1988,8,3,3,204,-3.6477
1988,8,3,4,228,-4.2493
1988,8,3,5,227,-3.3166
1988,9,1,1,1295,0.6326
1988,9,1,2,1000,2.0872
1988,9,1,3,1196,1.8617
1988,9,1,4,1204,2.3792
1988,9,1,5,1134,3.7414
1988,9,2,1,245,3.4353
1988,9,2,2,255,2.8219
1988,9,2,3,306,3.3404
1988,9,2,4,319,2.6447
1988,9,2,5,336,3.3525
1988,9,3,1,214,4.1157
1988,9,3,2,260,2.7143
1988,9,3,3,202,3.0954
1988,9,3,4,229,5.1350
1988,9,3,5,223,5.3875
1988,10,1,1,1226,-2.5657
1988,10,1,2,954,-1.5087
1988,10,1,3,1131,-1.4569
1988,10,1,4,1149,-1.4346
1988,10,1,5,1115,-1.8460
1988,10,2,1,235,-0.2811
1988,10,2,2,238,-0.5526
1988,10,2,3,293,0.3498
1988,10,2,4,313,-0.7043
1988,10,2,5,323,-1.2498
1988,10,3,1,206,2.9349
1988,10,3,2,254,2.4579
1988,10,3,3,197,1.7158
1988,10,3,4,216,2.9426
1988,10,3,5,220,1.9523
1988,11,1,1,1267,-4.9259
1988,11,1,2,1028,-4.2756
1988,11,1,3,1214,-3.7483
1988,11,1,4,1201,-4.3061
1988,11,1,5,1168,-3.7886
1988,11,2,1,247,-1.6642
1988,11,2,2,249,-1.8807
1988,11,2,3,302,-3.1025
1988,11,2,4,322,-3.1080
1988,11,2,5,328,-3.6567
1988,11,3,1,220,-0.6054
1988,11,3,2,261,-0.4277
1988,11,3,3,209,-1.3491
1988,11,3,4,223,-2.2200
1988,11,3,5,217,-2.2264
1988,12,1,1,1248,2.5037
1988,12,1,2,1027,3.1166
1988,12,1,3,1199,3.9789
1988,12,1,4,1201,4.8846
1988,12,1,5,1163,3.9570
1988,12,2,1,245,3.7563
1988,12,2,2,241,4.5029
1988,12,2,3,304,4.7464
1988,12,2,4,320,5.5293
1988,12,2,5,324,4.9118
1988,12,3,1,216,1.5834
1988,12,3,2,259,1.2343
1988,12,3,3,206,2.3842
1988,12,3,4,223,2.6688
1988,12,3,5,214,2.8802
1989,1,1,1,1184,5.6653
1989,1,1,2,954,4.8654
1989,1,1,3,1138,4.5897
1989,1,1,4,1139,4.5354
1989,1,1,5,1119,6.0082
1989,1,2,1,234,6.2954
1989,1,2,2,234,5.0605
1989,1,2,3,289,6.0796
1989,1,2,4,304,3.9459
1989,1,2,5,311,3.5529
1989,1,3,1,209,5.1924
1989,1,3,2,251,6.6365
1989,1,3,3,204,7.2638
1989,1,3,4,214,6.8590
1989,1,3,5,202,7.0218
1989,2,1,1,1226,-0.2166
1989,2,1,2,985,0.4904
1989,2,1,3,1187,1.4008
1989,2,1,4,1202,0.0303
1989,2,1,5,1167,0.3194
1989,2,2,1,239,1.7939
1989,2,2,2,243,1.1124
1989,2,2,3,300,1.0302
1989,2,2,4,311,1.0547
1989,2,2,5,323,0.2231
1989,2,3,1,220,-1.5284
1989,2,3,2,257,-1.9899
1989,2,3,3,211,-2.4295
1989,2,3,4,219,-2.5648
1989,2,3,5,203,-2.6835
1989,3,1,1,1210,1.3672
1989,3,1,2,976,1.8091
1989,3,1,3,1166,3.1949
1989,3,1,4,1190,3.0964
1989,3,1,5,1172,3.6495
1989,3,2,1,240,2.3156
1989,3,2,2,241,2.9881
1989,3,2,3,295,2.3888
1989,3,2,4,309,2.9176
1989,3,2,5,320,2.5829
1989,3,3,1,219,1.8679
1989,3,3,2,257,2.3334
1989,3,3,3,209,2.6726
1989,3,3,4,217,1.4009
1989,3,3,5,202,0.9207
1989,4,1,1,1171,1.8170
1989,4,1,2,911,4.1155
1989,4,1,3,1096,3.1353
1989,4,1,4,1143,2.8725
1989,4,1,5,1131,3.8222
1989,4,2,1,234,4.0539
1989,4,2,2,242,4.9812
1989,4,2,3,286,5.0952
1989,4,2,4,296,5.2398
1989,4,2,5,316,6.3533
1989,4,3,1,205,4.9844
1989,4,3,2,243,6.0550
1989,4,3,3,204,4.2946
1989,4,3,4,213,5.5907
1989,4,3,5,203,5.4143
1989,5,1,1,1196,1.1358
1989,5,1,2,988,2.3493
1989,5,1,3,1178,3.6950
1989,5,1,4,1205,3.6090
1989,5,1,5,1167,5.0755
1989,5,2,1,246,5.5177
1989,5,2,2,260,3.6456
1989,5,2,3,296,3.5904
1989,5,2,4,311,5.1125
1989,5,2,5,321,5.9193
1989,5,3,1,218,5.0898
1989,5,3,2,251,5.0530
1989,5,3,3,208,3.4341
1989,5,3,4,221,3.3329
1989,5,3,5,209,4.1080
1989,6,1,1,1182,-1.7236
1989,6,1,2,977,-1.6692
1989,6,1,3,1172,-1.3527
1989,6,1,4,1198,-1.6009
1989,6,1,5,1159,-2.9170
1989,6,2,1,250,0.0308
1989,6,2,2,257,-1.4589
1989,6,2,3,298,-2.0803
1989,6,2,4,309,-2.8951
1989,6,2,5,318,-4.3525
1989,6,3,1,216,0.5893
1989,6,3,2,246,-0.1274
1989,6,3,3,207,-0.8778
1989,6,3,4,219,-1.1441
1989,6,3,5,210,-1.7205
1989,7,1,1,1056,2.0214
1989,7,1,2,885,3.1131
1989,7,1,3,1074,4.1900
1989,7,1,4,1113,3.5540
1989,7,1,5,1100,4.4790
1989,7,2,1,237,3.7275
1989,7,2,2,241,4.4466
1989,7,2,3,278,5.0345
1989,7,2,4,291,4.8542
1989,7,2,5,309,3.9549
1989,7,3,1,201,6.9513
1989,7,3,2,236,7.6203
1989,7,3,3,189,7.0054
1989,7,3,4,204,8.6459
1989,7,3,5,198,10.7840
1989,8,1,1,1112,1.8165
1989,8,1,2,937,2.6621
1989,8,1,3,1125,1.3765
1989,8,1,4,1172,1.7599
1989,8,1,5,1169,1.2742
1989,8,2,1,246,1.9668
1989,8,2,2,258,4.6029
1989,8,2,3,295,3.6042
1989,8,2,4,304,2.6793
1989,8,2,5,331,2.8543
1989,8,3,1,207,2.2723
1989,8,3,2,248,2.5315
1989,8,3,3,200,2.7193
1989,8,3,4,211,2.3116
1989,8,3,5,198,1.0768
1989,9,1,1,1097,1.3976
1989,9,1,2,925,-0.5438
1989,9,1,3,1118,-0.8038
1989,9,1,4,1171,-0.3288
1989,9,1,5,1166,0.6946
1989,9,2,1,246,0.4125
1989,9,2,2,254,0.2346
1989,9,2,3,290,0.6529
1989,9,2,4,303,0.5215
1989,9,2,5,328,1.5293
1989,9,3,1,207,-1.0746
1989,9,3,2,249,-0.0315
1989,9,3,3,197,-0.6323
1989,9,3,4,211,-1.4151
1989,9,3,5,197,-0.0453
1989,10,1,1,1039,-5.2472
1989,10,1,2,880,-6.0152
1989,10,1,3,1054,-5.9601
1989,10,1,4,1125,-6.1150
1989,10,1,5,1141,-5.4201
1989,10,2,1,235,-4.3006
1989,10,2,2,249,-5.5215
1989,10,2,3,277,-6.4080
1989,10,2,4,294,-6.2327
1989,10,2,5,329,-5.2958
1989,10,3,1,201,-2.5753
1989,10,3,2,243,-2.1239
1989,10,3,3,199,-3.1470
1989,10,3,4,206,-3.8044
1989,10,3,5,198,-0.3947
1989,11,1,1,1088,0.4523
1989,11,1,2,942,0.2080
1989,11,1,3,1125,-0.9408
1989,11,1,4,1167,-0.7579
1989,11,1,5,1195,-1.1452
1989,11,2,1,241,2.4535
1989,11,2,2,263,2.6668
1989,11,2,3,290,1.2301
1989,11,2,4,317,1.1694
1989,11,2,5,336,0.5169
1989,11,3,1,206,3.0702
1989,11,3,2,247,2.7520
1989,11,3,3,209,2.2092
1989,11,3,4,207,1.6352
1989,11,3,5,206,1.6646
1989,12,1,1,1079,-0.9243
1989,12,1,2,928,-0.0158
1989,12,1,3,1129,0.0929
1989,12,1,4,1162,-0.9137
1989,12,1,5,1197,-0.4569
1989,12,2,1,242,0.7029
1989,12,2,2,260,2.2359
1989,12,2,3,287,-0.2155
1989,12,2,4,317,1.0481
1989,12,2,5,335,1.5871
1989,12,3,1,207,2.6171
1989,12,3,2,252,3.7328
1989,12,3,3,208,4.6095
1989,12,3,4,210,2.5000
1989,12,3,5,208,1.1006
1990,1,1,1,1038,-6.2046
1990,1,1,2,877,-7.4290
1990,1,1,3,1058,-8.1221
1990,1,1,4,1105,-8.0370
1990,1,1,5,1159,-7.6311
1990,1,2,1,230,-7.1528
1990,1,2,2,256,-8.2475
1990,1,2,3,280,-8.3230
1990,1,2,4,304,-8.5409
1990,1,2,5,331,-9.8920
1990,1,3,1,201,-5.0588
1990,1,3,2,243,-7.2689
1990,1,3,3,201,-7.0297
1990,1,3,4,206,-6.3229
1990,1,3,5,204,-6.8056
1990,2,1,1,1103,1.1397
1990,2,1,2,914,2.0226
1990,2,1,3,1107,2.2044
1990,2,1,4,1174,2.9762
1990,2,1,5,1187,2.6940
1990,2,2,1,236,3.4348
1990,2,2,2,266,2.6291
1990,2,2,3,286,2.9247
1990,2,2,4,315,3.8278
1990,2,2,5,339,3.4997
1990,2,3,1,210,2.5339
1990,2,3,2,245,0.9250
1990,2,3,3,205,2.3712
1990,2,3,4,207,1.0110
1990,2,3,5,209,0.5367
1990,3,1,1,1091,1.6804
1990,3,1,2,911,2.3657
1990,3,1,3,1095,4.0672
1990,3,1,4,1183,4.2533
1990,3,1,5,1182,5.3986
1990,3,2,1,235,2.1547
1990,3,2,2,263,3.4874
1990,3,2,3,286,5.1926
1990,3,2,4,319,5.7271
1990,3,2,5,343,5.7689
1990,3,3,1,212,0.6048
1990,3,3,2,246,2.5280
1990,3,3,3,206,1.4517
1990,3,3,4,207,4.2942
1990,3,3,5,209,4.9138
1990,4,1,1,1040,-3.6585
1990,4,1,2,868,-2.4283
1990,4,1,3,1039,-2.0949
1990,4,1,4,1115,-2.7177
1990,4,1,5,1142,-1.8962
1990,4,2,1,229,-4.7111
1990,4,2,2,252,-4.9979
1990,4,2,3,279,-2.6526
1990,4,2,4,307,-1.4069
1990,4,2,5,341,-3.1612
1990,4,3,1,206,-4.5476
1990,4,3,2,241,-4.0827
1990,4,3,3,198,-3.1252
1990,4,3,4,205,-1.8078
1990,4,3,5,206,0.4825
1990,5,1,1,1093,3.6010
1990,5,1,2,932,4.4477
1990,5,1,3,1110,5.2788
1990,5,1,4,1181,7.3284
1990,5,1,5,1178,8.9039
1990,5,2,1,233,6.4136
1990,5,2,2,263,7.7589
1990,5,2,3,288,7.8493
1990,5,2,4,330,9.1033
1990,5,2,5,358,9.4677
1990,5,3,1,217,7.5182
1990,5,3,2,251,7.4385
1990,5,3,3,208,7.9029
1990,5,3,4,213,10.3184
1990,5,3,5,214,11.8150
1990,6,1,1,1073,-0.6639
1990,6,1,2,909,0.6303
1990,6,1,3,1097,1.7224
1990,6,1,4,1170,1.8248
1990,6,1,5,1173,2.5219
1990,6,2,1,230,0.4038
1990,6,2,2,254,-0.1855
1990,6,2,3,286,-0.2753
1990,6,2,4,331,1.1587
1990,6,2,5,357,0.0713
1990,6,3,1,221,0.0404
1990,6,3,2,251,-2.0306
1990,6,3,3,206,-2.2789
1990,6,3,4,214,-0.1601
1990,6,3,5,212,1.7779
1990,7,1,1,974,-4.1830
1990,7,1,2,816,-3.0472
1990,7,1,3,963,-3.1891
1990,7,1,4,1086,-4.5650
1990,7,1,5,1123,-5.8813
1990,7,2,1,222,-2.7698
1990,7,2,2,244,-1.7883
1990,7,2,3,262,-2.9810
1990,7,2,4,312,-3.4934
1990,7,2,5,343,-4.9427
1990,7,3,1,212,-0.0736
1990,7,3,2,239,-0.4372
1990,7,3,3,202,1.7132
1990,7,3,4,202,-1.7483
1990,7,3,5,211,-0.9792
1990,8,1,1,1017,-11.9554
1990,8,1,2,852,-12.5373
1990,8,1,3,1033,-12.1851
1990,8,1,4,1132,-14.8379
1990,8,1,5,1176,-15.6839
1990,8,2,1,234,-9.9041
1990,8,2,2,264,-10.7290
1990,8,2,3,281,-12.8272
1990,8,2,4,335,-15.4504
1990,8,2,5,363,-14.9482
1990,8,3,1,220,-9.4415
1990,8,3,2,254,-8.1122
1990,8,3,3,209,-6.8243
1990,8,3,4,210,-9.6568
1990,8,3,5,216,-9.3383
1990,9,1,1,1007,-7.5853
1990,9,1,2,836,-6.2583
1990,9,1,3,1027,-7.8639
1990,9,1,4,1127,-9.4485
1990,9,1,5,1173,-10.8188
1990,9,2,1,233,-6.7910
1990,9,2,2,264,-5.0282
1990,9,2,3,283,-8.5199
1990,9,2,4,331,-9.4959
1990,9,2,5,367,-10.2555
1990,9,3,1,216,-5.6666
1990,9,3,2,254,-1.8140
1990,9,3,3,205,-3.8011
1990,9,3,4,207,-4.0122
1990,9,3,5,216,-5.4133
1990,10,1,1,958,-6.2271
1990,10,1,2,789,-7.6840
1990,10,1,3,983,-7.1180
1990,10,1,4,1089,-6.5036
1990,10,1,5,1143,-5.4445
1990,10,2,1,223,-5.0997
1990,10,2,2,258,-6.1560
1990,10,2,3,273,-7.1005
1990,10,2,4,326,-6.1105
1990,10,2,5,363,-3.7884
1990,10,3,1,211,1.3940
1990,10,3,2,246,0.0565
1990,10,3,3,198,-2.3987
1990,10,3,4,195,-0.1203
1990,10,3,5,217,1.8439
1990,11,1,1,1007,2.6023
1990,11,1,2,845,1.9264
1990,11,1,3,1055,3.7763
1990,11,1,4,1132,4.7475
1990,11,1,5,1168,6.3613
1990,11,2,1,243,5.1331
1990,11,2,2,271,5.6168
1990,11,2,3,291,8.3360
1990,11,2,4,342,9.7808
1990,11,2,5,374,10.9921
1990,11,3,1,218,4.0580
1990,11,3,2,257,4.0801
1990,11,3,3,205,4.8412
1990,11,3,4,200,6.7737
1990,11,3,5,223,8.6151
1990,12,1,1,1004,-1.2442
1990,12,1,2,841,-0.2206
1990,12,1,3,1052,1.8581
1990,12,1,4,1137,1.7152
1990,12,1,5,1166,2.4259
1990,12,2,1,238,2.8766
1990,12,2,2,272,3.3076
1990,12,2,3,296,5.4940
1990,12,2,4,339,5.3922
1990,12,2,5,382,7.1951
1990,12,3,1,216,1.3156
1990,12,3,2,255,1.8364
1990,12,3,3,203,2.2368
1990,12,3,4,200,3.8704
1990,12,3,5,223,3.4050
1991,1,1,1,969,9.5031
1991,1,1,2,775,7.4330
1991,1,1,3,1011,8.3571
1991,1,1,4,1059,10.2868
1991,1,1,5,1120,10.7252
1991,1,2,1,232,5.0093
1991,1,2,2,253,3.1972
1991,1,2,3,290,9.6405
1991,1,2,4,329,9.3642
1991,1,2,5,383,11.9867
1991,1,3,1,208,3.8954
1991,1,3,2,245,1.4627
1991,1,3,3,195,2.7881
1991,1,3,4,199,7.9958
1991,1,3,5,218,5.7448
1991,2,1,1,1045,14.7710
1991,2,1,2,835,11.3116
1991,2,1,3,1080,11.9407
1991,2,1,4,1126,12.9912
1991,2,1,5,1135,12.7326
1991,2,2,1,241,11.0200
1991,2,2,2,271,9.4100
1991,2,2,3,305,9.8348
1991,2,2,4,348,10.3664
1991,2,2,5,398,9.7714
1991,2,3,1,210,6.7639
1991,2,3,2,255,4.5811
1991,2,3,3,205,6.6468
1991,2,3,4,203,7.3026
1991,2,3,5,222,8.0841
1991,3,1,1,1040,9.1925
1991,3,1,2,827,5.4660
1991,3,1,3,1084,6.6200
1991,3,1,4,1120,8.1847
1991,3,1,5,1135,10.3914
1991,3,2,1,249,4.0351
1991,3,2,2,272,3.1664
1991,3,2,3,306,4.8769
1991,3,2,4,347,6.3455
1991,3,2,5,396,7.9613
1991,3,3,1,211,1.5604
1991,3,3,2,256,1.5223
1991,3,3,3,203,1.6089
1991,3,3,4,206,0.4961
1991,3,3,5,224,4.9591
1991,4,1,1,1000,-0.0016
1991,4,1,2,774,0.1495
1991,4,1,3,1039,0.4346
1991,4,1,4,1052,-0.0400
1991,4,1,5,1108,1.6538
1991,4,2,1,238,-0.6064
1991,4,2,2,262,0.0755
1991,4,2,3,300,-0.7600
1991,4,2,4,349,-0.0989
1991,4,2,5,389,-0.1945
1991,4,3,1,206,0.5287
1991,4,3,2,245,0.3430
1991,4,3,3,201,1.0437
1991,4,3,4,193,-0.5796
1991,4,3,5,227,-0.5763
1991,5,1,1,1050,1.4585
1991,5,1,2,840,2.5322
1991,5,1,3,1113,3.4165
1991,5,1,4,1115,4.4545
1991,5,1,5,1135,4.2213
1991,5,2,1,253,4.6207
1991,5,2,2,271,3.2833
1991,5,2,3,320,4.7356
1991,5,2,4,368,3.5887
1991,5,2,5,396,4.7960
1991,5,3,1,218,5.5388
1991,5,3,2,255,2.1080
1991,5,3,3,211,3.1517
1991,5,3,4,200,5.2451
1991,5,3,5,232,4.3959
1991,6,1,1,1052,-5.4883
1991,6,1,2,850,-3.6786
1991,6,1,3,1115,-4.7672
1991,6,1,4,1113,-4.5426
1991,6,1,5,1127,-4.6299
1991,6,2,1,252,-5.2810
1991,6,2,2,273,-4.2423
1991,6,2,3,322,-4.4692
1991,6,2,4,365,-4.9519
1991,6,2,5,398,-5.4605
1991,6,3,1,219,-4.1707
1991,6,3,2,257,-4.2764
1991,6,3,3,209,-3.7604
1991,6,3,4,203,-5.6319
1991,6,3,5,236,-4.2357
1991,7,1,1,960,3.3845
1991,7,1,2,746,0.5250
1991,7,1,3,1016,2.8433
1991,7,1,4,1043,3.3012
1991,7,1,5,1058,4.1841
1991,7,2,1,245,3.6991
1991,7,2,2,265,4.4618
1991,7,2,3,304,3.8604
1991,7,2,4,355,2.9306
1991,7,2,5,387,5.7447
1991,7,3,1,210,2.4394
1991,7,3,2,241,3.6874
1991,7,3,3,199,4.1458
1991,7,3,4,200,4.0611
1991,7,3,5,231,6.6537
1991,8,1,1,997,3.9555
1991,8,1,2,800,3.1322
1991,8,1,3,1076,0.9963
1991,8,1,4,1117,2.7027
1991,8,1,5,1099,5.0789
1991,8,2,1,263,3.8700
1991,8,2,2,279,2.6668
1991,8,2,3,332,2.6149
1991,8,2,4,375,3.3677
1991,8,2,5,398,4.2537
1991,8,3,1,217,1.3642
1991,8,3,2,251,1.9287
1991,8,3,3,204,1.0605
1991,8,3,4,211,3.5557
1991,8,3,5,239,3.4410
1991,9,1,1,1000,5.4255
1991,9,1,2,796,0.4815
1991,9,1,3,1077,0.5050
1991,9,1,4,1106,0.5711
1991,9,1,5,1098,1.7278
1991,9,2,1,259,2.2036
1991,9,2,2,276,1.2831
1991,9,2,3,337,-0.1319
1991,9,2,4,377,-0.4309
1991,9,2,5,400,-0.1536
1991,9,3,1,217,-0.5132
1991,9,3,2,251,-0.0385
1991,9,3,3,206,-1.2671
1991,9,3,4,209,-2.8696
1991,9,3,5,242,-2.1911
1991,10,1,1,963,5.5754
1991,10,1,2,755,3.0135
1991,10,1,3,1035,2.7629
1991,10,1,4,1066,2.3057
1991,10,1,5,1069,5.0149
1991,10,2,1,252,3.4733
1991,10,2,2,269,2.4172
1991,10,2,3,324,1.0078
1991,10,2,4,376,0.7660
1991,10,2,5,394,2.1342
1991,10,3,1,213,0.7822
1991,10,3,2,244,1.5276
1991,10,3,3,205,2.0338
1991,10,3,4,206,0.1901
1991,10,3,5,239,2.2384
1991,11,1,1,999,-2.9549
1991,11,1,2,812,-3.6046
1991,11,1,3,1078,-2.3068
1991,11,1,4,1113,-3.0063
1991,11,1,5,1107,-4.2351
1991,11,2,1,269,-4.9734
1991,11,2,2,281,-5.2800
1991,11,2,3,337,-5.3540
1991,11,2,4,382,-5.2250
1991,11,2,5,408,-4.7924
1991,11,3,1,219,-4.0205
1991,11,3,2,252,-4.7810
1991,11,3,3,213,-5.5490
1991,11,3,4,209,-4.2756
1991,11,3,5,248,-0.6887
1991,12,1,1,998,3.3414
1991,12,1,2,808,2.1185
1991,12,1,3,1065,4.4877
1991,12,1,4,1106,5.0244
1991,12,1,5,1097,6.3968
1991,12,2,1,271,9.5250
1991,12,2,2,276,4.6348
1991,12,2,3,338,7.1181
1991,12,2,4,383,9.6320
1991,12,2,5,413,12.3300
1991,12,3,1,217,9.0439
