year,month,rank_ME,rank_OLEq_1,nstocks,ret_vw
1972,1,1,1,76,13.8556
1972,1,1,2,18,9.0466
1972,1,1,3,67,17.1058
1972,1,1,4,69,11.8232
1972,1,1,5,114,15.8363
1972,1,2,1,36,8.5559
1972,1,2,2,26,2.3270
1972,1,2,3,30,5.8242
1972,1,2,4,39,8.6219
1972,1,2,5,40,10.2280
1972,1,3,1,37,4.7047
1972,1,3,2,61,1.6103
1972,1,3,3,46,1.5987
1972,1,3,4,38,0.9672
1972,1,3,5,36,2.9711
1972,2,1,1,71,1.8736
1972,2,1,2,14,6.1592
1972,2,1,3,81,2.6117
1972,2,1,4,76,3.5625
1972,2,1,5,128,6.0820
1972,2,2,1,44,2.9256
1972,2,2,2,33,0.3671
1972,2,2,3,30,4.5079
1972,2,2,4,40,4.0272
1972,2,2,5,52,4.1439
1972,2,3,1,45,0.3351
1972,2,3,2,70,0.5591
1972,2,3,3,53,3.7231
1972,2,3,4,48,4.2779
1972,2,3,5,36,3.3734
1972,3,1,1,77,0.3928
1972,3,1,2,25,-3.7098
1972,3,1,3,74,-1.5134
1972,3,1,4,75,0.1443
1972,3,1,5,129,-0.1346
1972,3,2,1,36,1.4419
1972,3,2,2,33,-1.0405
1972,3,2,3,25,-0.1734
1972,3,2,4,44,2.1787
1972,3,2,5,53,-0.8644
1972,3,3,1,56,3.7613
1972,3,3,2,66,-0.4911
1972,3,3,3,57,1.5115
1972,3,3,4,49,-0.0095
1972,3,3,5,36,3.3978
1972,4,1,1,81,-2.5025
1972,4,1,2,28,-2.4741
1972,4,1,3,73,1.4513
1972,4,1,4,79,1.5892
1972,4,1,5,131,2.4293
1972,4,2,1,40,-1.8054
1972,4,2,2,32,-0.0128
1972,4,2,3,31,0.5769
1972,4,2,4,40,0.4387
1972,4,2,5,56,1.4105
1972,4,3,1,56,-1.6153
1972,4,3,2,69,-0.7188
1972,4,3,3,59,-0.0277
1972,4,3,4,50,2.7664
1972,4,3,5,38,3.0293
1972,5,1,1,130,-1.7113
1972,5,1,2,96,-0.6934
1972,5,1,3,48,-0.4942
1972,5,1,4,61,-3.8359
1972,5,1,5,136,-3.3257
1972,5,2,1,47,-4.5691
1972,5,2,2,38,-0.2884
1972,5,2,3,49,-1.5864
1972,5,2,4,40,-0.4459
1972,5,2,5,63,-2.2038
1972,5,3,1,56,1.0901
1972,5,3,2,70,3.2380
1972,5,3,3,65,-2.0452
1972,5,3,4,80,0.9647
1972,5,3,5,48,4.9613
1972,6,1,1,145,-4.2371
1972,6,1,2,89,-3.7337
1972,6,1,3,44,-4.8805
1972,6,1,4,66,-4.1375
1972,6,1,5,140,-2.9349
1972,6,2,1,50,-5.3863
1972,6,2,2,43,-1.8647
1972,6,2,3,47,-2.6760
1972,6,2,4,41,-1.8931
1972,6,2,5,67,-4.8373
1972,6,3,1,56,-5.3815
1972,6,3,2,70,1.2149
1972,6,3,3,73,-2.4276
1972,6,3,4,76,-2.9133
1972,6,3,5,53,-1.4819
1972,7,1,1,147,-4.7593
1972,7,1,2,93,-1.6846
1972,7,1,3,38,-3.9680
1972,7,1,4,74,-4.1270
1972,7,1,5,150,-5.6402
1972,7,2,1,47,-4.5145
1972,7,2,2,44,-2.2757
1972,7,2,3,45,-1.2946
1972,7,2,4,44,-0.5609
1972,7,2,5,64,-4.5015
1972,7,3,1,62,-4.3436
1972,7,3,2,67,1.1639
1972,7,3,3,78,-0.1525
1972,7,3,4,75,0.4324
1972,7,3,5,49,-3.4942
1972,8,1,1,110,0.9560
1972,8,1,2,67,3.7215
1972,8,1,3,103,1.6806
1972,8,1,4,156,1.0144
1972,8,1,5,204,-1.0197
1972,8,2,1,67,5.0111
1972,8,2,2,49,4.1651
1972,8,2,3,56,2.6981
1972,8,2,4,68,-0.1843
1972,8,2,5,83,0.1346
1972,8,3,1,108,8.6709
1972,8,3,2,130,4.9415
1972,8,3,3,116,2.0727
1972,8,3,4,93,0.5793
1972,8,3,5,67,3.6459
1972,9,1,1,114,-5.9884
1972,9,1,2,61,-4.2328
1972,9,1,3,123,-3.6425
1972,9,1,4,147,-4.1387
1972,9,1,5,230,-4.5104
1972,9,2,1,78,-2.0441
1972,9,2,2,53,-1.3264
1972,9,2,3,62,-2.9999
1972,9,2,4,65,-2.7658
1972,9,2,5,81,-2.8100
1972,9,3,1,110,-1.2949
1972,9,3,2,135,-0.4495
1972,9,3,3,115,-0.6307
1972,9,3,4,103,0.0950
1972,9,3,5,70,-1.4334
1972,10,1,1,116,-2.0095
1972,10,1,2,61,-0.7382
1972,10,1,3,129,-1.8047
1972,10,1,4,145,-1.4404
1972,10,1,5,233,-3.8255
1972,10,2,1,78,-1.7876
1972,10,2,2,52,1.3251
1972,10,2,3,64,-1.4688
1972,10,2,4,72,-0.5891
1972,10,2,5,79,-1.3841
1972,10,3,1,113,1.8652
1972,10,3,2,140,1.5569
1972,10,3,3,113,-0.9916
1972,10,3,4,100,1.1718
1972,10,3,5,69,1.2720
1972,11,1,1,174,5.8471
1972,11,1,2,39,2.5386
1972,11,1,3,127,3.9005
1972,11,1,4,144,5.3381
1972,11,1,5,243,5.1304
1972,11,2,1,82,4.7072
1972,11,2,2,52,7.0485
1972,11,2,3,59,6.2229
1972,11,2,4,68,6.9115
1972,11,2,5,80,7.3085
1972,11,3,1,105,6.4892
1972,11,3,2,143,7.6399
1972,11,3,3,118,1.9737
1972,11,3,4,106,3.9499
1972,11,3,5,71,5.9443
1972,12,1,1,174,-2.7754
1972,12,1,2,41,-1.3340
1972,12,1,3,128,-1.8127
1972,12,1,4,146,-0.9959
1972,12,1,5,249,-4.6341
1972,12,2,1,75,-0.5255
1972,12,2,2,59,-0.5329
1972,12,2,3,62,0.8404
1972,12,2,4,70,-1.4931
1972,12,2,5,76,-2.9083
1972,12,3,1,104,-0.0384
1972,12,3,2,142,-0.3227
1972,12,3,3,116,2.5415
1972,12,3,4,106,1.9805
1972,12,3,5,75,1.8151
1973,1,1,1,184,-2.2039
1973,1,1,2,43,-2.1304
1973,1,1,3,126,-3.9998
1973,1,1,4,143,-4.4695
1973,1,1,5,253,-5.6786
1973,1,2,1,76,-5.6151
1973,1,2,2,60,-1.8608
1973,1,2,3,56,-5.3680
1973,1,2,4,74,-9.1548
1973,1,2,5,78,-5.5937
1973,1,3,1,101,0.4854
1973,1,3,2,149,-2.5634
1973,1,3,3,122,0.0065
1973,1,3,4,108,-2.9817
1973,1,3,5,76,-5.1164
1973,2,1,1,159,-8.9306
1973,2,1,2,54,-8.5068
1973,2,1,3,148,-8.0249
1973,2,1,4,154,-8.5456
1973,2,1,5,239,-9.1922
1973,2,2,1,74,-8.1205
1973,2,2,2,50,-7.5064
1973,2,2,3,61,-5.9193
1973,2,2,4,78,-9.5007
1973,2,2,5,89,-7.8873
1973,2,3,1,110,-5.8054
1973,2,3,2,157,-4.3304
1973,2,3,3,122,-1.5945
1973,2,3,4,99,-3.7564
1973,2,3,5,72,-5.7478
1973,3,1,1,171,-1.3613
1973,3,1,2,55,-4.0503
1973,3,1,3,142,-2.3433
1973,3,1,4,162,-2.2246
1973,3,1,5,229,-3.8015
1973,3,2,1,79,-2.5517
1973,3,2,2,46,-1.5678
1973,3,2,3,62,-3.4469
1973,3,2,4,73,-5.2351
1973,3,2,5,92,-3.9723
1973,3,3,1,111,-0.1568
1973,3,3,2,160,0.5386
1973,3,3,3,124,0.3171
1973,3,3,4,101,-2.3405
1973,3,3,5,67,-3.3310
1973,4,1,1,174,-8.4409
1973,4,1,2,59,-8.2062
1973,4,1,3,141,-4.3979
1973,4,1,4,158,-8.1496
1973,4,1,5,228,-9.2627
1973,4,2,1,70,-7.6419
1973,4,2,2,49,-9.4949
1973,4,2,3,61,-5.6766
1973,4,2,4,80,-6.8900
1973,4,2,5,90,-7.8024
1973,4,3,1,114,-2.8152
1973,4,3,2,154,-2.3845
1973,4,3,3,128,-5.3495
1973,4,3,4,97,-4.5526
1973,4,3,5,70,-7.9826
1973,5,1,1,247,-10.9112
1973,5,1,2,140,-9.3651
1973,5,1,3,119,-9.4653
1973,5,1,4,76,-10.1409
1973,5,1,5,253,-10.7397
1973,5,2,1,88,-8.7270
1973,5,2,2,80,-8.5190
1973,5,2,3,74,-8.5156
1973,5,2,4,55,-7.3396
1973,5,2,5,95,-9.8489
1973,5,3,1,78,-1.7928
1973,5,3,2,125,0.4104
1973,5,3,3,142,-2.2388
1973,5,3,4,155,-1.9077
1973,5,3,5,78,-2.0715
1973,6,1,1,246,-3.7268
1973,6,1,2,149,-4.3374
1973,6,1,3,117,-4.1413
1973,6,1,4,63,-3.9055
1973,6,1,5,263,-4.5041
1973,6,2,1,75,-4.0197
1973,6,2,2,77,-3.3463
1973,6,2,3,70,-2.6623
1973,6,2,4,59,-4.6267
1973,6,2,5,91,-4.9903
1973,6,3,1,83,-4.9353
1973,6,3,2,121,-1.5246
1973,6,3,3,141,0.7378
1973,6,3,4,155,-1.0855
1973,6,3,5,79,-2.5428
1973,7,1,1,239,14.2873
1973,7,1,2,144,15.5054
1973,7,1,3,118,13.7366
1973,7,1,4,62,12.3376
1973,7,1,5,271,18.5988
1973,7,2,1,80,11.4374
1973,7,2,2,80,13.3954
1973,7,2,3,70,13.2870
1973,7,2,4,59,7.4595
1973,7,2,5,94,13.8160
1973,7,3,1,82,9.8086
1973,7,3,2,119,6.9251
1973,7,3,3,146,3.3399
1973,7,3,4,158,1.9673
1973,7,3,5,78,12.0610
1973,8,1,1,171,-6.7918
1973,8,1,2,62,-5.0455
1973,8,1,3,122,-6.1411
1973,8,1,4,199,-6.8916
1973,8,1,5,274,-7.1758
1973,8,2,1,88,-4.0920
1973,8,2,2,58,-3.1313
1973,8,2,3,75,-3.4810
1973,8,2,4,87,-3.0349
1973,8,2,5,96,-3.8217
1973,8,3,1,112,-3.3066
1973,8,3,2,168,-2.1374
1973,8,3,3,147,-3.8793
1973,8,3,4,103,-3.3230
1973,8,3,5,81,-2.9815
1973,9,1,1,169,10.9017
1973,9,1,2,61,15.6458
1973,9,1,3,138,8.5172
1973,9,1,4,185,9.3106
1973,9,1,5,281,9.2255
1973,9,2,1,94,12.3177
1973,9,2,2,54,12.0593
1973,9,2,3,86,11.1868
1973,9,2,4,77,10.4947
1973,9,2,5,109,11.5230
1973,9,3,1,120,9.9807
1973,9,3,2,170,7.8125
1973,9,3,3,140,-1.3810
1973,9,3,4,111,3.8728
1973,9,3,5,72,9.1850
1973,10,1,1,171,-0.3290
1973,10,1,2,57,3.6474
1973,10,1,3,140,-0.7695
1973,10,1,4,187,-1.3754
1973,10,1,5,282,-0.8155
1973,10,2,1,93,1.4802
1973,10,2,2,61,2.9941
1973,10,2,3,76,0.2882
1973,10,2,4,82,-2.4119
1973,10,2,5,108,-1.6237
1973,10,3,1,125,4.4303
1973,10,3,2,172,-1.4404
1973,10,3,3,143,2.1305
1973,10,3,4,109,-1.5178
1973,10,3,5,72,-2.5220
1973,11,1,1,206,-19.4824
1973,11,1,2,53,-17.6462
1973,11,1,3,130,-18.3151
1973,11,1,4,189,-20.6688
1973,11,1,5,272,-22.1087
1973,11,2,1,95,-19.4469
1973,11,2,2,63,-17.1349
1973,11,2,3,75,-16.4151
1973,11,2,4,74,-22.8355
1973,11,2,5,97,-18.4777
1973,11,3,1,118,-11.4615
1973,11,3,2,171,-10.9411
1973,11,3,3,136,-9.6497
1973,11,3,4,108,-13.5320
1973,11,3,5,73,-13.1315
1973,12,1,1,200,-7.1931
1973,12,1,2,54,-2.6519
1973,12,1,3,134,-4.1469
1973,12,1,4,183,-6.0318
1973,12,1,5,283,-5.5102
1973,12,2,1,92,-0.5618
1973,12,2,2,60,1.5723
1973,12,2,3,79,-1.1508
1973,12,2,4,78,-6.1852
1973,12,2,5,98,-1.2775
1973,12,3,1,115,6.1307
1973,12,3,2,168,5.1340
1973,12,3,3,140,-2.8914
1973,12,3,4,107,-2.8004
1973,12,3,5,75,1.6544
1974,1,1,1,201,19.3476
1974,1,1,2,52,18.8434
1974,1,1,3,134,14.3499
1974,1,1,4,177,18.3276
1974,1,1,5,286,20.5718
1974,1,2,1,94,14.2952
1974,1,2,2,61,10.3572
1974,1,2,3,84,8.5671
1974,1,2,4,76,11.1988
1974,1,2,5,101,13.1963
1974,1,3,1,114,-3.3512
1974,1,3,2,169,-1.0740
1974,1,3,3,142,-0.3038
1974,1,3,4,104,1.9099
1974,1,3,5,75,1.0793
1974,2,1,1,182,-2.3974
1974,2,1,2,51,-0.7417
1974,2,1,3,152,0.4634
1974,2,1,4,187,1.2196
1974,2,1,5,275,-0.2289
1974,2,2,1,86,-0.8800
1974,2,2,2,67,-0.0429
1974,2,2,3,70,-0.1169
1974,2,2,4,87,1.3974
1974,2,2,5,101,0.0417
1974,2,3,1,115,0.8985
1974,2,3,2,167,0.7811
1974,2,3,3,140,-0.5532
1974,2,3,4,99,-0.4979
1974,2,3,5,73,1.5003
1974,3,1,1,195,0.9193
1974,3,1,2,56,0.6587
1974,3,1,3,145,3.5780
1974,3,1,4,198,1.1357
1974,3,1,5,268,2.5659
1974,3,2,1,84,-0.3147
1974,3,2,2,61,-0.7140
1974,3,2,3,72,-2.4378
1974,3,2,4,87,1.7756
1974,3,2,5,95,-0.8114
1974,3,3,1,116,-2.1217
1974,3,3,2,168,-2.0641
1974,3,3,3,138,-1.2290
1974,3,3,4,97,-2.6364
1974,3,3,5,71,-4.2871
1974,4,1,1,198,-4.9622
1974,4,1,2,54,-4.8449
1974,4,1,3,136,-7.1557
1974,4,1,4,197,-4.6658
1974,4,1,5,263,-5.3468
1974,4,2,1,84,-7.6109
1974,4,2,2,63,-4.1875
1974,4,2,3,77,-5.9684
1974,4,2,4,89,-5.7287
1974,4,2,5,97,-4.9962
1974,4,3,1,111,-3.5835
1974,4,3,2,170,-4.9859
1974,4,3,3,137,-3.4029
1974,4,3,4,99,-2.1740
1974,4,3,5,73,-2.6776
1974,5,1,1,245,-6.1119
1974,5,1,2,168,-7.4090
1974,5,1,3,102,-8.0144
1974,5,1,4,101,-7.7822
1974,5,1,5,286,-8.6557
1974,5,2,1,97,-7.8759
1974,5,2,2,85,-8.0142
1974,5,2,3,81,-9.0049
1974,5,2,4,66,-6.9003
1974,5,2,5,100,-7.3914
1974,5,3,1,80,-6.0725
1974,5,3,2,138,0.2671
1974,5,3,3,155,-3.3906
1974,5,3,4,173,-4.4670
1974,5,3,5,81,1.3979
1974,6,1,1,250,-3.4224
1974,6,1,2,170,-2.3977
1974,6,1,3,98,-1.9109
1974,6,1,4,73,-2.5160
1974,6,1,5,305,-2.7288
1974,6,2,1,88,-2.8139
1974,6,2,2,85,-1.5808
1974,6,2,3,89,-1.1687
1974,6,2,4,68,-2.1198
1974,6,2,5,94,-2.8433
1974,6,3,1,84,-1.0590
1974,6,3,2,131,-1.7968
1974,6,3,3,153,-0.7397
1974,6,3,4,176,-1.7062
1974,6,3,5,83,-0.9477
1974,7,1,1,250,-4.9040
1974,7,1,2,173,-3.4431
1974,7,1,3,100,-3.2946
1974,7,1,4,73,-4.2954
1974,7,1,5,300,-5.4120
1974,7,2,1,90,-4.6585
1974,7,2,2,81,-3.9609
1974,7,2,3,88,-3.5906
1974,7,2,4,69,-2.9575
1974,7,2,5,93,-4.4856
1974,7,3,1,84,-9.4467
1974,7,3,2,132,-13.3953
1974,7,3,3,153,-8.0804
1974,7,3,4,173,-1.7404
1974,7,3,5,87,-8.0480
1974,8,1,1,186,-8.4320
1974,8,1,2,69,-8.2318
1974,8,1,3,129,-8.7285
1974,8,1,4,205,-7.3602
1974,8,1,5,278,-7.6501
1974,8,2,1,83,-8.4011
1974,8,2,2,66,-7.9956
1974,8,2,3,84,-6.4113
1974,8,2,4,89,-5.5771
1974,8,2,5,93,-6.8051
1974,8,3,1,122,-8.5140
1974,8,3,2,176,-8.0797
1974,8,3,3,141,-8.0373
1974,8,3,4,99,-9.9742
1974,8,3,5,84,-10.0935
1974,9,1,1,188,-8.7616
1974,9,1,2,59,-9.1491
1974,9,1,3,136,-7.5225
1974,9,1,4,193,-7.6824
1974,9,1,5,292,-7.5850
1974,9,2,1,84,-11.1104
1974,9,2,2,70,-10.6133
1974,9,2,3,81,-8.1367
1974,9,2,4,83,-8.7404
1974,9,2,5,90,-8.2675
1974,9,3,1,124,-9.6630
1974,9,3,2,177,-7.6532
1974,9,3,3,139,-14.3033
1974,9,3,4,104,-13.8899
1974,9,3,5,83,-13.3065
1974,10,1,1,184,6.1170
1974,10,1,2,56,13.3264
1974,10,1,3,136,10.8650
1974,10,1,4,196,7.4268
1974,10,1,5,286,8.9139
1974,10,2,1,77,8.7842
1974,10,2,2,69,14.0259
1974,10,2,3,86,9.7545
1974,10,2,4,87,6.5411
1974,10,2,5,95,10.7418
1974,10,3,1,131,11.2963
1974,10,3,2,178,17.1228
1974,10,3,3,135,19.0398
1974,10,3,4,99,17.7135
1974,10,3,5,83,17.7896
1974,11,1,1,222,-7.9892
1974,11,1,2,46,-2.9891
1974,11,1,3,129,-5.5124
1974,11,1,4,185,-5.5208
1974,11,1,5,257,-6.4414
1974,11,2,1,81,-4.6146
1974,11,2,2,72,-4.4690
1974,11,2,3,83,-3.8476
1974,11,2,4,85,-5.1267
1974,11,2,5,92,-3.9808
1974,11,3,1,122,-4.5723
1974,11,3,2,173,-4.1924
1974,11,3,3,135,-5.1867
1974,11,3,4,100,-2.0760
1974,11,3,5,80,-3.2343
1974,12,1,1,212,-10.5722
1974,12,1,2,45,-8.0680
1974,12,1,3,127,-8.1812
1974,12,1,4,186,-8.7853
1974,12,1,5,256,-9.6164
1974,12,2,1,83,-6.8664
1974,12,2,2,78,-7.0766
1974,12,2,3,77,-6.7329
1974,12,2,4,92,-4.5607
1974,12,2,5,95,-6.3759
1974,12,3,1,119,-1.9093
1974,12,3,2,171,-0.6783
1974,12,3,3,142,-3.1313
1974,12,3,4,93,-2.6547
1974,12,3,5,84,-4.2681
1975,1,1,1,215,35.6273
1975,1,1,2,46,29.9580
1975,1,1,3,131,35.2028
1975,1,1,4,187,35.3076
1975,1,1,5,249,37.8896
1975,1,2,1,81,27.5856
1975,1,2,2,81,27.5250
1975,1,2,3,75,29.6181
1975,1,2,4,89,25.5655
1975,1,2,5,98,26.7770
1975,1,3,1,117,18.1646
1975,1,3,2,166,9.9397
1975,1,3,3,143,11.1080
1975,1,3,4,95,17.2611
1975,1,3,5,82,16.7390
1975,2,1,1,193,4.1282
1975,2,1,2,46,4.7965
1975,2,1,3,160,5.0151
1975,2,1,4,187,1.6565
1975,2,1,5,259,3.8581
1975,2,2,1,85,2.6912
1975,2,2,2,75,6.2521
1975,2,2,3,74,5.8325
1975,2,2,4,84,5.1933
1975,2,2,5,96,5.9840
1975,2,3,1,107,3.9958
1975,2,3,2,177,3.8635
1975,2,3,3,137,9.9283
1975,2,3,4,93,6.3479
1975,2,3,5,75,6.7207
1975,3,1,1,207,10.0198
1975,3,1,2,53,8.9407
1975,3,1,3,160,8.9694
1975,3,1,4,183,12.0930
1975,3,1,5,250,13.6389
1975,3,2,1,88,6.2944
1975,3,2,2,69,4.0128
1975,3,2,3,68,6.5710
1975,3,2,4,90,8.9765
1975,3,2,5,95,7.6669
1975,3,3,1,109,6.1799
1975,3,3,2,180,0.5232
1975,3,3,3,141,0.3171
1975,3,3,4,93,7.0069
1975,3,3,5,72,7.6707
1975,4,1,1,217,1.6088
1975,4,1,2,56,3.5052
1975,4,1,3,154,6.7385
1975,4,1,4,184,6.8487
1975,4,1,5,251,2.3249
1975,4,2,1,82,4.5136
1975,4,2,2,66,6.7598
1975,4,2,3,71,3.5285
1975,4,2,4,80,4.2686
1975,4,2,5,101,4.6760
1975,4,3,1,107,6.0576
1975,4,3,2,182,5.7189
1975,4,3,3,136,3.8148
1975,4,3,4,100,5.8739
1975,4,3,5,70,4.9018
1975,5,1,1,257,7.9881
1975,5,1,2,159,7.0787
1975,5,1,3,138,5.3353
1975,5,1,4,80,6.9869
1975,5,1,5,290,8.8537
1975,5,2,1,101,8.3402
1975,5,2,2,86,7.0373
1975,5,2,3,83,10.1088
1975,5,2,4,63,8.5796
1975,5,2,5,101,6.5030
1975,5,3,1,80,5.6865
1975,5,3,2,147,5.5002
1975,5,3,3,148,2.9168
1975,5,3,4,184,7.4369
1975,5,3,5,82,3.7707
1975,6,1,1,262,9.0257
1975,6,1,2,158,8.4156
1975,6,1,3,148,8.7449
1975,6,1,4,64,10.5532
1975,6,1,5,289,12.5493
1975,6,2,1,100,7.8063
1975,6,2,2,90,7.2836
1975,6,2,3,80,6.3074
1975,6,2,4,62,5.2422
1975,6,2,5,109,7.0662
1975,6,3,1,80,8.1704
1975,6,3,2,135,4.2345
1975,6,3,3,152,2.5786
1975,6,3,4,189,7.0652
1975,6,3,5,85,5.4726
1975,7,1,1,250,-0.9921
1975,7,1,2,165,-2.2790
1975,7,1,3,150,-0.8883
1975,7,1,4,70,-0.0623
1975,7,1,5,290,-1.5424
1975,7,2,1,104,-2.7322
1975,7,2,2,90,-2.2816
1975,7,2,3,80,-4.6583
1975,7,2,4,65,-3.3890
1975,7,2,5,105,-4.1092
1975,7,3,1,80,-6.9326
1975,7,3,2,131,-9.9240
1975,7,3,3,154,-6.8390
1975,7,3,4,189,-3.5912
1975,7,3,5,87,-6.6086
1975,8,1,1,253,-7.1110
1975,8,1,2,124,-5.8287
1975,8,1,3,103,-5.6304
1975,8,1,4,188,-6.4281
1975,8,1,5,273,-6.7821
1975,8,2,1,95,-5.8313
1975,8,2,2,81,-5.9033
1975,8,2,3,81,-1.9865
1975,8,2,4,84,-3.5327
1975,8,2,5,114,-5.0969
1975,8,3,1,92,-0.4584
1975,8,3,2,154,-1.3141
1975,8,3,3,183,-1.0328
1975,8,3,4,131,-3.2694
1975,8,3,5,84,-2.7585
1975,9,1,1,279,-3.8962
1975,9,1,2,120,-6.2362
1975,9,1,3,99,-1.7733
1975,9,1,4,182,-3.0555
1975,9,1,5,267,-3.8539
1975,9,2,1,88,-3.4718
1975,9,2,2,88,-3.6714
1975,9,2,3,84,-2.7565
1975,9,2,4,88,-3.1184
1975,9,2,5,107,-2.3503
1975,9,3,1,93,-5.9338
1975,9,3,2,151,-3.2723
1975,9,3,3,186,-2.2884
1975,9,3,4,128,-4.5404
1975,9,3,5,87,-2.2194
1975,10,1,1,277,0.9625
1975,10,1,2,121,0.9981
1975,10,1,3,101,1.0098
1975,10,1,4,175,0.7324
1975,10,1,5,275,2.0780
1975,10,2,1,98,2.8457
1975,10,2,2,80,2.6102
1975,10,2,3,90,3.7920
1975,10,2,4,89,3.2407
1975,10,2,5,100,3.0130
1975,10,3,1,92,7.5822
1975,10,3,2,156,5.4805
1975,10,3,3,179,5.1170
1975,10,3,4,130,9.3457
1975,10,3,5,87,7.4596
1975,11,1,1,304,2.8584
1975,11,1,2,137,2.9586
1975,11,1,3,95,0.9237
1975,11,1,4,157,3.3844
1975,11,1,5,263,2.5358
1975,11,2,1,93,5.3496
1975,11,2,2,84,2.7247
1975,11,2,3,79,2.8619
1975,11,2,4,79,3.2462
1975,11,2,5,110,1.3114
1975,11,3,1,92,4.0709
1975,11,3,2,140,3.9689
1975,11,3,3,178,0.6821
1975,11,3,4,141,4.2602
1975,11,3,5,87,3.0454
1975,12,1,1,290,-1.4448
1975,12,1,2,146,-2.0738
1975,12,1,3,102,-1.1204
1975,12,1,4,149,-3.5809
1975,12,1,5,262,-0.6987
1975,12,2,1,90,-0.4880
1975,12,2,2,87,-2.3617
1975,12,2,3,81,0.2621
1975,12,2,4,78,-0.2302
1975,12,2,5,107,-1.9744
1975,12,3,1,89,-1.1384
1975,12,3,2,133,-1.1737
1975,12,3,3,183,-0.0808
1975,12,3,4,141,-1.8292
1975,12,3,5,90,-2.2930
1976,1,1,1,272,23.7690
1976,1,1,2,147,24.5963
1976,1,1,3,99,24.1662
1976,1,1,4,134,24.2387
1976,1,1,5,242,28.0594
1976,1,2,1,91,22.7222
1976,1,2,2,94,19.5540
1976,1,2,3,75,18.3349
1976,1,2,4,78,15.9690
1976,1,2,5,105,21.7482
1976,1,3,1,90,11.7695
1976,1,3,2,125,12.8191
1976,1,3,3,189,11.5705
1976,1,3,4,145,11.8750
1976,1,3,5,89,12.3310
1976,2,1,1,267,14.6907
1976,2,1,2,159,10.1924
1976,2,1,3,114,12.4163
1976,2,1,4,115,11.6633
1976,2,1,5,236,14.1359
1976,2,2,1,90,8.1951
1976,2,2,2,96,9.3709
1976,2,2,3,93,6.9105
1976,2,2,4,73,6.5818
1976,2,2,5,106,7.6885
1976,2,3,1,88,2.9319
1976,2,3,2,121,1.7075
1976,2,3,3,171,-1.3218
1976,2,3,4,167,-2.8306
1976,2,3,5,84,-0.3167
1976,3,1,1,281,1.2448
1976,3,1,2,167,2.1580
1976,3,1,3,128,1.7265
1976,3,1,4,134,-1.9291
1976,3,1,5,227,1.2418
1976,3,2,1,89,2.8831
1976,3,2,2,86,1.3142
1976,3,2,3,91,0.4932
1976,3,2,4,82,1.0125
1976,3,2,5,105,1.6009
1976,3,3,1,93,2.7732
1976,3,3,2,126,2.4294
1976,3,3,3,161,4.2153
1976,3,3,4,166,2.7938
1976,3,3,5,84,1.4972
1976,4,1,1,289,-2.6415
1976,4,1,2,165,-2.3946
1976,4,1,3,131,-2.1161
1976,4,1,4,125,-1.3890
1976,4,1,5,228,-2.4873
1976,4,2,1,94,-1.6908
1976,4,2,2,84,-0.8258
1976,4,2,3,96,-1.0159
1976,4,2,4,81,0.0247
1976,4,2,5,96,-2.6798
1976,4,3,1,83,0.1023
1976,4,3,2,126,-0.7128
1976,4,3,3,161,-0.4880
1976,4,3,4,164,-2.0045
1976,4,3,5,92,-0.0242
1976,5,1,1,256,-3.1355
1976,5,1,2,252,-2.2103
1976,5,1,3,167,-1.8314
1976,5,1,4,133,-3.0732
1976,5,1,5,177,-3.8258
1976,5,2,1,102,-2.9898
1976,5,2,2,99,-0.9493
1976,5,2,3,80,-2.1525
1976,5,2,4,99,0.7472
1976,5,2,5,97,-1.5846
1976,5,3,1,115,-1.4292
1976,5,3,2,114,-0.7892
1976,5,3,3,124,-2.1668
1976,5,3,4,163,0.3106
1976,5,3,5,144,-0.7239
1976,6,1,1,246,3.5211
1976,6,1,2,257,4.3667
1976,6,1,3,175,2.9115
1976,6,1,4,143,4.6614
1976,6,1,5,162,2.1116
1976,6,2,1,98,4.8297
1976,6,2,2,98,3.8914
1976,6,2,3,94,4.4578
1976,6,2,4,91,4.5871
1976,6,2,5,95,4.1051
1976,6,3,1,110,5.9373
1976,6,3,2,114,5.0763
1976,6,3,3,120,4.8862
1976,6,3,4,162,3.3692
1976,6,3,5,155,3.9379
1976,7,1,1,241,0.1954
1976,7,1,2,263,-0.4233
1976,7,1,3,179,-0.2304
1976,7,1,4,143,-0.6798
1976,7,1,5,159,-0.2410
1976,7,2,1,106,0.0911
1976,7,2,2,99,-0.8195
1976,7,2,3,87,0.1068
1976,7,2,4,97,-0.1091
1976,7,2,5,95,0.8350
1976,7,3,1,104,-0.9574
1976,7,3,2,115,-0.9194
1976,7,3,3,122,-1.6579
1976,7,3,4,155,-1.2799
1976,7,3,5,162,-0.1075
1976,8,1,1,276,-2.5210
1976,8,1,2,176,-2.9135
1976,8,1,3,114,-3.0648
1976,8,1,4,115,-1.7668
1976,8,1,5,148,-1.7729
1976,8,2,1,108,-4.3109
1976,8,2,2,92,-2.3657
1976,8,2,3,83,-2.5818
1976,8,2,4,100,-1.8124
1976,8,2,5,107,-0.4481
1976,8,3,1,67,0.1930
1976,8,3,2,123,-1.6824
1976,8,3,3,157,0.6484
1976,8,3,4,154,-0.2682
1976,8,3,5,176,0.7155
1976,9,1,1,296,0.8600
1976,9,1,2,182,1.9432
1976,9,1,3,118,3.0890
