year,month,rank_ME,rank_OPE,nstocks,ret_vw
1967,1,1,1,165,18.0871
1967,1,1,2,64,20.4657
1967,1,1,3,49,17.9525
1967,1,1,4,62,17.1532
1967,1,1,5,74,18.4094
1967,1,2,1,52,17.4871
1967,1,2,2,42,15.6533
1967,1,2,3,45,12.9962
1967,1,2,4,46,15.7124
1967,1,2,5,50,18.8159
1967,1,3,1,58,7.7080
1967,1,3,2,101,6.7797
1967,1,3,3,119,6.8145
1967,1,3,4,110,7.2279
1967,1,3,5,108,8.6413
1967,2,1,1,165,5.7799
1967,2,1,2,64,3.8168
1967,2,1,3,49,4.1566
1967,2,1,4,62,4.7864
1967,2,1,5,74,6.3620
1967,2,2,1,52,2.7352
1967,2,2,2,42,-0.6079
1967,2,2,3,45,2.1767
1967,2,2,4,46,3.3544
1967,2,2,5,50,3.5977
1967,2,3,1,58,-0.6676
1967,2,3,2,101,-0.3379
1967,2,3,3,119,-0.2118
1967,2,3,4,110,1.2043
1967,2,3,5,108,2.4566
1967,3,1,1,166,6.3333
1967,3,1,2,64,8.5018
1967,3,1,3,49,5.5281
1967,3,1,4,62,6.6842
1967,3,1,5,74,5.9245
1967,3,2,1,52,5.6077
1967,3,2,2,42,7.5701
1967,3,2,3,45,4.6168
1967,3,2,4,46,7.2663
1967,3,2,5,50,5.8403
1967,3,3,1,58,3.8893
1967,3,3,2,101,3.4224
1967,3,3,3,119,3.9028
1967,3,3,4,110,4.0023
1967,3,3,5,108,5.2151
1967,4,1,1,166,5.5076
1967,4,1,2,64,3.3329
1967,4,1,3,49,4.4773
1967,4,1,4,62,4.9359
1967,4,1,5,74,3.9404
1967,4,2,1,52,3.8546
1967,4,2,2,42,1.6080
1967,4,2,3,45,5.1722
1967,4,2,4,46,4.4991
1967,4,2,5,50,5.9995
1967,4,3,1,58,2.4955
1967,4,3,2,101,2.6295
1967,4,3,3,119,2.5258
1967,4,3,4,110,4.1276
1967,4,3,5,108,7.0454
1967,5,1,1,166,1.5893
1967,5,1,2,64,-0.6519
1967,5,1,3,49,0.6649
1967,5,1,4,62,-0.1080
1967,5,1,5,74,0.7668
1967,5,2,1,52,-1.7383
1967,5,2,2,42,-1.3330
1967,5,2,3,45,-1.4266
1967,5,2,4,46,-0.6158
1967,5,2,5,50,-4.2271
1967,5,3,1,58,-3.0052
1967,5,3,2,101,-4.2348
1967,5,3,3,119,-2.4014
1967,5,3,4,110,-5.1949
1967,5,3,5,108,-5.5752
1967,6,1,1,164,12.4964
1967,6,1,2,64,15.1919
1967,6,1,3,49,9.1605
1967,6,1,4,62,12.0529
1967,6,1,5,74,11.2708
1967,6,2,1,52,7.4609
1967,6,2,2,42,8.1575
1967,6,2,3,45,6.0330
1967,6,2,4,46,6.4233
1967,6,2,5,50,6.4788
1967,6,3,1,57,1.8467
1967,6,3,2,101,2.1995
1967,6,3,3,119,1.4664
1967,6,3,4,110,0.5795
1967,6,3,5,108,2.1268
1967,7,1,1,219,9.4777
1967,7,1,2,89,7.4427
1967,7,1,3,69,8.0784
1967,7,1,4,69,12.2876
1967,7,1,5,123,9.8521
1967,7,2,1,61,8.4169
1967,7,2,2,47,9.5544
1967,7,2,3,51,7.0830
1967,7,2,4,54,6.1482
1967,7,2,5,63,6.7904
1967,7,3,1,62,7.2155
1967,7,3,2,105,2.4337
1967,7,3,3,120,5.4162
1967,7,3,4,115,7.0398
1967,7,3,5,115,4.0534
1967,8,1,1,219,1.3833
1967,8,1,2,89,-0.8319
1967,8,1,3,69,-1.6338
1967,8,1,4,69,1.4911
1967,8,1,5,123,0.5612
1967,8,2,1,61,-1.7802
1967,8,2,2,47,0.0455
1967,8,2,3,51,1.7111
1967,8,2,4,54,-1.2230
1967,8,2,5,63,1.8963
1967,8,3,1,61,-0.7910
1967,8,3,2,105,-0.8620
1967,8,3,3,120,-0.7478
1967,8,3,4,115,-0.5940
1967,8,3,5,115,-0.7928
1967,9,1,1,218,8.4185
1967,9,1,2,89,11.0775
1967,9,1,3,69,5.1836
1967,9,1,4,69,7.5051
1967,9,1,5,123,9.2409
1967,9,2,1,61,3.9447
1967,9,2,2,47,4.0354
1967,9,2,3,51,3.1115
1967,9,2,4,54,5.4556
1967,9,2,5,63,3.6986
1967,9,3,1,61,3.9863
1967,9,3,2,105,2.7156
1967,9,3,3,120,1.7656
1967,9,3,4,114,2.3661
1967,9,3,5,115,4.8076
1967,10,1,1,218,-0.3666
1967,10,1,2,89,0.3086
1967,10,1,3,69,-1.6226
1967,10,1,4,69,-1.8898
1967,10,1,5,123,-2.9868
1967,10,2,1,61,-5.6471
1967,10,2,2,47,-3.5862
1967,10,2,3,51,-2.2919
1967,10,2,4,54,-2.0742
1967,10,2,5,63,-3.1763
1967,10,3,1,61,-3.8212
1967,10,3,2,106,-2.8776
1967,10,3,3,120,-4.4583
1967,10,3,4,114,-3.5653
1967,10,3,5,115,-0.5521
1967,11,1,1,216,-1.5966
1967,11,1,2,89,-1.0413
1967,11,1,3,69,0.7569
1967,11,1,4,69,1.5915
1967,11,1,5,123,1.4191
1967,11,2,1,61,0.0361
1967,11,2,2,47,0.0497
1967,11,2,3,51,1.0255
1967,11,2,4,54,1.0231
1967,11,2,5,63,1.1802
1967,11,3,1,61,-0.2083
1967,11,3,2,106,0.4773
1967,11,3,3,120,1.9281
1967,11,3,4,115,-0.4273
1967,11,3,5,115,1.0150
1967,12,1,1,216,10.7396
1967,12,1,2,89,8.0796
1967,12,1,3,69,7.2708
1967,12,1,4,69,11.8795
1967,12,1,5,122,9.5972
1967,12,2,1,61,8.9136
1967,12,2,2,47,3.6267
1967,12,2,3,51,7.8134
1967,12,2,4,54,5.2730
1967,12,2,5,63,7.3372
1967,12,3,1,61,3.4588
1967,12,3,2,106,2.4988
1967,12,3,3,120,3.4365
1967,12,3,4,115,1.9875
1967,12,3,5,115,2.4725
1968,1,1,1,216,5.2427
1968,1,1,2,89,1.1555
1968,1,1,3,69,2.7638
1968,1,1,4,69,2.7134
1968,1,1,5,122,0.9394
1968,1,2,1,61,2.1707
1968,1,2,2,47,1.4817
1968,1,2,3,51,-1.5139
1968,1,2,4,54,-1.8022
1968,1,2,5,63,-2.2982
1968,1,3,1,61,-0.9577
1968,1,3,2,106,-1.8404
1968,1,3,3,120,-3.7730
1968,1,3,4,115,-5.3220
1968,1,3,5,115,-6.7757
1968,2,1,1,216,-7.6589
1968,2,1,2,89,-6.7490
1968,2,1,3,69,-5.0760
1968,2,1,4,69,-7.0021
1968,2,1,5,122,-6.4073
1968,2,2,1,60,-2.4722
1968,2,2,2,46,-5.1065
1968,2,2,3,51,-5.0719
1968,2,2,4,54,-5.5273
1968,2,2,5,63,-4.8961
1968,2,3,1,61,-3.2090
1968,2,3,2,106,-2.5978
1968,2,3,3,120,-2.6454
1968,2,3,4,115,-3.1605
1968,2,3,5,114,-3.3309
1968,3,1,1,217,-0.1744
1968,3,1,2,89,-0.4288
1968,3,1,3,69,-3.0472
1968,3,1,4,69,-2.5930
1968,3,1,5,122,-0.3996
1968,3,2,1,60,-1.5474
1968,3,2,2,46,-0.0638
1968,3,2,3,51,-2.1949
1968,3,2,4,54,-2.1029
1968,3,2,5,63,-0.0637
1968,3,3,1,61,0.6991
1968,3,3,2,106,-0.6805
1968,3,3,3,120,-0.3895
1968,3,3,4,115,-0.1914
1968,3,3,5,114,2.7015
1968,4,1,1,217,18.0476
1968,4,1,2,89,17.5142
1968,4,1,3,69,13.7353
1968,4,1,4,69,20.0058
1968,4,1,5,122,17.7671
1968,4,2,1,60,14.6572
1968,4,2,2,46,11.1674
1968,4,2,3,51,9.5656
1968,4,2,4,54,11.9045
1968,4,2,5,63,17.1850
1968,4,3,1,61,8.7211
1968,4,3,2,106,4.6529
1968,4,3,3,120,9.0981
1968,4,3,4,115,9.4574
1968,4,3,5,114,11.0219
1968,5,1,1,216,12.0678
1968,5,1,2,89,11.0353
1968,5,1,3,69,9.2527
1968,5,1,4,69,8.9986
1968,5,1,5,122,11.9876
1968,5,2,1,60,9.0251
1968,5,2,2,45,6.4553
1968,5,2,3,51,8.2018
1968,5,2,4,54,7.0358
1968,5,2,5,63,7.3109
1968,5,3,1,61,2.4447
1968,5,3,2,106,-0.0791
1968,5,3,3,120,1.7727
1968,5,3,4,115,1.3392
1968,5,3,5,114,2.7608
1968,6,1,1,216,0.3295
1968,6,1,2,89,3.0174
1968,6,1,3,69,2.9355
1968,6,1,4,69,-0.8686
1968,6,1,5,122,-0.4292
1968,6,2,1,60,-1.2069
1968,6,2,2,45,-0.0934
1968,6,2,3,51,0.3982
1968,6,2,4,54,1.4580
1968,6,2,5,63,-0.0438
1968,6,3,1,61,2.8318
1968,6,3,2,106,2.2255
1968,6,3,3,120,1.7341
1968,6,3,4,115,0.7545
1968,6,3,5,114,-0.3755
1968,7,1,1,233,-0.7557
1968,7,1,2,96,-6.0478
1968,7,1,3,77,-5.7127
1968,7,1,4,94,-3.7908
1968,7,1,5,114,-4.2565
1968,7,2,1,68,-2.3619
1968,7,2,2,63,-4.1870
1968,7,2,3,50,-0.8364
1968,7,2,4,61,-2.8058
1968,7,2,5,69,-5.8089
1968,7,3,1,66,-3.2569
1968,7,3,2,97,1.0175
1968,7,3,3,115,0.5024
1968,7,3,4,117,-2.6027
1968,7,3,5,123,-4.8181
1968,8,1,1,232,4.9913
1968,8,1,2,96,4.7397
1968,8,1,3,77,4.4595
1968,8,1,4,94,3.7448
1968,8,1,5,114,5.0232
1968,8,2,1,68,3.5369
1968,8,2,2,63,3.3170
1968,8,2,3,49,2.3450
1968,8,2,4,61,3.6129
1968,8,2,5,69,4.7496
1968,8,3,1,65,2.3377
1968,8,3,2,97,2.1271
1968,8,3,3,115,1.0820
1968,8,3,4,117,0.2583
1968,8,3,5,123,1.3804
1968,9,1,1,232,7.8911
1968,9,1,2,96,7.2251
1968,9,1,3,77,3.7960
1968,9,1,4,94,6.7297
1968,9,1,5,114,8.8553
1968,9,2,1,68,7.3777
1968,9,2,2,63,5.3199
1968,9,2,3,49,5.9391
1968,9,2,4,60,7.0607
1968,9,2,5,69,7.5493
1968,9,3,1,65,7.3946
1968,9,3,2,97,4.4462
1968,9,3,3,115,3.4840
1968,9,3,4,117,4.7739
1968,9,3,5,123,2.5741
1968,10,1,1,231,0.7635
1968,10,1,2,96,0.8417
1968,10,1,3,77,1.5932
1968,10,1,4,94,-0.6495
1968,10,1,5,114,-0.1196
1968,10,2,1,68,-0.0571
1968,10,2,2,63,0.9750
1968,10,2,3,49,0.7602
1968,10,2,4,60,1.9862
1968,10,2,5,69,0.8874
1968,10,3,1,65,2.6541
1968,10,3,2,97,2.3687
1968,10,3,3,115,1.4764
1968,10,3,4,117,0.6849
1968,10,3,5,123,-1.0945
1968,11,1,1,231,6.8629
1968,11,1,2,96,7.9784
1968,11,1,3,77,6.7618
1968,11,1,4,94,7.5655
1968,11,1,5,114,7.8042
1968,11,2,1,68,8.1481
1968,11,2,2,63,7.2538
1968,11,2,3,49,8.0117
1968,11,2,4,61,8.5092
1968,11,2,5,69,8.2936
1968,11,3,1,65,5.8253
1968,11,3,2,97,5.3737
1968,11,3,3,115,4.9710
1968,11,3,4,117,6.6410
1968,11,3,5,123,5.4368
1968,12,1,1,232,4.4371
1968,12,1,2,96,1.6285
1968,12,1,3,77,-1.1225
1968,12,1,4,94,-0.0199
1968,12,1,5,114,2.5028
1968,12,2,1,68,-0.3024
1968,12,2,2,63,-1.4405
1968,12,2,3,49,-2.0738
1968,12,2,4,61,-0.3472
1968,12,2,5,69,-2.1524
1968,12,3,1,65,-2.4349
1968,12,3,2,97,-3.7270
1968,12,3,3,115,-3.6621
1968,12,3,4,117,-4.1296
1968,12,3,5,123,-4.7556
1969,1,1,1,232,-0.1857
1969,1,1,2,96,-2.3161
1969,1,1,3,77,-1.1605
1969,1,1,4,94,-1.2775
1969,1,1,5,114,-2.8944
1969,1,2,1,68,-0.4811
1969,1,2,2,63,-0.6486
1969,1,2,3,49,0.6441
1969,1,2,4,61,-3.1445
1969,1,2,5,69,-2.6696
1969,1,3,1,65,0.2695
1969,1,3,2,97,-0.3590
1969,1,3,3,115,0.5635
1969,1,3,4,116,-0.9675
1969,1,3,5,123,-2.3427
1969,2,1,1,231,-11.4438
1969,2,1,2,96,-9.6852
1969,2,1,3,77,-8.5945
1969,2,1,4,94,-8.3760
1969,2,1,5,114,-10.7171
1969,2,2,1,68,-9.3243
1969,2,2,2,63,-7.8839
1969,2,2,3,49,-7.8382
1969,2,2,4,61,-6.5843
1969,2,2,5,69,-8.7808
1969,2,3,1,65,-6.6703
1969,2,3,2,97,-4.8740
1969,2,3,3,115,-4.6345
1969,2,3,4,116,-4.5891
1969,2,3,5,123,-3.8150
1969,3,1,1,231,3.5856
1969,3,1,2,96,0.8267
1969,3,1,3,77,2.6950
1969,3,1,4,94,3.7745
1969,3,1,5,114,0.9496
1969,3,2,1,67,4.5643
1969,3,2,2,63,3.1388
1969,3,2,3,49,1.8794
1969,3,2,4,61,0.9164
1969,3,2,5,69,3.9213
1969,3,3,1,65,3.1795
1969,3,3,2,97,3.4635
1969,3,3,3,115,4.1075
1969,3,3,4,116,1.6894
1969,3,3,5,123,3.6192
1969,4,1,1,229,0.1834
1969,4,1,2,96,-0.2705
1969,4,1,3,77,-0.6401
1969,4,1,4,94,-0.1708
1969,4,1,5,114,-0.2638
1969,4,2,1,67,2.2618
1969,4,2,2,62,0.9753
1969,4,2,3,49,1.3358
1969,4,2,4,61,1.0696
1969,4,2,5,69,1.7909
1969,4,3,1,65,2.3502
1969,4,3,2,97,2.3519
1969,4,3,3,115,1.0339
1969,4,3,4,116,2.1501
1969,4,3,5,121,2.8631
1969,5,1,1,229,3.4428
1969,5,1,2,96,1.1580
1969,5,1,3,77,1.3255
1969,5,1,4,94,-0.2863
1969,5,1,5,114,-2.0672
1969,5,2,1,68,0.1701
1969,5,2,2,62,0.8955
1969,5,2,3,49,-0.1279
1969,5,2,4,61,1.1739
1969,5,2,5,69,-0.2546
1969,5,3,1,64,-0.2101
1969,5,3,2,97,0.6729
1969,5,3,3,115,0.9730
1969,5,3,4,116,-0.6588
1969,5,3,5,121,0.3640
1969,6,1,1,230,-15.0122
1969,6,1,2,96,-13.5108
1969,6,1,3,77,-12.5624
1969,6,1,4,94,-12.9816
1969,6,1,5,114,-12.5436
1969,6,2,1,68,-11.9054
1969,6,2,2,63,-11.2709
1969,6,2,3,49,-9.8093
1969,6,2,4,61,-8.0336
1969,6,2,5,69,-10.4348
1969,6,3,1,64,-9.0648
1969,6,3,2,97,-7.9865
1969,6,3,3,115,-6.9420
1969,6,3,4,116,-4.9733
1969,6,3,5,122,-2.6754
1969,7,1,1,271,-11.9974
1969,7,1,2,122,-11.1272
1969,7,1,3,99,-11.0976
1969,7,1,4,87,-9.2712
1969,7,1,5,115,-11.5871
1969,7,2,1,63,-9.6201
1969,7,2,2,62,-8.6889
1969,7,2,3,75,-6.9001
1969,7,2,4,67,-8.5543
1969,7,2,5,73,-10.0962
1969,7,3,1,84,-8.9189
1969,7,3,2,109,-6.2062
1969,7,3,3,108,-5.8061
1969,7,3,4,121,-6.0695
1969,7,3,5,123,-4.6627
1969,8,1,1,271,3.4734
1969,8,1,2,122,4.0104
1969,8,1,3,99,2.9227
1969,8,1,4,87,3.9339
1969,8,1,5,115,6.7972
1969,8,2,1,63,4.8963
1969,8,2,2,62,6.7060
1969,8,2,3,75,3.7419
1969,8,2,4,67,5.3222
1969,8,2,5,73,7.8591
1969,8,3,1,84,3.1935
1969,8,3,2,109,4.0212
1969,8,3,3,108,5.3332
1969,8,3,4,121,4.2177
1969,8,3,5,123,5.7278
1969,9,1,1,272,-3.6529
1969,9,1,2,122,-1.5202
1969,9,1,3,99,-4.4513
1969,9,1,4,87,-2.6725
1969,9,1,5,115,-4.4815
1969,9,2,1,63,-1.0628
1969,9,2,2,62,0.7292
1969,9,2,3,74,-1.6900
1969,9,2,4,67,-2.3996
1969,9,2,5,73,1.9706
1969,9,3,1,83,-4.1984
1969,9,3,2,109,-4.4071
1969,9,3,3,108,-3.8487
1969,9,3,4,121,-1.1410
1969,9,3,5,123,-0.8890
1969,10,1,1,272,11.4063
1969,10,1,2,122,10.6009
1969,10,1,3,99,10.9095
1969,10,1,4,86,9.5734
1969,10,1,5,115,11.0377
1969,10,2,1,62,8.0341
1969,10,2,2,62,10.8520
1969,10,2,3,74,7.3421
1969,10,2,4,67,5.6633
1969,10,2,5,73,8.7291
1969,10,3,1,83,5.4238
1969,10,3,2,109,3.4056
1969,10,3,3,108,3.6012
1969,10,3,4,121,6.6352
1969,10,3,5,123,5.8010
1969,11,1,1,272,-7.7579
1969,11,1,2,122,-5.9767
1969,11,1,3,99,-6.5464
1969,11,1,4,86,-7.3552
1969,11,1,5,115,-8.1848
1969,11,2,1,62,-5.6714
1969,11,2,2,61,-4.8201
1969,11,2,3,74,-4.2245
1969,11,2,4,67,-6.2773
1969,11,2,5,73,-2.8827
1969,11,3,1,84,-4.0818
1969,11,3,2,109,-2.4058
1969,11,3,3,108,-3.8871
1969,11,3,4,121,-3.5693
1969,11,3,5,123,-1.9415
1969,12,1,1,272,-9.7485
1969,12,1,2,122,-4.9656
1969,12,1,3,99,-7.9287
1969,12,1,4,87,-7.8700
1969,12,1,5,115,-7.2909
1969,12,2,1,62,-7.1566
1969,12,2,2,61,-6.0258
1969,12,2,3,74,-2.3616
1969,12,2,4,67,-5.6312
1969,12,2,5,73,-1.7877
1969,12,3,1,84,-0.7853
1969,12,3,2,109,-3.5525
1969,12,3,3,108,-1.4389
1969,12,3,4,121,-1.7705
1969,12,3,5,123,-0.1279
1970,1,1,1,272,-0.7128
1970,1,1,2,122,-3.5401
1970,1,1,3,99,-3.3395
1970,1,1,4,87,-5.8885
1970,1,1,5,115,-6.8580
1970,1,2,1,62,-3.6520
1970,1,2,2,61,-3.9972
1970,1,2,3,74,-4.9482
1970,1,2,4,67,-7.8623
1970,1,2,5,72,-6.1253
1970,1,3,1,84,-7.9951
1970,1,3,2,109,-7.1247
1970,1,3,3,107,-8.6503
1970,1,3,4,121,-7.4080
1970,1,3,5,123,-7.8988
1970,2,1,1,272,2.8705
1970,2,1,2,122,3.8058
1970,2,1,3,99,5.2171
1970,2,1,4,87,3.0576
1970,2,1,5,115,1.0308
1970,2,2,1,62,6.8879
1970,2,2,2,60,4.5596
1970,2,2,3,74,3.8351
1970,2,2,4,67,2.1500
1970,2,2,5,72,4.6716
1970,2,3,1,84,8.1708
1970,2,3,2,109,8.3602
1970,2,3,3,107,5.7833
1970,2,3,4,121,5.1211
1970,2,3,5,123,4.1113
1970,3,1,1,272,-3.3071
1970,3,1,2,122,-3.5021
1970,3,1,3,99,-4.2621
1970,3,1,4,87,-3.7819
1970,3,1,5,115,-4.4087
1970,3,2,1,63,-1.4229
1970,3,2,2,61,-1.9144
1970,3,2,3,74,-0.1510
1970,3,2,4,67,-1.4340
1970,3,2,5,73,-3.9433
1970,3,3,1,84,-1.0626
1970,3,3,2,109,1.3498
1970,3,3,3,108,0.5822
1970,3,3,4,121,-0.2303
1970,3,3,5,123,-0.7621
1970,4,1,1,271,-20.0109
1970,4,1,2,122,-16.8946
1970,4,1,3,99,-14.5639
1970,4,1,4,87,-14.2838
1970,4,1,5,114,-19.3586
1970,4,2,1,63,-14.5792
1970,4,2,2,62,-14.8498
1970,4,2,3,74,-13.1967
1970,4,2,4,67,-14.2317
1970,4,2,5,73,-17.9440
1970,4,3,1,84,-8.9216
1970,4,3,2,109,-8.5549
1970,4,3,3,108,-9.3069
1970,4,3,4,121,-10.1861
1970,4,3,5,123,-9.7134
1970,5,1,1,271,-10.4163
1970,5,1,2,121,-8.5526
1970,5,1,3,98,-9.9908
1970,5,1,4,87,-9.7983
1970,5,1,5,114,-7.9259
1970,5,2,1,63,-9.5135
1970,5,2,2,61,-11.7185
1970,5,2,3,74,-8.8717
1970,5,2,4,67,-9.8447
1970,5,2,5,73,-10.4223
1970,5,3,1,84,-5.4580
1970,5,3,2,109,-4.1297
1970,5,3,3,108,-3.5616
1970,5,3,4,121,-7.0580
1970,5,3,5,123,-7.0138
1970,6,1,1,270,-7.8687
1970,6,1,2,120,-8.7782
1970,6,1,3,98,-7.7774
1970,6,1,4,87,-8.5840
1970,6,1,5,114,-11.2902
1970,6,2,1,63,-8.8088
1970,6,2,2,61,-7.0204
1970,6,2,3,74,-6.3325
1970,6,2,4,67,-7.1735
1970,6,2,5,73,-5.6516
1970,6,3,1,84,-4.4983
1970,6,3,2,109,-6.1464
1970,6,3,3,108,-4.4050
1970,6,3,4,121,-2.5653
1970,6,3,5,123,-5.9441
1970,7,1,1,302,3.3416
1970,7,1,2,144,2.9121
1970,7,1,3,114,6.1023
1970,7,1,4,117,6.9350
1970,7,1,5,124,6.1267
1970,7,2,1,70,3.8438
1970,7,2,2,64,9.2210
1970,7,2,3,70,7.2608
1970,7,2,4,77,8.5552
1970,7,2,5,89,8.3659
1970,7,3,1,80,7.9465
1970,7,3,2,114,8.9112
1970,7,3,3,119,10.2074
1970,7,3,4,116,7.9257
1970,7,3,5,136,4.6145
1970,8,1,1,299,5.5426
1970,8,1,2,144,8.2923
1970,8,1,3,114,6.4736
1970,8,1,4,117,5.2818
1970,8,1,5,124,6.1955
1970,8,2,1,70,7.1466
1970,8,2,2,64,5.1764
1970,8,2,3,70,6.9149
1970,8,2,4,77,8.1186
1970,8,2,5,89,7.3182
1970,8,3,1,79,4.8152
1970,8,3,2,114,4.1451
1970,8,3,3,119,4.6572
1970,8,3,4,116,4.8229
1970,8,3,5,136,5.5294
1970,9,1,1,298,15.1833
1970,9,1,2,144,15.3551
1970,9,1,3,114,15.3816
1970,9,1,4,116,12.7312
1970,9,1,5,124,17.5253
1970,9,2,1,70,13.9488
1970,9,2,2,64,9.3917
1970,9,2,3,70,11.7188
1970,9,2,4,77,7.5729
1970,9,2,5,89,14.2656
1970,9,3,1,79,3.7411
1970,9,3,2,114,3.4958
1970,9,3,3,119,1.2652
1970,9,3,4,116,3.5091
1970,9,3,5,135,5.4915
1970,10,1,1,299,-8.2523
1970,10,1,2,144,-9.2620
1970,10,1,3,114,-7.3484
1970,10,1,4,116,-5.8853
1970,10,1,5,123,-8.1889
1970,10,2,1,70,-7.9038
1970,10,2,2,64,-3.3656
1970,10,2,3,70,-4.8609
1970,10,2,4,77,-3.3738
1970,10,2,5,89,-5.1943
1970,10,3,1,79,-0.5580
1970,10,3,2,114,-2.2251
1970,10,3,3,119,-0.9458
1970,10,3,4,116,-1.0726
1970,10,3,5,135,-0.7471
1970,11,1,1,298,-3.9117
1970,11,1,2,144,-2.4930
1970,11,1,3,114,-0.1679
1970,11,1,4,116,-1.1412
1970,11,1,5,123,0.4811
1970,11,2,1,70,0.9332
1970,11,2,2,64,2.5535
1970,11,2,3,70,3.4314
1970,11,2,4,77,3.5434
1970,11,2,5,89,3.1902
1970,11,3,1,79,3.8500
1970,11,3,2,114,6.4551
1970,11,3,3,119,5.9977
1970,11,3,4,116,4.5419
1970,11,3,5,135,5.5734
1970,12,1,1,298,7.2000
1970,12,1,2,143,9.0187
1970,12,1,3,114,11.2709
1970,12,1,4,116,8.9998
1970,12,1,5,123,13.2749
1970,12,2,1,70,7.9973
1970,12,2,2,64,7.2478
1970,12,2,3,70,9.1624
1970,12,2,4,77,7.3804
1970,12,2,5,89,9.4795
1970,12,3,1,79,6.6234
1970,12,3,2,114,5.0024
1970,12,3,3,119,6.2343
1970,12,3,4,116,6.5159
1970,12,3,5,135,5.6110
1971,1,1,1,295,16.8892
1971,1,1,2,143,15.0697
1971,1,1,3,114,14.0484
1971,1,1,4,116,13.8012
1971,1,1,5,124,13.6829
1971,1,2,1,70,14.2213
1971,1,2,2,64,9.2744
1971,1,2,3,70,11.2343
1971,1,2,4,76,10.6012
1971,1,2,5,89,8.2374
1971,1,3,1,79,4.6419
1971,1,3,2,114,5.0105
1971,1,3,3,119,4.7856
1971,1,3,4,116,4.0361
1971,1,3,5,135,3.9575
1971,2,1,1,295,5.7921
1971,2,1,2,142,4.7519
1971,2,1,3,114,4.3794
1971,2,1,4,115,5.7442
1971,2,1,5,124,8.5077
1971,2,2,1,70,2.0850
1971,2,2,2,64,2.6255
1971,2,2,3,70,2.0235
1971,2,2,4,76,1.6831
1971,2,2,5,89,4.1687
1971,2,3,1,79,1.7422
1971,2,3,2,114,0.9824
1971,2,3,3,119,-0.2439
1971,2,3,4,116,2.9675
1971,2,3,5,135,1.8950
1971,3,1,1,294,5.3503
1971,3,1,2,142,6.4417
1971,3,1,3,114,5.0384
1971,3,1,4,115,8.5810
1971,3,1,5,124,7.0013
1971,3,2,1,70,6.3019
1971,3,2,2,63,4.9582
1971,3,2,3,70,6.0138
1971,3,2,4,76,4.7801
1971,3,2,5,89,9.9080
1971,3,3,1,78,3.2362
1971,3,3,2,114,3.2678
1971,3,3,3,119,2.6184
1971,3,3,4,116,4.3386
1971,3,3,5,135,5.3378
1971,4,1,1,293,2.5091
1971,4,1,2,142,2.4378
1971,4,1,3,114,3.0331
1971,4,1,4,115,2.3844
1971,4,1,5,124,1.7990
1971,4,2,1,70,7.1157
1971,4,2,2,63,2.4034
1971,4,2,3,70,2.9232
1971,4,2,4,76,4.5521
1971,4,2,5,89,2.6005
1971,4,3,1,78,6.1995
1971,4,3,2,114,2.9978
1971,4,3,3,119,2.4450
1971,4,3,4,116,3.3407
1971,4,3,5,135,4.0853
1971,5,1,1,291,-7.4744
1971,5,1,2,142,-5.0509
1971,5,1,3,114,-6.1941
1971,5,1,4,115,-5.5705
1971,5,1,5,123,-5.8126
1971,5,2,1,70,-3.4772
1971,5,2,2,64,-6.3305
1971,5,2,3,69,-4.0500
1971,5,2,4,76,-4.9917
1971,5,2,5,89,-2.7236
1971,5,3,1,78,-4.7795
1971,5,3,2,114,-3.9041
1971,5,3,3,119,-3.3802
1971,5,3,4,116,-2.7451
1971,5,3,5,135,-3.4433
1971,6,1,1,288,-3.6789
1971,6,1,2,141,-1.6360
1971,6,1,3,114,-1.8104
1971,6,1,4,115,-1.6348
1971,6,1,5,123,-0.9345
1971,6,2,1,70,-2.7458
1971,6,2,2,64,-0.0580
1971,6,2,3,69,-1.5194
1971,6,2,4,76,-0.9877
1971,6,2,5,88,2.3879
1971,6,3,1,78,-1.3480
1971,6,3,2,114,0.5936
1971,6,3,3,119,1.5497
1971,6,3,4,116,1.4664
1971,6,3,5,135,-0.3040
1971,7,1,1,356,-7.7953
1971,7,1,2,149,-4.4584
1971,7,1,3,125,-6.4826
1971,7,1,4,109,-5.4931
1971,7,1,5,122,-9.1457
1971,7,2,1,63,-4.8971
1971,7,2,2,78,-4.9093
1971,7,2,3,85,-4.4413
1971,7,2,4,74,-5.4373
1971,7,2,5,102,-4.8692
1971,7,3,1,70,-5.1998
1971,7,3,2,110,-4.1289
1971,7,3,3,118,-3.5757
1971,7,3,4,134,-3.8085
1971,7,3,5,151,-4.5384
1971,8,1,1,355,4.0132
1971,8,1,2,149,3.7524
1971,8,1,3,125,4.1168
1971,8,1,4,109,4.3716
1971,8,1,5,122,5.9146
1971,8,2,1,63,6.2467
1971,8,2,2,78,5.1395
1971,8,2,3,85,3.6094
1971,8,2,4,74,4.0899
1971,8,2,5,102,3.9921
1971,8,3,1,70,5.9619
1971,8,3,2,109,3.2415
1971,8,3,3,118,2.7236
1971,8,3,4,134,4.6874
1971,8,3,5,150,4.9132
1971,9,1,1,355,-1.8278
1971,9,1,2,149,-0.6445
1971,9,1,3,125,-0.3861
1971,9,1,4,109,-0.6408
1971,9,1,5,122,3.0602
1971,9,2,1,62,-2.7164
1971,9,2,2,78,-1.3239
1971,9,2,3,85,1.5301
1971,9,2,4,73,-1.4861
1971,9,2,5,102,-0.3572
