year,month,rank_ME,rank_GLAq_1,nstocks,ret_vw
1976,11,3,5,116,-0.7295
1976,12,1,1,218,10.6741
1976,12,1,2,149,9.7416
1976,12,1,3,154,10.3118
1976,12,1,4,182,11.4556
1976,12,1,5,270,10.5403
1976,12,2,1,91,7.6369
1976,12,2,2,98,8.7135
1976,12,2,3,74,11.5410
1976,12,2,4,82,10.8478
1976,12,2,5,104,8.1220
1976,12,3,1,113,5.4609
1976,12,3,2,118,6.2571
1976,12,3,3,120,6.6968
1976,12,3,4,114,4.7381
1976,12,3,5,118,3.4224
1977,1,1,1,227,4.8919
1977,1,1,2,144,6.3528
1977,1,1,3,140,5.3074
1977,1,1,4,189,2.5949
1977,1,1,5,269,3.1297
1977,1,2,1,91,2.3570
1977,1,2,2,97,4.3477
1977,1,2,3,80,1.0039
1977,1,2,4,76,-0.2876
1977,1,2,5,107,-0.7434
1977,1,3,1,115,-1.3411
1977,1,3,2,120,-4.5676
1977,1,3,3,119,-4.1351
1977,1,3,4,119,-7.1280
1977,1,3,5,121,-6.3643
1977,2,1,1,219,-1.6468
1977,2,1,2,163,-0.0390
1977,2,1,3,132,-2.1053
1977,2,1,4,200,-1.2403
1977,2,1,5,264,-0.7331
1977,2,2,1,83,-0.9571
1977,2,2,2,91,0.1995
1977,2,2,3,87,-1.6327
1977,2,2,4,86,-0.8699
1977,2,2,5,112,-1.9617
1977,2,3,1,112,-0.8168
1977,2,3,2,122,-2.2432
1977,2,3,3,119,-2.6284
1977,2,3,4,114,-0.9423
1977,2,3,5,115,-0.8196
1977,3,1,1,214,2.3543
1977,3,1,2,162,1.2693
1977,3,1,3,147,1.2685
1977,3,1,4,211,1.5498
1977,3,1,5,262,-0.2241
1977,3,2,1,84,0.2996
1977,3,2,2,90,-0.1746
1977,3,2,3,92,1.3567
1977,3,2,4,90,-0.0641
1977,3,2,5,111,-0.6302
1977,3,3,1,111,-1.0372
1977,3,3,2,126,-1.8275
1977,3,3,3,115,-1.3274
1977,3,3,4,112,-1.9131
1977,3,3,5,113,-1.1992
1977,4,1,1,204,-0.0885
1977,4,1,2,164,1.6260
1977,4,1,3,153,1.4961
1977,4,1,4,213,1.5985
1977,4,1,5,262,1.5776
1977,4,2,1,87,1.4695
1977,4,2,2,94,1.6545
1977,4,2,3,86,2.0720
1977,4,2,4,89,1.5646
1977,4,2,5,108,1.0716
1977,4,3,1,114,2.1094
1977,4,3,2,124,1.2546
1977,4,3,3,118,2.2194
1977,4,3,4,114,-1.8665
1977,4,3,5,114,-3.9341
1977,5,1,1,213,-0.1291
1977,5,1,2,174,-0.5396
1977,5,1,3,179,-0.3882
1977,5,1,4,195,-0.2901
1977,5,1,5,265,-0.1197
1977,5,2,1,96,-0.1872
1977,5,2,2,92,1.3929
1977,5,2,3,88,0.0406
1977,5,2,4,83,0.1888
1977,5,2,5,116,-0.5470
1977,5,3,1,109,-0.4258
1977,5,3,2,134,-2.4373
1977,5,3,3,116,-0.6867
1977,5,3,4,131,-1.3632
1977,5,3,5,113,-2.9653
1977,6,1,1,223,7.4682
1977,6,1,2,176,8.5701
1977,6,1,3,174,7.1639
1977,6,1,4,203,7.7627
1977,6,1,5,252,8.0257
1977,6,2,1,92,6.9196
1977,6,2,2,89,8.5016
1977,6,2,3,93,7.2429
1977,6,2,4,86,6.9160
1977,6,2,5,112,6.7405
1977,6,3,1,112,2.8272
1977,6,3,2,136,3.1671
1977,6,3,3,111,4.2967
1977,6,3,4,130,6.4590
1977,6,3,5,111,7.1480
1977,7,1,1,225,-0.3385
1977,7,1,2,164,-0.0974
1977,7,1,3,167,-0.0977
1977,7,1,4,213,-0.2904
1977,7,1,5,237,0.8119
1977,7,2,1,94,-1.8526
1977,7,2,2,95,-1.2475
1977,7,2,3,93,-1.6310
1977,7,2,4,88,-0.8030
1977,7,2,5,116,-0.2311
1977,7,3,1,111,-2.8349
1977,7,3,2,133,-3.2409
1977,7,3,3,113,-2.5935
1977,7,3,4,129,-1.3966
1977,7,3,5,115,0.1945
1977,8,1,1,178,-1.4635
1977,8,1,2,163,-1.7547
1977,8,1,3,179,-2.3272
1977,8,1,4,261,-1.8067
1977,8,1,5,235,-0.3764
1977,8,2,1,78,-3.3101
1977,8,2,2,111,-2.9425
1977,8,2,3,101,-0.7643
1977,8,2,4,91,-1.5034
1977,8,2,5,122,2.5584
1977,8,3,1,153,-2.3091
1977,8,3,2,147,-4.0321
1977,8,3,3,123,-2.9563
1977,8,3,4,133,-0.2016
1977,8,3,5,136,2.1494
1977,9,1,1,173,0.4194
1977,9,1,2,163,2.6943
1977,9,1,3,183,0.2037
1977,9,1,4,249,1.3040
1977,9,1,5,244,1.3477
1977,9,2,1,86,0.1731
1977,9,2,2,111,2.0267
1977,9,2,3,97,2.1245
1977,9,2,4,96,1.3469
1977,9,2,5,117,-0.3554
1977,9,3,1,151,1.1805
1977,9,3,2,143,0.2484
1977,9,3,3,132,0.0875
1977,9,3,4,126,0.1008
1977,9,3,5,138,-1.2604
1977,10,1,1,166,-3.1953
1977,10,1,2,162,-2.8293
1977,10,1,3,181,-2.2808
1977,10,1,4,237,-2.8226
1977,10,1,5,257,-1.3957
1977,10,2,1,85,-3.7612
1977,10,2,2,107,-2.8215
1977,10,2,3,102,-3.2691
1977,10,2,4,99,-2.5924
1977,10,2,5,111,-4.0013
1977,10,3,1,151,-3.9458
1977,10,3,2,144,-3.9099
1977,10,3,3,127,-4.5270
1977,10,3,4,122,-4.3035
1977,10,3,5,142,-3.1471
1977,11,1,1,153,6.4490
1977,11,1,2,200,8.3997
1977,11,1,3,182,10.1810
1977,11,1,4,191,8.5337
1977,11,1,5,288,10.8029
1977,11,2,1,76,4.3444
1977,11,2,2,109,9.6333
1977,11,2,3,108,9.1069
1977,11,2,4,94,10.1846
1977,11,2,5,114,9.8490
1977,11,3,1,157,4.0483
1977,11,3,2,138,3.5768
1977,11,3,3,124,3.4784
1977,11,3,4,132,3.9888
1977,11,3,5,137,4.4190
1977,12,1,1,161,1.1744
1977,12,1,2,195,2.8037
1977,12,1,3,186,0.5615
1977,12,1,4,195,0.8810
1977,12,1,5,281,2.6391
1977,12,2,1,73,1.3902
1977,12,2,2,111,1.3411
1977,12,2,3,104,1.4660
1977,12,2,4,93,0.6224
1977,12,2,5,123,1.8004
1977,12,3,1,157,0.2377
1977,12,3,2,137,0.7873
1977,12,3,3,126,1.4659
1977,12,3,4,134,-0.1926
1977,12,3,5,133,0.8653
1978,1,1,1,154,-0.3783
1978,1,1,2,190,-0.4369
1978,1,1,3,188,-0.8203
1978,1,1,4,191,-1.2592
1978,1,1,5,280,-2.1481
1978,1,2,1,77,-1.9135
1978,1,2,2,113,-3.0821
1978,1,2,3,100,-3.5718
1978,1,2,4,95,-5.6816
1978,1,2,5,124,-5.3344
1978,1,3,1,154,-4.0353
1978,1,3,2,138,-6.5140
1978,1,3,3,130,-6.8164
1978,1,3,4,136,-6.2487
1978,1,3,5,130,-4.8559
1978,2,1,1,163,1.4404
1978,2,1,2,171,2.8333
1978,2,1,3,167,2.8745
1978,2,1,4,218,4.1948
1978,2,1,5,271,3.3921
1978,2,2,1,75,-0.1639
1978,2,2,2,104,2.9877
1978,2,2,3,97,3.2083
1978,2,2,4,99,1.4483
1978,2,2,5,127,1.6045
1978,2,3,1,150,-1.2965
1978,2,3,2,140,0.3462
1978,2,3,3,132,-2.0199
1978,2,3,4,129,-2.2335
1978,2,3,5,120,-2.7973
1978,3,1,1,156,6.4056
1978,3,1,2,163,5.4296
1978,3,1,3,171,8.6979
1978,3,1,4,223,8.1965
1978,3,1,5,275,8.9434
1978,3,2,1,76,3.5702
1978,3,2,2,102,5.9507
1978,3,2,3,98,7.5157
1978,3,2,4,99,6.7116
1978,3,2,5,117,6.7035
1978,3,3,1,153,2.9576
1978,3,3,2,141,3.8575
1978,3,3,3,129,3.6304
1978,3,3,4,127,2.5039
1978,3,3,5,121,0.5802
1978,4,1,1,158,6.6819
1978,4,1,2,171,7.4200
1978,4,1,3,172,8.1301
1978,4,1,4,224,8.4929
1978,4,1,5,271,9.3100
1978,4,2,1,76,2.9688
1978,4,2,2,103,5.5210
1978,4,2,3,94,8.7880
1978,4,2,4,92,8.9554
1978,4,2,5,119,10.0597
1978,4,3,1,152,2.7417
1978,4,3,2,135,7.6486
1978,4,3,3,132,9.4443
1978,4,3,4,131,12.5731
1978,4,3,5,120,10.8856
1978,5,1,1,140,4.7953
1978,5,1,2,185,6.0364
1978,5,1,3,182,7.1894
1978,5,1,4,228,8.5272
1978,5,1,5,254,9.5052
1978,5,2,1,77,3.1291
1978,5,2,2,106,6.0800
1978,5,2,3,96,6.9757
1978,5,2,4,104,5.8825
1978,5,2,5,123,6.7924
1978,5,3,1,153,1.9188
1978,5,3,2,135,0.0184
1978,5,3,3,133,2.3331
1978,5,3,4,132,1.9264
1978,5,3,5,127,2.5893
1978,6,1,1,147,-0.7010
1978,6,1,2,187,1.3069
1978,6,1,3,172,-1.5095
1978,6,1,4,237,0.7041
1978,6,1,5,246,-0.3474
1978,6,2,1,71,0.0289
1978,6,2,2,114,1.4548
1978,6,2,3,94,-0.6097
1978,6,2,4,99,0.2619
1978,6,2,5,122,-0.8371
1978,6,3,1,151,-1.3887
1978,6,3,2,133,-1.6929
1978,6,3,3,131,-2.8296
1978,6,3,4,135,-1.0455
1978,6,3,5,130,-0.2588
1978,7,1,1,144,4.0213
1978,7,1,2,181,7.5662
1978,7,1,3,172,4.2991
1978,7,1,4,234,6.1472
1978,7,1,5,237,5.4171
1978,7,2,1,70,6.1161
1978,7,2,2,119,7.2424
1978,7,2,3,94,6.3157
1978,7,2,4,102,5.8143
1978,7,2,5,120,6.7216
1978,7,3,1,152,5.3513
1978,7,3,2,138,3.3749
1978,7,3,3,128,5.3244
1978,7,3,4,133,6.6624
1978,7,3,5,129,7.8347
1978,8,1,1,155,8.3029
1978,8,1,2,165,9.6009
1978,8,1,3,184,8.3032
1978,8,1,4,225,8.7810
1978,8,1,5,233,10.8985
1978,8,2,1,73,6.8566
1978,8,2,2,114,5.8795
1978,8,2,3,102,8.2462
1978,8,2,4,103,7.5554
1978,8,2,5,117,11.2224
1978,8,3,1,149,2.0184
1978,8,3,2,142,4.8779
1978,8,3,3,117,4.4529
1978,8,3,4,127,2.7981
1978,8,3,5,137,3.0594
1978,9,1,1,148,0.0839
1978,9,1,2,172,-0.0821
1978,9,1,3,179,0.8356
1978,9,1,4,215,1.2320
1978,9,1,5,234,-1.2049
1978,9,2,1,83,-0.9812
1978,9,2,2,106,0.3992
1978,9,2,3,106,-2.4347
1978,9,2,4,100,-2.8941
1978,9,2,5,120,-2.1747
1978,9,3,1,144,0.5251
1978,9,3,2,142,0.3268
1978,9,3,3,121,1.5055
1978,9,3,4,125,-2.3603
1978,9,3,5,139,-3.2573
1978,10,1,1,148,-20.7838
1978,10,1,2,173,-23.0898
1978,10,1,3,181,-24.1032
1978,10,1,4,221,-24.2668
1978,10,1,5,232,-23.6419
1978,10,2,1,84,-17.4301
1978,10,2,2,102,-20.0963
1978,10,2,3,103,-20.3457
1978,10,2,4,97,-20.8088
1978,10,2,5,125,-21.1123
1978,10,3,1,144,-8.0413
1978,10,3,2,145,-10.7855
1978,10,3,3,121,-10.7857
1978,10,3,4,132,-9.6442
1978,10,3,5,129,-9.0346
1978,11,1,1,145,4.0728
1978,11,1,2,175,8.4053
1978,11,1,3,174,8.5627
1978,11,1,4,231,8.7669
1978,11,1,5,232,8.7990
1978,11,2,1,81,3.0906
1978,11,2,2,104,7.9933
1978,11,2,3,108,6.8719
1978,11,2,4,90,6.7094
1978,11,2,5,126,8.6807
1978,11,3,1,151,3.4934
1978,11,3,2,138,4.1235
1978,11,3,3,135,3.5267
1978,11,3,4,132,2.1932
1978,11,3,5,127,2.8738
1978,12,1,1,144,-1.2660
1978,12,1,2,174,-0.9199
1978,12,1,3,179,1.1466
1978,12,1,4,220,1.2616
1978,12,1,5,232,2.5917
1978,12,2,1,85,-0.3192
1978,12,2,2,100,2.6092
1978,12,2,3,104,1.3212
1978,12,2,4,105,3.4796
1978,12,2,5,126,2.1563
1978,12,3,1,149,-0.7719
1978,12,3,2,139,1.5882
1978,12,3,3,131,1.8278
1978,12,3,4,132,0.7145
1978,12,3,5,129,4.6110
1979,1,1,1,145,12.0792
1979,1,1,2,171,11.5201
1979,1,1,3,176,12.3645
1979,1,1,4,221,10.9477
1979,1,1,5,230,10.4031
1979,1,2,1,88,7.5071
1979,1,2,2,95,7.7871
1979,1,2,3,106,11.1354
1979,1,2,4,103,7.7946
1979,1,2,5,125,8.1553
1979,1,3,1,150,6.1115
1979,1,3,2,139,4.8886
1979,1,3,3,130,4.2281
1979,1,3,4,135,3.4528
1979,1,3,5,132,3.3173
1979,2,1,1,155,-0.3535
1979,2,1,2,167,-2.7348
1979,2,1,3,164,-2.2154
1979,2,1,4,225,-1.6503
1979,2,1,5,220,-2.8939
1979,2,2,1,88,-0.7280
1979,2,2,2,93,-1.4317
1979,2,2,3,102,-4.1413
1979,2,2,4,96,-3.0570
1979,2,2,5,128,-4.4375
1979,2,3,1,146,-2.2150
1979,2,3,2,134,-1.8880
1979,2,3,3,128,-2.0152
1979,2,3,4,133,-4.0389
1979,2,3,5,125,-4.1337
1979,3,1,1,150,9.1596
1979,3,1,2,167,8.6683
1979,3,1,3,166,9.5219
1979,3,1,4,227,9.8375
1979,3,1,5,217,7.8363
1979,3,2,1,87,7.6684
1979,3,2,2,91,11.2749
1979,3,2,3,99,11.8562
1979,3,2,4,100,9.5469
1979,3,2,5,127,10.7133
1979,3,3,1,147,3.0591
1979,3,3,2,131,7.5213
1979,3,3,3,132,7.7530
1979,3,3,4,129,7.0369
1979,3,3,5,122,4.1645
1979,4,1,1,149,2.3255
1979,4,1,2,167,2.4072
1979,4,1,3,169,3.2973
1979,4,1,4,218,2.2863
1979,4,1,5,218,1.2685
1979,4,2,1,87,1.6372
1979,4,2,2,97,2.4278
1979,4,2,3,93,3.7058
1979,4,2,4,105,4.3281
1979,4,2,5,123,1.4381
1979,4,3,1,141,-3.0040
1979,4,3,2,131,0.9468
1979,4,3,3,137,2.0598
1979,4,3,4,129,0.9222
1979,4,3,5,122,0.0519
1979,5,1,1,144,-1.4457
1979,5,1,2,170,-0.8685
1979,5,1,3,177,-0.7568
1979,5,1,4,210,-0.2249
1979,5,1,5,224,-1.3332
1979,5,2,1,93,0.4359
1979,5,2,2,99,-0.3179
1979,5,2,3,102,-2.1458
1979,5,2,4,109,-2.0279
1979,5,2,5,108,-3.1335
1979,5,3,1,142,0.5071
1979,5,3,2,138,-2.2856
1979,5,3,3,137,-1.5962
1979,5,3,4,122,-1.4845
1979,5,3,5,138,-2.8209
1979,6,1,1,148,8.6947
1979,6,1,2,166,8.0943
1979,6,1,3,180,3.1693
1979,6,1,4,212,4.8799
1979,6,1,5,212,2.5175
1979,6,2,1,88,8.1503
1979,6,2,2,105,6.6292
1979,6,2,3,101,3.9482
1979,6,2,4,110,3.6394
1979,6,2,5,109,2.2461
1979,6,3,1,150,3.9462
1979,6,3,2,138,7.0719
1979,6,3,3,134,5.2815
1979,6,3,4,121,3.6533
1979,6,3,5,136,0.8191
1979,7,1,1,147,2.3208
1979,7,1,2,168,2.9808
1979,7,1,3,176,1.9987
1979,7,1,4,220,1.6590
1979,7,1,5,210,2.6882
1979,7,2,1,85,3.7623
1979,7,2,2,105,2.8806
1979,7,2,3,97,5.8849
1979,7,2,4,107,1.2221
1979,7,2,5,108,2.5006
1979,7,3,1,154,1.4622
1979,7,3,2,137,2.3740
1979,7,3,3,135,2.2758
1979,7,3,4,120,1.2475
1979,7,3,5,132,-1.2969
1979,8,1,1,163,9.2553
1979,8,1,2,149,6.9606
1979,8,1,3,166,8.2013
1979,8,1,4,240,8.7370
1979,8,1,5,202,8.9695
1979,8,2,1,79,8.2629
1979,8,2,2,97,7.6451
1979,8,2,3,98,8.3691
1979,8,2,4,113,8.2741
1979,8,2,5,111,10.7658
1979,8,3,1,147,3.3836
1979,8,3,2,143,7.0262
1979,8,3,3,130,7.3045
1979,8,3,4,122,6.8865
1979,8,3,5,126,6.6500
1979,9,1,1,151,0.1580
1979,9,1,2,155,0.2600
1979,9,1,3,168,-1.3447
1979,9,1,4,231,-0.8864
1979,9,1,5,215,-2.0584
1979,9,2,1,85,1.0988
1979,9,2,2,97,-0.6174
1979,9,2,3,97,-0.8255
1979,9,2,4,104,-0.4618
1979,9,2,5,109,0.6088
1979,9,3,1,144,-1.6897
1979,9,3,2,141,3.0096
1979,9,3,3,135,1.9253
1979,9,3,4,119,0.3417
1979,9,3,5,127,-2.0405
1979,10,1,1,148,-10.9400
1979,10,1,2,145,-11.7710
1979,10,1,3,173,-10.9776
1979,10,1,4,223,-11.1701
1979,10,1,5,222,-10.7694
1979,10,2,1,87,-10.3825
1979,10,2,2,94,-10.7515
1979,10,2,3,95,-10.5762
1979,10,2,4,106,-10.6166
1979,10,2,5,111,-7.5591
1979,10,3,1,143,-5.7999
1979,10,3,2,143,-6.4346
1979,10,3,3,139,-5.3051
1979,10,3,4,115,-7.6782
1979,10,3,5,128,-7.0925
1979,11,1,1,140,6.8059
1979,11,1,2,161,7.9764
1979,11,1,3,175,7.0403
1979,11,1,4,209,9.0591
1979,11,1,5,238,8.5554
1979,11,2,1,86,8.7639
1979,11,2,2,104,7.4360
1979,11,2,3,93,9.1138
1979,11,2,4,100,8.6892
1979,11,2,5,121,8.5139
1979,11,3,1,146,5.6173
1979,11,3,2,131,7.3682
1979,11,3,3,151,5.1180
1979,11,3,4,123,5.5569
1979,11,3,5,129,6.1751
1979,12,1,1,143,6.3442
1979,12,1,2,162,5.6656
1979,12,1,3,172,5.4053
1979,12,1,4,190,8.7190
1979,12,1,5,250,8.2959
1979,12,2,1,87,3.3163
1979,12,2,2,101,8.0257
1979,12,2,3,95,7.2119
1979,12,2,4,108,6.3080
1979,12,2,5,122,5.4781
1979,12,3,1,145,0.0384
1979,12,3,2,131,4.2545
1979,12,3,3,152,2.6797
1979,12,3,4,128,3.3451
1979,12,3,5,124,1.0582
1980,1,1,1,139,10.0815
1980,1,1,2,151,11.8941
1980,1,1,3,175,12.6836
1980,1,1,4,183,9.7728
1980,1,1,5,247,7.7956
1980,1,2,1,90,6.6851
1980,1,2,2,102,8.7160
1980,1,2,3,91,4.3615
1980,1,2,4,108,8.2072
1980,1,2,5,123,4.8471
1980,1,3,1,143,2.6143
1980,1,3,2,133,11.3845
1980,1,3,3,150,9.3584
1980,1,3,4,128,6.3222
1980,1,3,5,127,1.8584
1980,2,1,1,144,-3.3925
1980,2,1,2,161,-1.4279
1980,2,1,3,161,-1.4441
1980,2,1,4,187,-1.8751
1980,2,1,5,235,-1.7720
1980,2,2,1,90,-2.6526
1980,2,2,2,94,0.2514
1980,2,2,3,99,-4.2067
1980,2,2,4,101,-4.0379
1980,2,2,5,117,-1.7161
1980,2,3,1,134,-2.7060
1980,2,3,2,147,2.6582
1980,2,3,3,142,4.4147
1980,2,3,4,122,1.6971
1980,2,3,5,124,-4.4559
1980,3,1,1,144,-16.9089
1980,3,1,2,149,-17.1286
1980,3,1,3,161,-19.3275
1980,3,1,4,192,-18.1835
1980,3,1,5,228,-18.3519
1980,3,2,1,88,-12.1587
1980,3,2,2,91,-17.0336
1980,3,2,3,100,-16.3466
1980,3,2,4,100,-16.8774
1980,3,2,5,121,-15.5199
1980,3,3,1,133,-7.3543
1980,3,3,2,151,-14.4141
1980,3,3,3,136,-12.9414
1980,3,3,4,127,-12.5960
1980,3,3,5,122,-7.3633
1980,4,1,1,136,7.4460
1980,4,1,2,154,4.0037
1980,4,1,3,162,4.1007
1980,4,1,4,190,4.7166
1980,4,1,5,225,7.8473
1980,4,2,1,88,9.1742
1980,4,2,2,87,5.5359
1980,4,2,3,101,5.7913
1980,4,2,4,104,6.1785
1980,4,2,5,120,3.4482
1980,4,3,1,130,7.4933
1980,4,3,2,155,5.4303
1980,4,3,3,134,4.3166
1980,4,3,4,125,4.8237
1980,4,3,5,121,2.4123
1980,5,1,1,125,6.2793
1980,5,1,2,160,5.8156
1980,5,1,3,170,5.4675
1980,5,1,4,193,7.7020
1980,5,1,5,223,8.1016
1980,5,2,1,82,7.7590
1980,5,2,2,95,8.7141
1980,5,2,3,104,9.7695
1980,5,2,4,110,8.8360
1980,5,2,5,116,9.2226
1980,5,3,1,149,4.5426
1980,5,3,2,138,6.3088
1980,5,3,3,138,5.0987
1980,5,3,4,128,5.7921
1980,5,3,5,123,6.2138
1980,6,1,1,134,5.9287
1980,6,1,2,156,2.3709
1980,6,1,3,175,3.5661
1980,6,1,4,185,4.1612
1980,6,1,5,206,2.8425
1980,6,2,1,79,4.6050
1980,6,2,2,94,4.0569
1980,6,2,3,105,4.5552
1980,6,2,4,118,2.7724
1980,6,2,5,117,3.8180
1980,6,3,1,148,2.1879
1980,6,3,2,139,4.2085
1980,6,3,3,140,5.3519
1980,6,3,4,122,1.2841
1980,6,3,5,128,2.2338
1980,7,1,1,131,9.1464
1980,7,1,2,157,12.7511
1980,7,1,3,182,9.7777
1980,7,1,4,180,12.5538
1980,7,1,5,200,14.7015
1980,7,2,1,78,3.9582
1980,7,2,2,95,9.8995
1980,7,2,3,107,10.9901
1980,7,2,4,121,15.4756
1980,7,2,5,115,12.8908
1980,7,3,1,151,2.7901
1980,7,3,2,133,7.8338
1980,7,3,3,142,5.9786
1980,7,3,4,124,7.6945
1980,7,3,5,126,11.6074
1980,8,1,1,143,6.2040
1980,8,1,2,137,5.2495
1980,8,1,3,180,8.1626
1980,8,1,4,205,10.8841
1980,8,1,5,186,9.8111
1980,8,2,1,75,0.2586
1980,8,2,2,102,5.7829
1980,8,2,3,99,6.1839
1980,8,2,4,115,5.2981
1980,8,2,5,121,7.2720
1980,8,3,1,140,0.7728
1980,8,3,2,137,2.0082
1980,8,3,3,130,2.3859
1980,8,3,4,133,1.8821
1980,8,3,5,123,0.8315
1980,9,1,1,143,2.0515
1980,9,1,2,137,2.1303
1980,9,1,3,181,2.1071
1980,9,1,4,205,4.0762
1980,9,1,5,180,3.7041
1980,9,2,1,76,1.2299
1980,9,2,2,101,4.3679
1980,9,2,3,102,1.7692
1980,9,2,4,109,4.2020
1980,9,2,5,127,4.4477
1980,9,3,1,135,-0.8993
1980,9,3,2,140,4.0177
