year,month,rank_ME,rank_dROE_12,nstocks,ret_vw
1967,1,1,1,12,23.4957
1967,1,1,2,5,19.4983
1967,1,1,3,6,16.1468
1967,1,1,4,4,14.8742
1967,1,1,5,6,20.5141
1967,1,2,1,34,21.5928
1967,1,2,2,14,11.8528
1967,1,2,3,16,10.8034
1967,1,2,4,16,13.6953
1967,1,2,5,19,20.5258
1967,1,3,1,61,10.7316
1967,1,3,2,87,7.9227
1967,1,3,3,80,3.3342
1967,1,3,4,85,7.4308
1967,1,3,5,81,9.7924
1967,2,1,1,17,2.6087
1967,2,1,2,9,0.5029
1967,2,1,3,8,0.4654
1967,2,1,4,7,3.6671
1967,2,1,5,12,2.7965
1967,2,2,1,45,0.4593
1967,2,2,2,27,2.1649
1967,2,2,3,26,2.5415
1967,2,2,4,26,1.8516
1967,2,2,5,26,1.0782
1967,2,3,1,96,-0.6738
1967,2,3,2,134,1.7788
1967,2,3,3,135,-0.5736
1967,2,3,4,130,1.6478
1967,2,3,5,107,1.8699
1967,3,1,1,17,4.6061
1967,3,1,2,10,3.9744
1967,3,1,3,9,2.0307
1967,3,1,4,8,8.6561
1967,3,1,5,13,11.7698
1967,3,2,1,49,6.7794
1967,3,2,2,29,2.9932
1967,3,2,3,29,3.8593
1967,3,2,4,26,4.4643
1967,3,2,5,32,7.9447
1967,3,3,1,103,5.9643
1967,3,3,2,140,4.5261
1967,3,3,3,140,2.6915
1967,3,3,4,135,3.5309
1967,3,3,5,111,4.2968
1967,4,1,1,21,2.8650
1967,4,1,2,10,-0.0217
1967,4,1,3,12,0.8063
1967,4,1,4,9,4.1322
1967,4,1,5,14,4.4579
1967,4,2,1,50,4.2361
1967,4,2,2,33,3.9794
1967,4,2,3,29,3.4620
1967,4,2,4,30,4.1029
1967,4,2,5,33,3.3121
1967,4,3,1,105,8.3430
1967,4,3,2,148,4.1531
1967,4,3,3,147,2.3082
1967,4,3,4,137,3.7793
1967,4,3,5,113,7.0968
1967,5,1,1,29,4.9094
1967,5,1,2,19,0.7772
1967,5,1,3,16,3.4882
1967,5,1,4,12,-0.8508
1967,5,1,5,21,3.4868
1967,5,2,1,62,-4.2015
1967,5,2,2,47,-2.1072
1967,5,2,3,40,-3.7018
1967,5,2,4,40,-0.5227
1967,5,2,5,46,-1.6293
1967,5,3,1,142,-6.3931
1967,5,3,2,191,-3.8746
1967,5,3,3,190,-3.7380
1967,5,3,4,189,-4.4545
1967,5,3,5,155,-5.1767
1967,6,1,1,29,9.9608
1967,6,1,2,19,3.3647
1967,6,1,3,18,1.9470
1967,6,1,4,13,9.0641
1967,6,1,5,24,12.1295
1967,6,2,1,65,7.6329
1967,6,2,2,49,4.2638
1967,6,2,3,40,3.5259
1967,6,2,4,42,5.3911
1967,6,2,5,48,7.4449
1967,6,3,1,144,0.6570
1967,6,3,2,198,3.2017
1967,6,3,3,196,0.2191
1967,6,3,4,201,1.6226
1967,6,3,5,160,2.6228
1967,7,1,1,32,7.7785
1967,7,1,2,20,9.2778
1967,7,1,3,18,9.9625
1967,7,1,4,13,9.7182
1967,7,1,5,25,7.1475
1967,7,2,1,68,7.7478
1967,7,2,2,54,7.8850
1967,7,2,3,41,6.9286
1967,7,2,4,42,6.8863
1967,7,2,5,50,10.2448
1967,7,3,1,147,6.3458
1967,7,3,2,201,4.1912
1967,7,3,3,202,5.0254
1967,7,3,4,205,6.2239
1967,7,3,5,164,5.0115
1967,8,1,1,40,3.3572
1967,8,1,2,25,0.8487
1967,8,1,3,25,3.2260
1967,8,1,4,18,-1.6416
1967,8,1,5,34,-0.9191
1967,8,2,1,80,0.6566
1967,8,2,2,65,1.3125
1967,8,2,3,53,0.4369
1967,8,2,4,52,-0.4783
1967,8,2,5,64,-1.5946
1967,8,3,1,169,-0.4002
1967,8,3,2,235,-0.3779
1967,8,3,3,239,-0.8846
1967,8,3,4,234,-1.6679
1967,8,3,5,201,-0.7165
1967,9,1,1,40,5.1568
1967,9,1,2,27,3.6507
1967,9,1,3,25,6.1295
1967,9,1,4,18,10.1658
1967,9,1,5,36,6.1750
1967,9,2,1,81,1.8128
1967,9,2,2,65,5.3283
1967,9,2,3,57,0.7852
1967,9,2,4,54,4.2372
1967,9,2,5,70,5.1635
1967,9,3,1,171,4.0424
1967,9,3,2,242,5.3941
1967,9,3,3,241,2.7728
1967,9,3,4,238,1.9708
1967,9,3,5,203,2.8413
1967,10,1,1,42,-0.4558
1967,10,1,2,29,-0.6405
1967,10,1,3,25,-3.6201
1967,10,1,4,18,-4.3852
1967,10,1,5,36,-2.6369
1967,10,2,1,82,-2.5143
1967,10,2,2,67,-4.1433
1967,10,2,3,58,-1.6956
1967,10,2,4,55,-2.6542
1967,10,2,5,75,-4.4116
1967,10,3,1,173,-4.5440
1967,10,3,2,245,-0.0608
1967,10,3,3,243,-3.3873
1967,10,3,4,240,-3.1717
1967,10,3,5,205,-2.4714
1967,11,1,1,64,5.4427
1967,11,1,2,34,3.2886
1967,11,1,3,32,3.3912
1967,11,1,4,23,0.0265
1967,11,1,5,52,1.0818
1967,11,2,1,89,0.5492
1967,11,2,2,79,-0.9910
1967,11,2,3,72,-0.6787
1967,11,2,4,63,-1.0377
1967,11,2,5,84,-0.0953
1967,11,3,1,190,-1.1565
1967,11,3,2,271,1.3494
1967,11,3,3,266,0.7868
1967,11,3,4,261,1.5183
1967,11,3,5,225,1.0588
1967,12,1,1,69,9.0090
1967,12,1,2,36,6.8039
1967,12,1,3,35,4.4568
1967,12,1,4,26,7.8023
1967,12,1,5,62,11.1868
1967,12,2,1,90,5.3840
1967,12,2,2,82,4.8049
1967,12,2,3,77,4.6042
1967,12,2,4,66,4.1792
1967,12,2,5,90,5.1652
1967,12,3,1,194,2.5653
1967,12,3,2,274,2.6900
1967,12,3,3,267,3.1823
1967,12,3,4,264,2.8417
1967,12,3,5,232,2.6202
1968,1,1,1,69,-0.3592
1968,1,1,2,40,0.9829
1968,1,1,3,42,2.5366
1968,1,1,4,24,-1.5476
1968,1,1,5,70,-2.6846
1968,1,2,1,85,-0.3591
1968,1,2,2,75,2.0517
1968,1,2,3,77,3.0766
1968,1,2,4,65,0.2275
1968,1,2,5,86,-1.2401
1968,1,3,1,177,-6.5869
1968,1,3,2,245,-4.7571
1968,1,3,3,245,-2.5878
1968,1,3,4,240,-3.7720
1968,1,3,5,216,-6.7340
1968,2,1,1,78,-4.4408
1968,2,1,2,50,-2.5715
1968,2,1,3,54,-3.6972
1968,2,1,4,33,-5.6304
1968,2,1,5,95,-5.4737
1968,2,2,1,98,-4.3679
1968,2,2,2,86,-3.2595
1968,2,2,3,85,-3.0762
1968,2,2,4,75,-3.0037
1968,2,2,5,94,-6.3676
1968,2,3,1,195,-2.8203
1968,2,3,2,266,-2.6929
1968,2,3,3,268,-2.5157
1968,2,3,4,252,-2.3831
1968,2,3,5,229,-3.9675
1968,3,1,1,91,-0.0695
1968,3,1,2,54,1.2475
1968,3,1,3,57,0.2122
1968,3,1,4,38,3.6110
1968,3,1,5,104,0.9937
1968,3,2,1,102,0.4216
1968,3,2,2,90,-0.3514
1968,3,2,3,84,-2.4237
1968,3,2,4,76,-1.7649
1968,3,2,5,100,0.5866
1968,3,3,1,196,0.3795
1968,3,3,2,263,2.0101
1968,3,3,3,270,0.7689
1968,3,3,4,255,-0.9752
1968,3,3,5,231,1.7341
1968,4,1,1,96,16.2045
1968,4,1,2,53,15.4500
1968,4,1,3,56,12.0113
1968,4,1,4,38,16.8507
1968,4,1,5,111,13.0842
1968,4,2,1,94,16.1410
1968,4,2,2,87,11.3966
1968,4,2,3,82,10.1832
1968,4,2,4,70,9.6240
1968,4,2,5,93,14.7199
1968,4,3,1,176,11.8333
1968,4,3,2,224,10.1517
1968,4,3,3,243,7.8108
1968,4,3,4,223,6.3019
1968,4,3,5,206,9.0565
1968,5,1,1,200,10.0890
1968,5,1,2,91,6.7275
1968,5,1,3,76,6.3680
1968,5,1,4,76,10.4542
1968,5,1,5,204,11.6972
1968,5,2,1,125,5.9234
1968,5,2,2,121,5.2174
1968,5,2,3,98,4.7541
1968,5,2,4,97,4.0407
1968,5,2,5,124,10.5726
1968,5,3,1,206,0.7845
1968,5,3,2,255,2.1936
1968,5,3,3,279,1.0654
1968,5,3,4,261,1.3761
1968,5,3,5,248,1.5078
1968,6,1,1,209,-0.0599
1968,6,1,2,100,0.6102
1968,6,1,3,87,2.3160
1968,6,1,4,81,0.6242
1968,6,1,5,220,0.6176
1968,6,2,1,123,-0.9798
1968,6,2,2,126,1.5355
1968,6,2,3,101,2.0551
1968,6,2,4,104,3.7720
1968,6,2,5,130,-0.0450
1968,6,3,1,208,-0.9409
1968,6,3,2,253,0.0860
1968,6,3,3,278,1.7824
1968,6,3,4,261,2.0745
1968,6,3,5,255,0.8492
1968,7,1,1,211,-2.8252
1968,7,1,2,98,-2.0856
1968,7,1,3,86,-0.0851
1968,7,1,4,89,-1.6321
1968,7,1,5,223,-2.4057
1968,7,2,1,113,-4.7516
1968,7,2,2,123,-2.4599
1968,7,2,3,99,-1.0333
1968,7,2,4,98,-1.4553
1968,7,2,5,119,-3.9667
1968,7,3,1,189,-4.4024
1968,7,3,2,226,-3.5775
1968,7,3,3,245,-1.4028
1968,7,3,4,234,0.6348
1968,7,3,5,214,-1.7833
1968,8,1,1,249,4.4130
1968,8,1,2,133,5.7091
1968,8,1,3,108,5.7747
1968,8,1,4,122,3.5409
1968,8,1,5,263,4.6336
1968,8,2,1,131,3.9101
1968,8,2,2,136,3.8912
1968,8,2,3,113,3.3593
1968,8,2,4,118,2.4028
1968,8,2,5,139,7.0545
1968,8,3,1,212,2.1663
1968,8,3,2,254,2.1074
1968,8,3,3,279,1.0972
1968,8,3,4,254,0.4907
1968,8,3,5,238,0.9673
1968,9,1,1,260,6.7701
1968,9,1,2,141,6.2418
1968,9,1,3,114,4.8972
1968,9,1,4,127,7.5893
1968,9,1,5,274,6.6655
1968,9,2,1,139,8.1634
1968,9,2,2,135,7.5321
1968,9,2,3,112,5.7212
1968,9,2,4,118,6.2310
1968,9,2,5,139,7.2203
1968,9,3,1,214,6.8845
1968,9,3,2,252,4.9548
1968,9,3,3,285,3.6114
1968,9,3,4,252,3.2273
1968,9,3,5,241,3.7708
1968,10,1,1,266,0.3161
1968,10,1,2,142,2.0155
1968,10,1,3,118,1.9413
1968,10,1,4,131,0.8068
1968,10,1,5,277,-0.3245
1968,10,2,1,137,-0.3837
1968,10,2,2,130,1.1984
1968,10,2,3,106,2.7404
1968,10,2,4,115,1.5112
1968,10,2,5,134,-0.6875
1968,10,3,1,200,0.5320
1968,10,3,2,236,0.8538
1968,10,3,3,260,1.3497
1968,10,3,4,238,0.2415
1968,10,3,5,228,0.1352
1968,11,1,1,304,5.4998
1968,11,1,2,159,7.8550
1968,11,1,3,139,6.8790
1968,11,1,4,155,6.3478
1968,11,1,5,313,8.0795
1968,11,2,1,148,8.0359
1968,11,2,2,143,7.3095
1968,11,2,3,124,7.6950
1968,11,2,4,127,7.0725
1968,11,2,5,149,9.7466
1968,11,3,1,211,5.4407
1968,11,3,2,270,5.9149
1968,11,3,3,287,4.3006
1968,11,3,4,266,6.3891
1968,11,3,5,238,5.3327
1968,12,1,1,317,3.3764
1968,12,1,2,165,-1.4950
1968,12,1,3,144,0.6333
1968,12,1,4,155,-1.2495
1968,12,1,5,318,1.1807
1968,12,2,1,151,-1.3453
1968,12,2,2,141,-0.3772
1968,12,2,3,121,-1.6811
1968,12,2,4,131,-1.9794
1968,12,2,5,155,-2.3267
1968,12,3,1,212,-3.7954
1968,12,3,2,268,-2.7500
1968,12,3,3,285,-3.3235
1968,12,3,4,266,-4.3960
1968,12,3,5,237,-4.0297
1969,1,1,1,311,-2.1695
1969,1,1,2,161,-1.2170
1969,1,1,3,137,-2.0966
1969,1,1,4,160,-2.9906
1969,1,1,5,313,-0.8824
1969,1,2,1,151,-1.5898
1969,1,2,2,138,-1.3347
1969,1,2,3,113,-0.5270
1969,1,2,4,124,-0.4549
1969,1,2,5,148,-1.9737
1969,1,3,1,188,-1.2481
1969,1,3,2,247,-1.5369
1969,1,3,3,270,-0.1015
1969,1,3,4,246,-0.7544
1969,1,3,5,213,-1.8372
1969,2,1,1,336,-10.8566
1969,2,1,2,186,-8.0983
1969,2,1,3,158,-7.9671
1969,2,1,4,184,-8.3010
1969,2,1,5,328,-9.6664
1969,2,2,1,161,-10.2483
1969,2,2,2,153,-8.1655
1969,2,2,3,123,-6.4432
1969,2,2,4,137,-7.0955
1969,2,2,5,157,-8.4262
1969,2,3,1,203,-5.8770
1969,2,3,2,271,-5.3704
1969,2,3,3,292,-4.0709
1969,2,3,4,264,-3.8592
1969,2,3,5,224,-4.3168
1969,3,1,1,346,2.1078
1969,3,1,2,189,0.8997
1969,3,1,3,159,1.9681
1969,3,1,4,186,2.4663
1969,3,1,5,337,3.2167
1969,3,2,1,161,2.3626
1969,3,2,2,157,1.8429
1969,3,2,3,121,2.4833
1969,3,2,4,138,2.2111
1969,3,2,5,155,3.2601
1969,3,3,1,205,1.0899
1969,3,3,2,274,2.7689
1969,3,3,3,291,4.0078
1969,3,3,4,265,5.2457
1969,3,3,5,221,3.9126
1969,4,1,1,345,-0.7284
1969,4,1,2,184,-1.4856
1969,4,1,3,152,0.0277
1969,4,1,4,179,-0.2224
1969,4,1,5,328,-0.2229
1969,4,2,1,148,1.7901
1969,4,2,2,147,0.8838
1969,4,2,3,113,0.5555
1969,4,2,4,131,1.9406
1969,4,2,5,150,1.2436
1969,4,3,1,182,3.2270
1969,4,3,2,249,2.0585
1969,4,3,3,276,1.2495
1969,4,3,4,238,1.1985
1969,4,3,5,186,2.4596
1969,5,1,1,404,-0.3432
1969,5,1,2,212,0.0580
1969,5,1,3,165,-0.0550
1969,5,1,4,204,0.9099
1969,5,1,5,354,0.5453
1969,5,2,1,164,0.0976
1969,5,2,2,167,0.2692
1969,5,2,3,130,0.5151
1969,5,2,4,158,0.6812
1969,5,2,5,174,0.1581
1969,5,3,1,218,-0.0238
1969,5,3,2,281,0.2870
1969,5,3,3,302,0.9046
1969,5,3,4,271,0.6434
1969,5,3,5,213,-1.0404
1969,6,1,1,412,-15.0843
1969,6,1,2,215,-11.8926
1969,6,1,3,172,-10.7766
1969,6,1,4,208,-11.0358
1969,6,1,5,355,-14.2288
1969,6,2,1,163,-11.6917
1969,6,2,2,171,-9.1507
1969,6,2,3,132,-7.8061
1969,6,2,4,159,-9.9963
1969,6,2,5,180,-12.2602
1969,6,3,1,220,-6.1962
1969,6,3,2,284,-5.8796
1969,6,3,3,302,-6.3819
1969,6,3,4,278,-5.4180
1969,6,3,5,215,-5.4727
1969,7,1,1,364,-11.4908
1969,7,1,2,198,-9.4345
1969,7,1,3,163,-9.0607
1969,7,1,4,181,-9.7848
1969,7,1,5,323,-11.1228
1969,7,2,1,155,-10.4800
1969,7,2,2,154,-7.5921
1969,7,2,3,122,-7.6861
1969,7,2,4,140,-8.5790
1969,7,2,5,160,-9.9202
1969,7,3,1,200,-6.4451
1969,7,3,2,257,-5.9954
1969,7,3,3,277,-6.6638
1969,7,3,4,245,-5.8906
1969,7,3,5,189,-6.1479
1969,8,1,1,404,3.6015
1969,8,1,2,233,3.7467
1969,8,1,3,174,4.8195
1969,8,1,4,204,5.0594
1969,8,1,5,344,5.4514
1969,8,2,1,167,8.4703
1969,8,2,2,171,4.4724
1969,8,2,3,137,4.7602
1969,8,2,4,162,5.6906
1969,8,2,5,172,7.3945
1969,8,3,1,216,6.7839
1969,8,3,2,285,4.8389
1969,8,3,3,299,3.5993
1969,8,3,4,275,4.6542
1969,8,3,5,217,5.9686
1969,9,1,1,415,-3.4967
1969,9,1,2,235,-3.3663
1969,9,1,3,176,-2.8416
1969,9,1,4,205,-2.5838
1969,9,1,5,345,-4.0976
1969,9,2,1,175,0.3304
1969,9,2,2,171,-0.1615
1969,9,2,3,137,0.2086
1969,9,2,4,165,-1.0073
1969,9,2,5,173,-0.2541
1969,9,3,1,217,-3.6313
1969,9,3,2,287,-2.4481
1969,9,3,3,302,-2.7999
1969,9,3,4,277,-2.0337
1969,9,3,5,217,-2.3169
1969,10,1,1,401,10.8256
1969,10,1,2,221,10.6309
1969,10,1,3,159,8.6107
1969,10,1,4,199,10.1807
1969,10,1,5,327,11.0074
1969,10,2,1,168,8.9202
1969,10,2,2,156,6.9160
1969,10,2,3,135,6.4043
1969,10,2,4,155,6.6010
1969,10,2,5,167,8.3516
1969,10,3,1,204,6.1782
1969,10,3,2,273,5.0650
1969,10,3,3,278,3.9492
1969,10,3,4,264,5.1292
1969,10,3,5,200,5.8667
1969,11,1,1,431,-7.7032
1969,11,1,2,242,-6.0857
1969,11,1,3,177,-4.7207
1969,11,1,4,216,-4.7291
1969,11,1,5,355,-7.0612
1969,11,2,1,185,-6.6073
1969,11,2,2,173,-3.2292
1969,11,2,3,151,-4.1523
1969,11,2,4,170,-4.3722
1969,11,2,5,178,-4.7323
1969,11,3,1,217,-3.3581
1969,11,3,2,307,-3.5901
1969,11,3,3,293,-4.0068
1969,11,3,4,297,-2.7037
1969,11,3,5,223,-2.6024
1969,12,1,1,425,-9.5194
1969,12,1,2,251,-6.5033
1969,12,1,3,182,-4.6622
1969,12,1,4,221,-6.1860
1969,12,1,5,364,-7.2967
1969,12,2,1,191,-6.0995
1969,12,2,2,180,-4.2356
1969,12,2,3,154,-3.9561
1969,12,2,4,173,-2.5863
1969,12,2,5,180,-4.4419
1969,12,3,1,217,-1.6443
1969,12,3,2,311,-0.9310
1969,12,3,3,297,-0.7977
1969,12,3,4,299,-0.9152
1969,12,3,5,225,-1.6902
1970,1,1,1,411,-2.4507
1970,1,1,2,248,-1.8804
1970,1,1,3,170,-1.5676
1970,1,1,4,208,-3.4606
1970,1,1,5,337,-3.7712
1970,1,2,1,182,-6.6180
1970,1,2,2,173,-3.8529
1970,1,2,3,147,-4.5045
1970,1,2,4,163,-4.9169
1970,1,2,5,169,-6.6251
1970,1,3,1,201,-11.0967
1970,1,3,2,274,-7.3421
1970,1,3,3,274,-7.8919
1970,1,3,4,281,-7.0349
1970,1,3,5,205,-8.8945
1970,2,1,1,435,2.7877
1970,2,1,2,277,3.6578
1970,2,1,3,192,3.7462
1970,2,1,4,222,5.1341
1970,2,1,5,369,2.8613
1970,2,2,1,197,4.1812
1970,2,2,2,196,3.7822
1970,2,2,3,158,3.9422
1970,2,2,4,184,3.9066
1970,2,2,5,182,5.1901
1970,2,3,1,217,6.4138
1970,2,3,2,300,5.0814
1970,2,3,3,299,6.1149
1970,2,3,4,303,4.8081
1970,2,3,5,227,6.6515
1970,3,1,1,441,-2.8489
1970,3,1,2,281,-2.0525
1970,3,1,3,198,-1.6085
1970,3,1,4,220,-2.5971
1970,3,1,5,369,-3.3243
1970,3,2,1,201,-2.2303
1970,3,2,2,198,-0.2020
1970,3,2,3,156,0.6407
1970,3,2,4,184,0.4759
1970,3,2,5,183,-3.4829
1970,3,3,1,216,-1.7601
1970,3,3,2,302,-0.1619
1970,3,3,3,300,0.0982
1970,3,3,4,311,-0.0461
1970,3,3,5,233,0.7235
1970,4,1,1,431,-18.5285
1970,4,1,2,265,-15.1643
1970,4,1,3,177,-12.5178
1970,4,1,4,196,-15.1468
1970,4,1,5,338,-18.9264
1970,4,2,1,187,-17.1541
1970,4,2,2,185,-13.9392
1970,4,2,3,143,-12.0620
1970,4,2,4,173,-12.1726
1970,4,2,5,172,-17.4285
1970,4,3,1,193,-12.2733
1970,4,3,2,282,-8.9956
1970,4,3,3,279,-8.6653
1970,4,3,4,281,-8.7421
1970,4,3,5,218,-10.1030
1970,5,1,1,473,-9.1019
1970,5,1,2,300,-9.4251
1970,5,1,3,201,-9.5202
1970,5,1,4,210,-8.9872
1970,5,1,5,384,-10.2123
1970,5,2,1,211,-12.5919
1970,5,2,2,218,-9.8248
1970,5,2,3,159,-7.7935
1970,5,2,4,186,-7.7959
1970,5,2,5,197,-9.7604
1970,5,3,1,222,-6.6566
1970,5,3,2,313,-3.7590
1970,5,3,3,321,-4.8218
1970,5,3,4,313,-6.7452
1970,5,3,5,264,-7.3165
1970,6,1,1,480,-9.8044
1970,6,1,2,301,-8.1439
1970,6,1,3,211,-6.2916
1970,6,1,4,214,-8.2861
1970,6,1,5,388,-8.0370
1970,6,2,1,217,-8.7062
1970,6,2,2,218,-7.2227
1970,6,2,3,165,-6.3735
1970,6,2,4,183,-5.9384
1970,6,2,5,198,-5.2748
1970,6,3,1,221,-5.9927
1970,6,3,2,317,-4.8814
1970,6,3,3,325,-3.6728
1970,6,3,4,319,-4.5993
1970,6,3,5,266,-4.3054
1970,7,1,1,447,3.9109
1970,7,1,2,284,4.2254
1970,7,1,3,201,4.7661
1970,7,1,4,199,4.2858
1970,7,1,5,354,3.5316
1970,7,2,1,201,7.5918
1970,7,2,2,200,7.9561
1970,7,2,3,148,9.0910
1970,7,2,4,170,7.8332
1970,7,2,5,181,6.4150
1970,7,3,1,196,10.1772
1970,7,3,2,288,6.6395
1970,7,3,3,291,7.1777
1970,7,3,4,286,6.8872
1970,7,3,5,241,7.0080
1970,8,1,1,467,6.8949
1970,8,1,2,322,5.5360
1970,8,1,3,221,5.0784
1970,8,1,4,224,5.3705
1970,8,1,5,383,5.6411
1970,8,2,1,218,9.5346
1970,8,2,2,218,6.9278
1970,8,2,3,175,5.1842
1970,8,2,4,186,5.4582
1970,8,2,5,195,5.4262
1970,8,3,1,201,6.2835
1970,8,3,2,311,5.8333
1970,8,3,3,319,4.5427
1970,8,3,4,316,4.8924
1970,8,3,5,274,4.4003
1970,9,1,1,471,16.2552
1970,9,1,2,329,12.6071
1970,9,1,3,221,11.5797
1970,9,1,4,222,11.5850
1970,9,1,5,388,13.0184
1970,9,2,1,216,14.2044
1970,9,2,2,222,9.4704
1970,9,2,3,178,7.2783
1970,9,2,4,181,6.5759
1970,9,2,5,194,10.3773
1970,9,3,1,206,5.6416
1970,9,3,2,311,5.0595
1970,9,3,3,322,2.9271
1970,9,3,4,315,3.0164
1970,9,3,5,275,4.3851
1970,10,1,1,452,-9.2513
1970,10,1,2,313,-6.7309
1970,10,1,3,215,-6.6316
1970,10,1,4,199,-4.9774
1970,10,1,5,370,-6.4016
1970,10,2,1,207,-6.1502
1970,10,2,2,204,-4.8815
1970,10,2,3,170,-3.2365
1970,10,2,4,171,-3.6097
1970,10,2,5,181,-4.1136
1970,10,3,1,183,-2.6446
1970,10,3,2,282,-0.3135
1970,10,3,3,302,-0.4143
1970,10,3,4,298,-1.0019
1970,10,3,5,259,-0.7998
1970,11,1,1,472,-1.4426
1970,11,1,2,359,0.3511
1970,11,1,3,232,-0.3628
1970,11,1,4,217,-0.4993
1970,11,1,5,393,-1.6925
1970,11,2,1,214,2.3257
1970,11,2,2,217,3.1987
1970,11,2,3,187,3.7199
1970,11,2,4,181,3.4225
1970,11,2,5,196,2.5582
1970,11,3,1,193,5.3938
1970,11,3,2,291,4.9619
1970,11,3,3,321,6.1496
1970,11,3,4,312,5.3783
1970,11,3,5,281,4.8610
1970,12,1,1,478,9.4902
1970,12,1,2,359,11.3059
1970,12,1,3,232,10.6498
1970,12,1,4,221,8.7446
1970,12,1,5,398,8.0215
1970,12,2,1,216,10.2235
1970,12,2,2,217,9.7447
1970,12,2,3,188,8.4332
1970,12,2,4,183,8.9389
1970,12,2,5,196,6.4756
1970,12,3,1,191,5.9397
1970,12,3,2,292,5.3715
1970,12,3,3,325,6.5097
1970,12,3,4,316,5.3071
1970,12,3,5,281,5.9581
1971,1,1,1,455,18.0733
1971,1,1,2,328,13.1819
1971,1,1,3,218,12.5599
1971,1,1,4,198,12.7992
1971,1,1,5,372,14.6423
1971,1,2,1,204,10.6301
1971,1,2,2,201,10.6203
1971,1,2,3,168,9.1580
1971,1,2,4,165,8.7555
1971,1,2,5,183,9.8550
1971,1,3,1,175,6.4656
1971,1,3,2,270,5.0798
1971,1,3,3,303,2.7896
1971,1,3,4,296,3.8403
1971,1,3,5,252,4.5777
1971,2,1,1,487,5.2883
1971,2,1,2,347,3.8912
1971,2,1,3,237,4.5678
1971,2,1,4,218,4.0753
1971,2,1,5,393,5.0509
1971,2,2,1,212,2.6867
1971,2,2,2,214,2.3027
1971,2,2,3,179,2.5593
1971,2,2,4,183,2.5889
1971,2,2,5,193,2.6091
1971,2,3,1,183,2.0561
1971,2,3,2,298,2.6077
1971,2,3,3,326,1.7600
1971,2,3,4,317,1.7657
1971,2,3,5,271,1.9038
1971,3,1,1,493,6.9766
1971,3,1,2,349,7.5843
1971,3,1,3,244,6.0342
1971,3,1,4,218,6.3596
1971,3,1,5,401,6.3678
1971,3,2,1,210,7.7583
1971,3,2,2,216,6.5495
1971,3,2,3,177,5.1744
1971,3,2,4,177,5.2162
1971,3,2,5,201,6.6614
1971,3,3,1,187,3.8517
1971,3,3,2,297,4.1026
1971,3,3,3,325,4.6843
1971,3,3,4,322,3.7247
1971,3,3,5,273,4.6343
1971,4,1,1,469,2.1230
1971,4,1,2,329,2.4645
1971,4,1,3,230,2.6284
1971,4,1,4,208,2.0931
1971,4,1,5,374,1.7806
1971,4,2,1,190,4.0858
1971,4,2,2,205,3.6333
1971,4,2,3,165,4.8131
1971,4,2,4,166,3.4375
1971,4,2,5,187,3.4978
1971,4,3,1,165,6.8672
1971,4,3,2,256,5.1042
1971,4,3,3,288,2.7306
1971,4,3,4,300,3.0648
1971,4,3,5,244,3.8073
1971,5,1,1,539,-7.0864
1971,5,1,2,361,-6.8915
1971,5,1,3,254,-6.1708
1971,5,1,4,233,-5.3680
1971,5,1,5,415,-5.7757
1971,5,2,1,206,-4.6461
1971,5,2,2,235,-5.1473
1971,5,2,3,182,-3.8412
1971,5,2,4,186,-4.0318
1971,5,2,5,223,-4.4598
1971,5,3,1,195,-3.7845
1971,5,3,2,296,-2.9604
1971,5,3,3,335,-3.0424
1971,5,3,4,331,-3.4457
1971,5,3,5,288,-3.4993
1971,6,1,1,540,-3.1526
1971,6,1,2,358,-3.0482
1971,6,1,3,250,-1.3456
1971,6,1,4,238,-1.9605
1971,6,1,5,421,-1.9570
1971,6,2,1,204,-0.4965
1971,6,2,2,231,-2.1675
1971,6,2,3,185,-1.5307
1971,6,2,4,191,-0.0361
1971,6,2,5,229,0.7332
1971,6,3,1,200,-0.9603
1971,6,3,2,302,0.8299
1971,6,3,3,339,0.6378
1971,6,3,4,332,0.8120
1971,6,3,5,298,1.2436
1971,7,1,1,500,-7.3131
1971,7,1,2,335,-5.5853
1971,7,1,3,238,-4.2433
1971,7,1,4,219,-5.2651
1971,7,1,5,375,-6.0624
1971,7,2,1,188,-6.2503
1971,7,2,2,200,-3.3942
1971,7,2,3,171,-4.2543
1971,7,2,4,180,-4.4062
1971,7,2,5,209,-5.7884
1971,7,3,1,189,-5.7080
1971,7,3,2,270,-4.6135
1971,7,3,3,323,-3.8816
1971,7,3,4,297,-3.2526
1971,7,3,5,261,-4.1339
1971,8,1,1,534,4.7472
1971,8,1,2,360,4.7261
1971,8,1,3,268,4.9967
1971,8,1,4,252,6.2095
1971,8,1,5,429,4.8866
1971,8,2,1,211,5.8556
1971,8,2,2,221,4.7429
1971,8,2,3,191,5.5115
1971,8,2,4,207,3.3260
1971,8,2,5,238,5.3954
1971,8,3,1,221,7.0956
1971,8,3,2,312,5.8952
1971,8,3,3,364,4.2589
1971,8,3,4,336,2.8487
1971,8,3,5,292,3.8287
1971,9,1,1,538,-1.0738
1971,9,1,2,362,-1.4194
1971,9,1,3,275,0.3162
1971,9,1,4,259,0.2622
1971,9,1,5,429,0.8257
1971,9,2,1,219,-0.8361
1971,9,2,2,221,-0.3188
1971,9,2,3,195,-1.1089
1971,9,2,4,211,-0.7752
1971,9,2,5,237,-1.0677
