year,month,rank_ME,rank_CTOq_12,nstocks,ret_vw
1985,1,1,1,607,13.6428
1985,1,1,2,711,14.7848
1985,1,1,3,756,13.9582
1985,1,1,4,845,13.5055
1985,1,1,5,864,12.9901
1985,1,2,1,212,9.6498
1985,1,2,2,266,12.8100
1985,1,2,3,271,12.9721
1985,1,2,4,278,12.2678
1985,1,2,5,312,11.9045
1985,1,3,1,195,5.0099
1985,1,3,2,240,7.8688
1985,1,3,3,278,8.7473
1985,1,3,4,233,8.1503
1985,1,3,5,182,9.0468
1985,2,1,1,611,3.4158
1985,2,1,2,712,3.1626
1985,2,1,3,735,2.8991
1985,2,1,4,850,3.4620
1985,2,1,5,853,4.0138
1985,2,2,1,208,1.6332
1985,2,2,2,257,1.7852
1985,2,2,3,276,1.6250
1985,2,2,4,276,2.1110
1985,2,2,5,304,3.2872
1985,2,3,1,195,0.7601
1985,2,3,2,244,2.4886
1985,2,3,3,269,1.1244
1985,2,3,4,235,1.4218
1985,2,3,5,181,1.6765
1985,3,1,1,609,-1.3125
1985,3,1,2,726,-2.6556
1985,3,1,3,755,-1.6117
1985,3,1,4,862,-2.6291
1985,3,1,5,870,-2.0356
1985,3,2,1,209,1.6603
1985,3,2,2,251,-3.7213
1985,3,2,3,281,-4.3527
1985,3,2,4,284,-3.6750
1985,3,2,5,308,-2.3552
1985,3,3,1,197,3.9578
1985,3,3,2,246,0.4089
1985,3,3,3,271,-1.6185
1985,3,3,4,238,-0.2540
1985,3,3,5,183,-0.6920
1985,4,1,1,615,-2.2358
1985,4,1,2,727,-2.6619
1985,4,1,3,744,-0.8081
1985,4,1,4,839,-1.5175
1985,4,1,5,862,-0.8832
1985,4,2,1,207,0.1532
1985,4,2,2,247,-3.2845
1985,4,2,3,272,-2.5638
1985,4,2,4,283,-2.0340
1985,4,2,5,300,-1.1797
1985,4,3,1,197,0.8493
1985,4,3,2,235,-0.2549
1985,4,3,3,264,-0.9865
1985,4,3,4,230,-1.7751
1985,4,3,5,177,-0.8144
1985,5,1,1,628,0.3731
1985,5,1,2,748,3.0930
1985,5,1,3,765,3.5577
1985,5,1,4,854,2.5600
1985,5,1,5,871,3.8424
1985,5,2,1,210,2.1243
1985,5,2,2,252,3.7565
1985,5,2,3,277,3.5190
1985,5,2,4,287,3.6183
1985,5,2,5,302,5.0194
1985,5,3,1,200,4.9582
1985,5,3,2,244,5.1062
1985,5,3,3,272,5.3313
1985,5,3,4,239,8.0125
1985,5,3,5,182,8.2188
1985,6,1,1,643,-0.1219
1985,6,1,2,773,-0.7753
1985,6,1,3,791,-0.2676
1985,6,1,4,864,0.5215
1985,6,1,5,889,1.8799
1985,6,2,1,210,0.7641
1985,6,2,2,252,0.7058
1985,6,2,3,284,1.0890
1985,6,2,4,286,1.4635
1985,6,2,5,303,0.8887
1985,6,3,1,198,3.0502
1985,6,3,2,243,1.7806
1985,6,3,3,265,1.3598
1985,6,3,4,235,1.0207
1985,6,3,5,183,2.6021
1985,7,1,1,612,0.3466
1985,7,1,2,729,2.9957
1985,7,1,3,742,4.0560
1985,7,1,4,837,3.1255
1985,7,1,5,865,2.2524
1985,7,2,1,198,0.6168
1985,7,2,2,238,2.4826
1985,7,2,3,274,3.7354
1985,7,2,4,283,3.5039
1985,7,2,5,295,2.7717
1985,7,3,1,189,-2.9068
1985,7,3,2,228,0.9073
1985,7,3,3,259,0.9946
1985,7,3,4,229,-0.1064
1985,7,3,5,179,-2.9289
1985,8,1,1,610,-0.6015
1985,8,1,2,742,-0.6933
1985,8,1,3,749,-1.5429
1985,8,1,4,841,-0.7132
1985,8,1,5,866,-0.9774
1985,8,2,1,200,0.8695
1985,8,2,2,250,-1.8465
1985,8,2,3,281,-2.6148
1985,8,2,4,290,-0.6803
1985,8,2,5,305,-0.9155
1985,8,3,1,190,1.7063
1985,8,3,2,240,-0.7481
1985,8,3,3,267,-1.3710
1985,8,3,4,234,-0.4738
1985,8,3,5,184,0.2783
1985,9,1,1,615,-6.2236
1985,9,1,2,764,-6.4185
1985,9,1,3,772,-5.8284
1985,9,1,4,862,-5.3662
1985,9,1,5,875,-5.4606
1985,9,2,1,200,-5.6335
1985,9,2,2,254,-7.7702
1985,9,2,3,283,-6.2269
1985,9,2,4,288,-5.3131
1985,9,2,5,306,-4.6054
1985,9,3,1,191,-5.7997
1985,9,3,2,241,-3.2782
1985,9,3,3,268,-3.0925
1985,9,3,4,236,-2.2078
1985,9,3,5,184,-2.7596
1985,10,1,1,599,3.1327
1985,10,1,2,747,0.6491
1985,10,1,3,755,2.1265
1985,10,1,4,844,2.6339
1985,10,1,5,859,3.7107
1985,10,2,1,191,2.9576
1985,10,2,2,252,2.1065
1985,10,2,3,272,3.0413
1985,10,2,4,281,3.4843
1985,10,2,5,298,5.1267
1985,10,3,1,187,5.9657
1985,10,3,2,236,3.1986
1985,10,3,3,250,3.6108
1985,10,3,4,230,4.1402
1985,10,3,5,184,5.3358
1985,11,1,1,600,3.4623
1985,11,1,2,771,7.1278
1985,11,1,3,768,5.5417
1985,11,1,4,840,6.3005
1985,11,1,5,850,7.2654
1985,11,2,1,191,6.2992
1985,11,2,2,261,7.3407
1985,11,2,3,272,7.9110
1985,11,2,4,287,7.6382
1985,11,2,5,309,7.8910
1985,11,3,1,192,4.6063
1985,11,3,2,240,8.0867
1985,11,3,3,256,6.9750
1985,11,3,4,232,7.3426
1985,11,3,5,186,7.5798
1985,12,1,1,610,1.6019
1985,12,1,2,789,3.7843
1985,12,1,3,777,4.5000
1985,12,1,4,847,4.8561
1985,12,1,5,852,5.1031
1985,12,2,1,193,2.2722
1985,12,2,2,265,4.8017
1985,12,2,3,272,4.7512
1985,12,2,4,287,4.5117
1985,12,2,5,306,5.8925
1985,12,3,1,193,4.8125
1985,12,3,2,247,3.4159
1985,12,3,3,260,4.8656
1985,12,3,4,230,4.8250
1985,12,3,5,187,4.0996
1986,1,1,1,594,2.3247
1986,1,1,2,777,2.9216
1986,1,1,3,776,1.4173
1986,1,1,4,838,2.5713
1986,1,1,5,838,3.7857
1986,1,2,1,195,0.0939
1986,1,2,2,261,0.6160
1986,1,2,3,265,1.2795
1986,1,2,4,286,1.9153
1986,1,2,5,302,1.5416
1986,1,3,1,188,3.0241
1986,1,3,2,242,-0.1031
1986,1,3,3,255,-0.6637
1986,1,3,4,225,-0.2654
1986,1,3,5,184,2.0655
1986,2,1,1,592,3.4939
1986,2,1,2,762,4.9655
1986,2,1,3,788,6.4527
1986,2,1,4,834,7.2791
1986,2,1,5,829,7.8223
1986,2,2,1,196,4.8327
1986,2,2,2,264,6.0659
1986,2,2,3,259,6.8339
1986,2,2,4,290,7.4932
1986,2,2,5,305,8.4362
1986,2,3,1,189,6.7084
1986,2,3,2,242,7.6580
1986,2,3,3,251,8.0365
1986,2,3,4,225,7.8469
1986,2,3,5,183,8.3538
1986,3,1,1,601,5.3075
1986,3,1,2,780,3.0559
1986,3,1,3,796,4.4145
1986,3,1,4,858,5.1762
1986,3,1,5,839,6.1962
1986,3,2,1,198,4.2793
1986,3,2,2,265,5.2698
1986,3,2,3,260,4.1874
1986,3,2,4,307,5.6423
1986,3,2,5,309,6.5641
1986,3,3,1,195,4.9570
1986,3,3,2,246,5.4217
1986,3,3,3,258,3.7541
1986,3,3,4,230,5.8103
1986,3,3,5,185,9.4920
1986,4,1,1,596,2.4889
1986,4,1,2,753,2.4345
1986,4,1,3,774,0.4211
1986,4,1,4,828,1.7186
1986,4,1,5,830,1.6050
1986,4,2,1,196,1.3181
1986,4,2,2,262,1.4469
1986,4,2,3,257,2.6277
1986,4,2,4,302,1.1166
1986,4,2,5,306,1.2909
1986,4,3,1,199,-2.9764
1986,4,3,2,244,-1.4325
1986,4,3,3,248,0.7717
1986,4,3,4,219,0.4518
1986,4,3,5,178,-0.7083
1986,5,1,1,602,3.8283
1986,5,1,2,762,3.0734
1986,5,1,3,784,2.6149
1986,5,1,4,830,3.2671
1986,5,1,5,855,5.5106
1986,5,2,1,199,2.0610
1986,5,2,2,268,3.6563
1986,5,2,3,275,2.2157
1986,5,2,4,302,4.0709
1986,5,2,5,310,5.4704
1986,5,3,1,201,4.1205
1986,5,3,2,249,5.0335
1986,5,3,3,267,5.3763
1986,5,3,4,223,4.5680
1986,5,3,5,180,8.9538
1986,6,1,1,609,-0.8129
1986,6,1,2,780,-1.7052
1986,6,1,3,812,-0.4153
1986,6,1,4,854,-0.2534
1986,6,1,5,877,1.4504
1986,6,2,1,202,1.2480
1986,6,2,2,275,-0.5298
1986,6,2,3,276,-1.0053
1986,6,2,4,305,-0.0478
1986,6,2,5,319,0.3694
1986,6,3,1,200,4.2353
1986,6,3,2,249,1.0314
1986,6,3,3,268,0.1259
1986,6,3,4,225,1.7568
1986,6,3,5,178,3.7946
1986,7,1,1,564,-9.1830
1986,7,1,2,738,-9.9133
1986,7,1,3,791,-8.7083
1986,7,1,4,833,-8.2784
1986,7,1,5,861,-8.8699
1986,7,2,1,194,-5.8147
1986,7,2,2,261,-10.1819
1986,7,2,3,273,-10.5239
1986,7,2,4,291,-9.7656
1986,7,2,5,313,-9.4985
1986,7,3,1,200,2.2389
1986,7,3,2,240,-7.2231
1986,7,3,3,259,-6.1291
1986,7,3,4,220,-6.4946
1986,7,3,5,174,-7.7137
1986,8,1,1,566,2.6001
1986,8,1,2,748,1.5946
1986,8,1,3,786,1.0957
1986,8,1,4,831,0.4073
1986,8,1,5,857,0.8837
1986,8,2,1,192,6.5043
1986,8,2,2,276,4.2191
1986,8,2,3,293,4.8361
1986,8,2,4,298,3.8729
1986,8,2,5,317,3.1166
1986,8,3,1,203,8.4848
1986,8,3,2,248,7.2355
1986,8,3,3,261,7.8451
1986,8,3,4,229,6.4612
1986,8,3,5,175,2.9726
1986,9,1,1,572,-6.8279
1986,9,1,2,775,-7.1313
1986,9,1,3,817,-5.6077
1986,9,1,4,864,-5.8971
1986,9,1,5,865,-6.8760
1986,9,2,1,203,-6.2896
1986,9,2,2,281,-7.1684
1986,9,2,3,298,-5.6547
1986,9,2,4,305,-5.2653
1986,9,2,5,323,-6.8059
1986,9,3,1,202,-9.2897
1986,9,3,2,253,-6.4656
1986,9,3,3,265,-7.2742
1986,9,3,4,230,-8.4540
1986,9,3,5,176,-9.1517
1986,10,1,1,552,1.4194
1986,10,1,2,750,1.9824
1986,10,1,3,801,3.1414
1986,10,1,4,846,3.2903
1986,10,1,5,846,4.0795
1986,10,2,1,204,4.1797
1986,10,2,2,275,4.2917
1986,10,2,3,290,4.4396
1986,10,2,4,294,3.5222
1986,10,2,5,316,5.5379
1986,10,3,1,201,5.0829
1986,10,3,2,247,5.2048
1986,10,3,3,261,6.0353
1986,10,3,4,217,6.7332
1986,10,3,5,175,8.1060
1986,11,1,1,556,-3.5528
1986,11,1,2,754,-0.2050
1986,11,1,3,817,0.0892
1986,11,1,4,856,0.0069
1986,11,1,5,870,0.5196
1986,11,2,1,206,-3.2536
1986,11,2,2,287,-0.0817
1986,11,2,3,304,0.7852
1986,11,2,4,307,1.8879
1986,11,2,5,320,2.0081
1986,11,3,1,198,1.2936
1986,11,3,2,254,2.6469
1986,11,3,3,265,3.0315
1986,11,3,4,222,2.9280
1986,11,3,5,176,1.9780
1986,12,1,1,577,-3.9053
1986,12,1,2,780,-4.6516
1986,12,1,3,829,-2.3260
1986,12,1,4,888,-1.5700
1986,12,1,5,879,-2.6667
1986,12,2,1,202,-3.4565
1986,12,2,2,292,-1.8825
1986,12,2,3,304,-2.5616
1986,12,2,4,306,-2.1577
1986,12,2,5,326,-1.7453
1986,12,3,1,199,-3.2081
1986,12,3,2,259,-2.2954
1986,12,3,3,266,-1.6584
1986,12,3,4,226,-3.7345
1986,12,3,5,174,-4.8739
1987,1,1,1,569,12.6375
1987,1,1,2,759,11.8085
1987,1,1,3,814,10.9523
1987,1,1,4,872,10.0329
1987,1,1,5,863,10.8323
1987,1,2,1,194,10.5024
1987,1,2,2,278,13.7567
1987,1,2,3,298,13.7757
1987,1,2,4,297,13.3509
1987,1,2,5,319,12.0934
1987,1,3,1,197,10.0857
1987,1,3,2,251,13.8951
1987,1,3,3,257,16.1131
1987,1,3,4,216,13.2585
1987,1,3,5,171,12.6948
1987,2,1,1,560,8.3963
1987,2,1,2,756,8.2280
1987,2,1,3,811,8.8865
1987,2,1,4,874,8.3295
1987,2,1,5,848,8.5715
1987,2,2,1,195,6.6864
1987,2,2,2,273,7.2774
1987,2,2,3,306,8.0534
1987,2,2,4,295,9.8476
1987,2,2,5,323,8.8396
1987,2,3,1,197,0.3034
1987,2,3,2,252,5.3824
1987,2,3,3,261,4.5840
1987,2,3,4,220,4.2459
1987,2,3,5,171,7.7603
1987,3,1,1,584,5.4370
1987,3,1,2,764,0.1579
1987,3,1,3,834,3.3356
1987,3,1,4,889,2.1125
1987,3,1,5,871,2.4867
1987,3,2,1,197,3.9414
1987,3,2,2,271,1.4665
1987,3,2,3,311,1.1124
1987,3,2,4,296,1.6134
1987,3,2,5,331,2.0557
1987,3,3,1,199,0.3487
1987,3,3,2,254,4.6944
1987,3,3,3,265,3.0452
1987,3,3,4,224,2.6506
1987,3,3,5,175,2.5266
1987,4,1,1,575,-1.2706
1987,4,1,2,748,-3.4551
1987,4,1,3,812,-2.8335
1987,4,1,4,873,-2.4881
1987,4,1,5,865,-2.6800
1987,4,2,1,195,-2.5935
1987,4,2,2,258,-1.5521
1987,4,2,3,297,-2.4144
1987,4,2,4,291,-3.7907
1987,4,2,5,330,-3.1256
1987,4,3,1,195,-3.2254
1987,4,3,2,243,0.7332
1987,4,3,3,249,-0.3371
1987,4,3,4,211,-0.0355
1987,4,3,5,175,-3.0091
1987,5,1,1,583,1.7589
1987,5,1,2,744,1.0480
1987,5,1,3,834,0.5294
1987,5,1,4,890,0.0832
1987,5,1,5,878,-0.8778
1987,5,2,1,205,-0.6183
1987,5,2,2,264,-0.4233
1987,5,2,3,306,1.9425
1987,5,2,4,306,0.6902
1987,5,2,5,338,0.5263
1987,5,3,1,199,-0.6423
1987,5,3,2,255,1.5230
1987,5,3,3,253,1.0383
1987,5,3,4,221,0.0563
1987,5,3,5,179,1.7718
1987,6,1,1,603,3.6255
1987,6,1,2,781,1.2071
1987,6,1,3,859,1.7400
1987,6,1,4,908,2.2857
1987,6,1,5,912,2.7160
1987,6,2,1,207,1.8183
1987,6,2,2,265,2.2119
1987,6,2,3,302,1.5420
1987,6,2,4,307,4.0242
1987,6,2,5,333,3.7427
1987,6,3,1,200,3.5596
1987,6,3,2,254,4.4589
1987,6,3,3,256,4.8864
1987,6,3,4,225,4.3042
1987,6,3,5,179,6.9230
1987,7,1,1,568,4.4715
1987,7,1,2,759,1.6930
1987,7,1,3,828,2.1704
1987,7,1,4,887,3.2540
1987,7,1,5,904,3.8649
1987,7,2,1,200,4.2951
1987,7,2,2,250,4.1072
1987,7,2,3,278,4.9189
1987,7,2,4,299,3.9280
1987,7,2,5,326,3.0438
1987,7,3,1,193,1.5727
1987,7,3,2,239,4.8133
1987,7,3,3,247,5.3857
1987,7,3,4,213,6.7854
1987,7,3,5,174,4.8575
1987,8,1,1,550,-2.1806
1987,8,1,2,754,2.8004
1987,8,1,3,839,2.5647
1987,8,1,4,902,3.3718
1987,8,1,5,928,3.1042
1987,8,2,1,210,1.9995
1987,8,2,2,253,4.1261
1987,8,2,3,275,5.3812
1987,8,2,4,297,3.9898
1987,8,2,5,327,3.1390
1987,8,3,1,193,3.8130
1987,8,3,2,245,2.9316
1987,8,3,3,253,4.3619
1987,8,3,4,218,4.6820
1987,8,3,5,176,3.6974
1987,9,1,1,579,-3.0805
1987,9,1,2,779,-1.9655
1987,9,1,3,869,-0.6586
1987,9,1,4,920,-0.3592
1987,9,1,5,959,-0.4229
1987,9,2,1,214,-2.5599
1987,9,2,2,255,-0.5153
1987,9,2,3,271,-1.0542
1987,9,2,4,298,-1.2484
1987,9,2,5,329,-2.2593
1987,9,3,1,192,0.0233
1987,9,3,2,249,-2.7306
1987,9,3,3,263,-1.4910
1987,9,3,4,218,-2.3544
1987,9,3,5,177,-5.3874
1987,10,1,1,576,-30.9173
1987,10,1,2,768,-31.3550
1987,10,1,3,839,-31.2345
1987,10,1,4,911,-31.0468
1987,10,1,5,955,-31.0953
1987,10,2,1,209,-26.6193
1987,10,2,2,246,-30.6077
1987,10,2,3,256,-30.2947
1987,10,2,4,289,-30.4419
1987,10,2,5,319,-31.6140
1987,10,3,1,190,-10.8157
1987,10,3,2,245,-22.1977
1987,10,3,3,253,-23.1961
1987,10,3,4,213,-23.8117
1987,10,3,5,173,-25.1801
1987,11,1,1,591,-6.8921
1987,11,1,2,788,-6.8308
1987,11,1,3,855,-5.6255
1987,11,1,4,923,-4.0252
1987,11,1,5,975,-5.5728
1987,11,2,1,222,-1.8839
1987,11,2,2,257,-3.7709
1987,11,2,3,265,-5.7708
1987,11,2,4,304,-4.7784
1987,11,2,5,332,-5.9919
1987,11,3,1,189,-4.3506
1987,11,3,2,243,-8.0425
1987,11,3,3,256,-8.3157
1987,11,3,4,222,-8.1633
1987,11,3,5,177,-9.1354
1987,12,1,1,613,2.8881
1987,12,1,2,817,4.6662
1987,12,1,3,886,7.2030
1987,12,1,4,963,7.4071
1987,12,1,5,985,6.3458
1987,12,2,1,230,5.5758
1987,12,2,2,264,9.7899
1987,12,2,3,271,11.7191
1987,12,2,4,313,12.2672
1987,12,2,5,335,12.0775
1987,12,3,1,190,2.0464
1987,12,3,2,248,7.3556
1987,12,3,3,253,10.0950
1987,12,3,4,222,9.2686
1987,12,3,5,176,9.5350
1988,1,1,1,597,8.7350
1988,1,1,2,818,5.3558
1988,1,1,3,864,4.8888
1988,1,1,4,968,4.3222
1988,1,1,5,983,4.4096
1988,1,2,1,227,5.7707
1988,1,2,2,258,1.8026
1988,1,2,3,269,2.3289
1988,1,2,4,320,2.6685
1988,1,2,5,333,1.2006
1988,1,3,1,186,9.3813
1988,1,3,2,239,1.5806
1988,1,3,3,249,1.7879
1988,1,3,4,223,3.5435
1988,1,3,5,175,6.3901
1988,2,1,1,593,5.3571
1988,2,1,2,806,8.2223
1988,2,1,3,866,9.1427
1988,2,1,4,958,8.8867
1988,2,1,5,988,8.5596
1988,2,2,1,224,6.0526
1988,2,2,2,251,9.9816
1988,2,2,3,266,9.4451
1988,2,2,4,325,9.8101
1988,2,2,5,329,11.9204
1988,2,3,1,186,0.0694
1988,2,3,2,238,5.7467
1988,2,3,3,252,5.5539
1988,2,3,4,232,6.6436
1988,2,3,5,175,7.6905
1988,3,1,1,627,3.7646
1988,3,1,2,833,5.3335
1988,3,1,3,887,6.8408
1988,3,1,4,977,5.5854
1988,3,1,5,1006,6.1879
1988,3,2,1,226,1.4472
1988,3,2,2,253,2.3259
1988,3,2,3,274,4.9596
1988,3,2,4,337,4.2542
1988,3,2,5,332,5.1842
1988,3,3,1,188,-3.1545
1988,3,3,2,245,-2.0954
1988,3,3,3,255,-3.2373
1988,3,3,4,229,-1.9254
1988,3,3,5,174,-1.6489
1988,4,1,1,628,0.0255
1988,4,1,2,834,2.0157
1988,4,1,3,882,1.9043
1988,4,1,4,978,2.9168
1988,4,1,5,1011,2.4461
1988,4,2,1,232,2.1399
1988,4,2,2,248,2.3406
1988,4,2,3,271,1.9871
1988,4,2,4,322,1.8271
1988,4,2,5,327,1.8600
1988,4,3,1,184,-0.2486
1988,4,3,2,237,1.3391
1988,4,3,3,247,1.6625
1988,4,3,4,223,0.3537
1988,4,3,5,168,1.9135
1988,5,1,1,641,-4.4418
1988,5,1,2,836,-2.4026
1988,5,1,3,888,-2.1801
1988,5,1,4,978,-1.4173
1988,5,1,5,1008,-2.3258
1988,5,2,1,233,-0.8235
1988,5,2,2,255,-2.3367
1988,5,2,3,283,-2.3085
1988,5,2,4,323,-1.8462
1988,5,2,5,321,-0.8543
1988,5,3,1,184,3.0598
1988,5,3,2,243,-0.2684
1988,5,3,3,261,0.1986
1988,5,3,4,229,-0.7385
1988,5,3,5,164,-0.9989
1988,6,1,1,649,4.5974
1988,6,1,2,848,7.3786
1988,6,1,3,923,7.6777
1988,6,1,4,1002,7.8206
1988,6,1,5,1021,7.0374
1988,6,2,1,234,4.6338
1988,6,2,2,258,7.5771
1988,6,2,3,295,9.2326
1988,6,2,4,329,8.3441
1988,6,2,5,327,8.8160
1988,6,3,1,182,3.4356
1988,6,3,2,243,4.9005
1988,6,3,3,269,4.9967
1988,6,3,4,224,4.5301
1988,6,3,5,164,6.9777
1988,7,1,1,603,-1.1509
1988,7,1,2,814,-1.2999
1988,7,1,3,891,-1.2912
1988,7,1,4,979,0.1951
1988,7,1,5,999,0.4356
1988,7,2,1,224,-0.2591
1988,7,2,2,246,-2.7660
1988,7,2,3,282,-2.7569
1988,7,2,4,317,-2.2365
1988,7,2,5,320,-1.2515
1988,7,3,1,187,-0.8174
1988,7,3,2,240,-0.1941
1988,7,3,3,259,-1.3880
1988,7,3,4,223,-1.5825
1988,7,3,5,154,-0.6649
1988,8,1,1,590,-2.1242
1988,8,1,2,804,-2.2738
1988,8,1,3,879,-2.6887
1988,8,1,4,988,-1.9745
1988,8,1,5,1009,-2.1348
1988,8,2,1,221,-2.3796
1988,8,2,2,252,-3.5466
1988,8,2,3,283,-3.7631
1988,8,2,4,325,-2.7485
1988,8,2,5,328,-3.7838
1988,8,3,1,191,-1.0764
1988,8,3,2,246,-3.4856
1988,8,3,3,267,-3.6852
1988,8,3,4,229,-3.6384
1988,8,3,5,153,-3.0409
1988,9,1,1,595,0.3928
1988,9,1,2,835,2.5816
1988,9,1,3,906,2.3284
1988,9,1,4,1002,2.6640
1988,9,1,5,1016,3.6649
1988,9,2,1,221,3.5035
1988,9,2,2,255,2.8594
1988,9,2,3,291,2.5835
1988,9,2,4,329,3.1901
1988,9,2,5,329,3.2307
1988,9,3,1,187,4.1164
1988,9,3,2,249,3.6498
1988,9,3,3,272,2.9132
1988,9,3,4,230,4.9619
1988,9,3,5,151,7.0364
1988,10,1,1,578,-1.1973
1988,10,1,2,803,-2.9446
1988,10,1,3,888,-2.0449
1988,10,1,4,993,-1.8370
1988,10,1,5,1002,-0.6122
1988,10,2,1,214,0.0106
1988,10,2,2,236,-1.8666
1988,10,2,3,278,-0.8892
1988,10,2,4,321,-0.7450
1988,10,2,5,324,-0.0479
1988,10,3,1,187,1.9353
1988,10,3,2,245,3.1362
1988,10,3,3,270,1.2750
1988,10,3,4,223,2.4672
1988,10,3,5,149,4.4427
1988,11,1,1,563,-4.4781
1988,11,1,2,789,-4.6225
1988,11,1,3,876,-4.7084
1988,11,1,4,1012,-3.6114
1988,11,1,5,1012,-3.1875
1988,11,2,1,214,-1.4640
1988,11,2,2,239,-3.7060
1988,11,2,3,276,-3.2594
1988,11,2,4,331,-3.0849
1988,11,2,5,329,-2.6472
1988,11,3,1,189,-0.6328
1988,11,3,2,250,-1.0476
1988,11,3,3,271,-1.6779
1988,11,3,4,225,-1.4657
1988,11,3,5,150,-2.6783
1988,12,1,1,567,2.7449
1988,12,1,2,804,5.2907
1988,12,1,3,894,4.3377
1988,12,1,4,1042,4.0970
1988,12,1,5,1025,3.9252
1988,12,2,1,215,4.5068
1988,12,2,2,240,5.2648
1988,12,2,3,278,6.1943
1988,12,2,4,332,3.6411
1988,12,2,5,328,5.1419
1988,12,3,1,190,1.4506
1988,12,3,2,249,1.8500
1988,12,3,3,268,2.8927
1988,12,3,4,226,2.7718
1988,12,3,5,148,1.4292
1989,1,1,1,556,5.2275
1989,1,1,2,785,3.7907
1989,1,1,3,866,5.0020
1989,1,1,4,1013,4.8859
1989,1,1,5,1013,5.9554
1989,1,2,1,211,5.6242
1989,1,2,2,231,4.3981
1989,1,2,3,272,4.5443
1989,1,2,4,330,5.3734
1989,1,2,5,321,4.1385
1989,1,3,1,190,5.1907
1989,1,3,2,238,6.8951
1989,1,3,3,261,7.2643
1989,1,3,4,221,6.8077
1989,1,3,5,146,6.6561
1989,2,1,1,546,0.2450
1989,2,1,2,779,0.6055
1989,2,1,3,839,1.3230
1989,2,1,4,997,-0.1178
1989,2,1,5,1004,0.7502
1989,2,2,1,208,1.4858
1989,2,2,2,226,0.0993
1989,2,2,3,268,0.4844
1989,2,2,4,331,1.1906
1989,2,2,5,327,0.8943
1989,2,3,1,188,-1.4198
1989,2,3,2,232,-2.3090
1989,2,3,3,261,-2.6954
1989,2,3,4,221,-2.3228
1989,2,3,5,152,-2.6468
1989,3,1,1,547,2.3511
1989,3,1,2,784,2.5626
1989,3,1,3,844,2.9385
1989,3,1,4,1002,3.0738
1989,3,1,5,1019,3.6372
1989,3,2,1,205,3.3086
1989,3,2,2,232,2.6391
1989,3,2,3,267,2.2365
1989,3,2,4,333,1.9973
1989,3,2,5,327,3.1243
1989,3,3,1,193,2.0983
1989,3,3,2,232,1.7351
1989,3,3,3,263,1.3171
1989,3,3,4,220,2.3490
1989,3,3,5,153,1.8871
1989,4,1,1,533,3.0218
1989,4,1,2,771,3.5584
1989,4,1,3,826,3.2760
1989,4,1,4,984,3.3532
1989,4,1,5,1008,4.0327
1989,4,2,1,200,4.7969
1989,4,2,2,228,5.2256
1989,4,2,3,258,5.6683
1989,4,2,4,329,5.1276
1989,4,2,5,325,5.6887
1989,4,3,1,189,6.0175
1989,4,3,2,226,4.8909
1989,4,3,3,251,4.7191
1989,4,3,4,215,6.3045
1989,4,3,5,153,4.8731
1989,5,1,1,533,1.9301
1989,5,1,2,763,3.2762
1989,5,1,3,826,2.7062
1989,5,1,4,972,3.7782
1989,5,1,5,1024,4.8357
1989,5,2,1,202,5.8089
1989,5,2,2,223,6.2910
1989,5,2,3,266,3.8260
1989,5,2,4,333,4.2783
1989,5,2,5,327,4.9408
1989,5,3,1,195,5.5203
1989,5,3,2,231,2.8480
1989,5,3,3,261,3.7064
1989,5,3,4,220,4.7101
1989,5,3,5,158,5.2552
1989,6,1,1,544,-0.6804
1989,6,1,2,781,-1.1814
1989,6,1,3,867,-1.4684
1989,6,1,4,1003,-2.3170
1989,6,1,5,1038,-2.4891
1989,6,2,1,198,-0.3694
1989,6,2,2,223,-2.0904
1989,6,2,3,265,-4.0422
1989,6,2,4,333,-2.9153
1989,6,2,5,334,-2.6787
1989,6,3,1,194,1.5796
1989,6,3,2,229,-0.3551
1989,6,3,3,262,-1.6685
1989,6,3,4,222,-1.6714
1989,6,3,5,159,-1.6854
1989,7,1,1,504,2.5168
1989,7,1,2,731,2.5947
1989,7,1,3,832,3.9487
1989,7,1,4,975,3.8958
1989,7,1,5,1009,4.7740
1989,7,2,1,194,4.3035
1989,7,2,2,220,4.5748
1989,7,2,3,253,4.1126
1989,7,2,4,321,4.0083
1989,7,2,5,336,4.6778
1989,7,3,1,190,7.0180
1989,7,3,2,222,7.6993
1989,7,3,3,250,7.9071
1989,7,3,4,214,10.9974
1989,7,3,5,155,9.4059
1989,8,1,1,494,1.8134
1989,8,1,2,717,2.5337
1989,8,1,3,819,1.3646
1989,8,1,4,979,1.7250
1989,8,1,5,1027,1.1139
1989,8,2,1,192,3.1273
1989,8,2,2,232,2.0583
1989,8,2,3,262,2.8301
1989,8,2,4,329,2.9267
1989,8,2,5,337,3.8250
1989,8,3,1,193,0.7271
1989,8,3,2,226,2.8479
1989,8,3,3,251,2.5361
1989,8,3,4,214,1.6151
1989,8,3,5,157,2.7751
1989,9,1,1,501,2.6003
1989,9,1,2,737,-0.3943
1989,9,1,3,851,-0.0540
1989,9,1,4,1004,0.0009
1989,9,1,5,1029,0.2226
1989,9,2,1,193,1.1483
1989,9,2,2,239,-0.7321
1989,9,2,3,261,0.7182
1989,9,2,4,333,1.0569
1989,9,2,5,341,1.0317
1989,9,3,1,194,0.7773
1989,9,3,2,226,-1.4066
1989,9,3,3,246,-0.6427
1989,9,3,4,214,-0.1520
