year,month,rank_ME,rank_RNAq_6,nstocks,ret_vw
1988,1,2,5,306,1.1603
1988,1,3,1,108,2.3475
1988,1,3,2,189,5.4959
1988,1,3,3,223,6.1036
1988,1,3,4,220,2.1797
1988,1,3,5,245,2.0921
1988,2,1,1,1948,5.6169
1988,2,1,2,836,9.0255
1988,2,1,3,642,9.0927
1988,2,1,4,663,8.9163
1988,2,1,5,769,8.4052
1988,2,2,1,243,8.5889
1988,2,2,2,249,9.3972
1988,2,2,3,213,9.5917
1988,2,2,4,277,9.5105
1988,2,2,5,325,10.6340
1988,2,3,1,129,8.2145
1988,2,3,2,214,4.9018
1988,2,3,3,258,3.9614
1988,2,3,4,256,5.6071
1988,2,3,5,253,5.2313
1988,3,1,1,1935,4.1217
1988,3,1,2,860,5.0838
1988,3,1,3,656,6.9192
1988,3,1,4,670,4.9912
1988,3,1,5,775,5.9258
1988,3,2,1,239,3.6525
1988,3,2,2,245,2.5468
1988,3,2,3,217,3.8942
1988,3,2,4,278,3.4967
1988,3,2,5,328,4.7775
1988,3,3,1,125,0.5857
1988,3,3,2,217,-1.3771
1988,3,3,3,254,-2.7074
1988,3,3,4,262,-3.2560
1988,3,3,5,254,-2.9546
1988,4,1,1,1792,1.1876
1988,4,1,2,761,2.2399
1988,4,1,3,565,1.9659
1988,4,1,4,577,2.2040
1988,4,1,5,666,2.2314
1988,4,2,1,209,1.7812
1988,4,2,2,215,0.7284
1988,4,2,3,194,1.6420
1988,4,2,4,256,2.1416
1988,4,2,5,301,2.0043
1988,4,3,1,100,3.1873
1988,4,3,2,182,0.5046
1988,4,3,3,219,1.4310
1988,4,3,4,218,1.7791
1988,4,3,5,231,0.1470
1988,5,1,1,1965,-3.4073
1988,5,1,2,865,-1.8443
1988,5,1,3,677,-1.3863
1988,5,1,4,669,-2.0550
1988,5,1,5,766,-2.7807
1988,5,2,1,231,-1.5601
1988,5,2,2,240,-0.5436
1988,5,2,3,232,-1.6764
1988,5,2,4,300,-1.4680
1988,5,2,5,333,-2.1754
1988,5,3,1,119,0.2560
1988,5,3,2,219,-0.4122
1988,5,3,3,254,1.0608
1988,5,3,4,267,-0.0422
1988,5,3,5,256,0.0316
1988,6,1,1,1959,3.9873
1988,6,1,2,877,7.3213
1988,6,1,3,690,6.8187
1988,6,1,4,697,7.7005
1988,6,1,5,780,8.3772
1988,6,2,1,233,6.1830
1988,6,2,2,244,7.2600
1988,6,2,3,237,8.5996
1988,6,2,4,307,7.8252
1988,6,2,5,339,9.0862
1988,6,3,1,118,3.9334
1988,6,3,2,220,3.8818
1988,6,3,3,252,3.7441
1988,6,3,4,278,5.4036
1988,6,3,5,259,5.9475
1988,7,1,1,1782,-0.5899
1988,7,1,2,771,-0.6640
1988,7,1,3,591,0.1086
1988,7,1,4,575,0.1255
1988,7,1,5,706,-0.2816
1988,7,2,1,204,-0.1432
1988,7,2,2,219,-0.6942
1988,7,2,3,197,-0.9834
1988,7,2,4,282,-1.6727
1988,7,2,5,322,-3.3147
1988,7,3,1,107,-1.1355
1988,7,3,2,195,-0.6867
1988,7,3,3,211,-0.9673
1988,7,3,4,250,-0.5309
1988,7,3,5,237,-1.5601
1988,8,1,1,1946,-3.3268
1988,8,1,2,881,-1.8182
1988,8,1,3,666,-2.0325
1988,8,1,4,657,-1.1466
1988,8,1,5,772,-3.0213
1988,8,2,1,230,-2.6732
1988,8,2,2,255,-1.8070
1988,8,2,3,231,-2.0468
1988,8,2,4,307,-2.9997
1988,8,2,5,339,-4.5219
1988,8,3,1,120,-2.0561
1988,8,3,2,226,-1.6558
1988,8,3,3,270,-3.4316
1988,8,3,4,295,-3.0036
1988,8,3,5,261,-3.8346
1988,9,1,1,1932,0.7130
1988,9,1,2,897,2.8812
1988,9,1,3,668,2.4182
1988,9,1,4,660,2.9291
1988,9,1,5,779,4.2648
1988,9,2,1,231,2.5054
1988,9,2,2,246,3.3578
1988,9,2,3,234,4.0036
1988,9,2,4,306,2.7944
1988,9,2,5,344,2.6265
1988,9,3,1,123,2.4349
1988,9,3,2,228,3.3994
1988,9,3,3,276,4.2143
1988,9,3,4,300,3.5491
1988,9,3,5,259,4.8691
1988,10,1,1,1846,-3.2587
1988,10,1,2,742,-1.3838
1988,10,1,3,577,-0.6361
1988,10,1,4,589,-0.1548
1988,10,1,5,698,-1.2485
1988,10,2,1,204,-0.5521
1988,10,2,2,206,0.4435
1988,10,2,3,207,0.0843
1988,10,2,4,271,-0.8780
1988,10,2,5,324,-1.1168
1988,10,3,1,96,0.7017
1988,10,3,2,202,3.3892
1988,10,3,3,235,2.9804
1988,10,3,4,251,2.6843
1988,10,3,5,238,1.4718
1988,11,1,1,1946,-5.6050
1988,11,1,2,786,-3.4234
1988,11,1,3,713,-3.5100
1988,11,1,4,684,-4.0637
1988,11,1,5,754,-2.9584
1988,11,2,1,238,-2.0908
1988,11,2,2,227,-1.6026
1988,11,2,3,237,-2.2811
1988,11,2,4,312,-2.7172
1988,11,2,5,336,-4.0603
1988,11,3,1,118,0.2172
1988,11,3,2,227,-1.3509
1988,11,3,3,273,-1.2371
1988,11,3,4,281,-1.8403
1988,11,3,5,260,-1.5037
1988,12,1,1,1937,2.3270
1988,12,1,2,786,4.0552
1988,12,1,3,715,4.3130
1988,12,1,4,690,3.3602
1988,12,1,5,758,4.8314
1988,12,2,1,233,5.1929
1988,12,2,2,228,4.0538
1988,12,2,3,235,3.7960
1988,12,2,4,310,5.1921
1988,12,2,5,331,5.3894
1988,12,3,1,115,2.2852
1988,12,3,2,230,1.5142
1988,12,3,3,274,1.8009
1988,12,3,4,276,2.3887
1988,12,3,5,266,2.5763
1989,1,1,1,1808,5.5080
1989,1,1,2,665,5.0147
1989,1,1,3,597,3.5624
1989,1,1,4,570,3.8758
1989,1,1,5,662,5.8699
1989,1,2,1,217,6.3471
1989,1,2,2,203,5.2736
1989,1,2,3,207,5.5277
1989,1,2,4,267,4.2494
1989,1,2,5,297,4.1815
1989,1,3,1,97,6.4965
1989,1,3,2,191,5.8925
1989,1,3,3,235,6.2493
1989,1,3,4,237,7.0692
1989,1,3,5,243,7.1667
1989,2,1,1,1877,0.2265
1989,2,1,2,839,1.1835
1989,2,1,3,674,0.7860
1989,2,1,4,633,0.2979
1989,2,1,5,722,0.0894
1989,2,2,1,236,1.8158
1989,2,2,2,230,1.9624
1989,2,2,3,224,0.9966
1989,2,2,4,299,0.3986
1989,2,2,5,315,0.1715
1989,2,3,1,113,-1.0842
1989,2,3,2,209,-1.0437
1989,2,3,3,270,-2.7567
1989,2,3,4,264,-2.7387
1989,2,3,5,257,-2.1943
1989,3,1,1,1854,1.4338
1989,3,1,2,840,3.9663
1989,3,1,3,692,2.8514
1989,3,1,4,651,1.4458
1989,3,1,5,723,5.0672
1989,3,2,1,227,3.5555
1989,3,2,2,234,3.1336
1989,3,2,3,233,2.3886
1989,3,2,4,293,2.5566
1989,3,2,5,307,1.7440
1989,3,3,1,113,2.7315
1989,3,3,2,213,1.8660
1989,3,3,3,274,1.1540
1989,3,3,4,268,1.1340
1989,3,3,5,254,2.5794
1989,4,1,1,1699,2.3071
1989,4,1,2,713,2.5714
1989,4,1,3,612,2.6499
1989,4,1,4,575,2.9768
1989,4,1,5,638,4.6182
1989,4,2,1,196,4.9996
1989,4,2,2,202,4.1694
1989,4,2,3,203,3.8362
1989,4,2,4,257,5.1972
1989,4,2,5,276,6.6619
1989,4,3,1,94,6.0243
1989,4,3,2,170,4.3212
1989,4,3,3,226,5.5358
1989,4,3,4,226,4.8770
1989,4,3,5,235,5.7722
1989,5,1,1,1867,2.5922
1989,5,1,2,804,2.7712
1989,5,1,3,688,4.1285
1989,5,1,4,676,3.2838
1989,5,1,5,715,3.7081
1989,5,2,1,223,3.8179
1989,5,2,2,217,3.8453
1989,5,2,3,244,4.3087
1989,5,2,4,296,5.5858
1989,5,2,5,303,6.1319
1989,5,3,1,125,5.5927
1989,5,3,2,205,4.4432
1989,5,3,3,256,4.3276
1989,5,3,4,258,2.8442
1989,5,3,5,263,4.7151
1989,6,1,1,1876,-2.0984
1989,6,1,2,813,-1.0985
1989,6,1,3,693,-1.1334
1989,6,1,4,674,-1.7017
1989,6,1,5,735,-3.2241
1989,6,2,1,220,-2.4488
1989,6,2,2,217,-1.1130
1989,6,2,3,249,-2.0999
1989,6,2,4,298,-2.8743
1989,6,2,5,315,-3.6452
1989,6,3,1,130,1.2936
1989,6,3,2,203,0.0200
1989,6,3,3,253,-0.6315
1989,6,3,4,263,-0.2143
1989,6,3,5,269,-1.8364
1989,7,1,1,1702,1.5420
1989,7,1,2,730,3.2746
1989,7,1,3,563,4.5851
1989,7,1,4,562,4.6662
1989,7,1,5,659,4.4596
1989,7,2,1,195,3.4652
1989,7,2,2,199,3.9959
1989,7,2,3,218,4.2773
1989,7,2,4,263,5.3436
1989,7,2,5,302,4.4119
1989,7,3,1,112,5.6881
1989,7,3,2,183,6.0929
1989,7,3,3,210,8.4338
1989,7,3,4,227,7.7827
1989,7,3,5,247,10.1331
1989,8,1,1,1848,1.0018
1989,8,1,2,842,1.6678
1989,8,1,3,628,1.6364
1989,8,1,4,621,1.6349
1989,8,1,5,752,2.3847
1989,8,2,1,225,2.6894
1989,8,2,2,234,2.2689
1989,8,2,3,251,2.4176
1989,8,2,4,295,3.0132
1989,8,2,5,331,3.7864
1989,8,3,1,124,2.8160
1989,8,3,2,213,2.6389
1989,8,3,3,257,2.3940
1989,8,3,4,267,1.6446
1989,8,3,5,263,2.0053
1989,9,1,1,1844,-0.0630
1989,9,1,2,836,-0.8574
1989,9,1,3,641,0.0194
1989,9,1,4,647,-0.4387
1989,9,1,5,744,1.5846
1989,9,2,1,229,-0.8061
1989,9,2,2,234,-0.1045
1989,9,2,3,251,0.0844
1989,9,2,4,295,0.6030
1989,9,2,5,334,2.3735
1989,9,3,1,123,-0.6042
1989,9,3,2,216,-0.8355
1989,9,3,3,264,-0.0683
1989,9,3,4,272,-0.8167
1989,9,3,5,264,-0.4362
1989,10,1,1,1744,-6.0395
1989,10,1,2,697,-5.9224
1989,10,1,3,554,-6.0450
1989,10,1,4,569,-5.8073
1989,10,1,5,642,-4.3249
1989,10,2,1,200,-6.7269
1989,10,2,2,201,-5.4413
1989,10,2,3,231,-5.7398
1989,10,2,4,250,-6.1478
1989,10,2,5,311,-4.3857
1989,10,3,1,103,-3.9725
1989,10,3,2,185,-1.8772
1989,10,3,3,228,-3.1860
1989,10,3,4,241,-2.5576
1989,10,3,5,241,-1.1050
1989,11,1,1,1847,-1.0855
1989,11,1,2,812,-0.3859
1989,11,1,3,661,0.0042
1989,11,1,4,656,-1.1912
1989,11,1,5,718,-0.3081
1989,11,2,1,216,2.0072
1989,11,2,2,234,1.4760
1989,11,2,3,260,1.6526
1989,11,2,4,279,1.2135
1989,11,2,5,337,0.3237
1989,11,3,1,110,2.2833
1989,11,3,2,214,2.7333
1989,11,3,3,263,2.4130
1989,11,3,4,271,1.3944
1989,11,3,5,264,2.5811
1989,12,1,1,1831,-1.7877
1989,12,1,2,820,-0.2185
1989,12,1,3,669,0.2129
1989,12,1,4,660,-0.8414
1989,12,1,5,719,0.7499
1989,12,2,1,218,0.0040
1989,12,2,2,242,0.7904
1989,12,2,3,251,0.9434
1989,12,2,4,280,1.4663
1989,12,2,5,328,2.0401
1989,12,3,1,109,2.6412
1989,12,3,2,215,3.1430
1989,12,3,3,269,3.8893
1989,12,3,4,268,3.2558
1989,12,3,5,261,1.2847
1990,1,1,1,1700,-6.0176
1990,1,1,2,722,-7.4504
1990,1,1,3,591,-7.7457
1990,1,1,4,544,-7.4727
1990,1,1,5,631,-8.4202
1990,1,2,1,199,-9.1315
1990,1,2,2,218,-7.5753
1990,1,2,3,209,-7.4347
1990,1,2,4,243,-9.3827
1990,1,2,5,305,-9.2788
1990,1,3,1,89,-7.0831
1990,1,3,2,184,-5.9137
1990,1,3,3,230,-6.1872
1990,1,3,4,235,-7.6552
1990,1,3,5,230,-6.2339
1990,2,1,1,1806,0.9078
1990,2,1,2,833,2.1722
1990,2,1,3,664,3.0500
1990,2,1,4,637,2.8978
1990,2,1,5,683,2.9674
1990,2,2,1,219,2.7180
1990,2,2,2,244,3.0706
1990,2,2,3,236,2.7051
1990,2,2,4,275,2.9812
1990,2,2,5,322,4.7977
1990,2,3,1,104,2.4946
1990,2,3,2,213,1.7170
1990,2,3,3,264,1.5469
1990,2,3,4,276,1.4606
1990,2,3,5,250,0.9592
1990,3,1,1,1786,2.7914
1990,3,1,2,843,2.8378
1990,3,1,3,670,2.5854
1990,3,1,4,643,4.4232
1990,3,1,5,687,6.5769
1990,3,2,1,218,2.9633
1990,3,2,2,239,5.0023
1990,3,2,3,246,4.4916
1990,3,2,4,275,4.3321
1990,3,2,5,324,6.5133
1990,3,3,1,104,1.7884
1990,3,3,2,208,0.7015
1990,3,3,3,268,2.6659
1990,3,3,4,279,2.7930
1990,3,3,5,253,4.3052
1990,4,1,1,1660,-3.5094
1990,4,1,2,721,-1.9795
1990,4,1,3,586,-2.9825
1990,4,1,4,562,-1.1308
1990,4,1,5,607,-1.1419
1990,4,2,1,192,-5.2360
1990,4,2,2,202,-3.9072
1990,4,2,3,227,-3.0760
1990,4,2,4,248,-2.6072
1990,4,2,5,302,-2.9125
1990,4,3,1,84,-5.1947
1990,4,3,2,177,-3.8486
1990,4,3,3,228,-3.0157
1990,4,3,4,235,-2.4486
1990,4,3,5,232,-0.3677
1990,5,1,1,1817,4.5197
1990,5,1,2,818,4.1015
1990,5,1,3,659,5.7653
1990,5,1,4,651,7.5614
1990,5,1,5,693,8.6572
1990,5,2,1,221,8.5825
1990,5,2,2,227,8.5058
1990,5,2,3,254,7.3438
1990,5,2,4,297,8.1228
1990,5,2,5,343,10.0445
1990,5,3,1,115,8.2657
1990,5,3,2,209,8.0902
1990,5,3,3,262,7.9996
1990,5,3,4,268,8.5278
1990,5,3,5,262,11.7078
1990,6,1,1,1809,0.4720
1990,6,1,2,829,1.6487
1990,6,1,3,666,1.6017
1990,6,1,4,657,2.3381
1990,6,1,5,695,2.8628
1990,6,2,1,227,0.5929
1990,6,2,2,229,-0.2923
1990,6,2,3,265,-0.0906
1990,6,2,4,303,-0.1900
1990,6,2,5,354,0.6158
1990,6,3,1,121,-2.0420
1990,6,3,2,209,-1.6828
1990,6,3,3,259,-2.0007
1990,6,3,4,272,-0.9381
1990,6,3,5,272,2.0979
1990,7,1,1,1674,-4.5874
1990,7,1,2,714,-4.2332
1990,7,1,3,543,-4.1608
1990,7,1,4,547,-3.1169
1990,7,1,5,614,-5.0415
1990,7,2,1,216,-4.4711
1990,7,2,2,197,-2.6985
1990,7,2,3,233,-3.1144
1990,7,2,4,269,-2.6533
1990,7,2,5,333,-4.8103
1990,7,3,1,111,-1.4560
1990,7,3,2,193,-1.1679
1990,7,3,3,213,0.1708
1990,7,3,4,232,0.1911
1990,7,3,5,251,-0.7780
1990,8,1,1,1798,-13.9308
1990,8,1,2,832,-12.6452
1990,8,1,3,611,-12.7806
1990,8,1,4,616,-14.4527
1990,8,1,5,660,-15.3612
1990,8,2,1,236,-13.2913
1990,8,2,2,235,-12.2849
1990,8,2,3,256,-12.0416
1990,8,2,4,308,-14.1468
1990,8,2,5,373,-13.8903
1990,8,3,1,127,-8.9565
1990,8,3,2,217,-8.9149
1990,8,3,3,257,-8.9987
1990,8,3,4,280,-8.2338
1990,8,3,5,265,-9.0150
1990,9,1,1,1795,-8.7720
1990,9,1,2,813,-7.7786
1990,9,1,3,609,-8.7702
1990,9,1,4,627,-8.9891
1990,9,1,5,673,-10.2166
1990,9,2,1,245,-10.6666
1990,9,2,2,234,-7.9292
1990,9,2,3,253,-7.3753
1990,9,2,4,315,-7.2325
1990,9,2,5,377,-8.9002
1990,9,3,1,126,-6.3909
1990,9,3,2,217,-5.2604
1990,9,3,3,259,-3.2073
1990,9,3,4,280,-3.5190
1990,9,3,5,276,-4.8356
1990,10,1,1,1692,-8.7423
1990,10,1,2,699,-6.4698
1990,10,1,3,522,-6.0183
1990,10,1,4,543,-5.7399
1990,10,1,5,602,-3.8896
1990,10,2,1,215,-9.0754
1990,10,2,2,212,-6.6964
1990,10,2,3,219,-5.2520
1990,10,2,4,287,-4.0302
1990,10,2,5,349,-4.1920
1990,10,3,1,100,-2.8996
1990,10,3,2,190,2.0513
1990,10,3,3,217,-0.5879
1990,10,3,4,243,-0.5157
1990,10,3,5,259,1.1652
1990,11,1,1,1800,1.7581
1990,11,1,2,791,3.5559
1990,11,1,3,603,5.8874
1990,11,1,4,653,5.0410
1990,11,1,5,646,6.8396
1990,11,2,1,254,9.0162
1990,11,2,2,248,7.2808
1990,11,2,3,240,6.3101
1990,11,2,4,327,7.3060
1990,11,2,5,371,10.4595
1990,11,3,1,133,6.8011
1990,11,3,2,228,4.8227
1990,11,3,3,255,4.4422
1990,11,3,4,272,5.3945
1990,11,3,5,275,7.9392
1990,12,1,1,1806,-2.7395
1990,12,1,2,803,1.8148
1990,12,1,3,594,0.9705
1990,12,1,4,670,3.2680
1990,12,1,5,646,4.5880
1990,12,2,1,265,2.5368
1990,12,2,2,253,4.7401
1990,12,2,3,247,4.6749
1990,12,2,4,333,5.8766
1990,12,2,5,367,7.2661
1990,12,3,1,131,2.3656
1990,12,3,2,228,0.9326
1990,12,3,3,256,2.1862
1990,12,3,4,272,2.5120
1990,12,3,5,276,3.7978
1991,1,1,1,1674,9.9230
1991,1,1,2,698,10.5320
1991,1,1,3,503,8.3575
1991,1,1,4,564,8.3257
1991,1,1,5,568,10.9478
1991,1,2,1,241,5.3619
1991,1,2,2,237,7.3938
1991,1,2,3,208,6.8082
1991,1,2,4,299,7.7611
1991,1,2,5,346,12.3947
1991,1,3,1,108,5.4165
1991,1,3,2,199,3.9766
1991,1,3,3,224,3.1021
1991,1,3,4,238,4.0136
1991,1,3,5,257,6.0974
1991,2,1,1,1792,14.8481
1991,2,1,2,837,12.6315
1991,2,1,3,591,11.6117
1991,2,1,4,615,12.4446
1991,2,1,5,631,12.2330
1991,2,2,1,274,12.8934
1991,2,2,2,266,9.1759
1991,2,2,3,238,8.6407
1991,2,2,4,326,9.6436
1991,2,2,5,355,10.1652
1991,2,3,1,121,8.2626
1991,2,3,2,233,6.9142
1991,2,3,3,268,5.6234
1991,2,3,4,276,6.6045
1991,2,3,5,267,7.8676
1991,3,1,1,1780,8.8458
1991,3,1,2,834,7.7297
1991,3,1,3,605,7.9181
1991,3,1,4,617,7.3330
1991,3,1,5,631,10.0882
1991,3,2,1,282,6.1615
1991,3,2,2,265,6.0663
1991,3,2,3,238,5.7444
1991,3,2,4,331,5.5341
1991,3,2,5,351,5.9917
1991,3,3,1,121,-0.4288
1991,3,3,2,236,0.6123
1991,3,3,3,267,1.4277
1991,3,3,4,279,1.7213
1991,3,3,5,267,4.2831
1991,4,1,1,1637,0.8274
1991,4,1,2,688,0.7602
1991,4,1,3,524,0.6277
1991,4,1,4,543,0.4645
1991,4,1,5,567,0.9914
1991,4,2,1,259,-1.6768
1991,4,2,2,224,0.5660
1991,4,2,3,213,1.1991
1991,4,2,4,287,0.1622
1991,4,2,5,319,-0.4578
1991,4,3,1,100,-0.6423
1991,4,3,2,186,1.0746
1991,4,3,3,216,1.0224
1991,4,3,4,238,0.0548
1991,4,3,5,254,-0.6340
1991,5,1,1,1776,1.0889
1991,5,1,2,810,3.9725
1991,5,1,3,637,5.2829
1991,5,1,4,640,4.6422
1991,5,1,5,668,4.1939
1991,5,2,1,288,4.2924
1991,5,2,2,254,4.1595
1991,5,2,3,259,3.9258
1991,5,2,4,342,4.9189
1991,5,2,5,347,4.1604
1991,5,3,1,121,4.3108
1991,5,3,2,217,7.4619
1991,5,3,3,261,4.0923
1991,5,3,4,292,2.2661
1991,5,3,5,284,4.2260
1991,6,1,1,1780,-4.8587
1991,6,1,2,822,-2.8379
1991,6,1,3,644,-4.3896
1991,6,1,4,643,-4.4868
1991,6,1,5,673,-5.0893
1991,6,2,1,286,-4.8676
1991,6,2,2,252,-4.1958
1991,6,2,3,268,-4.2851
1991,6,2,4,351,-4.3790
1991,6,2,5,359,-6.3490
1991,6,3,1,124,-7.8796
1991,6,3,2,213,-4.8947
1991,6,3,3,261,-4.0293
1991,6,3,4,299,-3.7832
1991,6,3,5,292,-4.4512
1991,7,1,1,1607,1.5358
1991,7,1,2,717,2.0112
1991,7,1,3,539,3.6355
1991,7,1,4,535,4.1403
1991,7,1,5,595,4.4214
1991,7,2,1,254,3.2731
1991,7,2,2,220,3.1911
1991,7,2,3,241,2.8194
1991,7,2,4,311,3.9096
1991,7,2,5,320,5.5465
1991,7,3,1,112,2.8623
1991,7,3,2,180,3.9557
1991,7,3,3,231,3.5983
1991,7,3,4,260,4.2098
1991,7,3,5,269,6.1188
1991,8,1,1,1734,3.3814
1991,8,1,2,818,2.7755
1991,8,1,3,651,2.2682
1991,8,1,4,622,3.4006
1991,8,1,5,654,3.8142
1991,8,2,1,284,3.8207
1991,8,2,2,270,2.5201
1991,8,2,3,283,3.3723
1991,8,2,4,343,2.7089
1991,8,2,5,361,5.0386
1991,8,3,1,125,-0.4176
1991,8,3,2,222,1.2809
1991,8,3,3,283,1.9609
1991,8,3,4,301,1.7080
1991,8,3,5,289,3.7377
1991,9,1,1,1736,2.1420
1991,9,1,2,809,0.4324
1991,9,1,3,648,0.8950
1991,9,1,4,623,1.1517
1991,9,1,5,672,2.0720
1991,9,2,1,287,1.8393
1991,9,2,2,276,0.4210
1991,9,2,3,281,0.3119
1991,9,2,4,336,0.3135
1991,9,2,5,361,-0.2247
1991,9,3,1,123,-1.7139
1991,9,3,2,223,-0.0641
1991,9,3,3,289,-1.7128
1991,9,3,4,308,-2.0718
1991,9,3,5,296,-1.3749
1991,10,1,1,1610,3.9519
1991,10,1,2,656,3.5715
1991,10,1,3,544,3.5195
1991,10,1,4,546,2.0435
1991,10,1,5,609,3.4554
1991,10,2,1,256,3.8817
1991,10,2,2,236,1.0408
1991,10,2,3,241,1.8942
1991,10,2,4,291,0.2883
1991,10,2,5,334,2.4250
1991,10,3,1,103,1.9969
1991,10,3,2,187,0.0948
1991,10,3,3,251,2.0182
1991,10,3,4,264,1.3741
1991,10,3,5,275,1.9222
1991,11,1,1,1709,-2.4774
1991,11,1,2,758,-3.2388
1991,11,1,3,631,-2.8698
1991,11,1,4,627,-3.4544
1991,11,1,5,700,-4.0015
1991,11,2,1,291,-7.9154
1991,11,2,2,271,-6.1780
1991,11,2,3,268,-5.6506
1991,11,2,4,321,-4.2737
1991,11,2,5,375,-4.2636
1991,11,3,1,125,-8.2676
1991,11,3,2,222,-4.8482
1991,11,3,3,283,-4.6678
1991,11,3,4,307,-3.6483
1991,11,3,5,286,-1.4780
1991,12,1,1,1709,1.8324
1991,12,1,2,756,4.5922
1991,12,1,3,637,4.0089
1991,12,1,4,619,5.4750
1991,12,1,5,713,7.7621
1991,12,2,1,286,7.0607
1991,12,2,2,271,7.1325
1991,12,2,3,268,8.4248
1991,12,2,4,321,8.9057
1991,12,2,5,373,10.9670
1991,12,3,1,125,6.1809
1991,12,3,2,223,6.5313
1991,12,3,3,281,9.5426
1991,12,3,4,311,9.9185
1991,12,3,5,293,14.5980
1992,1,1,1,1550,17.1645
1992,1,1,2,614,12.3192
1992,1,1,3,529,10.2992
1992,1,1,4,526,11.4166
1992,1,1,5,629,11.1739
1992,1,2,1,272,9.0762
1992,1,2,2,239,8.1500
1992,1,2,3,224,5.7007
1992,1,2,4,260,5.4479
1992,1,2,5,356,6.5419
1992,1,3,1,101,4.7221
1992,1,3,2,183,3.4146
1992,1,3,3,221,-2.2633
1992,1,3,4,271,-0.7083
1992,1,3,5,279,-3.6210
1992,2,1,1,1627,4.0348
1992,2,1,2,751,4.3829
1992,2,1,3,611,4.6842
1992,2,1,4,593,4.7073
1992,2,1,5,707,3.9844
1992,2,2,1,305,2.2561
1992,2,2,2,272,2.5325
1992,2,2,3,259,3.8279
1992,2,2,4,287,2.9334
1992,2,2,5,391,1.7766
1992,2,3,1,114,3.9071
1992,2,3,2,215,3.1906
1992,2,3,3,254,0.8893
1992,2,3,4,296,0.5217
1992,2,3,5,292,0.3038
1992,3,1,1,1608,-3.0102
1992,3,1,2,755,-0.7251
1992,3,1,3,615,-1.6015
1992,3,1,4,610,-2.8067
1992,3,1,5,710,-3.6942
1992,3,2,1,303,-5.9788
1992,3,2,2,271,-3.3716
1992,3,2,3,263,-3.0617
1992,3,2,4,296,-2.5036
1992,3,2,5,395,-5.6111
1992,3,3,1,113,-5.3583
1992,3,3,2,212,-1.4957
1992,3,3,3,262,-1.5773
1992,3,3,4,299,-1.3189
1992,3,3,5,298,-3.1152
1992,4,1,1,1444,-7.8058
1992,4,1,2,660,-3.0087
1992,4,1,3,526,-2.8291
1992,4,1,4,515,-3.4934
1992,4,1,5,660,-7.0776
1992,4,2,1,262,-6.4341
1992,4,2,2,233,-1.8521
1992,4,2,3,223,-2.4780
1992,4,2,4,258,-2.9172
1992,4,2,5,371,-4.5331
1992,4,3,1,95,2.3996
1992,4,3,2,176,6.0048
1992,4,3,3,219,4.4680
1992,4,3,4,249,3.4216
1992,4,3,5,283,-0.7110
1992,5,1,1,1602,-0.6739
1992,5,1,2,791,-0.1256
1992,5,1,3,616,-0.6266
1992,5,1,4,609,0.0782
1992,5,1,5,737,-0.7923
1992,5,2,1,303,0.6354
1992,5,2,2,264,0.9767
1992,5,2,3,259,0.5465
1992,5,2,4,307,-0.0331
1992,5,2,5,395,0.1257
1992,5,3,1,129,1.2145
1992,5,3,2,222,0.5346
1992,5,3,3,252,-0.1257
1992,5,3,4,284,0.1594
1992,5,3,5,307,0.8367
1992,6,1,1,1572,-7.0460
1992,6,1,2,800,-3.9041
1992,6,1,3,620,-5.1907
1992,6,1,4,613,-5.9530
1992,6,1,5,755,-7.0651
1992,6,2,1,304,-5.2958
1992,6,2,2,264,-3.0295
1992,6,2,3,262,-2.8308
1992,6,2,4,310,-4.8166
1992,6,2,5,404,-4.9752
1992,6,3,1,130,-1.4994
1992,6,3,2,221,-0.7849
1992,6,3,3,257,-1.0789
1992,6,3,4,291,-1.5186
1992,6,3,5,315,-3.8248
1992,7,1,1,1394,0.6835
1992,7,1,2,685,1.7725
1992,7,1,3,524,3.1407
1992,7,1,4,517,1.5381
1992,7,1,5,676,1.2919
1992,7,2,1,280,3.6388
1992,7,2,2,227,4.0697
1992,7,2,3,229,3.5758
1992,7,2,4,268,3.8350
1992,7,2,5,370,3.3693
1992,7,3,1,121,4.3301
1992,7,3,2,192,2.5358
1992,7,3,3,216,4.2914
1992,7,3,4,265,4.2004
1992,7,3,5,291,5.1049
1992,8,1,1,1521,-4.3492
1992,8,1,2,790,-2.6047
1992,8,1,3,611,-1.8175
1992,8,1,4,618,-1.6628
1992,8,1,5,745,-2.7936
1992,8,2,1,304,-5.1691
1992,8,2,2,255,-2.3636
1992,8,2,3,254,-2.2769
1992,8,2,4,300,-1.5081
1992,8,2,5,408,-2.2894
1992,8,3,1,138,-4.4056
1992,8,3,2,223,-2.4285
1992,8,3,3,270,-1.4779
1992,8,3,4,312,-2.1992
1992,8,3,5,310,-1.0035
1992,9,1,1,1513,0.5068
1992,9,1,2,790,0.5304
1992,9,1,3,608,2.3647
1992,9,1,4,623,2.1324
1992,9,1,5,756,0.9312
1992,9,2,1,296,1.1871
1992,9,2,2,260,0.6346
1992,9,2,3,252,1.3615
1992,9,2,4,305,1.7151
1992,9,2,5,402,3.1747
1992,9,3,1,136,0.2270
1992,9,3,2,224,0.2196
1992,9,3,3,272,1.4623
1992,9,3,4,321,2.0923
1992,9,3,5,306,0.6917
1992,10,1,1,1418,1.2153
1992,10,1,2,673,3.2609
1992,10,1,3,509,2.0090
