year,month,rank_ME,rank_dROE_6,nstocks,ret_vw
1967,10,3,3,170,-3.2226
1967,10,3,4,159,-3.7820
1967,10,3,5,147,-2.3794
1967,11,1,1,52,3.6244
1967,11,1,2,26,4.9612
1967,11,1,3,27,3.1093
1967,11,1,4,17,-0.6742
1967,11,1,5,45,1.0232
1967,11,2,1,68,0.4608
1967,11,2,2,60,-0.9731
1967,11,2,3,53,0.1854
1967,11,2,4,46,-1.6156
1967,11,2,5,59,0.7775
1967,11,3,1,137,-1.0720
1967,11,3,2,184,1.2233
1967,11,3,3,200,0.5778
1967,11,3,4,184,1.4605
1967,11,3,5,168,1.3349
1967,12,1,1,55,9.4082
1967,12,1,2,27,6.5202
1967,12,1,3,30,5.9458
1967,12,1,4,20,7.5410
1967,12,1,5,54,10.0920
1967,12,2,1,62,4.4613
1967,12,2,2,60,6.1495
1967,12,2,3,56,3.2812
1967,12,2,4,47,5.3755
1967,12,2,5,62,6.2086
1967,12,3,1,140,2.1703
1967,12,3,2,178,2.5191
1967,12,3,3,197,3.3417
1967,12,3,4,184,3.2647
1967,12,3,5,173,2.7826
1968,1,1,1,52,1.4997
1968,1,1,2,26,2.0263
1968,1,1,3,30,2.2613
1968,1,1,4,16,0.8783
1968,1,1,5,57,0.2028
1968,1,2,1,49,-1.2593
1968,1,2,2,51,0.9556
1968,1,2,3,56,2.5255
1968,1,2,4,42,2.0629
1968,1,2,5,50,-0.8777
1968,1,3,1,112,-6.5422
1968,1,3,2,140,-5.5794
1968,1,3,3,143,-2.8092
1968,1,3,4,147,-2.9071
1968,1,3,5,122,-6.4632
1968,2,1,1,61,-5.3561
1968,2,1,2,36,-3.1506
1968,2,1,3,41,-5.0132
1968,2,1,4,26,-5.4013
1968,2,1,5,81,-4.7309
1968,2,2,1,64,-4.7992
1968,2,2,2,63,-4.7386
1968,2,2,3,66,-4.0074
1968,2,2,4,55,-2.8418
1968,2,2,5,59,-5.7659
1968,2,3,1,135,-3.3581
1968,2,3,2,167,-2.9531
1968,2,3,3,176,-2.1489
1968,2,3,4,156,-2.3844
1968,2,3,5,140,-3.3472
1968,3,1,1,74,-1.2689
1968,3,1,2,39,0.5101
1968,3,1,3,44,0.9572
1968,3,1,4,31,1.7916
1968,3,1,5,90,1.7350
1968,3,2,1,68,-0.0874
1968,3,2,2,64,-1.1098
1968,3,2,3,67,-1.9026
1968,3,2,4,55,-1.9603
1968,3,2,5,65,2.1310
1968,3,3,1,134,0.1633
1968,3,3,2,170,1.2870
1968,3,3,3,182,1.6133
1968,3,3,4,162,-0.7435
1968,3,3,5,143,1.4926
1968,4,1,1,80,15.5245
1968,4,1,2,37,17.6385
1968,4,1,3,44,14.0385
1968,4,1,4,32,13.2598
1968,4,1,5,97,17.0826
1968,4,2,1,63,16.9755
1968,4,2,2,58,11.8316
1968,4,2,3,60,10.2474
1968,4,2,4,47,8.9911
1968,4,2,5,57,15.2880
1968,4,3,1,116,11.9364
1968,4,3,2,139,9.6797
1968,4,3,3,142,8.9641
1968,4,3,4,136,7.0054
1968,4,3,5,131,8.6470
1968,5,1,1,188,12.1607
1968,5,1,2,76,6.1735
1968,5,1,3,66,6.2524
1968,5,1,4,72,10.7987
1968,5,1,5,189,13.8864
1968,5,2,1,94,6.7600
1968,5,2,2,94,4.9365
1968,5,2,3,80,4.2175
1968,5,2,4,79,4.5251
1968,5,2,5,92,10.8435
1968,5,3,1,152,1.3762
1968,5,3,2,183,1.8056
1968,5,3,3,197,1.1921
1968,5,3,4,195,1.5150
1968,5,3,5,173,1.0676
1968,6,1,1,197,0.3598
1968,6,1,2,85,0.3068
1968,6,1,3,77,2.1537
1968,6,1,4,74,1.4959
1968,6,1,5,207,1.3451
1968,6,2,1,98,-1.0647
1968,6,2,2,98,1.5060
1968,6,2,3,82,1.8697
1968,6,2,4,87,3.0571
1968,6,2,5,100,0.1269
1968,6,3,1,154,-0.5652
1968,6,3,2,182,0.2326
1968,6,3,3,201,2.0789
1968,6,3,4,196,1.3523
1968,6,3,5,178,0.2372
1968,7,1,1,186,-3.1646
1968,7,1,2,83,-3.2464
1968,7,1,3,71,-0.1058
1968,7,1,4,82,-2.9205
1968,7,1,5,201,-3.1402
1968,7,2,1,94,-5.8643
1968,7,2,2,91,-3.2688
1968,7,2,3,68,-1.1268
1968,7,2,4,80,-1.0944
1968,7,2,5,92,-3.2615
1968,7,3,1,130,-5.0674
1968,7,3,2,156,-3.4306
1968,7,3,3,176,-3.1860
1968,7,3,4,170,1.0530
1968,7,3,5,153,-1.8343
1968,8,1,1,226,4.2349
1968,8,1,2,119,4.4094
1968,8,1,3,93,4.7542
1968,8,1,4,115,5.3631
1968,8,1,5,235,5.7094
1968,8,2,1,107,2.3538
1968,8,2,2,107,3.0706
1968,8,2,3,81,3.0592
1968,8,2,4,99,3.5009
1968,8,2,5,112,7.3129
1968,8,3,1,154,2.1172
1968,8,3,2,190,2.2207
1968,8,3,3,217,0.8690
1968,8,3,4,198,0.9031
1968,8,3,5,177,1.1042
1968,9,1,1,233,6.1757
1968,9,1,2,125,6.2656
1968,9,1,3,95,5.7791
1968,9,1,4,122,7.9948
1968,9,1,5,246,7.8082
1968,9,2,1,112,7.8662
1968,9,2,2,107,6.3486
1968,9,2,3,80,5.2110
1968,9,2,4,99,6.5803
1968,9,2,5,112,6.7401
1968,9,3,1,157,5.8648
1968,9,3,2,194,5.1120
1968,9,3,3,221,3.8521
1968,9,3,4,198,3.1554
1968,9,3,5,177,3.9142
1968,10,1,1,232,0.1680
1968,10,1,2,122,1.4493
1968,10,1,3,87,1.3248
1968,10,1,4,111,-0.3581
1968,10,1,5,232,-0.3197
1968,10,2,1,99,-0.8314
1968,10,2,2,98,1.1624
1968,10,2,3,67,2.5159
1968,10,2,4,89,1.2275
1968,10,2,5,108,0.3841
1968,10,3,1,131,-0.0710
1968,10,3,2,164,0.8132
1968,10,3,3,193,2.1085
1968,10,3,4,166,0.1058
1968,10,3,5,138,-0.4411
1968,11,1,1,265,5.2156
1968,11,1,2,134,7.4480
1968,11,1,3,109,6.3586
1968,11,1,4,134,7.3430
1968,11,1,5,265,9.1401
1968,11,2,1,109,8.8966
1968,11,2,2,110,7.8015
1968,11,2,3,86,7.3553
1968,11,2,4,102,6.8373
1968,11,2,5,118,9.1600
1968,11,3,1,148,5.7942
1968,11,3,2,201,5.9027
1968,11,3,3,230,3.7025
1968,11,3,4,197,6.2983
1968,11,3,5,153,5.4023
1968,12,1,1,275,4.3992
1968,12,1,2,133,-1.2922
1968,12,1,3,112,1.4204
1968,12,1,4,132,-0.2005
1968,12,1,5,264,1.1923
1968,12,2,1,107,-1.3228
1968,12,2,2,110,-0.2598
1968,12,2,3,82,-1.1799
1968,12,2,4,102,-2.1447
1968,12,2,5,124,-3.0965
1968,12,3,1,148,-3.9634
1968,12,3,2,204,-2.3856
1968,12,3,3,233,-3.3430
1968,12,3,4,201,-4.4902
1968,12,3,5,151,-4.0956
1969,1,1,1,217,-2.7085
1969,1,1,2,106,-1.9236
1969,1,1,3,97,-2.7230
1969,1,1,4,106,-3.0254
1969,1,1,5,228,-0.3874
1969,1,2,1,95,-1.1418
1969,1,2,2,85,-2.1448
1969,1,2,3,68,-0.9975
1969,1,2,4,75,-0.6649
1969,1,2,5,99,-0.6231
1969,1,3,1,123,-1.2656
1969,1,3,2,161,-0.9133
1969,1,3,3,184,-0.1707
1969,1,3,4,151,-0.7346
1969,1,3,5,115,-2.1981
1969,2,1,1,247,-10.8583
1969,2,1,2,132,-8.0487
1969,2,1,3,112,-7.4322
1969,2,1,4,131,-7.5038
1969,2,1,5,248,-9.1571
1969,2,2,1,109,-10.2047
1969,2,2,2,105,-7.3575
1969,2,2,3,82,-5.9491
1969,2,2,4,96,-7.4449
1969,2,2,5,110,-9.0503
1969,2,3,1,143,-5.5646
1969,2,3,2,190,-5.7164
1969,2,3,3,218,-3.7428
1969,2,3,4,180,-3.7025
1969,2,3,5,131,-4.7985
1969,3,1,1,258,1.6391
1969,3,1,2,132,0.1729
1969,3,1,3,113,2.5840
1969,3,1,4,128,2.7116
1969,3,1,5,252,3.0316
1969,3,2,1,112,2.2896
1969,3,2,2,104,1.5866
1969,3,2,3,81,2.4436
1969,3,2,4,95,2.3498
1969,3,2,5,109,3.3876
1969,3,3,1,144,0.6111
1969,3,3,2,191,2.7180
1969,3,3,3,217,4.5042
1969,3,3,4,181,5.2583
1969,3,3,5,130,3.9657
1969,4,1,1,235,-0.8646
1969,4,1,2,113,-2.0334
1969,4,1,3,94,0.7765
1969,4,1,4,112,-0.5056
1969,4,1,5,229,-0.5724
1969,4,2,1,99,2.1841
1969,4,2,2,81,0.7977
1969,4,2,3,74,-0.2199
1969,4,2,4,80,1.3738
1969,4,2,5,95,1.2318
1969,4,3,1,121,3.3196
1969,4,3,2,167,1.9157
1969,4,3,3,178,1.1019
1969,4,3,4,158,1.2936
1969,4,3,5,113,2.6849
1969,5,1,1,310,-0.0105
1969,5,1,2,146,-0.3412
1969,5,1,3,112,0.8356
1969,5,1,4,136,0.9960
1969,5,1,5,262,-0.0771
1969,5,2,1,119,-1.1736
1969,5,2,2,112,0.5090
1969,5,2,3,96,0.1093
1969,5,2,4,112,-0.1483
1969,5,2,5,126,0.7933
1969,5,3,1,161,0.5360
1969,5,3,2,216,0.0658
1969,5,3,3,221,0.7137
1969,5,3,4,205,0.9084
1969,5,3,5,144,-1.2996
1969,6,1,1,312,-14.8412
1969,6,1,2,157,-11.8279
1969,6,1,3,117,-9.9017
1969,6,1,4,143,-12.0608
1969,6,1,5,263,-14.1812
1969,6,2,1,122,-11.4319
1969,6,2,2,117,-8.7453
1969,6,2,3,98,-7.5388
1969,6,2,4,115,-10.2448
1969,6,2,5,131,-12.6354
1969,6,3,1,163,-7.0787
1969,6,3,2,218,-5.3537
1969,6,3,3,225,-6.8626
1969,6,3,4,207,-5.2136
1969,6,3,5,145,-4.6264
1969,7,1,1,284,-11.8573
1969,7,1,2,145,-9.8296
1969,7,1,3,100,-9.6327
1969,7,1,4,122,-10.0160
1969,7,1,5,228,-10.7954
1969,7,2,1,109,-10.1881
1969,7,2,2,105,-8.3615
1969,7,2,3,84,-7.7646
1969,7,2,4,100,-7.7272
1969,7,2,5,117,-9.5617
1969,7,3,1,140,-7.5494
1969,7,3,2,173,-6.6932
1969,7,3,3,187,-6.5521
1969,7,3,4,179,-4.9495
1969,7,3,5,122,-6.1413
1969,8,1,1,331,3.4831
1969,8,1,2,180,3.6407
1969,8,1,3,124,4.5540
1969,8,1,4,149,5.3663
1969,8,1,5,258,4.5315
1969,8,2,1,125,8.2024
1969,8,2,2,128,3.8936
1969,8,2,3,105,4.5767
1969,8,2,4,123,5.6548
1969,8,2,5,126,7.6158
1969,8,3,1,160,7.6868
1969,8,3,2,214,4.4011
1969,8,3,3,224,3.7626
1969,8,3,4,222,4.6575
1969,8,3,5,159,5.8323
1969,9,1,1,337,-3.4481
1969,9,1,2,184,-4.6860
1969,9,1,3,126,-2.8662
1969,9,1,4,151,-3.3529
1969,9,1,5,256,-4.1100
1969,9,2,1,132,0.4544
1969,9,2,2,132,-0.1827
1969,9,2,3,105,0.3863
1969,9,2,4,124,-1.8258
1969,9,2,5,130,0.0011
1969,9,3,1,160,-4.7058
1969,9,3,2,214,-3.3618
1969,9,3,3,228,-2.2452
1969,9,3,4,226,-1.7126
1969,9,3,5,161,-1.6559
1969,10,1,1,321,11.0311
1969,10,1,2,164,9.4884
1969,10,1,3,102,8.1354
1969,10,1,4,127,11.3749
1969,10,1,5,222,11.5488
1969,10,2,1,112,9.5601
1969,10,2,2,114,7.7147
1969,10,2,3,91,6.2787
1969,10,2,4,107,5.9629
1969,10,2,5,118,8.5147
1969,10,3,1,138,4.0450
1969,10,3,2,183,5.5399
1969,10,3,3,196,4.2744
1969,10,3,4,188,5.6787
1969,10,3,5,144,6.5789
1969,11,1,1,351,-8.4325
1969,11,1,2,189,-6.1064
1969,11,1,3,118,-4.8279
1969,11,1,4,152,-5.4576
1969,11,1,5,250,-7.5216
1969,11,2,1,132,-7.0786
1969,11,2,2,133,-4.1915
1969,11,2,3,107,-4.3430
1969,11,2,4,122,-4.4129
1969,11,2,5,131,-4.3478
1969,11,3,1,156,-3.1137
1969,11,3,2,224,-3.7824
1969,11,3,3,221,-3.6352
1969,11,3,4,227,-2.3954
1969,11,3,5,170,-2.9896
1969,12,1,1,353,-9.7442
1969,12,1,2,191,-7.6339
1969,12,1,3,125,-5.0978
1969,12,1,4,152,-7.0778
1969,12,1,5,260,-7.1902
1969,12,2,1,140,-6.5071
1969,12,2,2,136,-3.5597
1969,12,2,3,104,-4.0880
1969,12,2,4,123,-3.5655
1969,12,2,5,129,-4.8087
1969,12,3,1,156,-3.4362
1969,12,3,2,229,-0.6074
1969,12,3,3,227,-0.4380
1969,12,3,4,234,-0.6036
1969,12,3,5,172,-1.7684
1970,1,1,1,298,-3.2618
1970,1,1,2,164,-1.5900
1970,1,1,3,106,-1.3960
1970,1,1,4,125,-2.4749
1970,1,1,5,213,-2.9573
1970,1,2,1,127,-8.7182
1970,1,2,2,110,-5.0756
1970,1,2,3,90,-3.6530
1970,1,2,4,101,-4.0194
1970,1,2,5,103,-6.6984
1970,1,3,1,130,-12.1979
1970,1,3,2,184,-7.1719
1970,1,3,3,186,-8.0057
1970,1,3,4,182,-6.0643
1970,1,3,5,142,-8.8391
1970,2,1,1,323,3.1392
1970,2,1,2,197,3.7054
1970,2,1,3,129,4.0657
1970,2,1,4,144,4.8900
1970,2,1,5,258,2.4980
1970,2,2,1,141,3.4006
1970,2,2,2,131,4.9081
1970,2,2,3,102,3.4094
1970,2,2,4,127,3.7581
1970,2,2,5,124,5.0042
1970,2,3,1,146,6.9291
1970,2,3,2,217,4.3330
1970,2,3,3,218,6.5029
1970,2,3,4,207,4.1502
1970,2,3,5,167,7.5434
1970,3,1,1,331,-2.9802
1970,3,1,2,200,-3.0033
1970,3,1,3,132,-0.8674
1970,3,1,4,145,-1.7329
1970,3,1,5,260,-3.8753
1970,3,2,1,143,-1.8113
1970,3,2,2,138,-0.3760
1970,3,2,3,101,0.3478
1970,3,2,4,123,0.9236
1970,3,2,5,121,-3.1948
1970,3,3,1,147,-1.1808
1970,3,3,2,217,0.2701
1970,3,3,3,222,-0.7034
1970,3,3,4,211,0.3604
1970,3,3,5,172,0.0794
1970,4,1,1,302,-18.9551
1970,4,1,2,169,-15.5089
1970,4,1,3,115,-12.7126
1970,4,1,4,116,-15.2179
1970,4,1,5,235,-18.2849
1970,4,2,1,128,-17.2187
1970,4,2,2,112,-14.1325
1970,4,2,3,90,-12.1159
1970,4,2,4,105,-11.3718
1970,4,2,5,107,-17.7355
1970,4,3,1,121,-11.8739
1970,4,3,2,186,-9.7769
1970,4,3,3,194,-8.4180
1970,4,3,4,177,-8.3290
1970,4,3,5,149,-10.8325
1970,5,1,1,360,-8.9620
1970,5,1,2,221,-9.5451
1970,5,1,3,146,-8.6187
1970,5,1,4,131,-9.3607
1970,5,1,5,295,-10.2409
1970,5,2,1,152,-11.9881
1970,5,2,2,142,-10.1766
1970,5,2,3,111,-7.6172
1970,5,2,4,129,-7.9981
1970,5,2,5,131,-10.1024
1970,5,3,1,155,-7.3663
1970,5,3,2,223,-3.9744
1970,5,3,3,240,-5.0858
1970,5,3,4,231,-6.4428
1970,5,3,5,198,-6.7458
1970,6,1,1,362,-11.2483
1970,6,1,2,231,-8.5163
1970,6,1,3,152,-7.4197
1970,6,1,4,137,-7.4226
1970,6,1,5,299,-7.6045
1970,6,2,1,155,-8.3726
1970,6,2,2,148,-8.2310
1970,6,2,3,121,-6.0348
1970,6,2,4,129,-5.9568
1970,6,2,5,135,-5.6494
1970,6,3,1,151,-5.7423
1970,6,3,2,221,-6.0206
1970,6,3,3,243,-2.9988
1970,6,3,4,239,-4.2320
1970,6,3,5,200,-4.5094
1970,7,1,1,324,3.9835
1970,7,1,2,199,4.6479
1970,7,1,3,132,5.0155
1970,7,1,4,113,2.8759
1970,7,1,5,268,4.5104
1970,7,2,1,138,7.2295
1970,7,2,2,136,9.3458
1970,7,2,3,98,8.8046
1970,7,2,4,104,7.2574
1970,7,2,5,117,6.8124
1970,7,3,1,128,10.2269
1970,7,3,2,182,6.1421
1970,7,3,3,214,7.1424
1970,7,3,4,203,7.5984
1970,7,3,5,166,7.4173
1970,8,1,1,359,7.3981
1970,8,1,2,233,5.7717
1970,8,1,3,151,6.0106
1970,8,1,4,143,5.7711
1970,8,1,5,293,5.5602
1970,8,2,1,161,10.6018
1970,8,2,2,159,7.5864
1970,8,2,3,127,5.0478
1970,8,2,4,126,5.3995
1970,8,2,5,130,4.8173
1970,8,3,1,137,5.7306
1970,8,3,2,220,6.3790
1970,8,3,3,249,4.4453
1970,8,3,4,250,5.1061
1970,8,3,5,209,3.7213
1970,9,1,1,366,17.1793
1970,9,1,2,240,13.6181
1970,9,1,3,157,12.5870
1970,9,1,4,141,12.9360
1970,9,1,5,300,12.9670
1970,9,2,1,160,15.1182
1970,9,2,2,163,10.6242
1970,9,2,3,128,8.0228
1970,9,2,4,121,7.3088
1970,9,2,5,133,9.8978
1970,9,3,1,141,6.2354
1970,9,3,2,220,5.0299
1970,9,3,3,249,2.9587
1970,9,3,4,251,2.8247
1970,9,3,5,210,3.9281
1970,10,1,1,338,-11.0961
1970,10,1,2,210,-7.0750
1970,10,1,3,140,-7.2017
1970,10,1,4,122,-3.9680
1970,10,1,5,263,-5.4490
1970,10,2,1,139,-6.6800
1970,10,2,2,146,-4.9976
1970,10,2,3,113,-4.5115
1970,10,2,4,102,-4.6514
1970,10,2,5,113,-3.8138
1970,10,3,1,116,-1.9687
1970,10,3,2,172,-0.9080
1970,10,3,3,207,-0.8109
1970,10,3,4,213,0.0206
1970,10,3,5,175,-1.3769
1970,11,1,1,372,-1.7744
1970,11,1,2,260,-0.3489
1970,11,1,3,162,-0.9211
1970,11,1,4,145,-0.8676
1970,11,1,5,289,-1.8658
1970,11,2,1,145,1.7686
1970,11,2,2,161,2.3320
1970,11,2,3,127,3.3983
1970,11,2,4,114,3.0959
1970,11,2,5,136,2.7405
1970,11,3,1,132,5.5631
1970,11,3,2,191,4.7868
1970,11,3,3,235,5.9678
1970,11,3,4,244,5.5934
1970,11,3,5,196,4.8832
1970,12,1,1,383,9.4649
1970,12,1,2,264,11.7762
1970,12,1,3,158,10.5606
1970,12,1,4,152,7.2016
1970,12,1,5,294,8.2129
1970,12,2,1,145,10.5918
1970,12,2,2,159,10.2678
1970,12,2,3,126,8.7383
1970,12,2,4,117,9.5654
1970,12,2,5,138,5.3114
1970,12,3,1,135,5.5128
1970,12,3,2,199,6.0010
1970,12,3,3,238,6.3978
1970,12,3,4,249,5.0372
1970,12,3,5,199,6.0933
1971,1,1,1,339,18.6060
1971,1,1,2,219,12.5819
1971,1,1,3,144,12.1951
1971,1,1,4,128,14.6269
1971,1,1,5,231,14.5133
1971,1,2,1,131,10.3602
1971,1,2,2,117,10.9679
1971,1,2,3,104,9.0817
1971,1,2,4,97,9.2137
1971,1,2,5,118,10.8530
1971,1,3,1,119,6.2684
1971,1,3,2,164,6.5758
1971,1,3,3,192,2.8738
1971,1,3,4,195,3.1602
1971,1,3,5,157,3.9901
1971,2,1,1,379,5.0252
1971,2,1,2,245,4.5072
1971,2,1,3,162,5.0229
1971,2,1,4,148,3.6810
1971,2,1,5,257,5.2164
1971,2,2,1,142,2.6254
1971,2,2,2,135,2.2062
1971,2,2,3,119,2.9234
1971,2,2,4,123,2.4598
1971,2,2,5,138,2.9129
1971,2,3,1,133,1.7314
1971,2,3,2,197,2.5209
1971,2,3,3,238,1.9872
1971,2,3,4,224,1.6528
1971,2,3,5,178,2.3380
1971,3,1,1,382,6.4808
1971,3,1,2,251,6.9554
1971,3,1,3,169,6.6682
1971,3,1,4,152,6.7474
1971,3,1,5,257,7.6321
1971,3,2,1,144,6.9566
1971,3,2,2,139,7.0938
1971,3,2,3,117,5.3457
1971,3,2,4,125,5.9980
1971,3,2,5,140,6.9457
1971,3,3,1,135,3.9279
1971,3,3,2,196,3.9626
1971,3,3,3,235,4.6108
1971,3,3,4,229,3.7320
1971,3,3,5,181,4.7375
1971,4,1,1,346,2.0994
1971,4,1,2,218,3.1330
1971,4,1,3,142,0.9917
1971,4,1,4,133,2.1010
1971,4,1,5,225,2.4074
1971,4,2,1,128,3.5170
1971,4,2,2,123,3.0368
1971,4,2,3,95,4.9325
1971,4,2,4,112,3.9993
1971,4,2,5,130,3.7173
1971,4,3,1,121,6.5232
1971,4,3,2,165,5.7253
1971,4,3,3,203,2.4075
1971,4,3,4,199,3.0190
1971,4,3,5,153,4.5918
1971,5,1,1,424,-7.3718
1971,5,1,2,249,-7.4063
1971,5,1,3,173,-6.2403
1971,5,1,4,162,-5.0846
1971,5,1,5,284,-5.2875
1971,5,2,1,152,-4.8262
1971,5,2,2,158,-5.4594
1971,5,2,3,126,-3.6515
1971,5,2,4,139,-4.6974
1971,5,2,5,166,-3.9436
1971,5,3,1,156,-3.8443
1971,5,3,2,214,-2.6201
1971,5,3,3,267,-3.1593
1971,5,3,4,244,-3.4592
1971,5,3,5,204,-3.7398
1971,6,1,1,427,-3.3071
1971,6,1,2,241,-3.2255
1971,6,1,3,176,-2.2188
1971,6,1,4,163,-1.5591
1971,6,1,5,294,-2.5822
1971,6,2,1,148,-1.0710
1971,6,2,2,159,-2.9056
1971,6,2,3,129,-1.8683
1971,6,2,4,143,0.7505
1971,6,2,5,169,0.8493
1971,6,3,1,157,-1.3957
1971,6,3,2,216,0.2634
1971,6,3,3,271,0.3347
1971,6,3,4,249,1.4439
1971,6,3,5,214,1.1636
1971,7,1,1,381,-7.4336
1971,7,1,2,204,-6.0028
1971,7,1,3,156,-4.3757
1971,7,1,4,142,-5.1643
1971,7,1,5,275,-6.1354
1971,7,2,1,128,-6.2117
1971,7,2,2,139,-3.4064
1971,7,2,3,108,-3.3620
1971,7,2,4,128,-4.1780
1971,7,2,5,150,-5.3403
1971,7,3,1,144,-5.1110
1971,7,3,2,196,-5.6971
1971,7,3,3,230,-4.2033
1971,7,3,4,211,-2.7980
1971,7,3,5,178,-3.8098
1971,8,1,1,421,3.9647
1971,8,1,2,248,4.9580
1971,8,1,3,196,4.1397
1971,8,1,4,184,6.4590
1971,8,1,5,331,5.1299
1971,8,2,1,151,5.0621
1971,8,2,2,162,5.0488
1971,8,2,3,138,5.1275
1971,8,2,4,161,2.8345
1971,8,2,5,179,5.7270
1971,8,3,1,174,6.6996
1971,8,3,2,244,6.3289
1971,8,3,3,278,4.4056
1971,8,3,4,262,2.4063
1971,8,3,5,213,4.1132
1971,9,1,1,429,-1.7947
1971,9,1,2,252,-2.0458
1971,9,1,3,200,0.3698
1971,9,1,4,189,0.7108
1971,9,1,5,341,1.5996
1971,9,2,1,162,-1.6895
1971,9,2,2,163,-0.7806
1971,9,2,3,141,-0.6450
1971,9,2,4,160,-1.2203
