year,month,rank_ME,rank_CTO,nstocks,ret_vw
1981,6,3,3,133,-1.1448
1981,6,3,4,104,-0.8582
1981,6,3,5,93,-3.6148
1981,7,1,1,307,-1.9673
1981,7,1,2,297,-3.7264
1981,7,1,3,308,-3.3424
1981,7,1,4,351,-3.0763
1981,7,1,5,605,-2.6968
1981,7,2,1,155,0.6414
1981,7,2,2,99,0.5375
1981,7,2,3,103,-3.0746
1981,7,2,4,133,-3.7173
1981,7,2,5,148,-3.6277
1981,7,3,1,169,2.4675
1981,7,3,2,146,-1.6198
1981,7,3,3,142,1.1635
1981,7,3,4,108,0.0721
1981,7,3,5,114,1.3133
1981,8,1,1,304,-7.2908
1981,8,1,2,296,-9.1327
1981,8,1,3,307,-9.3760
1981,8,1,4,349,-7.8503
1981,8,1,5,598,-8.7019
1981,8,2,1,154,-4.9962
1981,8,2,2,98,-5.7713
1981,8,2,3,103,-8.9692
1981,8,2,4,133,-7.9325
1981,8,2,5,147,-8.5185
1981,8,3,1,167,-3.6377
1981,8,3,2,146,-5.7087
1981,8,3,3,142,-6.4720
1981,8,3,4,107,-7.5256
1981,8,3,5,112,-4.8458
1981,9,1,1,295,-11.8709
1981,9,1,2,297,-10.2111
1981,9,1,3,304,-8.7828
1981,9,1,4,347,-7.5819
1981,9,1,5,588,-7.7450
1981,9,2,1,153,-8.1200
1981,9,2,2,97,-8.5446
1981,9,2,3,103,-6.8792
1981,9,2,4,133,-6.8144
1981,9,2,5,147,-7.1915
1981,9,3,1,165,-4.5690
1981,9,3,2,145,-5.2272
1981,9,3,3,141,-6.4376
1981,9,3,4,107,-5.6156
1981,9,3,5,111,-6.8836
1981,10,1,1,293,7.5508
1981,10,1,2,294,7.9854
1981,10,1,3,302,6.9518
1981,10,1,4,344,8.0119
1981,10,1,5,583,9.2598
1981,10,2,1,152,7.0133
1981,10,2,2,97,4.8537
1981,10,2,3,103,7.7184
1981,10,2,4,132,8.5717
1981,10,2,5,147,8.2357
1981,10,3,1,164,7.1035
1981,10,3,2,145,3.9856
1981,10,3,3,140,5.4535
1981,10,3,4,107,6.7928
1981,10,3,5,111,5.5525
1981,11,1,1,295,2.7961
1981,11,1,2,292,1.6522
1981,11,1,3,304,2.4194
1981,11,1,4,344,1.8166
1981,11,1,5,582,1.1936
1981,11,2,1,152,4.3166
1981,11,2,2,95,3.3082
1981,11,2,3,103,3.1374
1981,11,2,4,133,2.7999
1981,11,2,5,145,2.1864
1981,11,3,1,163,4.4825
1981,11,3,2,145,5.4218
1981,11,3,3,140,3.8674
1981,11,3,4,106,4.4055
1981,11,3,5,111,3.7156
1981,12,1,1,294,-3.9652
1981,12,1,2,291,-1.7345
1981,12,1,3,302,-0.4867
1981,12,1,4,341,-1.2701
1981,12,1,5,578,-1.5468
1981,12,2,1,152,-2.6572
1981,12,2,2,94,-1.8238
1981,12,2,3,102,-0.7945
1981,12,2,4,133,-0.3819
1981,12,2,5,144,-1.0090
1981,12,3,1,161,-3.1678
1981,12,3,2,145,-1.2124
1981,12,3,3,141,-3.3131
1981,12,3,4,106,-2.3337
1981,12,3,5,111,-3.9699
1982,1,1,1,292,-2.8596
1982,1,1,2,286,-1.5088
1982,1,1,3,302,-1.3453
1982,1,1,4,338,-0.4868
1982,1,1,5,579,-1.5682
1982,1,2,1,151,-3.6315
1982,1,2,2,92,-6.6259
1982,1,2,3,102,-2.8196
1982,1,2,4,132,-3.1613
1982,1,2,5,144,-4.1580
1982,1,3,1,161,-2.0608
1982,1,3,2,144,-0.4387
1982,1,3,3,141,-3.2118
1982,1,3,4,105,-2.8024
1982,1,3,5,111,-3.0563
1982,2,1,1,289,-5.3908
1982,2,1,2,286,-3.6878
1982,2,1,3,302,-3.7835
1982,2,1,4,337,-2.6509
1982,2,1,5,576,-3.9685
1982,2,2,1,148,-4.8775
1982,2,2,2,92,-6.4437
1982,2,2,3,102,-3.6472
1982,2,2,4,132,-4.0504
1982,2,2,5,145,-3.7711
1982,2,3,1,161,-4.2321
1982,2,3,2,143,-5.0378
1982,2,3,3,141,-6.3135
1982,2,3,4,104,-4.8631
1982,2,3,5,111,-4.7194
1982,3,1,1,282,-2.5016
1982,3,1,2,282,-0.9517
1982,3,1,3,300,-1.9598
1982,3,1,4,333,-0.0587
1982,3,1,5,574,-0.2730
1982,3,2,1,147,0.3708
1982,3,2,2,91,-2.7630
1982,3,2,3,100,-0.9514
1982,3,2,4,133,-0.7671
1982,3,2,5,144,1.1917
1982,3,3,1,161,1.1309
1982,3,3,2,143,-1.5657
1982,3,3,3,141,-1.6662
1982,3,3,4,104,0.8195
1982,3,3,5,111,-1.0352
1982,4,1,1,281,3.9172
1982,4,1,2,281,5.1714
1982,4,1,3,297,6.0957
1982,4,1,4,329,5.1105
1982,4,1,5,571,7.4985
1982,4,2,1,147,4.8893
1982,4,2,2,90,5.5066
1982,4,2,3,99,5.1572
1982,4,2,4,132,5.3446
1982,4,2,5,142,7.7241
1982,4,3,1,160,3.3417
1982,4,3,2,141,4.3474
1982,4,3,3,141,5.2995
1982,4,3,4,103,5.8829
1982,4,3,5,111,3.3704
1982,5,1,1,280,-1.1579
1982,5,1,2,278,-0.7932
1982,5,1,3,295,-1.9888
1982,5,1,4,325,-1.9386
1982,5,1,5,566,-1.5671
1982,5,2,1,147,-2.7296
1982,5,2,2,90,-3.9617
1982,5,2,3,99,-2.9978
1982,5,2,4,132,-2.9281
1982,5,2,5,142,-2.9063
1982,5,3,1,158,-2.3627
1982,5,3,2,141,-4.0728
1982,5,3,3,141,-2.5699
1982,5,3,4,103,-2.0751
1982,5,3,5,111,-0.2142
1982,6,1,1,280,-5.1361
1982,6,1,2,271,-2.2087
1982,6,1,3,295,-3.5441
1982,6,1,4,322,-1.3061
1982,6,1,5,558,-0.9996
1982,6,2,1,147,-3.3180
1982,6,2,2,89,-2.1514
1982,6,2,3,99,-2.1371
1982,6,2,4,131,-1.6573
1982,6,2,5,142,1.2566
1982,6,3,1,159,-3.4231
1982,6,3,2,140,-1.7271
1982,6,3,3,141,-2.1762
1982,6,3,4,103,0.0468
1982,6,3,5,111,-0.8371
1982,7,1,1,387,-4.9443
1982,7,1,2,271,-1.4235
1982,7,1,3,306,-0.8255
1982,7,1,4,357,-1.3780
1982,7,1,5,582,0.3779
1982,7,2,1,130,-4.0957
1982,7,2,2,84,-2.5767
1982,7,2,3,117,-1.7164
1982,7,2,4,118,-0.2608
1982,7,2,5,151,1.2299
1982,7,3,1,156,-1.1218
1982,7,3,2,152,-1.2841
1982,7,3,3,132,-3.3414
1982,7,3,4,115,-3.4853
1982,7,3,5,103,-1.6518
1982,8,1,1,384,6.3926
1982,8,1,2,270,5.1140
1982,8,1,3,303,6.2353
1982,8,1,4,356,5.8998
1982,8,1,5,580,5.9363
1982,8,2,1,128,8.1476
1982,8,2,2,84,10.3659
1982,8,2,3,117,9.8667
1982,8,2,4,115,10.0549
1982,8,2,5,151,10.0687
1982,8,3,1,155,11.5448
1982,8,3,2,152,12.6960
1982,8,3,3,132,14.0131
1982,8,3,4,115,12.2078
1982,8,3,5,102,11.6865
1982,9,1,1,384,1.4140
1982,9,1,2,267,2.2265
1982,9,1,3,302,4.4387
1982,9,1,4,357,3.4105
1982,9,1,5,580,4.4908
1982,9,2,1,128,2.3673
1982,9,2,2,84,2.2247
1982,9,2,3,116,1.9806
1982,9,2,4,114,2.8767
1982,9,2,5,151,5.6917
1982,9,3,1,155,0.8699
1982,9,3,2,152,0.8264
1982,9,3,3,133,0.5216
1982,9,3,4,114,0.2794
1982,9,3,5,101,3.7663
1982,10,1,1,379,11.4041
1982,10,1,2,266,11.8491
1982,10,1,3,300,12.6367
1982,10,1,4,353,13.1480
1982,10,1,5,574,15.3235
1982,10,2,1,127,11.1179
1982,10,2,2,84,13.1638
1982,10,2,3,113,12.5832
1982,10,2,4,112,13.9384
1982,10,2,5,150,13.7963
1982,10,3,1,155,7.3642
1982,10,3,2,152,11.4888
1982,10,3,3,133,12.2710
1982,10,3,4,113,11.4212
1982,10,3,5,101,12.3558
1982,11,1,1,372,5.6346
1982,11,1,2,266,9.7498
1982,11,1,3,299,9.4859
1982,11,1,4,350,11.0952
1982,11,1,5,572,11.3706
1982,11,2,1,124,3.2915
1982,11,2,2,82,8.2993
1982,11,2,3,112,8.6895
1982,11,2,4,112,8.4525
1982,11,2,5,149,11.9982
1982,11,3,1,155,2.4158
1982,11,3,2,152,4.6771
1982,11,3,3,132,4.4447
1982,11,3,4,113,4.5138
1982,11,3,5,101,6.9883
1982,12,1,1,371,2.5343
1982,12,1,2,265,2.1858
1982,12,1,3,297,1.6532
1982,12,1,4,351,1.3761
1982,12,1,5,572,2.6343
1982,12,2,1,125,0.8087
1982,12,2,2,82,2.2497
1982,12,2,3,111,-0.2130
1982,12,2,4,112,2.0494
1982,12,2,5,149,1.6610
1982,12,3,1,155,1.8081
1982,12,3,2,152,2.4494
1982,12,3,3,132,2.1514
1982,12,3,4,113,2.4405
1982,12,3,5,100,-2.4073
1983,1,1,1,367,10.4873
1983,1,1,2,264,10.3849
1983,1,1,3,295,10.9323
1983,1,1,4,348,8.8696
1983,1,1,5,569,8.6768
1983,1,2,1,123,5.8378
1983,1,2,2,82,9.6892
1983,1,2,3,111,6.2501
1983,1,2,4,110,5.3053
1983,1,2,5,149,5.4804
1983,1,3,1,155,7.1771
1983,1,3,2,152,3.3555
1983,1,3,3,129,4.0266
1983,1,3,4,113,2.1919
1983,1,3,5,100,3.3218
1983,2,1,1,362,2.2491
1983,2,1,2,261,4.1971
1983,2,1,3,292,7.2443
1983,2,1,4,344,6.2501
1983,2,1,5,562,7.8355
1983,2,2,1,124,3.0118
1983,2,2,2,82,4.8332
1983,2,2,3,110,5.4531
1983,2,2,4,110,7.0542
1983,2,2,5,145,6.9892
1983,2,3,1,155,0.6936
1983,2,3,2,152,3.5671
1983,2,3,3,129,3.5335
1983,2,3,4,113,1.6627
1983,2,3,5,99,4.4611
1983,3,1,1,361,3.2809
1983,3,1,2,259,3.8543
1983,3,1,3,289,4.8291
1983,3,1,4,343,5.0183
1983,3,1,5,556,7.6137
1983,3,2,1,124,2.7813
1983,3,2,2,82,3.1644
1983,3,2,3,110,4.7931
1983,3,2,4,109,4.7663
1983,3,2,5,145,4.6126
1983,3,3,1,154,0.6234
1983,3,3,2,152,2.3125
1983,3,3,3,129,2.5172
1983,3,3,4,113,4.6696
1983,3,3,5,99,5.7777
1983,4,1,1,358,10.3533
1983,4,1,2,258,5.7314
1983,4,1,3,288,6.3973
1983,4,1,4,341,7.1234
1983,4,1,5,554,7.7233
1983,4,2,1,124,5.7875
1983,4,2,2,82,7.7854
1983,4,2,3,110,6.0525
1983,4,2,4,109,6.3584
1983,4,2,5,144,7.8226
1983,4,3,1,153,5.1994
1983,4,3,2,151,8.0325
1983,4,3,3,129,7.4197
1983,4,3,4,113,6.2453
1983,4,3,5,99,7.3291
1983,5,1,1,350,10.8326
1983,5,1,2,257,9.7637
1983,5,1,3,287,10.9019
1983,5,1,4,337,11.3918
1983,5,1,5,554,8.9978
1983,5,2,1,124,6.5224
1983,5,2,2,82,6.4618
1983,5,2,3,110,5.0419
1983,5,2,4,109,4.2461
1983,5,2,5,144,4.8095
1983,5,3,1,153,0.7695
1983,5,3,2,151,-0.3747
1983,5,3,3,129,0.4877
1983,5,3,4,113,-1.4357
1983,5,3,5,99,0.6880
1983,6,1,1,348,2.4332
1983,6,1,2,255,4.7252
1983,6,1,3,287,5.4697
1983,6,1,4,336,3.7821
1983,6,1,5,549,4.9542
1983,6,2,1,122,4.1806
1983,6,2,2,82,8.1021
1983,6,2,3,110,4.9606
1983,6,2,4,108,6.4856
1983,6,2,5,144,6.4972
1983,6,3,1,152,-0.8645
1983,6,3,2,150,5.3059
1983,6,3,3,129,6.0670
1983,6,3,4,113,4.9238
1983,6,3,5,99,3.7290
1983,7,1,1,536,-2.1308
1983,7,1,2,290,-2.5145
1983,7,1,3,330,-2.8886
1983,7,1,4,391,-2.8764
1983,7,1,5,559,-1.9020
1983,7,2,1,119,0.3796
1983,7,2,2,91,-3.9787
1983,7,2,3,101,-4.4725
1983,7,2,4,128,-2.6404
1983,7,2,5,171,-3.6321
1983,7,3,1,137,-1.3594
1983,7,3,2,148,-3.2773
1983,7,3,3,139,-3.5704
1983,7,3,4,132,-3.3701
1983,7,3,5,110,-4.9537
1983,8,1,1,529,-3.3431
1983,8,1,2,289,-5.2971
1983,8,1,3,328,-2.7362
1983,8,1,4,391,-2.9110
1983,8,1,5,556,-4.1718
1983,8,2,1,115,1.7380
1983,8,2,2,91,-3.5232
1983,8,2,3,101,-3.3813
1983,8,2,4,128,-5.3066
1983,8,2,5,171,-4.6326
1983,8,3,1,137,2.8159
1983,8,3,2,148,1.3460
1983,8,3,3,138,1.7354
1983,8,3,4,132,1.1968
1983,8,3,5,110,-2.8943
1983,9,1,1,522,-3.3731
1983,9,1,2,287,-2.5381
1983,9,1,3,326,1.6687
1983,9,1,4,389,-0.0283
1983,9,1,5,553,1.6475
1983,9,2,1,114,0.6384
1983,9,2,2,88,2.5190
1983,9,2,3,101,2.9451
1983,9,2,4,128,3.8161
1983,9,2,5,170,3.0221
1983,9,3,1,135,1.3493
1983,9,3,2,148,1.2714
1983,9,3,3,138,2.2767
1983,9,3,4,132,1.8002
1983,9,3,5,110,2.2337
1983,10,1,1,513,-8.0463
1983,10,1,2,286,-8.1986
1983,10,1,3,325,-5.7656
1983,10,1,4,386,-6.2144
1983,10,1,5,550,-4.9137
1983,10,2,1,114,-3.2910
1983,10,2,2,88,-7.0738
1983,10,2,3,101,-4.8399
1983,10,2,4,127,-5.3870
1983,10,2,5,169,-7.7528
1983,10,3,1,133,-0.7471
1983,10,3,2,147,-3.1994
1983,10,3,3,138,-2.0562
1983,10,3,4,131,0.0725
1983,10,3,5,110,-1.7669
1983,11,1,1,510,0.5810
1983,11,1,2,286,3.8299
1983,11,1,3,324,3.9339
1983,11,1,4,386,4.9685
1983,11,1,5,548,4.1359
1983,11,2,1,111,2.5129
1983,11,2,2,87,5.0483
1983,11,2,3,101,7.1696
1983,11,2,4,126,6.0366
1983,11,2,5,169,6.4534
1983,11,3,1,133,1.0248
1983,11,3,2,147,3.1973
1983,11,3,3,138,2.1330
1983,11,3,4,130,1.9290
1983,11,3,5,110,3.5299
1983,12,1,1,505,-3.6958
1983,12,1,2,285,-1.3706
1983,12,1,3,325,-0.0727
1983,12,1,4,385,-1.4621
1983,12,1,5,546,-1.7844
1983,12,2,1,111,-1.0664
1983,12,2,2,87,-1.0816
1983,12,2,3,101,-1.0034
1983,12,2,4,126,-0.7348
1983,12,2,5,168,-2.6452
1983,12,3,1,133,-3.2849
1983,12,3,2,147,-1.2273
1983,12,3,3,138,1.8525
1983,12,3,4,130,-0.6615
1983,12,3,5,110,-3.4588
1984,1,1,1,496,2.5938
1984,1,1,2,286,-0.0376
1984,1,1,3,322,-0.6677
1984,1,1,4,379,-1.3125
1984,1,1,5,544,-1.0280
1984,1,2,1,111,0.8164
1984,1,2,2,87,-1.5849
1984,1,2,3,101,-3.3504
1984,1,2,4,125,-3.4055
1984,1,2,5,168,-4.9236
1984,1,3,1,132,2.2745
1984,1,3,2,146,0.0962
1984,1,3,3,137,-2.6158
1984,1,3,4,129,-0.6400
1984,1,3,5,110,-5.2256
1984,2,1,1,480,-3.6892
1984,2,1,2,283,-6.7232
1984,2,1,3,318,-6.5090
1984,2,1,4,375,-6.2232
1984,2,1,5,541,-6.6750
1984,2,2,1,109,-3.1110
1984,2,2,2,87,-6.0526
1984,2,2,3,101,-4.8453
1984,2,2,4,125,-6.4417
1984,2,2,5,168,-5.5191
1984,2,3,1,132,-2.8916
1984,2,3,2,145,-4.3262
1984,2,3,3,137,-3.0122
1984,2,3,4,129,-3.7813
1984,2,3,5,110,-4.1768
1984,3,1,1,477,-0.3210
1984,3,1,2,276,1.3321
1984,3,1,3,319,0.4260
1984,3,1,4,374,0.6039
1984,3,1,5,537,1.8196
1984,3,2,1,108,1.0204
1984,3,2,2,84,3.8730
1984,3,2,3,100,1.1779
1984,3,2,4,124,1.0232
1984,3,2,5,166,0.6584
1984,3,3,1,132,0.0957
1984,3,3,2,145,2.5283
1984,3,3,3,136,2.9024
1984,3,3,4,128,0.0489
1984,3,3,5,110,0.7624
1984,4,1,1,476,-4.0824
1984,4,1,2,275,-1.8353
1984,4,1,3,320,-0.6400
1984,4,1,4,374,-0.6288
1984,4,1,5,533,-1.6036
1984,4,2,1,105,-1.1475
1984,4,2,2,84,0.6514
1984,4,2,3,99,2.3169
1984,4,2,4,124,0.4720
1984,4,2,5,166,-0.3060
1984,4,3,1,132,-1.4872
1984,4,3,2,145,0.2859
1984,4,3,3,136,0.9060
1984,4,3,4,128,2.7846
1984,4,3,5,110,0.6244
1984,5,1,1,475,-5.3681
1984,5,1,2,273,-5.3384
1984,5,1,3,317,-5.1564
1984,5,1,4,373,-4.6728
1984,5,1,5,527,-4.1088
1984,5,2,1,104,-4.6056
1984,5,2,2,83,-7.1642
1984,5,2,3,98,-6.1326
1984,5,2,4,124,-5.2066
1984,5,2,5,165,-4.0236
1984,5,3,1,132,-2.3220
1984,5,3,2,144,-6.8981
1984,5,3,3,136,-4.1067
1984,5,3,4,128,-5.2706
1984,5,3,5,110,-3.8052
1984,6,1,1,467,-0.3983
1984,6,1,2,269,3.3707
1984,6,1,3,316,1.8308
1984,6,1,4,371,2.3481
1984,6,1,5,524,3.8339
1984,6,2,1,104,0.1233
1984,6,2,2,83,3.4696
1984,6,2,3,98,3.6695
1984,6,2,4,123,3.5979
1984,6,2,5,163,4.8074
1984,6,3,1,132,1.4471
1984,6,3,2,144,2.1226
1984,6,3,3,136,1.2054
1984,6,3,4,128,3.5076
1984,6,3,5,110,6.2849
1984,7,1,1,577,-7.6908
1984,7,1,2,290,-5.9666
1984,7,1,3,328,-4.4494
1984,7,1,4,426,-3.9588
1984,7,1,5,567,-3.9979
1984,7,2,1,111,-7.1237
1984,7,2,2,96,-5.7710
1984,7,2,3,98,-3.7637
1984,7,2,4,120,-4.0201
1984,7,2,5,159,-3.2010
1984,7,3,1,134,-0.9525
1984,7,3,2,134,-3.2605
1984,7,3,3,141,-1.7349
1984,7,3,4,141,-1.1064
1984,7,3,5,97,0.3685
1984,8,1,1,566,8.3791
1984,8,1,2,289,10.4964
1984,8,1,3,327,9.2147
1984,8,1,4,423,10.1524
1984,8,1,5,565,11.2398
1984,8,2,1,111,11.8042
1984,8,2,2,95,14.0019
1984,8,2,3,97,13.4898
1984,8,2,4,120,12.6444
1984,8,2,5,159,12.7681
1984,8,3,1,134,8.7288
1984,8,3,2,133,10.4094
1984,8,3,3,141,12.1951
1984,8,3,4,140,11.9375
1984,8,3,5,95,10.1478
1984,9,1,1,557,-0.1639
1984,9,1,2,288,0.4244
1984,9,1,3,325,-0.8093
1984,9,1,4,422,-2.5172
1984,9,1,5,561,-0.4271
1984,9,2,1,110,0.1484
1984,9,2,2,94,-3.2216
1984,9,2,3,94,-1.1769
1984,9,2,4,121,-1.3911
1984,9,2,5,159,-0.0485
1984,9,3,1,134,4.0025
1984,9,3,2,133,-2.6676
1984,9,3,3,141,-0.5935
1984,9,3,4,139,-0.9296
1984,9,3,5,94,0.1301
1984,10,1,1,543,-5.2875
1984,10,1,2,283,-4.3758
1984,10,1,3,323,-2.9621
1984,10,1,4,421,-1.6414
1984,10,1,5,557,-1.4510
1984,10,2,1,109,-0.7555
1984,10,2,2,93,-2.7575
1984,10,2,3,93,-1.9941
1984,10,2,4,120,-0.7933
1984,10,2,5,158,-0.2955
1984,10,3,1,134,0.4524
1984,10,3,2,131,0.1595
1984,10,3,3,140,0.0208
1984,10,3,4,139,0.6649
1984,10,3,5,94,0.6222
1984,11,1,1,535,-4.7636
1984,11,1,2,278,-2.7415
1984,11,1,3,319,-2.4016
1984,11,1,4,418,-3.7002
1984,11,1,5,551,-3.3207
1984,11,2,1,109,0.3288
1984,11,2,2,94,-2.7645
1984,11,2,3,92,-1.1113
1984,11,2,4,119,-3.0048
1984,11,2,5,158,-1.5674
1984,11,3,1,133,2.1990
1984,11,3,2,131,-0.2728
1984,11,3,3,140,-1.7078
1984,11,3,4,138,-1.9606
1984,11,3,5,93,-3.0404
1984,12,1,1,522,-2.6403
1984,12,1,2,274,0.6770
1984,12,1,3,317,0.5389
1984,12,1,4,414,1.8317
1984,12,1,5,545,1.4060
1984,12,2,1,109,-0.2827
1984,12,2,2,94,1.8822
1984,12,2,3,92,2.7644
1984,12,2,4,119,3.9936
1984,12,2,5,156,2.9706
1984,12,3,1,133,1.9813
1984,12,3,2,130,2.1777
1984,12,3,3,139,2.0902
1984,12,3,4,136,2.5771
1984,12,3,5,92,1.9647
1985,1,1,1,513,9.9165
1985,1,1,2,272,14.4837
1985,1,1,3,318,12.1983
1985,1,1,4,412,12.5013
1985,1,1,5,544,12.3371
1985,1,2,1,109,8.2283
1985,1,2,2,94,11.3932
1985,1,2,3,91,11.6079
1985,1,2,4,119,11.5909
1985,1,2,5,156,12.3725
1985,1,3,1,132,4.0749
1985,1,3,2,130,7.7336
1985,1,3,3,138,8.9900
1985,1,3,4,136,7.9438
1985,1,3,5,92,9.7654
1985,2,1,1,503,3.9109
1985,2,1,2,270,3.5795
1985,2,1,3,316,3.7985
1985,2,1,4,409,2.8066
1985,2,1,5,539,4.0615
1985,2,2,1,107,2.1122
1985,2,2,2,93,0.9190
1985,2,2,3,91,1.8147
1985,2,2,4,118,1.3238
1985,2,2,5,156,2.8551
1985,2,3,1,132,1.4365
1985,2,3,2,130,1.9539
1985,2,3,3,138,1.1095
1985,2,3,4,135,1.5943
1985,2,3,5,91,1.8977
1985,3,1,1,496,-0.2334
1985,3,1,2,267,-0.9766
1985,3,1,3,314,-2.6494
1985,3,1,4,403,-2.6996
1985,3,1,5,536,-1.8015
1985,3,2,1,106,1.5751
1985,3,2,2,91,-1.9670
1985,3,2,3,89,-3.8866
1985,3,2,4,117,-2.7239
1985,3,2,5,156,-1.8842
1985,3,3,1,131,4.4009
1985,3,3,2,130,0.0127
1985,3,3,3,137,-1.5863
1985,3,3,4,135,-0.2089
1985,3,3,5,91,-0.4702
1985,4,1,1,495,-0.4472
1985,4,1,2,263,-1.6883
1985,4,1,3,310,-1.5651
1985,4,1,4,403,-1.5510
1985,4,1,5,532,-1.4731
1985,4,2,1,106,0.2687
1985,4,2,2,91,-1.9437
1985,4,2,3,89,-2.6212
1985,4,2,4,117,-1.5577
1985,4,2,5,155,-1.8778
1985,4,3,1,131,0.6405
1985,4,3,2,130,-1.5308
1985,4,3,3,137,-0.0383
1985,4,3,4,135,-1.7964
1985,4,3,5,91,-0.9794
1985,5,1,1,491,-0.3504
1985,5,1,2,261,3.8246
1985,5,1,3,307,3.5805
1985,5,1,4,403,2.4153
1985,5,1,5,524,3.7997
1985,5,2,1,106,2.1839
1985,5,2,2,91,2.3424
1985,5,2,3,89,4.8745
1985,5,2,4,115,3.8833
1985,5,2,5,155,5.9147
1985,5,3,1,131,5.1827
1985,5,3,2,130,5.6156
1985,5,3,3,137,4.6052
1985,5,3,4,135,7.9293
1985,5,3,5,91,9.4042
1985,6,1,1,483,-1.4839
1985,6,1,2,260,1.0379
1985,6,1,3,306,0.0893
1985,6,1,4,402,-0.8051
1985,6,1,5,519,1.7904
1985,6,2,1,105,0.7834
1985,6,2,2,91,0.2700
1985,6,2,3,88,1.8497
1985,6,2,4,113,2.2379
1985,6,2,5,150,1.7885
1985,6,3,1,131,3.1649
1985,6,3,2,129,1.7576
1985,6,3,3,136,0.7930
1985,6,3,4,135,1.3143
1985,6,3,5,91,2.4629
1985,7,1,1,607,1.3620
1985,7,1,2,335,4.2105
1985,7,1,3,330,4.2027
1985,7,1,4,437,2.7892
1985,7,1,5,541,2.0418
1985,7,2,1,115,0.8639
1985,7,2,2,107,2.1656
1985,7,2,3,110,4.9281
1985,7,2,4,120,2.4926
1985,7,2,5,159,3.3134
1985,7,3,1,139,-3.9601
1985,7,3,2,133,0.2760
1985,7,3,3,139,2.4931
1985,7,3,4,136,-0.5144
1985,7,3,5,102,-2.9826
1985,8,1,1,602,-0.1485
1985,8,1,2,335,-0.9656
1985,8,1,3,329,-0.5201
1985,8,1,4,430,-1.4222
1985,8,1,5,535,-1.0697
1985,8,2,1,114,1.5785
1985,8,2,2,107,-1.9665
1985,8,2,3,110,-3.5611
1985,8,2,4,120,-0.7745
1985,8,2,5,159,-0.6857
1985,8,3,1,139,1.5964
1985,8,3,2,132,-0.4210
1985,8,3,3,139,-1.5642
1985,8,3,4,136,-0.1878
1985,8,3,5,102,-0.2209
1985,9,1,1,589,-7.3727
1985,9,1,2,334,-5.4341
1985,9,1,3,328,-5.3500
1985,9,1,4,427,-5.2698
1985,9,1,5,527,-4.9361
1985,9,2,1,113,-5.2951
1985,9,2,2,107,-7.8271
1985,9,2,3,109,-6.9421
1985,9,2,4,119,-4.4300
1985,9,2,5,159,-5.5845
1985,9,3,1,139,-5.2118
1985,9,3,2,130,-3.0361
1985,9,3,3,139,-3.0992
1985,9,3,4,135,-2.1571
1985,9,3,5,102,-3.0224
1985,10,1,1,585,1.3575
1985,10,1,2,332,1.9399
1985,10,1,3,325,2.6304
1985,10,1,4,425,2.0980
1985,10,1,5,525,2.5427
1985,10,2,1,112,3.6640
1985,10,2,2,107,1.6857
1985,10,2,3,109,3.4773
1985,10,2,4,119,2.6118
1985,10,2,5,159,5.9444
1985,10,3,1,139,5.5170
1985,10,3,2,128,2.9070
1985,10,3,3,136,3.5134
1985,10,3,4,134,4.9312
1985,10,3,5,102,5.7232
1985,11,1,1,577,1.9816
1985,11,1,2,330,7.4178
1985,11,1,3,326,5.4518
1985,11,1,4,418,6.0535
1985,11,1,5,519,7.0400
1985,11,2,1,112,6.4533
1985,11,2,2,107,5.7603
1985,11,2,3,106,8.5461
1985,11,2,4,118,7.7363
1985,11,2,5,157,7.4273
1985,11,3,1,139,5.3028
1985,11,3,2,127,7.9309
1985,11,3,3,135,7.2089
1985,11,3,4,134,6.1352
1985,11,3,5,102,8.0102
1985,12,1,1,565,0.2648
1985,12,1,2,329,4.0148
1985,12,1,3,323,3.4366
1985,12,1,4,417,5.9316
1985,12,1,5,514,4.3915
1985,12,2,1,111,1.4450
1985,12,2,2,106,5.3487
1985,12,2,3,105,4.5693
1985,12,2,4,117,4.1625
1985,12,2,5,156,6.7933
1985,12,3,1,139,4.2280
1985,12,3,2,127,3.1502
1985,12,3,3,134,6.2889
1985,12,3,4,133,3.5176
1985,12,3,5,101,3.9184
1986,1,1,1,551,3.5135
1986,1,1,2,329,1.2381
1986,1,1,3,321,2.6637
1986,1,1,4,413,1.5135
1986,1,1,5,503,2.9700
1986,1,2,1,111,-0.3273
1986,1,2,2,106,-0.4081
1986,1,2,3,104,1.7907
1986,1,2,4,116,2.0975
1986,1,2,5,154,2.0732
1986,1,3,1,138,0.8616
1986,1,3,2,126,0.2744
1986,1,3,3,133,-0.6705
1986,1,3,4,133,1.1273
1986,1,3,5,100,2.4191
1986,2,1,1,544,2.0228
1986,2,1,2,330,6.5108
1986,2,1,3,317,5.7733
1986,2,1,4,412,6.7814
1986,2,1,5,502,8.1579
1986,2,2,1,111,3.5372
1986,2,2,2,105,6.0979
1986,2,2,3,103,8.0094
1986,2,2,4,116,7.3971
1986,2,2,5,152,8.3237
1986,2,3,1,138,6.1977
1986,2,3,2,126,8.8350
1986,2,3,3,133,6.6262
1986,2,3,4,131,8.2865
1986,2,3,5,100,9.3835
1986,3,1,1,538,3.9156
1986,3,1,2,328,3.9312
1986,3,1,3,316,3.7459
1986,3,1,4,409,4.8717
1986,3,1,5,503,6.5314
1986,3,2,1,110,5.1760
1986,3,2,2,103,3.9216
