year,month,rank_ME,rank_CLAq_6,nstocks,ret_vw
1976,10,3,2,174,-2.9042
1976,10,3,3,174,-3.0648
1976,10,3,4,192,-2.1746
1976,10,3,5,197,-2.5722
1976,11,1,1,471,2.9594
1976,11,1,2,342,2.2560
1976,11,1,3,306,3.2121
1976,11,1,4,257,2.5294
1976,11,1,5,294,3.7319
1976,11,2,1,196,5.6031
1976,11,2,2,173,4.5309
1976,11,2,3,158,4.5409
1976,11,2,4,156,4.5926
1976,11,2,5,181,3.7447
1976,11,3,1,169,1.0185
1976,11,3,2,209,-0.3338
1976,11,3,3,225,-0.2605
1976,11,3,4,238,-0.2588
1976,11,3,5,227,-0.2014
1976,12,1,1,505,9.4980
1976,12,1,2,368,9.7255
1976,12,1,3,312,10.7276
1976,12,1,4,266,10.0322
1976,12,1,5,318,12.2722
1976,12,2,1,217,8.4399
1976,12,2,2,176,10.0965
1976,12,2,3,172,9.4401
1976,12,2,4,154,9.3849
1976,12,2,5,191,8.4163
1976,12,3,1,172,3.6185
1976,12,3,2,210,5.1653
1976,12,3,3,228,5.8628
1976,12,3,4,243,5.9257
1976,12,3,5,236,5.4856
1977,1,1,1,473,4.1594
1977,1,1,2,304,4.1277
1977,1,1,3,252,5.5911
1977,1,1,4,240,4.4055
1977,1,1,5,277,4.2294
1977,1,2,1,191,-0.0128
1977,1,2,2,153,1.6336
1977,1,2,3,142,0.8756
1977,1,2,4,138,1.2847
1977,1,2,5,164,1.2573
1977,1,3,1,131,-5.9407
1977,1,3,2,166,-5.3359
1977,1,3,3,195,-5.5958
1977,1,3,4,213,-5.4996
1977,1,3,5,207,-4.2163
1977,2,1,1,541,-1.9893
1977,2,1,2,364,-1.2724
1977,2,1,3,300,-1.0521
1977,2,1,4,298,0.1709
1977,2,1,5,335,-0.3973
1977,2,2,1,213,-0.4195
1977,2,2,2,183,-1.2088
1977,2,2,3,172,-0.3485
1977,2,2,4,172,-1.0330
1977,2,2,5,182,-1.3793
1977,2,3,1,151,-2.5562
1977,2,3,2,204,-1.7865
1977,2,3,3,234,-1.8016
1977,2,3,4,261,-1.4717
1977,2,3,5,247,-1.8417
1977,3,1,1,571,1.2073
1977,3,1,2,400,0.2564
1977,3,1,3,330,0.5101
1977,3,1,4,317,1.1939
1977,3,1,5,349,0.7948
1977,3,2,1,209,-0.2068
1977,3,2,2,195,0.6599
1977,3,2,3,185,-0.4838
1977,3,2,4,180,0.2505
1977,3,2,5,191,0.4541
1977,3,3,1,156,-1.9182
1977,3,3,2,213,-0.6453
1977,3,3,3,244,-1.6765
1977,3,3,4,256,-1.4093
1977,3,3,5,250,-1.4309
1977,4,1,1,525,0.5664
1977,4,1,2,333,2.8377
1977,4,1,3,287,2.3972
1977,4,1,4,265,0.1352
1977,4,1,5,319,1.8605
1977,4,2,1,176,1.7137
1977,4,2,2,164,0.7274
1977,4,2,3,161,0.7845
1977,4,2,4,159,3.1319
1977,4,2,5,159,1.1811
1977,4,3,1,140,-0.2638
1977,4,3,2,177,0.7919
1977,4,3,3,199,0.3372
1977,4,3,4,210,0.0040
1977,4,3,5,209,-0.7857
1977,5,1,1,566,-0.7971
1977,5,1,2,395,-0.5551
1977,5,1,3,362,0.3358
1977,5,1,4,339,0.2372
1977,5,1,5,396,-0.0717
1977,5,2,1,198,-0.9110
1977,5,2,2,183,-0.7883
1977,5,2,3,199,0.2199
1977,5,2,4,196,-0.4300
1977,5,2,5,201,-0.2762
1977,5,3,1,213,-1.9799
1977,5,3,2,215,-2.1071
1977,5,3,3,239,-2.0173
1977,5,3,4,251,-2.4642
1977,5,3,5,255,-1.4330
1977,6,1,1,577,6.9968
1977,6,1,2,421,6.3267
1977,6,1,3,395,7.8423
1977,6,1,4,369,7.2981
1977,6,1,5,413,7.8733
1977,6,2,1,206,7.2689
1977,6,2,2,193,6.4030
1977,6,2,3,206,7.2991
1977,6,2,4,209,7.6020
1977,6,2,5,209,7.3233
1977,6,3,1,220,4.9838
1977,6,3,2,221,3.9624
1977,6,3,3,247,4.6352
1977,6,3,4,264,4.7338
1977,6,3,5,260,6.2010
1977,7,1,1,487,-0.6476
1977,7,1,2,385,0.3072
1977,7,1,3,339,0.0534
1977,7,1,4,321,-0.3663
1977,7,1,5,362,0.4684
1977,7,2,1,182,-2.0747
1977,7,2,2,169,-2.1242
1977,7,2,3,195,-1.8993
1977,7,2,4,175,-0.7915
1977,7,2,5,192,-0.6780
1977,7,3,1,187,-1.1400
1977,7,3,2,196,-3.2008
1977,7,3,3,206,-1.5919
1977,7,3,4,228,-2.4837
1977,7,3,5,224,-2.2443
1977,8,1,1,548,-1.3683
1977,8,1,2,437,-2.1089
1977,8,1,3,399,-1.6611
1977,8,1,4,359,-1.3692
1977,8,1,5,382,-1.6360
1977,8,2,1,220,-1.0137
1977,8,2,2,196,-1.8423
1977,8,2,3,219,0.0294
1977,8,2,4,215,-1.0700
1977,8,2,5,205,1.2157
1977,8,3,1,217,0.5373
1977,8,3,2,227,-0.8162
1977,8,3,3,257,-2.1326
1977,8,3,4,264,-1.6222
1977,8,3,5,277,-1.2347
1977,9,1,1,564,0.3758
1977,9,1,2,448,0.8492
1977,9,1,3,415,1.0365
1977,9,1,4,374,1.2350
1977,9,1,5,386,2.0734
1977,9,2,1,225,0.3500
1977,9,2,2,205,0.1021
1977,9,2,3,220,0.4955
1977,9,2,4,219,1.0941
1977,9,2,5,214,1.8170
1977,9,3,1,218,-1.0152
1977,9,3,2,228,-1.3728
1977,9,3,3,265,-0.4471
1977,9,3,4,273,-0.2498
1977,9,3,5,277,0.3989
1977,10,1,1,478,-2.9560
1977,10,1,2,375,-3.4933
1977,10,1,3,361,-2.1198
1977,10,1,4,321,-1.3002
1977,10,1,5,337,-3.5134
1977,10,2,1,197,-4.0105
1977,10,2,2,174,-2.9650
1977,10,2,3,186,-2.4229
1977,10,2,4,195,-3.1669
1977,10,2,5,190,-3.1681
1977,10,3,1,188,-3.7642
1977,10,3,2,183,-3.6124
1977,10,3,3,215,-4.6177
1977,10,3,4,227,-4.2832
1977,10,3,5,231,-4.0186
1977,11,1,1,569,9.3587
1977,11,1,2,407,9.6172
1977,11,1,3,371,10.0794
1977,11,1,4,334,10.6363
1977,11,1,5,375,9.1846
1977,11,2,1,228,8.5640
1977,11,2,2,199,8.9147
1977,11,2,3,205,9.9158
1977,11,2,4,213,9.8997
1977,11,2,5,215,9.5652
1977,11,3,1,203,4.0904
1977,11,3,2,207,4.1429
1977,11,3,3,250,4.1780
1977,11,3,4,273,4.6453
1977,11,3,5,255,3.2048
1977,12,1,1,582,1.6497
1977,12,1,2,400,0.1700
1977,12,1,3,380,1.5320
1977,12,1,4,325,3.0306
1977,12,1,5,389,3.2321
1977,12,2,1,230,0.0893
1977,12,2,2,200,1.2432
1977,12,2,3,202,1.2874
1977,12,2,4,214,2.6628
1977,12,2,5,222,1.6527
1977,12,3,1,201,-1.0210
1977,12,3,2,205,0.2839
1977,12,3,3,254,0.4078
1977,12,3,4,272,-0.2460
1977,12,3,5,257,1.5433
1978,1,1,1,531,-1.0345
1978,1,1,2,345,-0.9771
1978,1,1,3,307,-0.9188
1978,1,1,4,266,-1.8046
1978,1,1,5,314,-1.4024
1978,1,2,1,196,-4.2428
1978,1,2,2,184,-3.8368
1978,1,2,3,166,-3.5184
1978,1,2,4,179,-4.8839
1978,1,2,5,181,-4.4490
1978,1,3,1,128,-7.0470
1978,1,3,2,164,-6.5044
1978,1,3,3,214,-5.5250
1978,1,3,4,233,-6.4609
1978,1,3,5,228,-5.6003
1978,2,1,1,574,2.9097
1978,2,1,2,396,3.0696
1978,2,1,3,338,2.1929
1978,2,1,4,292,2.8898
1978,2,1,5,351,4.1186
1978,2,2,1,213,1.4567
1978,2,2,2,207,2.0351
1978,2,2,3,192,2.0537
1978,2,2,4,203,1.9903
1978,2,2,5,207,1.2138
1978,2,3,1,142,-2.4341
1978,2,3,2,204,-2.5741
1978,2,3,3,239,-1.9564
1978,2,3,4,264,-2.4544
1978,2,3,5,238,-2.1849
1978,3,1,1,581,8.6493
1978,3,1,2,398,8.0534
1978,3,1,3,340,7.6524
1978,3,1,4,294,7.3546
1978,3,1,5,349,8.4467
1978,3,2,1,215,6.1532
1978,3,2,2,207,6.4298
1978,3,2,3,196,7.4593
1978,3,2,4,196,7.5406
1978,3,2,5,212,6.2454
1978,3,3,1,150,2.0975
1978,3,3,2,205,3.8359
1978,3,3,3,237,4.5057
1978,3,3,4,265,2.9588
1978,3,3,5,235,0.8490
1978,4,1,1,525,9.2663
1978,4,1,2,325,8.9868
1978,4,1,3,283,8.5468
1978,4,1,4,248,7.4620
1978,4,1,5,318,8.5178
1978,4,2,1,175,7.5138
1978,4,2,2,165,7.6422
1978,4,2,3,160,7.8421
1978,4,2,4,162,8.9821
1978,4,2,5,191,9.4211
1978,4,3,1,125,10.9726
1978,4,3,2,173,10.1889
1978,4,3,3,197,9.5578
1978,4,3,4,224,10.6025
1978,4,3,5,190,10.4303
1978,5,1,1,544,8.6971
1978,5,1,2,403,7.2233
1978,5,1,3,341,8.5070
1978,5,1,4,316,10.2518
1978,5,1,5,402,7.1745
1978,5,2,1,205,5.8325
1978,5,2,2,191,7.7642
1978,5,2,3,198,6.6841
1978,5,2,4,197,6.2522
1978,5,2,5,212,6.3437
1978,5,3,1,193,0.5172
1978,5,3,2,212,1.7357
1978,5,3,3,240,2.5662
1978,5,3,4,258,3.0101
1978,5,3,5,231,1.5539
1978,6,1,1,540,0.8182
1978,6,1,2,415,-0.9382
1978,6,1,3,366,0.1182
1978,6,1,4,334,-0.2687
1978,6,1,5,404,0.7097
1978,6,2,1,207,-0.3380
1978,6,2,2,205,1.1945
1978,6,2,3,200,0.3008
1978,6,2,4,204,0.3637
1978,6,2,5,216,-1.3841
1978,6,3,1,190,-2.3324
1978,6,3,2,217,-1.7474
1978,6,3,3,242,-1.5562
1978,6,3,4,259,-1.3251
1978,6,3,5,241,-2.0412
1978,7,1,1,442,5.2623
1978,7,1,2,361,6.6059
1978,7,1,3,322,6.9331
1978,7,1,4,293,5.8087
1978,7,1,5,360,3.9580
1978,7,2,1,183,6.1618
1978,7,2,2,173,6.4919
1978,7,2,3,173,6.8478
1978,7,2,4,174,5.7412
1978,7,2,5,187,6.1715
1978,7,3,1,169,6.0218
1978,7,3,2,186,7.0305
1978,7,3,3,196,6.1895
1978,7,3,4,221,6.7222
1978,7,3,5,195,5.9488
1978,8,1,1,523,9.6920
1978,8,1,2,408,8.7473
1978,8,1,3,369,9.2034
1978,8,1,4,336,9.3054
1978,8,1,5,382,10.3713
1978,8,2,1,220,8.4256
1978,8,2,2,218,10.0343
1978,8,2,3,205,7.4877
1978,8,2,4,205,8.9103
1978,8,2,5,212,7.6363
1978,8,3,1,196,3.7903
1978,8,3,2,234,3.1486
1978,8,3,3,243,3.0809
1978,8,3,4,273,4.4110
1978,8,3,5,246,3.4285
1978,9,1,1,531,-0.2077
1978,9,1,2,416,-1.1161
1978,9,1,3,378,-0.0669
1978,9,1,4,338,0.7950
1978,9,1,5,392,-0.6891
1978,9,2,1,231,-2.5719
1978,9,2,2,222,-1.1784
1978,9,2,3,214,-1.5810
1978,9,2,4,214,-2.0639
1978,9,2,5,214,-1.4972
1978,9,3,1,188,-1.7708
1978,9,3,2,242,-1.3367
1978,9,3,3,262,-0.7508
1978,9,3,4,279,-1.1808
1978,9,3,5,252,-0.4799
1978,10,1,1,474,-25.1850
1978,10,1,2,368,-24.5754
1978,10,1,3,325,-23.8733
1978,10,1,4,291,-24.9226
1978,10,1,5,336,-23.3779
1978,10,2,1,193,-21.7421
1978,10,2,2,196,-22.8490
1978,10,2,3,189,-21.1829
1978,10,2,4,183,-20.4710
1978,10,2,5,190,-21.0095
1978,10,3,1,156,-10.3238
1978,10,3,2,195,-11.5167
1978,10,3,3,227,-10.3305
1978,10,3,4,237,-10.4660
1978,10,3,5,224,-9.5724
1978,11,1,1,547,7.3847
1978,11,1,2,409,7.1481
1978,11,1,3,345,9.6938
1978,11,1,4,329,8.5438
1978,11,1,5,375,8.4920
1978,11,2,1,218,7.2547
1978,11,2,2,228,8.4270
1978,11,2,3,211,6.4591
1978,11,2,4,201,6.6740
1978,11,2,5,222,8.1485
1978,11,3,1,171,1.9890
1978,11,3,2,230,2.7043
1978,11,3,3,282,3.6082
1978,11,3,4,287,3.0260
1978,11,3,5,251,2.9494
1978,12,1,1,563,0.0799
1978,12,1,2,408,0.1306
1978,12,1,3,343,2.0979
1978,12,1,4,331,1.0553
1978,12,1,5,382,0.8373
1978,12,2,1,232,0.8190
1978,12,2,2,232,2.7741
1978,12,2,3,210,2.5636
1978,12,2,4,203,3.3505
1978,12,2,5,234,2.4230
1978,12,3,1,177,0.8095
1978,12,3,2,234,0.7049
1978,12,3,3,288,2.3524
1978,12,3,4,293,2.1538
1978,12,3,5,259,2.0546
1979,1,1,1,510,11.8722
1979,1,1,2,356,12.5346
1979,1,1,3,289,10.3102
1979,1,1,4,277,9.8050
1979,1,1,5,304,9.8073
1979,1,2,1,206,9.0787
1979,1,2,2,198,9.1981
1979,1,2,3,168,9.1795
1979,1,2,4,177,8.5905
1979,1,2,5,196,7.9959
1979,1,3,1,114,6.4151
1979,1,3,2,190,4.7240
1979,1,3,3,240,4.4197
1979,1,3,4,240,3.8355
1979,1,3,5,219,3.6624
1979,2,1,1,550,-3.0142
1979,2,1,2,392,-2.3578
1979,2,1,3,318,-1.3730
1979,2,1,4,300,-1.8980
1979,2,1,5,327,-2.1922
1979,2,2,1,228,-4.1572
1979,2,2,2,222,-3.0223
1979,2,2,3,192,-1.5345
1979,2,2,4,199,-2.9023
1979,2,2,5,204,-3.3168
1979,2,3,1,139,-4.6700
1979,2,3,2,212,-4.7255
1979,2,3,3,265,-2.9631
1979,2,3,4,267,-2.9771
1979,2,3,5,243,-2.1977
1979,3,1,1,543,8.9025
1979,3,1,2,400,9.0739
1979,3,1,3,344,12.2466
1979,3,1,4,301,8.1876
1979,3,1,5,327,9.2452
1979,3,2,1,229,10.7261
1979,3,2,2,223,11.0529
1979,3,2,3,194,10.7991
1979,3,2,4,192,10.4697
1979,3,2,5,206,11.9817
1979,3,3,1,151,7.1827
1979,3,3,2,215,6.9199
1979,3,3,3,266,7.1542
1979,3,3,4,272,6.7476
1979,3,3,5,247,6.3976
1979,4,1,1,476,1.9543
1979,4,1,2,328,2.6068
1979,4,1,3,281,2.5286
1979,4,1,4,256,3.6943
1979,4,1,5,295,2.2133
1979,4,2,1,197,2.9694
1979,4,2,2,186,2.1000
1979,4,2,3,155,1.4156
1979,4,2,4,167,3.3225
1979,4,2,5,174,3.9281
1979,4,3,1,121,0.6112
1979,4,3,2,174,0.4751
1979,4,3,3,219,1.0547
1979,4,3,4,224,1.0237
1979,4,3,5,198,1.6572
1979,5,1,1,511,-0.6771
1979,5,1,2,360,-1.4877
1979,5,1,3,337,-0.0713
1979,5,1,4,313,0.2379
1979,5,1,5,370,-0.4109
1979,5,2,1,219,-1.7271
1979,5,2,2,205,-1.6471
1979,5,2,3,187,-0.7876
1979,5,2,4,201,-1.2326
1979,5,2,5,210,-2.1481
1979,5,3,1,167,-1.5243
1979,5,3,2,207,-1.8929
1979,5,3,3,251,-2.5009
1979,5,3,4,266,-2.5020
1979,5,3,5,236,-1.7037
1979,6,1,1,534,4.7360
1979,6,1,2,381,5.5785
1979,6,1,3,356,5.7226
1979,6,1,4,327,5.5603
1979,6,1,5,383,4.7988
1979,6,2,1,227,4.2957
1979,6,2,2,222,6.1100
1979,6,2,3,189,3.9620
1979,6,2,4,206,4.3589
1979,6,2,5,216,4.3100
1979,6,3,1,173,4.3049
1979,6,3,2,215,4.9921
1979,6,3,3,265,4.8675
1979,6,3,4,271,4.4225
1979,6,3,5,240,3.0967
1979,7,1,1,466,1.9943
1979,7,1,2,333,1.5686
1979,7,1,3,318,1.7975
1979,7,1,4,287,0.6308
1979,7,1,5,334,3.3236
1979,7,2,1,202,2.4596
1979,7,2,2,184,3.2942
1979,7,2,3,163,3.0569
1979,7,2,4,179,4.3814
1979,7,2,5,187,2.2716
1979,7,3,1,153,1.0048
1979,7,3,2,185,2.4935
1979,7,3,3,212,2.6221
1979,7,3,4,226,0.7832
1979,7,3,5,209,-0.0217
1979,8,1,1,521,7.5484
1979,8,1,2,392,7.8185
1979,8,1,3,365,8.8497
1979,8,1,4,336,8.5088
1979,8,1,5,374,8.3765
1979,8,2,1,229,7.4048
1979,8,2,2,212,9.6290
1979,8,2,3,206,9.3063
1979,8,2,4,204,9.4774
1979,8,2,5,204,8.6009
1979,8,3,1,184,7.9486
1979,8,3,2,223,7.7046
1979,8,3,3,239,7.3402
1979,8,3,4,284,6.9928
1979,8,3,5,256,6.3873
1979,9,1,1,522,-1.4724
1979,9,1,2,400,-1.8810
1979,9,1,3,370,-1.4122
1979,9,1,4,341,-0.2597
1979,9,1,5,383,-0.9742
1979,9,2,1,234,0.4375
1979,9,2,2,221,1.2305
1979,9,2,3,222,0.3623
1979,9,2,4,216,-0.2498
1979,9,2,5,212,0.3898
1979,9,3,1,181,0.6847
1979,9,3,2,230,-1.2201
1979,9,3,3,252,0.5268
1979,9,3,4,293,1.5350
1979,9,3,5,269,0.6178
1979,10,1,1,460,-11.6327
1979,10,1,2,356,-12.0447
1979,10,1,3,297,-11.5181
1979,10,1,4,297,-11.3287
1979,10,1,5,346,-8.7643
1979,10,2,1,202,-10.9628
1979,10,2,2,187,-9.4514
1979,10,2,3,200,-9.8356
1979,10,2,4,178,-9.9327
1979,10,2,5,178,-10.0795
1979,10,3,1,155,-8.1451
1979,10,3,2,195,-7.7176
1979,10,3,3,211,-8.1310
1979,10,3,4,249,-5.6766
1979,10,3,5,236,-5.6560
1979,11,1,1,524,9.0680
1979,11,1,2,406,7.5835
1979,11,1,3,344,6.8589
1979,11,1,4,323,8.4064
1979,11,1,5,392,9.0970
1979,11,2,1,235,8.5975
1979,11,2,2,205,9.5383
1979,11,2,3,226,8.7005
1979,11,2,4,203,9.2298
1979,11,2,5,220,9.2257
1979,11,3,1,173,6.8121
1979,11,3,2,228,5.0541
1979,11,3,3,259,5.8130
1979,11,3,4,278,4.7777
1979,11,3,5,263,6.0888
1979,12,1,1,538,7.5019
1979,12,1,2,404,8.0141
1979,12,1,3,356,7.2069
1979,12,1,4,316,7.8752
1979,12,1,5,399,8.9413
1979,12,2,1,246,7.7352
1979,12,2,2,208,5.8708
1979,12,2,3,229,7.0176
1979,12,2,4,210,6.6525
1979,12,2,5,220,7.3167
1979,12,3,1,170,4.9895
1979,12,3,2,234,3.5327
1979,12,3,3,266,3.7908
1979,12,3,4,285,1.6765
1979,12,3,5,267,2.2214
1980,1,1,1,462,10.4457
1980,1,1,2,335,12.6358
1980,1,1,3,291,10.8287
1980,1,1,4,248,8.8326
1980,1,1,5,325,9.8751
1980,1,2,1,210,6.8529
1980,1,2,2,172,7.6997
1980,1,2,3,189,8.1132
1980,1,2,4,167,7.1917
1980,1,2,5,187,5.7669
1980,1,3,1,113,5.7879
1980,1,3,2,191,6.7883
1980,1,3,3,214,6.9104
1980,1,3,4,242,7.1773
1980,1,3,5,226,8.9778
1980,2,1,1,507,-1.3477
1980,2,1,2,371,-0.2680
1980,2,1,3,326,-2.9313
1980,2,1,4,271,-2.3280
1980,2,1,5,333,-1.1282
1980,2,2,1,225,-1.3134
1980,2,2,2,198,-1.8581
1980,2,2,3,203,-0.5631
1980,2,2,4,173,-1.8206
1980,2,2,5,200,-1.0619
1980,2,3,1,141,-1.8626
1980,2,3,2,225,-2.1278
1980,2,3,3,251,0.5536
1980,2,3,4,272,0.3049
1980,2,3,5,247,4.1687
1980,3,1,1,506,-19.7731
1980,3,1,2,375,-18.4326
1980,3,1,3,329,-17.9275
1980,3,1,4,265,-17.4459
1980,3,1,5,334,-18.8543
1980,3,2,1,232,-16.7693
1980,3,2,2,196,-17.0931
1980,3,2,3,212,-18.7920
1980,3,2,4,169,-17.1416
1980,3,2,5,196,-18.5003
1980,3,3,1,149,-11.8902
1980,3,3,2,223,-11.1615
1980,3,3,3,246,-11.7411
1980,3,3,4,278,-10.8314
1980,3,3,5,252,-14.1468
1980,4,1,1,440,4.8033
1980,4,1,2,305,4.4769
1980,4,1,3,276,5.4419
1980,4,1,4,217,6.0574
1980,4,1,5,298,7.1789
1980,4,2,1,195,4.6910
1980,4,2,2,167,5.0913
1980,4,2,3,172,5.1990
1980,4,2,4,147,4.5653
1980,4,2,5,176,6.0700
1980,4,3,1,122,3.4538
1980,4,3,2,182,3.7976
1980,4,3,3,212,4.0566
1980,4,3,4,226,2.9880
1980,4,3,5,208,4.7104
1980,5,1,1,471,6.6848
1980,5,1,2,375,5.9844
1980,5,1,3,329,5.8633
1980,5,1,4,264,6.8355
1980,5,1,5,371,8.2674
1980,5,2,1,223,7.4919
1980,5,2,2,186,9.5905
1980,5,2,3,212,9.8102
1980,5,2,4,191,8.5194
1980,5,2,5,203,9.7294
1980,5,3,1,167,6.7736
1980,5,3,2,217,5.3513
1980,5,3,3,251,6.1848
1980,5,3,4,269,5.5362
1980,5,3,5,236,5.6063
1980,6,1,1,487,3.0468
1980,6,1,2,387,2.9254
1980,6,1,3,342,3.1565
1980,6,1,4,277,1.8948
1980,6,1,5,365,3.7313
1980,6,2,1,228,3.7825
1980,6,2,2,200,3.4742
1980,6,2,3,211,3.0576
1980,6,2,4,202,3.2177
1980,6,2,5,215,4.3871
1980,6,3,1,174,3.1102
1980,6,3,2,225,2.8360
1980,6,3,3,258,2.7843
1980,6,3,4,276,3.3942
1980,6,3,5,239,3.8802
1980,7,1,1,430,12.5419
1980,7,1,2,324,12.4384
1980,7,1,3,288,12.1904
1980,7,1,4,239,12.0940
1980,7,1,5,323,12.3895
1980,7,2,1,200,13.4502
1980,7,2,2,177,12.9276
1980,7,2,3,189,11.5813
1980,7,2,4,184,12.6313
1980,7,2,5,194,10.9740
1980,7,3,1,160,10.6423
1980,7,3,2,179,10.5219
1980,7,3,3,210,8.5650
1980,7,3,4,229,7.5906
1980,7,3,5,199,5.9599
1980,8,1,1,499,8.8115
1980,8,1,2,386,7.5749
1980,8,1,3,343,9.0459
1980,8,1,4,302,7.7842
1980,8,1,5,368,8.6369
1980,8,2,1,236,6.2489
1980,8,2,2,209,6.2761
1980,8,2,3,211,6.4942
1980,8,2,4,214,5.9400
1980,8,2,5,219,7.4729
1980,8,3,1,192,2.5730
1980,8,3,2,233,1.8679
1980,8,3,3,261,1.0833
1980,8,3,4,276,1.6233
1980,8,3,5,238,2.7226
1980,9,1,1,506,3.3456
1980,9,1,2,397,2.8299
1980,9,1,3,347,2.6929
1980,9,1,4,321,3.7297
1980,9,1,5,380,4.4824
1980,9,2,1,240,2.8956
1980,9,2,2,219,2.7997
1980,9,2,3,223,2.4622
1980,9,2,4,223,4.9593
1980,9,2,5,227,4.8877
1980,9,3,1,187,3.8381
1980,9,3,2,239,1.4027
