year,month,rank_ME,rank_CLAq_1,nstocks,ret_vw
1976,10,3,2,84,-2.1651
1976,10,3,3,96,-3.3605
1976,10,3,4,111,-2.2395
1976,10,3,5,121,-3.3216
1976,11,1,1,277,3.5126
1976,11,1,2,140,1.5616
1976,11,1,3,138,3.1401
1976,11,1,4,114,2.8364
1976,11,1,5,154,2.8072
1976,11,2,1,76,5.6664
1976,11,2,2,76,4.9354
1976,11,2,3,62,4.2985
1976,11,2,4,73,5.6427
1976,11,2,5,91,3.2053
1976,11,3,1,64,-0.0920
1976,11,3,2,90,0.3852
1976,11,3,3,96,-0.9753
1976,11,3,4,113,-0.5028
1976,11,3,5,113,-0.1586
1976,12,1,1,281,9.5618
1976,12,1,2,152,8.7373
1976,12,1,3,130,11.1781
1976,12,1,4,121,8.0463
1976,12,1,5,166,14.5841
1976,12,2,1,83,9.3412
1976,12,2,2,76,11.7664
1976,12,2,3,74,8.8714
1976,12,2,4,74,7.9741
1976,12,2,5,88,8.6051
1976,12,3,1,65,4.4775
1976,12,3,2,91,4.5881
1976,12,3,3,101,4.4893
1976,12,3,4,120,6.5698
1976,12,3,5,117,5.5618
1977,1,1,1,283,4.7144
1977,1,1,2,144,3.5242
1977,1,1,3,134,7.4562
1977,1,1,4,127,3.4860
1977,1,1,5,156,2.6277
1977,1,2,1,85,-0.9012
1977,1,2,2,77,2.6018
1977,1,2,3,72,1.3741
1977,1,2,4,74,0.8358
1977,1,2,5,90,1.2396
1977,1,3,1,69,-5.8125
1977,1,3,2,89,-6.1638
1977,1,3,3,102,-6.2578
1977,1,3,4,123,-5.1459
1977,1,3,5,120,-3.8066
1977,2,1,1,276,-1.2669
1977,2,1,2,161,-2.4338
1977,2,1,3,126,0.1845
1977,2,1,4,136,-1.0669
1977,2,1,5,152,-0.2729
1977,2,2,1,91,-0.9345
1977,2,2,2,73,0.5937
1977,2,2,3,86,-1.4459
1977,2,2,4,77,-1.7894
1977,2,2,5,78,-1.5611
1977,2,3,1,57,-2.7793
1977,2,3,2,91,-1.3381
1977,2,3,3,101,-2.6905
1977,2,3,4,117,-0.7295
1977,2,3,5,125,-2.4571
1977,3,1,1,274,0.7585
1977,3,1,2,172,0.9874
1977,3,1,3,134,1.0659
1977,3,1,4,137,1.8239
1977,3,1,5,151,0.7298
1977,3,2,1,84,-1.6072
1977,3,2,2,74,0.3052
1977,3,2,3,91,1.4823
1977,3,2,4,82,1.0812
1977,3,2,5,77,-0.4119
1977,3,3,1,62,-3.3528
1977,3,3,2,88,-0.8766
1977,3,3,3,100,-1.3006
1977,3,3,4,111,-2.1068
1977,3,3,5,125,-0.6015
1977,4,1,1,269,1.6322
1977,4,1,2,172,1.5282
1977,4,1,3,142,1.0981
1977,4,1,4,133,-0.5282
1977,4,1,5,159,2.2300
1977,4,2,1,83,0.7852
1977,4,2,2,77,1.7420
1977,4,2,3,87,0.6955
1977,4,2,4,81,2.7159
1977,4,2,5,76,1.8027
1977,4,3,1,68,-0.2225
1977,4,3,2,90,0.7527
1977,4,3,3,101,1.5447
1977,4,3,4,113,-1.9441
1977,4,3,5,119,0.4200
1977,5,1,1,199,-1.3966
1977,5,1,2,184,1.2004
1977,5,1,3,180,-0.3912
1977,5,1,4,150,-0.1251
1977,5,1,5,188,-0.8322
1977,5,2,1,71,-1.1626
1977,5,2,2,67,0.7941
1977,5,2,3,92,0.6700
1977,5,2,4,85,-0.6593
1977,5,2,5,99,-0.4091
1977,5,3,1,112,-2.9680
1977,5,3,2,94,-3.8419
1977,5,3,3,92,-0.6067
1977,5,3,4,108,-1.9773
1977,5,3,5,107,-0.8913
1977,6,1,1,195,8.0933
1977,6,1,2,197,5.7439
1977,6,1,3,170,8.1299
1977,6,1,4,149,7.2703
1977,6,1,5,192,8.1223
1977,6,2,1,78,6.1698
1977,6,2,2,70,5.5361
1977,6,2,3,86,9.1510
1977,6,2,4,84,7.4745
1977,6,2,5,96,6.9337
1977,6,3,1,114,5.5493
1977,6,3,2,91,4.2895
1977,6,3,3,96,3.8762
1977,6,3,4,114,5.0750
1977,6,3,5,93,6.2019
1977,7,1,1,206,-0.8572
1977,7,1,2,189,-0.1315
1977,7,1,3,164,0.6886
1977,7,1,4,136,0.5522
1977,7,1,5,190,0.2608
1977,7,2,1,81,-1.6719
1977,7,2,2,71,-0.9415
1977,7,2,3,90,-1.8316
1977,7,2,4,85,-1.4941
1977,7,2,5,100,-0.3583
1977,7,3,1,109,-0.4986
1977,7,3,2,90,-3.1075
1977,7,3,3,101,-1.3170
1977,7,3,4,111,-2.9137
1977,7,3,5,96,-2.6897
1977,8,1,1,271,-1.7577
1977,8,1,2,173,-1.0060
1977,8,1,3,162,-2.5111
1977,8,1,4,138,-1.7881
1977,8,1,5,133,-1.3256
1977,8,2,1,91,-1.3873
1977,8,2,2,82,-1.5520
1977,8,2,3,80,-0.5973
1977,8,2,4,93,-1.5851
1977,8,2,5,75,2.2933
1977,8,3,1,65,0.0777
1977,8,3,2,80,-0.6481
1977,8,3,3,114,-1.6020
1977,8,3,4,106,-1.0301
1977,8,3,5,129,-1.2203
1977,9,1,1,276,0.3502
1977,9,1,2,189,0.3290
1977,9,1,3,157,0.8160
1977,9,1,4,126,2.8180
1977,9,1,5,128,2.0029
1977,9,2,1,95,-0.0699
1977,9,2,2,85,0.1166
1977,9,2,3,74,0.4573
1977,9,2,4,87,2.0604
1977,9,2,5,77,0.4750
1977,9,3,1,59,-1.1677
1977,9,3,2,77,-0.9916
1977,9,3,3,119,-1.0112
1977,9,3,4,107,-0.0288
1977,9,3,5,134,-0.1913
1977,10,1,1,273,-2.8254
1977,10,1,2,181,-3.3956
1977,10,1,3,153,-2.7052
1977,10,1,4,131,0.0306
1977,10,1,5,132,-3.1543
1977,10,2,1,94,-3.8891
1977,10,2,2,82,-3.5445
1977,10,2,3,78,-3.0592
1977,10,2,4,85,-2.4667
1977,10,2,5,75,-3.9212
1977,10,3,1,60,-3.7795
1977,10,3,2,80,-3.5064
1977,10,3,3,115,-4.8940
1977,10,3,4,109,-4.5279
1977,10,3,5,129,-3.8079
1977,11,1,1,322,10.1905
1977,11,1,2,161,8.2416
1977,11,1,3,121,8.1452
1977,11,1,4,117,12.9825
1977,11,1,5,155,8.5426
1977,11,2,1,77,6.5840
1977,11,2,2,86,9.0712
1977,11,2,3,78,11.1818
1977,11,2,4,76,9.8778
1977,11,2,5,95,9.8329
1977,11,3,1,57,4.0353
1977,11,3,2,87,3.4083
1977,11,3,3,106,4.0825
1977,11,3,4,122,5.0054
1977,11,3,5,119,3.2385
1977,12,1,1,305,1.4810
1977,12,1,2,161,0.3997
1977,12,1,3,131,1.7523
1977,12,1,4,109,2.0503
1977,12,1,5,169,3.0651
1977,12,2,1,80,-0.1245
1977,12,2,2,85,0.8645
1977,12,2,3,74,1.0949
1977,12,2,4,84,3.2087
1977,12,2,5,94,1.0080
1977,12,3,1,57,-1.7481
1977,12,3,2,85,0.1953
1977,12,3,3,105,0.4354
1977,12,3,4,119,0.0114
1977,12,3,5,125,1.7095
1978,1,1,1,295,-1.6851
1978,1,1,2,167,-1.4403
1978,1,1,3,132,-0.2246
1978,1,1,4,109,-0.9561
1978,1,1,5,157,-1.6173
1978,1,2,1,82,-3.9061
1978,1,2,2,84,-4.7753
1978,1,2,3,78,-2.9772
1978,1,2,4,82,-3.7292
1978,1,2,5,94,-4.9931
1978,1,3,1,57,-7.1646
1978,1,3,2,83,-6.1516
1978,1,3,3,104,-5.3647
1978,1,3,4,122,-6.4580
1978,1,3,5,128,-5.7479
1978,2,1,1,259,2.5690
1978,2,1,2,154,2.8494
1978,2,1,3,148,2.0910
1978,2,1,4,125,3.4059
1978,2,1,5,159,5.2084
1978,2,2,1,79,0.1485
1978,2,2,2,76,1.5466
1978,2,2,3,77,2.3622
1978,2,2,4,81,3.0782
1978,2,2,5,101,2.1474
1978,2,3,1,58,-1.7626
1978,2,3,2,91,-1.2832
1978,2,3,3,96,-2.0340
1978,2,3,4,122,-2.8289
1978,2,3,5,108,-2.8571
1978,3,1,1,262,8.3141
1978,3,1,2,148,8.5613
1978,3,1,3,145,8.5572
1978,3,1,4,134,6.8758
1978,3,1,5,153,7.9902
1978,3,2,1,85,6.4508
1978,3,2,2,75,5.8689
1978,3,2,3,75,6.9697
1978,3,2,4,77,7.3252
1978,3,2,5,94,7.0794
1978,3,3,1,65,1.4817
1978,3,3,2,90,4.1527
1978,3,3,3,93,4.8131
1978,3,3,4,126,3.0685
1978,3,3,5,102,0.1500
1978,4,1,1,255,9.7636
1978,4,1,2,149,9.2375
1978,4,1,3,149,7.8416
1978,4,1,4,133,7.6852
1978,4,1,5,165,9.3348
1978,4,2,1,91,6.3651
1978,4,2,2,73,6.8658
1978,4,2,3,72,8.0949
1978,4,2,4,78,7.8352
1978,4,2,5,84,11.0174
1978,4,3,1,67,10.9408
1978,4,3,2,89,8.6695
1978,4,3,3,97,10.8425
1978,4,3,4,123,10.4095
1978,4,3,5,102,11.3066
1978,5,1,1,164,9.3262
1978,5,1,2,198,7.1527
1978,5,1,3,160,8.6272
1978,5,1,4,140,8.0465
1978,5,1,5,187,7.6545
1978,5,2,1,85,7.6361
1978,5,2,2,83,7.9748
1978,5,2,3,85,5.6930
1978,5,2,4,83,6.5009
1978,5,2,5,85,6.0166
1978,5,3,1,98,1.5950
1978,5,3,2,88,2.0413
1978,5,3,3,101,2.6243
1978,5,3,4,108,2.9251
1978,5,3,5,101,0.9309
1978,6,1,1,173,0.6233
1978,6,1,2,198,-1.0356
1978,6,1,3,155,0.0273
1978,6,1,4,138,0.1300
1978,6,1,5,187,0.3529
1978,6,2,1,85,-0.9391
1978,6,2,2,90,1.7328
1978,6,2,3,85,0.4201
1978,6,2,4,73,-0.2204
1978,6,2,5,85,-1.4537
1978,6,3,1,96,-1.4655
1978,6,3,2,87,-1.9833
1978,6,3,3,103,-2.2072
1978,6,3,4,110,-1.5723
1978,6,3,5,100,-2.1108
1978,7,1,1,184,4.2163
1978,7,1,2,180,6.1669
1978,7,1,3,144,6.8753
1978,7,1,4,134,4.8154
1978,7,1,5,187,4.6598
1978,7,2,1,84,5.8353
1978,7,2,2,83,6.4276
1978,7,2,3,88,6.7736
1978,7,2,4,72,6.8513
1978,7,2,5,93,5.6929
1978,7,3,1,92,6.9830
1978,7,3,2,89,7.6694
1978,7,3,3,106,5.6465
1978,7,3,4,112,6.4951
1978,7,3,5,99,5.1962
1978,8,1,1,279,9.8125
1978,8,1,2,159,8.1892
1978,8,1,3,147,8.1055
1978,8,1,4,116,10.8408
1978,8,1,5,121,9.8279
1978,8,2,1,92,9.7358
1978,8,2,2,96,8.8887
1978,8,2,3,75,9.7071
1978,8,2,4,76,7.5543
1978,8,2,5,83,6.1859
1978,8,3,1,56,3.3654
1978,8,3,2,90,3.0780
1978,8,3,3,108,3.9672
1978,8,3,4,119,3.6870
1978,8,3,5,120,3.9046
1978,9,1,1,291,0.5683
1978,9,1,2,160,-0.8517
1978,9,1,3,136,0.5687
1978,9,1,4,108,1.3957
1978,9,1,5,117,0.7553
1978,9,2,1,90,-3.8828
1978,9,2,2,90,-0.7722
1978,9,2,3,80,-1.3059
1978,9,2,4,77,-3.0420
1978,9,2,5,82,-0.9089
1978,9,3,1,49,-1.9443
1978,9,3,2,93,-2.3206
1978,9,3,3,115,-0.7916
1978,9,3,4,118,-1.3164
1978,9,3,5,126,-0.3815
1978,10,1,1,294,-24.0058
1978,10,1,2,155,-25.0654
1978,10,1,3,142,-23.7837
1978,10,1,4,118,-24.2169
1978,10,1,5,109,-22.8081
1978,10,2,1,92,-22.2196
1978,10,2,2,86,-22.5478
1978,10,2,3,84,-21.2961
1978,10,2,4,70,-18.7632
1978,10,2,5,83,-21.4362
1978,10,3,1,50,-12.5074
1978,10,3,2,95,-12.3330
1978,10,3,3,113,-10.7146
1978,10,3,4,123,-10.3887
1978,10,3,5,120,-8.4747
1978,11,1,1,277,8.5760
1978,11,1,2,171,8.4790
1978,11,1,3,107,8.0143
1978,11,1,4,125,8.7808
1978,11,1,5,147,8.7867
1978,11,2,1,94,9.4172
1978,11,2,2,87,9.0060
1978,11,2,3,74,6.3937
1978,11,2,4,69,5.5535
1978,11,2,5,98,6.6406
1978,11,3,1,51,3.7983
1978,11,3,2,86,2.9151
1978,11,3,3,120,3.5689
1978,11,3,4,128,2.8770
1978,11,3,5,112,2.6729
1978,12,1,1,266,-0.6711
1978,12,1,2,156,0.5281
1978,12,1,3,116,1.4822
1978,12,1,4,127,3.1853
1978,12,1,5,150,0.8303
1978,12,2,1,104,0.5565
1978,12,2,2,87,1.3947
1978,12,2,3,73,2.8045
1978,12,2,4,74,4.6147
1978,12,2,5,97,1.9309
1978,12,3,1,58,-0.3880
1978,12,3,2,85,0.2385
1978,12,3,3,118,3.5588
1978,12,3,4,123,2.8794
1978,12,3,5,114,1.0552
1979,1,1,1,257,12.0840
1979,1,1,2,161,12.7006
1979,1,1,3,111,11.1774
1979,1,1,4,126,10.3477
1979,1,1,5,156,10.9089
1979,1,2,1,103,8.9648
1979,1,2,2,93,8.0447
1979,1,2,3,62,11.3230
1979,1,2,4,76,8.8010
1979,1,2,5,95,8.6710
1979,1,3,1,57,6.9070
1979,1,3,2,85,4.2651
1979,1,3,3,124,3.6552
1979,1,3,4,120,4.2461
1979,1,3,5,117,3.9264
1979,2,1,1,249,-2.6582
1979,2,1,2,146,-2.4544
1979,2,1,3,133,-2.0815
1979,2,1,4,120,-2.0582
1979,2,1,5,148,-1.2116
1979,2,2,1,114,-4.6699
1979,2,2,2,83,-1.8596
1979,2,2,3,67,-1.5628
1979,2,2,4,82,-3.3816
1979,2,2,5,79,-3.4392
1979,2,3,1,56,-4.0772
1979,2,3,2,84,-4.8355
1979,2,3,3,110,-3.1215
1979,2,3,4,118,-2.3788
1979,2,3,5,119,-2.5140
1979,3,1,1,236,8.3699
1979,3,1,2,142,10.4645
1979,3,1,3,150,10.9398
1979,3,1,4,123,8.8930
1979,3,1,5,142,8.0426
1979,3,2,1,101,9.3654
1979,3,2,2,80,10.7219
1979,3,2,3,70,10.5114
1979,3,2,4,80,12.2695
1979,3,2,5,86,11.6416
1979,3,3,1,65,6.8984
1979,3,3,2,80,7.1904
1979,3,3,3,103,7.6946
1979,3,3,4,117,6.6624
1979,3,3,5,120,5.6762
1979,4,1,1,233,2.0340
1979,4,1,2,134,2.2621
1979,4,1,3,156,1.8633
1979,4,1,4,123,3.4310
1979,4,1,5,145,2.9234
1979,4,2,1,100,2.7814
1979,4,2,2,86,2.5904
1979,4,2,3,69,1.2338
1979,4,2,4,82,3.7901
1979,4,2,5,82,4.3961
1979,4,3,1,64,0.7920
1979,4,3,2,83,0.6335
1979,4,3,3,106,1.3770
1979,4,3,4,114,0.9965
1979,4,3,5,120,1.0596
1979,5,1,1,206,-0.7547
1979,5,1,2,158,-0.6861
1979,5,1,3,137,-0.8656
1979,5,1,4,134,-0.0266
1979,5,1,5,168,-0.6041
1979,5,2,1,87,-2.8569
1979,5,2,2,82,-1.2119
1979,5,2,3,86,-0.9174
1979,5,2,4,80,-1.6354
1979,5,2,5,84,-2.0891
1979,5,3,1,88,-1.4689
1979,5,3,2,94,-2.2449
1979,5,3,3,101,-2.1943
1979,5,3,4,107,-2.3755
1979,5,3,5,119,-2.0624
1979,6,1,1,229,4.7994
1979,6,1,2,154,5.2993
1979,6,1,3,115,3.1621
1979,6,1,4,130,6.3146
1979,6,1,5,169,5.0383
1979,6,2,1,97,5.8121
1979,6,2,2,80,4.4147
1979,6,2,3,85,4.9091
1979,6,2,4,77,4.2193
1979,6,2,5,90,4.3035
1979,6,3,1,84,6.7928
1979,6,3,2,100,4.6585
1979,6,3,3,108,5.3420
1979,6,3,4,106,4.9564
1979,6,3,5,109,1.5407
1979,7,1,1,234,2.5384
1979,7,1,2,151,1.8614
1979,7,1,3,120,1.1982
1979,7,1,4,117,0.7564
1979,7,1,5,175,2.0824
1979,7,2,1,95,3.2664
1979,7,2,2,72,3.8151
1979,7,2,3,80,4.1060
1979,7,2,4,86,3.9184
1979,7,2,5,89,0.3231
1979,7,3,1,81,2.3824
1979,7,3,2,100,2.0554
1979,7,3,3,108,2.5390
1979,7,3,4,104,1.4544
1979,7,3,5,111,-1.2786
1979,8,1,1,253,8.4346
1979,8,1,2,153,8.1317
1979,8,1,3,122,7.4206
1979,8,1,4,106,8.0041
1979,8,1,5,156,9.1420
1979,8,2,1,103,7.6536
1979,8,2,2,77,9.7319
1979,8,2,3,84,9.7474
1979,8,2,4,66,10.4365
1979,8,2,5,77,8.3227
1979,8,3,1,56,7.1141
1979,8,3,2,93,6.6099
1979,8,3,3,92,8.3026
1979,8,3,4,131,6.6651
1979,8,3,5,123,7.1433
1979,9,1,1,254,-1.7060
1979,9,1,2,161,-1.9536
1979,9,1,3,117,-1.4348
1979,9,1,4,106,0.3333
1979,9,1,5,156,-1.1191
1979,9,2,1,100,-1.1665
1979,9,2,2,70,-0.1296
1979,9,2,3,81,1.1968
1979,9,2,4,74,0.3499
1979,9,2,5,74,1.9335
1979,9,3,1,55,-0.5905
1979,9,3,2,93,-1.5323
1979,9,3,3,89,-0.6026
1979,9,3,4,126,0.0054
1979,9,3,5,131,3.4944
1979,10,1,1,247,-12.4259
1979,10,1,2,152,-12.7165
1979,10,1,3,115,-11.8527
1979,10,1,4,124,-10.7358
1979,10,1,5,149,-9.1346
1979,10,2,1,105,-11.6827
1979,10,2,2,66,-9.2392
1979,10,2,3,92,-9.6082
1979,10,2,4,67,-10.0699
1979,10,2,5,67,-8.6712
1979,10,3,1,59,-8.0018
1979,10,3,2,95,-8.3063
1979,10,3,3,86,-8.6557
1979,10,3,4,125,-7.3625
1979,10,3,5,132,-3.5094
1979,11,1,1,259,7.5131
1979,11,1,2,160,6.6981
1979,11,1,3,122,7.3917
1979,11,1,4,105,7.8326
1979,11,1,5,157,11.8558
1979,11,2,1,102,8.5533
1979,11,2,2,73,8.1407
1979,11,2,3,76,8.8785
1979,11,2,4,68,8.1757
1979,11,2,5,91,10.2437
1979,11,3,1,60,6.8389
1979,11,3,2,92,5.8087
1979,11,3,3,115,6.2852
1979,11,3,4,117,4.2027
1979,11,3,5,120,6.4954
1979,12,1,1,255,6.9053
1979,12,1,2,157,7.8042
1979,12,1,3,130,6.1353
1979,12,1,4,95,7.2936
1979,12,1,5,152,8.9270
1979,12,2,1,109,8.5645
1979,12,2,2,75,6.0175
1979,12,2,3,78,5.7298
1979,12,2,4,69,5.6235
1979,12,2,5,92,7.6482
1979,12,3,1,53,5.1171
1979,12,3,2,93,3.2157
1979,12,3,3,113,3.6021
1979,12,3,4,125,1.3352
1979,12,3,5,124,2.9304
1980,1,1,1,251,10.1473
1980,1,1,2,158,13.2703
1980,1,1,3,135,11.8325
1980,1,1,4,85,7.4383
1980,1,1,5,141,8.7517
1980,1,2,1,108,7.6628
1980,1,2,2,73,8.1301
1980,1,2,3,73,7.5446
1980,1,2,4,70,5.9495
1980,1,2,5,95,6.6559
1980,1,3,1,53,6.4406
1980,1,3,2,91,9.0843
1980,1,3,3,113,6.1396
1980,1,3,4,126,7.2688
1980,1,3,5,128,8.2913
1980,2,1,1,245,-2.1812
1980,2,1,2,130,-0.2517
1980,2,1,3,140,-3.3293
1980,2,1,4,100,-1.5945
1980,2,1,5,144,-0.2242
1980,2,2,1,93,-2.9260
1980,2,2,2,76,-3.3872
1980,2,2,3,73,-1.9099
1980,2,2,4,70,-1.0827
1980,2,2,5,99,-0.6208
1980,2,3,1,59,3.4915
1980,2,3,2,94,-0.8034
1980,2,3,3,103,2.2062
1980,2,3,4,126,0.6178
1980,2,3,5,120,1.6074
1980,3,1,1,228,-19.3144
1980,3,1,2,133,-18.6020
1980,3,1,3,139,-17.5927
1980,3,1,4,92,-17.1035
1980,3,1,5,154,-18.4499
1980,3,2,1,85,-14.8497
1980,3,2,2,75,-16.3641
1980,3,2,3,76,-17.6451
1980,3,2,4,72,-17.0830
1980,3,2,5,97,-18.1056
1980,3,3,1,69,-14.1099
1980,3,3,2,89,-12.5187
1980,3,3,3,105,-11.3726
1980,3,3,4,124,-10.7057
1980,3,3,5,118,-14.2607
1980,4,1,1,229,3.5601
1980,4,1,2,129,4.5872
1980,4,1,3,130,4.6594
1980,4,1,4,107,5.7699
1980,4,1,5,151,7.4662
1980,4,2,1,91,4.0562
1980,4,2,2,81,4.7850
1980,4,2,3,74,4.6127
1980,4,2,4,69,5.5529
1980,4,2,5,96,6.2281
1980,4,3,1,63,4.2351
1980,4,3,2,92,3.6890
1980,4,3,3,104,4.1271
1980,4,3,4,122,2.5949
1980,4,3,5,115,5.3295
1980,5,1,1,201,6.0974
1980,5,1,2,176,5.2099
1980,5,1,3,115,6.3438
1980,5,1,4,96,6.7640
1980,5,1,5,172,9.6088
1980,5,2,1,95,7.8388
1980,5,2,2,71,10.9099
1980,5,2,3,87,8.3837
1980,5,2,4,84,9.5460
1980,5,2,5,81,10.0640
1980,5,3,1,91,8.3930
1980,5,3,2,90,5.7116
1980,5,3,3,107,6.0811
1980,5,3,4,113,5.2902
1980,5,3,5,104,5.0370
1980,6,1,1,210,4.0178
1980,6,1,2,159,1.8136
1980,6,1,3,114,2.3806
1980,6,1,4,103,3.6014
1980,6,1,5,162,3.7453
1980,6,2,1,100,3.7190
1980,6,2,2,75,4.2077
1980,6,2,3,79,3.3114
1980,6,2,4,93,2.1929
1980,6,2,5,80,5.3512
1980,6,3,1,95,3.2152
1980,6,3,2,96,3.0003
1980,6,3,3,102,3.5039
1980,6,3,4,111,2.8132
1980,6,3,5,103,3.8634
1980,7,1,1,211,13.9895
1980,7,1,2,158,12.5129
1980,7,1,3,110,11.9442
1980,7,1,4,97,10.6985
1980,7,1,5,166,11.7452
1980,7,2,1,92,13.6492
1980,7,2,2,76,12.8930
1980,7,2,3,82,12.2242
1980,7,2,4,95,13.0082
1980,7,2,5,82,9.5488
1980,7,3,1,100,11.3164
1980,7,3,2,91,11.2172
1980,7,3,3,103,8.0875
1980,7,3,4,109,7.0545
1980,7,3,5,102,6.1014
1980,8,1,1,223,8.5980
1980,8,1,2,138,8.5430
1980,8,1,3,114,8.9450
1980,8,1,4,115,8.7378
1980,8,1,5,140,8.5993
1980,8,2,1,101,6.7827
1980,8,2,2,71,5.8267
1980,8,2,3,68,7.9832
1980,8,2,4,85,5.6446
1980,8,2,5,93,6.2598
1980,8,3,1,59,0.4486
1980,8,3,2,94,0.5224
1980,8,3,3,113,2.3408
1980,8,3,4,112,1.3542
1980,8,3,5,122,3.8333
1980,9,1,1,221,4.2150
1980,9,1,2,144,2.2088
1980,9,1,3,110,2.6094
1980,9,1,4,116,2.9453
1980,9,1,5,132,3.3537
1980,9,2,1,100,3.3721
1980,9,2,2,72,2.9280
1980,9,2,3,70,1.4672
1980,9,2,4,87,4.3175
1980,9,2,5,90,5.8856
1980,9,3,1,57,3.3350
1980,9,3,2,86,0.4558
