year,month,rank_ME,rank_ROE_6,nstocks,ret_vw
1979,2,2,3,188,-1.9270
1979,2,2,4,194,-3.7270
1979,2,2,5,211,-4.9299
1979,2,3,1,149,-2.1129
1979,2,3,2,247,-1.6679
1979,2,3,3,301,-2.5847
1979,2,3,4,286,-3.4703
1979,2,3,5,215,-3.9078
1979,3,1,1,480,9.2926
1979,3,1,2,331,8.2642
1979,3,1,3,279,7.9192
1979,3,1,4,256,9.7176
1979,3,1,5,279,10.1679
1979,3,2,1,204,9.4976
1979,3,2,2,194,8.1686
1979,3,2,3,204,8.6204
1979,3,2,4,206,9.9621
1979,3,2,5,222,12.8560
1979,3,3,1,166,7.7398
1979,3,3,2,262,4.8378
1979,3,3,3,327,6.0863
1979,3,3,4,305,6.7819
1979,3,3,5,226,5.4699
1979,4,1,1,487,1.6934
1979,4,1,2,317,2.9046
1979,4,1,3,253,2.3117
1979,4,1,4,245,3.5245
1979,4,1,5,290,2.2949
1979,4,2,1,186,2.1065
1979,4,2,2,182,0.6286
1979,4,2,3,195,1.7437
1979,4,2,4,198,2.8117
1979,4,2,5,213,3.7094
1979,4,3,1,142,0.1793
1979,4,3,2,232,0.0649
1979,4,3,3,283,1.2295
1979,4,3,4,280,-0.2477
1979,4,3,5,217,0.0317
1979,5,1,1,520,-1.1389
1979,5,1,2,322,-0.4180
1979,5,1,3,268,-0.6781
1979,5,1,4,247,-1.4980
1979,5,1,5,295,-0.7991
1979,5,2,1,206,0.0795
1979,5,2,2,198,-0.8271
1979,5,2,3,217,-1.2648
1979,5,2,4,224,-2.4700
1979,5,2,5,235,-2.0742
1979,5,3,1,156,-1.6034
1979,5,3,2,266,-1.0218
1979,5,3,3,330,-1.9602
1979,5,3,4,320,-1.6756
1979,5,3,5,241,-1.6342
1979,6,1,1,545,5.8575
1979,6,1,2,358,3.8462
1979,6,1,3,279,4.5946
1979,6,1,4,250,5.0129
1979,6,1,5,313,4.5688
1979,6,2,1,218,6.2804
1979,6,2,2,206,5.2164
1979,6,2,3,226,5.0776
1979,6,2,4,231,3.9051
1979,6,2,5,249,3.3693
1979,6,3,1,167,5.4367
1979,6,3,2,279,4.5709
1979,6,3,3,338,5.0436
1979,6,3,4,337,3.9257
1979,6,3,5,254,2.5972
1979,7,1,1,541,0.6631
1979,7,1,2,360,2.4865
1979,7,1,3,268,2.7095
1979,7,1,4,245,3.3463
1979,7,1,5,315,3.4613
1979,7,2,1,205,3.8601
1979,7,2,2,202,2.6101
1979,7,2,3,216,3.6278
1979,7,2,4,216,3.7166
1979,7,2,5,242,3.3209
1979,7,3,1,157,2.7634
1979,7,3,2,254,0.9497
1979,7,3,3,314,1.8993
1979,7,3,4,317,1.3671
1979,7,3,5,243,0.1018
1979,8,1,1,530,7.8976
1979,8,1,2,358,9.0801
1979,8,1,3,288,8.4890
1979,8,1,4,262,9.0823
1979,8,1,5,308,8.2637
1979,8,2,1,194,7.5052
1979,8,2,2,207,7.2805
1979,8,2,3,229,7.0384
1979,8,2,4,227,8.8730
1979,8,2,5,241,10.2590
1979,8,3,1,162,5.4180
1979,8,3,2,268,4.5531
1979,8,3,3,334,7.1599
1979,8,3,4,315,6.5369
1979,8,3,5,254,6.9044
1979,9,1,1,537,-1.1841
1979,9,1,2,365,-1.4090
1979,9,1,3,284,-1.2627
1979,9,1,4,266,0.4616
1979,9,1,5,303,-0.6026
1979,9,2,1,202,0.7094
1979,9,2,2,219,0.0528
1979,9,2,3,225,-1.1193
1979,9,2,4,233,-0.0985
1979,9,2,5,239,0.0724
1979,9,3,1,169,-1.5636
1979,9,3,2,273,-0.8446
1979,9,3,3,337,1.2786
1979,9,3,4,319,0.3300
1979,9,3,5,258,0.4886
1979,10,1,1,508,-12.1584
1979,10,1,2,328,-10.1504
1979,10,1,3,270,-10.2153
1979,10,1,4,239,-10.1089
1979,10,1,5,275,-10.6527
1979,10,2,1,190,-11.7959
1979,10,2,2,199,-8.7542
1979,10,2,3,206,-9.6739
1979,10,2,4,199,-9.2628
1979,10,2,5,223,-9.3514
1979,10,3,1,139,-8.3661
1979,10,3,2,239,-5.8632
1979,10,3,3,298,-5.2615
1979,10,3,4,281,-6.5877
1979,10,3,5,246,-7.3488
1979,11,1,1,502,6.5281
1979,11,1,2,360,7.1660
1979,11,1,3,279,6.9562
1979,11,1,4,246,7.8623
1979,11,1,5,259,10.3327
1979,11,2,1,200,8.2548
1979,11,2,2,214,7.3642
1979,11,2,3,221,6.6790
1979,11,2,4,210,9.6898
1979,11,2,5,229,10.9439
1979,11,3,1,156,3.7097
1979,11,3,2,259,5.2616
1979,11,3,3,333,6.2816
1979,11,3,4,308,6.0185
1979,11,3,5,252,6.1505
1979,12,1,1,511,4.5348
1979,12,1,2,374,7.2633
1979,12,1,3,292,7.5908
1979,12,1,4,246,8.5877
1979,12,1,5,254,10.3865
1979,12,2,1,214,6.3065
1979,12,2,2,221,4.2858
1979,12,2,3,232,5.3299
1979,12,2,4,228,5.3331
1979,12,2,5,232,8.6153
1979,12,3,1,163,1.9986
1979,12,3,2,274,0.1959
1979,12,3,3,347,2.0086
1979,12,3,4,320,2.0483
1979,12,3,5,258,4.7359
1980,1,1,1,476,9.5547
1980,1,1,2,346,10.3374
1980,1,1,3,277,10.7203
1980,1,1,4,232,10.0963
1980,1,1,5,233,11.8707
1980,1,2,1,189,6.2914
1980,1,2,2,199,5.8826
1980,1,2,3,208,5.5056
1980,1,2,4,205,6.0820
1980,1,2,5,216,7.8140
1980,1,3,1,148,4.8721
1980,1,3,2,238,2.4807
1980,1,3,3,295,8.6431
1980,1,3,4,282,7.2888
1980,1,3,5,240,6.5046
1980,2,1,1,451,-2.4770
1980,2,1,2,344,-2.1340
1980,2,1,3,269,-2.8821
1980,2,1,4,225,-4.3095
1980,2,1,5,219,-1.9641
1980,2,2,1,183,-1.0792
1980,2,2,2,197,-3.0164
1980,2,2,3,218,-2.6654
1980,2,2,4,212,-3.3262
1980,2,2,5,213,-1.0817
1980,2,3,1,149,-4.0295
1980,2,3,2,245,-0.7168
1980,2,3,3,306,1.7263
1980,2,3,4,289,1.4389
1980,2,3,5,243,-0.1546
1980,3,1,1,461,-18.5712
1980,3,1,2,354,-17.3616
1980,3,1,3,286,-16.6013
1980,3,1,4,246,-17.6816
1980,3,1,5,237,-19.8843
1980,3,2,1,190,-17.7935
1980,3,2,2,213,-14.3623
1980,3,2,3,224,-14.9427
1980,3,2,4,230,-15.8721
1980,3,2,5,216,-17.1004
1980,3,3,1,160,-11.1734
1980,3,3,2,266,-7.9871
1980,3,3,3,327,-11.5761
1980,3,3,4,316,-11.6504
1980,3,3,5,257,-11.6636
1980,4,1,1,462,3.7031
1980,4,1,2,339,4.8034
1980,4,1,3,264,6.4222
1980,4,1,4,233,6.7016
1980,4,1,5,233,8.9325
1980,4,2,1,177,6.3821
1980,4,2,2,186,7.7574
1980,4,2,3,210,6.2937
1980,4,2,4,208,4.8714
1980,4,2,5,206,5.7572
1980,4,3,1,133,2.3179
1980,4,3,2,231,7.2073
1980,4,3,3,280,4.8151
1980,4,3,4,277,5.1328
1980,4,3,5,241,4.3412
1980,5,1,1,478,6.4327
1980,5,1,2,334,6.8342
1980,5,1,3,280,4.8232
1980,5,1,4,240,6.0838
1980,5,1,5,246,8.3294
1980,5,2,1,183,8.3925
1980,5,2,2,210,8.2609
1980,5,2,3,225,8.5975
1980,5,2,4,225,8.2393
1980,5,2,5,218,8.7026
1980,5,3,1,139,5.7471
1980,5,3,2,260,5.2687
1980,5,3,3,318,6.0750
1980,5,3,4,310,4.7013
1980,5,3,5,266,6.0489
1980,6,1,1,505,2.9829
1980,6,1,2,357,2.8988
1980,6,1,3,293,2.6607
1980,6,1,4,252,3.1068
1980,6,1,5,254,5.4298
1980,6,2,1,195,3.1454
1980,6,2,2,229,2.6932
1980,6,2,3,235,3.9259
1980,6,2,4,231,3.6975
1980,6,2,5,220,6.5613
1980,6,3,1,149,2.6976
1980,6,3,2,273,1.8913
1980,6,3,3,332,3.2716
1980,6,3,4,325,3.2639
1980,6,3,5,284,4.3059
1980,7,1,1,499,10.6318
1980,7,1,2,351,11.2258
1980,7,1,3,286,11.4325
1980,7,1,4,251,13.2081
1980,7,1,5,239,13.3554
1980,7,2,1,183,8.1372
1980,7,2,2,225,9.1449
1980,7,2,3,223,9.5758
1980,7,2,4,225,12.4559
1980,7,2,5,216,13.0391
1980,7,3,1,138,10.3452
1980,7,3,2,253,3.5882
1980,7,3,3,308,6.8563
1980,7,3,4,307,7.8101
1980,7,3,5,270,7.5059
1980,8,1,1,509,7.2977
1980,8,1,2,358,6.6103
1980,8,1,3,282,8.9295
1980,8,1,4,256,8.2952
1980,8,1,5,234,9.5594
1980,8,2,1,186,5.1830
1980,8,2,2,240,3.7537
1980,8,2,3,220,3.1374
1980,8,2,4,225,5.5850
1980,8,2,5,218,7.5584
1980,8,3,1,133,-0.2192
1980,8,3,2,259,1.2799
1980,8,3,3,321,1.8089
1980,8,3,4,315,1.4176
1980,8,3,5,278,2.5763
1980,9,1,1,511,2.4518
1980,9,1,2,366,2.3433
1980,9,1,3,285,2.7515
1980,9,1,4,256,3.0217
1980,9,1,5,241,5.0436
1980,9,2,1,190,0.5736
1980,9,2,2,250,1.2835
1980,9,2,3,228,2.2470
1980,9,2,4,232,4.4762
1980,9,2,5,223,5.8476
1980,9,3,1,138,-0.4138
1980,9,3,2,256,-1.3165
1980,9,3,3,322,2.3774
1980,9,3,4,328,3.0713
1980,9,3,5,286,5.6871
1980,10,1,1,486,2.3868
1980,10,1,2,325,3.1605
1980,10,1,3,255,5.3006
1980,10,1,4,238,5.8154
1980,10,1,5,222,7.2665
1980,10,2,1,175,-0.8144
1980,10,2,2,225,2.8301
1980,10,2,3,207,3.0167
1980,10,2,4,198,3.3447
1980,10,2,5,211,5.0684
1980,10,3,1,110,-2.0962
1980,10,3,2,217,-1.2614
1980,10,3,3,278,0.0504
1980,10,3,4,304,2.9522
1980,10,3,5,271,3.7638
1980,11,1,1,483,1.8608
1980,11,1,2,338,3.0721
1980,11,1,3,271,6.6808
1980,11,1,4,221,7.1266
1980,11,1,5,219,10.4271
1980,11,2,1,175,4.9411
1980,11,2,2,234,5.1275
1980,11,2,3,225,2.4683
1980,11,2,4,223,8.0607
1980,11,2,5,212,11.6797
1980,11,3,1,119,0.3862
1980,11,3,2,238,2.3774
1980,11,3,3,295,9.1718
1980,11,3,4,330,14.9513
1980,11,3,5,285,14.6819
1980,12,1,1,502,-4.2927
1980,12,1,2,356,-1.8066
1980,12,1,3,282,-3.2449
1980,12,1,4,218,-2.9510
1980,12,1,5,219,-4.5913
1980,12,2,1,181,-3.0391
1980,12,2,2,244,-2.3804
1980,12,2,3,230,-0.6286
1980,12,2,4,231,-2.4821
1980,12,2,5,223,-3.5178
1980,12,3,1,123,-1.4894
1980,12,3,2,243,-0.7673
1980,12,3,3,299,-2.3207
1980,12,3,4,341,-4.8817
1980,12,3,5,296,-5.1436
1981,1,1,1,473,3.6083
1981,1,1,2,340,2.6768
1981,1,1,3,270,2.1224
1981,1,1,4,197,-0.7290
1981,1,1,5,211,-1.5350
1981,1,2,1,164,0.7057
1981,1,2,2,222,1.0830
1981,1,2,3,208,0.5561
1981,1,2,4,213,-0.4576
1981,1,2,5,210,-3.2286
1981,1,3,1,115,0.5442
1981,1,3,2,206,1.6015
1981,1,3,3,258,-3.5228
1981,1,3,4,292,-6.8681
1981,1,3,5,273,-6.3244
1981,2,1,1,459,0.7609
1981,2,1,2,322,1.0052
1981,2,1,3,265,2.1724
1981,2,1,4,200,1.5391
1981,2,1,5,209,1.6790
1981,2,2,1,165,1.9249
1981,2,2,2,221,1.3991
1981,2,2,3,209,2.9789
1981,2,2,4,214,2.9940
1981,2,2,5,206,0.4115
1981,2,3,1,121,4.4406
1981,2,3,2,222,1.8596
1981,2,3,3,275,2.3569
1981,2,3,4,308,1.7650
1981,2,3,5,267,1.2956
1981,3,1,1,470,8.3134
1981,3,1,2,338,8.9952
1981,3,1,3,281,8.9217
1981,3,1,4,216,9.7099
1981,3,1,5,225,12.9490
1981,3,2,1,176,7.4536
1981,3,2,2,230,6.7462
1981,3,2,3,233,7.2513
1981,3,2,4,220,7.5663
1981,3,2,5,211,9.1284
1981,3,3,1,126,8.1812
1981,3,3,2,238,4.3107
1981,3,3,3,306,4.8341
1981,3,3,4,335,2.5587
1981,3,3,5,294,3.3257
1981,4,1,1,471,4.0965
1981,4,1,2,311,3.8824
1981,4,1,3,260,3.4915
1981,4,1,4,218,2.9684
1981,4,1,5,224,3.5106
1981,4,2,1,170,0.1648
1981,4,2,2,213,1.3133
1981,4,2,3,208,3.6064
1981,4,2,4,212,4.4998
1981,4,2,5,204,2.0114
1981,4,3,1,118,-1.6647
1981,4,3,2,219,0.8148
1981,4,3,3,271,-2.6412
1981,4,3,4,294,-3.1337
1981,4,3,5,267,-2.2290
1981,5,1,1,489,2.5716
1981,5,1,2,326,3.6420
1981,5,1,3,276,4.3529
1981,5,1,4,223,4.0174
1981,5,1,5,243,5.0922
1981,5,2,1,193,2.8388
1981,5,2,2,227,2.0253
1981,5,2,3,238,2.7513
1981,5,2,4,231,3.4732
1981,5,2,5,217,4.1034
1981,5,3,1,141,1.7184
1981,5,3,2,250,2.4268
1981,5,3,3,306,-0.8133
1981,5,3,4,335,-0.1580
1981,5,3,5,284,1.1088
1981,6,1,1,511,0.6513
1981,6,1,2,347,0.6444
1981,6,1,3,295,-0.2519
1981,6,1,4,244,0.6838
1981,6,1,5,266,0.3006
1981,6,2,1,196,-2.4477
1981,6,2,2,241,-0.7496
1981,6,2,3,258,-0.6777
1981,6,2,4,234,-3.0956
1981,6,2,5,228,-2.6175
1981,6,3,1,144,-1.7037
1981,6,3,2,263,-0.5753
1981,6,3,3,322,0.7574
1981,6,3,4,348,-0.6492
1981,6,3,5,295,-2.3608
1981,7,1,1,503,-3.7879
1981,7,1,2,338,-2.5450
1981,7,1,3,299,-2.6070
1981,7,1,4,246,-3.3937
1981,7,1,5,260,-2.7380
1981,7,2,1,185,-3.5467
1981,7,2,2,226,-2.1648
1981,7,2,3,235,-2.0692
1981,7,2,4,213,-1.5437
1981,7,2,5,225,-2.2538
1981,7,3,1,131,-2.9168
1981,7,3,2,241,0.2238
1981,7,3,3,293,-0.3821
1981,7,3,4,328,1.7712
1981,7,3,5,279,0.7249
1981,8,1,1,504,-8.8749
1981,8,1,2,333,-6.4608
1981,8,1,3,287,-8.0563
1981,8,1,4,258,-7.8867
1981,8,1,5,261,-9.6290
1981,8,2,1,204,-8.6849
1981,8,2,2,222,-6.0276
1981,8,2,3,241,-4.9295
1981,8,2,4,215,-6.8006
1981,8,2,5,228,-7.2816
1981,8,3,1,134,-6.9357
1981,8,3,2,260,-3.5998
1981,8,3,3,309,-5.5100
1981,8,3,4,334,-5.5232
1981,8,3,5,284,-5.9903
1981,9,1,1,511,-9.6959
1981,9,1,2,326,-9.2053
1981,9,1,3,294,-6.1250
1981,9,1,4,256,-6.6856
1981,9,1,5,266,-6.6485
1981,9,2,1,215,-9.1435
1981,9,2,2,218,-5.9619
1981,9,2,3,243,-6.4065
1981,9,2,4,211,-6.6734
1981,9,2,5,233,-7.8007
1981,9,3,1,136,-6.7502
1981,9,3,2,269,-3.9488
1981,9,3,3,315,-5.7822
1981,9,3,4,337,-6.5440
1981,9,3,5,282,-6.4206
1981,10,1,1,471,6.3683
1981,10,1,2,305,8.5148
1981,10,1,3,267,9.0674
1981,10,1,4,221,11.9178
1981,10,1,5,265,10.4538
1981,10,2,1,200,4.8867
1981,10,2,2,200,6.3632
1981,10,2,3,222,6.8581
1981,10,2,4,191,7.0767
1981,10,2,5,223,10.1132
1981,10,3,1,112,0.2575
1981,10,3,2,229,3.6535
1981,10,3,3,265,4.8119
1981,10,3,4,297,5.1448
1981,10,3,5,254,9.4687
1981,11,1,1,474,0.7089
1981,11,1,2,322,4.4054
1981,11,1,3,271,3.5534
1981,11,1,4,212,3.4792
1981,11,1,5,239,2.2202
1981,11,2,1,203,2.6843
1981,11,2,2,209,4.0580
1981,11,2,3,236,5.3449
1981,11,2,4,202,4.3601
1981,11,2,5,224,1.8561
1981,11,3,1,128,4.2596
1981,11,3,2,244,4.2826
1981,11,3,3,294,6.0946
1981,11,3,4,314,5.0161
1981,11,3,5,272,3.2417
1981,12,1,1,488,-1.4177
1981,12,1,2,349,-1.5921
1981,12,1,3,280,-0.0122
1981,12,1,4,217,0.1857
1981,12,1,5,241,-2.7680
1981,12,2,1,200,-1.2961
1981,12,2,2,215,-1.4181
1981,12,2,3,244,0.0368
1981,12,2,4,208,-1.1609
1981,12,2,5,228,-1.2427
1981,12,3,1,131,-2.2090
1981,12,3,2,250,-1.9860
1981,12,3,3,306,-2.7217
1981,12,3,4,321,-2.4001
1981,12,3,5,275,-3.7060
1982,1,1,1,449,-1.2271
1982,1,1,2,306,-0.6038
1982,1,1,3,250,-1.6905
1982,1,1,4,196,-0.8491
1982,1,1,5,232,-1.4909
1982,1,2,1,183,-2.1570
1982,1,2,2,195,-1.8879
1982,1,2,3,213,-4.4863
1982,1,2,4,180,-3.6048
1982,1,2,5,213,-6.1231
1982,1,3,1,110,-1.3423
1982,1,3,2,214,-1.5591
1982,1,3,3,262,-2.7255
1982,1,3,4,274,-1.4719
1982,1,3,5,242,-3.5902
1982,2,1,1,436,-4.3288
1982,2,1,2,294,-3.0007
1982,2,1,3,250,-2.9687
1982,2,1,4,197,-3.2545
1982,2,1,5,230,-4.8013
1982,2,2,1,181,-5.5963
1982,2,2,2,196,-3.0261
1982,2,2,3,218,-4.1923
1982,2,2,4,179,-3.5474
1982,2,2,5,217,-4.6002
1982,2,3,1,126,-3.1608
1982,2,3,2,233,-4.2899
1982,2,3,3,286,-4.4142
1982,2,3,4,287,-5.7146
1982,2,3,5,238,-6.2007
1982,3,1,1,452,-1.0092
1982,3,1,2,332,-0.0219
1982,3,1,3,262,-0.6834
1982,3,1,4,217,-0.0453
1982,3,1,5,249,-0.1852
1982,3,2,1,199,1.3043
1982,3,2,2,204,0.4194
1982,3,2,3,226,0.3612
1982,3,2,4,196,-2.4125
1982,3,2,5,232,-1.7442
1982,3,3,1,136,2.9046
1982,3,3,2,256,1.4023
1982,3,3,3,325,-1.4455
1982,3,3,4,319,-1.1140
1982,3,3,5,258,-2.1440
1982,4,1,1,446,3.3206
1982,4,1,2,342,3.5775
1982,4,1,3,257,4.6201
1982,4,1,4,205,3.7301
1982,4,1,5,255,6.4529
1982,4,2,1,182,5.1960
1982,4,2,2,187,6.0962
1982,4,2,3,205,5.5359
1982,4,2,4,185,5.3607
1982,4,2,5,206,7.0075
1982,4,3,1,124,3.7139
1982,4,3,2,221,1.5576
1982,4,3,3,276,4.5830
1982,4,3,4,283,5.0001
1982,4,3,5,238,5.5960
1982,5,1,1,459,-3.4701
1982,5,1,2,375,-1.6490
1982,5,1,3,274,-1.5338
1982,5,1,4,215,-1.8400
1982,5,1,5,265,-3.4573
1982,5,2,1,189,-4.6372
1982,5,2,2,209,-3.6262
1982,5,2,3,237,-2.1581
1982,5,2,4,209,-2.9716
1982,5,2,5,220,-3.5222
1982,5,3,1,138,-2.1025
1982,5,3,2,258,-2.4505
1982,5,3,3,313,-1.2166
1982,5,3,4,318,-2.1587
1982,5,3,5,273,-3.7305
1982,6,1,1,489,-2.9540
1982,6,1,2,401,-2.6309
1982,6,1,3,312,-2.3149
1982,6,1,4,229,-1.1619
1982,6,1,5,283,-1.7848
1982,6,2,1,193,-1.4804
1982,6,2,2,220,-2.0718
1982,6,2,3,244,-2.2797
1982,6,2,4,221,-2.0762
1982,6,2,5,227,-1.3928
1982,6,3,1,142,1.4222
1982,6,3,2,270,-2.2517
1982,6,3,3,335,-2.0264
1982,6,3,4,332,-2.0304
1982,6,3,5,282,-1.8733
1982,7,1,1,472,-1.0514
1982,7,1,2,384,-0.8181
1982,7,1,3,312,-1.3866
1982,7,1,4,215,-1.5416
1982,7,1,5,281,-1.2530
1982,7,2,1,180,-0.5905
1982,7,2,2,208,-0.7449
1982,7,2,3,231,-1.2933
1982,7,2,4,217,1.5611
1982,7,2,5,217,-1.7338
1982,7,3,1,131,-4.0795
1982,7,3,2,243,-2.4024
1982,7,3,3,305,-2.8986
1982,7,3,4,311,-1.5182
1982,7,3,5,275,-1.4683
1982,8,1,1,484,6.3286
1982,8,1,2,403,7.5585
1982,8,1,3,308,7.3182
1982,8,1,4,217,6.9500
1982,8,1,5,279,7.5539
1982,8,2,1,187,11.6600
1982,8,2,2,209,10.6760
1982,8,2,3,233,10.7982
1982,8,2,4,201,10.3748
1982,8,2,5,219,10.6070
1982,8,3,1,130,15.3584
1982,8,3,2,244,14.7143
1982,8,3,3,314,12.8924
1982,8,3,4,327,11.8887
1982,8,3,5,272,11.1143
1982,9,1,1,517,0.9200
1982,9,1,2,423,3.5416
1982,9,1,3,324,4.9934
1982,9,1,4,244,6.0734
1982,9,1,5,292,3.5092
1982,9,2,1,198,1.5353
1982,9,2,2,223,2.2396
1982,9,2,3,242,3.1405
1982,9,2,4,206,3.5993
1982,9,2,5,224,3.3360
1982,9,3,1,131,-2.2215
1982,9,3,2,245,0.0909
1982,9,3,3,323,0.3631
1982,9,3,4,326,1.8280
1982,9,3,5,286,1.5247
1982,10,1,1,502,12.4407
1982,10,1,2,396,12.5732
1982,10,1,3,291,14.5488
1982,10,1,4,215,14.3545
1982,10,1,5,273,17.6182
1982,10,2,1,174,13.6860
1982,10,2,2,199,14.4329
1982,10,2,3,216,12.4636
1982,10,2,4,182,12.1054
1982,10,2,5,206,13.8750
1982,10,3,1,114,15.9457
1982,10,3,2,202,12.2749
1982,10,3,3,260,8.8998
1982,10,3,4,286,10.2282
1982,10,3,5,264,11.9538
1982,11,1,1,522,8.8760
1982,11,1,2,429,9.2638
1982,11,1,3,309,10.4110
1982,11,1,4,238,9.0562
1982,11,1,5,279,10.7340
1982,11,2,1,168,7.6777
1982,11,2,2,219,6.9840
1982,11,2,3,222,7.5686
1982,11,2,4,189,8.0278
1982,11,2,5,215,11.9775
1982,11,3,1,121,6.9189
1982,11,3,2,218,4.3851
1982,11,3,3,290,2.2962
1982,11,3,4,312,3.8980
1982,11,3,5,280,6.4680
1982,12,1,1,606,1.8314
1982,12,1,2,503,1.6068
1982,12,1,3,332,0.8909
1982,12,1,4,283,2.3424
1982,12,1,5,304,2.6600
1982,12,2,1,183,-0.2016
1982,12,2,2,225,1.8451
1982,12,2,3,236,1.7732
1982,12,2,4,216,1.9216
1982,12,2,5,230,2.1588
1982,12,3,1,127,3.7285
1982,12,3,2,228,0.9508
1982,12,3,3,300,1.4470
1982,12,3,4,319,1.8221
1982,12,3,5,288,1.9596
1983,1,1,1,604,9.3480
1983,1,1,2,486,8.1412
1983,1,1,3,309,9.1757
1983,1,1,4,288,8.7482
1983,1,1,5,302,9.6867
1983,1,2,1,171,8.8981
1983,1,2,2,217,7.4085
1983,1,2,3,209,5.3325
1983,1,2,4,201,7.0698
1983,1,2,5,220,4.7262
1983,1,3,1,110,6.1828
1983,1,3,2,197,4.9270
1983,1,3,3,262,6.8470
1983,1,3,4,286,3.1747
1983,1,3,5,262,2.3115
1983,2,1,1,593,4.5224
1983,2,1,2,486,5.7055
1983,2,1,3,308,4.8286
1983,2,1,4,294,6.3130
1983,2,1,5,308,7.8734
1983,2,2,1,167,4.7672
1983,2,2,2,213,3.0436
1983,2,2,3,218,5.6170
1983,2,2,4,215,5.5113
1983,2,2,5,249,7.2983
1983,2,3,1,118,2.7103
1983,2,3,2,211,3.5724
1983,2,3,3,274,1.4376
1983,2,3,4,300,1.9123
1983,2,3,5,260,3.4616
1983,3,1,1,639,4.7359
1983,3,1,2,536,4.5382
1983,3,1,3,350,3.8334
1983,3,1,4,329,4.8617
1983,3,1,5,365,5.5708
1983,3,2,1,178,5.0877
1983,3,2,2,233,3.7721
1983,3,2,3,231,3.3794
1983,3,2,4,232,3.1179
1983,3,2,5,272,4.4560
1983,3,3,1,132,3.6890
1983,3,3,2,227,3.2671
1983,3,3,3,303,2.0807
1983,3,3,4,332,3.6555
1983,3,3,5,283,2.6236
1983,4,1,1,662,6.7010
1983,4,1,2,555,7.6704
1983,4,1,3,370,7.6604
1983,4,1,4,350,8.5398
1983,4,1,5,400,7.6175
1983,4,2,1,180,5.0985
1983,4,2,2,221,6.9788
1983,4,2,3,214,5.9269
1983,4,2,4,225,6.5725
1983,4,2,5,283,7.8992
1983,4,3,1,116,8.4131
1983,4,3,2,191,8.4750
1983,4,3,3,261,5.8761
1983,4,3,4,300,6.4158
1983,4,3,5,271,7.5906
1983,5,1,1,728,12.5117
1983,5,1,2,566,9.2192
1983,5,1,3,412,9.6305
1983,5,1,4,374,9.4406
1983,5,1,5,456,8.2434
1983,5,2,1,192,7.6748
1983,5,2,2,230,6.0327
1983,5,2,3,242,6.3549
1983,5,2,4,260,4.8565
1983,5,2,5,308,5.8600
1983,5,3,1,136,4.3477
1983,5,3,2,228,1.1306
1983,5,3,3,298,0.3350
1983,5,3,4,342,0.5981
1983,5,3,5,296,-1.6479
1983,6,1,1,767,4.4545
1983,6,1,2,612,4.3432
1983,6,1,3,444,3.9083
1983,6,1,4,427,4.3266
1983,6,1,5,512,4.3551
1983,6,2,1,202,4.7482
1983,6,2,2,242,4.8248
1983,6,2,3,258,4.7959
1983,6,2,4,265,5.2476
1983,6,2,5,330,7.0828
1983,6,3,1,141,2.4362
1983,6,3,2,230,3.8413
1983,6,3,3,312,2.8506
1983,6,3,4,352,4.3461
1983,6,3,5,309,5.2002
1983,7,1,1,768,-2.7557
1983,7,1,2,602,-2.0945
1983,7,1,3,442,-2.2955
1983,7,1,4,422,-2.4882
1983,7,1,5,521,-2.3522
1983,7,2,1,197,-4.0255
1983,7,2,2,232,-1.3670
1983,7,2,3,246,-1.6134
1983,7,2,4,252,-2.9153
1983,7,2,5,334,-3.8217
1983,7,3,1,141,-2.6051
1983,7,3,2,210,-2.5393
1983,7,3,3,289,-3.6843
1983,7,3,4,335,-2.6603
1983,7,3,5,299,-3.6491
1983,8,1,1,781,-4.5404
1983,8,1,2,620,-3.1980
1983,8,1,3,470,-3.1590
1983,8,1,4,462,-2.2985
1983,8,1,5,545,-3.5380
1983,8,2,1,190,-4.7697
1983,8,2,2,251,-2.4146
1983,8,2,3,265,-3.4104
1983,8,2,4,271,-2.8180
1983,8,2,5,338,-3.5886
1983,8,3,1,148,2.0390
1983,8,3,2,225,2.2925
1983,8,3,3,307,3.0341
1983,8,3,4,336,0.8045
1983,8,3,5,313,-0.9842
1983,9,1,1,812,-2.4260
1983,9,1,2,628,0.7708
1983,9,1,3,481,0.4238
1983,9,1,4,471,1.0011
1983,9,1,5,580,1.5599
1983,9,2,1,196,1.3155
1983,9,2,2,253,2.4062
1983,9,2,3,263,2.9350
1983,9,2,4,283,2.6872
1983,9,2,5,352,3.2571
1983,9,3,1,148,0.2139
1983,9,3,2,233,0.4654
1983,9,3,3,312,0.7582
1983,9,3,4,339,1.6914
1983,9,3,5,316,3.2803
1983,10,1,1,784,-7.7107
1983,10,1,2,568,-5.6939
1983,10,1,3,443,-5.9146
1983,10,1,4,441,-6.0499
1983,10,1,5,565,-6.5217
1983,10,2,1,185,-7.7341
1983,10,2,2,221,-6.4934
1983,10,2,3,238,-4.7983
1983,10,2,4,264,-5.0005
1983,10,2,5,319,-7.6551
1983,10,3,1,123,-4.6354
1983,10,3,2,202,-1.4250
1983,10,3,3,264,-2.4041
1983,10,3,4,294,-0.0283
1983,10,3,5,286,-1.9434
1983,11,1,1,811,1.9909
1983,11,1,2,580,4.2815
1983,11,1,3,470,3.9783
1983,11,1,4,459,5.1790
1983,11,1,5,561,5.8583
1983,11,2,1,193,5.2239
