year,month,rank_ME,rank_FP_6,nstocks,ret_vw
1988,8,3,5,75,-0.0763
1988,9,1,1,461,3.9704
1988,9,1,2,430,2.6644
1988,9,1,3,546,2.9973
1988,9,1,4,928,3.0496
1988,9,1,5,1587,1.2948
1988,9,2,1,335,2.9267
1988,9,2,2,316,2.7487
1988,9,2,3,289,2.3886
1988,9,2,4,300,3.6311
1988,9,2,5,209,2.3578
1988,9,3,1,269,3.2880
1988,9,3,2,358,4.7922
1988,9,3,3,320,4.3746
1988,9,3,4,220,4.5307
1988,9,3,5,80,2.1504
1988,10,1,1,438,-0.6605
1988,10,1,2,446,-0.5381
1988,10,1,3,520,-1.2383
1988,10,1,4,899,-1.7541
1988,10,1,5,1537,-2.7122
1988,10,2,1,316,-0.5679
1988,10,2,2,315,-1.0004
1988,10,2,3,276,-0.0507
1988,10,2,4,289,0.3195
1988,10,2,5,197,-0.9016
1988,10,3,1,265,1.6181
1988,10,3,2,342,2.6680
1988,10,3,3,301,2.8297
1988,10,3,4,213,3.9396
1988,10,3,5,76,2.1438
1988,11,1,1,462,-2.9670
1988,11,1,2,454,-3.2970
1988,11,1,3,531,-3.8324
1988,11,1,4,895,-3.0373
1988,11,1,5,1588,-5.0481
1988,11,2,1,318,-2.9849
1988,11,2,2,320,-3.5847
1988,11,2,3,305,-2.2263
1988,11,2,4,303,-2.6348
1988,11,2,5,206,-2.3927
1988,11,3,1,273,-1.8527
1988,11,3,2,340,-1.2119
1988,11,3,3,304,-1.1261
1988,11,3,4,223,-1.2698
1988,11,3,5,84,-0.0367
1988,12,1,1,462,4.8897
1988,12,1,2,455,3.9576
1988,12,1,3,539,3.8951
1988,12,1,4,862,4.3337
1988,12,1,5,1612,3.0526
1988,12,2,1,314,4.4885
1988,12,2,2,315,4.8405
1988,12,2,3,295,4.1113
1988,12,2,4,309,4.5625
1988,12,2,5,204,5.8557
1988,12,3,1,268,2.5700
1988,12,3,2,331,2.0351
1988,12,3,3,303,1.8411
1988,12,3,4,217,2.0410
1988,12,3,5,83,2.1759
1989,1,1,1,440,4.1449
1989,1,1,2,435,5.0742
1989,1,1,3,524,4.2629
1989,1,1,4,825,3.7754
1989,1,1,5,1588,5.8050
1989,1,2,1,309,3.7797
1989,1,2,2,296,4.7387
1989,1,2,3,301,4.4929
1989,1,2,4,304,5.1075
1989,1,2,5,204,7.3850
1989,1,3,1,247,6.7876
1989,1,3,2,308,7.0141
1989,1,3,3,284,5.5813
1989,1,3,4,206,6.8332
1989,1,3,5,74,8.0139
1989,2,1,1,451,-0.1195
1989,2,1,2,431,0.8200
1989,2,1,3,522,0.6916
1989,2,1,4,843,0.3522
1989,2,1,5,1619,0.7773
1989,2,2,1,305,1.0677
1989,2,2,2,312,0.6819
1989,2,2,3,314,0.4203
1989,2,2,4,318,1.0915
1989,2,2,5,203,1.8121
1989,2,3,1,258,-2.6764
1989,2,3,2,314,-2.7892
1989,2,3,3,285,-1.4678
1989,2,3,4,218,-1.2353
1989,2,3,5,78,-0.1014
1989,3,1,1,435,4.4100
1989,3,1,2,442,4.8118
1989,3,1,3,521,3.8768
1989,3,1,4,852,2.4850
1989,3,1,5,1609,1.6953
1989,3,2,1,292,2.5274
1989,3,2,2,307,2.7015
1989,3,2,3,319,1.8535
1989,3,2,4,313,2.2854
1989,3,2,5,190,3.3861
1989,3,3,1,253,1.4624
1989,3,3,2,312,2.6615
1989,3,3,3,279,1.5270
1989,3,3,4,206,1.0018
1989,3,3,5,75,1.0163
1989,4,1,1,421,3.7104
1989,4,1,2,424,4.4371
1989,4,1,3,513,5.3926
1989,4,1,4,814,3.7591
1989,4,1,5,1579,1.6557
1989,4,2,1,270,6.0868
1989,4,2,2,305,4.7568
1989,4,2,3,309,4.7718
1989,4,2,4,305,4.9085
1989,4,2,5,198,4.4741
1989,4,3,1,250,5.7468
1989,4,3,2,307,5.9566
1989,4,3,3,270,4.5508
1989,4,3,4,200,3.2591
1989,4,3,5,76,5.9580
1989,5,1,1,445,4.6907
1989,5,1,2,438,3.9790
1989,5,1,3,535,4.1578
1989,5,1,4,821,3.5042
1989,5,1,5,1612,2.3584
1989,5,2,1,276,5.1469
1989,5,2,2,315,4.7112
1989,5,2,3,300,5.0375
1989,5,2,4,314,5.3061
1989,5,2,5,207,4.3001
1989,5,3,1,270,3.8016
1989,5,3,2,326,4.6476
1989,5,3,3,284,4.3003
1989,5,3,4,201,3.4806
1989,5,3,5,78,5.1407
1989,6,1,1,443,-2.2727
1989,6,1,2,438,-3.0037
1989,6,1,3,544,-2.1311
1989,6,1,4,804,-0.9195
1989,6,1,5,1611,-1.9326
1989,6,2,1,283,-3.4161
1989,6,2,2,311,-2.3103
1989,6,2,3,302,-2.7888
1989,6,2,4,310,-0.9720
1989,6,2,5,203,-2.0196
1989,6,3,1,263,-1.4932
1989,6,3,2,325,-0.5553
1989,6,3,3,279,0.1283
1989,6,3,4,188,-0.3401
1989,6,3,5,78,-0.2792
1989,7,1,1,430,6.0391
1989,7,1,2,437,5.0581
1989,7,1,3,533,4.3896
1989,7,1,4,790,3.1413
1989,7,1,5,1560,1.9326
1989,7,2,1,276,5.2685
1989,7,2,2,307,4.6001
1989,7,2,3,294,5.5102
1989,7,2,4,308,4.2300
1989,7,2,5,186,2.1444
1989,7,3,1,258,9.7523
1989,7,3,2,312,8.1525
1989,7,3,3,271,7.3348
1989,7,3,4,176,7.2247
1989,7,3,5,64,5.2437
1989,8,1,1,439,1.7461
1989,8,1,2,455,2.6570
1989,8,1,3,554,2.3733
1989,8,1,4,811,1.8358
1989,8,1,5,1579,1.2113
1989,8,2,1,280,2.5597
1989,8,2,2,314,4.3059
1989,8,2,3,312,3.4061
1989,8,2,4,311,2.4318
1989,8,2,5,186,1.0873
1989,8,3,1,263,2.0142
1989,8,3,2,321,1.7024
1989,8,3,3,282,2.3934
1989,8,3,4,189,2.9700
1989,8,3,5,67,2.8055
1989,9,1,1,425,1.4346
1989,9,1,2,437,1.9104
1989,9,1,3,559,1.1525
1989,9,1,4,815,0.4031
1989,9,1,5,1571,-1.2961
1989,9,2,1,277,2.1086
1989,9,2,2,305,1.5057
1989,9,2,3,301,0.5685
1989,9,2,4,317,-0.5930
1989,9,2,5,193,-0.4463
1989,9,3,1,262,-0.3933
1989,9,3,2,322,0.0040
1989,9,3,3,284,-0.4504
1989,9,3,4,192,-1.8144
1989,9,3,5,64,-2.8764
1989,10,1,1,419,-4.1494
1989,10,1,2,416,-4.3286
1989,10,1,3,518,-3.9199
1989,10,1,4,804,-4.3649
1989,10,1,5,1526,-7.6666
1989,10,2,1,282,-3.7474
1989,10,2,2,299,-4.5229
1989,10,2,3,295,-5.4626
1989,10,2,4,307,-6.8610
1989,10,2,5,189,-9.3966
1989,10,3,1,259,-1.2961
1989,10,3,2,309,-1.8825
1989,10,3,3,277,-2.0419
1989,10,3,4,178,-4.5106
1989,10,3,5,59,-7.6451
1989,11,1,1,431,0.4382
1989,11,1,2,422,0.4764
1989,11,1,3,547,0.1491
1989,11,1,4,836,0.0775
1989,11,1,5,1530,-1.6416
1989,11,2,1,292,0.5372
1989,11,2,2,303,1.1277
1989,11,2,3,309,1.2584
1989,11,2,4,318,2.0764
1989,11,2,5,200,1.9406
1989,11,3,1,267,2.4162
1989,11,3,2,321,1.6514
1989,11,3,3,295,2.9925
1989,11,3,4,192,2.4618
1989,11,3,5,62,-1.1179
1989,12,1,1,425,1.0344
1989,12,1,2,414,0.6215
1989,12,1,3,546,0.2491
1989,12,1,4,852,-0.0020
1989,12,1,5,1527,-1.9913
1989,12,2,1,284,2.3469
1989,12,2,2,291,1.9315
1989,12,2,3,303,1.2368
1989,12,2,4,327,1.0610
1989,12,2,5,197,-1.9880
1989,12,3,1,269,1.7332
1989,12,3,2,329,4.0858
1989,12,3,3,291,3.5583
1989,12,3,4,195,1.8357
1989,12,3,5,60,1.0371
1990,1,1,1,394,-8.1922
1990,1,1,2,395,-7.9332
1990,1,1,3,528,-7.3028
1990,1,1,4,826,-7.1361
1990,1,1,5,1484,-7.3119
1990,1,2,1,283,-8.6540
1990,1,2,2,289,-8.4536
1990,1,2,3,289,-8.3574
1990,1,2,4,326,-8.4994
1990,1,2,5,195,-9.9722
1990,1,3,1,267,-6.2491
1990,1,3,2,318,-7.0930
1990,1,3,3,283,-6.9098
1990,1,3,4,190,-5.4137
1990,1,3,5,57,-9.5101
1990,2,1,1,392,3.6428
1990,2,1,2,413,3.7767
1990,2,1,3,558,3.1571
1990,2,1,4,880,2.5351
1990,2,1,5,1488,0.2811
1990,2,2,1,290,4.8546
1990,2,2,2,284,3.5790
1990,2,2,3,298,2.4855
1990,2,2,4,323,2.6546
1990,2,2,5,201,3.6483
1990,2,3,1,279,1.1444
1990,2,3,2,338,1.0755
1990,2,3,3,303,1.3223
1990,2,3,4,197,3.2634
1990,2,3,5,57,1.9941
1990,3,1,1,380,5.4095
1990,3,1,2,408,4.1097
1990,3,1,3,553,4.1880
1990,3,1,4,876,4.0640
1990,3,1,5,1470,2.9459
1990,3,2,1,289,5.4529
1990,3,2,2,275,4.8454
1990,3,2,3,292,4.3259
1990,3,2,4,312,4.2644
1990,3,2,5,202,5.1007
1990,3,3,1,286,3.2451
1990,3,3,2,344,2.8063
1990,3,3,3,310,3.0066
1990,3,3,4,197,2.0480
1990,3,3,5,58,2.7323
1990,4,1,1,349,-1.3741
1990,4,1,2,379,-1.5171
1990,4,1,3,538,-2.0469
1990,4,1,4,836,-2.8822
1990,4,1,5,1412,-3.5790
1990,4,2,1,275,-2.8571
1990,4,2,2,266,-2.6164
1990,4,2,3,284,-3.2417
1990,4,2,4,315,-3.1632
1990,4,2,5,204,-5.9853
1990,4,3,1,286,-0.6085
1990,4,3,2,334,-2.2644
1990,4,3,3,299,-3.0669
1990,4,3,4,181,-5.1721
1990,4,3,5,56,-6.4866
1990,5,1,1,363,7.7922
1990,5,1,2,392,6.9766
1990,5,1,3,537,6.5050
1990,5,1,4,857,5.8092
1990,5,1,5,1427,5.0879
1990,5,2,1,284,10.9006
1990,5,2,2,279,8.4570
1990,5,2,3,296,6.9805
1990,5,2,4,324,7.9131
1990,5,2,5,210,8.0558
1990,5,3,1,283,11.0736
1990,5,3,2,339,8.9167
1990,5,3,3,308,7.6195
1990,5,3,4,190,7.7905
1990,5,3,5,62,9.8998
1990,6,1,1,348,2.3921
1990,6,1,2,398,2.9947
1990,6,1,3,538,3.0453
1990,6,1,4,865,1.5640
1990,6,1,5,1441,0.5773
1990,6,2,1,297,0.5621
1990,6,2,2,296,-0.0641
1990,6,2,3,299,-0.2279
1990,6,2,4,327,-0.2034
1990,6,2,5,210,1.0639
1990,6,3,1,296,0.8996
1990,6,3,2,347,-1.1247
1990,6,3,3,305,-0.6422
1990,6,3,4,192,-1.7445
1990,6,3,5,62,-2.7924
1990,7,1,1,335,-4.1325
1990,7,1,2,399,-3.6190
1990,7,1,3,517,-4.1257
1990,7,1,4,831,-3.2866
1990,7,1,5,1379,-5.6253
1990,7,2,1,290,-3.7623
1990,7,2,2,293,-3.5030
1990,7,2,3,301,-2.9367
1990,7,2,4,317,-3.1162
1990,7,2,5,195,-4.8989
1990,7,3,1,274,-0.2509
1990,7,3,2,329,0.8222
1990,7,3,3,288,-0.4299
1990,7,3,4,180,-3.0286
1990,7,3,5,63,-5.6996
1990,8,1,1,338,-12.8116
1990,8,1,2,396,-14.1102
1990,8,1,3,524,-13.3231
1990,8,1,4,828,-12.3835
1990,8,1,5,1413,-15.2557
1990,8,2,1,301,-12.8615
1990,8,2,2,314,-14.2121
1990,8,2,3,318,-12.3691
1990,8,2,4,326,-13.3446
1990,8,2,5,201,-14.2195
1990,8,3,1,272,-8.7305
1990,8,3,2,333,-8.1370
1990,8,3,3,289,-8.8979
1990,8,3,4,192,-10.2077
1990,8,3,5,77,-11.7323
1990,9,1,1,344,-7.9566
1990,9,1,2,400,-7.4376
1990,9,1,3,546,-8.2887
1990,9,1,4,849,-7.7009
1990,9,1,5,1444,-10.3809
1990,9,2,1,300,-7.0618
1990,9,2,2,343,-8.4172
1990,9,2,3,348,-8.1093
1990,9,2,4,337,-8.2669
1990,9,2,5,215,-12.2226
1990,9,3,1,281,-4.5704
1990,9,3,2,341,-2.3404
1990,9,3,3,302,-4.2997
1990,9,3,4,197,-7.0866
1990,9,3,5,78,-14.0485
1990,10,1,1,326,-3.5496
1990,10,1,2,393,-5.0216
1990,10,1,3,557,-5.7909
1990,10,1,4,851,-5.9964
1990,10,1,5,1430,-8.4459
1990,10,2,1,296,-4.0593
1990,10,2,2,344,-4.1708
1990,10,2,3,372,-4.7114
1990,10,2,4,349,-6.2395
1990,10,2,5,231,-9.8490
1990,10,3,1,291,-0.0620
1990,10,3,2,365,1.4902
1990,10,3,3,316,0.0607
1990,10,3,4,199,-2.1101
1990,10,3,5,80,-3.2756
1990,11,1,1,308,5.2371
1990,11,1,2,398,6.3833
1990,11,1,3,586,5.6528
1990,11,1,4,881,4.4828
1990,11,1,5,1447,3.5033
1990,11,2,1,294,7.9140
1990,11,2,2,344,7.9175
1990,11,2,3,404,7.2626
1990,11,2,4,368,8.5757
1990,11,2,5,246,10.5744
1990,11,3,1,310,7.3200
1990,11,3,2,387,4.5995
1990,11,3,3,335,5.7833
1990,11,3,4,205,6.0367
1990,11,3,5,80,10.8632
1990,12,1,1,311,4.0651
1990,12,1,2,381,3.7933
1990,12,1,3,583,3.4792
1990,12,1,4,873,2.0838
1990,12,1,5,1433,-1.8408
1990,12,2,1,284,5.9903
1990,12,2,2,343,6.1031
1990,12,2,3,415,5.1961
1990,12,2,4,374,5.1798
1990,12,2,5,243,4.3036
1990,12,3,1,315,2.6628
1990,12,3,2,377,2.4998
1990,12,3,3,325,2.3961
1990,12,3,4,201,2.6013
1990,12,3,5,81,5.9481
1991,1,1,1,284,7.4171
1991,1,1,2,329,7.5060
1991,1,1,3,562,7.7587
1991,1,1,4,837,8.3940
1991,1,1,5,1374,12.7797
1991,1,2,1,261,9.0993
1991,1,2,2,327,6.7577
1991,1,2,3,397,7.6545
1991,1,2,4,376,9.9639
1991,1,2,5,234,9.3330
1991,1,3,1,303,4.0625
1991,1,3,2,362,2.8037
1991,1,3,3,308,5.9957
1991,1,3,4,194,8.2361
1991,1,3,5,79,10.1041
1991,2,1,1,298,9.0497
1991,2,1,2,339,11.5134
1991,2,1,3,539,11.7984
1991,2,1,4,843,11.7353
1991,2,1,5,1371,15.0117
1991,2,2,1,282,8.9431
1991,2,2,2,315,10.1317
1991,2,2,3,394,10.1793
1991,2,2,4,394,9.3779
1991,2,2,5,244,12.7816
1991,2,3,1,308,6.7647
1991,2,3,2,368,6.7487
1991,2,3,3,310,6.5630
1991,2,3,4,204,8.0948
1991,2,3,5,77,9.5275
1991,3,1,1,301,8.2058
1991,3,1,2,351,8.6315
1991,3,1,3,528,8.8399
1991,3,1,4,825,7.2358
1991,3,1,5,1360,8.5711
1991,3,2,1,284,5.5075
1991,3,2,2,325,6.2988
1991,3,2,3,385,5.0194
1991,3,2,4,395,5.2464
1991,3,2,5,248,7.2287
1991,3,3,1,312,2.9682
1991,3,3,2,362,2.5484
1991,3,3,3,305,1.3108
1991,3,3,4,199,0.5702
1991,3,3,5,77,2.8831
1991,4,1,1,306,0.7248
1991,4,1,2,350,-0.3907
1991,4,1,3,499,0.6405
1991,4,1,4,777,-0.3658
1991,4,1,5,1340,1.1721
1991,4,2,1,288,0.3727
1991,4,2,2,315,-0.2556
1991,4,2,3,362,-0.0514
1991,4,2,4,383,0.0910
1991,4,2,5,244,-1.7530
1991,4,3,1,298,-1.1057
1991,4,3,2,344,0.5729
1991,4,3,3,304,0.8190
1991,4,3,4,188,2.3601
1991,4,3,5,70,1.4434
1991,5,1,1,336,3.7886
1991,5,1,2,353,3.0142
1991,5,1,3,494,3.9393
1991,5,1,4,790,4.1031
1991,5,1,5,1381,2.6077
1991,5,2,1,299,4.2669
1991,5,2,2,322,3.8026
1991,5,2,3,340,4.3082
1991,5,2,4,383,4.7509
1991,5,2,5,246,3.9691
1991,5,3,1,295,4.3128
1991,5,3,2,348,1.8445
1991,5,3,3,309,4.9110
1991,5,3,4,195,7.8689
1991,5,3,5,71,8.4579
1991,6,1,1,345,-4.8343
1991,6,1,2,360,-5.6085
1991,6,1,3,477,-5.1160
1991,6,1,4,782,-3.9353
1991,6,1,5,1405,-4.1366
1991,6,2,1,312,-6.0241
1991,6,2,2,321,-4.1573
1991,6,2,3,337,-4.9850
1991,6,2,4,375,-4.6168
1991,6,2,5,249,-4.6063
1991,6,3,1,290,-4.5129
1991,6,3,2,343,-3.6220
1991,6,3,3,302,-3.7549
1991,6,3,4,197,-7.2651
1991,6,3,5,71,-5.9423
1991,7,1,1,359,3.7184
1991,7,1,2,364,4.1931
1991,7,1,3,473,4.7326
1991,7,1,4,760,4.1352
1991,7,1,5,1346,1.5512
1991,7,2,1,315,4.9094
1991,7,2,2,296,4.2485
1991,7,2,3,316,3.9181
1991,7,2,4,362,2.8232
1991,7,2,5,233,2.3088
1991,7,3,1,280,6.2005
1991,7,3,2,339,4.4585
1991,7,3,3,298,3.5080
1991,7,3,4,187,2.8406
1991,7,3,5,69,2.0121
1991,8,1,1,375,3.8342
1991,8,1,2,373,3.0067
1991,8,1,3,489,2.9289
1991,8,1,4,764,2.3190
1991,8,1,5,1384,3.1326
1991,8,2,1,319,4.0968
1991,8,2,2,320,4.3738
1991,8,2,3,348,3.5101
1991,8,2,4,366,2.9391
1991,8,2,5,243,2.6447
1991,8,3,1,285,3.7015
1991,8,3,2,350,1.5780
1991,8,3,3,303,2.2730
1991,8,3,4,199,1.9428
1991,8,3,5,73,-1.3330
1991,9,1,1,364,1.3305
1991,9,1,2,369,0.9452
1991,9,1,3,498,3.1682
1991,9,1,4,777,1.1921
1991,9,1,5,1379,1.2839
1991,9,2,1,309,0.1796
1991,9,2,2,310,1.6409
1991,9,2,3,348,0.5066
1991,9,2,4,379,0.9540
1991,9,2,5,246,-0.5072
1991,9,3,1,286,-1.6607
1991,9,3,2,352,-0.8119
1991,9,3,3,297,-1.2764
1991,9,3,4,203,-3.3656
1991,9,3,5,76,-1.5045
1991,10,1,1,360,4.1731
1991,10,1,2,342,3.5029
1991,10,1,3,495,4.2389
1991,10,1,4,765,2.8544
1991,10,1,5,1357,3.4580
1991,10,2,1,302,2.9287
1991,10,2,2,312,2.3738
1991,10,2,3,341,1.0879
1991,10,2,4,372,1.2569
1991,10,2,5,239,1.3227
1991,10,3,1,281,3.0113
1991,10,3,2,343,1.1641
1991,10,3,3,299,0.8356
1991,10,3,4,198,0.5685
1991,10,3,5,78,-0.0913
1991,11,1,1,372,-2.8930
1991,11,1,2,358,-2.4123
1991,11,1,3,524,-3.8382
1991,11,1,4,795,-2.6077
1991,11,1,5,1394,-2.9974
1991,11,2,1,316,-5.2253
1991,11,2,2,322,-4.4960
1991,11,2,3,360,-4.4653
1991,11,2,4,376,-5.4733
1991,11,2,5,245,-7.3651
1991,11,3,1,291,-1.2830
1991,11,3,2,349,-3.8433
1991,11,3,3,317,-3.3881
1991,11,3,4,207,-6.8445
1991,11,3,5,84,-8.8560
1991,12,1,1,375,8.1716
1991,12,1,2,367,7.4342
1991,12,1,3,534,7.7905
1991,12,1,4,797,5.5041
1991,12,1,5,1386,1.9293
1991,12,2,1,315,10.0965
1991,12,2,2,324,9.8284
1991,12,2,3,378,8.3470
1991,12,2,4,360,8.0038
1991,12,2,5,234,6.4521
1991,12,3,1,299,14.4948
1991,12,3,2,353,9.6912
1991,12,3,3,324,8.6735
1991,12,3,4,209,10.0369
1991,12,3,5,89,6.6445
1992,1,1,1,355,9.8565
1992,1,1,2,352,8.8339
1992,1,1,3,521,10.2250
1992,1,1,4,781,10.9141
1992,1,1,5,1365,16.2203
1992,1,2,1,321,5.6428
1992,1,2,2,316,4.8031
1992,1,2,3,376,6.0647
1992,1,2,4,352,9.4492
1992,1,2,5,226,10.6426
1992,1,3,1,298,-3.5923
1992,1,3,2,348,-1.9423
1992,1,3,3,306,-0.0051
1992,1,3,4,203,1.6440
1992,1,3,5,87,6.5601
1992,2,1,1,392,4.0455
1992,2,1,2,389,3.4293
1992,2,1,3,554,3.2398
1992,2,1,4,822,2.4337
1992,2,1,5,1386,4.9501
1992,2,2,1,338,2.5923
1992,2,2,2,346,1.7690
1992,2,2,3,389,1.3039
1992,2,2,4,374,1.5347
1992,2,2,5,230,5.2859
1992,2,3,1,315,0.5352
1992,2,3,2,356,0.0061
1992,2,3,3,316,0.1557
1992,2,3,4,216,3.4276
1992,2,3,5,95,9.3304
1992,3,1,1,399,-3.7648
1992,3,1,2,395,-2.4516
1992,3,1,3,588,-3.2498
1992,3,1,4,829,-2.3598
1992,3,1,5,1388,-2.1153
1992,3,2,1,349,-4.1187
1992,3,2,2,339,-3.6925
1992,3,2,3,395,-4.1750
1992,3,2,4,377,-4.3503
1992,3,2,5,234,-5.0169
1992,3,3,1,322,-2.9720
1992,3,3,2,371,-1.7723
1992,3,3,3,317,-1.7745
1992,3,3,4,213,-1.6414
1992,3,3,5,96,-2.5120
1992,4,1,1,391,-5.2236
1992,4,1,2,400,-5.8068
1992,4,1,3,575,-4.6285
1992,4,1,4,801,-4.2448
1992,4,1,5,1402,-5.9153
1992,4,2,1,336,-4.0470
1992,4,2,2,332,-3.0887
1992,4,2,3,393,-3.6163
1992,4,2,4,369,-3.7818
1992,4,2,5,243,-4.3336
1992,4,3,1,318,-0.2108
1992,4,3,2,380,4.1563
1992,4,3,3,315,3.8480
1992,4,3,4,204,2.5701
1992,4,3,5,94,5.5941
1992,5,1,1,404,0.5696
1992,5,1,2,406,0.3862
1992,5,1,3,590,-1.0203
1992,5,1,4,854,-0.8788
1992,5,1,5,1439,-0.5084
1992,5,2,1,333,0.7049
1992,5,2,2,340,0.3343
1992,5,2,3,402,0.1968
1992,5,2,4,394,0.8963
1992,5,2,5,266,0.6364
1992,5,3,1,320,1.1972
1992,5,3,2,391,0.0348
1992,5,3,3,334,0.0692
1992,5,3,4,225,0.4218
1992,5,3,5,107,-1.3180
1992,6,1,1,391,-5.0878
1992,6,1,2,414,-4.3451
1992,6,1,3,581,-6.4750
1992,6,1,4,852,-5.7100
1992,6,1,5,1455,-6.4906
1992,6,2,1,324,-4.1777
1992,6,2,2,332,-4.0085
1992,6,2,3,403,-4.1620
1992,6,2,4,400,-4.9399
1992,6,2,5,263,-5.1345
1992,6,3,1,323,-3.7498
1992,6,3,2,394,-1.5777
1992,6,3,3,332,-0.1367
1992,6,3,4,226,-2.8350
1992,6,3,5,106,-0.1159
1992,7,1,1,384,1.4260
1992,7,1,2,398,1.5780
1992,7,1,3,577,1.8335
1992,7,1,4,873,2.2003
1992,7,1,5,1419,1.3199
1992,7,2,1,295,3.6673
1992,7,2,2,329,2.3769
1992,7,2,3,377,3.3888
1992,7,2,4,385,4.5751
1992,7,2,5,258,3.9345
1992,7,3,1,312,4.4932
1992,7,3,2,392,5.5548
1992,7,3,3,327,3.1581
1992,7,3,4,228,3.1676
1992,7,3,5,102,1.6634
1992,8,1,1,355,-1.5935
1992,8,1,2,387,-2.0453
1992,8,1,3,606,-2.6884
1992,8,1,4,942,-2.0248
1992,8,1,5,1487,-4.0638
1992,8,2,1,287,-1.4905
1992,8,2,2,333,-1.4505
1992,8,2,3,409,-2.0341
1992,8,2,4,412,-3.2469
1992,8,2,5,270,-5.0650
1992,8,3,1,326,-1.5528
1992,8,3,2,407,-0.8003
1992,8,3,3,351,-2.3675
1992,8,3,4,247,-2.8887
1992,8,3,5,118,-6.9187
1992,9,1,1,327,1.6010
1992,9,1,2,365,2.3320
1992,9,1,3,600,1.0739
1992,9,1,4,926,0.8644
1992,9,1,5,1493,0.7776
1992,9,2,1,279,3.5600
1992,9,2,2,317,1.4506
1992,9,2,3,406,1.8979
1992,9,2,4,414,0.5729
1992,9,2,5,265,2.1104
1992,9,3,1,315,1.0748
1992,9,3,2,406,0.8828
1992,9,3,3,356,1.4257
1992,9,3,4,245,1.4097
1992,9,3,5,110,-1.1294
1992,10,1,1,300,3.8194
1992,10,1,2,339,2.3407
1992,10,1,3,555,3.0850
1992,10,1,4,921,3.0720
1992,10,1,5,1476,1.8549
1992,10,2,1,286,2.7884
1992,10,2,2,309,2.8086
1992,10,2,3,393,3.1351
1992,10,2,4,401,2.4897
1992,10,2,5,252,1.9392
1992,10,3,1,309,1.6758
1992,10,3,2,387,0.3001
1992,10,3,3,327,-0.4010
1992,10,3,4,226,0.5398
1992,10,3,5,107,-0.4730
1992,11,1,1,305,9.1051
1992,11,1,2,359,7.6045
1992,11,1,3,564,8.5006
1992,11,1,4,926,9.2982
1992,11,1,5,1539,9.6339
1992,11,2,1,295,7.8708
1992,11,2,2,313,7.0868
1992,11,2,3,410,7.1073
1992,11,2,4,415,6.6629
1992,11,2,5,262,7.3561
1992,11,3,1,317,3.3961
1992,11,3,2,385,2.2858
1992,11,3,3,331,3.7500
1992,11,3,4,220,4.6206
1992,11,3,5,105,4.7169
1992,12,1,1,304,3.8769
1992,12,1,2,352,3.6733
1992,12,1,3,554,3.8863
1992,12,1,4,915,2.9456
1992,12,1,5,1542,2.2400
1992,12,2,1,312,4.3345
1992,12,2,2,340,2.7653
1992,12,2,3,400,3.1189
1992,12,2,4,397,2.6831
1992,12,2,5,252,1.4896
1992,12,3,1,323,0.7342
1992,12,3,2,378,1.4076
1992,12,3,3,334,0.9867
1992,12,3,4,218,0.9855
1992,12,3,5,102,1.7838
1993,1,1,1,287,3.2515
1993,1,1,2,351,4.4689
1993,1,1,3,549,3.9975
1993,1,1,4,882,4.4463
1993,1,1,5,1498,6.3075
1993,1,2,1,312,2.2465
1993,1,2,2,342,1.2959
1993,1,2,3,375,1.8287
1993,1,2,4,388,2.7825
1993,1,2,5,226,1.9883
1993,1,3,1,311,-0.9175
1993,1,3,2,345,-0.5090
1993,1,3,3,306,1.5402
1993,1,3,4,205,2.0209
1993,1,3,5,91,5.1249
1993,2,1,1,320,-2.8352
1993,2,1,2,367,-3.0261
1993,2,1,3,566,-3.5039
1993,2,1,4,871,-3.7038
1993,2,1,5,1551,-3.1320
1993,2,2,1,348,-3.3031
1993,2,2,2,340,-2.7321
1993,2,2,3,366,-1.0156
1993,2,2,4,396,-2.4111
1993,2,2,5,235,-2.7476
1993,2,3,1,320,-0.3784
1993,2,3,2,356,1.3187
1993,2,3,3,324,1.6435
1993,2,3,4,209,1.3999
1993,2,3,5,100,1.2077
1993,3,1,1,327,1.9742
1993,3,1,2,380,3.1465
1993,3,1,3,572,1.8585
1993,3,1,4,873,1.7868
1993,3,1,5,1599,2.0728
1993,3,2,1,342,2.4721
1993,3,2,2,350,3.1895
1993,3,2,3,375,2.5303
1993,3,2,4,406,2.9494
1993,3,2,5,256,0.3792
1993,3,3,1,323,2.1649
1993,3,3,2,358,1.8432
1993,3,3,3,345,2.1251
1993,3,3,4,218,2.7786
1993,3,3,5,109,2.7022
1993,4,1,1,332,-2.9863
1993,4,1,2,390,-4.0137
1993,4,1,3,552,-4.0147
1993,4,1,4,852,-2.3112
1993,4,1,5,1610,-2.6340
1993,4,2,1,340,-3.5336
1993,4,2,2,338,-2.4613
1993,4,2,3,369,-2.4078
1993,4,2,4,383,-2.7263
1993,4,2,5,249,-2.8174
1993,4,3,1,326,-3.7325
1993,4,3,2,365,-3.3043
1993,4,3,3,335,-1.6910
1993,4,3,4,223,-0.5690
1993,4,3,5,98,1.2774
1993,5,1,1,357,4.2538
1993,5,1,2,397,3.2948
1993,5,1,3,582,3.6961
1993,5,1,4,935,4.3931
1993,5,1,5,1667,5.4073
1993,5,2,1,354,5.8318
1993,5,2,2,352,4.5532
1993,5,2,3,381,5.0931
1993,5,2,4,407,5.3728
