year,month,rank_ME,rank_CTOq_1,nstocks,ret_vw
1972,1,1,1,24,15.6514
1972,1,1,2,15,13.1490
1972,1,1,3,14,19.8988
1972,1,1,4,16,13.5514
1972,1,1,5,12,8.9546
1972,1,2,1,7,6.1004
1972,1,2,2,6,18.3714
1972,1,2,3,9,8.7269
1972,1,2,4,12,4.4179
1972,1,2,5,7,4.6104
1972,1,3,1,8,7.2966
1972,1,3,2,10,6.3493
1972,1,3,3,9,2.9645
1972,1,3,4,7,1.8671
1972,1,3,5,9,-0.0822
1972,2,1,1,30,3.7502
1972,2,1,2,17,1.4408
1972,2,1,3,16,4.0200
1972,2,1,4,21,4.0024
1972,2,1,5,21,5.8066
1972,2,2,1,8,0.1602
1972,2,2,2,7,-1.8790
1972,2,2,3,11,1.4880
1972,2,2,4,17,8.1975
1972,2,2,5,14,2.2642
1972,2,3,1,15,4.4007
1972,2,3,2,16,4.8696
1972,2,3,3,13,3.7692
1972,2,3,4,14,6.6852
1972,2,3,5,10,4.0241
1972,3,1,1,34,-0.6898
1972,3,1,2,21,-0.8877
1972,3,1,3,23,-0.6708
1972,3,1,4,32,-3.4149
1972,3,1,5,24,-0.8080
1972,3,2,1,11,-2.9363
1972,3,2,2,9,0.5028
1972,3,2,3,15,-3.0016
1972,3,2,4,20,-1.1872
1972,3,2,5,19,-0.0816
1972,3,3,1,20,-0.7580
1972,3,3,2,23,-1.3704
1972,3,3,3,16,2.7698
1972,3,3,4,17,1.8462
1972,3,3,5,16,-1.0554
1972,4,1,1,38,3.3695
1972,4,1,2,25,-0.0161
1972,4,1,3,29,5.4307
1972,4,1,4,38,0.1964
1972,4,1,5,30,-3.6565
1972,4,2,1,12,3.1081
1972,4,2,2,10,3.1897
1972,4,2,3,15,3.5242
1972,4,2,4,20,-0.8801
1972,4,2,5,21,2.2959
1972,4,3,1,22,0.1174
1972,4,3,2,24,1.1043
1972,4,3,3,17,-1.2005
1972,4,3,4,22,1.8013
1972,4,3,5,18,-1.0391
1972,5,1,1,33,-1.7134
1972,5,1,2,51,-2.7155
1972,5,1,3,57,-3.6208
1972,5,1,4,69,-1.2475
1972,5,1,5,96,-2.3577
1972,5,2,1,32,0.5690
1972,5,2,2,25,-2.6635
1972,5,2,3,35,-2.1107
1972,5,2,4,52,-2.3458
1972,5,2,5,50,-2.2288
1972,5,3,1,86,2.6780
1972,5,3,2,78,3.8679
1972,5,3,3,78,2.4202
1972,5,3,4,62,3.2439
1972,5,3,5,62,-1.6440
1972,6,1,1,54,-2.1048
1972,6,1,2,59,-3.8014
1972,6,1,3,76,-4.1966
1972,6,1,4,90,-3.6239
1972,6,1,5,118,-4.4967
1972,6,2,1,38,-3.0280
1972,6,2,2,31,-3.7224
1972,6,2,3,37,-4.1401
1972,6,2,4,59,-2.5891
1972,6,2,5,63,-4.5202
1972,6,3,1,99,-3.6070
1972,6,3,2,92,-1.1812
1972,6,3,3,88,-2.3853
1972,6,3,4,69,0.1958
1972,6,3,5,74,-1.7635
1972,7,1,1,53,-1.8402
1972,7,1,2,62,-4.1566
1972,7,1,3,73,-1.9044
1972,7,1,4,97,-3.8458
1972,7,1,5,124,-4.9792
1972,7,2,1,42,-3.0421
1972,7,2,2,33,-3.5485
1972,7,2,3,39,-4.2642
1972,7,2,4,59,-0.6897
1972,7,2,5,58,-4.5155
1972,7,3,1,99,-1.5010
1972,7,3,2,89,0.4540
1972,7,3,3,92,1.3093
1972,7,3,4,64,0.8643
1972,7,3,5,76,-0.0077
1972,8,1,1,49,3.6178
1972,8,1,2,59,1.1936
1972,8,1,3,74,0.8075
1972,8,1,4,98,-1.0445
1972,8,1,5,121,-2.0317
1972,8,2,1,35,0.3199
1972,8,2,2,34,3.7977
1972,8,2,3,37,3.7430
1972,8,2,4,46,0.8193
1972,8,2,5,56,3.0065
1972,8,3,1,102,6.5509
1972,8,3,2,84,4.5286
1972,8,3,3,86,0.8696
1972,8,3,4,70,1.7295
1972,8,3,5,68,2.1203
1972,9,1,1,48,-6.6793
1972,9,1,2,59,-3.9465
1972,9,1,3,71,-4.7082
1972,9,1,4,99,-4.3778
1972,9,1,5,120,-4.9956
1972,9,2,1,40,-4.7546
1972,9,2,2,30,-3.6622
1972,9,2,3,43,-2.0556
1972,9,2,4,46,-2.7132
1972,9,2,5,57,-3.2254
1972,9,3,1,99,-0.0335
1972,9,3,2,83,-1.9931
1972,9,3,3,84,-0.8265
1972,9,3,4,66,-0.0354
1972,9,3,5,65,-1.1105
1972,10,1,1,50,-4.8179
1972,10,1,2,59,-0.9024
1972,10,1,3,69,-1.8662
1972,10,1,4,101,-2.3750
1972,10,1,5,121,-2.4752
1972,10,2,1,43,-0.1697
1972,10,2,2,31,-2.9534
1972,10,2,3,41,-0.8430
1972,10,2,4,45,-0.6363
1972,10,2,5,60,-3.2859
1972,10,3,1,98,2.6863
1972,10,3,2,84,-0.9728
1972,10,3,3,84,0.8273
1972,10,3,4,68,-0.2561
1972,10,3,5,64,1.4477
1972,11,1,1,31,3.2495
1972,11,1,2,25,2.0356
1972,11,1,3,33,3.7198
1972,11,1,4,39,7.8243
1972,11,1,5,20,4.3006
1972,11,2,1,18,2.4025
1972,11,2,2,13,0.9646
1972,11,2,3,17,8.0871
1972,11,2,4,19,9.3922
1972,11,2,5,17,6.6795
1972,11,3,1,14,-0.1921
1972,11,3,2,18,4.1671
1972,11,3,3,17,5.5323
1972,11,3,4,13,5.6660
1972,11,3,5,20,4.8993
1972,12,1,1,34,-4.6078
1972,12,1,2,26,-1.3494
1972,12,1,3,35,-4.8296
1972,12,1,4,32,0.8941
1972,12,1,5,29,-3.4647
1972,12,2,1,14,-3.7604
1972,12,2,2,14,-2.9252
1972,12,2,3,17,0.4093
1972,12,2,4,15,-5.7882
1972,12,2,5,21,0.6911
1972,12,3,1,17,-0.1916
1972,12,3,2,15,-0.1751
1972,12,3,3,15,-1.2230
1972,12,3,4,20,2.5350
1972,12,3,5,15,-3.9750
1973,1,1,1,33,-0.4160
1973,1,1,2,26,-8.1070
1973,1,1,3,40,-0.1578
1973,1,1,4,29,-5.6927
1973,1,1,5,40,-6.1225
1973,1,2,1,14,-9.6264
1973,1,2,2,13,-4.4897
1973,1,2,3,16,-12.6933
1973,1,2,4,17,-6.4224
1973,1,2,5,21,-2.7399
1973,1,3,1,19,-3.3829
1973,1,3,2,15,-5.1058
1973,1,3,3,17,-6.1607
1973,1,3,4,18,-3.3558
1973,1,3,5,15,-5.6772
1973,2,1,1,34,-8.0422
1973,2,1,2,30,-11.2101
1973,2,1,3,37,-11.4413
1973,2,1,4,34,-9.8032
1973,2,1,5,46,-11.2751
1973,2,2,1,13,-8.4663
1973,2,2,2,15,-7.4193
1973,2,2,3,16,-7.6938
1973,2,2,4,21,-10.9047
1973,2,2,5,20,-8.8165
1973,2,3,1,25,-8.3698
1973,2,3,2,15,-5.9018
1973,2,3,3,22,-5.6626
1973,2,3,4,20,-3.6384
1973,2,3,5,18,-7.7100
1973,3,1,1,38,-4.8352
1973,3,1,2,28,-3.7970
1973,3,1,3,40,-6.3681
1973,3,1,4,35,-2.1832
1973,3,1,5,53,-1.8111
1973,3,2,1,16,-9.7134
1973,3,2,2,16,-3.2434
1973,3,2,3,13,-4.8959
1973,3,2,4,23,-2.5538
1973,3,2,5,18,-4.9391
1973,3,3,1,23,-2.7620
1973,3,3,2,19,-2.6741
1973,3,3,3,28,-2.8143
1973,3,3,4,19,-5.0208
1973,3,3,5,22,-4.0625
1973,4,1,1,37,-6.4531
1973,4,1,2,34,-8.7346
1973,4,1,3,42,-10.2736
1973,4,1,4,34,-9.1860
1973,4,1,5,61,-8.1535
1973,4,2,1,16,-6.0250
1973,4,2,2,15,-14.2098
1973,4,2,3,14,-7.3777
1973,4,2,4,21,-6.7583
1973,4,2,5,18,-9.3644
1973,4,3,1,24,-8.8961
1973,4,3,2,19,-5.2942
1973,4,3,3,28,-8.2154
1973,4,3,4,25,-4.8078
1973,4,3,5,21,-8.5018
1973,5,1,1,46,-11.2707
1973,5,1,2,62,-9.3985
1973,5,1,3,57,-9.0995
1973,5,1,4,96,-11.8337
1973,5,1,5,144,-9.6305
1973,5,2,1,43,-10.0441
1973,5,2,2,36,-9.7008
1973,5,2,3,40,-8.4094
1973,5,2,4,63,-8.8827
1973,5,2,5,62,-7.1415
1973,5,3,1,96,-2.4785
1973,5,3,2,90,-1.8868
1973,5,3,3,86,1.0172
1973,5,3,4,77,-1.6674
1973,5,3,5,61,-3.2248
1973,6,1,1,68,-5.0698
1973,6,1,2,93,-4.5152
1973,6,1,3,84,-2.7852
1973,6,1,4,129,-4.3988
1973,6,1,5,183,-4.1155
1973,6,2,1,57,-4.2176
1973,6,2,2,42,-4.6634
1973,6,2,3,45,-5.6787
1973,6,2,4,61,-2.5993
1973,6,2,5,67,-4.0977
1973,6,3,1,115,0.4485
1973,6,3,2,103,0.5552
1973,6,3,3,98,-3.2744
1973,6,3,4,81,-2.2424
1973,6,3,5,77,-3.1106
1973,7,1,1,75,13.7139
1973,7,1,2,102,12.9652
1973,7,1,3,86,16.1650
1973,7,1,4,131,13.7158
1973,7,1,5,185,14.6103
1973,7,2,1,50,12.7914
1973,7,2,2,43,12.9271
1973,7,2,3,51,17.0404
1973,7,2,4,68,14.2401
1973,7,2,5,72,11.8734
1973,7,3,1,119,3.3137
1973,7,3,2,103,2.9804
1973,7,3,3,99,7.6921
1973,7,3,4,74,6.6079
1973,7,3,5,76,7.8226
1973,8,1,1,74,-6.9520
1973,8,1,2,102,-5.1666
1973,8,1,3,80,-7.2983
1973,8,1,4,133,-6.7672
1973,8,1,5,173,-6.0247
1973,8,2,1,47,-5.8012
1973,8,2,2,43,-2.8476
1973,8,2,3,47,-3.8784
1973,8,2,4,60,-4.6331
1973,8,2,5,75,-3.0227
1973,8,3,1,114,-2.9015
1973,8,3,2,100,-2.8624
1973,8,3,3,96,-4.9365
1973,8,3,4,74,-1.4353
1973,8,3,5,71,-2.8162
1973,9,1,1,72,13.1045
1973,9,1,2,102,9.2823
1973,9,1,3,80,11.9803
1973,9,1,4,132,7.5968
1973,9,1,5,170,8.4773
1973,9,2,1,52,12.5391
1973,9,2,2,36,12.9385
1973,9,2,3,52,11.5008
1973,9,2,4,63,12.3150
1973,9,2,5,78,11.4045
1973,9,3,1,109,6.7453
1973,9,3,2,101,-0.2870
1973,9,3,3,94,6.5273
1973,9,3,4,72,4.4139
1973,9,3,5,69,5.8199
1973,10,1,1,75,5.0293
1973,10,1,2,97,-1.8156
1973,10,1,3,91,1.1311
1973,10,1,4,130,-1.8154
1973,10,1,5,170,-1.6177
1973,10,2,1,48,7.3089
1973,10,2,2,37,0.1238
1973,10,2,3,53,-1.6890
1973,10,2,4,58,-3.0578
1973,10,2,5,83,-0.8556
1973,10,3,1,112,3.5434
1973,10,3,2,101,2.2558
1973,10,3,3,96,-0.2068
1973,10,3,4,75,-3.2461
1973,10,3,5,66,-3.9958
1973,11,1,1,49,-19.9913
1973,11,1,2,35,-23.2953
1973,11,1,3,46,-22.7619
1973,11,1,4,58,-23.2355
1973,11,1,5,32,-19.3237
1973,11,2,1,18,-20.8305
1973,11,2,2,20,-25.0635
1973,11,2,3,18,-22.0397
1973,11,2,4,22,-23.7241
1973,11,2,5,21,-20.1188
1973,11,3,1,18,-9.5375
1973,11,3,2,20,-15.0743
1973,11,3,3,17,-12.8338
1973,11,3,4,19,-20.1208
1973,11,3,5,17,-17.2527
1973,12,1,1,54,-7.7085
1973,12,1,2,35,-3.0187
1973,12,1,3,43,-6.6511
1973,12,1,4,55,-10.2108
1973,12,1,5,41,-5.7024
1973,12,2,1,16,-4.8337
1973,12,2,2,26,2.7879
1973,12,2,3,18,-4.1919
1973,12,2,4,20,-3.1358
1973,12,2,5,21,-0.1437
1973,12,3,1,19,4.4656
1973,12,3,2,16,-1.7857
1973,12,3,3,15,3.9046
1973,12,3,4,17,-2.7457
1973,12,3,5,18,1.4393
1974,1,1,1,52,19.6048
1974,1,1,2,39,18.9207
1974,1,1,3,40,18.3789
1974,1,1,4,51,17.3745
1974,1,1,5,56,14.1729
1974,1,2,1,19,8.2324
1974,1,2,2,21,6.7269
1974,1,2,3,17,14.9560
1974,1,2,4,18,13.6428
1974,1,2,5,23,10.5917
1974,1,3,1,21,-1.9712
1974,1,3,2,17,-2.8610
1974,1,3,3,17,-3.4399
1974,1,3,4,18,2.4041
1974,1,3,5,15,4.8562
1974,2,1,1,7,0.6829
1974,2,1,2,51,-2.4363
1974,2,1,3,54,0.4507
1974,2,1,4,60,-4.6329
1974,2,1,5,74,-0.5060
1974,2,2,1,12,-1.7106
1974,2,2,2,23,-4.3524
1974,2,2,3,29,-1.9181
1974,2,2,4,17,-1.6062
1974,2,2,5,27,0.3700
1974,2,3,1,62,0.4265
1974,2,3,2,31,2.4150
1974,2,3,3,22,1.2314
1974,2,3,4,25,-1.2305
1974,2,3,5,27,0.1516
1974,3,1,1,6,-2.8231
1974,3,1,2,50,-0.9676
1974,3,1,3,47,1.8238
1974,3,1,4,71,1.2091
1974,3,1,5,93,3.2727
1974,3,2,1,17,-1.7865
1974,3,2,2,31,-2.8975
1974,3,2,3,27,0.0380
1974,3,2,4,25,-1.3735
1974,3,2,5,28,-1.1570
1974,3,3,1,73,-3.8372
1974,3,3,2,34,-3.8514
1974,3,3,3,35,0.2146
1974,3,3,4,30,0.6994
1974,3,3,5,32,-1.3690
1974,4,1,1,6,-5.9205
1974,4,1,2,57,-8.8593
1974,4,1,3,50,-5.3831
1974,4,1,4,69,-4.8595
1974,4,1,5,99,-5.4098
1974,4,2,1,17,-7.6028
1974,4,2,2,28,-9.1417
1974,4,2,3,27,-8.2183
1974,4,2,4,29,-4.0044
1974,4,2,5,29,-6.0826
1974,4,3,1,73,-10.6807
1974,4,3,2,36,-9.2357
1974,4,3,3,34,-3.4798
1974,4,3,4,30,-0.0118
1974,4,3,5,33,-4.6104
1974,5,1,1,40,-7.9086
1974,5,1,2,75,-8.9806
1974,5,1,3,74,-7.3814
1974,5,1,4,111,-8.4971
1974,5,1,5,174,-5.8283
1974,5,2,1,61,-7.2953
1974,5,2,2,50,-9.5310
1974,5,2,3,53,-10.1157
1974,5,2,4,59,-6.0034
1974,5,2,5,92,-5.9506
1974,5,3,1,144,-6.1744
1974,5,3,2,114,-3.5530
1974,5,3,3,116,-1.2796
1974,5,3,4,95,-3.4042
1974,5,3,5,80,-2.6141
1974,6,1,1,56,-4.3157
1974,6,1,2,98,-1.6838
1974,6,1,3,102,-3.1710
1974,6,1,4,149,-2.1880
1974,6,1,5,215,-2.0474
1974,6,2,1,84,-2.5753
1974,6,2,2,57,-2.2703
1974,6,2,3,61,-4.0508
1974,6,2,4,65,-1.7924
1974,6,2,5,97,-0.1814
1974,6,3,1,162,-5.3664
1974,6,3,2,121,-1.0464
1974,6,3,3,133,-1.4444
1974,6,3,4,105,-0.9854
1974,6,3,5,100,-2.1166
1974,7,1,1,67,-3.4930
1974,7,1,2,108,-1.8939
1974,7,1,3,104,-5.1061
1974,7,1,4,162,-4.4425
1974,7,1,5,208,-4.6403
1974,7,2,1,88,-2.7037
1974,7,2,2,57,-4.8560
1974,7,2,3,64,-4.8583
1974,7,2,4,68,-2.2348
1974,7,2,5,103,-4.4845
1974,7,3,1,161,-2.0940
1974,7,3,2,120,-8.6285
1974,7,3,3,131,-9.1944
1974,7,3,4,105,-5.2444
1974,7,3,5,97,-10.2503
1974,8,1,1,57,-9.5715
1974,8,1,2,101,-8.1898
1974,8,1,3,102,-8.0239
1974,8,1,4,155,-6.8750
1974,8,1,5,199,-8.0171
1974,8,2,1,85,-7.5829
1974,8,2,2,55,-6.5730
1974,8,2,3,68,-8.2877
1974,8,2,4,68,-8.1934
1974,8,2,5,97,-8.1946
1974,8,3,1,156,-9.5580
1974,8,3,2,117,-7.8421
1974,8,3,3,122,-8.0366
1974,8,3,4,101,-10.6185
1974,8,3,5,93,-9.2141
1974,9,1,1,59,-5.7133
1974,9,1,2,107,-7.8134
1974,9,1,3,101,-8.7310
1974,9,1,4,157,-7.8830
1974,9,1,5,196,-6.7209
1974,9,2,1,79,-7.6421
1974,9,2,2,53,-13.1678
1974,9,2,3,62,-9.3759
1974,9,2,4,64,-9.5339
1974,9,2,5,104,-9.1883
1974,9,3,1,162,-4.6234
1974,9,3,2,118,-14.0736
1974,9,3,3,124,-13.1163
1974,9,3,4,99,-12.8387
1974,9,3,5,88,-13.5404
1974,10,1,1,53,13.3806
1974,10,1,2,108,6.6869
1974,10,1,3,105,10.0747
1974,10,1,4,155,5.6743
1974,10,1,5,196,5.7552
1974,10,2,1,83,9.1941
1974,10,2,2,53,13.4901
1974,10,2,3,61,7.3959
1974,10,2,4,68,7.5668
1974,10,2,5,104,10.6022
1974,10,3,1,161,15.0165
1974,10,3,2,115,17.2877
1974,10,3,3,123,18.7361
1974,10,3,4,98,16.3657
1974,10,3,5,89,21.7769
1974,11,1,1,8,-5.8600
1974,11,1,2,42,-6.3612
1974,11,1,3,63,-5.8954
1974,11,1,4,66,-5.7259
1974,11,1,5,77,-6.5643
1974,11,2,1,26,-3.3602
1974,11,2,2,26,-4.0625
1974,11,2,3,28,-5.1435
1974,11,2,4,26,-8.4963
1974,11,2,5,28,-5.6276
1974,11,3,1,76,-0.7129
1974,11,3,2,37,2.2938
1974,11,3,3,29,-6.8456
1974,11,3,4,26,-2.7958
1974,11,3,5,31,-5.7585
1974,12,1,1,8,-8.5951
1974,12,1,2,37,-9.4420
1974,12,1,3,65,-11.9357
1974,12,1,4,67,-13.3060
1974,12,1,5,81,-6.3302
1974,12,2,1,24,-2.0967
1974,12,2,2,23,-6.1260
1974,12,2,3,28,-9.0160
1974,12,2,4,32,-6.7724
1974,12,2,5,29,-3.3537
1974,12,3,1,74,-3.7651
1974,12,3,2,36,-1.1739
1974,12,3,3,32,-8.5569
1974,12,3,4,22,-3.7462
1974,12,3,5,29,-2.1809
1975,1,1,1,8,44.3556
1975,1,1,2,35,36.5648
1975,1,1,3,74,32.9622
1975,1,1,4,62,41.9687
1975,1,1,5,90,32.8391
1975,1,2,1,26,26.4955
1975,1,2,2,23,31.1592
1975,1,2,3,27,24.8697
1975,1,2,4,30,27.2371
1975,1,2,5,31,29.5334
1975,1,3,1,74,23.7689
1975,1,3,2,38,10.5945
1975,1,3,3,33,19.1298
1975,1,3,4,29,21.4436
1975,1,3,5,24,15.7614
1975,2,1,1,8,12.7989
1975,2,1,2,45,3.1328
1975,2,1,3,75,2.1112
1975,2,1,4,60,2.4581
1975,2,1,5,95,2.9426
1975,2,2,1,25,0.8770
1975,2,2,2,29,6.1541
1975,2,2,3,22,7.8269
1975,2,2,4,34,5.6194
1975,2,2,5,33,3.8578
1975,2,3,1,79,-0.3344
1975,2,3,2,43,6.8586
1975,2,3,3,34,10.0339
1975,2,3,4,32,8.1894
1975,2,3,5,29,5.0402
1975,3,1,1,9,11.1003
1975,3,1,2,57,9.7214
1975,3,1,3,65,11.2739
1975,3,1,4,63,10.8687
1975,3,1,5,99,13.8864
1975,3,2,1,28,0.4664
1975,3,2,2,27,3.3947
1975,3,2,3,25,7.2295
1975,3,2,4,36,5.9660
1975,3,2,5,31,8.2026
1975,3,3,1,79,-1.8063
1975,3,3,2,46,2.5133
1975,3,3,3,40,7.7907
1975,3,3,4,36,3.4098
1975,3,3,5,34,3.4551
1975,4,1,1,11,0.0595
1975,4,1,2,67,8.1062
1975,4,1,3,75,5.2613
1975,4,1,4,58,5.6773
1975,4,1,5,108,2.9847
1975,4,2,1,28,1.6044
1975,4,2,2,27,-0.0953
1975,4,2,3,23,5.4304
1975,4,2,4,33,6.0189
1975,4,2,5,33,0.1390
1975,4,3,1,79,0.5003
1975,4,3,2,44,0.5212
1975,4,3,3,41,8.4034
1975,4,3,4,40,8.0862
1975,4,3,5,35,1.3022
1975,5,1,1,42,3.7808
1975,5,1,2,78,6.2470
1975,5,1,3,92,7.3772
1975,5,1,4,115,10.0282
1975,5,1,5,165,6.6015
1975,5,2,1,75,6.0301
1975,5,2,2,60,9.5098
1975,5,2,3,47,7.6100
1975,5,2,4,55,7.6082
1975,5,2,5,98,5.6615
1975,5,3,1,143,6.5446
1975,5,3,2,111,4.2001
1975,5,3,3,110,3.6509
1975,5,3,4,110,7.1608
1975,5,3,5,100,7.5621
1975,6,1,1,69,7.7694
1975,6,1,2,106,9.3064
1975,6,1,3,128,8.3553
1975,6,1,4,145,8.8563
1975,6,1,5,202,11.2704
1975,6,2,1,83,5.7699
1975,6,2,2,69,6.0529
1975,6,2,3,50,7.8543
1975,6,2,4,76,6.3974
1975,6,2,5,104,7.1979
1975,6,3,1,164,9.0402
1975,6,3,2,119,1.9293
1975,6,3,3,123,5.5058
1975,6,3,4,112,5.7957
1975,6,3,5,117,5.7205
1975,7,1,1,72,-2.0544
1975,7,1,2,122,-1.6705
1975,7,1,3,138,-1.3635
1975,7,1,4,152,-1.8649
1975,7,1,5,210,0.1792
1975,7,2,1,87,-3.9847
1975,7,2,2,70,-5.6031
1975,7,2,3,55,-4.0375
1975,7,2,4,82,-2.1406
1975,7,2,5,105,-3.5842
1975,7,3,1,166,-5.5896
1975,7,3,2,122,-7.8479
1975,7,3,3,122,-6.8772
1975,7,3,4,107,-4.0938
1975,7,3,5,114,-7.7669
1975,8,1,1,74,-7.4720
1975,8,1,2,116,-8.1257
1975,8,1,3,140,-6.5023
1975,8,1,4,157,-6.8535
1975,8,1,5,194,-4.8800
1975,8,2,1,86,-2.6166
1975,8,2,2,66,-6.0275
1975,8,2,3,59,-5.8218
1975,8,2,4,81,-5.3787
1975,8,2,5,115,-3.4282
1975,8,3,1,166,-3.0059
1975,8,3,2,124,-0.4988
1975,8,3,3,134,-1.4542
1975,8,3,4,98,-2.0139
1975,8,3,5,109,-1.5243
1975,9,1,1,74,-6.9320
1975,9,1,2,114,-4.4123
1975,9,1,3,148,-5.0015
1975,9,1,4,157,-3.0121
1975,9,1,5,224,-2.8863
1975,9,2,1,88,-4.0280
1975,9,2,2,67,-3.8551
1975,9,2,3,63,-4.5726
1975,9,2,4,85,-1.5828
1975,9,2,5,113,-3.1458
1975,9,3,1,177,-2.3266
1975,9,3,2,129,-4.6573
1975,9,3,3,131,-3.6285
1975,9,3,4,106,-2.5397
1975,9,3,5,108,-3.2979
1975,10,1,1,81,-1.2807
1975,10,1,2,115,0.8927
1975,10,1,3,163,1.0410
1975,10,1,4,154,1.8419
1975,10,1,5,238,2.8982
1975,10,2,1,90,1.0331
1975,10,2,2,74,1.8761
1975,10,2,3,69,3.0281
1975,10,2,4,88,3.0400
1975,10,2,5,108,5.9003
1975,10,3,1,177,5.5421
1975,10,3,2,131,6.4390
1975,10,3,3,131,6.2156
1975,10,3,4,117,5.3836
1975,10,3,5,106,8.9726
1975,11,1,1,46,2.2227
1975,11,1,2,94,2.8727
1975,11,1,3,101,3.4334
1975,11,1,4,131,3.2571
1975,11,1,5,196,4.2416
1975,11,2,1,79,1.7038
1975,11,2,2,51,2.2447
1975,11,2,3,62,5.8345
1975,11,2,4,69,3.2621
1975,11,2,5,80,3.9704
1975,11,3,1,154,3.4952
1975,11,3,2,106,4.2923
1975,11,3,3,105,2.3727
1975,11,3,4,86,1.9265
1975,11,3,5,80,2.2878
1975,12,1,1,58,-1.0710
1975,12,1,2,104,-1.6926
1975,12,1,3,106,-0.9370
1975,12,1,4,148,-1.5297
1975,12,1,5,188,-1.8080
1975,12,2,1,78,1.0905
1975,12,2,2,56,-0.3842
1975,12,2,3,68,-1.0033
1975,12,2,4,70,0.0005
1975,12,2,5,83,-2.1964
1975,12,3,1,155,0.5534
1975,12,3,2,105,-1.4716
1975,12,3,3,105,-2.5451
1975,12,3,4,89,-0.4968
1975,12,3,5,83,-0.5774
1976,1,1,1,58,23.7593
1976,1,1,2,104,24.8762
1976,1,1,3,114,26.4933
1976,1,1,4,144,26.4632
1976,1,1,5,196,22.3881
1976,1,2,1,79,13.8597
1976,1,2,2,59,17.8463
1976,1,2,3,59,22.3954
1976,1,2,4,70,22.6814
1976,1,2,5,81,20.0024
1976,1,3,1,159,9.5838
1976,1,3,2,105,13.8003
1976,1,3,3,104,15.1647
1976,1,3,4,92,10.6651
1976,1,3,5,85,8.2325
1976,2,1,1,60,9.8586
1976,2,1,2,98,13.7802
1976,2,1,3,99,14.5533
1976,2,1,4,125,12.3138
1976,2,1,5,195,13.2663
1976,2,2,1,80,4.0529
1976,2,2,2,56,9.1054
1976,2,2,3,58,10.0733
1976,2,2,4,73,9.6155
1976,2,2,5,88,6.3210
1976,2,3,1,156,0.1119
1976,2,3,2,106,-0.4759
1976,2,3,3,110,-0.4053
1976,2,3,4,93,0.3712
1976,2,3,5,86,1.9656
1976,3,1,1,71,0.8868
1976,3,1,2,93,0.8248
1976,3,1,3,115,0.4232
1976,3,1,4,156,1.4116
1976,3,1,5,210,1.4146
1976,3,2,1,84,0.8255
1976,3,2,2,59,1.7074
1976,3,2,3,59,0.9171
1976,3,2,4,72,0.7795
1976,3,2,5,86,3.1506
1976,3,3,1,152,1.5757
1976,3,3,2,114,2.4406
1976,3,3,3,117,3.0855
1976,3,3,4,88,4.6268
1976,3,3,5,91,3.5645
1976,4,1,1,68,0.5034
1976,4,1,2,92,-1.7495
1976,4,1,3,115,-2.1405
1976,4,1,4,154,-1.4918
1976,4,1,5,208,-2.9165
1976,4,2,1,87,0.4984
1976,4,2,2,63,-1.8706
1976,4,2,3,61,-2.8140
1976,4,2,4,75,-0.8601
1976,4,2,5,81,-2.2203
1976,4,3,1,148,1.0664
1976,4,3,2,114,-1.4058
1976,4,3,3,115,-1.8951
1976,4,3,4,86,0.5773
1976,4,3,5,93,-1.2842
1976,5,1,1,78,0.4778
1976,5,1,2,108,-1.3190
1976,5,1,3,124,-1.6456
1976,5,1,4,191,-2.9145
1976,5,1,5,229,-4.3170
1976,5,2,1,97,1.4802
1976,5,2,2,68,-0.8226
1976,5,2,3,73,-1.0708
1976,5,2,4,84,-2.7120
1976,5,2,5,111,-3.6184
1976,5,3,1,167,-1.6499
1976,5,3,2,137,-0.8954
1976,5,3,3,135,-0.1836
1976,5,3,4,118,1.8990
1976,5,3,5,107,-3.2938
1976,6,1,1,92,5.1270
1976,6,1,2,127,3.4488
1976,6,1,3,143,3.8092
1976,6,1,4,210,3.8644
1976,6,1,5,272,2.4205
1976,6,2,1,104,4.0392
1976,6,2,2,80,4.4995
1976,6,2,3,84,4.5132
1976,6,2,4,92,5.8000
1976,6,2,5,124,3.5563
1976,6,3,1,177,4.3450
1976,6,3,2,139,3.9301
1976,6,3,3,137,5.1893
1976,6,3,4,129,4.6954
1976,6,3,5,106,3.7039
1976,7,1,1,88,-0.1213
1976,7,1,2,137,1.9545
1976,7,1,3,155,-0.5489
1976,7,1,4,209,-0.4183
1976,7,1,5,282,0.0238
1976,7,2,1,114,1.2956
1976,7,2,2,74,0.2528
1976,7,2,3,88,0.2826
1976,7,2,4,103,-0.6002
1976,7,2,5,118,-0.7165
1976,7,3,1,176,0.3468
1976,7,3,2,143,-1.4831
1976,7,3,3,134,-1.7043
1976,7,3,4,123,-0.6111
1976,7,3,5,108,-0.1868
1976,8,1,1,105,-1.7381
1976,8,1,2,127,-0.3260
1976,8,1,3,156,-1.6594
1976,8,1,4,196,-2.0825
1976,8,1,5,299,-3.4394
1976,8,2,1,110,-1.5046
1976,8,2,2,75,-2.6471
1976,8,2,3,92,-3.2953
1976,8,2,4,106,-2.1707
1976,8,2,5,117,-1.7712
1976,8,3,1,176,2.3909
1976,8,3,2,146,0.2267
1976,8,3,3,133,-1.9085
1976,8,3,4,123,-0.8806
1976,8,3,5,108,0.4109
1976,9,1,1,92,3.1680
1976,9,1,2,119,0.9636
1976,9,1,3,135,1.5910
