year,month,rank_ME,rank_RNAq_1,nstocks,ret_vw
1976,5,1,2,99,0.5933
1976,5,1,3,77,-2.2702
1976,5,1,4,84,-5.4724
1976,5,1,5,86,-3.7330
1976,5,2,1,54,-0.7839
1976,5,2,2,42,0.1059
1976,5,2,3,47,0.5260
1976,5,2,4,65,-1.2400
1976,5,2,5,58,-2.7962
1976,5,3,1,53,0.4096
1976,5,3,2,68,-2.8066
1976,5,3,3,85,1.4860
1976,5,3,4,89,-0.3330
1976,5,3,5,96,-0.2822
1976,6,1,1,136,3.7548
1976,6,1,2,96,3.9430
1976,6,1,3,90,2.2627
1976,6,1,4,83,5.2252
1976,6,1,5,81,3.5058
1976,6,2,1,59,5.4828
1976,6,2,2,54,4.9072
1976,6,2,3,48,2.9782
1976,6,2,4,66,3.1783
1976,6,2,5,58,5.1360
1976,6,3,1,53,4.2400
1976,6,3,2,69,4.9528
1976,6,3,3,89,2.6569
1976,6,3,4,88,3.6399
1976,6,3,5,95,5.0040
1976,7,1,1,141,1.3777
1976,7,1,2,98,-1.0876
1976,7,1,3,96,0.1657
1976,7,1,4,82,-2.1845
1976,7,1,5,70,0.1281
1976,7,2,1,60,-1.9243
1976,7,2,2,48,-0.1001
1976,7,2,3,52,0.6198
1976,7,2,4,68,-0.0187
1976,7,2,5,60,0.3359
1976,7,3,1,53,-1.1412
1976,7,3,2,71,-1.5084
1976,7,3,3,85,-1.7768
1976,7,3,4,84,-1.8607
1976,7,3,5,97,-0.9898
1976,8,1,1,248,-2.5208
1976,8,1,2,161,-3.3045
1976,8,1,3,124,-3.0912
1976,8,1,4,106,-2.3771
1976,8,1,5,120,-0.9347
1976,8,2,1,78,-4.2502
1976,8,2,2,69,-3.8305
1976,8,2,3,79,-2.0460
1976,8,2,4,78,-0.7429
1976,8,2,5,98,-2.6067
1976,8,3,1,64,-2.5363
1976,8,3,2,91,-0.9278
1976,8,3,3,109,-0.6520
1976,8,3,4,124,-1.5168
1976,8,3,5,146,0.6491
1976,9,1,1,216,-1.1740
1976,9,1,2,143,2.4874
1976,9,1,3,113,1.7384
1976,9,1,4,90,3.1936
1976,9,1,5,123,2.8170
1976,9,2,1,74,1.0271
1976,9,2,2,74,3.0837
1976,9,2,3,80,3.4151
1976,9,2,4,72,3.1119
1976,9,2,5,99,2.1954
1976,9,3,1,59,1.2306
1976,9,3,2,91,2.6559
1976,9,3,3,109,2.4509
1976,9,3,4,125,0.9213
1976,9,3,5,144,4.1545
1976,10,1,1,276,-3.0572
1976,10,1,2,168,-2.2145
1976,10,1,3,133,-3.0946
1976,10,1,4,119,-2.5987
1976,10,1,5,133,-2.9677
1976,10,2,1,79,-5.5391
1976,10,2,2,83,-1.9383
1976,10,2,3,80,-2.9537
1976,10,2,4,79,-1.8965
1976,10,2,5,101,-2.3328
1976,10,3,1,59,-3.4843
1976,10,3,2,91,-3.0060
1976,10,3,3,109,-1.2529
1976,10,3,4,132,-2.6139
1976,10,3,5,149,-3.0877
1976,11,1,1,293,1.7061
1976,11,1,2,185,2.3362
1976,11,1,3,123,2.6269
1976,11,1,4,127,3.1827
1976,11,1,5,163,3.6545
1976,11,2,1,79,6.4170
1976,11,2,2,78,5.9385
1976,11,2,3,82,4.5787
1976,11,2,4,69,3.6158
1976,11,2,5,97,3.7745
1976,11,3,1,51,1.9015
1976,11,3,2,87,1.7953
1976,11,3,3,93,-0.4785
1976,11,3,4,125,-0.6841
1976,11,3,5,137,-0.6201
1976,12,1,1,299,10.0965
1976,12,1,2,184,10.8049
1976,12,1,3,140,9.1805
1976,12,1,4,136,11.4999
1976,12,1,5,163,11.7043
1976,12,2,1,78,8.0878
1976,12,2,2,83,8.6202
1976,12,2,3,86,10.4106
1976,12,2,4,72,11.2256
1976,12,2,5,105,8.5910
1976,12,3,1,50,4.4452
1976,12,3,2,90,5.9274
1976,12,3,3,92,6.9160
1976,12,3,4,128,4.9216
1976,12,3,5,148,5.3773
1977,1,1,1,317,5.3072
1977,1,1,2,183,5.3381
1977,1,1,3,132,3.3349
1977,1,1,4,133,4.1893
1977,1,1,5,172,2.7022
1977,1,2,1,78,3.9913
1977,1,2,2,83,1.4651
1977,1,2,3,89,1.1520
1977,1,2,4,71,2.4070
1977,1,2,5,104,-1.4149
1977,1,3,1,51,-5.1032
1977,1,3,2,91,-3.2145
1977,1,3,3,95,-5.8001
1977,1,3,4,132,-6.2799
1977,1,3,5,151,-4.3859
1977,2,1,1,314,-2.4660
1977,2,1,2,175,-1.3912
1977,2,1,3,152,-0.7952
1977,2,1,4,137,0.1125
1977,2,1,5,142,0.5318
1977,2,2,1,74,-0.4732
1977,2,2,2,81,-1.7043
1977,2,2,3,87,0.1278
1977,2,2,4,84,-1.4542
1977,2,2,5,109,-1.5348
1977,2,3,1,59,-0.5199
1977,2,3,2,83,-3.1773
1977,2,3,3,109,-1.4813
1977,2,3,4,117,-2.4904
1977,2,3,5,149,-1.4855
1977,3,1,1,320,0.2573
1977,3,1,2,183,0.4070
1977,3,1,3,159,2.5658
1977,3,1,4,131,0.8863
1977,3,1,5,148,1.8938
1977,3,2,1,83,-1.0830
1977,3,2,2,76,1.1307
1977,3,2,3,84,-0.4420
1977,3,2,4,88,-0.6588
1977,3,2,5,108,0.3736
1977,3,3,1,61,-0.4300
1977,3,3,2,82,-1.9481
1977,3,3,3,115,-2.4090
1977,3,3,4,113,-1.6299
1977,3,3,5,144,-1.1422
1977,4,1,1,313,0.0120
1977,4,1,2,182,1.7235
1977,4,1,3,166,1.0484
1977,4,1,4,132,1.8154
1977,4,1,5,151,2.0622
1977,4,2,1,83,0.4294
1977,4,2,2,78,0.4317
1977,4,2,3,87,3.1107
1977,4,2,4,88,1.9287
1977,4,2,5,103,1.6622
1977,4,3,1,60,1.5068
1977,4,3,2,83,1.9067
1977,4,3,3,111,0.0035
1977,4,3,4,118,0.7982
1977,4,3,5,148,-1.8336
1977,5,1,1,316,0.0448
1977,5,1,2,196,-1.2689
1977,5,1,3,170,1.2294
1977,5,1,4,144,0.3046
1977,5,1,5,152,-1.0711
1977,5,2,1,90,-1.4138
1977,5,2,2,78,1.1165
1977,5,2,3,75,1.2531
1977,5,2,4,99,0.1459
1977,5,2,5,108,0.0859
1977,5,3,1,55,-4.5636
1977,5,3,2,89,-2.0955
1977,5,3,3,124,-2.2557
1977,5,3,4,120,-1.1501
1977,5,3,5,156,-1.6949
1977,6,1,1,317,6.1290
1977,6,1,2,205,7.0370
1977,6,1,3,164,9.4253
1977,6,1,4,142,8.2207
1977,6,1,5,151,9.3353
1977,6,2,1,84,7.7074
1977,6,2,2,86,8.9801
1977,6,2,3,76,7.7864
1977,6,2,4,93,6.7513
1977,6,2,5,108,6.4321
1977,6,3,1,56,0.3041
1977,6,3,2,87,4.1521
1977,6,3,3,126,3.8176
1977,6,3,4,122,5.3027
1977,6,3,5,152,6.7835
1977,7,1,1,321,-0.9413
1977,7,1,2,202,0.1415
1977,7,1,3,151,0.0071
1977,7,1,4,140,-1.0508
1977,7,1,5,142,0.9064
1977,7,2,1,87,-1.8301
1977,7,2,2,84,-0.6026
1977,7,2,3,83,-2.2590
1977,7,2,4,102,-0.7648
1977,7,2,5,107,-0.6216
1977,7,3,1,54,-5.9122
1977,7,3,2,91,-2.4772
1977,7,3,3,125,-2.5082
1977,7,3,4,121,-0.9772
1977,7,3,5,156,-1.2374
1977,8,1,1,345,-2.8873
1977,8,1,2,190,-1.7368
1977,8,1,3,147,-1.2214
1977,8,1,4,135,-1.1978
1977,8,1,5,148,0.3218
1977,8,2,1,88,-1.1664
1977,8,2,2,92,-1.6561
1977,8,2,3,94,-2.6479
1977,8,2,4,88,-0.7784
1977,8,2,5,108,1.4215
1977,8,3,1,57,-3.5679
1977,8,3,2,102,-2.7192
1977,8,3,3,124,-1.1843
1977,8,3,4,141,-1.0505
1977,8,3,5,162,-0.6888
1977,9,1,1,352,0.7165
1977,9,1,2,185,0.6449
1977,9,1,3,154,2.3076
1977,9,1,4,136,0.7353
1977,9,1,5,137,1.8568
1977,9,2,1,92,-1.1254
1977,9,2,2,88,0.8777
1977,9,2,3,86,3.0911
1977,9,2,4,95,1.5458
1977,9,2,5,114,0.5120
1977,9,3,1,55,-3.5737
1977,9,3,2,100,-1.1511
1977,9,3,3,124,-0.2236
1977,9,3,4,139,-0.1165
1977,9,3,5,167,-0.1488
1977,10,1,1,349,-2.9763
1977,10,1,2,184,-2.8766
1977,10,1,3,149,-1.5693
1977,10,1,4,131,-1.7771
1977,10,1,5,146,-2.8973
1977,10,2,1,93,-3.0321
1977,10,2,2,86,-3.6095
1977,10,2,3,86,-3.5300
1977,10,2,4,93,-2.0605
1977,10,2,5,113,-4.5269
1977,10,3,1,51,-3.4586
1977,10,3,2,102,-4.8189
1977,10,3,3,129,-5.0551
1977,10,3,4,133,-3.7511
1977,10,3,5,165,-3.3454
1977,11,1,1,303,7.6379
1977,11,1,2,199,8.0770
1977,11,1,3,150,9.9832
1977,11,1,4,156,10.7461
1977,11,1,5,164,10.0204
1977,11,2,1,79,4.9389
1977,11,2,2,94,9.4154
1977,11,2,3,79,9.5168
1977,11,2,4,109,10.4154
1977,11,2,5,117,8.8582
1977,11,3,1,97,3.7204
1977,11,3,2,96,4.8473
1977,11,3,3,143,5.0809
1977,11,3,4,132,4.1866
1977,11,3,5,170,3.3882
1977,12,1,1,305,-0.2230
1977,12,1,2,197,1.2538
1977,12,1,3,154,1.7137
1977,12,1,4,151,2.6957
1977,12,1,5,164,3.5085
1977,12,2,1,77,-0.5027
1977,12,2,2,97,1.5960
1977,12,2,3,76,2.6639
1977,12,2,4,107,0.8711
1977,12,2,5,124,1.6980
1977,12,3,1,94,0.7822
1977,12,3,2,102,-0.9307
1977,12,3,3,140,0.4070
1977,12,3,4,133,-0.3778
1977,12,3,5,169,1.5074
1978,1,1,1,293,0.6145
1978,1,1,2,181,-0.2253
1978,1,1,3,170,-0.4953
1978,1,1,4,155,-3.0434
1978,1,1,5,159,-3.0896
1978,1,2,1,83,-0.4765
1978,1,2,2,99,-3.1303
1978,1,2,3,79,-4.8199
1978,1,2,4,108,-4.3185
1978,1,2,5,123,-6.3005
1978,1,3,1,94,-3.6994
1978,1,3,2,106,-5.6932
1978,1,3,3,139,-7.1184
1978,1,3,4,132,-6.9194
1978,1,3,5,166,-5.5876
1978,2,1,1,293,2.0988
1978,2,1,2,177,3.1375
1978,2,1,3,166,2.6778
1978,2,1,4,159,4.0705
1978,2,1,5,141,4.5738
1978,2,2,1,89,1.0649
1978,2,2,2,89,3.5477
1978,2,2,3,82,1.7110
1978,2,2,4,102,1.7178
1978,2,2,5,124,1.9201
1978,2,3,1,82,-3.1714
1978,2,3,2,120,-2.0691
1978,2,3,3,131,-1.3698
1978,2,3,4,118,-1.0888
1978,2,3,5,166,-2.2078
1978,3,1,1,287,6.1449
1978,3,1,2,180,8.0627
1978,3,1,3,163,9.7507
1978,3,1,4,157,6.8193
1978,3,1,5,147,8.8537
1978,3,2,1,93,4.6505
1978,3,2,2,87,5.5242
1978,3,2,3,81,7.2227
1978,3,2,4,87,6.9480
1978,3,2,5,127,6.6990
1978,3,3,1,84,3.2121
1978,3,3,2,118,2.6057
1978,3,3,3,137,4.6669
1978,3,3,4,119,3.3365
1978,3,3,5,158,1.2609
1978,4,1,1,286,7.9174
1978,4,1,2,185,7.3420
1978,4,1,3,169,7.4758
1978,4,1,4,148,9.5812
1978,4,1,5,153,9.0969
1978,4,2,1,90,4.7342
1978,4,2,2,88,5.8781
1978,4,2,3,80,6.8444
1978,4,2,4,86,9.9050
1978,4,2,5,126,9.7322
1978,4,3,1,83,3.2731
1978,4,3,2,113,5.7267
1978,4,3,3,140,9.0598
1978,4,3,4,121,10.0142
1978,4,3,5,157,11.2039
1978,5,1,1,272,6.3535
1978,5,1,2,198,6.8048
1978,5,1,3,177,6.3404
1978,5,1,4,149,9.1881
1978,5,1,5,161,9.2416
1978,5,2,1,78,5.4667
1978,5,2,2,97,5.3872
1978,5,2,3,91,5.5278
1978,5,2,4,95,6.9840
1978,5,2,5,127,6.0693
1978,5,3,1,98,1.2941
1978,5,3,2,110,0.2147
1978,5,3,3,133,2.2430
1978,5,3,4,127,2.1507
1978,5,3,5,160,2.1456
1978,6,1,1,265,-2.1550
1978,6,1,2,194,1.7381
1978,6,1,3,198,0.9959
1978,6,1,4,149,-1.0132
1978,6,1,5,154,0.6338
1978,6,2,1,80,5.0633
1978,6,2,2,98,-0.1915
1978,6,2,3,85,-1.6912
1978,6,2,4,103,-0.7393
1978,6,2,5,118,-0.5994
1978,6,3,1,100,-0.5164
1978,6,3,2,112,-1.7580
1978,6,3,3,125,-1.4194
1978,6,3,4,129,-0.8267
1978,6,3,5,162,-1.7487
1978,7,1,1,274,4.3450
1978,7,1,2,188,5.9271
1978,7,1,3,177,4.7424
1978,7,1,4,152,7.4240
1978,7,1,5,149,5.6460
1978,7,2,1,81,5.5112
1978,7,2,2,105,6.3555
1978,7,2,3,85,5.3121
1978,7,2,4,108,8.6468
1978,7,2,5,112,6.5789
1978,7,3,1,103,4.9406
1978,7,3,2,110,6.0381
1978,7,3,3,125,5.3423
1978,7,3,4,127,5.5353
1978,7,3,5,164,7.0444
1978,8,1,1,309,9.1302
1978,8,1,2,166,9.1654
1978,8,1,3,169,8.5438
1978,8,1,4,155,9.8408
1978,8,1,5,133,9.8728
1978,8,2,1,103,7.9800
1978,8,2,2,87,7.4176
1978,8,2,3,89,7.2668
1978,8,2,4,97,8.0547
1978,8,2,5,130,8.9401
1978,8,3,1,88,2.1427
1978,8,3,2,124,2.2046
1978,8,3,3,132,5.0703
1978,8,3,4,151,3.0053
1978,8,3,5,163,3.7150
1978,9,1,1,311,1.1759
1978,9,1,2,163,-0.3925
1978,9,1,3,157,-0.2304
1978,9,1,4,158,0.7963
1978,9,1,5,133,-1.3018
1978,9,2,1,104,-1.1038
1978,9,2,2,89,-1.2689
1978,9,2,3,83,-1.5386
1978,9,2,4,91,-1.6975
1978,9,2,5,143,-2.6499
1978,9,3,1,84,0.7677
1978,9,3,2,122,-1.2690
1978,9,3,3,135,-0.3661
1978,9,3,4,148,-0.9873
1978,9,3,5,166,-1.2412
1978,10,1,1,308,-24.1185
1978,10,1,2,163,-23.2419
1978,10,1,3,162,-22.0271
1978,10,1,4,152,-24.7146
1978,10,1,5,141,-21.3933
1978,10,2,1,102,-22.1969
1978,10,2,2,91,-19.2531
1978,10,2,3,76,-19.6563
1978,10,2,4,96,-20.0353
1978,10,2,5,140,-19.2841
1978,10,3,1,84,-11.0761
1978,10,3,2,124,-10.4648
1978,10,3,3,141,-11.0121
1978,10,3,4,145,-10.8232
1978,10,3,5,161,-8.7902
1978,11,1,1,268,5.0872
1978,11,1,2,189,7.6694
1978,11,1,3,173,8.5073
1978,11,1,4,152,9.3244
1978,11,1,5,144,9.7689
1978,11,2,1,84,4.3662
1978,11,2,2,100,10.0958
1978,11,2,3,88,5.0199
1978,11,2,4,101,6.4909
1978,11,2,5,117,7.5601
1978,11,3,1,96,3.4639
1978,11,3,2,114,2.8447
1978,11,3,3,127,3.6545
1978,11,3,4,129,3.0879
1978,11,3,5,159,3.0821
1978,12,1,1,266,-3.0016
1978,12,1,2,183,0.3518
1978,12,1,3,178,3.0807
1978,12,1,4,146,1.9278
1978,12,1,5,144,2.9244
1978,12,2,1,88,0.5611
1978,12,2,2,97,1.6198
1978,12,2,3,86,1.6750
1978,12,2,4,111,1.6930
1978,12,2,5,111,3.7520
1978,12,3,1,94,-2.1199
1978,12,3,2,113,0.6634
1978,12,3,3,125,0.6691
1978,12,3,4,130,2.0516
1978,12,3,5,165,3.2169
1979,1,1,1,264,13.3540
1979,1,1,2,175,12.8331
1979,1,1,3,180,9.8699
1979,1,1,4,146,8.9510
1979,1,1,5,143,10.2109
1979,1,2,1,90,10.4803
1979,1,2,2,98,7.9330
1979,1,2,3,89,8.3058
1979,1,2,4,106,8.0925
1979,1,2,5,111,7.9431
1979,1,3,1,94,7.7273
1979,1,3,2,114,4.7133
1979,1,3,3,121,4.8409
1979,1,3,4,135,4.1311
1979,1,3,5,169,3.5659
1979,2,1,1,292,-2.1489
1979,2,1,2,161,-2.8787
1979,2,1,3,152,-1.4538
1979,2,1,4,146,-2.6716
1979,2,1,5,144,-1.6643
1979,2,2,1,96,-1.4236
1979,2,2,2,96,-2.5260
1979,2,2,3,95,-3.0299
1979,2,2,4,85,-3.3500
1979,2,2,5,117,-4.0561
1979,2,3,1,85,-2.7840
1979,2,3,2,113,-2.6282
1979,2,3,3,121,-2.2394
1979,2,3,4,143,-3.6324
1979,2,3,5,158,-3.1037
1979,3,1,1,277,9.1220
1979,3,1,2,179,9.3187
1979,3,1,3,137,8.9553
1979,3,1,4,153,10.0863
1979,3,1,5,145,7.8635
1979,3,2,1,95,8.7842
1979,3,2,2,93,8.5859
1979,3,2,3,96,10.2565
1979,3,2,4,87,10.0419
1979,3,2,5,114,12.7242
1979,3,3,1,89,5.0394
1979,3,3,2,109,6.9569
1979,3,3,3,130,7.6049
1979,3,3,4,132,6.1995
1979,3,3,5,155,5.8609
1979,4,1,1,275,2.1589
1979,4,1,2,179,2.2201
1979,4,1,3,146,2.0723
1979,4,1,4,141,1.8482
1979,4,1,5,145,2.1815
1979,4,2,1,92,2.4614
1979,4,2,2,96,1.0527
1979,4,2,3,95,3.4813
1979,4,2,4,92,2.6079
1979,4,2,5,116,3.0880
1979,4,3,1,85,-2.2988
1979,4,3,2,115,-0.2279
1979,4,3,3,124,0.6479
1979,4,3,4,132,1.8259
1979,4,3,5,156,0.6163
1979,5,1,1,265,-0.2599
1979,5,1,2,192,-2.4917
1979,5,1,3,140,0.2194
1979,5,1,4,155,-1.6100
1979,5,1,5,148,-0.1884
1979,5,2,1,83,-0.2998
1979,5,2,2,106,-0.9116
1979,5,2,3,98,-1.2429
1979,5,2,4,102,-1.5056
1979,5,2,5,114,-3.0145
1979,5,3,1,96,-0.3304
1979,5,3,2,112,-1.7991
1979,5,3,3,130,-2.0699
1979,5,3,4,128,-0.2489
1979,5,3,5,165,-2.4107
1979,6,1,1,264,8.4282
1979,6,1,2,182,5.5847
1979,6,1,3,151,2.1084
1979,6,1,4,154,4.1373
1979,6,1,5,145,4.8517
1979,6,2,1,86,7.6978
1979,6,2,2,106,3.9904
1979,6,2,3,98,4.2501
1979,6,2,4,107,5.2438
1979,6,2,5,108,2.4554
1979,6,3,1,99,4.1999
1979,6,3,2,119,6.0653
1979,6,3,3,119,5.4194
1979,6,3,4,133,3.2697
1979,6,3,5,163,3.2710
1979,7,1,1,268,0.9490
1979,7,1,2,184,2.1249
1979,7,1,3,138,3.5605
1979,7,1,4,156,2.0741
1979,7,1,5,149,3.9779
1979,7,2,1,90,4.5381
1979,7,2,2,103,3.8068
1979,7,2,3,94,2.9333
1979,7,2,4,101,2.5037
1979,7,2,5,106,2.7786
1979,7,3,1,102,2.5973
1979,7,3,2,119,1.3470
1979,7,3,3,118,1.7446
1979,7,3,4,133,2.5542
1979,7,3,5,160,-0.1003
1979,8,1,1,308,7.9474
1979,8,1,2,153,7.8279
1979,8,1,3,153,9.2085
1979,8,1,4,143,8.0244
1979,8,1,5,144,9.2863
1979,8,2,1,96,9.7258
1979,8,2,2,87,7.7197
1979,8,2,3,87,6.9182
1979,8,2,4,105,8.9181
1979,8,2,5,117,9.8777
1979,8,3,1,88,4.5213
1979,8,3,2,137,5.2780
1979,8,3,3,135,8.0522
1979,8,3,4,138,7.4072
1979,8,3,5,159,6.0827
1979,9,1,1,312,-0.6561
1979,9,1,2,157,-1.9287
1979,9,1,3,152,-1.9736
1979,9,1,4,120,0.0506
1979,9,1,5,157,-0.0451
1979,9,2,1,94,1.9718
1979,9,2,2,88,-0.5853
1979,9,2,3,94,-0.0238
1979,9,2,4,99,-1.7269
1979,9,2,5,112,0.3236
1979,9,3,1,84,-1.9712
1979,9,3,2,135,-1.0670
1979,9,3,3,134,1.8087
1979,9,3,4,135,1.7770
1979,9,3,5,168,-0.2154
1979,10,1,1,301,-13.4299
1979,10,1,2,161,-10.0291
1979,10,1,3,156,-11.3513
1979,10,1,4,125,-10.1385
1979,10,1,5,148,-9.4676
1979,10,2,1,95,-12.5841
1979,10,2,2,91,-9.6645
1979,10,2,3,86,-9.8680
1979,10,2,4,100,-9.8702
1979,10,2,5,116,-8.6948
1979,10,3,1,84,-7.5302
1979,10,3,2,131,-8.3546
1979,10,3,3,136,-6.8009
1979,10,3,4,137,-5.4810
1979,10,3,5,169,-6.0676
1979,11,1,1,278,5.4990
1979,11,1,2,185,8.7424
1979,11,1,3,150,8.9166
1979,11,1,4,140,7.5060
1979,11,1,5,142,10.0017
1979,11,2,1,84,5.7121
1979,11,2,2,96,8.5260
1979,11,2,3,103,9.5365
1979,11,2,4,93,8.8478
1979,11,2,5,114,8.5002
1979,11,3,1,96,5.9483
1979,11,3,2,112,6.7864
1979,11,3,3,121,5.7129
1979,11,3,4,140,6.4133
1979,11,3,5,167,5.5025
1979,12,1,1,262,4.8470
1979,12,1,2,197,7.1635
1979,12,1,3,149,6.6173
1979,12,1,4,137,9.1321
1979,12,1,5,142,8.4637
1979,12,2,1,86,4.6339
1979,12,2,2,96,7.4161
1979,12,2,3,105,5.0526
1979,12,2,4,99,6.6102
1979,12,2,5,113,6.4915
1979,12,3,1,96,-1.0702
1979,12,3,2,108,3.8937
1979,12,3,3,129,3.2304
1979,12,3,4,138,2.1907
1979,12,3,5,166,2.7993
1980,1,1,1,260,7.7674
1980,1,1,2,190,11.8026
1980,1,1,3,147,12.6129
1980,1,1,4,133,9.3354
1980,1,1,5,139,10.3716
1980,1,2,1,89,6.3869
1980,1,2,2,99,6.2599
1980,1,2,3,100,5.9423
1980,1,2,4,95,7.4970
1980,1,2,5,117,5.2748
1980,1,3,1,98,0.4322
1980,1,3,2,105,6.6842
1980,1,3,3,129,8.7094
1980,1,3,4,139,8.5027
1980,1,3,5,166,6.7507
1980,2,1,1,262,-1.9321
1980,2,1,2,180,-2.6008
1980,2,1,3,164,-3.1157
1980,2,1,4,132,-0.9749
1980,2,1,5,118,-0.9865
1980,2,2,1,92,-3.6799
1980,2,2,2,93,-2.6930
1980,2,2,3,92,-2.2899
1980,2,2,4,104,-4.1004
1980,2,2,5,114,-1.5470
1980,2,3,1,90,-3.2772
1980,2,3,2,107,-2.2506
1980,2,3,3,125,-1.2020
1980,2,3,4,143,-0.4648
1980,2,3,5,165,3.9483
1980,3,1,1,259,-18.7188
1980,3,1,2,182,-16.5068
1980,3,1,3,155,-17.2109
1980,3,1,4,133,-18.4061
1980,3,1,5,116,-19.2836
1980,3,2,1,90,-15.6539
1980,3,2,2,85,-13.8438
1980,3,2,3,104,-17.1578
1980,3,2,4,99,-15.0758
1980,3,2,5,118,-15.5080
1980,3,3,1,98,-10.9969
1980,3,3,2,107,-11.5168
1980,3,3,3,121,-10.8585
1980,3,3,4,143,-12.5996
1980,3,3,5,158,-11.7967
1980,4,1,1,260,3.6226
1980,4,1,2,173,4.6486
1980,4,1,3,156,6.5369
1980,4,1,4,134,6.9886
1980,4,1,5,119,7.3964
1980,4,2,1,85,5.9422
1980,4,2,2,87,7.6536
1980,4,2,3,102,6.2169
1980,4,2,4,103,4.6289
1980,4,2,5,115,6.2947
1980,4,3,1,92,4.6733
1980,4,3,2,110,6.7473
1980,4,3,3,123,4.8006
1980,4,3,4,140,5.7522
1980,4,3,5,160,3.5442
1980,5,1,1,243,5.9828
1980,5,1,2,187,7.7572
1980,5,1,3,158,5.8895
1980,5,1,4,121,5.4327
1980,5,1,5,141,8.7445
1980,5,2,1,70,8.2426
1980,5,2,2,84,8.7967
1980,5,2,3,126,10.0025
1980,5,2,4,93,8.0880
1980,5,2,5,126,8.7274
1980,5,3,1,100,5.1943
1980,5,3,2,107,6.2762
1980,5,3,3,116,6.0778
1980,5,3,4,149,5.3393
1980,5,3,5,167,5.3461
1980,6,1,1,244,3.2164
1980,6,1,2,185,4.2107
1980,6,1,3,155,3.1440
1980,6,1,4,120,3.7079
1980,6,1,5,133,4.3979
1980,6,2,1,71,3.3264
1980,6,2,2,88,2.2797
1980,6,2,3,122,4.5902
1980,6,2,4,105,4.1469
1980,6,2,5,119,5.0311
1980,6,3,1,100,3.6824
1980,6,3,2,109,2.7035
1980,6,3,3,115,4.5677
1980,6,3,4,145,3.3433
1980,6,3,5,171,3.6536
1980,7,1,1,251,10.3651
1980,7,1,2,179,12.6665
1980,7,1,3,157,10.6824
1980,7,1,4,116,12.4274
1980,7,1,5,123,14.6598
1980,7,2,1,69,8.7698
1980,7,2,2,93,8.6085
1980,7,2,3,120,11.5702
1980,7,2,4,111,15.1142
1980,7,2,5,120,9.7831
1980,7,3,1,99,4.0905
1980,7,3,2,111,7.7368
1980,7,3,3,113,8.3344
1980,7,3,4,146,6.6068
1980,7,3,5,168,8.4703
1980,8,1,1,290,6.0576
1980,8,1,2,167,7.6928
1980,8,1,3,145,8.2307
1980,8,1,4,110,9.4514
1980,8,1,5,126,11.6838
1980,8,2,1,81,4.5837
1980,8,2,2,93,5.3409
1980,8,2,3,113,4.2996
1980,8,2,4,111,5.0038
1980,8,2,5,115,6.7964
1980,8,3,1,87,-0.5128
1980,8,3,2,122,0.9115
1980,8,3,3,122,0.2485
1980,8,3,4,141,2.7367
1980,8,3,5,177,1.9478
1980,9,1,1,299,2.3728
1980,9,1,2,175,2.2588
1980,9,1,3,133,3.2149
1980,9,1,4,102,4.4278
1980,9,1,5,124,2.9015
1980,9,2,1,80,2.9574
1980,9,2,2,98,0.9810
1980,9,2,3,105,1.7132
1980,9,2,4,109,4.6016
1980,9,2,5,127,5.7344
1980,9,3,1,82,-1.1222
1980,9,3,2,116,-1.1184
