year,month,rank_ME,rank_CLAq_12,nstocks,ret_vw
1987,5,3,3,314,1.3384
1987,5,3,4,332,1.0185
1987,5,3,5,330,1.1634
1987,6,1,1,2087,0.6835
1987,6,1,2,1327,2.9146
1987,6,1,3,1104,2.7940
1987,6,1,4,1059,3.1368
1987,6,1,5,1225,1.9940
1987,6,2,1,419,3.0575
1987,6,2,2,409,2.2746
1987,6,2,3,365,3.1044
1987,6,2,4,369,3.2278
1987,6,2,5,404,3.0445
1987,6,3,1,212,4.5868
1987,6,3,2,267,4.5947
1987,6,3,3,322,4.9597
1987,6,3,4,334,5.2282
1987,6,3,5,333,4.2457
1987,7,1,1,1957,2.5817
1987,7,1,2,1203,3.7188
1987,7,1,3,976,4.2744
1987,7,1,4,948,4.3040
1987,7,1,5,1149,3.1825
1987,7,2,1,404,4.5311
1987,7,2,2,365,5.3129
1987,7,2,3,330,4.3270
1987,7,2,4,338,4.5707
1987,7,2,5,371,4.6309
1987,7,3,1,187,7.7914
1987,7,3,2,241,6.7832
1987,7,3,3,283,4.8739
1987,7,3,4,308,4.8428
1987,7,3,5,310,6.0782
1987,8,1,1,2067,1.2175
1987,8,1,2,1351,1.8050
1987,8,1,3,1105,1.9823
1987,8,1,4,1048,3.1465
1987,8,1,5,1278,2.1802
1987,8,2,1,425,2.8899
1987,8,2,2,381,2.9284
1987,8,2,3,372,4.0360
1987,8,2,4,354,4.5888
1987,8,2,5,396,3.4970
1987,8,3,1,202,3.8108
1987,8,3,2,267,2.1000
1987,8,3,3,301,4.0209
1987,8,3,4,333,4.4218
1987,8,3,5,331,4.3930
1987,9,1,1,2079,-1.1204
1987,9,1,2,1369,-0.7814
1987,9,1,3,1119,-1.0874
1987,9,1,4,1055,-0.7225
1987,9,1,5,1290,-0.3864
1987,9,2,1,420,-1.4888
1987,9,2,2,384,-0.8121
1987,9,2,3,367,-0.9286
1987,9,2,4,357,-1.3743
1987,9,2,5,398,-2.2561
1987,9,3,1,201,-2.4730
1987,9,3,2,270,-1.4782
1987,9,3,3,304,-2.1639
1987,9,3,4,338,-2.8969
1987,9,3,5,329,-2.9532
1987,10,1,1,2023,-33.1940
1987,10,1,2,1275,-30.4788
1987,10,1,3,1024,-30.9236
1987,10,1,4,944,-30.0007
1987,10,1,5,1219,-30.4378
1987,10,2,1,396,-33.6969
1987,10,2,2,359,-32.6407
1987,10,2,3,344,-30.0075
1987,10,2,4,333,-29.7292
1987,10,2,5,379,-30.3577
1987,10,3,1,184,-27.3290
1987,10,3,2,255,-25.5454
1987,10,3,3,285,-22.9440
1987,10,3,4,319,-21.2712
1987,10,3,5,307,-22.9620
1987,11,1,1,2143,-7.1236
1987,11,1,2,1378,-4.7614
1987,11,1,3,1152,-4.2793
1987,11,1,4,1017,-3.7304
1987,11,1,5,1271,-4.9980
1987,11,2,1,430,-6.1461
1987,11,2,2,385,-4.4645
1987,11,2,3,376,-4.1220
1987,11,2,4,363,-5.5419
1987,11,2,5,401,-4.8881
1987,11,3,1,199,-6.9885
1987,11,3,2,275,-7.9637
1987,11,3,3,307,-8.5701
1987,11,3,4,328,-7.9043
1987,11,3,5,327,-8.9267
1987,12,1,1,2151,4.1995
1987,12,1,2,1383,5.0187
1987,12,1,3,1166,4.9922
1987,12,1,4,1000,6.8643
1987,12,1,5,1276,6.4075
1987,12,2,1,434,8.9588
1987,12,2,2,390,10.8097
1987,12,2,3,377,12.4297
1987,12,2,4,372,12.5288
1987,12,2,5,394,12.2525
1987,12,3,1,196,9.3582
1987,12,3,2,274,9.3292
1987,12,3,3,314,9.8825
1987,12,3,4,330,7.4380
1987,12,3,5,329,9.9337
1988,1,1,1,2091,6.5274
1988,1,1,2,1304,5.2688
1988,1,1,3,1109,5.4760
1988,1,1,4,935,4.7828
1988,1,1,5,1200,4.2861
1988,1,2,1,416,2.5490
1988,1,2,2,359,3.6586
1988,1,2,3,355,2.1131
1988,1,2,4,349,1.6381
1988,1,2,5,388,1.2928
1988,1,3,1,185,4.1949
1988,1,3,2,261,3.0002
1988,1,3,3,301,2.5741
1988,1,3,4,314,2.4004
1988,1,3,5,320,1.9820
1988,2,1,1,2189,6.9447
1988,2,1,2,1390,8.0995
1988,2,1,3,1182,7.7076
1988,2,1,4,1012,9.0090
1988,2,1,5,1267,9.1151
1988,2,2,1,448,10.2972
1988,2,2,2,366,10.2166
1988,2,2,3,365,10.8221
1988,2,2,4,368,11.4871
1988,2,2,5,412,10.7162
1988,2,3,1,184,7.2994
1988,2,3,2,278,7.1834
1988,2,3,3,321,6.4441
1988,2,3,4,337,5.4859
1988,2,3,5,334,5.7290
1988,3,1,1,2192,4.5623
1988,3,1,2,1397,5.7765
1988,3,1,3,1197,6.7823
1988,3,1,4,1022,7.4146
1988,3,1,5,1270,5.0951
1988,3,2,1,445,4.4542
1988,3,2,2,367,4.2172
1988,3,2,3,370,4.4101
1988,3,2,4,365,4.7210
1988,3,2,5,403,4.2565
1988,3,3,1,186,-2.1929
1988,3,3,2,281,-1.9167
1988,3,3,3,324,-1.7637
1988,3,3,4,340,-3.1049
1988,3,3,5,339,-2.6653
1988,4,1,1,2145,1.8247
1988,4,1,2,1327,1.9930
1988,4,1,3,1108,2.0439
1988,4,1,4,940,2.6685
1988,4,1,5,1212,2.2150
1988,4,2,1,424,2.2231
1988,4,2,2,347,2.7965
1988,4,2,3,356,2.3387
1988,4,2,4,353,2.4410
1988,4,2,5,387,1.6225
1988,4,3,1,174,1.1518
1988,4,3,2,267,1.9116
1988,4,3,3,303,2.3034
1988,4,3,4,331,1.8140
1988,4,3,5,321,-0.2682
1988,5,1,1,2234,-3.0418
1988,5,1,2,1441,-1.9538
1988,5,1,3,1211,-1.8068
1988,5,1,4,1043,-2.3191
1988,5,1,5,1285,-2.2047
1988,5,2,1,433,-2.0983
1988,5,2,2,373,-1.3389
1988,5,2,3,386,-1.9529
1988,5,2,4,380,-2.1261
1988,5,2,5,411,-1.9331
1988,5,3,1,195,0.7990
1988,5,3,2,286,-0.3131
1988,5,3,3,321,-0.7191
1988,5,3,4,352,-0.0645
1988,5,3,5,339,-0.5145
1988,6,1,1,2205,5.4069
1988,6,1,2,1449,6.7901
1988,6,1,3,1230,6.9210
1988,6,1,4,1063,6.7348
1988,6,1,5,1278,7.0935
1988,6,2,1,432,8.4311
1988,6,2,2,378,7.5263
1988,6,2,3,394,7.5182
1988,6,2,4,387,8.9773
1988,6,2,5,411,8.7135
1988,6,3,1,192,4.8548
1988,6,3,2,285,5.6064
1988,6,3,3,323,4.3266
1988,6,3,4,348,5.2606
1988,6,3,5,336,5.0965
1988,7,1,1,2057,-0.5265
1988,7,1,2,1309,-1.0347
1988,7,1,3,1100,-0.8450
1988,7,1,4,946,-0.1063
1988,7,1,5,1170,0.2655
1988,7,2,1,397,-1.6919
1988,7,2,2,347,-1.8581
1988,7,2,3,372,-1.6799
1988,7,2,4,349,-1.9971
1988,7,2,5,392,-2.3248
1988,7,3,1,177,-0.5995
1988,7,3,2,265,-1.2610
1988,7,3,3,304,-0.7528
1988,7,3,4,319,-1.0510
1988,7,3,5,318,-1.3258
1988,8,1,1,2122,-3.2466
1988,8,1,2,1433,-2.2918
1988,8,1,3,1216,-1.5573
1988,8,1,4,1085,-2.0115
1988,8,1,5,1280,-1.7736
1988,8,2,1,419,-3.3152
1988,8,2,2,372,-2.7458
1988,8,2,3,411,-3.6446
1988,8,2,4,377,-4.5442
1988,8,2,5,407,-3.5305
1988,8,3,1,184,-3.5941
1988,8,3,2,287,-4.2847
1988,8,3,3,318,-3.6987
1988,8,3,4,341,-3.5813
1988,8,3,5,337,-2.6581
1988,9,1,1,2108,1.9245
1988,9,1,2,1436,1.9867
1988,9,1,3,1218,3.1800
1988,9,1,4,1097,2.8841
1988,9,1,5,1280,3.3285
1988,9,2,1,422,2.1488
1988,9,2,2,372,3.0756
1988,9,2,3,404,2.7247
1988,9,2,4,380,3.3317
1988,9,2,5,406,3.6337
1988,9,3,1,186,4.2926
1988,9,3,2,283,3.4632
1988,9,3,3,318,3.4021
1988,9,3,4,341,3.6959
1988,9,3,5,339,4.4898
1988,10,1,1,2044,-2.7101
1988,10,1,2,1324,-2.3652
1988,10,1,3,1118,-1.3951
1988,10,1,4,1010,-1.4468
1988,10,1,5,1183,-0.3939
1988,10,2,1,398,-0.3603
1988,10,2,2,351,-0.9472
1988,10,2,3,358,-0.4288
1988,10,2,4,349,-1.8296
1988,10,2,5,386,-0.8721
1988,10,3,1,175,2.3160
1988,10,3,2,249,3.5182
1988,10,3,3,303,1.6862
1988,10,3,4,324,1.9009
1988,10,3,5,317,1.5372
1988,11,1,1,2146,-5.3197
1988,11,1,2,1468,-3.8181
1988,11,1,3,1206,-4.4064
1988,11,1,4,1090,-3.4548
1988,11,1,5,1266,-3.4136
1988,11,2,1,427,-3.1700
1988,11,2,2,371,-2.8892
1988,11,2,3,378,-2.9356
1988,11,2,4,387,-3.5077
1988,11,2,5,400,-3.3032
1988,11,3,1,190,-1.3614
1988,11,3,2,263,-2.0063
1988,11,3,3,321,-1.7199
1988,11,3,4,340,-1.2982
1988,11,3,5,323,-1.9373
1988,12,1,1,2126,3.0621
1988,12,1,2,1468,4.1704
1988,12,1,3,1187,4.0820
1988,12,1,4,1088,3.8046
1988,12,1,5,1264,4.6326
1988,12,2,1,422,5.3579
1988,12,2,2,370,6.3372
1988,12,2,3,376,4.6180
1988,12,2,4,377,4.9167
1988,12,2,5,394,4.9278
1988,12,3,1,187,2.3551
1988,12,3,2,260,2.5232
1988,12,3,3,319,2.2460
1988,12,3,4,337,2.6245
1988,12,3,5,323,2.7300
1989,1,1,1,2036,5.2530
1989,1,1,2,1381,5.3314
1989,1,1,3,1085,4.0484
1989,1,1,4,1027,4.8953
1989,1,1,5,1196,5.5866
1989,1,2,1,403,5.9486
1989,1,2,2,349,4.3437
1989,1,2,3,352,4.6573
1989,1,2,4,358,4.4351
1989,1,2,5,375,4.3365
1989,1,3,1,174,6.4500
1989,1,3,2,234,5.9997
1989,1,3,3,302,6.8516
1989,1,3,4,321,7.5214
1989,1,3,5,299,6.8407
1989,2,1,1,2092,0.1040
1989,2,1,2,1468,0.6502
1989,2,1,3,1180,0.8042
1989,2,1,4,1111,0.5042
1989,2,1,5,1292,0.6383
1989,2,2,1,424,1.6155
1989,2,2,2,375,0.5044
1989,2,2,3,375,0.6725
1989,2,2,4,380,0.9804
1989,2,2,5,392,1.3442
1989,2,3,1,187,-1.6113
1989,2,3,2,245,-2.2326
1989,2,3,3,312,-2.3743
1989,2,3,4,326,-2.8506
1989,2,3,5,310,-2.0463
1989,3,1,1,2081,1.7803
1989,3,1,2,1463,3.0865
1989,3,1,3,1192,3.4089
1989,3,1,4,1118,3.5610
1989,3,1,5,1275,3.4497
1989,3,2,1,419,2.8154
1989,3,2,2,371,2.9843
1989,3,2,3,378,2.9462
1989,3,2,4,375,2.2021
1989,3,2,5,389,3.0667
1989,3,3,1,185,2.1807
1989,3,3,2,251,1.7389
1989,3,3,3,311,1.4190
1989,3,3,4,325,1.7521
1989,3,3,5,307,2.3592
1989,4,1,1,1997,2.3699
1989,4,1,2,1390,2.8034
1989,4,1,3,1107,2.7820
1989,4,1,4,1020,3.7342
1989,4,1,5,1202,4.1362
1989,4,2,1,392,5.4253
1989,4,2,2,361,4.8505
1989,4,2,3,355,5.3668
1989,4,2,4,355,5.1562
1989,4,2,5,368,6.1601
1989,4,3,1,183,4.8967
1989,4,3,2,230,4.6375
1989,4,3,3,286,5.1274
1989,4,3,4,307,5.3997
1989,4,3,5,289,5.1260
1989,5,1,1,2069,3.0629
1989,5,1,2,1483,2.7396
1989,5,1,3,1175,3.2088
1989,5,1,4,1119,4.3434
1989,5,1,5,1288,4.5783
1989,5,2,1,408,4.4543
1989,5,2,2,395,4.2332
1989,5,2,3,378,4.4459
1989,5,2,4,373,4.6857
1989,5,2,5,385,5.7117
1989,5,3,1,202,4.2800
1989,5,3,2,252,3.9147
1989,5,3,3,293,3.6851
1989,5,3,4,322,3.2917
1989,5,3,5,300,4.0834
1989,6,1,1,2071,-2.7158
1989,6,1,2,1492,-1.6348
1989,6,1,3,1199,-0.8907
1989,6,1,4,1132,-0.8808
1989,6,1,5,1284,-2.2013
1989,6,2,1,409,-3.3488
1989,6,2,2,397,-3.7136
1989,6,2,3,384,-2.4193
1989,6,2,4,373,-2.7425
1989,6,2,5,389,-3.3986
1989,6,3,1,203,-1.1866
1989,6,3,2,254,-1.3418
1989,6,3,3,296,-0.8342
1989,6,3,4,325,-0.9863
1989,6,3,5,303,-2.2411
1989,7,1,1,1907,3.8814
1989,7,1,2,1339,3.2654
1989,7,1,3,1040,2.7359
1989,7,1,4,1024,3.6350
1989,7,1,5,1208,4.7862
1989,7,2,1,378,4.0491
1989,7,2,2,358,4.5211
1989,7,2,3,345,4.4604
1989,7,2,4,331,5.1996
1989,7,2,5,371,4.3280
1989,7,3,1,175,7.8570
1989,7,3,2,223,7.1570
1989,7,3,3,271,8.7833
1989,7,3,4,292,8.3361
1989,7,3,5,280,10.2770
1989,8,1,1,2012,1.5706
1989,8,1,2,1433,0.9784
1989,8,1,3,1138,1.8664
1989,8,1,4,1108,1.6163
1989,8,1,5,1306,1.7986
1989,8,2,1,395,3.2407
1989,8,2,2,397,2.3193
1989,8,2,3,368,3.1086
1989,8,2,4,347,4.5380
1989,8,2,5,404,2.7132
1989,8,3,1,189,1.6610
1989,8,3,2,238,3.3881
1989,8,3,3,288,2.3268
1989,8,3,4,312,1.5622
1989,8,3,5,290,1.9117
1989,9,1,1,2013,-0.0149
1989,9,1,2,1446,0.0364
1989,9,1,3,1153,-0.1305
1989,9,1,4,1081,-0.4140
1989,9,1,5,1327,0.3524
1989,9,2,1,396,0.6548
1989,9,2,2,396,-0.1101
1989,9,2,3,363,0.3484
1989,9,2,4,348,1.3658
1989,9,2,5,405,1.5290
1989,9,3,1,186,-0.9856
1989,9,3,2,236,-2.3145
1989,9,3,3,291,-0.9867
1989,9,3,4,314,-0.2458
1989,9,3,5,292,-0.0408
1989,10,1,1,1936,-6.3724
1989,10,1,2,1345,-6.3684
1989,10,1,3,1033,-4.7755
1989,10,1,4,948,-5.7415
1989,10,1,5,1248,-5.6225
1989,10,2,1,379,-7.3971
1989,10,2,2,375,-6.8581
1989,10,2,3,337,-5.9002
1989,10,2,4,326,-4.8542
1989,10,2,5,385,-4.8046
1989,10,3,1,178,-4.1318
1989,10,3,2,223,-3.2876
1989,10,3,3,275,-2.3904
1989,10,3,4,299,-2.0613
1989,10,3,5,279,-0.9713
1989,11,1,1,2016,-1.3211
1989,11,1,2,1424,-0.8245
1989,11,1,3,1152,0.3738
1989,11,1,4,1045,0.0653
1989,11,1,5,1330,-0.4794
1989,11,2,1,402,0.9106
1989,11,2,2,393,2.0272
1989,11,2,3,370,1.5316
1989,11,2,4,361,1.3632
1989,11,2,5,396,0.8289
1989,11,3,1,191,1.3954
1989,11,3,2,243,2.1842
1989,11,3,3,293,1.4390
1989,11,3,4,319,2.1484
1989,11,3,5,297,1.9770
1989,12,1,1,2001,-1.9872
1989,12,1,2,1419,-0.2934
1989,12,1,3,1156,1.1073
1989,12,1,4,1036,0.2549
1989,12,1,5,1326,0.4500
1989,12,2,1,397,-0.1874
1989,12,2,2,394,0.7323
1989,12,2,3,373,1.6409
1989,12,2,4,353,1.9275
1989,12,2,5,399,0.4864
1989,12,3,1,192,0.5230
1989,12,3,2,246,1.5053
1989,12,3,3,290,3.6820
1989,12,3,4,322,4.1644
1989,12,3,5,293,1.6207
1990,1,1,1,1922,-7.7269
1990,1,1,2,1346,-7.8390
1990,1,1,3,1089,-7.6532
1990,1,1,4,956,-7.2150
1990,1,1,5,1245,-8.0710
1990,1,2,1,370,-9.2464
1990,1,2,2,361,-7.1492
1990,1,2,3,355,-7.9600
1990,1,2,4,336,-9.1384
1990,1,2,5,389,-9.4605
1990,1,3,1,181,-6.3909
1990,1,3,2,236,-5.9421
1990,1,3,3,278,-6.6336
1990,1,3,4,311,-6.9325
1990,1,3,5,281,-6.1098
1990,2,1,1,1984,1.2481
1990,2,1,2,1427,2.4031
1990,2,1,3,1149,2.5931
1990,2,1,4,1060,2.9614
1990,2,1,5,1331,3.1960
1990,2,2,1,387,3.0058
1990,2,2,2,374,2.1108
1990,2,2,3,378,3.2163
1990,2,2,4,357,3.9484
1990,2,2,5,404,4.0275
1990,2,3,1,193,1.7156
1990,2,3,2,249,1.8022
1990,2,3,3,297,1.8882
1990,2,3,4,327,1.7281
1990,2,3,5,289,0.1564
1990,3,1,1,1975,3.3084
1990,3,1,2,1436,3.3614
1990,3,1,3,1155,4.5847
1990,3,1,4,1065,4.2085
1990,3,1,5,1335,5.3847
1990,3,2,1,394,5.0435
1990,3,2,2,381,4.2715
1990,3,2,3,380,5.2981
1990,3,2,4,360,4.4911
1990,3,2,5,403,5.9628
1990,3,3,1,196,4.0703
1990,3,3,2,250,3.4583
1990,3,3,3,299,2.8135
1990,3,3,4,331,3.0627
1990,3,3,5,291,3.9879
1990,4,1,1,1889,-2.9805
1990,4,1,2,1340,-2.6342
1990,4,1,3,1059,-2.5932
1990,4,1,4,983,-1.8764
1990,4,1,5,1269,-1.8219
1990,4,2,1,377,-4.1759
1990,4,2,2,351,-4.0031
1990,4,2,3,363,-2.3828
1990,4,2,4,341,-2.2865
1990,4,2,5,380,-1.5213
1990,4,3,1,182,-2.6109
1990,4,3,2,236,-2.5243
1990,4,3,3,281,-2.7000
1990,4,3,4,313,-1.4665
1990,4,3,5,271,-0.6671
1990,5,1,1,1967,6.2631
1990,5,1,2,1387,5.4256
1990,5,1,3,1164,6.5496
1990,5,1,4,1054,7.1667
1990,5,1,5,1338,8.1747
1990,5,2,1,397,8.0538
1990,5,2,2,371,7.4016
1990,5,2,3,387,8.9395
1990,5,2,4,379,8.8435
1990,5,2,5,420,9.8182
1990,5,3,1,196,9.6984
1990,5,3,2,252,8.7158
1990,5,3,3,303,9.3197
1990,5,3,4,329,9.2105
1990,5,3,5,292,11.3434
1990,6,1,1,1972,1.0515
1990,6,1,2,1386,1.4023
1990,6,1,3,1167,1.1707
1990,6,1,4,1072,1.8589
1990,6,1,5,1338,1.7898
1990,6,2,1,401,0.3920
1990,6,2,2,370,-0.6038
1990,6,2,3,398,-0.2996
1990,6,2,4,389,0.1206
1990,6,2,5,424,0.5939
1990,6,3,1,198,0.1209
1990,6,3,2,260,-0.0031
1990,6,3,3,312,-1.1731
1990,6,3,4,329,-0.6907
1990,6,3,5,290,0.7434
1990,7,1,1,1818,-5.2388
1990,7,1,2,1248,-3.6282
1990,7,1,3,1056,-4.3815
1990,7,1,4,954,-3.3037
1990,7,1,5,1218,-5.6354
1990,7,2,1,376,-5.2057
1990,7,2,2,351,-2.6512
1990,7,2,3,369,-3.6002
1990,7,2,4,360,-3.3581
1990,7,2,5,398,-4.2715
1990,7,3,1,187,-1.4658
1990,7,3,2,234,-0.1423
1990,7,3,3,289,0.6680
1990,7,3,4,306,0.9103
1990,7,3,5,276,-0.8298
1990,8,1,1,1900,-15.3141
1990,8,1,2,1337,-13.7332
1990,8,1,3,1161,-13.4535
1990,8,1,4,1051,-13.1033
1990,8,1,5,1316,-14.2940
1990,8,2,1,404,-15.2579
1990,8,2,2,376,-12.9649
1990,8,2,3,402,-12.5289
1990,8,2,4,399,-14.0062
1990,8,2,5,433,-14.9412
1990,8,3,1,201,-10.9450
1990,8,3,2,255,-8.8399
1990,8,3,3,311,-7.7060
1990,8,3,4,326,-7.3520
1990,8,3,5,289,-9.4589
1990,9,1,1,1900,-9.6466
1990,9,1,2,1337,-8.2203
1990,9,1,3,1161,-8.2346
1990,9,1,4,1056,-9.3372
1990,9,1,5,1323,-9.5456
1990,9,2,1,403,-10.9154
1990,9,2,2,391,-9.2176
1990,9,2,3,405,-8.3979
1990,9,2,4,400,-9.2836
1990,9,2,5,436,-9.3056
1990,9,3,1,200,-6.6617
1990,9,3,2,251,-6.2516
1990,9,3,3,309,-4.5651
1990,9,3,4,327,-3.3163
1990,9,3,5,297,-4.7265
1990,10,1,1,1820,-7.1966
1990,10,1,2,1245,-7.3056
1990,10,1,3,1073,-6.6784
1990,10,1,4,975,-6.2984
1990,10,1,5,1259,-6.1566
1990,10,2,1,382,-8.3707
1990,10,2,2,363,-7.9396
1990,10,2,3,385,-7.0085
1990,10,2,4,385,-4.6310
1990,10,2,5,422,-5.4175
1990,10,3,1,183,-3.2488
1990,10,3,2,238,-2.3386
1990,10,3,3,290,-1.4498
1990,10,3,4,311,-0.0222
1990,10,3,5,294,0.3842
1990,11,1,1,1916,3.1603
1990,11,1,2,1329,3.9464
1990,11,1,3,1137,4.1761
1990,11,1,4,1069,5.0436
1990,11,1,5,1340,5.9991
1990,11,2,1,406,10.0792
1990,11,2,2,395,7.8652
1990,11,2,3,414,7.9683
1990,11,2,4,408,9.0574
1990,11,2,5,448,10.4151
1990,11,3,1,189,8.6733
1990,11,3,2,257,8.4351
1990,11,3,3,310,5.6666
1990,11,3,4,327,5.5317
1990,11,3,5,310,8.3547
1990,12,1,1,1912,-0.8565
1990,12,1,2,1340,0.7792
1990,12,1,3,1130,1.8187
1990,12,1,4,1070,1.8516
1990,12,1,5,1346,2.4214
1990,12,2,1,409,4.0821
1990,12,2,2,399,4.4725
1990,12,2,3,418,5.0710
1990,12,2,4,416,5.7785
1990,12,2,5,448,6.6818
1990,12,3,1,192,3.1828
1990,12,3,2,257,2.5378
1990,12,3,3,313,2.7890
1990,12,3,4,332,2.4670
1990,12,3,5,311,3.6449
1991,1,1,1,1843,8.3577
1991,1,1,2,1259,9.1388
1991,1,1,3,1044,8.3780
1991,1,1,4,994,10.2163
1991,1,1,5,1282,11.7221
1991,1,2,1,392,7.6805
1991,1,2,2,384,7.7973
1991,1,2,3,385,7.5925
1991,1,2,4,401,9.9489
1991,1,2,5,446,13.0382
1991,1,3,1,177,6.8074
1991,1,3,2,243,5.4981
1991,1,3,3,303,2.8567
1991,1,3,4,315,4.9180
1991,1,3,5,295,6.3432
1991,2,1,1,1914,12.9949
1991,2,1,2,1345,11.7055
1991,2,1,3,1124,12.1985
1991,2,1,4,1074,12.0171
1991,2,1,5,1334,13.1911
1991,2,2,1,415,9.9456
1991,2,2,2,406,10.2717
1991,2,2,3,429,10.5124
1991,2,2,4,423,10.5400
1991,2,2,5,462,10.8222
1991,2,3,1,188,7.8916
1991,2,3,2,258,8.7151
1991,2,3,3,326,6.5554
1991,2,3,4,337,7.1835
1991,2,3,5,304,7.5785
1991,3,1,1,1914,8.2642
1991,3,1,2,1344,6.7617
1991,3,1,3,1139,6.7294
1991,3,1,4,1083,8.5132
1991,3,1,5,1345,9.7531
1991,3,2,1,415,6.0205
1991,3,2,2,415,5.9817
1991,3,2,3,435,5.2542
1991,3,2,4,425,5.8213
1991,3,2,5,457,7.1501
1991,3,3,1,191,2.9880
1991,3,3,2,261,2.2518
1991,3,3,3,332,1.9931
1991,3,3,4,340,2.1784
1991,3,3,5,308,2.9985
1991,4,1,1,1850,1.0300
1991,4,1,2,1223,0.8841
1991,4,1,3,1055,0.7771
1991,4,1,4,989,0.1872
1991,4,1,5,1271,0.6402
1991,4,2,1,400,-0.7432
1991,4,2,2,390,-0.0309
1991,4,2,3,410,-0.0697
1991,4,2,4,402,0.3980
1991,4,2,5,444,-0.6759
1991,4,3,1,182,0.5670
1991,4,3,2,255,0.9178
1991,4,3,3,310,0.8129
1991,4,3,4,328,0.1073
1991,4,3,5,293,-0.9366
1991,5,1,1,1898,2.6406
1991,5,1,2,1298,3.1986
1991,5,1,3,1155,3.0709
1991,5,1,4,1102,4.2877
1991,5,1,5,1332,4.0358
1991,5,2,1,429,5.0585
1991,5,2,2,407,3.9114
1991,5,2,3,433,4.4321
1991,5,2,4,438,4.2700
1991,5,2,5,469,3.9431
1991,5,3,1,195,6.7697
1991,5,3,2,268,4.5316
1991,5,3,3,334,4.1404
1991,5,3,4,350,2.9586
1991,5,3,5,310,4.6471
1991,6,1,1,1907,-4.2249
1991,6,1,2,1317,-4.2086
1991,6,1,3,1177,-4.1998
1991,6,1,4,1135,-5.3785
1991,6,1,5,1334,-5.1430
1991,6,2,1,435,-4.4119
1991,6,2,2,429,-4.2463
1991,6,2,3,443,-5.5977
1991,6,2,4,448,-3.9827
1991,6,2,5,472,-5.5665
1991,6,3,1,205,-5.1737
1991,6,3,2,271,-5.1766
1991,6,3,3,341,-4.9836
1991,6,3,4,352,-3.9635
1991,6,3,5,311,-4.7766
1991,7,1,1,1751,2.7206
1991,7,1,2,1192,2.4840
1991,7,1,3,1039,2.7531
1991,7,1,4,1034,2.9659
1991,7,1,5,1258,3.4490
1991,7,2,1,414,3.5195
1991,7,2,2,399,4.6761
1991,7,2,3,414,3.4439
1991,7,2,4,410,4.6473
1991,7,2,5,450,4.9668
1991,7,3,1,184,4.9600
1991,7,3,2,250,5.1873
1991,7,3,3,319,4.5390
1991,7,3,4,337,4.5994
1991,7,3,5,300,6.0519
1991,8,1,1,1826,2.8276
1991,8,1,2,1297,3.0536
1991,8,1,3,1141,1.8797
1991,8,1,4,1126,2.5729
1991,8,1,5,1319,3.9751
1991,8,2,1,432,3.4774
1991,8,2,2,434,2.5892
1991,8,2,3,444,2.4112
1991,8,2,4,428,3.0139
1991,8,2,5,466,4.1369
1991,8,3,1,201,3.6994
1991,8,3,2,277,1.6842
1991,8,3,3,340,2.9030
1991,8,3,4,354,1.9514
1991,8,3,5,320,3.5131
1991,9,1,1,1818,2.6035
1991,9,1,2,1304,0.3801
1991,9,1,3,1135,1.5285
1991,9,1,4,1120,0.8391
1991,9,1,5,1320,0.4273
1991,9,2,1,439,0.6990
1991,9,2,2,442,-0.2587
1991,9,2,3,457,0.3632
1991,9,2,4,433,-0.6597
1991,9,2,5,474,-0.7500
1991,9,3,1,201,-2.0532
1991,9,3,2,276,-2.9172
1991,9,3,3,341,-2.4215
1991,9,3,4,359,-2.0594
1991,9,3,5,329,-1.6839
1991,10,1,1,1759,3.1244
1991,10,1,2,1213,3.5652
1991,10,1,3,1042,2.5624
1991,10,1,4,1046,2.8311
1991,10,1,5,1259,4.4832
1991,10,2,1,428,0.9475
1991,10,2,2,417,0.8688
1991,10,2,3,429,1.5879
1991,10,2,4,413,1.5580
1991,10,2,5,460,2.1072
1991,10,3,1,188,-0.0224
1991,10,3,2,254,1.1725
1991,10,3,3,319,1.6896
1991,10,3,4,340,1.4965
1991,10,3,5,316,2.7378
1991,11,1,1,1842,-3.2665
1991,11,1,2,1287,-3.6648
1991,11,1,3,1112,-3.5814
1991,11,1,4,1137,-2.8167
1991,11,1,5,1335,-3.5286
1991,11,2,1,438,-6.0929
1991,11,2,2,442,-6.0503
1991,11,2,3,452,-5.5127
1991,11,2,4,431,-5.1022
1991,11,2,5,482,-4.8620
1991,11,3,1,205,-3.5588
1991,11,3,2,277,-5.8101
1991,11,3,3,336,-4.6502
1991,11,3,4,358,-3.6725
1991,11,3,5,331,-1.5151
1991,12,1,1,1837,2.6587
1991,12,1,2,1267,4.2248
1991,12,1,3,1090,5.4021
1991,12,1,4,1137,6.0710
1991,12,1,5,1331,4.9061
1991,12,2,1,440,8.6793
1991,12,2,2,445,7.9229
1991,12,2,3,464,8.1799
1991,12,2,4,433,10.2920
1991,12,2,5,481,10.9859
1991,12,3,1,204,11.5058
1991,12,3,2,280,11.2239
1991,12,3,3,340,10.1752
1991,12,3,4,361,11.1037
1991,12,3,5,336,13.6149
1992,1,1,1,1768,13.6304
1992,1,1,2,1195,13.9399
1992,1,1,3,1002,12.2034
1992,1,1,4,1073,12.9017
1992,1,1,5,1272,14.2098
1992,1,2,1,420,7.7543
1992,1,2,2,411,6.4179
1992,1,2,3,440,6.1143
1992,1,2,4,410,6.7513
