year,month,rank_ME,rank_OLAq_1,nstocks,ret_vw
1976,9,2,1,70,3.6414
1976,9,2,2,79,1.6252
1976,9,2,3,49,1.6020
1976,9,2,4,59,5.2875
1976,9,2,5,97,2.2965
1976,9,3,1,47,2.5575
1976,9,3,2,65,1.9929
1976,9,3,3,105,3.0877
1976,9,3,4,110,1.3359
1976,9,3,5,128,3.6968
1976,10,1,1,257,-3.0680
1976,10,1,2,159,-3.8455
1976,10,1,3,122,-2.9981
1976,10,1,4,112,-2.3220
1976,10,1,5,108,-1.2767
1976,10,2,1,75,-5.4883
1976,10,2,2,89,-2.9398
1976,10,2,3,52,-3.6554
1976,10,2,4,66,-0.3687
1976,10,2,5,101,-3.9753
1976,10,3,1,47,-2.8752
1976,10,3,2,65,-3.2472
1976,10,3,3,106,-2.5902
1976,10,3,4,111,-3.1442
1976,10,3,5,137,-2.5448
1976,11,1,1,289,3.3412
1976,11,1,2,158,1.9043
1976,11,1,3,122,2.1527
1976,11,1,4,128,2.6620
1976,11,1,5,128,3.9920
1976,11,2,1,74,6.2946
1976,11,2,2,78,5.5197
1976,11,2,3,65,4.1428
1976,11,2,4,67,3.4060
1976,11,2,5,94,4.1004
1976,11,3,1,56,3.2262
1976,11,3,2,79,-1.4575
1976,11,3,3,95,1.2599
1976,11,3,4,118,-0.1892
1976,11,3,5,128,-1.0240
1976,12,1,1,291,10.1156
1976,12,1,2,164,11.1509
1976,12,1,3,130,9.5767
1976,12,1,4,134,9.9643
1976,12,1,5,131,11.9719
1976,12,2,1,79,8.8912
1976,12,2,2,77,8.4253
1976,12,2,3,76,11.9062
1976,12,2,4,66,9.3130
1976,12,2,5,97,8.3023
1976,12,3,1,55,2.2471
1976,12,3,2,84,8.0968
1976,12,3,3,93,4.2203
1976,12,3,4,127,4.5918
1976,12,3,5,135,5.7337
1977,1,1,1,300,5.6966
1977,1,1,2,175,3.9309
1977,1,1,3,122,4.5007
1977,1,1,4,130,4.4273
1977,1,1,5,137,2.2928
1977,1,2,1,82,2.0172
1977,1,2,2,74,1.3116
1977,1,2,3,77,0.2190
1977,1,2,4,69,3.1098
1977,1,2,5,97,-0.9622
1977,1,3,1,54,-5.3785
1977,1,3,2,88,-3.5827
1977,1,3,3,92,-5.4043
1977,1,3,4,131,-7.2178
1977,1,3,5,138,-4.4529
1977,2,1,1,312,-2.5231
1977,2,1,2,142,-0.4942
1977,2,1,3,144,-1.0531
1977,2,1,4,111,-0.1719
1977,2,1,5,143,0.0471
1977,2,2,1,74,-0.7861
1977,2,2,2,85,-0.5444
1977,2,2,3,64,-1.6683
1977,2,2,4,81,0.3077
1977,2,2,5,101,-2.5046
1977,2,3,1,51,-0.7155
1977,2,3,2,83,-3.1476
1977,2,3,3,97,-2.1227
1977,2,3,4,124,-0.8755
1977,2,3,5,136,-2.2536
1977,3,1,1,311,0.5881
1977,3,1,2,154,0.9328
1977,3,1,3,150,1.8201
1977,3,1,4,108,1.6056
1977,3,1,5,147,0.9153
1977,3,2,1,73,-0.6834
1977,3,2,2,81,-0.0246
1977,3,2,3,64,0.4013
1977,3,2,4,83,1.0114
1977,3,2,5,107,0.1420
1977,3,3,1,56,-0.8524
1977,3,3,2,82,-1.9329
1977,3,3,3,100,-1.4928
1977,3,3,4,120,-1.4002
1977,3,3,5,128,-1.5438
1977,4,1,1,316,0.2986
1977,4,1,2,155,1.9619
1977,4,1,3,144,1.9391
1977,4,1,4,110,1.6020
1977,4,1,5,151,1.3903
1977,4,2,1,77,-0.0053
1977,4,2,2,81,1.9979
1977,4,2,3,65,0.9400
1977,4,2,4,76,2.2291
1977,4,2,5,105,2.0305
1977,4,3,1,56,1.7145
1977,4,3,2,78,1.9764
1977,4,3,3,101,0.7046
1977,4,3,4,123,-1.5916
1977,4,3,5,133,-0.6079
1977,5,1,1,309,-0.2772
1977,5,1,2,185,-1.5628
1977,5,1,3,134,0.0709
1977,5,1,4,131,0.4612
1977,5,1,5,143,-0.0334
1977,5,2,1,86,-0.7924
1977,5,2,2,82,-0.3705
1977,5,2,3,68,-0.6136
1977,5,2,4,69,-0.6248
1977,5,2,5,110,0.9723
1977,5,3,1,61,-2.9676
1977,5,3,2,76,-1.7268
1977,5,3,3,113,-1.6305
1977,5,3,4,132,-2.1621
1977,5,3,5,131,-2.1214
1977,6,1,1,315,6.4380
1977,6,1,2,183,6.4200
1977,6,1,3,146,7.0431
1977,6,1,4,120,9.2695
1977,6,1,5,139,9.5101
1977,6,2,1,81,5.3965
1977,6,2,2,89,8.0324
1977,6,2,3,63,6.8582
1977,6,2,4,77,6.9350
1977,6,2,5,104,7.8794
1977,6,3,1,59,2.2055
1977,6,3,2,77,4.0800
1977,6,3,3,111,3.8965
1977,6,3,4,131,4.8233
1977,6,3,5,130,6.6268
1977,7,1,1,315,-0.2192
1977,7,1,2,178,-0.8146
1977,7,1,3,139,0.2926
1977,7,1,4,134,0.1837
1977,7,1,5,121,0.4842
1977,7,2,1,84,-1.8377
1977,7,2,2,86,-1.9136
1977,7,2,3,68,0.0465
1977,7,2,4,83,-1.0410
1977,7,2,5,106,-1.1856
1977,7,3,1,58,-4.0226
1977,7,3,2,76,-3.1301
1977,7,3,3,115,-2.0222
1977,7,3,4,125,-3.0198
1977,7,3,5,133,-0.9040
1977,8,1,1,325,-3.2730
1977,8,1,2,169,-2.4111
1977,8,1,3,141,-1.9667
1977,8,1,4,121,0.9240
1977,8,1,5,122,-0.1804
1977,8,2,1,86,-1.2968
1977,8,2,2,86,-1.1519
1977,8,2,3,75,-1.3814
1977,8,2,4,79,-1.4062
1977,8,2,5,95,1.4727
1977,8,3,1,43,-2.0984
1977,8,3,2,78,-1.3943
1977,8,3,3,109,-1.5684
1977,8,3,4,124,-0.2631
1977,8,3,5,140,-1.1102
1977,9,1,1,327,0.1228
1977,9,1,2,173,0.8820
1977,9,1,3,150,0.7015
1977,9,1,4,112,2.2660
1977,9,1,5,116,2.6254
1977,9,2,1,83,-0.5012
1977,9,2,2,83,-0.1942
1977,9,2,3,69,0.1786
1977,9,2,4,80,2.5786
1977,9,2,5,103,1.0610
1977,9,3,1,43,-3.1654
1977,9,3,2,81,-2.3375
1977,9,3,3,100,0.1967
1977,9,3,4,132,-0.8928
1977,9,3,5,140,0.5122
1977,10,1,1,324,-2.6338
1977,10,1,2,179,-3.0935
1977,10,1,3,143,-2.0902
1977,10,1,4,113,-1.5033
1977,10,1,5,116,-2.7188
1977,10,2,1,81,-3.2788
1977,10,2,2,84,-2.2885
1977,10,2,3,70,-3.8330
1977,10,2,4,78,-3.1655
1977,10,2,5,101,-4.2427
1977,10,3,1,41,-3.1647
1977,10,3,2,78,-3.8032
1977,10,3,3,107,-4.1173
1977,10,3,4,129,-4.7219
1977,10,3,5,139,-3.7638
1977,11,1,1,328,8.3437
1977,11,1,2,166,8.1711
1977,11,1,3,154,11.1286
1977,11,1,4,103,10.4424
1977,11,1,5,130,10.9062
1977,11,2,1,77,7.0849
1977,11,2,2,80,6.9255
1977,11,2,3,76,11.0411
1977,11,2,4,80,12.3746
1977,11,2,5,99,9.6793
1977,11,3,1,46,4.2623
1977,11,3,2,83,4.6416
1977,11,3,3,94,4.5808
1977,11,3,4,132,3.3964
1977,11,3,5,136,3.5800
1977,12,1,1,327,0.4772
1977,12,1,2,158,-0.3680
1977,12,1,3,152,2.1772
1977,12,1,4,113,3.5352
1977,12,1,5,126,3.7299
1977,12,2,1,75,-0.3691
1977,12,2,2,88,1.1991
1977,12,2,3,82,1.4171
1977,12,2,4,73,2.2982
1977,12,2,5,99,1.5760
1977,12,3,1,46,-2.4414
1977,12,3,2,80,0.1798
1977,12,3,3,88,0.2714
1977,12,3,4,138,0.1977
1977,12,3,5,139,1.5344
1978,1,1,1,312,-0.4434
1978,1,1,2,162,-0.8987
1978,1,1,3,152,0.3174
1978,1,1,4,109,-3.4663
1978,1,1,5,130,-3.0444
1978,1,2,1,79,-2.8096
1978,1,2,2,86,-2.7260
1978,1,2,3,79,-4.5025
1978,1,2,4,78,-3.6268
1978,1,2,5,98,-6.3401
1978,1,3,1,46,-5.8392
1978,1,3,2,83,-5.4950
1978,1,3,3,92,-5.2110
1978,1,3,4,135,-7.1987
1978,1,3,5,138,-5.8348
1978,2,1,1,297,2.4925
1978,2,1,2,164,2.2211
1978,2,1,3,142,3.5417
1978,2,1,4,114,4.8901
1978,2,1,5,130,3.7081
1978,2,2,1,77,1.4864
1978,2,2,2,92,1.6406
1978,2,2,3,69,1.4722
1978,2,2,4,79,3.3494
1978,2,2,5,97,1.4748
1978,2,3,1,49,-3.3893
1978,2,3,2,81,-1.5726
1978,2,3,3,98,-1.2427
1978,2,3,4,117,-2.7139
1978,2,3,5,130,-2.7019
1978,3,1,1,293,7.2677
1978,3,1,2,164,7.8229
1978,3,1,3,132,8.6767
1978,3,1,4,116,8.0333
1978,3,1,5,139,8.9799
1978,3,2,1,86,7.0925
1978,3,2,2,84,7.0074
1978,3,2,3,67,6.2243
1978,3,2,4,73,5.9071
1978,3,2,5,96,7.3065
1978,3,3,1,45,2.0888
1978,3,3,2,90,4.1010
1978,3,3,3,101,4.3056
1978,3,3,4,114,3.7362
1978,3,3,5,126,0.3437
1978,4,1,1,298,8.9628
1978,4,1,2,167,6.7781
1978,4,1,3,137,8.8538
1978,4,1,4,113,11.2634
1978,4,1,5,136,9.0011
1978,4,2,1,88,5.9532
1978,4,2,2,83,6.6231
1978,4,2,3,64,7.8030
1978,4,2,4,70,8.8815
1978,4,2,5,95,10.9914
1978,4,3,1,44,10.3014
1978,4,3,2,89,9.4962
1978,4,3,3,101,9.3610
1978,4,3,4,117,11.0138
1978,4,3,5,127,11.3911
1978,5,1,1,273,6.8245
1978,5,1,2,191,8.7531
1978,5,1,3,118,7.7669
1978,5,1,4,128,9.0398
1978,5,1,5,140,8.5002
1978,5,2,1,90,7.6858
1978,5,2,2,86,5.2679
1978,5,2,3,67,7.9523
1978,5,2,4,71,5.5823
1978,5,2,5,107,7.1782
1978,5,3,1,56,3.1626
1978,5,3,2,80,1.4265
1978,5,3,3,112,1.6491
1978,5,3,4,117,1.9847
1978,5,3,5,131,2.0542
1978,6,1,1,269,-0.8625
1978,6,1,2,191,1.6985
1978,6,1,3,137,-0.4771
1978,6,1,4,128,-0.1686
1978,6,1,5,127,-0.1909
1978,6,2,1,90,3.4325
1978,6,2,2,91,-1.5491
1978,6,2,3,65,-0.7225
1978,6,2,4,76,-1.4835
1978,6,2,5,97,-0.4858
1978,6,3,1,57,-4.4249
1978,6,3,2,73,-1.5118
1978,6,3,3,112,-1.7065
1978,6,3,4,120,-0.8689
1978,6,3,5,134,-1.9717
1978,7,1,1,266,4.7294
1978,7,1,2,188,4.3227
1978,7,1,3,122,6.1927
1978,7,1,4,129,5.1316
1978,7,1,5,128,6.5320
1978,7,2,1,87,6.2551
1978,7,2,2,92,4.4475
1978,7,2,3,71,8.0243
1978,7,2,4,80,5.6591
1978,7,2,5,92,7.7545
1978,7,3,1,62,5.5061
1978,7,3,2,71,5.8789
1978,7,3,3,111,6.2461
1978,7,3,4,123,5.9534
1978,7,3,5,131,7.2010
1978,8,1,1,268,9.3344
1978,8,1,2,176,10.0665
1978,8,1,3,143,8.6744
1978,8,1,4,130,9.7231
1978,8,1,5,108,9.4974
1978,8,2,1,93,11.4783
1978,8,2,2,88,6.6625
1978,8,2,3,69,8.7926
1978,8,2,4,73,8.8405
1978,8,2,5,101,8.1542
1978,8,3,1,50,2.5842
1978,8,3,2,81,4.2475
1978,8,3,3,96,3.1300
1978,8,3,4,128,4.7522
1978,8,3,5,139,3.2083
1978,9,1,1,270,0.6050
1978,9,1,2,164,3.1692
1978,9,1,3,155,-0.6858
1978,9,1,4,109,-0.5600
1978,9,1,5,118,-0.5908
1978,9,2,1,88,-2.0343
1978,9,2,2,85,-0.7355
1978,9,2,3,71,-0.8134
1978,9,2,4,68,-3.5856
1978,9,2,5,107,-2.8512
1978,9,3,1,50,-0.3357
1978,9,3,2,87,-2.3394
1978,9,3,3,93,-1.2612
1978,9,3,4,133,-1.2651
1978,9,3,5,138,-0.2457
1978,10,1,1,268,-23.5100
1978,10,1,2,165,-25.2217
1978,10,1,3,151,-22.5724
1978,10,1,4,117,-26.1530
1978,10,1,5,117,-23.0444
1978,10,2,1,86,-22.4095
1978,10,2,2,88,-20.7812
1978,10,2,3,73,-21.6009
1978,10,2,4,65,-19.6615
1978,10,2,5,105,-21.6504
1978,10,3,1,54,-12.7429
1978,10,3,2,80,-13.1019
1978,10,3,3,100,-9.6579
1978,10,3,4,134,-9.3796
1978,10,3,5,133,-9.3356
1978,11,1,1,291,5.8387
1978,11,1,2,167,8.6361
1978,11,1,3,133,7.6147
1978,11,1,4,126,12.2887
1978,11,1,5,114,9.5693
1978,11,2,1,80,7.5107
1978,11,2,2,92,7.6429
1978,11,2,3,80,7.2805
1978,11,2,4,63,7.0952
1978,11,2,5,107,7.8670
1978,11,3,1,45,3.3076
1978,11,3,2,84,3.2374
1978,11,3,3,113,2.0128
1978,11,3,4,128,3.5857
1978,11,3,5,127,3.0328
1978,12,1,1,289,-2.4269
1978,12,1,2,155,1.2060
1978,12,1,3,134,1.1530
1978,12,1,4,125,2.4630
1978,12,1,5,114,4.1474
1978,12,2,1,85,0.5289
1978,12,2,2,88,2.5765
1978,12,2,3,78,2.8362
1978,12,2,4,77,0.2808
1978,12,2,5,107,3.7526
1978,12,3,1,43,-2.3756
1978,12,3,2,87,1.5142
1978,12,3,3,113,1.0406
1978,12,3,4,123,3.4912
1978,12,3,5,132,2.4206
1979,1,1,1,286,14.8269
1979,1,1,2,154,10.1623
1979,1,1,3,136,11.3461
1979,1,1,4,123,9.8656
1979,1,1,5,115,9.3594
1979,1,2,1,85,9.6353
1979,1,2,2,85,11.0562
1979,1,2,3,78,7.4100
1979,1,2,4,78,8.2584
1979,1,2,5,103,8.5432
1979,1,3,1,44,8.9993
1979,1,3,2,85,3.7715
1979,1,3,3,112,4.4215
1979,1,3,4,122,3.9205
1979,1,3,5,140,3.4949
1979,2,1,1,296,-1.8671
1979,2,1,2,142,-2.3288
1979,2,1,3,135,-2.3373
1979,2,1,4,123,-2.5315
1979,2,1,5,103,-1.6358
1979,2,2,1,89,-4.1087
1979,2,2,2,81,-1.1207
1979,2,2,3,73,-1.6011
1979,2,2,4,82,-4.3596
1979,2,2,5,100,-4.1819
1979,2,3,1,45,-4.5031
1979,2,3,2,82,-3.3880
1979,2,3,3,116,-3.9085
1979,2,3,4,111,-2.6111
1979,2,3,5,134,-2.6156
1979,3,1,1,300,8.4789
1979,3,1,2,143,10.3889
1979,3,1,3,129,11.2281
1979,3,1,4,121,8.5068
1979,3,1,5,102,8.2640
1979,3,2,1,82,9.8406
1979,3,2,2,78,11.0660
1979,3,2,3,77,9.9687
1979,3,2,4,84,10.1132
1979,3,2,5,96,12.9827
1979,3,3,1,49,7.5414
1979,3,3,2,87,7.7406
1979,3,3,3,110,7.5252
1979,3,3,4,109,6.5508
1979,3,3,5,130,5.8562
1979,4,1,1,299,2.9782
1979,4,1,2,143,1.9865
1979,4,1,3,127,2.9832
1979,4,1,4,118,0.8004
1979,4,1,5,104,3.0682
1979,4,2,1,87,2.9343
1979,4,2,2,77,0.9414
1979,4,2,3,78,3.1162
1979,4,2,4,81,2.2484
1979,4,2,5,96,5.3516
1979,4,3,1,47,-0.9821
1979,4,3,2,91,1.6444
1979,4,3,3,106,-0.1219
1979,4,3,4,113,2.5762
1979,4,3,5,130,0.2914
1979,5,1,1,278,-0.2559
1979,5,1,2,164,-2.5203
1979,5,1,3,111,1.8025
1979,5,1,4,133,-1.1474
1979,5,1,5,118,-0.3287
1979,5,2,1,83,-0.2118
1979,5,2,2,78,-2.6498
1979,5,2,3,84,-1.7002
1979,5,2,4,86,-1.7619
1979,5,2,5,88,-2.3432
1979,5,3,1,57,-2.8389
1979,5,3,2,91,-1.8535
1979,5,3,3,105,-2.4102
1979,5,3,4,119,-1.8501
1979,5,3,5,137,-2.1974
1979,6,1,1,280,6.6520
1979,6,1,2,160,3.7633
1979,6,1,3,116,4.0318
1979,6,1,4,131,4.3603
1979,6,1,5,112,5.4807
1979,6,2,1,90,7.6154
1979,6,2,2,83,3.3343
1979,6,2,3,83,5.5790
1979,6,2,4,86,5.2968
1979,6,2,5,87,2.1673
1979,6,3,1,58,6.5285
1979,6,3,2,85,5.0090
1979,6,3,3,107,5.8847
1979,6,3,4,121,4.3248
1979,6,3,5,136,2.4529
1979,7,1,1,279,1.5904
1979,7,1,2,162,1.8748
1979,7,1,3,114,0.6272
1979,7,1,4,132,2.9452
1979,7,1,5,110,2.2295
1979,7,2,1,95,4.8008
1979,7,2,2,77,2.6157
1979,7,2,3,86,2.7345
1979,7,2,4,79,3.0180
1979,7,2,5,86,2.0165
1979,7,3,1,56,2.4003
1979,7,3,2,83,2.6195
1979,7,3,3,107,2.8078
1979,7,3,4,126,0.9516
1979,7,3,5,132,-0.6428
1979,8,1,1,281,7.4624
1979,8,1,2,168,8.6978
1979,8,1,3,125,7.6082
1979,8,1,4,110,8.6842
1979,8,1,5,108,9.7261
1979,8,2,1,89,7.0957
1979,8,2,2,75,10.4827
1979,8,2,3,81,8.2245
1979,8,2,4,63,8.5431
1979,8,2,5,99,10.7633
1979,8,3,1,51,7.3673
1979,8,3,2,89,6.7191
1979,8,3,3,97,6.5275
1979,8,3,4,130,7.7025
1979,8,3,5,128,6.8966
1979,9,1,1,282,-1.8965
1979,9,1,2,170,-1.7124
1979,9,1,3,129,-1.3016
1979,9,1,4,97,-0.9813
1979,9,1,5,117,-0.0264
1979,9,2,1,83,1.2922
1979,9,2,2,76,0.1640
1979,9,2,3,80,0.4815
1979,9,2,4,65,-1.2185
1979,9,2,5,96,1.0877
1979,9,3,1,47,-0.1646
1979,9,3,2,87,-1.0427
1979,9,3,3,99,0.0531
1979,9,3,4,123,1.9016
1979,9,3,5,138,0.6402
1979,10,1,1,283,-12.9727
1979,10,1,2,163,-11.4103
1979,10,1,3,127,-11.1229
1979,10,1,4,102,-10.7244
1979,10,1,5,115,-10.3391
1979,10,2,1,80,-13.0067
1979,10,2,2,75,-8.4035
1979,10,2,3,79,-10.0688
1979,10,2,4,68,-10.1930
1979,10,2,5,95,-8.7379
1979,10,3,1,49,-9.3332
1979,10,3,2,89,-8.1512
1979,10,3,3,99,-6.2145
1979,10,3,4,125,-7.0457
1979,10,3,5,136,-5.0591
1979,11,1,1,287,6.6261
1979,11,1,2,175,7.7142
1979,11,1,3,130,10.1471
1979,11,1,4,102,7.4443
1979,11,1,5,109,11.1374
1979,11,2,1,84,6.8531
1979,11,2,2,72,9.8999
1979,11,2,3,78,8.1631
1979,11,2,4,80,9.6978
1979,11,2,5,96,9.6495
1979,11,3,1,54,6.7192
1979,11,3,2,86,4.9339
1979,11,3,3,99,5.2044
1979,11,3,4,116,5.8689
1979,11,3,5,149,5.7817
1979,12,1,1,291,5.9954
1979,12,1,2,165,7.4710
1979,12,1,3,122,7.2307
1979,12,1,4,102,8.0873
1979,12,1,5,109,9.6769
1979,12,2,1,85,6.8376
1979,12,2,2,76,8.6366
1979,12,2,3,83,5.8972
1979,12,2,4,84,5.1396
1979,12,2,5,95,8.0232
1979,12,3,1,51,3.5597
1979,12,3,2,88,4.6195
1979,12,3,3,103,3.4379
1979,12,3,4,114,1.1084
1979,12,3,5,152,2.9475
1980,1,1,1,289,9.7168
1980,1,1,2,157,12.3127
1980,1,1,3,124,11.6913
1980,1,1,4,96,6.8696
1980,1,1,5,108,11.0501
1980,1,2,1,85,7.7210
1980,1,2,2,82,9.5694
1980,1,2,3,75,7.7857
1980,1,2,4,78,5.3665
1980,1,2,5,99,5.7888
1980,1,3,1,54,5.2593
1980,1,3,2,82,9.4491
1980,1,3,3,106,6.5009
1980,1,3,4,114,9.1301
1980,1,3,5,155,6.5580
1980,2,1,1,284,-1.3452
1980,2,1,2,159,-1.5244
1980,2,1,3,127,-2.8054
1980,2,1,4,94,-3.3703
1980,2,1,5,96,0.5073
1980,2,2,1,79,-2.8951
1980,2,2,2,82,-2.3334
1980,2,2,3,76,-3.5115
1980,2,2,4,80,-1.7782
1980,2,2,5,94,0.1396
1980,2,3,1,54,-4.1811
1980,2,3,2,79,-3.3444
1980,2,3,3,107,-3.7491
1980,2,3,4,117,1.0225
1980,2,3,5,145,6.3458
1980,3,1,1,287,-18.3484
1980,3,1,2,145,-17.9069
1980,3,1,3,124,-17.6736
1980,3,1,4,97,-18.0392
1980,3,1,5,96,-20.8801
1980,3,2,1,82,-16.8833
1980,3,2,2,71,-16.4752
1980,3,2,3,77,-16.2105
1980,3,2,4,78,-16.0871
1980,3,2,5,98,-18.5178
1980,3,3,1,58,-12.5266
1980,3,3,2,86,-11.3329
1980,3,3,3,106,-11.9309
1980,3,3,4,113,-11.3436
1980,3,3,5,143,-13.4100
1980,4,1,1,286,2.5133
1980,4,1,2,140,5.2324
1980,4,1,3,126,4.5209
1980,4,1,4,99,8.3771
1980,4,1,5,96,7.9329
1980,4,2,1,79,3.0952
1980,4,2,2,77,5.8307
1980,4,2,3,76,5.4647
1980,4,2,4,84,4.8847
1980,4,2,5,96,5.6770
1980,4,3,1,54,0.3358
1980,4,3,2,84,1.9602
1980,4,3,3,104,4.2216
1980,4,3,4,113,3.7984
1980,4,3,5,141,5.0858
1980,5,1,1,275,5.6781
1980,5,1,2,142,7.4476
1980,5,1,3,144,6.0642
1980,5,1,4,94,6.4199
1980,5,1,5,107,9.4096
1980,5,2,1,75,8.9343
1980,5,2,2,75,8.9311
1980,5,2,3,78,10.1360
1980,5,2,4,99,7.8666
1980,5,2,5,91,10.5704
1980,5,3,1,56,7.8439
1980,5,3,2,82,7.5440
1980,5,3,3,104,6.1053
1980,5,3,4,114,5.6319
1980,5,3,5,149,4.7975
1980,6,1,1,279,2.7263
1980,6,1,2,134,4.0022
1980,6,1,3,150,3.2186
1980,6,1,4,87,1.9593
1980,6,1,5,98,4.2739
1980,6,2,1,74,2.4368
1980,6,2,2,79,3.3895
1980,6,2,3,87,3.2243
1980,6,2,4,103,4.0876
1980,6,2,5,84,4.8551
1980,6,3,1,53,2.8786
1980,6,3,2,86,2.3761
1980,6,3,3,97,2.9124
1980,6,3,4,119,2.4349
1980,6,3,5,152,4.5758
1980,7,1,1,276,11.1798
1980,7,1,2,142,14.1776
1980,7,1,3,144,10.0724
1980,7,1,4,91,13.7160
1980,7,1,5,89,15.6845
1980,7,2,1,71,10.0426
1980,7,2,2,76,10.7632
1980,7,2,3,89,13.0995
1980,7,2,4,104,14.9460
1980,7,2,5,88,11.6705
1980,7,3,1,52,11.9492
1980,7,3,2,92,8.7224
1980,7,3,3,96,9.2330
1980,7,3,4,119,8.0193
1980,7,3,5,146,6.9810
1980,8,1,1,275,7.4529
1980,8,1,2,158,7.1800
1980,8,1,3,119,8.3263
1980,8,1,4,101,10.3297
1980,8,1,5,80,13.0174
1980,8,2,1,73,7.2346
1980,8,2,2,78,5.6705
1980,8,2,3,87,7.0894
1980,8,2,4,90,5.4813
1980,8,2,5,90,6.9789
1980,8,3,1,48,-0.0309
1980,8,3,2,87,1.1234
1980,8,3,3,93,2.2190
1980,8,3,4,123,0.7988
1980,8,3,5,149,3.0416
1980,9,1,1,277,3.0200
1980,9,1,2,158,3.6453
1980,9,1,3,109,2.8413
1980,9,1,4,98,3.4061
1980,9,1,5,83,2.7319
1980,9,2,1,75,1.9616
1980,9,2,2,77,2.3156
1980,9,2,3,77,2.4887
1980,9,2,4,91,4.5704
1980,9,2,5,100,6.1547
1980,9,3,1,47,1.5136
1980,9,3,2,84,-0.2697
