year,month,rank_ME,rank_OPA,nstocks,ret_vw
1982,2,2,4,112,-4.4667
1982,2,2,5,151,-6.4031
1982,2,3,1,55,-4.2517
1982,2,3,2,85,-5.0396
1982,2,3,3,105,-4.6294
1982,2,3,4,121,-5.9891
1982,2,3,5,169,-6.4233
1982,3,1,1,708,-1.3432
1982,3,1,2,325,-0.8509
1982,3,1,3,274,-0.4756
1982,3,1,4,229,-1.3286
1982,3,1,5,269,-1.3706
1982,3,2,1,105,0.7873
1982,3,2,2,99,-0.9904
1982,3,2,3,103,0.1415
1982,3,2,4,112,-1.6375
1982,3,2,5,150,-1.3995
1982,3,3,1,55,1.1020
1982,3,3,2,85,-0.5725
1982,3,3,3,105,-0.9733
1982,3,3,4,121,-0.6721
1982,3,3,5,169,-2.3016
1982,4,1,1,700,3.1215
1982,4,1,2,325,4.3537
1982,4,1,3,272,4.3606
1982,4,1,4,228,6.9420
1982,4,1,5,267,9.9748
1982,4,2,1,104,4.9520
1982,4,2,2,98,5.7528
1982,4,2,3,103,5.4230
1982,4,2,4,111,6.7679
1982,4,2,5,148,6.8338
1982,4,3,1,55,2.9698
1982,4,3,2,85,4.0815
1982,4,3,3,105,4.3671
1982,4,3,4,120,4.0749
1982,4,3,5,167,6.0135
1982,5,1,1,694,-1.8817
1982,5,1,2,321,-1.8150
1982,5,1,3,270,-1.6595
1982,5,1,4,227,-1.6280
1982,5,1,5,267,-2.0925
1982,5,2,1,103,-4.0875
1982,5,2,2,97,-3.0499
1982,5,2,3,103,-4.5486
1982,5,2,4,111,-3.2980
1982,5,2,5,148,-2.4485
1982,5,3,1,54,-5.5880
1982,5,3,2,85,-3.8680
1982,5,3,3,104,-2.5263
1982,5,3,4,120,-2.2985
1982,5,3,5,167,-2.3868
1982,6,1,1,688,-3.3895
1982,6,1,2,317,-2.2488
1982,6,1,3,267,-1.5858
1982,6,1,4,228,-2.4183
1982,6,1,5,265,-2.4565
1982,6,2,1,101,-2.1385
1982,6,2,2,97,-0.3023
1982,6,2,3,103,-2.3043
1982,6,2,4,111,-0.5286
1982,6,2,5,148,-3.3351
1982,6,3,1,55,-1.6170
1982,6,3,2,85,-0.6027
1982,6,3,3,104,-2.5812
1982,6,3,4,120,-0.3538
1982,6,3,5,167,-2.8924
1982,7,1,1,920,-3.2441
1982,7,1,2,351,-0.9181
1982,7,1,3,314,-0.5326
1982,7,1,4,258,-2.3109
1982,7,1,5,258,-2.8624
1982,7,2,1,108,-2.9627
1982,7,2,2,92,-0.7476
1982,7,2,3,97,-1.9453
1982,7,2,4,121,-2.1061
1982,7,2,5,140,0.2869
1982,7,3,1,58,-5.6732
1982,7,3,2,84,-2.0372
1982,7,3,3,104,-3.5965
1982,7,3,4,123,-3.1737
1982,7,3,5,160,-0.8494
1982,8,1,1,904,3.8362
1982,8,1,2,347,5.8234
1982,8,1,3,313,6.5124
1982,8,1,4,258,6.2379
1982,8,1,5,256,5.8027
1982,8,2,1,106,8.4699
1982,8,2,2,92,8.8750
1982,8,2,3,96,8.2123
1982,8,2,4,120,11.3947
1982,8,2,5,139,9.3755
1982,8,3,1,58,16.9276
1982,8,3,2,84,15.4839
1982,8,3,3,103,12.9300
1982,8,3,4,122,12.5698
1982,8,3,5,159,11.1554
1982,9,1,1,903,1.6268
1982,9,1,2,349,3.6120
1982,9,1,3,312,3.8515
1982,9,1,4,257,4.5553
1982,9,1,5,256,2.6291
1982,9,2,1,106,2.4241
1982,9,2,2,92,4.3421
1982,9,2,3,96,4.8014
1982,9,2,4,119,2.6234
1982,9,2,5,138,2.4861
1982,9,3,1,58,-0.9457
1982,9,3,2,84,1.5987
1982,9,3,3,102,0.2524
1982,9,3,4,123,1.7945
1982,9,3,5,157,1.0296
1982,10,1,1,892,11.4611
1982,10,1,2,347,12.7918
1982,10,1,3,307,13.2048
1982,10,1,4,256,15.0526
1982,10,1,5,255,19.5283
1982,10,2,1,105,14.6157
1982,10,2,2,90,13.2661
1982,10,2,3,95,12.2034
1982,10,2,4,119,13.5497
1982,10,2,5,137,13.9487
1982,10,3,1,58,16.8936
1982,10,3,2,84,12.2752
1982,10,3,3,102,12.1854
1982,10,3,4,122,9.8041
1982,10,3,5,157,11.5705
1982,11,1,1,881,9.0875
1982,11,1,2,348,10.8331
1982,11,1,3,305,11.2650
1982,11,1,4,256,9.4188
1982,11,1,5,253,8.9308
1982,11,2,1,102,8.1955
1982,11,2,2,89,7.9449
1982,11,2,3,95,9.5200
1982,11,2,4,119,9.1403
1982,11,2,5,136,9.0246
1982,11,3,1,58,7.2214
1982,11,3,2,84,6.0757
1982,11,3,3,102,2.9347
1982,11,3,4,121,2.7940
1982,11,3,5,157,6.8650
1982,12,1,1,874,1.7528
1982,12,1,2,347,3.2468
1982,12,1,3,306,2.3500
1982,12,1,4,255,2.7814
1982,12,1,5,254,1.2128
1982,12,2,1,102,0.4386
1982,12,2,2,89,1.5156
1982,12,2,3,94,2.2083
1982,12,2,4,118,0.9486
1982,12,2,5,136,0.8949
1982,12,3,1,58,3.1787
1982,12,3,2,84,-0.2589
1982,12,3,3,102,1.1377
1982,12,3,4,120,1.1938
1982,12,3,5,157,2.8834
1983,1,1,1,874,10.9479
1983,1,1,2,343,9.2860
1983,1,1,3,305,8.8657
1983,1,1,4,254,10.8151
1983,1,1,5,252,11.1243
1983,1,2,1,102,7.0595
1983,1,2,2,88,5.0977
1983,1,2,3,94,5.3293
1983,1,2,4,115,6.8185
1983,1,2,5,136,6.7408
1983,1,3,1,57,4.9434
1983,1,3,2,84,3.5360
1983,1,3,3,101,3.5407
1983,1,3,4,120,2.9515
1983,1,3,5,157,3.6942
1983,2,1,1,861,4.8624
1983,2,1,2,339,4.6991
1983,2,1,3,300,6.6401
1983,2,1,4,253,7.3971
1983,2,1,5,249,5.4299
1983,2,2,1,102,4.0062
1983,2,2,2,87,5.2253
1983,2,2,3,93,5.6034
1983,2,2,4,114,6.8226
1983,2,2,5,135,6.3784
1983,2,3,1,57,2.4788
1983,2,3,2,84,5.0133
1983,2,3,3,101,2.7902
1983,2,3,4,119,2.5396
1983,2,3,5,156,2.4537
1983,3,1,1,855,5.6813
1983,3,1,2,338,4.2627
1983,3,1,3,299,6.3752
1983,3,1,4,251,4.8070
1983,3,1,5,246,6.2496
1983,3,2,1,102,5.4825
1983,3,2,2,87,5.4179
1983,3,2,3,92,6.0577
1983,3,2,4,114,2.7309
1983,3,2,5,134,3.1254
1983,3,3,1,56,4.5073
1983,3,3,2,83,4.9725
1983,3,3,3,101,3.0108
1983,3,3,4,119,4.6520
1983,3,3,5,157,1.4072
1983,4,1,1,848,7.3003
1983,4,1,2,334,9.1008
1983,4,1,3,297,6.8879
1983,4,1,4,249,8.8978
1983,4,1,5,245,5.2259
1983,4,2,1,101,8.6152
1983,4,2,2,87,4.0871
1983,4,2,3,92,7.1688
1983,4,2,4,114,7.5632
1983,4,2,5,134,7.5043
1983,4,3,1,55,8.6116
1983,4,3,2,83,6.7284
1983,4,3,3,101,9.0791
1983,4,3,4,119,6.1493
1983,4,3,5,156,6.7563
1983,5,1,1,839,11.6755
1983,5,1,2,331,10.9018
1983,5,1,3,296,10.0161
1983,5,1,4,246,10.1477
1983,5,1,5,245,10.4301
1983,5,2,1,101,8.2737
1983,5,2,2,87,6.4384
1983,5,2,3,93,5.0635
1983,5,2,4,114,3.1570
1983,5,2,5,134,4.9521
1983,5,3,1,55,1.6574
1983,5,3,2,83,1.1798
1983,5,3,3,101,-1.7667
1983,5,3,4,119,1.3112
1983,5,3,5,156,-0.4952
1983,6,1,1,828,5.1552
1983,6,1,2,330,4.4426
1983,6,1,3,295,3.9664
1983,6,1,4,246,5.3954
1983,6,1,5,244,4.0814
1983,6,2,1,99,4.1488
1983,6,2,2,86,4.8512
1983,6,2,3,93,7.9456
1983,6,2,4,114,7.8671
1983,6,2,5,134,6.0972
1983,6,3,1,55,2.0832
1983,6,3,2,83,4.1288
1983,6,3,3,101,4.1271
1983,6,3,4,119,6.2261
1983,6,3,5,156,5.2099
1983,7,1,1,974,-3.0639
1983,7,1,2,414,-1.4350
1983,7,1,3,272,-2.0494
1983,7,1,4,248,-2.7683
1983,7,1,5,267,-4.1555
1983,7,2,1,94,-4.7799
1983,7,2,2,109,-2.8424
1983,7,2,3,93,-0.6733
1983,7,2,4,129,-3.2835
1983,7,2,5,144,-4.6240
1983,7,3,1,58,-5.0586
1983,7,3,2,82,-3.2526
1983,7,3,3,109,-1.7456
1983,7,3,4,121,-3.5696
1983,7,3,5,171,-4.2413
1983,8,1,1,963,-5.4666
1983,8,1,2,414,-3.0795
1983,8,1,3,272,-4.1039
1983,8,1,4,248,-4.0778
1983,8,1,5,267,-2.9505
1983,8,2,1,90,-4.0948
1983,8,2,2,109,-3.6656
1983,8,2,3,93,-3.6971
1983,8,2,4,129,-3.7689
1983,8,2,5,144,-3.1513
1983,8,3,1,58,2.3640
1983,8,3,2,82,1.7907
1983,8,3,3,109,1.0589
1983,8,3,4,120,1.7033
1983,8,3,5,171,0.3896
1983,9,1,1,952,-2.8451
1983,9,1,2,412,0.7843
1983,9,1,3,272,0.5420
1983,9,1,4,247,-0.1416
1983,9,1,5,265,0.2306
1983,9,2,1,88,-0.1934
1983,9,2,2,109,3.5105
1983,9,2,3,91,4.7012
1983,9,2,4,129,3.1237
1983,9,2,5,143,0.7587
1983,9,3,1,58,-0.0683
1983,9,3,2,82,0.3002
1983,9,3,3,109,2.1270
1983,9,3,4,120,1.9438
1983,9,3,5,170,1.8857
1983,10,1,1,947,-8.4855
1983,10,1,2,409,-4.9452
1983,10,1,3,270,-8.1547
1983,10,1,4,246,-6.1746
1983,10,1,5,264,-8.0528
1983,10,2,1,88,-8.8469
1983,10,2,2,108,-4.7995
1983,10,2,3,91,-6.6589
1983,10,2,4,129,-6.4705
1983,10,2,5,142,-8.2671
1983,10,3,1,56,-4.6142
1983,10,3,2,82,-2.7681
1983,10,3,3,109,-0.6031
1983,10,3,4,118,-1.0855
1983,10,3,5,170,-2.7386
1983,11,1,1,936,1.8599
1983,11,1,2,408,3.0868
1983,11,1,3,268,5.3401
1983,11,1,4,245,5.1339
1983,11,1,5,263,3.9513
1983,11,2,1,87,4.4129
1983,11,2,2,108,6.8724
1983,11,2,3,91,6.5544
1983,11,2,4,128,5.5637
1983,11,2,5,141,5.4825
1983,11,3,1,56,10.3814
1983,11,3,2,82,3.9240
1983,11,3,3,109,2.5901
1983,11,3,4,118,2.1251
1983,11,3,5,170,1.3716
1983,12,1,1,927,-2.7212
1983,12,1,2,408,-1.3623
1983,12,1,3,267,-2.6905
1983,12,1,4,245,-0.3992
1983,12,1,5,262,-2.4750
1983,12,2,1,86,-2.0026
1983,12,2,2,108,-1.7282
1983,12,2,3,91,-0.2619
1983,12,2,4,128,-1.9357
1983,12,2,5,141,-1.7894
1983,12,3,1,56,-0.0687
1983,12,3,2,82,-0.9346
1983,12,3,3,109,-0.9958
1983,12,3,4,118,-0.1634
1983,12,3,5,170,0.0897
1984,1,1,1,918,1.1905
1984,1,1,2,404,-1.4292
1984,1,1,3,266,-1.7609
1984,1,1,4,245,-0.6500
1984,1,1,5,260,-0.0175
1984,1,2,1,86,0.3992
1984,1,2,2,108,-3.2275
1984,1,2,3,91,-3.7005
1984,1,2,4,128,-3.1939
1984,1,2,5,140,-5.4205
1984,1,3,1,56,-2.5880
1984,1,3,2,82,-0.3145
1984,1,3,3,109,-0.7009
1984,1,3,4,117,0.4112
1984,1,3,5,170,-3.8539
1984,2,1,1,902,-5.6025
1984,2,1,2,402,-5.4687
1984,2,1,3,262,-6.3813
1984,2,1,4,242,-7.0287
1984,2,1,5,258,-7.9514
1984,2,2,1,85,-6.4358
1984,2,2,2,108,-4.0980
1984,2,2,3,91,-3.9899
1984,2,2,4,127,-6.2227
1984,2,2,5,140,-6.9250
1984,2,3,1,56,-6.0250
1984,2,3,2,82,-3.8085
1984,2,3,3,109,-4.4694
1984,2,3,4,117,-2.3695
1984,2,3,5,170,-3.2663
1984,3,1,1,889,0.9312
1984,3,1,2,400,0.2154
1984,3,1,3,263,1.3504
1984,3,1,4,240,1.3365
1984,3,1,5,256,1.6215
1984,3,2,1,84,1.3703
1984,3,2,2,108,1.7886
1984,3,2,3,88,2.0647
1984,3,2,4,125,0.3860
1984,3,2,5,139,0.6337
1984,3,3,1,56,6.2561
1984,3,3,2,82,2.2986
1984,3,3,3,108,1.3637
1984,3,3,4,117,1.7385
1984,3,3,5,169,1.2342
1984,4,1,1,882,-3.9120
1984,4,1,2,400,-0.9918
1984,4,1,3,263,-1.2925
1984,4,1,4,239,-1.6891
1984,4,1,5,254,-1.3962
1984,4,2,1,82,-2.0022
1984,4,2,2,107,-0.4063
1984,4,2,3,86,0.4918
1984,4,2,4,125,1.8540
1984,4,2,5,139,1.7289
1984,4,3,1,56,-5.4644
1984,4,3,2,82,0.9070
1984,4,3,3,108,2.5528
1984,4,3,4,117,1.6773
1984,4,3,5,169,1.0150
1984,5,1,1,875,-6.1539
1984,5,1,2,398,-4.2152
1984,5,1,3,262,-5.2422
1984,5,1,4,238,-5.6200
1984,5,1,5,254,-3.5182
1984,5,2,1,82,-7.3528
1984,5,2,2,105,-5.8600
1984,5,2,3,85,-5.1577
1984,5,2,4,124,-4.8804
1984,5,2,5,139,-6.2897
1984,5,3,1,56,-10.6416
1984,5,3,2,82,-8.2321
1984,5,3,3,107,-4.4238
1984,5,3,4,117,-3.8675
1984,5,3,5,169,-4.6541
1984,6,1,1,864,0.2279
1984,6,1,2,396,1.9418
1984,6,1,3,260,3.2773
1984,6,1,4,238,1.9894
1984,6,1,5,253,4.2342
1984,6,2,1,82,-0.4112
1984,6,2,2,105,3.6326
1984,6,2,3,85,4.0021
1984,6,2,4,123,3.5131
1984,6,2,5,137,4.2087
1984,6,3,1,56,-1.4644
1984,6,3,2,82,1.2260
1984,6,3,3,107,3.7628
1984,6,3,4,117,3.2438
1984,6,3,5,169,2.4688
1984,7,1,1,1020,-7.1917
1984,7,1,2,428,-4.6990
1984,7,1,3,328,-4.4961
1984,7,1,4,283,-4.6367
1984,7,1,5,286,-4.8650
1984,7,2,1,93,-7.7872
1984,7,2,2,91,-7.2932
1984,7,2,3,106,-3.9294
1984,7,2,4,118,-4.9860
1984,7,2,5,154,-4.1145
1984,7,3,1,51,-7.4698
1984,7,3,2,94,-2.9915
1984,7,3,3,98,-3.4296
1984,7,3,4,121,-2.0486
1984,7,3,5,163,-0.3059
1984,8,1,1,1005,8.8040
1984,8,1,2,426,8.9990
1984,8,1,3,326,11.4525
1984,8,1,4,282,11.5776
1984,8,1,5,285,12.5058
1984,8,2,1,93,14.2861
1984,8,2,2,91,11.8356
1984,8,2,3,106,13.9981
1984,8,2,4,115,14.2387
1984,8,2,5,154,13.3939
1984,8,3,1,50,16.2131
1984,8,3,2,94,12.1235
1984,8,3,3,97,12.0465
1984,8,3,4,119,10.7051
1984,8,3,5,163,11.2547
1984,9,1,1,997,-1.6395
1984,9,1,2,425,0.3670
1984,9,1,3,326,-1.0069
1984,9,1,4,282,-0.7246
1984,9,1,5,282,-2.6844
1984,9,2,1,93,-1.5332
1984,9,2,2,90,-1.5905
1984,9,2,3,106,-2.1988
1984,9,2,4,116,-0.3251
1984,9,2,5,152,-2.9227
1984,9,3,1,50,-1.9101
1984,9,3,2,93,-1.9586
1984,9,3,3,97,-0.8590
1984,9,3,4,119,0.2649
1984,9,3,5,162,-1.6941
1984,10,1,1,972,-4.9113
1984,10,1,2,421,-2.1317
1984,10,1,3,324,-2.9401
1984,10,1,4,281,-2.6673
1984,10,1,5,281,-2.5017
1984,10,2,1,93,-2.5260
1984,10,2,2,90,-1.1761
1984,10,2,3,104,-2.2403
1984,10,2,4,112,-0.9150
1984,10,2,5,152,-2.7156
1984,10,3,1,50,-2.5316
1984,10,3,2,92,-0.5631
1984,10,3,3,97,-0.5393
1984,10,3,4,117,-0.1291
1984,10,3,5,162,1.1532
1984,11,1,1,957,-5.7567
1984,11,1,2,417,-3.1169
1984,11,1,3,321,-2.2154
1984,11,1,4,278,-3.0144
1984,11,1,5,280,-3.4197
1984,11,2,1,93,-4.1777
1984,11,2,2,89,-3.5693
1984,11,2,3,104,-2.0975
1984,11,2,4,112,-2.0972
1984,11,2,5,152,-2.1266
1984,11,3,1,50,-1.3953
1984,11,3,2,92,-1.3849
1984,11,3,3,95,-1.6496
1984,11,3,4,117,-1.1269
1984,11,3,5,161,-1.6822
1984,12,1,1,934,-1.1264
1984,12,1,2,416,-0.0235
1984,12,1,3,318,1.9873
1984,12,1,4,276,0.2280
1984,12,1,5,278,2.0695
1984,12,2,1,93,-0.0760
1984,12,2,2,89,-0.2265
1984,12,2,3,102,4.0026
1984,12,2,4,112,2.1955
1984,12,2,5,152,2.9950
1984,12,3,1,49,1.4584
1984,12,3,2,91,1.3669
1984,12,3,3,93,0.5157
1984,12,3,4,116,2.0772
1984,12,3,5,161,2.8466
1985,1,1,1,922,13.2540
1985,1,1,2,413,11.7821
1985,1,1,3,319,13.1988
1985,1,1,4,275,15.7890
1985,1,1,5,277,13.1009
1985,1,2,1,93,11.7637
1985,1,2,2,89,11.8506
1985,1,2,3,102,12.4985
1985,1,2,4,112,11.3649
1985,1,2,5,150,13.1038
1985,1,3,1,49,10.9579
1985,1,3,2,91,8.1126
1985,1,3,3,93,7.9900
1985,1,3,4,116,7.6838
1985,1,3,5,159,8.8767
1985,2,1,1,906,3.3943
1985,2,1,2,412,3.3340
1985,2,1,3,316,3.0656
1985,2,1,4,272,3.7653
1985,2,1,5,275,5.6261
1985,2,2,1,93,0.8101
1985,2,2,2,89,3.1682
1985,2,2,3,102,2.2170
1985,2,2,4,110,2.6519
1985,2,2,5,149,2.4757
1985,2,3,1,49,-1.0323
1985,2,3,2,91,0.4725
1985,2,3,3,93,2.1371
1985,2,3,4,115,2.9609
1985,2,3,5,158,0.7233
1985,3,1,1,899,-2.7795
1985,3,1,2,405,-2.4556
1985,3,1,3,313,-1.4652
1985,3,1,4,271,-2.0699
1985,3,1,5,275,-1.3117
1985,3,2,1,93,-1.6030
1985,3,2,2,88,-1.8645
1985,3,2,3,101,-3.7552
1985,3,2,4,107,-2.3950
1985,3,2,5,149,-3.8873
1985,3,3,1,49,-0.2221
1985,3,3,2,91,0.0532
1985,3,3,3,93,1.3909
1985,3,3,4,114,0.4806
1985,3,3,5,158,-2.4551
1985,4,1,1,891,-3.0373
1985,4,1,2,402,-0.2458
1985,4,1,3,312,-1.9619
1985,4,1,4,270,-0.7120
1985,4,1,5,272,-2.5412
1985,4,2,1,93,-2.8717
1985,4,2,2,88,-1.4526
1985,4,2,3,100,-2.6647
1985,4,2,4,107,-1.8255
1985,4,2,5,149,-2.2240
1985,4,3,1,48,-1.8636
1985,4,3,2,91,0.5550
1985,4,3,3,93,0.1089
1985,4,3,4,114,-0.5064
1985,4,3,5,157,-1.6677
1985,5,1,1,883,-0.3269
1985,5,1,2,402,3.5197
1985,5,1,3,307,2.8041
1985,5,1,4,270,3.8815
1985,5,1,5,272,2.9850
1985,5,2,1,93,4.4616
1985,5,2,2,87,1.9993
1985,5,2,3,100,3.2685
1985,5,2,4,107,4.5417
1985,5,2,5,148,5.3471
1985,5,3,1,48,5.0120
1985,5,3,2,91,4.8117
1985,5,3,3,93,6.0259
1985,5,3,4,114,5.2521
1985,5,3,5,157,6.2325
1985,6,1,1,868,-1.0142
1985,6,1,2,397,0.4394
1985,6,1,3,305,0.1419
1985,6,1,4,266,1.5861
1985,6,1,5,272,1.3874
1985,6,2,1,93,-0.9907
1985,6,2,2,85,-0.8256
1985,6,2,3,98,0.6697
1985,6,2,4,105,2.5134
1985,6,2,5,147,1.4550
1985,6,3,1,48,-0.1970
1985,6,3,2,91,1.7514
1985,6,3,3,92,1.4532
1985,6,3,4,114,2.0622
1985,6,3,5,157,0.3413
1985,7,1,1,1147,2.1825
1985,7,1,2,405,2.0632
1985,7,1,3,333,2.5167
1985,7,1,4,274,5.1475
1985,7,1,5,296,3.6601
1985,7,2,1,87,3.8855
1985,7,2,2,108,3.1557
1985,7,2,3,102,2.9013
1985,7,2,4,115,4.8164
1985,7,2,5,147,3.2198
1985,7,3,1,42,4.2868
1985,7,3,2,86,1.1691
1985,7,3,3,105,-1.8167
1985,7,3,4,117,-0.0299
1985,7,3,5,165,1.5789
1985,8,1,1,1135,-1.8418
1985,8,1,2,404,-1.0064
1985,8,1,3,330,-0.2769
1985,8,1,4,271,-1.1451
1985,8,1,5,294,-0.7155
1985,8,2,1,87,-1.7723
1985,8,2,2,108,0.6478
1985,8,2,3,102,-1.3810
1985,8,2,4,114,-2.3500
1985,8,2,5,147,-2.5940
1985,8,3,1,42,-0.1821
1985,8,3,2,86,1.2226
1985,8,3,3,105,-0.6280
1985,8,3,4,117,-0.0785
1985,8,3,5,165,-1.5640
1985,9,1,1,1115,-7.0872
1985,9,1,2,402,-5.6630
1985,9,1,3,328,-5.0351
1985,9,1,4,271,-5.8906
1985,9,1,5,291,-5.8797
1985,9,2,1,86,-6.2876
1985,9,2,2,108,-5.1424
1985,9,2,3,102,-5.3300
1985,9,2,4,114,-6.5913
1985,9,2,5,146,-7.0271
1985,9,3,1,42,-4.8440
1985,9,3,2,86,-4.1696
1985,9,3,3,104,-3.0958
1985,9,3,4,116,-1.4310
1985,9,3,5,164,-3.2807
1985,10,1,1,1103,0.7101
1985,10,1,2,399,2.0130
1985,10,1,3,326,3.1653
1985,10,1,4,269,2.7573
1985,10,1,5,291,2.5453
1985,10,2,1,85,3.9584
1985,10,2,2,108,3.7594
1985,10,2,3,102,2.6407
1985,10,2,4,114,2.6834
1985,10,2,5,146,3.8577
1985,10,3,1,41,-1.3441
1985,10,3,2,86,4.3360
1985,10,3,3,102,4.7923
1985,10,3,4,114,3.7834
1985,10,3,5,163,4.0350
1985,11,1,1,1085,3.9334
1985,11,1,2,394,6.2919
1985,11,1,3,322,6.3951
1985,11,1,4,268,8.3570
1985,11,1,5,290,7.3943
1985,11,2,1,84,8.1490
1985,11,2,2,107,5.1137
1985,11,2,3,102,5.8914
1985,11,2,4,113,7.9635
1985,11,2,5,143,9.8758
1985,11,3,1,41,8.0013
1985,11,3,2,85,5.4256
1985,11,3,3,102,6.1674
1985,11,3,4,114,6.8879
1985,11,3,5,162,9.3159
1985,12,1,1,1066,2.7492
1985,12,1,2,389,2.8031
1985,12,1,3,322,3.9785
1985,12,1,4,265,4.4721
1985,12,1,5,289,5.6389
1985,12,2,1,84,4.6679
1985,12,2,2,107,3.8838
1985,12,2,3,100,3.6854
1985,12,2,4,113,5.7977
1985,12,2,5,141,5.4725
1985,12,3,1,41,1.7247
1985,12,3,2,85,2.8440
1985,12,3,3,101,4.2461
1985,12,3,4,112,3.2474
1985,12,3,5,162,6.1654
1986,1,1,1,1043,3.0859
1986,1,1,2,387,2.4455
1986,1,1,3,320,1.7303
1986,1,1,4,264,2.0040
1986,1,1,5,289,4.0859
1986,1,2,1,84,2.2824
1986,1,2,2,105,-1.1457
1986,1,2,3,100,0.5886
1986,1,2,4,112,1.0116
1986,1,2,5,140,1.1692
1986,1,3,1,41,3.4006
1986,1,3,2,84,-0.1231
1986,1,3,3,100,-1.0159
1986,1,3,4,111,-0.7908
1986,1,3,5,162,0.5342
1986,2,1,1,1026,5.2769
1986,2,1,2,384,6.4883
1986,2,1,3,320,6.5616
1986,2,1,4,264,7.4825
1986,2,1,5,288,6.7298
1986,2,2,1,83,4.6567
1986,2,2,2,104,5.4048
1986,2,2,3,100,7.2330
1986,2,2,4,112,9.1247
1986,2,2,5,140,6.8412
1986,2,3,1,41,6.1058
1986,2,3,2,84,7.4641
1986,2,3,3,98,7.5449
1986,2,3,4,111,8.1498
1986,2,3,5,162,7.5280
1986,3,1,1,1017,4.2977
1986,3,1,2,382,4.7331
1986,3,1,3,320,5.4426
1986,3,1,4,262,5.0731
1986,3,1,5,288,4.6480
1986,3,2,1,82,5.7950
1986,3,2,2,103,7.7549
1986,3,2,3,99,4.6223
1986,3,2,4,112,5.3721
1986,3,2,5,140,4.0545
1986,3,3,1,41,4.7512
1986,3,3,2,84,5.1170
1986,3,3,3,98,4.1893
1986,3,3,4,111,5.5400
1986,3,3,5,161,6.2787
1986,4,1,1,1006,1.7375
1986,4,1,2,380,1.3540
1986,4,1,3,317,0.4678
1986,4,1,4,260,2.4564
1986,4,1,5,288,4.5968
1986,4,2,1,81,-0.3536
1986,4,2,2,103,-0.7705
1986,4,2,3,99,1.9927
1986,4,2,4,111,2.1977
1986,4,2,5,138,3.1193
1986,4,3,1,40,-4.4969
1986,4,3,2,84,-2.0424
1986,4,3,3,98,1.5975
1986,4,3,4,111,-0.2489
1986,4,3,5,161,0.7295
1986,5,1,1,997,4.3366
1986,5,1,2,377,3.1924
1986,5,1,3,315,4.1137
1986,5,1,4,258,4.3411
1986,5,1,5,288,3.8043
1986,5,2,1,80,0.0740
1986,5,2,2,102,4.9515
1986,5,2,3,99,4.2715
1986,5,2,4,110,3.7018
1986,5,2,5,137,4.4954
1986,5,3,1,40,2.3936
1986,5,3,2,82,5.3680
1986,5,3,3,98,6.8095
1986,5,3,4,110,5.9707
1986,5,3,5,160,5.1389
1986,6,1,1,979,1.0458
1986,6,1,2,375,-0.8358
1986,6,1,3,312,-0.8171
1986,6,1,4,257,0.1681
1986,6,1,5,286,-2.3025
1986,6,2,1,80,-1.7794
1986,6,2,2,101,-0.0036
1986,6,2,3,99,0.4164
1986,6,2,4,110,-0.0821
1986,6,2,5,137,-0.3889
1986,6,3,1,39,-6.0032
1986,6,3,2,80,0.1080
1986,6,3,3,97,2.6008
1986,6,3,4,110,1.7245
1986,6,3,5,160,0.6555
1986,7,1,1,1082,-9.2672
1986,7,1,2,414,-8.5621
1986,7,1,3,342,-8.4216
1986,7,1,4,282,-8.8674
1986,7,1,5,288,-10.7861
1986,7,2,1,105,-12.8633
1986,7,2,2,107,-8.7122
1986,7,2,3,110,-10.5368
1986,7,2,4,99,-8.7611
1986,7,2,5,185,-10.8043
1986,7,3,1,38,-9.8666
1986,7,3,2,76,-7.8251
1986,7,3,3,104,-6.6432
1986,7,3,4,125,-5.8697
1986,7,3,5,156,-6.7710
1986,8,1,1,1070,-0.1501
1986,8,1,2,410,1.7735
1986,8,1,3,339,1.6024
1986,8,1,4,279,0.4768
1986,8,1,5,284,0.7888
1986,8,2,1,105,4.4198
1986,8,2,2,107,4.3388
1986,8,2,3,109,4.9837
1986,8,2,4,99,3.7261
1986,8,2,5,185,3.8770
1986,8,3,1,38,6.6722
1986,8,3,2,76,9.1759
1986,8,3,3,104,5.4603
1986,8,3,4,125,7.7808
1986,8,3,5,155,6.2021
1986,9,1,1,1061,-5.6645
1986,9,1,2,408,-6.0458
1986,9,1,3,337,-6.0146
1986,9,1,4,278,-6.3378
1986,9,1,5,282,-6.6453
1986,9,2,1,105,-5.5902
1986,9,2,2,107,-4.7325
1986,9,2,3,108,-5.6673
1986,9,2,4,99,-6.1680
1986,9,2,5,185,-6.7614
1986,9,3,1,38,-2.2966
1986,9,3,2,76,-5.8422
1986,9,3,3,104,-7.3905
1986,9,3,4,123,-6.6208
1986,9,3,5,155,-9.2122
1986,10,1,1,1041,1.5194
1986,10,1,2,406,1.3416
1986,10,1,3,334,3.9482
1986,10,1,4,277,2.7257
1986,10,1,5,280,3.7370
1986,10,2,1,103,2.7962
1986,10,2,2,105,4.2703
1986,10,2,3,108,4.3846
1986,10,2,4,99,4.7940
1986,10,2,5,185,4.5074
1986,10,3,1,37,6.0281
1986,10,3,2,76,6.9279
1986,10,3,3,104,8.3722
1986,10,3,4,122,5.9683
1986,10,3,5,154,4.3590
1986,11,1,1,1022,-1.7167
1986,11,1,2,404,-0.0527
1986,11,1,3,331,-0.0261
