year,month,rank_ME,rank_CLAq_1,nstocks,ret_vw
1976,9,3,5,115,2.8714
1976,10,1,1,243,-3.5907
1976,10,1,2,159,-2.2766
1976,10,1,3,122,-1.7110
1976,10,1,4,120,-2.7268
1976,10,1,5,114,-3.1729
1976,10,2,1,85,-4.4585
1976,10,2,2,83,-4.5428
1976,10,2,3,62,-1.8732
1976,10,2,4,75,-2.6802
1976,10,2,5,78,-2.9114
1976,10,3,1,54,-2.0697
1976,10,3,2,84,-2.1630
1976,10,3,3,96,-3.3605
1976,10,3,4,111,-2.2403
1976,10,3,5,121,-3.3212
1976,11,1,1,279,3.5087
1976,11,1,2,140,1.5669
1976,11,1,3,138,3.1494
1976,11,1,4,114,2.8446
1976,11,1,5,154,2.8126
1976,11,2,1,76,5.6847
1976,11,2,2,76,4.9485
1976,11,2,3,62,4.3137
1976,11,2,4,73,5.6574
1976,11,2,5,91,3.2139
1976,11,3,1,64,-0.0888
1976,11,3,2,90,0.3898
1976,11,3,3,96,-0.9685
1976,11,3,4,113,-0.5016
1976,11,3,5,113,-0.1547
1976,12,1,1,281,9.5743
1976,12,1,2,152,8.7426
1976,12,1,3,130,11.1900
1976,12,1,4,121,8.0515
1976,12,1,5,166,14.6084
1976,12,2,1,83,9.3551
1976,12,2,2,76,11.7782
1976,12,2,3,74,8.8809
1976,12,2,4,74,7.9862
1976,12,2,5,88,8.6105
1976,12,3,1,65,4.4855
1976,12,3,2,91,4.5989
1976,12,3,3,101,4.4923
1976,12,3,4,120,6.5734
1976,12,3,5,117,5.5635
1977,1,1,1,286,4.6835
1977,1,1,2,153,3.4835
1977,1,1,3,138,7.3015
1977,1,1,4,130,3.4532
1977,1,1,5,157,2.6330
1977,1,2,1,85,-0.9019
1977,1,2,2,77,2.6032
1977,1,2,3,72,1.3737
1977,1,2,4,74,0.8396
1977,1,2,5,91,1.3021
1977,1,3,1,69,-5.8210
1977,1,3,2,89,-6.1638
1977,1,3,3,102,-6.2625
1977,1,3,4,123,-5.1480
1977,1,3,5,120,-3.8083
1977,2,1,1,276,-1.2693
1977,2,1,2,161,-2.4386
1977,2,1,3,126,0.1858
1977,2,1,4,136,-1.0706
1977,2,1,5,153,-0.2438
1977,2,2,1,91,-0.9482
1977,2,2,2,73,0.5978
1977,2,2,3,86,-1.4474
1977,2,2,4,77,-1.8022
1977,2,2,5,78,-1.5616
1977,2,3,1,57,-2.7783
1977,2,3,2,91,-1.3462
1977,2,3,3,101,-2.7072
1977,2,3,4,117,-0.7288
1977,2,3,5,125,-2.4727
1977,3,1,1,274,0.7515
1977,3,1,2,172,0.9884
1977,3,1,3,135,1.5049
1977,3,1,4,138,1.8576
1977,3,1,5,151,0.7320
1977,3,2,1,84,-1.6109
1977,3,2,2,74,0.2991
1977,3,2,3,91,1.4775
1977,3,2,4,82,1.0805
1977,3,2,5,77,-0.4158
1977,3,3,1,62,-3.3540
1977,3,3,2,88,-0.8809
1977,3,3,3,100,-1.3030
1977,3,3,4,111,-2.1082
1977,3,3,5,125,-0.6027
1977,4,1,1,270,1.6558
1977,4,1,2,172,1.5290
1977,4,1,3,142,1.0985
1977,4,1,4,133,-0.5286
1977,4,1,5,159,2.2301
1977,4,2,1,83,0.7823
1977,4,2,2,77,1.7412
1977,4,2,3,87,0.7000
1977,4,2,4,81,2.7198
1977,4,2,5,76,1.8012
1977,4,3,1,68,-0.2223
1977,4,3,2,90,0.7532
1977,4,3,3,101,1.5421
1977,4,3,4,113,-1.9443
1977,4,3,5,119,0.4186
1977,5,1,1,199,-1.3981
1977,5,1,2,185,1.1933
1977,5,1,3,180,-0.3980
1977,5,1,4,150,-0.1336
1977,5,1,5,188,-0.8390
1977,5,2,1,72,-1.2184
1977,5,2,2,67,0.7862
1977,5,2,3,92,0.6688
1977,5,2,4,85,-0.6637
1977,5,2,5,99,-0.4188
1977,5,3,1,112,-3.0002
1977,5,3,2,94,-3.8677
1977,5,3,3,92,-0.6140
1977,5,3,4,108,-2.0031
1977,5,3,5,107,-0.9260
1977,6,1,1,195,8.1032
1977,6,1,2,197,5.7488
1977,6,1,3,170,8.1396
1977,6,1,4,149,7.2807
1977,6,1,5,192,8.1365
1977,6,2,1,78,6.1782
1977,6,2,2,70,5.5442
1977,6,2,3,86,9.1587
1977,6,2,4,84,7.4804
1977,6,2,5,96,6.9380
1977,6,3,1,114,5.6016
1977,6,3,2,91,4.2908
1977,6,3,3,96,3.8792
1977,6,3,4,114,5.0772
1977,6,3,5,93,6.2071
1977,7,1,1,206,-0.8614
1977,7,1,2,190,-0.1793
1977,7,1,3,164,0.6839
1977,7,1,4,136,0.5475
1977,7,1,5,191,-0.3585
1977,7,2,1,81,-1.6737
1977,7,2,2,71,-0.9463
1977,7,2,3,90,-1.8383
1977,7,2,4,85,-1.4975
1977,7,2,5,100,-0.3619
1977,7,3,1,109,-0.4986
1977,7,3,2,90,-3.1082
1977,7,3,3,101,-1.3166
1977,7,3,4,111,-2.9154
1977,7,3,5,96,-2.6901
1977,8,1,1,272,-1.7679
1977,8,1,2,173,-1.0112
1977,8,1,3,162,-2.5132
1977,8,1,4,138,-1.7884
1977,8,1,5,133,-1.3283
1977,8,2,1,91,-1.3832
1977,8,2,2,82,-1.5576
1977,8,2,3,80,-0.6012
1977,8,2,4,93,-1.5975
1977,8,2,5,75,2.2876
1977,8,3,1,65,0.0638
1977,8,3,2,80,-0.6518
1977,8,3,3,114,-1.6081
1977,8,3,4,106,-1.0480
1977,8,3,5,129,-1.2447
1977,9,1,1,276,0.3505
1977,9,1,2,190,0.3661
1977,9,1,3,158,0.8158
1977,9,1,4,126,2.8171
1977,9,1,5,128,2.0036
1977,9,2,1,95,-0.0661
1977,9,2,2,85,0.1137
1977,9,2,3,74,0.4538
1977,9,2,4,87,2.0605
1977,9,2,5,77,0.4744
1977,9,3,1,59,-1.1737
1977,9,3,2,77,-1.0003
1977,9,3,3,119,-1.0097
1977,9,3,4,107,-0.0284
1977,9,3,5,134,-0.1897
1977,10,1,1,274,-2.8253
1977,10,1,2,183,-3.4398
1977,10,1,3,155,-2.4824
1977,10,1,4,131,0.0312
1977,10,1,5,132,-3.1556
1977,10,2,1,94,-3.8934
1977,10,2,2,82,-3.5459
1977,10,2,3,78,-3.0646
1977,10,2,4,85,-2.4694
1977,10,2,5,75,-3.9244
1977,10,3,1,60,-3.7799
1977,10,3,2,80,-3.5078
1977,10,3,3,115,-4.8949
1977,10,3,4,110,-4.5230
1977,10,3,5,129,-3.8098
1977,11,1,1,323,10.1933
1977,11,1,2,163,8.1758
1977,11,1,3,121,8.1742
1977,11,1,4,119,12.8968
1977,11,1,5,155,8.5558
1977,11,2,1,77,6.6001
1977,11,2,2,86,9.0839
1977,11,2,3,78,11.2016
1977,11,2,4,76,9.8950
1977,11,2,5,95,9.8410
1977,11,3,1,57,4.0441
1977,11,3,2,87,3.4118
1977,11,3,3,106,4.0982
1977,11,3,4,122,5.0175
1977,11,3,5,119,3.2292
1977,12,1,1,306,1.5075
1977,12,1,2,161,0.4025
1977,12,1,3,131,1.7631
1977,12,1,4,109,2.0517
1977,12,1,5,169,3.0684
1977,12,2,1,80,-0.1201
1977,12,2,2,85,0.8653
1977,12,2,3,74,1.0902
1977,12,2,4,84,3.2094
1977,12,2,5,94,1.0046
1977,12,3,1,57,-1.7436
1977,12,3,2,85,0.1968
1977,12,3,3,105,0.4386
1977,12,3,4,119,0.0087
1977,12,3,5,125,1.7109
1978,1,1,1,297,-1.7156
1978,1,1,2,168,-1.4472
1978,1,1,3,133,-0.2286
1978,1,1,4,110,-0.9367
1978,1,1,5,157,-1.6199
1978,1,2,1,82,-3.9053
1978,1,2,2,84,-4.7786
1978,1,2,3,78,-2.9759
1978,1,2,4,82,-3.7307
1978,1,2,5,94,-4.9947
1978,1,3,1,57,-7.1699
1978,1,3,2,83,-6.1541
1978,1,3,3,104,-5.3668
1978,1,3,4,122,-6.4584
1978,1,3,5,128,-5.7492
1978,2,1,1,260,2.6053
1978,2,1,2,155,2.8608
1978,2,1,3,148,2.0852
1978,2,1,4,125,3.4057
1978,2,1,5,159,5.2138
1978,2,2,1,79,0.1419
1978,2,2,2,76,1.5528
1978,2,2,3,77,2.3666
1978,2,2,4,81,3.0825
1978,2,2,5,101,2.1430
1978,2,3,1,58,-1.7915
1978,2,3,2,91,-1.3016
1978,2,3,3,96,-2.0430
1978,2,3,4,122,-2.8437
1978,2,3,5,108,-2.8794
1978,3,1,1,262,8.3264
1978,3,1,2,149,8.4975
1978,3,1,3,145,8.5705
1978,3,1,4,134,6.8787
1978,3,1,5,154,7.9836
1978,3,2,1,85,6.4617
1978,3,2,2,75,5.8734
1978,3,2,3,75,6.9966
1978,3,2,4,77,7.3344
1978,3,2,5,94,7.0837
1978,3,3,1,65,1.4860
1978,3,3,2,90,4.1573
1978,3,3,3,93,4.8224
1978,3,3,4,126,3.0701
1978,3,3,5,102,0.1526
1978,4,1,1,255,9.7669
1978,4,1,2,149,9.2446
1978,4,1,3,149,7.8476
1978,4,1,4,133,7.6886
1978,4,1,5,165,9.3402
1978,4,2,1,91,6.3693
1978,4,2,2,74,7.0394
1978,4,2,3,72,8.0992
1978,4,2,4,78,7.8374
1978,4,2,5,85,11.2476
1978,4,3,1,67,10.9505
1978,4,3,2,89,8.6753
1978,4,3,3,97,10.8524
1978,4,3,4,123,10.4120
1978,4,3,5,102,11.3120
1978,5,1,1,165,9.3365
1978,5,1,2,198,7.1503
1978,5,1,3,160,8.6365
1978,5,1,4,140,8.0514
1978,5,1,5,187,7.6602
1978,5,2,1,85,7.6503
1978,5,2,2,83,7.9755
1978,5,2,3,85,5.7011
1978,5,2,4,83,6.4957
1978,5,2,5,85,6.0221
1978,5,3,1,98,1.5887
1978,5,3,2,88,2.0340
1978,5,3,3,101,2.6206
1978,5,3,4,108,2.9230
1978,5,3,5,101,0.9183
1978,6,1,1,174,0.6082
1978,6,1,2,198,-1.0395
1978,6,1,3,155,0.0208
1978,6,1,4,138,0.1298
1978,6,1,5,187,0.3493
1978,6,2,1,85,-0.9455
1978,6,2,2,91,1.7426
1978,6,2,3,85,0.4153
1978,6,2,4,73,-0.2324
1978,6,2,5,85,-1.4625
1978,6,3,1,96,-1.4733
1978,6,3,2,87,-1.9894
1978,6,3,3,103,-2.2121
1978,6,3,4,110,-1.5860
1978,6,3,5,100,-2.1142
1978,7,1,1,186,4.1761
1978,7,1,2,181,6.1473
1978,7,1,3,144,6.8812
1978,7,1,4,134,4.8137
1978,7,1,5,188,4.6499
1978,7,2,1,84,5.8403
1978,7,2,2,85,7.0358
1978,7,2,3,88,6.7856
1978,7,2,4,72,6.8540
1978,7,2,5,93,5.6967
1978,7,3,1,92,6.9872
1978,7,3,2,89,7.6755
1978,7,3,3,106,5.6520
1978,7,3,4,112,6.4964
1978,7,3,5,99,5.1999
1978,8,1,1,281,10.1296
1978,8,1,2,159,8.1931
1978,8,1,3,147,8.1185
1978,8,1,4,117,10.8464
1978,8,1,5,121,9.8307
1978,8,2,1,93,9.7372
1978,8,2,2,97,10.1707
1978,8,2,3,75,9.7070
1978,8,2,4,76,7.5673
1978,8,2,5,83,6.1859
1978,8,3,1,56,3.3593
1978,8,3,2,90,3.0757
1978,8,3,3,108,3.9731
1978,8,3,4,120,3.7912
1978,8,3,5,120,3.9181
1978,9,1,1,292,0.5504
1978,9,1,2,160,-0.8574
1978,9,1,3,137,0.5551
1978,9,1,4,110,1.4526
1978,9,1,5,117,0.7506
1978,9,2,1,90,-3.8906
1978,9,2,2,90,-0.7773
1978,9,2,3,80,-1.3195
1978,9,2,4,77,-3.0415
1978,9,2,5,82,-0.9160
1978,9,3,1,49,-1.9564
1978,9,3,2,93,-2.3265
1978,9,3,3,115,-0.7992
1978,9,3,4,118,-1.3208
1978,9,3,5,126,-0.3845
1978,10,1,1,294,-24.0290
1978,10,1,2,155,-25.1051
1978,10,1,3,142,-23.8068
1978,10,1,4,118,-24.2403
1978,10,1,5,109,-22.8354
1978,10,2,1,92,-22.2453
1978,10,2,2,86,-22.5642
1978,10,2,3,85,-21.3222
1978,10,2,4,70,-18.7895
1978,10,2,5,84,-21.1781
1978,10,3,1,50,-12.5252
1978,10,3,2,95,-12.3425
1978,10,3,3,113,-10.7234
1978,10,3,4,123,-10.3996
1978,10,3,5,120,-8.4834
1978,11,1,1,279,8.5624
1978,11,1,2,172,8.5006
1978,11,1,3,108,7.5119
1978,11,1,4,125,8.7866
1978,11,1,5,147,8.7916
1978,11,2,1,94,9.4208
1978,11,2,2,87,9.0118
1978,11,2,3,74,6.3855
1978,11,2,4,69,5.5579
1978,11,2,5,98,6.6410
1978,11,3,1,51,3.8009
1978,11,3,2,86,2.9216
1978,11,3,3,120,3.5657
1978,11,3,4,128,2.8705
1978,11,3,5,112,2.6610
1978,12,1,1,267,-0.7578
1978,12,1,2,157,0.7889
1978,12,1,3,116,1.4814
1978,12,1,4,127,3.1965
1978,12,1,5,150,0.8208
1978,12,2,1,104,0.5563
1978,12,2,2,87,1.3911
1978,12,2,3,73,2.7977
1978,12,2,4,74,4.6185
1978,12,2,5,97,1.9243
1978,12,3,1,58,-0.3891
1978,12,3,2,85,0.2368
1978,12,3,3,118,3.5571
1978,12,3,4,123,2.8796
1978,12,3,5,114,1.0547
1979,1,1,1,258,12.0835
1979,1,1,2,163,12.6156
1979,1,1,3,111,11.1854
1979,1,1,4,126,10.3538
1979,1,1,5,156,10.9147
1979,1,2,1,103,8.9611
1979,1,2,2,93,8.0441
1979,1,2,3,62,11.3273
1979,1,2,4,76,8.8022
1979,1,2,5,95,8.6749
1979,1,3,1,57,6.9097
1979,1,3,2,85,4.2639
1979,1,3,3,124,3.6499
1979,1,3,4,120,4.2444
1979,1,3,5,117,3.9255
1979,2,1,1,250,-2.6645
1979,2,1,2,146,-2.4594
1979,2,1,3,133,-2.0905
1979,2,1,4,121,-2.0773
1979,2,1,5,149,-1.2146
1979,2,2,1,114,-4.6804
1979,2,2,2,83,-1.8690
1979,2,2,3,67,-1.5715
1979,2,2,4,82,-3.3851
1979,2,2,5,79,-3.4430
1979,2,3,1,57,-4.0248
1979,2,3,2,84,-4.8582
1979,2,3,3,110,-3.1352
1979,2,3,4,118,-2.3809
1979,2,3,5,119,-2.5258
1979,3,1,1,237,8.3836
1979,3,1,2,142,10.4719
1979,3,1,3,150,10.9402
1979,3,1,4,124,8.8452
1979,3,1,5,142,8.0499
1979,3,2,1,101,9.3766
1979,3,2,2,80,10.7486
1979,3,2,3,70,10.5364
1979,3,2,4,80,12.2763
1979,3,2,5,86,11.6591
1979,3,3,1,65,6.9064
1979,3,3,2,80,7.2040
1979,3,3,3,103,7.7003
1979,3,3,4,117,6.6661
1979,3,3,5,120,5.6823
1979,4,1,1,233,2.0394
1979,4,1,2,134,2.2668
1979,4,1,3,156,1.8677
1979,4,1,4,123,3.4341
1979,4,1,5,145,2.9284
1979,4,2,1,100,2.7840
1979,4,2,2,86,2.5918
1979,4,2,3,69,1.2323
1979,4,2,4,82,3.7929
1979,4,2,5,82,4.4005
1979,4,3,1,64,0.7908
1979,4,3,2,83,0.6329
1979,4,3,3,106,1.3782
1979,4,3,4,114,0.9978
1979,4,3,5,120,1.0616
1979,5,1,1,206,-0.7526
1979,5,1,2,158,-0.6905
1979,5,1,3,138,-0.8879
1979,5,1,4,134,-0.0319
1979,5,1,5,168,-0.6019
1979,5,2,1,87,-2.8594
1979,5,2,2,82,-1.2046
1979,5,2,3,86,-0.9171
1979,5,2,4,80,-1.6329
1979,5,2,5,84,-2.0714
1979,5,3,1,88,-1.4687
1979,5,3,2,94,-2.2480
1979,5,3,3,101,-2.2061
1979,5,3,4,107,-2.3967
1979,5,3,5,119,-2.0690
1979,6,1,1,229,4.8002
1979,6,1,2,155,5.3643
1979,6,1,3,115,3.1613
1979,6,1,4,130,6.3314
1979,6,1,5,170,5.0366
1979,6,2,1,97,5.8184
1979,6,2,2,80,4.4126
1979,6,2,3,85,4.9146
1979,6,2,4,77,4.2303
1979,6,2,5,90,4.3105
1979,6,3,1,84,6.8104
1979,6,3,2,100,4.6654
1979,6,3,3,108,5.3435
1979,6,3,4,106,4.9567
1979,6,3,5,109,1.5441
1979,7,1,1,234,2.5412
1979,7,1,2,151,1.8652
1979,7,1,3,120,1.2064
1979,7,1,4,117,0.7606
1979,7,1,5,175,2.0869
1979,7,2,1,96,3.4850
1979,7,2,2,72,3.8178
1979,7,2,3,80,4.1191
1979,7,2,4,86,3.9065
1979,7,2,5,89,0.3226
1979,7,3,1,81,2.3844
1979,7,3,2,100,2.0557
1979,7,3,3,108,2.5403
1979,7,3,4,104,1.4564
1979,7,3,5,111,-1.2770
1979,8,1,1,253,8.4395
1979,8,1,2,153,8.1409
1979,8,1,3,123,7.4442
1979,8,1,4,107,7.9465
1979,8,1,5,156,9.1548
1979,8,2,1,103,7.6718
1979,8,2,2,77,9.7456
1979,8,2,3,84,9.7622
1979,8,2,4,66,10.4592
1979,8,2,5,77,8.3346
1979,8,3,1,56,7.1271
1979,8,3,2,93,6.6265
1979,8,3,3,92,8.3186
1979,8,3,4,131,6.6934
1979,8,3,5,123,7.1646
1979,9,1,1,254,-1.7115
1979,9,1,2,161,-1.9556
1979,9,1,3,118,-1.4221
1979,9,1,4,106,0.3303
1979,9,1,5,156,-1.1192
1979,9,2,1,101,-0.9325
1979,9,2,2,70,-0.1332
1979,9,2,3,81,1.1978
1979,9,2,4,74,0.3553
1979,9,2,5,74,1.9337
1979,9,3,1,55,-0.5949
1979,9,3,2,93,-1.5330
1979,9,3,3,89,-0.6000
1979,9,3,4,126,0.0041
1979,9,3,5,131,3.4949
1979,10,1,1,249,-12.4268
1979,10,1,2,152,-12.7188
1979,10,1,3,115,-11.8731
1979,10,1,4,124,-10.7438
1979,10,1,5,150,-9.2036
1979,10,2,1,105,-11.6972
1979,10,2,2,66,-9.2400
1979,10,2,3,92,-9.6167
1979,10,2,4,67,-10.0747
1979,10,2,5,67,-8.6815
1979,10,3,1,59,-8.0080
1979,10,3,2,95,-8.3162
1979,10,3,3,86,-8.6604
1979,10,3,4,125,-7.3632
1979,10,3,5,133,-3.5105
1979,11,1,1,259,7.5228
1979,11,1,2,160,6.7170
1979,11,1,3,122,7.4040
1979,11,1,4,105,7.8533
1979,11,1,5,157,11.8842
1979,11,2,1,102,8.5774
1979,11,2,2,73,8.1688
1979,11,2,3,76,8.8966
1979,11,2,4,68,8.1924
1979,11,2,5,91,10.2666
1979,11,3,1,60,6.8448
1979,11,3,2,92,5.8344
1979,11,3,3,115,6.2979
1979,11,3,4,117,4.2303
1979,11,3,5,120,6.4969
1979,12,1,1,255,6.9184
1979,12,1,2,157,7.8115
1979,12,1,3,130,6.1446
1979,12,1,4,95,7.3023
1979,12,1,5,152,8.9403
1979,12,2,1,109,8.5686
1979,12,2,2,75,6.0298
1979,12,2,3,78,5.7456
1979,12,2,4,69,5.6249
1979,12,2,5,92,7.6626
1979,12,3,1,53,5.1306
1979,12,3,2,93,3.2164
1979,12,3,3,113,3.6031
1979,12,3,4,125,1.3363
1979,12,3,5,124,2.9343
1980,1,1,1,253,10.0914
1980,1,1,2,159,13.1365
1980,1,1,3,135,11.8412
1980,1,1,4,85,7.4389
1980,1,1,5,142,8.8206
1980,1,2,1,108,7.6660
1980,1,2,2,73,8.0624
1980,1,2,3,73,7.5520
1980,1,2,4,70,5.9474
1980,1,2,5,95,6.6692
1980,1,3,1,53,6.4428
1980,1,3,2,91,9.0792
1980,1,3,3,113,6.1527
1980,1,3,4,126,7.2712
1980,1,3,5,128,8.2916
1980,2,1,1,245,-2.1887
1980,2,1,2,131,-0.2688
1980,2,1,3,140,-3.3403
1980,2,1,4,100,-1.6080
1980,2,1,5,144,-0.2329
1980,2,2,1,93,-2.9380
1980,2,2,2,76,-3.4090
1980,2,2,3,73,-1.9222
1980,2,2,4,70,-1.0841
1980,2,2,5,99,-0.6328
1980,2,3,1,59,3.5457
1980,2,3,2,94,-0.8439
1980,2,3,3,103,2.2235
1980,2,3,4,126,0.6074
1980,2,3,5,120,1.6032
1980,3,1,1,229,-19.3769
1980,3,1,2,133,-18.6325
1980,3,1,3,139,-17.6209
1980,3,1,4,94,-17.5701
1980,3,1,5,154,-18.4654
1980,3,2,1,85,-14.8818
1980,3,2,2,75,-16.3880
1980,3,2,3,76,-17.6529
1980,3,2,4,72,-17.1002
1980,3,2,5,98,-18.2645
1980,3,3,1,70,-14.3927
1980,3,3,2,89,-12.5350
1980,3,3,3,105,-11.3754
1980,3,3,4,124,-10.7029
1980,3,3,5,118,-14.2821
1980,4,1,1,229,3.5644
1980,4,1,2,130,4.5513
1980,4,1,3,130,4.6695
1980,4,1,4,107,5.7771
1980,4,1,5,151,7.4765
1980,4,2,1,91,4.0578
1980,4,2,2,81,4.7911
1980,4,2,3,74,4.6161
1980,4,2,4,70,5.4000
1980,4,2,5,96,6.2320
1980,4,3,1,63,4.2474
1980,4,3,2,92,3.6953
1980,4,3,3,104,4.1351
1980,4,3,4,122,2.6026
1980,4,3,5,115,5.3336
1980,5,1,1,201,6.1076
1980,5,1,2,176,5.2257
1980,5,1,3,116,6.3338
1980,5,1,4,96,6.7655
1980,5,1,5,173,9.5659
1980,5,2,1,95,7.8496
1980,5,2,2,71,10.9338
1980,5,2,3,87,8.4010
1980,5,2,4,84,9.5633
1980,5,2,5,81,10.1027
1980,5,3,1,91,8.4163
1980,5,3,2,90,5.7348
1980,5,3,3,107,6.1196
1980,5,3,4,113,5.3264
1980,5,3,5,104,5.0725
1980,6,1,1,210,4.0520
1980,6,1,2,159,1.8313
1980,6,1,3,114,2.3909
1980,6,1,4,103,3.6060
1980,6,1,5,162,3.7497
1980,6,2,1,100,3.7236
1980,6,2,2,75,4.2099
1980,6,2,3,79,3.3110
1980,6,2,4,93,2.1925
1980,6,2,5,80,5.3538
1980,6,3,1,95,3.2163
1980,6,3,2,96,3.0061
1980,6,3,3,102,3.5048
1980,6,3,4,111,2.8199
1980,6,3,5,103,3.8637
1980,7,1,1,211,13.9934
1980,7,1,2,158,12.5181
1980,7,1,3,110,11.9444
1980,7,1,4,97,10.7042
1980,7,1,5,166,11.7531
1980,7,2,1,93,13.5211
1980,7,2,2,76,12.9051
1980,7,2,3,82,12.2402
1980,7,2,4,95,13.0159
1980,7,2,5,82,9.5531
1980,7,3,1,100,11.3168
1980,7,3,2,91,11.2317
1980,7,3,3,103,8.0906
1980,7,3,4,109,7.0580
1980,7,3,5,102,6.1074
1980,8,1,1,224,8.5388
1980,8,1,2,138,8.5526
1980,8,1,3,114,8.9470
1980,8,1,4,116,8.7210
1980,8,1,5,141,8.6086
1980,8,2,1,101,6.7893
1980,8,2,2,71,5.8182
1980,8,2,3,68,7.9929
1980,8,2,4,85,5.6439
1980,8,2,5,93,6.2579
1980,8,3,1,59,0.4466
1980,8,3,2,94,0.5165
1980,8,3,3,113,2.3313
1980,8,3,4,112,1.3478
1980,8,3,5,122,3.8329
1980,9,1,1,221,4.2181
1980,9,1,2,145,2.1978
1980,9,1,3,110,2.6080
1980,9,1,4,117,2.8326
1980,9,1,5,132,3.3480
1980,9,2,1,100,3.3669
1980,9,2,2,72,2.9233
1980,9,2,3,70,1.4600
1980,9,2,4,88,4.3491
1980,9,2,5,90,5.8778
1980,9,3,1,57,3.3383
1980,9,3,2,86,0.4525
