year,month,rank_ME,rank_Fq_6,nstocks,ret_vw
1989,9,1,4,685,1.1037
1989,9,1,5,600,-0.3744
1989,9,2,1,163,2.7579
1989,9,2,2,203,0.9167
1989,9,2,3,226,-0.1474
1989,9,2,4,183,1.7617
1989,9,2,5,197,1.1080
1989,9,3,1,117,-1.2644
1989,9,3,2,143,-0.3255
1989,9,3,3,189,-0.1251
1989,9,3,4,188,-0.3886
1989,9,3,5,191,-0.7704
1989,10,1,1,735,-6.0069
1989,10,1,2,631,-6.3837
1989,10,1,3,675,-4.8866
1989,10,1,4,552,-5.3660
1989,10,1,5,492,-4.2950
1989,10,2,1,148,-5.7298
1989,10,2,2,167,-5.6645
1989,10,2,3,183,-6.1105
1989,10,2,4,148,-5.4986
1989,10,2,5,164,-4.0778
1989,10,3,1,95,-4.7705
1989,10,3,2,118,-2.3368
1989,10,3,3,131,-1.1438
1989,10,3,4,138,-3.2930
1989,10,3,5,149,-3.2256
1989,11,1,1,891,-1.5366
1989,11,1,2,779,-1.1476
1989,11,1,3,820,0.1833
1989,11,1,4,679,-0.4634
1989,11,1,5,606,1.0157
1989,11,2,1,181,0.4478
1989,11,2,2,214,1.0049
1989,11,2,3,235,1.2298
1989,11,2,4,183,0.6352
1989,11,2,5,195,2.7660
1989,11,3,1,112,0.3664
1989,11,3,2,158,0.2397
1989,11,3,3,187,1.9366
1989,11,3,4,164,2.1929
1989,11,3,5,172,2.4780
1989,12,1,1,904,-2.3334
1989,12,1,2,796,-0.9133
1989,12,1,3,836,0.5537
1989,12,1,4,687,0.3277
1989,12,1,5,623,0.6724
1989,12,2,1,190,-0.5192
1989,12,2,2,219,0.7840
1989,12,2,3,239,1.4464
1989,12,2,4,191,1.4421
1989,12,2,5,195,2.8846
1989,12,3,1,117,3.9025
1989,12,3,2,161,3.0790
1989,12,3,3,189,2.4884
1989,12,3,4,167,3.2806
1989,12,3,5,167,3.6733
1990,1,1,1,852,-7.2688
1990,1,1,2,728,-7.9033
1990,1,1,3,734,-7.3689
1990,1,1,4,586,-6.8171
1990,1,1,5,557,-7.1040
1990,1,2,1,183,-9.5317
1990,1,2,2,205,-8.5130
1990,1,2,3,227,-8.4537
1990,1,2,4,164,-7.0555
1990,1,2,5,179,-8.2258
1990,1,3,1,114,-5.9543
1990,1,3,2,145,-6.8769
1990,1,3,3,177,-6.9012
1990,1,3,4,150,-8.2853
1990,1,3,5,151,-8.2538
1990,2,1,1,998,0.4509
1990,2,1,2,868,1.5668
1990,2,1,3,870,1.9960
1990,2,1,4,711,1.6590
1990,2,1,5,630,4.1760
1990,2,2,1,219,3.0573
1990,2,2,2,238,3.5839
1990,2,2,3,268,3.3433
1990,2,2,4,194,3.8475
1990,2,2,5,200,4.1199
1990,2,3,1,131,1.3971
1990,2,3,2,181,0.8904
1990,2,3,3,212,1.0351
1990,2,3,4,178,1.0438
1990,2,3,5,182,2.4537
1990,3,1,1,1006,1.9858
1990,3,1,2,881,4.4738
1990,3,1,3,888,4.4994
1990,3,1,4,723,3.7112
1990,3,1,5,630,4.4068
1990,3,2,1,226,3.8774
1990,3,2,2,235,5.2987
1990,3,2,3,275,5.8004
1990,3,2,4,205,5.9026
1990,3,2,5,206,5.9727
1990,3,3,1,130,3.3749
1990,3,3,2,179,3.8714
1990,3,3,3,209,3.1119
1990,3,3,4,176,4.1490
1990,3,3,5,181,2.8229
1990,4,1,1,893,-3.2369
1990,4,1,2,747,-3.1161
1990,4,1,3,739,-1.3414
1990,4,1,4,617,-3.1487
1990,4,1,5,551,-1.9006
1990,4,2,1,207,-3.9991
1990,4,2,2,200,-3.5936
1990,4,2,3,241,-3.2716
1990,4,2,4,174,-2.6205
1990,4,2,5,180,-2.0431
1990,4,3,1,95,-2.5866
1990,4,3,2,147,-2.5926
1990,4,3,3,176,-2.1489
1990,4,3,4,140,-1.6838
1990,4,3,5,154,-2.3254
1990,5,1,1,1019,5.3312
1990,5,1,2,895,5.2031
1990,5,1,3,900,6.2869
1990,5,1,4,748,6.2215
1990,5,1,5,667,6.1848
1990,5,2,1,237,8.6365
1990,5,2,2,246,8.3402
1990,5,2,3,296,8.5438
1990,5,2,4,221,10.2111
1990,5,2,5,210,9.3888
1990,5,3,1,110,9.0710
1990,5,3,2,205,8.7345
1990,5,3,3,218,11.1923
1990,5,3,4,189,10.3556
1990,5,3,5,188,9.0385
1990,6,1,1,1028,0.1029
1990,6,1,2,916,1.8262
1990,6,1,3,914,1.3819
1990,6,1,4,761,2.4960
1990,6,1,5,678,2.1466
1990,6,2,1,236,0.3366
1990,6,2,2,250,0.7029
1990,6,2,3,306,0.5813
1990,6,2,4,226,-0.7437
1990,6,2,5,216,0.2816
1990,6,3,1,111,-0.0569
1990,6,3,2,208,-1.0864
1990,6,3,3,224,-0.3247
1990,6,3,4,194,-1.7513
1990,6,3,5,192,-0.5697
1990,7,1,1,892,-5.0180
1990,7,1,2,753,-3.5010
1990,7,1,3,748,-4.2660
1990,7,1,4,646,-4.6048
1990,7,1,5,573,-3.8256
1990,7,2,1,208,-5.8019
1990,7,2,2,216,-4.7021
1990,7,2,3,260,-4.0734
1990,7,2,4,207,-1.7857
1990,7,2,5,200,-1.8260
1990,7,3,1,97,-2.4326
1990,7,3,2,176,0.6791
1990,7,3,3,187,-0.3430
1990,7,3,4,157,-2.0146
1990,7,3,5,174,1.0204
1990,8,1,1,1027,-15.8855
1990,8,1,2,872,-13.8476
1990,8,1,3,864,-14.2475
1990,8,1,4,767,-13.9820
1990,8,1,5,649,-10.7074
1990,8,2,1,235,-15.6737
1990,8,2,2,252,-14.5805
1990,8,2,3,291,-14.0865
1990,8,2,4,256,-12.6401
1990,8,2,5,240,-12.2103
1990,8,3,1,142,-11.4420
1990,8,3,2,219,-8.7726
1990,8,3,3,230,-8.8511
1990,8,3,4,203,-8.6598
1990,8,3,5,202,-7.8349
1990,9,1,1,1031,-9.7036
1990,9,1,2,874,-9.1618
1990,9,1,3,868,-8.3857
1990,9,1,4,782,-8.7651
1990,9,1,5,661,-7.9157
1990,9,2,1,240,-10.7902
1990,9,2,2,253,-10.0963
1990,9,2,3,282,-9.8318
1990,9,2,4,262,-7.1724
1990,9,2,5,236,-8.1744
1990,9,3,1,138,-6.7393
1990,9,3,2,221,-5.8550
1990,9,3,3,228,-4.4221
1990,9,3,4,211,-3.5535
1990,9,3,5,201,-2.8701
1990,10,1,1,917,-7.4022
1990,10,1,2,739,-7.6342
1990,10,1,3,727,-5.9473
1990,10,1,4,644,-5.7910
1990,10,1,5,575,-6.5002
1990,10,2,1,205,-8.1445
1990,10,2,2,214,-6.7936
1990,10,2,3,253,-6.5889
1990,10,2,4,229,-6.3075
1990,10,2,5,215,-5.3013
1990,10,3,1,114,0.2365
1990,10,3,2,189,-1.6668
1990,10,3,3,187,-0.3207
1990,10,3,4,177,0.0556
1990,10,3,5,169,-1.2219
1990,11,1,1,1030,2.9232
1990,11,1,2,876,4.4923
1990,11,1,3,870,3.8347
1990,11,1,4,750,6.9629
1990,11,1,5,663,4.8247
1990,11,2,1,228,9.7438
1990,11,2,2,253,9.9459
1990,11,2,3,298,8.5848
1990,11,2,4,267,7.5327
1990,11,2,5,246,8.5398
1990,11,3,1,134,8.7770
1990,11,3,2,226,7.3508
1990,11,3,3,225,5.6067
1990,11,3,4,222,5.8154
1990,11,3,5,191,5.1170
1990,12,1,1,1054,-1.3910
1990,12,1,2,885,1.1711
1990,12,1,3,875,0.4877
1990,12,1,4,756,2.7202
1990,12,1,5,681,3.2374
1990,12,2,1,233,4.2990
1990,12,2,2,257,4.5971
1990,12,2,3,306,6.4691
1990,12,2,4,277,5.7858
1990,12,2,5,243,6.7141
1990,12,3,1,137,4.3764
1990,12,3,2,228,4.3238
1990,12,3,3,230,3.2760
1990,12,3,4,218,1.6727
1990,12,3,5,192,2.1549
1991,1,1,1,922,11.9576
1991,1,1,2,723,11.0506
1991,1,1,3,726,9.4020
1991,1,1,4,624,7.9280
1991,1,1,5,576,7.7228
1991,1,2,1,203,10.5192
1991,1,2,2,224,8.4659
1991,1,2,3,259,8.9613
1991,1,2,4,224,9.7197
1991,1,2,5,215,8.9174
1991,1,3,1,121,6.1459
1991,1,3,2,166,7.6660
1991,1,3,3,188,2.9744
1991,1,3,4,182,3.4208
1991,1,3,5,148,3.1552
1991,2,1,1,1035,13.9233
1991,2,1,2,838,12.8402
1991,2,1,3,849,12.7993
1991,2,1,4,744,11.4899
1991,2,1,5,661,11.3765
1991,2,2,1,233,10.9881
1991,2,2,2,258,12.3764
1991,2,2,3,298,10.4168
1991,2,2,4,250,10.3060
1991,2,2,5,240,10.7105
1991,2,3,1,135,7.3315
1991,2,3,2,198,7.4931
1991,2,3,3,220,6.1853
1991,2,3,4,215,6.7885
1991,2,3,5,174,6.9463
1991,3,1,1,1035,9.0808
1991,3,1,2,850,8.1810
1991,3,1,3,868,7.6661
1991,3,1,4,753,8.4396
1991,3,1,5,661,9.2168
1991,3,2,1,234,6.7418
1991,3,2,2,264,5.3968
1991,3,2,3,304,5.2483
1991,3,2,4,250,6.6418
1991,3,2,5,233,5.8987
1991,3,3,1,140,0.7688
1991,3,3,2,195,2.7668
1991,3,3,3,217,3.2309
1991,3,3,4,217,2.9331
1991,3,3,5,175,2.3790
1991,4,1,1,896,0.6607
1991,4,1,2,728,-0.0047
1991,4,1,3,737,1.7912
1991,4,1,4,632,0.9127
1991,4,1,5,582,0.7483
1991,4,2,1,205,-1.8487
1991,4,2,2,231,0.6615
1991,4,2,3,261,0.1796
1991,4,2,4,212,-1.1066
1991,4,2,5,190,0.0223
1991,4,3,1,118,1.1230
1991,4,3,2,162,0.7778
1991,4,3,3,192,0.3306
1991,4,3,4,183,-0.0312
1991,4,3,5,149,0.4185
1991,5,1,1,1009,1.4460
1991,5,1,2,866,2.3155
1991,5,1,3,886,3.6939
1991,5,1,4,759,4.0475
1991,5,1,5,713,4.3382
1991,5,2,1,232,5.0581
1991,5,2,2,276,3.7937
1991,5,2,3,297,4.2263
1991,5,2,4,247,4.6029
1991,5,2,5,222,4.8751
1991,5,3,1,143,6.7957
1991,5,3,2,200,5.4732
1991,5,3,3,251,3.4572
1991,5,3,4,221,2.4168
1991,5,3,5,187,4.4875
1991,6,1,1,1022,-3.7537
1991,6,1,2,863,-4.8579
1991,6,1,3,908,-4.7171
1991,6,1,4,758,-4.8351
1991,6,1,5,709,-4.1474
1991,6,2,1,242,-5.6908
1991,6,2,2,275,-4.4620
1991,6,2,3,297,-4.2132
1991,6,2,4,259,-5.6205
1991,6,2,5,230,-4.7571
1991,6,3,1,144,-6.3675
1991,6,3,2,201,-4.1055
1991,6,3,3,254,-4.0603
1991,6,3,4,228,-4.1801
1991,6,3,5,184,-4.9667
1991,7,1,1,854,3.3817
1991,7,1,2,722,2.8543
1991,7,1,3,757,4.3777
1991,7,1,4,656,3.8852
1991,7,1,5,614,3.5054
1991,7,2,1,216,2.3345
1991,7,2,2,233,4.1093
1991,7,2,3,256,3.0790
1991,7,2,4,215,4.4707
1991,7,2,5,188,4.8848
1991,7,3,1,113,4.5537
1991,7,3,2,175,4.3168
1991,7,3,3,216,4.8104
1991,7,3,4,201,4.7562
1991,7,3,5,156,6.3168
1991,8,1,1,1025,3.3670
1991,8,1,2,875,2.9208
1991,8,1,3,866,3.4820
1991,8,1,4,751,2.2344
1991,8,1,5,682,2.2955
1991,8,2,1,270,4.2165
1991,8,2,2,268,4.4307
1991,8,2,3,303,2.3796
1991,8,2,4,255,2.7448
1991,8,2,5,201,3.5130
1991,8,3,1,175,2.5206
1991,8,3,2,216,1.9792
1991,8,3,3,258,2.0702
1991,8,3,4,227,2.6957
1991,8,3,5,174,3.8741
1991,9,1,1,1025,1.3355
1991,9,1,2,888,0.9957
1991,9,1,3,883,0.5876
1991,9,1,4,757,2.0115
1991,9,1,5,679,-0.4227
1991,9,2,1,274,0.1501
1991,9,2,2,274,-0.4811
1991,9,2,3,312,-0.6954
1991,9,2,4,256,0.4258
1991,9,2,5,207,0.5372
1991,9,3,1,179,-2.1604
1991,9,3,2,222,-2.5428
1991,9,3,3,259,-2.2728
1991,9,3,4,220,-2.2854
1991,9,3,5,172,-0.8912
1991,10,1,1,906,3.7714
1991,10,1,2,798,2.3114
1991,10,1,3,741,3.6119
1991,10,1,4,641,3.7362
1991,10,1,5,583,3.0933
1991,10,2,1,250,2.0535
1991,10,2,2,234,1.7300
1991,10,2,3,277,1.0902
1991,10,2,4,225,1.9120
1991,10,2,5,183,2.8013
1991,10,3,1,164,0.7885
1991,10,3,2,181,1.5569
1991,10,3,3,228,2.4312
1991,10,3,4,175,2.1865
1991,10,3,5,140,3.4293
1991,11,1,1,998,-2.3383
1991,11,1,2,927,-3.9832
1991,11,1,3,898,-3.0979
1991,11,1,4,774,-2.1912
1991,11,1,5,687,-3.2920
1991,11,2,1,287,-5.1772
1991,11,2,2,268,-4.9730
1991,11,2,3,316,-5.6520
1991,11,2,4,251,-4.5681
1991,11,2,5,218,-7.2365
1991,11,3,1,181,-4.8957
1991,11,3,2,214,-3.0647
1991,11,3,3,280,-3.9138
1991,11,3,4,209,-3.6286
1991,11,3,5,165,-3.3178
1991,12,1,1,997,2.4832
1991,12,1,2,941,4.4411
1991,12,1,3,893,4.6291
1991,12,1,4,798,4.4624
1991,12,1,5,697,8.0546
1991,12,2,1,285,9.9983
1991,12,2,2,263,7.9607
1991,12,2,3,329,9.3939
1991,12,2,4,247,9.2369
1991,12,2,5,221,9.3330
1991,12,3,1,180,11.7688
1991,12,3,2,215,11.6934
1991,12,3,3,282,11.0170
1991,12,3,4,214,12.0779
1991,12,3,5,168,13.7030
1992,1,1,1,869,16.1238
1992,1,1,2,777,12.4871
1992,1,1,3,768,12.2634
1992,1,1,4,637,11.9523
1992,1,1,5,559,10.8660
1992,1,2,1,256,10.1823
1992,1,2,2,228,7.2329
1992,1,2,3,281,6.7330
1992,1,2,4,204,6.9712
1992,1,2,5,184,5.6333
1992,1,3,1,162,1.8795
1992,1,3,2,187,-1.4431
1992,1,3,3,235,-1.0457
1992,1,3,4,172,-1.9874
1992,1,3,5,125,-3.9893
1992,2,1,1,949,3.7267
1992,2,1,2,889,5.1687
1992,2,1,3,890,4.0611
1992,2,1,4,770,6.2487
1992,2,1,5,691,4.9419
1992,2,2,1,282,2.8767
1992,2,2,2,271,2.9774
1992,2,2,3,328,3.5886
1992,2,2,4,249,3.3397
1992,2,2,5,223,2.5079
1992,2,3,1,178,1.4455
1992,2,3,2,216,-0.1380
1992,2,3,3,276,0.7773
1992,2,3,4,219,0.5285
1992,2,3,5,171,1.5627
1992,3,1,1,957,-2.9515
1992,3,1,2,893,-1.9245
1992,3,1,3,898,-1.6189
1992,3,1,4,780,-2.2809
1992,3,1,5,703,-2.7684
1992,3,2,1,282,-5.0026
1992,3,2,2,271,-4.9938
1992,3,2,3,336,-4.5177
1992,3,2,4,250,-4.2516
1992,3,2,5,231,-2.3800
1992,3,3,1,182,-2.4706
1992,3,3,2,220,-2.5259
1992,3,3,3,284,-0.9575
1992,3,3,4,217,-3.4876
1992,3,3,5,174,-2.7229
1992,4,1,1,785,-8.5190
1992,4,1,2,736,-4.4684
1992,4,1,3,762,-4.7444
1992,4,1,4,665,-5.0984
1992,4,1,5,639,-3.4337
1992,4,2,1,231,-6.8746
1992,4,2,2,233,-4.6588
1992,4,2,3,306,-3.4197
1992,4,2,4,224,-2.6226
1992,4,2,5,215,-2.9508
1992,4,3,1,128,1.0609
1992,4,3,2,188,4.1141
1992,4,3,3,242,2.4071
1992,4,3,4,183,2.2846
1992,4,3,5,161,-0.2107
1992,5,1,1,901,-0.3148
1992,5,1,2,880,-0.4228
1992,5,1,3,896,-0.3737
1992,5,1,4,818,-0.0715
1992,5,1,5,752,-0.4826
1992,5,2,1,263,0.8521
1992,5,2,2,280,0.5692
1992,5,2,3,348,0.0491
1992,5,2,4,278,0.6876
1992,5,2,5,252,-0.1591
1992,5,3,1,156,0.3351
1992,5,3,2,219,-0.4391
1992,5,3,3,275,-0.0592
1992,5,3,4,227,0.6401
1992,5,3,5,220,1.4207
1992,6,1,1,885,-7.1038
1992,6,1,2,879,-5.8153
1992,6,1,3,893,-5.0449
1992,6,1,4,798,-6.2070
1992,6,1,5,773,-5.7814
1992,6,2,1,263,-5.2695
1992,6,2,2,279,-4.2355
1992,6,2,3,330,-4.0661
1992,6,2,4,289,-4.9628
1992,6,2,5,258,-4.3794
1992,6,3,1,154,-2.9199
1992,6,3,2,223,-2.6683
1992,6,3,3,271,-2.4772
1992,6,3,4,230,-3.2513
1992,6,3,5,224,-3.9639
1992,7,1,1,721,0.8342
1992,7,1,2,714,1.3615
1992,7,1,3,718,0.6544
1992,7,1,4,642,2.4888
1992,7,1,5,671,2.7565
1992,7,2,1,213,3.5680
1992,7,2,2,241,2.2282
1992,7,2,3,277,2.9957
1992,7,2,4,259,3.6633
1992,7,2,5,217,3.8765
1992,7,3,1,126,3.9949
1992,7,3,2,185,4.0526
1992,7,3,3,214,4.5213
1992,7,3,4,200,5.4702
1992,7,3,5,210,4.4564
1992,8,1,1,844,-4.2813
1992,8,1,2,810,-2.6639
1992,8,1,3,861,-2.6263
1992,8,1,4,741,-2.4597
1992,8,1,5,768,-2.8794
1992,8,2,1,249,-4.7095
1992,8,2,2,271,-3.1972
1992,8,2,3,325,-2.9211
1992,8,2,4,285,-1.3925
1992,8,2,5,253,-1.7774
1992,8,3,1,158,-3.5987
1992,8,3,2,221,-1.2582
1992,8,3,3,254,-1.8926
1992,8,3,4,234,-2.0133
1992,8,3,5,253,-1.1194
1992,9,1,1,832,0.6667
1992,9,1,2,805,1.0873
1992,9,1,3,865,1.2556
1992,9,1,4,744,2.3577
1992,9,1,5,765,2.2218
1992,9,2,1,246,1.6562
1992,9,2,2,271,1.7823
1992,9,2,3,327,1.9056
1992,9,2,4,281,1.5874
1992,9,2,5,255,2.4011
1992,9,3,1,155,-0.3544
1992,9,3,2,223,0.5552
1992,9,3,3,250,1.2165
1992,9,3,4,238,0.8812
1992,9,3,5,248,1.1075
1992,10,1,1,739,2.1418
1992,10,1,2,688,3.3193
1992,10,1,3,748,1.9764
1992,10,1,4,614,2.7867
1992,10,1,5,660,3.8193
1992,10,2,1,213,1.2548
1992,10,2,2,229,2.0184
1992,10,2,3,282,4.0687
1992,10,2,4,234,2.7692
1992,10,2,5,232,3.5561
1992,10,3,1,130,0.0473
1992,10,3,2,188,0.7362
1992,10,3,3,203,1.3042
1992,10,3,4,194,2.4804
1992,10,3,5,219,2.6440
1992,11,1,1,848,8.8379
1992,11,1,2,793,10.1595
1992,11,1,3,897,8.5566
1992,11,1,4,727,8.2206
1992,11,1,5,741,9.3701
1992,11,2,1,238,6.9720
1992,11,2,2,264,7.5310
1992,11,2,3,310,6.8800
1992,11,2,4,287,7.5514
1992,11,2,5,257,7.0325
1992,11,3,1,147,2.5087
1992,11,3,2,212,3.6718
1992,11,3,3,244,2.4665
1992,11,3,4,249,3.9623
1992,11,3,5,257,3.4352
1992,12,1,1,859,1.7714
1992,12,1,2,812,1.8095
1992,12,1,3,894,3.7257
1992,12,1,4,734,4.1995
1992,12,1,5,729,4.6972
1992,12,2,1,246,1.0923
1992,12,2,2,262,2.1606
1992,12,2,3,301,2.7110
1992,12,2,4,286,3.4476
1992,12,2,5,253,5.8766
1992,12,3,1,149,-0.8255
1992,12,3,2,207,0.7478
1992,12,3,3,246,2.0355
1992,12,3,4,246,1.2250
1992,12,3,5,261,1.7624
1993,1,1,1,741,3.7788
1993,1,1,2,651,5.6374
1993,1,1,3,752,5.2967
1993,1,1,4,586,4.7823
1993,1,1,5,628,6.5651
1993,1,2,1,212,-0.1740
1993,1,2,2,212,1.9047
1993,1,2,3,252,1.8740
1993,1,2,4,229,2.8389
1993,1,2,5,226,2.6767
1993,1,3,1,116,-0.8517
1993,1,3,2,165,-2.3534
1993,1,3,3,208,0.5195
1993,1,3,4,202,-0.0285
1993,1,3,5,220,-0.3178
1993,2,1,1,881,-5.1569
1993,2,1,2,738,-4.4745
1993,2,1,3,876,-2.8881
1993,2,1,4,723,-1.9995
1993,2,1,5,725,-1.7526
1993,2,2,1,242,-2.8478
1993,2,2,2,252,-2.9847
1993,2,2,3,301,-3.2627
1993,2,2,4,275,-1.7156
1993,2,2,5,248,-1.1961
1993,2,3,1,141,-1.3061
1993,2,3,2,194,-1.7564
1993,2,3,3,255,0.6882
1993,2,3,4,256,0.2002
1993,2,3,5,260,2.8696
1993,3,1,1,899,1.2497
1993,3,1,2,745,1.3761
1993,3,1,3,896,3.0048
1993,3,1,4,724,2.4487
1993,3,1,5,731,1.9838
1993,3,2,1,236,1.0291
1993,3,2,2,257,1.3853
1993,3,2,3,304,2.3622
1993,3,2,4,279,2.7203
1993,3,2,5,257,2.5098
1993,3,3,1,145,-0.9104
1993,3,3,2,193,1.4744
1993,3,3,3,256,2.2352
1993,3,3,4,256,3.3481
1993,3,3,5,262,2.3250
1993,4,1,1,797,-3.0052
1993,4,1,2,619,-2.8698
1993,4,1,3,737,-3.2335
1993,4,1,4,624,-2.7233
1993,4,1,5,634,-2.5397
1993,4,2,1,203,-4.1753
1993,4,2,2,220,-4.4054
1993,4,2,3,248,-2.2393
1993,4,2,4,251,-2.7900
1993,4,2,5,230,-2.4871
1993,4,3,1,122,-5.7968
1993,4,3,2,152,-1.5960
1993,4,3,3,204,-0.7182
1993,4,3,4,225,-2.8737
1993,4,3,5,237,-3.1448
1993,5,1,1,914,6.3305
1993,5,1,2,809,4.0426
1993,5,1,3,880,3.6862
1993,5,1,4,747,5.0991
1993,5,1,5,760,3.8064
1993,5,2,1,234,7.0599
1993,5,2,2,259,7.6317
1993,5,2,3,312,6.1882
1993,5,2,4,287,5.4474
1993,5,2,5,274,5.3410
1993,5,3,1,148,4.5358
1993,5,3,2,188,3.7243
1993,5,3,3,259,3.2095
1993,5,3,4,266,3.5162
1993,5,3,5,280,3.0014
1993,6,1,1,934,-1.1701
1993,6,1,2,811,-1.4551
1993,6,1,3,882,0.8014
1993,6,1,4,756,-0.0700
1993,6,1,5,764,1.4737
1993,6,2,1,237,-3.1845
1993,6,2,2,266,-0.5963
1993,6,2,3,308,0.1972
1993,6,2,4,294,-0.0901
1993,6,2,5,283,1.6904
1993,6,3,1,147,-3.7283
1993,6,3,2,187,-1.3484
1993,6,3,3,264,-1.6622
1993,6,3,4,270,0.8680
1993,6,3,5,282,0.0375
1993,7,1,1,821,-0.3281
1993,7,1,2,677,0.3553
1993,7,1,3,720,1.0459
1993,7,1,4,628,1.4337
1993,7,1,5,687,0.6997
1993,7,2,1,203,-1.2956
1993,7,2,2,224,-1.1128
1993,7,2,3,266,0.4486
1993,7,2,4,259,0.2779
1993,7,2,5,259,1.6668
1993,7,3,1,126,-3.1258
1993,7,3,2,153,-1.5991
1993,7,3,3,221,-2.3519
1993,7,3,4,226,-0.7103
1993,7,3,5,248,0.0368
1993,8,1,1,1004,3.4697
1993,8,1,2,815,4.7423
1993,8,1,3,861,3.6663
1993,8,1,4,737,4.2524
1993,8,1,5,774,4.1396
1993,8,2,1,247,5.1928
1993,8,2,2,256,3.5559
1993,8,2,3,311,3.9139
1993,8,2,4,294,4.5000
1993,8,2,5,288,4.2981
1993,8,3,1,153,3.7415
1993,8,3,2,193,3.6488
1993,8,3,3,270,4.1736
1993,8,3,4,267,3.8646
1993,8,3,5,275,5.5281
1993,9,1,1,1016,3.0475
1993,9,1,2,837,2.9710
1993,9,1,3,854,1.3671
1993,9,1,4,746,2.1836
1993,9,1,5,773,3.3719
1993,9,2,1,260,1.4211
1993,9,2,2,260,1.4468
1993,9,2,3,318,1.7563
1993,9,2,4,289,1.3198
1993,9,2,5,284,3.1833
1993,9,3,1,159,-2.9273
1993,9,3,2,203,-1.8341
1993,9,3,3,268,-0.9306
1993,9,3,4,266,-0.4223
1993,9,3,5,272,0.0784
1993,10,1,1,899,6.6857
1993,10,1,2,721,4.4610
1993,10,1,3,719,3.3401
1993,10,1,4,600,3.6775
1993,10,1,5,652,3.9209
1993,10,2,1,235,5.2138
1993,10,2,2,221,2.7651
1993,10,2,3,278,1.3593
1993,10,2,4,248,3.1202
1993,10,2,5,243,2.1732
1993,10,3,1,137,3.2397
1993,10,3,2,177,2.8384
1993,10,3,3,234,2.7904
1993,10,3,4,226,1.9771
1993,10,3,5,234,1.5130
1993,11,1,1,1053,-3.5578
1993,11,1,2,895,-1.7165
1993,11,1,3,881,-2.2020
1993,11,1,4,749,-2.5736
1993,11,1,5,735,-1.6912
1993,11,2,1,276,-2.0468
1993,11,2,2,269,-0.9810
1993,11,2,3,325,-1.8683
1993,11,2,4,275,-2.1196
1993,11,2,5,274,-3.7876
1993,11,3,1,167,1.8872
1993,11,3,2,211,1.8802
1993,11,3,3,282,-0.5673
1993,11,3,4,276,-1.9018
1993,11,3,5,273,-2.2845
1993,12,1,1,1047,-1.1832
1993,12,1,2,901,0.7052
1993,12,1,3,894,2.0243
1993,12,1,4,756,2.6901
1993,12,1,5,748,2.4663
1993,12,2,1,278,1.2109
1993,12,2,2,265,4.9168
1993,12,2,3,314,4.6405
1993,12,2,4,269,6.3727
1993,12,2,5,265,5.6355
1993,12,3,1,161,-0.4524
1993,12,3,2,211,1.1671
1993,12,3,3,286,1.5068
1993,12,3,4,280,1.6239
1993,12,3,5,277,1.4635
1994,1,1,1,926,3.7009
1994,1,1,2,744,5.4808
1994,1,1,3,738,4.6029
1994,1,1,4,631,5.8112
1994,1,1,5,608,6.2465
1994,1,2,1,252,4.2365
1994,1,2,2,231,1.4165
1994,1,2,3,264,2.2806
1994,1,2,4,224,3.1689
1994,1,2,5,221,3.5450
1994,1,3,1,133,1.6475
1994,1,3,2,177,4.7790
1994,1,3,3,227,2.2613
1994,1,3,4,233,3.4152
1994,1,3,5,244,2.9259
1994,2,1,1,1066,-1.3174
1994,2,1,2,906,-0.2610
1994,2,1,3,918,-0.1349
1994,2,1,4,738,0.4176
1994,2,1,5,700,0.3588
1994,2,2,1,294,-0.5743
1994,2,2,2,280,0.8480
1994,2,2,3,311,0.9825
1994,2,2,4,258,0.6017
1994,2,2,5,243,1.6587
1994,2,3,1,157,-1.9478
1994,2,3,2,219,-2.3675
1994,2,3,3,292,-0.9495
1994,2,3,4,276,-1.6535
1994,2,3,5,277,-1.6739
1994,3,1,1,1052,-4.3272
1994,3,1,2,915,-5.6067
1994,3,1,3,915,-4.3732
1994,3,1,4,751,-5.6182
1994,3,1,5,701,-5.3071
1994,3,2,1,301,-6.8639
1994,3,2,2,295,-6.3463
1994,3,2,3,316,-5.5562
1994,3,2,4,267,-5.6595
1994,3,2,5,243,-5.7474
1994,3,3,1,152,-4.7453
1994,3,3,2,228,-5.2176
1994,3,3,3,297,-4.5983
1994,3,3,4,278,-4.4960
1994,3,3,5,278,-3.5616
1994,4,1,1,921,-3.2487
1994,4,1,2,775,-2.0542
1994,4,1,3,779,-1.1476
1994,4,1,4,627,-0.2461
1994,4,1,5,604,0.1839
1994,4,2,1,266,-2.1456
1994,4,2,2,255,-0.8731
1994,4,2,3,272,-0.2604
1994,4,2,4,233,0.7599
1994,4,2,5,220,1.6388
1994,4,3,1,131,0.1644
1994,4,3,2,191,0.0956
1994,4,3,3,247,1.8930
1994,4,3,4,231,0.9319
1994,4,3,5,248,0.7564
1994,5,1,1,1080,-1.6616
1994,5,1,2,929,-1.2734
1994,5,1,3,936,-1.0244
1994,5,1,4,774,-0.5377
1994,5,1,5,716,-0.7743
1994,5,2,1,302,-1.9740
1994,5,2,2,306,-1.0359
1994,5,2,3,326,-1.5638
1994,5,2,4,279,-2.2838
1994,5,2,5,249,-3.1719
1994,5,3,1,145,2.5608
1994,5,3,2,235,0.9162
1994,5,3,3,292,1.1763
