year,month,rank_ME,rank_CLAq_6,nstocks,ret_vw
1988,10,2,3,258,0.1324
1988,10,2,4,242,-1.9081
1988,10,2,5,267,-0.6566
1988,10,3,1,124,2.9299
1988,10,3,2,171,0.9476
1988,10,3,3,203,1.9030
1988,10,3,4,235,2.4445
1988,10,3,5,225,1.9401
1988,11,1,1,1798,-5.3953
1988,11,1,2,1149,-4.0976
1988,11,1,3,888,-4.3647
1988,11,1,4,829,-3.2746
1988,11,1,5,948,-3.4538
1988,11,2,1,306,-3.5128
1988,11,2,2,288,-2.6519
1988,11,2,3,288,-2.9536
1988,11,2,4,285,-3.4154
1988,11,2,5,298,-3.4858
1988,11,3,1,144,-1.2113
1988,11,3,2,189,-2.5738
1988,11,3,3,237,-1.6357
1988,11,3,4,268,-1.5189
1988,11,3,5,255,-1.7303
1988,12,1,1,1802,3.0264
1988,12,1,2,1129,3.9564
1988,12,1,3,878,4.0544
1988,12,1,4,824,3.9389
1988,12,1,5,958,4.1071
1988,12,2,1,299,5.6927
1988,12,2,2,284,5.8082
1988,12,2,3,288,4.8182
1988,12,2,4,276,5.4531
1988,12,2,5,298,5.0165
1988,12,3,1,141,2.1390
1988,12,3,2,184,2.7811
1988,12,3,3,238,2.0316
1988,12,3,4,269,3.0116
1988,12,3,5,253,2.6700
1989,1,1,1,1591,4.5102
1989,1,1,2,910,5.5787
1989,1,1,3,663,4.1576
1989,1,1,4,667,5.3190
1989,1,1,5,820,5.5117
1989,1,2,1,263,5.7843
1989,1,2,2,232,4.4210
1989,1,2,3,239,4.4418
1989,1,2,4,219,4.7608
1989,1,2,5,254,4.9401
1989,1,3,1,103,6.3573
1989,1,3,2,138,5.1551
1989,1,3,3,187,6.7702
1989,1,3,4,227,7.0641
1989,1,3,5,211,7.2777
1989,2,1,1,1725,0.2851
1989,2,1,2,1077,0.8727
1989,2,1,3,778,0.9544
1989,2,1,4,742,0.5085
1989,2,1,5,922,-0.1820
1989,2,2,1,308,1.2621
1989,2,2,2,277,0.4918
1989,2,2,3,265,0.7374
1989,2,2,4,252,0.6226
1989,2,2,5,282,1.6645
1989,2,3,1,123,-0.6142
1989,2,3,2,162,-1.8165
1989,2,3,3,217,-2.2558
1989,2,3,4,247,-2.9082
1989,2,3,5,223,-2.0602
1989,3,1,1,1722,1.7627
1989,3,1,2,1083,3.4479
1989,3,1,3,798,3.3559
1989,3,1,4,739,3.5958
1989,3,1,5,910,3.4838
1989,3,2,1,307,3.0387
1989,3,2,2,265,3.0401
1989,3,2,3,254,2.4730
1989,3,2,4,239,2.4489
1989,3,2,5,283,2.5005
1989,3,3,1,124,1.7408
1989,3,3,2,168,2.3354
1989,3,3,3,224,2.0481
1989,3,3,4,247,1.3168
1989,3,3,5,221,2.8145
1989,4,1,1,1574,2.5446
1989,4,1,2,903,2.5119
1989,4,1,3,625,2.7353
1989,4,1,4,538,3.9027
1989,4,1,5,747,3.4887
1989,4,2,1,275,5.8847
1989,4,2,2,228,4.2465
1989,4,2,3,210,5.6691
1989,4,2,4,197,4.8717
1989,4,2,5,245,6.4852
1989,4,3,1,108,4.9300
1989,4,3,2,133,4.6186
1989,4,3,3,182,5.5093
1989,4,3,4,204,5.0772
1989,4,3,5,193,5.1395
1989,5,1,1,1716,2.8494
1989,5,1,2,1041,2.7537
1989,5,1,3,745,3.4597
1989,5,1,4,675,3.8637
1989,5,1,5,913,4.4985
1989,5,2,1,304,4.6500
1989,5,2,2,274,3.8392
1989,5,2,3,241,4.7467
1989,5,2,4,238,5.0195
1989,5,2,5,280,5.7432
1989,5,3,1,132,4.4353
1989,5,3,2,173,3.1691
1989,5,3,3,210,3.7223
1989,5,3,4,241,3.4164
1989,5,3,5,223,3.8766
1989,6,1,1,1741,-2.6711
1989,6,1,2,1059,-2.0518
1989,6,1,3,784,-0.9585
1989,6,1,4,715,-0.8234
1989,6,1,5,926,-1.8514
1989,6,2,1,312,-3.8383
1989,6,2,2,279,-3.7346
1989,6,2,3,254,-2.0920
1989,6,2,4,240,-2.6166
1989,6,2,5,286,-3.8808
1989,6,3,1,135,-0.8298
1989,6,3,2,178,-0.9606
1989,6,3,3,220,-0.5040
1989,6,3,4,253,-1.2922
1989,6,3,5,229,-2.3914
1989,7,1,1,1521,3.0911
1989,7,1,2,918,2.9721
1989,7,1,3,668,2.5740
1989,7,1,4,609,3.5423
1989,7,1,5,797,4.6890
1989,7,2,1,255,4.5119
1989,7,2,2,244,3.5608
1989,7,2,3,214,4.9106
1989,7,2,4,215,5.3685
1989,7,2,5,260,3.9391
1989,7,3,1,118,8.1624
1989,7,3,2,158,6.8303
1989,7,3,3,195,7.8022
1989,7,3,4,209,8.8605
1989,7,3,5,189,10.6822
1989,8,1,1,1702,1.3834
1989,8,1,2,1058,0.8358
1989,8,1,3,797,2.2316
1989,8,1,4,755,0.9433
1989,8,1,5,948,2.2232
1989,8,2,1,282,3.8783
1989,8,2,2,284,1.5653
1989,8,2,3,253,2.9071
1989,8,2,4,250,3.9691
1989,8,2,5,309,2.7253
1989,8,3,1,145,1.0607
1989,8,3,2,187,3.3186
1989,8,3,3,226,2.2708
1989,8,3,4,252,1.6418
1989,8,3,5,218,1.7819
1989,9,1,1,1704,-0.2746
1989,9,1,2,1077,-0.2897
1989,9,1,3,840,-0.0737
1989,9,1,4,748,0.6740
1989,9,1,5,993,-0.2695
1989,9,2,1,288,-0.1596
1989,9,2,2,288,-0.0887
1989,9,2,3,253,0.5914
1989,9,2,4,255,1.7729
1989,9,2,5,314,1.4557
1989,9,3,1,145,-1.1218
1989,9,3,2,187,-2.1346
1989,9,3,3,230,-0.6839
1989,9,3,4,254,0.0616
1989,9,3,5,230,-0.4073
1989,10,1,1,1530,-6.5418
1989,10,1,2,928,-6.2232
1989,10,1,3,692,-4.6448
1989,10,1,4,636,-5.6954
1989,10,1,5,870,-5.2052
1989,10,2,1,250,-7.7029
1989,10,2,2,252,-6.6246
1989,10,2,3,222,-5.7955
1989,10,2,4,228,-4.7906
1989,10,2,5,276,-5.1649
1989,10,3,1,121,-4.4183
1989,10,3,2,163,-2.6087
1989,10,3,3,201,-2.0260
1989,10,3,4,225,-2.3334
1989,10,3,5,207,-1.2640
1989,11,1,1,1697,-1.2662
1989,11,1,2,1023,-1.2190
1989,11,1,3,834,0.3151
1989,11,1,4,737,-0.0952
1989,11,1,5,993,-0.4949
1989,11,2,1,292,1.0605
1989,11,2,2,269,2.3861
1989,11,2,3,276,1.0421
1989,11,2,4,269,0.5913
1989,11,2,5,291,0.6580
1989,11,3,1,138,1.1820
1989,11,3,2,186,1.6032
1989,11,3,3,235,1.9298
1989,11,3,4,264,2.2132
1989,11,3,5,236,1.9262
1989,12,1,1,1692,-2.0102
1989,12,1,2,1027,-0.8521
1989,12,1,3,842,1.3087
1989,12,1,4,726,0.1538
1989,12,1,5,1013,0.3495
1989,12,2,1,289,-0.7289
1989,12,2,2,268,0.9492
1989,12,2,3,270,1.3962
1989,12,2,4,267,2.0244
1989,12,2,5,293,1.0075
1989,12,3,1,131,-0.0811
1989,12,3,2,194,1.5678
1989,12,3,3,231,4.2683
1989,12,3,4,258,4.1229
1989,12,3,5,230,1.7062
1990,1,1,1,1488,-7.1848
1990,1,1,2,854,-8.0960
1990,1,1,3,709,-7.1820
1990,1,1,4,590,-6.9269
1990,1,1,5,865,-7.5599
1990,1,2,1,250,-9.9970
1990,1,2,2,225,-7.1611
1990,1,2,3,229,-7.1749
1990,1,2,4,222,-8.9628
1990,1,2,5,275,-9.4540
1990,1,3,1,111,-5.5129
1990,1,3,2,145,-7.0942
1990,1,3,3,192,-7.1004
1990,1,3,4,214,-6.3886
1990,1,3,5,200,-6.3576
1990,2,1,1,1610,0.6402
1990,2,1,2,1024,2.5687
1990,2,1,3,800,2.3024
1990,2,1,4,692,2.5294
1990,2,1,5,987,3.3194
1990,2,2,1,280,2.3792
1990,2,2,2,254,1.9439
1990,2,2,3,265,2.8296
1990,2,2,4,259,4.3844
1990,2,2,5,293,5.2320
1990,2,3,1,129,1.6435
1990,2,3,2,177,1.8995
1990,2,3,3,224,1.8029
1990,2,3,4,240,1.6997
1990,2,3,5,209,0.3689
1990,3,1,1,1607,2.9394
1990,3,1,2,1033,2.8850
1990,3,1,3,787,4.4316
1990,3,1,4,698,4.2346
1990,3,1,5,973,5.6248
1990,3,2,1,290,4.9013
1990,3,2,2,264,4.4965
1990,3,2,3,261,5.4615
1990,3,2,4,257,5.1501
1990,3,2,5,291,5.7449
1990,3,3,1,131,3.9078
1990,3,3,2,180,3.3278
1990,3,3,3,226,2.6527
1990,3,3,4,235,3.0795
1990,3,3,5,205,4.1279
1990,4,1,1,1410,-3.0168
1990,4,1,2,855,-2.9224
1990,4,1,3,631,-2.4669
1990,4,1,4,564,-2.0623
1990,4,1,5,821,-1.3903
1990,4,2,1,257,-4.2138
1990,4,2,2,227,-5.4237
1990,4,2,3,223,-2.9448
1990,4,2,4,224,-2.2106
1990,4,2,5,255,-1.1241
1990,4,3,1,111,-2.0380
1990,4,3,2,150,-3.7244
1990,4,3,3,182,-2.6274
1990,4,3,4,202,-0.9573
1990,4,3,5,180,-0.8459
1990,5,1,1,1570,5.6984
1990,5,1,2,993,5.0279
1990,5,1,3,781,5.9581
1990,5,1,4,691,6.7129
1990,5,1,5,954,7.9224
1990,5,2,1,289,7.8499
1990,5,2,2,262,8.1197
1990,5,2,3,258,9.2966
1990,5,2,4,273,9.8371
1990,5,2,5,312,9.4858
1990,5,3,1,135,10.1339
1990,5,3,2,172,8.9306
1990,5,3,3,225,8.9395
1990,5,3,4,244,9.1047
1990,5,3,5,218,11.4199
1990,6,1,1,1588,0.8706
1990,6,1,2,1009,1.5392
1990,6,1,3,792,1.0487
1990,6,1,4,719,2.7143
1990,6,1,5,966,1.9259
1990,6,2,1,297,0.0834
1990,6,2,2,265,-0.8312
1990,6,2,3,278,-0.2190
1990,6,2,4,284,-0.0524
1990,6,2,5,325,1.0820
1990,6,3,1,141,0.6417
1990,6,3,2,189,-0.6147
1990,6,3,3,238,-0.9358
1990,6,3,4,255,-0.7500
1990,6,3,5,226,0.6643
1990,7,1,1,1415,-5.2793
1990,7,1,2,853,-3.3304
1990,7,1,3,656,-4.4410
1990,7,1,4,595,-3.4118
1990,7,1,5,812,-4.9038
1990,7,2,1,267,-5.4846
1990,7,2,2,238,-3.2768
1990,7,2,3,230,-3.0404
1990,7,2,4,250,-4.0055
1990,7,2,5,293,-4.0731
1990,7,3,1,123,-1.6481
1990,7,3,2,161,-0.0614
1990,7,3,3,210,2.0434
1990,7,3,4,216,-0.1804
1990,7,3,5,196,-0.7748
1990,8,1,1,1578,-15.2483
1990,8,1,2,995,-13.6730
1990,8,1,3,808,-13.3910
1990,8,1,4,757,-14.0960
1990,8,1,5,972,-14.6167
1990,8,2,1,302,-15.3511
1990,8,2,2,276,-13.1431
1990,8,2,3,288,-12.5216
1990,8,2,4,317,-13.4594
1990,8,2,5,345,-15.0239
1990,8,3,1,147,-9.9630
1990,8,3,2,194,-8.8638
1990,8,3,3,246,-7.1194
1990,8,3,4,261,-7.6358
1990,8,3,5,234,-9.8758
1990,9,1,1,1585,-9.6213
1990,9,1,2,1020,-7.9874
1990,9,1,3,825,-8.5776
1990,9,1,4,778,-10.0813
1990,9,1,5,1020,-9.7159
1990,9,2,1,296,-10.8746
1990,9,2,2,295,-9.2992
1990,9,2,3,303,-8.2561
1990,9,2,4,323,-9.4477
1990,9,2,5,355,-9.4458
1990,9,3,1,147,-6.3600
1990,9,3,2,198,-5.7153
1990,9,3,3,245,-4.2266
1990,9,3,4,270,-3.8608
1990,9,3,5,248,-4.5240
1990,10,1,1,1460,-7.6984
1990,10,1,2,845,-7.9064
1990,10,1,3,708,-6.8896
1990,10,1,4,651,-5.5954
1990,10,1,5,880,-6.1123
1990,10,2,1,259,-8.3736
1990,10,2,2,251,-7.5357
1990,10,2,3,269,-6.7152
1990,10,2,4,289,-5.0739
1990,10,2,5,326,-5.6435
1990,10,3,1,126,-3.2814
1990,10,3,2,172,-1.3240
1990,10,3,3,210,-1.0739
1990,10,3,4,236,0.2739
1990,10,3,5,220,-0.4160
1990,11,1,1,1631,2.6874
1990,11,1,2,943,4.2094
1990,11,1,3,818,3.9398
1990,11,1,4,759,5.3595
1990,11,1,5,997,5.8141
1990,11,2,1,308,8.9302
1990,11,2,2,294,9.2609
1990,11,2,3,306,8.2230
1990,11,2,4,307,8.7113
1990,11,2,5,349,10.4463
1990,11,3,1,136,7.7670
1990,11,3,2,204,7.9562
1990,11,3,3,241,5.8622
1990,11,3,4,260,4.8505
1990,11,3,5,249,9.1335
1990,12,1,1,1635,-0.9880
1990,12,1,2,937,0.2674
1990,12,1,3,827,1.6271
1990,12,1,4,777,1.7985
1990,12,1,5,1027,1.8125
1990,12,2,1,313,3.7120
1990,12,2,2,298,4.2298
1990,12,2,3,307,6.0334
1990,12,2,4,315,5.7205
1990,12,2,5,350,7.3941
1990,12,3,1,141,3.4878
1990,12,3,2,206,2.9342
1990,12,3,3,248,2.6104
1990,12,3,4,266,2.4215
1990,12,3,5,250,3.6007
1991,1,1,1,1420,8.2540
1991,1,1,2,803,9.6094
1991,1,1,3,633,8.8500
1991,1,1,4,636,11.3174
1991,1,1,5,898,11.5645
1991,1,2,1,270,7.9216
1991,1,2,2,235,8.1109
1991,1,2,3,246,7.7771
1991,1,2,4,260,7.7977
1991,1,2,5,315,13.4841
1991,1,3,1,111,8.0221
1991,1,3,2,166,5.3834
1991,1,3,3,197,3.7069
1991,1,3,4,214,4.2670
1991,1,3,5,211,5.8828
1991,2,1,1,1570,13.2377
1991,2,1,2,922,12.0396
1991,2,1,3,737,12.5203
1991,2,1,4,731,12.3321
1991,2,1,5,982,13.1812
1991,2,2,1,307,9.7226
1991,2,2,2,268,10.3460
1991,2,2,3,300,10.1850
1991,2,2,4,277,11.8167
1991,2,2,5,323,10.5996
1991,2,3,1,124,7.8862
1991,2,3,2,192,8.8968
1991,2,3,3,230,6.9859
1991,2,3,4,252,6.1669
1991,2,3,5,226,8.1442
1991,3,1,1,1571,8.2953
1991,3,1,2,921,6.6840
1991,3,1,3,740,6.9398
1991,3,1,4,731,9.2383
1991,3,1,5,965,9.8054
1991,3,2,1,314,6.1754
1991,3,2,2,275,5.0756
1991,3,2,3,292,4.6364
1991,3,2,4,275,6.4330
1991,3,2,5,314,7.7662
1991,3,3,1,128,2.4260
1991,3,3,2,190,2.0129
1991,3,3,3,241,1.7332
1991,3,3,4,251,2.1417
1991,3,3,5,219,3.6090
1991,4,1,1,1416,1.1926
1991,4,1,2,774,1.1278
1991,4,1,3,600,0.3673
1991,4,1,4,591,0.4157
1991,4,1,5,807,0.8041
1991,4,2,1,280,-0.6309
1991,4,2,2,245,0.2271
1991,4,2,3,258,0.3173
1991,4,2,4,226,0.0325
1991,4,2,5,287,-0.5145
1991,4,3,1,113,0.9011
1991,4,3,2,158,2.2566
1991,4,3,3,202,0.8813
1991,4,3,4,221,-0.7833
1991,4,3,5,196,-0.9155
1991,5,1,1,1545,2.7726
1991,5,1,2,921,3.0394
1991,5,1,3,763,2.5153
1991,5,1,4,757,4.9769
1991,5,1,5,974,3.7301
1991,5,2,1,319,5.5671
1991,5,2,2,287,3.9358
1991,5,2,3,297,3.8843
1991,5,2,4,297,4.6567
1991,5,2,5,342,3.4283
1991,5,3,1,132,6.1983
1991,5,3,2,183,4.3068
1991,5,3,3,244,4.4807
1991,5,3,4,273,2.7249
1991,5,3,5,243,4.7314
1991,6,1,1,1595,-3.9306
1991,6,1,2,943,-4.0994
1991,6,1,3,786,-3.7203
1991,6,1,4,793,-5.0784
1991,6,1,5,975,-5.2719
1991,6,2,1,331,-4.3291
1991,6,2,2,311,-4.1818
1991,6,2,3,318,-5.8040
1991,6,2,4,310,-4.1875
1991,6,2,5,351,-5.2623
1991,6,3,1,142,-4.6368
1991,6,3,2,197,-4.9943
1991,6,3,3,250,-5.1024
1991,6,3,4,275,-4.2375
1991,6,3,5,243,-4.5969
1991,7,1,1,1396,2.5496
1991,7,1,2,799,2.0857
1991,7,1,3,677,2.4141
1991,7,1,4,679,2.5559
1991,7,1,5,836,4.1296
1991,7,2,1,297,3.5991
1991,7,2,2,275,3.5881
1991,7,2,3,290,3.6867
1991,7,2,4,270,5.0229
1991,7,2,5,290,4.2799
1991,7,3,1,130,5.3560
1991,7,3,2,174,5.0093
1991,7,3,3,213,4.0358
1991,7,3,4,240,4.9177
1991,7,3,5,217,6.0950
1991,8,1,1,1547,2.4707
1991,8,1,2,952,2.1804
1991,8,1,3,817,2.8503
1991,8,1,4,813,1.9986
1991,8,1,5,976,4.3233
1991,8,2,1,323,3.6340
1991,8,2,2,314,2.0308
1991,8,2,3,336,2.9706
1991,8,2,4,320,3.7280
1991,8,2,5,335,4.0246
1991,8,3,1,153,3.0591
1991,8,3,2,210,1.3239
1991,8,3,3,255,2.9236
1991,8,3,4,275,2.3781
1991,8,3,5,264,3.2862
1991,9,1,1,1541,2.2415
1991,9,1,2,976,0.3663
1991,9,1,3,845,1.0948
1991,9,1,4,840,0.2843
1991,9,1,5,1023,1.1607
1991,9,2,1,328,0.5977
1991,9,2,2,322,-0.6521
1991,9,2,3,351,0.1588
1991,9,2,4,323,-1.0503
1991,9,2,5,357,-0.3327
1991,9,3,1,156,-2.7196
1991,9,3,2,208,-2.8568
1991,9,3,3,262,-2.0650
1991,9,3,4,286,-2.0872
1991,9,3,5,282,-1.6770
1991,10,1,1,1368,2.5646
1991,10,1,2,837,3.0098
1991,10,1,3,718,3.1411
1991,10,1,4,733,2.3990
1991,10,1,5,891,4.8752
1991,10,2,1,296,1.1305
1991,10,2,2,266,0.9164
1991,10,2,3,289,1.2038
1991,10,2,4,293,1.9504
1991,10,2,5,308,2.0477
1991,10,3,1,136,0.7924
1991,10,3,2,181,1.0298
1991,10,3,3,226,1.4980
1991,10,3,4,244,1.4527
1991,10,3,5,249,2.7555
1991,11,1,1,1539,-3.0505
1991,11,1,2,912,-3.2175
1991,11,1,3,775,-2.7117
1991,11,1,4,841,-3.0604
1991,11,1,5,1005,-3.9086
1991,11,2,1,318,-6.1942
1991,11,2,2,302,-5.7162
1991,11,2,3,313,-6.0881
1991,11,2,4,315,-5.3185
1991,11,2,5,357,-5.4181
1991,11,3,1,156,-4.7963
1991,11,3,2,206,-6.0726
1991,11,3,3,258,-4.5246
1991,11,3,4,269,-3.3392
1991,11,3,5,276,-1.7211
1991,12,1,1,1540,2.4959
1991,12,1,2,905,4.3074
1991,12,1,3,755,4.5537
1991,12,1,4,857,5.3270
1991,12,1,5,1024,4.8232
1991,12,2,1,322,7.6614
1991,12,2,2,302,8.0454
1991,12,2,3,310,7.6163
1991,12,2,4,314,10.0496
1991,12,2,5,357,11.2640
1991,12,3,1,151,10.8859
1991,12,3,2,210,10.6585
1991,12,3,3,261,10.0793
1991,12,3,4,276,11.6976
1991,12,3,5,280,13.5521
1992,1,1,1,1334,14.1043
1992,1,1,2,737,13.4545
1992,1,1,3,581,12.0143
1992,1,1,4,684,12.3643
1992,1,1,5,883,14.7778
1992,1,2,1,278,8.3930
1992,1,2,2,244,6.9959
1992,1,2,3,249,5.9460
1992,1,2,4,265,7.4928
1992,1,2,5,322,8.3116
1992,1,3,1,126,2.2905
1992,1,3,2,172,-0.0104
1992,1,3,3,206,-0.1193
1992,1,3,4,223,-1.7214
1992,1,3,5,233,-3.0087
1992,2,1,1,1485,3.6371
1992,2,1,2,854,5.6628
1992,2,1,3,698,5.0764
1992,2,1,4,754,6.6984
1992,2,1,5,999,4.7810
1992,2,2,1,312,2.9162
1992,2,2,2,281,2.6159
1992,2,2,3,285,4.9636
1992,2,2,4,296,3.2121
1992,2,2,5,351,2.5977
1992,2,3,1,146,0.1525
1992,2,3,2,201,1.6871
1992,2,3,3,244,0.2189
1992,2,3,4,254,1.5738
1992,2,3,5,253,0.8084
1992,3,1,1,1476,-3.0250
1992,3,1,2,857,-1.7348
1992,3,1,3,701,-1.4524
1992,3,1,4,750,-2.3892
1992,3,1,5,974,-3.0862
1992,3,2,1,319,-4.1173
1992,3,2,2,289,-3.9808
1992,3,2,3,285,-4.0074
1992,3,2,4,295,-3.7512
1992,3,2,5,354,-5.9151
1992,3,3,1,156,-3.9140
1992,3,3,2,206,-0.8741
1992,3,3,3,257,-2.2882
1992,3,3,4,258,-1.2923
1992,3,3,5,250,-3.4067
1992,4,1,1,1333,-7.1589
1992,4,1,2,709,-4.7976
1992,4,1,3,562,-3.2802
1992,4,1,4,630,-3.9883
1992,4,1,5,824,-6.1890
1992,4,2,1,278,-4.7850
1992,4,2,2,247,-3.3183
1992,4,2,3,244,-3.4772
1992,4,2,4,259,-2.5494
1992,4,2,5,304,-4.3265
1992,4,3,1,133,-1.1507
1992,4,3,2,168,3.2972
1992,4,3,3,213,5.1075
1992,4,3,4,225,3.0401
1992,4,3,5,219,-0.4519
1992,5,1,1,1500,-1.0628
1992,5,1,2,868,0.7154
1992,5,1,3,679,0.2153
1992,5,1,4,780,-0.6769
1992,5,1,5,976,-0.7648
1992,5,2,1,314,-1.1064
1992,5,2,2,289,0.5448
1992,5,2,3,289,0.5743
1992,5,2,4,312,1.4486
1992,5,2,5,341,-0.5489
1992,5,3,1,153,0.8850
1992,5,3,2,195,1.0189
1992,5,3,3,248,-0.0485
1992,5,3,4,273,0.1177
1992,5,3,5,263,0.7287
1992,6,1,1,1514,-7.3180
1992,6,1,2,878,-4.5642
1992,6,1,3,692,-4.9670
1992,6,1,4,787,-5.6627
1992,6,1,5,978,-7.3277
1992,6,2,1,329,-5.4549
1992,6,2,2,287,-3.8263
1992,6,2,3,298,-4.7509
1992,6,2,4,331,-4.2235
1992,6,2,5,351,-4.5625
1992,6,3,1,162,-1.9051
1992,6,3,2,207,-2.4795
1992,6,3,3,250,-2.4468
1992,6,3,4,279,-2.8954
1992,6,3,5,272,-3.7826
1992,7,1,1,1307,0.2188
1992,7,1,2,714,2.2017
1992,7,1,3,599,2.8696
1992,7,1,4,653,1.2721
1992,7,1,5,827,1.3491
1992,7,2,1,294,3.5873
1992,7,2,2,248,3.9047
1992,7,2,3,266,2.0173
1992,7,2,4,301,3.8742
1992,7,2,5,299,2.9564
1992,7,3,1,138,3.6764
1992,7,3,2,185,2.2272
1992,7,3,3,208,4.3210
1992,7,3,4,241,4.9028
1992,7,3,5,243,4.8397
1992,8,1,1,1483,-3.7375
1992,8,1,2,859,-2.5021
1992,8,1,3,725,-2.3984
1992,8,1,4,776,-3.1367
1992,8,1,5,972,-2.4827
1992,8,2,1,324,-4.1068
1992,8,2,2,286,-2.0091
1992,8,2,3,284,-3.4014
1992,8,2,4,358,-2.9985
1992,8,2,5,355,-1.6364
1992,8,3,1,165,-1.1558
1992,8,3,2,214,-2.0883
1992,8,3,3,259,-0.6923
1992,8,3,4,278,-1.9542
1992,8,3,5,288,-1.8578
1992,9,1,1,1474,0.5343
1992,9,1,2,861,1.9213
1992,9,1,3,712,1.0536
1992,9,1,4,773,1.1384
1992,9,1,5,1009,1.9886
1992,9,2,1,330,0.8735
1992,9,2,2,287,1.2585
1992,9,2,3,288,1.0308
1992,9,2,4,361,3.2793
1992,9,2,5,356,3.8821
1992,9,3,1,168,1.0788
1992,9,3,2,224,0.8610
1992,9,3,3,255,2.3693
1992,9,3,4,278,0.6647
1992,9,3,5,294,-0.0282
1992,10,1,1,1329,1.7638
1992,10,1,2,718,0.9134
1992,10,1,3,563,2.0020
1992,10,1,4,687,2.7281
1992,10,1,5,867,4.0916
1992,10,2,1,301,2.8328
1992,10,2,2,247,0.5980
1992,10,2,3,230,3.2189
1992,10,2,4,318,2.9151
1992,10,2,5,333,6.2948
1992,10,3,1,149,2.3939
1992,10,3,2,193,0.7777
1992,10,3,3,220,-0.3682
1992,10,3,4,237,0.3813
1992,10,3,5,261,1.9000
1992,11,1,1,1514,9.1190
1992,11,1,2,820,8.8586
1992,11,1,3,668,8.9216
1992,11,1,4,784,8.8971
1992,11,1,5,990,10.7784
1992,11,2,1,341,7.4941
1992,11,2,2,265,5.3761
1992,11,2,3,278,6.4024
1992,11,2,4,341,7.8916
1992,11,2,5,372,9.1927
1992,11,3,1,159,4.8473
1992,11,3,2,227,4.0463
1992,11,3,3,244,2.6637
1992,11,3,4,269,3.0113
1992,11,3,5,291,3.9473
1992,12,1,1,1514,2.2624
1992,12,1,2,817,4.3398
1992,12,1,3,679,3.4948
1992,12,1,4,790,3.7866
1992,12,1,5,1012,3.1223
1992,12,2,1,348,2.0174
1992,12,2,2,270,3.4794
1992,12,2,3,280,3.4276
1992,12,2,4,343,2.5451
1992,12,2,5,374,3.1556
1992,12,3,1,153,0.4973
1992,12,3,2,234,0.2740
1992,12,3,3,246,1.7900
1992,12,3,4,265,1.3068
1992,12,3,5,299,-0.7729
1993,1,1,1,1316,5.1918
1993,1,1,2,668,6.1283
1993,1,1,3,535,6.1951
1993,1,1,4,621,5.4076
1993,1,1,5,859,5.8132
1993,1,2,1,285,2.2277
1993,1,2,2,226,2.5852
1993,1,2,3,226,2.5997
1993,1,2,4,274,1.8711
1993,1,2,5,331,1.5366
1993,1,3,1,129,2.6513
1993,1,3,2,194,1.2438
1993,1,3,3,205,0.6533
1993,1,3,4,205,-0.2230
1993,1,3,5,259,-2.3718
1993,2,1,1,1487,-3.8683
1993,2,1,2,795,-3.2674
1993,2,1,3,658,-2.8543
1993,2,1,4,703,-2.4286
1993,2,1,5,969,-2.8013
1993,2,2,1,328,-4.4341
1993,2,2,2,261,-0.7412
1993,2,2,3,287,-1.4843
1993,2,2,4,308,-1.0703
1993,2,2,5,358,-4.4125
1993,2,3,1,153,-0.2055
1993,2,3,2,219,1.2957
1993,2,3,3,240,1.7315
1993,2,3,4,254,0.6226
1993,2,3,5,275,-2.1117
1993,3,1,1,1518,1.4992
1993,3,1,2,798,1.7052
1993,3,1,3,660,3.1628
1993,3,1,4,714,2.5130
1993,3,1,5,966,2.1130
1993,3,2,1,329,3.8018
1993,3,2,2,255,2.5012
1993,3,2,3,287,2.9350
1993,3,2,4,301,1.4738
1993,3,2,5,363,2.3797
1993,3,3,1,164,2.4007
1993,3,3,2,218,2.3345
1993,3,3,3,244,1.7011
1993,3,3,4,255,2.4869
1993,3,3,5,271,1.2773
1993,4,1,1,1375,-2.6316
1993,4,1,2,653,-2.3882
1993,4,1,3,559,-1.7952
1993,4,1,4,594,-3.0555
1993,4,1,5,839,-4.0589
1993,4,2,1,294,-3.6873
1993,4,2,2,212,-2.1592
1993,4,2,3,256,-3.1802
1993,4,2,4,239,-2.8370
1993,4,2,5,325,-5.0589
1993,4,3,1,139,-5.5077
1993,4,3,2,180,-3.0252
1993,4,3,3,200,-2.2345
1993,4,3,4,226,-3.4259
1993,4,3,5,249,-3.1071
1993,5,1,1,1570,5.3944
1993,5,1,2,803,4.7935
1993,5,1,3,721,4.2306
1993,5,1,4,793,3.5355
1993,5,1,5,987,5.6202
1993,5,2,1,338,5.8177
1993,5,2,2,271,6.0416
1993,5,2,3,306,4.9003
1993,5,2,4,321,7.2077
1993,5,2,5,362,7.2252
1993,5,3,1,167,4.6234
1993,5,3,2,209,4.3284
1993,5,3,3,245,3.4574
1993,5,3,4,281,3.2281
1993,5,3,5,303,4.3734
1993,6,1,1,1615,-0.3696
1993,6,1,2,850,-0.9209
1993,6,1,3,760,0.3160
1993,6,1,4,817,0.0007
1993,6,1,5,985,-0.1757
1993,6,2,1,343,-1.4114
1993,6,2,2,300,-0.0136
1993,6,2,3,321,-0.1540
1993,6,2,4,345,-0.6512
1993,6,2,5,373,0.2368
1993,6,3,1,173,-2.1277
1993,6,3,2,220,-1.1969
1993,6,3,3,266,-0.2306
1993,6,3,4,290,-1.3030
1993,6,3,5,313,-1.4885
