year,month,rank_ME,rank_RNAq_12,nstocks,ret_vw
1988,8,2,4,396,-3.1166
1988,8,2,5,410,-4.6748
1988,8,3,1,156,-2.3266
1988,8,3,2,282,-1.8068
1988,8,3,3,327,-3.4408
1988,8,3,4,353,-3.5171
1988,8,3,5,300,-3.4100
1988,9,1,1,2183,0.9223
1988,9,1,2,1167,2.6246
1988,9,1,3,928,2.2917
1988,9,1,4,925,3.2803
1988,9,1,5,993,3.6181
1988,9,2,1,303,2.7969
1988,9,2,2,331,3.4775
1988,9,2,3,312,3.8916
1988,9,2,4,393,3.1093
1988,9,2,5,418,2.5359
1988,9,3,1,154,2.0714
1988,9,3,2,285,3.0639
1988,9,3,3,330,3.8984
1988,9,3,4,361,4.0444
1988,9,3,5,294,5.0867
1988,10,1,1,2116,-3.0919
1988,10,1,2,1110,-1.3141
1988,10,1,3,880,-0.4525
1988,10,1,4,867,-0.6276
1988,10,1,5,945,-1.5331
1988,10,2,1,283,-0.6884
1988,10,2,2,303,1.0822
1988,10,2,3,292,-0.1165
1988,10,2,4,371,-1.0524
1988,10,2,5,406,-1.2506
1988,10,3,1,145,1.8389
1988,10,3,2,272,3.3253
1988,10,3,3,317,2.3957
1988,10,3,4,344,2.8144
1988,10,3,5,286,1.6315
1988,11,1,1,2170,-5.4080
1988,11,1,2,1145,-3.7184
1988,11,1,3,986,-3.2733
1988,11,1,4,954,-3.7276
1988,11,1,5,995,-3.1759
1988,11,2,1,295,-2.2171
1988,11,2,2,317,-2.0841
1988,11,2,3,313,-2.2702
1988,11,2,4,403,-2.5110
1988,11,2,5,415,-3.9535
1988,11,3,1,152,0.3445
1988,11,3,2,283,-1.3243
1988,11,3,3,339,-0.9646
1988,11,3,4,360,-1.9760
1988,11,3,5,303,-1.7054
1988,12,1,1,2163,2.7483
1988,12,1,2,1142,4.5228
1988,12,1,3,992,3.8557
1988,12,1,4,952,3.6586
1988,12,1,5,991,4.5621
1988,12,2,1,291,5.1107
1988,12,2,2,317,4.0760
1988,12,2,3,315,4.1190
1988,12,2,4,401,4.9320
1988,12,2,5,409,5.0702
1988,12,3,1,147,2.2939
1988,12,3,2,280,1.4796
1988,12,3,3,339,1.6088
1988,12,3,4,361,2.4292
1988,12,3,5,302,2.6583
1989,1,1,1,2085,5.9977
1989,1,1,2,1065,4.8447
1989,1,1,3,911,3.8626
1989,1,1,4,863,3.8830
1989,1,1,5,933,5.9977
1989,1,2,1,279,6.9324
1989,1,2,2,302,5.0819
1989,1,2,3,293,5.2615
1989,1,2,4,382,4.4236
1989,1,2,5,393,3.6456
1989,1,3,1,136,6.5972
1989,1,3,2,262,5.9984
1989,1,3,3,324,6.2995
1989,1,3,4,344,6.8355
1989,1,3,5,294,7.1987
1989,2,1,1,2131,0.1484
1989,2,1,2,1153,1.0712
1989,2,1,3,960,0.5926
1989,2,1,4,912,0.2554
1989,2,1,5,965,0.2421
1989,2,2,1,288,1.8803
1989,2,2,2,323,2.0176
1989,2,2,3,302,1.1735
1989,2,2,4,403,0.2549
1989,2,2,5,405,0.2930
1989,2,3,1,146,-0.9669
1989,2,3,2,271,-1.3777
1989,2,3,3,340,-2.6301
1989,2,3,4,351,-2.6662
1989,2,3,5,309,-2.3509
1989,3,1,1,2115,1.7939
1989,3,1,2,1150,3.6843
1989,3,1,3,962,2.5910
1989,3,1,4,911,2.0617
1989,3,1,5,963,4.3133
1989,3,2,1,287,3.6156
1989,3,2,2,322,2.8486
1989,3,2,3,303,2.1193
1989,3,2,4,399,2.7477
1989,3,2,5,401,2.1558
1989,3,3,1,148,3.0188
1989,3,3,2,275,1.9352
1989,3,3,3,342,1.7434
1989,3,3,4,353,1.5177
1989,3,3,5,304,1.8147
1989,4,1,1,2062,2.4727
1989,4,1,2,1057,3.1175
1989,4,1,3,899,2.5952
1989,4,1,4,861,3.0635
1989,4,1,5,909,4.7753
1989,4,2,1,287,4.4400
1989,4,2,2,302,4.8863
1989,4,2,3,288,4.1576
1989,4,2,4,380,5.1618
1989,4,2,5,388,6.4193
1989,4,3,1,140,6.1777
1989,4,3,2,258,4.6468
1989,4,3,3,323,5.7540
1989,4,3,4,334,4.7806
1989,4,3,5,298,5.4970
1989,5,1,1,2158,2.6857
1989,5,1,2,1109,3.5043
1989,5,1,3,963,3.9966
1989,5,1,4,917,3.4244
1989,5,1,5,951,3.8356
1989,5,2,1,306,3.9262
1989,5,2,2,302,3.9723
1989,5,2,3,318,4.4313
1989,5,2,4,395,5.4009
1989,5,2,5,402,5.7660
1989,5,3,1,163,5.1329
1989,5,3,2,276,4.6398
1989,5,3,3,337,3.9728
1989,5,3,4,350,3.3135
1989,5,3,5,314,4.5533
1989,6,1,1,2153,-1.8094
1989,6,1,2,1110,-1.1483
1989,6,1,3,958,-1.0820
1989,6,1,4,916,-2.1153
1989,6,1,5,949,-3.2125
1989,6,2,1,300,-2.4749
1989,6,2,2,306,-1.0109
1989,6,2,3,325,-1.9456
1989,6,2,4,391,-2.7144
1989,6,2,5,403,-3.2727
1989,6,3,1,164,1.0961
1989,6,3,2,275,0.2187
1989,6,3,3,336,-0.6072
1989,6,3,4,347,-0.1507
1989,6,3,5,315,-1.9258
1989,7,1,1,2026,2.1795
1989,7,1,2,1026,3.6307
1989,7,1,3,876,5.0007
1989,7,1,4,849,4.4331
1989,7,1,5,882,4.4306
1989,7,2,1,281,3.7066
1989,7,2,2,285,4.2717
1989,7,2,3,312,4.4198
1989,7,2,4,361,4.8305
1989,7,2,5,384,4.3115
1989,7,3,1,152,5.8428
1989,7,3,2,248,6.6220
1989,7,3,3,316,8.0232
1989,7,3,4,327,7.8542
1989,7,3,5,299,10.1107
1989,8,1,1,2092,1.1551
1989,8,1,2,1128,2.2658
1989,8,1,3,929,1.7909
1989,8,1,4,896,1.3217
1989,8,1,5,932,2.0480
1989,8,2,1,297,2.6428
1989,8,2,2,307,2.8670
1989,8,2,3,329,2.9513
1989,8,2,4,376,3.0553
1989,8,2,5,405,3.5722
1989,8,3,1,155,3.0116
1989,8,3,2,263,2.4615
1989,8,3,3,328,2.3846
1989,8,3,4,340,1.7132
1989,8,3,5,304,2.0004
1989,9,1,1,2080,0.0712
1989,9,1,2,1117,-0.6281
1989,9,1,3,935,0.0575
1989,9,1,4,912,-0.3213
1989,9,1,5,931,1.4898
1989,9,2,1,296,-0.2386
1989,9,2,2,312,-0.4602
1989,9,2,3,334,0.3182
1989,9,2,4,374,0.7566
1989,9,2,5,408,2.1273
1989,9,3,1,155,-0.6235
1989,9,3,2,263,-1.0242
1989,9,3,3,328,-0.2135
1989,9,3,4,340,-0.9758
1989,9,3,5,302,-0.2023
1989,10,1,1,2001,-6.0798
1989,10,1,2,1032,-6.3346
1989,10,1,3,889,-5.9429
1989,10,1,4,865,-5.5894
1989,10,1,5,887,-4.4257
1989,10,2,1,276,-5.9632
1989,10,2,2,297,-5.8715
1989,10,2,3,314,-5.6690
1989,10,2,4,360,-6.1723
1989,10,2,5,397,-4.6422
1989,10,3,1,147,-3.9108
1989,10,3,2,246,-2.2915
1989,10,3,3,312,-2.9069
1989,10,3,4,328,-2.9755
1989,10,3,5,296,-0.9314
1989,11,1,1,2053,-1.1219
1989,11,1,2,1102,0.0550
1989,11,1,3,962,0.1133
1989,11,1,4,932,-0.5040
1989,11,1,5,937,-0.5550
1989,11,2,1,278,2.6568
1989,11,2,2,314,1.8718
1989,11,2,3,336,1.4734
1989,11,2,4,376,1.5039
1989,11,2,5,411,0.2737
1989,11,3,1,146,2.8532
1989,11,3,2,259,2.4664
1989,11,3,3,331,2.1368
1989,11,3,4,343,1.4943
1989,11,3,5,305,2.6017
1989,12,1,1,2044,-1.6252
1989,12,1,2,1104,-0.1212
1989,12,1,3,966,0.2154
1989,12,1,4,926,-1.0482
1989,12,1,5,934,0.9308
1989,12,2,1,276,0.5880
1989,12,2,2,317,1.0160
1989,12,2,3,332,1.1570
1989,12,2,4,378,1.0639
1989,12,2,5,407,1.4145
1989,12,3,1,148,3.0077
1989,12,3,2,257,3.0089
1989,12,3,3,336,3.9781
1989,12,3,4,345,3.2787
1989,12,3,5,306,1.4141
1990,1,1,1,1988,-6.3376
1990,1,1,2,1063,-7.5051
1990,1,1,3,888,-7.6037
1990,1,1,4,847,-7.6967
1990,1,1,5,890,-9.1308
1990,1,2,1,261,-8.6215
1990,1,2,2,311,-7.2403
1990,1,2,3,320,-7.6176
1990,1,2,4,364,-8.6713
1990,1,2,5,396,-9.8402
1990,1,3,1,137,-6.1777
1990,1,3,2,250,-5.6892
1990,1,3,3,319,-7.3789
1990,1,3,4,327,-7.2246
1990,1,3,5,297,-5.8713
1990,2,1,1,2066,1.2502
1990,2,1,2,1122,2.3262
1990,2,1,3,937,3.2772
1990,2,1,4,906,2.9400
1990,2,1,5,928,2.9835
1990,2,2,1,273,2.7640
1990,2,2,2,326,2.9338
1990,2,2,3,337,2.6431
1990,2,2,4,389,3.0018
1990,2,2,5,410,4.3524
1990,2,3,1,144,2.5135
1990,2,3,2,265,2.0895
1990,2,3,3,333,1.5622
1990,2,3,4,342,1.2676
1990,2,3,5,306,0.9050
1990,3,1,1,2041,3.0706
1990,3,1,2,1134,2.7446
1990,3,1,3,942,3.0814
1990,3,1,4,916,3.9546
1990,3,1,5,915,6.4831
1990,3,2,1,274,3.5182
1990,3,2,2,318,4.5465
1990,3,2,3,346,4.1480
1990,3,2,4,393,4.1518
1990,3,2,5,407,6.3227
1990,3,3,1,145,1.4527
1990,3,3,2,264,0.6973
1990,3,3,3,337,2.8524
1990,3,3,4,342,2.9806
1990,3,3,5,308,4.2328
1990,4,1,1,2010,-3.4578
1990,4,1,2,1062,-2.1531
1990,4,1,3,886,-2.6753
1990,4,1,4,863,-1.2286
1990,4,1,5,857,-1.5899
1990,4,2,1,267,-4.5819
1990,4,2,2,296,-3.8800
1990,4,2,3,336,-2.7148
1990,4,2,4,372,-2.4475
1990,4,2,5,399,-2.9384
1990,4,3,1,137,-4.6992
1990,4,3,2,254,-3.9890
1990,4,3,3,319,-3.3906
1990,4,3,4,330,-2.4008
1990,4,3,5,303,-0.2312
1990,5,1,1,2102,5.3632
1990,5,1,2,1133,4.4745
1990,5,1,3,927,6.5063
1990,5,1,4,912,7.1307
1990,5,1,5,911,8.8533
1990,5,2,1,288,8.9354
1990,5,2,2,313,7.1157
1990,5,2,3,347,7.2980
1990,5,2,4,402,7.6960
1990,5,2,5,426,9.8034
1990,5,3,1,153,8.3599
1990,5,3,2,270,7.7365
1990,5,3,3,336,7.9789
1990,5,3,4,351,8.8962
1990,5,3,5,322,11.6250
1990,6,1,1,2098,0.5280
1990,6,1,2,1134,1.4778
1990,6,1,3,931,1.5004
1990,6,1,4,915,2.2532
1990,6,1,5,906,2.4924
1990,6,2,1,289,-0.1883
1990,6,2,2,316,0.3562
1990,6,2,3,348,0.1373
1990,6,2,4,399,0.0278
1990,6,2,5,433,0.5705
1990,6,3,1,156,-2.1055
1990,6,3,2,271,-1.0739
1990,6,3,3,336,-2.1123
1990,6,3,4,351,-0.8868
1990,6,3,5,322,2.0210
1990,7,1,1,1966,-4.9794
1990,7,1,2,1055,-3.4683
1990,7,1,3,853,-3.7203
1990,7,1,4,843,-3.4432
1990,7,1,5,837,-5.7543
1990,7,2,1,282,-4.3852
1990,7,2,2,297,-2.6137
1990,7,2,3,325,-2.8471
1990,7,2,4,368,-3.1764
1990,7,2,5,417,-4.1147
1990,7,3,1,142,-0.5317
1990,7,3,2,256,-0.4899
1990,7,3,3,314,-0.0097
1990,7,3,4,331,-0.2267
1990,7,3,5,308,-0.5079
1990,8,1,1,2021,-13.6422
1990,8,1,2,1132,-12.7047
1990,8,1,3,905,-12.8466
1990,8,1,4,896,-14.3314
1990,8,1,5,856,-15.2695
1990,8,2,1,300,-12.9575
1990,8,2,2,324,-11.7602
1990,8,2,3,342,-12.7730
1990,8,2,4,394,-13.8076
1990,8,2,5,440,-14.3076
1990,8,3,1,152,-7.1662
1990,8,3,2,269,-8.9828
1990,8,3,3,339,-8.8162
1990,8,3,4,351,-8.5430
1990,8,3,5,314,-8.9091
1990,9,1,1,2010,-8.5301
1990,9,1,2,1119,-7.6920
1990,9,1,3,900,-8.9660
1990,9,1,4,904,-8.8453
1990,9,1,5,873,-10.1101
1990,9,2,1,307,-9.4786
1990,9,2,2,330,-8.2443
1990,9,2,3,340,-8.0588
1990,9,2,4,400,-7.7721
1990,9,2,5,441,-8.5996
1990,9,3,1,152,-5.0321
1990,9,3,2,268,-5.3146
1990,9,3,3,339,-3.0794
1990,9,3,4,350,-3.5534
1990,9,3,5,315,-5.1054
1990,10,1,1,1943,-7.8897
1990,10,1,2,1067,-6.6211
1990,10,1,3,837,-5.9127
1990,10,1,4,847,-5.7562
1990,10,1,5,829,-4.4089
1990,10,2,1,291,-8.3799
1990,10,2,2,313,-6.8074
1990,10,2,3,330,-5.4363
1990,10,2,4,392,-4.7894
1990,10,2,5,430,-3.9509
1990,10,3,1,144,-3.1228
1990,10,3,2,262,1.1410
1990,10,3,3,320,-0.2749
1990,10,3,4,336,-0.3085
1990,10,3,5,308,1.1123
1990,11,1,1,2000,2.2955
1990,11,1,2,1113,3.7055
1990,11,1,3,893,5.9369
1990,11,1,4,928,5.4532
1990,11,1,5,863,6.4809
1990,11,2,1,310,8.9099
1990,11,2,2,328,6.8070
1990,11,2,3,350,6.8292
1990,11,2,4,422,7.6497
1990,11,2,5,448,10.5903
1990,11,3,1,162,6.1926
1990,11,3,2,280,4.8201
1990,11,3,3,331,4.7012
1990,11,3,4,351,5.3223
1990,11,3,5,321,7.8852
1990,12,1,1,2003,-2.1308
1990,12,1,2,1130,1.7364
1990,12,1,3,888,1.2384
1990,12,1,4,923,3.8612
1990,12,1,5,860,4.5362
1990,12,2,1,317,1.8748
1990,12,2,2,332,4.5442
1990,12,2,3,348,4.9730
1990,12,2,4,432,5.6650
1990,12,2,5,445,7.1050
1990,12,3,1,161,1.2040
1990,12,3,2,277,0.4308
1990,12,3,3,332,2.3674
1990,12,3,4,352,2.6223
1990,12,3,5,324,3.7749
1991,1,1,1,1960,9.4305
1991,1,1,2,1056,9.9574
1991,1,1,3,801,8.6716
1991,1,1,4,853,8.3665
1991,1,1,5,809,10.7628
1991,1,2,1,309,6.5565
1991,1,2,2,319,6.9998
1991,1,2,3,320,7.2535
1991,1,2,4,420,7.7528
1991,1,2,5,438,11.8062
1991,1,3,1,156,4.0032
1991,1,3,2,265,3.9991
1991,1,3,3,309,3.2208
1991,1,3,4,328,3.9386
1991,1,3,5,316,6.1462
1991,2,1,1,2028,14.3229
1991,2,1,2,1130,11.7244
1991,2,1,3,852,11.5738
1991,2,1,4,895,11.3140
1991,2,1,5,851,12.9757
1991,2,2,1,334,12.6161
1991,2,2,2,349,9.0747
1991,2,2,3,347,8.8463
1991,2,2,4,434,9.3409
1991,2,2,5,458,10.0726
1991,2,3,1,164,7.9697
1991,2,3,2,280,6.7121
1991,2,3,3,329,5.7094
1991,2,3,4,349,6.9122
1991,2,3,5,324,7.7594
1991,3,1,1,2021,8.8557
1991,3,1,2,1126,7.8394
1991,3,1,3,863,7.6557
1991,3,1,4,889,7.8445
1991,3,1,5,851,9.1035
1991,3,2,1,348,6.1196
1991,3,2,2,346,5.5882
1991,3,2,3,350,5.3691
1991,3,2,4,436,5.4719
1991,3,2,5,452,5.9498
1991,3,3,1,162,0.2075
1991,3,3,2,283,0.5670
1991,3,3,3,327,1.3711
1991,3,3,4,351,2.2720
1991,3,3,5,327,3.8797
1991,4,1,1,1971,0.6293
1991,4,1,2,1046,0.1060
1991,4,1,3,810,0.9965
1991,4,1,4,829,0.4132
1991,4,1,5,817,0.3460
1991,4,2,1,342,-1.6998
1991,4,2,2,335,0.5258
1991,4,2,3,327,0.6003
1991,4,2,4,425,0.4242
1991,4,2,5,440,-0.5653
1991,4,3,1,152,-0.4051
1991,4,3,2,274,0.7825
1991,4,3,3,306,1.0029
1991,4,3,4,338,0.3381
1991,4,3,5,319,-0.7252
1991,5,1,1,2039,1.6364
1991,5,1,2,1114,4.1782
1991,5,1,3,891,4.8456
1991,5,1,4,903,3.9876
1991,5,1,5,868,4.4212
1991,5,2,1,369,3.9561
1991,5,2,2,359,4.6184
1991,5,2,3,356,3.7310
1991,5,2,4,457,4.5965
1991,5,2,5,453,4.3708
1991,5,3,1,168,3.5220
1991,5,3,2,290,6.3183
1991,5,3,3,333,4.0555
1991,5,3,4,361,2.7680
1991,5,3,5,333,4.4970
1991,6,1,1,2038,-5.2302
1991,6,1,2,1111,-3.0935
1991,6,1,3,897,-4.6553
1991,6,1,4,912,-4.5922
1991,6,1,5,864,-5.2541
1991,6,2,1,371,-5.6083
1991,6,2,2,353,-4.0136
1991,6,2,3,362,-4.5635
1991,6,2,4,461,-4.0245
1991,6,2,5,455,-6.0079
1991,6,3,1,169,-7.9048
1991,6,3,2,289,-4.5843
1991,6,3,3,335,-4.0336
1991,6,3,4,366,-3.9833
1991,6,3,5,336,-4.3903
1991,7,1,1,1901,2.1766
1991,7,1,2,1048,2.9288
1991,7,1,3,823,3.6281
1991,7,1,4,832,3.9132
1991,7,1,5,808,3.8743
1991,7,2,1,352,4.1933
1991,7,2,2,346,3.2061
1991,7,2,3,342,2.7922
1991,7,2,4,443,3.8480
1991,7,2,5,437,5.6586
1991,7,3,1,157,3.5662
1991,7,3,2,270,4.0824
1991,7,3,3,318,3.4600
1991,7,3,4,348,4.1450
1991,7,3,5,324,6.0694
1991,8,1,1,1962,4.2610
1991,8,1,2,1107,3.2456
1991,8,1,3,903,1.9886
1991,8,1,4,868,2.5625
1991,8,1,5,840,3.6476
1991,8,2,1,370,4.0054
1991,8,2,2,376,2.5858
1991,8,2,3,368,3.7470
1991,8,2,4,457,2.7222
1991,8,2,5,455,4.4709
1991,8,3,1,165,0.4786
1991,8,3,2,291,1.0722
1991,8,3,3,347,2.1149
1991,8,3,4,371,1.4549
1991,8,3,5,331,3.8890
1991,9,1,1,1953,2.5614
1991,9,1,2,1098,1.0576
1991,9,1,3,900,0.9730
1991,9,1,4,869,1.0561
1991,9,1,5,856,1.6532
1991,9,2,1,377,1.5744
1991,9,2,2,376,0.3512
1991,9,2,3,372,0.3652
1991,9,2,4,459,0.4570
1991,9,2,5,462,-0.4035
1991,9,3,1,164,-1.0802
1991,9,3,2,288,-0.5117
1991,9,3,3,350,-1.7045
1991,9,3,4,376,-1.6205
1991,9,3,5,333,-1.6082
1991,10,1,1,1906,5.2196
1991,10,1,2,1016,3.8085
1991,10,1,3,839,2.7942
1991,10,1,4,838,2.2913
1991,10,1,5,825,3.1330
1991,10,2,1,368,4.2157
1991,10,2,2,349,2.2321
1991,10,2,3,355,0.6862
1991,10,2,4,439,0.2437
1991,10,2,5,456,2.1969
1991,10,3,1,156,3.2222
1991,10,3,2,275,0.0314
1991,10,3,3,336,1.7389
1991,10,3,4,362,1.5484
1991,10,3,5,326,1.8951
1991,11,1,1,1940,-2.8594
1991,11,1,2,1070,-3.8550
1991,11,1,3,897,-2.8280
1991,11,1,4,886,-3.6674
1991,11,1,5,895,-4.0385
1991,11,2,1,383,-7.2012
1991,11,2,2,366,-6.4523
1991,11,2,3,378,-5.4199
1991,11,2,4,448,-4.5254
1991,11,2,5,483,-3.9178
1991,11,3,1,158,-7.0858
1991,11,3,2,283,-5.2534
1991,11,3,3,354,-5.0615
1991,11,3,4,386,-3.6093
1991,11,3,5,341,-1.3583
1991,12,1,1,1931,2.7637
1991,12,1,2,1070,5.1752
1991,12,1,3,895,4.2771
1991,12,1,4,874,5.7488
1991,12,1,5,900,7.3379
1991,12,2,1,378,7.8927
1991,12,2,2,367,7.2818
1991,12,2,3,382,9.1425
1991,12,2,4,454,8.9565
1991,12,2,5,479,11.1758
1991,12,3,1,158,5.9779
1991,12,3,2,276,7.3735
1991,12,3,3,353,9.2771
1991,12,3,4,389,9.8765
1991,12,3,5,350,14.5299
1992,1,1,1,1856,16.6807
1992,1,1,2,1002,11.8769
1992,1,1,3,830,11.0198
1992,1,1,4,807,11.6054
1992,1,1,5,855,11.1263
1992,1,2,1,364,8.6092
1992,1,2,2,347,6.6247
1992,1,2,3,361,5.1317
1992,1,2,4,420,5.7939
1992,1,2,5,461,6.3372
1992,1,3,1,143,3.7268
1992,1,3,2,263,2.6793
1992,1,3,3,331,-1.8165
1992,1,3,4,365,-1.4063
1992,1,3,5,345,-3.1391
1992,2,1,1,1894,3.6110
1992,2,1,2,1091,4.9728
1992,2,1,3,894,4.3862
1992,2,1,4,855,4.5688
1992,2,1,5,907,3.4252
1992,2,2,1,386,1.2829
1992,2,2,2,372,2.4966
1992,2,2,3,382,3.4169
1992,2,2,4,435,2.4817
1992,2,2,5,497,2.2181
1992,2,3,1,152,5.0536
1992,2,3,2,283,3.4069
1992,2,3,3,348,0.8723
1992,2,3,4,375,0.3662
1992,2,3,5,354,0.2898
1992,3,1,1,1888,-3.3321
1992,3,1,2,1091,-1.3392
1992,3,1,3,897,-2.1718
1992,3,1,4,858,-2.2791
1992,3,1,5,908,-4.6437
1992,3,2,1,386,-5.7905
1992,3,2,2,377,-3.2012
1992,3,2,3,383,-3.1539
1992,3,2,4,433,-2.4094
1992,3,2,5,500,-5.8716
1992,3,3,1,151,-4.4787
1992,3,3,2,282,-1.2868
1992,3,3,3,354,-1.6755
1992,3,3,4,375,-1.3515
1992,3,3,5,358,-3.0300
1992,4,1,1,1819,-7.2203
1992,4,1,2,992,-2.9122
1992,4,1,3,833,-3.7682
1992,4,1,4,799,-4.0142
1992,4,1,5,883,-7.4949
1992,4,2,1,369,-6.4659
1992,4,2,2,347,-2.1456
1992,4,2,3,352,-2.0079
1992,4,2,4,412,-3.1949
1992,4,2,5,486,-4.2264
1992,4,3,1,148,2.5451
1992,4,3,2,265,5.5057
1992,4,3,3,335,4.5973
1992,4,3,4,365,3.3147
1992,4,3,5,348,-0.2643
1992,5,1,1,1902,-1.0401
1992,5,1,2,1072,-0.2361
1992,5,1,3,893,-0.3936
1992,5,1,4,853,0.4845
1992,5,1,5,936,-0.5371
1992,5,2,1,397,0.5081
1992,5,2,2,367,1.0243
1992,5,2,3,376,0.6311
1992,5,2,4,440,-0.1279
1992,5,2,5,501,-0.4301
1992,5,3,1,173,0.4780
1992,5,3,2,285,0.2770
1992,5,3,3,346,-0.0983
1992,5,3,4,375,0.3050
1992,5,3,5,351,0.9330
1992,6,1,1,1870,-7.0376
1992,6,1,2,1063,-4.5769
1992,6,1,3,895,-5.1063
1992,6,1,4,850,-5.8385
1992,6,1,5,932,-7.1249
1992,6,2,1,390,-5.6429
1992,6,2,2,368,-3.6876
1992,6,2,3,371,-3.1267
1992,6,2,4,437,-4.6663
1992,6,2,5,502,-4.5610
1992,6,3,1,175,-0.8956
1992,6,3,2,284,-0.6900
1992,6,3,3,349,-1.1956
1992,6,3,4,377,-2.0794
1992,6,3,5,359,-3.3717
1992,7,1,1,1698,0.8176
1992,7,1,2,957,2.7727
1992,7,1,3,784,2.8296
1992,7,1,4,782,1.8528
1992,7,1,5,878,1.5001
1992,7,2,1,371,3.7412
1992,7,2,2,347,3.8347
1992,7,2,3,335,3.7254
1992,7,2,4,399,3.7193
1992,7,2,5,487,3.2833
1992,7,3,1,157,3.7182
1992,7,3,2,259,2.3800
1992,7,3,3,312,4.5480
1992,7,3,4,357,4.5249
1992,7,3,5,347,4.8862
1992,8,1,1,1748,-4.2440
1992,8,1,2,1014,-2.9547
1992,8,1,3,847,-2.1156
1992,8,1,4,848,-1.9311
1992,8,1,5,932,-2.3958
1992,8,2,1,389,-4.9746
1992,8,2,2,365,-2.6576
1992,8,2,3,353,-2.2995
1992,8,2,4,418,-1.5175
1992,8,2,5,504,-2.0217
1992,8,3,1,164,-4.9109
1992,8,3,2,280,-3.0443
1992,8,3,3,333,-1.5630
1992,8,3,4,380,-2.1272
1992,8,3,5,359,-0.8207
1992,9,1,1,1722,1.2976
1992,9,1,2,1005,0.9844
1992,9,1,3,839,2.3529
1992,9,1,4,853,2.1532
1992,9,1,5,948,1.5058
1992,9,2,1,386,0.9821
1992,9,2,2,362,1.0116
1992,9,2,3,350,1.5361
1992,9,2,4,423,2.0324
1992,9,2,5,500,2.7017
1992,9,3,1,164,0.3793
1992,9,3,2,280,-0.2591
1992,9,3,3,338,1.7814
1992,9,3,4,380,1.9471
1992,9,3,5,362,0.6025
1992,10,1,1,1658,1.4706
1992,10,1,2,954,3.7921
1992,10,1,3,787,1.5269
1992,10,1,4,815,2.4296
1992,10,1,5,927,2.9465
1992,10,2,1,369,2.0206
1992,10,2,2,340,2.2001
1992,10,2,3,330,2.9206
1992,10,2,4,397,2.5400
1992,10,2,5,498,4.4949
1992,10,3,1,158,1.0761
1992,10,3,2,263,-2.2919
1992,10,3,3,318,0.2142
1992,10,3,4,367,0.8470
1992,10,3,5,357,2.0724
1992,11,1,1,1759,8.6597
1992,11,1,2,1019,8.5702
1992,11,1,3,838,9.2079
1992,11,1,4,889,9.2136
1992,11,1,5,988,10.4348
1992,11,2,1,388,8.1144
1992,11,2,2,353,5.0336
1992,11,2,3,351,6.5474
1992,11,2,4,424,7.0263
1992,11,2,5,522,8.8824
1992,11,3,1,166,3.1343
1992,11,3,2,282,2.9460
1992,11,3,3,343,2.3447
1992,11,3,4,387,4.0640
1992,11,3,5,373,3.6415
1992,12,1,1,1759,2.1639
1992,12,1,2,1021,4.3556
1992,12,1,3,836,3.4214
1992,12,1,4,893,3.1736
1992,12,1,5,986,2.7622
1992,12,2,1,393,1.6347
1992,12,2,2,354,2.3558
1992,12,2,3,360,4.4943
1992,12,2,4,420,3.4937
1992,12,2,5,529,3.2585
1992,12,3,1,173,2.2595
1992,12,3,2,283,0.2338
1992,12,3,3,347,2.3528
1992,12,3,4,389,1.4898
1992,12,3,5,372,0.1171
1993,1,1,1,1730,5.9419
1993,1,1,2,965,5.8775
1993,1,1,3,780,6.3044
1993,1,1,4,841,3.8261
1993,1,1,5,923,4.3451
1993,1,2,1,385,1.4911
1993,1,2,2,333,3.3388
1993,1,2,3,339,3.4393
1993,1,2,4,403,2.1010
1993,1,2,5,510,1.1435
1993,1,3,1,170,4.3152
1993,1,3,2,267,3.5067
1993,1,3,3,329,0.6813
1993,1,3,4,369,0.7265
1993,1,3,5,360,-2.2821
1993,2,1,1,1818,-3.9123
1993,2,1,2,1039,-1.1458
1993,2,1,3,850,-2.3076
1993,2,1,4,898,-4.1544
1993,2,1,5,966,-4.3266
1993,2,2,1,389,-2.9438
1993,2,2,2,346,-0.5839
1993,2,2,3,356,-0.9484
1993,2,2,4,425,-1.1407
1993,2,2,5,528,-5.6164
1993,2,3,1,174,2.0318
1993,2,3,2,279,3.6152
1993,2,3,3,356,3.5392
1993,2,3,4,385,1.0221
1993,2,3,5,369,-2.6481
1993,3,1,1,1840,2.9764
1993,3,1,2,1051,3.4348
1993,3,1,3,865,1.7360
1993,3,1,4,910,2.1620
1993,3,1,5,966,0.5573
1993,3,2,1,385,2.7249
1993,3,2,2,343,2.3113
1993,3,2,3,357,3.4308
1993,3,2,4,428,2.5467
1993,3,2,5,524,2.5780
1993,3,3,1,173,3.1749
1993,3,3,2,281,2.3769
1993,3,3,3,356,2.8819
1993,3,3,4,393,2.1956
1993,3,3,5,368,1.2347
1993,4,1,1,1781,-1.4808
1993,4,1,2,977,-2.2914
1993,4,1,3,797,-2.1910
1993,4,1,4,857,-3.7195
1993,4,1,5,927,-5.0044
1993,4,2,1,379,-0.8254
1993,4,2,2,318,-2.5674
1993,4,2,3,332,-2.4131
1993,4,2,4,415,-2.3420
1993,4,2,5,510,-4.8583
1993,4,3,1,167,0.8075
1993,4,3,2,270,0.8546
1993,4,3,3,342,-1.6875
1993,4,3,4,376,-3.4471
1993,4,3,5,365,-4.8877
