year,month,rank_ME,rank_OLAq_12,nstocks,ret_vw
1988,2,2,4,301,12.3184
1988,2,2,5,348,10.7777
1988,2,3,1,113,8.0617
1988,2,3,2,194,7.1411
1988,2,3,3,246,6.0622
1988,2,3,4,259,5.4284
1988,2,3,5,269,6.1964
1988,3,1,1,1840,4.6880
1988,3,1,2,1188,5.9689
1988,3,1,3,941,5.8989
1988,3,1,4,876,7.0312
1988,3,1,5,813,5.4376
1988,3,2,1,254,4.7771
1988,3,2,2,284,3.8347
1988,3,2,3,298,4.3582
1988,3,2,4,300,4.8959
1988,3,2,5,342,4.1067
1988,3,3,1,113,-1.3817
1988,3,3,2,195,-0.9434
1988,3,3,3,245,-1.7669
1988,3,3,4,262,-2.8676
1988,3,3,5,273,-3.4276
1988,4,1,1,1802,1.8818
1988,4,1,2,1133,2.4009
1988,4,1,3,892,3.0172
1988,4,1,4,827,1.6261
1988,4,1,5,766,1.4271
1988,4,2,1,246,3.0034
1988,4,2,2,277,2.7028
1988,4,2,3,290,2.1343
1988,4,2,4,289,3.2259
1988,4,2,5,332,1.0907
1988,4,3,1,106,2.2643
1988,4,3,2,173,1.9435
1988,4,3,3,232,2.4089
1988,4,3,4,244,1.4395
1988,4,3,5,269,0.0429
1988,5,1,1,1903,-3.4638
1988,5,1,2,1227,-1.4167
1988,5,1,3,963,-1.7316
1988,5,1,4,887,-1.9967
1988,5,1,5,809,-2.3916
1988,5,2,1,260,-0.7302
1988,5,2,2,295,-1.3184
1988,5,2,3,315,-2.4381
1988,5,2,4,315,-1.6587
1988,5,2,5,341,-2.6640
1988,5,3,1,119,1.9801
1988,5,3,2,181,-0.8148
1988,5,3,3,244,-0.1116
1988,5,3,4,260,-0.1164
1988,5,3,5,272,-0.6733
1988,6,1,1,1884,4.3378
1988,6,1,2,1216,7.3426
1988,6,1,3,963,6.8606
1988,6,1,4,882,8.2520
1988,6,1,5,812,7.1102
1988,6,2,1,260,6.5976
1988,6,2,2,295,8.7113
1988,6,2,3,313,8.5840
1988,6,2,4,322,7.9738
1988,6,2,5,338,8.9366
1988,6,3,1,118,3.5783
1988,6,3,2,181,4.8757
1988,6,3,3,242,3.3526
1988,6,3,4,261,5.1652
1988,6,3,5,267,6.4622
1988,7,1,1,1760,-0.0796
1988,7,1,2,1140,-0.6102
1988,7,1,3,885,-0.9248
1988,7,1,4,804,-0.2955
1988,7,1,5,755,-0.6922
1988,7,2,1,244,-0.4398
1988,7,2,2,286,-0.1893
1988,7,2,3,299,-1.8839
1988,7,2,4,304,-2.1510
1988,7,2,5,315,-3.6012
1988,7,3,1,103,-0.2601
1988,7,3,2,170,-1.1061
1988,7,3,3,228,-0.1987
1988,7,3,4,243,-1.0822
1988,7,3,5,252,-1.8045
1988,8,1,1,1876,-3.1814
1988,8,1,2,1226,-2.4583
1988,8,1,3,963,-1.5122
1988,8,1,4,848,-2.0565
1988,8,1,5,791,-1.8340
1988,8,2,1,259,-3.1566
1988,8,2,2,308,-1.2480
1988,8,2,3,320,-3.4565
1988,8,2,4,318,-4.0946
1988,8,2,5,317,-4.6899
1988,8,3,1,108,-1.8242
1988,8,3,2,184,-3.5410
1988,8,3,3,240,-3.3939
1988,8,3,4,250,-3.7234
1988,8,3,5,259,-3.5051
1988,9,1,1,1866,1.3340
1988,9,1,2,1218,2.4019
1988,9,1,3,971,2.8870
1988,9,1,4,839,3.9610
1988,9,1,5,779,3.2156
1988,9,2,1,260,2.6977
1988,9,2,2,301,3.0154
1988,9,2,3,319,3.3427
1988,9,2,4,318,3.4496
1988,9,2,5,325,2.5633
1988,9,3,1,107,1.9428
1988,9,3,2,185,2.3522
1988,9,3,3,239,3.4995
1988,9,3,4,248,3.9298
1988,9,3,5,258,4.7185
1988,10,1,1,1809,-3.2056
1988,10,1,2,1152,-1.7294
1988,10,1,3,925,-1.0016
1988,10,1,4,792,-0.9668
1988,10,1,5,749,-0.9870
1988,10,2,1,239,-0.0417
1988,10,2,2,281,0.6149
1988,10,2,3,304,-0.4604
1988,10,2,4,306,-1.9138
1988,10,2,5,311,-1.5808
1988,10,3,1,99,1.4064
1988,10,3,2,179,2.6286
1988,10,3,3,227,3.0398
1988,10,3,4,240,3.2515
1988,10,3,5,250,0.2905
1988,11,1,1,1875,-5.5327
1988,11,1,2,1200,-3.9618
1988,11,1,3,1011,-4.1882
1988,11,1,4,843,-3.7709
1988,11,1,5,794,-2.9803
1988,11,2,1,253,-2.0315
1988,11,2,2,297,-2.8693
1988,11,2,3,322,-2.9091
1988,11,2,4,319,-2.8429
1988,11,2,5,323,-4.3106
1988,11,3,1,108,0.1782
1988,11,3,2,186,-1.4698
1988,11,3,3,232,-1.4521
1988,11,3,4,253,-1.2274
1988,11,3,5,258,-2.3714
1988,12,1,1,1866,2.8735
1988,12,1,2,1183,4.4692
1988,12,1,3,1006,4.7290
1988,12,1,4,836,3.7298
1988,12,1,5,790,3.9104
1988,12,2,1,249,6.3152
1988,12,2,2,293,4.7564
1988,12,2,3,317,4.8156
1988,12,2,4,311,5.3548
1988,12,2,5,320,5.0180
1988,12,3,1,104,1.9375
1988,12,3,2,186,3.1532
1988,12,3,3,226,1.9683
1988,12,3,4,255,2.0624
1988,12,3,5,257,3.3887
1989,1,1,1,1786,6.2518
1989,1,1,2,1108,4.1452
1989,1,1,3,930,3.7109
1989,1,1,4,779,4.4724
1989,1,1,5,747,5.8186
1989,1,2,1,239,6.5487
1989,1,2,2,277,4.5982
1989,1,2,3,305,5.0890
1989,1,2,4,297,4.2316
1989,1,2,5,302,4.0028
1989,1,3,1,99,5.8624
1989,1,3,2,176,6.2700
1989,1,3,3,222,6.7937
1989,1,3,4,245,7.2969
1989,1,3,5,246,7.2605
1989,2,1,1,1824,0.3876
1989,2,1,2,1185,1.2851
1989,2,1,3,994,0.3203
1989,2,1,4,812,0.1300
1989,2,1,5,794,0.0597
1989,2,2,1,247,2.0155
1989,2,2,2,293,1.4082
1989,2,2,3,306,0.7137
1989,2,2,4,306,0.7402
1989,2,2,5,318,0.6517
1989,2,3,1,111,-1.2556
1989,2,3,2,183,-2.0154
1989,2,3,3,231,-2.5258
1989,2,3,4,251,-2.7721
1989,2,3,5,250,-2.2268
1989,3,1,1,1816,1.3609
1989,3,1,2,1189,3.1062
1989,3,1,3,994,3.3002
1989,3,1,4,810,3.2832
1989,3,1,5,798,4.4682
1989,3,2,1,248,4.2734
1989,3,2,2,289,2.8531
1989,3,2,3,302,2.1090
1989,3,2,4,300,2.9904
1989,3,2,5,314,2.1817
1989,3,3,1,111,3.4103
1989,3,3,2,188,2.1360
1989,3,3,3,235,1.1881
1989,3,3,4,247,1.9976
1989,3,3,5,252,1.8873
1989,4,1,1,1753,2.3865
1989,4,1,2,1107,2.9959
1989,4,1,3,951,2.7690
1989,4,1,4,750,3.1489
1989,4,1,5,754,4.3684
1989,4,2,1,239,5.2136
1989,4,2,2,268,4.9483
1989,4,2,3,291,4.7781
1989,4,2,4,290,4.6361
1989,4,2,5,309,6.8730
1989,4,3,1,105,5.8629
1989,4,3,2,167,4.8576
1989,4,3,3,224,4.7942
1989,4,3,4,242,5.1688
1989,4,3,5,248,5.4371
1989,5,1,1,1815,2.6180
1989,5,1,2,1177,3.5413
1989,5,1,3,1016,4.1030
1989,5,1,4,802,3.3156
1989,5,1,5,798,4.4763
1989,5,2,1,256,4.2878
1989,5,2,2,282,3.5109
1989,5,2,3,317,4.2444
1989,5,2,4,315,4.2991
1989,5,2,5,310,6.2594
1989,5,3,1,117,5.0097
1989,5,3,2,176,4.4037
1989,5,3,3,232,3.2065
1989,5,3,4,256,2.9802
1989,5,3,5,257,4.3178
1989,6,1,1,1801,-1.9107
1989,6,1,2,1176,-1.1432
1989,6,1,3,1018,-1.6956
1989,6,1,4,810,-1.8613
1989,6,1,5,799,-2.7966
1989,6,2,1,253,-2.9947
1989,6,2,2,279,-2.5411
1989,6,2,3,317,-2.6038
1989,6,2,4,314,-3.1805
1989,6,2,5,307,-3.9440
1989,6,3,1,117,0.1732
1989,6,3,2,176,-0.9442
1989,6,3,3,229,-0.6614
1989,6,3,4,258,-0.5448
1989,6,3,5,258,-2.6882
1989,7,1,1,1686,2.5292
1989,7,1,2,1061,3.2080
1989,7,1,3,945,4.9399
1989,7,1,4,729,4.3320
1989,7,1,5,751,4.6331
1989,7,2,1,229,3.8753
1989,7,2,2,260,3.8860
1989,7,2,3,294,5.4210
1989,7,2,4,288,4.7004
1989,7,2,5,290,4.3825
1989,7,3,1,93,7.1666
1989,7,3,2,163,7.6953
1989,7,3,3,204,6.9875
1989,7,3,4,239,9.5602
1989,7,3,5,240,9.4091
1989,8,1,1,1769,1.6171
1989,8,1,2,1142,1.1213
1989,8,1,3,1022,1.7922
1989,8,1,4,797,1.4715
1989,8,1,5,805,1.6146
1989,8,2,1,240,2.3882
1989,8,2,2,278,3.6710
1989,8,2,3,313,3.2037
1989,8,2,4,309,3.4301
1989,8,2,5,307,3.0291
1989,8,3,1,100,1.7539
1989,8,3,2,172,4.0580
1989,8,3,3,219,2.1097
1989,8,3,4,252,1.1096
1989,8,3,5,253,2.4189
1989,9,1,1,1761,-0.0848
1989,9,1,2,1140,-0.1914
1989,9,1,3,1028,-0.3779
1989,9,1,4,794,0.1588
1989,9,1,5,821,0.5088
1989,9,2,1,243,-0.7519
1989,9,2,2,278,-0.7950
1989,9,2,3,312,0.7857
1989,9,2,4,309,1.4710
1989,9,2,5,308,2.1293
1989,9,3,1,98,-0.5415
1989,9,3,2,168,-2.7033
1989,9,3,3,219,-1.4510
1989,9,3,4,253,-0.2360
1989,9,3,5,254,-0.0087
1989,10,1,1,1704,-6.4784
1989,10,1,2,1073,-5.9444
1989,10,1,3,959,-5.9379
1989,10,1,4,752,-5.2563
1989,10,1,5,781,-5.3568
1989,10,2,1,235,-6.7805
1989,10,2,2,268,-7.1072
1989,10,2,3,303,-7.4551
1989,10,2,4,290,-5.6847
1989,10,2,5,306,-4.1296
1989,10,3,1,94,-4.7823
1989,10,3,2,162,-3.5795
1989,10,3,3,212,-2.2684
1989,10,3,4,249,-2.3572
1989,10,3,5,246,-0.9054
1989,11,1,1,1754,-1.3907
1989,11,1,2,1152,0.0453
1989,11,1,3,1020,-0.3239
1989,11,1,4,808,-0.9186
1989,11,1,5,844,-0.0613
1989,11,2,1,238,2.1581
1989,11,2,2,278,1.8355
1989,11,2,3,321,2.0231
1989,11,2,4,307,0.6480
1989,11,2,5,320,0.5364
1989,11,3,1,98,2.6373
1989,11,3,2,166,2.1191
1989,11,3,3,220,2.0945
1989,11,3,4,263,1.6293
1989,11,3,5,249,1.8117
1989,12,1,1,1742,-1.9393
1989,12,1,2,1159,-0.3070
1989,12,1,3,1014,-0.1462
1989,12,1,4,808,0.5216
1989,12,1,5,839,0.9519
1989,12,2,1,237,-0.3967
1989,12,2,2,277,0.7467
1989,12,2,3,313,1.0057
1989,12,2,4,310,1.4498
1989,12,2,5,319,1.0912
1989,12,3,1,98,1.2811
1989,12,3,2,167,2.5623
1989,12,3,3,219,3.5671
1989,12,3,4,270,3.6246
1989,12,3,5,247,1.5635
1990,1,1,1,1658,-6.8524
1990,1,1,2,1102,-7.1038
1990,1,1,3,949,-7.7439
1990,1,1,4,753,-8.1709
1990,1,1,5,810,-9.1148
1990,1,2,1,225,-7.9721
1990,1,2,2,268,-7.6085
1990,1,2,3,297,-8.0885
1990,1,2,4,292,-8.0567
1990,1,2,5,314,-10.2797
1990,1,3,1,95,-6.9663
1990,1,3,2,162,-5.6941
1990,1,3,3,208,-7.1213
1990,1,3,4,262,-6.7451
1990,1,3,5,240,-5.9101
1990,2,1,1,1713,0.7401
1990,2,1,2,1139,3.5906
1990,2,1,3,996,2.7343
1990,2,1,4,836,2.2723
1990,2,1,5,854,2.9816
1990,2,2,1,228,2.5210
1990,2,2,2,283,2.2589
1990,2,2,3,318,3.0214
1990,2,2,4,317,3.9409
1990,2,2,5,325,4.1276
1990,2,3,1,101,2.3864
1990,2,3,2,170,2.0634
1990,2,3,3,217,1.9044
1990,2,3,4,269,1.1963
1990,2,3,5,250,0.8787
1990,3,1,1,1699,3.2658
1990,3,1,2,1132,2.6653
1990,3,1,3,1005,4.0028
1990,3,1,4,836,5.0206
1990,3,1,5,850,5.8240
1990,3,2,1,231,3.8497
1990,3,2,2,287,5.0297
1990,3,2,3,321,4.5299
1990,3,2,4,317,4.7114
1990,3,2,5,322,6.2429
1990,3,3,1,100,2.2155
1990,3,3,2,171,2.7500
1990,3,3,3,216,2.1496
1990,3,3,4,269,3.6615
1990,3,3,5,251,3.9829
1990,4,1,1,1655,-2.9277
1990,4,1,2,1078,-2.6171
1990,4,1,3,930,-2.5989
1990,4,1,4,778,-2.3656
1990,4,1,5,796,-1.5752
1990,4,2,1,217,-4.2408
1990,4,2,2,272,-3.6769
1990,4,2,3,308,-2.7023
1990,4,2,4,295,-2.0422
1990,4,2,5,314,-2.2493
1990,4,3,1,94,-5.0745
1990,4,3,2,163,-4.0384
1990,4,3,3,206,-2.9421
1990,4,3,4,259,-1.0958
1990,4,3,5,245,-0.4110
1990,5,1,1,1740,5.1052
1990,5,1,2,1136,6.0513
1990,5,1,3,1003,6.3595
1990,5,1,4,832,6.7957
1990,5,1,5,855,9.5478
1990,5,2,1,239,5.9834
1990,5,2,2,290,7.9951
1990,5,2,3,331,8.1579
1990,5,2,4,324,9.0568
1990,5,2,5,349,10.3973
1990,5,3,1,107,10.2448
1990,5,3,2,177,8.1995
1990,5,3,3,225,8.0687
1990,5,3,4,281,9.3789
1990,5,3,5,261,11.4620
1990,6,1,1,1724,0.5968
1990,6,1,2,1131,0.7707
1990,6,1,3,1001,1.6527
1990,6,1,4,836,2.3718
1990,6,1,5,848,2.1673
1990,6,2,1,237,-0.3149
1990,6,2,2,289,0.2564
1990,6,2,3,338,0.2489
1990,6,2,4,331,0.1541
1990,6,2,5,350,0.0399
1990,6,3,1,111,-2.4570
1990,6,3,2,178,-1.9170
1990,6,3,3,229,-1.0872
1990,6,3,4,281,0.5305
1990,6,3,5,258,0.3344
1990,7,1,1,1579,-4.9508
1990,7,1,2,1014,-2.2985
1990,7,1,3,905,-4.0219
1990,7,1,4,762,-4.7457
1990,7,1,5,788,-6.3212
1990,7,2,1,223,-4.6750
1990,7,2,2,270,-2.5145
1990,7,2,3,318,-3.2594
1990,7,2,4,312,-2.8986
1990,7,2,5,326,-5.3365
1990,7,3,1,98,-3.6058
1990,7,3,2,170,-0.2382
1990,7,3,3,209,1.9460
1990,7,3,4,261,0.9852
1990,7,3,5,245,-1.0953
1990,8,1,1,1665,-14.5569
1990,8,1,2,1075,-12.8375
1990,8,1,3,962,-13.0152
1990,8,1,4,839,-13.8198
1990,8,1,5,844,-15.9585
1990,8,2,1,239,-13.5368
1990,8,2,2,287,-12.2913
1990,8,2,3,339,-14.1356
1990,8,2,4,334,-13.7567
1990,8,2,5,355,-15.3406
1990,8,3,1,98,-9.6339
1990,8,3,2,176,-9.1154
1990,8,3,3,230,-7.1767
1990,8,3,4,271,-7.2687
1990,8,3,5,251,-9.6847
1990,9,1,1,1658,-9.5888
1990,9,1,2,1072,-7.3039
1990,9,1,3,953,-8.2440
1990,9,1,4,845,-8.5762
1990,9,1,5,854,-11.0097
1990,9,2,1,241,-11.2420
1990,9,2,2,287,-8.6905
1990,9,2,3,343,-7.8892
1990,9,2,4,327,-8.4078
1990,9,2,5,358,-10.6633
1990,9,3,1,94,-8.5538
1990,9,3,2,178,-7.3524
1990,9,3,3,225,-3.6467
1990,9,3,4,268,-3.3012
1990,9,3,5,253,-5.0090
1990,10,1,1,1596,-8.5256
1990,10,1,2,1002,-6.9665
1990,10,1,3,891,-6.6444
1990,10,1,4,802,-5.4341
1990,10,1,5,815,-5.1076
1990,10,2,1,230,-10.2095
1990,10,2,2,272,-8.3205
1990,10,2,3,342,-7.0920
1990,10,2,4,317,-5.3319
1990,10,2,5,352,-4.4257
1990,10,3,1,89,-4.1479
1990,10,3,2,172,-4.5716
1990,10,3,3,215,-1.5446
1990,10,3,4,260,-0.0148
1990,10,3,5,251,0.6477
1990,11,1,1,1658,2.1848
1990,11,1,2,1048,2.8848
1990,11,1,3,959,5.2585
1990,11,1,4,872,4.9039
1990,11,1,5,843,7.6573
1990,11,2,1,239,8.3552
1990,11,2,2,292,7.7935
1990,11,2,3,357,7.2398
1990,11,2,4,346,8.8641
1990,11,2,5,371,11.7636
1990,11,3,1,98,7.2550
1990,11,3,2,177,8.1329
1990,11,3,3,225,5.4564
1990,11,3,4,274,5.7629
1990,11,3,5,257,8.3694
1990,12,1,1,1658,-1.9931
1990,12,1,2,1055,0.2571
1990,12,1,3,957,1.8111
1990,12,1,4,879,3.1768
1990,12,1,5,847,3.5464
1990,12,2,1,245,3.0563
1990,12,2,2,294,3.7488
1990,12,2,3,355,5.1287
1990,12,2,4,362,5.7011
1990,12,2,5,374,6.9696
1990,12,3,1,98,2.6802
1990,12,3,2,175,2.4934
1990,12,3,3,223,2.3456
1990,12,3,4,275,2.8846
1990,12,3,5,261,3.4048
1991,1,1,1,1629,8.0810
1991,1,1,2,969,8.2886
1991,1,1,3,892,9.4601
1991,1,1,4,809,10.0816
1991,1,1,5,808,11.9393
1991,1,2,1,239,6.1276
1991,1,2,2,283,7.3152
1991,1,2,3,332,8.4770
1991,1,2,4,347,8.8509
1991,1,2,5,372,13.2993
1991,1,3,1,95,3.1620
1991,1,3,2,167,5.6897
1991,1,3,3,210,2.6540
1991,1,3,4,259,3.8135
1991,1,3,5,260,7.0775
1991,2,1,1,1681,13.9447
1991,2,1,2,1027,12.1957
1991,2,1,3,952,11.0275
1991,2,1,4,860,11.9314
1991,2,1,5,861,12.5816
1991,2,2,1,252,11.3571
1991,2,2,2,310,10.7464
1991,2,2,3,356,9.8485
1991,2,2,4,360,9.8557
1991,2,2,5,392,10.5662
1991,2,3,1,99,9.5279
1991,2,3,2,172,7.3240
1991,2,3,3,230,6.7960
1991,2,3,4,273,7.8879
1991,2,3,5,270,7.0427
1991,3,1,1,1680,7.8297
1991,3,1,2,1023,6.2894
1991,3,1,3,956,7.6035
1991,3,1,4,858,8.1291
1991,3,1,5,860,10.3622
1991,3,2,1,259,4.9750
1991,3,2,2,312,4.7063
1991,3,2,3,357,5.7148
1991,3,2,4,364,7.6058
1991,3,2,5,390,6.7437
1991,3,3,1,100,1.5212
1991,3,3,2,170,0.4085
1991,3,3,3,233,2.9552
1991,3,3,4,274,3.1931
1991,3,3,5,274,2.2009
1991,4,1,1,1626,1.3105
1991,4,1,2,953,0.4316
1991,4,1,3,887,0.6156
1991,4,1,4,770,0.1286
1991,4,1,5,806,0.7928
1991,4,2,1,249,-0.2282
1991,4,2,2,296,-0.0547
1991,4,2,3,335,-0.6504
1991,4,2,4,348,-0.1111
1991,4,2,5,379,-0.2566
1991,4,3,1,94,0.3972
1991,4,3,2,167,0.1103
1991,4,3,3,228,0.9409
1991,4,3,4,270,0.9349
1991,4,3,5,270,-0.9433
1991,5,1,1,1673,1.6641
1991,5,1,2,1077,3.9993
1991,5,1,3,944,4.2739
1991,5,1,4,814,3.6749
1991,5,1,5,834,4.3350
1991,5,2,1,269,3.9423
1991,5,2,2,317,4.9983
1991,5,2,3,357,4.9048
1991,5,2,4,370,4.0612
1991,5,2,5,388,3.8668
1991,5,3,1,100,3.7368
1991,5,3,2,181,7.1286
1991,5,3,3,239,2.7309
1991,5,3,4,288,3.4403
1991,5,3,5,284,4.8790
1991,6,1,1,1674,-4.6697
1991,6,1,2,1082,-2.8417
1991,6,1,3,943,-4.1757
1991,6,1,4,817,-5.0901
1991,6,1,5,832,-5.7239
1991,6,2,1,274,-3.8306
1991,6,2,2,316,-3.5133
1991,6,2,3,362,-3.6149
1991,6,2,4,366,-4.9194
1991,6,2,5,396,-6.6635
1991,6,3,1,100,-5.8196
1991,6,3,2,183,-7.2604
1991,6,3,3,239,-4.0368
1991,6,3,4,293,-3.5378
1991,6,3,5,288,-5.0905
1991,7,1,1,1540,1.5812
1991,7,1,2,987,3.0113
1991,7,1,3,851,3.5548
1991,7,1,4,748,3.4200
1991,7,1,5,783,3.6586
1991,7,2,1,256,3.5174
1991,7,2,2,302,4.0350
1991,7,2,3,338,3.2957
1991,7,2,4,355,4.4715
1991,7,2,5,374,5.2262
1991,7,3,1,89,3.0739
1991,7,3,2,166,4.0967
1991,7,3,3,234,4.3669
1991,7,3,4,277,4.9110
1991,7,3,5,278,6.0080
1991,8,1,1,1612,2.2923
1991,8,1,2,1069,2.3715
1991,8,1,3,936,3.0197
1991,8,1,4,822,2.6647
1991,8,1,5,832,4.3711
1991,8,2,1,273,2.6420
1991,8,2,2,332,3.3953
1991,8,2,3,348,2.5561
1991,8,2,4,378,2.7623
1991,8,2,5,391,4.2824
1991,8,3,1,97,1.0361
1991,8,3,2,185,1.8154
1991,8,3,3,254,2.2263
1991,8,3,4,293,2.6713
1991,8,3,5,286,3.1636
1991,9,1,1,1605,1.5930
1991,9,1,2,1055,0.6729
1991,9,1,3,926,1.5510
1991,9,1,4,837,1.1269
1991,9,1,5,837,1.2934
1991,9,2,1,274,0.8328
1991,9,2,2,338,0.3866
1991,9,2,3,353,-0.2458
1991,9,2,4,383,0.3821
1991,9,2,5,397,-1.3227
1991,9,3,1,96,-2.5729
1991,9,3,2,183,-2.7352
1991,9,3,3,256,-2.2862
1991,9,3,4,298,-2.5960
1991,9,3,5,292,-1.7021
1991,10,1,1,1568,2.5900
1991,10,1,2,994,3.3093
1991,10,1,3,874,4.2307
1991,10,1,4,777,2.0874
1991,10,1,5,810,4.7778
1991,10,2,1,270,1.5175
1991,10,2,2,327,0.8726
1991,10,2,3,328,0.4721
1991,10,2,4,370,0.4798
1991,10,2,5,388,3.0582
1991,10,3,1,88,1.1557
1991,10,3,2,176,0.1885
1991,10,3,3,241,1.3115
1991,10,3,4,295,1.3525
1991,10,3,5,282,2.5364
1991,11,1,1,1600,-2.9077
1991,11,1,2,1045,-2.6238
1991,11,1,3,946,-2.8694
1991,11,1,4,827,-3.8786
1991,11,1,5,858,-4.5598
1991,11,2,1,280,-5.6780
1991,11,2,2,341,-6.3403
1991,11,2,3,345,-5.7165
1991,11,2,4,384,-4.9645
1991,11,2,5,413,-5.1900
1991,11,3,1,97,-6.3092
1991,11,3,2,182,-7.3941
1991,11,3,3,265,-5.7207
1991,11,3,4,305,-3.4697
1991,11,3,5,289,-1.5296
1991,12,1,1,1588,1.6224
1991,12,1,2,1043,2.3476
1991,12,1,3,943,4.9231
1991,12,1,4,830,5.8702
1991,12,1,5,864,7.7902
1991,12,2,1,277,6.8540
1991,12,2,2,341,7.1444
1991,12,2,3,355,7.6721
1991,12,2,4,388,10.2328
1991,12,2,5,413,12.1930
1991,12,3,1,94,8.6517
1991,12,3,2,183,9.2922
1991,12,3,3,265,9.3938
1991,12,3,4,306,11.0788
1991,12,3,5,295,13.8277
1992,1,1,1,1518,15.9326
1992,1,1,2,978,13.8837
1992,1,1,3,887,12.0792
1992,1,1,4,780,10.1540
1992,1,1,5,825,13.2599
1992,1,2,1,266,8.8318
1992,1,2,2,317,6.1569
1992,1,2,3,329,7.1003
1992,1,2,4,370,6.2410
1992,1,2,5,400,7.4786
1992,1,3,1,87,5.3667
1992,1,3,2,169,2.6006
1992,1,3,3,251,-0.4317
1992,1,3,4,295,-1.5746
1992,1,3,5,294,-2.7411
1992,2,1,1,1567,5.3248
1992,2,1,2,1050,5.8452
1992,2,1,3,955,4.8520
1992,2,1,4,828,5.1259
1992,2,1,5,874,3.4689
1992,2,2,1,281,4.0162
1992,2,2,2,338,2.7157
1992,2,2,3,344,3.8541
1992,2,2,4,392,2.9891
1992,2,2,5,430,2.1771
1992,2,3,1,99,3.0061
1992,2,3,2,182,3.3477
1992,2,3,3,259,0.7526
1992,2,3,4,314,0.5234
1992,2,3,5,303,0.6902
1992,3,1,1,1558,-1.7471
1992,3,1,2,1051,-1.9278
1992,3,1,3,948,-1.8883
1992,3,1,4,850,-3.1360
1992,3,1,5,871,-5.2802
1992,3,2,1,281,-3.7768
1992,3,2,2,337,-2.4629
1992,3,2,3,341,-3.0861
1992,3,2,4,397,-5.2853
1992,3,2,5,430,-6.3559
1992,3,3,1,98,-2.5097
1992,3,3,2,183,-1.2194
1992,3,3,3,265,-2.4712
1992,3,3,4,311,-1.3644
1992,3,3,5,309,-3.1447
1992,4,1,1,1493,-7.0519
1992,4,1,2,990,-4.1342
1992,4,1,3,875,-3.1411
1992,4,1,4,791,-4.1751
1992,4,1,5,850,-7.3405
1992,4,2,1,265,-4.3567
1992,4,2,2,316,-2.2510
1992,4,2,3,325,-3.2633
1992,4,2,4,378,-3.4159
1992,4,2,5,430,-4.5504
1992,4,3,1,87,1.5621
1992,4,3,2,180,3.6086
1992,4,3,3,258,3.8153
1992,4,3,4,304,3.5739
1992,4,3,5,299,0.0258
1992,5,1,1,1563,-1.4951
1992,5,1,2,1074,-0.3908
1992,5,1,3,939,0.5388
1992,5,1,4,848,1.1344
1992,5,1,5,898,-0.7622
1992,5,2,1,287,-0.2925
1992,5,2,2,322,-0.2949
1992,5,2,3,356,0.5452
1992,5,2,4,390,-0.4576
1992,5,2,5,444,0.2175
1992,5,3,1,99,-1.2270
1992,5,3,2,192,0.4242
1992,5,3,3,274,0.3356
1992,5,3,4,313,0.6836
1992,5,3,5,308,0.4265
1992,6,1,1,1531,-6.7571
1992,6,1,2,1078,-4.6564
1992,6,1,3,937,-5.4918
1992,6,1,4,850,-5.7803
1992,6,1,5,889,-7.9034
1992,6,2,1,282,-4.1482
1992,6,2,2,317,-4.6045
1992,6,2,3,358,-5.5319
1992,6,2,4,384,-4.0571
1992,6,2,5,448,-4.8897
1992,6,3,1,101,-1.8433
1992,6,3,2,192,-3.1665
1992,6,3,3,273,-3.0527
1992,6,3,4,316,-1.8586
1992,6,3,5,308,-3.4147
1992,7,1,1,1376,0.7292
1992,7,1,2,949,1.6421
1992,7,1,3,825,1.8986
1992,7,1,4,766,2.4702
1992,7,1,5,841,1.9466
1992,7,2,1,256,2.8500
1992,7,2,2,294,3.3221
1992,7,2,3,321,4.2167
1992,7,2,4,357,3.1660
1992,7,2,5,431,2.7012
1992,7,3,1,91,2.5597
1992,7,3,2,177,2.4285
1992,7,3,3,252,4.1155
1992,7,3,4,291,4.4411
1992,7,3,5,297,4.8209
1992,8,1,1,1436,-4.3851
1992,8,1,2,995,-2.0951
1992,8,1,3,886,-2.5736
1992,8,1,4,832,-2.4705
1992,8,1,5,925,-2.9170
1992,8,2,1,267,-4.3463
1992,8,2,2,308,-2.7103
1992,8,2,3,345,-2.8658
1992,8,2,4,376,-1.8865
1992,8,2,5,456,-2.4046
1992,8,3,1,98,-3.6478
1992,8,3,2,193,-1.5948
1992,8,3,3,263,-0.8469
1992,8,3,4,301,-1.7173
1992,8,3,5,315,-1.5264
1992,9,1,1,1418,1.3900
1992,9,1,2,988,1.8527
1992,9,1,3,876,1.8964
1992,9,1,4,836,2.1846
1992,9,1,5,932,1.6831
1992,9,2,1,264,1.4129
1992,9,2,2,313,0.6411
1992,9,2,3,342,1.3329
1992,9,2,4,376,2.9829
1992,9,2,5,457,3.4021
1992,9,3,1,98,0.7468
1992,9,3,2,195,1.2170
1992,9,3,3,263,1.0896
1992,9,3,4,302,1.5528
1992,9,3,5,317,0.2853
1992,10,1,1,1366,0.6234
1992,10,1,2,921,2.8834
1992,10,1,3,838,2.7666
1992,10,1,4,784,2.6132
1992,10,1,5,886,3.6390
1992,10,2,1,255,1.5227
1992,10,2,2,301,1.9839
1992,10,2,3,321,2.8973
1992,10,2,4,364,2.3241
1992,10,2,5,453,5.8661
1992,10,3,1,98,1.7938
1992,10,3,2,186,-0.0204
1992,10,3,3,251,-0.9023
