year,month,rank_ME,rank_RDSq_6,nstocks,ret_vw
1994,9,1,4,331,3.9392
1994,9,1,5,684,2.5437
1994,9,2,1,62,-2.6968
1994,9,2,2,57,-0.3406
1994,9,2,3,81,-0.9451
1994,9,2,4,110,1.5902
1994,9,2,5,191,0.8833
1994,9,3,1,59,-1.1559
1994,9,3,2,77,-3.0710
1994,9,3,3,72,-0.3146
1994,9,3,4,93,0.0985
1994,9,3,5,98,-0.4511
1994,10,1,1,174,1.9421
1994,10,1,2,176,1.4030
1994,10,1,3,270,4.0423
1994,10,1,4,303,5.4242
1994,10,1,5,636,1.6613
1994,10,2,1,59,-1.2585
1994,10,2,2,49,-0.3807
1994,10,2,3,81,4.5896
1994,10,2,4,103,2.9623
1994,10,2,5,180,3.9526
1994,10,3,1,57,1.4516
1994,10,3,2,75,2.9243
1994,10,3,3,71,1.2504
1994,10,3,4,87,4.6236
1994,10,3,5,88,3.9935
1994,11,1,1,184,-3.1192
1994,11,1,2,216,-2.5728
1994,11,1,3,277,-1.4510
1994,11,1,4,331,-1.7331
1994,11,1,5,677,-2.1189
1994,11,2,1,58,-3.4208
1994,11,2,2,48,-1.2971
1994,11,2,3,85,-1.8537
1994,11,2,4,116,-0.8204
1994,11,2,5,201,-1.6666
1994,11,3,1,56,-3.0843
1994,11,3,2,78,-5.0165
1994,11,3,3,70,-7.6640
1994,11,3,4,88,-1.5883
1994,11,3,5,99,-0.5608
1994,12,1,1,186,-1.2501
1994,12,1,2,214,0.2249
1994,12,1,3,271,1.4230
1994,12,1,4,337,-0.7197
1994,12,1,5,694,-1.2683
1994,12,2,1,57,2.4456
1994,12,2,2,47,3.8910
1994,12,2,3,81,4.6514
1994,12,2,4,113,2.8604
1994,12,2,5,197,2.8834
1994,12,3,1,55,2.2711
1994,12,3,2,75,1.8300
1994,12,3,3,71,3.2080
1994,12,3,4,87,2.5644
1994,12,3,5,105,1.2386
1995,1,1,1,135,4.0133
1995,1,1,2,147,1.8077
1995,1,1,3,178,0.9482
1995,1,1,4,273,3.2295
1995,1,1,5,617,4.4369
1995,1,2,1,42,-1.5861
1995,1,2,2,28,-0.5364
1995,1,2,3,57,-4.4382
1995,1,2,4,89,-1.8191
1995,1,2,5,173,-2.6209
1995,1,3,1,28,-1.8223
1995,1,3,2,41,-2.4019
1995,1,3,3,50,-0.1235
1995,1,3,4,51,2.5253
1995,1,3,5,86,2.4867
1995,2,1,1,151,2.3595
1995,2,1,2,162,0.5088
1995,2,1,3,205,2.4120
1995,2,1,4,285,2.0410
1995,2,1,5,658,4.7008
1995,2,2,1,41,-0.4302
1995,2,2,2,31,2.8489
1995,2,2,3,66,3.4764
1995,2,2,4,94,6.5748
1995,2,2,5,173,7.2219
1995,2,3,1,31,2.8827
1995,2,3,2,47,6.2331
1995,2,3,3,52,5.0433
1995,2,3,4,56,3.6793
1995,2,3,5,94,5.5439
1995,3,1,1,152,0.5873
1995,3,1,2,166,1.6045
1995,3,1,3,200,4.0020
1995,3,1,4,293,3.4002
1995,3,1,5,651,2.7566
1995,3,2,1,39,4.9221
1995,3,2,2,33,2.0802
1995,3,2,3,62,3.4239
1995,3,2,4,89,4.2079
1995,3,2,5,179,4.0406
1995,3,3,1,34,2.8288
1995,3,3,2,47,3.8491
1995,3,3,3,52,4.5870
1995,3,3,4,59,3.8373
1995,3,3,5,99,4.5634
1995,4,1,1,137,6.4922
1995,4,1,2,157,5.7041
1995,4,1,3,172,7.5804
1995,4,1,4,254,4.8703
1995,4,1,5,615,3.4211
1995,4,2,1,41,3.7981
1995,4,2,2,31,2.2564
1995,4,2,3,59,5.3468
1995,4,2,4,89,4.2842
1995,4,2,5,177,1.2954
1995,4,3,1,33,6.0895
1995,4,3,2,49,4.2256
1995,4,3,3,55,0.8672
1995,4,3,4,60,7.0234
1995,4,3,5,103,7.0448
1995,5,1,1,182,1.5449
1995,5,1,2,215,2.2174
1995,5,1,3,263,4.3122
1995,5,1,4,315,7.2018
1995,5,1,5,718,4.3696
1995,5,2,1,58,1.9890
1995,5,2,2,50,1.1789
1995,5,2,3,87,-0.5051
1995,5,2,4,113,1.8691
1995,5,2,5,209,1.6704
1995,5,3,1,64,2.5144
1995,5,3,2,79,4.4576
1995,5,3,3,83,1.2724
1995,5,3,4,102,3.2155
1995,5,3,5,137,3.6475
1995,6,1,1,177,13.6064
1995,6,1,2,212,7.1784
1995,6,1,3,270,6.8336
1995,6,1,4,311,6.2771
1995,6,1,5,715,13.2460
1995,6,2,1,59,2.4388
1995,6,2,2,52,4.2328
1995,6,2,3,91,7.2852
1995,6,2,4,115,8.1568
1995,6,2,5,208,11.8352
1995,6,3,1,65,2.9991
1995,6,3,2,78,2.0122
1995,6,3,3,81,4.4229
1995,6,3,4,102,5.4662
1995,6,3,5,139,7.4880
1995,7,1,1,167,6.7806
1995,7,1,2,185,7.6576
1995,7,1,3,234,8.1390
1995,7,1,4,271,9.9365
1995,7,1,5,654,11.2658
1995,7,2,1,60,5.3685
1995,7,2,2,57,10.4216
1995,7,2,3,84,9.6499
1995,7,2,4,103,10.7200
1995,7,2,5,212,9.8159
1995,7,3,1,64,4.5061
1995,7,3,2,72,3.5995
1995,7,3,3,80,2.9909
1995,7,3,4,96,5.4926
1995,7,3,5,143,4.9077
1995,8,1,1,177,2.6836
1995,8,1,2,206,2.8973
1995,8,1,3,261,4.6696
1995,8,1,4,302,2.5297
1995,8,1,5,708,8.1633
1995,8,2,1,64,1.0309
1995,8,2,2,64,0.9191
1995,8,2,3,90,0.6202
1995,8,2,4,113,0.6321
1995,8,2,5,250,1.0246
1995,8,3,1,66,-0.8753
1995,8,3,2,77,-0.5539
1995,8,3,3,83,2.2950
1995,8,3,4,107,-1.2118
1995,8,3,5,149,0.9512
1995,9,1,1,178,3.5513
1995,9,1,2,209,-0.5762
1995,9,1,3,265,1.7270
1995,9,1,4,296,2.7631
1995,9,1,5,698,5.2512
1995,9,2,1,64,0.6557
1995,9,2,2,67,3.0545
1995,9,2,3,97,0.3771
1995,9,2,4,109,2.4818
1995,9,2,5,262,3.7118
1995,9,3,1,65,1.3382
1995,9,3,2,81,2.0240
1995,9,3,3,82,3.1474
1995,9,3,4,106,4.8113
1995,9,3,5,150,3.8306
1995,10,1,1,163,-5.0822
1995,10,1,2,182,-4.6238
1995,10,1,3,239,-5.8288
1995,10,1,4,248,-7.8112
1995,10,1,5,659,-7.2188
1995,10,2,1,64,-5.8081
1995,10,2,2,66,-7.6048
1995,10,2,3,96,-6.6566
1995,10,2,4,100,-6.3035
1995,10,2,5,265,-5.3999
1995,10,3,1,61,1.0171
1995,10,3,2,77,-1.1128
1995,10,3,3,81,-2.9946
1995,10,3,4,100,2.0017
1995,10,3,5,144,2.1254
1995,11,1,1,182,0.0019
1995,11,1,2,205,-0.0247
1995,11,1,3,253,0.1330
1995,11,1,4,286,2.4421
1995,11,1,5,712,1.3600
1995,11,2,1,63,4.6129
1995,11,2,2,71,3.2199
1995,11,2,3,100,4.8596
1995,11,2,4,116,1.2593
1995,11,2,5,304,6.6533
1995,11,3,1,61,4.3559
1995,11,3,2,78,4.9781
1995,11,3,3,82,3.1992
1995,11,3,4,106,1.7878
1995,11,3,5,156,1.5914
1995,12,1,1,178,1.7667
1995,12,1,2,200,-1.9851
1995,12,1,3,251,0.6620
1995,12,1,4,286,-1.0205
1995,12,1,5,693,3.3328
1995,12,2,1,62,-1.0241
1995,12,2,2,72,-0.3217
1995,12,2,3,97,0.4568
1995,12,2,4,114,0.8492
1995,12,2,5,297,2.5787
1995,12,3,1,58,1.6089
1995,12,3,2,79,1.3529
1995,12,3,3,85,-3.7384
1995,12,3,4,107,0.4216
1995,12,3,5,157,0.0125
1996,1,1,1,133,3.5644
1996,1,1,2,153,0.5406
1996,1,1,3,173,0.5642
1996,1,1,4,209,1.1859
1996,1,1,5,612,4.1456
1996,1,2,1,46,-1.1721
1996,1,2,2,52,-1.5483
1996,1,2,3,73,-0.4732
1996,1,2,4,88,-1.0952
1996,1,2,5,275,0.4820
1996,1,3,1,31,2.2163
1996,1,3,2,47,3.1284
1996,1,3,3,54,7.7823
1996,1,3,4,64,3.7995
1996,1,3,5,127,2.6958
1996,2,1,1,144,2.6351
1996,2,1,2,176,4.2538
1996,2,1,3,189,2.3554
1996,2,1,4,268,2.5455
1996,2,1,5,658,4.6784
1996,2,2,1,50,4.1473
1996,2,2,2,57,6.1851
1996,2,2,3,76,4.2178
1996,2,2,4,104,3.8349
1996,2,2,5,304,3.7222
1996,2,3,1,36,0.3072
1996,2,3,2,49,3.4174
1996,2,3,3,59,6.8713
1996,2,3,4,75,2.2262
1996,2,3,5,138,1.8613
1996,3,1,1,148,3.0319
1996,3,1,2,174,-0.3281
1996,3,1,3,191,1.9081
1996,3,1,4,275,0.4303
1996,3,1,5,658,0.6699
1996,3,2,1,51,3.8840
1996,3,2,2,54,0.4677
1996,3,2,3,77,1.2382
1996,3,2,4,104,-0.7832
1996,3,2,5,299,-1.3683
1996,3,3,1,38,-0.4220
1996,3,3,2,48,3.5112
1996,3,3,3,59,-1.5380
1996,3,3,4,75,-2.6216
1996,3,3,5,139,-0.4791
1996,4,1,1,133,12.3551
1996,4,1,2,157,8.0026
1996,4,1,3,172,8.7652
1996,4,1,4,256,11.5443
1996,4,1,5,620,14.0231
1996,4,2,1,46,6.0427
1996,4,2,2,50,9.0212
1996,4,2,3,70,11.7783
1996,4,2,4,94,11.5159
1996,4,2,5,288,9.4493
1996,4,3,1,37,3.6749
1996,4,3,2,50,0.8565
1996,4,3,3,54,2.1364
1996,4,3,4,75,4.8928
1996,4,3,5,135,5.2699
1996,5,1,1,187,5.1315
1996,5,1,2,210,7.4381
1996,5,1,3,245,8.1867
1996,5,1,4,339,13.3948
1996,5,1,5,732,12.2404
1996,5,2,1,66,2.7840
1996,5,2,2,65,6.8983
1996,5,2,3,94,4.0908
1996,5,2,4,127,4.2892
1996,5,2,5,337,4.7425
1996,5,3,1,70,1.3806
1996,5,3,2,85,1.8306
1996,5,3,3,78,1.3030
1996,5,3,4,124,4.1657
1996,5,3,5,178,3.1175
1996,6,1,1,189,-4.2226
1996,6,1,2,207,-6.2734
1996,6,1,3,250,-5.9151
1996,6,1,4,342,-8.5876
1996,6,1,5,718,-12.5710
1996,6,2,1,66,-2.1617
1996,6,2,2,66,-7.2131
1996,6,2,3,91,-6.3573
1996,6,2,4,133,-8.3780
1996,6,2,5,351,-10.0544
1996,6,3,1,74,0.4188
1996,6,3,2,84,-2.3351
1996,6,3,3,78,-5.1230
1996,6,3,4,121,-1.0969
1996,6,3,5,176,-1.7176
1996,7,1,1,171,-9.2228
1996,7,1,2,186,-10.6079
1996,7,1,3,217,-12.2748
1996,7,1,4,313,-13.9683
1996,7,1,5,640,-16.8093
1996,7,2,1,63,-6.7682
1996,7,2,2,63,-10.7811
1996,7,2,3,84,-10.1123
1996,7,2,4,120,-15.3381
1996,7,2,5,331,-16.3884
1996,7,3,1,69,-3.4808
1996,7,3,2,82,-5.1262
1996,7,3,3,75,-4.2953
1996,7,3,4,115,-4.2402
1996,7,3,5,159,-5.5827
1996,8,1,1,195,3.6221
1996,8,1,2,204,2.9199
1996,8,1,3,254,3.7293
1996,8,1,4,349,5.3720
1996,8,1,5,742,5.1495
1996,8,2,1,70,3.1186
1996,8,2,2,69,5.2934
1996,8,2,3,91,6.4357
1996,8,2,4,133,7.4347
1996,8,2,5,362,8.0021
1996,8,3,1,71,2.7166
1996,8,3,2,90,3.2876
1996,8,3,3,79,2.0199
1996,8,3,4,122,2.7893
1996,8,3,5,159,4.0275
1996,9,1,1,195,3.4064
1996,9,1,2,203,1.7505
1996,9,1,3,257,2.5808
1996,9,1,4,353,2.2475
1996,9,1,5,763,3.7039
1996,9,2,1,70,5.6541
1996,9,2,2,69,6.4594
1996,9,2,3,88,3.4190
1996,9,2,4,131,3.4388
1996,9,2,5,358,9.3265
1996,9,3,1,71,6.3001
1996,9,3,2,92,7.2097
1996,9,3,3,81,6.0843
1996,9,3,4,127,9.0936
1996,9,3,5,159,8.4559
1996,10,1,1,179,-2.4909
1996,10,1,2,183,-1.5699
1996,10,1,3,236,-3.4288
1996,10,1,4,318,-4.3257
1996,10,1,5,724,-7.7849
1996,10,2,1,66,-0.3402
1996,10,2,2,64,-1.4614
1996,10,2,3,85,-1.9184
1996,10,2,4,122,-5.7403
1996,10,2,5,352,-5.3996
1996,10,3,1,68,2.4983
1996,10,3,2,88,1.0587
1996,10,3,3,77,-0.7817
1996,10,3,4,119,1.5965
1996,10,3,5,161,0.2902
1996,11,1,1,198,3.8867
1996,11,1,2,200,2.3733
1996,11,1,3,273,4.3063
1996,11,1,4,366,4.2678
1996,11,1,5,808,2.2722
1996,11,2,1,68,5.3388
1996,11,2,2,70,0.8602
1996,11,2,3,94,5.9761
1996,11,2,4,134,2.7957
1996,11,2,5,359,4.2964
1996,11,3,1,70,5.9225
1996,11,3,2,88,6.0711
1996,11,3,3,85,7.4306
1996,11,3,4,125,11.4979
1996,11,3,5,169,10.3057
1996,12,1,1,196,1.6450
1996,12,1,2,205,1.5403
1996,12,1,3,271,0.8887
1996,12,1,4,369,-0.4918
1996,12,1,5,817,0.5997
1996,12,2,1,68,2.6309
1996,12,2,2,68,2.7608
1996,12,2,3,90,2.5104
1996,12,2,4,125,2.7315
1996,12,2,5,355,2.5797
1996,12,3,1,68,-0.5528
1996,12,3,2,89,-2.0495
1996,12,3,3,83,-0.2457
1996,12,3,4,125,-2.6680
1996,12,3,5,171,-3.5303
1997,1,1,1,146,5.1360
1997,1,1,2,158,6.8711
1997,1,1,3,197,8.6223
1997,1,1,4,300,6.9072
1997,1,1,5,758,7.7370
1997,1,2,1,47,4.6907
1997,1,2,2,47,0.1923
1997,1,2,3,60,4.8454
1997,1,2,4,94,6.8080
1997,1,2,5,325,7.0497
1997,1,3,1,36,5.2286
1997,1,3,2,56,3.9449
1997,1,3,3,63,2.0195
1997,1,3,4,85,11.3766
1997,1,3,5,136,10.1736
1997,2,1,1,175,-6.3014
1997,2,1,2,183,-4.3652
1997,2,1,3,225,-3.8378
1997,2,1,4,329,-3.9533
1997,2,1,5,840,-6.1230
1997,2,2,1,50,-7.5643
1997,2,2,2,54,-0.6426
1997,2,2,3,71,-6.6553
1997,2,2,4,109,-5.6361
1997,2,2,5,330,-7.5919
1997,2,3,1,41,3.8652
1997,2,3,2,62,-0.2811
1997,2,3,3,65,-0.0565
1997,2,3,4,96,-3.3614
1997,2,3,5,153,-4.3418
1997,3,1,1,177,-7.6896
1997,3,1,2,186,-6.7298
1997,3,1,3,229,-5.1276
1997,3,1,4,328,-9.5507
1997,3,1,5,855,-11.9821
1997,3,2,1,52,-3.1057
1997,3,2,2,55,-6.3278
1997,3,2,3,66,-5.0206
1997,3,2,4,112,-8.2692
1997,3,2,5,320,-13.7576
1997,3,3,1,44,-3.2026
1997,3,3,2,62,-3.0023
1997,3,3,3,66,-3.8429
1997,3,3,4,98,-5.5789
1997,3,3,5,155,-6.0868
1997,4,1,1,167,-4.0693
1997,4,1,2,160,-3.3219
1997,4,1,3,199,-3.2875
1997,4,1,4,308,-4.6203
1997,4,1,5,800,-7.2218
1997,4,2,1,49,6.9067
1997,4,2,2,52,1.5116
1997,4,2,3,59,-2.9340
1997,4,2,4,106,-2.5511
1997,4,2,5,302,-4.6159
1997,4,3,1,45,6.7938
1997,4,3,2,56,2.9560
1997,4,3,3,62,3.3231
1997,4,3,4,94,7.6476
1997,4,3,5,142,10.4320
1997,5,1,1,236,12.4637
1997,5,1,2,225,8.3869
1997,5,1,3,255,12.5007
1997,5,1,4,382,14.0413
1997,5,1,5,940,15.2503
1997,5,2,1,65,10.7990
1997,5,2,2,73,11.8939
1997,5,2,3,84,13.9956
1997,5,2,4,135,18.8076
1997,5,2,5,324,21.0756
1997,5,3,1,83,4.7312
1997,5,3,2,80,8.8901
1997,5,3,3,90,8.2016
1997,5,3,4,130,5.3769
1997,5,3,5,180,9.2989
1997,6,1,1,234,5.6953
1997,6,1,2,222,5.4061
1997,6,1,3,259,4.8715
1997,6,1,4,384,2.4856
1997,6,1,5,930,0.7314
1997,6,2,1,65,9.9688
1997,6,2,2,71,6.2052
1997,6,2,3,81,6.5513
1997,6,2,4,138,6.2117
1997,6,2,5,312,2.5561
1997,6,3,1,83,3.4520
1997,6,3,2,79,3.1827
1997,6,3,3,87,2.4273
1997,6,3,4,131,5.5798
1997,6,3,5,176,3.8327
1997,7,1,1,219,5.5462
1997,7,1,2,200,7.8574
1997,7,1,3,227,6.8614
1997,7,1,4,349,8.3277
1997,7,1,5,879,4.3157
1997,7,2,1,59,3.0932
1997,7,2,2,70,5.1721
1997,7,2,3,71,7.9097
1997,7,2,4,131,9.2244
1997,7,2,5,289,7.7962
1997,7,3,1,80,9.7077
1997,7,3,2,72,10.8702
1997,7,3,3,81,7.4872
1997,7,3,4,123,11.5455
1997,7,3,5,163,8.4479
1997,8,1,1,227,3.0061
1997,8,1,2,224,4.9814
1997,8,1,3,264,5.8731
1997,8,1,4,390,6.9472
1997,8,1,5,960,6.2230
1997,8,2,1,60,5.5373
1997,8,2,2,72,3.9680
1997,8,2,3,80,2.2954
1997,8,2,4,144,1.5664
1997,8,2,5,295,6.2190
1997,8,3,1,84,-3.1824
1997,8,3,2,77,1.3061
1997,8,3,3,86,-4.3934
1997,8,3,4,128,-5.5440
1997,8,3,5,175,-3.9000
1997,9,1,1,222,10.1690
1997,9,1,2,227,8.9550
1997,9,1,3,258,8.2340
1997,9,1,4,391,8.1958
1997,9,1,5,959,10.5291
1997,9,2,1,56,8.4363
1997,9,2,2,71,4.0091
1997,9,2,3,84,6.5380
1997,9,2,4,138,6.8413
1997,9,2,5,296,9.0775
1997,9,3,1,83,5.4490
1997,9,3,2,74,2.8352
1997,9,3,3,82,3.5056
1997,9,3,4,124,4.2193
1997,9,3,5,172,3.3292
1997,10,1,1,198,-4.1711
1997,10,1,2,209,-1.9306
1997,10,1,3,221,-3.6012
1997,10,1,4,368,-6.3242
1997,10,1,5,920,-7.5050
1997,10,2,1,50,-4.2515
1997,10,2,2,62,-4.3709
1997,10,2,3,77,-8.4614
1997,10,2,4,126,-8.3847
1997,10,2,5,287,-10.3610
1997,10,3,1,80,-5.4360
1997,10,3,2,74,-7.0375
1997,10,3,3,78,-6.1598
1997,10,3,4,113,-7.3860
1997,10,3,5,168,-1.4255
1997,11,1,1,223,-2.1684
1997,11,1,2,230,-2.0894
1997,11,1,3,258,-3.4540
1997,11,1,4,402,-3.7185
1997,11,1,5,973,-5.7546
1997,11,2,1,52,-2.8982
1997,11,2,2,61,-2.5128
1997,11,2,3,86,-2.9177
1997,11,2,4,128,-2.5128
1997,11,2,5,290,-4.4834
1997,11,3,1,79,1.4019
1997,11,3,2,75,1.4244
1997,11,3,3,89,5.9766
1997,11,3,4,121,3.1665
1997,11,3,5,184,2.2282
1997,12,1,1,222,-3.6591
1997,12,1,2,231,-3.8022
1997,12,1,3,260,-2.6457
1997,12,1,4,397,-6.7369
1997,12,1,5,971,-9.6262
1997,12,2,1,52,-1.1179
1997,12,2,2,59,2.9150
1997,12,2,3,86,-1.5028
1997,12,2,4,129,-4.2830
1997,12,2,5,281,-2.8392
1997,12,3,1,78,0.0560
1997,12,3,2,75,-0.8017
1997,12,3,3,88,-1.5766
1997,12,3,4,118,-1.6564
1997,12,3,5,180,-1.1327
1998,1,1,1,152,-1.4492
1998,1,1,2,168,-1.6761
1998,1,1,3,201,0.2301
1998,1,1,4,311,1.4383
1998,1,1,5,899,0.5863
1998,1,2,1,36,0.6501
1998,1,2,2,40,-1.7671
1998,1,2,3,65,3.7426
1998,1,2,4,96,-1.3951
1998,1,2,5,267,-2.1161
1998,1,3,1,40,2.1241
1998,1,3,2,47,0.2912
1998,1,3,3,62,0.8119
1998,1,3,4,82,5.7853
1998,1,3,5,148,7.3485
1998,2,1,1,165,5.6328
1998,2,1,2,199,4.2477
1998,2,1,3,231,5.7097
1998,2,1,4,337,5.2837
1998,2,1,5,979,7.2372
1998,2,2,1,47,7.7279
1998,2,2,2,53,6.9336
1998,2,2,3,71,6.4745
1998,2,2,4,100,6.5030
1998,2,2,5,279,10.9561
1998,2,3,1,42,12.7609
1998,2,3,2,51,8.2684
1998,2,3,3,70,8.4332
1998,2,3,4,87,6.6562
1998,2,3,5,161,8.8091
1998,3,1,1,162,3.3517
1998,3,1,2,202,0.4847
1998,3,1,3,243,1.7429
1998,3,1,4,343,2.0581
1998,3,1,5,971,4.9682
1998,3,2,1,49,4.1461
1998,3,2,2,54,3.6371
1998,3,2,3,72,2.5409
1998,3,2,4,98,0.0258
1998,3,2,5,284,2.5545
1998,3,3,1,44,-0.8976
1998,3,3,2,53,1.0614
1998,3,3,3,71,1.7617
1998,3,3,4,88,0.5456
1998,3,3,5,160,4.1683
1998,4,1,1,142,-0.2215
1998,4,1,2,177,1.1585
1998,4,1,3,236,1.8976
1998,4,1,4,321,2.6390
1998,4,1,5,925,1.8768
1998,4,2,1,48,-2.0646
1998,4,2,2,52,1.3903
1998,4,2,3,67,0.8626
1998,4,2,4,88,-0.2660
1998,4,2,5,258,1.4421
1998,4,3,1,43,4.8563
1998,4,3,2,52,1.2669
1998,4,3,3,66,1.9998
1998,4,3,4,76,3.1702
1998,4,3,5,154,4.4891
1998,5,1,1,206,-4.1220
1998,5,1,2,230,-7.7983
1998,5,1,3,301,-6.0266
1998,5,1,4,406,-6.1371
1998,5,1,5,1016,-7.7726
1998,5,2,1,62,-4.2809
1998,5,2,2,81,-6.8520
1998,5,2,3,87,-7.5820
1998,5,2,4,119,-8.3918
1998,5,2,5,290,-9.9351
1998,5,3,1,74,-1.8584
1998,5,3,2,81,-2.9737
1998,5,3,3,97,-3.4557
1998,5,3,4,112,-4.5832
1998,5,3,5,191,-4.6126
1998,6,1,1,208,-0.7902
1998,6,1,2,229,-3.6471
1998,6,1,3,305,-3.8637
1998,6,1,4,398,-3.7862
1998,6,1,5,1004,-4.9981
1998,6,2,1,62,-2.0563
1998,6,2,2,82,-3.8263
1998,6,2,3,88,-3.3440
1998,6,2,4,115,-6.1183
1998,6,2,5,282,0.3492
1998,6,3,1,72,0.7468
1998,6,3,2,79,1.1100
1998,6,3,3,95,0.5592
1998,6,3,4,108,4.2750
1998,6,3,5,190,11.2585
1998,7,1,1,174,-5.6185
1998,7,1,2,200,-10.6238
1998,7,1,3,262,-6.3567
1998,7,1,4,356,-6.2131
1998,7,1,5,927,-8.6622
1998,7,2,1,55,-9.4059
1998,7,2,2,83,-7.8189
1998,7,2,3,84,-8.3245
1998,7,2,4,115,-7.5497
1998,7,2,5,278,-8.0903
1998,7,3,1,68,2.4817
1998,7,3,2,79,-1.8045
1998,7,3,3,90,-2.3127
1998,7,3,4,100,-0.5579
1998,7,3,5,183,0.8408
1998,8,1,1,183,-23.8940
1998,8,1,2,225,-18.8023
1998,8,1,3,284,-22.5708
1998,8,1,4,402,-20.0975
1998,8,1,5,972,-26.7428
1998,8,2,1,58,-20.3493
1998,8,2,2,88,-19.2568
1998,8,2,3,86,-19.8383
1998,8,2,4,122,-21.5080
1998,8,2,5,286,-24.1407
1998,8,3,1,73,-10.3488
1998,8,3,2,79,-14.3532
1998,8,3,3,93,-15.2585
1998,8,3,4,114,-14.3537
1998,8,3,5,190,-14.8564
1998,9,1,1,181,2.4994
1998,9,1,2,222,7.7373
1998,9,1,3,279,6.2085
1998,9,1,4,410,4.5578
1998,9,1,5,972,8.5222
1998,9,2,1,59,3.2887
1998,9,2,2,91,8.6618
1998,9,2,3,88,7.4631
1998,9,2,4,126,9.8489
1998,9,2,5,281,13.4094
1998,9,3,1,72,11.6747
1998,9,3,2,82,8.4952
1998,9,3,3,95,5.8792
1998,9,3,4,113,11.5698
1998,9,3,5,188,13.5473
1998,10,1,1,166,4.3872
1998,10,1,2,194,6.1551
1998,10,1,3,251,5.5217
1998,10,1,4,368,2.4360
1998,10,1,5,924,5.3504
1998,10,2,1,57,4.0725
1998,10,2,2,82,4.4885
1998,10,2,3,85,10.5804
1998,10,2,4,116,9.4828
1998,10,2,5,271,7.7858
1998,10,3,1,71,6.0980
1998,10,3,2,80,6.7977
1998,10,3,3,97,9.7849
1998,10,3,4,113,7.8102
1998,10,3,5,187,4.0029
1998,11,1,1,178,4.7289
1998,11,1,2,224,7.2257
1998,11,1,3,263,9.6129
1998,11,1,4,403,10.9447
1998,11,1,5,978,15.7731
1998,11,2,1,64,2.7660
1998,11,2,2,90,6.0769
1998,11,2,3,96,8.0683
1998,11,2,4,123,10.8176
1998,11,2,5,276,11.1224
1998,11,3,1,73,1.7393
1998,11,3,2,85,4.4231
1998,11,3,3,98,5.5570
1998,11,3,4,123,7.8667
1998,11,3,5,197,11.1495
1998,12,1,1,179,0.2019
1998,12,1,2,223,1.3403
1998,12,1,3,257,4.4735
1998,12,1,4,394,2.2722
1998,12,1,5,973,4.9050
1998,12,2,1,65,1.4599
1998,12,2,2,85,4.4538
1998,12,2,3,96,5.3262
1998,12,2,4,123,7.9881
1998,12,2,5,280,10.4684
1998,12,3,1,73,8.2255
1998,12,3,2,79,-1.0754
1998,12,3,3,93,3.9540
1998,12,3,4,123,6.1517
1998,12,3,5,200,13.5182
1999,1,1,1,117,0.4136
1999,1,1,2,156,5.7906
1999,1,1,3,193,9.8813
1999,1,1,4,311,7.9374
1999,1,1,5,883,13.6557
1999,1,2,1,52,-6.1340
1999,1,2,2,52,-0.9393
1999,1,2,3,74,2.9372
1999,1,2,4,84,5.9699
1999,1,2,5,272,12.6553
1999,1,3,1,41,11.0591
1999,1,3,2,50,-0.7754
1999,1,3,3,63,2.9160
1999,1,3,4,88,2.7684
1999,1,3,5,174,14.0170
1999,2,1,1,121,-6.0266
1999,2,1,2,171,-6.2175
1999,2,1,3,206,-7.0970
1999,2,1,4,332,-6.6255
1999,2,1,5,917,-9.3415
1999,2,2,1,55,-11.9567
1999,2,2,2,58,-7.8499
1999,2,2,3,83,-9.0803
1999,2,2,4,99,-10.4293
1999,2,2,5,301,-10.5546
1999,2,3,1,46,-11.4647
1999,2,3,2,55,-1.0462
1999,2,3,3,70,-5.7466
1999,2,3,4,102,-3.3236
1999,2,3,5,200,-8.0874
1999,3,1,1,124,-3.7899
1999,3,1,2,174,-4.3210
1999,3,1,3,212,-6.5127
1999,3,1,4,337,-3.0719
1999,3,1,5,896,-2.5046
1999,3,2,1,58,-4.4892
1999,3,2,2,58,-2.1370
1999,3,2,3,83,1.5858
1999,3,2,4,104,10.9437
1999,3,2,5,302,-0.6207
1999,3,3,1,48,1.8346
1999,3,3,2,56,3.0400
1999,3,3,3,69,0.5222
1999,3,3,4,102,4.5942
1999,3,3,5,207,9.4139
1999,4,1,1,107,8.0348
1999,4,1,2,163,15.5529
1999,4,1,3,195,6.7041
1999,4,1,4,283,12.3628
1999,4,1,5,841,7.4208
1999,4,2,1,55,10.2854
1999,4,2,2,56,14.7515
1999,4,2,3,79,7.8276
1999,4,2,4,94,16.3198
1999,4,2,5,299,2.5945
1999,4,3,1,46,9.6216
1999,4,3,2,56,19.5559
1999,4,3,3,66,12.3212
1999,4,3,4,101,2.7276
1999,4,3,5,201,-3.7368
1999,5,1,1,168,4.9282
1999,5,1,2,200,6.0594
1999,5,1,3,248,7.3418
1999,5,1,4,348,6.6873
1999,5,1,5,897,4.0551
1999,5,2,1,72,4.4033
1999,5,2,2,86,7.1238
1999,5,2,3,101,4.4760
1999,5,2,4,116,3.9348
1999,5,2,5,326,3.3900
1999,5,3,1,74,-6.7064
1999,5,3,2,85,-3.8178
1999,5,3,3,98,0.1705
1999,5,3,4,147,-1.5743
1999,5,3,5,240,-2.8987
1999,6,1,1,170,3.5774
1999,6,1,2,200,4.1755
