year,month,rank_ME,rank_r1a,nstocks,ret_vw
1968,11,1,3,98,10.3122
1968,11,1,4,133,7.5926
1968,11,1,5,160,7.7280
1968,11,2,1,83,7.8656
1968,11,2,2,73,6.9071
1968,11,2,3,73,7.7362
1968,11,2,4,81,9.4900
1968,11,2,5,99,8.7327
1968,11,3,1,94,5.7495
1968,11,3,2,117,3.3667
1968,11,3,3,125,6.6626
1968,11,3,4,127,6.0079
1968,11,3,5,118,6.1904
1968,12,1,1,179,3.9905
1968,12,1,2,108,0.6165
1968,12,1,3,104,1.5665
1968,12,1,4,146,2.6011
1968,12,1,5,297,1.6202
1968,12,2,1,70,-0.3811
1968,12,2,2,68,-1.6871
1968,12,2,3,69,-1.1356
1968,12,2,4,80,-0.0325
1968,12,2,5,129,-1.1709
1968,12,3,1,128,-4.1337
1968,12,3,2,121,-4.0449
1968,12,3,3,133,-4.2799
1968,12,3,4,109,-3.0341
1968,12,3,5,90,-3.1913
1969,1,1,1,151,0.3206
1969,1,1,2,92,-1.7304
1969,1,1,3,115,-1.4190
1969,1,1,4,134,-1.9759
1969,1,1,5,336,-0.1374
1969,1,2,1,75,-2.2672
1969,1,2,2,74,-1.6748
1969,1,2,3,78,0.1911
1969,1,2,4,81,0.3665
1969,1,2,5,106,-1.0380
1969,1,3,1,139,-0.8071
1969,1,3,2,142,-1.8159
1969,1,3,3,122,-0.4872
1969,1,3,4,107,0.7224
1969,1,3,5,73,-1.5666
1969,2,1,1,332,-12.4995
1969,2,1,2,162,-9.8883
1969,2,1,3,120,-7.0796
1969,2,1,4,98,-7.6768
1969,2,1,5,115,-7.7061
1969,2,2,1,122,-12.0367
1969,2,2,2,70,-9.2846
1969,2,2,3,61,-6.9610
1969,2,2,4,72,-5.1921
1969,2,2,5,91,-7.5915
1969,2,3,1,102,-8.9018
1969,2,3,2,114,-6.9064
1969,2,3,3,125,-4.5560
1969,2,3,4,123,-2.9459
1969,2,3,5,119,-4.7424
1969,3,1,1,289,1.3400
1969,3,1,2,153,1.8163
1969,3,1,3,140,2.4417
1969,3,1,4,111,1.3837
1969,3,1,5,139,2.7133
1969,3,2,1,107,2.3173
1969,3,2,2,74,0.3941
1969,3,2,3,84,3.4602
1969,3,2,4,68,2.6809
1969,3,2,5,83,3.1009
1969,3,3,1,85,0.4944
1969,3,3,2,114,1.4247
1969,3,3,3,117,2.2061
1969,3,3,4,133,5.0871
1969,3,3,5,128,5.0313
1969,4,1,1,152,-0.4558
1969,4,1,2,114,-1.9941
1969,4,1,3,121,0.7554
1969,4,1,4,176,-1.9973
1969,4,1,5,270,-0.9154
1969,4,2,1,65,-0.0420
1969,4,2,2,55,-0.0117
1969,4,2,3,66,0.6035
1969,4,2,4,84,1.1303
1969,4,2,5,140,-0.0395
1969,4,3,1,122,2.3344
1969,4,3,2,132,1.3301
1969,4,3,3,130,2.7968
1969,4,3,4,109,2.2376
1969,4,3,5,91,1.8881
1969,5,1,1,119,2.1382
1969,5,1,2,96,1.2173
1969,5,1,3,113,-0.9276
1969,5,1,4,155,0.0777
1969,5,1,5,350,1.5449
1969,5,2,1,68,-1.0153
1969,5,2,2,68,1.5314
1969,5,2,3,71,-1.0930
1969,5,2,4,99,-0.8534
1969,5,2,5,116,-0.6785
1969,5,3,1,146,0.0076
1969,5,3,2,135,1.3814
1969,5,3,3,115,0.0509
1969,5,3,4,102,0.3349
1969,5,3,5,83,0.8649
1969,6,1,1,263,-14.7892
1969,6,1,2,137,-12.7158
1969,6,1,3,132,-11.2936
1969,6,1,4,111,-12.7676
1969,6,1,5,186,-13.1126
1969,6,2,1,92,-13.3982
1969,6,2,2,95,-10.0909
1969,6,2,3,82,-11.2366
1969,6,2,4,78,-9.7084
1969,6,2,5,80,-11.3262
1969,6,3,1,107,-7.0200
1969,6,3,2,114,-2.8359
1969,6,3,3,119,-6.5251
1969,6,3,4,122,-6.4194
1969,6,3,5,124,-8.1995
1969,7,1,1,242,-12.4169
1969,7,1,2,148,-13.2182
1969,7,1,3,144,-10.7263
1969,7,1,4,113,-10.1910
1969,7,1,5,197,-11.1757
1969,7,2,1,106,-11.7032
1969,7,2,2,88,-9.7491
1969,7,2,3,62,-7.3796
1969,7,2,4,76,-7.2341
1969,7,2,5,88,-8.5111
1969,7,3,1,85,-8.3912
1969,7,3,2,113,-5.8384
1969,7,3,3,143,-5.1637
1969,7,3,4,132,-4.9198
1969,7,3,5,115,-7.4462
1969,8,1,1,232,3.2444
1969,8,1,2,141,3.9987
1969,8,1,3,107,3.5971
1969,8,1,4,135,3.8772
1969,8,1,5,233,6.9880
1969,8,2,1,87,6.7229
1969,8,2,2,71,5.0106
1969,8,2,3,65,5.7313
1969,8,2,4,90,4.7387
1969,8,2,5,109,7.8609
1969,8,3,1,109,4.4535
1969,8,3,2,123,4.7028
1969,8,3,3,147,4.0897
1969,8,3,4,105,5.8943
1969,8,3,5,102,6.4197
1969,9,1,1,202,-1.8721
1969,9,1,2,147,-3.2770
1969,9,1,3,127,-4.5052
1969,9,1,4,115,-3.7621
1969,9,1,5,257,-3.7363
1969,9,2,1,74,-1.6445
1969,9,2,2,78,-0.7743
1969,9,2,3,82,-1.0953
1969,9,2,4,74,-1.3685
1969,9,2,5,116,0.6294
1969,9,3,1,109,-1.7403
1969,9,3,2,134,-2.5887
1969,9,3,3,113,-2.8248
1969,9,3,4,132,-3.0063
1969,9,3,5,99,-3.2536
1969,10,1,1,314,12.3798
1969,10,1,2,132,11.2879
1969,10,1,3,110,8.2007
1969,10,1,4,111,11.0022
1969,10,1,5,172,9.3030
1969,10,2,1,99,9.0891
1969,10,2,2,81,8.3394
1969,10,2,3,81,7.7112
1969,10,2,4,81,5.7995
1969,10,2,5,91,7.1465
1969,10,3,1,98,4.5121
1969,10,3,2,129,5.8714
1969,10,3,3,132,6.3234
1969,10,3,4,120,4.4633
1969,10,3,5,110,3.7014
1969,11,1,1,288,-6.5601
1969,11,1,2,136,-7.3429
1969,11,1,3,124,-8.6971
1969,11,1,4,116,-5.9741
1969,11,1,5,183,-6.8870
1969,11,2,1,71,-6.2692
1969,11,2,2,98,-4.9397
1969,11,2,3,78,-4.7417
1969,11,2,4,78,-3.7212
1969,11,2,5,110,-4.7619
1969,11,3,1,119,-3.5377
1969,11,3,2,112,-3.9814
1969,11,3,3,125,-2.1872
1969,11,3,4,123,-1.7293
1969,11,3,5,115,-3.2636
1969,12,1,1,155,-8.0865
1969,12,1,2,114,-9.6903
1969,12,1,3,127,-8.3404
1969,12,1,4,124,-9.0138
1969,12,1,5,335,-9.7523
1969,12,2,1,95,-4.7785
1969,12,2,2,75,-4.2074
1969,12,2,3,74,-6.9723
1969,12,2,4,77,-4.7975
1969,12,2,5,114,-6.2008
1969,12,3,1,120,-2.3878
1969,12,3,2,124,-0.9537
1969,12,3,3,134,-1.7726
1969,12,3,4,123,-0.4814
1969,12,3,5,92,-0.6506
1970,1,1,1,215,-4.1975
1970,1,1,2,156,-0.7757
1970,1,1,3,168,-0.6123
1970,1,1,4,106,-1.8726
1970,1,1,5,217,-1.9875
1970,1,2,1,97,-7.9824
1970,1,2,2,84,-7.1023
1970,1,2,3,76,-4.2646
1970,1,2,4,70,-5.6944
1970,1,2,5,105,-5.9409
1970,1,3,1,92,-8.1476
1970,1,3,2,111,-8.7418
1970,1,3,3,131,-7.6033
1970,1,3,4,139,-6.6175
1970,1,3,5,119,-7.6440
1970,2,1,1,408,2.1625
1970,2,1,2,146,2.3956
1970,2,1,3,111,2.6795
1970,2,1,4,75,4.0427
1970,2,1,5,131,2.6616
1970,2,2,1,128,1.7023
1970,2,2,2,85,4.9186
1970,2,2,3,70,4.1211
1970,2,2,4,78,5.0154
1970,2,2,5,72,5.1106
1970,2,3,1,62,4.6573
1970,2,3,2,124,6.0963
1970,2,3,3,137,5.9827
1970,2,3,4,139,7.2970
1970,2,3,5,131,4.4631
1970,3,1,1,261,-3.2207
1970,3,1,2,143,-1.7219
1970,3,1,3,159,-1.5230
1970,3,1,4,128,-4.4062
1970,3,1,5,188,-5.6366
1970,3,2,1,92,-1.8118
1970,3,2,2,83,-0.5041
1970,3,2,3,69,-0.6230
1970,3,2,4,97,-2.0501
1970,3,2,5,95,-3.9565
1970,3,3,1,97,0.2159
1970,3,3,2,110,-0.5519
1970,3,3,3,128,0.7478
1970,3,3,4,131,0.5473
1970,3,3,5,135,-1.1820
1970,4,1,1,371,-18.4533
1970,4,1,2,140,-16.8089
1970,4,1,3,114,-16.1881
1970,4,1,4,124,-18.8626
1970,4,1,5,149,-19.9981
1970,4,2,1,102,-17.5428
1970,4,2,2,81,-15.2059
1970,4,2,3,79,-11.8279
1970,4,2,4,68,-14.3112
1970,4,2,5,99,-18.5905
1970,4,3,1,78,-10.8830
1970,4,3,2,117,-7.5345
1970,4,3,3,122,-9.3246
1970,4,3,4,141,-9.5883
1970,4,3,5,142,-10.9961
1970,5,1,1,277,-9.8657
1970,5,1,2,142,-8.3103
1970,5,1,3,120,-8.9654
1970,5,1,4,127,-10.7932
1970,5,1,5,250,-9.2974
1970,5,2,1,102,-10.5597
1970,5,2,2,78,-9.5628
1970,5,2,3,73,-9.2020
1970,5,2,4,77,-9.1584
1970,5,2,5,94,-12.3288
1970,5,3,1,81,-7.1516
1970,5,3,2,119,-5.7986
1970,5,3,3,131,-6.8788
1970,5,3,4,143,-4.8777
1970,5,3,5,122,-5.9101
1970,6,1,1,421,-11.8709
1970,6,1,2,201,-8.1401
1970,6,1,3,120,-7.2473
1970,6,1,4,81,-7.9037
1970,6,1,5,95,-7.9380
1970,6,2,1,127,-9.3763
1970,6,2,2,91,-8.0815
1970,6,2,3,90,-7.0931
1970,6,2,4,64,-6.5804
1970,6,2,5,62,-5.6649
1970,6,3,1,64,-5.5906
1970,6,3,2,98,-4.5359
1970,6,3,3,120,-3.7066
1970,6,3,4,152,-4.2098
1970,6,3,5,159,-5.9794
1970,7,1,1,393,3.0718
1970,7,1,2,201,6.3931
1970,7,1,3,127,6.2106
1970,7,1,4,100,4.0991
1970,7,1,5,94,5.7885
1970,7,2,1,116,6.7827
1970,7,2,2,94,10.1297
1970,7,2,3,68,7.2309
1970,7,2,4,64,7.1567
1970,7,2,5,88,7.2986
1970,7,3,1,73,9.6572
1970,7,3,2,98,9.9409
1970,7,3,3,132,8.8135
1970,7,3,4,146,6.5798
1970,7,3,5,148,5.0831
1970,8,1,1,270,6.2700
1970,8,1,2,161,5.3940
1970,8,1,3,163,5.6109
1970,8,1,4,134,8.2730
1970,8,1,5,198,6.3144
1970,8,2,1,76,6.0243
1970,8,2,2,72,5.3026
1970,8,2,3,69,6.8789
1970,8,2,4,95,7.7849
1970,8,2,5,121,8.1891
1970,8,3,1,102,4.0892
1970,8,3,2,116,5.1591
1970,8,3,3,123,4.2571
1970,8,3,4,126,5.3552
1970,8,3,5,130,4.9587
1970,9,1,1,328,17.3583
1970,9,1,2,192,14.9496
1970,9,1,3,111,11.5687
1970,9,1,4,124,12.6281
1970,9,1,5,180,18.7459
1970,9,2,1,83,14.1011
1970,9,2,2,74,8.5688
1970,9,2,3,89,9.6195
1970,9,2,4,66,10.4386
1970,9,2,5,123,15.5394
1970,9,3,1,97,2.0923
1970,9,3,2,123,1.3919
1970,9,3,3,127,3.9976
1970,9,3,4,132,5.2782
1970,9,3,5,121,6.9249
1970,10,1,1,207,-5.2467
1970,10,1,2,147,-7.3726
1970,10,1,3,115,-6.2901
1970,10,1,4,148,-8.8330
1970,10,1,5,317,-9.1264
1970,10,2,1,90,-5.4939
1970,10,2,2,81,-4.0060
1970,10,2,3,79,-5.1398
1970,10,2,4,73,-3.5523
1970,10,2,5,113,-5.2468
1970,10,3,1,117,-0.1696
1970,10,3,2,113,-1.6799
1970,10,3,3,139,-1.4024
1970,10,3,4,137,0.0531
1970,10,3,5,107,-3.1013
1970,11,1,1,408,-2.2553
1970,11,1,2,165,-1.1251
1970,11,1,3,115,-1.0165
1970,11,1,4,105,-2.5280
1970,11,1,5,140,-1.3012
1970,11,2,1,105,1.9591
1970,11,2,2,80,2.4242
1970,11,2,3,76,5.5536
1970,11,2,4,84,3.3064
1970,11,2,5,97,2.1454
1970,11,3,1,66,4.1792
1970,11,3,2,117,6.3994
1970,11,3,3,138,6.3284
1970,11,3,4,141,4.6266
1970,11,3,5,150,4.6972
1970,12,1,1,475,8.2645
1970,12,1,2,171,9.7619
1970,12,1,3,113,8.8146
1970,12,1,4,73,11.2923
1970,12,1,5,106,10.3155
1970,12,2,1,103,7.9741
1970,12,2,2,96,9.7637
1970,12,2,3,69,9.6518
1970,12,2,4,75,9.9050
1970,12,2,5,99,8.7298
1970,12,3,1,51,5.7046
1970,12,3,2,111,7.1563
1970,12,3,3,137,5.7635
1970,12,3,4,162,5.5497
1970,12,3,5,152,5.2656
1971,1,1,1,175,18.7862
1971,1,1,2,123,14.5555
1971,1,1,3,123,16.6686
1971,1,1,4,177,15.8289
1971,1,1,5,349,15.7623
1971,1,2,1,96,13.3338
1971,1,2,2,72,8.3940
1971,1,2,3,73,9.6581
1971,1,2,4,91,9.4923
1971,1,2,5,103,8.3442
1971,1,3,1,113,4.2367
1971,1,3,2,147,3.3856
1971,1,3,3,152,4.8671
1971,1,3,4,108,6.5753
1971,1,3,5,90,5.4230
1971,2,1,1,355,7.5793
1971,2,1,2,216,5.4565
1971,2,1,3,135,5.5364
1971,2,1,4,89,5.3640
1971,2,1,5,158,5.7699
1971,2,2,1,113,3.1285
1971,2,2,2,83,1.5366
1971,2,2,3,77,2.1483
1971,2,2,4,79,3.3336
1971,2,2,5,85,4.3445
1971,2,3,1,92,3.3416
1971,2,3,2,98,3.3179
1971,2,3,3,131,0.9829
1971,2,3,4,151,0.3184
1971,2,3,5,139,0.8271
1971,3,1,1,358,5.8553
1971,3,1,2,175,5.3754
1971,3,1,3,155,5.6834
1971,3,1,4,123,7.6474
1971,3,1,5,141,6.8507
1971,3,2,1,113,8.2450
1971,3,2,2,82,4.2775
1971,3,2,3,86,7.2204
1971,3,2,4,81,5.3400
1971,3,2,5,84,5.1659
1971,3,3,1,90,5.5915
1971,3,3,2,134,4.9665
1971,3,3,3,129,4.9032
1971,3,3,4,133,2.1039
1971,3,3,5,126,3.5435
1971,4,1,1,460,2.4979
1971,4,1,2,186,1.5524
1971,4,1,3,132,2.8559
1971,4,1,4,88,1.3960
1971,4,1,5,91,2.0524
1971,4,2,1,159,2.4221
1971,4,2,2,82,5.5098
1971,4,2,3,71,3.8746
1971,4,2,4,60,1.9881
1971,4,2,5,72,3.0202
1971,4,3,1,77,6.1955
1971,4,3,2,117,4.0541
1971,4,3,3,132,2.9567
1971,4,3,4,154,3.2301
1971,4,3,5,131,4.3366
1971,5,1,1,256,-6.3690
1971,5,1,2,196,-5.9573
1971,5,1,3,146,-5.5720
1971,5,1,4,138,-6.2900
1971,5,1,5,222,-7.0680
1971,5,2,1,111,-6.8574
1971,5,2,2,93,-3.2991
1971,5,2,3,85,-3.1386
1971,5,2,4,71,-5.3993
1971,5,2,5,84,-2.9645
1971,5,3,1,102,-2.2313
1971,5,3,2,114,-2.1212
1971,5,3,3,126,-4.1495
1971,5,3,4,144,-3.6076
1971,5,3,5,125,-3.7123
1971,6,1,1,296,-3.3004
1971,6,1,2,200,-1.6800
1971,6,1,3,150,-2.5343
1971,6,1,4,146,-2.7067
1971,6,1,5,166,-3.7129
1971,6,2,1,106,-2.7722
1971,6,2,2,91,-0.3714
1971,6,2,3,78,0.2540
1971,6,2,4,96,-0.6193
1971,6,2,5,72,-0.9859
1971,6,3,1,76,-0.6795
1971,6,3,2,110,0.6258
1971,6,3,3,125,0.9219
1971,6,3,4,129,-0.2968
1971,6,3,5,175,1.2424
1971,7,1,1,376,-6.4002
1971,7,1,2,208,-7.1051
1971,7,1,3,133,-6.4246
1971,7,1,4,95,-4.4421
1971,7,1,5,153,-7.8900
1971,7,2,1,94,-6.6926
1971,7,2,2,90,-4.7584
1971,7,2,3,70,-3.0221
1971,7,2,4,82,-4.4711
1971,7,2,5,99,-3.9713
1971,7,3,1,91,-5.7082
1971,7,3,2,103,-5.0952
1971,7,3,3,143,-3.1317
1971,7,3,4,138,-3.4859
1971,7,3,5,138,-4.3334
1971,8,1,1,296,4.8163
1971,8,1,2,177,3.6947
1971,8,1,3,146,2.9520
1971,8,1,4,157,4.5734
1971,8,1,5,197,4.4081
1971,8,2,1,86,3.1599
1971,8,2,2,80,4.3860
1971,8,2,3,80,3.9962
1971,8,2,4,79,4.2898
1971,8,2,5,105,7.3772
1971,8,3,1,110,3.7734
1971,8,3,2,130,5.1482
1971,8,3,3,144,1.9541
1971,8,3,4,129,4.4651
1971,8,3,5,105,6.6187
1971,9,1,1,114,-1.5099
1971,9,1,2,116,0.0411
1971,9,1,3,129,-0.1702
1971,9,1,4,198,0.3329
1971,9,1,5,422,-1.6131
1971,9,2,1,72,-1.9397
1971,9,2,2,71,-0.6094
1971,9,2,3,67,-0.9390
1971,9,2,4,101,0.4924
