year,month,rank_ME,rank_EPRD,nstocks,ret_vw
1982,4,1,5,123,3.6426
1982,4,2,1,58,6.6713
1982,4,2,2,52,4.3269
1982,4,2,3,62,4.0744
1982,4,2,4,61,4.3627
1982,4,2,5,56,5.9364
1982,4,3,1,126,5.6021
1982,4,3,2,111,4.0211
1982,4,3,3,108,4.8597
1982,4,3,4,82,5.6470
1982,4,3,5,72,0.2373
1982,5,1,1,51,-2.3629
1982,5,1,2,74,-1.4032
1982,5,1,3,91,-3.3997
1982,5,1,4,93,-0.8066
1982,5,1,5,120,-3.8563
1982,5,2,1,58,-3.4225
1982,5,2,2,52,-2.4406
1982,5,2,3,62,-2.7481
1982,5,2,4,61,-2.6314
1982,5,2,5,56,-6.4105
1982,5,3,1,126,-3.8053
1982,5,3,2,111,-3.0495
1982,5,3,3,108,0.6655
1982,5,3,4,82,-3.2529
1982,5,3,5,72,-1.0778
1982,6,1,1,51,-0.6979
1982,6,1,2,73,-1.4948
1982,6,1,3,90,-0.0506
1982,6,1,4,92,-2.1585
1982,6,1,5,118,-2.7522
1982,6,2,1,58,0.7919
1982,6,2,2,52,-1.5072
1982,6,2,3,62,-1.1352
1982,6,2,4,61,1.3452
1982,6,2,5,55,-2.2203
1982,6,3,1,126,0.6319
1982,6,3,2,111,-1.4146
1982,6,3,3,108,-3.0417
1982,6,3,4,82,-3.9567
1982,6,3,5,71,-1.9826
1982,7,1,1,43,-0.7337
1982,7,1,2,81,0.8424
1982,7,1,3,101,-1.7231
1982,7,1,4,105,1.6053
1982,7,1,5,128,-1.9828
1982,7,2,1,46,-0.4518
1982,7,2,2,55,1.3192
1982,7,2,3,57,-0.2552
1982,7,2,4,69,1.3072
1982,7,2,5,61,-2.4586
1982,7,3,1,142,-0.1422
1982,7,3,2,109,0.0031
1982,7,3,3,112,-4.9567
1982,7,3,4,83,-5.0432
1982,7,3,5,72,-2.4655
1982,8,1,1,43,6.9327
1982,8,1,2,81,6.0189
1982,8,1,3,101,9.7443
1982,8,1,4,104,6.3020
1982,8,1,5,126,4.1824
1982,8,2,1,46,10.9428
1982,8,2,2,55,12.3326
1982,8,2,3,57,10.8014
1982,8,2,4,68,9.4397
1982,8,2,5,60,11.9780
1982,8,3,1,142,12.1084
1982,8,3,2,108,12.4547
1982,8,3,3,112,13.3958
1982,8,3,4,83,13.3924
1982,8,3,5,72,11.9574
1982,9,1,1,43,6.9081
1982,9,1,2,81,4.1739
1982,9,1,3,101,3.5812
1982,9,1,4,102,4.5000
1982,9,1,5,125,2.6222
1982,9,2,1,46,4.9815
1982,9,2,2,55,5.2310
1982,9,2,3,56,1.9432
1982,9,2,4,67,1.4007
1982,9,2,5,60,1.1192
1982,9,3,1,142,1.6206
1982,9,3,2,107,0.4675
1982,9,3,3,112,0.6146
1982,9,3,4,82,1.0595
1982,9,3,5,74,-0.1204
1982,10,1,1,43,11.7737
1982,10,1,2,81,13.3536
1982,10,1,3,100,12.6331
1982,10,1,4,102,10.8463
1982,10,1,5,124,12.8583
1982,10,2,1,46,12.2559
1982,10,2,2,55,12.9670
1982,10,2,3,54,11.5169
1982,10,2,4,67,12.8944
1982,10,2,5,58,14.3902
1982,10,3,1,142,12.0439
1982,10,3,2,107,8.9440
1982,10,3,3,111,9.7025
1982,10,3,4,82,10.2820
1982,10,3,5,74,9.8361
1982,11,1,1,42,12.8418
1982,11,1,2,81,10.1213
1982,11,1,3,100,12.3681
1982,11,1,4,102,9.6547
1982,11,1,5,125,6.8979
1982,11,2,1,46,10.7752
1982,11,2,2,55,6.5634
1982,11,2,3,54,7.4365
1982,11,2,4,66,8.8369
1982,11,2,5,57,8.2296
1982,11,3,1,142,5.9670
1982,11,3,2,107,5.3104
1982,11,3,3,111,3.0649
1982,11,3,4,81,-0.5376
1982,11,3,5,74,3.1886
1982,12,1,1,42,2.9412
1982,12,1,2,81,2.3978
1982,12,1,3,101,2.7457
1982,12,1,4,102,0.8529
1982,12,1,5,125,0.2716
1982,12,2,1,46,1.0878
1982,12,2,2,55,3.6892
1982,12,2,3,54,3.3281
1982,12,2,4,66,3.1152
1982,12,2,5,57,0.9740
1982,12,3,1,142,1.1808
1982,12,3,2,107,3.9527
1982,12,3,3,111,0.2427
1982,12,3,4,81,2.7103
1982,12,3,5,74,1.7614
1983,1,1,1,42,8.2709
1983,1,1,2,80,8.5846
1983,1,1,3,100,10.4383
1983,1,1,4,102,10.2432
1983,1,1,5,123,12.7061
1983,1,2,1,46,5.2760
1983,1,2,2,54,3.8983
1983,1,2,3,53,5.3796
1983,1,2,4,65,3.3789
1983,1,2,5,57,7.9712
1983,1,3,1,142,2.4298
1983,1,3,2,106,3.8444
1983,1,3,3,111,3.0654
1983,1,3,4,80,3.6660
1983,1,3,5,73,8.0399
1983,2,1,1,42,9.1451
1983,2,1,2,80,7.2989
1983,2,1,3,100,8.3628
1983,2,1,4,98,6.2323
1983,2,1,5,120,6.4432
1983,2,2,1,46,6.7287
1983,2,2,2,53,6.5366
1983,2,2,3,53,5.8939
1983,2,2,4,64,6.5546
1983,2,2,5,57,2.8042
1983,2,3,1,142,3.4958
1983,2,3,2,106,2.0756
1983,2,3,3,110,4.4171
1983,2,3,4,80,1.1711
1983,2,3,5,73,0.5357
1983,3,1,1,43,6.5989
1983,3,1,2,80,5.8686
1983,3,1,3,100,9.1988
1983,3,1,4,97,4.2909
1983,3,1,5,120,3.6009
1983,3,2,1,46,5.5294
1983,3,2,2,53,5.2248
1983,3,2,3,53,6.0289
1983,3,2,4,64,4.6667
1983,3,2,5,57,3.5632
1983,3,3,1,142,3.1717
1983,3,3,2,107,3.6213
1983,3,3,3,109,3.3575
1983,3,3,4,79,2.7571
1983,3,3,5,73,1.0371
1983,4,1,1,43,7.1364
1983,4,1,2,79,11.1460
1983,4,1,3,99,9.0556
1983,4,1,4,97,9.3502
1983,4,1,5,120,6.4170
1983,4,2,1,46,5.4212
1983,4,2,2,53,7.2586
1983,4,2,3,53,6.6338
1983,4,2,4,63,5.8385
1983,4,2,5,57,4.9801
1983,4,3,1,142,3.8403
1983,4,3,2,107,8.9743
1983,4,3,3,109,7.6485
1983,4,3,4,78,8.6520
1983,4,3,5,72,7.8987
1983,5,1,1,43,9.7083
1983,5,1,2,79,10.9091
1983,5,1,3,99,10.4002
1983,5,1,4,97,9.1096
1983,5,1,5,120,10.4156
1983,5,2,1,46,2.7945
1983,5,2,2,53,4.8908
1983,5,2,3,53,6.8663
1983,5,2,4,63,4.2638
1983,5,2,5,57,5.1049
1983,5,3,1,142,-0.9772
1983,5,3,2,107,-1.3317
1983,5,3,3,109,-0.6399
1983,5,3,4,78,1.2418
1983,5,3,5,72,-0.1370
1983,6,1,1,43,4.4823
1983,6,1,2,79,2.9535
1983,6,1,3,100,4.4913
1983,6,1,4,97,5.2269
1983,6,1,5,119,4.5764
1983,6,2,1,46,5.7473
1983,6,2,2,53,7.0850
1983,6,2,3,53,5.7070
1983,6,2,4,63,5.8355
1983,6,2,5,56,4.3706
1983,6,3,1,142,4.4062
1983,6,3,2,106,4.6687
1983,6,3,3,108,2.5187
1983,6,3,4,78,4.6774
1983,6,3,5,72,2.6291
1983,7,1,1,57,0.3152
1983,7,1,2,112,0.3285
1983,7,1,3,151,-0.7819
1983,7,1,4,138,-0.6883
1983,7,1,5,159,-1.1091
1983,7,2,1,81,-2.6584
1983,7,2,2,65,-2.6158
1983,7,2,3,78,-1.5070
1983,7,2,4,88,-1.5762
1983,7,2,5,70,-0.7807
1983,7,3,1,151,-5.3186
1983,7,3,2,130,-0.7400
1983,7,3,3,116,-2.0331
1983,7,3,4,77,-4.5338
1983,7,3,5,79,-2.5627
1983,8,1,1,57,-1.1217
1983,8,1,2,112,-1.7690
1983,8,1,3,150,-2.9016
1983,8,1,4,137,-2.6029
1983,8,1,5,159,-3.9439
1983,8,2,1,81,-1.5021
1983,8,2,2,64,-2.9648
1983,8,2,3,78,-2.5212
1983,8,2,4,88,-3.1761
1983,8,2,5,70,-1.7840
1983,8,3,1,151,0.0855
1983,8,3,2,129,0.4999
1983,8,3,3,116,1.2671
1983,8,3,4,77,4.2690
1983,8,3,5,79,4.1818
1983,9,1,1,57,1.4832
1983,9,1,2,112,2.7171
1983,9,1,3,149,0.8496
1983,9,1,4,137,1.8224
1983,9,1,5,155,-1.3659
1983,9,2,1,81,4.2622
1983,9,2,2,64,3.9788
1983,9,2,3,78,3.1971
1983,9,2,4,86,3.7088
1983,9,2,5,68,1.8791
1983,9,3,1,151,2.9228
1983,9,3,2,129,3.0732
1983,9,3,3,116,0.8185
1983,9,3,4,75,-0.2292
1983,9,3,5,79,0.2099
1983,10,1,1,57,-3.3458
1983,10,1,2,112,-3.7373
1983,10,1,3,147,-4.8452
1983,10,1,4,137,-5.0091
1983,10,1,5,153,-5.4076
1983,10,2,1,80,-4.4834
1983,10,2,2,64,-4.3829
1983,10,2,3,78,-4.3163
1983,10,2,4,86,-4.9684
1983,10,2,5,68,-4.9621
1983,10,3,1,150,-1.5148
1983,10,3,2,128,-0.1944
1983,10,3,3,116,-0.7275
1983,10,3,4,75,-2.0808
1983,10,3,5,77,-1.4942
1983,11,1,1,57,6.6340
1983,11,1,2,112,4.7375
1983,11,1,3,147,3.8664
1983,11,1,4,135,3.5288
1983,11,1,5,152,5.7976
1983,11,2,1,78,3.7145
1983,11,2,2,63,6.8956
1983,11,2,3,77,5.2944
1983,11,2,4,86,5.8536
1983,11,2,5,68,5.3519
1983,11,3,1,150,3.0738
1983,11,3,2,128,0.2408
1983,11,3,3,116,2.4275
1983,11,3,4,75,2.0645
1983,11,3,5,77,2.6331
1983,12,1,1,57,-0.4865
1983,12,1,2,112,-0.3446
1983,12,1,3,147,-0.9445
1983,12,1,4,135,1.8954
1983,12,1,5,152,-0.5081
1983,12,2,1,78,-0.9394
1983,12,2,2,63,-1.9923
1983,12,2,3,77,-0.8492
1983,12,2,4,86,-1.3974
1983,12,2,5,67,-1.2288
1983,12,3,1,150,-0.7549
1983,12,3,2,128,0.1109
1983,12,3,3,116,-2.7225
1983,12,3,4,75,-0.2969
1983,12,3,5,77,0.6753
1984,1,1,1,57,-0.2874
1984,1,1,2,110,-0.9134
1984,1,1,3,146,-1.2136
1984,1,1,4,135,1.8279
1984,1,1,5,151,2.3921
1984,1,2,1,78,-3.6572
1984,1,2,2,63,-3.0318
1984,1,2,3,77,-1.6899
1984,1,2,4,85,-1.9009
1984,1,2,5,67,2.5693
1984,1,3,1,149,-3.5288
1984,1,3,2,128,-2.1250
1984,1,3,3,115,-0.2504
1984,1,3,4,74,3.0075
1984,1,3,5,77,3.6607
1984,2,1,1,57,-5.1669
1984,2,1,2,110,-6.0366
1984,2,1,3,146,-4.4038
1984,2,1,4,130,-5.9063
1984,2,1,5,149,-6.1217
1984,2,2,1,78,-5.2209
1984,2,2,2,63,-4.5931
1984,2,2,3,77,-4.0640
1984,2,2,4,84,-5.2431
1984,2,2,5,67,-4.8334
1984,2,3,1,148,-4.3840
1984,2,3,2,128,-3.5763
1984,2,3,3,115,-4.2366
1984,2,3,4,74,-3.9837
1984,2,3,5,77,-0.4092
1984,3,1,1,57,1.8919
1984,3,1,2,110,2.7162
1984,3,1,3,145,0.9712
1984,3,1,4,128,0.0889
1984,3,1,5,147,4.2404
1984,3,2,1,78,0.8310
1984,3,2,2,62,0.6000
1984,3,2,3,76,0.4394
1984,3,2,4,84,2.4869
1984,3,2,5,65,4.2871
1984,3,3,1,148,2.1498
1984,3,3,2,128,1.7789
1984,3,3,3,115,1.5072
1984,3,3,4,73,1.9576
1984,3,3,5,76,0.5826
1984,4,1,1,57,3.0915
1984,4,1,2,109,0.6486
1984,4,1,3,145,-1.3532
1984,4,1,4,127,-1.0525
1984,4,1,5,147,-1.4231
1984,4,2,1,78,1.1131
1984,4,2,2,62,0.9918
1984,4,2,3,75,-0.4080
1984,4,2,4,84,1.0501
1984,4,2,5,63,-0.6734
1984,4,3,1,148,1.3907
1984,4,3,2,128,1.5591
1984,4,3,3,115,0.2424
1984,4,3,4,73,0.5535
1984,4,3,5,76,0.3545
1984,5,1,1,57,-2.6143
1984,5,1,2,109,-3.9660
1984,5,1,3,144,-4.4667
1984,5,1,4,126,-5.1293
1984,5,1,5,143,-4.4514
1984,5,2,1,78,-4.6149
1984,5,2,2,62,-4.2914
1984,5,2,3,74,-2.1505
1984,5,2,4,84,-4.9527
1984,5,2,5,62,-7.8095
1984,5,3,1,148,-4.9550
1984,5,3,2,127,-4.2162
1984,5,3,3,115,-3.7240
1984,5,3,4,73,-6.4118
1984,5,3,5,76,-6.3022
1984,6,1,1,57,5.3607
1984,6,1,2,109,2.6438
1984,6,1,3,143,2.8519
1984,6,1,4,126,2.5542
1984,6,1,5,141,3.8762
1984,6,2,1,78,3.8515
1984,6,2,2,62,3.2126
1984,6,2,3,73,1.2911
1984,6,2,4,84,2.6822
1984,6,2,5,62,0.0110
1984,6,3,1,148,4.5147
1984,6,3,2,127,1.4200
1984,6,3,3,115,0.8535
1984,6,3,4,73,2.5058
1984,6,3,5,76,0.9636
1984,7,1,1,96,-3.1071
1984,7,1,2,147,-3.8211
1984,7,1,3,177,-3.1790
1984,7,1,4,200,-2.7988
1984,7,1,5,188,-3.9212
1984,7,2,1,105,-1.1833
1984,7,2,2,87,-1.1444
1984,7,2,3,82,-5.8497
1984,7,2,4,90,-5.5330
1984,7,2,5,75,-7.3661
1984,7,3,1,161,-0.9354
1984,7,3,2,128,-0.0654
1984,7,3,3,117,-3.3124
1984,7,3,4,85,-2.0144
1984,7,3,5,84,-2.8433
1984,8,1,1,96,10.2065
1984,8,1,2,146,10.2825
1984,8,1,3,177,9.0198
1984,8,1,4,198,10.1189
1984,8,1,5,184,10.6127
1984,8,2,1,105,13.9806
1984,8,2,2,87,12.4183
1984,8,2,3,80,14.2184
1984,8,2,4,90,12.8356
1984,8,2,5,75,9.4509
1984,8,3,1,161,9.4060
1984,8,3,2,128,12.5415
1984,8,3,3,116,12.2232
1984,8,3,4,83,10.2948
1984,8,3,5,83,10.6486
1984,9,1,1,96,-0.3381
1984,9,1,2,147,1.0934
1984,9,1,3,176,-0.2986
1984,9,1,4,194,0.1674
1984,9,1,5,183,1.6219
1984,9,2,1,104,-0.6628
1984,9,2,2,86,0.5061
1984,9,2,3,78,-0.1228
1984,9,2,4,89,-0.1631
1984,9,2,5,75,-0.2654
1984,9,3,1,161,-1.9926
1984,9,3,2,127,-0.0665
1984,9,3,3,115,1.2930
1984,9,3,4,83,-0.8912
1984,9,3,5,83,1.6216
1984,10,1,1,96,1.1256
1984,10,1,2,147,-1.1430
1984,10,1,3,175,-1.2836
1984,10,1,4,191,-2.7088
1984,10,1,5,182,-2.9295
1984,10,2,1,104,0.4533
1984,10,2,2,86,0.6049
1984,10,2,3,77,-1.4902
1984,10,2,4,88,-0.8177
1984,10,2,5,73,-3.4384
1984,10,3,1,161,1.3501
1984,10,3,2,126,1.0716
1984,10,3,3,115,-0.5465
1984,10,3,4,81,-0.7998
1984,10,3,5,83,-0.4717
1984,11,1,1,96,-1.7941
1984,11,1,2,146,-2.5246
1984,11,1,3,174,-0.9598
1984,11,1,4,188,-2.7856
1984,11,1,5,178,-4.1848
1984,11,2,1,105,-0.8584
1984,11,2,2,86,-1.0347
1984,11,2,3,77,-0.1029
1984,11,2,4,87,-0.0016
1984,11,2,5,72,-3.0578
1984,11,3,1,160,-1.2294
1984,11,3,2,126,-1.3455
1984,11,3,3,114,0.3066
1984,11,3,4,80,-0.3827
1984,11,3,5,83,-1.4244
1984,12,1,1,95,1.6341
1984,12,1,2,145,3.2189
1984,12,1,3,175,1.6145
1984,12,1,4,184,0.8269
1984,12,1,5,176,-1.2716
1984,12,2,1,105,2.0704
1984,12,2,2,86,2.7425
1984,12,2,3,76,2.1800
1984,12,2,4,87,2.8934
1984,12,2,5,72,0.1922
1984,12,3,1,160,2.5522
1984,12,3,2,126,2.4259
1984,12,3,3,114,1.6157
1984,12,3,4,79,0.7376
1984,12,3,5,80,3.7039
1985,1,1,1,95,12.7553
1985,1,1,2,145,10.0252
1985,1,1,3,175,11.5036
1985,1,1,4,183,11.4382
1985,1,1,5,176,11.7698
1985,1,2,1,105,11.4508
1985,1,2,2,85,10.6792
1985,1,2,3,76,8.4370
1985,1,2,4,87,9.7062
1985,1,2,5,72,10.1124
1985,1,3,1,160,8.3429
1985,1,3,2,125,8.0872
1985,1,3,3,114,6.3468
1985,1,3,4,79,6.6893
1985,1,3,5,79,6.9494
1985,2,1,1,95,3.2596
1985,2,1,2,144,3.4013
1985,2,1,3,175,3.9910
1985,2,1,4,181,2.9605
1985,2,1,5,172,3.0777
1985,2,2,1,105,3.0443
1985,2,2,2,84,1.2156
1985,2,2,3,74,2.2398
1985,2,2,4,86,0.7286
1985,2,2,5,72,1.1336
1985,2,3,1,160,2.1854
1985,2,3,2,124,0.7533
1985,2,3,3,113,2.3113
1985,2,3,4,79,0.8417
1985,2,3,5,79,1.4897
1985,3,1,1,95,-0.5804
1985,3,1,2,144,-1.2504
1985,3,1,3,172,-2.3749
1985,3,1,4,178,-2.6280
1985,3,1,5,169,-2.1099
1985,3,2,1,105,-0.9270
1985,3,2,2,83,-1.5288
1985,3,2,3,73,-2.1061
1985,3,2,4,84,-1.7982
1985,3,2,5,72,-1.2780
1985,3,3,1,160,1.3022
1985,3,3,2,123,-1.2045
1985,3,3,3,113,0.7387
1985,3,3,4,79,-0.0051
1985,3,3,5,78,0.7709
1985,4,1,1,93,1.2665
1985,4,1,2,144,-1.9112
1985,4,1,3,169,-0.6417
1985,4,1,4,178,-1.2205
1985,4,1,5,168,-1.2157
1985,4,2,1,104,0.5743
1985,4,2,2,83,-1.1183
1985,4,2,3,73,-1.0796
1985,4,2,4,84,-1.6185
1985,4,2,5,72,-2.7264
1985,4,3,1,160,-1.7524
1985,4,3,2,123,-0.3004
1985,4,3,3,113,2.0102
1985,4,3,4,79,-0.4301
1985,4,3,5,78,-2.6226
1985,5,1,1,93,4.7965
1985,5,1,2,143,5.5593
1985,5,1,3,166,2.4235
1985,5,1,4,178,2.1807
1985,5,1,5,167,1.8561
1985,5,2,1,103,6.6321
1985,5,2,2,83,5.0374
1985,5,2,3,73,4.0611
1985,5,2,4,84,4.2047
1985,5,2,5,72,1.4477
1985,5,3,1,160,6.9961
1985,5,3,2,123,5.4879
1985,5,3,3,113,5.9134
1985,5,3,4,79,5.2758
1985,5,3,5,78,5.1414
1985,6,1,1,93,2.0607
1985,6,1,2,143,0.7930
1985,6,1,3,162,0.0157
1985,6,1,4,175,1.6918
1985,6,1,5,166,0.0396
1985,6,2,1,102,1.4343
1985,6,2,2,83,2.6593
1985,6,2,3,72,2.7442
1985,6,2,4,83,1.7257
1985,6,2,5,71,-2.5455
1985,6,3,1,160,2.6452
1985,6,3,2,123,0.7641
1985,6,3,3,112,1.5578
1985,6,3,4,79,0.8616
1985,6,3,5,77,2.0156
1985,7,1,1,123,3.8711
1985,7,1,2,188,1.5411
1985,7,1,3,208,3.7957
1985,7,1,4,231,2.4951
1985,7,1,5,195,2.3401
1985,7,2,1,97,4.4426
1985,7,2,2,82,1.7037
1985,7,2,3,75,0.5588
1985,7,2,4,87,1.5197
1985,7,2,5,64,3.6816
1985,7,3,1,172,-1.1075
1985,7,3,2,131,1.0628
1985,7,3,3,114,-0.4457
1985,7,3,4,85,1.1846
1985,7,3,5,82,-1.5747
1985,8,1,1,122,0.4511
1985,8,1,2,187,0.1688
1985,8,1,3,208,-0.1529
1985,8,1,4,228,-1.0717
1985,8,1,5,191,-2.0459
1985,8,2,1,97,-0.8735
1985,8,2,2,82,-1.6736
1985,8,2,3,75,0.3074
1985,8,2,4,87,0.6762
1985,8,2,5,63,-1.6295
1985,8,3,1,172,-0.2744
1985,8,3,2,131,-0.6652
1985,8,3,3,114,-0.2240
1985,8,3,4,84,0.2667
1985,8,3,5,82,-0.3154
1985,9,1,1,122,-3.8329
1985,9,1,2,186,-4.5917
1985,9,1,3,208,-4.1542
1985,9,1,4,226,-4.2297
1985,9,1,5,188,-5.3570
1985,9,2,1,97,-3.7481
1985,9,2,2,82,-5.6650
1985,9,2,3,75,-4.6724
1985,9,2,4,87,-3.6459
1985,9,2,5,63,-5.3060
1985,9,3,1,172,-3.4372
1985,9,3,2,131,-3.1134
1985,9,3,3,114,-4.2430
1985,9,3,4,83,-1.1874
1985,9,3,5,81,-3.2773
1985,10,1,1,122,3.7295
1985,10,1,2,186,2.9026
1985,10,1,3,207,2.4973
1985,10,1,4,224,0.6782
1985,10,1,5,186,1.0852
1985,10,2,1,97,3.6554
1985,10,2,2,82,3.8839
1985,10,2,3,75,3.2721
1985,10,2,4,87,3.2425
1985,10,2,5,62,3.6316
1985,10,3,1,171,4.5586
1985,10,3,2,130,4.8850
1985,10,3,3,114,4.1191
1985,10,3,4,82,3.7637
1985,10,3,5,79,1.9103
1985,11,1,1,121,8.2640
1985,11,1,2,185,6.1471
1985,11,1,3,205,5.2687
1985,11,1,4,223,4.9196
1985,11,1,5,183,5.7915
1985,11,2,1,96,8.6845
1985,11,2,2,81,7.2221
1985,11,2,3,75,5.7131
1985,11,2,4,86,4.5903
1985,11,2,5,62,4.6930
1985,11,3,1,171,9.2204
1985,11,3,2,130,5.4438
1985,11,3,3,114,6.0245
1985,11,3,4,80,6.7892
1985,11,3,5,79,5.9156
1985,12,1,1,121,6.0432
1985,12,1,2,185,3.6150
1985,12,1,3,203,4.8071
1985,12,1,4,223,4.5587
1985,12,1,5,180,3.6789
1985,12,2,1,96,4.7941
1985,12,2,2,81,3.7070
1985,12,2,3,74,6.0700
1985,12,2,4,86,3.0523
1985,12,2,5,58,0.1287
1985,12,3,1,171,5.1967
1985,12,3,2,129,5.2450
1985,12,3,3,114,3.6163
1985,12,3,4,79,2.8251
1985,12,3,5,79,4.1323
1986,1,1,1,122,0.6644
1986,1,1,2,185,0.9174
1986,1,1,3,201,0.7436
1986,1,1,4,221,2.2755
1986,1,1,5,179,1.0666
1986,1,2,1,96,1.3073
1986,1,2,2,80,2.1539
1986,1,2,3,74,0.3626
1986,1,2,4,85,0.4078
1986,1,2,5,58,-0.2657
1986,1,3,1,171,0.9081
1986,1,3,2,128,-0.5766
1986,1,3,3,114,1.9029
1986,1,3,4,78,1.4043
1986,1,3,5,77,-1.4094
1986,2,1,1,121,8.4742
1986,2,1,2,185,7.4087
1986,2,1,3,201,7.0003
1986,2,1,4,221,5.5259
1986,2,1,5,178,6.2594
1986,2,2,1,96,8.5213
1986,2,2,2,79,5.9424
1986,2,2,3,72,9.8193
1986,2,2,4,85,6.7376
1986,2,2,5,58,3.1838
1986,2,3,1,171,8.7809
1986,2,3,2,128,5.7038
1986,2,3,3,114,8.1252
1986,2,3,4,76,8.7789
1986,2,3,5,77,7.4302
1986,3,1,1,121,6.0249
1986,3,1,2,185,5.5904
1986,3,1,3,201,5.2292
1986,3,1,4,219,4.9659
1986,3,1,5,175,6.3905
1986,3,2,1,96,5.9095
1986,3,2,2,79,5.2926
1986,3,2,3,72,3.4676
1986,3,2,4,84,5.7225
1986,3,2,5,58,7.4397
1986,3,3,1,170,7.8627
1986,3,3,2,128,3.6603
1986,3,3,3,113,4.4282
1986,3,3,4,76,4.3797
1986,3,3,5,77,4.2264
1986,4,1,1,121,3.6400
1986,4,1,2,184,0.9635
1986,4,1,3,196,1.6444
1986,4,1,4,216,-0.1747
1986,4,1,5,174,-0.2217
1986,4,2,1,95,0.6361
1986,4,2,2,79,0.7710
1986,4,2,3,72,-0.0751
1986,4,2,4,84,-1.0710
1986,4,2,5,58,-2.2441
1986,4,3,1,170,0.2564
1986,4,3,2,128,0.5676
1986,4,3,3,113,-2.0712
1986,4,3,4,76,-3.4781
1986,4,3,5,76,-0.7379
1986,5,1,1,122,6.8026
1986,5,1,2,182,4.2237
1986,5,1,3,194,3.9313
1986,5,1,4,212,1.5199
1986,5,1,5,172,5.8738
1986,5,2,1,95,5.8488
1986,5,2,2,78,4.6227
1986,5,2,3,72,3.7219
1986,5,2,4,84,3.5936
1986,5,2,5,57,0.9036
1986,5,3,1,170,6.7194
1986,5,3,2,128,3.8149
1986,5,3,3,110,5.0788
1986,5,3,4,75,5.3539
1986,5,3,5,74,3.7565
1986,6,1,1,121,-0.2936
1986,6,1,2,182,0.8929
1986,6,1,3,193,0.2884
1986,6,1,4,208,0.7821
1986,6,1,5,171,0.6925
1986,6,2,1,95,0.5443
1986,6,2,2,78,0.2985
1986,6,2,3,72,1.2657
1986,6,2,4,83,0.5563
1986,6,2,5,57,-0.2443
1986,6,3,1,169,4.5244
1986,6,3,2,127,-0.2078
1986,6,3,3,109,2.0156
1986,6,3,4,74,-1.2729
1986,6,3,5,74,-0.6215
1986,7,1,1,104,-5.8338
1986,7,1,2,174,-7.7947
1986,7,1,3,198,-7.1814
1986,7,1,4,218,-7.8046
1986,7,1,5,180,-9.7647
1986,7,2,1,91,-7.8327
1986,7,2,2,84,-8.9336
1986,7,2,3,85,-8.0250
1986,7,2,4,82,-6.7407
1986,7,2,5,66,-10.8556
1986,7,3,1,176,-6.0188
1986,7,3,2,129,-4.1051
1986,7,3,3,104,-3.4818
1986,7,3,4,77,-5.8198
1986,7,3,5,76,-8.0569
1986,8,1,1,104,1.5387
1986,8,1,2,172,1.2436
1986,8,1,3,197,1.2855
1986,8,1,4,213,1.7219
1986,8,1,5,178,-0.7128
1986,8,2,1,91,2.6628
1986,8,2,2,84,4.9597
1986,8,2,3,85,5.2702
1986,8,2,4,82,6.9350
1986,8,2,5,66,4.6274
1986,8,3,1,176,4.3236
1986,8,3,2,129,7.4485
1986,8,3,3,103,8.3935
1986,8,3,4,77,10.4097
1986,8,3,5,76,8.3953
1986,9,1,1,104,-5.4454
1986,9,1,2,172,-4.7356
1986,9,1,3,196,-4.5227
1986,9,1,4,211,-3.6705
1986,9,1,5,177,-1.7941
1986,9,2,1,91,-7.2336
1986,9,2,2,84,-5.5313
1986,9,2,3,85,-6.5050
1986,9,2,4,81,-2.7575
1986,9,2,5,66,-1.1437
1986,9,3,1,175,-11.4941
1986,9,3,2,129,-6.3566
1986,9,3,3,102,-6.6931
1986,9,3,4,77,-5.4110
1986,9,3,5,75,-3.3754
1986,10,1,1,104,0.9826
1986,10,1,2,172,2.6294
1986,10,1,3,193,3.7911
1986,10,1,4,210,1.1474
1986,10,1,5,175,1.9459
1986,10,2,1,91,3.5521
1986,10,2,2,83,5.4478
1986,10,2,3,84,4.2595
1986,10,2,4,80,3.6962
1986,10,2,5,65,3.1220
1986,10,3,1,174,8.0306
1986,10,3,2,129,2.9366
1986,10,3,3,102,5.9335
1986,10,3,4,77,6.8214
1986,10,3,5,74,6.2714
1986,11,1,1,104,0.6893
1986,11,1,2,171,1.3606
1986,11,1,3,189,0.1784
1986,11,1,4,207,1.2729
1986,11,1,5,172,-0.3422
1986,11,2,1,91,1.6512
1986,11,2,2,83,1.7454
1986,11,2,3,84,1.3318
1986,11,2,4,79,1.4106
1986,11,2,5,64,-1.6460
1986,11,3,1,174,2.1644
1986,11,3,2,129,2.6361
1986,11,3,3,100,2.3076
1986,11,3,4,75,3.4619
1986,11,3,5,73,2.0462
1986,12,1,1,104,-2.2649
1986,12,1,2,169,-2.6227
1986,12,1,3,185,-1.4325
1986,12,1,4,203,-0.5701
1986,12,1,5,170,-2.8585
1986,12,2,1,91,-0.0572
1986,12,2,2,82,-1.3509
1986,12,2,3,84,-2.8864
1986,12,2,4,79,-3.9307
1986,12,2,5,62,-2.8457
1986,12,3,1,174,-1.3453
1986,12,3,2,128,-3.5954
1986,12,3,3,100,-4.0563
1986,12,3,4,74,-1.3376
1986,12,3,5,73,-4.4037
1987,1,1,1,103,10.9250
1987,1,1,2,167,8.1000
1987,1,1,3,176,10.4250
