year,month,rank_ME,rank_r10a,nstocks,ret_vw
1979,5,2,5,44,-1.8811
1979,5,3,1,63,-2.7374
1979,5,3,2,91,-1.6187
1979,5,3,3,121,-1.3663
1979,5,3,4,139,-1.4879
1979,5,3,5,154,-1.6453
1979,6,1,1,203,5.5218
1979,6,1,2,95,6.3720
1979,6,1,3,93,3.5586
1979,6,1,4,60,5.2228
1979,6,1,5,70,5.1183
1979,6,2,1,85,3.9151
1979,6,2,2,73,5.7108
1979,6,2,3,64,8.0269
1979,6,2,4,56,5.0065
1979,6,2,5,41,6.6044
1979,6,3,1,67,5.3442
1979,6,3,2,102,4.6673
1979,6,3,3,116,5.1804
1979,6,3,4,134,3.0370
1979,6,3,5,151,4.1978
1979,7,1,1,208,2.0610
1979,7,1,2,91,2.6131
1979,7,1,3,71,4.7084
1979,7,1,4,72,1.5380
1979,7,1,5,83,2.4195
1979,7,2,1,73,5.1126
1979,7,2,2,53,2.6272
1979,7,2,3,43,1.3127
1979,7,2,4,58,4.1207
1979,7,2,5,84,3.6150
1979,7,3,1,89,3.6685
1979,7,3,2,119,0.1924
1979,7,3,3,138,1.3391
1979,7,3,4,125,0.5152
1979,7,3,5,104,1.3683
1979,8,1,1,227,7.0827
1979,8,1,2,90,8.5073
1979,8,1,3,80,8.2209
1979,8,1,4,64,9.6385
1979,8,1,5,63,10.5180
1979,8,2,1,73,7.5726
1979,8,2,2,55,7.7459
1979,8,2,3,52,7.4360
1979,8,2,4,54,9.6599
1979,8,2,5,81,9.0736
1979,8,3,1,90,6.1193
1979,8,3,2,122,4.6007
1979,8,3,3,114,5.1909
1979,8,3,4,130,7.5825
1979,8,3,5,119,7.7403
1979,9,1,1,156,-0.7365
1979,9,1,2,70,-1.8882
1979,9,1,3,78,-1.0842
1979,9,1,4,74,-2.5301
1979,9,1,5,152,-2.1588
1979,9,2,1,62,-2.3757
1979,9,2,2,63,0.3778
1979,9,2,3,60,-0.2698
1979,9,2,4,65,-0.5745
1979,9,2,5,72,-1.3630
1979,9,3,1,115,0.0123
1979,9,3,2,126,1.5457
1979,9,3,3,128,-1.0537
1979,9,3,4,113,-0.6788
1979,9,3,5,89,0.6402
1979,10,1,1,185,-12.1388
1979,10,1,2,114,-10.5731
1979,10,1,3,65,-9.1391
1979,10,1,4,68,-11.5381
1979,10,1,5,105,-10.6741
1979,10,2,1,80,-13.1332
1979,10,2,2,71,-10.0649
1979,10,2,3,58,-10.1204
1979,10,2,4,55,-8.9133
1979,10,2,5,58,-11.0839
1979,10,3,1,76,-9.2576
1979,10,3,2,106,-7.1918
1979,10,3,3,132,-5.7359
1979,10,3,4,129,-6.5951
1979,10,3,5,126,-4.7378
1979,11,1,1,268,8.3142
1979,11,1,2,114,8.6150
1979,11,1,3,68,5.5861
1979,11,1,4,35,3.4036
1979,11,1,5,50,7.0878
1979,11,2,1,103,10.9567
1979,11,2,2,69,9.8012
1979,11,2,3,55,8.4456
1979,11,2,4,61,6.1568
1979,11,2,5,45,7.4598
1979,11,3,1,52,8.7758
1979,11,3,2,99,7.0915
1979,11,3,3,132,4.9904
1979,11,3,4,132,4.0216
1979,11,3,5,153,6.7668
1979,12,1,1,250,7.4927
1979,12,1,2,116,7.1051
1979,12,1,3,65,5.6036
1979,12,1,4,45,5.5356
1979,12,1,5,62,6.5432
1979,12,2,1,90,6.2769
1979,12,2,2,68,4.1826
1979,12,2,3,45,5.8485
1979,12,2,4,63,6.2297
1979,12,2,5,71,6.7055
1979,12,3,1,80,4.3806
1979,12,3,2,104,2.2559
1979,12,3,3,136,0.6219
1979,12,3,4,131,1.9268
1979,12,3,5,120,4.1133
1980,1,1,1,25,4.2486
1980,1,1,2,29,10.6021
1980,1,1,3,61,8.2869
1980,1,1,4,90,8.8500
1980,1,1,5,330,13.8044
1980,1,2,1,40,7.7497
1980,1,2,2,60,3.5367
1980,1,2,3,50,6.6086
1980,1,2,4,87,6.2527
1980,1,2,5,96,13.1030
1980,1,3,1,158,8.4584
1980,1,3,2,137,4.7651
1980,1,3,3,127,4.1637
1980,1,3,4,89,5.4550
1980,1,3,5,63,14.9664
1980,2,1,1,145,-5.0416
1980,2,1,2,102,-1.5171
1980,2,1,3,77,-4.2897
1980,2,1,4,75,-2.4597
1980,2,1,5,137,-1.3513
1980,2,2,1,96,-3.3482
1980,2,2,2,62,-2.1566
1980,2,2,3,56,-4.0422
1980,2,2,4,58,-4.4805
1980,2,2,5,59,-2.8593
1980,2,3,1,86,4.0052
1980,2,3,2,115,5.4675
1980,2,3,3,120,-3.8578
1980,2,3,4,133,-0.9395
1980,2,3,5,121,-1.8350
1980,3,1,1,157,-19.7254
1980,3,1,2,77,-17.6053
1980,3,1,3,89,-18.2693
1980,3,1,4,77,-16.1215
1980,3,1,5,134,-17.4738
1980,3,2,1,80,-17.5752
1980,3,2,2,58,-15.4594
1980,3,2,3,53,-13.4251
1980,3,2,4,59,-13.6881
1980,3,2,5,82,-15.8186
1980,3,3,1,97,-14.6204
1980,3,3,2,121,-11.6556
1980,3,3,3,127,-9.6540
1980,3,3,4,129,-9.7542
1980,3,3,5,102,-9.1289
1980,4,1,1,202,6.5862
1980,4,1,2,112,5.1351
1980,4,1,3,85,5.1340
1980,4,1,4,63,4.4468
1980,4,1,5,69,3.7796
1980,4,2,1,84,5.3535
1980,4,2,2,83,6.6531
1980,4,2,3,54,7.9750
1980,4,2,4,49,5.9014
1980,4,2,5,65,4.0569
1980,4,3,1,83,6.6852
1980,4,3,2,100,9.3318
1980,4,3,3,122,3.3211
1980,4,3,4,132,3.8581
1980,4,3,5,135,4.4611
1980,5,1,1,225,6.2994
1980,5,1,2,132,6.1305
1980,5,1,3,72,6.3166
1980,5,1,4,65,5.6985
1980,5,1,5,47,5.5978
1980,5,2,1,95,9.0666
1980,5,2,2,81,7.8885
1980,5,2,3,73,8.7426
1980,5,2,4,41,8.7141
1980,5,2,5,39,8.7208
1980,5,3,1,62,5.4653
1980,5,3,2,91,7.3552
1980,5,3,3,109,5.5920
1980,5,3,4,150,5.3152
1980,5,3,5,155,5.1903
1980,6,1,1,193,2.6420
1980,6,1,2,115,2.6073
1980,6,1,3,88,2.7002
1980,6,1,4,56,4.3917
1980,6,1,5,82,3.8199
1980,6,2,1,80,2.3121
1980,6,2,2,67,3.4500
1980,6,2,3,81,5.2605
1980,6,2,4,56,2.2954
1980,6,2,5,57,2.7463
1980,6,3,1,71,2.4987
1980,6,3,2,108,2.5397
1980,6,3,3,105,2.9839
1980,6,3,4,140,2.7916
1980,6,3,5,141,3.8957
1980,7,1,1,164,13.3713
1980,7,1,2,90,13.8029
1980,7,1,3,78,8.8856
1980,7,1,4,95,10.9629
1980,7,1,5,111,12.6151
1980,7,2,1,68,14.0194
1980,7,2,2,71,11.7403
1980,7,2,3,44,9.2918
1980,7,2,4,83,7.8025
1980,7,2,5,78,9.3053
1980,7,3,1,101,10.1999
1980,7,3,2,117,5.1608
1980,7,3,3,131,5.0451
1980,7,3,4,115,6.2281
1980,7,3,5,101,8.9480
1980,8,1,1,203,7.7375
1980,8,1,2,100,7.6250
1980,8,1,3,78,7.7585
1980,8,1,4,85,6.9359
1980,8,1,5,74,8.8905
1980,8,2,1,89,6.1868
1980,8,2,2,68,4.2414
1980,8,2,3,58,1.5614
1980,8,2,4,63,6.0492
1980,8,2,5,69,6.1013
1980,8,3,1,97,0.1975
1980,8,3,2,107,1.1545
1980,8,3,3,120,1.4408
1980,8,3,4,119,2.0641
1980,8,3,5,122,2.5172
1980,9,1,1,125,4.4283
1980,9,1,2,90,0.8589
1980,9,1,3,88,0.9506
1980,9,1,4,83,1.8320
1980,9,1,5,154,3.2130
1980,9,2,1,70,6.4545
1980,9,2,2,72,3.3322
1980,9,2,3,70,1.2763
1980,9,2,4,64,2.3946
1980,9,2,5,72,2.5786
1980,9,3,1,118,2.1619
1980,9,3,2,108,0.9933
1980,9,3,3,127,2.7338
1980,9,3,4,113,2.2364
1980,9,3,5,99,7.9624
1980,10,1,1,220,4.1751
1980,10,1,2,108,3.7755
1980,10,1,3,80,3.6664
1980,10,1,4,80,6.0703
1980,10,1,5,51,5.2669
1980,10,2,1,83,1.3134
1980,10,2,2,76,1.6115
1980,10,2,3,78,1.9194
1980,10,2,4,63,1.0810
1980,10,2,5,49,3.8519
1980,10,3,1,73,-1.2198
1980,10,3,2,99,-0.8910
1980,10,3,3,109,-1.8244
1980,10,3,4,123,4.2339
1980,10,3,5,160,2.9561
1980,11,1,1,232,5.5903
1980,11,1,2,129,1.1967
1980,11,1,3,80,5.0917
1980,11,1,4,50,1.0446
1980,11,1,5,46,6.1904
1980,11,2,1,103,7.6363
1980,11,2,2,86,3.4350
1980,11,2,3,61,5.2608
1980,11,2,4,53,2.7098
1980,11,2,5,45,7.9996
1980,11,3,1,67,8.7864
1980,11,3,2,93,13.9621
1980,11,3,3,125,10.5912
1980,11,3,4,131,8.2515
1980,11,3,5,152,14.3870
1980,12,1,1,245,-3.4515
1980,12,1,2,96,-4.3163
1980,12,1,3,76,-2.5503
1980,12,1,4,56,-6.1283
1980,12,1,5,69,-0.6309
1980,12,2,1,87,-3.2749
1980,12,2,2,71,-1.8812
1980,12,2,3,56,-0.0484
1980,12,2,4,69,-2.9501
1980,12,2,5,67,-2.2051
1980,12,3,1,80,-0.4032
1980,12,3,2,109,-1.2518
1980,12,3,3,118,-1.4491
1980,12,3,4,132,-4.5384
1980,12,3,5,127,-7.6568
1981,1,1,1,17,2.4763
1981,1,1,2,43,1.6942
1981,1,1,3,58,8.2730
1981,1,1,4,109,3.6716
1981,1,1,5,315,0.9243
1981,1,2,1,36,5.9820
1981,1,2,2,59,0.7920
1981,1,2,3,67,1.1108
1981,1,2,4,95,1.1155
1981,1,2,5,93,-3.9450
1981,1,3,1,173,-5.0680
1981,1,3,2,133,-2.9964
1981,1,3,3,122,-3.7962
1981,1,3,4,83,-3.5602
1981,1,3,5,53,-9.0606
1981,2,1,1,138,2.8289
1981,2,1,2,88,0.3027
1981,2,1,3,77,2.0420
1981,2,1,4,91,2.5938
1981,2,1,5,147,-0.9315
1981,2,2,1,89,0.7180
1981,2,2,2,67,3.9194
1981,2,2,3,67,3.8820
1981,2,2,4,55,2.4178
1981,2,2,5,64,1.1617
1981,2,3,1,78,0.1168
1981,2,3,2,107,2.0361
1981,2,3,3,119,2.5972
1981,2,3,4,128,1.4695
1981,2,3,5,132,2.8992
1981,3,1,1,107,7.5990
1981,3,1,2,82,11.8788
1981,3,1,3,82,8.3056
1981,3,1,4,101,11.1178
1981,3,1,5,172,10.0877
1981,3,2,1,72,6.9695
1981,3,2,2,63,3.8486
1981,3,2,3,61,9.7655
1981,3,2,4,60,7.1403
1981,3,2,5,80,11.2530
1981,3,3,1,118,2.8922
1981,3,3,2,119,2.3273
1981,3,3,3,118,2.2856
1981,3,3,4,118,7.0788
1981,3,3,5,89,9.4432
1981,4,1,1,182,4.6468
1981,4,1,2,93,3.9146
1981,4,1,3,100,3.0515
1981,4,1,4,65,6.1729
1981,4,1,5,92,4.5407
1981,4,2,1,78,1.9833
1981,4,2,2,66,2.7401
1981,4,2,3,63,-0.1742
1981,4,2,4,65,3.1060
1981,4,2,5,71,4.5570
1981,4,3,1,89,-2.8374
1981,4,3,2,110,-0.0854
1981,4,3,3,110,0.3171
1981,4,3,4,128,-3.8401
1981,4,3,5,126,-2.5368
1981,5,1,1,229,4.4163
1981,5,1,2,98,2.4710
1981,5,1,3,77,2.5236
1981,5,1,4,69,3.8048
1981,5,1,5,54,4.6606
1981,5,2,1,89,3.3675
1981,5,2,2,66,1.5168
1981,5,2,3,76,3.0874
1981,5,2,4,61,3.2127
1981,5,2,5,55,4.2286
1981,5,3,1,74,4.6048
1981,5,3,2,105,0.3676
1981,5,3,3,113,-0.2680
1981,5,3,4,125,0.1669
1981,5,3,5,141,0.3286
1981,6,1,1,167,2.1159
1981,6,1,2,100,-0.5231
1981,6,1,3,62,1.5220
1981,6,1,4,73,2.2687
1981,6,1,5,122,-0.9717
1981,6,2,1,83,-1.1868
1981,6,2,2,70,-1.1055
1981,6,2,3,61,-2.5843
1981,6,2,4,65,0.8211
1981,6,2,5,71,-3.9664
1981,6,3,1,90,-4.1488
1981,6,3,2,111,-2.1558
1981,6,3,3,118,-0.3712
1981,6,3,4,116,0.0282
1981,6,3,5,122,1.5290
1981,7,1,1,114,-3.6488
1981,7,1,2,52,-3.9120
1981,7,1,3,65,-1.7007
1981,7,1,4,108,-0.8070
1981,7,1,5,187,-3.4743
1981,7,2,1,71,-3.9513
1981,7,2,2,56,-1.5601
1981,7,2,3,59,-1.0727
1981,7,2,4,77,-2.4410
1981,7,2,5,85,-1.4067
1981,7,3,1,103,-2.0140
1981,7,3,2,132,1.1944
1981,7,3,3,127,1.9429
1981,7,3,4,99,-0.7155
1981,7,3,5,94,0.4916
1981,8,1,1,209,-8.6777
1981,8,1,2,86,-5.4019
1981,8,1,3,91,-7.1677
1981,8,1,4,70,-8.6415
1981,8,1,5,65,-6.5602
1981,8,2,1,88,-7.3189
1981,8,2,2,75,-6.8717
1981,8,2,3,68,-5.5509
1981,8,2,4,68,-5.8171
1981,8,2,5,52,-8.9938
1981,8,3,1,85,-4.6721
1981,8,3,2,108,-5.6724
1981,8,3,3,105,-4.4762
1981,8,3,4,120,-3.5883
1981,8,3,5,136,-7.3796
1981,9,1,1,157,-8.2071
1981,9,1,2,96,-6.3596
1981,9,1,3,101,-8.0012
1981,9,1,4,72,-7.0427
1981,9,1,5,95,-7.7044
1981,9,2,1,85,-6.7563
1981,9,2,2,69,-7.7616
1981,9,2,3,68,-6.9484
1981,9,2,4,60,-3.5020
1981,9,2,5,63,-6.6031
1981,9,3,1,108,-4.8585
1981,9,3,2,104,-4.1544
1981,9,3,3,108,-6.9101
1981,9,3,4,123,-6.6594
1981,9,3,5,114,-5.9525
1981,10,1,1,206,10.1368
1981,10,1,2,115,8.8231
1981,10,1,3,91,7.0474
1981,10,1,4,61,7.0326
1981,10,1,5,49,10.4696
1981,10,2,1,91,7.4791
1981,10,2,2,70,7.2786
1981,10,2,3,79,6.1416
1981,10,2,4,64,7.3689
1981,10,2,5,46,6.3404
1981,10,3,1,61,0.1777
1981,10,3,2,115,5.6597
1981,10,3,3,100,4.4142
1981,10,3,4,127,4.5633
1981,10,3,5,150,7.2652
1981,11,1,1,229,3.3466
1981,11,1,2,98,3.5855
1981,11,1,3,58,4.7383
1981,11,1,4,65,1.7083
1981,11,1,5,69,3.4033
1981,11,2,1,102,1.5519
1981,11,2,2,71,2.7605
1981,11,2,3,71,4.4331
1981,11,2,4,55,4.5406
1981,11,2,5,46,3.6315
1981,11,3,1,66,1.7444
1981,11,3,2,99,2.4509
1981,11,3,3,120,5.7002
1981,11,3,4,132,5.8923
1981,11,3,5,137,4.7713
1981,12,1,1,244,-2.9206
1981,12,1,2,107,-2.4504
1981,12,1,3,75,-1.3664
1981,12,1,4,43,-1.0852
1981,12,1,5,56,-0.3035
1981,12,2,1,100,-1.3048
1981,12,2,2,69,-1.2023
1981,12,2,3,59,-1.9610
1981,12,2,4,59,0.5051
1981,12,2,5,57,0.1642
1981,12,3,1,58,-1.7103
1981,12,3,2,107,-2.5395
1981,12,3,3,122,-1.0277
1981,12,3,4,137,-2.5387
1981,12,3,5,135,-4.4219
1982,1,1,1,17,-5.1162
1982,1,1,2,33,1.9232
1982,1,1,3,63,-0.5362
1982,1,1,4,114,0.1670
1982,1,1,5,270,-0.9113
1982,1,2,1,29,0.0670
1982,1,2,2,47,-5.0035
1982,1,2,3,80,-4.3431
1982,1,2,4,82,-3.2211
1982,1,2,5,105,-3.2072
1982,1,3,1,174,-2.3213
1982,1,3,2,150,-2.2530
1982,1,3,3,112,0.7851
1982,1,3,4,81,-5.3151
1982,1,3,5,40,0.2244
1982,2,1,1,94,-2.7027
1982,2,1,2,69,-2.8009
1982,2,1,3,85,-0.3891
1982,2,1,4,80,-2.0109
1982,2,1,5,200,-6.6586
1982,2,2,1,76,-2.7843
1982,2,2,2,62,-3.1893
1982,2,2,3,56,-4.9284
1982,2,2,4,69,-4.1558
1982,2,2,5,79,-3.9180
1982,2,3,1,102,-4.8887
1982,2,3,2,120,-4.3979
1982,2,3,3,118,-6.3892
1982,2,3,4,115,-4.2649
1982,2,3,5,103,-3.4583
1982,3,1,1,122,-1.0773
1982,3,1,2,82,-1.1498
1982,3,1,3,89,0.1207
1982,3,1,4,89,-1.5152
1982,3,1,5,135,0.2861
1982,3,2,1,74,-0.9079
1982,3,2,2,60,0.8106
1982,3,2,3,59,0.0837
1982,3,2,4,62,0.9844
1982,3,2,5,84,-0.8592
1982,3,3,1,110,-1.9186
1982,3,3,2,110,-0.1289
1982,3,3,3,121,-0.7875
1982,3,3,4,122,0.2659
1982,3,3,5,94,-0.0610
1982,4,1,1,173,4.0534
1982,4,1,2,91,4.4110
1982,4,1,3,88,4.2813
1982,4,1,4,85,2.7148
1982,4,1,5,89,2.9316
1982,4,2,1,82,5.0940
1982,4,2,2,65,6.2658
1982,4,2,3,63,5.9153
1982,4,2,4,63,5.7204
1982,4,2,5,62,6.2644
1982,4,3,1,83,5.3142
1982,4,3,2,115,5.3108
1982,4,3,3,122,5.0022
1982,4,3,4,112,2.4887
1982,4,3,5,125,4.2235
1982,5,1,1,231,-4.7739
1982,5,1,2,99,-2.5159
1982,5,1,3,73,-0.2544
1982,5,1,4,64,-3.5386
1982,5,1,5,60,-2.4085
1982,5,2,1,89,-3.6679
1982,5,2,2,80,-2.5982
1982,5,2,3,66,-4.6087
1982,5,2,4,62,-3.5360
1982,5,2,5,41,-2.5441
1982,5,3,1,59,-7.0823
1982,5,3,2,98,-4.6541
1982,5,3,3,121,-2.7262
1982,5,3,4,127,-2.1459
1982,5,3,5,147,-0.8550
1982,6,1,1,162,-2.4347
1982,6,1,2,95,-0.1820
1982,6,1,3,72,-1.6624
1982,6,1,4,72,-1.3284
1982,6,1,5,121,-3.7456
1982,6,2,1,93,0.3895
1982,6,2,2,71,-0.2192
1982,6,2,3,45,-3.6880
1982,6,2,4,64,-1.1413
1982,6,2,5,63,-3.1140
1982,6,3,1,88,-0.0495
1982,6,3,2,97,-1.4058
1982,6,3,3,127,-1.8362
1982,6,3,4,130,-2.9508
1982,6,3,5,113,-0.4624
1982,7,1,1,106,-0.0275
1982,7,1,2,62,-1.9860
1982,7,1,3,67,-1.1647
1982,7,1,4,110,-0.0853
1982,7,1,5,178,-0.9381
1982,7,2,1,58,0.4162
1982,7,2,2,48,1.2289
1982,7,2,3,62,2.1855
1982,7,2,4,68,-1.3506
1982,7,2,5,96,-1.2882
1982,7,3,1,115,-1.2082
1982,7,3,2,136,-0.6680
1982,7,3,3,113,-4.2465
1982,7,3,4,103,-2.2666
1982,7,3,5,84,-3.1500
1982,8,1,1,150,7.5651
1982,8,1,2,108,9.5837
1982,8,1,3,59,7.9150
1982,8,1,4,55,6.6231
1982,8,1,5,44,3.8160
1982,8,2,1,102,13.0110
1982,8,2,2,66,10.6799
1982,8,2,3,56,9.7012
1982,8,2,4,50,11.2049
1982,8,2,5,50,9.6114
1982,8,3,1,75,13.4675
1982,8,3,2,94,11.5896
1982,8,3,3,114,12.2442
1982,8,3,4,129,12.9300
1982,8,3,5,134,12.8985
1982,9,1,1,175,4.9758
1982,9,1,2,95,2.9389
1982,9,1,3,84,2.2052
1982,9,1,4,78,4.6336
1982,9,1,5,83,6.8216
1982,9,2,1,82,1.1964
1982,9,2,2,83,3.0791
1982,9,2,3,53,2.5446
1982,9,2,4,55,4.5359
1982,9,2,5,67,3.8110
1982,9,3,1,97,0.8568
1982,9,3,2,95,0.6372
1982,9,3,3,124,0.2705
1982,9,3,4,119,2.1700
1982,9,3,5,112,0.8639
1982,10,1,1,209,13.5749
1982,10,1,2,115,10.4763
1982,10,1,3,71,10.6307
1982,10,1,4,59,12.7241
1982,10,1,5,60,16.3849
1982,10,2,1,97,12.8876
1982,10,2,2,64,14.1583
1982,10,2,3,60,12.2915
1982,10,2,4,66,13.2900
1982,10,2,5,48,17.3645
1982,10,3,1,60,16.4762
1982,10,3,2,105,11.0686
1982,10,3,3,117,8.9674
1982,10,3,4,113,10.0731
1982,10,3,5,147,10.1229
1982,11,1,1,219,11.4311
1982,11,1,2,86,11.3110
1982,11,1,3,71,10.0832
1982,11,1,4,46,7.0225
1982,11,1,5,91,9.5414
1982,11,2,1,90,10.7191
1982,11,2,2,76,7.7151
1982,11,2,3,61,4.5982
1982,11,2,4,54,10.0144
1982,11,2,5,62,6.1784
1982,11,3,1,72,6.9731
1982,11,3,2,106,6.4494
1982,11,3,3,114,3.1945
1982,11,3,4,138,3.3961
1982,11,3,5,117,1.6804
1982,12,1,1,217,0.8205
1982,12,1,2,110,3.1225
1982,12,1,3,66,1.4086
1982,12,1,4,59,3.8719
1982,12,1,5,65,3.1003
1982,12,2,1,87,1.5831
1982,12,2,2,62,3.6915
1982,12,2,3,70,1.9523
1982,12,2,4,49,1.4523
1982,12,2,5,72,2.0332
1982,12,3,1,72,1.4942
1982,12,3,2,110,3.1023
1982,12,3,3,112,0.7302
1982,12,3,4,141,1.3981
1982,12,3,5,113,2.8321
1983,1,1,1,138,8.2595
1983,1,1,2,127,7.9338
1983,1,1,3,169,9.6209
1983,1,1,4,221,8.0593
1983,1,1,5,444,10.6722
1983,1,2,1,55,6.9815
1983,1,2,2,68,6.6094
1983,1,2,3,101,3.0342
1983,1,2,4,131,5.7312
1983,1,2,5,146,7.0270
1983,1,3,1,207,4.4046
1983,1,3,2,165,3.3504
1983,1,3,3,117,3.1380
1983,1,3,4,83,2.9035
1983,1,3,5,62,6.5694
1983,2,1,1,210,5.2751
1983,2,1,2,159,8.5450
1983,2,1,3,138,5.1837
1983,2,1,4,199,6.6550
1983,2,1,5,421,5.7492
1983,2,2,1,113,5.0135
1983,2,2,2,93,4.4604
1983,2,2,3,88,5.5651
1983,2,2,4,90,6.2246
1983,2,2,5,142,6.7933
1983,2,3,1,123,2.1460
1983,2,3,2,128,1.9541
1983,2,3,3,125,3.0256
1983,2,3,4,137,2.8557
1983,2,3,5,111,2.7560
1983,3,1,1,274,5.3176
1983,3,1,2,158,3.6515
1983,3,1,3,161,6.0078
1983,3,1,4,182,5.2344
1983,3,1,5,365,6.7616
1983,3,2,1,94,1.8594
1983,3,2,2,94,4.1935
1983,3,2,3,96,5.1064
1983,3,2,4,94,4.2424
1983,3,2,5,127,4.9620
1983,3,3,1,125,3.9825
1983,3,3,2,126,2.5580
1983,3,3,3,124,3.4576
1983,3,3,4,139,2.4764
1983,3,3,5,116,3.0470
1983,4,1,1,323,7.8980
1983,4,1,2,198,7.2507
1983,4,1,3,170,9.8994
1983,4,1,4,214,7.2829
1983,4,1,5,244,8.0439
1983,4,2,1,122,5.4320
1983,4,2,2,87,8.3285
1983,4,2,3,100,5.1638
1983,4,2,4,79,5.2414
1983,4,2,5,121,5.9909
1983,4,3,1,107,7.3362
1983,4,3,2,126,7.5447
1983,4,3,3,130,6.2520
1983,4,3,4,142,7.9758
1983,4,3,5,126,4.8022
1983,5,1,1,369,10.0958
1983,5,1,2,202,9.8160
1983,5,1,3,169,9.5946
1983,5,1,4,164,8.5990
1983,5,1,5,234,9.6521
1983,5,2,1,117,6.0519
1983,5,2,2,120,5.2062
1983,5,2,3,96,3.7094
1983,5,2,4,78,6.1711
1983,5,2,5,106,9.1009
1983,5,3,1,89,2.3418
1983,5,3,2,119,3.1272
1983,5,3,3,131,-1.8674
1983,5,3,4,144,-1.4464
1983,5,3,5,148,0.8831
1983,6,1,1,415,4.2153
1983,6,1,2,196,2.4087
1983,6,1,3,146,4.3923
1983,6,1,4,137,5.4199
1983,6,1,5,246,5.0984
1983,6,2,1,137,5.5148
1983,6,2,2,89,4.4879
1983,6,2,3,73,5.2674
1983,6,2,4,101,3.2393
1983,6,2,5,112,8.2699
1983,6,3,1,99,3.3888
1983,6,3,2,135,3.5434
1983,6,3,3,147,3.4454
1983,6,3,4,136,4.6649
1983,6,3,5,115,5.9779
1983,7,1,1,215,-1.0354
1983,7,1,2,153,-0.1206
1983,7,1,3,157,-0.8636
1983,7,1,4,229,-1.4306
1983,7,1,5,398,-1.5992
1983,7,2,1,82,-2.8290
1983,7,2,2,84,-1.9001
1983,7,2,3,89,-0.3059
1983,7,2,4,110,-2.0747
1983,7,2,5,145,-2.7520
1983,7,3,1,142,-3.6676
1983,7,3,2,139,-3.0972
1983,7,3,3,138,-1.2231
1983,7,3,4,116,-2.4627
1983,7,3,5,91,-5.2676
1983,8,1,1,327,-3.3330
1983,8,1,2,169,-2.6570
1983,8,1,3,154,-2.7948
1983,8,1,4,168,-2.4788
1983,8,1,5,215,-3.9008
1983,8,2,1,126,-4.5516
1983,8,2,2,98,-4.4410
1983,8,2,3,83,-1.6672
1983,8,2,4,92,-1.2352
1983,8,2,5,88,-1.2847
1983,8,3,1,107,0.6596
1983,8,3,2,116,1.8856
1983,8,3,3,124,1.5890
1983,8,3,4,138,0.4650
1983,8,3,5,140,1.6512
1983,9,1,1,337,-0.1298
1983,9,1,2,193,0.4867
1983,9,1,3,184,1.9661
1983,9,1,4,171,1.2540
1983,9,1,5,237,1.6080
1983,9,2,1,106,2.1432
1983,9,2,2,106,3.7789
1983,9,2,3,95,3.5701
1983,9,2,4,83,5.9859
1983,9,2,5,116,2.6340
1983,9,3,1,131,2.7574
1983,9,3,2,122,1.8247
1983,9,3,3,127,0.7144
1983,9,3,4,126,2.0586
1983,9,3,5,115,0.4108
1983,10,1,1,396,-6.8038
1983,10,1,2,240,-4.7374
1983,10,1,3,144,-2.7351
1983,10,1,4,160,-3.5705
1983,10,1,5,166,-5.7001
1983,10,2,1,117,-6.0014
1983,10,2,2,111,-5.7554
1983,10,2,3,95,-4.5479
1983,10,2,4,83,-4.2233
1983,10,2,5,103,-5.7422
1983,10,3,1,93,-3.2419
1983,10,3,2,101,-0.4868
1983,10,3,3,135,-1.7015
1983,10,3,4,147,-0.7122
1983,10,3,5,138,-1.4280
1983,11,1,1,418,6.2817
1983,11,1,2,167,3.9533
1983,11,1,3,132,5.3931
1983,11,1,4,162,4.3007
1983,11,1,5,230,4.1007
1983,11,2,1,136,6.2596
1983,11,2,2,91,5.0412
1983,11,2,3,94,4.3941
1983,11,2,4,80,3.8438
1983,11,2,5,105,7.2670
1983,11,3,1,96,3.8310
1983,11,3,2,131,1.8724
1983,11,3,3,138,3.7954
1983,11,3,4,138,0.0431
1983,11,3,5,112,2.9753
1983,12,1,1,409,-1.9297
1983,12,1,2,199,-0.2857
1983,12,1,3,170,0.6074
1983,12,1,4,124,-0.1720
1983,12,1,5,202,-1.5235
1983,12,2,1,123,-1.8356
1983,12,2,2,108,-0.3379
1983,12,2,3,83,-0.2206
1983,12,2,4,89,-1.9410
1983,12,2,5,103,-0.1585
1983,12,3,1,84,-4.5960
1983,12,3,2,123,0.0568
1983,12,3,3,135,-0.8752
1983,12,3,4,141,-1.4347
1983,12,3,5,131,1.5188
1984,1,1,1,125,1.5334
1984,1,1,2,115,1.9380
1984,1,1,3,159,0.6194
1984,1,1,4,225,1.0891
1984,1,1,5,432,0.3453
1984,1,2,1,59,0.0043
1984,1,2,2,74,0.0808
1984,1,2,3,97,-1.7441
1984,1,2,4,121,-2.1492
1984,1,2,5,141,-4.8699
1984,1,3,1,198,1.4907
1984,1,3,2,163,-3.0271
1984,1,3,3,119,-1.4126
1984,1,3,4,83,-2.7453
1984,1,3,5,55,-7.9174
1984,2,1,1,165,-4.5148
1984,2,1,2,140,-4.7388
1984,2,1,3,148,-5.0555
1984,2,1,4,209,-6.7169
1984,2,1,5,431,-5.9063
1984,2,2,1,81,-5.1996
1984,2,2,2,81,-3.5419
1984,2,2,3,81,-3.2788
