year,month,rank_ME,rank_OLq_12,nstocks,ret_vw
1974,6,2,5,143,-2.1603
1974,6,3,1,198,-7.3812
1974,6,3,2,164,-8.5293
1974,6,3,3,151,-1.8532
1974,6,3,4,126,-3.9056
1974,6,3,5,102,-0.3859
1974,7,1,1,153,-3.4901
1974,7,1,2,216,-3.9603
1974,7,1,3,225,-4.9876
1974,7,1,4,290,-4.5051
1974,7,1,5,374,-6.2761
1974,7,2,1,125,-3.8144
1974,7,2,2,110,-4.9546
1974,7,2,3,106,-5.2534
1974,7,2,4,119,-5.1739
1974,7,2,5,131,-4.7325
1974,7,3,1,188,-5.7742
1974,7,3,2,141,-9.8049
1974,7,3,3,134,-9.3191
1974,7,3,4,117,-10.6992
1974,7,3,5,91,-11.0965
1974,8,1,1,155,-8.1748
1974,8,1,2,221,-5.5092
1974,8,1,3,232,-7.6386
1974,8,1,4,290,-8.1921
1974,8,1,5,374,-7.2654
1974,8,2,1,127,-5.8845
1974,8,2,2,112,-7.0051
1974,8,2,3,109,-9.0139
1974,8,2,4,116,-6.7599
1974,8,2,5,129,-7.6798
1974,8,3,1,188,-10.1169
1974,8,3,2,141,-7.1387
1974,8,3,3,133,-12.2901
1974,8,3,4,117,-10.8363
1974,8,3,5,93,-12.3026
1974,9,1,1,153,-9.8648
1974,9,1,2,223,-9.2465
1974,9,1,3,240,-7.6258
1974,9,1,4,295,-6.4810
1974,9,1,5,374,-7.9188
1974,9,2,1,128,-10.8299
1974,9,2,2,113,-13.4473
1974,9,2,3,110,-10.8443
1974,9,2,4,118,-10.3012
1974,9,2,5,129,-8.0935
1974,9,3,1,189,-10.5286
1974,9,3,2,140,-14.9869
1974,9,3,3,133,-11.2865
1974,9,3,4,115,-10.8526
1974,9,3,5,92,-9.8956
1974,10,1,1,155,13.0828
1974,10,1,2,223,10.5625
1974,10,1,3,244,4.3929
1974,10,1,4,298,7.1044
1974,10,1,5,376,9.4377
1974,10,2,1,129,9.8685
1974,10,2,2,114,14.0111
1974,10,2,3,110,5.5720
1974,10,2,4,120,6.7250
1974,10,2,5,127,11.6010
1974,10,3,1,189,21.2194
1974,10,3,2,142,18.4750
1974,10,3,3,132,15.4310
1974,10,3,4,115,19.0142
1974,10,3,5,93,18.7112
1974,11,1,1,156,-6.0259
1974,11,1,2,235,-5.8421
1974,11,1,3,245,-8.2688
1974,11,1,4,305,-5.3414
1974,11,1,5,380,-5.0658
1974,11,2,1,129,-2.6531
1974,11,2,2,116,-4.4714
1974,11,2,3,112,-6.5613
1974,11,2,4,121,-6.2983
1974,11,2,5,128,-3.7610
1974,11,3,1,187,-1.6829
1974,11,3,2,142,-5.1604
1974,11,3,3,132,-4.3143
1974,11,3,4,112,-4.1301
1974,11,3,5,95,-1.9055
1974,12,1,1,151,-9.4161
1974,12,1,2,236,-9.3890
1974,12,1,3,251,-10.5077
1974,12,1,4,307,-7.5876
1974,12,1,5,381,-7.9270
1974,12,2,1,124,-3.8083
1974,12,2,2,118,-7.3263
1974,12,2,3,114,-7.9380
1974,12,2,4,120,-5.2393
1974,12,2,5,126,-5.6226
1974,12,3,1,186,-4.7106
1974,12,3,2,141,-5.3847
1974,12,3,3,130,-1.6805
1974,12,3,4,111,-2.5366
1974,12,3,5,95,-3.8603
1975,1,1,1,146,33.9889
1975,1,1,2,231,30.3368
1975,1,1,3,251,36.5606
1975,1,1,4,303,33.3682
1975,1,1,5,372,31.4793
1975,1,2,1,121,22.6298
1975,1,2,2,117,24.1995
1975,1,2,3,114,32.0166
1975,1,2,4,116,30.5876
1975,1,2,5,125,26.8715
1975,1,3,1,186,16.0791
1975,1,3,2,140,13.8792
1975,1,3,3,129,19.5185
1975,1,3,4,111,20.4580
1975,1,3,5,94,18.9915
1975,2,1,1,147,3.8146
1975,2,1,2,236,5.4485
1975,2,1,3,255,3.2806
1975,2,1,4,311,3.4282
1975,2,1,5,375,4.1871
1975,2,2,1,123,1.5445
1975,2,2,2,118,9.9528
1975,2,2,3,120,4.7413
1975,2,2,4,117,4.7612
1975,2,2,5,125,3.4807
1975,2,3,1,188,1.8931
1975,2,3,2,144,11.7416
1975,2,3,3,129,8.4890
1975,2,3,4,111,6.7178
1975,2,3,5,95,4.9503
1975,3,1,1,149,12.9577
1975,3,1,2,239,12.0450
1975,3,1,3,255,13.6740
1975,3,1,4,305,11.8824
1975,3,1,5,373,11.5582
1975,3,2,1,123,3.4391
1975,3,2,2,121,7.2134
1975,3,2,3,120,8.9720
1975,3,2,4,118,8.0902
1975,3,2,5,125,9.7777
1975,3,3,1,187,2.3789
1975,3,3,2,144,6.6178
1975,3,3,3,127,6.3782
1975,3,3,4,111,4.1423
1975,3,3,5,95,6.0048
1975,4,1,1,149,4.8081
1975,4,1,2,236,7.5873
1975,4,1,3,238,4.3226
1975,4,1,4,298,4.0146
1975,4,1,5,371,3.8425
1975,4,2,1,122,2.8186
1975,4,2,2,117,5.0721
1975,4,2,3,119,5.5754
1975,4,2,4,113,5.3804
1975,4,2,5,124,2.4652
1975,4,3,1,184,8.7088
1975,4,3,2,139,5.8235
1975,4,3,3,126,5.8023
1975,4,3,4,111,2.2127
1975,4,3,5,96,4.0543
1975,5,1,1,159,8.8803
1975,5,1,2,266,7.1952
1975,5,1,3,262,11.8802
1975,5,1,4,324,9.8304
1975,5,1,5,389,8.6684
1975,5,2,1,137,7.9789
1975,5,2,2,132,11.3324
1975,5,2,3,139,4.7258
1975,5,2,4,119,9.7988
1975,5,2,5,140,7.0900
1975,5,3,1,191,4.5463
1975,5,3,2,161,4.9931
1975,5,3,3,142,4.4466
1975,5,3,4,128,7.2442
1975,5,3,5,102,6.1195
1975,6,1,1,162,8.3177
1975,6,1,2,270,12.1405
1975,6,1,3,266,7.0520
1975,6,1,4,342,8.2392
1975,6,1,5,393,9.4522
1975,6,2,1,140,7.1649
1975,6,2,2,137,4.4961
1975,6,2,3,140,9.9064
1975,6,2,4,130,8.4646
1975,6,2,5,143,4.9728
1975,6,3,1,188,7.1734
1975,6,3,2,164,3.0766
1975,6,3,3,145,4.5764
1975,6,3,4,126,6.2586
1975,6,3,5,102,6.2899
1975,7,1,1,149,-2.0048
1975,7,1,2,248,-3.5891
1975,7,1,3,232,-3.5545
1975,7,1,4,291,-2.1577
1975,7,1,5,367,-0.4641
1975,7,2,1,126,-4.0264
1975,7,2,2,115,-5.6264
1975,7,2,3,123,-2.2134
1975,7,2,4,115,-3.9780
1975,7,2,5,136,-2.4080
1975,7,3,1,170,-5.9782
1975,7,3,2,140,-8.6077
1975,7,3,3,121,-7.6830
1975,7,3,4,108,-6.6284
1975,7,3,5,94,-4.8845
1975,8,1,1,137,-7.7372
1975,8,1,2,240,-6.2965
1975,8,1,3,241,-6.6471
1975,8,1,4,363,-6.4625
1975,8,1,5,391,-5.5532
1975,8,2,1,130,-4.2129
1975,8,2,2,121,-5.4018
1975,8,2,3,136,-6.5119
1975,8,2,4,146,-5.0838
1975,8,2,5,147,-4.2306
1975,8,3,1,188,-2.8331
1975,8,3,2,184,-2.4363
1975,8,3,3,149,-2.5205
1975,8,3,4,122,-2.9528
1975,8,3,5,100,-1.6203
1975,9,1,1,133,-3.7705
1975,9,1,2,238,-3.0904
1975,9,1,3,237,-3.9331
1975,9,1,4,377,-4.0232
1975,9,1,5,443,-2.6591
1975,9,2,1,127,-4.5748
1975,9,2,2,118,-2.8941
1975,9,2,3,137,-4.2821
1975,9,2,4,150,-3.2806
1975,9,2,5,162,-1.6381
1975,9,3,1,187,-5.4917
1975,9,3,2,185,-3.9292
1975,9,3,3,151,-2.5858
1975,9,3,4,135,-3.1342
1975,9,3,5,106,-2.4912
1975,10,1,1,131,2.1670
1975,10,1,2,221,-0.1336
1975,10,1,3,229,1.2364
1975,10,1,4,373,3.4683
1975,10,1,5,458,3.2966
1975,10,2,1,130,0.3443
1975,10,2,2,117,1.0183
1975,10,2,3,132,2.5548
1975,10,2,4,149,5.6184
1975,10,2,5,169,4.6201
1975,10,3,1,185,3.9676
1975,10,3,2,182,6.2851
1975,10,3,3,149,6.7382
1975,10,3,4,134,8.2772
1975,10,3,5,110,8.6419
1975,11,1,1,130,0.2752
1975,11,1,2,224,3.0033
1975,11,1,3,245,3.5054
1975,11,1,4,389,2.2601
1975,11,1,5,516,5.7347
1975,11,2,1,136,0.0797
1975,11,2,2,125,3.8181
1975,11,2,3,146,3.0447
1975,11,2,4,162,4.7214
1975,11,2,5,188,3.2520
1975,11,3,1,188,2.0665
1975,11,3,2,195,2.7978
1975,11,3,3,162,3.2420
1975,11,3,4,149,3.9763
1975,11,3,5,124,1.9633
1975,12,1,1,126,-0.8305
1975,12,1,2,216,-1.7818
1975,12,1,3,238,-1.2409
1975,12,1,4,398,-0.7420
1975,12,1,5,525,-1.8272
1975,12,2,1,133,-0.4079
1975,12,2,2,120,-0.6993
1975,12,2,3,143,-1.4707
1975,12,2,4,165,-1.2894
1975,12,2,5,195,-0.9309
1975,12,3,1,186,0.5533
1975,12,3,2,198,-0.6633
1975,12,3,3,167,-1.3685
1975,12,3,4,150,-3.0217
1975,12,3,5,131,-0.3447
1976,1,1,1,99,22.6565
1976,1,1,2,189,23.4197
1976,1,1,3,209,24.8798
1976,1,1,4,347,25.8657
1976,1,1,5,509,24.8647
1976,1,2,1,129,16.3038
1976,1,2,2,112,21.7873
1976,1,2,3,131,21.0688
1976,1,2,4,158,25.2709
1976,1,2,5,199,19.3509
1976,1,3,1,179,12.3780
1976,1,3,2,191,13.9300
1976,1,3,3,162,13.6320
1976,1,3,4,150,14.0264
1976,1,3,5,138,7.3729
1976,2,1,1,106,11.3876
1976,2,1,2,194,13.1912
1976,2,1,3,219,14.6326
1976,2,1,4,365,13.2120
1976,2,1,5,543,12.9670
1976,2,2,1,131,3.8953
1976,2,2,2,117,9.1524
1976,2,2,3,140,9.1947
1976,2,2,4,169,7.2737
1976,2,2,5,217,6.1403
1976,2,3,1,179,0.2125
1976,2,3,2,203,-0.5868
1976,2,3,3,173,0.5838
1976,2,3,4,164,1.4942
1976,2,3,5,148,0.4885
1976,3,1,1,112,1.9736
1976,3,1,2,196,1.7663
1976,3,1,3,224,3.5171
1976,3,1,4,383,1.8092
1976,3,1,5,568,1.2816
1976,3,2,1,132,1.8338
1976,3,2,2,116,1.0204
1976,3,2,3,138,1.4320
1976,3,2,4,171,3.0687
1976,3,2,5,226,1.8085
1976,3,3,1,175,4.0514
1976,3,3,2,202,2.4839
1976,3,3,3,173,3.9194
1976,3,3,4,165,3.9214
1976,3,3,5,154,1.1768
1976,4,1,1,99,-0.7797
1976,4,1,2,175,-3.7313
1976,4,1,3,217,-1.4051
1976,4,1,4,370,-2.0396
1976,4,1,5,578,-3.1774
1976,4,2,1,129,-0.6108
1976,4,2,2,113,-0.5332
1976,4,2,3,134,-0.6439
1976,4,2,4,169,-1.3712
1976,4,2,5,230,-2.6646
1976,4,3,1,168,-1.4713
1976,4,3,2,196,-0.6117
1976,4,3,3,171,0.3237
1976,4,3,4,165,-0.1603
1976,4,3,5,155,-2.5622
1976,5,1,1,129,-2.4140
1976,5,1,2,218,-2.4610
1976,5,1,3,322,-3.4108
1976,5,1,4,459,-3.6118
1976,5,1,5,641,-4.1876
1976,5,2,1,145,2.3258
1976,5,2,2,139,-1.1559
1976,5,2,3,178,-1.9994
1976,5,2,4,222,-2.9720
1976,5,2,5,252,-2.8316
1976,5,3,1,191,-0.3388
1976,5,3,2,226,0.4492
1976,5,3,3,207,0.1877
1976,5,3,4,238,-1.9415
1976,5,3,5,192,-1.7349
1976,6,1,1,139,6.3327
1976,6,1,2,221,2.8715
1976,6,1,3,344,3.6225
1976,6,1,4,469,3.8547
1976,6,1,5,639,3.2450
1976,6,2,1,147,3.8582
1976,6,2,2,141,5.9146
1976,6,2,3,182,6.2287
1976,6,2,4,223,4.7438
1976,6,2,5,252,4.5203
1976,6,3,1,190,3.4175
1976,6,3,2,227,3.0073
1976,6,3,3,209,4.0908
1976,6,3,4,237,5.7024
1976,6,3,5,189,5.1210
1976,7,1,1,125,2.5707
1976,7,1,2,153,-0.1542
1976,7,1,3,284,0.8512
1976,7,1,4,385,-1.1932
1976,7,1,5,601,-0.6095
1976,7,2,1,124,0.7595
1976,7,2,2,101,-1.6049
1976,7,2,3,141,-0.0745
1976,7,2,4,182,-0.5502
1976,7,2,5,230,-1.1499
1976,7,3,1,153,-2.2798
1976,7,3,2,154,-1.3395
1976,7,3,3,146,-0.8891
1976,7,3,4,196,-0.9083
1976,7,3,5,176,-0.7121
1976,8,1,1,138,-3.7753
1976,8,1,2,173,-2.6784
1976,8,1,3,297,-3.4458
1976,8,1,4,395,-2.1838
1976,8,1,5,524,-2.9814
1976,8,2,1,143,-3.0237
1976,8,2,2,128,-3.6311
1976,8,2,3,181,-2.3243
1976,8,2,4,211,-1.7569
1976,8,2,5,239,-1.6059
1976,8,3,1,182,-1.5374
1976,8,3,2,200,-0.5613
1976,8,3,3,205,-0.4687
1976,8,3,4,233,-0.0876
1976,8,3,5,192,-0.7872
1976,9,1,1,142,4.3334
1976,9,1,2,181,1.3211
1976,9,1,3,306,2.0578
1976,9,1,4,397,1.4150
1976,9,1,5,537,1.4864
1976,9,2,1,147,3.4354
1976,9,2,2,133,2.0020
1976,9,2,3,187,1.2980
1976,9,2,4,215,2.7786
1976,9,2,5,250,2.8905
1976,9,3,1,182,2.7624
1976,9,3,2,203,2.7240
1976,9,3,3,209,3.2124
1976,9,3,4,239,2.7187
1976,9,3,5,194,1.2653
1976,10,1,1,167,-0.8228
1976,10,1,2,225,-2.5233
1976,10,1,3,378,-2.3218
1976,10,1,4,486,-3.1785
1976,10,1,5,642,-2.8964
1976,10,2,1,151,-2.0076
1976,10,2,2,139,-4.2187
1976,10,2,3,185,-2.6082
1976,10,2,4,219,-1.8956
1976,10,2,5,245,-3.0699
1976,10,3,1,184,-2.6327
1976,10,3,2,205,-2.5678
1976,10,3,3,213,-2.0088
1976,10,3,4,237,-2.3676
1976,10,3,5,192,-2.5297
1976,11,1,1,185,3.5423
1976,11,1,2,251,3.4292
1976,11,1,3,412,2.9648
1976,11,1,4,539,2.7102
1976,11,1,5,650,2.2442
1976,11,2,1,156,4.6544
1976,11,2,2,155,4.2675
1976,11,2,3,199,2.8749
1976,11,2,4,229,4.0648
1976,11,2,5,256,4.4117
1976,11,3,1,191,-1.3202
1976,11,3,2,213,0.4013
1976,11,3,3,225,0.4014
1976,11,3,4,248,1.0081
1976,11,3,5,199,2.2068
1976,12,1,1,188,11.1412
1976,12,1,2,262,10.4378
1976,12,1,3,425,9.9171
1976,12,1,4,551,10.0812
1976,12,1,5,660,11.4052
1976,12,2,1,165,9.3363
1976,12,2,2,159,8.4899
1976,12,2,3,207,11.0100
1976,12,2,4,231,10.3239
1976,12,2,5,260,9.2420
1976,12,3,1,191,5.5578
1976,12,3,2,220,5.2602
1976,12,3,3,225,7.3346
1976,12,3,4,249,5.9416
1976,12,3,5,199,3.7848
1977,1,1,1,185,9.3743
1977,1,1,2,249,4.3457
1977,1,1,3,410,3.6415
1977,1,1,4,520,3.3880
1977,1,1,5,608,4.4118
1977,1,2,1,163,3.2003
1977,1,2,2,156,1.5719
1977,1,2,3,205,0.1861
1977,1,2,4,220,-1.2223
1977,1,2,5,247,0.1567
1977,1,3,1,189,-6.4634
1977,1,3,2,215,-3.9396
1977,1,3,3,225,-3.5391
1977,1,3,4,238,-5.0495
1977,1,3,5,188,-6.1927
1977,2,1,1,194,-0.4301
1977,2,1,2,274,-1.5724
1977,2,1,3,429,0.0376
1977,2,1,4,535,-0.7423
1977,2,1,5,608,-1.1605
1977,2,2,1,173,-1.8573
1977,2,2,2,163,-2.4319
1977,2,2,3,209,-0.0868
1977,2,2,4,229,-0.4125
1977,2,2,5,247,-0.0215
1977,2,3,1,194,-1.8413
1977,2,3,2,223,-1.3517
1977,2,3,3,234,-2.4849
1977,2,3,4,242,-1.9046
1977,2,3,5,189,-2.4603
1977,3,1,1,198,1.4572
1977,3,1,2,281,0.2017
1977,3,1,3,444,1.0961
1977,3,1,4,553,1.1741
1977,3,1,5,615,0.0321
1977,3,2,1,176,0.6073
1977,3,2,2,162,0.5329
1977,3,2,3,211,0.2360
1977,3,2,4,228,0.8659
1977,3,2,5,243,-1.3784
1977,3,3,1,194,-2.0298
1977,3,3,2,221,-1.1658
1977,3,3,3,231,-1.0023
1977,3,3,4,239,-1.9061
1977,3,3,5,182,-1.2679
1977,4,1,1,197,1.6727
1977,4,1,2,278,1.7011
1977,4,1,3,438,1.2150
1977,4,1,4,533,2.2890
1977,4,1,5,581,1.7638
1977,4,2,1,176,1.6599
1977,4,2,2,157,2.6576
1977,4,2,3,211,0.8170
1977,4,2,4,224,1.7700
1977,4,2,5,225,1.5219
1977,4,3,1,193,-1.5912
1977,4,3,2,216,0.6133
1977,4,3,3,234,1.2976
1977,4,3,4,236,0.4215
1977,4,3,5,171,-0.5144
1977,5,1,1,205,3.3984
1977,5,1,2,290,-0.2075
1977,5,1,3,465,0.0955
1977,5,1,4,548,-0.7616
1977,5,1,5,594,-0.8439
1977,5,2,1,178,0.0886
1977,5,2,2,165,-0.5611
1977,5,2,3,221,-0.6685
1977,5,2,4,227,-0.4545
1977,5,2,5,227,-0.8314
1977,5,3,1,201,-3.1544
1977,5,3,2,220,-1.9269
1977,5,3,3,244,-0.4401
1977,5,3,4,246,-1.4309
1977,5,3,5,182,-2.2906
1977,6,1,1,206,7.7292
1977,6,1,2,287,6.0681
1977,6,1,3,454,5.7554
1977,6,1,4,554,8.3026
1977,6,1,5,591,7.8173
1977,6,2,1,178,7.8283
1977,6,2,2,164,7.1862
1977,6,2,3,219,6.7336
1977,6,2,4,229,7.0458
1977,6,2,5,228,6.3384
1977,6,3,1,203,5.4102
1977,6,3,2,218,3.8432
1977,6,3,3,242,5.4243
1977,6,3,4,245,5.5577
1977,6,3,5,177,4.9822
1977,7,1,1,193,-0.8388
1977,7,1,2,236,-0.4348
1977,7,1,3,338,-1.8662
1977,7,1,4,434,0.2944
1977,7,1,5,523,0.6316
1977,7,2,1,164,-1.8462
1977,7,2,2,148,-1.8747
1977,7,2,3,172,-1.9252
1977,7,2,4,166,-0.7948
1977,7,2,5,191,-0.5895
1977,7,3,1,188,-2.1327
1977,7,3,2,188,-2.5570
1977,7,3,3,192,-2.0384
1977,7,3,4,153,-2.0532
1977,7,3,5,136,-0.4145
1977,8,1,1,199,-1.8786
1977,8,1,2,256,-2.8928
1977,8,1,3,353,-1.7742
1977,8,1,4,441,-1.5402
1977,8,1,5,521,-1.2223
1977,8,2,1,167,-0.9095
1977,8,2,2,154,0.4863
1977,8,2,3,177,-2.6817
1977,8,2,4,172,-0.2310
1977,8,2,5,188,0.4788
1977,8,3,1,192,-0.3812
1977,8,3,2,192,-2.4215
1977,8,3,3,200,-2.3892
1977,8,3,4,160,-0.2229
1977,8,3,5,137,1.7424
1977,9,1,1,197,2.6337
