year,month,rank_ME,rank_r20a,nstocks,ret_vw
1967,11,3,5,71,1.5286
1967,12,1,1,38,8.6465
1967,12,1,2,26,5.9930
1967,12,1,3,13,9.2260
1967,12,1,4,20,6.5141
1967,12,1,5,20,12.6495
1967,12,2,1,34,6.0238
1967,12,2,2,25,8.9894
1967,12,2,3,31,10.4537
1967,12,2,4,26,7.9422
1967,12,2,5,26,6.3490
1967,12,3,1,50,0.7037
1967,12,3,2,66,2.4918
1967,12,3,3,72,2.7185
1967,12,3,4,73,3.6106
1967,12,3,5,72,3.1557
1968,1,1,1,16,6.9522
1968,1,1,2,16,2.0410
1968,1,1,3,26,3.3033
1968,1,1,4,30,1.4918
1968,1,1,5,32,4.2526
1968,1,2,1,24,-0.1335
1968,1,2,2,17,0.2677
1968,1,2,3,31,1.8326
1968,1,2,4,35,3.3238
1968,1,2,5,32,0.9755
1968,1,3,1,78,-4.3044
1968,1,3,2,84,-2.7577
1968,1,3,3,61,-2.4477
1968,1,3,4,56,-3.1570
1968,1,3,5,56,-7.5216
1968,2,1,1,31,-4.1747
1968,2,1,2,31,-5.4125
1968,2,1,3,23,-2.7121
1968,2,1,4,19,-5.1403
1968,2,1,5,13,-1.7950
1968,2,2,1,35,-4.1063
1968,2,2,2,31,-3.5300
1968,2,2,3,22,-5.4934
1968,2,2,4,24,-1.6795
1968,2,2,5,26,-0.0191
1968,2,3,1,55,-5.3261
1968,2,3,2,56,-2.8616
1968,2,3,3,72,-1.7093
1968,2,3,4,72,-2.7067
1968,2,3,5,76,-2.7091
1968,3,1,1,36,-0.6039
1968,3,1,2,22,-0.5681
1968,3,1,3,21,-2.7869
1968,3,1,4,21,-0.2150
1968,3,1,5,16,-0.1039
1968,3,2,1,27,-0.4089
1968,3,2,2,21,-2.5937
1968,3,2,3,25,1.8326
1968,3,2,4,30,-0.9668
1968,3,2,5,32,-0.4322
1968,3,3,1,58,-1.8168
1968,3,3,2,71,-0.1876
1968,3,3,3,71,2.7526
1968,3,3,4,64,0.2337
1968,3,3,5,67,-0.0519
1968,4,1,1,26,13.0089
1968,4,1,2,20,14.1603
1968,4,1,3,33,13.2121
1968,4,1,4,18,10.0782
1968,4,1,5,18,9.4601
1968,4,2,1,30,11.7233
1968,4,2,2,25,16.0993
1968,4,2,3,26,10.6173
1968,4,2,4,28,11.9183
1968,4,2,5,29,12.0389
1968,4,3,1,61,10.4622
1968,4,3,2,71,9.0568
1968,4,3,3,58,7.5362
1968,4,3,4,71,7.6180
1968,4,3,5,70,8.6850
1968,5,1,1,28,14.0190
1968,5,1,2,27,10.3843
1968,5,1,3,28,4.8111
1968,5,1,4,17,8.6272
1968,5,1,5,15,11.8163
1968,5,2,1,32,8.9898
1968,5,2,2,22,10.7471
1968,5,2,3,27,6.8412
1968,5,2,4,30,3.2186
1968,5,2,5,23,2.6981
1968,5,3,1,55,3.2025
1968,5,3,2,68,-0.1107
1968,5,3,3,63,0.2967
1968,5,3,4,67,2.0235
1968,5,3,5,77,1.0923
1968,6,1,1,26,2.5220
1968,6,1,2,21,-0.8498
1968,6,1,3,21,3.4253
1968,6,1,4,25,1.5070
1968,6,1,5,21,7.6833
1968,6,2,1,37,1.9824
1968,6,2,2,28,1.8461
1968,6,2,3,21,1.0570
1968,6,2,4,19,1.2662
1968,6,2,5,26,1.2939
1968,6,3,1,55,0.3591
1968,6,3,2,67,0.2258
1968,6,3,3,73,0.2491
1968,6,3,4,69,1.2429
1968,6,3,5,68,2.0656
1968,7,1,1,25,0.6615
1968,7,1,2,24,-0.6094
1968,7,1,3,29,-0.7511
1968,7,1,4,19,-0.9392
1968,7,1,5,17,0.3129
1968,7,2,1,29,1.1015
1968,7,2,2,21,-3.2578
1968,7,2,3,18,-4.3929
1968,7,2,4,24,-3.2930
1968,7,2,5,37,-3.7059
1968,7,3,1,61,-3.0948
1968,7,3,2,70,-3.0533
1968,7,3,3,68,-0.1625
1968,7,3,4,72,2.4873
1968,7,3,5,61,-3.7558
1968,8,1,1,24,1.5571
1968,8,1,2,21,0.8860
1968,8,1,3,21,4.4456
1968,8,1,4,19,0.7513
1968,8,1,5,23,2.9069
1968,8,2,1,21,3.9773
1968,8,2,2,26,1.2750
1968,8,2,3,24,5.3390
1968,8,2,4,27,2.2391
1968,8,2,5,33,6.0685
1968,8,3,1,69,1.4080
1968,8,3,2,67,1.4995
1968,8,3,3,69,0.8552
1968,8,3,4,69,1.6015
1968,8,3,5,56,1.9009
1968,9,1,1,28,6.0047
1968,9,1,2,25,5.5279
1968,9,1,3,19,8.8233
1968,9,1,4,19,6.6629
1968,9,1,5,21,6.6748
1968,9,2,1,27,6.8210
1968,9,2,2,17,6.3756
1968,9,2,3,25,8.4807
1968,9,2,4,28,5.1357
1968,9,2,5,28,7.9596
1968,9,3,1,60,4.0971
1968,9,3,2,73,2.9109
1968,9,3,3,68,3.6017
1968,9,3,4,67,4.7477
1968,9,3,5,63,5.3432
1968,10,1,1,24,1.5965
1968,10,1,2,23,3.5960
1968,10,1,3,19,3.5640
1968,10,1,4,20,1.9508
1968,10,1,5,24,1.9452
1968,10,2,1,22,1.2309
1968,10,2,2,21,-0.2142
1968,10,2,3,22,3.4066
1968,10,2,4,29,2.1577
1968,10,2,5,28,0.9116
1968,10,3,1,67,-0.5231
1968,10,3,2,68,2.8460
1968,10,3,3,74,1.8583
1968,10,3,4,63,-2.6480
1968,10,3,5,61,2.0136
1968,11,1,1,28,7.6037
1968,11,1,2,27,12.2682
1968,11,1,3,17,2.6218
1968,11,1,4,19,9.5056
1968,11,1,5,18,5.8611
1968,11,2,1,32,8.3415
1968,11,2,2,22,4.6120
1968,11,2,3,24,5.7213
1968,11,2,4,18,7.3316
1968,11,2,5,25,8.3553
1968,11,3,1,54,6.1723
1968,11,3,2,63,4.6646
1968,11,3,3,70,3.0350
1968,11,3,4,76,7.6375
1968,11,3,5,68,4.6603
1968,12,1,1,36,-1.9430
1968,12,1,2,25,0.2727
1968,12,1,3,14,2.6547
1968,12,1,4,15,3.6871
1968,12,1,5,20,-2.8184
1968,12,2,1,31,-2.1521
1968,12,2,2,22,-0.5435
1968,12,2,3,20,-0.1859
1968,12,2,4,25,-0.8210
1968,12,2,5,24,0.2036
1968,12,3,1,48,-5.0904
1968,12,3,2,63,-4.5529
1968,12,3,3,77,-3.7646
1968,12,3,4,72,-3.0609
1968,12,3,5,67,-4.1589
1969,1,1,1,13,-0.4984
1969,1,1,2,19,1.0061
1969,1,1,3,17,1.5411
1969,1,1,4,25,-0.3777
1969,1,1,5,33,-1.1970
1969,1,2,1,17,-1.4883
1969,1,2,2,22,-2.3680
1969,1,2,3,20,-1.4815
1969,1,2,4,26,-0.1203
1969,1,2,5,33,0.9591
1969,1,3,1,81,-0.5161
1969,1,3,2,68,-2.0865
1969,1,3,3,72,0.1375
1969,1,3,4,59,-0.8327
1969,1,3,5,48,-0.1721
1969,2,1,1,24,-9.9673
1969,2,1,2,21,-9.0799
1969,2,1,3,26,-9.0549
1969,2,1,4,18,-8.1389
1969,2,1,5,14,-9.8682
1969,2,2,1,31,-7.1864
1969,2,2,2,22,-6.5570
1969,2,2,3,22,-7.3770
1969,2,2,4,21,-8.3359
1969,2,2,5,24,-8.0094
1969,2,3,1,58,-6.6037
1969,2,3,2,68,-3.0385
1969,2,3,3,62,-5.7229
1969,2,3,4,70,-2.5777
1969,2,3,5,70,-6.4407
1969,3,1,1,27,1.7297
1969,3,1,2,26,0.4501
1969,3,1,3,21,2.1026
1969,3,1,4,21,0.6451
1969,3,1,5,12,1.7295
1969,3,2,1,24,5.3789
1969,3,2,2,24,3.0504
1969,3,2,3,13,1.3525
1969,3,2,4,23,0.1461
1969,3,2,5,30,2.5954
1969,3,3,1,62,2.8580
1969,3,3,2,60,1.8370
1969,3,3,3,77,2.2914
1969,3,3,4,66,4.7504
1969,3,3,5,67,5.0207
1969,4,1,1,33,-1.7660
1969,4,1,2,14,-3.7759
1969,4,1,3,23,1.9097
1969,4,1,4,17,-2.6393
1969,4,1,5,19,-2.5392
1969,4,2,1,23,1.2367
1969,4,2,2,21,1.0529
1969,4,2,3,18,0.3217
1969,4,2,4,23,-0.4844
1969,4,2,5,24,-1.0914
1969,4,3,1,51,2.6765
1969,4,3,2,76,2.2306
1969,4,3,3,68,4.0055
1969,4,3,4,72,0.2750
1969,4,3,5,64,2.9822
1969,5,1,1,28,-0.8858
1969,5,1,2,27,-0.5757
1969,5,1,3,16,-0.9512
1969,5,1,4,19,0.6721
1969,5,1,5,16,2.9231
1969,5,2,1,30,-0.7897
1969,5,2,2,24,-1.1896
1969,5,2,3,22,-0.8519
1969,5,2,4,22,1.7065
1969,5,2,5,17,0.3697
1969,5,3,1,55,0.7706
1969,5,3,2,57,-0.2280
1969,5,3,3,69,0.2418
1969,5,3,4,70,2.1011
1969,5,3,5,75,0.1976
1969,6,1,1,29,-12.7478
1969,6,1,2,21,-11.8844
1969,6,1,3,17,-11.3566
1969,6,1,4,16,-12.2176
1969,6,1,5,24,-12.5783
1969,6,2,1,29,-9.9772
1969,6,2,2,32,-8.9836
1969,6,2,3,19,-10.3643
1969,6,2,4,18,-8.8770
1969,6,2,5,14,-11.6441
1969,6,3,1,53,-9.5982
1969,6,3,2,55,-6.5043
1969,6,3,3,74,-2.2731
1969,6,3,4,74,-4.9691
1969,6,3,5,71,-6.5482
1969,7,1,1,30,-10.1859
1969,7,1,2,13,-9.3585
1969,7,1,3,26,-11.9498
1969,7,1,4,16,-10.2687
1969,7,1,5,22,-10.5468
1969,7,2,1,18,-9.6566
1969,7,2,2,19,-4.8875
1969,7,2,3,22,-8.8692
1969,7,2,4,22,-10.1431
1969,7,2,5,32,-9.4634
1969,7,3,1,61,-4.8883
1969,7,3,2,77,-4.6737
1969,7,3,3,62,-5.6522
1969,7,3,4,72,-8.0239
1969,7,3,5,54,-8.6495
1969,8,1,1,23,3.9931
1969,8,1,2,28,3.3571
1969,8,1,3,16,3.8701
1969,8,1,4,20,1.0052
1969,8,1,5,21,4.6462
1969,8,2,1,25,3.0770
1969,8,2,2,17,7.3892
1969,8,2,3,20,3.5986
1969,8,2,4,23,5.5941
1969,8,2,5,28,3.3629
1969,8,3,1,62,4.0386
1969,8,3,2,65,6.0718
1969,8,3,3,73,2.5344
1969,8,3,4,65,4.5364
1969,8,3,5,60,4.7737
1969,9,1,1,31,-4.5094
1969,9,1,2,25,-3.8885
1969,9,1,3,20,0.5270
1969,9,1,4,15,-3.9168
1969,9,1,5,15,3.5793
1969,9,2,1,25,0.0641
1969,9,2,2,15,-0.9394
1969,9,2,3,21,-2.2736
1969,9,2,4,23,1.3927
1969,9,2,5,28,-2.5778
1969,9,3,1,56,-6.1698
1969,9,3,2,70,-1.9190
1969,9,3,3,65,-2.9808
1969,9,3,4,69,-0.6580
1969,9,3,5,63,-1.9494
1969,10,1,1,25,11.0362
1969,10,1,2,22,8.2395
1969,10,1,3,21,8.5400
1969,10,1,4,19,12.5267
1969,10,1,5,20,9.6387
1969,10,2,1,24,1.5968
1969,10,2,2,24,9.1342
1969,10,2,3,20,7.4996
1969,10,2,4,21,8.1514
1969,10,2,5,24,3.3818
1969,10,3,1,60,6.6922
1969,10,3,2,62,5.8007
1969,10,3,3,71,3.4827
1969,10,3,4,67,4.8107
1969,10,3,5,63,2.6928
1969,11,1,1,35,-5.8834
1969,11,1,2,29,-7.9165
1969,11,1,3,17,-5.8518
1969,11,1,4,14,-3.0834
1969,11,1,5,13,-8.7815
1969,11,2,1,31,-6.5496
1969,11,2,2,18,-4.5502
1969,11,2,3,25,-2.7929
1969,11,2,4,22,-4.2212
1969,11,2,5,17,-5.9971
1969,11,3,1,44,-3.7436
1969,11,3,2,64,-2.1480
1969,11,3,3,66,-2.7456
1969,11,3,4,71,-4.6112
1969,11,3,5,79,-3.2778
1969,12,1,1,30,-6.0554
1969,12,1,2,22,-8.3122
1969,12,1,3,15,-7.6897
1969,12,1,4,16,-5.2826
1969,12,1,5,24,-3.6608
1969,12,2,1,30,-7.3158
1969,12,2,2,26,-5.6388
1969,12,2,3,20,-7.6349
1969,12,2,4,13,-5.3748
1969,12,2,5,26,-4.7432
1969,12,3,1,50,-1.8752
1969,12,3,2,61,-0.9066
1969,12,3,3,72,-1.3177
1969,12,3,4,81,-2.0162
1969,12,3,5,59,-1.0494
1970,1,1,1,14,0.4508
1970,1,1,2,13,-1.6838
1970,1,1,3,17,0.0907
1970,1,1,4,27,-1.8387
1970,1,1,5,33,-0.6729
1970,1,2,1,21,-2.6039
1970,1,2,2,16,-3.6638
1970,1,2,3,18,-0.5769
1970,1,2,4,30,-4.0109
1970,1,2,5,31,-4.1310
1970,1,3,1,74,-6.4894
1970,1,3,2,77,-8.0562
1970,1,3,3,75,-7.7533
1970,1,3,4,53,-8.8153
1970,1,3,5,45,-7.7108
1970,2,1,1,23,3.6836
1970,2,1,2,29,3.7240
1970,2,1,3,18,0.2779
1970,2,1,4,14,4.6519
1970,2,1,5,14,7.1046
1970,2,2,1,28,5.4707
1970,2,2,2,20,7.3367
1970,2,2,3,19,0.9989
1970,2,2,4,22,6.2578
1970,2,2,5,33,4.5905
1970,2,3,1,60,6.4491
1970,2,3,2,61,3.9439
1970,2,3,3,73,6.6643
1970,2,3,4,71,6.6243
1970,2,3,5,60,7.8244
1970,3,1,1,35,2.4937
1970,3,1,2,20,-2.4616
1970,3,1,3,24,0.3923
1970,3,1,4,11,2.5377
1970,3,1,5,9,-5.1457
1970,3,2,1,26,1.8109
1970,3,2,2,26,0.7684
1970,3,2,3,20,0.7416
1970,3,2,4,26,1.2442
1970,3,2,5,19,0.6723
1970,3,3,1,50,-0.6824
1970,3,3,2,65,-0.0638
1970,3,3,3,64,-0.9223
1970,3,3,4,71,0.7036
1970,3,3,5,79,1.1352
1970,4,1,1,32,-12.9300
1970,4,1,2,17,-13.3869
1970,4,1,3,24,-14.8363
1970,4,1,4,15,-13.0897
1970,4,1,5,11,-10.2925
1970,4,2,1,30,-12.7077
1970,4,2,2,16,-11.1682
1970,4,2,3,19,-11.8398
1970,4,2,4,28,-11.4630
1970,4,2,5,25,-12.7135
1970,4,3,1,49,-10.1740
1970,4,3,2,76,-11.3045
1970,4,3,3,67,-8.2842
1970,4,3,4,68,-9.2246
1970,4,3,5,71,-6.8597
1970,5,1,1,23,-10.6999
1970,5,1,2,27,-13.7830
1970,5,1,3,15,-10.0601
1970,5,1,4,19,-12.1111
1970,5,1,5,14,-8.4793
1970,5,2,1,34,-11.9385
1970,5,2,2,19,-8.3737
1970,5,2,3,20,-7.8624
1970,5,2,4,24,-9.5378
1970,5,2,5,22,-6.6846
1970,5,3,1,56,-8.3842
1970,5,3,2,62,-5.0456
1970,5,3,3,73,-6.1097
1970,5,3,4,67,-3.5616
1970,5,3,5,73,-4.8300
1970,6,1,1,34,-11.4244
1970,6,1,2,15,-6.9354
1970,6,1,3,15,-8.0801
1970,6,1,4,14,-5.5662
1970,6,1,5,20,-7.8189
1970,6,2,1,32,-7.8207
1970,6,2,2,24,-5.9095
1970,6,2,3,18,-12.2039
1970,6,2,4,23,-4.2772
1970,6,2,5,18,-6.0529
1970,6,3,1,45,-6.3107
1970,6,3,2,70,-5.4528
1970,6,3,3,77,-2.3468
1970,6,3,4,71,-6.0499
1970,6,3,5,72,-3.8124
1970,7,1,1,24,6.1664
1970,7,1,2,15,6.5176
1970,7,1,3,15,5.7161
1970,7,1,4,19,4.5997
1970,7,1,5,20,7.6828
1970,7,2,1,23,7.0608
1970,7,2,2,19,6.7564
1970,7,2,3,21,7.7215
1970,7,2,4,26,7.1334
1970,7,2,5,29,6.6112
1970,7,3,1,64,5.6545
1970,7,3,2,74,8.9980
1970,7,3,3,75,8.7958
1970,7,3,4,63,8.8835
1970,7,3,5,61,6.9324
1970,8,1,1,20,8.8960
1970,8,1,2,20,3.7701
1970,8,1,3,12,7.8361
1970,8,1,4,20,4.5055
1970,8,1,5,26,9.7486
1970,8,2,1,28,9.4301
1970,8,2,2,14,7.3974
1970,8,2,3,26,5.0753
1970,8,2,4,17,10.0156
1970,8,2,5,32,5.0959
1970,8,3,1,62,4.9331
1970,8,3,2,76,4.4006
1970,8,3,3,71,3.2908
1970,8,3,4,75,6.3560
1970,8,3,5,52,3.5942
1970,9,1,1,31,10.5988
1970,9,1,2,18,9.7126
1970,9,1,3,19,12.6290
1970,9,1,4,16,13.6635
1970,9,1,5,11,8.0621
1970,9,2,1,24,8.5323
1970,9,2,2,28,4.7595
1970,9,2,3,19,5.1521
1970,9,2,4,24,10.0416
1970,9,2,5,23,15.8227
1970,9,3,1,60,6.5856
1970,9,3,2,63,1.0351
1970,9,3,3,71,0.7880
1970,9,3,4,68,3.6171
1970,9,3,5,76,2.3736
1970,10,1,1,26,-5.3109
1970,10,1,2,19,-1.5106
1970,10,1,3,18,-9.5361
1970,10,1,4,20,-7.2524
1970,10,1,5,18,-6.1574
1970,10,2,1,28,-5.5152
1970,10,2,2,23,-4.1297
1970,10,2,3,26,-1.4622
1970,10,2,4,13,-2.1526
1970,10,2,5,25,-1.3713
1970,10,3,1,59,-0.2420
1970,10,3,2,68,-0.8786
1970,10,3,3,68,-1.3603
1970,10,3,4,79,-2.0005
1970,10,3,5,66,1.2748
1970,11,1,1,35,-0.6436
1970,11,1,2,23,1.7087
1970,11,1,3,17,-0.9409
1970,11,1,4,13,-1.3279
1970,11,1,5,13,5.0032
1970,11,2,1,27,3.6617
1970,11,2,2,16,2.2668
1970,11,2,3,19,2.2743
1970,11,2,4,27,3.3101
1970,11,2,5,23,5.2925
1970,11,3,1,51,6.7159
1970,11,3,2,73,7.8318
1970,11,3,3,74,5.7599
1970,11,3,4,70,5.0223
1970,11,3,5,74,4.0166
1970,12,1,1,24,7.9846
1970,12,1,2,21,8.7175
1970,12,1,3,17,10.7318
1970,12,1,4,15,8.1004
1970,12,1,5,21,10.6256
1970,12,2,1,25,11.1034
1970,12,2,2,21,8.9672
1970,12,2,3,18,10.9400
1970,12,2,4,22,10.9077
1970,12,2,5,32,6.6250
1970,12,3,1,63,5.8041
1970,12,3,2,70,6.1910
1970,12,3,3,76,6.2506
1970,12,3,4,71,5.0222
1970,12,3,5,58,6.8285
1971,1,1,1,13,17.5663
1971,1,1,2,10,9.0342
1971,1,1,3,20,18.2480
1971,1,1,4,23,14.1794
1971,1,1,5,34,15.9310
1971,1,2,1,17,12.8918
1971,1,2,2,17,7.8268
1971,1,2,3,20,7.5914
1971,1,2,4,33,11.2759
1971,1,2,5,26,11.2881
1971,1,3,1,81,4.7862
1971,1,3,2,82,3.4203
1971,1,3,3,69,3.9033
1971,1,3,4,56,1.2735
1971,1,3,5,51,8.3655
1971,2,1,1,24,2.9737
1971,2,1,2,15,1.5757
1971,2,1,3,19,0.1507
1971,2,1,4,18,6.8267
1971,2,1,5,22,6.3893
1971,2,2,1,26,2.5501
1971,2,2,2,23,2.6290
1971,2,2,3,18,3.0509
1971,2,2,4,22,1.1661
1971,2,2,5,26,1.8842
1971,2,3,1,64,2.8683
1971,2,3,2,70,2.5608
1971,2,3,3,75,0.8480
1971,2,3,4,68,-1.2251
1971,2,3,5,62,0.5310
1971,3,1,1,31,2.9157
1971,3,1,2,20,5.2355
1971,3,1,3,18,4.8129
1971,3,1,4,15,6.1454
1971,3,1,5,14,3.6637
1971,3,2,1,27,5.3374
1971,3,2,2,24,6.9668
1971,3,2,3,22,3.4642
1971,3,2,4,22,3.1475
1971,3,2,5,20,4.1511
1971,3,3,1,53,3.9463
1971,3,3,2,66,5.5268
1971,3,3,3,72,3.1325
1971,3,3,4,73,3.2857
1971,3,3,5,76,3.7930
1971,4,1,1,31,1.8455
1971,4,1,2,18,1.4497
1971,4,1,3,15,2.4012
1971,4,1,4,19,-1.3519
1971,4,1,5,16,2.1317
1971,4,2,1,30,0.5662
1971,4,2,2,25,4.9102
1971,4,2,3,26,3.4563
1971,4,2,4,19,7.4498
1971,4,2,5,19,4.5193
1971,4,3,1,53,6.8562
1971,4,3,2,69,1.4729
1971,4,3,3,69,2.1693
1971,4,3,4,73,6.3447
1971,4,3,5,74,3.9793
1971,5,1,1,30,-7.6259
1971,5,1,2,23,-6.6761
1971,5,1,3,16,-2.6769
1971,5,1,4,18,-4.5191
1971,5,1,5,17,-6.8132
1971,5,2,1,23,-6.6505
1971,5,2,2,31,-4.9330
1971,5,2,3,19,-3.3541
1971,5,2,4,14,-2.3447
1971,5,2,5,26,-3.6822
1971,5,3,1,60,-5.0588
1971,5,3,2,58,-2.5980
1971,5,3,3,75,-4.0623
1971,5,3,4,79,-2.7550
1971,5,3,5,69,-4.5198
1971,6,1,1,37,0.4702
1971,6,1,2,25,-3.2172
1971,6,1,3,17,-3.0496
1971,6,1,4,12,-2.5492
1971,6,1,5,10,-2.6944
1971,6,2,1,23,-1.3919
1971,6,2,2,28,-4.1990
1971,6,2,3,27,-1.3841
1971,6,2,4,20,-1.9735
1971,6,2,5,19,-3.1126
1971,6,3,1,54,-1.3258
1971,6,3,2,59,1.4223
1971,6,3,3,66,1.1534
1971,6,3,4,79,-0.2891
1971,6,3,5,82,-0.0263
1971,7,1,1,36,-5.8188
1971,7,1,2,23,-5.1552
1971,7,1,3,16,0.9575
1971,7,1,4,10,-4.9973
1971,7,1,5,15,-4.8872
1971,7,2,1,18,-0.9770
1971,7,2,2,26,-3.2639
1971,7,2,3,23,-1.2253
1971,7,2,4,25,-3.3987
1971,7,2,5,28,-5.2157
1971,7,3,1,58,-5.5962
1971,7,3,2,64,-4.8804
1971,7,3,3,72,-2.7879
1971,7,3,4,74,-4.1269
1971,7,3,5,67,-2.3309
1971,8,1,1,21,11.2421
1971,8,1,2,18,2.0056
1971,8,1,3,14,1.5845
1971,8,1,4,20,0.8454
1971,8,1,5,27,5.7172
1971,8,2,1,27,10.4313
1971,8,2,2,24,8.8389
1971,8,2,3,10,7.2878
1971,8,2,4,21,4.5114
1971,8,2,5,33,1.0884
1971,8,3,1,63,6.1847
1971,8,3,2,69,4.7203
1971,8,3,3,87,2.7481
1971,8,3,4,69,3.8638
1971,8,3,5,52,3.2333
1971,9,1,1,28,-2.0063
1971,9,1,2,19,-3.2567
1971,9,1,3,25,-1.3606
1971,9,1,4,13,-6.0260
1971,9,1,5,14,-3.7311
1971,9,2,1,28,-2.1882
1971,9,2,2,23,0.1130
1971,9,2,3,20,-2.2408
1971,9,2,4,13,-0.7338
1971,9,2,5,25,0.0201
