year,month,rank_ME,rank_RDSq_12,nstocks,ret_vw
1991,2,2,4,103,9.9721
1991,2,2,5,150,11.1758
1991,2,3,1,63,7.1645
1991,2,3,2,61,6.7139
1991,2,3,3,74,5.1100
1991,2,3,4,68,7.6859
1991,2,3,5,83,7.3650
1991,3,1,1,258,9.2768
1991,3,1,2,241,8.3434
1991,3,1,3,333,9.2612
1991,3,1,4,384,10.9376
1991,3,1,5,574,15.4694
1991,3,2,1,56,2.6041
1991,3,2,2,72,8.4006
1991,3,2,3,83,7.9417
1991,3,2,4,101,7.5610
1991,3,2,5,155,8.1332
1991,3,3,1,63,2.6778
1991,3,3,2,61,2.4719
1991,3,3,3,76,1.1354
1991,3,3,4,66,1.7462
1991,3,3,5,82,1.0245
1991,4,1,1,243,0.0841
1991,4,1,2,228,1.4829
1991,4,1,3,318,-0.4749
1991,4,1,4,352,0.8260
1991,4,1,5,552,0.6614
1991,4,2,1,60,-1.3993
1991,4,2,2,72,0.9284
1991,4,2,3,85,-3.4996
1991,4,2,4,97,0.2049
1991,4,2,5,156,-2.8932
1991,4,3,1,61,2.7834
1991,4,3,2,62,-0.9386
1991,4,3,3,75,1.0271
1991,4,3,4,65,-2.0616
1991,4,3,5,83,-1.3048
1991,5,1,1,263,6.4951
1991,5,1,2,257,6.2381
1991,5,1,3,352,5.0172
1991,5,1,4,375,2.9818
1991,5,1,5,574,2.7028
1991,5,2,1,67,1.9281
1991,5,2,2,82,4.3037
1991,5,2,3,96,4.7178
1991,5,2,4,105,2.1816
1991,5,2,5,162,4.8927
1991,5,3,1,63,3.0807
1991,5,3,2,69,6.4638
1991,5,3,3,84,2.5714
1991,5,3,4,74,4.4586
1991,5,3,5,88,6.3594
1991,6,1,1,260,-4.6281
1991,6,1,2,254,-5.2062
1991,6,1,3,346,-7.3789
1991,6,1,4,377,-8.3236
1991,6,1,5,580,-7.8585
1991,6,2,1,67,-3.1396
1991,6,2,2,77,-3.4509
1991,6,2,3,98,-2.3052
1991,6,2,4,106,-9.9828
1991,6,2,5,162,-10.3856
1991,6,3,1,63,-4.7696
1991,6,3,2,69,-4.3059
1991,6,3,3,84,-2.3697
1991,6,3,4,72,-4.8338
1991,6,3,5,90,-7.5239
1991,7,1,1,228,3.8244
1991,7,1,2,230,3.9965
1991,7,1,3,318,3.1089
1991,7,1,4,346,3.5603
1991,7,1,5,555,5.1724
1991,7,2,1,61,5.8642
1991,7,2,2,61,4.6875
1991,7,2,3,88,10.3273
1991,7,2,4,103,2.6862
1991,7,2,5,160,5.4091
1991,7,3,1,59,4.4524
1991,7,3,2,65,5.1109
1991,7,3,3,72,4.4872
1991,7,3,4,63,5.4443
1991,7,3,5,87,6.6217
1991,8,1,1,235,4.6360
1991,8,1,2,242,4.8199
1991,8,1,3,336,3.2641
1991,8,1,4,363,3.9944
1991,8,1,5,574,8.7696
1991,8,2,1,63,2.1888
1991,8,2,2,64,4.9601
1991,8,2,3,88,1.9389
1991,8,2,4,102,6.2922
1991,8,2,5,168,6.5491
1991,8,3,1,59,1.1996
1991,8,3,2,67,2.6245
1991,8,3,3,74,0.1952
1991,8,3,4,63,1.9218
1991,8,3,5,90,3.0252
1991,9,1,1,241,-0.5272
1991,9,1,2,239,0.1085
1991,9,1,3,330,1.7306
1991,9,1,4,358,2.0882
1991,9,1,5,566,5.8115
1991,9,2,1,64,-0.2605
1991,9,2,2,65,-0.5812
1991,9,2,3,87,-1.5715
1991,9,2,4,103,0.4016
1991,9,2,5,169,-1.0592
1991,9,3,1,59,-4.3950
1991,9,3,2,68,-1.6230
1991,9,3,3,74,-1.3785
1991,9,3,4,64,-1.5841
1991,9,3,5,90,-1.2508
1991,10,1,1,237,1.1219
1991,10,1,2,225,-0.1659
1991,10,1,3,301,2.5899
1991,10,1,4,352,7.5264
1991,10,1,5,552,12.8625
1991,10,2,1,65,3.8955
1991,10,2,2,64,1.3650
1991,10,2,3,86,1.5900
1991,10,2,4,101,3.0867
1991,10,2,5,170,8.3871
1991,10,3,1,59,2.6692
1991,10,3,2,68,2.0553
1991,10,3,3,75,3.5133
1991,10,3,4,64,4.1711
1991,10,3,5,89,3.7914
1991,11,1,1,246,-2.6473
1991,11,1,2,237,-3.4507
1991,11,1,3,316,-3.0017
1991,11,1,4,359,-4.3239
1991,11,1,5,570,-6.0144
1991,11,2,1,70,-7.3291
1991,11,2,2,64,-4.3511
1991,11,2,3,88,-2.9638
1991,11,2,4,109,-7.7379
1991,11,2,5,194,-9.5552
1991,11,3,1,59,-4.6589
1991,11,3,2,72,-4.6008
1991,11,3,3,78,-5.0311
1991,11,3,4,68,-3.7167
1991,11,3,5,97,-2.2235
1991,12,1,1,245,4.9686
1991,12,1,2,229,6.8912
1991,12,1,3,317,6.4770
1991,12,1,4,357,8.9751
1991,12,1,5,574,8.7008
1991,12,2,1,71,8.6752
1991,12,2,2,61,13.8255
1991,12,2,3,87,14.1874
1991,12,2,4,116,12.2027
1991,12,2,5,194,12.9119
1991,12,3,1,59,10.1707
1991,12,3,2,75,11.3610
1991,12,3,3,77,12.0720
1991,12,3,4,67,13.8570
1991,12,3,5,98,12.1127
1992,1,1,1,229,12.8081
1992,1,1,2,216,12.6075
1992,1,1,3,297,12.8535
1992,1,1,4,342,16.0831
1992,1,1,5,552,17.9313
1992,1,2,1,72,5.7374
1992,1,2,2,61,4.4255
1992,1,2,3,86,4.1874
1992,1,2,4,112,7.5115
1992,1,2,5,194,11.0453
1992,1,3,1,60,-1.5579
1992,1,3,2,75,-0.2154
1992,1,3,3,78,-2.2939
1992,1,3,4,66,-2.7869
1992,1,3,5,98,-0.8995
1992,2,1,1,243,5.0438
1992,2,1,2,227,4.1425
1992,2,1,3,320,4.0577
1992,2,1,4,351,5.2623
1992,2,1,5,560,-0.9065
1992,2,2,1,74,4.4875
1992,2,2,2,62,3.5428
1992,2,2,3,94,2.8097
1992,2,2,4,113,0.0966
1992,2,2,5,214,-0.6951
1992,2,3,1,61,2.9060
1992,2,3,2,75,1.1450
1992,2,3,3,82,1.1908
1992,2,3,4,71,0.3787
1992,2,3,5,98,0.5704
1992,3,1,1,234,-4.8818
1992,3,1,2,228,-2.1406
1992,3,1,3,322,-4.3075
1992,3,1,4,343,-5.0052
1992,3,1,5,560,-7.4823
1992,3,2,1,71,-4.3902
1992,3,2,2,60,-3.6950
1992,3,2,3,97,-5.3194
1992,3,2,4,112,-6.8132
1992,3,2,5,219,-9.3128
1992,3,3,1,61,-1.1892
1992,3,3,2,76,-1.2768
1992,3,3,3,82,1.9970
1992,3,3,4,71,-4.1650
1992,3,3,5,103,-5.7326
1992,4,1,1,229,-6.7076
1992,4,1,2,219,-8.9596
1992,4,1,3,307,-7.3883
1992,4,1,4,323,-7.7658
1992,4,1,5,548,-10.7603
1992,4,2,1,72,-3.3252
1992,4,2,2,63,-4.2935
1992,4,2,3,94,-3.0368
1992,4,2,4,112,-4.1109
1992,4,2,5,219,-10.7677
1992,4,3,1,61,4.0454
1992,4,3,2,75,3.2426
1992,4,3,3,80,3.1614
1992,4,3,4,72,0.6032
1992,4,3,5,104,-0.3318
1992,5,1,1,244,-1.7261
1992,5,1,2,239,-0.6182
1992,5,1,3,334,-0.6252
1992,5,1,4,355,-0.0026
1992,5,1,5,591,-1.9660
1992,5,2,1,75,2.0601
1992,5,2,2,68,1.3586
1992,5,2,3,102,0.0598
1992,5,2,4,128,1.1610
1992,5,2,5,235,0.6440
1992,5,3,1,72,0.1997
1992,5,3,2,90,1.1819
1992,5,3,3,88,-0.3779
1992,5,3,4,84,0.2359
1992,5,3,5,106,1.2748
1992,6,1,1,247,-8.2239
1992,6,1,2,236,-10.6076
1992,6,1,3,333,-5.1514
1992,6,1,4,355,-7.4969
1992,6,1,5,583,-9.0131
1992,6,2,1,75,-4.4826
1992,6,2,2,64,-7.0891
1992,6,2,3,101,-4.2186
1992,6,2,4,124,-3.4389
1992,6,2,5,235,-6.1085
1992,6,3,1,72,-0.6465
1992,6,3,2,91,-4.0926
1992,6,3,3,90,-1.9788
1992,6,3,4,84,-5.3898
1992,6,3,5,107,-2.0132
1992,7,1,1,226,-0.0114
1992,7,1,2,198,1.4059
1992,7,1,3,296,0.8451
1992,7,1,4,308,2.4836
1992,7,1,5,527,0.6859
1992,7,2,1,67,-3.4879
1992,7,2,2,55,2.7538
1992,7,2,3,92,4.7610
1992,7,2,4,112,2.2180
1992,7,2,5,231,3.2431
1992,7,3,1,62,3.0914
1992,7,3,2,85,4.7437
1992,7,3,3,82,3.5470
1992,7,3,4,81,5.8485
1992,7,3,5,103,3.8736
1992,8,1,1,230,-3.4166
1992,8,1,2,212,-4.6190
1992,8,1,3,315,-3.5157
1992,8,1,4,335,-3.5691
1992,8,1,5,558,-6.1742
1992,8,2,1,73,-4.7963
1992,8,2,2,58,-4.2750
1992,8,2,3,93,-4.3113
1992,8,2,4,118,-3.7718
1992,8,2,5,249,-5.9400
1992,8,3,1,63,-3.5191
1992,8,3,2,88,-2.5098
1992,8,3,3,84,-2.9007
1992,8,3,4,86,-3.1797
1992,8,3,5,107,-4.8301
1992,9,1,1,230,1.7381
1992,9,1,2,212,0.5279
1992,9,1,3,312,-0.6998
1992,9,1,4,331,2.0817
1992,9,1,5,557,1.7773
1992,9,2,1,72,1.9488
1992,9,2,2,57,3.6969
1992,9,2,3,93,0.4011
1992,9,2,4,115,2.7961
1992,9,2,5,247,2.8674
1992,9,3,1,62,2.5500
1992,9,3,2,87,1.4386
1992,9,3,3,83,1.2648
1992,9,3,4,86,-1.7438
1992,9,3,5,108,-1.5125
1992,10,1,1,222,-2.3428
1992,10,1,2,200,3.3577
1992,10,1,3,301,3.3551
1992,10,1,4,317,4.3733
1992,10,1,5,552,4.1156
1992,10,2,1,71,3.3556
1992,10,2,2,56,1.7531
1992,10,2,3,94,0.9278
1992,10,2,4,113,6.4606
1992,10,2,5,246,6.8615
1992,10,3,1,61,2.3439
1992,10,3,2,87,1.2505
1992,10,3,3,82,0.1383
1992,10,3,4,86,2.3016
1992,10,3,5,108,1.0739
1992,11,1,1,225,10.6049
1992,11,1,2,209,8.6698
1992,11,1,3,323,11.5147
1992,11,1,4,339,11.6771
1992,11,1,5,584,14.6999
1992,11,2,1,75,4.9769
1992,11,2,2,56,3.7608
1992,11,2,3,101,7.8680
1992,11,2,4,119,13.0847
1992,11,2,5,251,13.3809
1992,11,3,1,62,4.3691
1992,11,3,2,87,3.8562
1992,11,3,3,81,5.0323
1992,11,3,4,87,3.8883
1992,11,3,5,111,3.8890
1992,12,1,1,225,0.9070
1992,12,1,2,215,2.5732
1992,12,1,3,321,4.5562
1992,12,1,4,341,2.3273
1992,12,1,5,584,1.5593
1992,12,2,1,75,1.5123
1992,12,2,2,56,3.6091
1992,12,2,3,102,3.7370
1992,12,2,4,120,1.3250
1992,12,2,5,250,3.4514
1992,12,3,1,61,0.8911
1992,12,3,2,87,1.7073
1992,12,3,3,82,3.8376
1992,12,3,4,87,-1.7632
1992,12,3,5,114,-1.6368
1993,1,1,1,220,6.1254
1993,1,1,2,202,6.6890
1993,1,1,3,309,4.0743
1993,1,1,4,321,4.5302
1993,1,1,5,573,2.4004
1993,1,2,1,73,2.6852
1993,1,2,2,50,1.7197
1993,1,2,3,94,-0.2298
1993,1,2,4,110,0.5203
1993,1,2,5,249,-0.2526
1993,1,3,1,62,1.1606
1993,1,3,2,86,0.5368
1993,1,3,3,82,1.1211
1993,1,3,4,84,-2.9297
1993,1,3,5,111,-0.4329
1993,2,1,1,230,-3.1493
1993,2,1,2,222,-6.4779
1993,2,1,3,311,-4.7344
1993,2,1,4,342,-6.4111
1993,2,1,5,589,-9.0238
1993,2,2,1,74,-2.0469
1993,2,2,2,52,-1.5851
1993,2,2,3,90,-6.9920
1993,2,2,4,120,-7.9772
1993,2,2,5,253,-8.0433
1993,2,3,1,65,0.8631
1993,2,3,2,90,-1.2122
1993,2,3,3,83,1.4064
1993,2,3,4,86,-1.0676
1993,2,3,5,108,-3.1381
1993,3,1,1,230,0.1416
1993,3,1,2,227,0.5937
1993,3,1,3,317,0.6309
1993,3,1,4,346,0.0792
1993,3,1,5,598,1.6180
1993,3,2,1,75,3.0131
1993,3,2,2,55,-0.2913
1993,3,2,3,90,1.6581
1993,3,2,4,118,-1.3061
1993,3,2,5,240,0.7843
1993,3,3,1,66,2.6258
1993,3,3,2,89,3.0659
1993,3,3,3,83,1.9293
1993,3,3,4,86,1.8934
1993,3,3,5,103,0.7415
1993,4,1,1,222,-3.6088
1993,4,1,2,218,-5.7190
1993,4,1,3,294,-3.9036
1993,4,1,4,332,-5.5380
1993,4,1,5,579,-4.8077
1993,4,2,1,73,-2.9141
1993,4,2,2,54,-1.4966
1993,4,2,3,86,-5.2505
1993,4,2,4,120,-4.9495
1993,4,2,5,238,-3.7988
1993,4,3,1,66,-3.9718
1993,4,3,2,88,-1.7452
1993,4,3,3,79,-0.7369
1993,4,3,4,83,0.5398
1993,4,3,5,101,-0.1763
1993,5,1,1,243,4.8323
1993,5,1,2,245,4.6088
1993,5,1,3,349,6.8447
1993,5,1,4,370,5.6433
1993,5,1,5,632,7.5405
1993,5,2,1,72,3.6836
1993,5,2,2,64,4.2006
1993,5,2,3,104,6.7633
1993,5,2,4,136,10.0474
1993,5,2,5,244,12.0460
1993,5,3,1,67,1.5249
1993,5,3,2,96,2.2041
1993,5,3,3,87,6.2850
1993,5,3,4,101,5.2210
1993,5,3,5,108,5.3203
1993,6,1,1,246,0.8660
1993,6,1,2,246,0.2975
1993,6,1,3,346,1.0708
1993,6,1,4,369,1.2095
1993,6,1,5,630,-0.3053
1993,6,2,1,70,2.8934
1993,6,2,2,64,-1.2993
1993,6,2,3,102,0.5135
1993,6,2,4,135,0.9888
1993,6,2,5,244,0.9663
1993,6,3,1,71,-1.1142
1993,6,3,2,96,0.3458
1993,6,3,3,89,0.7756
1993,6,3,4,97,-2.1274
1993,6,3,5,107,-1.7755
1993,7,1,1,219,0.4125
1993,7,1,2,214,0.9705
1993,7,1,3,314,-0.7755
1993,7,1,4,345,1.2666
1993,7,1,5,609,-2.0048
1993,7,2,1,66,-1.4344
1993,7,2,2,60,0.4176
1993,7,2,3,85,0.7082
1993,7,2,4,130,3.2424
1993,7,2,5,231,-0.2440
1993,7,3,1,67,-2.4735
1993,7,3,2,90,-0.9357
1993,7,3,3,82,-0.8309
1993,7,3,4,86,-3.8863
1993,7,3,5,103,-7.1236
1993,8,1,1,234,3.1313
1993,8,1,2,235,6.2250
1993,8,1,3,324,5.4729
1993,8,1,4,384,5.3998
1993,8,1,5,654,5.9366
1993,8,2,1,71,1.6330
1993,8,2,2,61,2.9058
1993,8,2,3,86,1.4204
1993,8,2,4,141,5.4121
1993,8,2,5,247,8.8826
1993,8,3,1,70,4.3254
1993,8,3,2,90,3.5693
1993,8,3,3,83,1.9715
1993,8,3,4,87,5.1849
1993,8,3,5,108,5.3447
1993,9,1,1,231,2.7549
1993,9,1,2,235,3.2160
1993,9,1,3,326,1.7533
1993,9,1,4,382,2.6447
1993,9,1,5,661,3.5129
1993,9,2,1,70,0.0173
1993,9,2,2,60,0.4262
1993,9,2,3,87,3.5552
1993,9,2,4,139,3.2796
1993,9,2,5,250,4.1411
1993,9,3,1,71,-0.7817
1993,9,3,2,89,-1.7059
1993,9,3,3,83,-3.0277
1993,9,3,4,88,-0.7664
1993,9,3,5,107,1.3542
1993,10,1,1,229,5.7620
1993,10,1,2,220,4.3903
1993,10,1,3,313,5.9390
1993,10,1,4,368,6.0771
1993,10,1,5,652,8.0990
1993,10,2,1,65,3.9443
1993,10,2,2,56,4.1760
1993,10,2,3,83,4.5027
1993,10,2,4,134,3.7803
1993,10,2,5,239,1.3415
1993,10,3,1,71,2.5577
1993,10,3,2,86,5.2325
1993,10,3,3,82,0.1653
1993,10,3,4,88,3.9440
1993,10,3,5,108,2.3327
1993,11,1,1,241,-4.9021
1993,11,1,2,228,-2.4379
1993,11,1,3,342,-1.4615
1993,11,1,4,392,-3.1805
1993,11,1,5,670,-4.3478
1993,11,2,1,67,-1.0956
1993,11,2,2,60,0.6261
1993,11,2,3,89,-3.8305
1993,11,2,4,144,-2.2442
1993,11,2,5,250,-3.5851
1993,11,3,1,74,2.1206
1993,11,3,2,87,-0.0473
1993,11,3,3,82,-2.6369
1993,11,3,4,92,1.0004
1993,11,3,5,110,2.1812
1993,12,1,1,244,1.6428
1993,12,1,2,232,1.9979
1993,12,1,3,345,1.6894
1993,12,1,4,393,0.7287
1993,12,1,5,674,-1.2316
1993,12,2,1,65,2.7188
1993,12,2,2,60,5.2988
1993,12,2,3,89,1.8550
1993,12,2,4,142,3.4343
1993,12,2,5,251,1.0959
1993,12,3,1,74,1.2602
1993,12,3,2,88,2.8364
1993,12,3,3,84,0.5091
1993,12,3,4,93,1.8077
1993,12,3,5,115,1.9404
1994,1,1,1,237,3.3545
1994,1,1,2,221,5.8353
1994,1,1,3,320,5.1828
1994,1,1,4,384,5.4658
1994,1,1,5,661,4.6059
1994,1,2,1,64,2.3196
1994,1,2,2,58,4.5931
1994,1,2,3,84,3.6149
1994,1,2,4,138,2.7963
1994,1,2,5,245,5.2571
1994,1,3,1,72,4.6498
1994,1,3,2,84,6.2587
1994,1,3,3,82,5.7659
1994,1,3,4,95,2.7472
1994,1,3,5,116,3.0782
1994,2,1,1,245,-1.0881
1994,2,1,2,248,0.5256
1994,2,1,3,333,-0.1775
1994,2,1,4,402,-0.1617
1994,2,1,5,690,-3.1092
1994,2,2,1,67,0.2536
1994,2,2,2,58,1.4216
1994,2,2,3,84,3.3467
1994,2,2,4,145,1.3251
1994,2,2,5,246,-1.4479
1994,2,3,1,71,-0.0793
1994,2,3,2,84,-0.6466
1994,2,3,3,83,-3.6688
1994,2,3,4,98,-1.0388
1994,2,3,5,116,-3.5956
1994,3,1,1,242,-5.6008
1994,3,1,2,244,-3.0563
1994,3,1,3,339,-6.2971
1994,3,1,4,396,-3.9957
1994,3,1,5,690,-7.3288
1994,3,2,1,68,-6.9374
1994,3,2,2,59,-6.9754
1994,3,2,3,88,-7.0245
1994,3,2,4,147,-7.2413
1994,3,2,5,244,-8.0050
1994,3,3,1,71,-6.1171
1994,3,3,2,84,-3.0730
1994,3,3,3,82,-2.7545
1994,3,3,4,100,-3.7912
1994,3,3,5,119,-4.3783
1994,4,1,1,236,-0.0482
1994,4,1,2,224,-2.4948
1994,4,1,3,342,0.1783
1994,4,1,4,376,-1.9693
1994,4,1,5,689,-5.4191
1994,4,2,1,69,-1.3676
1994,4,2,2,59,-1.0187
1994,4,2,3,88,0.7688
1994,4,2,4,140,2.1599
1994,4,2,5,239,-1.6654
1994,4,3,1,69,-0.2132
1994,4,3,2,80,-0.0613
1994,4,3,3,81,0.3731
1994,4,3,4,98,-0.3465
1994,4,3,5,119,1.2585
1994,5,1,1,257,-0.3784
1994,5,1,2,262,-1.2681
1994,5,1,3,382,-2.5253
1994,5,1,4,418,-0.3505
1994,5,1,5,761,-2.2355
1994,5,2,1,80,1.9743
1994,5,2,2,70,-3.9729
1994,5,2,3,102,-2.5740
1994,5,2,4,154,-2.3987
1994,5,2,5,253,-3.0063
1994,5,3,1,75,-0.0140
1994,5,3,2,89,-0.6767
1994,5,3,3,89,3.2367
1994,5,3,4,115,3.4479
1994,5,3,5,121,5.0422
1994,6,1,1,257,-0.9990
1994,6,1,2,258,-5.3892
1994,6,1,3,375,-3.3411
1994,6,1,4,423,-3.9865
1994,6,1,5,756,-6.7859
1994,6,2,1,81,-1.2017
1994,6,2,2,69,-2.1058
1994,6,2,3,103,-4.4918
1994,6,2,4,154,-6.4861
1994,6,2,5,249,-6.5344
1994,6,3,1,74,-3.6196
1994,6,3,2,89,-3.4551
1994,6,3,3,88,-0.5167
1994,6,3,4,114,-3.7556
1994,6,3,5,120,-3.4632
1994,7,1,1,227,3.2618
1994,7,1,2,230,5.1415
1994,7,1,3,327,2.9290
1994,7,1,4,372,2.3515
1994,7,1,5,730,-1.0178
1994,7,2,1,73,0.3472
1994,7,2,2,64,2.0398
1994,7,2,3,92,2.7033
1994,7,2,4,132,2.2416
1994,7,2,5,240,1.8868
1994,7,3,1,67,5.2767
1994,7,3,2,86,3.5808
1994,7,3,3,72,1.7126
1994,7,3,4,105,4.1046
1994,7,3,5,115,1.9225
1994,8,1,1,242,4.5742
1994,8,1,2,246,5.6062
1994,8,1,3,349,6.5773
1994,8,1,4,412,7.7329
1994,8,1,5,786,6.6154
1994,8,2,1,74,5.7620
1994,8,2,2,65,7.4708
1994,8,2,3,100,9.3587
1994,8,2,4,135,11.0729
1994,8,2,5,250,13.2344
1994,8,3,1,67,5.5094
1994,8,3,2,88,6.0009
1994,8,3,3,76,2.7354
1994,8,3,4,108,8.6139
1994,8,3,5,118,11.0330
1994,9,1,1,239,3.5172
1994,9,1,2,243,0.6033
1994,9,1,3,346,2.5662
1994,9,1,4,408,3.7851
1994,9,1,5,778,2.9064
1994,9,2,1,75,-2.5623
1994,9,2,2,65,0.0362
1994,9,2,3,101,-0.3818
1994,9,2,4,135,1.8354
1994,9,2,5,253,1.0776
