year,month,rank_ME,rank_r15a,nstocks,ret_vw
1967,10,2,1,38,-3.3425
1967,10,2,2,33,-3.7028
1967,10,2,3,29,-2.2110
1967,10,2,4,34,-4.8324
1967,10,2,5,34,-4.8329
1967,10,3,1,63,-2.4534
1967,10,3,2,79,-4.6666
1967,10,3,3,78,-4.0780
1967,10,3,4,86,-0.4730
1967,10,3,5,80,-4.5901
1967,11,1,1,48,0.3441
1967,11,1,2,30,2.3826
1967,11,1,3,17,-1.5023
1967,11,1,4,14,-2.9871
1967,11,1,5,17,2.5289
1967,11,2,1,41,1.1401
1967,11,2,2,29,0.4470
1967,11,2,3,31,-0.8045
1967,11,2,4,32,0.1005
1967,11,2,5,34,0.3096
1967,11,3,1,49,0.5104
1967,11,3,2,80,0.2013
1967,11,3,3,86,0.1734
1967,11,3,4,89,-0.0732
1967,11,3,5,83,1.9859
1967,12,1,1,31,9.9800
1967,12,1,2,33,6.4867
1967,12,1,3,20,6.0970
1967,12,1,4,22,5.9762
1967,12,1,5,20,11.7975
1967,12,2,1,41,7.2189
1967,12,2,2,28,5.2491
1967,12,2,3,26,5.4596
1967,12,2,4,34,5.3296
1967,12,2,5,40,10.5410
1967,12,3,1,66,1.8983
1967,12,3,2,75,2.7369
1967,12,3,3,90,3.1323
1967,12,3,4,77,2.3223
1967,12,3,5,74,2.8873
1968,1,1,1,18,1.7015
1968,1,1,2,22,6.3893
1968,1,1,3,25,5.5876
1968,1,1,4,22,3.7797
1968,1,1,5,43,1.7266
1968,1,2,1,20,1.5910
1968,1,2,2,27,2.6102
1968,1,2,3,36,-0.8971
1968,1,2,4,36,2.9971
1968,1,2,5,47,1.4522
1968,1,3,1,98,-4.6663
1968,1,3,2,84,-3.7860
1968,1,3,3,75,-1.9418
1968,1,3,4,78,-1.8980
1968,1,3,5,46,-5.1006
1968,2,1,1,33,-3.7263
1968,2,1,2,23,-5.2271
1968,2,1,3,21,-3.7120
1968,2,1,4,24,-3.3028
1968,2,1,5,24,-5.3831
1968,2,2,1,39,-4.2617
1968,2,2,2,24,-3.0424
1968,2,2,3,37,-6.5745
1968,2,2,4,30,-2.8060
1968,2,2,5,29,-2.1925
1968,2,3,1,61,-2.7576
1968,2,3,2,86,-2.1507
1968,2,3,3,74,-2.6161
1968,2,3,4,79,-2.5655
1968,2,3,5,80,-3.3810
1968,3,1,1,38,-2.0969
1968,3,1,2,27,1.2964
1968,3,1,3,21,-1.3536
1968,3,1,4,13,-0.2488
1968,3,1,5,25,-2.1061
1968,3,2,1,49,0.1373
1968,3,2,2,28,2.0851
1968,3,2,3,24,-2.9934
1968,3,2,4,33,0.2955
1968,3,2,5,24,-4.0510
1968,3,3,1,49,0.5488
1968,3,3,2,76,-1.0034
1968,3,3,3,87,0.3734
1968,3,3,4,84,1.3021
1968,3,3,5,84,1.4350
1968,4,1,1,33,15.2172
1968,4,1,2,33,11.2093
1968,4,1,3,20,12.4090
1968,4,1,4,18,14.1494
1968,4,1,5,16,8.6503
1968,4,2,1,46,12.0888
1968,4,2,2,29,8.9593
1968,4,2,3,27,9.3651
1968,4,2,4,35,12.3971
1968,4,2,5,25,15.7528
1968,4,3,1,57,11.1113
1968,4,3,2,70,8.0074
1968,4,3,3,83,6.0579
1968,4,3,4,79,7.6847
1968,4,3,5,89,9.1957
1968,5,1,1,38,9.2083
1968,5,1,2,16,6.5096
1968,5,1,3,25,11.1383
1968,5,1,4,28,8.6474
1968,5,1,5,15,17.1478
1968,5,2,1,43,6.9345
1968,5,2,2,29,6.7106
1968,5,2,3,29,4.2418
1968,5,2,4,31,5.5857
1968,5,2,5,25,7.2932
1968,5,3,1,53,-0.7187
1968,5,3,2,85,1.9367
1968,5,3,3,77,0.7421
1968,5,3,4,73,0.3943
1968,5,3,5,89,3.1988
1968,6,1,1,32,3.1496
1968,6,1,2,32,2.3622
1968,6,1,3,18,1.9305
1968,6,1,4,19,4.0317
1968,6,1,5,18,0.4939
1968,6,2,1,39,1.8099
1968,6,2,2,37,0.5467
1968,6,2,3,29,2.5838
1968,6,2,4,27,3.8736
1968,6,2,5,24,0.3624
1968,6,3,1,60,2.5662
1968,6,3,2,63,4.3985
1968,6,3,3,82,2.0804
1968,6,3,4,85,0.7529
1968,6,3,5,89,-0.1179
1968,7,1,1,33,-3.0878
1968,7,1,2,22,-1.3056
1968,7,1,3,21,-0.9538
1968,7,1,4,22,-2.5009
1968,7,1,5,25,3.8166
1968,7,2,1,28,-5.4778
1968,7,2,2,37,-1.7702
1968,7,2,3,24,-2.7825
1968,7,2,4,32,-1.2662
1968,7,2,5,29,-1.3094
1968,7,3,1,69,-3.7533
1968,7,3,2,72,-1.5057
1968,7,3,3,84,-1.4198
1968,7,3,4,78,0.4169
1968,7,3,5,77,-1.6891
1968,8,1,1,19,2.3443
1968,8,1,2,20,3.7176
1968,8,1,3,20,0.6966
1968,8,1,4,25,1.9474
1968,8,1,5,34,1.5552
1968,8,2,1,34,3.7062
1968,8,2,2,24,7.3759
1968,8,2,3,26,5.3966
1968,8,2,4,23,1.3222
1968,8,2,5,42,0.9610
1968,8,3,1,76,1.9774
1968,8,3,2,88,1.3653
1968,8,3,3,82,2.0826
1968,8,3,4,80,0.4576
1968,8,3,5,54,2.0620
1968,9,1,1,30,6.3162
1968,9,1,2,27,7.2590
1968,9,1,3,20,9.2620
1968,9,1,4,21,7.9577
1968,9,1,5,23,3.4889
1968,9,2,1,36,6.7086
1968,9,2,2,27,4.5358
1968,9,2,3,27,8.3247
1968,9,2,4,26,6.7658
1968,9,2,5,27,5.5494
1968,9,3,1,64,4.8692
1968,9,3,2,74,3.4326
1968,9,3,3,80,2.9987
1968,9,3,4,81,3.5624
1968,9,3,5,80,5.0952
1968,10,1,1,34,-0.0046
1968,10,1,2,29,3.6475
1968,10,1,3,17,2.1846
1968,10,1,4,19,0.9420
1968,10,1,5,21,3.9422
1968,10,2,1,44,-0.6782
1968,10,2,2,24,3.3884
1968,10,2,3,27,3.6413
1968,10,2,4,23,0.4080
1968,10,2,5,21,2.7330
1968,10,3,1,53,-0.6121
1968,10,3,2,75,1.0221
1968,10,3,3,83,2.5610
1968,10,3,4,83,-1.4883
1968,10,3,5,85,1.2534
1968,11,1,1,42,7.6328
1968,11,1,2,23,8.6057
1968,11,1,3,16,9.5995
1968,11,1,4,22,7.6809
1968,11,1,5,15,6.8793
1968,11,2,1,39,6.6162
1968,11,2,2,30,8.0421
1968,11,2,3,24,5.2752
1968,11,2,4,25,7.6350
1968,11,2,5,20,9.0261
1968,11,3,1,47,0.4678
1968,11,3,2,74,6.1323
1968,11,3,3,88,8.5531
1968,11,3,4,79,4.4338
1968,11,3,5,90,5.9254
1968,12,1,1,37,1.2065
1968,12,1,2,29,0.3149
1968,12,1,3,17,-3.6088
1968,12,1,4,20,-0.6178
1968,12,1,5,17,0.3579
1968,12,2,1,31,0.1493
1968,12,2,2,28,0.4937
1968,12,2,3,24,-0.7323
1968,12,2,4,32,-2.2718
1968,12,2,5,25,-0.9253
1968,12,3,1,61,-4.1965
1968,12,3,2,71,-2.4731
1968,12,3,3,86,-4.8395
1968,12,3,4,73,-2.3110
1968,12,3,5,84,-4.0317
1969,1,1,1,13,-2.5597
1969,1,1,2,21,0.9860
1969,1,1,3,18,-1.5311
1969,1,1,4,20,-0.2579
1969,1,1,5,45,0.3056
1969,1,2,1,14,3.0253
1969,1,2,2,27,-0.1219
1969,1,2,3,28,0.1459
1969,1,2,4,28,-1.3282
1969,1,2,5,38,-1.3884
1969,1,3,1,97,-0.8110
1969,1,3,2,78,-2.6715
1969,1,3,3,80,1.1944
1969,1,3,4,79,-0.0332
1969,1,3,5,43,-0.9471
1969,2,1,1,29,-10.1440
1969,2,1,2,25,-10.1593
1969,2,1,3,21,-7.8591
1969,2,1,4,16,-9.5172
1969,2,1,5,21,-8.9892
1969,2,2,1,38,-7.1055
1969,2,2,2,27,-8.7143
1969,2,2,3,20,-6.6868
1969,2,2,4,27,-7.5640
1969,2,2,5,26,-6.8296
1969,2,3,1,60,-5.2691
1969,2,3,2,71,-4.0772
1969,2,3,3,83,-3.9620
1969,2,3,4,82,-3.4303
1969,2,3,5,79,-5.2542
1969,3,1,1,36,0.7183
1969,3,1,2,25,1.4402
1969,3,1,3,18,0.6560
1969,3,1,4,16,-1.0150
1969,3,1,5,20,4.3471
1969,3,2,1,38,1.7946
1969,3,2,2,23,1.7421
1969,3,2,3,28,4.2247
1969,3,2,4,28,1.0478
1969,3,2,5,16,3.9884
1969,3,3,1,54,1.7373
1969,3,3,2,76,1.5135
1969,3,3,3,78,0.9575
1969,3,3,4,79,5.2637
1969,3,3,5,89,5.1487
1969,4,1,1,36,0.3980
1969,4,1,2,23,-2.4482
1969,4,1,3,16,-1.9208
1969,4,1,4,22,-4.2959
1969,4,1,5,17,0.0133
1969,4,2,1,36,-1.3956
1969,4,2,2,30,2.6143
1969,4,2,3,17,0.7757
1969,4,2,4,21,2.6115
1969,4,2,5,21,-1.9297
1969,4,3,1,53,-0.7387
1969,4,3,2,71,4.7726
1969,4,3,3,88,2.3137
1969,4,3,4,81,0.1941
1969,4,3,5,84,2.6910
1969,5,1,1,35,-1.3129
1969,5,1,2,30,2.3650
1969,5,1,3,17,-3.5017
1969,5,1,4,16,0.3404
1969,5,1,5,16,-4.0233
1969,5,2,1,32,-0.8051
1969,5,2,2,22,-2.3588
1969,5,2,3,28,-0.0077
1969,5,2,4,26,1.1035
1969,5,2,5,24,-0.4741
1969,5,3,1,57,1.8290
1969,5,3,2,74,0.4908
1969,5,3,3,79,1.3738
1969,5,3,4,81,-0.1241
1969,5,3,5,82,-0.2346
1969,6,1,1,36,-13.8430
1969,6,1,2,25,-11.2700
1969,6,1,3,18,-13.1298
1969,6,1,4,20,-11.1210
1969,6,1,5,15,-11.6563
1969,6,2,1,27,-10.1425
1969,6,2,2,33,-8.7561
1969,6,2,3,28,-11.2029
1969,6,2,4,20,-7.6956
1969,6,2,5,22,-10.3974
1969,6,3,1,60,-7.2535
1969,6,3,2,66,-6.4900
1969,6,3,3,78,-5.9171
1969,6,3,4,82,-7.6646
1969,6,3,5,85,-3.4089
1969,7,1,1,28,-9.9604
1969,7,1,2,22,-10.5716
1969,7,1,3,15,-11.3064
1969,7,1,4,16,-14.7929
1969,7,1,5,35,-8.4153
1969,7,2,1,26,-8.1832
1969,7,2,2,31,-7.1258
1969,7,2,3,25,-6.6797
1969,7,2,4,21,-8.9439
1969,7,2,5,27,-10.2081
1969,7,3,1,70,-5.2005
1969,7,3,2,69,-4.2926
1969,7,3,3,82,-8.2163
1969,7,3,4,86,-6.2708
1969,7,3,5,62,-7.0487
1969,8,1,1,25,3.4905
1969,8,1,2,20,4.1180
1969,8,1,3,17,2.5638
1969,8,1,4,26,1.5964
1969,8,1,5,27,4.9144
1969,8,2,1,18,3.5111
1969,8,2,2,20,5.3600
1969,8,2,3,26,4.8630
1969,8,2,4,31,3.6958
1969,8,2,5,34,3.6557
1969,8,3,1,81,5.6460
1969,8,3,2,83,3.6384
1969,8,3,3,78,3.2678
1969,8,3,4,65,4.4494
1969,8,3,5,63,4.7731
1969,9,1,1,18,-4.0947
1969,9,1,2,22,0.1889
1969,9,1,3,17,-0.5038
1969,9,1,4,31,-3.3598
1969,9,1,5,28,-2.7844
1969,9,2,1,33,-1.7187
1969,9,2,2,18,-2.8752
1969,9,2,3,19,0.9421
1969,9,2,4,26,-1.1017
1969,9,2,5,32,-0.9029
1969,9,3,1,72,-1.8319
1969,9,3,2,79,-4.0135
1969,9,3,3,85,-2.2326
1969,9,3,4,66,-3.5298
1969,9,3,5,63,-1.8118
1969,10,1,1,32,13.0593
1969,10,1,2,28,9.6029
1969,10,1,3,18,12.6270
1969,10,1,4,15,5.4421
1969,10,1,5,21,8.4492
1969,10,2,1,34,5.7249
1969,10,2,2,29,6.6296
1969,10,2,3,18,5.1116
1969,10,2,4,25,6.6733
1969,10,2,5,24,4.3931
1969,10,3,1,58,2.1464
1969,10,3,2,65,3.2813
1969,10,3,3,84,4.6727
1969,10,3,4,84,4.9249
1969,10,3,5,74,5.8528
1969,11,1,1,40,-7.2059
1969,11,1,2,28,-6.8226
1969,11,1,3,13,-6.7247
1969,11,1,4,16,-4.2076
1969,11,1,5,18,-6.6295
1969,11,2,1,33,-4.8822
1969,11,2,2,27,-4.1381
1969,11,2,3,22,-5.1878
1969,11,2,4,27,-5.2320
1969,11,2,5,21,-4.9856
1969,11,3,1,53,-4.3858
1969,11,3,2,66,-1.5511
1969,11,3,3,87,-4.6552
1969,11,3,4,80,-2.3924
1969,11,3,5,82,-3.5458
1969,12,1,1,34,-8.2908
1969,12,1,2,29,-5.3853
1969,12,1,3,15,-8.4547
1969,12,1,4,18,-6.8872
1969,12,1,5,19,-2.4835
1969,12,2,1,28,-5.1628
1969,12,2,2,25,-6.1121
1969,12,2,3,31,-4.5490
1969,12,2,4,18,-8.4092
1969,12,2,5,30,-6.9506
1969,12,3,1,64,-3.2366
1969,12,3,2,67,0.5198
1969,12,3,3,76,-2.0126
1969,12,3,4,85,-2.8744
1969,12,3,5,74,0.3394
1970,1,1,1,6,1.4940
1970,1,1,2,15,1.2503
1970,1,1,3,20,-1.6556
1970,1,1,4,30,-1.1469
1970,1,1,5,44,-0.3275
1970,1,2,1,13,-3.7255
1970,1,2,2,27,-2.6453
1970,1,2,3,21,-2.9518
1970,1,2,4,38,-3.5382
1970,1,2,5,32,-1.9088
1970,1,3,1,102,-8.8492
1970,1,3,2,79,-7.0311
1970,1,3,3,82,-5.3745
1970,1,3,4,57,-5.5783
1970,1,3,5,48,-7.6421
1970,2,1,1,30,5.7101
1970,2,1,2,20,2.5857
1970,2,1,3,19,1.0034
1970,2,1,4,17,2.5699
1970,2,1,5,24,3.1751
1970,2,2,1,28,5.1632
1970,2,2,2,32,4.9788
1970,2,2,3,33,4.2193
1970,2,2,4,20,3.8489
1970,2,2,5,26,5.6570
1970,2,3,1,66,5.4971
1970,2,3,2,72,6.5261
1970,2,3,3,69,7.6452
1970,2,3,4,84,5.6067
1970,2,3,5,76,6.3019
1970,3,1,1,27,-0.6839
1970,3,1,2,19,-1.7059
1970,3,1,3,23,0.0379
1970,3,1,4,19,-0.5140
1970,3,1,5,21,-1.2693
1970,3,2,1,36,0.5994
1970,3,2,2,30,0.9841
1970,3,2,3,24,3.7379
1970,3,2,4,24,1.1782
1970,3,2,5,22,0.0840
1970,3,3,1,61,-0.0356
1970,3,3,2,74,2.4839
1970,3,3,3,75,0.3929
1970,3,3,4,79,1.7996
1970,3,3,5,81,-2.0788
1970,4,1,1,29,-17.4473
1970,4,1,2,23,-15.9338
1970,4,1,3,23,-8.3799
1970,4,1,4,18,-11.6755
1970,4,1,5,17,-11.5376
1970,4,2,1,36,-13.1519
1970,4,2,2,25,-11.5781
1970,4,2,3,26,-11.3904
1970,4,2,4,21,-8.2586
1970,4,2,5,25,-12.1029
1970,4,3,1,59,-9.7073
1970,4,3,2,76,-9.1933
1970,4,3,3,73,-8.9582
1970,4,3,4,83,-9.0386
1970,4,3,5,80,-8.3919
1970,5,1,1,27,-10.4141
1970,5,1,2,24,-12.8145
1970,5,1,3,25,-10.0376
1970,5,1,4,17,-11.6716
1970,5,1,5,15,-9.6682
1970,5,2,1,31,-12.2029
1970,5,2,2,25,-9.4126
1970,5,2,3,23,-4.9155
1970,5,2,4,29,-6.5404
1970,5,2,5,26,-8.6630
1970,5,3,1,66,-3.0842
1970,5,3,2,76,-5.1862
1970,5,3,3,75,-4.9257
1970,5,3,4,77,-4.8708
1970,5,3,5,79,-7.2490
1970,6,1,1,29,-11.8867
1970,6,1,2,26,-6.8431
1970,6,1,3,12,-10.9183
1970,6,1,4,23,-5.9888
1970,6,1,5,17,-9.3691
1970,6,2,1,34,-4.3040
1970,6,2,2,23,-6.5771
1970,6,2,3,32,-7.0544
1970,6,2,4,20,-8.6804
1970,6,2,5,20,-8.8214
1970,6,3,1,60,-2.6537
1970,6,3,2,74,-5.4748
1970,6,3,3,77,-4.6027
1970,6,3,4,81,-2.7207
1970,6,3,5,84,-5.9027
1970,7,1,1,30,7.9653
1970,7,1,2,13,5.9462
1970,7,1,3,18,4.2634
1970,7,1,4,20,4.6433
1970,7,1,5,22,5.9650
1970,7,2,1,26,4.7818
1970,7,2,2,24,5.8968
1970,7,2,3,28,6.5967
1970,7,2,4,21,5.9560
1970,7,2,5,32,8.8424
1970,7,3,1,68,7.4249
1970,7,3,2,84,7.1187
1970,7,3,3,77,9.2811
1970,7,3,4,79,7.0675
1970,7,3,5,70,9.1535
1970,8,1,1,26,6.0935
1970,8,1,2,18,9.0291
1970,8,1,3,19,6.9678
1970,8,1,4,18,6.4224
1970,8,1,5,27,6.2018
1970,8,2,1,23,9.2200
1970,8,2,2,25,7.4226
1970,8,2,3,20,4.8502
1970,8,2,4,25,4.5387
1970,8,2,5,37,9.2328
1970,8,3,1,76,7.0865
1970,8,3,2,79,3.5543
1970,8,3,3,82,5.8327
1970,8,3,4,80,2.6842
1970,8,3,5,60,2.6521
1970,9,1,1,12,15.6022
1970,9,1,2,17,12.4452
1970,9,1,3,19,13.8753
1970,9,1,4,19,5.4024
1970,9,1,5,39,9.6533
1970,9,2,1,35,10.5318
1970,9,2,2,17,10.2797
1970,9,2,3,26,8.4662
1970,9,2,4,27,6.0843
1970,9,2,5,27,8.6897
1970,9,3,1,76,2.4418
1970,9,3,2,88,2.8248
1970,9,3,3,76,4.3079
1970,9,3,4,77,3.2642
1970,9,3,5,60,1.4006
1970,10,1,1,37,-9.5567
1970,10,1,2,20,-8.1820
1970,10,1,3,21,-3.4475
1970,10,1,4,13,-1.9228
1970,10,1,5,19,-3.4533
1970,10,2,1,34,-3.9905
1970,10,2,2,32,-2.6198
1970,10,2,3,25,-4.8146
1970,10,2,4,22,-2.5696
1970,10,2,5,17,-1.9950
1970,10,3,1,56,-3.3067
1970,10,3,2,71,-2.3837
1970,10,3,3,78,-1.2655
1970,10,3,4,86,1.2960
1970,10,3,5,86,-1.0083
1970,11,1,1,40,-0.3071
1970,11,1,2,20,-2.5238
1970,11,1,3,14,1.5014
1970,11,1,4,18,0.6527
1970,11,1,5,17,3.8082
1970,11,2,1,41,1.5523
1970,11,2,2,26,4.7700
1970,11,2,3,19,5.7320
1970,11,2,4,17,1.0815
1970,11,2,5,25,3.0145
1970,11,3,1,46,7.0296
1970,11,3,2,78,5.9435
1970,11,3,3,89,6.3853
1970,11,3,4,88,5.2800
1970,11,3,5,79,4.6798
1970,12,1,1,43,8.7246
1970,12,1,2,22,13.5143
1970,12,1,3,17,9.7826
1970,12,1,4,8,10.2006
1970,12,1,5,18,5.1375
1970,12,2,1,33,9.6154
1970,12,2,2,29,8.2725
1970,12,2,3,19,11.9705
1970,12,2,4,30,9.8022
1970,12,2,5,24,7.6994
1970,12,3,1,50,4.4700
1970,12,3,2,75,5.7608
1970,12,3,3,86,4.2816
1970,12,3,4,84,7.0940
1970,12,3,5,81,6.5868
1971,1,1,1,4,18.3696
1971,1,1,2,14,14.0237
1971,1,1,3,16,11.6870
1971,1,1,4,31,15.1185
1971,1,1,5,47,19.1984
1971,1,2,1,14,11.0426
1971,1,2,2,28,12.3901
1971,1,2,3,28,9.6803
1971,1,2,4,27,10.6444
1971,1,2,5,32,8.5345
1971,1,3,1,104,3.1915
1971,1,3,2,81,3.0269
1971,1,3,3,78,3.5795
1971,1,3,4,66,7.4003
1971,1,3,5,46,8.2274
1971,2,1,1,36,4.4999
1971,2,1,2,22,6.9629
1971,2,1,3,15,-1.5811
1971,2,1,4,18,5.0948
1971,2,1,5,18,0.5109
1971,2,2,1,29,3.5594
1971,2,2,2,29,1.5447
1971,2,2,3,26,2.2001
1971,2,2,4,29,3.1972
1971,2,2,5,20,0.9955
1971,2,3,1,59,4.2070
1971,2,3,2,74,-0.0112
1971,2,3,3,80,1.1687
1971,2,3,4,74,2.1864
1971,2,3,5,86,-0.5491
1971,3,1,1,31,4.4770
1971,3,1,2,19,3.1502
1971,3,1,3,23,3.8661
1971,3,1,4,18,0.2917
1971,3,1,5,16,9.9074
1971,3,2,1,30,5.5248
1971,3,2,2,27,3.4177
1971,3,2,3,30,4.3735
1971,3,2,4,24,3.4026
1971,3,2,5,22,3.1851
1971,3,3,1,64,3.1159
1971,3,3,2,77,2.6680
1971,3,3,3,70,3.2346
1971,3,3,4,80,3.9175
1971,3,3,5,85,4.3378
1971,4,1,1,36,1.2712
1971,4,1,2,25,2.8752
1971,4,1,3,21,2.8310
1971,4,1,4,13,3.0103
1971,4,1,5,13,7.9144
1971,4,2,1,38,0.5256
1971,4,2,2,24,4.8245
1971,4,2,3,24,5.2104
1971,4,2,4,22,4.3858
1971,4,2,5,30,4.7246
1971,4,3,1,50,6.2607
1971,4,3,2,74,1.0938
1971,4,3,3,80,4.1665
1971,4,3,4,86,3.5237
1971,4,3,5,81,4.1148
1971,5,1,1,35,-6.3268
1971,5,1,2,21,-7.3633
1971,5,1,3,22,-2.9359
1971,5,1,4,10,-4.7212
1971,5,1,5,22,-7.5717
1971,5,2,1,34,-5.3443
1971,5,2,2,28,-3.4413
1971,5,2,3,19,-3.3446
1971,5,2,4,37,-5.8462
1971,5,2,5,16,-2.1316
1971,5,3,1,56,-5.8263
1971,5,3,2,77,-2.2161
1971,5,3,3,81,-5.1199
1971,5,3,4,76,-2.6270
1971,5,3,5,83,-3.5896
1971,6,1,1,29,0.1169
1971,6,1,2,23,-2.2494
1971,6,1,3,16,0.5689
1971,6,1,4,20,-2.8267
1971,6,1,5,19,-4.8057
1971,6,2,1,34,-2.6272
1971,6,2,2,28,-2.5815
1971,6,2,3,29,-0.7979
1971,6,2,4,19,-1.3111
1971,6,2,5,26,-4.2210
1971,6,3,1,60,0.8325
1971,6,3,2,74,1.3139
1971,6,3,3,78,0.4771
1971,6,3,4,83,-0.4024
1971,6,3,5,76,-0.2552
1971,7,1,1,34,-6.2374
1971,7,1,2,14,-4.7462
1971,7,1,3,19,-4.1012
1971,7,1,4,14,-7.5106
1971,7,1,5,24,-1.5650
1971,7,2,1,28,-1.1722
1971,7,2,2,16,-0.8143
1971,7,2,3,32,-0.9174
1971,7,2,4,22,-2.8730
1971,7,2,5,41,-5.9555
1971,7,3,1,60,-5.3565
1971,7,3,2,91,-5.2135
1971,7,3,3,73,-2.0230
1971,7,3,4,85,-3.2044
1971,7,3,5,57,-3.3038
1971,8,1,1,26,5.7632
1971,8,1,2,18,8.0966
1971,8,1,3,18,5.2102
1971,8,1,4,20,3.5690
1971,8,1,5,24,1.2212
1971,8,2,1,21,11.2767
1971,8,2,2,23,8.4986
1971,8,2,3,30,3.5002
1971,8,2,4,21,4.3043
1971,8,2,5,38,2.5060
1971,8,3,1,76,4.1176
1971,8,3,2,80,4.2977
1971,8,3,3,75,3.5806
1971,8,3,4,79,4.6641
1971,8,3,5,59,3.5090
1971,9,1,1,20,-3.8557
1971,9,1,2,17,-2.3527
1971,9,1,3,15,-3.3790
1971,9,1,4,23,-3.8094
1971,9,1,5,31,-2.3269
1971,9,2,1,31,-1.4834
1971,9,2,2,19,-0.5614
1971,9,2,3,24,-0.1133
1971,9,2,4,23,-0.9918
1971,9,2,5,33,-0.6559
