year,month,rank_ME,rank_r10n,nstocks,ret_vw
1979,3,2,5,43,9.6492
1979,3,3,1,42,11.6752
1979,3,3,2,98,5.3769
1979,3,3,3,114,5.0955
1979,3,3,4,148,4.9008
1979,3,3,5,161,6.5278
1979,4,1,1,233,2.4779
1979,4,1,2,97,2.6988
1979,4,1,3,72,2.5613
1979,4,1,4,68,2.0075
1979,4,1,5,36,2.4564
1979,4,2,1,87,3.0513
1979,4,2,2,72,3.0712
1979,4,2,3,52,3.8319
1979,4,2,4,53,2.2080
1979,4,2,5,53,0.9255
1979,4,3,1,53,0.5906
1979,4,3,2,87,2.3674
1979,4,3,3,123,-0.9061
1979,4,3,4,139,-0.0814
1979,4,3,5,156,0.3291
1979,5,1,1,234,0.0578
1979,5,1,2,108,0.4232
1979,5,1,3,67,-2.3867
1979,5,1,4,58,-1.5555
1979,5,1,5,44,-1.2570
1979,5,2,1,75,-2.1237
1979,5,2,2,72,-0.8532
1979,5,2,3,59,-2.9382
1979,5,2,4,53,-1.2132
1979,5,2,5,57,-1.5983
1979,5,3,1,64,-1.6787
1979,5,3,2,96,-2.2908
1979,5,3,3,113,-1.9966
1979,5,3,4,137,-0.8078
1979,5,3,5,153,-1.5671
1979,6,1,1,252,4.7563
1979,6,1,2,89,5.2582
1979,6,1,3,78,4.5270
1979,6,1,4,60,5.3856
1979,6,1,5,33,4.9399
1979,6,2,1,80,2.2782
1979,6,2,2,76,7.1143
1979,6,2,3,55,5.1521
1979,6,2,4,53,4.1378
1979,6,2,5,53,10.2298
1979,6,3,1,62,6.5042
1979,6,3,2,92,4.4666
1979,6,3,3,116,3.1737
1979,6,3,4,139,3.7237
1979,6,3,5,156,4.5230
1979,7,1,1,222,2.6360
1979,7,1,2,122,2.2471
1979,7,1,3,74,1.7539
1979,7,1,4,57,3.2254
1979,7,1,5,42,3.3099
1979,7,2,1,88,2.3624
1979,7,2,2,59,3.4619
1979,7,2,3,64,4.7928
1979,7,2,4,57,4.5832
1979,7,2,5,41,2.3965
1979,7,3,1,55,1.6689
1979,7,3,2,100,2.0713
1979,7,3,3,117,-0.2910
1979,7,3,4,138,1.7679
1979,7,3,5,161,1.3628
1979,8,1,1,208,9.5559
1979,8,1,2,125,8.9589
1979,8,1,3,69,6.6434
1979,8,1,4,63,6.8070
1979,8,1,5,55,5.7718
1979,8,2,1,86,8.8532
1979,8,2,2,61,8.7667
1979,8,2,3,69,9.2043
1979,8,2,4,48,6.8374
1979,8,2,5,50,7.2016
1979,8,3,1,59,7.6650
1979,8,3,2,105,6.8015
1979,8,3,3,107,5.0615
1979,8,3,4,144,5.4111
1979,8,3,5,157,6.9218
1979,9,1,1,242,-2.8894
1979,9,1,2,103,-0.1195
1979,9,1,3,73,-2.5647
1979,9,1,4,46,0.4467
1979,9,1,5,57,0.9029
1979,9,2,1,86,-1.6932
1979,9,2,2,71,-0.6026
1979,9,2,3,64,-1.1899
1979,9,2,4,50,-1.0834
1979,9,2,5,49,0.8936
1979,9,3,1,48,-1.7653
1979,9,3,2,103,-1.2978
1979,9,3,3,114,0.1210
1979,9,3,4,147,-0.6226
1979,9,3,5,156,1.5168
1979,10,1,1,227,-12.1629
1979,10,1,2,100,-9.1141
1979,10,1,3,71,-10.5513
1979,10,1,4,71,-10.1475
1979,10,1,5,55,-11.3004
1979,10,2,1,82,-13.3151
1979,10,2,2,70,-11.0214
1979,10,2,3,58,-9.2452
1979,10,2,4,62,-9.4285
1979,10,2,5,44,-9.2426
1979,10,3,1,62,-8.3794
1979,10,3,2,103,-7.8303
1979,10,3,3,119,-6.0091
1979,10,3,4,125,-6.0353
1979,10,3,5,159,-5.6185
1979,11,1,1,212,9.6958
1979,11,1,2,101,3.0190
1979,11,1,3,77,4.4555
1979,11,1,4,72,5.6846
1979,11,1,5,65,11.9055
1979,11,2,1,84,9.3871
1979,11,2,2,74,7.4704
1979,11,2,3,49,10.0070
1979,11,2,4,57,8.1986
1979,11,2,5,61,9.3680
1979,11,3,1,60,5.3968
1979,11,3,2,102,4.1491
1979,11,3,3,128,6.0472
1979,11,3,4,129,4.9340
1979,11,3,5,146,6.9335
1979,12,1,1,200,8.5021
1979,12,1,2,106,5.7672
1979,12,1,3,90,5.8697
1979,12,1,4,68,5.4432
1979,12,1,5,59,8.3587
1979,12,2,1,91,7.4391
1979,12,2,2,79,4.9050
1979,12,2,3,48,3.1949
1979,12,2,4,59,6.3091
1979,12,2,5,51,6.8907
1979,12,3,1,58,3.7899
1979,12,3,2,92,1.2473
1979,12,3,3,125,1.5064
1979,12,3,4,131,1.4708
1979,12,3,5,160,2.7593
1980,1,1,1,296,11.5262
1980,1,1,2,105,11.1360
1980,1,1,3,66,6.3906
1980,1,1,4,34,13.6542
1980,1,1,5,17,14.6249
1980,1,2,1,89,7.6578
1980,1,2,2,97,8.5777
1980,1,2,3,64,7.8727
1980,1,2,4,47,6.0270
1980,1,2,5,35,8.3833
1980,1,3,1,45,8.1089
1980,1,3,2,76,6.1116
1980,1,3,3,122,5.1570
1980,1,3,4,156,4.1030
1980,1,3,5,168,8.7017
1980,2,1,1,255,-2.4429
1980,2,1,2,93,-1.9796
1980,2,1,3,59,-4.2384
1980,2,1,4,59,-3.4092
1980,2,1,5,52,-3.9436
1980,2,2,1,87,-2.9703
1980,2,2,2,70,-1.9255
1980,2,2,3,64,-5.2626
1980,2,2,4,57,-4.8377
1980,2,2,5,49,-1.6831
1980,2,3,1,64,-4.6479
1980,2,3,2,94,-3.7904
1980,2,3,3,120,-1.9336
1980,2,3,4,141,-1.7419
1980,2,3,5,151,5.9174
1980,3,1,1,227,-19.3007
1980,3,1,2,118,-17.6365
1980,3,1,3,78,-14.0578
1980,3,1,4,42,-20.8128
1980,3,1,5,52,-18.8270
1980,3,2,1,91,-18.0784
1980,3,2,2,70,-14.0451
1980,3,2,3,60,-12.5516
1980,3,2,4,63,-15.1012
1980,3,2,5,44,-15.4054
1980,3,3,1,53,-11.9871
1980,3,3,2,97,-9.6652
1980,3,3,3,117,-7.9145
1980,3,3,4,143,-10.2332
1980,3,3,5,162,-12.3038
1980,4,1,1,192,5.3373
1980,4,1,2,107,5.5557
1980,4,1,3,77,5.0486
1980,4,1,4,72,5.0250
1980,4,1,5,69,5.9897
1980,4,2,1,88,4.6343
1980,4,2,2,66,6.8224
1980,4,2,3,55,10.1168
1980,4,2,4,61,4.8530
1980,4,2,5,58,4.0694
1980,4,3,1,62,2.1087
1980,4,3,2,103,3.8345
1980,4,3,3,125,6.7426
1980,4,3,4,135,3.9111
1980,4,3,5,143,4.8380
1980,5,1,1,168,5.4009
1980,5,1,2,94,4.6932
1980,5,1,3,94,4.9731
1980,5,1,4,100,11.1522
1980,5,1,5,67,4.9629
1980,5,2,1,76,7.5907
1980,5,2,2,59,8.6374
1980,5,2,3,65,5.7450
1980,5,2,4,63,10.0149
1980,5,2,5,65,11.1940
1980,5,3,1,78,4.4080
1980,5,3,2,108,4.7939
1980,5,3,3,111,6.2105
1980,5,3,4,131,5.5314
1980,5,3,5,134,5.6067
1980,6,1,1,179,2.9390
1980,6,1,2,106,3.4838
1980,6,1,3,97,3.0206
1980,6,1,4,79,3.2161
1980,6,1,5,58,1.3671
1980,6,2,1,85,3.6198
1980,6,2,2,60,4.2175
1980,6,2,3,68,3.1985
1980,6,2,4,66,2.5739
1980,6,2,5,59,3.3536
1980,6,3,1,68,2.0934
1980,6,3,2,117,2.7624
1980,6,3,3,108,2.5870
1980,6,3,4,124,3.2599
1980,6,3,5,144,4.3695
1980,7,1,1,200,13.1543
1980,7,1,2,87,12.4615
1980,7,1,3,83,11.6447
1980,7,1,4,80,12.2831
1980,7,1,5,67,11.9980
1980,7,2,1,84,11.1509
1980,7,2,2,62,5.9685
1980,7,2,3,72,9.9803
1980,7,2,4,58,10.9474
1980,7,2,5,65,12.4998
1980,7,3,1,62,9.3182
1980,7,3,2,118,5.4457
1980,7,3,3,110,4.8025
1980,7,3,4,135,7.3359
1980,7,3,5,137,8.5615
1980,8,1,1,150,7.6277
1980,8,1,2,94,7.4418
1980,8,1,3,98,5.7585
1980,8,1,4,95,6.4574
1980,8,1,5,90,10.9577
1980,8,2,1,83,4.4789
1980,8,2,2,60,7.1015
1980,8,2,3,67,3.5963
1980,8,2,4,72,4.8649
1980,8,2,5,59,4.9725
1980,8,3,1,69,1.9459
1980,8,3,2,114,0.9778
1980,8,3,3,115,1.2821
1980,8,3,4,121,1.8790
1980,8,3,5,140,1.6953
1980,9,1,1,191,3.2069
1980,9,1,2,112,2.7863
1980,9,1,3,69,0.4690
1980,9,1,4,86,2.1990
1980,9,1,5,64,3.0348
1980,9,2,1,90,2.3883
1980,9,2,2,62,1.9390
1980,9,2,3,64,3.0515
1980,9,2,4,63,3.1605
1980,9,2,5,66,6.3105
1980,9,3,1,63,1.5657
1980,9,3,2,98,1.8188
1980,9,3,3,130,0.5252
1980,9,3,4,129,3.9319
1980,9,3,5,143,4.2316
1980,10,1,1,178,4.8791
1980,10,1,2,80,2.2102
1980,10,1,3,83,3.2575
1980,10,1,4,96,2.7586
1980,10,1,5,82,7.0721
1980,10,2,1,82,2.2650
1980,10,2,2,69,2.6942
1980,10,2,3,67,1.8242
1980,10,2,4,64,0.4986
1980,10,2,5,64,1.8910
1980,10,3,1,73,1.6316
1980,10,3,2,116,0.8683
1980,10,3,3,119,-1.8583
1980,10,3,4,128,5.8229
1980,10,3,5,126,1.2564
1980,11,1,1,151,3.0825
1980,11,1,2,88,3.5558
1980,11,1,3,97,3.5368
1980,11,1,4,90,5.1473
1980,11,1,5,96,3.4469
1980,11,2,1,79,6.2824
1980,11,2,2,65,2.8899
1980,11,2,3,65,6.0026
1980,11,2,4,59,5.6449
1980,11,2,5,71,6.8823
1980,11,3,1,82,7.9133
1980,11,3,2,119,8.9830
1980,11,3,3,115,9.7448
1980,11,3,4,128,15.7813
1980,11,3,5,124,12.4392
1980,12,1,1,147,-2.8589
1980,12,1,2,95,-4.1715
1980,12,1,3,71,-2.3938
1980,12,1,4,97,-2.3672
1980,12,1,5,111,-4.3783
1980,12,2,1,94,-3.4850
1980,12,2,2,47,-0.4906
1980,12,2,3,81,0.2889
1980,12,2,4,56,-1.4848
1980,12,2,5,63,-5.5203
1980,12,3,1,73,-6.3112
1980,12,3,2,118,-4.4784
1980,12,3,3,116,-2.6102
1980,12,3,4,128,-2.7191
1980,12,3,5,127,-4.1769
1981,1,1,1,272,3.1929
1981,1,1,2,114,4.5325
1981,1,1,3,71,2.9648
1981,1,1,4,33,0.2263
1981,1,1,5,30,-1.4471
1981,1,2,1,98,-2.0932
1981,1,2,2,86,1.6937
1981,1,2,3,63,0.4148
1981,1,2,4,54,3.6695
1981,1,2,5,41,-1.8613
1981,1,3,1,41,-7.3469
1981,1,3,2,80,-5.8205
1981,1,3,3,125,-2.6143
1981,1,3,4,148,-1.9381
1981,1,3,5,167,-6.4112
1981,2,1,1,205,1.1003
1981,2,1,2,77,0.6894
1981,2,1,3,68,0.9956
1981,2,1,4,63,1.5147
1981,2,1,5,75,1.4054
1981,2,2,1,79,2.7110
1981,2,2,2,68,2.1835
1981,2,2,3,66,3.7934
1981,2,2,4,59,1.5635
1981,2,2,5,59,1.0393
1981,2,3,1,62,2.3965
1981,2,3,2,117,2.8635
1981,2,3,3,119,2.9624
1981,2,3,4,136,0.2922
1981,2,3,5,127,2.0269
1981,3,1,1,184,11.2671
1981,3,1,2,85,8.3464
1981,3,1,3,67,9.2769
1981,3,1,4,72,10.8062
1981,3,1,5,81,8.3540
1981,3,2,1,87,8.5915
1981,3,2,2,61,7.3467
1981,3,2,3,68,6.1340
1981,3,2,4,54,6.4062
1981,3,2,5,59,10.4250
1981,3,3,1,60,6.6799
1981,3,3,2,108,3.8466
1981,3,3,3,118,4.3651
1981,3,3,4,141,1.6015
1981,3,3,5,132,6.0614
1981,4,1,1,165,6.1056
1981,4,1,2,67,2.5137
1981,4,1,3,70,5.1831
1981,4,1,4,62,4.7953
1981,4,1,5,108,2.6981
1981,4,2,1,86,1.8358
1981,4,2,2,63,2.6491
1981,4,2,3,58,2.0666
1981,4,2,4,65,3.6406
1981,4,2,5,60,2.1326
1981,4,3,1,67,-1.4925
1981,4,3,2,120,-1.9148
1981,4,3,3,121,-0.8396
1981,4,3,4,129,-1.8761
1981,4,3,5,124,-3.8768
1981,5,1,1,130,3.0922
1981,5,1,2,79,4.1719
1981,5,1,3,76,3.1105
1981,5,1,4,77,3.7060
1981,5,1,5,106,4.5318
1981,5,2,1,81,4.1870
1981,5,2,2,60,3.4571
1981,5,2,3,61,1.0740
1981,5,2,4,66,3.2328
1981,5,2,5,70,3.5326
1981,5,3,1,81,2.2522
1981,5,3,2,115,0.5075
1981,5,3,3,112,-0.5450
1981,5,3,4,126,0.4236
1981,5,3,5,122,0.3393
1981,6,1,1,156,-0.1447
1981,6,1,2,74,2.4162
1981,6,1,3,79,1.6984
1981,6,1,4,73,1.5696
1981,6,1,5,82,0.4706
1981,6,2,1,95,-1.7664
1981,6,2,2,50,0.9780
1981,6,2,3,73,-0.0537
1981,6,2,4,61,-3.1135
1981,6,2,5,61,-3.5459
1981,6,3,1,67,-1.9746
1981,6,3,2,122,-0.8383
1981,6,3,3,102,0.0841
1981,6,3,4,132,0.5978
1981,6,3,5,133,-1.8227
1981,7,1,1,178,-3.5117
1981,7,1,2,79,-2.0508
1981,7,1,3,73,-1.7998
1981,7,1,4,63,-3.5089
1981,7,1,5,71,-2.5536
1981,7,2,1,98,-2.6789
1981,7,2,2,67,-2.7580
1981,7,2,3,61,-1.8972
1981,7,2,4,54,-1.3990
1981,7,2,5,58,-1.6541
1981,7,3,1,58,-0.6990
1981,7,3,2,109,0.3419
1981,7,3,3,111,-1.1875
1981,7,3,4,143,-0.4359
1981,7,3,5,133,3.4086
1981,8,1,1,137,-5.9652
1981,8,1,2,81,-6.1654
1981,8,1,3,66,-8.0909
1981,8,1,4,73,-8.2964
1981,8,1,5,107,-9.0182
1981,8,2,1,92,-7.8675
1981,8,2,2,55,-6.4500
1981,8,2,3,65,-5.6739
1981,8,2,4,60,-7.9435
1981,8,2,5,73,-5.9922
1981,8,3,1,78,-5.4759
1981,8,3,2,110,-4.3478
1981,8,3,3,114,-4.4900
1981,8,3,4,125,-5.5978
1981,8,3,5,125,-6.1904
1981,9,1,1,128,-6.3276
1981,9,1,2,74,-4.5612
1981,9,1,3,45,-4.6067
1981,9,1,4,67,-10.5942
1981,9,1,5,72,-11.1889
1981,9,2,1,84,-6.8890
1981,9,2,2,59,-5.3199
1981,9,2,3,66,-5.1184
1981,9,2,4,60,-6.1423
1981,9,2,5,55,-7.9131
1981,9,3,1,69,-5.7190
1981,9,3,2,106,-5.3144
1981,9,3,3,116,-2.0470
1981,9,3,4,126,-6.8424
1981,9,3,5,135,-7.6992
1981,10,1,1,105,11.7627
1981,10,1,2,65,7.8147
1981,10,1,3,55,6.7838
1981,10,1,4,68,10.8883
1981,10,1,5,86,9.5548
1981,10,2,1,84,7.7169
1981,10,2,2,56,7.3600
1981,10,2,3,62,7.2059
1981,10,2,4,60,5.6558
1981,10,2,5,65,6.6282
1981,10,3,1,75,6.9166
1981,10,3,2,123,3.5461
1981,10,3,3,115,6.4516
1981,10,3,4,120,4.5966
1981,10,3,5,117,6.3831
1981,11,1,1,111,3.1772
1981,11,1,2,52,4.3244
1981,11,1,3,63,5.3575
1981,11,1,4,69,1.9395
1981,11,1,5,83,2.5107
1981,11,2,1,87,2.4634
1981,11,2,2,50,4.3793
1981,11,2,3,58,5.6098
1981,11,2,4,61,3.2010
1981,11,2,5,67,0.2176
1981,11,3,1,70,4.6161
1981,11,3,2,119,6.7625
1981,11,3,3,113,3.6133
1981,11,3,4,121,4.5393
1981,11,3,5,125,4.2415
1981,12,1,1,99,-2.6379
1981,12,1,2,67,-2.6165
1981,12,1,3,46,-0.6375
1981,12,1,4,69,-0.9656
1981,12,1,5,104,-2.7665
1981,12,2,1,84,-1.0988
1981,12,2,2,57,-0.1241
1981,12,2,3,48,-1.2351
1981,12,2,4,64,-0.4098
1981,12,2,5,63,-1.1187
1981,12,3,1,82,-1.6358
1981,12,3,2,108,-1.8332
1981,12,3,3,126,-2.4930
1981,12,3,4,122,-3.4718
1981,12,3,5,118,-3.7526
1982,1,1,1,204,0.8406
1982,1,1,2,73,-1.2004
1982,1,1,3,44,0.1151
1982,1,1,4,38,-2.9600
1982,1,1,5,36,-3.0521
1982,1,2,1,98,-3.2228
1982,1,2,2,78,-3.7032
1982,1,2,3,51,-1.5415
1982,1,2,4,47,-4.0439
1982,1,2,5,45,-5.1253
1982,1,3,1,36,0.1972
1982,1,3,2,86,3.1580
1982,1,3,3,135,-0.0334
1982,1,3,4,142,-1.7712
1982,1,3,5,151,-4.9129
1982,2,1,1,129,-4.0824
1982,2,1,2,86,-3.5817
1982,2,1,3,53,-3.6559
1982,2,1,4,51,-1.3046
1982,2,1,5,47,-6.8401
1982,2,2,1,83,-2.4706
1982,2,2,2,60,-3.2732
1982,2,2,3,51,-3.1848
1982,2,2,4,61,-4.2186
1982,2,2,5,62,-5.2250
1982,2,3,1,70,-2.5377
1982,2,3,2,101,-2.4144
1982,2,3,3,130,-2.3979
1982,2,3,4,121,-4.4660
1982,2,3,5,129,-10.0625
1982,3,1,1,122,0.9511
1982,3,1,2,89,0.6298
1982,3,1,3,56,-3.9418
1982,3,1,4,44,-0.9128
1982,3,1,5,65,-3.2271
1982,3,2,1,81,0.9077
1982,3,2,2,63,0.2796
1982,3,2,3,58,1.7270
1982,3,2,4,45,-1.0109
1982,3,2,5,69,-3.0151
1982,3,3,1,72,1.1429
1982,3,3,2,107,-0.4069
1982,3,3,3,119,0.0546
1982,3,3,4,132,-0.8802
1982,3,3,5,120,-1.4233
1982,4,1,1,104,3.1504
1982,4,1,2,82,4.0768
1982,4,1,3,44,3.0735
1982,4,1,4,56,4.9205
1982,4,1,5,86,4.5323
1982,4,2,1,78,8.9316
1982,4,2,2,61,5.7506
1982,4,2,3,54,6.9384
1982,4,2,4,48,2.7212
1982,4,2,5,68,4.7216
1982,4,3,1,85,4.6169
1982,4,3,2,101,5.9019
1982,4,3,3,128,4.5218
1982,4,3,4,126,2.4328
1982,4,3,5,110,3.9717
1982,5,1,1,74,-4.4261
1982,5,1,2,90,-4.6722
1982,5,1,3,52,-2.3858
1982,5,1,4,62,-2.2475
1982,5,1,5,88,-2.6145
1982,5,2,1,77,-2.9684
1982,5,2,2,54,-2.2686
1982,5,2,3,54,-4.0889
1982,5,2,4,57,-3.1375
1982,5,2,5,72,-4.4394
1982,5,3,1,95,-3.2524
1982,5,3,2,104,-2.5573
1982,5,3,3,125,0.2276
1982,5,3,4,118,-1.7083
1982,5,3,5,105,-5.6613
1982,6,1,1,101,-3.4724
1982,6,1,2,75,1.1995
1982,6,1,3,49,-3.2759
1982,6,1,4,56,-1.1079
1982,6,1,5,80,-3.7658
1982,6,2,1,79,1.0687
1982,6,2,2,55,0.2638
1982,6,2,3,54,-1.7810
1982,6,2,4,55,-0.9805
1982,6,2,5,69,-4.7858
1982,6,3,1,86,0.6674
1982,6,3,2,109,-0.4028
1982,6,3,3,123,-1.4797
1982,6,3,4,123,-2.6649
1982,6,3,5,108,-4.7525
1982,7,1,1,119,-0.2302
1982,7,1,2,75,-0.2358
1982,7,1,3,53,-2.2281
1982,7,1,4,40,-2.5243
1982,7,1,5,77,-2.4464
1982,7,2,1,77,-1.7865
1982,7,2,2,48,2.7237
1982,7,2,3,60,1.0499
1982,7,2,4,62,0.4948
1982,7,2,5,59,-1.6954
1982,7,3,1,82,0.7924
1982,7,3,2,114,0.6254
1982,7,3,3,113,-2.2276
1982,7,3,4,120,-3.1652
1982,7,3,5,117,-6.2507
1982,8,1,1,103,5.6934
1982,8,1,2,69,7.7844
1982,8,1,3,69,5.8930
1982,8,1,4,80,5.2334
1982,8,1,5,104,11.2782
1982,8,2,1,65,12.9783
1982,8,2,2,64,10.8163
1982,8,2,3,51,12.4053
1982,8,2,4,62,10.7634
1982,8,2,5,87,10.2781
1982,8,3,1,102,11.8860
1982,8,3,2,109,13.1288
1982,8,3,3,127,12.7944
1982,8,3,4,113,12.9634
1982,8,3,5,97,12.2468
1982,9,1,1,96,4.2506
1982,9,1,2,50,4.7684
1982,9,1,3,58,3.4292
1982,9,1,4,56,3.8364
1982,9,1,5,100,4.3944
1982,9,2,1,63,2.4439
1982,9,2,2,57,2.0645
1982,9,2,3,49,2.0851
1982,9,2,4,73,4.3145
1982,9,2,5,76,2.3141
1982,9,3,1,99,0.8269
1982,9,3,2,116,1.5509
1982,9,3,3,121,2.0193
1982,9,3,4,103,0.2967
1982,9,3,5,102,-0.7674
1982,10,1,1,69,14.9625
1982,10,1,2,71,13.6766
1982,10,1,3,58,9.8872
1982,10,1,4,54,12.3957
1982,10,1,5,104,11.8106
1982,10,2,1,59,19.1990
1982,10,2,2,58,13.4910
1982,10,2,3,53,9.7249
1982,10,2,4,71,14.2358
1982,10,2,5,82,12.5984
1982,10,3,1,113,10.8579
1982,10,3,2,114,10.8675
1982,10,3,3,114,9.6247
1982,10,3,4,115,8.0833
1982,10,3,5,86,15.6220
1982,11,1,1,70,11.4926
1982,11,1,2,56,8.8997
1982,11,1,3,54,10.2995
1982,11,1,4,70,9.8579
1982,11,1,5,99,9.6876
1982,11,2,1,55,10.1665
1982,11,2,2,45,11.9515
1982,11,2,3,54,7.5639
1982,11,2,4,78,7.7793
1982,11,2,5,89,3.9559
1982,11,3,1,114,7.1165
1982,11,3,2,124,4.3952
1982,11,3,3,112,1.7069
1982,11,3,4,97,1.4302
1982,11,3,5,95,7.0466
1982,12,1,1,181,4.9380
1982,12,1,2,115,3.7301
1982,12,1,3,133,0.3001
1982,12,1,4,203,1.3642
1982,12,1,5,269,1.8109
1982,12,2,1,85,0.2285
1982,12,2,2,67,2.4350
1982,12,2,3,89,2.2282
1982,12,2,4,97,3.1030
1982,12,2,5,134,1.7256
1982,12,3,1,134,-0.3201
1982,12,3,2,142,2.9754
1982,12,3,3,127,2.5612
1982,12,3,4,114,2.1649
1982,12,3,5,107,2.1861
1983,1,1,1,307,10.4558
1983,1,1,2,143,10.1086
1983,1,1,3,146,9.6326
1983,1,1,4,126,6.7276
1983,1,1,5,190,9.7808
1983,1,2,1,118,6.3045
1983,1,2,2,76,6.8455
1983,1,2,3,85,3.4566
1983,1,2,4,105,4.4206
1983,1,2,5,92,7.9305
1983,1,3,1,84,1.5908
1983,1,3,2,122,3.6631
1983,1,3,3,144,2.7008
1983,1,3,4,130,6.0418
1983,1,3,5,145,4.1023
1983,2,1,1,239,7.7667
1983,2,1,2,141,5.9079
1983,2,1,3,136,5.8095
1983,2,1,4,137,4.9439
1983,2,1,5,222,4.8344
1983,2,2,1,84,7.3039
1983,2,2,2,90,4.1323
1983,2,2,3,70,5.4438
1983,2,2,4,107,3.9271
1983,2,2,5,138,6.7576
1983,2,3,1,136,3.4852
1983,2,3,2,125,1.6535
1983,2,3,3,139,2.4587
1983,2,3,4,113,1.9929
1983,2,3,5,108,3.1700
1983,3,1,1,204,7.4525
1983,3,1,2,156,5.2268
1983,3,1,3,122,5.5482
1983,3,1,4,170,4.8985
1983,3,1,5,250,4.1619
1983,3,2,1,78,6.1687
1983,3,2,2,76,3.1991
1983,3,2,3,85,3.9411
1983,3,2,4,102,4.2642
1983,3,2,5,128,3.4062
1983,3,3,1,147,2.4382
1983,3,3,2,132,4.6644
1983,3,3,3,129,1.4088
1983,3,3,4,104,4.0385
1983,3,3,5,110,2.9136
1983,4,1,1,165,7.7943
1983,4,1,2,122,8.0309
1983,4,1,3,143,6.7140
1983,4,1,4,190,6.0702
1983,4,1,5,274,8.3412
1983,4,2,1,65,7.9002
1983,4,2,2,73,7.1864
1983,4,2,3,83,6.1198
1983,4,2,4,107,4.9143
1983,4,2,5,141,5.3126
1983,4,3,1,162,7.8024
1983,4,3,2,147,7.4459
1983,4,3,3,117,6.1635
1983,4,3,4,98,4.8071
1983,4,3,5,98,5.1259
1983,5,1,1,137,8.1549
1983,5,1,2,126,9.9850
1983,5,1,3,171,8.5420
1983,5,1,4,199,9.9606
1983,5,1,5,259,11.1542
1983,5,2,1,60,6.6568
1983,5,2,2,78,4.2009
1983,5,2,3,88,6.0291
1983,5,2,4,114,5.0047
1983,5,2,5,132,7.3800
1983,5,3,1,181,-2.1599
1983,5,3,2,130,-0.6364
1983,5,3,3,108,3.0298
1983,5,3,4,101,3.9569
1983,5,3,5,102,4.4913
1983,6,1,1,102,5.5957
1983,6,1,2,110,2.9805
1983,6,1,3,166,3.3991
1983,6,1,4,230,3.0144
1983,6,1,5,278,4.8750
1983,6,2,1,49,5.4857
1983,6,2,2,78,3.8491
1983,6,2,3,87,5.2153
1983,6,2,4,118,4.7654
1983,6,2,5,138,6.7304
1983,6,3,1,174,3.6620
1983,6,3,2,129,3.4771
1983,6,3,3,122,3.9344
1983,6,3,4,98,5.9304
1983,6,3,5,102,5.9540
1983,7,1,1,147,-0.7441
1983,7,1,2,122,1.3738
1983,7,1,3,161,-0.9909
1983,7,1,4,205,-1.2406
1983,7,1,5,251,-1.7497
1983,7,2,1,70,-2.5018
1983,7,2,2,57,-0.5088
1983,7,2,3,94,-0.5070
1983,7,2,4,118,-2.1021
1983,7,2,5,128,-2.9354
1983,7,3,1,157,-1.4177
1983,7,3,2,143,-3.5070
1983,7,3,3,106,-3.3603
1983,7,3,4,104,-3.5671
1983,7,3,5,106,-5.6733
1983,8,1,1,140,-3.1825
1983,8,1,2,112,-1.9459
1983,8,1,3,196,-2.1640
1983,8,1,4,222,-3.8919
1983,8,1,5,288,-3.0616
1983,8,2,1,53,-4.0009
1983,8,2,2,65,-0.5830
1983,8,2,3,94,-3.5795
1983,8,2,4,117,-3.5348
1983,8,2,5,151,-2.5271
1983,8,3,1,164,1.5554
1983,8,3,2,144,3.7018
1983,8,3,3,118,-0.5530
1983,8,3,4,98,-0.8499
1983,8,3,5,99,-2.6666
1983,9,1,1,108,-0.9918
1983,9,1,2,117,2.1312
1983,9,1,3,147,1.3507
1983,9,1,4,210,-0.2176
1983,9,1,5,308,1.1306
1983,9,2,1,49,2.3011
1983,9,2,2,66,4.4046
1983,9,2,3,94,4.7456
1983,9,2,4,113,3.3116
1983,9,2,5,142,2.9453
1983,9,3,1,167,1.5702
1983,9,3,2,140,1.6743
1983,9,3,3,108,1.9568
1983,9,3,4,105,1.6956
1983,9,3,5,93,1.7770
1983,10,1,1,89,-6.2648
1983,10,1,2,96,-2.2884
1983,10,1,3,155,-1.8936
1983,10,1,4,227,-5.4522
1983,10,1,5,312,-7.1735
1983,10,2,1,51,-3.1507
1983,10,2,2,67,-2.3518
1983,10,2,3,91,-3.4264
1983,10,2,4,123,-6.4891
1983,10,2,5,136,-7.1432
1983,10,3,1,169,-0.9981
1983,10,3,2,141,0.8943
1983,10,3,3,118,-2.8535
1983,10,3,4,95,-4.0910
1983,10,3,5,88,-5.9924
1983,11,1,1,110,4.5261
1983,11,1,2,105,2.6831
1983,11,1,3,126,5.7561
1983,11,1,4,226,4.8453
1983,11,1,5,311,5.9638
1983,11,2,1,57,4.9383
1983,11,2,2,62,4.7645
1983,11,2,3,92,5.9285
1983,11,2,4,114,5.4311
1983,11,2,5,139,5.2440
1983,11,3,1,150,1.9179
1983,11,3,2,142,2.4017
1983,11,3,3,125,1.3858
1983,11,3,4,93,3.6914
1983,11,3,5,99,2.7254
1983,12,1,1,100,-3.2554
1983,12,1,2,96,0.1168
1983,12,1,3,168,-0.9241
1983,12,1,4,211,-0.2936
1983,12,1,5,308,-1.0930
1983,12,2,1,49,-0.6251
1983,12,2,2,69,-2.5400
1983,12,2,3,83,-1.2508
1983,12,2,4,114,0.3621
