year,month,rank_ME,rank_DLS_1,nstocks,ret_vw
2008,1,3,2,153,-8.2338
2008,1,3,3,171,-4.9552
2008,1,3,4,133,-5.5185
2008,1,3,5,89,-5.6166
2008,2,1,1,214,-2.1983
2008,2,1,2,46,-2.2340
2008,2,1,3,49,-1.0553
2008,2,1,4,94,-4.4972
2008,2,1,5,271,-4.4660
2008,2,2,1,136,-4.2542
2008,2,2,2,97,-3.7809
2008,2,2,3,101,-3.6709
2008,2,2,4,115,-2.5327
2008,2,2,5,126,-4.4825
2008,2,3,1,142,-1.2896
2008,2,3,2,160,-3.1901
2008,2,3,3,159,-0.4152
2008,2,3,4,137,1.8231
2008,2,3,5,83,-1.9977
2008,3,1,1,232,-1.3285
2008,3,1,2,55,0.6748
2008,3,1,3,40,-0.4797
2008,3,1,4,87,-0.0115
2008,3,1,5,250,-0.6339
2008,3,2,1,147,-0.5072
2008,3,2,2,96,0.8651
2008,3,2,3,77,-0.0054
2008,3,2,4,127,0.0194
2008,3,2,5,140,-2.0880
2008,3,3,1,133,-0.4346
2008,3,3,2,162,1.2392
2008,3,3,3,174,0.6275
2008,3,3,4,132,-0.9499
2008,3,3,5,81,-2.0998
2008,4,1,1,261,3.6877
2008,4,1,2,60,5.7464
2008,4,1,3,43,3.2780
2008,4,1,4,86,2.8346
2008,4,1,5,257,4.6540
2008,4,2,1,145,3.9955
2008,4,2,2,107,2.6277
2008,4,2,3,78,5.3756
2008,4,2,4,125,6.0465
2008,4,2,5,134,5.9664
2008,4,3,1,119,6.9073
2008,4,3,2,155,4.9982
2008,4,3,3,163,2.8205
2008,4,3,4,146,5.1455
2008,4,3,5,96,5.2620
2008,5,1,1,270,5.4372
2008,5,1,2,62,7.2406
2008,5,1,3,56,7.6053
2008,5,1,4,91,9.2329
2008,5,1,5,239,4.6423
2008,5,2,1,131,7.3378
2008,5,2,2,111,5.8267
2008,5,2,3,75,4.0171
2008,5,2,4,132,5.3666
2008,5,2,5,150,5.7102
2008,5,3,1,117,5.8376
2008,5,3,2,156,2.8571
2008,5,3,3,165,3.1144
2008,5,3,4,143,2.3355
2008,5,3,5,95,3.3409
2008,6,1,1,243,-7.8720
2008,6,1,2,48,-8.0376
2008,6,1,3,56,-9.5300
2008,6,1,4,90,-7.5692
2008,6,1,5,266,-12.9890
2008,6,2,1,132,-4.9162
2008,6,2,2,95,-7.9776
2008,6,2,3,90,-10.1994
2008,6,2,4,133,-10.1138
2008,6,2,5,144,-14.7247
2008,6,3,1,125,-1.3148
2008,6,3,2,176,-6.2431
2008,6,3,3,162,-6.6560
2008,6,3,4,131,-6.7715
2008,6,3,5,95,-11.8453
2008,7,1,1,210,0.9436
2008,7,1,2,62,4.6265
2008,7,1,3,45,6.9326
2008,7,1,4,97,4.9299
2008,7,1,5,274,5.8278
2008,7,2,1,132,-2.0022
2008,7,2,2,95,2.1733
2008,7,2,3,88,0.2841
2008,7,2,4,132,3.2611
2008,7,2,5,135,8.0212
2008,7,3,1,125,-11.8039
2008,7,3,2,181,-0.3363
2008,7,3,3,159,0.5130
2008,7,3,4,130,1.3739
2008,7,3,5,92,-1.5149
2008,8,1,1,207,1.5178
2008,8,1,2,50,5.8873
2008,8,1,3,42,4.5241
2008,8,1,4,95,5.2520
2008,8,1,5,266,4.6943
2008,8,2,1,130,2.1811
2008,8,2,2,105,3.0743
2008,8,2,3,80,5.9849
2008,8,2,4,133,6.2609
2008,8,2,5,133,6.7689
2008,8,3,1,125,-0.4363
2008,8,3,2,173,1.3656
2008,8,3,3,163,2.6304
2008,8,3,4,127,2.1062
2008,8,3,5,97,5.2038
2008,9,1,1,197,-12.3484
2008,9,1,2,53,-9.8010
2008,9,1,3,42,-5.3066
2008,9,1,4,84,-6.6941
2008,9,1,5,296,-11.8893
2008,9,2,1,142,-13.6126
2008,9,2,2,105,-8.5871
2008,9,2,3,78,-8.3340
2008,9,2,4,135,-8.7450
2008,9,2,5,133,-11.9753
2008,9,3,1,142,-13.1987
2008,9,3,2,171,-9.1949
2008,9,3,3,167,-8.9030
2008,9,3,4,118,-9.7150
2008,9,3,5,86,-9.7937
2008,10,1,1,195,-27.5354
2008,10,1,2,60,-24.3842
2008,10,1,3,45,-16.3613
2008,10,1,4,90,-22.6768
2008,10,1,5,291,-25.4989
2008,10,2,1,140,-25.8782
2008,10,2,2,103,-19.7758
2008,10,2,3,75,-19.1381
2008,10,2,4,130,-21.3118
2008,10,2,5,119,-26.1067
2008,10,3,1,133,-16.5632
2008,10,3,2,173,-14.9414
2008,10,3,3,168,-13.3566
2008,10,3,4,115,-18.7415
2008,10,3,5,89,-19.6217
2008,11,1,1,182,-17.8487
2008,11,1,2,50,-17.5538
2008,11,1,3,42,-11.9755
2008,11,1,4,75,-18.5172
2008,11,1,5,267,-17.6715
2008,11,2,1,156,-17.1683
2008,11,2,2,97,-14.1275
2008,11,2,3,83,-6.9927
2008,11,2,4,132,-13.5751
2008,11,2,5,129,-15.3815
2008,11,3,1,131,-1.8122
2008,11,3,2,182,-6.2780
2008,11,3,3,167,-4.1210
2008,11,3,4,121,-7.1294
2008,11,3,5,90,-13.6850
2008,12,1,1,169,4.8961
2008,12,1,2,44,1.4482
2008,12,1,3,36,13.8792
2008,12,1,4,81,7.0306
2008,12,1,5,288,9.4985
2008,12,2,1,155,5.3000
2008,12,2,2,87,5.0722
2008,12,2,3,86,6.9713
2008,12,2,4,126,5.1386
2008,12,2,5,137,9.2362
2008,12,3,1,136,0.3218
2008,12,3,2,179,2.8270
2008,12,3,3,173,1.0242
2008,12,3,4,126,0.4995
2008,12,3,5,83,4.2984
2009,1,1,1,167,-9.0718
2009,1,1,2,41,-4.2577
2009,1,1,3,39,-10.4276
2009,1,1,4,83,-14.0489
2009,1,1,5,279,-9.2140
2009,1,2,1,139,-4.4311
2009,1,2,2,87,-9.7341
2009,1,2,3,90,-10.2123
2009,1,2,4,116,-8.0583
2009,1,2,5,137,-9.1151
2009,1,3,1,134,-3.4544
2009,1,3,2,179,-4.2464
2009,1,3,3,167,-5.7215
2009,1,3,4,133,-9.6411
2009,1,3,5,90,-7.5976
2009,2,1,1,155,-13.0096
2009,2,1,2,32,-12.9276
2009,2,1,3,39,-12.4407
2009,2,1,4,80,-14.2582
2009,2,1,5,262,-13.1545
2009,2,2,1,137,-10.4167
2009,2,2,2,95,-13.7901
2009,2,2,3,91,-10.1195
2009,2,2,4,116,-11.4451
2009,2,2,5,154,-11.6869
2009,2,3,1,137,-9.9234
2009,2,3,2,183,-8.9203
2009,2,3,3,154,-7.9552
2009,2,3,4,135,-10.6575
2009,2,3,5,81,-8.4711
2009,3,1,1,130,10.3929
2009,3,1,2,37,6.2138
2009,3,1,3,52,14.4652
2009,3,1,4,75,12.6092
2009,3,1,5,196,17.8959
2009,3,2,1,154,7.7429
2009,3,2,2,76,11.8057
2009,3,2,3,106,9.6177
2009,3,2,4,115,11.5378
2009,3,2,5,127,13.7803
2009,3,3,1,130,4.4196
2009,3,3,2,170,6.0494
2009,3,3,3,169,8.7243
2009,3,3,4,124,8.8722
2009,3,3,5,96,11.8864
2009,4,1,1,150,28.3422
2009,4,1,2,40,26.5198
2009,4,1,3,53,32.7083
2009,4,1,4,72,30.5882
2009,4,1,5,172,36.5195
2009,4,2,1,155,14.2628
2009,4,2,2,81,14.8174
2009,4,2,3,108,21.3170
2009,4,2,4,122,29.0696
2009,4,2,5,117,36.9371
2009,4,3,1,128,4.4759
2009,4,3,2,183,2.3872
2009,4,3,3,156,11.6578
2009,4,3,4,123,11.5136
2009,4,3,5,98,13.2147
2009,5,1,1,157,15.8578
2009,5,1,2,48,9.3535
2009,5,1,3,66,9.3106
2009,5,1,4,74,11.0269
2009,5,1,5,164,12.2404
2009,5,2,1,146,2.6924
2009,5,2,2,81,0.9594
2009,5,2,3,106,1.4480
2009,5,2,4,114,4.5809
2009,5,2,5,107,5.6957
2009,5,3,1,121,1.9580
2009,5,3,2,173,4.1290
2009,5,3,3,156,4.8437
2009,5,3,4,133,3.1539
2009,5,3,5,104,8.3780
2009,6,1,1,155,9.3310
2009,6,1,2,45,9.6779
2009,6,1,3,63,2.5242
2009,6,1,4,77,6.9247
2009,6,1,5,167,5.5094
2009,6,2,1,159,3.0225
2009,6,2,2,86,5.5581
2009,6,2,3,92,3.5158
2009,6,2,4,120,3.5132
2009,6,2,5,105,-0.0602
2009,6,3,1,116,0.2124
2009,6,3,2,178,2.7744
2009,6,3,3,148,1.5918
2009,6,3,4,130,-1.1702
2009,6,3,5,111,-3.0660
2009,7,1,1,152,10.6199
2009,7,1,2,34,9.4547
2009,7,1,3,52,11.4571
2009,7,1,4,77,8.1492
2009,7,1,5,168,14.5382
2009,7,2,1,154,8.4239
2009,7,2,2,89,8.5807
2009,7,2,3,87,7.6268
2009,7,2,4,115,8.4170
2009,7,2,5,105,15.0965
2009,7,3,1,127,6.8270
2009,7,3,2,177,5.0165
2009,7,3,3,144,8.0235
2009,7,3,4,122,8.2692
2009,7,3,5,108,11.1160
2009,8,1,1,165,3.0514
2009,8,1,2,34,-0.6507
2009,8,1,3,59,6.0689
2009,8,1,4,79,9.3437
2009,8,1,5,163,6.0775
2009,8,2,1,146,1.5931
2009,8,2,2,87,-0.5694
2009,8,2,3,87,3.3504
2009,8,2,4,112,3.9696
2009,8,2,5,103,4.9775
2009,8,3,1,131,-0.5970
2009,8,3,2,169,1.7158
2009,8,3,3,138,2.9348
2009,8,3,4,125,2.2373
2009,8,3,5,114,3.1327
2009,9,1,1,184,7.1060
2009,9,1,2,42,9.0369
2009,9,1,3,74,8.4771
2009,9,1,4,77,7.2018
2009,9,1,5,181,10.8034
2009,9,2,1,149,5.8102
2009,9,2,2,80,5.5913
2009,9,2,3,104,7.3977
2009,9,2,4,112,7.5886
2009,9,2,5,110,9.0629
2009,9,3,1,136,3.7417
2009,9,3,2,176,3.1987
2009,9,3,3,133,4.4957
2009,9,3,4,123,4.5809
2009,9,3,5,100,7.7535
2009,10,1,1,189,-8.2120
2009,10,1,2,43,-9.3711
2009,10,1,3,70,-6.4274
2009,10,1,4,83,-5.8794
2009,10,1,5,182,-10.2863
2009,10,2,1,154,-7.7748
2009,10,2,2,79,-4.1870
2009,10,2,3,102,-5.1627
2009,10,2,4,110,-5.2000
2009,10,2,5,110,-8.6809
2009,10,3,1,129,-5.4966
2009,10,3,2,173,0.5577
2009,10,3,3,143,-1.8176
2009,10,3,4,123,-2.4266
2009,10,3,5,100,-1.6223
2009,11,1,1,179,2.6704
2009,11,1,2,45,1.9027
2009,11,1,3,71,0.0681
2009,11,1,4,74,-1.8362
2009,11,1,5,185,0.8207
2009,11,2,1,158,2.5102
2009,11,2,2,74,1.3354
2009,11,2,3,98,2.6054
2009,11,2,4,104,2.8445
2009,11,2,5,109,2.5680
2009,11,3,1,134,5.6717
2009,11,3,2,164,6.1155
2009,11,3,3,149,5.5872
2009,11,3,4,125,7.1997
2009,11,3,5,100,5.4724
2009,12,1,1,181,9.1280
2009,12,1,2,40,11.7760
2009,12,1,3,65,7.7556
2009,12,1,4,72,10.6888
2009,12,1,5,180,10.3554
2009,12,2,1,164,9.0746
2009,12,2,2,74,8.6936
2009,12,2,3,96,7.5618
2009,12,2,4,87,7.0587
2009,12,2,5,109,11.3094
2009,12,3,1,140,5.0821
2009,12,3,2,157,2.7253
2009,12,3,3,162,3.0045
2009,12,3,4,131,1.0410
2009,12,3,5,95,2.9022
2010,1,1,1,162,-4.4676
2010,1,1,2,36,-3.5479
2010,1,1,3,52,-4.7641
2010,1,1,4,59,-5.2124
2010,1,1,5,180,-2.1135
2010,1,2,1,160,-4.5094
2010,1,2,2,75,-2.2790
2010,1,2,3,86,-3.6794
2010,1,2,4,86,-3.0593
2010,1,2,5,108,-6.0366
2010,1,3,1,130,-4.1853
2010,1,3,2,146,-4.9079
2010,1,3,3,165,-2.8322
2010,1,3,4,122,-3.6473
2010,1,3,5,101,-4.6783
2010,2,1,1,161,4.5097
2010,2,1,2,39,4.8880
2010,2,1,3,49,1.8233
2010,2,1,4,59,7.3500
2010,2,1,5,179,5.3961
2010,2,2,1,154,4.8617
2010,2,2,2,79,3.4566
2010,2,2,3,84,5.2159
2010,2,2,4,87,4.2896
2010,2,2,5,99,5.9167
2010,2,3,1,131,5.8197
2010,2,3,2,149,2.6191
2010,2,3,3,166,2.4945
2010,2,3,4,125,3.3716
2010,2,3,5,100,4.7050
2010,3,1,1,145,9.9428
2010,3,1,2,56,4.9425
2010,3,1,3,24,2.4106
2010,3,1,4,60,7.7196
2010,3,1,5,179,9.2172
2010,3,2,1,114,7.2665
2010,3,2,2,99,8.5425
2010,3,2,3,63,7.0688
2010,3,2,4,106,9.5855
2010,3,2,5,129,7.2956
2010,3,3,1,125,7.0002
2010,3,3,2,162,5.2447
2010,3,3,3,146,4.6020
2010,3,3,4,146,6.6374
2010,3,3,5,86,4.5508
2010,4,1,1,170,9.4124
2010,4,1,2,70,6.2675
2010,4,1,3,29,6.4315
2010,4,1,4,51,6.3913
2010,4,1,5,163,5.5271
2010,4,2,1,120,5.8335
2010,4,2,2,105,5.4208
2010,4,2,3,68,3.6831
2010,4,2,4,83,3.8451
2010,4,2,5,132,6.0316
2010,4,3,1,124,4.9457
2010,4,3,2,145,2.1288
2010,4,3,3,151,0.5743
2010,4,3,4,163,1.0149
2010,4,3,5,100,1.0292
2010,5,1,1,176,-10.0312
2010,5,1,2,84,-7.4144
2010,5,1,3,38,-8.8237
2010,5,1,4,49,-6.3382
2010,5,1,5,171,-8.0925
2010,5,2,1,122,-8.7506
2010,5,2,2,96,-6.3706
2010,5,2,3,71,-4.9863
2010,5,2,4,88,-5.1206
2010,5,2,5,137,-7.1866
2010,5,3,1,117,-7.3907
2010,5,3,2,142,-8.4706
2010,5,3,3,158,-6.8508
2010,5,3,4,161,-7.6298
2010,5,3,5,102,-7.5160
2010,6,1,1,161,-9.1667
2010,6,1,2,85,-9.4470
2010,6,1,3,35,-4.8725
2010,6,1,4,54,-3.7754
2010,6,1,5,171,-7.9918
2010,6,2,1,118,-10.4421
2010,6,2,2,110,-7.4426
2010,6,2,3,74,-5.6236
2010,6,2,4,84,-5.3791
2010,6,2,5,122,-7.8151
2010,6,3,1,131,-7.3957
2010,6,3,2,143,-6.4265
2010,6,3,3,154,-3.6682
2010,6,3,4,154,-3.6262
2010,6,3,5,110,-5.6837
2010,7,1,1,169,7.1286
2010,7,1,2,75,7.2887
2010,7,1,3,35,3.9390
2010,7,1,4,53,6.3605
2010,7,1,5,164,4.8180
2010,7,2,1,118,8.6489
2010,7,2,2,110,8.3387
2010,7,2,3,74,6.1778
2010,7,2,4,84,4.7254
2010,7,2,5,130,7.2960
2010,7,3,1,135,8.4174
2010,7,3,2,140,8.3184
2010,7,3,3,163,6.0647
2010,7,3,4,149,5.8109
2010,7,3,5,104,7.4471
2010,8,1,1,154,-10.1452
2010,8,1,2,78,-9.2228
2010,8,1,3,41,-6.0986
2010,8,1,4,49,-11.7069
2010,8,1,5,166,-7.4475
2010,8,2,1,124,-7.8363
2010,8,2,2,110,-7.8649
2010,8,2,3,69,-6.2911
2010,8,2,4,79,-5.3164
2010,8,2,5,131,-6.1006
2010,8,3,1,126,-6.8142
2010,8,3,2,142,-2.8224
2010,8,3,3,158,-3.1000
2010,8,3,4,142,-3.1721
2010,8,3,5,110,-3.3898
2010,9,1,1,145,16.4290
2010,9,1,2,69,13.5695
2010,9,1,3,48,11.9576
2010,9,1,4,57,11.3956
2010,9,1,5,162,14.2111
2010,9,2,1,122,15.5414
2010,9,2,2,95,14.1940
2010,9,2,3,84,14.5588
2010,9,2,4,77,10.7802
2010,9,2,5,132,12.3170
2010,9,3,1,126,12.9639
2010,9,3,2,145,9.6659
2010,9,3,3,154,9.2886
2010,9,3,4,160,8.5709
2010,9,3,5,97,7.5353
2010,10,1,1,141,4.9439
2010,10,1,2,71,2.8632
2010,10,1,3,54,5.3347
2010,10,1,4,55,5.6636
2010,10,1,5,163,6.1934
2010,10,2,1,123,4.3426
2010,10,2,2,104,3.2597
2010,10,2,3,80,4.7269
2010,10,2,4,76,1.5887
2010,10,2,5,130,5.0404
2010,10,3,1,127,6.6150
2010,10,3,2,148,3.5647
2010,10,3,3,150,4.2145
2010,10,3,4,166,2.9730
2010,10,3,5,98,4.7526
2010,11,1,1,145,5.7998
2010,11,1,2,69,1.2459
2010,11,1,3,50,5.1612
2010,11,1,4,55,2.8019
2010,11,1,5,167,1.5343
2010,11,2,1,125,5.5334
2010,11,2,2,109,4.2274
2010,11,2,3,77,2.6569
2010,11,2,4,81,3.9873
2010,11,2,5,125,3.4780
2010,11,3,1,126,2.9268
2010,11,3,2,141,3.5509
2010,11,3,3,143,-1.3475
2010,11,3,4,152,-1.6387
2010,11,3,5,109,0.1309
2010,12,1,1,134,10.0713
2010,12,1,2,72,9.7735
2010,12,1,3,36,7.6881
2010,12,1,4,50,5.1152
2010,12,1,5,190,9.1543
2010,12,2,1,130,8.8584
2010,12,2,2,115,7.0139
2010,12,2,3,76,7.1138
2010,12,2,4,82,6.1902
2010,12,2,5,121,5.9105
2010,12,3,1,132,8.1749
2010,12,3,2,149,5.2308
2010,12,3,3,138,5.5265
2010,12,3,4,160,5.2352
2010,12,3,5,95,6.8052
2011,1,1,1,127,-1.2107
2011,1,1,2,73,-1.2937
2011,1,1,3,43,-3.0071
2011,1,1,4,54,-3.4015
2011,1,1,5,194,-0.7145
2011,1,2,1,132,1.3352
2011,1,2,2,114,0.2569
2011,1,2,3,75,-0.1889
2011,1,2,4,88,-0.0701
2011,1,2,5,119,1.8535
2011,1,3,1,130,3.7503
2011,1,3,2,148,2.3279
2011,1,3,3,141,1.4198
2011,1,3,4,155,1.4988
2011,1,3,5,90,3.7398
2011,2,1,1,135,2.8449
2011,2,1,2,76,5.5883
2011,2,1,3,41,4.8914
2011,2,1,4,65,3.3467
2011,2,1,5,182,3.5931
2011,2,2,1,132,6.6790
2011,2,2,2,109,5.4171
2011,2,2,3,74,4.0936
2011,2,2,4,81,3.5974
2011,2,2,5,118,4.1300
2011,2,3,1,122,5.2369
2011,2,3,2,151,5.4195
2011,2,3,3,140,3.0967
2011,2,3,4,158,1.6412
2011,2,3,5,92,3.1406
2011,3,1,1,161,1.3412
2011,3,1,2,70,4.0645
2011,3,1,3,32,3.1831
2011,3,1,4,64,2.6533
2011,3,1,5,199,2.4064
2011,3,2,1,130,2.5278
2011,3,2,2,106,3.8378
2011,3,2,3,71,2.6936
2011,3,2,4,82,3.4303
2011,3,2,5,116,1.4242
2011,3,3,1,119,0.6060
2011,3,3,2,139,0.5903
2011,3,3,3,155,0.4143
2011,3,3,4,157,1.7164
2011,3,3,5,99,-0.9275
2011,4,1,1,178,1.6918
2011,4,1,2,64,2.1059
2011,4,1,3,39,1.6603
2011,4,1,4,60,2.0869
2011,4,1,5,183,1.9795
2011,4,2,1,122,1.6420
2011,4,2,2,98,4.0710
2011,4,2,3,76,3.9134
2011,4,2,4,94,2.8073
2011,4,2,5,128,2.2325
2011,4,3,1,120,1.4644
2011,4,3,2,147,3.4084
2011,4,3,3,144,3.8588
2011,4,3,4,153,4.2668
2011,4,3,5,111,3.9218
2011,5,1,1,184,-1.3691
2011,5,1,2,64,1.8866
2011,5,1,3,41,-2.9678
2011,5,1,4,62,-0.5621
2011,5,1,5,176,-3.2850
2011,5,2,1,112,-2.0091
2011,5,2,2,108,-1.6797
2011,5,2,3,65,-0.2322
2011,5,2,4,98,-0.8951
2011,5,2,5,127,0.2965
2011,5,3,1,118,-3.5003
2011,5,3,2,148,-2.0991
2011,5,3,3,151,-0.1045
2011,5,3,4,143,1.1555
2011,5,3,5,116,-0.1539
2011,6,1,1,150,-3.2167
2011,6,1,2,77,-1.8373
2011,6,1,3,40,-2.2068
2011,6,1,4,48,-2.6022
2011,6,1,5,187,-3.0062
2011,6,2,1,118,-1.9577
2011,6,2,2,89,-1.1901
2011,6,2,3,77,0.0897
2011,6,2,4,105,-2.6885
2011,6,2,5,128,-3.2912
2011,6,3,1,118,-2.4365
2011,6,3,2,147,-0.7963
2011,6,3,3,164,-0.2744
2011,6,3,4,142,-1.9943
2011,6,3,5,105,-3.2343
2011,7,1,1,143,-3.1892
2011,7,1,2,71,-1.4265
2011,7,1,3,36,-1.2626
2011,7,1,4,47,-1.9916
2011,7,1,5,178,-3.1283
2011,7,2,1,116,-6.2010
2011,7,2,2,88,-6.8504
2011,7,2,3,85,-4.9050
2011,7,2,4,107,-2.8449
2011,7,2,5,129,-4.4572
2011,7,3,1,115,1.0601
2011,7,3,2,157,-2.4873
2011,7,3,3,167,-2.3279
2011,7,3,4,141,-2.8277
2011,7,3,5,104,-1.7512
2011,8,1,1,147,-13.1763
2011,8,1,2,68,-8.9430
2011,8,1,3,27,-9.0176
2011,8,1,4,56,-10.1331
2011,8,1,5,188,-11.7035
2011,8,2,1,114,-12.2229
2011,8,2,2,92,-7.6048
2011,8,2,3,85,-8.3196
2011,8,2,4,101,-6.2163
2011,8,2,5,129,-8.3043
2011,8,3,1,116,-6.8300
2011,8,3,2,155,-6.6332
2011,8,3,3,162,-3.8654
2011,8,3,4,140,-3.0523
2011,8,3,5,101,-4.5947
2011,9,1,1,137,-13.6340
2011,9,1,2,68,-12.3185
2011,9,1,3,29,-9.7785
2011,9,1,4,47,-7.8666
2011,9,1,5,203,-12.4581
2011,9,2,1,114,-15.7973
2011,9,2,2,93,-10.0617
2011,9,2,3,74,-9.2330
2011,9,2,4,103,-7.9573
2011,9,2,5,128,-11.0809
2011,9,3,1,114,-10.8826
2011,9,3,2,162,-8.6463
2011,9,3,3,169,-4.2768
2011,9,3,4,134,-3.9479
2011,9,3,5,103,-6.6460
2011,10,1,1,131,17.5788
2011,10,1,2,63,17.8868
2011,10,1,3,26,15.5629
2011,10,1,4,43,16.3655
2011,10,1,5,193,13.1199
2011,10,2,1,123,22.0967
2011,10,2,2,85,16.8540
2011,10,2,3,77,13.4450
2011,10,2,4,100,14.0298
2011,10,2,5,127,15.8083
2011,10,3,1,102,14.1556
2011,10,3,2,171,13.6411
2011,10,3,3,165,8.6664
2011,10,3,4,142,7.8333
2011,10,3,5,105,11.4308
2011,11,1,1,145,-4.0916
2011,11,1,2,47,-2.9778
2011,11,1,3,34,-1.9660
2011,11,1,4,43,0.3281
2011,11,1,5,200,0.2666
2011,11,2,1,119,-0.0066
2011,11,2,2,88,0.1359
2011,11,2,3,77,-2.0136
2011,11,2,4,107,1.0899
2011,11,2,5,117,-1.2053
2011,11,3,1,111,0.7952
2011,11,3,2,163,0.7445
2011,11,3,3,162,0.0873
2011,11,3,4,131,0.8554
2011,11,3,5,110,-2.1127
2011,12,1,1,136,3.2691
2011,12,1,2,40,2.1275
2011,12,1,3,27,3.0611
2011,12,1,4,54,1.3304
2011,12,1,5,200,-0.3902
2011,12,2,1,118,-0.9015
2011,12,2,2,89,0.6740
2011,12,2,3,73,1.2521
2011,12,2,4,101,1.0611
2011,12,2,5,126,-0.3572
2011,12,3,1,113,-0.3633
2011,12,3,2,176,1.5581
2011,12,3,3,157,1.1883
2011,12,3,4,135,0.5830
2011,12,3,5,102,-2.2841
2012,1,1,1,128,10.2072
2012,1,1,2,41,7.1241
2012,1,1,3,22,6.2919
2012,1,1,4,54,7.8018
2012,1,1,5,198,10.1180
2012,1,2,1,125,10.8224
2012,1,2,2,90,6.6658
2012,1,2,3,79,6.9088
2012,1,2,4,98,5.7726
2012,1,2,5,128,7.1699
2012,1,3,1,113,4.8300
2012,1,3,2,169,5.1151
2012,1,3,3,157,3.9051
2012,1,3,4,135,3.5572
2012,1,3,5,104,4.5514
2012,2,1,1,131,5.2090
2012,2,1,2,46,-1.5080
2012,2,1,3,20,2.6626
2012,2,1,4,51,-1.2529
2012,2,1,5,188,0.6723
2012,2,2,1,112,2.9213
2012,2,2,2,89,3.4264
2012,2,2,3,71,4.2897
2012,2,2,4,101,2.9306
2012,2,2,5,129,2.7332
2012,2,3,1,118,5.6202
2012,2,3,2,162,6.6733
2012,2,3,3,163,2.3890
2012,2,3,4,126,3.6026
2012,2,3,5,105,2.1120
2012,3,1,1,137,3.6923
2012,3,1,2,41,2.2570
2012,3,1,3,23,5.0829
2012,3,1,4,41,4.3054
2012,3,1,5,180,3.3818
2012,3,2,1,129,1.8657
2012,3,2,2,84,2.4420
2012,3,2,3,62,0.9131
2012,3,2,4,105,2.0760
2012,3,2,5,120,2.9596
2012,3,3,1,105,4.8809
2012,3,3,2,149,2.6088
2012,3,3,3,173,3.7860
2012,3,3,4,139,1.0376
2012,3,3,5,121,0.5018
2012,4,1,1,174,-2.9685
2012,4,1,2,44,-0.9737
2012,4,1,3,36,-1.2283
2012,4,1,4,39,-2.7619
2012,4,1,5,160,-3.8631
2012,4,2,1,113,1.1897
2012,4,2,2,80,-1.0783
2012,4,2,3,61,-0.7826
2012,4,2,4,107,-0.8286
2012,4,2,5,144,-3.9952
2012,4,3,1,97,-0.9350
2012,4,3,2,154,0.3405
2012,4,3,3,173,-0.3973
2012,4,3,4,144,-0.8505
2012,4,3,5,130,-0.5743
2012,5,1,1,163,-6.8595
2012,5,1,2,40,-6.7334
2012,5,1,3,39,-9.0528
2012,5,1,4,38,-5.8024
2012,5,1,5,150,-8.6393
2012,5,2,1,114,-8.0708
2012,5,2,2,71,-4.2190
2012,5,2,3,62,-7.3025
2012,5,2,4,104,-6.7395
2012,5,2,5,137,-9.6622
2012,5,3,1,93,-4.2075
2012,5,3,2,167,-5.2585
2012,5,3,3,155,-3.7134
2012,5,3,4,152,-6.8029
2012,5,3,5,130,-7.6218
2012,6,1,1,148,4.5605
2012,6,1,2,33,5.7423
2012,6,1,3,35,4.1946
2012,6,1,4,45,4.0183
2012,6,1,5,155,8.7561
2012,6,2,1,114,4.8038
2012,6,2,2,76,3.8429
2012,6,2,3,60,3.0372
2012,6,2,4,93,5.4899
2012,6,2,5,141,4.4519
2012,6,3,1,93,1.4162
2012,6,3,2,158,2.5467
2012,6,3,3,172,3.9989
2012,6,3,4,157,4.8155
2012,6,3,5,119,3.4805
2012,7,1,1,144,-1.4689
2012,7,1,2,36,0.9836
2012,7,1,3,39,-1.1562
2012,7,1,4,38,-2.8802
2012,7,1,5,156,-4.0332
2012,7,2,1,109,0.0742
2012,7,2,2,69,-0.1021
2012,7,2,3,61,-1.7179
2012,7,2,4,95,-2.1391
2012,7,2,5,147,-5.8568
2012,7,3,1,96,2.0384
2012,7,3,2,162,0.5383
2012,7,3,3,172,2.2156
2012,7,3,4,149,0.9777
2012,7,3,5,119,0.1513
2012,8,1,1,130,1.1406
2012,8,1,2,38,1.1508
2012,8,1,3,30,0.2082
2012,8,1,4,49,4.7945
2012,8,1,5,152,3.8216
2012,8,2,1,116,4.6656
2012,8,2,2,71,3.6894
2012,8,2,3,54,4.8740
2012,8,2,4,109,4.1165
2012,8,2,5,135,4.6646
2012,8,3,1,92,6.8184
2012,8,3,2,161,3.8858
2012,8,3,3,178,0.2403
2012,8,3,4,141,1.3901
2012,8,3,5,111,2.3957
2012,9,1,1,128,6.5235
2012,9,1,2,42,4.7562
2012,9,1,3,25,5.1142
2012,9,1,4,49,2.2604
2012,9,1,5,152,4.8166
2012,9,2,1,111,1.6492
2012,9,2,2,75,3.7443
2012,9,2,3,46,4.4059
2012,9,2,4,101,3.1746
2012,9,2,5,136,2.6559
2012,9,3,1,98,1.2180
2012,9,3,2,169,3.2552
2012,9,3,3,174,2.3352
2012,9,3,4,143,2.1966
2012,9,3,5,106,2.6594
2012,10,1,1,110,-0.7956
2012,10,1,2,35,-4.7695
2012,10,1,3,20,-2.6519
2012,10,1,4,41,-5.6749
2012,10,1,5,162,-6.0154
2012,10,2,1,117,0.5305
2012,10,2,2,73,-0.8404
