year,month,rank_ME,rank_RDMq_1,nstocks,ret_vw
2000,7,3,4,58,4.3372
2000,7,3,5,36,0.7745
2000,8,1,1,69,10.1319
2000,8,1,2,51,14.6821
2000,8,1,3,97,8.0527
2000,8,1,4,172,6.0160
2000,8,1,5,509,13.8229
2000,8,2,1,84,5.7007
2000,8,2,2,87,9.7678
2000,8,2,3,103,7.7226
2000,8,2,4,120,11.7820
2000,8,2,5,100,13.0121
2000,8,3,1,214,12.0265
2000,8,3,2,95,4.3069
2000,8,3,3,82,11.7498
2000,8,3,4,61,10.9060
2000,8,3,5,36,17.4994
2000,9,1,1,61,-8.1554
2000,9,1,2,71,-2.5401
2000,9,1,3,93,-7.1119
2000,9,1,4,172,-8.9961
2000,9,1,5,475,-5.6579
2000,9,2,1,74,-10.2397
2000,9,2,2,109,-6.7198
2000,9,2,3,102,-11.1682
2000,9,2,4,123,-10.3824
2000,9,2,5,89,-4.8651
2000,9,3,1,216,-13.8807
2000,9,3,2,113,-3.7301
2000,9,3,3,79,-11.3842
2000,9,3,4,62,-9.3614
2000,9,3,5,26,0.6878
2000,10,1,1,70,-13.2717
2000,10,1,2,68,-9.5063
2000,10,1,3,84,-13.5023
2000,10,1,4,171,-17.9760
2000,10,1,5,492,-9.4838
2000,10,2,1,68,-13.1143
2000,10,2,2,93,-10.9284
2000,10,2,3,104,-11.7995
2000,10,2,4,113,-13.2289
2000,10,2,5,113,-4.7959
2000,10,3,1,206,-7.6665
2000,10,3,2,106,0.5753
2000,10,3,3,71,-5.9814
2000,10,3,4,61,-2.5223
2000,10,3,5,30,-6.1196
2000,11,1,1,60,-23.6743
2000,11,1,2,67,-18.7497
2000,11,1,3,83,-21.6530
2000,11,1,4,225,-21.7331
2000,11,1,5,524,-22.9093
2000,11,2,1,63,-22.2951
2000,11,2,2,90,-24.4700
2000,11,2,3,110,-20.2852
2000,11,2,4,152,-18.8703
2000,11,2,5,90,-21.5050
2000,11,3,1,182,-20.4884
2000,11,3,2,108,-5.5852
2000,11,3,3,79,-13.4855
2000,11,3,4,73,-8.2358
2000,11,3,5,26,-16.2712
2000,12,1,1,54,-7.0348
2000,12,1,2,60,-5.0238
2000,12,1,3,89,-5.8326
2000,12,1,4,212,-9.4669
2000,12,1,5,611,-8.9791
2000,12,2,1,45,8.3778
2000,12,2,2,62,5.0475
2000,12,2,3,121,1.9385
2000,12,2,4,158,0.7840
2000,12,2,5,95,-1.8850
2000,12,3,1,141,0.9569
2000,12,3,2,95,-8.5035
2000,12,3,3,75,-2.1561
2000,12,3,4,68,5.8519
2000,12,3,5,32,-8.2740
2001,1,1,1,46,16.2316
2001,1,1,2,51,18.7945
2001,1,1,3,79,29.7866
2001,1,1,4,203,34.8304
2001,1,1,5,654,48.1250
2001,1,2,1,41,7.9228
2001,1,2,2,59,7.5417
2001,1,2,3,124,11.9782
2001,1,2,4,146,22.8674
2001,1,2,5,95,34.5888
2001,1,3,1,145,2.2851
2001,1,3,2,86,4.9661
2001,1,3,3,76,10.0668
2001,1,3,4,54,11.1331
2001,1,3,5,32,28.5435
2001,2,1,1,62,-16.6317
2001,2,1,2,63,-15.9487
2001,2,1,3,97,-20.4328
2001,2,1,4,233,-15.2584
2001,2,1,5,591,-19.3472
2001,2,2,1,46,-15.3919
2001,2,2,2,84,-19.2871
2001,2,2,3,109,-22.1460
2001,2,2,4,170,-21.8735
2001,2,2,5,99,-15.8314
2001,2,3,1,134,-21.8916
2001,2,3,2,101,-14.0112
2001,2,3,3,83,-14.9018
2001,2,3,4,70,-18.3452
2001,2,3,5,29,-11.7978
2001,3,1,1,53,-1.7649
2001,3,1,2,71,-9.3180
2001,3,1,3,86,-8.1467
2001,3,1,4,217,-11.8433
2001,3,1,5,698,-16.2825
2001,3,2,1,42,-10.8649
2001,3,2,2,79,-13.7116
2001,3,2,3,98,-10.8094
2001,3,2,4,135,-11.5366
2001,3,2,5,116,-12.2110
2001,3,3,1,92,-13.4249
2001,3,3,2,83,-9.3486
2001,3,3,3,80,-13.0595
2001,3,3,4,68,-6.2860
2001,3,3,5,36,-8.4075
2001,4,1,1,50,4.6143
2001,4,1,2,58,10.8994
2001,4,1,3,101,4.1158
2001,4,1,4,199,11.5827
2001,4,1,5,739,10.9506
2001,4,2,1,41,11.1736
2001,4,2,2,59,9.6555
2001,4,2,3,104,22.9119
2001,4,2,4,127,19.6326
2001,4,2,5,120,13.9061
2001,4,3,1,81,14.8207
2001,4,3,2,70,8.1648
2001,4,3,3,83,15.5071
2001,4,3,4,68,11.6204
2001,4,3,5,40,14.4112
2001,5,1,1,87,6.6548
2001,5,1,2,74,12.9341
2001,5,1,3,176,10.3114
2001,5,1,4,311,12.6445
2001,5,1,5,654,12.1796
2001,5,2,1,79,8.0982
2001,5,2,2,88,4.6833
2001,5,2,3,148,4.3286
2001,5,2,4,124,4.6401
2001,5,2,5,65,7.4468
2001,5,3,1,137,-0.2517
2001,5,3,2,106,-1.2436
2001,5,3,3,108,0.6651
2001,5,3,4,74,-2.9812
2001,5,3,5,31,-2.8591
2001,6,1,1,87,0.8058
2001,6,1,2,73,-1.5009
2001,6,1,3,172,8.6403
2001,6,1,4,294,2.3351
2001,6,1,5,629,2.7541
2001,6,2,1,71,9.1929
2001,6,2,2,111,2.7999
2001,6,2,3,144,5.0884
2001,6,2,4,143,8.6210
2001,6,2,5,60,3.6447
2001,6,3,1,130,-1.0904
2001,6,3,2,111,-1.8568
2001,6,3,3,97,-2.5157
2001,6,3,4,72,-7.1020
2001,6,3,5,33,0.9908
2001,7,1,1,82,-1.6987
2001,7,1,2,91,-6.3227
2001,7,1,3,154,-7.6825
2001,7,1,4,271,-8.6779
2001,7,1,5,594,-9.2228
2001,7,2,1,93,-11.2019
2001,7,2,2,102,-10.4202
2001,7,2,3,148,-9.4194
2001,7,2,4,145,-10.7743
2001,7,2,5,60,-11.8760
2001,7,3,1,130,-7.8693
2001,7,3,2,115,1.9562
2001,7,3,3,94,-4.1464
2001,7,3,4,68,-2.8965
2001,7,3,5,36,3.4401
2001,8,1,1,51,-7.1163
2001,8,1,2,59,-3.5461
2001,8,1,3,84,-8.0433
2001,8,1,4,188,-5.9540
2001,8,1,5,710,-9.7902
2001,8,2,1,39,-12.9545
2001,8,2,2,68,-11.5068
2001,8,2,3,90,-7.6586
2001,8,2,4,120,-9.1110
2001,8,2,5,123,-10.1047
2001,8,3,1,70,-12.3493
2001,8,3,2,73,-5.0132
2001,8,3,3,74,-8.5708
2001,8,3,4,68,-7.4950
2001,8,3,5,44,-8.1680
2001,9,1,1,49,-13.3430
2001,9,1,2,54,-15.9519
2001,9,1,3,77,-10.8986
2001,9,1,4,197,-17.9456
2001,9,1,5,731,-20.5464
2001,9,2,1,43,-11.7381
2001,9,2,2,47,-17.3036
2001,9,2,3,91,-19.7967
2001,9,2,4,117,-23.4207
2001,9,2,5,110,-22.3868
2001,9,3,1,63,-10.2097
2001,9,3,2,66,-6.5903
2001,9,3,3,72,-15.4898
2001,9,3,4,65,-18.0710
2001,9,3,5,49,-21.4358
2001,10,1,1,54,9.8336
2001,10,1,2,47,10.5361
2001,10,1,3,65,10.9268
2001,10,1,4,209,8.4344
2001,10,1,5,730,23.7621
2001,10,2,1,35,1.9430
2001,10,2,2,46,12.6997
2001,10,2,3,74,18.3962
2001,10,2,4,136,17.6359
2001,10,2,5,125,28.1473
2001,10,3,1,62,4.7828
2001,10,3,2,57,3.1981
2001,10,3,3,65,14.8757
2001,10,3,4,66,14.7533
2001,10,3,5,46,17.3320
2001,11,1,1,52,-3.8025
2001,11,1,2,52,2.8246
2001,11,1,3,95,5.8069
2001,11,1,4,221,11.8678
2001,11,1,5,666,21.1433
2001,11,2,1,40,0.8548
2001,11,2,2,51,8.2153
2001,11,2,3,86,15.1357
2001,11,2,4,139,14.2741
2001,11,2,5,106,23.5037
2001,11,3,1,68,10.3505
2001,11,3,2,75,9.0928
2001,11,3,3,76,12.0081
2001,11,3,4,75,15.1573
2001,11,3,5,38,13.1645
2001,12,1,1,50,5.3421
2001,12,1,2,49,8.7086
2001,12,1,3,87,10.8933
2001,12,1,4,197,9.4053
2001,12,1,5,671,12.1042
2001,12,2,1,38,8.2641
2001,12,2,2,60,7.9703
2001,12,2,3,88,8.5010
2001,12,2,4,130,10.5372
2001,12,2,5,113,7.9577
2001,12,3,1,62,-2.1313
2001,12,3,2,80,-1.8615
2001,12,3,3,83,-1.9401
2001,12,3,4,74,-0.3242
2001,12,3,5,43,-1.2079
2002,1,1,1,53,-1.4605
2002,1,1,2,55,-2.8541
2002,1,1,3,83,-1.3636
2002,1,1,4,205,-0.1882
2002,1,1,5,651,1.6745
2002,1,2,1,39,-7.2739
2002,1,2,2,66,-6.5374
2002,1,2,3,94,-3.7404
2002,1,2,4,140,-5.3509
2002,1,2,5,93,-6.4931
2002,1,3,1,63,-2.8455
2002,1,3,2,79,1.1101
2002,1,3,3,82,-1.5900
2002,1,3,4,76,1.6884
2002,1,3,5,34,-2.8159
2002,2,1,1,64,-8.8524
2002,2,1,2,54,-10.3703
2002,2,1,3,93,-9.8811
2002,2,1,4,200,-9.3519
2002,2,1,5,650,-13.1977
2002,2,2,1,38,-5.8926
2002,2,2,2,62,-10.6330
2002,2,2,3,79,-10.5904
2002,2,2,4,125,-10.8566
2002,2,2,5,104,-14.1502
2002,2,3,1,68,-7.1815
2002,2,3,2,71,-3.3606
2002,2,3,3,68,-10.5205
2002,2,3,4,87,-6.2313
2002,2,3,5,41,-6.8118
2002,3,1,1,54,6.6099
2002,3,1,2,72,16.7675
2002,3,1,3,79,7.3104
2002,3,1,4,199,10.9575
2002,3,1,5,701,8.8444
2002,3,2,1,34,5.6498
2002,3,2,2,60,10.1291
2002,3,2,3,70,11.2846
2002,3,2,4,124,11.0201
2002,3,2,5,101,11.4872
2002,3,3,1,59,1.3763
2002,3,3,2,74,1.2917
2002,3,3,3,55,8.1708
2002,3,3,4,72,6.7052
2002,3,3,5,44,6.2542
2002,4,1,1,62,-1.5521
2002,4,1,2,61,-10.0779
2002,4,1,3,78,-2.1357
2002,4,1,4,213,-5.0733
2002,4,1,5,692,-8.3422
2002,4,2,1,36,-3.2764
2002,4,2,2,69,-5.4789
2002,4,2,3,67,-11.1244
2002,4,2,4,111,-11.2297
2002,4,2,5,97,-13.8394
2002,4,3,1,62,-9.5532
2002,4,3,2,72,-6.8583
2002,4,3,3,55,-13.6715
2002,4,3,4,79,-8.3407
2002,4,3,5,42,-6.4292
2002,5,1,1,95,-1.5376
2002,5,1,2,114,-1.7961
2002,5,1,3,163,-5.2776
2002,5,1,4,312,-5.7859
2002,5,1,5,623,-10.5809
2002,5,2,1,64,-5.6162
2002,5,2,2,70,-5.1911
2002,5,2,3,96,-6.3280
2002,5,2,4,108,-9.8367
2002,5,2,5,62,-7.8167
2002,5,3,1,86,-1.2158
2002,5,3,2,83,-2.6748
2002,5,3,3,95,-0.5090
2002,5,3,4,67,-2.8545
2002,5,3,5,46,0.5306
2002,6,1,1,91,-3.6659
2002,6,1,2,84,-6.2908
2002,6,1,3,180,-7.7230
2002,6,1,4,315,-8.6066
2002,6,1,5,647,-12.8456
2002,6,2,1,52,-7.8545
2002,6,2,2,71,-9.1047
2002,6,2,3,82,-9.7015
2002,6,2,4,94,-9.5590
2002,6,2,5,68,-9.9722
2002,6,3,1,82,-2.2057
2002,6,3,2,82,-10.3315
2002,6,3,3,96,-11.2801
2002,6,3,4,64,-8.7824
2002,6,3,5,46,-17.3054
2002,7,1,1,88,-15.5809
2002,7,1,2,79,-16.4334
2002,7,1,3,164,-16.9355
2002,7,1,4,304,-16.5725
2002,7,1,5,641,-17.1749
2002,7,2,1,52,-20.5203
2002,7,2,2,67,-17.2523
2002,7,2,3,76,-16.6743
2002,7,2,4,100,-13.8335
2002,7,2,5,66,-14.0212
2002,7,3,1,71,-9.9194
2002,7,3,2,77,-1.8743
2002,7,3,3,94,-2.8387
2002,7,3,4,57,-13.3015
2002,7,3,5,49,-11.7839
2002,8,1,1,61,-0.6812
2002,8,1,2,57,-5.4714
2002,8,1,3,72,-0.3855
2002,8,1,4,161,-0.9810
2002,8,1,5,789,-0.9943
2002,8,2,1,25,-0.6668
2002,8,2,2,35,1.1040
2002,8,2,3,55,3.7256
2002,8,2,4,79,-1.9930
2002,8,2,5,98,-5.2608
2002,8,3,1,54,1.4735
2002,8,3,2,45,-0.0921
2002,8,3,3,56,-1.3243
2002,8,3,4,55,-1.9984
2002,8,3,5,45,-2.2997
2002,9,1,1,63,-7.6610
2002,9,1,2,55,-12.1345
2002,9,1,3,64,-10.7776
2002,9,1,4,144,-8.9511
2002,9,1,5,800,-14.3463
2002,9,2,1,23,-2.7985
2002,9,2,2,42,-8.2942
2002,9,2,3,44,-12.0534
2002,9,2,4,74,-15.1498
2002,9,2,5,105,-14.7789
2002,9,3,1,55,-8.5087
2002,9,3,2,41,-8.1156
2002,9,3,3,53,-16.0907
2002,9,3,4,62,-11.7009
2002,9,3,5,44,-20.2376
2002,10,1,1,59,10.0454
2002,10,1,2,61,-2.5887
2002,10,1,3,70,7.4820
2002,10,1,4,150,9.6046
2002,10,1,5,803,10.9519
2002,10,2,1,24,-8.7392
2002,10,2,2,43,3.4836
2002,10,2,3,47,10.7749
2002,10,2,4,64,14.2361
2002,10,2,5,100,18.7432
2002,10,3,1,55,15.0848
2002,10,3,2,46,10.4429
2002,10,3,3,47,12.9755
2002,10,3,4,52,14.8051
2002,10,3,5,44,12.9510
2002,11,1,1,58,25.6479
2002,11,1,2,64,14.0104
2002,11,1,3,78,14.7541
2002,11,1,4,191,17.2783
2002,11,1,5,712,34.6791
2002,11,2,1,29,2.7345
2002,11,2,2,46,13.6585
2002,11,2,3,45,13.9522
2002,11,2,4,94,24.2269
2002,11,2,5,89,31.4129
2002,11,3,1,64,5.6400
2002,11,3,2,53,4.1357
2002,11,3,3,65,14.5033
2002,11,3,4,53,10.1014
2002,11,3,5,38,33.1028
2002,12,1,1,53,-7.8003
2002,12,1,2,70,-3.4636
2002,12,1,3,70,-5.2609
2002,12,1,4,176,-8.8336
2002,12,1,5,703,-13.3344
2002,12,2,1,31,-9.8873
2002,12,2,2,53,-7.1476
2002,12,2,3,40,-9.7329
2002,12,2,4,92,-13.6695
2002,12,2,5,92,-15.4001
2002,12,3,1,61,-6.7313
2002,12,3,2,67,-9.4603
2002,12,3,3,53,-7.7297
2002,12,3,4,58,-7.2285
2002,12,3,5,50,-14.6511
2003,1,1,1,53,1.6064
2003,1,1,2,64,2.5058
2003,1,1,3,71,1.0325
2003,1,1,4,184,-1.9553
2003,1,1,5,704,2.4985
2003,1,2,1,35,-0.5011
2003,1,2,2,53,-3.3330
2003,1,2,3,44,-2.6989
2003,1,2,4,87,-2.0589
2003,1,2,5,93,-2.1717
2003,1,3,1,55,-3.9834
2003,1,3,2,59,-0.5194
2003,1,3,3,54,-0.2735
2003,1,3,4,54,-0.2114
2003,1,3,5,46,-0.7887
2003,2,1,1,61,-3.7722
2003,2,1,2,57,-4.4780
2003,2,1,3,90,0.4338
2003,2,1,4,155,-1.6721
2003,2,1,5,670,-4.5838
2003,2,2,1,34,-6.9890
2003,2,2,2,55,-2.8195
2003,2,2,3,56,-2.8610
2003,2,2,4,80,-1.2961
2003,2,2,5,102,-2.4660
2003,2,3,1,59,2.1925
2003,2,3,2,60,-1.2121
2003,2,3,3,61,0.2853
2003,2,3,4,48,-0.9738
2003,2,3,5,48,0.2074
2003,3,1,1,65,2.1312
2003,3,1,2,60,1.9824
2003,3,1,3,88,4.4898
2003,3,1,4,135,2.5256
2003,3,1,5,666,2.5494
2003,3,2,1,31,7.9660
2003,3,2,2,55,0.3392
2003,3,2,3,70,2.9971
2003,3,2,4,74,-0.3704
2003,3,2,5,100,-2.0596
2003,3,3,1,67,0.7854
2003,3,3,2,56,2.7958
2003,3,3,3,59,-0.3062
2003,3,3,4,48,-2.7943
2003,3,3,5,42,-0.3638
2003,4,1,1,63,13.9756
2003,4,1,2,67,13.4767
2003,4,1,3,95,10.2413
2003,4,1,4,147,12.5851
2003,4,1,5,624,15.9791
2003,4,2,1,35,5.4048
2003,4,2,2,58,12.6927
2003,4,2,3,60,11.5176
2003,4,2,4,80,13.8147
2003,4,2,5,95,17.8311
2003,4,3,1,70,3.8494
2003,4,3,2,58,5.1500
2003,4,3,3,59,11.9071
2003,4,3,4,43,7.2697
2003,4,3,5,39,9.9482
2003,5,1,1,97,11.4280
2003,5,1,2,84,16.8211
2003,5,1,3,168,18.3400
2003,5,1,4,230,19.0935
2003,5,1,5,531,30.8543
2003,5,2,1,64,14.9684
2003,5,2,2,68,11.3611
2003,5,2,3,89,16.0884
2003,5,2,4,89,16.5609
2003,5,2,5,70,24.4269
2003,5,3,1,103,4.1869
2003,5,3,2,79,3.7044
2003,5,3,3,70,11.3959
2003,5,3,4,56,12.9035
2003,5,3,5,39,11.0618
2003,6,1,1,103,4.4974
2003,6,1,2,78,8.7757
2003,6,1,3,164,8.5687
2003,6,1,4,237,3.2292
2003,6,1,5,493,7.1778
2003,6,2,1,66,4.2781
2003,6,2,2,60,2.1274
2003,6,2,3,94,2.4823
2003,6,2,4,100,0.1271
2003,6,2,5,72,-0.9203
2003,6,3,1,106,0.4518
2003,6,3,2,77,2.5187
2003,6,3,3,73,1.4959
2003,6,3,4,61,1.7736
2003,6,3,5,41,3.7868
2003,7,1,1,108,7.7062
2003,7,1,2,81,10.8287
2003,7,1,3,180,9.7741
2003,7,1,4,251,9.4536
2003,7,1,5,429,11.1873
2003,7,2,1,57,5.4811
2003,7,2,2,73,6.5677
2003,7,2,3,76,9.5619
2003,7,2,4,97,8.3085
2003,7,2,5,68,11.4020
2003,7,3,1,105,2.9088
2003,7,3,2,80,1.6067
2003,7,3,3,68,2.8762
2003,7,3,4,66,4.0745
2003,7,3,5,41,3.2157
2003,8,1,1,92,2.8125
2003,8,1,2,62,5.7092
2003,8,1,3,95,7.1316
2003,8,1,4,169,6.4816
2003,8,1,5,503,7.7654
2003,8,2,1,42,3.9872
2003,8,2,2,46,6.2284
2003,8,2,3,46,6.8419
2003,8,2,4,72,5.9832
2003,8,2,5,98,9.1616
2003,8,3,1,72,0.1614
2003,8,3,2,61,0.7951
2003,8,3,3,52,3.3269
2003,8,3,4,54,5.4882
2003,8,3,5,50,9.6934
2003,9,1,1,95,1.2342
2003,9,1,2,61,1.3626
2003,9,1,3,85,5.2314
2003,9,1,4,156,2.4977
2003,9,1,5,497,10.0914
2003,9,2,1,40,-3.7584
2003,9,2,2,62,-4.0898
2003,9,2,3,41,-5.3379
2003,9,2,4,77,-1.7245
2003,9,2,5,97,-2.2760
2003,9,3,1,81,-0.9951
2003,9,3,2,56,-0.4380
2003,9,3,3,50,-1.0086
2003,9,3,4,53,-2.6748
2003,9,3,5,49,-4.2975
2003,10,1,1,106,10.6066
2003,10,1,2,59,8.1622
2003,10,1,3,95,7.8422
2003,10,1,4,157,7.4663
2003,10,1,5,456,13.8226
2003,10,2,1,44,8.4524
2003,10,2,2,57,6.9382
2003,10,2,3,42,9.6184
2003,10,2,4,80,10.1012
2003,10,2,5,108,9.3984
2003,10,3,1,82,5.9503
2003,10,3,2,52,5.1429
2003,10,3,3,49,2.8500
2003,10,3,4,53,11.7634
2003,10,3,5,53,11.5644
2003,11,1,1,107,6.6007
2003,11,1,2,89,1.5371
2003,11,1,3,118,5.5705
2003,11,1,4,142,5.0451
2003,11,1,5,423,4.2710
2003,11,2,1,41,1.1074
2003,11,2,2,59,3.9434
2003,11,2,3,58,3.9054
2003,11,2,4,82,0.9029
2003,11,2,5,93,1.1063
2003,11,3,1,78,0.6835
2003,11,3,2,63,1.7197
2003,11,3,3,57,0.5681
2003,11,3,4,47,-0.0385
2003,11,3,5,49,5.9271
2003,12,1,1,106,-2.1489
2003,12,1,2,68,0.9761
2003,12,1,3,136,0.9425
2003,12,1,4,141,0.4031
2003,12,1,5,428,4.5532
2003,12,2,1,45,-1.4097
2003,12,2,2,62,-0.3548
2003,12,2,3,50,1.7885
2003,12,2,4,85,-1.1723
2003,12,2,5,87,1.8072
2003,12,3,1,74,5.7109
2003,12,3,2,58,2.4126
2003,12,3,3,68,5.3497
2003,12,3,4,48,4.7805
2003,12,3,5,47,4.1167
2004,1,1,1,98,7.1062
2004,1,1,2,80,9.1524
2004,1,1,3,121,10.5559
2004,1,1,4,166,9.1923
2004,1,1,5,425,15.4975
2004,1,2,1,40,3.3495
2004,1,2,2,70,5.9780
2004,1,2,3,53,8.6432
2004,1,2,4,72,6.3437
2004,1,2,5,91,11.2930
2004,1,3,1,72,1.8991
2004,1,3,2,59,1.0221
2004,1,3,3,61,2.4548
2004,1,3,4,46,2.6912
2004,1,3,5,44,6.9549
2004,2,1,1,101,-0.6318
2004,2,1,2,82,-2.9625
2004,2,1,3,120,0.2952
2004,2,1,4,174,-3.4657
2004,2,1,5,371,-1.8355
2004,2,2,1,50,-2.0652
2004,2,2,2,69,-1.0093
2004,2,2,3,65,-4.4206
2004,2,2,4,74,-3.1608
2004,2,2,5,103,-1.7198
2004,2,3,1,70,1.9752
2004,2,3,2,55,-3.8409
2004,2,3,3,63,0.3694
2004,2,3,4,54,-0.7041
2004,2,3,5,47,0.8439
2004,3,1,1,99,-3.4633
2004,3,1,2,90,-1.5146
2004,3,1,3,109,-3.7953
2004,3,1,4,172,-2.6171
2004,3,1,5,393,-2.4681
2004,3,2,1,52,-1.4089
2004,3,2,2,59,1.9283
2004,3,2,3,62,1.1404
2004,3,2,4,69,-2.0631
2004,3,2,5,107,-0.9813
2004,3,3,1,66,0.8945
2004,3,3,2,59,-3.0049
2004,3,3,3,53,-4.7339
2004,3,3,4,52,-2.4849
2004,3,3,5,47,-3.9801
2004,4,1,1,99,-4.3671
2004,4,1,2,93,-8.8328
2004,4,1,3,103,-4.6092
2004,4,1,4,168,-8.3990
2004,4,1,5,417,-5.0546
2004,4,2,1,48,-7.4372
2004,4,2,2,63,-5.4810
2004,4,2,3,53,-3.7370
2004,4,2,4,57,-8.6580
2004,4,2,5,97,-7.1613
2004,4,3,1,67,1.0197
2004,4,3,2,55,-4.1319
2004,4,3,3,59,1.0541
2004,4,3,4,51,-5.3156
2004,4,3,5,54,-4.4505
2004,5,1,1,123,0.0889
2004,5,1,2,129,-0.4394
2004,5,1,3,172,-1.2484
2004,5,1,4,237,1.3641
2004,5,1,5,353,-2.7413
2004,5,2,1,56,4.4877
2004,5,2,2,73,4.6291
2004,5,2,3,69,3.6321
2004,5,2,4,96,2.4445
2004,5,2,5,67,2.1950
2004,5,3,1,88,2.2947
2004,5,3,2,68,1.4074
2004,5,3,3,76,1.8024
2004,5,3,4,74,3.9034
2004,5,3,5,43,1.7059
2004,6,1,1,120,1.4183
2004,6,1,2,135,3.0231
2004,6,1,3,151,2.8751
2004,6,1,4,249,2.3490
2004,6,1,5,358,1.8594
2004,6,2,1,57,3.7420
2004,6,2,2,60,4.8897
2004,6,2,3,72,1.4829
2004,6,2,4,89,5.6940
2004,6,2,5,62,2.4608
2004,6,3,1,89,2.9818
2004,6,3,2,72,2.6072
2004,6,3,3,80,1.8819
2004,6,3,4,73,1.5794
2004,6,3,5,46,3.8172
2004,7,1,1,125,-12.7655
2004,7,1,2,127,-9.8310
2004,7,1,3,146,-15.1313
2004,7,1,4,250,-13.8793
2004,7,1,5,364,-13.0908
2004,7,2,1,56,-7.2750
2004,7,2,2,67,-12.6998
2004,7,2,3,67,-8.8229
2004,7,2,4,88,-13.9647
2004,7,2,5,61,-12.6023
2004,7,3,1,84,-3.7964
2004,7,3,2,63,-4.3755
2004,7,3,3,78,-4.7273
2004,7,3,4,73,-6.3654
2004,7,3,5,52,-7.0990
2004,8,1,1,81,1.6056
2004,8,1,2,98,-2.3492
2004,8,1,3,92,-3.2764
2004,8,1,4,185,-0.5668
2004,8,1,5,498,-1.5429
2004,8,2,1,39,-2.2352
2004,8,2,2,54,-4.0435
2004,8,2,3,42,-3.2096
2004,8,2,4,55,-2.8921
2004,8,2,5,83,-3.4865
2004,8,3,1,58,0.5326
2004,8,3,2,44,-3.8330
2004,8,3,3,51,-0.7306
2004,8,3,4,60,-1.0245
2004,8,3,5,42,-3.7396
2004,9,1,1,76,4.7648
2004,9,1,2,94,5.3794
2004,9,1,3,100,5.2475
2004,9,1,4,187,5.5752
2004,9,1,5,492,3.8835
2004,9,2,1,33,9.1545
2004,9,2,2,50,4.3069
2004,9,2,3,38,5.2385
2004,9,2,4,63,8.1999
2004,9,2,5,82,5.6594
2004,9,3,1,58,5.8134
2004,9,3,2,49,2.0680
2004,9,3,3,55,0.9050
2004,9,3,4,58,-2.7213
2004,9,3,5,36,5.2403
2004,10,1,1,76,-0.3792
2004,10,1,2,87,-1.0330
2004,10,1,3,104,2.3987
2004,10,1,4,173,1.1119
2004,10,1,5,498,2.2875
2004,10,2,1,38,1.1087
2004,10,2,2,52,1.2624
2004,10,2,3,45,2.5939
2004,10,2,4,60,4.4226
2004,10,2,5,85,5.1492
2004,10,3,1,58,0.1801
2004,10,3,2,48,1.1118
2004,10,3,3,56,3.8085
2004,10,3,4,54,-0.4398
2004,10,3,5,40,2.4501
2004,11,1,1,88,12.8828
2004,11,1,2,108,9.4954
2004,11,1,3,112,6.3226
2004,11,1,4,140,10.7356
2004,11,1,5,545,9.8592
2004,11,2,1,40,10.4749
2004,11,2,2,59,6.3056
2004,11,2,3,40,8.9624
2004,11,2,4,49,6.9816
2004,11,2,5,86,9.0829
2004,11,3,1,60,7.9901
2004,11,3,2,52,4.6796
2004,11,3,3,57,1.8593
2004,11,3,4,51,1.8705
2004,11,3,5,47,6.7313
2004,12,1,1,84,4.1349
2004,12,1,2,110,6.0792
2004,12,1,3,127,3.5377
2004,12,1,4,121,7.1457
2004,12,1,5,552,6.8736
2004,12,2,1,32,4.3294
2004,12,2,2,57,2.4481
2004,12,2,3,44,3.4609
2004,12,2,4,53,4.2412
2004,12,2,5,82,4.5050
2004,12,3,1,58,2.1212
2004,12,3,2,52,2.7661
2004,12,3,3,52,3.9448
2004,12,3,4,52,5.0632
2004,12,3,5,52,6.9537
2005,1,1,1,89,-7.6285
2005,1,1,2,110,-6.0551
2005,1,1,3,132,-5.9787
2005,1,1,4,137,-7.1595
2005,1,1,5,523,-8.1234
2005,1,2,1,34,-3.6453
2005,1,2,2,52,-5.2576
2005,1,2,3,58,-3.9071
2005,1,2,4,44,-9.2691
2005,1,2,5,79,-8.0063
2005,1,3,1,59,-7.8181
2005,1,3,2,52,-1.1787
2005,1,3,3,55,-4.5515
2005,1,3,4,51,-4.6831
2005,1,3,5,48,-9.2585
2005,2,1,1,106,-1.5104
2005,2,1,2,97,-2.4219
2005,2,1,3,130,-0.9558
2005,2,1,4,168,-1.0285
2005,2,1,5,509,-1.7728
2005,2,2,1,39,1.3360
2005,2,2,2,42,0.4438
2005,2,2,3,44,2.9970
2005,2,2,4,55,0.6569
2005,2,2,5,80,-0.2975
2005,2,3,1,61,0.3090
2005,2,3,2,53,0.6686
2005,2,3,3,53,0.6036
2005,2,3,4,57,6.0916
2005,2,3,5,42,2.8574
2005,3,1,1,112,-5.0774
2005,3,1,2,92,-6.1914
2005,3,1,3,129,-3.1666
2005,3,1,4,165,-7.1041
2005,3,1,5,519,-7.6472
2005,3,2,1,34,-4.8491
2005,3,2,2,41,-1.1713
2005,3,2,3,43,-3.2222
2005,3,2,4,58,-1.4739
2005,3,2,5,82,-6.2402
2005,3,3,1,65,-2.5885
2005,3,3,2,53,-1.4444
2005,3,3,3,49,-0.7825
2005,3,3,4,53,-1.0961
2005,3,3,5,41,-3.9032
2005,4,1,1,111,-7.5855
2005,4,1,2,76,-5.0868
2005,4,1,3,130,-4.6511
2005,4,1,4,179,-8.7921
