year,month,rank_ME,rank_SPq_6,nstocks,ret_vw
1968,12,1,3,229,0.0256
1968,12,1,4,247,0.2371
1968,12,1,5,269,1.0156
1968,12,2,1,122,-0.3439
1968,12,2,2,125,-1.6618
1968,12,2,3,140,-1.7049
1968,12,2,4,119,-2.0777
1968,12,2,5,104,-1.0505
1968,12,3,1,196,-4.7363
1968,12,3,2,185,-3.7793
1968,12,3,3,178,-4.0098
1968,12,3,4,140,-1.6613
1968,12,3,5,92,-3.7979
1969,1,1,1,136,-1.6827
1969,1,1,2,184,-1.8009
1969,1,1,3,231,-1.0398
1969,1,1,4,234,-1.1233
1969,1,1,5,250,-1.1698
1969,1,2,1,118,-1.5411
1969,1,2,2,111,-1.8520
1969,1,2,3,125,-1.2659
1969,1,2,4,114,-0.5236
1969,1,2,5,96,-0.9939
1969,1,3,1,192,-0.8209
1969,1,3,2,180,-0.8941
1969,1,3,3,169,-1.1240
1969,1,3,4,132,-1.1891
1969,1,3,5,89,-0.6936
1969,2,1,1,137,-10.8381
1969,2,1,2,198,-10.5953
1969,2,1,3,247,-10.0217
1969,2,1,4,252,-8.7408
1969,2,1,5,250,-8.6537
1969,2,2,1,128,-8.9088
1969,2,2,2,122,-8.2299
1969,2,2,3,134,-7.6445
1969,2,2,4,120,-7.7938
1969,2,2,5,99,-8.5878
1969,2,3,1,203,-3.6285
1969,2,3,2,191,-5.0265
1969,2,3,3,183,-4.4247
1969,2,3,4,144,-6.6029
1969,2,3,5,89,-6.7106
1969,3,1,1,136,4.2459
1969,3,1,2,193,1.7869
1969,3,1,3,249,2.7533
1969,3,1,4,254,1.6663
1969,3,1,5,253,1.3830
1969,3,2,1,126,3.8108
1969,3,2,2,125,1.0714
1969,3,2,3,139,2.4925
1969,3,2,4,119,2.3675
1969,3,2,5,104,3.1183
1969,3,3,1,202,2.7792
1969,3,3,2,192,3.9478
1969,3,3,3,187,5.3440
1969,3,3,4,149,1.5365
1969,3,3,5,84,1.0310
1969,4,1,1,130,-0.2187
1969,4,1,2,183,1.0331
1969,4,1,3,245,0.1714
1969,4,1,4,253,-0.9253
1969,4,1,5,250,-1.5350
1969,4,2,1,118,1.4637
1969,4,2,2,125,3.1963
1969,4,2,3,126,-0.0765
1969,4,2,4,116,-1.1930
1969,4,2,5,104,0.1444
1969,4,3,1,191,3.7002
1969,4,3,2,173,1.7514
1969,4,3,3,182,1.4986
1969,4,3,4,148,0.8484
1969,4,3,5,84,0.4710
1969,5,1,1,134,0.8157
1969,5,1,2,191,0.9004
1969,5,1,3,261,0.6519
1969,5,1,4,281,0.2686
1969,5,1,5,283,0.1711
1969,5,2,1,119,1.6618
1969,5,2,2,142,-0.2201
1969,5,2,3,142,-1.3321
1969,5,2,4,122,-0.5030
1969,5,2,5,108,-1.0469
1969,5,3,1,200,0.1706
1969,5,3,2,182,1.4635
1969,5,3,3,191,0.7964
1969,5,3,4,162,0.5785
1969,5,3,5,96,-2.1033
1969,6,1,1,136,-14.8330
1969,6,1,2,188,-12.3871
1969,6,1,3,267,-12.7708
1969,6,1,4,288,-13.6934
1969,6,1,5,283,-12.3854
1969,6,2,1,120,-10.7372
1969,6,2,2,143,-10.6681
1969,6,2,3,138,-11.9357
1969,6,2,4,127,-10.7673
1969,6,2,5,110,-11.6034
1969,6,3,1,199,-2.9991
1969,6,3,2,185,-6.9772
1969,6,3,3,189,-7.3702
1969,6,3,4,157,-7.9843
1969,6,3,5,95,-7.7310
1969,7,1,1,128,-11.4571
1969,7,1,2,181,-10.6955
1969,7,1,3,253,-10.2856
1969,7,1,4,275,-11.9682
1969,7,1,5,281,-10.4538
1969,7,2,1,119,-9.1991
1969,7,2,2,136,-7.0478
1969,7,2,3,134,-9.9710
1969,7,2,4,126,-8.4819
1969,7,2,5,108,-8.4979
1969,7,3,1,196,-3.9176
1969,7,3,2,186,-7.2023
1969,7,3,3,182,-6.7252
1969,7,3,4,152,-6.8997
1969,7,3,5,86,-9.9799
1969,8,1,1,130,5.3415
1969,8,1,2,191,4.9632
1969,8,1,3,278,4.7597
1969,8,1,4,298,4.2128
1969,8,1,5,289,3.8069
1969,8,2,1,122,7.1249
1969,8,2,2,142,7.4584
1969,8,2,3,141,5.3425
1969,8,2,4,128,4.6918
1969,8,2,5,112,5.0392
1969,8,3,1,206,4.9130
1969,8,3,2,206,5.1485
1969,8,3,3,194,4.1865
1969,8,3,4,155,4.4281
1969,8,3,5,86,5.5689
1969,9,1,1,131,-2.1274
1969,9,1,2,187,-0.1972
1969,9,1,3,284,-3.4816
1969,9,1,4,298,-4.7742
1969,9,1,5,298,-4.2530
1969,9,2,1,123,1.3382
1969,9,2,2,145,0.5222
1969,9,2,3,143,-1.2433
1969,9,2,4,130,-2.1492
1969,9,2,5,112,-1.2278
1969,9,3,1,210,-2.3010
1969,9,3,2,207,-3.3084
1969,9,3,3,189,-2.2871
1969,9,3,4,148,-2.2346
1969,9,3,5,85,-3.5893
1969,10,1,1,123,10.0522
1969,10,1,2,166,11.7913
1969,10,1,3,269,12.3862
1969,10,1,4,294,10.1452
1969,10,1,5,305,9.6172
1969,10,2,1,120,8.1761
1969,10,2,2,141,8.2361
1969,10,2,3,133,7.2926
1969,10,2,4,129,8.6705
1969,10,2,5,105,6.1095
1969,10,3,1,210,5.5340
1969,10,3,2,203,3.5344
1969,10,3,3,179,4.3016
1969,10,3,4,135,7.5579
1969,10,3,5,84,7.4122
1969,11,1,1,122,-6.2974
1969,11,1,2,173,-6.0305
1969,11,1,3,277,-6.8411
1969,11,1,4,297,-7.4312
1969,11,1,5,307,-7.3558
1969,11,2,1,128,-2.8226
1969,11,2,2,144,-3.6665
1969,11,2,3,149,-6.1597
1969,11,2,4,137,-6.0150
1969,11,2,5,111,-5.6566
1969,11,3,1,222,-0.8173
1969,11,3,2,217,-4.1397
1969,11,3,3,199,-3.7080
1969,11,3,4,138,-4.0453
1969,11,3,5,83,-6.1539
1969,12,1,1,121,-5.6431
1969,12,1,2,173,-6.5634
1969,12,1,3,274,-7.1076
1969,12,1,4,294,-8.5617
1969,12,1,5,315,-9.1225
1969,12,2,1,124,-3.4177
1969,12,2,2,146,-4.2149
1969,12,2,3,148,-5.1337
1969,12,2,4,135,-4.7212
1969,12,2,5,106,-6.9875
1969,12,3,1,226,0.2164
1969,12,3,2,215,-1.5016
1969,12,3,3,193,-3.0400
1969,12,3,4,135,-3.9870
1969,12,3,5,81,-5.5153
1970,1,1,1,103,-3.7067
1970,1,1,2,168,-4.8237
1970,1,1,3,261,-2.7427
1970,1,1,4,289,-2.8126
1970,1,1,5,311,-2.3361
1970,1,2,1,126,-5.2463
1970,1,2,2,143,-7.2020
1970,1,2,3,135,-6.9745
1970,1,2,4,128,-4.9694
1970,1,2,5,105,-5.8641
1970,1,3,1,217,-6.9392
1970,1,3,2,201,-7.9660
1970,1,3,3,178,-8.6841
1970,1,3,4,124,-8.7476
1970,1,3,5,68,-8.7500
1970,2,1,1,109,-0.2383
1970,2,1,2,183,3.0690
1970,2,1,3,279,3.9287
1970,2,1,4,315,3.2522
1970,2,1,5,320,2.7665
1970,2,2,1,137,2.4465
1970,2,2,2,146,4.7933
1970,2,2,3,145,3.8356
1970,2,2,4,143,3.9623
1970,2,2,5,110,4.3339
1970,2,3,1,232,4.9040
1970,2,3,2,220,6.3202
1970,2,3,3,179,6.2559
1970,2,3,4,127,6.8050
1970,2,3,5,67,6.8039
1970,3,1,1,108,-4.7971
1970,3,1,2,176,-5.9170
1970,3,1,3,283,-4.7748
1970,3,1,4,317,-2.2790
1970,3,1,5,337,-1.7690
1970,3,2,1,132,-3.3735
1970,3,2,2,147,-2.1713
1970,3,2,3,144,-1.6827
1970,3,2,4,151,-1.3786
1970,3,2,5,109,-0.4956
1970,3,3,1,232,-1.2165
1970,3,3,2,222,-0.1454
1970,3,3,3,182,1.4579
1970,3,3,4,128,0.5937
1970,3,3,5,69,1.2024
1970,4,1,1,100,-23.8087
1970,4,1,2,167,-18.4461
1970,4,1,3,275,-19.6614
1970,4,1,4,317,-15.5834
1970,4,1,5,344,-14.7418
1970,4,2,1,123,-17.3510
1970,4,2,2,146,-15.3842
1970,4,2,3,143,-15.5444
1970,4,2,4,147,-14.5897
1970,4,2,5,110,-12.7132
1970,4,3,1,228,-10.0508
1970,4,3,2,195,-8.9787
1970,4,3,3,170,-8.6286
1970,4,3,4,125,-9.6032
1970,4,3,5,70,-11.3320
1970,5,1,1,105,-8.5034
1970,5,1,2,175,-9.6858
1970,5,1,3,279,-10.2911
1970,5,1,4,353,-8.7887
1970,5,1,5,388,-10.1204
1970,5,2,1,123,-10.8431
1970,5,2,2,151,-9.1628
1970,5,2,3,151,-10.7417
1970,5,2,4,156,-9.0590
1970,5,2,5,120,-9.5882
1970,5,3,1,241,-6.8551
1970,5,3,2,213,-5.7582
1970,5,3,3,180,-3.5255
1970,5,3,4,135,-6.7637
1970,5,3,5,75,-5.8197
1970,6,1,1,99,-8.1730
1970,6,1,2,170,-9.2435
1970,6,1,3,280,-9.4854
1970,6,1,4,348,-9.2391
1970,6,1,5,393,-8.5168
1970,6,2,1,123,-4.5181
1970,6,2,2,153,-6.9404
1970,6,2,3,153,-7.8986
1970,6,2,4,158,-8.8896
1970,6,2,5,120,-7.3998
1970,6,3,1,247,-6.4047
1970,6,3,2,217,-3.9694
1970,6,3,3,184,-2.6934
1970,6,3,4,138,-5.3081
1970,6,3,5,78,-5.9502
1970,7,1,1,93,7.6828
1970,7,1,2,162,2.7109
1970,7,1,3,270,4.4730
1970,7,1,4,340,3.1373
1970,7,1,5,376,4.8472
1970,7,2,1,111,7.8041
1970,7,2,2,145,7.2063
1970,7,2,3,149,8.5694
1970,7,2,4,156,6.9283
1970,7,2,5,116,7.5207
1970,7,3,1,247,5.4197
1970,7,3,2,217,9.3446
1970,7,3,3,185,8.8692
1970,7,3,4,132,8.2864
1970,7,3,5,75,7.9569
1970,8,1,1,97,4.4183
1970,8,1,2,168,6.0128
1970,8,1,3,289,6.1007
1970,8,1,4,368,7.3209
1970,8,1,5,398,5.5978
1970,8,2,1,110,5.6065
1970,8,2,2,155,6.0834
1970,8,2,3,167,7.7448
1970,8,2,4,160,9.0632
1970,8,2,5,120,5.4452
1970,8,3,1,252,3.9021
1970,8,3,2,234,5.3504
1970,8,3,3,185,5.4363
1970,8,3,4,135,5.6578
1970,8,3,5,72,8.7839
1970,9,1,1,96,16.5469
1970,9,1,2,172,16.1027
1970,9,1,3,290,16.1623
1970,9,1,4,372,14.1354
1970,9,1,5,406,14.5424
1970,9,2,1,108,11.9979
1970,9,2,2,153,10.9928
1970,9,2,3,167,10.1854
1970,9,2,4,154,10.5739
1970,9,2,5,122,11.7821
1970,9,3,1,250,4.4789
1970,9,3,2,239,2.2150
1970,9,3,3,184,4.1003
1970,9,3,4,130,4.9828
1970,9,3,5,72,7.2350
1970,10,1,1,92,-7.5208
1970,10,1,2,171,-5.9661
1970,10,1,3,279,-8.7879
1970,10,1,4,364,-8.1504
1970,10,1,5,405,-7.4135
1970,10,2,1,102,-2.6719
1970,10,2,2,145,-5.0506
1970,10,2,3,153,-5.5392
1970,10,2,4,155,-5.0928
1970,10,2,5,121,-5.7838
1970,10,3,1,242,-0.6571
1970,10,3,2,229,-0.2320
1970,10,3,3,181,-1.5548
1970,10,3,4,129,-3.7483
1970,10,3,5,68,-6.0993
1970,11,1,1,91,-1.6192
1970,11,1,2,179,-3.0546
1970,11,1,3,286,-0.8550
1970,11,1,4,379,-1.4848
1970,11,1,5,402,-0.6897
1970,11,2,1,104,0.5713
1970,11,2,2,147,3.8453
1970,11,2,3,163,3.7795
1970,11,2,4,162,2.5659
1970,11,2,5,122,3.1256
1970,11,3,1,240,5.4497
1970,11,3,2,232,6.1438
1970,11,3,3,188,3.9485
1970,11,3,4,129,4.3823
1970,11,3,5,77,5.0528
1970,12,1,1,89,2.8856
1970,12,1,2,180,7.0510
1970,12,1,3,292,8.9951
1970,12,1,4,374,10.7649
1970,12,1,5,407,11.4460
1970,12,2,1,100,3.7284
1970,12,2,2,147,8.3624
1970,12,2,3,162,8.6854
1970,12,2,4,154,11.6086
1970,12,2,5,126,9.8529
1970,12,3,1,245,4.9353
1970,12,3,2,231,5.3883
1970,12,3,3,188,8.1238
1970,12,3,4,130,9.2288
1970,12,3,5,78,7.6776
1971,1,1,1,85,9.2911
1971,1,1,2,167,13.0215
1971,1,1,3,268,14.0540
1971,1,1,4,361,15.3741
1971,1,1,5,396,18.8135
1971,1,2,1,93,8.0284
1971,1,2,2,139,7.4788
1971,1,2,3,150,9.9837
1971,1,2,4,154,11.8434
1971,1,2,5,122,11.8887
1971,1,3,1,233,4.1338
1971,1,3,2,212,3.0196
1971,1,3,3,174,5.7711
1971,1,3,4,120,6.9593
1971,1,3,5,73,10.0770
1971,2,1,1,94,7.6922
1971,2,1,2,174,6.2793
1971,2,1,3,295,5.0680
1971,2,1,4,378,6.1770
1971,2,1,5,398,6.2673
1971,2,2,1,104,2.8385
1971,2,2,2,148,2.6388
1971,2,2,3,152,3.4079
1971,2,2,4,159,3.5219
1971,2,2,5,128,2.7601
1971,2,3,1,233,0.2803
1971,2,3,2,219,2.4851
1971,2,3,3,182,2.5861
1971,2,3,4,123,1.6604
1971,2,3,5,75,3.9866
1971,3,1,1,98,5.5362
1971,3,1,2,178,5.3960
1971,3,1,3,293,7.0292
1971,3,1,4,380,4.7127
1971,3,1,5,394,7.2182
1971,3,2,1,109,7.5581
1971,3,2,2,147,7.2324
1971,3,2,3,155,6.5055
1971,3,2,4,158,4.5027
1971,3,2,5,127,4.3394
1971,3,3,1,233,4.2580
1971,3,3,2,223,3.7169
1971,3,3,3,183,3.8295
1971,3,3,4,122,3.7118
1971,3,3,5,79,5.0066
1971,4,1,1,96,0.0855
1971,4,1,2,169,1.6331
1971,4,1,3,279,1.7823
1971,4,1,4,368,2.5308
1971,4,1,5,389,2.5668
1971,4,2,1,106,1.4235
1971,4,2,2,143,3.9094
1971,4,2,3,153,4.6253
1971,4,2,4,151,3.7222
1971,4,2,5,127,3.7821
1971,4,3,1,232,1.8054
1971,4,3,2,213,4.5701
1971,4,3,3,177,6.0319
1971,4,3,4,119,5.2933
1971,4,3,5,77,5.6193
1971,5,1,1,109,-5.2403
1971,5,1,2,184,-5.3979
1971,5,1,3,284,-6.1871
1971,5,1,4,378,-5.5366
1971,5,1,5,400,-7.4194
1971,5,2,1,109,-3.9282
1971,5,2,2,159,-3.7103
1971,5,2,3,167,-2.8401
1971,5,2,4,152,-4.6830
1971,5,2,5,132,-5.8182
1971,5,3,1,239,-3.5159
1971,5,3,2,219,-3.1640
1971,5,3,3,191,-3.6151
1971,5,3,4,133,-3.3008
1971,5,3,5,78,-4.0751
1971,6,1,1,112,-3.1459
1971,6,1,2,190,-3.7519
1971,6,1,3,281,-2.3901
1971,6,1,4,372,-1.8777
1971,6,1,5,396,-3.4810
1971,6,2,1,108,-1.0684
1971,6,2,2,160,0.8386
1971,6,2,3,164,0.0839
1971,6,2,4,151,-0.8892
1971,6,2,5,133,-1.7869
1971,6,3,1,240,1.2569
1971,6,3,2,223,0.4691
1971,6,3,3,192,-0.5749
1971,6,3,4,137,-1.6120
1971,6,3,5,79,-0.3051
1971,7,1,1,114,-7.2156
1971,7,1,2,185,-7.2724
1971,7,1,3,269,-7.0776
1971,7,1,4,348,-6.5718
1971,7,1,5,374,-5.7540
1971,7,2,1,105,-4.5915
1971,7,2,2,160,-4.5394
1971,7,2,3,163,-4.3468
1971,7,2,4,141,-5.3771
1971,7,2,5,124,-5.2134
1971,7,3,1,238,-4.0595
1971,7,3,2,211,-3.4896
1971,7,3,3,183,-4.3777
1971,7,3,4,131,-5.2829
1971,7,3,5,72,-4.9653
1971,8,1,1,124,2.0197
1971,8,1,2,196,2.5234
1971,8,1,3,275,4.3349
1971,8,1,4,370,4.3235
1971,8,1,5,389,6.1308
1971,8,2,1,110,1.0940
1971,8,2,2,155,4.3947
1971,8,2,3,170,6.2255
1971,8,2,4,147,7.2980
1971,8,2,5,127,5.1657
1971,8,3,1,249,3.8699
1971,8,3,2,226,3.4958
1971,8,3,3,193,4.3628
1971,8,3,4,142,5.6144
1971,8,3,5,73,7.8098
1971,9,1,1,124,-0.6799
1971,9,1,2,189,0.4836
1971,9,1,3,279,0.3759
1971,9,1,4,375,0.3802
1971,9,1,5,408,-0.5741
1971,9,2,1,112,-0.7203
1971,9,2,2,159,-0.2090
1971,9,2,3,164,-0.5425
