year,month,rank_ME,rank_BM,nstocks,ret_vw
1979,6,3,1,201,2.5110
1979,6,3,2,159,4.9762
1979,6,3,3,133,5.9693
1979,6,3,4,121,4.2946
1979,6,3,5,69,3.4237
1979,7,1,1,438,2.5440
1979,7,1,2,302,2.7084
1979,7,1,3,298,2.4841
1979,7,1,4,324,3.0142
1979,7,1,5,609,1.8707
1979,7,2,1,201,1.5980
1979,7,2,2,141,2.4460
1979,7,2,3,114,4.2569
1979,7,2,4,101,4.0110
1979,7,2,5,92,4.4877
1979,7,3,1,196,0.0357
1979,7,3,2,150,1.9378
1979,7,3,3,135,1.2248
1979,7,3,4,135,2.0325
1979,7,3,5,75,3.5813
1979,8,1,1,435,8.9868
1979,8,1,2,302,8.4924
1979,8,1,3,292,7.5173
1979,8,1,4,321,6.9964
1979,8,1,5,607,7.7410
1979,8,2,1,199,9.5464
1979,8,2,2,138,7.9097
1979,8,2,3,113,7.9592
1979,8,2,4,100,6.2293
1979,8,2,5,92,8.7263
1979,8,3,1,195,6.7444
1979,8,3,2,150,7.2580
1979,8,3,3,135,5.2115
1979,8,3,4,134,5.6298
1979,8,3,5,75,5.8942
1979,9,1,1,432,-0.0751
1979,9,1,2,299,-1.2324
1979,9,1,3,292,-0.4130
1979,9,1,4,316,-0.2957
1979,9,1,5,600,-0.9959
1979,9,2,1,198,2.1407
1979,9,2,2,139,-0.0031
1979,9,2,3,112,-1.7649
1979,9,2,4,99,-1.0943
1979,9,2,5,92,-0.5447
1979,9,3,1,195,-1.7841
1979,9,3,2,149,1.8160
1979,9,3,3,135,0.5085
1979,9,3,4,133,1.7459
1979,9,3,5,75,-0.5732
1979,10,1,1,432,-10.7780
1979,10,1,2,296,-9.6853
1979,10,1,3,291,-11.3701
1979,10,1,4,315,-9.3046
1979,10,1,5,595,-10.8435
1979,10,2,1,197,-8.7541
1979,10,2,2,138,-8.8137
1979,10,2,3,112,-10.9078
1979,10,2,4,99,-10.5863
1979,10,2,5,92,-12.2352
1979,10,3,1,195,-6.7109
1979,10,3,2,149,-5.3344
1979,10,3,3,135,-5.8439
1979,10,3,4,131,-6.8732
1979,10,3,5,75,-8.2350
1979,11,1,1,432,10.7966
1979,11,1,2,295,8.7128
1979,11,1,3,290,6.6780
1979,11,1,4,315,5.2598
1979,11,1,5,595,6.6949
1979,11,2,1,197,11.6785
1979,11,2,2,138,8.3993
1979,11,2,3,111,6.1246
1979,11,2,4,99,7.6107
1979,11,2,5,92,8.0488
1979,11,3,1,195,6.0777
1979,11,3,2,149,7.3484
1979,11,3,3,135,4.2009
1979,11,3,4,131,6.7287
1979,11,3,5,75,2.4345
1979,12,1,1,429,10.6015
1979,12,1,2,292,8.3516
1979,12,1,3,287,6.4907
1979,12,1,4,313,6.9542
1979,12,1,5,593,5.3206
1979,12,2,1,195,7.5130
1979,12,2,2,138,5.9263
1979,12,2,3,111,5.5549
1979,12,2,4,99,3.8827
1979,12,2,5,92,5.8840
1979,12,3,1,194,2.3538
1979,12,3,2,148,4.1173
1979,12,3,3,135,-0.1543
1979,12,3,4,130,1.8528
1979,12,3,5,74,3.7820
1980,1,1,1,427,12.9691
1980,1,1,2,288,10.3547
1980,1,1,3,284,9.1047
1980,1,1,4,310,8.7747
1980,1,1,5,584,11.2392
1980,1,2,1,193,6.1331
1980,1,2,2,137,8.7717
1980,1,2,3,109,6.7329
1980,1,2,4,97,6.2299
1980,1,2,5,92,8.8563
1980,1,3,1,193,4.1904
1980,1,3,2,147,8.4642
1980,1,3,3,135,6.5208
1980,1,3,4,130,6.3516
1980,1,3,5,74,9.6802
1980,2,1,1,424,0.5592
1980,2,1,2,281,-0.0600
1980,2,1,3,283,-1.7720
1980,2,1,4,309,-2.4098
1980,2,1,5,577,-1.9214
1980,2,2,1,192,-0.1749
1980,2,2,2,135,-1.2385
1980,2,2,3,109,-3.3810
1980,2,2,4,97,-3.5545
1980,2,2,5,91,-2.3963
1980,2,3,1,193,-3.7069
1980,2,3,2,145,1.4252
1980,2,3,3,134,1.2880
1980,2,3,4,128,4.1916
1980,2,3,5,74,0.9022
1980,3,1,1,421,-21.8393
1980,3,1,2,279,-20.0864
1980,3,1,3,283,-17.5353
1980,3,1,4,306,-15.3537
1980,3,1,5,571,-17.9456
1980,3,2,1,192,-18.8970
1980,3,2,2,132,-17.0858
1980,3,2,3,109,-16.8263
1980,3,2,4,96,-14.8361
1980,3,2,5,91,-17.8611
1980,3,3,1,192,-7.5268
1980,3,3,2,144,-13.2222
1980,3,3,3,134,-10.3438
1980,3,3,4,128,-12.0346
1980,3,3,5,74,-14.2062
1980,4,1,1,419,6.6303
1980,4,1,2,277,7.7172
1980,4,1,3,283,5.8302
1980,4,1,4,305,6.0516
1980,4,1,5,569,5.3370
1980,4,2,1,191,5.0973
1980,4,2,2,131,6.2415
1980,4,2,3,108,6.7024
1980,4,2,4,96,6.0355
1980,4,2,5,91,5.4834
1980,4,3,1,192,3.5231
1980,4,3,2,144,3.5749
1980,4,3,3,133,5.2320
1980,4,3,4,128,8.7877
1980,4,3,5,74,4.0932
1980,5,1,1,418,7.4172
1980,5,1,2,277,6.7451
1980,5,1,3,282,7.0547
1980,5,1,4,306,6.2626
1980,5,1,5,565,6.9506
1980,5,2,1,190,8.5368
1980,5,2,2,131,8.6327
1980,5,2,3,108,8.5721
1980,5,2,4,96,7.8280
1980,5,2,5,90,7.8051
1980,5,3,1,192,5.5001
1980,5,3,2,145,5.7710
1980,5,3,3,133,5.9062
1980,5,3,4,128,4.1497
1980,5,3,5,74,6.5522
1980,6,1,1,417,4.7379
1980,6,1,2,277,3.4704
1980,6,1,3,278,3.7306
1980,6,1,4,303,3.6192
1980,6,1,5,562,5.2825
1980,6,2,1,189,4.6568
1980,6,2,2,132,6.7616
1980,6,2,3,107,3.5151
1980,6,2,4,94,5.3588
1980,6,2,5,90,1.4437
1980,6,3,1,192,2.8753
1980,6,3,2,144,4.1960
1980,6,3,3,132,2.6383
1980,6,3,4,128,3.4793
1980,6,3,5,74,0.9922
1980,7,1,1,469,12.3826
1980,7,1,2,317,12.9469
1980,7,1,3,279,9.6871
1980,7,1,4,366,8.3416
1980,7,1,5,553,9.5583
1980,7,2,1,241,13.1085
1980,7,2,2,131,12.7633
1980,7,2,3,133,9.7830
1980,7,2,4,114,9.2039
1980,7,2,5,85,5.4614
1980,7,3,1,212,11.6248
1980,7,3,2,159,6.8590
1980,7,3,3,116,4.7719
1980,7,3,4,123,3.8844
1980,7,3,5,82,5.4032
1980,8,1,1,467,11.6983
1980,8,1,2,316,8.9872
1980,8,1,3,279,6.4709
1980,8,1,4,365,8.2090
1980,8,1,5,551,5.4373
1980,8,2,1,240,7.9659
1980,8,2,2,131,7.0183
1980,8,2,3,132,4.4640
1980,8,2,4,114,2.0090
1980,8,2,5,84,3.5100
1980,8,3,1,212,2.8944
1980,8,3,2,159,1.3513
1980,8,3,3,116,1.6273
1980,8,3,4,123,1.6190
1980,8,3,5,82,-0.7392
1980,9,1,1,461,6.3095
1980,9,1,2,313,2.9224
1980,9,1,3,279,2.0677
1980,9,1,4,365,2.2102
1980,9,1,5,547,3.2742
1980,9,2,1,239,5.4293
1980,9,2,2,130,4.2879
1980,9,2,3,131,3.4350
1980,9,2,4,114,1.5219
1980,9,2,5,84,0.7120
1980,9,3,1,212,4.0755
1980,9,3,2,159,5.1232
1980,9,3,3,116,3.2111
1980,9,3,4,122,-1.1703
1980,9,3,5,82,-0.1796
1980,10,1,1,456,8.3524
1980,10,1,2,314,6.5339
1980,10,1,3,276,3.9811
1980,10,1,4,361,3.8268
1980,10,1,5,545,2.4789
1980,10,2,1,235,5.4937
1980,10,2,2,127,2.2899
1980,10,2,3,131,2.4695
1980,10,2,4,114,4.0571
1980,10,2,5,83,1.4613
1980,10,3,1,212,1.2582
1980,10,3,2,159,3.8439
1980,10,3,3,114,4.3179
1980,10,3,4,122,-1.1968
1980,10,3,5,82,-0.1704
1980,11,1,1,457,16.6296
1980,11,1,2,309,7.0744
1980,11,1,3,275,5.9527
1980,11,1,4,359,1.7086
1980,11,1,5,542,1.4641
1980,11,2,1,234,13.2976
1980,11,2,2,127,7.4486
1980,11,2,3,130,3.0924
1980,11,2,4,114,4.9254
1980,11,2,5,83,4.3621
1980,11,3,1,213,12.1183
1980,11,3,2,158,13.4747
1980,11,3,3,113,17.4634
1980,11,3,4,121,5.0694
1980,11,3,5,82,1.5594
1980,12,1,1,455,-7.0542
1980,12,1,2,307,-5.3235
1980,12,1,3,272,-3.4656
1980,12,1,4,358,-3.5956
1980,12,1,5,540,-4.2910
1980,12,2,1,232,-5.4665
1980,12,2,2,127,-3.1128
1980,12,2,3,128,-1.2052
1980,12,2,4,114,-1.3909
1980,12,2,5,82,-1.1817
1980,12,3,1,213,-1.6065
1980,12,3,2,157,-5.6962
1980,12,3,3,113,-6.1786
1980,12,3,4,121,-1.7180
1980,12,3,5,81,-1.1212
1981,1,1,1,453,-5.1643
1981,1,1,2,306,-0.9318
1981,1,1,3,271,1.0276
1981,1,1,4,355,1.7435
1981,1,1,5,537,3.3249
1981,1,2,1,233,-5.0738
1981,1,2,2,127,0.0333
1981,1,2,3,127,-0.0340
1981,1,2,4,113,0.6112
1981,1,2,5,81,4.0853
1981,1,3,1,213,-6.6169
1981,1,3,2,157,-6.2351
1981,1,3,3,113,-5.8042
1981,1,3,4,118,0.5221
1981,1,3,5,81,3.2790
1981,2,1,1,447,-3.4555
1981,2,1,2,303,-1.4499
1981,2,1,3,269,0.7726
1981,2,1,4,355,1.8256
1981,2,1,5,527,2.7615
1981,2,2,1,233,0.2674
1981,2,2,2,126,1.5352
1981,2,2,3,127,3.0126
1981,2,2,4,113,2.1956
1981,2,2,5,80,3.5204
1981,2,3,1,211,2.4344
1981,2,3,2,157,2.5827
1981,2,3,3,113,0.1872
1981,2,3,4,118,2.6241
1981,2,3,5,81,0.8842
1981,3,1,1,440,7.2414
1981,3,1,2,302,8.3169
1981,3,1,3,266,8.9963
1981,3,1,4,347,9.4101
1981,3,1,5,528,7.5288
1981,3,2,1,228,7.2048
1981,3,2,2,126,7.9964
1981,3,2,3,127,7.2169
1981,3,2,4,112,8.4313
1981,3,2,5,80,6.5550
1981,3,3,1,211,4.7708
1981,3,3,2,156,3.9182
1981,3,3,3,113,0.5612
1981,3,3,4,117,4.2311
1981,3,3,5,80,9.1425
1981,4,1,1,438,2.5635
1981,4,1,2,303,3.9049
1981,4,1,3,265,4.1535
1981,4,1,4,346,4.2367
1981,4,1,5,525,5.8232
1981,4,2,1,227,1.1706
1981,4,2,2,126,3.0696
1981,4,2,3,125,3.9120
1981,4,2,4,109,2.1611
1981,4,2,5,80,1.6208
1981,4,3,1,212,-2.4836
1981,4,3,2,155,-3.8039
1981,4,3,3,113,-2.4355
1981,4,3,4,117,1.7367
1981,4,3,5,80,-0.6921
1981,5,1,1,436,4.9551
1981,5,1,2,297,4.9359
1981,5,1,3,265,5.2698
1981,5,1,4,343,2.7037
1981,5,1,5,519,3.2550
1981,5,2,1,226,5.2288
1981,5,2,2,126,2.3337
1981,5,2,3,125,3.6463
1981,5,2,4,108,1.9157
1981,5,2,5,80,1.7896
1981,5,3,1,207,1.6545
1981,5,3,2,156,-1.4220
1981,5,3,3,113,-2.1497
1981,5,3,4,117,2.7760
1981,5,3,5,81,2.2569
1981,6,1,1,438,-8.1748
1981,6,1,2,296,-0.7090
1981,6,1,3,264,1.2720
1981,6,1,4,341,2.4825
1981,6,1,5,518,1.3675
1981,6,2,1,223,-6.2735
1981,6,2,2,126,-2.3536
1981,6,2,3,124,-1.4356
1981,6,2,4,106,-1.0152
1981,6,2,5,79,2.0354
1981,6,3,1,207,-4.8322
1981,6,3,2,155,0.5825
1981,6,3,3,112,2.5783
1981,6,3,4,117,0.0814
1981,6,3,5,81,-0.4903
1981,7,1,1,637,-4.5440
1981,7,1,2,285,-3.9138
1981,7,1,3,281,-2.3936
1981,7,1,4,372,-1.8239
1981,7,1,5,502,-1.9012
1981,7,2,1,248,-1.8383
1981,7,2,2,113,-2.3004
1981,7,2,3,133,-2.3428
1981,7,2,4,95,-0.8685
1981,7,2,5,78,-1.9545
1981,7,3,1,216,1.6758
1981,7,3,2,147,1.5850
1981,7,3,3,130,-0.9729
1981,7,3,4,111,-1.2610
1981,7,3,5,79,-0.3779
1981,8,1,1,634,-12.9656
1981,8,1,2,283,-9.1232
1981,8,1,3,279,-7.5017
1981,8,1,4,367,-6.0227
1981,8,1,5,499,-4.5214
1981,8,2,1,247,-9.2247
1981,8,2,2,111,-7.5467
1981,8,2,3,133,-4.8050
1981,8,2,4,95,-6.1366
1981,8,2,5,78,-5.1971
1981,8,3,1,216,-6.3470
1981,8,3,2,146,-6.3082
1981,8,3,3,127,-5.8972
1981,8,3,4,110,-5.3987
1981,8,3,5,79,-1.1409
1981,9,1,1,628,-13.8226
1981,9,1,2,281,-8.2527
1981,9,1,3,275,-9.1286
1981,9,1,4,365,-6.6877
1981,9,1,5,489,-6.0891
1981,9,2,1,246,-10.7822
1981,9,2,2,110,-6.5793
1981,9,2,3,132,-7.6686
1981,9,2,4,96,-4.1642
1981,9,2,5,78,-4.9736
1981,9,3,1,215,-6.8834
1981,9,3,2,143,-6.5661
1981,9,3,3,126,-6.9697
1981,9,3,4,110,-3.5633
1981,9,3,5,79,-0.7279
1981,10,1,1,624,10.8508
1981,10,1,2,279,7.6841
1981,10,1,3,271,8.5953
1981,10,1,4,362,7.1770
1981,10,1,5,487,4.8782
1981,10,2,1,246,10.7836
1981,10,2,2,110,5.0763
1981,10,2,3,131,6.7306
1981,10,2,4,95,6.0348
1981,10,2,5,78,4.8693
1981,10,3,1,215,8.2794
1981,10,3,2,142,7.1544
1981,10,3,3,126,3.6825
1981,10,3,4,109,1.0716
1981,10,3,5,79,3.4990
1981,11,1,1,623,-1.3269
1981,11,1,2,279,2.3920
1981,11,1,3,271,3.7745
1981,11,1,4,361,2.0469
1981,11,1,5,485,4.2839
1981,11,2,1,246,0.9555
1981,11,2,2,108,3.0714
1981,11,2,3,130,5.1796
1981,11,2,4,95,5.3645
1981,11,2,5,78,3.7040
1981,11,3,1,215,3.4625
1981,11,3,2,141,5.1334
1981,11,3,3,125,5.1323
1981,11,3,4,109,5.1282
1981,11,3,5,79,3.8354
1981,12,1,1,616,-4.2467
1981,12,1,2,277,-2.1789
1981,12,1,3,268,-0.4251
1981,12,1,4,358,-0.1731
1981,12,1,5,484,-1.4904
1981,12,2,1,246,-2.3580
1981,12,2,2,108,-0.8697
1981,12,2,3,128,-0.3939
1981,12,2,4,94,-0.9338
1981,12,2,5,78,-1.9718
1981,12,3,1,213,-2.8157
1981,12,3,2,141,-3.2612
1981,12,3,3,125,-2.8854
1981,12,3,4,110,-1.4876
1981,12,3,5,79,-2.0457
1982,1,1,1,611,-3.4724
1982,1,1,2,276,-0.1609
1982,1,1,3,266,-1.2024
1982,1,1,4,356,-1.8135
1982,1,1,5,482,0.0362
1982,1,2,1,246,-6.8705
1982,1,2,2,106,-3.9748
1982,1,2,3,128,-3.5141
1982,1,2,4,92,-2.9820
1982,1,2,5,78,1.0216
1982,1,3,1,212,-1.4787
1982,1,3,2,141,-3.5795
1982,1,3,3,124,-3.3260
1982,1,3,4,110,-2.0262
1982,1,3,5,79,1.2529
1982,2,1,1,613,-7.7045
1982,2,1,2,274,-3.9115
1982,2,1,3,265,-2.9748
1982,2,1,4,355,-2.5289
1982,2,1,5,479,-1.1774
1982,2,2,1,245,-8.8613
1982,2,2,2,106,-4.9184
1982,2,2,3,129,-3.1869
1982,2,2,4,91,-1.5636
1982,2,2,5,77,0.8026
1982,2,3,1,212,-7.2003
1982,2,3,2,140,-7.3425
1982,2,3,3,124,-3.0286
1982,2,3,4,109,-1.0413
1982,2,3,5,79,-2.3310
1982,3,1,1,608,-2.0077
1982,3,1,2,272,-1.0187
1982,3,1,3,258,-1.3545
1982,3,1,4,351,-0.3713
1982,3,1,5,478,0.6323
1982,3,2,1,242,-3.5580
1982,3,2,2,107,1.0312
1982,3,2,3,128,-0.3948
1982,3,2,4,90,1.1965
1982,3,2,5,77,3.4620
1982,3,3,1,212,-3.8749
1982,3,3,2,140,0.5439
1982,3,3,3,124,-1.7194
1982,3,3,4,109,2.7639
1982,3,3,5,79,2.7000
1982,4,1,1,608,6.9655
1982,4,1,2,270,5.7759
1982,4,1,3,258,5.5115
1982,4,1,4,349,5.1607
1982,4,1,5,471,3.8673
1982,4,2,1,242,6.2707
1982,4,2,2,106,6.7184
1982,4,2,3,126,6.5323
1982,4,2,4,89,4.4759
1982,4,2,5,76,3.9584
1982,4,3,1,210,6.6683
1982,4,3,2,138,4.3085
1982,4,3,3,124,3.5748
1982,4,3,4,109,4.0012
1982,4,3,5,79,0.9314
1982,5,1,1,603,-3.4495
1982,5,1,2,269,-1.5171
1982,5,1,3,256,-0.8607
1982,5,1,4,345,-1.2003
1982,5,1,5,465,-0.4693
1982,5,2,1,242,-4.3454
1982,5,2,2,106,-1.7167
1982,5,2,3,126,-3.9932
1982,5,2,4,88,-1.8815
1982,5,2,5,76,-1.7087
1982,5,3,1,208,-4.1638
1982,5,3,2,138,-1.9888
1982,5,3,3,124,-1.9235
1982,5,3,4,109,-1.9175
1982,5,3,5,79,-1.1018
1982,6,1,1,599,-3.9918
1982,6,1,2,265,-3.0269
1982,6,1,3,254,-2.5483
1982,6,1,4,344,-0.8384
1982,6,1,5,458,-1.3197
1982,6,2,1,241,-4.8546
1982,6,2,2,105,-0.2406
1982,6,2,3,126,-1.0707
1982,6,2,4,88,1.5240
1982,6,2,5,76,-0.5238
1982,6,3,1,209,-3.2392
1982,6,3,2,137,-1.1854
1982,6,3,3,124,-0.8875
1982,6,3,4,109,-1.1206
1982,6,3,5,79,-2.0907
1982,7,1,1,783,-4.1419
1982,7,1,2,370,-2.6741
1982,7,1,3,316,0.3562
1982,7,1,4,345,-0.5064
1982,7,1,5,480,-0.3629
1982,7,2,1,227,-2.8871
1982,7,2,2,136,0.9534
1982,7,2,3,120,-1.1506
1982,7,2,4,73,-1.5259
1982,7,2,5,84,-1.2059
1982,7,3,1,199,-0.2084
1982,7,3,2,140,-3.3531
1982,7,3,3,117,-3.9549
1982,7,3,4,133,-2.1689
1982,7,3,5,83,-2.3770
1982,8,1,1,774,5.0999
1982,8,1,2,368,7.2384
1982,8,1,3,316,6.4058
1982,8,1,4,343,5.0127
1982,8,1,5,477,4.4408
1982,8,2,1,225,9.1583
1982,8,2,2,136,9.7925
1982,8,2,3,119,10.5468
1982,8,2,4,72,9.8226
1982,8,2,5,83,8.7064
1982,8,3,1,198,10.9331
1982,8,3,2,140,12.7130
1982,8,3,3,117,12.3598
1982,8,3,4,132,13.8941
1982,8,3,5,83,13.5116
1982,9,1,1,771,1.6180
1982,9,1,2,368,2.3808
1982,9,1,3,315,6.2750
1982,9,1,4,343,3.9987
1982,9,1,5,474,4.2482
1982,9,2,1,224,2.2522
1982,9,2,2,135,4.0154
1982,9,2,3,119,2.5428
1982,9,2,4,72,3.7606
1982,9,2,5,83,3.9612
1982,9,3,1,196,1.7665
1982,9,3,2,140,1.2885
1982,9,3,3,116,2.0849
1982,9,3,4,132,-0.2103
1982,9,3,5,84,-0.7242
1982,10,1,1,761,17.3456
1982,10,1,2,366,12.7670
1982,10,1,3,311,13.2004
1982,10,1,4,341,12.5175
1982,10,1,5,471,9.6225
1982,10,2,1,222,15.1646
1982,10,2,2,133,13.2678
1982,10,2,3,118,12.4429
1982,10,2,4,72,11.3403
1982,10,2,5,81,10.7827
1982,10,3,1,196,12.6584
1982,10,3,2,140,11.3380
1982,10,3,3,115,10.2755
1982,10,3,4,132,9.2545
1982,10,3,5,84,10.0345
1982,11,1,1,751,7.9401
1982,11,1,2,365,11.2390
1982,11,1,3,311,11.4510
1982,11,1,4,338,10.5067
1982,11,1,5,469,10.0991
1982,11,2,1,220,9.8771
1982,11,2,2,132,7.8176
1982,11,2,3,115,7.8785
1982,11,2,4,72,6.2652
1982,11,2,5,80,9.1671
1982,11,3,1,196,7.2102
1982,11,3,2,139,4.7539
1982,11,3,3,115,1.5595
1982,11,3,4,132,2.8872
1982,11,3,5,84,4.3419
1982,12,1,1,752,2.9269
1982,12,1,2,363,2.1480
1982,12,1,3,312,1.5953
1982,12,1,4,334,1.9672
1982,12,1,5,468,2.5209
1982,12,2,1,221,0.2115
1982,12,2,2,132,2.4862
1982,12,2,3,115,0.7640
1982,12,2,4,71,1.4249
1982,12,2,5,80,1.4593
1982,12,3,1,196,2.5286
1982,12,3,2,138,-0.0861
1982,12,3,3,115,1.3130
1982,12,3,4,132,1.6744
1982,12,3,5,84,3.6705
1983,1,1,1,747,13.0522
1983,1,1,2,358,9.1697
1983,1,1,3,312,9.1655
1983,1,1,4,331,8.8802
1983,1,1,5,466,8.2490
1983,1,2,1,218,8.8109
1983,1,2,2,131,7.0263
1983,1,2,3,114,3.9780
1983,1,2,4,71,4.7864
1983,1,2,5,80,4.3229
1983,1,3,1,195,2.9093
1983,1,3,2,137,3.7425
1983,1,3,3,114,3.9572
1983,1,3,4,132,6.6403
1983,1,3,5,84,2.6372
1983,2,1,1,741,3.1076
1983,2,1,2,352,4.3261
1983,2,1,3,308,7.6112
1983,2,1,4,329,8.1981
1983,2,1,5,460,8.4995
1983,2,2,1,217,3.9105
1983,2,2,2,130,5.3390
1983,2,2,3,114,8.1849
1983,2,2,4,69,6.2563
1983,2,2,5,80,4.8727
1983,2,3,1,194,2.9236
1983,2,3,2,137,3.3492
1983,2,3,3,114,3.1785
1983,2,3,4,132,0.8500
1983,2,3,5,84,4.1487
1983,3,1,1,733,3.5948
1983,3,1,2,349,5.3466
1983,3,1,3,305,6.4696
1983,3,1,4,330,5.2337
1983,3,1,5,458,7.2603
1983,3,2,1,216,1.3368
1983,3,2,2,130,5.1954
1983,3,2,3,114,4.8470
1983,3,2,4,69,5.4856
1983,3,2,5,80,5.1764
1983,3,3,1,195,2.4505
1983,3,3,2,136,2.4022
1983,3,3,3,113,4.1474
1983,3,3,4,132,2.7265
1983,3,3,5,84,3.3479
1983,4,1,1,729,6.5206
1983,4,1,2,348,7.1698
1983,4,1,3,303,8.6175
1983,4,1,4,328,9.2618
1983,4,1,5,455,8.3046
1983,4,2,1,216,7.3652
1983,4,2,2,130,7.5852
1983,4,2,3,114,6.7309
1983,4,2,4,69,5.2837
1983,4,2,5,79,6.6710
1983,4,3,1,194,6.4654
1983,4,3,2,136,5.5457
1983,4,3,3,112,8.8446
1983,4,3,4,132,7.2604
1983,4,3,5,84,7.9789
1983,5,1,1,718,12.3250
1983,5,1,2,346,11.2300
1983,5,1,3,301,8.5910
1983,5,1,4,327,8.2792
1983,5,1,5,452,9.1856
1983,5,2,1,217,5.6247
1983,5,2,2,130,6.6858
1983,5,2,3,113,4.7407
1983,5,2,4,69,3.4109
1983,5,2,5,79,4.7894
1983,5,3,1,194,0.7809
1983,5,3,2,136,-1.2624
1983,5,3,3,112,0.3568
1983,5,3,4,132,-0.2675
1983,5,3,5,84,0.6326
1983,6,1,1,708,4.1547
1983,6,1,2,347,6.5836
1983,6,1,3,300,3.7535
1983,6,1,4,326,3.8917
1983,6,1,5,448,4.4545
1983,6,2,1,217,5.5830
1983,6,2,2,129,7.5755
1983,6,2,3,113,6.9895
1983,6,2,4,69,3.1357
1983,6,2,5,77,2.7814
1983,6,3,1,194,6.0778
1983,6,3,2,136,5.2781
1983,6,3,3,112,3.9557
1983,6,3,4,131,1.2057
1983,6,3,5,83,1.9597
1983,7,1,1,726,-6.3264
1983,7,1,2,437,-2.2587
1983,7,1,3,384,-1.2076
1983,7,1,4,336,0.7257
1983,7,1,5,499,0.8641
1983,7,2,1,242,-6.5771
1983,7,2,2,135,-3.8125
1983,7,2,3,109,-0.2134
1983,7,2,4,89,0.8450
1983,7,2,5,77,1.2282
1983,7,3,1,222,-4.8279
1983,7,3,2,135,-5.1865
1983,7,3,3,122,-3.2263
1983,7,3,4,124,-0.4765
1983,7,3,5,79,-1.4698
1983,8,1,1,722,-6.1963
1983,8,1,2,434,-3.4985
1983,8,1,3,383,-2.3468
1983,8,1,4,333,-4.6919
1983,8,1,5,496,-1.4892
1983,8,2,1,242,-4.7948
1983,8,2,2,133,-4.8278
1983,8,2,3,109,-2.6704
1983,8,2,4,87,-1.4342
1983,8,2,5,77,0.2778
1983,8,3,1,222,-1.2680
1983,8,3,2,134,-1.6126
1983,8,3,3,122,-0.0373
1983,8,3,4,124,4.3830
1983,8,3,5,79,6.0397
1983,9,1,1,720,-2.8495
1983,9,1,2,431,0.0997
1983,9,1,3,377,0.3025
1983,9,1,4,333,1.3389
1983,9,1,5,489,1.2876
1983,9,2,1,242,1.9038
1983,9,2,2,132,1.5445
1983,9,2,3,107,2.9662
1983,9,2,4,87,4.4435
1983,9,2,5,75,3.7967
1983,9,3,1,222,2.8469
1983,9,3,2,134,3.9435
1983,9,3,3,122,1.4695
1983,9,3,4,122,-0.5750
1983,9,3,5,79,0.9554
1983,10,1,1,714,-10.5357
1983,10,1,2,428,-6.1240
1983,10,1,3,375,-5.7515
1983,10,1,4,329,-4.7479
1983,10,1,5,486,-3.3046
1983,10,2,1,240,-9.2462
1983,10,2,2,132,-7.5852
1983,10,2,3,107,-3.6534
1983,10,2,4,87,-2.2656
1983,10,2,5,75,-2.6739
1983,10,3,1,222,-3.7056
1983,10,3,2,133,-2.2576
1983,10,3,3,120,-0.0740
1983,10,3,4,122,-0.3717
1983,10,3,5,78,-0.4621
1983,11,1,1,712,3.5699
1983,11,1,2,426,3.2827
1983,11,1,3,371,3.0214
1983,11,1,4,327,2.8515
1983,11,1,5,485,3.6405
1983,11,2,1,239,5.5832
1983,11,2,2,132,5.9834
1983,11,2,3,106,5.3032
1983,11,2,4,84,4.6455
1983,11,2,5,75,3.9692
1983,11,3,1,222,2.2983
1983,11,3,2,133,3.3661
1983,11,3,3,120,3.5761
1983,11,3,4,122,1.7528
1983,11,3,5,77,0.7006
1983,12,1,1,711,-5.3234
1983,12,1,2,422,-1.1218
1983,12,1,3,370,-0.8191
1983,12,1,4,325,-0.3405
1983,12,1,5,481,-0.1277
1983,12,2,1,239,-2.9665
1983,12,2,2,132,-1.8748
1983,12,2,3,106,-0.3197
1983,12,2,4,84,-0.5615
1983,12,2,5,74,-0.4656
1983,12,3,1,222,-0.9804
1983,12,3,2,133,-0.0911
1983,12,3,3,120,-2.1521
1983,12,3,4,122,-0.9326
1983,12,3,5,77,0.2002
1984,1,1,1,704,-2.0979
1984,1,1,2,419,-0.9679
1984,1,1,3,365,-0.3672
1984,1,1,4,322,0.8269
1984,1,1,5,477,3.0711
1984,1,2,1,239,-6.5821
1984,1,2,2,132,-2.1474
1984,1,2,3,105,-2.6209
1984,1,2,4,84,0.1121
1984,1,2,5,74,2.6106
1984,1,3,1,222,-6.1536
1984,1,3,2,131,-2.0473
1984,1,3,3,120,0.6940
1984,1,3,4,122,1.1840
1984,1,3,5,75,5.2982
1984,2,1,1,694,-7.3623
1984,2,1,2,414,-6.9303
1984,2,1,3,362,-5.6635
1984,2,1,4,316,-4.9922
1984,2,1,5,469,-4.1505
1984,2,2,1,238,-7.4025
1984,2,2,2,132,-6.0956
1984,2,2,3,104,-3.9961
1984,2,2,4,84,-3.8500
1984,2,2,5,74,-2.7196
1984,2,3,1,221,-4.1947
1984,2,3,2,131,-6.3100
1984,2,3,3,120,-4.2663
1984,2,3,4,122,-2.7336
1984,2,3,5,75,-0.4160
1984,3,1,1,692,-1.1030
1984,3,1,2,412,1.6193
1984,3,1,3,359,0.9038
1984,3,1,4,314,1.1977
1984,3,1,5,463,2.4243
1984,3,2,1,235,0.3831
1984,3,2,2,130,0.8142
1984,3,2,3,104,1.5084
