year,month,rank_ME,rank_CPq_12,nstocks,ret_vw
1967,1,1,1,21,19.5927
1967,1,1,2,9,10.5350
1967,1,1,3,17,12.1674
1967,1,1,4,34,21.1115
1967,1,1,5,71,19.7441
1967,1,2,1,9,8.9891
1967,1,2,2,14,11.3080
1967,1,2,3,21,16.9735
1967,1,2,4,22,17.3819
1967,1,2,5,38,18.4309
1967,1,3,1,77,4.9990
1967,1,3,2,72,4.6857
1967,1,3,3,53,10.0324
1967,1,3,4,52,9.1365
1967,1,3,5,25,16.9085
1967,2,1,1,35,3.4398
1967,2,1,2,15,3.8587
1967,2,1,3,27,1.6027
1967,2,1,4,52,2.1116
1967,2,1,5,91,1.5965
1967,2,2,1,15,2.3201
1967,2,2,2,24,-0.6213
1967,2,2,3,36,1.7780
1967,2,2,4,35,1.3991
1967,2,2,5,52,1.6484
1967,2,3,1,98,2.2372
1967,2,3,2,108,-1.5599
1967,2,3,3,88,-1.5649
1967,2,3,4,79,-0.7211
1967,2,3,5,41,-0.7885
1967,3,1,1,36,11.0017
1967,3,1,2,17,5.5475
1967,3,1,3,32,6.5580
1967,3,1,4,62,5.5951
1967,3,1,5,106,6.8143
1967,3,2,1,19,4.6570
1967,3,2,2,24,4.7938
1967,3,2,3,40,6.1759
1967,3,2,4,40,8.5360
1967,3,2,5,63,6.8044
1967,3,3,1,101,4.1459
1967,3,3,2,114,4.0459
1967,3,3,3,96,4.1476
1967,3,3,4,85,4.3945
1967,3,3,5,49,5.6018
1967,4,1,1,37,3.6439
1967,4,1,2,21,1.9232
1967,4,1,3,35,3.0979
1967,4,1,4,66,3.4034
1967,4,1,5,119,4.6809
1967,4,2,1,22,1.1446
1967,4,2,2,25,3.9497
1967,4,2,3,46,4.2202
1967,4,2,4,44,3.4907
1967,4,2,5,67,5.3898
1967,4,3,1,104,4.3954
1967,4,3,2,121,3.2283
1967,4,3,3,102,2.4137
1967,4,3,4,91,5.0732
1967,4,3,5,53,3.1618
1967,5,1,1,71,1.6681
1967,5,1,2,52,2.1434
1967,5,1,3,87,-0.2219
1967,5,1,4,135,-0.3645
1967,5,1,5,226,-0.7684
1967,5,2,1,43,0.7349
1967,5,2,2,50,-2.6135
1967,5,2,3,80,-3.2147
1967,5,2,4,83,-1.5856
1967,5,2,5,111,-1.4452
1967,5,3,1,158,-5.4896
1967,5,3,2,164,-4.5228
1967,5,3,3,162,-3.7258
1967,5,3,4,149,-3.8987
1967,5,3,5,95,-2.6442
1967,6,1,1,82,13.1339
1967,6,1,2,62,11.3972
1967,6,1,3,109,7.6272
1967,6,1,4,159,8.3970
1967,6,1,5,246,8.7583
1967,6,2,1,51,5.4696
1967,6,2,2,57,4.8635
1967,6,2,3,85,5.7165
1967,6,2,4,95,6.8505
1967,6,2,5,121,8.6609
1967,6,3,1,166,0.7865
1967,6,3,2,177,0.1467
1967,6,3,3,176,1.2666
1967,6,3,4,161,2.5868
1967,6,3,5,99,2.3058
1967,7,1,1,95,8.7651
1967,7,1,2,74,7.3092
1967,7,1,3,121,9.2862
1967,7,1,4,173,9.8885
1967,7,1,5,252,11.1755
1967,7,2,1,56,4.7938
1967,7,2,2,65,5.7916
1967,7,2,3,92,7.2047
1967,7,2,4,102,7.5917
1967,7,2,5,130,9.9263
1967,7,3,1,171,3.6616
1967,7,3,2,182,4.4501
1967,7,3,3,180,7.4338
1967,7,3,4,169,5.9858
1967,7,3,5,102,6.3580
1967,8,1,1,104,0.0702
1967,8,1,2,86,2.4894
1967,8,1,3,128,-0.3550
1967,8,1,4,182,-0.8989
1967,8,1,5,275,0.5688
1967,8,2,1,60,-2.5620
1967,8,2,2,72,-0.1841
1967,8,2,3,99,1.0028
1967,8,2,4,111,0.6104
1967,8,2,5,141,0.7264
1967,8,3,1,181,-1.1878
1967,8,3,2,195,-0.4667
1967,8,3,3,203,-1.5505
1967,8,3,4,199,-0.7522
1967,8,3,5,120,0.7546
1967,9,1,1,108,12.1449
1967,9,1,2,90,7.5141
1967,9,1,3,135,6.4618
1967,9,1,4,184,7.7694
1967,9,1,5,286,6.2248
1967,9,2,1,62,2.5094
1967,9,2,2,76,1.4708
1967,9,2,3,100,2.1656
1967,9,2,4,113,2.7559
1967,9,2,5,146,3.9579
1967,9,3,1,186,2.5675
1967,9,3,2,199,4.2748
1967,9,3,3,207,2.8034
1967,9,3,4,206,2.4392
1967,9,3,5,125,2.7415
1967,10,1,1,114,3.5186
1967,10,1,2,95,-1.1848
1967,10,1,3,136,-3.3234
1967,10,1,4,189,-3.3676
1967,10,1,5,292,-2.5964
1967,10,2,1,65,-3.5900
1967,10,2,2,78,-5.5207
1967,10,2,3,105,-5.0353
1967,10,2,4,115,-1.6387
1967,10,2,5,149,-2.6103
1967,10,3,1,188,-3.3578
1967,10,3,2,206,-3.5229
1967,10,3,3,209,-3.7513
1967,10,3,4,210,-4.4305
1967,10,3,5,133,-6.0673
1967,11,1,1,122,1.1637
1967,11,1,2,104,2.3795
1967,11,1,3,146,1.8765
1967,11,1,4,192,0.9435
1967,11,1,5,298,-0.1822
1967,11,2,1,81,5.2742
1967,11,2,2,84,1.2709
1967,11,2,3,112,1.6464
1967,11,2,4,121,1.4346
1967,11,2,5,153,-0.1518
1967,11,3,1,195,1.5351
1967,11,3,2,213,-0.2206
1967,11,3,3,221,0.3357
1967,11,3,4,221,0.2780
1967,11,3,5,149,-0.2479
1967,12,1,1,125,14.4868
1967,12,1,2,113,8.1746
1967,12,1,3,148,8.4086
1967,12,1,4,195,7.8573
1967,12,1,5,298,7.8422
1967,12,2,1,85,10.2222
1967,12,2,2,88,4.4969
1967,12,2,3,116,3.9863
1967,12,2,4,124,4.3436
1967,12,2,5,155,5.5988
1967,12,3,1,199,1.9659
1967,12,3,2,216,3.5241
1967,12,3,3,224,3.0937
1967,12,3,4,229,3.9699
1967,12,3,5,149,4.1101
1968,1,1,1,131,1.4501
1968,1,1,2,115,3.0930
1968,1,1,3,141,4.1199
1968,1,1,4,185,3.1174
1968,1,1,5,290,4.2725
1968,1,2,1,87,-1.5791
1968,1,2,2,87,-0.2053
1968,1,2,3,112,0.4041
1968,1,2,4,114,0.3647
1968,1,2,5,152,1.8078
1968,1,3,1,191,-7.8821
1968,1,3,2,209,-3.9953
1968,1,3,3,219,-2.8837
1968,1,3,4,224,-2.3340
1968,1,3,5,149,-2.9571
1968,2,1,1,136,-7.9839
1968,2,1,2,120,-5.9486
1968,2,1,3,141,-7.2912
1968,2,1,4,185,-5.0642
1968,2,1,5,291,-4.3171
1968,2,2,1,93,-1.5897
1968,2,2,2,95,-5.7666
1968,2,2,3,107,-3.5297
1968,2,2,4,117,-3.0874
1968,2,2,5,157,-2.7502
1968,2,3,1,199,-3.6816
1968,2,3,2,220,-3.2000
1968,2,3,3,223,-2.1848
1968,2,3,4,231,-3.0264
1968,2,3,5,148,-4.2177
1968,3,1,1,136,0.9772
1968,3,1,2,125,-2.6088
1968,3,1,3,140,-2.4579
1968,3,1,4,184,-2.0542
1968,3,1,5,293,0.4078
1968,3,2,1,95,-4.9680
1968,3,2,2,95,-1.1317
1968,3,2,3,107,-2.1990
1968,3,2,4,117,-0.5853
1968,3,2,5,152,-1.9933
1968,3,3,1,202,1.1013
1968,3,3,2,217,-0.6192
1968,3,3,3,225,-0.3285
1968,3,3,4,231,-0.9990
1968,3,3,5,152,-0.7761
1968,4,1,1,136,16.2769
1968,4,1,2,126,17.4031
1968,4,1,3,141,14.6213
1968,4,1,4,174,14.1027
1968,4,1,5,285,15.6602
1968,4,2,1,95,15.3666
1968,4,2,2,93,12.4471
1968,4,2,3,98,10.5393
1968,4,2,4,117,11.8032
1968,4,2,5,146,10.5953
1968,4,3,1,198,10.7505
1968,4,3,2,214,7.4017
1968,4,3,3,217,5.9192
1968,4,3,4,226,6.7874
1968,4,3,5,149,9.1112
1968,5,1,1,175,10.7404
1968,5,1,2,150,9.2564
1968,5,1,3,161,8.8985
1968,5,1,4,196,9.3942
1968,5,1,5,290,10.3634
1968,5,2,1,112,8.3167
1968,5,2,2,101,5.9493
1968,5,2,3,116,4.6968
1968,5,2,4,136,4.6385
1968,5,2,5,158,6.0392
1968,5,3,1,205,1.3897
1968,5,3,2,230,2.1340
1968,5,3,3,227,-0.5708
1968,5,3,4,239,0.5343
1968,5,3,5,157,3.4877
1968,6,1,1,176,3.0178
1968,6,1,2,155,1.2170
1968,6,1,3,159,1.7570
1968,6,1,4,200,0.6969
1968,6,1,5,292,2.1186
1968,6,2,1,120,0.4524
1968,6,2,2,101,2.4627
1968,6,2,3,118,4.0883
1968,6,2,4,133,2.8112
1968,6,2,5,157,1.3584
1968,6,3,1,200,-0.0232
1968,6,3,2,233,1.5226
1968,6,3,3,229,2.6092
1968,6,3,4,235,2.8242
1968,6,3,5,160,0.6515
1968,7,1,1,157,-3.2334
1968,7,1,2,149,-3.1257
1968,7,1,3,146,-3.1088
1968,7,1,4,170,-2.2647
1968,7,1,5,275,-2.3903
1968,7,2,1,115,-4.3899
1968,7,2,2,95,-2.6572
1968,7,2,3,98,-1.6183
1968,7,2,4,120,-2.3740
1968,7,2,5,142,-2.2520
1968,7,3,1,186,-3.8019
1968,7,3,2,210,-1.3286
1968,7,3,3,199,1.7911
1968,7,3,4,206,2.0950
1968,7,3,5,149,-1.4202
1968,8,1,1,165,2.6815
1968,8,1,2,148,3.7874
1968,8,1,3,146,5.0539
1968,8,1,4,170,4.9764
1968,8,1,5,270,5.5026
1968,8,2,1,119,2.9587
1968,8,2,2,99,3.6586
1968,8,2,3,103,2.6970
1968,8,2,4,121,2.7182
1968,8,2,5,143,4.2683
1968,8,3,1,184,1.9091
1968,8,3,2,211,1.1912
1968,8,3,3,199,1.6196
1968,8,3,4,208,1.2898
1968,8,3,5,153,1.0663
1968,9,1,1,165,6.2039
1968,9,1,2,147,6.0385
1968,9,1,3,140,4.4582
1968,9,1,4,166,4.9140
1968,9,1,5,268,7.7660
1968,9,2,1,125,6.0359
1968,9,2,2,101,5.9406
1968,9,2,3,105,4.5281
1968,9,2,4,121,5.1695
1968,9,2,5,141,6.7705
1968,9,3,1,181,3.3608
1968,9,3,2,207,3.9297
1968,9,3,3,196,3.1323
1968,9,3,4,208,4.9904
1968,9,3,5,154,7.8017
1968,10,1,1,165,-2.1225
1968,10,1,2,142,-0.5335
1968,10,1,3,140,0.7185
1968,10,1,4,164,0.0339
1968,10,1,5,267,2.1816
1968,10,2,1,130,-1.0638
1968,10,2,2,98,1.1720
1968,10,2,3,100,2.9018
1968,10,2,4,120,1.1607
1968,10,2,5,142,1.7966
1968,10,3,1,181,-0.0449
1968,10,3,2,204,1.1365
1968,10,3,3,195,2.5993
1968,10,3,4,206,1.8558
1968,10,3,5,155,1.9410
1968,11,1,1,173,7.1133
1968,11,1,2,153,6.2225
1968,11,1,3,142,6.4795
1968,11,1,4,167,6.1122
1968,11,1,5,274,7.0720
1968,11,2,1,130,8.4141
1968,11,2,2,101,7.6711
1968,11,2,3,102,9.2318
1968,11,2,4,123,7.6952
1968,11,2,5,154,6.6647
1968,11,3,1,185,6.1108
1968,11,3,2,206,4.8558
1968,11,3,3,199,5.2896
1968,11,3,4,206,6.8330
1968,11,3,5,156,5.0984
1968,12,1,1,177,6.4280
1968,12,1,2,154,1.8859
1968,12,1,3,139,0.2033
1968,12,1,4,164,1.9454
1968,12,1,5,275,0.3397
1968,12,2,1,129,1.0633
1968,12,2,2,100,-1.9599
1968,12,2,3,100,-2.5800
1968,12,2,4,125,-2.0951
1968,12,2,5,154,-1.5387
1968,12,3,1,187,-4.0394
1968,12,3,2,205,-4.3032
1968,12,3,3,197,-4.2020
1968,12,3,4,205,-2.0182
1968,12,3,5,155,-2.3230
1969,1,1,1,178,-0.9841
1969,1,1,2,147,-1.6724
1969,1,1,3,142,-1.7574
1969,1,1,4,162,-0.9191
1969,1,1,5,265,-0.5466
1969,1,2,1,128,-0.9205
1969,1,2,2,100,0.3893
1969,1,2,3,100,-0.1309
1969,1,2,4,124,0.1085
1969,1,2,5,151,0.2701
1969,1,3,1,186,-0.0170
1969,1,3,2,197,-0.7139
1969,1,3,3,199,-0.1942
1969,1,3,4,204,-0.8035
1969,1,3,5,155,0.6013
1969,2,1,1,184,-10.8772
1969,2,1,2,156,-9.1536
1969,2,1,3,145,-8.4963
1969,2,1,4,164,-8.8676
1969,2,1,5,270,-9.1790
1969,2,2,1,130,-8.8175
1969,2,2,2,100,-8.1318
1969,2,2,3,104,-5.9051
1969,2,2,4,123,-6.3792
1969,2,2,5,154,-7.4080
1969,2,3,1,188,-5.2853
1969,2,3,2,200,-3.7529
1969,2,3,3,205,-4.4034
1969,2,3,4,209,-6.3824
1969,2,3,5,163,-6.4424
1969,3,1,1,187,4.0487
1969,3,1,2,156,1.8696
1969,3,1,3,149,2.3292
1969,3,1,4,166,1.8988
1969,3,1,5,265,1.7523
1969,3,2,1,131,3.6082
1969,3,2,2,102,2.2970
1969,3,2,3,102,1.7023
1969,3,2,4,122,0.2887
1969,3,2,5,152,1.5515
1969,3,3,1,185,3.3936
1969,3,3,2,196,3.3454
1969,3,3,3,200,4.8330
1969,3,3,4,210,4.0113
1969,3,3,5,161,1.3468
1969,4,1,1,181,2.0145
1969,4,1,2,146,0.9746
1969,4,1,3,149,0.1544
1969,4,1,4,155,-0.6613
1969,4,1,5,258,-0.8471
1969,4,2,1,129,2.2091
1969,4,2,2,99,-0.1011
1969,4,2,3,102,1.1876
1969,4,2,4,116,0.0575
1969,4,2,5,144,-0.0219
1969,4,3,1,184,3.3792
1969,4,3,2,189,0.8071
1969,4,3,3,200,-0.1184
1969,4,3,4,206,0.4374
1969,4,3,5,162,0.7695
1969,5,1,1,215,0.7901
1969,5,1,2,178,-1.1408
1969,5,1,3,164,-1.0329
1969,5,1,4,200,0.8554
1969,5,1,5,285,0.0101
1969,5,2,1,146,-0.0140
1969,5,2,2,112,-0.6495
1969,5,2,3,111,-0.7817
1969,5,2,4,139,0.5806
1969,5,2,5,158,-0.2129
1969,5,3,1,196,0.8658
1969,5,3,2,205,-0.3306
1969,5,3,3,224,2.3730
1969,5,3,4,232,1.5490
1969,5,3,5,179,-0.0014
1969,6,1,1,217,-13.2556
1969,6,1,2,181,-12.9976
1969,6,1,3,175,-11.4151
1969,6,1,4,204,-11.5703
1969,6,1,5,285,-11.2389
1969,6,2,1,144,-11.4546
1969,6,2,2,111,-11.1080
1969,6,2,3,116,-9.7365
1969,6,2,4,141,-9.1334
1969,6,2,5,161,-10.3217
1969,6,3,1,200,-5.2137
1969,6,3,2,205,-6.9453
1969,6,3,3,220,-7.2732
1969,6,3,4,235,-8.5143
1969,6,3,5,179,-7.5841
1969,7,1,1,204,-12.3345
1969,7,1,2,157,-11.3153
1969,7,1,3,159,-10.4529
1969,7,1,4,188,-9.6909
1969,7,1,5,275,-9.9453
1969,7,2,1,125,-10.5555
1969,7,2,2,103,-8.7064
1969,7,2,3,108,-6.6198
1969,7,2,4,129,-6.9417
1969,7,2,5,146,-7.6132
1969,7,3,1,188,-4.3310
1969,7,3,2,196,-7.2150
1969,7,3,3,213,-7.2681
1969,7,3,4,217,-7.1148
1969,7,3,5,170,-7.5676
1969,8,1,1,207,4.2184
1969,8,1,2,163,6.1648
1969,8,1,3,164,2.1569
1969,8,1,4,201,3.9751
1969,8,1,5,278,4.4624
1969,8,2,1,131,9.0114
1969,8,2,2,106,5.2479
1969,8,2,3,108,4.0362
1969,8,2,4,137,3.6140
1969,8,2,5,146,3.7471
1969,8,3,1,189,5.5066
1969,8,3,2,200,3.4153
1969,8,3,3,216,4.4093
1969,8,3,4,219,3.1839
1969,8,3,5,174,3.5139
1969,9,1,1,205,-2.3867
1969,9,1,2,168,-3.8788
1969,9,1,3,169,-3.2531
1969,9,1,4,209,-4.1298
1969,9,1,5,284,-2.7877
1969,9,2,1,133,1.1512
1969,9,2,2,106,-2.2532
1969,9,2,3,108,-2.2979
1969,9,2,4,139,-2.8711
1969,9,2,5,150,-1.1469
1969,9,3,1,191,-0.7898
1969,9,3,2,199,-5.2107
1969,9,3,3,214,-4.3358
1969,9,3,4,220,-4.8455
1969,9,3,5,172,-4.6019
1969,10,1,1,198,8.9516
1969,10,1,2,171,12.2695
1969,10,1,3,169,9.1448
1969,10,1,4,211,8.9800
1969,10,1,5,284,8.6448
1969,10,2,1,133,6.7763
1969,10,2,2,102,5.6668
1969,10,2,3,106,6.0022
1969,10,2,4,135,7.1951
1969,10,2,5,151,7.2463
1969,10,3,1,194,6.2690
1969,10,3,2,199,4.6469
1969,10,3,3,212,3.3405
1969,10,3,4,215,4.1087
1969,10,3,5,168,5.2881
1969,11,1,1,208,-6.2598
1969,11,1,2,168,-5.3523
1969,11,1,3,177,-5.1531
1969,11,1,4,217,-5.4024
1969,11,1,5,299,-6.1765
1969,11,2,1,143,-3.8203
1969,11,2,2,111,-6.0499
1969,11,2,3,108,-5.9461
1969,11,2,4,141,-4.9884
1969,11,2,5,156,-4.7661
1969,11,3,1,203,-2.4437
1969,11,3,2,207,-3.8964
1969,11,3,3,213,-4.5846
1969,11,3,4,223,-4.9744
1969,11,3,5,170,-5.1935
1969,12,1,1,211,-7.6310
1969,12,1,2,166,-6.7332
1969,12,1,3,177,-5.0446
1969,12,1,4,221,-5.5584
1969,12,1,5,303,-8.0032
1969,12,2,1,141,-3.8595
1969,12,2,2,110,-4.0189
1969,12,2,3,107,-3.3834
1969,12,2,4,140,-4.1367
1969,12,2,5,156,-5.0991
1969,12,3,1,204,-0.3573
1969,12,3,2,206,-1.7967
1969,12,3,3,217,-2.0119
1969,12,3,4,223,-3.7255
1969,12,3,5,173,-4.2522
1970,1,1,1,199,-2.6566
1970,1,1,2,162,-3.9633
1970,1,1,3,175,-3.6251
1970,1,1,4,221,-4.2530
1970,1,1,5,295,-2.1544
1970,1,2,1,136,-4.4933
1970,1,2,2,113,-4.9934
1970,1,2,3,110,-5.5071
1970,1,2,4,136,-5.3624
1970,1,2,5,152,-4.6327
1970,1,3,1,206,-8.2126
1970,1,3,2,202,-8.8699
1970,1,3,3,216,-8.8219
1970,1,3,4,225,-8.4956
1970,1,3,5,168,-8.2406
1970,2,1,1,200,1.2560
1970,2,1,2,162,3.8031
1970,2,1,3,183,2.5268
1970,2,1,4,223,4.4128
1970,2,1,5,306,1.9287
1970,2,2,1,141,4.2921
1970,2,2,2,114,5.9715
1970,2,2,3,110,4.2235
1970,2,2,4,140,4.3072
1970,2,2,5,158,5.8619
1970,2,3,1,214,6.0839
1970,2,3,2,203,6.5499
1970,2,3,3,220,6.3502
1970,2,3,4,228,7.1428
1970,2,3,5,167,8.0260
1970,3,1,1,200,-4.3010
1970,3,1,2,170,-4.2851
1970,3,1,3,186,-2.7856
1970,3,1,4,223,-0.1012
1970,3,1,5,309,-1.3709
1970,3,2,1,146,-1.1824
1970,3,2,2,114,0.3619
1970,3,2,3,114,1.4111
1970,3,2,4,142,-0.4658
1970,3,2,5,160,-0.3297
1970,3,3,1,216,-1.1864
1970,3,3,2,204,1.6212
1970,3,3,3,218,1.5008
1970,3,3,4,224,0.6286
1970,3,3,5,165,0.5928
1970,4,1,1,196,-22.7948
1970,4,1,2,162,-16.9823
1970,4,1,3,179,-14.0366
1970,4,1,4,221,-15.2167
1970,4,1,5,303,-14.8253
1970,4,2,1,147,-17.8470
1970,4,2,2,111,-13.7739
1970,4,2,3,116,-10.8858
1970,4,2,4,139,-12.4971
1970,4,2,5,158,-12.3665
1970,4,3,1,211,-10.3401
1970,4,3,2,203,-8.7181
1970,4,3,3,209,-7.7384
1970,4,3,4,209,-8.4504
1970,4,3,5,162,-9.7683
1970,5,1,1,207,-10.1990
1970,5,1,2,175,-9.5865
1970,5,1,3,211,-7.8843
1970,5,1,4,268,-7.7618
1970,5,1,5,357,-9.8112
1970,5,2,1,161,-10.5452
1970,5,2,2,123,-8.8187
1970,5,2,3,135,-7.1760
1970,5,2,4,162,-9.0126
1970,5,2,5,169,-8.6860
1970,5,3,1,234,-8.9475
1970,5,3,2,234,-4.1741
1970,5,3,3,229,-2.1186
1970,5,3,4,231,-3.3355
1970,5,3,5,173,-4.3764
1970,6,1,1,212,-8.3831
1970,6,1,2,168,-7.5205
1970,6,1,3,209,-7.3504
1970,6,1,4,265,-7.6262
1970,6,1,5,354,-7.2938
1970,6,2,1,161,-4.4417
1970,6,2,2,123,-5.5897
1970,6,2,3,142,-5.9426
1970,6,2,4,161,-7.2972
1970,6,2,5,174,-6.7859
1970,6,3,1,237,-4.2843
1970,6,3,2,239,-4.2829
1970,6,3,3,232,-3.3800
1970,6,3,4,234,-4.1790
1970,6,3,5,173,-6.5321
1970,7,1,1,175,5.0272
1970,7,1,2,148,6.2088
1970,7,1,3,173,5.9795
1970,7,1,4,242,6.6571
1970,7,1,5,338,5.0321
1970,7,2,1,148,9.3302
1970,7,2,2,109,7.7219
1970,7,2,3,133,5.8538
1970,7,2,4,149,7.2117
1970,7,2,5,170,7.1826
1970,7,3,1,227,8.3552
1970,7,3,2,219,8.9946
1970,7,3,3,217,10.1958
1970,7,3,4,208,8.4258
1970,7,3,5,155,8.2897
1970,8,1,1,177,5.2867
1970,8,1,2,153,4.7296
1970,8,1,3,183,4.3868
1970,8,1,4,239,5.7623
1970,8,1,5,358,6.7622
1970,8,2,1,155,6.1592
1970,8,2,2,118,4.2575
1970,8,2,3,141,4.6946
1970,8,2,4,159,6.5527
1970,8,2,5,177,6.9482
1970,8,3,1,233,5.2532
1970,8,3,2,225,5.7263
1970,8,3,3,227,5.7423
1970,8,3,4,218,6.3718
1970,8,3,5,157,6.9863
1970,9,1,1,177,15.9586
1970,9,1,2,158,11.9696
1970,9,1,3,180,11.8827
1970,9,1,4,242,11.8216
1970,9,1,5,365,12.5972
1970,9,2,1,152,10.2502
1970,9,2,2,125,8.5616
1970,9,2,3,143,5.6077
1970,9,2,4,162,8.2978
1970,9,2,5,176,10.2296
1970,9,3,1,232,3.9071
1970,9,3,2,226,1.4470
1970,9,3,3,229,1.0971
1970,9,3,4,220,3.1936
1970,9,3,5,158,4.4330
1970,10,1,1,169,-9.9479
1970,10,1,2,148,-6.2256
1970,10,1,3,181,-6.1222
1970,10,1,4,244,-4.5844
1970,10,1,5,363,-4.5521
1970,10,2,1,151,-2.7623
1970,10,2,2,120,-3.6796
1970,10,2,3,142,-3.6901
1970,10,2,4,161,-4.4723
1970,10,2,5,176,-4.1547
1970,10,3,1,230,-1.4714
1970,10,3,2,221,-0.3954
1970,10,3,3,224,-0.0847
1970,10,3,4,219,-2.1035
1970,10,3,5,157,-4.0172
1970,11,1,1,169,-4.4761
1970,11,1,2,149,-1.5616
1970,11,1,3,188,0.7878
1970,11,1,4,259,-0.6293
1970,11,1,5,373,0.6547
1970,11,2,1,149,2.2928
1970,11,2,2,130,5.4876
1970,11,2,3,149,5.1918
1970,11,2,4,166,3.6261
1970,11,2,5,182,3.2500
1970,11,3,1,233,6.2867
1970,11,3,2,228,6.4682
1970,11,3,3,230,6.2293
1970,11,3,4,224,4.6240
1970,11,3,5,159,3.7913
1970,12,1,1,168,4.3148
1970,12,1,2,147,8.3903
1970,12,1,3,190,9.2410
1970,12,1,4,264,9.1969
1970,12,1,5,381,9.8998
1970,12,2,1,144,3.9578
1970,12,2,2,130,7.9001
1970,12,2,3,154,7.8487
1970,12,2,4,166,8.1370
1970,12,2,5,182,8.3753
1970,12,3,1,235,5.2231
1970,12,3,2,229,5.1731
1970,12,3,3,234,6.5961
1970,12,3,4,223,7.4749
1970,12,3,5,159,8.9759
1971,1,1,1,160,14.7994
1971,1,1,2,146,14.6929
1971,1,1,3,183,13.2545
1971,1,1,4,259,13.0101
1971,1,1,5,374,14.4200
1971,1,2,1,137,7.6203
1971,1,2,2,129,8.0628
1971,1,2,3,150,9.7412
1971,1,2,4,165,11.2421
1971,1,2,5,178,11.1967
1971,1,3,1,229,3.9251
1971,1,3,2,231,2.4050
1971,1,3,3,238,3.3466
1971,1,3,4,218,3.8685
1971,1,3,5,155,8.1644
1971,2,1,1,163,5.6600
1971,2,1,2,151,4.9626
1971,2,1,3,179,3.3214
1971,2,1,4,264,4.1368
1971,2,1,5,378,6.2232
1971,2,2,1,142,2.9409
1971,2,2,2,132,0.9890
1971,2,2,3,151,1.1315
1971,2,2,4,165,2.0762
1971,2,2,5,180,2.4423
1971,2,3,1,229,1.0329
1971,2,3,2,236,1.1616
1971,2,3,3,240,1.5036
1971,2,3,4,225,2.3838
1971,2,3,5,156,1.8136
1971,3,1,1,166,5.6078
1971,3,1,2,149,6.8661
1971,3,1,3,179,7.0106
1971,3,1,4,266,5.7168
1971,3,1,5,378,5.4875
1971,3,2,1,139,8.1586
1971,3,2,2,135,6.3738
1971,3,2,3,150,3.4785
1971,3,2,4,165,3.5175
1971,3,2,5,183,4.4870
1971,3,3,1,223,3.9965
1971,3,3,2,234,2.9851
1971,3,3,3,241,3.3207
1971,3,3,4,220,3.4715
1971,3,3,5,157,3.9296
1971,4,1,1,169,0.8286
1971,4,1,2,149,2.5130
1971,4,1,3,175,0.7505
1971,4,1,4,263,1.5880
1971,4,1,5,377,2.0949
1971,4,2,1,133,5.2718
1971,4,2,2,138,3.5309
1971,4,2,3,150,1.9631
1971,4,2,4,160,1.7386
1971,4,2,5,177,5.0537
1971,4,3,1,222,4.0009
1971,4,3,2,232,3.2919
1971,4,3,3,233,3.7659
1971,4,3,4,216,3.9141
1971,4,3,5,153,6.1678
1971,5,1,1,194,-5.7217
1971,5,1,2,179,-5.0687
1971,5,1,3,198,-5.2249
1971,5,1,4,304,-5.0566
1971,5,1,5,402,-6.6783
1971,5,2,1,138,-2.9636
1971,5,2,2,150,-3.3151
1971,5,2,3,164,-4.6279
1971,5,2,4,169,-4.8539
1971,5,2,5,199,-6.1165
1971,5,3,1,240,-3.1292
1971,5,3,2,253,-4.3012
1971,5,3,3,246,-4.1612
1971,5,3,4,240,-4.2955
1971,5,3,5,166,-3.4019
1971,6,1,1,190,-3.8093
1971,6,1,2,177,-2.9801
1971,6,1,3,193,-0.7694
1971,6,1,4,303,-1.3305
1971,6,1,5,407,-1.9510
1971,6,2,1,134,0.3841
1971,6,2,2,152,1.1844
1971,6,2,3,164,-1.2829
1971,6,2,4,170,-1.6466
1971,6,2,5,201,-2.5161
1971,6,3,1,239,0.4833
1971,6,3,2,253,-0.1613
1971,6,3,3,242,1.2349
1971,6,3,4,245,0.6642
1971,6,3,5,167,-1.8641
1971,7,1,1,176,-6.2160
1971,7,1,2,160,-4.8292
1971,7,1,3,172,-3.7302
1971,7,1,4,254,-4.9464
1971,7,1,5,366,-4.8891
1971,7,2,1,128,-3.9507
1971,7,2,2,131,-3.0154
1971,7,2,3,136,-3.2367
1971,7,2,4,149,-3.9805
1971,7,2,5,187,-5.6111
1971,7,3,1,228,-2.7507
1971,7,3,2,228,-2.9802
1971,7,3,3,207,-3.3866
1971,7,3,4,225,-3.9223
1971,7,3,5,157,-6.6431
1971,8,1,1,183,1.2232
1971,8,1,2,167,5.1229
1971,8,1,3,173,6.1902
1971,8,1,4,258,5.1444
1971,8,1,5,363,5.7780
1971,8,2,1,134,2.6001
1971,8,2,2,137,3.8363
1971,8,2,3,142,3.6633
1971,8,2,4,151,4.2527
1971,8,2,5,190,5.4022
1971,8,3,1,235,5.3758
1971,8,3,2,231,2.8848
1971,8,3,3,219,1.5464
1971,8,3,4,229,2.9727
1971,8,3,5,160,7.5202
1971,9,1,1,185,0.2475
1971,9,1,2,173,0.7859
1971,9,1,3,176,-0.3570
1971,9,1,4,254,-0.2844
1971,9,1,5,364,0.0654
1971,9,2,1,136,0.1116
1971,9,2,2,134,-0.5814
1971,9,2,3,139,-1.4730
1971,9,2,4,148,-0.9750
1971,9,2,5,187,-2.2019
1971,9,3,1,236,-0.5858
