year,month,rank_ME,rank_CP,nstocks,ret_vw
1981,3,3,4,125,0.2819
1981,3,3,5,89,3.2134
1981,4,1,1,473,2.6326
1981,4,1,2,291,4.1329
1981,4,1,3,267,5.5928
1981,4,1,4,238,5.5582
1981,4,1,5,425,4.1561
1981,4,2,1,215,1.3771
1981,4,2,2,113,3.2182
1981,4,2,3,107,2.6302
1981,4,2,4,89,1.5436
1981,4,2,5,99,2.9152
1981,4,3,1,195,-1.6734
1981,4,3,2,133,-2.1572
1981,4,3,3,127,-5.4504
1981,4,3,4,125,-1.3084
1981,4,3,5,89,0.7135
1981,5,1,1,471,4.8413
1981,5,1,2,285,4.8742
1981,5,1,3,267,3.6070
1981,5,1,4,237,2.6590
1981,5,1,5,424,4.1051
1981,5,2,1,214,5.0191
1981,5,2,2,113,3.6657
1981,5,2,3,107,2.6386
1981,5,2,4,88,2.2568
1981,5,2,5,99,2.9674
1981,5,3,1,192,1.8361
1981,5,3,2,133,-0.5979
1981,5,3,3,127,-0.9022
1981,5,3,4,124,-1.3825
1981,5,3,5,90,2.3160
1981,6,1,1,470,-6.9033
1981,6,1,2,286,-0.5924
1981,6,1,3,265,0.8570
1981,6,1,4,237,3.2032
1981,6,1,5,421,2.1525
1981,6,2,1,211,-6.0873
1981,6,2,2,113,-2.3913
1981,6,2,3,106,-1.4871
1981,6,2,4,87,-0.3564
1981,6,2,5,98,-0.9850
1981,6,3,1,192,-4.9346
1981,6,3,2,133,-1.7179
1981,6,3,3,126,2.2075
1981,6,3,4,123,3.7017
1981,6,3,5,90,-1.0215
1981,7,1,1,590,-4.2821
1981,7,1,2,274,-3.1793
1981,7,1,3,286,-1.9330
1981,7,1,4,246,-1.9796
1981,7,1,5,404,-1.8783
1981,7,2,1,210,-1.2270
1981,7,2,2,138,-3.0296
1981,7,2,3,100,-1.5572
1981,7,2,4,85,-2.4163
1981,7,2,5,94,-2.4159
1981,7,3,1,189,0.8807
1981,7,3,2,137,0.5186
1981,7,3,3,132,1.1088
1981,7,3,4,137,0.4259
1981,7,3,5,83,-0.7651
1981,8,1,1,586,-12.3901
1981,8,1,2,272,-9.5282
1981,8,1,3,284,-6.5420
1981,8,1,4,244,-4.3324
1981,8,1,5,401,-5.4483
1981,8,2,1,210,-9.1979
1981,8,2,2,136,-7.0862
1981,8,2,3,99,-5.6278
1981,8,2,4,85,-6.0633
1981,8,2,5,94,-5.2365
1981,8,3,1,189,-7.5640
1981,8,3,2,137,-5.5167
1981,8,3,3,129,-5.7645
1981,8,3,4,137,-5.9055
1981,8,3,5,83,-1.4180
1981,9,1,1,582,-12.7086
1981,9,1,2,270,-9.0362
1981,9,1,3,279,-7.8498
1981,9,1,4,243,-6.8427
1981,9,1,5,394,-6.0789
1981,9,2,1,209,-11.0746
1981,9,2,2,135,-7.2482
1981,9,2,3,99,-6.6312
1981,9,2,4,85,-5.6063
1981,9,2,5,95,-4.2961
1981,9,3,1,188,-7.0384
1981,9,3,2,135,-5.3067
1981,9,3,3,128,-6.4159
1981,9,3,4,137,-7.3701
1981,9,3,5,83,-0.6199
1981,10,1,1,581,10.6882
1981,10,1,2,269,9.2460
1981,10,1,3,277,8.0504
1981,10,1,4,241,6.0323
1981,10,1,5,390,5.7245
1981,10,2,1,209,10.6748
1981,10,2,2,135,7.0521
1981,10,2,3,98,4.6823
1981,10,2,4,85,6.7777
1981,10,2,5,95,5.6606
1981,10,3,1,188,9.6063
1981,10,3,2,134,5.9495
1981,10,3,3,128,5.6096
1981,10,3,4,136,1.8592
1981,10,3,5,83,4.0025
1981,11,1,1,583,-0.3874
1981,11,1,2,269,2.2654
1981,11,1,3,275,2.9741
1981,11,1,4,238,3.5745
1981,11,1,5,390,3.5089
1981,11,2,1,209,0.6269
1981,11,2,2,133,3.6887
1981,11,2,3,97,5.0334
1981,11,2,4,85,5.1485
1981,11,2,5,95,3.9073
1981,11,3,1,188,2.5944
1981,11,3,2,133,4.7071
1981,11,3,3,128,7.1952
1981,11,3,4,135,3.4855
1981,11,3,5,83,3.9843
1981,12,1,1,578,-4.0285
1981,12,1,2,264,-0.9770
1981,12,1,3,273,-0.6700
1981,12,1,4,239,0.9568
1981,12,1,5,389,-1.3980
1981,12,2,1,209,-2.7001
1981,12,2,2,133,-0.3743
1981,12,2,3,95,-0.2692
1981,12,2,4,84,-1.0937
1981,12,2,5,95,-0.8241
1981,12,3,1,186,-3.3503
1981,12,3,2,133,-1.7743
1981,12,3,3,128,-3.7050
1981,12,3,4,136,-2.3555
1981,12,3,5,83,-2.1735
1982,1,1,1,576,-3.0647
1982,1,1,2,265,-1.3702
1982,1,1,3,270,-0.8003
1982,1,1,4,238,-0.7677
1982,1,1,5,385,-1.0312
1982,1,2,1,208,-7.2347
1982,1,2,2,132,-3.3537
1982,1,2,3,95,-3.9744
1982,1,2,4,83,-2.7248
1982,1,2,5,95,-1.5302
1982,1,3,1,186,-2.5340
1982,1,3,2,131,-0.3228
1982,1,3,3,128,-4.2975
1982,1,3,4,136,-3.3022
1982,1,3,5,83,-0.0816
1982,2,1,1,579,-6.3972
1982,2,1,2,264,-4.1378
1982,2,1,3,267,-3.5778
1982,2,1,4,238,-2.1184
1982,2,1,5,382,-1.1813
1982,2,2,1,208,-8.5307
1982,2,2,2,132,-5.4991
1982,2,2,3,95,-4.6603
1982,2,2,4,83,-1.7226
1982,2,2,5,95,0.0203
1982,2,3,1,186,-7.7276
1982,2,3,2,130,-6.3938
1982,2,3,3,128,-5.3005
1982,2,3,4,136,-1.5734
1982,2,3,5,82,-2.5885
1982,3,1,1,575,-2.3949
1982,3,1,2,261,-1.5687
1982,3,1,3,262,-0.3178
1982,3,1,4,236,-0.2574
1982,3,1,5,381,1.0131
1982,3,2,1,206,-4.3513
1982,3,2,2,132,0.1371
1982,3,2,3,94,0.9696
1982,3,2,4,83,0.4294
1982,3,2,5,95,2.5798
1982,3,3,1,186,-3.7610
1982,3,3,2,130,-0.8861
1982,3,3,3,128,-0.8013
1982,3,3,4,136,1.6323
1982,3,3,5,82,1.8716
1982,4,1,1,575,6.5129
1982,4,1,2,258,6.5784
1982,4,1,3,260,5.1797
1982,4,1,4,235,3.8532
1982,4,1,5,379,5.9190
1982,4,2,1,206,5.9855
1982,4,2,2,130,6.1491
1982,4,2,3,93,5.5607
1982,4,2,4,82,5.2511
1982,4,2,5,94,5.8300
1982,4,3,1,183,5.9042
1982,4,3,2,130,5.8679
1982,4,3,3,127,4.3352
1982,4,3,4,136,3.1290
1982,4,3,5,82,1.2643
1982,5,1,1,572,-2.8151
1982,5,1,2,256,-0.9677
1982,5,1,3,259,-0.5831
1982,5,1,4,232,-0.7004
1982,5,1,5,375,-1.4384
1982,5,2,1,206,-4.9473
1982,5,2,2,130,-2.0310
1982,5,2,3,93,-2.3531
1982,5,2,4,82,-2.5980
1982,5,2,5,94,-2.0097
1982,5,3,1,181,-5.0357
1982,5,3,2,130,-2.7420
1982,5,3,3,127,-1.7680
1982,5,3,4,136,-1.1867
1982,5,3,5,82,-1.1336
1982,6,1,1,569,-3.7482
1982,6,1,2,251,-2.8785
1982,6,1,3,253,-2.1978
1982,6,1,4,232,-0.4615
1982,6,1,5,371,-1.3587
1982,6,2,1,205,-5.0769
1982,6,2,2,130,-2.2011
1982,6,2,3,93,-1.3937
1982,6,2,4,82,-0.3833
1982,6,2,5,94,2.6333
1982,6,3,1,182,-3.6561
1982,6,3,2,130,-1.3564
1982,6,3,3,127,-0.5988
1982,6,3,4,135,-1.4278
1982,6,3,5,82,-2.4841
1982,7,1,1,711,-2.9534
1982,7,1,2,324,-1.7848
1982,7,1,3,263,-2.3851
1982,7,1,4,247,-0.1259
1982,7,1,5,353,-0.1746
1982,7,2,1,224,-2.3492
1982,7,2,2,123,-1.5462
1982,7,2,3,88,0.8999
1982,7,2,4,87,-0.8470
1982,7,2,5,85,-1.0778
1982,7,3,1,159,-1.6847
1982,7,3,2,148,-1.7542
1982,7,3,3,119,-2.2466
1982,7,3,4,135,-1.1737
1982,7,3,5,107,-4.2808
1982,8,1,1,708,6.0538
1982,8,1,2,323,7.3102
1982,8,1,3,261,6.3904
1982,8,1,4,246,4.3487
1982,8,1,5,352,5.4290
1982,8,2,1,222,9.7724
1982,8,2,2,123,8.6048
1982,8,2,3,87,10.8183
1982,8,2,4,86,9.8075
1982,8,2,5,85,9.6694
1982,8,3,1,159,13.0188
1982,8,3,2,147,11.8642
1982,8,3,3,119,11.3421
1982,8,3,4,135,12.9132
1982,8,3,5,106,13.7539
1982,9,1,1,705,2.1244
1982,9,1,2,323,3.0900
1982,9,1,3,262,3.1509
1982,9,1,4,247,4.2533
1982,9,1,5,350,5.4473
1982,9,2,1,221,2.3068
1982,9,2,2,123,1.2694
1982,9,2,3,86,4.4253
1982,9,2,4,86,4.9643
1982,9,2,5,85,3.1616
1982,9,3,1,158,0.7826
1982,9,3,2,145,1.6289
1982,9,3,3,119,2.1456
1982,9,3,4,135,0.1084
1982,9,3,5,107,0.1150
1982,10,1,1,702,15.4616
1982,10,1,2,321,13.2113
1982,10,1,3,260,12.9596
1982,10,1,4,245,10.4490
1982,10,1,5,345,13.1957
1982,10,2,1,220,15.8305
1982,10,2,2,121,13.0929
1982,10,2,3,85,12.0207
1982,10,2,4,86,11.8482
1982,10,2,5,83,9.7208
1982,10,3,1,158,14.7435
1982,10,3,2,144,12.4357
1982,10,3,3,119,9.3726
1982,10,3,4,135,8.8845
1982,10,3,5,107,9.5321
1982,11,1,1,700,9.5799
1982,11,1,2,322,9.5734
1982,11,1,3,259,10.3977
1982,11,1,4,242,10.3753
1982,11,1,5,343,9.8828
1982,11,2,1,215,10.1381
1982,11,2,2,121,8.3836
1982,11,2,3,85,7.9940
1982,11,2,4,86,6.2108
1982,11,2,5,83,7.2450
1982,11,3,1,158,8.4427
1982,11,3,2,143,5.3322
1982,11,3,3,119,4.3479
1982,11,3,4,135,1.9546
1982,11,3,5,107,2.1777
1982,12,1,1,700,2.8158
1982,12,1,2,323,2.0787
1982,12,1,3,259,1.9699
1982,12,1,4,243,2.8213
1982,12,1,5,341,1.3532
1982,12,2,1,215,0.3607
1982,12,2,2,121,2.3079
1982,12,2,3,85,-0.0265
1982,12,2,4,86,1.5833
1982,12,2,5,82,2.4695
1982,12,3,1,158,-0.9981
1982,12,3,2,143,0.6394
1982,12,3,3,119,4.1035
1982,12,3,4,134,1.0856
1982,12,3,5,107,3.6923
1983,1,1,1,696,12.0163
1983,1,1,2,320,8.9553
1983,1,1,3,257,8.5726
1983,1,1,4,242,8.6084
1983,1,1,5,339,8.3214
1983,1,2,1,213,8.4964
1983,1,2,2,120,6.9301
1983,1,2,3,84,4.3561
1983,1,2,4,86,4.4746
1983,1,2,5,82,3.7232
1983,1,3,1,157,3.4484
1983,1,3,2,141,1.3878
1983,1,3,3,119,4.2487
1983,1,3,4,134,8.0192
1983,1,3,5,107,3.0106
1983,2,1,1,690,3.2634
1983,2,1,2,316,6.9598
1983,2,1,3,255,7.4263
1983,2,1,4,242,5.8201
1983,2,1,5,333,8.4963
1983,2,2,1,212,5.1836
1983,2,2,2,118,3.6061
1983,2,2,3,84,6.5508
1983,2,2,4,86,7.8056
1983,2,2,5,80,5.1491
1983,2,3,1,157,3.5513
1983,2,3,2,140,3.9626
1983,2,3,3,119,2.5444
1983,2,3,4,134,1.0425
1983,2,3,5,107,2.3911
1983,3,1,1,686,3.7425
1983,3,1,2,314,6.1121
1983,3,1,3,251,5.7227
1983,3,1,4,240,6.9147
1983,3,1,5,333,6.5050
1983,3,2,1,211,2.5579
1983,3,2,2,118,4.8298
1983,3,2,3,84,5.7814
1983,3,2,4,86,3.8807
1983,3,2,5,80,4.7416
1983,3,3,1,158,2.6770
1983,3,3,2,139,2.5541
1983,3,3,3,119,3.7560
1983,3,3,4,133,1.8835
1983,3,3,5,107,3.3439
1983,4,1,1,683,7.0759
1983,4,1,2,312,6.8706
1983,4,1,3,248,9.4640
1983,4,1,4,240,8.1799
1983,4,1,5,332,8.0607
1983,4,2,1,211,7.2162
1983,4,2,2,118,6.9417
1983,4,2,3,84,6.3658
1983,4,2,4,85,6.7346
1983,4,2,5,80,4.7858
1983,4,3,1,158,3.9776
1983,4,3,2,137,6.5451
1983,4,3,3,119,8.8339
1983,4,3,4,133,6.3811
1983,4,3,5,107,9.2743
1983,5,1,1,681,11.3874
1983,5,1,2,310,11.9163
1983,5,1,3,247,7.4906
1983,5,1,4,238,9.7767
1983,5,1,5,330,9.1316
1983,5,2,1,211,6.4334
1983,5,2,2,118,6.7664
1983,5,2,3,84,2.8962
1983,5,2,4,85,4.0283
1983,5,2,5,80,4.3046
1983,5,3,1,158,1.2232
1983,5,3,2,137,-0.8517
1983,5,3,3,119,-1.5707
1983,5,3,4,133,1.0234
1983,5,3,5,107,0.4139
1983,6,1,1,679,4.2106
1983,6,1,2,311,6.5803
1983,6,1,3,247,2.6574
1983,6,1,4,237,4.7121
1983,6,1,5,325,3.6981
1983,6,2,1,211,5.2994
1983,6,2,2,118,6.8813
1983,6,2,3,83,8.9483
1983,6,2,4,85,4.6506
1983,6,2,5,79,3.7945
1983,6,3,1,158,5.9950
1983,6,3,2,137,3.7756
1983,6,3,3,118,5.7717
1983,6,3,4,133,0.5445
1983,6,3,5,106,3.8440
1983,7,1,1,612,-5.2875
1983,7,1,2,324,-3.1006
1983,7,1,3,290,0.4393
1983,7,1,4,260,0.1167
1983,7,1,5,325,1.3847
1983,7,2,1,202,-6.7855
1983,7,2,2,121,-3.0357
1983,7,2,3,115,-1.6807
1983,7,2,4,80,-1.8515
1983,7,2,5,89,3.2904
1983,7,3,1,177,-5.6084
1983,7,3,2,135,-4.0171
1983,7,3,3,113,-3.5002
1983,7,3,4,129,-2.3839
1983,7,3,5,111,-1.1796
1983,8,1,1,610,-5.7955
1983,8,1,2,321,-3.4595
1983,8,1,3,288,-2.9925
1983,8,1,4,260,-2.3666
1983,8,1,5,324,-0.9306
1983,8,2,1,202,-4.7141
1983,8,2,2,121,-4.8969
1983,8,2,3,114,-3.8388
1983,8,2,4,80,-1.0983
1983,8,2,5,89,0.6731
1983,8,3,1,177,-2.3048
1983,8,3,2,134,-1.0079
1983,8,3,3,113,-0.6174
1983,8,3,4,129,3.0847
1983,8,3,5,111,5.0630
1983,9,1,1,607,-1.1741
1983,9,1,2,319,0.5263
1983,9,1,3,287,1.3572
1983,9,1,4,260,0.8189
1983,9,1,5,318,0.8263
1983,9,2,1,202,2.0331
1983,9,2,2,120,3.7370
1983,9,2,3,111,3.7082
1983,9,2,4,80,4.1399
1983,9,2,5,89,1.0106
1983,9,3,1,177,1.5464
1983,9,3,2,133,3.4635
1983,9,3,3,113,4.5934
1983,9,3,4,129,1.4180
1983,9,3,5,110,-0.3074
1983,10,1,1,605,-8.7246
1983,10,1,2,317,-6.8420
1983,10,1,3,286,-4.9033
1983,10,1,4,257,-3.5538
1983,10,1,5,318,-4.4136
1983,10,2,1,201,-8.9712
1983,10,2,2,119,-6.7077
1983,10,2,3,111,-3.7544
1983,10,2,4,80,-3.4813
1983,10,2,5,89,-4.1221
1983,10,3,1,177,-6.0315
1983,10,3,2,133,-1.3944
1983,10,3,3,112,0.2912
1983,10,3,4,129,-0.4263
1983,10,3,5,109,-0.4098
1983,11,1,1,604,3.6527
1983,11,1,2,316,4.5026
1983,11,1,3,284,3.8529
1983,11,1,4,256,2.3524
1983,11,1,5,315,2.8783
1983,11,2,1,201,6.3223
1983,11,2,2,118,5.9318
1983,11,2,3,111,5.7987
1983,11,2,4,80,5.6734
1983,11,2,5,86,2.5645
1983,11,3,1,177,4.8924
1983,11,3,2,133,1.8292
1983,11,3,3,112,4.1497
1983,11,3,4,129,1.6834
1983,11,3,5,108,0.4314
1983,12,1,1,600,-3.6025
1983,12,1,2,316,-1.5062
1983,12,1,3,284,-0.9245
1983,12,1,4,253,1.0013
1983,12,1,5,314,-1.2962
1983,12,2,1,201,-2.7551
1983,12,2,2,118,-2.2049
1983,12,2,3,111,-0.6310
1983,12,2,4,80,-0.0286
1983,12,2,5,85,-0.8433
1983,12,3,1,177,-2.4942
1983,12,3,2,133,0.0069
1983,12,3,3,112,-1.3442
1983,12,3,4,129,-2.6002
1983,12,3,5,108,0.6685
1984,1,1,1,596,-1.9677
1984,1,1,2,312,-0.9972
1984,1,1,3,284,-0.5063
1984,1,1,4,253,0.6312
1984,1,1,5,309,2.0267
1984,1,2,1,201,-6.9188
1984,1,2,2,118,-2.8409
1984,1,2,3,111,-2.0885
1984,1,2,4,79,0.2303
1984,1,2,5,85,1.1642
1984,1,3,1,177,-6.3365
1984,1,3,2,132,-4.1491
1984,1,3,3,112,-2.9600
1984,1,3,4,128,1.9203
1984,1,3,5,106,4.3344
1984,2,1,1,591,-7.3863
1984,2,1,2,309,-6.0604
1984,2,1,3,283,-5.5688
1984,2,1,4,250,-4.4327
1984,2,1,5,304,-4.7807
1984,2,2,1,200,-7.7012
1984,2,2,2,118,-5.1466
1984,2,2,3,111,-5.3847
1984,2,2,4,79,-3.4211
1984,2,2,5,85,-1.8207
1984,2,3,1,177,-4.9389
1984,2,3,2,131,-4.5451
1984,2,3,3,112,-6.6631
1984,2,3,4,128,-3.7948
1984,2,3,5,106,-0.5494
1984,3,1,1,588,-0.1014
1984,3,1,2,309,-0.0652
1984,3,1,3,281,1.3135
1984,3,1,4,249,3.4112
1984,3,1,5,300,1.3218
1984,3,2,1,198,0.0373
1984,3,2,2,116,0.8839
1984,3,2,3,109,2.0791
1984,3,2,4,78,0.5343
1984,3,2,5,84,2.3011
1984,3,3,1,177,1.0411
1984,3,3,2,131,2.3956
1984,3,3,3,111,2.4003
1984,3,3,4,128,1.3936
1984,3,3,5,105,0.4581
1984,4,1,1,588,-2.9218
1984,4,1,2,309,-1.5267
1984,4,1,3,279,0.3116
1984,4,1,4,248,-0.9316
1984,4,1,5,298,-0.7447
1984,4,2,1,198,-0.6290
1984,4,2,2,116,0.2499
1984,4,2,3,109,1.4301
1984,4,2,4,75,1.7984
1984,4,2,5,83,0.2845
1984,4,3,1,177,0.5105
1984,4,3,2,131,0.0146
1984,4,3,3,111,0.2163
1984,4,3,4,128,1.0899
1984,4,3,5,105,2.3618
1984,5,1,1,587,-6.1693
1984,5,1,2,305,-5.0925
1984,5,1,3,279,-3.5732
1984,5,1,4,243,-2.8186
1984,5,1,5,297,-3.9173
1984,5,2,1,198,-7.3108
1984,5,2,2,113,-3.7010
1984,5,2,3,108,-4.7259
1984,5,2,4,75,-3.8811
1984,5,2,5,83,-4.5718
1984,5,3,1,177,-6.3017
1984,5,3,2,130,-4.2202
1984,5,3,3,111,-5.4769
1984,5,3,4,128,-3.4545
1984,5,3,5,105,-4.5050
1984,6,1,1,586,2.0937
1984,6,1,2,304,2.7049
1984,6,1,3,276,3.3367
1984,6,1,4,241,1.5253
1984,6,1,5,294,1.0091
1984,6,2,1,198,4.8627
1984,6,2,2,112,4.8684
1984,6,2,3,107,4.0369
1984,6,2,4,75,2.3532
1984,6,2,5,83,-0.9155
1984,6,3,1,177,5.1003
1984,6,3,2,130,2.7411
1984,6,3,3,111,5.4516
1984,6,3,4,128,0.8286
1984,6,3,5,105,0.6553
1984,7,1,1,788,-6.8774
1984,7,1,2,326,-5.2040
1984,7,1,3,278,-2.1928
1984,7,1,4,288,-3.0249
1984,7,1,5,253,-1.9834
1984,7,2,1,232,-5.2656
1984,7,2,2,113,-3.6727
1984,7,2,3,93,-2.9065
1984,7,2,4,81,-5.4810
1984,7,2,5,89,-4.3940
1984,7,3,1,139,-3.4068
1984,7,3,2,122,-1.8913
1984,7,3,3,139,0.3376
1984,7,3,4,125,-1.7299
1984,7,3,5,126,-2.2083
1984,8,1,1,785,11.9998
1984,8,1,2,325,10.7618
1984,8,1,3,275,8.7861
1984,8,1,4,287,9.1328
1984,8,1,5,252,8.0740
1984,8,2,1,231,16.1684
1984,8,2,2,113,12.9711
1984,8,2,3,92,9.6665
1984,8,2,4,81,11.3400
1984,8,2,5,89,9.9208
1984,8,3,1,139,13.4746
1984,8,3,2,122,10.5250
1984,8,3,3,137,10.0913
1984,8,3,4,124,11.9328
1984,8,3,5,126,10.7615
1984,9,1,1,783,-2.4984
1984,9,1,2,323,-0.7268
1984,9,1,3,274,0.1659
1984,9,1,4,285,2.0750
1984,9,1,5,249,1.8086
1984,9,2,1,230,-4.7402
1984,9,2,2,112,0.8948
1984,9,2,3,91,1.3706
1984,9,2,4,81,0.1243
1984,9,2,5,89,1.5040
1984,9,3,1,139,-4.6568
1984,9,3,2,122,-2.9160
1984,9,3,3,136,-0.9580
1984,9,3,4,123,-1.2103
1984,9,3,5,126,3.5824
1984,10,1,1,780,-3.7855
1984,10,1,2,323,-1.1635
1984,10,1,3,272,-2.4991
1984,10,1,4,285,-1.2522
1984,10,1,5,247,-0.7360
1984,10,2,1,230,-2.7162
1984,10,2,2,111,-2.0059
1984,10,2,3,90,1.5692
1984,10,2,4,81,-1.4146
1984,10,2,5,86,1.0106
1984,10,3,1,138,-1.2874
1984,10,3,2,121,0.4875
1984,10,3,3,135,1.2918
1984,10,3,4,123,1.9265
1984,10,3,5,126,-0.5802
1984,11,1,1,778,-4.5542
1984,11,1,2,321,-3.0408
1984,11,1,3,269,-1.2953
1984,11,1,4,280,-1.3009
1984,11,1,5,246,-1.2335
1984,11,2,1,230,-4.4035
1984,11,2,2,112,-1.9624
1984,11,2,3,89,-0.0427
1984,11,2,4,80,-0.3871
1984,11,2,5,86,1.6224
1984,11,3,1,137,-4.1918
1984,11,3,2,121,-0.7548
1984,11,3,3,133,-1.3243
1984,11,3,4,123,-0.9087
1984,11,3,5,126,0.1818
1984,12,1,1,774,0.6151
1984,12,1,2,318,1.1697
1984,12,1,3,269,1.1463
1984,12,1,4,277,1.9205
1984,12,1,5,244,0.6783
1984,12,2,1,229,3.0362
1984,12,2,2,112,2.4911
1984,12,2,3,88,2.0582
1984,12,2,4,80,2.9807
1984,12,2,5,86,2.1884
1984,12,3,1,136,2.6055
1984,12,3,2,121,2.7171
1984,12,3,3,132,1.6057
1984,12,3,4,122,2.5817
1984,12,3,5,124,2.1049
1985,1,1,1,767,14.5962
1985,1,1,2,317,15.9769
1985,1,1,3,266,11.2394
1985,1,1,4,276,9.2551
1985,1,1,5,243,8.2316
1985,1,2,1,229,14.8838
1985,1,2,2,112,10.6694
1985,1,2,3,86,10.3637
1985,1,2,4,80,10.0257
1985,1,2,5,86,7.4587
1985,1,3,1,135,11.7954
1985,1,3,2,121,9.1233
1985,1,3,3,131,9.0457
1985,1,3,4,122,7.4723
1985,1,3,5,123,4.8406
1985,2,1,1,763,3.2806
1985,2,1,2,314,3.9198
1985,2,1,3,264,3.7634
1985,2,1,4,275,3.5293
1985,2,1,5,240,4.9487
1985,2,2,1,229,1.7595
1985,2,2,2,111,2.6741
1985,2,2,3,85,3.5004
1985,2,2,4,79,3.7430
1985,2,2,5,85,1.3636
1985,2,3,1,135,-0.7507
1985,2,3,2,121,0.9210
1985,2,3,3,129,1.6377
1985,2,3,4,122,2.3099
1985,2,3,5,123,2.4390
1985,3,1,1,759,-3.4771
1985,3,1,2,314,-1.9261
1985,3,1,3,260,-1.2640
1985,3,1,4,268,0.0869
1985,3,1,5,238,0.6359
1985,3,2,1,229,-5.1398
1985,3,2,2,109,-3.0219
1985,3,2,3,83,-0.3028
1985,3,2,4,78,-0.4981
1985,3,2,5,84,2.3775
1985,3,3,1,135,-3.9542
1985,3,3,2,121,1.3178
1985,3,3,3,128,-1.3348
1985,3,3,4,121,-0.1088
1985,3,3,5,123,2.1699
1985,4,1,1,754,-1.8490
1985,4,1,2,313,-1.5153
1985,4,1,3,260,-0.8857
1985,4,1,4,264,-0.5247
1985,4,1,5,236,1.7731
1985,4,2,1,229,-2.8738
1985,4,2,2,108,-1.4152
1985,4,2,3,83,-0.1497
1985,4,2,4,78,-0.8053
1985,4,2,5,84,1.7673
1985,4,3,1,135,-3.3127
1985,4,3,2,120,-1.7771
1985,4,3,3,127,-1.5112
1985,4,3,4,121,-1.2440
1985,4,3,5,123,1.7893
1985,5,1,1,748,3.0337
1985,5,1,2,311,3.2930
1985,5,1,3,259,3.8033
1985,5,1,4,265,3.2963
1985,5,1,5,233,3.0338
1985,5,2,1,228,4.0645
1985,5,2,2,108,4.6714
1985,5,2,3,82,5.6413
1985,5,2,4,78,3.2041
1985,5,2,5,84,4.7317
1985,5,3,1,135,5.7446
1985,5,3,2,120,7.2350
1985,5,3,3,127,6.5528
1985,5,3,4,121,8.2018
1985,5,3,5,123,4.2487
1985,6,1,1,745,1.0217
1985,6,1,2,306,0.1471
1985,6,1,3,257,1.2866
1985,6,1,4,263,1.1574
1985,6,1,5,228,1.6546
1985,6,2,1,226,-0.3423
1985,6,2,2,107,2.2359
1985,6,2,3,81,3.0321
1985,6,2,4,75,1.2406
1985,6,2,5,83,3.0276
1985,6,3,1,135,1.5203
1985,6,3,2,120,2.1641
1985,6,3,3,126,0.3961
1985,6,3,4,121,2.8325
1985,6,3,5,122,2.0939
1985,7,1,1,720,2.5882
1985,7,1,2,344,3.8980
1985,7,1,3,343,2.9088
1985,7,1,4,262,1.9193
1985,7,1,5,333,1.6085
1985,7,2,1,219,3.8801
1985,7,2,2,131,2.9162
1985,7,2,3,90,2.7244
1985,7,2,4,106,2.2052
1985,7,2,5,83,2.0066
1985,7,3,1,154,0.4790
1985,7,3,2,125,0.7705
1985,7,3,3,140,-0.2296
1985,7,3,4,119,-1.9765
1985,7,3,5,119,-0.9528
1985,8,1,1,716,-1.1532
1985,8,1,2,343,-1.5359
1985,8,1,3,341,-0.4886
1985,8,1,4,261,0.0460
1985,8,1,5,330,-0.3392
1985,8,2,1,219,-2.7984
1985,8,2,2,131,-1.6439
1985,8,2,3,90,-1.0965
1985,8,2,4,106,0.0197
1985,8,2,5,81,2.6838
1985,8,3,1,154,-1.7427
1985,8,3,2,125,-1.2565
1985,8,3,3,139,-0.3344
1985,8,3,4,119,0.7674
1985,8,3,5,119,0.6241
1985,9,1,1,709,-6.9319
1985,9,1,2,342,-4.8066
1985,9,1,3,337,-4.6481
1985,9,1,4,259,-4.1318
1985,9,1,5,328,-4.7729
1985,9,2,1,218,-7.6537
1985,9,2,2,130,-7.0479
1985,9,2,3,90,-5.2543
1985,9,2,4,105,-3.1572
1985,9,2,5,81,-4.5277
1985,9,3,1,154,-4.8022
1985,9,3,2,122,-2.5816
1985,9,3,3,139,-2.8974
1985,9,3,4,119,-4.5458
1985,9,3,5,119,-2.6554
1985,10,1,1,706,1.1129
1985,10,1,2,340,2.3108
1985,10,1,3,337,2.6383
1985,10,1,4,256,3.2947
1985,10,1,5,323,3.5643
1985,10,2,1,218,3.6630
1985,10,2,2,130,4.7017
1985,10,2,3,90,1.7818
1985,10,2,4,105,2.9605
1985,10,2,5,81,3.5417
1985,10,3,1,152,3.1203
1985,10,3,2,120,4.5268
1985,10,3,3,138,3.0711
1985,10,3,4,119,4.3720
1985,10,3,5,118,5.3646
1985,11,1,1,700,6.1638
1985,11,1,2,337,6.7989
1985,11,1,3,335,5.5654
1985,11,1,4,252,6.8564
1985,11,1,5,318,5.8416
1985,11,2,1,215,9.4852
1985,11,2,2,129,6.5934
1985,11,2,3,90,7.5760
1985,11,2,4,105,6.6081
1985,11,2,5,80,4.5500
1985,11,3,1,151,10.3469
1985,11,3,2,120,8.9592
1985,11,3,3,138,7.0085
1985,11,3,4,118,6.7121
1985,11,3,5,118,3.5992
1985,12,1,1,690,4.2366
1985,12,1,2,337,4.4803
1985,12,1,3,332,3.6817
1985,12,1,4,251,4.5633
1985,12,1,5,318,2.0587
1985,12,2,1,214,5.7549
1985,12,2,2,128,4.8712
1985,12,2,3,90,4.2971
1985,12,2,4,103,4.6139
