year,month,rank_ME,rank_EMq_12,nstocks,ret_vw
1987,3,1,5,1245,2.1151
1987,3,2,1,244,2.4552
1987,3,2,2,298,1.9191
1987,3,2,3,315,0.5638
1987,3,2,4,326,1.0082
1987,3,2,5,375,3.3867
1987,3,3,1,227,6.0558
1987,3,3,2,274,3.3738
1987,3,3,3,322,2.0129
1987,3,3,4,304,1.8918
1987,3,3,5,243,0.8058
1987,4,1,1,909,-3.0475
1987,4,1,2,779,-2.4773
1987,4,1,3,795,-2.7506
1987,4,1,4,798,-2.7295
1987,4,1,5,1177,-1.8803
1987,4,2,1,238,-3.1840
1987,4,2,2,294,-2.5144
1987,4,2,3,304,-2.9871
1987,4,2,4,315,-2.9402
1987,4,2,5,369,-2.1065
1987,4,3,1,226,0.1826
1987,4,3,2,269,-0.4697
1987,4,3,3,309,-1.3236
1987,4,3,4,300,-1.5810
1987,4,3,5,243,-1.6595
1987,5,1,1,959,0.3732
1987,5,1,2,823,0.5088
1987,5,1,3,829,-0.1256
1987,5,1,4,849,0.0082
1987,5,1,5,1262,-0.1545
1987,5,2,1,260,0.7069
1987,5,2,2,310,0.2508
1987,5,2,3,313,0.1205
1987,5,2,4,326,0.1635
1987,5,2,5,389,0.9702
1987,5,3,1,233,0.6729
1987,5,3,2,285,0.6971
1987,5,3,3,330,-0.4093
1987,5,3,4,322,0.3635
1987,5,3,5,261,0.0990
1987,6,1,1,966,4.1497
1987,6,1,2,837,2.8366
1987,6,1,3,834,2.3809
1987,6,1,4,862,1.6372
1987,6,1,5,1256,1.3180
1987,6,2,1,262,1.6164
1987,6,2,2,301,3.9325
1987,6,2,3,311,3.4113
1987,6,2,4,327,3.4681
1987,6,2,5,378,0.9466
1987,6,3,1,237,5.0405
1987,6,3,2,283,4.7214
1987,6,3,3,332,5.2138
1987,6,3,4,322,3.9357
1987,6,3,5,263,3.4999
1987,7,1,1,919,3.4147
1987,7,1,2,768,3.7625
1987,7,1,3,800,3.4033
1987,7,1,4,843,3.2634
1987,7,1,5,1168,2.9545
1987,7,2,1,244,5.0252
1987,7,2,2,286,4.0449
1987,7,2,3,293,4.3538
1987,7,2,4,306,4.6264
1987,7,2,5,346,2.8362
1987,7,3,1,220,4.1824
1987,7,3,2,266,3.7214
1987,7,3,3,306,3.9943
1987,7,3,4,302,4.9206
1987,7,3,5,249,6.0153
1987,8,1,1,959,2.8355
1987,8,1,2,819,2.0521
1987,8,1,3,828,2.7970
1987,8,1,4,901,1.1797
1987,8,1,5,1253,0.6027
1987,8,2,1,259,3.1301
1987,8,2,2,289,3.9635
1987,8,2,3,305,4.2451
1987,8,2,4,320,3.6359
1987,8,2,5,361,3.5585
1987,8,3,1,234,3.5078
1987,8,3,2,276,4.2530
1987,8,3,3,324,3.2802
1987,8,3,4,320,3.4896
1987,8,3,5,265,4.2552
1987,9,1,1,959,-0.0505
1987,9,1,2,842,-1.1959
1987,9,1,3,834,-0.7288
1987,9,1,4,907,-1.9344
1987,9,1,5,1251,-2.0923
1987,9,2,1,254,-0.2142
1987,9,2,2,290,-1.1015
1987,9,2,3,306,-2.8440
1987,9,2,4,318,-2.9216
1987,9,2,5,356,-2.6189
1987,9,3,1,233,-2.2616
1987,9,3,2,275,-1.8793
1987,9,3,3,332,-1.1615
1987,9,3,4,329,-1.9768
1987,9,3,5,262,-2.0408
1987,10,1,1,953,-27.9700
1987,10,1,2,831,-29.1942
1987,10,1,3,813,-29.9492
1987,10,1,4,865,-29.9852
1987,10,1,5,1222,-32.2115
1987,10,2,1,250,-26.3119
1987,10,2,2,282,-27.5198
1987,10,2,3,305,-28.5628
1987,10,2,4,306,-29.3495
1987,10,2,5,338,-32.5795
1987,10,3,1,222,-17.7966
1987,10,3,2,254,-19.6933
1987,10,3,3,327,-21.8678
1987,10,3,4,312,-22.3179
1987,10,3,5,250,-24.4848
1987,11,1,1,1069,-3.5240
1987,11,1,2,885,-4.1834
1987,11,1,3,845,-5.0054
1987,11,1,4,920,-6.5375
1987,11,1,5,1281,-7.8074
1987,11,2,1,278,-3.8023
1987,11,2,2,307,-3.3119
1987,11,2,3,326,-3.5195
1987,11,2,4,326,-4.4940
1987,11,2,5,350,-6.1696
1987,11,3,1,233,-7.7437
1987,11,3,2,283,-7.5637
1987,11,3,3,341,-6.3731
1987,11,3,4,325,-7.2537
1987,11,3,5,267,-7.7655
1987,12,1,1,1082,6.5727
1987,12,1,2,920,6.7793
1987,12,1,3,869,6.9861
1987,12,1,4,936,6.1117
1987,12,1,5,1293,5.0641
1987,12,2,1,285,7.9526
1987,12,2,2,310,10.1093
1987,12,2,3,336,10.1597
1987,12,2,4,336,11.5478
1987,12,2,5,353,12.6535
1987,12,3,1,234,6.3310
1987,12,3,2,285,7.0908
1987,12,3,3,346,7.7471
1987,12,3,4,333,8.2241
1987,12,3,5,269,9.0538
1988,1,1,1,1085,5.7161
1988,1,1,2,918,4.5793
1988,1,1,3,857,4.0188
1988,1,1,4,915,4.6716
1988,1,1,5,1237,4.8871
1988,1,2,1,281,4.0081
1988,1,2,2,292,3.2388
1988,1,2,3,327,1.5422
1988,1,2,4,336,0.3271
1988,1,2,5,357,1.3863
1988,1,3,1,225,8.6039
1988,1,3,2,278,5.2689
1988,1,3,3,333,3.8464
1988,1,3,4,326,2.7962
1988,1,3,5,267,1.0283
1988,2,1,1,1139,8.5536
1988,2,1,2,981,8.4540
1988,2,1,3,898,8.7055
1988,2,1,4,972,7.7239
1988,2,1,5,1308,7.2195
1988,2,2,1,287,9.2869
1988,2,2,2,310,9.4535
1988,2,2,3,339,8.6618
1988,2,2,4,343,9.6167
1988,2,2,5,371,8.8813
1988,2,3,1,233,4.4742
1988,2,3,2,290,4.3527
1988,2,3,3,345,5.8942
1988,2,3,4,334,5.0135
1988,2,3,5,274,5.5691
1988,3,1,1,1147,5.9597
1988,3,1,2,988,6.2423
1988,3,1,3,897,5.5877
1988,3,1,4,960,6.5553
1988,3,1,5,1303,4.6262
1988,3,2,1,286,3.5579
1988,3,2,2,318,3.9697
1988,3,2,3,340,3.9056
1988,3,2,4,339,2.6047
1988,3,2,5,373,3.0450
1988,3,3,1,234,-0.7604
1988,3,3,2,293,-1.6801
1988,3,3,3,347,-2.3066
1988,3,3,4,334,-3.3220
1988,3,3,5,269,-3.4592
1988,4,1,1,1133,2.5058
1988,4,1,2,975,1.9862
1988,4,1,3,854,2.7849
1988,4,1,4,938,2.1829
1988,4,1,5,1248,1.4843
1988,4,2,1,279,2.2386
1988,4,2,2,307,1.4591
1988,4,2,3,331,0.9080
1988,4,2,4,337,1.4448
1988,4,2,5,365,2.2165
1988,4,3,1,221,3.0440
1988,4,3,2,294,1.8983
1988,4,3,3,331,1.3491
1988,4,3,4,326,-0.1139
1988,4,3,5,256,0.1480
1988,5,1,1,1186,-1.3685
1988,5,1,2,1008,-1.6067
1988,5,1,3,897,-1.6121
1988,5,1,4,970,-1.7516
1988,5,1,5,1331,-3.1403
1988,5,2,1,300,-0.0661
1988,5,2,2,317,-0.7559
1988,5,2,3,348,-1.0549
1988,5,2,4,355,-1.7218
1988,5,2,5,380,-1.9878
1988,5,3,1,238,0.8566
1988,5,3,2,314,0.3412
1988,5,3,3,341,-0.1788
1988,5,3,4,343,0.1116
1988,5,3,5,273,-0.1788
1988,6,1,1,1196,7.4455
1988,6,1,2,1002,7.3883
1988,6,1,3,891,8.3202
1988,6,1,4,957,6.6170
1988,6,1,5,1318,6.2809
1988,6,2,1,301,6.2285
1988,6,2,2,320,7.5237
1988,6,2,3,344,8.2595
1988,6,2,4,352,7.9783
1988,6,2,5,386,7.2922
1988,6,3,1,235,3.9792
1988,6,3,2,325,3.9433
1988,6,3,3,343,5.2496
1988,6,3,4,339,4.9171
1988,6,3,5,271,5.1818
1988,7,1,1,1141,0.7113
1988,7,1,2,963,-0.5587
1988,7,1,3,866,-0.0635
1988,7,1,4,883,-0.2365
1988,7,1,5,1209,-0.6940
1988,7,2,1,277,-0.2274
1988,7,2,2,312,-0.9635
1988,7,2,3,332,-1.8137
1988,7,2,4,344,-2.2763
1988,7,2,5,358,-3.0630
1988,7,3,1,223,0.0425
1988,7,3,2,308,-0.7251
1988,7,3,3,325,-1.4611
1988,7,3,4,317,-0.9798
1988,7,3,5,258,-1.8233
1988,8,1,1,1159,-1.2123
1988,8,1,2,1014,-2.0495
1988,8,1,3,912,-1.9760
1988,8,1,4,945,-2.0923
1988,8,1,5,1300,-2.5660
1988,8,2,1,281,-2.5213
1988,8,2,2,327,-2.8747
1988,8,2,3,348,-2.7228
1988,8,2,4,373,-3.1677
1988,8,2,5,378,-3.2426
1988,8,3,1,239,-3.3843
1988,8,3,2,327,-2.7806
1988,8,3,3,339,-2.5394
1988,8,3,4,331,-2.8052
1988,8,3,5,268,-3.6001
1988,9,1,1,1153,3.0994
1988,9,1,2,1027,3.3005
1988,9,1,3,924,2.2709
1988,9,1,4,936,1.8766
1988,9,1,5,1299,2.0026
1988,9,2,1,287,3.8798
1988,9,2,2,331,3.7715
1988,9,2,3,343,3.4371
1988,9,2,4,365,2.3690
1988,9,2,5,373,3.5741
1988,9,3,1,244,2.9918
1988,9,3,2,332,2.8394
1988,9,3,3,345,4.4001
1988,9,3,4,334,4.8729
1988,9,3,5,260,3.7568
1988,10,1,1,1119,0.2449
1988,10,1,2,998,-0.6970
1988,10,1,3,891,-1.8836
1988,10,1,4,893,-2.5850
1988,10,1,5,1235,-2.9206
1988,10,2,1,270,-0.3547
1988,10,2,2,325,-1.0365
1988,10,2,3,325,-0.7032
1988,10,2,4,354,-0.1760
1988,10,2,5,360,-1.1907
1988,10,3,1,235,2.2481
1988,10,3,2,325,2.1257
1988,10,3,3,325,2.1816
1988,10,3,4,316,3.8488
1988,10,3,5,245,-0.3782
1988,11,1,1,1169,-2.5939
1988,11,1,2,1063,-3.2294
1988,11,1,3,919,-3.2687
1988,11,1,4,916,-3.7674
1988,11,1,5,1289,-4.5135
1988,11,2,1,291,-3.7563
1988,11,2,2,335,-2.3471
1988,11,2,3,346,-2.1826
1988,11,2,4,365,-2.8697
1988,11,2,5,369,-2.8122
1988,11,3,1,248,-0.3920
1988,11,3,2,344,-1.7385
1988,11,3,3,332,-1.9135
1988,11,3,4,322,-1.7650
1988,11,3,5,254,-0.9221
1988,12,1,1,1166,4.4308
1988,12,1,2,1072,4.1612
1988,12,1,3,912,4.5509
1988,12,1,4,891,4.7351
1988,12,1,5,1271,3.4767
1988,12,2,1,293,5.1653
1988,12,2,2,334,6.1700
1988,12,2,3,344,3.9432
1988,12,2,4,365,4.4070
1988,12,2,5,365,4.6683
1988,12,3,1,247,1.9296
1988,12,3,2,340,1.9809
1988,12,3,3,326,2.7466
1988,12,3,4,318,2.5352
1988,12,3,5,246,2.3171
1989,1,1,1,1098,5.0808
1989,1,1,2,1048,4.3235
1989,1,1,3,875,3.4942
1989,1,1,4,858,4.3541
1989,1,1,5,1215,5.2218
1989,1,2,1,276,5.8035
1989,1,2,2,329,4.5365
1989,1,2,3,333,4.1068
1989,1,2,4,353,5.1337
1989,1,2,5,354,4.3013
1989,1,3,1,246,7.5304
1989,1,3,2,334,6.5817
1989,1,3,3,314,6.0469
1989,1,3,4,300,5.9319
1989,1,3,5,231,5.9458
1989,2,1,1,1119,1.2211
1989,2,1,2,1071,0.6924
1989,2,1,3,929,-0.3158
1989,2,1,4,911,0.3438
1989,2,1,5,1293,0.2233
1989,2,2,1,274,1.6622
1989,2,2,2,333,0.7530
1989,2,2,3,347,0.5073
1989,2,2,4,370,0.6982
1989,2,2,5,361,0.6307
1989,2,3,1,251,-2.1782
1989,2,3,2,342,-2.1710
1989,2,3,3,328,-2.9726
1989,2,3,4,304,-2.3708
1989,2,3,5,237,-1.0545
1989,3,1,1,1095,3.1936
1989,3,1,2,1062,3.1473
1989,3,1,3,910,2.6891
1989,3,1,4,923,3.5316
1989,3,1,5,1296,3.8754
1989,3,2,1,272,2.2382
1989,3,2,2,333,2.0143
1989,3,2,3,348,1.7368
1989,3,2,4,369,2.0349
1989,3,2,5,363,2.8147
1989,3,3,1,253,2.9067
1989,3,3,2,341,2.0530
1989,3,3,3,324,0.5961
1989,3,3,4,304,2.3092
1989,3,3,5,233,1.6915
1989,4,1,1,1058,3.6285
1989,4,1,2,1020,3.3278
1989,4,1,3,881,2.8072
1989,4,1,4,894,3.8838
1989,4,1,5,1237,3.1647
1989,4,2,1,267,5.6881
1989,4,2,2,338,5.1511
1989,4,2,3,343,4.6543
1989,4,2,4,362,5.3659
1989,4,2,5,347,6.3143
1989,4,3,1,244,5.0254
1989,4,3,2,330,4.8989
1989,4,3,3,316,5.3658
1989,4,3,4,290,5.5589
1989,4,3,5,227,6.4257
1989,5,1,1,1104,3.5637
1989,5,1,2,1054,3.8975
1989,5,1,3,918,4.0993
1989,5,1,4,952,4.4019
1989,5,1,5,1321,3.5856
1989,5,2,1,273,3.7209
1989,5,2,2,348,4.7480
1989,5,2,3,361,4.5040
1989,5,2,4,380,4.6672
1989,5,2,5,365,4.9170
1989,5,3,1,260,2.8899
1989,5,3,2,342,4.0466
1989,5,3,3,332,4.4650
1989,5,3,4,308,5.0365
1989,5,3,5,249,4.9146
1989,6,1,1,1096,-0.7484
1989,6,1,2,1050,-1.4090
1989,6,1,3,922,-1.9041
1989,6,1,4,956,-2.6537
1989,6,1,5,1310,-2.6740
1989,6,2,1,274,-3.1746
1989,6,2,2,346,-1.8032
1989,6,2,3,361,-1.6954
1989,6,2,4,379,-3.4513
1989,6,2,5,369,-3.2147
1989,6,3,1,258,-1.8642
1989,6,3,2,338,-0.5809
1989,6,3,3,329,-0.4072
1989,6,3,4,309,0.0055
1989,6,3,5,250,-0.2456
1989,7,1,1,1040,4.0737
1989,7,1,2,1003,3.5652
1989,7,1,3,877,3.2584
1989,7,1,4,909,4.8239
1989,7,1,5,1216,4.0533
1989,7,2,1,264,3.8462
1989,7,2,2,330,4.2475
1989,7,2,3,350,3.9780
1989,7,2,4,364,5.0342
1989,7,2,5,337,5.2942
1989,7,3,1,239,6.5139
1989,7,3,2,307,8.2189
1989,7,3,3,300,7.6528
1989,7,3,4,296,9.1639
1989,7,3,5,221,9.5736
1989,8,1,1,1071,1.7157
1989,8,1,2,1031,1.9871
1989,8,1,3,918,1.4132
1989,8,1,4,967,1.8681
1989,8,1,5,1298,1.6540
1989,8,2,1,272,4.2495
1989,8,2,2,341,3.1148
1989,8,2,3,360,2.8246
1989,8,2,4,381,2.0855
1989,8,2,5,358,3.6890
1989,8,3,1,241,6.0463
1989,8,3,2,313,1.6012
1989,8,3,3,320,1.7312
1989,8,3,4,311,0.3095
1989,8,3,5,233,2.3223
1989,9,1,1,1078,-0.4976
1989,9,1,2,1031,-0.0944
1989,9,1,3,923,-0.1262
1989,9,1,4,982,0.1104
1989,9,1,5,1285,1.2026
1989,9,2,1,278,1.4094
1989,9,2,2,342,-0.4339
1989,9,2,3,359,0.4459
1989,9,2,4,373,0.7179
1989,9,2,5,364,2.1593
1989,9,3,1,245,-1.7173
1989,9,3,2,315,0.8822
1989,9,3,3,318,-1.1603
1989,9,3,4,310,0.0230
1989,9,3,5,233,0.7310
1989,10,1,1,1063,-5.0394
1989,10,1,2,999,-5.6409
1989,10,1,3,900,-5.4869
1989,10,1,4,943,-5.4180
1989,10,1,5,1221,-5.5893
1989,10,2,1,274,-5.1421
1989,10,2,2,333,-5.0491
1989,10,2,3,343,-5.5213
1989,10,2,4,368,-6.1060
1989,10,2,5,357,-5.3128
1989,10,3,1,234,-3.6833
1989,10,3,2,302,-1.2028
1989,10,3,3,313,-2.4987
1989,10,3,4,302,-1.2760
1989,10,3,5,234,-1.3640
1989,11,1,1,1093,-0.8038
1989,11,1,2,1061,-0.3580
1989,11,1,3,925,-0.3917
1989,11,1,4,974,0.4259
1989,11,1,5,1279,-0.9413
1989,11,2,1,291,0.9221
1989,11,2,2,354,1.3730
1989,11,2,3,362,1.0397
1989,11,2,4,385,0.6488
1989,11,2,5,364,2.0845
1989,11,3,1,242,1.0787
1989,11,3,2,306,2.1671
1989,11,3,3,323,2.3681
1989,11,3,4,320,3.2453
1989,11,3,5,235,3.4160
1989,12,1,1,1098,0.4196
1989,12,1,2,1051,0.0448
1989,12,1,3,938,0.1280
1989,12,1,4,987,0.3060
1989,12,1,5,1274,-0.2153
1989,12,2,1,295,0.5525
1989,12,2,2,361,1.2103
1989,12,2,3,354,1.8078
1989,12,2,4,391,1.9487
1989,12,2,5,358,1.5636
1989,12,3,1,240,3.5590
1989,12,3,2,306,4.6444
1989,12,3,3,319,2.3102
1989,12,3,4,316,2.2464
1989,12,3,5,233,2.1158
1990,1,1,1,1058,-7.2174
1990,1,1,2,1019,-7.4874
1990,1,1,3,905,-7.9102
1990,1,1,4,964,-8.4245
1990,1,1,5,1217,-7.8229
1990,1,2,1,285,-7.9000
1990,1,2,2,347,-8.5774
1990,1,2,3,344,-8.1522
1990,1,2,4,382,-9.2598
1990,1,2,5,348,-9.2069
1990,1,3,1,227,-5.8821
1990,1,3,2,288,-6.8763
1990,1,3,3,314,-6.6072
1990,1,3,4,306,-6.7037
1990,1,3,5,226,-7.2840
1990,2,1,1,1082,2.5066
1990,2,1,2,1017,2.5033
1990,2,1,3,964,2.4649
1990,2,1,4,999,3.1603
1990,2,1,5,1290,2.2405
1990,2,2,1,300,4.0019
1990,2,2,2,348,3.0034
1990,2,2,3,359,2.6617
1990,2,2,4,384,3.2493
1990,2,2,5,357,3.4914
1990,2,3,1,230,2.6755
1990,2,3,2,306,1.2697
1990,2,3,3,323,1.7071
1990,2,3,4,309,0.7645
1990,2,3,5,234,1.5317
1990,3,1,1,1101,4.3540
1990,3,1,2,1011,4.1220
1990,3,1,3,961,3.6017
1990,3,1,4,1007,3.6298
1990,3,1,5,1269,4.6222
1990,3,2,1,303,4.8444
1990,3,2,2,347,4.3851
1990,3,2,3,359,4.9366
1990,3,2,4,381,5.1745
1990,3,2,5,358,4.8246
1990,3,3,1,226,2.3233
1990,3,3,2,308,2.3523
1990,3,3,3,319,3.2949
1990,3,3,4,313,3.2284
1990,3,3,5,239,3.2954
1990,4,1,1,1072,-2.8785
1990,4,1,2,988,-2.0070
1990,4,1,3,925,-2.3440
1990,4,1,4,967,-1.6029
1990,4,1,5,1189,-2.0970
1990,4,2,1,295,-3.2214
1990,4,2,2,339,-2.3689
1990,4,2,3,345,-3.1587
1990,4,2,4,358,-3.3365
1990,4,2,5,355,-3.4321
1990,4,3,1,212,-3.3435
1990,4,3,2,289,-2.9159
1990,4,3,3,313,-2.4715
1990,4,3,4,306,-1.9316
1990,4,3,5,238,-0.5544
1990,5,1,1,1144,5.8706
1990,5,1,2,1002,7.0825
1990,5,1,3,944,6.6274
1990,5,1,4,993,6.8476
1990,5,1,5,1276,7.4357
1990,5,2,1,318,8.2249
1990,5,2,2,349,8.0475
1990,5,2,3,364,7.5206
1990,5,2,4,371,8.8537
1990,5,2,5,378,8.6661
1990,5,3,1,219,7.6087
1990,5,3,2,314,7.6674
1990,5,3,3,327,8.5511
1990,5,3,4,321,10.3959
1990,5,3,5,261,12.3279
1990,6,1,1,1149,1.5856
1990,6,1,2,1005,2.0808
1990,6,1,3,957,1.5171
1990,6,1,4,992,2.2853
1990,6,1,5,1263,1.5935
1990,6,2,1,319,0.1814
1990,6,2,2,358,-0.1565
1990,6,2,3,362,1.1185
1990,6,2,4,371,1.1574
1990,6,2,5,385,-0.3658
1990,6,3,1,215,-2.6387
1990,6,3,2,316,-2.2606
1990,6,3,3,330,-0.5998
1990,6,3,4,320,1.2558
1990,6,3,5,262,1.4546
1990,7,1,1,1096,-5.0067
1990,7,1,2,947,-2.7684
1990,7,1,3,907,-2.5521
1990,7,1,4,921,-3.7916
1990,7,1,5,1159,-4.9287
1990,7,2,1,303,-3.6132
1990,7,2,2,333,-3.7097
1990,7,2,3,349,-3.4845
1990,7,2,4,362,-2.7672
1990,7,2,5,371,-2.8629
1990,7,3,1,206,0.3260
1990,7,3,2,301,1.0160
1990,7,3,3,312,-1.3146
1990,7,3,4,304,-0.2642
1990,7,3,5,248,-0.3055
1990,8,1,1,1143,-12.4314
1990,8,1,2,975,-13.9978
1990,8,1,3,915,-13.7083
1990,8,1,4,915,-13.4313
1990,8,1,5,1216,-13.7109
1990,8,2,1,314,-13.5117
1990,8,2,2,350,-13.8544
1990,8,2,3,357,-12.5900
1990,8,2,4,376,-12.5667
1990,8,2,5,398,-12.2112
1990,8,3,1,216,-9.3979
1990,8,3,2,315,-7.5343
1990,8,3,3,323,-8.8143
1990,8,3,4,326,-9.5959
1990,8,3,5,262,-8.5437
1990,9,1,1,1162,-8.8065
1990,9,1,2,978,-6.9919
1990,9,1,3,931,-9.2028
1990,9,1,4,913,-7.8522
1990,9,1,5,1219,-8.7691
1990,9,2,1,327,-8.5106
1990,9,2,2,365,-8.2545
1990,9,2,3,361,-7.7579
1990,9,2,4,374,-8.5669
1990,9,2,5,400,-8.3224
1990,9,3,1,215,-3.8164
1990,9,3,2,315,-0.6481
1990,9,3,3,321,-3.3414
1990,9,3,4,325,-6.1685
1990,9,3,5,269,-5.5797
1990,10,1,1,1156,-5.5748
1990,10,1,2,960,-5.3352
1990,10,1,3,894,-6.2553
1990,10,1,4,877,-6.8175
1990,10,1,5,1140,-8.1434
1990,10,2,1,336,-5.5098
1990,10,2,2,364,-4.7424
1990,10,2,3,357,-4.8262
1990,10,2,4,359,-4.4130
1990,10,2,5,390,-7.7560
1990,10,3,1,212,-1.7238
1990,10,3,2,312,0.1708
1990,10,3,3,323,1.8115
1990,10,3,4,324,0.5149
1990,10,3,5,268,0.7728
1990,11,1,1,1215,3.5053
1990,11,1,2,1001,4.2624
1990,11,1,3,932,6.0313
1990,11,1,4,881,5.6119
1990,11,1,5,1157,4.5607
1990,11,2,1,368,8.7663
1990,11,2,2,389,7.9737
1990,11,2,3,375,7.0763
1990,11,2,4,382,8.4576
1990,11,2,5,398,8.3314
1990,11,3,1,223,7.7767
1990,11,3,2,321,4.8754
1990,11,3,3,336,4.0719
1990,11,3,4,343,6.5517
1990,11,3,5,278,7.5231
1990,12,1,1,1222,2.8646
1990,12,1,2,1008,2.8787
1990,12,1,3,942,2.5390
1990,12,1,4,890,1.4227
1990,12,1,5,1151,0.2296
1990,12,2,1,376,5.4134
1990,12,2,2,395,5.3604
1990,12,2,3,379,5.4288
1990,12,2,4,389,6.2875
1990,12,2,5,402,3.5277
1990,12,3,1,222,4.6032
1990,12,3,2,323,2.3911
1990,12,3,3,340,2.6671
1990,12,3,4,339,3.0041
1990,12,3,5,279,2.0343
1991,1,1,1,1179,10.4330
1991,1,1,2,965,10.1219
1991,1,1,3,895,8.4664
1991,1,1,4,848,8.2984
1991,1,1,5,1097,8.4996
1991,1,2,1,370,11.1382
1991,1,2,2,382,8.5537
1991,1,2,3,373,7.3391
1991,1,2,4,379,9.0439
1991,1,2,5,396,6.5791
1991,1,3,1,214,7.9392
1991,1,3,2,312,2.1871
1991,1,3,3,335,3.9042
1991,1,3,4,332,4.7101
1991,1,3,5,272,5.1493
1991,2,1,1,1242,12.4323
1991,2,1,2,981,10.6810
1991,2,1,3,928,12.1589
1991,2,1,4,887,11.6194
1991,2,1,5,1141,12.2372
1991,2,2,1,386,10.2390
1991,2,2,2,397,10.4892
1991,2,2,3,386,10.0510
1991,2,2,4,394,9.3445
1991,2,2,5,411,10.6075
1991,2,3,1,221,4.9703
1991,2,3,2,321,5.4792
1991,2,3,3,355,6.6169
1991,2,3,4,349,8.1237
1991,2,3,5,279,7.9666
1991,3,1,1,1237,7.9593
1991,3,1,2,995,7.5556
1991,3,1,3,941,7.3716
1991,3,1,4,878,7.9085
1991,3,1,5,1142,8.5824
1991,3,2,1,383,5.8573
1991,3,2,2,398,5.4524
1991,3,2,3,389,6.3507
1991,3,2,4,393,6.0895
1991,3,2,5,423,5.6019
1991,3,3,1,219,0.8165
1991,3,3,2,320,1.4562
1991,3,3,3,355,1.6399
1991,3,3,4,349,3.5040
1991,3,3,5,280,3.7021
1991,4,1,1,1206,0.6661
1991,4,1,2,967,0.6748
1991,4,1,3,917,1.3505
1991,4,1,4,840,-0.0020
1991,4,1,5,1068,-0.1598
1991,4,2,1,375,0.2252
1991,4,2,2,396,0.0681
1991,4,2,3,389,-0.4433
1991,4,2,4,390,0.4183
1991,4,2,5,424,0.0985
1991,4,3,1,213,0.4503
1991,4,3,2,301,0.7779
1991,4,3,3,344,0.1215
1991,4,3,4,349,-0.0717
1991,4,3,5,274,-0.0837
1991,5,1,1,1239,3.6680
1991,5,1,2,987,3.7747
1991,5,1,3,945,4.5583
1991,5,1,4,854,4.2485
1991,5,1,5,1151,4.5674
1991,5,2,1,391,4.2944
1991,5,2,2,405,4.9996
1991,5,2,3,394,4.8688
1991,5,2,4,406,3.9510
1991,5,2,5,432,4.3974
1991,5,3,1,221,4.1614
1991,5,3,2,323,2.5829
1991,5,3,3,364,3.4341
1991,5,3,4,359,4.0907
1991,5,3,5,291,4.6085
1991,6,1,1,1238,-4.4770
1991,6,1,2,994,-4.2144
1991,6,1,3,932,-3.6183
1991,6,1,4,858,-4.2745
1991,6,1,5,1166,-5.2784
1991,6,2,1,392,-4.9419
1991,6,2,2,399,-4.3924
1991,6,2,3,393,-4.7147
1991,6,2,4,401,-5.2890
1991,6,2,5,436,-5.5357
1991,6,3,1,227,-4.0514
1991,6,3,2,326,-3.1019
1991,6,3,3,363,-4.3534
1991,6,3,4,357,-5.0767
1991,6,3,5,297,-4.4959
1991,7,1,1,1180,3.3673
1991,7,1,2,950,3.9272
1991,7,1,3,882,3.4072
1991,7,1,4,791,3.6387
1991,7,1,5,1065,2.8951
1991,7,2,1,377,3.6194
1991,7,2,2,390,2.5067
1991,7,2,3,381,2.7966
1991,7,2,4,395,5.0432
1991,7,2,5,418,6.2744
1991,7,3,1,212,4.3297
1991,7,3,2,307,3.8741
1991,7,3,3,352,3.3355
1991,7,3,4,345,4.1408
1991,7,3,5,281,7.0045
1991,8,1,1,1201,2.7139
1991,8,1,2,973,2.2068
1991,8,1,3,902,2.5677
1991,8,1,4,818,4.6847
1991,8,1,5,1143,4.5923
1991,8,2,1,381,2.6166
1991,8,2,2,392,2.3135
1991,8,2,3,395,3.5716
1991,8,2,4,395,4.0041
1991,8,2,5,430,4.5267
1991,8,3,1,221,1.3591
1991,8,3,2,318,1.4204
1991,8,3,3,369,1.9834
1991,8,3,4,363,3.4207
1991,8,3,5,299,4.2239
1991,9,1,1,1203,-0.2873
1991,9,1,2,979,0.5353
1991,9,1,3,902,1.4336
1991,9,1,4,817,1.5120
1991,9,1,5,1139,2.5604
1991,9,2,1,377,0.6259
1991,9,2,2,387,-0.6783
1991,9,2,3,389,-0.4333
1991,9,2,4,394,-1.0514
1991,9,2,5,428,-0.2224
1991,9,3,1,222,-1.1589
1991,9,3,2,325,-1.0267
1991,9,3,3,366,-0.3475
1991,9,3,4,364,-2.8275
1991,9,3,5,297,-2.2049
1991,10,1,1,1180,2.9399
1991,10,1,2,933,2.6271
1991,10,1,3,871,3.3526
1991,10,1,4,795,2.9870
1991,10,1,5,1086,3.3176
1991,10,2,1,368,1.1598
1991,10,2,2,382,1.3875
1991,10,2,3,374,0.7090
1991,10,2,4,374,1.2916
1991,10,2,5,406,1.8883
1991,10,3,1,217,1.8731
1991,10,3,2,319,1.9997
1991,10,3,3,355,0.2023
1991,10,3,4,352,0.5146
1991,10,3,5,289,2.8966
1991,11,1,1,1245,-3.5610
1991,11,1,2,962,-3.0073
1991,11,1,3,860,-2.6175
1991,11,1,4,826,-4.3509
1991,11,1,5,1154,-3.6091
1991,11,2,1,381,-5.4904
1991,11,2,2,393,-5.5526
1991,11,2,3,379,-5.2010
1991,11,2,4,389,-5.5735
