year,month,rank_ME,rank_EPq_12,nstocks,ret_vw
1978,4,3,4,382,6.8641
1978,4,3,5,251,7.9230
1978,5,1,1,487,7.4615
1978,5,1,2,401,7.6193
1978,5,1,3,469,7.8676
1978,5,1,4,557,7.9363
1978,5,1,5,691,8.2550
1978,5,2,1,285,7.2452
1978,5,2,2,298,6.5030
1978,5,2,3,346,4.7357
1978,5,2,4,331,4.9535
1978,5,2,5,313,5.1999
1978,5,3,1,375,1.9258
1978,5,3,2,472,1.8362
1978,5,3,3,469,1.1968
1978,5,3,4,390,1.9558
1978,5,3,5,261,1.8614
1978,6,1,1,500,-0.0367
1978,6,1,2,411,-0.5170
1978,6,1,3,484,0.1651
1978,6,1,4,564,0.0276
1978,6,1,5,677,-0.0387
1978,6,2,1,289,0.2241
1978,6,2,2,293,-0.3808
1978,6,2,3,343,-0.3075
1978,6,2,4,326,-0.1026
1978,6,2,5,315,-0.3116
1978,6,3,1,369,-0.7154
1978,6,3,2,474,-1.5421
1978,6,3,3,472,-1.6093
1978,6,3,4,387,-1.7542
1978,6,3,5,273,-1.6520
1978,7,1,1,494,5.7266
1978,7,1,2,403,6.8022
1978,7,1,3,468,5.5974
1978,7,1,4,543,5.7801
1978,7,1,5,661,5.9245
1978,7,2,1,277,6.4229
1978,7,2,2,285,7.7466
1978,7,2,3,331,6.3435
1978,7,2,4,324,5.4466
1978,7,2,5,302,6.9874
1978,7,3,1,359,7.4660
1978,7,3,2,462,5.5795
1978,7,3,3,458,4.3862
1978,7,3,4,374,5.1163
1978,7,3,5,270,6.0442
1978,8,1,1,490,8.2841
1978,8,1,2,416,9.2846
1978,8,1,3,479,8.9360
1978,8,1,4,555,9.0787
1978,8,1,5,667,10.3202
1978,8,2,1,300,7.5352
1978,8,2,2,296,8.2776
1978,8,2,3,346,7.8204
1978,8,2,4,330,8.5777
1978,8,2,5,303,8.3013
1978,8,3,1,362,3.1496
1978,8,3,2,471,3.2706
1978,8,3,3,474,3.7152
1978,8,3,4,387,3.8254
1978,8,3,5,280,3.4050
1978,9,1,1,507,0.3329
1978,9,1,2,438,-1.7440
1978,9,1,3,492,-1.6717
1978,9,1,4,558,-1.2804
1978,9,1,5,674,-1.1255
1978,9,2,1,309,-0.8286
1978,9,2,2,322,-2.8664
1978,9,2,3,361,-1.6190
1978,9,2,4,333,-1.1000
1978,9,2,5,306,-1.1177
1978,9,3,1,365,-3.0109
1978,9,3,2,478,-0.9359
1978,9,3,3,472,0.3377
1978,9,3,4,393,0.9510
1978,9,3,5,283,-0.1428
1978,10,1,1,512,-26.6941
1978,10,1,2,444,-24.7280
1978,10,1,3,490,-22.5888
1978,10,1,4,563,-23.0033
1978,10,1,5,664,-22.5627
1978,10,2,1,315,-21.9488
1978,10,2,2,320,-20.7245
1978,10,2,3,352,-18.5183
1978,10,2,4,328,-17.7969
1978,10,2,5,296,-19.7432
1978,10,3,1,347,-8.8975
1978,10,3,2,462,-9.6379
1978,10,3,3,463,-8.8229
1978,10,3,4,379,-10.2227
1978,10,3,5,279,-12.3688
1978,11,1,1,519,7.8769
1978,11,1,2,448,8.2095
1978,11,1,3,495,7.9014
1978,11,1,4,563,8.1442
1978,11,1,5,651,7.4108
1978,11,2,1,318,9.0772
1978,11,2,2,325,7.4538
1978,11,2,3,362,6.1092
1978,11,2,4,327,4.7019
1978,11,2,5,309,5.6801
1978,11,3,1,357,3.3512
1978,11,3,2,471,2.2799
1978,11,3,3,464,3.6879
1978,11,3,4,388,4.0788
1978,11,3,5,285,2.9572
1978,12,1,1,520,-0.5304
1978,12,1,2,457,1.2857
1978,12,1,3,496,1.9308
1978,12,1,4,567,1.8200
1978,12,1,5,644,0.4118
1978,12,2,1,319,2.3131
1978,12,2,2,335,2.2752
1978,12,2,3,360,2.2088
1978,12,2,4,331,2.0726
1978,12,2,5,314,1.9175
1978,12,3,1,357,4.3234
1978,12,3,2,478,0.9247
1978,12,3,3,464,0.5779
1978,12,3,4,392,0.9255
1978,12,3,5,285,0.7733
1979,1,1,1,514,11.3335
1979,1,1,2,453,11.3854
1979,1,1,3,491,9.4152
1979,1,1,4,562,9.8100
1979,1,1,5,630,11.1499
1979,1,2,1,319,8.1276
1979,1,2,2,343,7.3100
1979,1,2,3,363,7.4534
1979,1,2,4,332,7.9844
1979,1,2,5,312,8.6266
1979,1,3,1,358,2.9853
1979,1,3,2,470,4.3123
1979,1,3,3,460,4.7690
1979,1,3,4,392,5.2314
1979,1,3,5,282,5.8033
1979,2,1,1,509,-2.8940
1979,2,1,2,457,-2.9046
1979,2,1,3,482,-1.8320
1979,2,1,4,544,-2.5282
1979,2,1,5,610,-1.7406
1979,2,2,1,305,-2.2254
1979,2,2,2,341,-2.9837
1979,2,2,3,345,-2.7246
1979,2,2,4,330,-3.3974
1979,2,2,5,303,-3.1853
1979,2,3,1,353,-3.5323
1979,2,3,2,467,-3.3564
1979,2,3,3,455,-2.1804
1979,2,3,4,394,-2.1890
1979,2,3,5,284,-2.5589
1979,3,1,1,511,9.7213
1979,3,1,2,449,9.8277
1979,3,1,3,488,8.8575
1979,3,1,4,540,8.5932
1979,3,1,5,599,8.1610
1979,3,2,1,304,11.5560
1979,3,2,2,333,10.0659
1979,3,2,3,354,8.6502
1979,3,2,4,332,9.1348
1979,3,2,5,305,9.9942
1979,3,3,1,360,5.8439
1979,3,3,2,466,5.6422
1979,3,3,3,462,5.2499
1979,3,3,4,398,6.7743
1979,3,3,5,283,7.0545
1979,4,1,1,496,1.7025
1979,4,1,2,450,1.9916
1979,4,1,3,479,3.2903
1979,4,1,4,539,2.2861
1979,4,1,5,581,2.9592
1979,4,2,1,301,2.1493
1979,4,2,2,330,3.2871
1979,4,2,3,351,1.5277
1979,4,2,4,329,1.6606
1979,4,2,5,299,3.8074
1979,4,3,1,344,0.2129
1979,4,3,2,452,0.3636
1979,4,3,3,454,-0.0114
1979,4,3,4,392,0.9267
1979,4,3,5,276,0.4001
1979,5,1,1,493,-0.7526
1979,5,1,2,451,-1.3461
1979,5,1,3,494,-1.4808
1979,5,1,4,535,-1.5976
1979,5,1,5,570,-0.5099
1979,5,2,1,310,-2.1389
1979,5,2,2,327,-1.8995
1979,5,2,3,349,-1.2132
1979,5,2,4,339,-1.3370
1979,5,2,5,307,-0.6685
1979,5,3,1,349,-2.1473
1979,5,3,2,463,-1.3195
1979,5,3,3,458,-1.4938
1979,5,3,4,393,-1.5548
1979,5,3,5,273,-0.6886
1979,6,1,1,505,5.5302
1979,6,1,2,447,4.5365
1979,6,1,3,498,4.0970
1979,6,1,4,542,4.5849
1979,6,1,5,561,4.7631
1979,6,2,1,315,5.1810
1979,6,2,2,336,4.1494
1979,6,2,3,347,4.8899
1979,6,2,4,344,4.3483
1979,6,2,5,307,4.8784
1979,6,3,1,351,2.3121
1979,6,3,2,462,4.2888
1979,6,3,3,457,4.4376
1979,6,3,4,392,5.5795
1979,6,3,5,273,4.0365
1979,7,1,1,490,0.9696
1979,7,1,2,441,2.1737
1979,7,1,3,491,3.2395
1979,7,1,4,528,2.8858
1979,7,1,5,552,3.0554
1979,7,2,1,303,1.9846
1979,7,2,2,318,3.5472
1979,7,2,3,336,2.9005
1979,7,2,4,333,3.1961
1979,7,2,5,300,4.4609
1979,7,3,1,335,-0.8956
1979,7,3,2,446,1.7501
1979,7,3,3,444,1.3823
1979,7,3,4,378,2.6722
1979,7,3,5,256,2.3239
1979,8,1,1,494,8.0230
1979,8,1,2,415,8.4726
1979,8,1,3,482,9.6597
1979,8,1,4,527,8.2074
1979,8,1,5,554,8.1841
1979,8,2,1,300,9.4052
1979,8,2,2,317,8.1426
1979,8,2,3,344,7.6343
1979,8,2,4,332,7.4402
1979,8,2,5,298,8.6578
1979,8,3,1,343,6.1892
1979,8,3,2,453,6.4673
1979,8,3,3,447,5.6150
1979,8,3,4,396,7.0305
1979,8,3,5,260,6.5013
1979,9,1,1,498,0.4416
1979,9,1,2,416,-1.1092
1979,9,1,3,486,-0.6307
1979,9,1,4,518,-0.7371
1979,9,1,5,561,-0.9173
1979,9,2,1,303,2.1451
1979,9,2,2,318,1.0283
1979,9,2,3,334,-0.1794
1979,9,2,4,335,-0.9042
1979,9,2,5,303,-2.0919
1979,9,3,1,343,-0.9869
1979,9,3,2,444,-0.3386
1979,9,3,3,456,0.5530
1979,9,3,4,397,1.7204
1979,9,3,5,264,0.1724
1979,10,1,1,483,-11.0974
1979,10,1,2,397,-10.6162
1979,10,1,3,473,-10.2948
1979,10,1,4,504,-10.4273
1979,10,1,5,550,-10.2604
1979,10,2,1,294,-8.2964
1979,10,2,2,309,-8.7549
1979,10,2,3,321,-9.2788
1979,10,2,4,326,-9.6438
1979,10,2,5,302,-11.4959
1979,10,3,1,341,-6.5560
1979,10,3,2,436,-6.4158
1979,10,3,3,443,-5.2097
1979,10,3,4,381,-6.3341
1979,10,3,5,254,-8.9896
1979,11,1,1,488,8.7821
1979,11,1,2,413,10.8389
1979,11,1,3,470,9.0763
1979,11,1,4,507,7.6923
1979,11,1,5,544,6.2372
1979,11,2,1,300,12.1323
1979,11,2,2,309,8.9295
1979,11,2,3,320,7.1013
1979,11,2,4,332,6.2831
1979,11,2,5,307,7.6807
1979,11,3,1,350,6.7994
1979,11,3,2,445,6.1057
1979,11,3,3,445,5.5812
1979,11,3,4,386,6.1095
1979,11,3,5,266,2.9885
1979,12,1,1,495,9.9306
1979,12,1,2,426,8.9479
1979,12,1,3,484,7.8651
1979,12,1,4,515,7.4436
1979,12,1,5,550,6.2070
1979,12,2,1,311,7.6572
1979,12,2,2,316,6.9886
1979,12,2,3,323,5.4605
1979,12,2,4,332,4.2246
1979,12,2,5,309,5.4738
1979,12,3,1,360,1.8686
1979,12,3,2,450,3.0002
1979,12,3,3,451,1.2895
1979,12,3,4,387,2.1265
1979,12,3,5,268,3.4521
1980,1,1,1,495,11.8529
1980,1,1,2,421,10.4906
1980,1,1,3,480,10.6863
1980,1,1,4,510,11.7415
1980,1,1,5,543,9.1054
1980,1,2,1,313,7.2392
1980,1,2,2,310,5.3868
1980,1,2,3,321,6.8067
1980,1,2,4,323,6.7850
1980,1,2,5,305,8.4400
1980,1,3,1,355,4.2647
1980,1,3,2,441,5.6374
1980,1,3,3,441,6.7499
1980,1,3,4,372,7.9646
1980,1,3,5,266,9.0251
1980,2,1,1,492,-1.1556
1980,2,1,2,421,-1.8619
1980,2,1,3,478,-2.3397
1980,2,1,4,505,-3.3351
1980,2,1,5,542,-3.8741
1980,2,2,1,305,1.1249
1980,2,2,2,309,-0.8932
1980,2,2,3,318,-2.3574
1980,2,2,4,323,-4.0555
1980,2,2,5,306,-4.2836
1980,2,3,1,354,-2.4470
1980,2,3,2,442,-1.2389
1980,2,3,3,446,1.6609
1980,2,3,4,374,3.2272
1980,2,3,5,271,0.4669
1980,3,1,1,498,-20.3741
1980,3,1,2,435,-18.7257
1980,3,1,3,469,-18.0684
1980,3,1,4,493,-16.6505
1980,3,1,5,536,-16.1141
1980,3,2,1,306,-19.8827
1980,3,2,2,314,-16.3720
1980,3,2,3,319,-15.4764
1980,3,2,4,328,-14.4546
1980,3,2,5,310,-15.3139
1980,3,3,1,358,-10.9057
1980,3,3,2,447,-9.8667
1980,3,3,3,449,-10.2691
1980,3,3,4,388,-11.5623
1980,3,3,5,274,-12.5729
1980,4,1,1,488,5.9653
1980,4,1,2,422,6.7078
1980,4,1,3,453,5.7094
1980,4,1,4,479,6.1947
1980,4,1,5,526,6.7514
1980,4,2,1,305,6.8043
1980,4,2,2,305,4.8260
1980,4,2,3,310,6.5382
1980,4,2,4,319,6.3302
1980,4,2,5,308,5.5521
1980,4,3,1,346,3.6719
1980,4,3,2,437,4.1518
1980,4,3,3,437,5.4987
1980,4,3,4,379,5.6443
1980,4,3,5,271,5.3007
1980,5,1,1,483,5.7304
1980,5,1,2,425,5.5956
1980,5,1,3,444,5.8979
1980,5,1,4,463,7.1294
1980,5,1,5,518,6.9878
1980,5,2,1,307,8.2261
1980,5,2,2,308,8.4240
1980,5,2,3,313,8.6271
1980,5,2,4,326,7.9620
1980,5,2,5,308,8.3909
1980,5,3,1,346,5.4003
1980,5,3,2,439,6.0649
1980,5,3,3,438,4.8592
1980,5,3,4,382,6.0794
1980,5,3,5,277,6.0200
1980,6,1,1,486,3.6736
1980,6,1,2,428,2.9207
1980,6,1,3,448,3.4916
1980,6,1,4,471,3.8196
1980,6,1,5,521,4.0023
1980,6,2,1,307,5.7510
1980,6,2,2,299,3.4671
1980,6,2,3,316,3.5236
1980,6,2,4,330,3.9378
1980,6,2,5,312,3.9178
1980,6,3,1,342,4.6107
1980,6,3,2,443,2.8079
1980,6,3,3,441,3.3720
1980,6,3,4,388,2.5792
1980,6,3,5,287,2.5429
1980,7,1,1,474,11.1440
1980,7,1,2,412,14.9794
1980,7,1,3,447,13.1220
1980,7,1,4,452,10.4795
1980,7,1,5,520,9.7969
1980,7,2,1,299,12.9163
1980,7,2,2,287,13.1973
1980,7,2,3,311,10.8073
1980,7,2,4,318,8.8614
1980,7,2,5,305,10.6974
1980,7,3,1,337,10.5148
1980,7,3,2,430,9.1038
1980,7,3,3,427,4.6293
1980,7,3,4,380,4.6184
1980,7,3,5,280,6.2708
1980,8,1,1,461,10.4801
1980,8,1,2,419,8.4747
1980,8,1,3,452,7.6830
1980,8,1,4,448,7.3766
1980,8,1,5,532,6.3544
1980,8,2,1,303,6.6519
1980,8,2,2,288,6.6284
1980,8,2,3,318,5.4324
1980,8,2,4,316,3.5788
1980,8,2,5,315,3.2250
1980,8,3,1,339,1.8769
1980,8,3,2,426,1.8055
1980,8,3,3,441,1.6297
1980,8,3,4,390,1.2356
1980,8,3,5,298,1.8733
1980,9,1,1,451,3.5784
1980,9,1,2,424,3.9393
1980,9,1,3,463,1.9975
1980,9,1,4,455,2.5808
1980,9,1,5,531,3.4512
1980,9,2,1,314,4.3367
1980,9,2,2,295,3.4428
1980,9,2,3,325,3.2035
1980,9,2,4,319,3.1347
1980,9,2,5,315,2.9235
1980,9,3,1,338,3.3599
1980,9,3,2,427,2.8250
1980,9,3,3,440,3.1134
1980,9,3,4,390,1.9229
1980,9,3,5,302,3.1386
1980,10,1,1,443,6.0683
1980,10,1,2,412,4.3190
1980,10,1,3,443,5.3460
1980,10,1,4,442,5.1748
1980,10,1,5,519,4.3064
1980,10,2,1,303,3.4326
1980,10,2,2,287,3.1601
1980,10,2,3,316,2.8251
1980,10,2,4,315,2.7108
1980,10,2,5,311,2.9286
1980,10,3,1,324,0.8813
1980,10,3,2,416,1.2078
1980,10,3,3,434,2.3446
1980,10,3,4,383,2.4864
1980,10,3,5,293,3.1381
1980,11,1,1,444,8.0800
1980,11,1,2,414,6.4360
1980,11,1,3,425,5.6787
1980,11,1,4,440,5.2219
1980,11,1,5,515,3.5051
1980,11,2,1,309,10.8582
1980,11,2,2,286,6.3345
1980,11,2,3,328,4.9422
1980,11,2,4,318,6.3153
1980,11,2,5,320,5.5479
1980,11,3,1,338,12.9133
1980,11,3,2,428,9.3375
1980,11,3,3,440,11.9607
1980,11,3,4,395,11.5105
1980,11,3,5,299,14.2371
1980,12,1,1,451,-4.5711
1980,12,1,2,413,-3.4623
1980,12,1,3,416,-3.2063
1980,12,1,4,439,-3.1300
1980,12,1,5,518,-2.8834
1980,12,2,1,312,-4.5515
1980,12,2,2,288,-4.0888
1980,12,2,3,333,-1.3200
1980,12,2,4,329,-0.6471
1980,12,2,5,318,-0.9171
1980,12,3,1,345,-3.2893
1980,12,3,2,437,-2.4191
1980,12,3,3,448,-3.9666
1980,12,3,4,403,-4.2317
1980,12,3,5,298,-5.7710
1981,1,1,1,451,-1.4296
1981,1,1,2,405,-0.1479
1981,1,1,3,412,0.7324
1981,1,1,4,422,2.1180
1981,1,1,5,515,2.4768
1981,1,2,1,313,-3.5193
1981,1,2,2,291,-2.0913
1981,1,2,3,328,1.2892
1981,1,2,4,328,0.7692
1981,1,2,5,312,0.9848
1981,1,3,1,349,-6.2629
1981,1,3,2,431,-5.0856
1981,1,3,3,442,-4.6509
1981,1,3,4,391,-3.1762
1981,1,3,5,290,-3.8400
1981,2,1,1,440,-0.3826
1981,2,1,2,396,0.1981
1981,2,1,3,401,0.9788
1981,2,1,4,412,2.1526
1981,2,1,5,507,2.7608
1981,2,2,1,311,0.4699
1981,2,2,2,289,1.4975
1981,2,2,3,327,2.1243
1981,2,2,4,327,2.4298
1981,2,2,5,308,2.6283
1981,2,3,1,345,2.5140
1981,2,3,2,430,3.1169
1981,2,3,3,438,2.2421
1981,2,3,4,391,0.5071
1981,2,3,5,292,0.3111
1981,3,1,1,433,8.7505
1981,3,1,2,380,10.4963
1981,3,1,3,403,9.5356
1981,3,1,4,412,9.1750
1981,3,1,5,510,9.7015
1981,3,2,1,307,7.2031
1981,3,2,2,293,9.1588
1981,3,2,3,330,8.3983
1981,3,2,4,331,6.7316
1981,3,2,5,308,7.3968
1981,3,3,1,351,5.4401
1981,3,3,2,424,4.6849
1981,3,3,3,436,3.0504
1981,3,3,4,394,2.7547
1981,3,3,5,295,3.8402
1981,4,1,1,428,3.1735
1981,4,1,2,364,2.7821
1981,4,1,3,400,3.5751
1981,4,1,4,411,4.4588
1981,4,1,5,501,4.0566
1981,4,2,1,306,0.7285
1981,4,2,2,289,2.2367
1981,4,2,3,320,3.1076
1981,4,2,4,315,3.2628
1981,4,2,5,299,3.2772
1981,4,3,1,335,-2.3428
1981,4,3,2,406,-2.4740
1981,4,3,3,416,-3.2872
1981,4,3,4,382,-0.8298
1981,4,3,5,287,-0.4920
1981,5,1,1,418,4.1740
1981,5,1,2,355,4.0024
1981,5,1,3,412,4.2106
1981,5,1,4,422,3.6569
1981,5,1,5,496,3.4119
1981,5,2,1,315,3.4578
1981,5,2,2,293,3.6669
1981,5,2,3,330,4.0096
1981,5,2,4,327,2.5433
1981,5,2,5,293,1.7941
1981,5,3,1,338,1.9431
1981,5,3,2,419,1.2604
1981,5,3,3,430,-0.7351
1981,5,3,4,390,-0.2367
1981,5,3,5,291,0.0899
1981,6,1,1,434,-2.9666
1981,6,1,2,376,-0.7433
1981,6,1,3,415,0.3059
1981,6,1,4,432,1.7430
1981,6,1,5,493,2.2477
1981,6,2,1,323,-5.2186
1981,6,2,2,302,-3.1703
1981,6,2,3,332,-1.2831
1981,6,2,4,335,0.0820
1981,6,2,5,297,0.3261
1981,6,3,1,339,-4.5941
1981,6,3,2,424,-2.9157
1981,6,3,3,437,0.5631
1981,6,3,4,392,1.3657
1981,6,3,5,293,2.2709
1981,7,1,1,433,-4.7924
1981,7,1,2,361,-2.4078
1981,7,1,3,413,-3.0464
1981,7,1,4,420,-2.4738
1981,7,1,5,481,-1.8802
1981,7,2,1,323,-1.8149
1981,7,2,2,295,-2.3384
1981,7,2,3,325,-2.6689
1981,7,2,4,317,-1.8032
1981,7,2,5,287,-1.2576
1981,7,3,1,331,0.3422
1981,7,3,2,408,-0.7510
1981,7,3,3,416,0.3127
1981,7,3,4,382,1.6506
1981,7,3,5,277,1.2169
1981,8,1,1,437,-10.0532
1981,8,1,2,374,-9.0353
1981,8,1,3,412,-7.5724
1981,8,1,4,414,-6.7633
1981,8,1,5,489,-6.2774
1981,8,2,1,326,-9.0276
1981,8,2,2,308,-7.9676
1981,8,2,3,322,-6.7249
1981,8,2,4,314,-5.0949
1981,8,2,5,285,-3.9318
1981,8,3,1,349,-7.1072
1981,8,3,2,411,-5.3503
1981,8,3,3,422,-6.1072
1981,8,3,4,385,-3.9978
1981,8,3,5,276,-4.0387
1981,9,1,1,444,-10.2497
1981,9,1,2,382,-7.5039
1981,9,1,3,418,-6.6857
1981,9,1,4,426,-6.5029
1981,9,1,5,491,-6.1060
1981,9,2,1,330,-9.9827
1981,9,2,2,315,-7.6384
1981,9,2,3,323,-6.2741
1981,9,2,4,317,-5.5650
1981,9,2,5,284,-4.4095
1981,9,3,1,346,-8.4140
1981,9,3,2,418,-5.5053
1981,9,3,3,426,-6.4530
1981,9,3,4,393,-4.6844
1981,9,3,5,270,-4.7335
1981,10,1,1,437,10.7122
1981,10,1,2,383,10.7745
1981,10,1,3,416,10.0243
1981,10,1,4,417,8.4363
1981,10,1,5,478,8.3723
1981,10,2,1,322,9.6601
1981,10,2,2,315,7.6988
1981,10,2,3,314,6.5668
1981,10,2,4,316,6.8515
1981,10,2,5,277,6.3168
1981,10,3,1,340,7.6868
1981,10,3,2,415,5.3353
1981,10,3,3,423,5.7850
1981,10,3,4,379,5.1957
1981,10,3,5,258,3.8812
1981,11,1,1,431,1.4921
1981,11,1,2,386,2.0774
1981,11,1,3,413,3.7301
1981,11,1,4,416,4.8129
1981,11,1,5,485,3.6096
1981,11,2,1,331,1.8512
1981,11,2,2,311,3.5439
1981,11,2,3,324,3.3480
1981,11,2,4,323,4.1227
1981,11,2,5,275,5.2779
1981,11,3,1,349,3.5177
1981,11,3,2,416,4.8458
1981,11,3,3,430,5.1342
1981,11,3,4,382,4.0914
1981,11,3,5,264,5.6600
1981,12,1,1,447,-2.0715
1981,12,1,2,391,-1.1944
1981,12,1,3,429,-1.4444
1981,12,1,4,413,-0.3383
1981,12,1,5,489,-0.7804
1981,12,2,1,330,-1.4368
1981,12,2,2,308,-0.4723
1981,12,2,3,323,-0.6072
1981,12,2,4,316,-0.0773
1981,12,2,5,278,-1.8214
1981,12,3,1,350,-3.3691
1981,12,3,2,413,-2.4853
1981,12,3,3,433,-2.2805
1981,12,3,4,382,-2.3137
1981,12,3,5,264,-3.2926
1982,1,1,1,443,-1.6090
1982,1,1,2,384,-1.4432
1982,1,1,3,417,-0.6927
1982,1,1,4,413,-1.4821
1982,1,1,5,484,-0.4586
1982,1,2,1,324,-3.9806
1982,1,2,2,312,-5.3999
1982,1,2,3,322,-4.0026
1982,1,2,4,312,-3.9079
1982,1,2,5,282,-1.6001
1982,1,3,1,330,-2.6307
1982,1,3,2,404,-0.8953
1982,1,3,3,426,-2.4998
1982,1,3,4,368,-2.8782
1982,1,3,5,264,-2.7684
1982,2,1,1,445,-3.9738
1982,2,1,2,381,-3.4316
1982,2,1,3,405,-3.1093
1982,2,1,4,406,-2.4472
1982,2,1,5,473,-2.3985
1982,2,2,1,317,-6.4169
1982,2,2,2,312,-4.7357
1982,2,2,3,324,-3.3304
1982,2,2,4,310,-3.0746
1982,2,2,5,278,-1.4075
1982,2,3,1,327,-6.2848
1982,2,3,2,401,-5.4377
1982,2,3,3,420,-6.0867
1982,2,3,4,380,-4.9897
1982,2,3,5,264,-1.8296
1982,3,1,1,454,-1.3963
1982,3,1,2,375,-0.7913
1982,3,1,3,407,-1.2578
1982,3,1,4,417,0.4709
1982,3,1,5,463,0.7260
1982,3,2,1,316,-0.9526
1982,3,2,2,317,-1.8810
1982,3,2,3,330,-1.1367
1982,3,2,4,315,-0.1093
1982,3,2,5,277,1.0440
1982,3,3,1,333,-1.6717
1982,3,3,2,415,-1.2098
1982,3,3,3,432,-0.7117
1982,3,3,4,387,0.3094
1982,3,3,5,275,-0.7923
1982,4,1,1,451,5.0752
1982,4,1,2,371,4.1319
1982,4,1,3,401,3.4287
1982,4,1,4,404,3.8361
1982,4,1,5,467,4.9872
1982,4,2,1,303,7.8909
1982,4,2,2,307,5.8807
1982,4,2,3,328,5.2044
1982,4,2,4,312,5.0468
1982,4,2,5,263,4.8535
1982,4,3,1,310,5.9459
1982,4,3,2,411,5.6294
1982,4,3,3,421,3.9863
1982,4,3,4,383,2.7672
1982,4,3,5,280,3.5352
1982,5,1,1,465,-2.6921
1982,5,1,2,376,-2.3916
1982,5,1,3,405,-1.7844
1982,5,1,4,397,-1.9386
1982,5,1,5,458,-1.4611
1982,5,2,1,315,-4.0528
1982,5,2,2,316,-3.6084
1982,5,2,3,331,-2.9333
1982,5,2,4,311,-2.2958
1982,5,2,5,262,-2.7608
1982,5,3,1,326,-4.2825
1982,5,3,2,420,-3.8313
1982,5,3,3,437,-2.6629
1982,5,3,4,396,-1.2297
1982,5,3,5,285,-0.0788
1982,6,1,1,479,-2.7150
1982,6,1,2,382,-1.9995
1982,6,1,3,412,-1.7801
1982,6,1,4,407,-0.5026
1982,6,1,5,450,-1.5176
1982,6,2,1,318,-1.8369
1982,6,2,2,315,-2.2251
1982,6,2,3,341,-2.0043
1982,6,2,4,309,-1.2031
1982,6,2,5,264,-1.1295
1982,6,3,1,321,-1.0221
1982,6,3,2,424,-0.8714
1982,6,3,3,444,-1.3811
1982,6,3,4,402,-2.9322
1982,6,3,5,292,-3.4204
1982,7,1,1,473,-1.7988
1982,7,1,2,376,-0.3641
1982,7,1,3,393,0.1680
1982,7,1,4,393,-0.7617
1982,7,1,5,444,-0.6124
1982,7,2,1,314,-0.8425
1982,7,2,2,310,-0.8236
1982,7,2,3,333,-0.1530
1982,7,2,4,303,-0.3199
1982,7,2,5,262,-0.5724
1982,7,3,1,308,-1.4199
1982,7,3,2,408,-0.2626
1982,7,3,3,433,-2.5371
1982,7,3,4,395,-3.0957
1982,7,3,5,287,-3.6540
1982,8,1,1,489,7.3085
1982,8,1,2,382,6.7339
1982,8,1,3,400,7.0516
1982,8,1,4,403,6.7574
1982,8,1,5,452,7.4808
1982,8,2,1,330,11.5401
1982,8,2,2,321,10.9327
1982,8,2,3,327,10.4770
1982,8,2,4,296,10.2704
1982,8,2,5,269,10.7115
1982,8,3,1,320,14.2141
1982,8,3,2,415,12.0781
1982,8,3,3,440,12.1032
1982,8,3,4,403,12.5280
1982,8,3,5,302,12.8056
1982,9,1,1,514,3.7275
1982,9,1,2,402,4.2597
1982,9,1,3,407,3.5431
1982,9,1,4,407,5.7567
1982,9,1,5,473,5.0851
1982,9,2,1,338,1.6721
1982,9,2,2,315,3.4600
1982,9,2,3,323,2.9172
1982,9,2,4,289,3.6088
1982,9,2,5,268,3.3031
1982,9,3,1,321,0.2442
1982,9,3,2,407,1.5879
1982,9,3,3,441,1.2331
1982,9,3,4,406,0.4904
1982,9,3,5,313,1.0032
1982,10,1,1,499,13.9348
1982,10,1,2,401,13.6022
1982,10,1,3,401,14.1343
1982,10,1,4,406,14.2573
1982,10,1,5,461,14.0711
1982,10,2,1,336,15.1220
1982,10,2,2,301,13.2733
1982,10,2,3,315,13.7251
1982,10,2,4,281,12.0354
1982,10,2,5,255,11.2594
1982,10,3,1,308,14.8900
1982,10,3,2,393,12.1851
1982,10,3,3,425,10.5572
1982,10,3,4,398,8.1901
1982,10,3,5,294,8.2743
1982,11,1,1,537,10.0141
1982,11,1,2,419,9.1518
1982,11,1,3,430,10.1449
1982,11,1,4,424,10.1831
1982,11,1,5,468,9.9508
1982,11,2,1,353,10.1733
1982,11,2,2,312,8.5256
1982,11,2,3,324,8.6044
1982,11,2,4,281,8.2836
1982,11,2,5,248,6.8897
1982,11,3,1,319,8.9322
1982,11,3,2,409,6.2057
1982,11,3,3,431,4.0254
1982,11,3,4,406,1.4699
1982,11,3,5,299,1.7300
1982,12,1,1,603,2.2401
1982,12,1,2,460,2.7860
1982,12,1,3,465,1.9761
1982,12,1,4,455,0.6594
1982,12,1,5,473,3.1507
1982,12,2,1,368,0.9133
1982,12,2,2,318,2.1940
1982,12,2,3,336,2.6524
1982,12,2,4,293,1.9705
1982,12,2,5,253,0.9320
1982,12,3,1,321,0.1316
1982,12,3,2,405,1.1991
1982,12,3,3,429,2.1048
1982,12,3,4,405,1.9612
1982,12,3,5,303,2.6234
1983,1,1,1,625,10.6005
1983,1,1,2,468,8.3936
1983,1,1,3,468,7.6609
1983,1,1,4,457,7.3340
1983,1,1,5,474,7.6942
1983,1,2,1,370,7.5215
1983,1,2,2,317,5.6038
1983,1,2,3,324,5.1181
1983,1,2,4,286,5.2021
1983,1,2,5,247,4.8384
1983,1,3,1,321,5.5253
1983,1,3,2,395,1.5418
