year,month,rank_ME,rank_Rev_1,nstocks,ret_vw
1968,8,2,3,58,4.8981
1968,8,2,4,60,4.3850
1968,8,2,5,80,2.9293
1968,8,3,1,107,1.6114
1968,8,3,2,103,1.2655
1968,8,3,3,93,2.3923
1968,8,3,4,110,1.3571
1968,8,3,5,108,0.4139
1968,9,1,1,118,7.8351
1968,9,1,2,94,7.1583
1968,9,1,3,127,6.4231
1968,9,1,4,121,7.6512
1968,9,1,5,147,6.6785
1968,9,2,1,49,5.6994
1968,9,2,2,52,4.1864
1968,9,2,3,57,7.0264
1968,9,2,4,65,7.7222
1968,9,2,5,76,6.3634
1968,9,3,1,106,3.0597
1968,9,3,2,105,4.8563
1968,9,3,3,93,4.1957
1968,9,3,4,114,3.4480
1968,9,3,5,103,3.7396
1968,10,1,1,102,0.3865
1968,10,1,2,99,2.1575
1968,10,1,3,133,0.0645
1968,10,1,4,115,0.8618
1968,10,1,5,147,-1.1200
1968,10,2,1,52,-0.3724
1968,10,2,2,45,4.9159
1968,10,2,3,60,0.5016
1968,10,2,4,66,2.3656
1968,10,2,5,76,0.5046
1968,10,3,1,111,2.5402
1968,10,3,2,107,2.2888
1968,10,3,3,88,1.9894
1968,10,3,4,113,-2.1705
1968,10,3,5,106,-0.9740
1968,11,1,1,96,5.5412
1968,11,1,2,78,5.6377
1968,11,1,3,129,8.1316
1968,11,1,4,137,5.9970
1968,11,1,5,162,9.3843
1968,11,2,1,48,7.5308
1968,11,2,2,52,6.9337
1968,11,2,3,59,7.3132
1968,11,2,4,63,8.4509
1968,11,2,5,75,8.6157
1968,11,3,1,109,5.8564
1968,11,3,2,110,2.8487
1968,11,3,3,93,6.0969
1968,11,3,4,105,6.8007
1968,11,3,5,104,7.6296
1968,12,1,1,101,3.6050
1968,12,1,2,81,1.3957
1968,12,1,3,134,2.4656
1968,12,1,4,129,2.0781
1968,12,1,5,157,2.0567
1968,12,2,1,53,-2.3853
1968,12,2,2,46,-0.6559
1968,12,2,3,54,0.5503
1968,12,2,4,66,-0.0524
1968,12,2,5,81,0.3095
1968,12,3,1,104,-4.4732
1968,12,3,2,113,-3.4678
1968,12,3,3,90,-2.6522
1968,12,3,4,108,-4.4545
1968,12,3,5,104,-4.5407
1969,1,1,1,80,-0.5677
1969,1,1,2,105,-0.8623
1969,1,1,3,107,-0.6373
1969,1,1,4,117,-0.5625
1969,1,1,5,194,-0.4763
1969,1,2,1,52,1.5259
1969,1,2,2,41,-0.0791
1969,1,2,3,61,-2.0297
1969,1,2,4,65,-0.2507
1969,1,2,5,78,-1.7777
1969,1,3,1,110,1.3608
1969,1,3,2,112,-0.2961
1969,1,3,3,91,-1.6002
1969,1,3,4,102,-2.6697
1969,1,3,5,104,-2.0965
1969,2,1,1,60,-10.6330
1969,2,1,2,97,-9.0627
1969,2,1,3,111,-8.7148
1969,2,1,4,136,-11.0539
1969,2,1,5,187,-10.8881
1969,2,2,1,49,-7.4531
1969,2,2,2,46,-6.4848
1969,2,2,3,56,-7.9677
1969,2,2,4,67,-7.9739
1969,2,2,5,82,-10.2382
1969,2,3,1,117,-4.2914
1969,2,3,2,117,-3.4913
1969,2,3,3,88,-5.2448
1969,2,3,4,100,-4.2191
1969,2,3,5,103,-7.4846
1969,3,1,1,80,3.1855
1969,3,1,2,87,0.5680
1969,3,1,3,109,1.0409
1969,3,1,4,140,1.7601
1969,3,1,5,184,2.3176
1969,3,2,1,46,0.8091
1969,3,2,2,38,2.1790
1969,3,2,3,68,3.7528
1969,3,2,4,61,4.7922
1969,3,2,5,80,0.7334
1969,3,3,1,121,0.8837
1969,3,3,2,117,4.3211
1969,3,3,3,85,5.5530
1969,3,3,4,103,4.2729
1969,3,3,5,97,1.7295
1969,4,1,1,77,-2.3282
1969,4,1,2,95,0.5952
1969,4,1,3,105,0.5985
1969,4,1,4,138,-1.8387
1969,4,1,5,186,-2.4481
1969,4,2,1,50,0.9253
1969,4,2,2,43,1.1251
1969,4,2,3,57,0.0487
1969,4,2,4,59,-0.4611
1969,4,2,5,74,0.8677
1969,4,3,1,117,2.8728
1969,4,3,2,114,0.8624
1969,4,3,3,92,2.2931
1969,4,3,4,106,3.4449
1969,4,3,5,101,1.3151
1969,5,1,1,63,4.3448
1969,5,1,2,91,2.0851
1969,5,1,3,117,0.0430
1969,5,1,4,128,0.6700
1969,5,1,5,199,0.7917
1969,5,2,1,51,1.3344
1969,5,2,2,48,1.2758
1969,5,2,3,55,-1.1725
1969,5,2,4,62,-0.3667
1969,5,2,5,83,-0.3110
1969,5,3,1,120,0.7406
1969,5,3,2,110,1.0391
1969,5,3,3,96,-0.1334
1969,5,3,4,97,0.2582
1969,5,3,5,104,-0.1508
1969,6,1,1,44,-10.0439
1969,6,1,2,89,-12.6966
1969,6,1,3,115,-11.8659
1969,6,1,4,133,-12.3936
1969,6,1,5,210,-15.9056
1969,6,2,1,48,-8.3604
1969,6,2,2,44,-10.9082
1969,6,2,3,54,-10.1917
1969,6,2,4,63,-11.0494
1969,6,2,5,92,-13.1336
1969,6,3,1,126,-5.6917
1969,6,3,2,121,-7.7363
1969,6,3,3,94,-6.3062
1969,6,3,4,93,-2.5190
1969,6,3,5,101,-6.5347
1969,7,1,1,45,-10.8961
1969,7,1,2,89,-8.4626
1969,7,1,3,107,-11.3919
1969,7,1,4,142,-11.4803
1969,7,1,5,221,-13.7323
1969,7,2,1,47,-7.6100
1969,7,2,2,47,-6.1558
1969,7,2,3,58,-7.7554
1969,7,2,4,62,-9.7376
1969,7,2,5,82,-11.5644
1969,7,3,1,126,-5.9131
1969,7,3,2,119,-6.8295
1969,7,3,3,97,-4.9410
1969,7,3,4,91,-4.5649
1969,7,3,5,101,-8.4411
1969,8,1,1,49,2.8699
1969,8,1,2,85,3.7070
1969,8,1,3,109,4.1411
1969,8,1,4,138,5.0077
1969,8,1,5,227,4.6533
1969,8,2,1,46,3.0995
1969,8,2,2,44,2.5686
1969,8,2,3,56,5.3876
1969,8,2,4,68,6.9996
1969,8,2,5,82,8.0008
1969,8,3,1,130,1.6147
1969,8,3,2,117,4.8871
1969,8,3,3,100,5.3768
1969,8,3,4,89,6.6456
1969,8,3,5,99,8.5951
1969,9,1,1,47,-0.8867
1969,9,1,2,87,-1.2716
1969,9,1,3,99,-2.4621
1969,9,1,4,146,-4.3211
1969,9,1,5,227,-4.3749
1969,9,2,1,49,-3.5213
1969,9,2,2,39,-0.2694
1969,9,2,3,57,-1.0732
1969,9,2,4,74,0.9421
1969,9,2,5,78,-1.0028
1969,9,3,1,127,-3.1730
1969,9,3,2,121,-4.1749
1969,9,3,3,100,-2.0804
1969,9,3,4,79,-1.0337
1969,9,3,5,106,-1.8558
1969,10,1,1,42,9.1580
1969,10,1,2,79,4.1690
1969,10,1,3,90,7.8873
1969,10,1,4,162,9.5700
1969,10,1,5,223,13.2249
1969,10,2,1,50,7.6988
1969,10,2,2,45,8.7768
1969,10,2,3,56,4.1881
1969,10,2,4,68,5.9484
1969,10,2,5,89,8.0466
1969,10,3,1,129,4.2154
1969,10,3,2,119,3.7110
1969,10,3,3,97,4.8713
1969,10,3,4,82,6.5199
1969,10,3,5,105,5.7530
1969,11,1,1,47,-6.3674
1969,11,1,2,82,-5.7308
1969,11,1,3,103,-6.0999
1969,11,1,4,147,-6.4240
1969,11,1,5,228,-8.2696
1969,11,2,1,49,-5.1063
1969,11,2,2,39,-5.9209
1969,11,2,3,55,-3.5510
1969,11,2,4,70,-6.0822
1969,11,2,5,88,-4.3616
1969,11,3,1,127,-3.1088
1969,11,3,2,127,-4.2041
1969,11,3,3,94,-2.2943
1969,11,3,4,90,-2.2016
1969,11,3,5,99,-2.2207
1969,12,1,1,55,-9.6623
1969,12,1,2,81,-9.3940
1969,12,1,3,96,-8.6251
1969,12,1,4,155,-6.9246
1969,12,1,5,220,-10.4269
1969,12,2,1,49,-4.7570
1969,12,2,2,38,-8.5523
1969,12,2,3,59,-5.4229
1969,12,2,4,71,-6.3764
1969,12,2,5,90,-5.3197
1969,12,3,1,127,-2.3448
1969,12,3,2,130,-2.5950
1969,12,3,3,95,-1.5645
1969,12,3,4,83,1.8764
1969,12,3,5,101,-3.5473
1970,1,1,1,42,1.9889
1970,1,1,2,84,0.1765
1970,1,1,3,93,1.6970
1970,1,1,4,142,-2.8496
1970,1,1,5,249,-3.7337
1970,1,2,1,45,-1.7723
1970,1,2,2,40,-3.9051
1970,1,2,3,48,-3.4944
1970,1,2,4,78,-5.0546
1970,1,2,5,91,-9.1046
1970,1,3,1,137,-5.6852
1970,1,3,2,118,-9.4606
1970,1,3,3,105,-8.4219
1970,1,3,4,75,-7.8264
1970,1,3,5,102,-10.6889
1970,2,1,1,49,0.8686
1970,2,1,2,71,2.8755
1970,2,1,3,91,2.8825
1970,2,1,4,142,2.2534
1970,2,1,5,258,3.3341
1970,2,2,1,42,4.9507
1970,2,2,2,42,4.8807
1970,2,2,3,57,5.1020
1970,2,2,4,70,4.6261
1970,2,2,5,97,3.4724
1970,2,3,1,133,6.4751
1970,2,3,2,124,7.1121
1970,2,3,3,100,6.3657
1970,2,3,4,80,3.5095
1970,2,3,5,99,4.6527
1970,3,1,1,49,0.4465
1970,3,1,2,86,0.5332
1970,3,1,3,100,-1.3937
1970,3,1,4,137,-1.9798
1970,3,1,5,243,-5.4771
1970,3,2,1,42,2.4505
1970,3,2,2,40,0.5496
1970,3,2,3,54,0.9014
1970,3,2,4,67,0.2237
1970,3,2,5,106,-5.2801
1970,3,3,1,135,2.6970
1970,3,3,2,121,0.4792
1970,3,3,3,101,-2.0349
1970,3,3,4,84,-1.0500
1970,3,3,5,97,-3.6974
1970,4,1,1,55,-12.3232
1970,4,1,2,83,-13.4052
1970,4,1,3,109,-14.6789
1970,4,1,4,138,-16.2400
1970,4,1,5,233,-22.7305
1970,4,2,1,39,-9.9550
1970,4,2,2,47,-12.4386
1970,4,2,3,50,-10.8560
1970,4,2,4,65,-15.9814
1970,4,2,5,107,-19.1374
1970,4,3,1,134,-7.3882
1970,4,3,2,120,-8.7121
1970,4,3,3,103,-9.4104
1970,4,3,4,79,-10.2228
1970,4,3,5,100,-14.4971
1970,5,1,1,61,-9.9798
1970,5,1,2,83,-9.5157
1970,5,1,3,114,-9.1796
1970,5,1,4,124,-10.1069
1970,5,1,5,247,-8.5800
1970,5,2,1,44,-5.6288
1970,5,2,2,43,-8.3202
1970,5,2,3,50,-7.6131
1970,5,2,4,68,-10.0202
1970,5,2,5,100,-13.7184
1970,5,3,1,131,-4.6755
1970,5,3,2,122,-3.7189
1970,5,3,3,104,-5.5391
1970,5,3,4,86,-7.3194
1970,5,3,5,92,-9.5277
1970,6,1,1,62,-7.3110
1970,6,1,2,88,-9.3322
1970,6,1,3,105,-8.4070
1970,6,1,4,124,-8.3330
1970,6,1,5,250,-11.8863
1970,6,2,1,42,-4.6674
1970,6,2,2,40,-7.9985
1970,6,2,3,49,-6.4856
1970,6,2,4,74,-8.6740
1970,6,2,5,98,-7.2895
1970,6,3,1,136,-4.8382
1970,6,3,2,114,-3.7846
1970,6,3,3,114,-3.3191
1970,6,3,4,79,-6.0719
1970,6,3,5,94,-7.1658
1970,7,1,1,66,2.1244
1970,7,1,2,90,2.7759
1970,7,1,3,104,6.4801
1970,7,1,4,137,5.6902
1970,7,1,5,228,5.5877
1970,7,2,1,44,4.2813
1970,7,2,2,43,6.5320
1970,7,2,3,56,9.9344
1970,7,2,4,75,10.0763
1970,7,2,5,89,6.7165
1970,7,3,1,130,9.4012
1970,7,3,2,118,9.6741
1970,7,3,3,101,7.6749
1970,7,3,4,86,3.5172
1970,7,3,5,103,6.3903
1970,8,1,1,80,6.7647
1970,8,1,2,89,6.8953
1970,8,1,3,107,6.6512
1970,8,1,4,134,5.6585
1970,8,1,5,216,6.6649
1970,8,2,1,46,7.8133
1970,8,2,2,42,7.0606
1970,8,2,3,56,5.3879
1970,8,2,4,73,8.1121
1970,8,2,5,93,9.0228
1970,8,3,1,123,5.3927
1970,8,3,2,122,4.4737
1970,8,3,3,94,4.6057
1970,8,3,4,92,4.9303
1970,8,3,5,104,4.8394
1970,9,1,1,81,12.1144
1970,9,1,2,88,12.7459
1970,9,1,3,116,11.4448
1970,9,1,4,125,12.1593
1970,9,1,5,217,20.3008
1970,9,2,1,44,4.2205
1970,9,2,2,44,8.9636
1970,9,2,3,58,9.5854
1970,9,2,4,70,10.5216
1970,9,2,5,98,15.0651
1970,9,3,1,124,-0.4263
1970,9,3,2,118,2.3953
1970,9,3,3,99,4.5497
1970,9,3,4,93,5.3376
1970,9,3,5,102,8.4737
1970,10,1,1,97,-5.9770
1970,10,1,2,89,-6.7982
1970,10,1,3,114,-4.8892
1970,10,1,4,117,-5.8459
1970,10,1,5,208,-10.4826
1970,10,2,1,42,-3.4756
1970,10,2,2,48,-2.9480
1970,10,2,3,58,-4.6466
1970,10,2,4,67,-3.4414
1970,10,2,5,93,-6.4128
1970,10,3,1,121,-2.1424
1970,10,3,2,112,-0.3044
1970,10,3,3,93,-0.9359
1970,10,3,4,104,-1.0414
1970,10,3,5,111,-0.0170
1970,11,1,1,99,-0.8138
1970,11,1,2,77,-1.2894
1970,11,1,3,100,-0.8771
1970,11,1,4,121,-1.1043
1970,11,1,5,224,-1.7491
1970,11,2,1,45,5.5936
1970,11,2,2,44,4.0842
1970,11,2,3,65,2.3884
1970,11,2,4,68,4.8008
1970,11,2,5,95,2.5108
1970,11,3,1,121,6.7864
1970,11,3,2,115,5.5321
1970,11,3,3,95,4.9855
1970,11,3,4,100,4.5626
1970,11,3,5,109,4.5113
1970,12,1,1,114,10.7132
1970,12,1,2,87,11.0327
1970,12,1,3,97,8.9907
1970,12,1,4,113,11.3816
1970,12,1,5,212,7.4730
1970,12,2,1,43,9.2201
1970,12,2,2,54,8.1683
1970,12,2,3,63,9.2779
1970,12,2,4,69,9.9396
1970,12,2,5,95,8.6307
1970,12,3,1,116,6.8416
1970,12,3,2,115,5.6513
1970,12,3,3,92,6.7068
1970,12,3,4,105,5.4559
1970,12,3,5,108,4.4670
1971,1,1,1,154,19.7437
1971,1,1,2,79,15.0018
1971,1,1,3,94,16.1660
1971,1,1,4,118,13.7685
1971,1,1,5,180,15.5682
1971,1,2,1,49,11.9530
1971,1,2,2,59,9.8518
1971,1,2,3,54,10.0999
1971,1,2,4,61,10.5337
1971,1,2,5,93,8.5264
1971,1,3,1,91,7.0640
1971,1,3,2,111,3.8011
1971,1,3,3,110,3.6866
1971,1,3,4,110,4.1141
1971,1,3,5,111,4.6942
1971,2,1,1,147,7.0550
1971,2,1,2,72,3.5072
1971,2,1,3,98,3.4508
1971,2,1,4,135,4.8853
1971,2,1,5,173,6.5029
1971,2,2,1,54,-0.0249
1971,2,2,2,48,3.2939
1971,2,2,3,66,2.0844
1971,2,2,4,56,2.1491
1971,2,2,5,95,3.6298
1971,2,3,1,91,2.9248
1971,2,3,2,120,1.2161
1971,2,3,3,98,-0.8971
1971,2,3,4,114,1.4234
1971,2,3,5,114,2.6468
1971,3,1,1,175,6.9064
1971,3,1,2,89,3.0457
1971,3,1,3,88,6.0529
1971,3,1,4,115,5.8435
1971,3,1,5,159,4.1957
1971,3,2,1,58,3.5906
1971,3,2,2,52,3.3976
1971,3,2,3,60,5.8580
1971,3,2,4,57,8.5279
1971,3,2,5,94,6.3966
1971,3,3,1,81,2.9592
1971,3,3,2,113,3.3994
1971,3,3,3,110,2.4242
1971,3,3,4,118,4.1465
1971,3,3,5,117,5.6399
1971,4,1,1,186,3.0351
1971,4,1,2,91,0.1813
1971,4,1,3,88,2.5735
1971,4,1,4,126,0.6432
1971,4,1,5,143,1.0353
1971,4,2,1,51,6.8851
1971,4,2,2,57,2.5579
1971,4,2,3,62,3.5336
1971,4,2,4,54,3.0059
1971,4,2,5,89,2.5199
1971,4,3,1,79,7.2201
1971,4,3,2,108,3.2626
1971,4,3,3,110,2.5472
1971,4,3,4,122,4.3739
1971,4,3,5,118,2.9258
1971,5,1,1,194,-7.5573
1971,5,1,2,115,-6.2674
1971,5,1,3,87,-6.2093
1971,5,1,4,115,-7.0819
1971,5,1,5,119,-5.5993
1971,5,2,1,55,-6.5929
1971,5,2,2,62,-4.4911
1971,5,2,3,66,-4.5856
1971,5,2,4,49,-4.2929
1971,5,2,5,81,-3.1025
1971,5,3,1,76,-2.0912
1971,5,3,2,103,-4.4085
1971,5,3,3,106,-4.1734
1971,5,3,4,125,-2.2249
1971,5,3,5,125,-4.1576
1971,6,1,1,181,-4.7452
1971,6,1,2,121,-1.0380
1971,6,1,3,88,-1.4512
1971,6,1,4,108,-3.2447
1971,6,1,5,128,-2.3745
1971,6,2,1,54,-2.9678
1971,6,2,2,67,-0.3810
1971,6,2,3,62,-1.3934
1971,6,2,4,53,-0.9016
1971,6,2,5,78,-0.4945
1971,6,3,1,80,-1.0935
1971,6,3,2,99,1.0046
1971,6,3,3,108,0.4139
1971,6,3,4,125,0.5007
1971,6,3,5,129,0.6601
1971,7,1,1,197,-8.7062
1971,7,1,2,118,-4.6003
1971,7,1,3,81,-4.8887
1971,7,1,4,128,-4.3442
1971,7,1,5,109,-6.3339
1971,7,2,1,47,-7.8517
1971,7,2,2,67,-4.0485
1971,7,2,3,74,-3.7558
1971,7,2,4,41,0.7674
1971,7,2,5,83,-5.1368
1971,7,3,1,79,-8.7694
1971,7,3,2,95,-5.2163
1971,7,3,3,102,-3.0087
1971,7,3,4,131,-2.8861
1971,7,3,5,128,-4.3612
1971,8,1,1,201,8.8718
1971,8,1,2,123,3.1676
1971,8,1,3,101,1.2308
1971,8,1,4,115,2.2514
1971,8,1,5,101,4.0243
1971,8,2,1,56,9.2716
1971,8,2,2,68,3.9857
1971,8,2,3,56,3.4996
1971,8,2,4,51,3.1318
1971,8,2,5,77,5.9818
1971,8,3,1,70,9.0586
1971,8,3,2,98,5.6284
1971,8,3,3,114,2.0616
1971,8,3,4,126,3.3940
1971,8,3,5,139,4.7993
1971,9,1,1,192,-2.0161
1971,9,1,2,125,-2.3708
1971,9,1,3,107,0.0462
1971,9,1,4,112,-1.0175
1971,9,1,5,110,0.7224
1971,9,2,1,53,-2.1144
1971,9,2,2,67,-1.7720
1971,9,2,3,52,-1.3318
1971,9,2,4,57,-0.2802
