year,month,rank_ME,rank_EPq_6,nstocks,ret_vw
1968,5,2,3,161,7.3956
1968,5,2,4,135,5.1213
1968,5,2,5,148,7.1992
1968,5,3,1,206,3.1809
1968,5,3,2,252,1.1175
1968,5,3,3,272,1.0944
1968,5,3,4,251,0.2308
1968,5,3,5,185,1.8203
1968,6,1,1,296,0.5075
1968,6,1,2,253,0.6563
1968,6,1,3,205,1.4591
1968,6,1,4,234,2.0186
1968,6,1,5,305,2.5714
1968,6,2,1,169,-1.1755
1968,6,2,2,155,-0.6893
1968,6,2,3,153,0.3427
1968,6,2,4,140,2.7349
1968,6,2,5,147,1.3345
1968,6,3,1,210,-0.8882
1968,6,3,2,253,0.7244
1968,6,3,3,266,1.6613
1968,6,3,4,250,2.9503
1968,6,3,5,193,2.8693
1968,7,1,1,272,-4.5542
1968,7,1,2,209,-3.5800
1968,7,1,3,192,-2.7319
1968,7,1,4,211,-3.8510
1968,7,1,5,278,-2.4260
1968,7,2,1,149,-5.5434
1968,7,2,2,148,-4.9812
1968,7,2,3,137,-4.3642
1968,7,2,4,127,-2.9135
1968,7,2,5,131,-1.1790
1968,7,3,1,200,-5.1568
1968,7,3,2,226,-3.6737
1968,7,3,3,244,-1.7412
1968,7,3,4,225,3.0389
1968,7,3,5,162,-1.5008
1968,8,1,1,309,4.9761
1968,8,1,2,245,4.4778
1968,8,1,3,230,4.8093
1968,8,1,4,218,5.0533
1968,8,1,5,294,5.5636
1968,8,2,1,172,2.2088
1968,8,2,2,153,4.1491
1968,8,2,3,149,3.9276
1968,8,2,4,136,4.0726
1968,8,2,5,154,4.3820
1968,8,3,1,216,1.4264
1968,8,3,2,244,1.6745
1968,8,3,3,264,1.3649
1968,8,3,4,248,1.3271
1968,8,3,5,195,1.2430
1968,9,1,1,318,8.8890
1968,9,1,2,254,6.2928
1968,9,1,3,242,5.9567
1968,9,1,4,223,6.4182
1968,9,1,5,291,6.7689
1968,9,2,1,179,7.3067
1968,9,2,2,153,6.7289
1968,9,2,3,146,6.7763
1968,9,2,4,131,5.2738
1968,9,2,5,153,6.0576
1968,9,3,1,212,2.6804
1968,9,3,2,247,4.6543
1968,9,3,3,265,3.9687
1968,9,3,4,251,3.4772
1968,9,3,5,196,6.1680
1968,10,1,1,287,-2.3900
1968,10,1,2,232,0.2000
1968,10,1,3,218,0.0470
1968,10,1,4,203,2.7567
1968,10,1,5,244,1.3271
1968,10,2,1,165,-0.4347
1968,10,2,2,142,0.4054
1968,10,2,3,132,1.3147
1968,10,2,4,121,2.8316
1968,10,2,5,123,3.1181
1968,10,3,1,190,-2.7842
1968,10,3,2,195,0.9486
1968,10,3,3,234,1.4862
1968,10,3,4,220,2.7960
1968,10,3,5,175,2.3358
1968,11,1,1,341,8.0747
1968,11,1,2,260,6.6961
1968,11,1,3,246,7.3207
1968,11,1,4,204,7.9409
1968,11,1,5,254,6.7102
1968,11,2,1,183,8.4009
1968,11,2,2,165,7.7682
1968,11,2,3,136,8.2148
1968,11,2,4,140,7.6945
1968,11,2,5,149,6.9420
1968,11,3,1,203,7.0140
1968,11,3,2,215,5.2724
1968,11,3,3,261,6.3008
1968,11,3,4,251,4.9446
1968,11,3,5,191,4.1102
1968,12,1,1,349,4.1781
1968,12,1,2,267,-0.1098
1968,12,1,3,241,1.0901
1968,12,1,4,205,0.0061
1968,12,1,5,257,0.4551
1968,12,2,1,184,-1.8737
1968,12,2,2,163,-0.8939
1968,12,2,3,145,-0.1105
1968,12,2,4,140,-2.1663
1968,12,2,5,152,-1.0189
1968,12,3,1,198,-5.2610
1968,12,3,2,212,-3.8314
1968,12,3,3,258,-3.4022
1968,12,3,4,257,-4.1422
1968,12,3,5,195,-1.9703
1969,1,1,1,316,-2.0668
1969,1,1,2,246,-1.3670
1969,1,1,3,224,-1.8047
1969,1,1,4,182,-1.9483
1969,1,1,5,223,-0.9341
1969,1,2,1,166,-2.4481
1969,1,2,2,150,-3.1595
1969,1,2,3,133,-0.6509
1969,1,2,4,128,0.4114
1969,1,2,5,134,1.0308
1969,1,3,1,184,-2.2265
1969,1,3,2,200,-0.8243
1969,1,3,3,225,-1.2776
1969,1,3,4,233,0.0419
1969,1,3,5,178,-0.0809
1969,2,1,1,359,-11.2273
1969,2,1,2,275,-9.4696
1969,2,1,3,237,-7.9869
1969,2,1,4,209,-8.0488
1969,2,1,5,238,-7.6828
1969,2,2,1,181,-9.6606
1969,2,2,2,168,-8.5408
1969,2,2,3,149,-8.5457
1969,2,2,4,142,-6.5652
1969,2,2,5,144,-6.5779
1969,2,3,1,199,-3.4255
1969,2,3,2,219,-5.2378
1969,2,3,3,259,-5.5651
1969,2,3,4,249,-3.9254
1969,2,3,5,205,-5.9985
1969,3,1,1,364,3.5461
1969,3,1,2,283,3.3965
1969,3,1,3,236,0.8738
1969,3,1,4,217,0.8828
1969,3,1,5,250,1.9302
1969,3,2,1,181,3.2623
1969,3,2,2,166,2.1963
1969,3,2,3,151,1.9611
1969,3,2,4,145,2.2111
1969,3,2,5,150,2.1068
1969,3,3,1,202,4.6865
1969,3,3,2,219,3.3013
1969,3,3,3,271,2.4714
1969,3,3,4,248,3.2373
1969,3,3,5,209,2.6076
1969,4,1,1,337,0.2858
1969,4,1,2,250,0.3802
1969,4,1,3,215,-1.4532
1969,4,1,4,205,-2.1025
1969,4,1,5,236,-0.5608
1969,4,2,1,175,1.9600
1969,4,2,2,147,0.3172
1969,4,2,3,136,0.4406
1969,4,2,4,128,-0.3356
1969,4,2,5,132,0.4382
1969,4,3,1,178,4.0966
1969,4,3,2,219,2.4566
1969,4,3,3,247,1.5649
1969,4,3,4,232,1.9558
1969,4,3,5,177,-0.0115
1969,5,1,1,374,0.9502
1969,5,1,2,263,0.7189
1969,5,1,3,231,0.5486
1969,5,1,4,225,0.1455
1969,5,1,5,289,0.0533
1969,5,2,1,189,0.6547
1969,5,2,2,170,-1.0024
1969,5,2,3,160,-1.1168
1969,5,2,4,150,0.6834
1969,5,2,5,158,-0.8095
1969,5,3,1,199,0.2826
1969,5,3,2,245,-0.2375
1969,5,3,3,282,0.4670
1969,5,3,4,260,1.1555
1969,5,3,5,201,0.3907
1969,6,1,1,386,-14.3282
1969,6,1,2,267,-12.4380
1969,6,1,3,221,-12.2025
1969,6,1,4,226,-11.4944
1969,6,1,5,294,-11.7495
1969,6,2,1,191,-12.0547
1969,6,2,2,167,-11.1378
1969,6,2,3,156,-10.3510
1969,6,2,4,153,-9.8705
1969,6,2,5,159,-10.7111
1969,6,3,1,193,-1.4826
1969,6,3,2,252,-6.8902
1969,6,3,3,281,-7.6253
1969,6,3,4,256,-7.5305
1969,6,3,5,203,-7.0363
1969,7,1,1,359,-12.0268
1969,7,1,2,240,-10.5133
1969,7,1,3,195,-10.8487
1969,7,1,4,215,-9.2774
1969,7,1,5,276,-10.4334
1969,7,2,1,177,-10.1757
1969,7,2,2,157,-8.0870
1969,7,2,3,142,-8.3216
1969,7,2,4,143,-7.2598
1969,7,2,5,140,-8.4273
1969,7,3,1,180,-4.2218
1969,7,3,2,241,-5.8857
1969,7,3,3,265,-5.7001
1969,7,3,4,241,-7.3776
1969,7,3,5,177,-7.0790
1969,8,1,1,379,4.3732
1969,8,1,2,291,6.0872
1969,8,1,3,235,5.2461
1969,8,1,4,240,3.9931
1969,8,1,5,292,4.2009
1969,8,2,1,190,8.1758
1969,8,2,2,170,6.9632
1969,8,2,3,158,5.4185
1969,8,2,4,156,3.2310
1969,8,2,5,154,4.4518
1969,8,3,1,199,6.8049
1969,8,3,2,263,5.1120
1969,8,3,3,281,3.7714
1969,8,3,4,260,3.5128
1969,8,3,5,209,3.1712
1969,9,1,1,382,-2.2953
1969,9,1,2,301,-3.7112
1969,9,1,3,257,-4.0785
1969,9,1,4,245,-3.6123
1969,9,1,5,296,-4.1805
1969,9,2,1,190,0.3408
1969,9,2,2,171,0.6480
1969,9,2,3,166,-1.1045
1969,9,2,4,160,-1.5485
1969,9,2,5,149,-0.9152
1969,9,3,1,199,-0.1149
1969,9,3,2,265,-2.8115
1969,9,3,3,274,-3.8521
1969,9,3,4,255,-4.7172
1969,9,3,5,205,-2.7567
1969,10,1,1,327,12.0800
1969,10,1,2,274,11.5751
1969,10,1,3,247,9.1239
1969,10,1,4,232,8.6550
1969,10,1,5,269,9.0952
1969,10,2,1,174,8.0540
1969,10,2,2,158,7.3210
1969,10,2,3,155,6.2434
1969,10,2,4,144,7.5607
1969,10,2,5,126,7.7451
1969,10,3,1,189,5.8994
1969,10,3,2,234,6.0626
1969,10,3,3,234,3.9890
1969,10,3,4,220,2.9989
1969,10,3,5,173,6.6306
1969,11,1,1,359,-6.5671
1969,11,1,2,312,-7.1802
1969,11,1,3,268,-6.4074
1969,11,1,4,257,-6.1087
1969,11,1,5,295,-6.6914
1969,11,2,1,190,-3.4126
1969,11,2,2,180,-4.8809
1969,11,2,3,174,-4.4531
1969,11,2,4,154,-5.3111
1969,11,2,5,145,-4.6354
1969,11,3,1,212,-1.2730
1969,11,3,2,253,-2.8806
1969,11,3,3,258,-2.5395
1969,11,3,4,246,-4.4289
1969,11,3,5,199,-4.5470
1969,12,1,1,354,-8.8288
1969,12,1,2,321,-6.3839
1969,12,1,3,274,-7.1693
1969,12,1,4,265,-6.5197
1969,12,1,5,306,-7.4275
1969,12,2,1,184,-4.7015
1969,12,2,2,184,-3.6539
1969,12,2,3,173,-3.6507
1969,12,2,4,160,-5.8202
1969,12,2,5,155,-5.2736
1969,12,3,1,216,1.4165
1969,12,3,2,253,-1.8903
1969,12,3,3,261,-4.1020
1969,12,3,4,248,-2.1013
1969,12,3,5,192,-2.9152
1970,1,1,1,289,-3.9588
1970,1,1,2,311,-4.4205
1970,1,1,3,273,-2.5534
1970,1,1,4,254,-2.2945
1970,1,1,5,270,-2.9304
1970,1,2,1,171,-6.3796
1970,1,2,2,179,-7.2638
1970,1,2,3,164,-5.8348
1970,1,2,4,154,-3.8744
1970,1,2,5,138,-5.3281
1970,1,3,1,203,-7.5492
1970,1,3,2,212,-7.6597
1970,1,3,3,227,-6.8583
1970,1,3,4,224,-9.2136
1970,1,3,5,172,-7.4560
1970,2,1,1,321,2.3014
1970,2,1,2,342,2.5873
1970,2,1,3,290,2.5992
1970,2,1,4,276,4.3093
1970,2,1,5,299,3.8622
1970,2,2,1,190,2.4230
1970,2,2,2,212,4.1523
1970,2,2,3,185,4.5419
1970,2,2,4,182,3.0977
1970,2,2,5,156,4.6293
1970,2,3,1,220,3.4862
1970,2,3,2,227,6.7542
1970,2,3,3,247,7.2950
1970,2,3,4,251,6.5244
1970,2,3,5,195,7.5131
1970,3,1,1,326,-4.9510
1970,3,1,2,340,-5.0936
1970,3,1,3,294,-3.6116
1970,3,1,4,272,-1.5610
1970,3,1,5,320,-1.4783
1970,3,2,1,188,-3.1479
1970,3,2,2,213,-3.9554
1970,3,2,3,185,-1.5381
1970,3,2,4,182,-0.2662
1970,3,2,5,159,0.3718
1970,3,3,1,228,-2.7082
1970,3,3,2,239,0.9521
1970,3,3,3,254,1.2616
1970,3,3,4,250,2.0762
1970,3,3,5,196,0.4223
1970,4,1,1,305,-22.4706
1970,4,1,2,302,-18.4953
1970,4,1,3,260,-16.0107
1970,4,1,4,268,-13.7034
1970,4,1,5,321,-14.7928
1970,4,2,1,168,-20.5366
1970,4,2,2,201,-16.5154
1970,4,2,3,180,-13.1206
1970,4,2,4,164,-11.9010
1970,4,2,5,140,-12.8840
1970,4,3,1,218,-10.5843
1970,4,3,2,217,-10.5403
1970,4,3,3,233,-8.1635
1970,4,3,4,232,-8.0853
1970,4,3,5,162,-9.4233
1970,5,1,1,325,-8.8384
1970,5,1,2,312,-10.5674
1970,5,1,3,274,-10.7838
1970,5,1,4,303,-9.4727
1970,5,1,5,399,-9.3222
1970,5,2,1,179,-12.0444
1970,5,2,2,205,-10.2478
1970,5,2,3,195,-8.6324
1970,5,2,4,182,-8.4372
1970,5,2,5,164,-9.4813
1970,5,3,1,235,-8.2537
1970,5,3,2,260,-6.6460
1970,5,3,3,269,-4.2951
1970,5,3,4,255,-2.2641
1970,5,3,5,177,-4.7632
1970,6,1,1,326,-10.6526
1970,6,1,2,299,-8.1318
1970,6,1,3,257,-8.6800
1970,6,1,4,296,-7.5145
1970,6,1,5,404,-7.6138
1970,6,2,1,188,-6.9412
1970,6,2,2,204,-7.1380
1970,6,2,3,191,-6.5504
1970,6,2,4,187,-6.6910
1970,6,2,5,168,-7.7063
1970,6,3,1,236,-6.1129
1970,6,3,2,273,-3.1692
1970,6,3,3,277,-4.9758
1970,6,3,4,260,-3.5212
1970,6,3,5,179,-5.2772
1970,7,1,1,289,3.8622
1970,7,1,2,269,5.6672
1970,7,1,3,219,5.0156
1970,7,1,4,282,4.5820
1970,7,1,5,370,5.4097
1970,7,2,1,167,7.1468
1970,7,2,2,186,8.0419
1970,7,2,3,169,7.6257
1970,7,2,4,172,7.9135
1970,7,2,5,156,8.2643
1970,7,3,1,237,4.2003
1970,7,3,2,267,8.4701
1970,7,3,3,270,9.7075
1970,7,3,4,233,9.8309
1970,7,3,5,156,8.5166
1970,8,1,1,328,5.9274
1970,8,1,2,289,5.5385
1970,8,1,3,276,7.2550
1970,8,1,4,301,6.0088
1970,8,1,5,411,5.7489
1970,8,2,1,178,6.8543
1970,8,2,2,198,6.0996
1970,8,2,3,200,6.1705
1970,8,2,4,182,6.3510
1970,8,2,5,182,7.4183
1970,8,3,1,254,4.4277
1970,8,3,2,292,3.9952
1970,8,3,3,295,4.7786
1970,8,3,4,261,6.1583
1970,8,3,5,184,5.5768
1970,9,1,1,324,16.1005
1970,9,1,2,289,14.7025
1970,9,1,3,278,12.7409
1970,9,1,4,311,13.9308
1970,9,1,5,420,14.5056
1970,9,2,1,183,13.2025
1970,9,2,2,204,12.0680
1970,9,2,3,200,8.5725
1970,9,2,4,182,9.0988
1970,9,2,5,177,10.8084
1970,9,3,1,255,6.5352
1970,9,3,2,298,2.9522
1970,9,3,3,296,1.0338
1970,9,3,4,265,2.0644
1970,9,3,5,189,5.7936
1970,10,1,1,290,-10.0837
1970,10,1,2,262,-6.7718
1970,10,1,3,258,-6.5398
1970,10,1,4,288,-5.6257
1970,10,1,5,387,-6.8366
1970,10,2,1,166,-5.4679
1970,10,2,2,182,-4.8560
1970,10,2,3,187,-3.5791
1970,10,2,4,165,-4.5207
1970,10,2,5,160,-4.4871
1970,10,3,1,230,-0.2997
1970,10,3,2,274,-1.6922
1970,10,3,3,267,-1.3113
1970,10,3,4,242,-0.0295
1970,10,3,5,164,-3.6126
1970,11,1,1,326,-3.0554
1970,11,1,2,298,-2.0722
1970,11,1,3,279,-0.0686
1970,11,1,4,314,0.8022
1970,11,1,5,407,0.0785
1970,11,2,1,180,1.7635
1970,11,2,2,194,3.1035
1970,11,2,3,197,3.3800
1970,11,2,4,176,2.7121
1970,11,2,5,176,3.2865
1970,11,3,1,245,5.0810
1970,11,3,2,293,5.4273
1970,11,3,3,281,5.6291
1970,11,3,4,258,5.7056
1970,11,3,5,180,5.5823
1970,12,1,1,321,6.2041
1970,12,1,2,302,9.0157
1970,12,1,3,291,10.3440
1970,12,1,4,328,10.6047
1970,12,1,5,411,12.5105
1970,12,2,1,173,6.2897
1970,12,2,2,197,9.2397
1970,12,2,3,198,8.9030
1970,12,2,4,185,8.9037
1970,12,2,5,177,8.7432
1970,12,3,1,243,4.3208
1970,12,3,2,285,5.8034
1970,12,3,3,286,5.9652
1970,12,3,4,256,7.3814
1970,12,3,5,179,8.0449
1971,1,1,1,280,15.2826
1971,1,1,2,279,14.5065
1971,1,1,3,283,12.7627
1971,1,1,4,302,13.9540
1971,1,1,5,358,15.4792
1971,1,2,1,157,8.8433
1971,1,2,2,179,9.6898
1971,1,2,3,169,9.1249
1971,1,2,4,168,9.7576
1971,1,2,5,163,10.3767
1971,1,3,1,211,4.3394
1971,1,3,2,248,3.7564
1971,1,3,3,248,4.3405
1971,1,3,4,229,3.8943
1971,1,3,5,165,5.8833
1971,2,1,1,334,5.5973
1971,2,1,2,312,5.3728
1971,2,1,3,299,6.4247
1971,2,1,4,321,5.6916
1971,2,1,5,382,7.2686
1971,2,2,1,174,4.4829
1971,2,2,2,195,3.2297
1971,2,2,3,191,2.0581
1971,2,2,4,182,2.6954
1971,2,2,5,177,3.0485
1971,2,3,1,225,2.0604
1971,2,3,2,273,2.2467
1971,2,3,3,279,0.9785
1971,2,3,4,258,0.4202
1971,2,3,5,192,1.5297
1971,3,1,1,341,6.4460
1971,3,1,2,326,6.8067
1971,3,1,3,296,5.7591
1971,3,1,4,323,5.5424
1971,3,1,5,388,6.4877
1971,3,2,1,174,8.5108
1971,3,2,2,197,7.1064
1971,3,2,3,199,4.4707
1971,3,2,4,181,5.6773
1971,3,2,5,177,4.2186
1971,3,3,1,229,6.0113
1971,3,3,2,275,3.4270
1971,3,3,3,279,3.1576
1971,3,3,4,254,2.1843
1971,3,3,5,193,4.4986
1971,4,1,1,302,2.0394
1971,4,1,2,276,2.3655
1971,4,1,3,272,1.5401
1971,4,1,4,305,1.3014
1971,4,1,5,376,1.9477
1971,4,2,1,156,3.9035
1971,4,2,2,185,4.2203
1971,4,2,3,183,2.6372
1971,4,2,4,171,3.1154
1971,4,2,5,162,2.5935
1971,4,3,1,215,3.4824
1971,4,3,2,256,4.3590
1971,4,3,3,262,3.5461
1971,4,3,4,233,3.0984
1971,4,3,5,159,3.4791
1971,5,1,1,328,-6.1393
1971,5,1,2,284,-6.1399
1971,5,1,3,286,-5.8206
1971,5,1,4,314,-5.6437
1971,5,1,5,398,-6.2043
1971,5,2,1,175,-3.8517
1971,5,2,2,204,-3.5808
1971,5,2,3,208,-3.8352
1971,5,2,4,193,-4.7479
1971,5,2,5,187,-4.4810
1971,5,3,1,242,-2.7967
1971,5,3,2,287,-2.1466
1971,5,3,3,303,-3.1511
1971,5,3,4,264,-4.8509
1971,5,3,5,188,-4.4197
1971,6,1,1,328,-2.9608
1971,6,1,2,292,-2.6678
1971,6,1,3,275,-2.0305
1971,6,1,4,290,-1.8117
1971,6,1,5,391,-2.3328
1971,6,2,1,174,-0.2327
1971,6,2,2,199,0.1656
1971,6,2,3,202,0.1491
1971,6,2,4,189,-0.4599
1971,6,2,5,183,-1.6005
1971,6,3,1,243,1.0493
1971,6,3,2,284,0.1859
1971,6,3,3,298,1.0313
1971,6,3,4,270,0.8527
1971,6,3,5,194,0.1839
1971,7,1,1,298,-7.3921
1971,7,1,2,256,-6.9756
1971,7,1,3,256,-6.7641
1971,7,1,4,251,-5.7955
1971,7,1,5,333,-4.4246
1971,7,2,1,155,-5.4956
1971,7,2,2,186,-5.5323
1971,7,2,3,182,-3.9075
1971,7,2,4,170,-3.9161
1971,7,2,5,166,-4.4638
1971,7,3,1,215,-5.3896
1971,7,3,2,258,-3.3059
1971,7,3,3,260,-4.1526
1971,7,3,4,229,-3.7486
1971,7,3,5,170,-2.8352
1971,8,1,1,339,2.6911
1971,8,1,2,290,4.3477
1971,8,1,3,289,5.7738
1971,8,1,4,280,5.2313
1971,8,1,5,350,4.7043
1971,8,2,1,170,4.5931
1971,8,2,2,199,5.7057
1971,8,2,3,212,5.3752
1971,8,2,4,190,4.4189
1971,8,2,5,183,3.8045
1971,8,3,1,223,5.0132
1971,8,3,2,289,6.4631
1971,8,3,3,277,5.7702
1971,8,3,4,245,0.8106
1971,8,3,5,200,0.1735
1971,9,1,1,336,-0.8459
1971,9,1,2,286,0.5870
1971,9,1,3,308,1.2269
1971,9,1,4,285,0.9511
1971,9,1,5,348,1.5832
1971,9,2,1,167,-0.9494
1971,9,2,2,196,0.6339
1971,9,2,3,213,-1.0826
1971,9,2,4,181,-0.2697
