year,month,rank_ME,rank_EBP,nstocks,ret_vw
1978,3,2,3,100,5.2860
1978,3,2,4,121,6.6532
1978,3,2,5,105,7.1719
1978,3,3,1,231,1.6079
1978,3,3,2,186,3.6954
1978,3,3,3,139,2.7433
1978,3,3,4,99,3.8513
1978,3,3,5,43,6.2463
1978,4,1,1,257,9.6130
1978,4,1,2,245,10.0457
1978,4,1,3,246,7.3041
1978,4,1,4,407,7.4035
1978,4,1,5,806,8.1603
1978,4,2,1,153,9.8401
1978,4,2,2,114,8.7745
1978,4,2,3,100,6.4005
1978,4,2,4,121,7.1053
1978,4,2,5,104,6.5318
1978,4,3,1,232,11.5162
1978,4,3,2,186,7.7495
1978,4,3,3,139,3.7310
1978,4,3,4,99,5.4422
1978,4,3,5,42,9.6561
1978,5,1,1,255,7.4825
1978,5,1,2,245,7.7256
1978,5,1,3,245,7.3972
1978,5,1,4,404,7.6088
1978,5,1,5,806,8.1065
1978,5,2,1,152,7.9882
1978,5,2,2,112,5.2902
1978,5,2,3,100,5.3344
1978,5,2,4,119,6.3173
1978,5,2,5,104,6.2203
1978,5,3,1,232,1.9941
1978,5,3,2,186,1.8017
1978,5,3,3,138,0.2786
1978,5,3,4,99,2.2919
1978,5,3,5,42,3.4070
1978,6,1,1,252,1.5804
1978,6,1,2,239,-1.1304
1978,6,1,3,244,0.1676
1978,6,1,4,401,0.7430
1978,6,1,5,802,0.0825
1978,6,2,1,151,-2.0601
1978,6,2,2,112,-1.4839
1978,6,2,3,100,2.6948
1978,6,2,4,118,-0.2382
1978,6,2,5,103,0.6646
1978,6,3,1,231,-1.0167
1978,6,3,2,185,-2.4116
1978,6,3,3,137,-1.1271
1978,6,3,4,99,-1.1380
1978,6,3,5,41,-3.5213
1978,7,1,1,321,5.9076
1978,7,1,2,296,7.2593
1978,7,1,3,198,5.5605
1978,7,1,4,399,6.1697
1978,7,1,5,759,3.6600
1978,7,2,1,175,7.4119
1978,7,2,2,140,6.9034
1978,7,2,3,95,5.3548
1978,7,2,4,107,5.8118
1978,7,2,5,105,6.1805
1978,7,3,1,223,7.2548
1978,7,3,2,158,4.9414
1978,7,3,3,148,3.1898
1978,7,3,4,104,5.9231
1978,7,3,5,61,6.6113
1978,8,1,1,321,8.8854
1978,8,1,2,294,10.0631
1978,8,1,3,196,6.4810
1978,8,1,4,394,8.5238
1978,8,1,5,755,9.6948
1978,8,2,1,174,8.3255
1978,8,2,2,140,7.6852
1978,8,2,3,94,8.7180
1978,8,2,4,106,7.9768
1978,8,2,5,105,8.2519
1978,8,3,1,223,3.5135
1978,8,3,2,155,3.9204
1978,8,3,3,148,2.8475
1978,8,3,4,104,5.1299
1978,8,3,5,61,1.3387
1978,9,1,1,318,-0.9897
1978,9,1,2,287,0.2136
1978,9,1,3,193,-0.3292
1978,9,1,4,394,-0.5058
1978,9,1,5,752,-0.2829
1978,9,2,1,173,-1.7525
1978,9,2,2,139,-2.6060
1978,9,2,3,93,-2.3698
1978,9,2,4,106,-1.4040
1978,9,2,5,105,-0.1273
1978,9,3,1,221,-3.0111
1978,9,3,2,154,0.6755
1978,9,3,3,148,0.6519
1978,9,3,4,103,0.4649
1978,9,3,5,61,0.8845
1978,10,1,1,317,-26.6666
1978,10,1,2,285,-25.2545
1978,10,1,3,192,-20.6875
1978,10,1,4,395,-21.5037
1978,10,1,5,750,-21.3531
1978,10,2,1,171,-22.5766
1978,10,2,2,139,-20.0965
1978,10,2,3,94,-17.7009
1978,10,2,4,107,-18.9568
1978,10,2,5,101,-20.7967
1978,10,3,1,221,-9.4993
1978,10,3,2,156,-10.2958
1978,10,3,3,147,-7.4596
1978,10,3,4,103,-10.6094
1978,10,3,5,61,-14.2319
1978,11,1,1,317,8.5454
1978,11,1,2,286,8.0701
1978,11,1,3,192,5.6072
1978,11,1,4,388,5.5244
1978,11,1,5,747,5.4604
1978,11,2,1,171,10.1392
1978,11,2,2,138,7.6648
1978,11,2,3,93,4.9524
1978,11,2,4,107,5.7503
1978,11,2,5,101,5.9063
1978,11,3,1,219,2.5094
1978,11,3,2,156,3.1113
1978,11,3,3,147,3.3790
1978,11,3,4,103,4.4267
1978,11,3,5,61,3.7063
1978,12,1,1,315,3.9321
1978,12,1,2,284,2.4255
1978,12,1,3,190,1.9210
1978,12,1,4,386,1.1741
1978,12,1,5,745,0.6294
1978,12,2,1,169,2.5699
1978,12,2,2,138,4.5024
1978,12,2,3,93,-0.4757
1978,12,2,4,106,1.3650
1978,12,2,5,103,3.2326
1978,12,3,1,217,3.6168
1978,12,3,2,156,0.6185
1978,12,3,3,145,-0.0957
1978,12,3,4,103,1.1853
1978,12,3,5,61,-1.1107
1979,1,1,1,312,10.0333
1979,1,1,2,283,9.2869
1979,1,1,3,188,7.8838
1979,1,1,4,385,10.9820
1979,1,1,5,740,11.2305
1979,1,2,1,168,7.4972
1979,1,2,2,137,6.3966
1979,1,2,3,93,8.7479
1979,1,2,4,106,9.3163
1979,1,2,5,102,9.4273
1979,1,3,1,217,2.9556
1979,1,3,2,156,5.1755
1979,1,3,3,145,4.7243
1979,1,3,4,103,6.3043
1979,1,3,5,61,6.4983
1979,2,1,1,311,-2.7885
1979,2,1,2,282,-4.2598
1979,2,1,3,185,-1.6953
1979,2,1,4,384,-3.3341
1979,2,1,5,734,-1.4679
1979,2,2,1,167,-3.6771
1979,2,2,2,135,-1.8652
1979,2,2,3,92,-1.3574
1979,2,2,4,101,-3.1086
1979,2,2,5,102,-2.6987
1979,2,3,1,218,-3.8302
1979,2,3,2,155,-2.5546
1979,2,3,3,144,-1.7154
1979,2,3,4,102,-3.1744
1979,2,3,5,60,-2.5287
1979,3,1,1,310,12.1126
1979,3,1,2,281,10.0882
1979,3,1,3,184,7.4659
1979,3,1,4,382,7.0710
1979,3,1,5,729,7.9220
1979,3,2,1,167,11.6545
1979,3,2,2,133,10.9149
1979,3,2,3,91,8.1021
1979,3,2,4,100,9.3660
1979,3,2,5,100,9.7841
1979,3,3,1,216,5.3756
1979,3,3,2,154,6.9927
1979,3,3,3,144,3.6298
1979,3,3,4,101,6.9793
1979,3,3,5,60,9.2350
1979,4,1,1,309,2.9438
1979,4,1,2,280,3.5661
1979,4,1,3,184,1.2957
1979,4,1,4,380,2.6081
1979,4,1,5,728,3.4576
1979,4,2,1,166,1.1444
1979,4,2,2,132,1.5651
1979,4,2,3,91,4.3923
1979,4,2,4,100,3.0529
1979,4,2,5,99,3.2055
1979,4,3,1,216,0.2081
1979,4,3,2,154,0.6076
1979,4,3,3,144,-0.7528
1979,4,3,4,102,1.4878
1979,4,3,5,60,0.7413
1979,5,1,1,307,-2.4356
1979,5,1,2,278,-0.9930
1979,5,1,3,182,-2.1628
1979,5,1,4,376,-0.7962
1979,5,1,5,726,-0.8632
1979,5,2,1,165,-3.0568
1979,5,2,2,131,-1.7478
1979,5,2,3,91,-0.4602
1979,5,2,4,99,-2.1131
1979,5,2,5,98,2.1682
1979,5,3,1,216,-1.7347
1979,5,3,2,154,-1.5976
1979,5,3,3,144,-0.7912
1979,5,3,4,102,-2.7346
1979,5,3,5,60,-2.3752
1979,6,1,1,306,5.8185
1979,6,1,2,276,5.7038
1979,6,1,3,180,5.1172
1979,6,1,4,374,5.1228
1979,6,1,5,722,4.3483
1979,6,2,1,165,5.1733
1979,6,2,2,129,6.9154
1979,6,2,3,91,3.9109
1979,6,2,4,99,6.2160
1979,6,2,5,98,4.0437
1979,6,3,1,216,2.7657
1979,6,3,2,153,4.8727
1979,6,3,3,144,4.1301
1979,6,3,4,101,5.7222
1979,6,3,5,60,4.6623
1979,7,1,1,377,3.3895
1979,7,1,2,317,1.6678
1979,7,1,3,234,3.0101
1979,7,1,4,359,2.1101
1979,7,1,5,660,2.4953
1979,7,2,1,193,1.1651
1979,7,2,2,144,3.0047
1979,7,2,3,88,3.6432
1979,7,2,4,93,4.6693
1979,7,2,5,102,3.9673
1979,7,3,1,203,0.1151
1979,7,3,2,152,2.1285
1979,7,3,3,151,1.1984
1979,7,3,4,111,1.2078
1979,7,3,5,68,3.8160
1979,8,1,1,375,9.0662
1979,8,1,2,316,8.2954
1979,8,1,3,230,7.9467
1979,8,1,4,357,7.7153
1979,8,1,5,655,7.4030
1979,8,2,1,191,9.0771
1979,8,2,2,141,9.2414
1979,8,2,3,87,5.7542
1979,8,2,4,93,8.3851
1979,8,2,5,101,8.7694
1979,8,3,1,203,6.4627
1979,8,3,2,151,7.3187
1979,8,3,3,151,4.0186
1979,8,3,4,111,6.9246
1979,8,3,5,67,6.7038
1979,9,1,1,372,0.3250
1979,9,1,2,313,-1.6473
1979,9,1,3,228,-0.1814
1979,9,1,4,354,-0.2664
1979,9,1,5,648,-1.1442
1979,9,2,1,190,1.8990
1979,9,2,2,141,0.3689
1979,9,2,3,87,-1.2788
1979,9,2,4,93,-2.1420
1979,9,2,5,100,0.0972
1979,9,3,1,202,-1.5439
1979,9,3,2,151,1.8613
1979,9,3,3,151,-1.2670
1979,9,3,4,110,3.1040
1979,9,3,5,67,0.4664
1979,10,1,1,373,-10.0039
1979,10,1,2,310,-11.4567
1979,10,1,3,227,-11.2888
1979,10,1,4,353,-9.7093
1979,10,1,5,642,-10.1183
1979,10,2,1,189,-8.7106
1979,10,2,2,141,-9.0140
1979,10,2,3,86,-9.8211
1979,10,2,4,93,-12.2733
1979,10,2,5,100,-11.6086
1979,10,3,1,202,-6.4452
1979,10,3,2,151,-4.8121
1979,10,3,3,151,-6.0500
1979,10,3,4,108,-7.9275
1979,10,3,5,67,-8.2485
1979,11,1,1,373,10.5422
1979,11,1,2,310,9.5149
1979,11,1,3,227,7.3994
1979,11,1,4,353,5.8753
1979,11,1,5,640,6.0725
1979,11,2,1,189,11.4569
1979,11,2,2,141,8.4885
1979,11,2,3,85,8.1312
1979,11,2,4,93,8.9369
1979,11,2,5,100,6.4419
1979,11,3,1,202,6.1318
1979,11,3,2,151,6.8383
1979,11,3,3,151,5.6228
1979,11,3,4,108,4.8146
1979,11,3,5,67,1.7460
1979,12,1,1,370,10.5047
1979,12,1,2,307,8.9796
1979,12,1,3,225,7.8220
1979,12,1,4,350,5.3767
1979,12,1,5,638,6.1491
1979,12,2,1,187,7.1060
1979,12,2,2,141,7.1979
1979,12,2,3,85,3.2165
1979,12,2,4,93,6.2375
1979,12,2,5,100,5.6926
1979,12,3,1,200,2.2037
1979,12,3,2,151,2.8302
1979,12,3,3,151,0.0133
1979,12,3,4,108,3.0004
1979,12,3,5,66,3.5793
1980,1,1,1,367,12.7116
1980,1,1,2,305,11.3432
1980,1,1,3,222,9.0974
1980,1,1,4,345,8.1590
1980,1,1,5,630,11.3555
1980,1,2,1,186,6.5709
1980,1,2,2,140,8.3762
1980,1,2,3,84,6.3365
1980,1,2,4,92,7.2801
1980,1,2,5,99,8.3286
1980,1,3,1,200,3.8783
1980,1,3,2,149,9.0743
1980,1,3,3,151,3.3388
1980,1,3,4,108,8.8555
1980,1,3,5,66,11.9170
1980,2,1,1,365,0.6919
1980,2,1,2,298,0.0672
1980,2,1,3,220,-2.0746
1980,2,1,4,342,-1.3359
1980,2,1,5,625,-2.3901
1980,2,2,1,185,-0.5422
1980,2,2,2,139,-0.2614
1980,2,2,3,84,-3.2421
1980,2,2,4,92,-2.5858
1980,2,2,5,98,-3.2119
1980,2,3,1,198,-3.4952
1980,2,3,2,149,2.4684
1980,2,3,3,151,0.0448
1980,2,3,4,105,3.0053
1980,2,3,5,66,3.8958
1980,3,1,1,363,-21.2674
1980,3,1,2,296,-20.8463
1980,3,1,3,220,-17.6125
1980,3,1,4,340,-17.0975
1980,3,1,5,617,-17.1395
1980,3,2,1,185,-18.6754
1980,3,2,2,136,-18.5023
1980,3,2,3,84,-14.3357
1980,3,2,4,92,-18.1025
1980,3,2,5,97,-17.3079
1980,3,3,1,197,-8.1537
1980,3,3,2,148,-12.6384
1980,3,3,3,151,-8.0437
1980,3,3,4,105,-13.4162
1980,3,3,5,66,-15.9728
1980,4,1,1,363,7.0185
1980,4,1,2,293,6.8572
1980,4,1,3,220,7.6812
1980,4,1,4,340,4.6576
1980,4,1,5,614,5.5557
1980,4,2,1,185,5.3485
1980,4,2,2,134,6.6258
1980,4,2,3,84,6.8649
1980,4,2,4,92,6.1394
1980,4,2,5,97,3.7077
1980,4,3,1,197,3.3754
1980,4,3,2,148,4.2748
1980,4,3,3,151,7.7327
1980,4,3,4,104,5.7354
1980,4,3,5,66,3.1215
1980,5,1,1,362,7.3508
1980,5,1,2,294,6.9532
1980,5,1,3,218,7.9594
1980,5,1,4,339,6.2342
1980,5,1,5,612,6.3185
1980,5,2,1,184,8.4447
1980,5,2,2,134,8.4886
1980,5,2,3,84,7.2643
1980,5,2,4,92,8.1813
1980,5,2,5,96,8.9926
1980,5,3,1,197,5.7055
1980,5,3,2,149,6.1087
1980,5,3,3,151,5.0969
1980,5,3,4,104,4.8579
1980,5,3,5,66,5.7428
1980,6,1,1,361,5.2176
1980,6,1,2,293,3.3034
1980,6,1,3,216,4.0855
1980,6,1,4,335,2.9574
1980,6,1,5,609,5.1027
1980,6,2,1,182,5.0696
1980,6,2,2,136,6.4785
1980,6,2,3,83,2.6243
1980,6,2,4,91,4.8752
1980,6,2,5,95,1.4465
1980,6,3,1,197,3.0010
1980,6,3,2,147,3.9120
1980,6,3,3,151,2.4728
1980,6,3,4,104,3.4345
1980,6,3,5,66,1.3368
1980,7,1,1,443,12.0054
1980,7,1,2,281,13.5259
1980,7,1,3,302,9.8906
1980,7,1,4,292,8.5410
1980,7,1,5,640,9.5985
1980,7,2,1,242,12.7343
1980,7,2,2,124,13.1176
1980,7,2,3,130,9.3760
1980,7,2,4,97,7.0229
1980,7,2,5,89,10.2472
1980,7,3,1,220,10.6659
1980,7,3,2,162,6.1618
1980,7,3,3,116,4.5389
1980,7,3,4,121,2.6314
1980,7,3,5,67,9.1564
1980,8,1,1,441,10.6484
1980,8,1,2,281,10.5522
1980,8,1,3,300,7.0130
1980,8,1,4,290,5.8574
1980,8,1,5,640,7.7014
1980,8,2,1,241,7.6955
1980,8,2,2,124,7.2024
1980,8,2,3,129,3.7431
1980,8,2,4,96,1.6153
1980,8,2,5,89,5.8992
1980,8,3,1,220,2.3517
1980,8,3,2,162,1.8394
1980,8,3,3,116,1.0002
1980,8,3,4,121,1.2209
1980,8,3,5,67,1.4935
1980,9,1,1,436,6.5807
1980,9,1,2,277,2.7810
1980,9,1,3,300,2.6271
1980,9,1,4,291,0.2933
1980,9,1,5,635,3.5259
1980,9,2,1,240,5.5243
1980,9,2,2,123,3.4878
1980,9,2,3,128,3.7698
1980,9,2,4,96,2.1666
1980,9,2,5,89,0.5578
1980,9,3,1,220,3.8233
1980,9,3,2,162,6.3517
1980,9,3,3,116,2.0107
1980,9,3,4,120,-1.5346
1980,9,3,5,67,0.2425
1980,10,1,1,432,8.0758
1980,10,1,2,276,7.2648
1980,10,1,3,299,4.1284
1980,10,1,4,288,3.1226
1980,10,1,5,631,3.2417
1980,10,2,1,235,5.1443
1980,10,2,2,121,3.3253
1980,10,2,3,128,2.6484
1980,10,2,4,96,2.2363
1980,10,2,5,88,3.1341
1980,10,3,1,220,1.8818
1980,10,3,2,162,3.6582
1980,10,3,3,115,5.2731
1980,10,3,4,119,-2.4063
1980,10,3,5,67,-0.2874
1980,11,1,1,434,15.6388
1980,11,1,2,272,10.2139
1980,11,1,3,296,5.1433
1980,11,1,4,287,2.4486
1980,11,1,5,628,1.7082
1980,11,2,1,234,12.6475
1980,11,2,2,121,8.7849
1980,11,2,3,127,4.0329
1980,11,2,4,96,3.0425
1980,11,2,5,88,6.3308
1980,11,3,1,221,11.4194
1980,11,3,2,161,16.1271
1980,11,3,3,114,15.3759
1980,11,3,4,118,0.5013
1980,11,3,5,67,9.7444
1980,12,1,1,432,-6.8496
1980,12,1,2,271,-5.7216
1980,12,1,3,294,-3.7664
1980,12,1,4,285,-3.7976
1980,12,1,5,625,-4.2580
1980,12,2,1,232,-5.2208
1980,12,2,2,121,-3.8330
1980,12,2,3,125,-1.0099
1980,12,2,4,96,-2.1379
1980,12,2,5,87,-1.5949
1980,12,3,1,221,-1.6993
1980,12,3,2,161,-6.4882
1980,12,3,3,114,-6.0997
1980,12,3,4,118,0.4689
1980,12,3,5,66,-5.0389
1981,1,1,1,430,-5.1921
1981,1,1,2,272,-2.3195
1981,1,1,3,289,2.0521
1981,1,1,4,281,1.8689
1981,1,1,5,625,2.7220
1981,1,2,1,233,-5.0278
1981,1,2,2,121,0.1580
1981,1,2,3,125,-0.9388
1981,1,2,4,95,-0.1505
1981,1,2,5,86,4.2899
1981,1,3,1,221,-6.2439
1981,1,3,2,161,-7.3612
1981,1,3,3,114,-4.8929
1981,1,3,4,116,3.4868
1981,1,3,5,65,-0.8817
1981,2,1,1,426,-3.6536
1981,2,1,2,270,-1.1803
1981,2,1,3,287,0.2377
1981,2,1,4,280,2.7409
1981,2,1,5,615,1.9928
1981,2,2,1,233,0.2183
1981,2,2,2,120,1.9662
1981,2,2,3,126,2.6128
1981,2,2,4,94,2.8170
1981,2,2,5,86,2.2341
1981,2,3,1,220,2.8565
1981,2,3,2,160,2.1055
1981,2,3,3,114,-0.3069
1981,2,3,4,116,2.0685
1981,2,3,5,65,3.2131
1981,3,1,1,419,7.1207
1981,3,1,2,269,8.6327
1981,3,1,3,282,8.3830
1981,3,1,4,278,8.1824
1981,3,1,5,613,9.1025
1981,3,2,1,229,7.0596
1981,3,2,2,120,8.7649
1981,3,2,3,125,6.4580
1981,3,2,4,93,7.4481
1981,3,2,5,86,9.1252
1981,3,3,1,220,4.0143
1981,3,3,2,159,4.3834
1981,3,3,3,113,0.7351
1981,3,3,4,116,4.7061
1981,3,3,5,64,7.0075
1981,4,1,1,417,2.4834
1981,4,1,2,269,4.4241
1981,4,1,3,281,4.1263
1981,4,1,4,277,4.4447
1981,4,1,5,610,5.3369
1981,4,2,1,228,1.6050
1981,4,2,2,120,2.0234
1981,4,2,3,123,3.5103
1981,4,2,4,93,0.4394
1981,4,2,5,83,3.1805
1981,4,3,1,221,-2.4211
1981,4,3,2,158,-4.6691
1981,4,3,3,113,-1.5485
1981,4,3,4,116,2.8946
1981,4,3,5,64,-1.1556
1981,5,1,1,414,4.9523
1981,5,1,2,266,4.8345
1981,5,1,3,277,5.5439
1981,5,1,4,277,3.0123
1981,5,1,5,603,3.1270
1981,5,2,1,227,4.9825
1981,5,2,2,120,3.3375
1981,5,2,3,123,3.3639
1981,5,2,4,93,2.2794
1981,5,2,5,82,1.7827
1981,5,3,1,216,1.0865
1981,5,3,2,159,-0.9257
1981,5,3,3,113,-2.2910
1981,5,3,4,116,3.7996
1981,5,3,5,65,0.5133
1981,6,1,1,416,-7.8461
1981,6,1,2,264,-1.3239
1981,6,1,3,276,-0.3900
1981,6,1,4,276,3.6874
1981,6,1,5,602,1.4073
1981,6,2,1,224,-6.3873
1981,6,2,2,120,-2.5486
1981,6,2,3,121,-1.1202
1981,6,2,4,91,-0.7790
1981,6,2,5,82,0.6735
1981,6,3,1,216,-4.1785
1981,6,3,2,158,1.7713
1981,6,3,3,112,2.0019
1981,6,3,4,116,0.2238
1981,6,3,5,65,-1.3667
1981,7,1,1,576,-4.7355
1981,7,1,2,286,-3.0853
1981,7,1,3,301,-3.1975
1981,7,1,4,276,-2.1447
1981,7,1,5,608,-1.6670
1981,7,2,1,235,-1.1627
1981,7,2,2,121,-3.0997
1981,7,2,3,121,-2.7973
1981,7,2,4,91,-1.1198
1981,7,2,5,82,-1.6702
1981,7,3,1,228,1.4838
1981,7,3,2,150,2.3941
1981,7,3,3,118,-3.1526
1981,7,3,4,116,0.2150
1981,7,3,5,66,-3.0334
1981,8,1,1,574,-12.8508
1981,8,1,2,285,-9.4654
1981,8,1,3,297,-7.4271
1981,8,1,4,272,-5.6400
1981,8,1,5,604,-5.4484
1981,8,2,1,234,-8.9356
1981,8,2,2,120,-7.8850
1981,8,2,3,120,-5.5010
1981,8,2,4,91,-3.9374
1981,8,2,5,82,-7.7711
1981,8,3,1,227,-6.7014
1981,8,3,2,149,-5.5678
1981,8,3,3,117,-6.1353
1981,8,3,4,116,-1.7765
1981,8,3,5,66,-7.1051
1981,9,1,1,571,-13.9719
1981,9,1,2,281,-8.3991
1981,9,1,3,294,-9.1986
1981,9,1,4,270,-6.9702
1981,9,1,5,593,-6.3368
1981,9,2,1,233,-10.9359
1981,9,2,2,119,-6.8868
1981,9,2,3,120,-7.3041
1981,9,2,4,91,-3.7968
1981,9,2,5,83,-6.2005
1981,9,3,1,226,-6.4512
1981,9,3,2,146,-7.1740
1981,9,3,3,117,-6.5040
1981,9,3,4,116,-1.7289
1981,9,3,5,66,-3.7721
1981,10,1,1,568,10.1607
1981,10,1,2,278,9.3763
1981,10,1,3,290,7.9634
1981,10,1,4,267,6.9365
1981,10,1,5,591,5.9392
1981,10,2,1,233,10.5402
1981,10,2,2,119,5.6900
1981,10,2,3,119,7.9942
1981,10,2,4,91,4.2172
1981,10,2,5,82,5.4897
1981,10,3,1,226,7.6864
1981,10,3,2,145,6.2619
1981,10,3,3,117,4.5210
1981,10,3,4,115,4.3726
1981,10,3,5,66,-2.8283
1981,11,1,1,567,-1.4986
1981,11,1,2,277,2.4863
1981,11,1,3,289,2.5016
1981,11,1,4,268,3.6245
1981,11,1,5,589,3.1563
1981,11,2,1,233,1.0646
1981,11,2,2,116,3.4035
1981,11,2,3,119,4.0402
1981,11,2,4,91,6.3772
1981,11,2,5,82,2.2012
1981,11,3,1,226,3.3476
1981,11,3,2,144,6.4039
1981,11,3,3,117,3.1491
1981,11,3,4,114,4.6520
1981,11,3,5,66,4.5037
1981,12,1,1,561,-4.5649
1981,12,1,2,275,-1.5652
1981,12,1,3,287,-0.4893
1981,12,1,4,264,-1.1320
1981,12,1,5,587,-0.8593
1981,12,2,1,233,-2.3587
1981,12,2,2,115,-1.3809
1981,12,2,3,118,-0.1836
1981,12,2,4,90,-1.8681
1981,12,2,5,82,-0.0682
1981,12,3,1,224,-2.4232
1981,12,3,2,144,-4.3122
1981,12,3,3,117,-1.4562
1981,12,3,4,115,-2.2229
1981,12,3,5,66,-0.9117
1982,1,1,1,557,-3.4545
1982,1,1,2,274,-0.8624
1982,1,1,3,285,-0.9983
1982,1,1,4,262,-0.2223
1982,1,1,5,584,-1.3114
1982,1,2,1,232,-6.8463
1982,1,2,2,115,-4.2195
1982,1,2,3,117,-4.0516
1982,1,2,4,89,-1.0671
1982,1,2,5,82,-0.2452
1982,1,3,1,223,-1.2561
1982,1,3,2,144,-4.0109
1982,1,3,3,116,-3.7860
1982,1,3,4,115,0.1016
1982,1,3,5,66,-0.9661
1982,2,1,1,558,-8.1559
1982,2,1,2,273,-3.9815
1982,2,1,3,284,-2.6337
1982,2,1,4,262,-1.9254
1982,2,1,5,581,-1.9875
1982,2,2,1,232,-8.9169
1982,2,2,2,114,-4.7269
1982,2,2,3,118,-3.6021
1982,2,2,4,89,-0.3578
1982,2,2,5,81,-0.8987
1982,2,3,1,223,-7.5900
1982,2,3,2,143,-6.2170
1982,2,3,3,116,-2.6224
1982,2,3,4,115,-1.5770
1982,2,3,5,65,-2.0552
1982,3,1,1,555,-1.7514
1982,3,1,2,268,-1.9842
1982,3,1,3,281,-0.9654
1982,3,1,4,257,-0.0048
1982,3,1,5,580,0.2918
1982,3,2,1,230,-3.8493
1982,3,2,2,113,0.5991
1982,3,2,3,118,0.7812
1982,3,2,4,89,0.8659
1982,3,2,5,80,2.9989
1982,3,3,1,223,-2.9179
1982,3,3,2,143,-0.9877
1982,3,3,3,116,0.0002
1982,3,3,4,115,2.2643
1982,3,3,5,65,3.4556
1982,4,1,1,554,6.7859
1982,4,1,2,267,6.9970
1982,4,1,3,281,4.8866
1982,4,1,4,256,4.7014
1982,4,1,5,572,4.4998
1982,4,2,1,230,6.7377
1982,4,2,2,112,5.0311
1982,4,2,3,116,7.2609
1982,4,2,4,88,4.4215
1982,4,2,5,79,5.2127
1982,4,3,1,220,6.4808
1982,4,3,2,142,3.4244
1982,4,3,3,116,4.7050
1982,4,3,4,115,1.8792
1982,4,3,5,65,3.8752
1982,5,1,1,549,-3.2554
1982,5,1,2,268,-2.2766
1982,5,1,3,278,-0.3072
1982,5,1,4,255,-1.0287
1982,5,1,5,563,-1.0457
1982,5,2,1,230,-3.5300
1982,5,2,2,112,-3.2659
1982,5,2,3,116,-4.0847
1982,5,2,4,88,-1.3516
1982,5,2,5,79,-2.6519
1982,5,3,1,218,-3.9565
1982,5,3,2,142,-0.9460
1982,5,3,3,116,-3.8949
1982,5,3,4,115,-1.2182
1982,5,3,5,65,-2.0499
1982,6,1,1,547,-4.8302
1982,6,1,2,265,-1.9546
1982,6,1,3,272,-2.0959
1982,6,1,4,256,-1.6214
1982,6,1,5,555,-1.2415
1982,6,2,1,229,-4.7013
1982,6,2,2,112,-1.4965
1982,6,2,3,115,-0.2982
1982,6,2,4,88,1.1785
1982,6,2,5,79,-0.4412
1982,6,3,1,219,-2.7328
1982,6,3,2,141,-1.6821
1982,6,3,3,116,-0.7704
1982,6,3,4,115,-2.5471
1982,6,3,5,65,0.5563
1982,7,1,1,745,-4.7253
1982,7,1,2,349,-1.1219
1982,7,1,3,300,-0.8199
1982,7,1,4,267,-1.2181
1982,7,1,5,604,-0.0451
1982,7,2,1,226,-2.6399
1982,7,2,2,125,-0.0797
1982,7,2,3,125,-1.0312
1982,7,2,4,76,-0.1057
1982,7,2,5,78,-1.8708
1982,7,3,1,204,0.0094
1982,7,3,2,140,-3.9656
1982,7,3,3,122,-4.4230
1982,7,3,4,128,-1.0526
1982,7,3,5,74,-3.6098
1982,8,1,1,736,5.0401
1982,8,1,2,348,7.0556
1982,8,1,3,298,7.3869
1982,8,1,4,267,5.2214
1982,8,1,5,600,4.3309
1982,8,2,1,224,9.4104
1982,8,2,2,125,9.5071
1982,8,2,3,125,10.8364
1982,8,2,4,75,10.3127
1982,8,2,5,77,7.6703
1982,8,3,1,203,11.1243
1982,8,3,2,140,11.9002
1982,8,3,3,121,13.1261
1982,8,3,4,128,13.7178
1982,8,3,5,74,14.6881
1982,9,1,1,733,1.7784
1982,9,1,2,347,1.6564
1982,9,1,3,298,5.2434
1982,9,1,4,268,4.7774
1982,9,1,5,597,4.1754
1982,9,2,1,223,2.0293
1982,9,2,2,124,3.8278
1982,9,2,3,125,2.5896
1982,9,2,4,75,3.2608
1982,9,2,5,77,4.8562
1982,9,3,1,202,1.5083
1982,9,3,2,140,2.0515
1982,9,3,3,121,0.7903
1982,9,3,4,127,0.5245
1982,9,3,5,75,-1.4318
1982,10,1,1,727,16.9489
1982,10,1,2,343,13.4660
1982,10,1,3,294,12.9535
1982,10,1,4,266,14.3714
1982,10,1,5,592,9.4870
1982,10,2,1,220,15.0208
1982,10,2,2,123,13.4062
1982,10,2,3,124,12.6458
1982,10,2,4,75,11.2477
1982,10,2,5,75,10.6504
1982,10,3,1,202,12.4183
1982,10,3,2,139,10.6000
1982,10,3,3,121,9.5999
1982,10,3,4,127,9.0539
1982,10,3,5,75,13.2555
1982,11,1,1,717,7.6274
1982,11,1,2,342,10.7948
1982,11,1,3,295,12.2913
1982,11,1,4,265,10.3293
1982,11,1,5,586,10.2035
1982,11,2,1,219,10.0745
1982,11,2,2,122,6.6351
1982,11,2,3,122,7.9440
1982,11,2,4,73,6.6301
1982,11,2,5,75,9.9236
1982,11,3,1,202,7.4567
1982,11,3,2,138,2.1074
1982,11,3,3,121,2.3215
1982,11,3,4,127,3.9441
1982,11,3,5,75,4.6153
1982,12,1,1,716,2.5649
1982,12,1,2,345,1.7278
1982,12,1,3,293,2.3430
1982,12,1,4,266,2.4227
1982,12,1,5,583,1.9706
1982,12,2,1,220,0.2662
