year,month,rank_ME,rank_Rev_12,nstocks,ret_vw
1979,12,3,2,384,0.7145
1979,12,3,3,386,1.5446
1979,12,3,4,326,3.6632
1979,12,3,5,205,4.8801
1980,1,1,1,712,12.6266
1980,1,1,2,832,10.4412
1980,1,1,3,859,8.7550
1980,1,1,4,935,10.5054
1980,1,1,5,733,9.5623
1980,1,2,1,197,11.1075
1980,1,2,2,308,6.2248
1980,1,2,3,364,6.5785
1980,1,2,4,391,7.8509
1980,1,2,5,368,7.5683
1980,1,3,1,292,5.5780
1980,1,3,2,388,7.2662
1980,1,3,3,382,4.6619
1980,1,3,4,319,7.5670
1980,1,3,5,203,8.5821
1980,2,1,1,693,-1.1722
1980,2,1,2,826,-2.2997
1980,2,1,3,848,-2.3475
1980,2,1,4,943,-1.7331
1980,2,1,5,730,-2.0682
1980,2,2,1,197,-1.0617
1980,2,2,2,301,-2.4878
1980,2,2,3,356,-2.8320
1980,2,2,4,382,-1.9504
1980,2,2,5,362,-2.5610
1980,2,3,1,295,-1.1656
1980,2,3,2,380,1.5170
1980,2,3,3,376,1.1841
1980,2,3,4,314,0.6279
1980,2,3,5,201,-2.5259
1980,3,1,1,682,-20.1336
1980,3,1,2,817,-16.8137
1980,3,1,3,828,-16.7513
1980,3,1,4,927,-17.1500
1980,3,1,5,704,-19.7529
1980,3,2,1,194,-18.2366
1980,3,2,2,297,-15.9793
1980,3,2,3,356,-16.2137
1980,3,2,4,389,-17.5789
1980,3,2,5,361,-17.2827
1980,3,3,1,294,-9.3909
1980,3,3,2,378,-10.8764
1980,3,3,3,372,-10.8327
1980,3,3,4,315,-13.1169
1980,3,3,5,202,-12.2688
1980,4,1,1,683,5.1479
1980,4,1,2,797,6.4111
1980,4,1,3,817,6.7769
1980,4,1,4,920,5.8295
1980,4,1,5,707,6.1121
1980,4,2,1,188,5.7231
1980,4,2,2,295,6.9868
1980,4,2,3,355,7.9269
1980,4,2,4,396,5.5747
1980,4,2,5,365,5.4607
1980,4,3,1,296,4.0132
1980,4,3,2,380,4.9939
1980,4,3,3,366,6.4212
1980,4,3,4,312,4.6184
1980,4,3,5,207,4.8125
1980,5,1,1,666,5.5788
1980,5,1,2,786,6.9668
1980,5,1,3,815,6.6112
1980,5,1,4,920,6.5174
1980,5,1,5,724,7.5826
1980,5,2,1,184,8.9921
1980,5,2,2,296,7.7424
1980,5,2,3,347,8.2582
1980,5,2,4,400,8.8105
1980,5,2,5,367,8.0507
1980,5,3,1,292,6.5211
1980,5,3,2,374,5.1561
1980,5,3,3,363,5.1806
1980,5,3,4,318,5.5061
1980,5,3,5,202,5.6922
1980,6,1,1,662,3.8518
1980,6,1,2,789,3.4212
1980,6,1,3,819,3.9406
1980,6,1,4,918,3.5604
1980,6,1,5,730,4.0106
1980,6,2,1,185,3.6935
1980,6,2,2,297,3.7385
1980,6,2,3,349,4.3894
1980,6,2,4,407,4.1620
1980,6,2,5,374,4.9218
1980,6,3,1,288,1.7674
1980,6,3,2,378,3.3993
1980,6,3,3,368,3.8932
1980,6,3,4,326,4.1559
1980,6,3,5,199,4.5043
1980,7,1,1,665,10.6802
1980,7,1,2,792,9.6997
1980,7,1,3,822,9.4450
1980,7,1,4,936,9.6040
1980,7,1,5,739,12.4579
1980,7,2,1,185,9.3339
1980,7,2,2,293,7.0180
1980,7,2,3,348,6.8720
1980,7,2,4,407,12.1655
1980,7,2,5,375,14.7831
1980,7,3,1,282,8.0502
1980,7,3,2,372,4.8469
1980,7,3,3,365,5.6245
1980,7,3,4,323,8.5357
1980,7,3,5,195,12.8214
1980,8,1,1,678,10.1094
1980,8,1,2,790,7.2122
1980,8,1,3,836,6.6296
1980,8,1,4,936,7.7281
1980,8,1,5,727,8.0693
1980,8,2,1,182,8.1787
1980,8,2,2,289,3.5624
1980,8,2,3,346,3.2303
1980,8,2,4,407,5.4125
1980,8,2,5,369,6.6906
1980,8,3,1,281,0.6279
1980,8,3,2,371,1.7217
1980,8,3,3,360,2.0060
1980,8,3,4,318,2.6399
1980,8,3,5,197,3.1355
1980,9,1,1,659,4.3176
1980,9,1,2,779,2.6052
1980,9,1,3,849,2.9179
1980,9,1,4,926,3.4029
1980,9,1,5,709,3.6311
1980,9,2,1,182,3.2311
1980,9,2,2,286,2.8749
1980,9,2,3,349,2.9512
1980,9,2,4,402,2.8299
1980,9,2,5,365,4.4232
1980,9,3,1,278,2.0582
1980,9,3,2,376,1.7967
1980,9,3,3,359,2.8801
1980,9,3,4,312,3.8680
1980,9,3,5,198,5.6880
1980,10,1,1,630,5.1043
1980,10,1,2,777,3.6922
1980,10,1,3,843,3.2205
1980,10,1,4,900,5.2732
1980,10,1,5,694,6.0133
1980,10,2,1,173,2.7054
1980,10,2,2,272,1.7254
1980,10,2,3,350,2.3777
1980,10,2,4,396,3.6662
1980,10,2,5,367,4.0670
1980,10,3,1,267,-0.4967
1980,10,3,2,373,2.4842
1980,10,3,3,357,2.5385
1980,10,3,4,304,2.7604
1980,10,3,5,203,0.9995
1980,11,1,1,628,5.1143
1980,11,1,2,770,4.1409
1980,11,1,3,847,4.8086
1980,11,1,4,892,6.5686
1980,11,1,5,689,7.2377
1980,11,2,1,166,4.4148
1980,11,2,2,278,4.7688
1980,11,2,3,348,6.0215
1980,11,2,4,406,8.3799
1980,11,2,5,370,10.3464
1980,11,3,1,263,7.6953
1980,11,3,2,375,9.3267
1980,11,3,3,354,12.3673
1980,11,3,4,299,16.6420
1980,11,3,5,200,14.8602
1980,12,1,1,624,-5.0718
1980,12,1,2,772,-3.2173
1980,12,1,3,850,-3.0730
1980,12,1,4,891,-4.1677
1980,12,1,5,687,-4.5575
1980,12,2,1,174,-1.4047
1980,12,2,2,286,-2.6927
1980,12,2,3,361,-1.9608
1980,12,2,4,408,-3.6584
1980,12,2,5,382,-3.6681
1980,12,3,1,258,-1.1229
1980,12,3,2,375,-3.1112
1980,12,3,3,356,-5.3466
1980,12,3,4,306,-6.1903
1980,12,3,5,216,-1.9333
1981,1,1,1,613,2.5060
1981,1,1,2,762,1.9729
1981,1,1,3,844,1.5083
1981,1,1,4,892,0.2050
1981,1,1,5,691,-1.7072
1981,1,2,1,167,1.9475
1981,1,2,2,276,1.1651
1981,1,2,3,363,0.6650
1981,1,2,4,402,-0.9039
1981,1,2,5,386,-3.3976
1981,1,3,1,248,-0.7964
1981,1,3,2,360,-2.2247
1981,1,3,3,348,-6.5614
1981,1,3,4,301,-7.9177
1981,1,3,5,226,-8.1645
1981,2,1,1,611,0.8850
1981,2,1,2,760,0.4684
1981,2,1,3,844,1.1803
1981,2,1,4,892,0.8181
1981,2,1,5,695,-0.4350
1981,2,2,1,160,2.7957
1981,2,2,2,274,0.9175
1981,2,2,3,357,1.5012
1981,2,2,4,410,2.2151
1981,2,2,5,393,0.8452
1981,2,3,1,254,4.3662
1981,2,3,2,354,1.9121
1981,2,3,3,355,0.8523
1981,2,3,4,307,0.6871
1981,2,3,5,229,0.8223
1981,3,1,1,619,9.9158
1981,3,1,2,754,8.3796
1981,3,1,3,857,7.2071
1981,3,1,4,890,8.1557
1981,3,1,5,695,7.9978
1981,3,2,1,164,7.9294
1981,3,2,2,270,6.5817
1981,3,2,3,362,6.8162
1981,3,2,4,399,7.1398
1981,3,2,5,387,8.2767
1981,3,3,1,240,6.3597
1981,3,3,2,345,2.4484
1981,3,3,3,347,3.2810
1981,3,3,4,309,2.6464
1981,3,3,5,243,7.6533
1981,4,1,1,627,4.9937
1981,4,1,2,755,4.8284
1981,4,1,3,866,3.8852
1981,4,1,4,890,3.7352
1981,4,1,5,678,3.5769
1981,4,2,1,161,2.6707
1981,4,2,2,273,2.2536
1981,4,2,3,365,1.9603
1981,4,2,4,401,2.0232
1981,4,2,5,385,2.6356
1981,4,3,1,234,-0.8899
1981,4,3,2,339,-0.0584
1981,4,3,3,349,-3.9779
1981,4,3,4,307,-3.2324
1981,4,3,5,243,-1.7506
1981,5,1,1,630,4.3435
1981,5,1,2,748,4.2580
1981,5,1,3,863,2.9556
1981,5,1,4,896,3.3647
1981,5,1,5,658,3.9865
1981,5,2,1,167,4.1295
1981,5,2,2,279,2.8666
1981,5,2,3,369,2.4013
1981,5,2,4,402,2.8809
1981,5,2,5,380,4.1067
1981,5,3,1,236,0.9577
1981,5,3,2,346,1.5947
1981,5,3,3,364,-0.2977
1981,5,3,4,311,-1.0688
1981,5,3,5,248,1.4942
1981,6,1,1,644,0.0205
1981,6,1,2,748,0.5447
1981,6,1,3,862,0.7340
1981,6,1,4,872,0.7057
1981,6,1,5,637,-1.8066
1981,6,2,1,167,-1.0076
1981,6,2,2,273,0.6042
1981,6,2,3,363,-0.1002
1981,6,2,4,395,-2.5527
1981,6,2,5,383,-5.1592
1981,6,3,1,236,-1.3261
1981,6,3,2,337,-0.9416
1981,6,3,3,355,1.0056
1981,6,3,4,302,0.0044
1981,6,3,5,247,-3.4291
1981,7,1,1,641,-2.7636
1981,7,1,2,731,-2.1918
1981,7,1,3,850,-2.1814
1981,7,1,4,846,-2.0952
1981,7,1,5,622,-4.4499
1981,7,2,1,163,-1.8959
1981,7,2,2,271,-1.5384
1981,7,2,3,357,-1.3164
1981,7,2,4,386,-1.8065
1981,7,2,5,378,-2.8105
1981,7,3,1,232,-3.5517
1981,7,3,2,340,-0.9059
1981,7,3,3,343,2.0242
1981,7,3,4,298,3.8447
1981,7,3,5,246,1.5202
1981,8,1,1,637,-9.6555
1981,8,1,2,696,-6.0856
1981,8,1,3,845,-6.0398
1981,8,1,4,842,-7.8647
1981,8,1,5,621,-8.6724
1981,8,2,1,160,-8.5543
1981,8,2,2,260,-3.8308
1981,8,2,3,355,-5.6437
1981,8,2,4,376,-7.2368
1981,8,2,5,372,-9.0040
1981,8,3,1,231,-6.3425
1981,8,3,2,337,-3.4269
1981,8,3,3,344,-5.0092
1981,8,3,4,297,-5.4935
1981,8,3,5,249,-7.5258
1981,9,1,1,619,-7.9686
1981,9,1,2,693,-6.5451
1981,9,1,3,847,-6.9465
1981,9,1,4,831,-7.8722
1981,9,1,5,618,-9.5308
1981,9,2,1,152,-6.2869
1981,9,2,2,253,-4.4355
1981,9,2,3,358,-5.2195
1981,9,2,4,381,-7.3639
1981,9,2,5,366,-9.2358
1981,9,3,1,225,-3.2242
1981,9,3,2,324,-1.9893
1981,9,3,3,338,-6.3570
1981,9,3,4,291,-9.1213
1981,9,3,5,252,-10.4001
1981,10,1,1,599,8.6684
1981,10,1,2,697,6.6592
1981,10,1,3,828,6.9722
1981,10,1,4,831,8.2175
1981,10,1,5,619,9.2881
1981,10,2,1,153,7.8913
1981,10,2,2,253,6.6364
1981,10,2,3,345,6.6448
1981,10,2,4,372,6.1292
1981,10,2,5,366,8.4558
1981,10,3,1,224,2.7682
1981,10,3,2,313,2.7310
1981,10,3,3,318,4.6446
1981,10,3,4,289,9.4676
1981,10,3,5,255,10.1745
1981,11,1,1,598,1.5357
1981,11,1,2,700,2.9961
1981,11,1,3,839,3.8557
1981,11,1,4,826,2.9829
1981,11,1,5,632,2.1699
1981,11,2,1,154,2.5984
1981,11,2,2,253,4.5472
1981,11,2,3,331,4.6266
1981,11,2,4,361,3.7760
1981,11,2,5,360,1.8361
1981,11,3,1,222,4.4273
1981,11,3,2,310,4.5218
1981,11,3,3,307,5.0954
1981,11,3,4,275,5.7428
1981,11,3,5,248,2.9629
1981,12,1,1,592,-2.7990
1981,12,1,2,695,-1.4414
1981,12,1,3,839,-0.6839
1981,12,1,4,822,-1.1234
1981,12,1,5,636,-1.3344
1981,12,2,1,158,-2.6441
1981,12,2,2,255,-0.6815
1981,12,2,3,325,-0.6957
1981,12,2,4,355,-1.3861
1981,12,2,5,355,-1.5186
1981,12,3,1,228,-0.8517
1981,12,3,2,306,-1.6899
1981,12,3,3,307,-2.6267
1981,12,3,4,277,-4.0290
1981,12,3,5,247,-4.7528
1982,1,1,1,589,-0.3914
1982,1,1,2,692,-1.4926
1982,1,1,3,827,-0.8764
1982,1,1,4,809,-0.5089
1982,1,1,5,632,-2.4097
1982,1,2,1,155,-2.3363
1982,1,2,2,248,-1.5964
1982,1,2,3,317,-2.7120
1982,1,2,4,349,-4.2741
1982,1,2,5,338,-5.9711
1982,1,3,1,227,0.9443
1982,1,3,2,302,1.3398
1982,1,3,3,309,-2.4218
1982,1,3,4,270,-6.0594
1982,1,3,5,243,-6.3620
1982,2,1,1,601,-3.0733
1982,2,1,2,689,-2.2356
1982,2,1,3,815,-1.6532
1982,2,1,4,805,-3.1500
1982,2,1,5,630,-5.9317
1982,2,2,1,153,-2.4213
1982,2,2,2,246,-1.1063
1982,2,2,3,312,-1.5756
1982,2,2,4,347,-4.5515
1982,2,2,5,356,-7.5657
1982,2,3,1,225,-2.1177
1982,2,3,2,314,-2.6079
1982,2,3,3,310,-3.7230
1982,2,3,4,270,-7.4990
1982,2,3,5,243,-10.8391
1982,3,1,1,622,0.9305
1982,3,1,2,702,-0.1374
1982,3,1,3,797,-0.2751
1982,3,1,4,791,-1.0843
1982,3,1,5,623,-1.4280
1982,3,2,1,156,3.3075
1982,3,2,2,249,2.0017
1982,3,2,3,307,0.2870
1982,3,2,4,342,-0.1242
1982,3,2,5,351,-2.8792
1982,3,3,1,229,1.8735
1982,3,3,2,319,0.3157
1982,3,3,3,310,-0.8441
1982,3,3,4,265,-2.1702
1982,3,3,5,244,-3.7687
1982,4,1,1,617,5.4250
1982,4,1,2,718,4.5572
1982,4,1,3,806,4.6617
1982,4,1,4,784,5.4944
1982,4,1,5,631,5.6913
1982,4,2,1,153,5.6279
1982,4,2,2,246,5.0337
1982,4,2,3,302,5.7722
1982,4,2,4,345,6.1698
1982,4,2,5,357,6.2161
1982,4,3,1,231,3.7091
1982,4,3,2,322,3.5427
1982,4,3,3,305,3.9514
1982,4,3,4,261,4.9228
1982,4,3,5,239,6.0559
1982,5,1,1,623,-2.8545
1982,5,1,2,723,-1.2715
1982,5,1,3,806,-0.9880
1982,5,1,4,798,-1.7955
1982,5,1,5,636,-1.9605
1982,5,2,1,152,-2.5776
1982,5,2,2,244,-2.8938
1982,5,2,3,301,-3.0921
1982,5,2,4,335,-2.2347
1982,5,2,5,364,-4.7435
1982,5,3,1,234,-1.9752
1982,5,3,2,325,-2.7538
1982,5,3,3,320,-2.7119
1982,5,3,4,265,-0.2621
1982,5,3,5,234,-4.7442
1982,6,1,1,612,-0.7508
1982,6,1,2,719,-0.9999
1982,6,1,3,805,-1.7557
1982,6,1,4,791,-2.5530
1982,6,1,5,638,-3.8710
1982,6,2,1,151,0.7248
1982,6,2,2,229,-0.9487
1982,6,2,3,302,-1.0406
1982,6,2,4,336,-1.5259
1982,6,2,5,364,-3.9459
1982,6,3,1,234,-0.2557
1982,6,3,2,332,-0.8150
1982,6,3,3,322,-1.4697
1982,6,3,4,271,-2.9511
1982,6,3,5,233,-5.1223
1982,7,1,1,592,-0.7359
1982,7,1,2,706,-1.1095
1982,7,1,3,796,-0.4905
1982,7,1,4,782,-0.2649
1982,7,1,5,638,-0.8355
1982,7,2,1,156,0.3083
1982,7,2,2,225,-0.5142
1982,7,2,3,293,-0.3686
1982,7,2,4,327,-0.9218
1982,7,2,5,367,-1.4008
1982,7,3,1,229,0.8440
1982,7,3,2,320,-0.2925
1982,7,3,3,298,-3.6386
1982,7,3,4,261,-5.5494
1982,7,3,5,236,-3.9812
1982,8,1,1,571,5.2861
1982,8,1,2,696,6.1599
1982,8,1,3,786,5.7390
1982,8,1,4,776,6.2183
1982,8,1,5,635,6.6028
1982,8,2,1,148,9.8109
1982,8,2,2,218,9.6899
1982,8,2,3,285,9.1701
1982,8,2,4,323,10.3177
1982,8,2,5,363,9.9404
1982,8,3,1,225,12.4396
1982,8,3,2,310,12.4736
1982,8,3,3,287,12.3351
1982,8,3,4,263,13.2970
1982,8,3,5,235,12.6171
1982,9,1,1,583,4.7044
1982,9,1,2,698,4.4253
1982,9,1,3,790,4.8668
1982,9,1,4,787,4.2042
1982,9,1,5,637,3.2843
1982,9,2,1,149,2.6671
1982,9,2,2,211,3.7379
1982,9,2,3,283,4.7423
1982,9,2,4,318,3.9103
1982,9,2,5,357,1.9534
1982,9,3,1,225,-0.0189
1982,9,3,2,308,0.2566
1982,9,3,3,289,1.7505
1982,9,3,4,261,2.2604
1982,9,3,5,229,1.4051
1982,10,1,1,596,11.8365
1982,10,1,2,696,11.0952
1982,10,1,3,790,11.6128
1982,10,1,4,770,12.7990
1982,10,1,5,640,14.6226
1982,10,2,1,150,13.1745
1982,10,2,2,218,12.4042
1982,10,2,3,285,12.9641
1982,10,2,4,318,12.8908
1982,10,2,5,353,14.6748
1982,10,3,1,224,10.8084
1982,10,3,2,313,9.9331
1982,10,3,3,291,9.7808
1982,10,3,4,267,10.2118
1982,10,3,5,230,15.0452
1982,11,1,1,604,11.5385
1982,11,1,2,695,10.0483
1982,11,1,3,792,9.8666
1982,11,1,4,769,9.4254
1982,11,1,5,629,10.0552
1982,11,2,1,149,8.8255
1982,11,2,2,227,6.8604
1982,11,2,3,279,9.0931
1982,11,2,4,330,8.6652
1982,11,2,5,349,8.5244
1982,11,3,1,216,6.6592
1982,11,3,2,310,4.2472
1982,11,3,3,300,2.5533
1982,11,3,4,272,2.8691
1982,11,3,5,231,5.4586
1982,12,1,1,625,3.1346
1982,12,1,2,701,2.4520
1982,12,1,3,778,1.3945
1982,12,1,4,769,1.3397
1982,12,1,5,634,1.9545
1982,12,2,1,154,0.9376
1982,12,2,2,228,1.8658
1982,12,2,3,283,2.5701
1982,12,2,4,331,0.9228
1982,12,2,5,348,1.6134
1982,12,3,1,215,2.8860
1982,12,3,2,309,0.8642
1982,12,3,3,302,1.7731
1982,12,3,4,277,2.6230
1982,12,3,5,231,0.7397
1983,1,1,1,639,9.4857
1983,1,1,2,714,8.0979
1983,1,1,3,742,7.7593
1983,1,1,4,754,8.7051
1983,1,1,5,635,10.7004
1983,1,2,1,153,6.2437
1983,1,2,2,233,4.0542
1983,1,2,3,279,4.9721
1983,1,2,4,336,6.1901
1983,1,2,5,346,6.2922
1983,1,3,1,210,3.2001
1983,1,3,2,304,5.3501
1983,1,3,3,302,2.5837
1983,1,3,4,268,3.9344
1983,1,3,5,229,4.5778
1983,2,1,1,652,6.8098
1983,2,1,2,691,6.4328
1983,2,1,3,717,6.7581
1983,2,1,4,739,6.5601
1983,2,1,5,618,4.6537
1983,2,2,1,159,5.1677
1983,2,2,2,234,5.8390
1983,2,2,3,279,6.1485
1983,2,2,4,330,4.7050
1983,2,2,5,342,5.7303
1983,2,3,1,205,1.9716
1983,2,3,2,303,2.6124
1983,2,3,3,311,2.6538
1983,2,3,4,274,3.0539
1983,2,3,5,228,3.2686
1983,3,1,1,665,6.0459
1983,3,1,2,698,5.7913
1983,3,1,3,718,6.2283
1983,3,1,4,734,6.1949
1983,3,1,5,608,4.1304
1983,3,2,1,160,6.0449
1983,3,2,2,233,4.9030
1983,3,2,3,277,5.3853
1983,3,2,4,332,4.2056
1983,3,2,5,341,2.6671
1983,3,3,1,201,2.8930
1983,3,3,2,309,1.6235
1983,3,3,3,317,3.4069
1983,3,3,4,282,4.8779
1983,3,3,5,235,2.1037
1983,4,1,1,688,8.1370
1983,4,1,2,702,7.0202
1983,4,1,3,735,8.7903
1983,4,1,4,741,8.2808
1983,4,1,5,606,6.2299
1983,4,2,1,165,8.4450
1983,4,2,2,243,5.4182
1983,4,2,3,286,6.0562
1983,4,2,4,335,6.7582
1983,4,2,5,346,5.9869
1983,4,3,1,207,10.1235
1983,4,3,2,314,5.9848
1983,4,3,3,330,6.3133
1983,4,3,4,291,6.2047
1983,4,3,5,234,5.9996
1983,5,1,1,712,10.3736
1983,5,1,2,704,8.4967
1983,5,1,3,746,8.9666
1983,5,1,4,744,8.7608
1983,5,1,5,598,10.9908
1983,5,2,1,169,4.8615
1983,5,2,2,243,5.1742
1983,5,2,3,302,4.8525
1983,5,2,4,344,5.7678
1983,5,2,5,347,6.3560
1983,5,3,1,211,-2.0566
1983,5,3,2,323,-0.7375
1983,5,3,3,348,-0.5964
1983,5,3,4,308,0.6681
1983,5,3,5,240,4.2561
1983,6,1,1,724,5.3789
1983,6,1,2,724,3.2724
1983,6,1,3,752,3.9969
1983,6,1,4,744,4.7780
1983,6,1,5,594,4.8090
1983,6,2,1,176,5.9674
1983,6,2,2,244,3.6604
1983,6,2,3,308,4.8679
1983,6,2,4,363,5.5863
1983,6,2,5,339,5.8322
1983,6,3,1,207,3.8107
1983,6,3,2,328,1.3335
1983,6,3,3,353,3.5725
1983,6,3,4,318,6.7180
1983,6,3,5,240,5.7484
1983,7,1,1,743,-0.4883
1983,7,1,2,736,-1.0588
1983,7,1,3,730,-1.6811
1983,7,1,4,734,-1.7595
1983,7,1,5,570,-3.4465
1983,7,2,1,185,-2.5081
1983,7,2,2,263,-1.4001
1983,7,2,3,319,-1.4229
1983,7,2,4,358,-1.6369
1983,7,2,5,336,-3.5316
1983,7,3,1,211,-1.5022
1983,7,3,2,329,-2.2701
1983,7,3,3,354,-2.0028
1983,7,3,4,325,-3.6649
1983,7,3,5,249,-6.5456
1983,8,1,1,759,-4.2594
1983,8,1,2,755,-2.0087
1983,8,1,3,718,-2.2965
1983,8,1,4,728,-2.1996
1983,8,1,5,574,-4.0458
1983,8,2,1,183,-3.3996
1983,8,2,2,270,-2.4123
1983,8,2,3,316,-2.3084
1983,8,2,4,360,-2.0184
1983,8,2,5,340,-4.0383
1983,8,3,1,210,-0.4381
1983,8,3,2,333,2.3219
1983,8,3,3,373,1.8389
1983,8,3,4,341,1.7646
1983,8,3,5,257,-0.5383
1983,9,1,1,786,-0.4398
1983,9,1,2,775,1.0266
1983,9,1,3,723,1.2635
1983,9,1,4,721,1.9173
1983,9,1,5,561,0.6941
1983,9,2,1,191,3.3203
1983,9,2,2,273,4.6470
1983,9,2,3,312,4.2792
1983,9,2,4,366,3.4972
1983,9,2,5,336,1.0351
1983,9,3,1,207,3.4853
1983,9,3,2,342,2.5998
1983,9,3,3,380,1.7459
1983,9,3,4,347,1.1707
1983,9,3,5,264,-0.2880
1983,10,1,1,825,-6.5851
1983,10,1,2,777,-3.5947
1983,10,1,3,736,-3.9932
1983,10,1,4,704,-4.5826
1983,10,1,5,545,-7.1614
1983,10,2,1,191,-4.4936
1983,10,2,2,273,-4.0052
1983,10,2,3,317,-3.5021
1983,10,2,4,368,-4.8087
1983,10,2,5,333,-8.0654
1983,10,3,1,198,-0.0883
1983,10,3,2,335,-0.7533
1983,10,3,3,378,0.2965
1983,10,3,4,344,-1.8538
1983,10,3,5,268,-5.8251
1983,11,1,1,855,4.6964
1983,11,1,2,765,4.4720
1983,11,1,3,731,4.3855
1983,11,1,4,717,4.1291
1983,11,1,5,547,4.2671
1983,11,2,1,190,6.2592
1983,11,2,2,271,6.0881
1983,11,2,3,318,5.0962
1983,11,2,4,359,4.3345
1983,11,2,5,341,5.5122
1983,11,3,1,189,2.7819
1983,11,3,2,332,1.7681
1983,11,3,3,378,2.8181
1983,11,3,4,346,1.5767
1983,11,3,5,271,3.8565
1983,12,1,1,861,-1.5499
1983,12,1,2,773,-1.2142
1983,12,1,3,737,-0.3760
1983,12,1,4,711,-0.7706
1983,12,1,5,548,-1.1118
1983,12,2,1,189,-1.4335
1983,12,2,2,274,-0.8209
1983,12,2,3,320,-0.9866
1983,12,2,4,362,-0.7379
1983,12,2,5,338,-1.7888
1983,12,3,1,188,-0.6070
1983,12,3,2,337,-0.9010
1983,12,3,3,388,-1.4368
1983,12,3,4,353,-0.0147
1983,12,3,5,267,-1.1651
1984,1,1,1,864,0.9217
1984,1,1,2,771,0.8854
1984,1,1,3,741,0.1714
1984,1,1,4,699,-0.4363
1984,1,1,5,553,-1.2468
1984,1,2,1,193,-1.1867
1984,1,2,2,274,-1.1864
1984,1,2,3,315,-0.5079
1984,1,2,4,368,-2.0876
1984,1,2,5,337,-4.9571
1984,1,3,1,183,-2.7804
1984,1,3,2,331,-1.0056
1984,1,3,3,389,0.4264
1984,1,3,4,351,0.2016
1984,1,3,5,266,-3.6715
1984,2,1,1,864,-6.6040
1984,2,1,2,765,-4.9327
1984,2,1,3,731,-4.8406
1984,2,1,4,694,-5.4775
1984,2,1,5,540,-6.2617
1984,2,2,1,191,-6.2898
1984,2,2,2,268,-4.7413
1984,2,2,3,304,-3.3902
1984,2,2,4,361,-4.4132
1984,2,2,5,334,-4.9652
1984,2,3,1,167,-5.5504
1984,2,3,2,324,-3.0878
1984,2,3,3,382,-2.9067
1984,2,3,4,345,-3.2676
1984,2,3,5,260,-5.0451
1984,3,1,1,857,1.3632
1984,3,1,2,771,1.3624
1984,3,1,3,733,1.2099
1984,3,1,4,677,2.0854
1984,3,1,5,542,0.6617
1984,3,2,1,189,0.4624
1984,3,2,2,264,1.4914
1984,3,2,3,299,1.5922
1984,3,2,4,347,1.1542
1984,3,2,5,335,0.4328
1984,3,3,1,164,3.5982
1984,3,3,2,318,1.9988
1984,3,3,3,375,1.6456
1984,3,3,4,347,0.8588
1984,3,3,5,254,0.6560
1984,4,1,1,858,-2.2695
1984,4,1,2,774,-0.7737
1984,4,1,3,728,-0.0443
1984,4,1,4,675,-0.6679
1984,4,1,5,545,-1.2350
1984,4,2,1,184,-1.3804
1984,4,2,2,263,0.8660
1984,4,2,3,297,0.6604
1984,4,2,4,344,0.4007
1984,4,2,5,335,0.3800
1984,4,3,1,163,-1.1147
1984,4,3,2,317,0.4317
1984,4,3,3,368,0.8209
1984,4,3,4,350,1.5078
1984,4,3,5,254,1.1136
1984,5,1,1,847,-4.6301
1984,5,1,2,776,-4.4079
1984,5,1,3,715,-4.1931
1984,5,1,4,689,-4.4163
1984,5,1,5,539,-5.3048
1984,5,2,1,186,-5.7874
1984,5,2,2,263,-3.9543
1984,5,2,3,296,-3.5074
1984,5,2,4,339,-3.7576
1984,5,2,5,333,-5.6587
1984,5,3,1,158,-7.1399
1984,5,3,2,319,-4.4246
1984,5,3,3,374,-4.1933
1984,5,3,4,340,-4.6252
1984,5,3,5,248,-5.0904
1984,6,1,1,844,2.2493
1984,6,1,2,765,2.2276
1984,6,1,3,725,1.9956
1984,6,1,4,709,2.8205
1984,6,1,5,540,2.9297
1984,6,2,1,182,0.8572
1984,6,2,2,254,2.4009
1984,6,2,3,295,2.7515
1984,6,2,4,329,2.9808
1984,6,2,5,326,4.8246
1984,6,3,1,158,0.0520
1984,6,3,2,317,1.4720
1984,6,3,3,375,1.9508
1984,6,3,4,331,2.9870
1984,6,3,5,238,6.2963
1984,7,1,1,827,-4.6390
1984,7,1,2,742,-3.1005
1984,7,1,3,709,-2.6317
1984,7,1,4,718,-2.5492
1984,7,1,5,523,-4.3746
1984,7,2,1,182,-8.0763
1984,7,2,2,253,-4.0896
1984,7,2,3,293,-3.5982
1984,7,2,4,331,-2.9831
1984,7,2,5,320,-3.6984
1984,7,3,1,160,-3.6580
1984,7,3,2,312,-0.6957
1984,7,3,3,373,-1.7876
1984,7,3,4,322,-1.5637
1984,7,3,5,229,-2.2625
1984,8,1,1,821,9.8160
1984,8,1,2,733,7.9878
1984,8,1,3,709,9.0651
1984,8,1,4,707,9.4930
1984,8,1,5,530,11.9511
1984,8,2,1,187,11.3571
1984,8,2,2,253,11.4956
1984,8,2,3,285,11.4649
1984,8,2,4,329,11.9683
1984,8,2,5,318,14.3927
1984,8,3,1,160,12.8431
1984,8,3,2,313,10.8334
1984,8,3,3,364,10.8991
1984,8,3,4,327,10.3122
1984,8,3,5,229,12.5722
1984,9,1,1,815,0.6357
1984,9,1,2,707,1.6847
1984,9,1,3,701,1.1066
1984,9,1,4,710,0.2249
1984,9,1,5,537,-0.9114
1984,9,2,1,183,-0.9546
1984,9,2,2,243,1.3338
1984,9,2,3,270,1.2551
