year,month,rank_ME,rank_OP,nstocks,ret_vw
1972,7,1,1,82,-5.8452
1972,7,1,2,53,-4.8298
1972,7,1,3,59,-1.9438
1972,7,1,4,44,-2.7851
1972,7,1,5,79,-1.0274
1972,7,2,1,37,-2.8740
1972,7,2,2,42,-1.7445
1972,7,2,3,43,-3.1311
1972,7,2,4,42,-2.3918
1972,7,2,5,41,-1.0812
1972,7,3,1,97,1.0951
1972,7,3,2,82,1.3471
1972,7,3,3,78,-0.9735
1972,7,3,4,76,-1.2170
1972,7,3,5,60,-0.7100
1972,8,1,1,82,-0.0827
1972,8,1,2,53,1.0941
1972,8,1,3,59,-0.9481
1972,8,1,4,44,0.4830
1972,8,1,5,79,2.3680
1972,8,2,1,37,0.8349
1972,8,2,2,42,0.2001
1972,8,2,3,43,2.5032
1972,8,2,4,42,3.7498
1972,8,2,5,41,3.1359
1972,8,3,1,97,0.9572
1972,8,3,2,82,0.9659
1972,8,3,3,78,6.5948
1972,8,3,4,76,8.6937
1972,8,3,5,60,7.5974
1972,9,1,1,82,-5.3240
1972,9,1,2,53,-3.8952
1972,9,1,3,59,-4.2234
1972,9,1,4,44,-5.2510
1972,9,1,5,79,-2.9507
1972,9,2,1,37,-2.6701
1972,9,2,2,42,-3.2905
1972,9,2,3,43,-3.3163
1972,9,2,4,42,-1.6250
1972,9,2,5,41,-2.4371
1972,9,3,1,97,-0.8357
1972,9,3,2,82,0.0769
1972,9,3,3,78,-3.0441
1972,9,3,4,76,-0.5412
1972,9,3,5,60,1.0002
1972,10,1,1,82,-2.8928
1972,10,1,2,53,-3.4496
1972,10,1,3,59,-2.0405
1972,10,1,4,44,-2.7560
1972,10,1,5,79,-0.7473
1972,10,2,1,37,-1.3055
1972,10,2,2,42,-0.6536
1972,10,2,3,43,-0.6795
1972,10,2,4,42,1.7817
1972,10,2,5,41,-1.6197
1972,10,3,1,97,2.4526
1972,10,3,2,81,-0.5198
1972,10,3,3,78,-0.0002
1972,10,3,4,76,-1.3024
1972,10,3,5,60,2.7600
1972,11,1,1,82,4.6451
1972,11,1,2,53,4.4871
1972,11,1,3,59,5.2825
1972,11,1,4,44,8.4423
1972,11,1,5,79,5.0207
1972,11,2,1,37,5.0310
1972,11,2,2,42,3.8125
1972,11,2,3,43,6.3819
1972,11,2,4,42,6.6590
1972,11,2,5,41,9.2210
1972,11,3,1,97,0.2273
1972,11,3,2,81,2.9301
1972,11,3,3,78,6.7150
1972,11,3,4,76,8.8302
1972,11,3,5,60,8.8882
1972,12,1,1,82,-1.1456
1972,12,1,2,53,-3.1615
1972,12,1,3,59,-0.7887
1972,12,1,4,44,-3.0417
1972,12,1,5,79,-0.9512
1972,12,2,1,37,1.7992
1972,12,2,2,42,-0.7150
1972,12,2,3,43,0.2632
1972,12,2,4,42,-1.0003
1972,12,2,5,41,-1.0534
1972,12,3,1,97,4.1108
1972,12,3,2,82,3.1152
1972,12,3,3,78,0.0823
1972,12,3,4,76,-0.4201
1972,12,3,5,60,0.9843
1973,1,1,1,82,-4.0100
1973,1,1,2,53,-6.2740
1973,1,1,3,59,-3.4429
1973,1,1,4,44,-2.4681
1973,1,1,5,79,-1.8864
1973,1,2,1,37,-5.8617
1973,1,2,2,42,-7.0535
1973,1,2,3,43,-6.2412
1973,1,2,4,42,-6.8204
1973,1,2,5,41,-3.5957
1973,1,3,1,97,-3.7336
1973,1,3,2,82,-0.0235
1973,1,3,3,78,-4.8438
1973,1,3,4,76,-1.9041
1973,1,3,5,60,-0.3171
1973,2,1,1,82,-10.5514
1973,2,1,2,53,-8.0039
1973,2,1,3,59,-5.4814
1973,2,1,4,44,-5.6865
1973,2,1,5,79,-5.0380
1973,2,2,1,37,-11.2756
1973,2,2,2,42,-8.2157
1973,2,2,3,43,-8.7631
1973,2,2,4,42,-6.1707
1973,2,2,5,41,-5.5630
1973,2,3,1,97,-1.9626
1973,2,3,2,82,-2.3586
1973,2,3,3,78,-4.8579
1973,2,3,4,76,-4.6463
1973,2,3,5,60,-5.3915
1973,3,1,1,82,-2.0683
1973,3,1,2,53,-4.6791
1973,3,1,3,59,-0.4684
1973,3,1,4,44,-2.8414
1973,3,1,5,79,0.2020
1973,3,2,1,37,-2.1126
1973,3,2,2,42,-5.6991
1973,3,2,3,43,-4.4736
1973,3,2,4,42,-1.0073
1973,3,2,5,41,-0.4631
1973,3,3,1,97,0.0417
1973,3,3,2,82,-0.3457
1973,3,3,3,78,-0.3318
1973,3,3,4,75,0.5021
1973,3,3,5,60,0.9869
1973,4,1,1,82,-10.1489
1973,4,1,2,53,-7.5589
1973,4,1,3,59,-5.3619
1973,4,1,4,44,-2.3463
1973,4,1,5,79,-2.7566
1973,4,2,1,37,-10.2053
1973,4,2,2,42,-7.6665
1973,4,2,3,43,-5.8766
1973,4,2,4,42,-2.5795
1973,4,2,5,41,-3.8403
1973,4,3,1,97,-6.0922
1973,4,3,2,82,-6.1904
1973,4,3,3,78,-3.5764
1973,4,3,4,75,-2.5027
1973,4,3,5,60,-0.4074
1973,5,1,1,82,-9.8071
1973,5,1,2,53,-9.2624
1973,5,1,3,59,-6.7457
1973,5,1,4,44,-7.5588
1973,5,1,5,79,-6.3896
1973,5,2,1,37,-8.7722
1973,5,2,2,42,-9.9670
1973,5,2,3,43,-6.9938
1973,5,2,4,42,-7.5508
1973,5,2,5,41,-7.1068
1973,5,3,1,97,0.7881
1973,5,3,2,82,-1.2091
1973,5,3,3,78,-1.2636
1973,5,3,4,76,-3.2804
1973,5,3,5,60,-3.1815
1973,6,1,1,82,-7.4500
1973,6,1,2,53,-3.4364
1973,6,1,3,59,-2.2174
1973,6,1,4,44,-3.2079
1973,6,1,5,79,-2.9164
1973,6,2,1,37,-3.6391
1973,6,2,2,42,-5.0727
1973,6,2,3,43,-5.2280
1973,6,2,4,42,-1.1803
1973,6,2,5,41,-1.9103
1973,6,3,1,97,-0.9406
1973,6,3,2,82,0.4868
1973,6,3,3,78,-2.0744
1973,6,3,4,76,-1.5558
1973,6,3,5,60,-0.8189
1973,7,1,1,98,20.3260
1973,7,1,2,82,14.6494
1973,7,1,3,84,13.7226
1973,7,1,4,66,8.2114
1973,7,1,5,86,9.0922
1973,7,2,1,50,18.4491
1973,7,2,2,52,13.4795
1973,7,2,3,48,12.8744
1973,7,2,4,57,8.9293
1973,7,2,5,56,4.7773
1973,7,3,1,116,6.1658
1973,7,3,2,96,5.8675
1973,7,3,3,81,5.2553
1973,7,3,4,79,2.3002
1973,7,3,5,73,1.4744
1973,8,1,1,98,-7.1529
1973,8,1,2,82,-6.9519
1973,8,1,3,84,-8.9504
1973,8,1,4,66,-6.0161
1973,8,1,5,85,-4.3749
1973,8,2,1,50,-2.2251
1973,8,2,2,52,-4.1840
1973,8,2,3,48,-4.9460
1973,8,2,4,57,-4.0558
1973,8,2,5,56,-3.6605
1973,8,3,1,116,-2.9971
1973,8,3,2,96,-4.2731
1973,8,3,3,81,-1.6482
1973,8,3,4,79,-3.3603
1973,8,3,5,73,-3.2068
1973,9,1,1,98,10.2523
1973,9,1,2,82,11.7478
1973,9,1,3,84,10.2665
1973,9,1,4,67,6.9463
1973,9,1,5,85,5.8822
1973,9,2,1,50,9.9207
1973,9,2,2,52,11.4517
1973,9,2,3,48,12.4173
1973,9,2,4,57,11.3286
1973,9,2,5,56,8.4923
1973,9,3,1,116,2.4154
1973,9,3,2,96,-0.5877
1973,9,3,3,81,10.6655
1973,9,3,4,79,8.1303
1973,9,3,5,73,8.8561
1973,10,1,1,98,-0.5453
1973,10,1,2,82,0.0187
1973,10,1,3,84,-3.4839
1973,10,1,4,67,-1.6754
1973,10,1,5,86,1.3281
1973,10,2,1,50,-0.0630
1973,10,2,2,52,-1.8628
1973,10,2,3,48,2.6382
1973,10,2,4,57,0.7094
1973,10,2,5,56,-0.5999
1973,10,3,1,116,-0.5867
1973,10,3,2,96,2.0676
1973,10,3,3,81,3.2353
1973,10,3,4,79,2.0699
1973,10,3,5,73,-4.3379
1973,11,1,1,98,-23.9741
1973,11,1,2,82,-18.8847
1973,11,1,3,84,-18.1882
1973,11,1,4,67,-18.6567
1973,11,1,5,86,-15.7181
1973,11,2,1,50,-22.5283
1973,11,2,2,52,-21.7627
1973,11,2,3,48,-21.4216
1973,11,2,4,57,-16.8514
1973,11,2,5,56,-12.5027
1973,11,3,1,116,-12.9058
1973,11,3,2,96,-9.0094
1973,11,3,3,81,-13.0459
1973,11,3,4,79,-10.8589
1973,11,3,5,73,-10.1933
1973,12,1,1,98,-4.1392
1973,12,1,2,82,-3.4322
1973,12,1,3,84,-5.5612
1973,12,1,4,67,-2.8826
1973,12,1,5,86,-2.2728
1973,12,2,1,50,-4.1409
1973,12,2,2,52,-2.4298
1973,12,2,3,48,-0.3671
1973,12,2,4,57,1.8332
1973,12,2,5,56,-2.7100
1973,12,3,1,116,-1.4086
1973,12,3,2,96,-2.8990
1973,12,3,3,81,5.7491
1973,12,3,4,79,8.9329
1973,12,3,5,73,3.0333
1974,1,1,1,98,16.5100
1974,1,1,2,82,11.5662
1974,1,1,3,84,15.3822
1974,1,1,4,67,17.7479
1974,1,1,5,86,15.4085
1974,1,2,1,50,4.7143
1974,1,2,2,52,10.5511
1974,1,2,3,48,8.7450
1974,1,2,4,57,9.9656
1974,1,2,5,56,11.5912
1974,1,3,1,116,-2.8546
1974,1,3,2,96,-0.9177
1974,1,3,3,81,-2.2639
1974,1,3,4,79,-3.3446
1974,1,3,5,73,5.3886
1974,2,1,1,97,-2.2911
1974,2,1,2,82,1.7358
1974,2,1,3,84,-0.7072
1974,2,1,4,67,-0.6477
1974,2,1,5,86,2.8105
1974,2,2,1,50,-0.3923
1974,2,2,2,52,1.2689
1974,2,2,3,48,1.4534
1974,2,2,4,57,-0.0533
1974,2,2,5,56,5.2967
1974,2,3,1,116,-2.0207
1974,2,3,2,96,-0.1042
1974,2,3,3,81,2.1239
1974,2,3,4,79,-0.5808
1974,2,3,5,73,2.4462
1974,3,1,1,96,-0.3067
1974,3,1,2,82,0.3715
1974,3,1,3,84,1.8294
1974,3,1,4,66,1.8672
1974,3,1,5,86,0.7189
1974,3,2,1,50,0.5994
1974,3,2,2,52,1.5994
1974,3,2,3,48,-1.6001
1974,3,2,4,57,-0.6989
1974,3,2,5,56,-1.2942
1974,3,3,1,116,-0.8941
1974,3,3,2,96,-1.4000
1974,3,3,3,81,-3.3306
1974,3,3,4,79,-2.2011
1974,3,3,5,73,-2.1793
1974,4,1,1,97,-7.3270
1974,4,1,2,82,-3.2495
1974,4,1,3,84,-6.5572
1974,4,1,4,66,-3.3522
1974,4,1,5,85,-2.4398
1974,4,2,1,50,-6.0094
1974,4,2,2,52,-5.0220
1974,4,2,3,48,-1.0140
1974,4,2,4,57,-3.2210
1974,4,2,5,56,-2.8806
1974,4,3,1,116,-3.8335
1974,4,3,2,96,-2.1404
1974,4,3,3,81,-2.7838
1974,4,3,4,79,-3.6854
1974,4,3,5,73,-3.7504
1974,5,1,1,97,-9.8220
1974,5,1,2,80,-6.9034
1974,5,1,3,84,-6.1614
1974,5,1,4,66,-8.2332
1974,5,1,5,85,-4.9976
1974,5,2,1,50,-5.5528
1974,5,2,2,52,-8.0093
1974,5,2,3,48,-6.0057
1974,5,2,4,57,-7.2480
1974,5,2,5,56,-5.4642
1974,5,3,1,116,0.7371
1974,5,3,2,96,-2.4025
1974,5,3,3,81,-5.8991
1974,5,3,4,79,-5.5127
1974,5,3,5,73,-1.2860
1974,6,1,1,97,-3.3719
1974,6,1,2,80,-2.2113
1974,6,1,3,84,-2.5756
1974,6,1,4,65,-2.1162
1974,6,1,5,86,-0.9168
1974,6,2,1,50,-2.6726
1974,6,2,2,52,-0.2022
1974,6,2,3,48,-0.4804
1974,6,2,4,57,-1.3598
1974,6,2,5,56,-1.6549
1974,6,3,1,116,-1.7778
1974,6,3,2,96,-0.2430
1974,6,3,3,81,-0.6673
1974,6,3,4,79,-1.0651
1974,6,3,5,73,-0.6908
1974,7,1,1,146,-4.9069
1974,7,1,2,140,-6.9893
1974,7,1,3,150,-3.9791
1974,7,1,4,141,-3.4222
1974,7,1,5,160,-1.7846
1974,7,2,1,62,-7.2468
1974,7,2,2,84,-4.5645
1974,7,2,3,94,-2.9247
1974,7,2,4,72,-2.6847
1974,7,2,5,84,-1.8808
1974,7,3,1,172,-10.8834
1974,7,3,2,136,-8.4746
1974,7,3,3,105,-2.5623
1974,7,3,4,109,-2.7761
1974,7,3,5,85,-6.5006
1974,8,1,1,146,-9.1697
1974,8,1,2,140,-6.7388
1974,8,1,3,150,-6.2268
1974,8,1,4,141,-6.1641
1974,8,1,5,160,-7.0793
1974,8,2,1,62,-11.0604
1974,8,2,2,84,-8.8471
1974,8,2,3,94,-8.7306
1974,8,2,4,72,-5.9818
1974,8,2,5,84,-6.4863
1974,8,3,1,172,-9.1484
1974,8,3,2,136,-12.1467
1974,8,3,3,105,-5.2478
1974,8,3,4,109,-7.5237
1974,8,3,5,85,-4.3818
1974,9,1,1,146,-11.3308
1974,9,1,2,140,-8.3335
1974,9,1,3,147,-7.2698
1974,9,1,4,139,-6.4781
1974,9,1,5,159,-6.8955
1974,9,2,1,63,-12.6311
1974,9,2,2,82,-7.6595
1974,9,2,3,94,-7.5594
1974,9,2,4,72,-4.7473
1974,9,2,5,83,-6.2470
1974,9,3,1,172,-16.3502
1974,9,3,2,136,-11.0800
1974,9,3,3,105,-7.5784
1974,9,3,4,109,-4.1730
1974,9,3,5,85,-7.4347
1974,10,1,1,145,12.4580
1974,10,1,2,140,5.1637
1974,10,1,3,147,7.2904
1974,10,1,4,139,7.9842
1974,10,1,5,158,8.3512
1974,10,2,1,63,15.9849
1974,10,2,2,82,11.8023
1974,10,2,3,94,7.9375
1974,10,2,4,72,7.6063
1974,10,2,5,83,5.8083
1974,10,3,1,172,22.3071
1974,10,3,2,136,18.6981
1974,10,3,3,105,14.2475
1974,10,3,4,109,9.7589
1974,10,3,5,85,3.3042
1974,11,1,1,145,-8.1563
1974,11,1,2,139,-4.1035
1974,11,1,3,148,-5.1762
1974,11,1,4,141,-5.9318
1974,11,1,5,159,-6.0346
1974,11,2,1,63,-5.5302
1974,11,2,2,83,-4.1480
1974,11,2,3,94,-3.1844
1974,11,2,4,72,-4.6017
1974,11,2,5,83,-4.9093
1974,11,3,1,172,-5.0966
1974,11,3,2,135,-3.6265
1974,11,3,3,105,-4.4441
1974,11,3,4,109,-2.0727
1974,11,3,5,85,-3.6535
1974,12,1,1,143,-8.5696
1974,12,1,2,138,-8.6287
1974,12,1,3,148,-6.8145
1974,12,1,4,140,-5.6276
1974,12,1,5,159,-8.0723
1974,12,2,1,63,-9.5978
1974,12,2,2,83,-7.3675
1974,12,2,3,94,-3.0014
1974,12,2,4,72,-3.6870
1974,12,2,5,84,-5.1367
1974,12,3,1,172,-4.8192
1974,12,3,2,135,-1.5495
1974,12,3,3,105,1.4410
1974,12,3,4,109,-2.2353
1974,12,3,5,85,0.7955
1975,1,1,1,143,28.2612
1975,1,1,2,138,27.7646
1975,1,1,3,149,26.5065
1975,1,1,4,140,26.7614
1975,1,1,5,159,29.9124
1975,1,2,1,63,24.9307
1975,1,2,2,83,28.7768
1975,1,2,3,94,23.8573
1975,1,2,4,72,24.7459
1975,1,2,5,84,28.5243
1975,1,3,1,172,9.5117
1975,1,3,2,136,9.6988
1975,1,3,3,105,14.0188
1975,1,3,4,109,20.1211
1975,1,3,5,85,22.5840
1975,2,1,1,143,4.3047
1975,2,1,2,139,3.7451
1975,2,1,3,149,3.6997
1975,2,1,4,140,0.7298
1975,2,1,5,159,3.6930
1975,2,2,1,63,6.7476
1975,2,2,2,83,4.4699
1975,2,2,3,94,3.1932
1975,2,2,4,71,0.9089
1975,2,2,5,84,1.5641
1975,2,3,1,172,11.5416
1975,2,3,2,136,6.2401
1975,2,3,3,105,4.5682
1975,2,3,4,109,1.4913
1975,2,3,5,85,0.9257
1975,3,1,1,144,10.3635
1975,3,1,2,140,9.4149
1975,3,1,3,149,6.6103
1975,3,1,4,140,6.7850
1975,3,1,5,158,7.8456
1975,3,2,1,63,8.3441
1975,3,2,2,83,8.7882
1975,3,2,3,94,8.9114
1975,3,2,4,71,3.5608
1975,3,2,5,84,5.1752
1975,3,3,1,172,2.8324
1975,3,3,2,136,4.7299
1975,3,3,3,105,0.4304
1975,3,3,4,109,2.3578
1975,3,3,5,85,4.5888
1975,4,1,1,144,5.1219
1975,4,1,2,140,2.4558
1975,4,1,3,148,3.9002
1975,4,1,4,140,1.1830
1975,4,1,5,158,4.3167
1975,4,2,1,63,4.8025
1975,4,2,2,83,7.2433
1975,4,2,3,94,4.0589
1975,4,2,4,71,2.4605
1975,4,2,5,84,3.5544
1975,4,3,1,172,5.9255
1975,4,3,2,136,5.7306
1975,4,3,3,105,2.9889
1975,4,3,4,109,1.8204
1975,4,3,5,85,3.0680
1975,5,1,1,144,8.2672
1975,5,1,2,138,10.0672
1975,5,1,3,147,5.9955
1975,5,1,4,139,6.0855
1975,5,1,5,157,5.5633
1975,5,2,1,63,12.3804
1975,5,2,2,83,8.8178
1975,5,2,3,94,4.9189
1975,5,2,4,71,6.5998
1975,5,2,5,84,6.1736
1975,5,3,1,172,5.0750
1975,5,3,2,136,4.7995
1975,5,3,3,105,6.5674
1975,5,3,4,109,5.9999
1975,5,3,5,85,3.8204
1975,6,1,1,143,7.5334
1975,6,1,2,138,7.5474
1975,6,1,3,147,7.5046
1975,6,1,4,140,7.6841
1975,6,1,5,156,7.8328
1975,6,2,1,63,7.3171
1975,6,2,2,82,4.9309
1975,6,2,3,94,6.5692
1975,6,2,4,71,7.0934
1975,6,2,5,84,9.3913
1975,6,3,1,172,2.3729
1975,6,3,2,136,6.7821
1975,6,3,3,105,5.1413
1975,6,3,4,109,7.4785
1975,6,3,5,85,9.8024
1975,7,1,1,236,-0.8844
1975,7,1,2,202,0.6203
1975,7,1,3,149,-0.5855
1975,7,1,4,217,-0.6754
1975,7,1,5,251,-0.4113
1975,7,2,1,94,-4.9796
1975,7,2,2,97,-2.3992
1975,7,2,3,100,-4.2634
1975,7,2,4,96,-0.6078
1975,7,2,5,88,-4.1835
1975,7,3,1,184,-8.5793
1975,7,3,2,149,-6.4392
1975,7,3,3,113,-5.0810
1975,7,3,4,110,-2.7648
1975,7,3,5,77,-3.7919
1975,8,1,1,236,-6.5764
1975,8,1,2,202,-4.9834
1975,8,1,3,149,-5.7416
1975,8,1,4,217,-5.7036
1975,8,1,5,251,-5.0785
1975,8,2,1,94,-5.2456
1975,8,2,2,97,-4.7937
1975,8,2,3,99,-3.7251
1975,8,2,4,96,-4.1214
1975,8,2,5,88,-3.1731
1975,8,3,1,184,-2.3366
1975,8,3,2,149,-0.4739
1975,8,3,3,113,-1.5796
1975,8,3,4,110,-1.5203
1975,8,3,5,77,-0.8737
1975,9,1,1,236,-3.8963
1975,9,1,2,203,-2.6883
1975,9,1,3,150,-2.0262
1975,9,1,4,215,-2.0523
1975,9,1,5,251,-2.6062
1975,9,2,1,94,-6.0471
1975,9,2,2,97,-3.3443
1975,9,2,3,99,-3.1198
1975,9,2,4,96,-2.1678
1975,9,2,5,88,-2.5727
1975,9,3,1,184,-4.3798
1975,9,3,2,149,-4.3302
1975,9,3,3,113,-1.3322
1975,9,3,4,110,-1.5994
1975,9,3,5,77,-3.1267
1975,10,1,1,235,0.4771
1975,10,1,2,202,2.0107
1975,10,1,3,150,1.8786
1975,10,1,4,215,3.5324
1975,10,1,5,251,2.2090
1975,10,2,1,94,1.0787
1975,10,2,2,97,1.5752
1975,10,2,3,100,3.7857
1975,10,2,4,96,7.3160
1975,10,2,5,88,4.1314
1975,10,3,1,184,6.5388
1975,10,3,2,149,5.9020
1975,10,3,3,112,6.4104
1975,10,3,4,109,6.6731
1975,10,3,5,77,7.2223
1975,11,1,1,235,2.3842
1975,11,1,2,201,3.4454
1975,11,1,3,149,3.3007
1975,11,1,4,216,2.5898
1975,11,1,5,251,3.9024
1975,11,2,1,94,1.9972
1975,11,2,2,97,1.8240
1975,11,2,3,100,3.6166
1975,11,2,4,96,5.2782
1975,11,2,5,88,5.4283
1975,11,3,1,184,2.9252
1975,11,3,2,149,2.6313
1975,11,3,3,112,2.1136
1975,11,3,4,109,3.2474
1975,11,3,5,77,5.0778
1975,12,1,1,235,-0.7292
1975,12,1,2,201,-1.8592
1975,12,1,3,149,-1.5610
1975,12,1,4,216,-0.7617
1975,12,1,5,251,-1.8338
1975,12,2,1,94,-4.1217
1975,12,2,2,97,-0.3105
1975,12,2,3,100,0.0889
1975,12,2,4,96,-1.3057
1975,12,2,5,88,0.0416
1975,12,3,1,183,-2.4892
1975,12,3,2,149,-2.0746
1975,12,3,3,113,0.8475
1975,12,3,4,110,0.2726
1975,12,3,5,77,0.9204
1976,1,1,1,232,22.5400
1976,1,1,2,197,21.2928
1976,1,1,3,142,22.8328
1976,1,1,4,208,20.7718
1976,1,1,5,240,20.5826
1976,1,2,1,93,16.9594
1976,1,2,2,97,19.4222
1976,1,2,3,99,17.2451
1976,1,2,4,96,20.1074
1976,1,2,5,88,17.1660
1976,1,3,1,183,11.2409
1976,1,3,2,149,14.2261
1976,1,3,3,113,10.6456
1976,1,3,4,109,13.5671
1976,1,3,5,77,10.8519
1976,2,1,1,233,12.3869
1976,2,1,2,197,11.9541
1976,2,1,3,142,9.9612
1976,2,1,4,208,9.5253
1976,2,1,5,238,9.8857
1976,2,2,1,93,8.2644
1976,2,2,2,97,6.8833
1976,2,2,3,99,7.0026
1976,2,2,4,96,6.5922
1976,2,2,5,87,5.7993
1976,2,3,1,184,-2.8050
1976,2,3,2,149,0.8282
1976,2,3,3,113,1.5439
1976,2,3,4,109,1.8662
1976,2,3,5,77,0.2925
1976,3,1,1,230,3.1673
1976,3,1,2,196,1.3247
1976,3,1,3,147,1.7391
1976,3,1,4,212,0.3567
1976,3,1,5,243,0.9399
1976,3,2,1,93,2.3219
1976,3,2,2,96,-0.1729
1976,3,2,3,100,2.7101
1976,3,2,4,96,2.4693
1976,3,2,5,87,1.9171
1976,3,3,1,183,3.4346
1976,3,3,2,149,1.3857
1976,3,3,3,113,2.6577
1976,3,3,4,109,3.6786
1976,3,3,5,77,2.8467
1976,4,1,1,230,-2.4921
1976,4,1,2,196,-0.8685
1976,4,1,3,147,1.1878
1976,4,1,4,211,-0.2813
1976,4,1,5,241,0.3326
1976,4,2,1,93,-3.6913
1976,4,2,2,96,-0.1517
1976,4,2,3,98,-0.5353
1976,4,2,4,95,0.0851
1976,4,2,5,87,0.1416
1976,4,3,1,183,-2.5588
1976,4,3,2,149,-0.7524
1976,4,3,3,113,0.4595
1976,4,3,4,109,0.5177
1976,4,3,5,77,2.0183
1976,5,1,1,232,-2.5856
1976,5,1,2,200,-1.8854
1976,5,1,3,148,-3.2557
1976,5,1,4,215,-1.9431
1976,5,1,5,245,-2.9395
1976,5,2,1,93,0.0240
1976,5,2,2,97,-2.1583
1976,5,2,3,98,-1.5958
1976,5,2,4,95,-3.1973
1976,5,2,5,86,-2.4787
1976,5,3,1,183,-0.8788
1976,5,3,2,149,-0.4193
1976,5,3,3,113,0.1686
1976,5,3,4,109,-1.6653
1976,5,3,5,77,-3.1447
1976,6,1,1,230,2.4549
1976,6,1,2,201,3.0334
1976,6,1,3,146,2.8191
1976,6,1,4,215,2.4814
1976,6,1,5,244,1.4623
1976,6,2,1,93,5.3759
1976,6,2,2,97,5.6660
1976,6,2,3,98,4.1723
1976,6,2,4,95,3.1052
1976,6,2,5,86,4.3797
1976,6,3,1,183,4.7034
1976,6,3,2,148,3.2626
1976,6,3,3,112,4.7925
1976,6,3,4,109,4.0593
1976,6,3,5,77,4.1162
1976,7,1,1,306,-1.1147
1976,7,1,2,220,-0.6545
1976,7,1,3,202,1.2919
1976,7,1,4,217,1.5742
1976,7,1,5,270,1.4657
1976,7,2,1,110,-1.1726
1976,7,2,2,99,-0.6389
1976,7,2,3,95,0.5012
1976,7,2,4,93,1.3052
1976,7,2,5,90,1.7711
1976,7,3,1,165,-1.8540
1976,7,3,2,143,-1.6389
1976,7,3,3,119,-0.2641
1976,7,3,4,113,0.5514
1976,7,3,5,91,1.1254
1976,8,1,1,285,-2.6691
1976,8,1,2,189,-1.8569
1976,8,1,3,185,-2.5843
1976,8,1,4,183,-0.3925
1976,8,1,5,238,-0.0954
1976,8,2,1,107,-3.2280
1976,8,2,2,98,-2.5735
1976,8,2,3,92,-1.4822
1976,8,2,4,90,-0.5958
1976,8,2,5,90,1.0976
1976,8,3,1,165,-0.6815
1976,8,3,2,143,0.0839
1976,8,3,3,118,-0.4169
1976,8,3,4,112,1.5352
1976,8,3,5,90,2.4879
1976,9,1,1,283,1.3292
1976,9,1,2,188,1.3790
1976,9,1,3,186,2.3016
1976,9,1,4,182,2.7984
1976,9,1,5,237,1.9131
1976,9,2,1,104,6.0091
1976,9,2,2,98,3.0996
1976,9,2,3,91,3.1949
1976,9,2,4,89,2.7088
1976,9,2,5,90,2.6053
1976,9,3,1,165,1.9575
1976,9,3,2,143,2.1977
1976,9,3,3,118,4.3538
1976,9,3,4,112,2.7587
1976,9,3,5,90,4.1651
1976,10,1,1,303,-2.7345
1976,10,1,2,215,-3.3252
1976,10,1,3,202,-1.4935
1976,10,1,4,214,-0.4003
1976,10,1,5,263,-0.9040
1976,10,2,1,105,-3.6531
1976,10,2,2,98,-2.8290
1976,10,2,3,91,-1.5388
1976,10,2,4,91,-0.9383
1976,10,2,5,90,-1.5406
1976,10,3,1,165,-2.6523
1976,10,3,2,143,-2.3999
1976,10,3,3,118,-3.2501
1976,10,3,4,111,-0.2947
1976,10,3,5,91,-1.6699
1976,11,1,1,304,4.5707
1976,11,1,2,214,2.9227
1976,11,1,3,202,4.3885
1976,11,1,4,213,2.2796
1976,11,1,5,263,2.1919
1976,11,2,1,105,3.4814
1976,11,2,2,98,3.7426
1976,11,2,3,91,2.9962
1976,11,2,4,91,4.8581
1976,11,2,5,90,3.2794
1976,11,3,1,165,-1.3958
1976,11,3,2,143,-0.3951
1976,11,3,3,118,1.3664
1976,11,3,4,111,2.0283
1976,11,3,5,91,1.7179
1976,12,1,1,303,9.4176
1976,12,1,2,213,9.3327
1976,12,1,3,203,9.5574
1976,12,1,4,213,8.6829
1976,12,1,5,268,8.7699
1976,12,2,1,106,9.1330
1976,12,2,2,99,9.2230
1976,12,2,3,94,11.6267
1976,12,2,4,91,7.7634
1976,12,2,5,90,7.2803
1976,12,3,1,165,3.3293
1976,12,3,2,143,4.9808
1976,12,3,3,119,7.1079
1976,12,3,4,111,6.2050
1976,12,3,5,91,6.2160
1977,1,1,1,298,2.0590
1977,1,1,2,211,4.0193
1977,1,1,3,202,3.6068
1977,1,1,4,209,3.1270
1977,1,1,5,265,4.9733
1977,1,2,1,103,0.5521
1977,1,2,2,99,0.5775
1977,1,2,3,94,0.5500
1977,1,2,4,91,2.6659
1977,1,2,5,90,3.0076
1977,1,3,1,164,-9.0590
1977,1,3,2,143,-5.2348
1977,1,3,3,118,-3.0576
1977,1,3,4,111,0.0350
1977,1,3,5,91,1.2508
1977,2,1,1,296,0.0629
1977,2,1,2,210,-0.3432
1977,2,1,3,200,0.3052
1977,2,1,4,209,0.0740
1977,2,1,5,263,-0.1499
1977,2,2,1,101,-1.7246
1977,2,2,2,98,-0.8473
1977,2,2,3,93,1.8248
1977,2,2,4,91,-1.0902
1977,2,2,5,90,-2.2204
1977,2,3,1,164,-2.7102
1977,2,3,2,143,-0.3072
1977,2,3,3,116,-2.5717
1977,2,3,4,111,-0.6215
1977,2,3,5,91,-2.9305
1977,3,1,1,298,0.5530
1977,3,1,2,212,1.6648
1977,3,1,3,198,2.2424
1977,3,1,4,211,1.1751
1977,3,1,5,265,0.8109
